Orthogroup	DMIR.longest_only	DMEL.longest_only
OG0003766	LOC108161578|XP_017151391.1|DMIR	CG6903|NP_572198.1|DMEL
OG0003767	LOC117188328|XP_033247886.1|DMIR, LOC108158740|XP_017146837.2|DMIR	Cdk5|NP_477080.1|DMEL
OG0003768	LOC117193587|XP_033254218.1|DMIR, LOC108160490|XP_033247742.1|DMIR	sha|NP_001137645.1|DMEL
OG0003769	LOC108159712|XP_017148720.1|DMIR, LOC117192806|XP_033253451.1|DMIR	CG7741|NP_610670.2|DMEL
OG0003770	LOC108164448|XP_017155652.1|DMIR	Cals|NP_001259086.1|DMEL
OG0003771	LOC108151497|XP_033242743.1|DMIR	cert|NP_648199.1|DMEL
OG0003772	LOC108152031|XP_017136510.1|DMIR	Use1|NP_648289.2|DMEL
OG0003773	LOC108158959|XP_017147277.1|DMIR	Etf-QO|NP_610536.1|DMEL
OG0003774	LOC117192548|XP_033253137.1|DMIR, LOC108160070|XP_017149313.1|DMIR	CG1513|NP_610534.3|DMEL
OG0003775	LOC108153459|XP_017138981.1|DMIR	dome|NP_523412.1|DMEL
OG0003776	LOC117190536|XP_033251480.1|DMIR, LOC108160827|XP_017150546.1|DMIR	CG30158|NP_652315.2|DMEL
OG0003777	LOC108160732|XP_017150407.2|DMIR, LOC117188100|XP_033247324.1|DMIR	slv|NP_477383.1|DMEL
OG0003778	LOC108160407|XP_017149888.1|DMIR	Sod3|NP_001033939.2|DMEL
OG0003779	LOC108159459|XP_033251093.1|DMIR, LOC117185767|XP_017148249.1|DMIR	HnRNP-K|NP_995906.1|DMEL
OG0003780	LOC108159959|XP_017149118.1|DMIR, LOC117189923|XP_033250885.1|DMIR	CG6550|NP_611207.1|DMEL
OG0003781	LOC108164452|XP_017155659.1|DMIR	CaMKI|NP_524622.1|DMEL
OG0003782	LOC108150971|XP_017134797.1|DMIR	CG32809|NP_001245466.1|DMEL
OG0003783	LOC108155276|XP_017141472.1|DMIR	ALiX|NP_651582.1|DMEL
OG0003784	LOC117188029|XP_033247063.1|DMIR, LOC108159709|XP_017148714.2|DMIR	CG8078|NP_610451.1|DMEL
OG0003785	LOC117190839|XP_033251762.1|DMIR, LOC108160435|XP_017149932.1|DMIR	d4|NP_610163.1|DMEL
OG0003786	LOC108159730|XP_017148751.1|DMIR, LOC117185758|XP_033251763.1|DMIR	Dgp-1|NP_611302.1|DMEL
OG0003787	LOC108159733|XP_017148756.2|DMIR	MED9|NP_788400.1|DMEL
OG0003788	LOC108159121|XP_017147593.1|DMIR, LOC117191091|XP_033251945.1|DMIR	PPP1R15|NP_611863.1|DMEL
OG0003789	LOC117189983|XP_033250956.1|DMIR, LOC108159501|XP_033246256.1|DMIR	LRR|NP_001260788.1|DMEL
OG0003790	LOC108151081|XP_017134952.1|DMIR	CG8607|NP_648100.2|DMEL
OG0003791	LOC108156445|XP_017143392.1|DMIR	Dmtn|NP_001163531.1|DMEL
OG0003792	LOC108159823|XP_017148883.2|DMIR, LOC117187967|XP_033246888.1|DMIR	rdgBbeta|NP_611248.3|DMEL
OG0003793	LOC108158788|XP_033250805.1|DMIR, LOC108158147|XP_017145856.1|DMIR	CG44247|NP_611974.2|DMEL
OG0003794	LOC108159727|XP_017148747.1|DMIR	CG4554|NP_611676.1|DMEL
OG0003795	LOC108152796|XP_017137867.1|DMIR	CG9384|NP_648720.3|DMEL
OG0003796	LOC108156176|XP_017142994.1|DMIR	CG7601|NP_651717.1|DMEL
OG0003797	LOC108161674|XP_017151470.1|DMIR	spel1|NP_523565.2|DMEL
OG0003798	LOC108160637|XP_017150255.1|DMIR	Wnt2|NP_476810.1|DMEL
OG0003799	LOC117190764|XP_033251717.1|DMIR, LOC108158562|XP_017146475.1|DMIR	Ppa|NP_001261138.1|DMEL
OG0003800	LOC108162435|XP_017152658.1|DMIR	noc|NP_476917.1|DMEL
OG0003801	LOC108161398|XP_017151136.1|DMIR	sNPF|NP_724239.1|DMEL
OG0003802	LOC108162002|XP_017151973.1|DMIR	CG10747|NP_610022.3|DMEL
OG0003803	LOC108156108|XP_017142893.1|DMIR	CG18731|NP_652716.1|DMEL
OG0003804	LOC108162729|XP_033248421.1|DMIR	osp|NP_001162975.1|DMEL
OG0003805	LOC108161842|XP_017151696.1|DMIR	CG3164|NP_722605.1|DMEL
OG0003806	LOC117188961|XP_033249536.1|DMIR	Fis1|NP_001137607.1|DMEL
OG0003807	LOC108163250|XP_017153907.1|DMIR	chic|NP_477016.1|DMEL
OG0003808	LOC108152752|XP_017137799.1|DMIR	Crtc|NP_001261997.1|DMEL
OG0003809	LOC108161731|XP_017151543.1|DMIR	CG10428|NP_609918.1|DMEL
OG0003810	LOC117185814|XP_033254092.1|DMIR, LOC108159082|XP_017147525.1|DMIR	CG3511|NP_611935.1|DMEL
OG0003811	LOC108159634|XP_017148583.1|DMIR, LOC117189526|XP_033250559.1|DMIR	Spt5|NP_652610.1|DMEL
OG0003812	LOC108161750|XP_033248894.1|DMIR	spen|NP_722615.1|DMEL
OG0003813	LOC108162048|XP_017152064.1|DMIR	Etl1|NP_609320.2|DMEL
OG0003814	LOC108161997|XP_017151955.1|DMIR	Oatp33Eb|NP_609570.1|DMEL
OG0003815	LOC108155165|XP_017141319.1|DMIR	CG10877|NP_650894.1|DMEL
OG0003816	LOC108162176|XP_017152258.2|DMIR	Top3alpha|NP_523602.2|DMEL
OG0003817	LOC108163301|XP_017154002.1|DMIR	Gdi|NP_523524.2|DMEL
OG0003818	LOC108164210|XP_017155330.1|DMIR	CG33120|NP_788073.1|DMEL
OG0003819	LOC108162663|XP_017152992.1|DMIR	CG31957|NP_722949.1|DMEL
OG0003820	LOC108155719|XP_017142211.1|DMIR	hyx|NP_649863.1|DMEL
OG0003821	LOC108160394|XP_017149872.2|DMIR, LOC117188090|XP_033247308.1|DMIR	Sin1|NP_610963.1|DMEL
OG0003822	LOC108161357|XP_017151089.1|DMIR	Fic|NP_609026.1|DMEL
OG0003823	LOC108163489|XP_017154291.1|DMIR	CG31663|NP_722738.1|DMEL
OG0003824	LOC108161576|XP_017151353.1|DMIR	CG13081|NP_609985.1|DMEL
OG0003825	LOC108162089|XP_017152141.1|DMIR	CG13097|NP_609237.1|DMEL
OG0003826	LOC108162266|XP_017152405.1|DMIR	CG14022|NP_608922.1|DMEL
OG0003827	LOC108162549|XP_017152823.1|DMIR	CG3769|NP_609289.1|DMEL
OG0003828	LOC108162548|XP_017152822.1|DMIR	numb|NP_523523.2|DMEL
OG0003829	LOC108164194|XP_017155303.2|DMIR	CG43333|NP_788051.1|DMEL
OG0003830	LOC108162373|XP_017152576.1|DMIR	l_2_k14505|NP_610102.1|DMEL
OG0003831	LOC108156091|XP_017142869.1|DMIR	Idh3b|NP_651000.1|DMEL
OG0003832	LOC108162931|XP_033250032.1|DMIR	CG17378|NP_609073.2|DMEL
OG0003833	LOC108162932|XP_017153403.1|DMIR	nrv2|NP_477168.1|DMEL
OG0003834	LOC108162019|XP_017152001.1|DMIR	Wee1|NP_477035.1|DMEL
OG0003835	LOC108163858|XP_017154862.1|DMIR	CG4587|NP_001285962.1|DMEL
OG0003836	LOC108162759|XP_017153130.1|DMIR	CG31800|NP_724152.1|DMEL
OG0003837	LOC108163620|XP_017154507.1|DMIR	Sidpn|NP_523599.1|DMEL
OG0003838	LOC108161402|XP_033249638.1|DMIR	IFT57|NP_608792.1|DMEL
OG0003839	LOC108162365|XP_017152563.1|DMIR	RpL24|NP_609649.1|DMEL
OG0003840	LOC117188510|XP_033248400.1|DMIR, LOC108158196|XP_017145904.2|DMIR	CSN4|NP_477444.1|DMEL
OG0003841	LOC108163684|XP_017154599.2|DMIR	Slh|NP_001137769.2|DMEL
OG0003842	LOC108162988|XP_017153485.1|DMIR	Nup154|NP_477287.1|DMEL
OG0003843	LOC108163095|XP_017153669.1|DMIR	Smg5|NP_609685.1|DMEL
OG0003844	LOC108162364|XP_017152561.1|DMIR	Ing5|NP_609647.1|DMEL
OG0003845	LOC108162534|XP_017152804.1|DMIR	CG15270|NP_609738.1|DMEL
OG0003846	LOC108161793|XP_017151631.1|DMIR	GlcAT-S|NP_001162922.1|DMEL
OG0003847	LOC108163791|XP_017154765.1|DMIR	CG18661|NP_652562.2|DMEL
OG0003848	LOC108154877|XP_033244420.1|DMIR	GckIII|NP_650596.1|DMEL
OG0003849	LOC108158138|XP_017145841.1|DMIR	CG11777|NP_724939.1|DMEL
OG0003850	LOC108162221|XP_033249197.1|DMIR	rk|NP_476702.1|DMEL
OG0003851	LOC117191903|XP_033252546.1|DMIR, LOC108158620|XP_017146584.1|DMIR	CG9945|NP_611494.1|DMEL
OG0003852	LOC108162074|XP_017152111.1|DMIR	CG15387|NP_001097058.1|DMEL
OG0003853	LOC117192680|XP_033253298.1|DMIR, LOC108159977|XP_017149153.1|DMIR	ATPCL|NP_523755.2|DMEL
OG0003854	LOC108164085|XP_017155161.1|DMIR	yellow-b|NP_523586.1|DMEL
OG0003855	LOC108162181|XP_017152261.1|DMIR	BuGZ|NP_001260513.1|DMEL
OG0003856	LOC108161485|XP_017151245.1|DMIR	AstCC|NP_001285830.1|DMEL
OG0003857	LOC108163166|XP_017153780.1|DMIR	crp|NP_476605.1|DMEL
OG0003858	LOC108156634|XP_017143724.1|DMIR	Pfrx|NP_477451.1|DMEL
OG0003859	LOC108163531|XP_017154371.1|DMIR	CG17321|NP_609915.1|DMEL
OG0003860	LOC108160205|XP_017149530.1|DMIR, LOC117193888|XP_033254463.1|DMIR	CG34195|NP_001097360.1|DMEL
OG0003861	LOC108161724|XP_017151536.2|DMIR	Cwc25|NP_608705.1|DMEL
OG0003862	LOC108163670|XP_017154586.1|DMIR	Kr-h1|NP_477466.1|DMEL
OG0003863	LOC108162551|XP_017152826.1|DMIR	tai|NP_001245949.1|DMEL
OG0003864	LOC108163075|XP_017153644.1|DMIR	CG9586|NP_001260279.1|DMEL
OG0003865	LOC108156983|XP_017144264.1|DMIR	CG5886|NP_651435.1|DMEL
OG0003866	LOC108163121|XP_017153716.1|DMIR	CG8665|NP_610107.1|DMEL
OG0003867	LOC117188834|XP_033249181.1|DMIR	CG46302|NP_001334712.1|DMEL, CG40439|NP_001036404.1|DMEL
OG0003868	LOC108161326|XP_017151047.1|DMIR	SamDC|NP_477223.2|DMEL
OG0003869	LOC108163537|XP_017154382.1|DMIR	Ptpa|NP_523466.2|DMEL
OG0003870	LOC108162915|XP_017153382.1|DMIR	Pde11|NP_609885.2|DMEL
OG0003871	LOC108163705|XP_033248985.1|DMIR	CG6583|NP_609556.2|DMEL
OG0003872	LOC108158392|XP_017146139.1|DMIR	cyp33|NP_523773.1|DMEL
OG0003873	LOC108162668|XP_017152999.2|DMIR	E2f2|NP_477355.1|DMEL
OG0003874	LOC108162951|XP_017153435.1|DMIR	Mondo|NP_724326.1|DMEL
OG0003875	LOC108162047|XP_033249481.1|DMIR	Ripalpha|NP_609351.1|DMEL
OG0003876	LOC108163804|XP_017154783.1|DMIR	RFeSP|NP_722715.1|DMEL
OG0003877	LOC108163415|XP_017154171.1|DMIR	Ku80|NP_609767.2|DMEL
OG0003878	LOC108163530|XP_017154368.1|DMIR	CG10602|NP_609916.5|DMEL
OG0003879	LOC108151932|XP_017136346.1|DMIR	CG34140|NP_001036574.1|DMEL
OG0003880	LOC108152745|XP_017137783.1|DMIR	klu|NP_001261690.1|DMEL
OG0003881	LOC108159113|XP_033253206.1|DMIR, LOC117188070|XP_033247261.1|DMIR	Samtor|NP_611943.1|DMEL
OG0003882	LOC108159774|XP_017148822.2|DMIR, LOC117188508|XP_033248385.1|DMIR	vlc|NP_524868.1|DMEL
OG0003883	LOC108153411|XP_017138900.1|DMIR	Smox|NP_511079.1|DMEL
OG0003884	LOC108163134|XP_017153737.1|DMIR	Sec71|NP_609675.2|DMEL
OG0003885	LOC108162688|XP_017153026.1|DMIR	COX5B|NP_609046.1|DMEL
OG0003886	LOC108162686|XP_017153024.1|DMIR	IFT52|NP_609045.2|DMEL
OG0003887	LOC108163757|XP_017154716.2|DMIR	oaf|NP_787963.2|DMEL
OG0003888	LOC108155075|XP_017141157.1|DMIR	mRRF2|NP_732771.2|DMEL
OG0003889	LOC117188612|XP_033248508.1|DMIR, LOC108161762|XP_017151585.2|DMIR	Plap|NP_524666.2|DMEL
OG0003890	LOC108152851|XP_017137956.1|DMIR	CG12012|NP_647813.1|DMEL
OG0003891	LOC108164040|XP_017155107.2|DMIR	b|NP_476788.1|DMEL
OG0003892	LOC108151054|XP_017134917.1|DMIR	Pol31|NP_647659.1|DMEL
OG0003893	LOC108162643|XP_017152956.2|DMIR	Top2|NP_476760.1|DMEL
OG0003894	LOC108163009|XP_033249015.1|DMIR	STUB1|NP_477441.1|DMEL
OG0003895	LOC108158356|XP_017146098.1|DMIR	dgt3|NP_611533.2|DMEL
OG0003896	LOC108158355|XP_017146097.1|DMIR	CG9313|NP_001286657.1|DMEL
OG0003897	LOC108159297|XP_017147955.1|DMIR, LOC117189503|XP_033250530.1|DMIR, LOC117194993|XP_033255368.1|DMIR	Bap55|NP_611209.1|DMEL
OG0003898	LOC108161929|XP_017151841.1|DMIR	l_2_37Cg|NP_001260563.1|DMEL
OG0003899	LOC108162088|XP_017152140.1|DMIR	shv|NP_608525.1|DMEL
OG0003900	LOC108162781|XP_017153168.1|DMIR	S|NP_523450.1|DMEL
OG0003901	LOC108163730|XP_017154676.1|DMIR	CG4935|NP_609782.2|DMEL
OG0003902	LOC108163516|XP_017154341.1|DMIR	Mnn1|NP_001036342.1|DMEL
OG0003903	LOC108161973|XP_017151920.2|DMIR	CG5287|NP_609608.1|DMEL
OG0003904	LOC108161972|XP_017151919.2|DMIR	CG31849|NP_723787.1|DMEL
OG0003905	LOC108154767|XP_017140639.1|DMIR	CG5808|NP_651291.1|DMEL
OG0003906	LOC108159567|XP_017148493.1|DMIR	MED16|NP_611650.2|DMEL
OG0003907	LOC108163624|XP_017154512.1|DMIR	kraken|NP_477265.1|DMEL
OG0003908	LOC108163625|XP_017154513.1|DMIR	CG13949|NP_608552.1|DMEL
OG0003909	LOC117193097|XP_033253710.1|DMIR, LOC108159674|XP_017148650.1|DMIR	metro|NP_610642.2|DMEL
OG0003910	LOC117186307|XP_033242789.1|DMIR	pyd3|NP_649732.1|DMEL
OG0003911	LOC108162032|XP_017152039.1|DMIR	Mon1|NP_608868.1|DMEL
OG0003912	LOC108164187|XP_017155294.2|DMIR	CG18480|NP_609761.1|DMEL
OG0003913	LOC108162174|XP_017152256.2|DMIR	CG9008|NP_001285908.1|DMEL
OG0003914	LOC108161635|XP_017151426.1|DMIR	RfC38|NP_609494.1|DMEL
OG0003915	LOC108162780|XP_017153171.1|DMIR	CG32736|NP_727152.1|DMEL
OG0003916	LOC108161897|XP_017151780.1|DMIR	GMF|NP_609787.2|DMEL
OG0003917	LOC108161831|XP_017151679.1|DMIR	CG14020|NP_001260097.1|DMEL
OG0003918	LOC108161287|XP_017150994.1|DMIR	escl|NP_723702.1|DMEL
OG0003919	LOC108163677|XP_017154592.1|DMIR	Hydr2|NP_608751.2|DMEL
OG0003920	LOC117189961|XP_033250934.1|DMIR, LOC108159423|XP_017148178.1|DMIR	Cdk9|NP_477226.2|DMEL
OG0003921	LOC108164056|XP_033249291.1|DMIR	Hr38|NP_477119.1|DMEL
OG0003922	LOC108163722|XP_017154661.1|DMIR	Wdr59|NP_995682.1|DMEL
OG0003923	LOC108164482|XP_017155728.1|DMIR	Zip102B|NP_651919.3|DMEL
OG0003924	LOC108160020|XP_017149244.1|DMIR, LOC117190736|XP_033251691.1|DMIR	GstE14|NP_610855.1|DMEL
OG0003925	LOC108162916|XP_017153385.2|DMIR	Col4a1|NP_723044.1|DMEL
OG0003926	LOC108162354|XP_017152549.1|DMIR	eIF3h|NP_524834.2|DMEL
OG0003927	LOC108162067|XP_017152101.1|DMIR	mio|NP_608656.1|DMEL
OG0003928	LOC108162093|XP_017152144.1|DMIR	PIG-U|NP_609238.1|DMEL
OG0003929	LOC108161633|XP_017151423.1|DMIR	CG6230|NP_609490.1|DMEL
OG0003930	LOC108162118|XP_017152181.1|DMIR	Hmgcl|NP_609089.1|DMEL
OG0003931	LOC108163309|XP_017154014.1|DMIR	Nhe3|NP_723202.2|DMEL
OG0003932	LOC117187827|XP_033246580.1|DMIR, LOC108158229|XP_033254099.1|DMIR	flz|NP_001137622.1|DMEL
OG0003933	LOC108163698|XP_017154621.1|DMIR	tank|NP_608864.1|DMEL
OG0003934	LOC108164024|XP_017155087.1|DMIR	Trs23|NP_609247.1|DMEL
OG0003935	LOC117192538|XP_033253126.1|DMIR, LOC108158572|XP_017146497.1|DMIR	CG8370|NP_611073.2|DMEL
OG0003936	LOC117188412|XP_033248143.1|DMIR, LOC108158582|XP_017146514.2|DMIR	Ufc1|NP_611074.1|DMEL
OG0003937	LOC108159786|XP_017148839.1|DMIR, LOC117193171|XP_033253796.1|DMIR	CG14764|NP_788283.1|DMEL
OG0003938	LOC108161899|XP_033249090.1|DMIR	CG34126|NP_001260066.1|DMEL
OG0003939	LOC108162471|XP_017152708.1|DMIR	CG7742|NP_608913.1|DMEL
OG0003940	LOC108161963|XP_017151911.2|DMIR	mRpL28|NP_608887.1|DMEL
OG0003941	LOC108161967|XP_017151915.1|DMIR	CG8891|NP_608890.1|DMEL
OG0003942	LOC108162376|XP_017152580.1|DMIR	spz3|NP_609160.2|DMEL
OG0003943	LOC108161902|XP_017151789.1|DMIR	CG31917|NP_608895.1|DMEL
OG0003944	LOC108162682|XP_017153017.1|DMIR	CG5446|NP_609565.1|DMEL
OG0003945	LOC108158719|XP_017146752.1|DMIR, LOC117189607|XP_033250620.1|DMIR, LOC117193087|XP_033253705.1|DMIR	levy|NP_611805.1|DMEL
OG0003946	LOC108164068|XP_017155142.2|DMIR	fon|NP_609959.1|DMEL
OG0003947	LOC108163112|XP_017153700.2|DMIR	pigeon|NP_476946.1|DMEL
OG0003948	LOC108162317|XP_017152487.1|DMIR	mEFTs|NP_609847.1|DMEL
OG0003949	LOC108162312|XP_017152478.1|DMIR	Dhc36C|NP_001369131.1|DMEL
OG0003950	LOC108163469|XP_017154257.1|DMIR	mtm|NP_523489.1|DMEL
OG0003951	LOC108164072|XP_017155145.1|DMIR	CG9098|NP_608979.2|DMEL
OG0003952	LOC108163970|XP_017155015.1|DMIR	Ppt2|NP_609500.1|DMEL
OG0003953	LOC108161905|XP_017151793.1|DMIR	l_2_k09022|NP_609079.2|DMEL
OG0003954	LOC108153141|XP_017138429.2|DMIR	CG1273|NP_647883.1|DMEL
OG0003955	LOC117188650|XP_033248715.1|DMIR, LOC108163141|XP_033249071.1|DMIR	Ir31a|NP_001260346.1|DMEL
OG0003956	LOC108162979|XP_017153472.1|DMIR	kon|NP_609881.3|DMEL
OG0003957	LOC108151495|XP_017135624.1|DMIR	CG13671|NP_648202.1|DMEL
OG0003958	LOC108164661|XP_017156003.1|DMIR	CG9919|NP_573119.1|DMEL
OG0003959	LOC117190015|XP_033250997.1|DMIR, LOC108159962|XP_017149122.1|DMIR	Ipk1|NP_001097387.1|DMEL
OG0003960	LOC108164972|XP_017156476.1|DMIR	tilB|NP_608460.1|DMEL
OG0003961	LOC108163039|XP_017153580.1|DMIR	CG7115|NP_609154.1|DMEL
OG0003962	LOC108162355|XP_017152550.2|DMIR	Rpn11|NP_608905.1|DMEL
OG0003963	LOC108163232|XP_017153879.1|DMIR	CG10702|NP_724157.1|DMEL
OG0003964	LOC108161807|XP_017151655.1|DMIR	Snx1|NP_608777.1|DMEL
OG0003965	LOC108162368|XP_033248537.1|DMIR	Bsg|NP_723346.2|DMEL
OG0003966	LOC108162459|XP_017152693.1|DMIR	CG17683|NP_001036428.1|DMEL
OG0003967	LOC117192360|XP_033252888.1|DMIR, LOC108159756|XP_017148790.1|DMIR	MESK2|NP_995914.1|DMEL
OG0003968	LOC117192361|XP_033252895.1|DMIR, LOC108159747|XP_017148775.1|DMIR	Fkbp14|NP_001246448.1|DMEL
OG0003969	LOC117187888|XP_033246711.1|DMIR, LOC108159717|XP_017148726.2|DMIR	cnk|NP_725671.1|DMEL
OG0003970	LOC108161817|XP_017151666.1|DMIR	BBS8|NP_608524.1|DMEL
OG0003971	LOC108161321|XP_017151038.1|DMIR	CYLD|NP_723554.1|DMEL
OG0003972	LOC108151224|XP_017135206.1|DMIR	sstn|NP_648745.1|DMEL
OG0003973	LOC117193413|XP_033254054.1|DMIR, LOC108160147|XP_017149448.1|DMIR	Atf-2|NP_001033973.1|DMEL
OG0003974	LOC108158627|XP_017146593.1|DMIR	RpIII128|NP_523706.1|DMEL
OG0003975	LOC108163827|XP_017154804.1|DMIR	CG34398|NP_001097127.1|DMEL
OG0003976	LOC108163777|XP_017154745.1|DMIR	CG10166|NP_609980.1|DMEL
OG0003977	LOC108164071|XP_017155144.1|DMIR	ND-B22|NP_609642.1|DMEL
OG0003978	LOC108151960|XP_017136388.1|DMIR	rept|NP_524156.1|DMEL
OG0003979	LOC108162883|XP_017153324.1|DMIR	CG6094|NP_609416.1|DMEL
OG0003980	LOC108154814|XP_017140704.1|DMIR	CG4338|NP_650441.1|DMEL
OG0003981	LOC108163491|XP_033249864.1|DMIR	eRF3|NP_477259.1|DMEL
OG0003982	LOC108163941|XP_017154966.1|DMIR	CG10026|NP_609968.3|DMEL
OG0003983	LOC108164278|XP_017155413.1|DMIR	CG31826|NP_001260473.1|DMEL
OG0003984	LOC108163460|XP_017154243.1|DMIR	Acn|NP_609935.1|DMEL
OG0003985	LOC108162078|XP_017152115.1|DMIR	CG10492|NP_001097179.1|DMEL
OG0003986	LOC108161552|XP_017151324.1|DMIR	Wnt10|NP_609109.3|DMEL
OG0003987	LOC108163542|XP_017154389.1|DMIR	ninaC|NP_523503.2|DMEL
OG0003988	LOC108162225|XP_017152335.1|DMIR	CG4230|NP_001260087.1|DMEL
OG0003989	LOC108161805|XP_017151651.1|DMIR	ThrRS|NP_723725.1|DMEL
OG0003990	LOC108163658|XP_017154568.1|DMIR	Su_H_|NP_476868.1|DMEL
OG0003991	LOC108162184|XP_017152265.1|DMIR	ine|NP_477012.1|DMEL
OG0003992	LOC108163405|XP_017154158.1|DMIR	CG15443|NP_608839.1|DMEL
OG0003993	LOC108163519|XP_017154350.1|DMIR	CG15431|NP_608831.1|DMEL
OG0003994	LOC108156505|XP_017143495.1|DMIR	beta4GalNAcTB|NP_651657.1|DMEL
OG0003995	LOC108160442|XP_017149941.1|DMIR, LOC117193397|XP_033254037.1|DMIR	CG4679|NP_610854.1|DMEL
OG0003996	LOC117191249|XP_033252057.1|DMIR, LOC108158331|XP_017146060.1|DMIR	CG13748|NP_610430.1|DMEL
OG0003997	LOC108164091|XP_017155169.1|DMIR	CG5160|NP_609112.1|DMEL
OG0003998	LOC108161249|XP_033248708.1|DMIR	Nipped-B|NP_001036451.1|DMEL
OG0003999	LOC108163043|XP_017153583.1|DMIR	Spf45|NP_001036426.1|DMEL
OG0004000	LOC108165006|XP_017156530.1|DMIR	Uros1|NP_572507.1|DMEL
OG0004001	LOC117189476|XP_033250500.1|DMIR, LOC108158745|XP_017146842.2|DMIR	IntS1|NP_611875.1|DMEL
OG0004002	LOC108162004|XP_017151978.1|DMIR	mRpS18B|NP_523606.1|DMEL
OG0004003	LOC108161859|XP_033248824.1|DMIR	Ca-beta|NP_001260375.1|DMEL
OG0004004	LOC108163153|XP_017153759.1|DMIR	PGAP5|NP_609191.1|DMEL
OG0004005	LOC108161881|XP_017151764.1|DMIR	Oscillin|NP_608938.1|DMEL
OG0004006	LOC108162888|XP_017153337.1|DMIR	CG2614|NP_610045.1|DMEL
OG0004007	LOC108163538|XP_017154383.1|DMIR	CG9662|NP_001259997.1|DMEL
OG0004008	LOC108161699|XP_033248735.1|DMIR	kis|NP_001137761.1|DMEL
OG0004009	LOC108163697|XP_017154620.2|DMIR	Eogt|NP_608678.1|DMEL
OG0004010	LOC108162626|XP_017152938.2|DMIR	CenG1A|NP_723849.1|DMEL
OG0004011	LOC108163928|XP_017154950.1|DMIR	ics|NP_609665.2|DMEL
OG0004012	LOC108157235|XP_017144684.1|DMIR	sit|NP_651063.1|DMEL
OG0004013	LOC108162215|XP_017152322.2|DMIR	bgm|NP_524698.1|DMEL
OG0004014	LOC108153073|XP_017138343.1|DMIR	GlyRS|NP_730022.1|DMEL
OG0004015	LOC108161969|XP_017151917.2|DMIR	CG16974|NP_609610.2|DMEL
OG0004016	LOC108161250|XP_033249054.1|DMIR	GATAd|NP_609383.2|DMEL
OG0004017	LOC108163396|XP_017154147.1|DMIR	Tps1|NP_608827.1|DMEL
OG0004018	LOC117190919|XP_033251813.1|DMIR, LOC108160320|XP_017149735.1|DMIR	Pgant3|NP_610256.1|DMEL
OG0004019	LOC117189075|XP_033249937.1|DMIR, LOC108162605|XP_017152914.2|DMIR	Rhau|NP_610056.1|DMEL
OG0004020	LOC108161988|XP_017151943.1|DMIR	SerRS|NP_608743.2|DMEL
OG0004021	LOC108161985|XP_017151940.1|DMIR	CG3542|NP_608738.1|DMEL
OG0004022	LOC108162972|XP_017153459.1|DMIR	heix|NP_523581.1|DMEL
OG0004023	LOC117188506|XP_033248377.1|DMIR, LOC108158212|XP_017145924.2|DMIR	CG15905|NP_611436.2|DMEL
OG0004024	LOC108164170|XP_017155275.1|DMIR	Trpgamma|NP_001137830.2|DMEL
OG0004025	LOC108162965|XP_017153453.1|DMIR	Fkbp59|NP_524895.2|DMEL
OG0004026	LOC108162321|XP_017152493.1|DMIR	aop|NP_722766.1|DMEL
OG0004027	LOC117193531|XP_033254169.1|DMIR, LOC108159450|XP_017148231.1|DMIR	CG33680|NP_001027448.1|DMEL
OG0004028	LOC108163210|XP_017153853.1|DMIR	obst-E|NP_723116.1|DMEL
OG0004029	LOC108162718|XP_017153070.1|DMIR	Agpat2|NP_609231.2|DMEL
OG0004030	LOC117190731|XP_033251686.1|DMIR, LOC117187718|XP_033246357.1|DMIR	Stoml2|NP_001261161.1|DMEL
OG0004031	LOC108164032|XP_017155097.1|DMIR	CG17211|NP_609552.1|DMEL
OG0004032	LOC108163668|XP_017154580.1|DMIR	cta|NP_001036421.1|DMEL
OG0004033	LOC108162599|XP_017152907.1|DMIR	CG5853|NP_788019.1|DMEL
OG0004034	LOC108161701|XP_017151503.1|DMIR	CG10600|NP_001137839.1|DMEL
OG0004035	LOC108161900|XP_017151787.2|DMIR	Rtnl1|NP_001162875.1|DMEL
OG0004036	LOC108163833|XP_017154827.1|DMIR	Syt1|NP_523460.2|DMEL
OG0004037	LOC108162417|XP_017152632.2|DMIR	Tor|NP_001260427.1|DMEL
OG0004038	LOC108162680|XP_017153014.1|DMIR	dbe|NP_477240.1|DMEL
OG0004039	LOC108163344|XP_017154073.1|DMIR	eys|NP_001259924.2|DMEL
OG0004040	LOC108159808|XP_017148867.1|DMIR, LOC117190091|XP_033251066.1|DMIR	CG13531|NP_611726.1|DMEL
OG0004041	LOC117186928|XP_033244179.1|DMIR, LOC108153892|XP_017139482.2|DMIR, LOC117187987|XP_033246951.1|DMIR	Larp7|NP_524795.2|DMEL
OG0004042	LOC108151924|XP_017136332.1|DMIR	CG8549|NP_648057.2|DMEL
OG0004043	LOC108162929|XP_017153399.1|DMIR, LOC117188978|XP_033249651.1|DMIR, LOC117188977|XP_033249649.1|DMIR	EMC3|NP_609444.1|DMEL
OG0004044	LOC108155627|XP_017142050.1|DMIR	Hira|NP_572401.2|DMEL
OG0004045	LOC108162891|XP_017153345.2|DMIR	ATPsynG|NP_001036353.1|DMEL
OG0004046	LOC108163987|XP_017155039.1|DMIR	Ets21C|NP_523445.1|DMEL
OG0004047	LOC108163383|XP_017154126.1|DMIR	Tom70|NP_609536.1|DMEL
