Orthogroup	DMIR.longest_only	DPER.longest_only
OG0005158	LOC108165480|XP_033243580.1|DMIR	LOC6599465|XP_002024614.2|DPER
OG0005159	LOC108151671|XP_017135898.1|DMIR	LOC6599767|XP_002024887.2|DPER
OG0005160	LOC108153547|XP_017139102.1|DMIR	LOC6596095|XP_002021248.1|DPER
OG0005161	LOC108158897|XP_017147173.1|DMIR	LOC6590424|XP_002016596.1|DPER
OG0005162	LOC108164707|XP_017156070.1|DMIR	LOC6598246|XP_002023416.1|DPER
OG0005163	LOC108152407|XP_017137202.1|DMIR	LOC6600502|XP_002025609.1|DPER
OG0005164	LOC108153324|XP_017138729.1|DMIR	LOC113565972|XP_026845261.1|DPER
OG0005165	LOC108159917|XP_017149039.1|DMIR	LOC6601292|XP_002026330.2|DPER
OG0005166	LOC108156159|XP_017142976.1|DMIR	LOC6591992|XP_002017216.1|DPER
OG0005167	LOC108156163|XP_017142980.1|DMIR	LOC6591993|XP_002017217.1|DPER
OG0005168	LOC108151854|XP_017136228.1|DMIR	LOC6601008|XP_002026163.1|DPER
OG0005169	LOC108153389|XP_017138853.1|DMIR	LOC6603301|XP_002028282.1|DPER
OG0005170	LOC108153388|XP_017138851.1|DMIR	LOC6603300|XP_026849856.1|DPER
OG0005171	LOC108153607|XP_017139192.1|DMIR	LOC6603299|XP_002028280.1|DPER
OG0005172	LOC117193459|XP_033254108.1|DMIR, LOC108160145|XP_017149443.1|DMIR	LOC6601572|XP_026841467.1|DPER
OG0005173	LOC108159418|XP_017148174.1|DMIR	LOC6590956|XP_002015541.1|DPER
OG0005174	LOC108160565|XP_033247495.1|DMIR	LOC6592407|XP_002018152.1|DPER
OG0005175	LOC108158533|XP_017146419.1|DMIR	LOC6593138|XP_002018170.1|DPER
OG0005176	LOC108159364|XP_017148078.1|DMIR, LOC117191069|XP_033251926.1|DMIR	LOC6591154|XP_002015923.1|DPER
OG0005177	LOC108160673|XP_033247498.1|DMIR	LOC6593135|XP_026842091.1|DPER
OG0005178	LOC108151104|XP_017134991.1|DMIR	LOC6601439|XP_026847784.1|DPER
OG0005179	LOC108152502|XP_017137374.1|DMIR	LOC6602482|XP_002027512.1|DPER
OG0005180	LOC108151859|XP_017136232.1|DMIR	LOC6600626|XP_026847598.1|DPER
OG0005181	LOC108158142|XP_017145853.1|DMIR	LOC6599352|XP_026847122.1|DPER
OG0005182	LOC108158822|XP_017147002.1|DMIR	LOC6592993|XP_002017976.1|DPER
OG0005183	LOC108158511|XP_017146376.1|DMIR, LOC117193385|XP_033254023.1|DMIR	LOC6592254|XP_002017640.1|DPER
OG0005184	LOC117185939|XP_033247196.1|DMIR, LOC108158509|XP_033254001.1|DMIR	LOC6592251|XP_026840737.1|DPER
OG0005185	LOC108158837|XP_017147046.1|DMIR	LOC6592671|XP_002018196.1|DPER
OG0005186	LOC117192807|XP_033253452.1|DMIR, LOC108159711|XP_017148717.1|DMIR	LOC6592824|XP_026840801.1|DPER
OG0005187	LOC117189757|XP_033250725.1|DMIR, LOC108159416|XP_033246321.1|DMIR	LOC6590957|XP_026842828.1|DPER
OG0005188	LOC117193182|XP_033253817.1|DMIR, LOC108159208|XP_017147773.1|DMIR	LOC6592255|XP_002018564.1|DPER
OG0005189	LOC108162887|XP_033244346.1|DMIR	LOC6597445|XP_026846443.1|DPER
OG0005190	LOC108153577|XP_017139145.1|DMIR	LOC6599848|XP_026847345.1|DPER
OG0005191	LOC108157138|XP_017144528.1|DMIR	LOC6591944|XP_002017311.1|DPER
OG0005192	LOC108160537|XP_033247357.1|DMIR	LOC6590179|XP_026840595.1|DPER
OG0005193	LOC117187886|XP_033246705.1|DMIR, LOC108160184|XP_017149500.2|DMIR	LOC6592674|XP_026842449.1|DPER
OG0005194	LOC117185929|XP_033246558.1|DMIR	LOC6592557|XP_026842883.1|DPER
OG0005195	LOC108158121|XP_017145789.2|DMIR, LOC117185845|XP_033247943.1|DMIR	LOC6602086|XP_002027164.1|DPER
OG0005196	LOC108153038|XP_017138285.1|DMIR	LOC6595909|XP_002021055.2|DPER
OG0005197	LOC108159897|XP_017149009.1|DMIR, LOC117190988|XP_033251860.1|DMIR	LOC6592742|XP_026841181.1|DPER
OG0005198	LOC108153027|XP_017138271.1|DMIR	LOC6595967|XP_002021205.1|DPER
OG0005199	LOC108159739|XP_017148765.1|DMIR, LOC117192800|XP_033253447.1|DMIR	LOC6602118|XP_002027132.1|DPER
OG0005200	LOC117185740|XP_033250884.1|DMIR, LOC108159957|XP_017149116.1|DMIR	LOC6590868|XP_002016117.1|DPER
OG0005201	LOC108158557|XP_017146462.1|DMIR, LOC117191352|XP_033252137.1|DMIR	LOC6591162|XP_026842176.1|DPER
OG0005202	LOC108160002|XP_017149215.2|DMIR, LOC117187989|XP_033246955.1|DMIR	LOC6591015|XP_002016367.1|DPER
OG0005203	LOC108159216|XP_017147785.1|DMIR	LOC6600882|XP_026842623.1|DPER
OG0005204	LOC108163631|XP_017154526.1|DMIR	LOC6593523|XP_026843548.1|DPER
OG0005205	LOC108163930|XP_017154952.1|DMIR	LOC6589030|XP_026844250.1|DPER
OG0005206	LOC108160120|XP_017149402.1|DMIR	LOC6592562|XP_002018244.1|DPER
OG0005207	LOC108158730|XP_017146823.1|DMIR	LOC6592195|XP_002017765.1|DPER
OG0005208	LOC108158163|XP_017145875.1|DMIR, LOC117194040|XP_033254576.1|DMIR	LOC6592359|XP_002018431.1|DPER
OG0005209	LOC108163559|XP_017154413.1|DMIR	LOC6593701|XP_002018848.1|DPER
OG0005210	LOC108162485|XP_017152724.1|DMIR	LOC6593700|XP_026842949.1|DPER
OG0005211	LOC108151363|XP_017135411.1|DMIR	LOC6602210|XP_026848000.1|DPER
OG0005212	LOC108162583|XP_017152884.1|DMIR	LOC6593596|XP_002018887.1|DPER
OG0005213	LOC108162406|XP_017152624.1|DMIR	LOC6600228|XP_026846731.1|DPER
OG0005214	LOC108162609|XP_017152917.2|DMIR	LOC6602212|XP_002027250.2|DPER
OG0005215	LOC108162983|XP_017153478.1|DMIR	LOC6589046|XP_026844457.1|DPER
OG0005216	LOC108163223|XP_017153868.1|DMIR	LOC6597960|XP_002023163.1|DPER
OG0005217	LOC108163456|XP_017154234.1|DMIR	LOC6593538|XP_002018725.1|DPER
OG0005218	LOC108163701|XP_017154625.1|DMIR	LOC6593439|XP_026843021.1|DPER
OG0005219	LOC108159084|XP_017147528.1|DMIR	LOC6592847|XP_026841689.1|DPER
OG0005220	LOC108151642|XP_017135837.1|DMIR	LOC6595835|XP_026845256.1|DPER
OG0005221	LOC108163074|XP_017153643.1|DMIR	LOC6593853|XP_026843097.1|DPER
OG0005222	LOC108162105|XP_033248993.1|DMIR	LOC6595428|XP_026844779.1|DPER
OG0005223	LOC108163725|XP_017154667.1|DMIR	LOC6593592|XP_002018883.2|DPER
OG0005224	LOC108162447|XP_017152678.2|DMIR	LOC6593889|XP_026843719.1|DPER
OG0005225	LOC108162648|XP_017152967.1|DMIR	LOC6596280|XP_002021802.1|DPER
OG0005226	LOC108162698|XP_017153037.1|DMIR	LOC6589598|XP_026843954.1|DPER
OG0005227	LOC108161894|XP_017151778.1|DMIR	LOC6595561|XP_002020909.1|DPER
OG0005228	LOC108161890|XP_017151774.1|DMIR	LOC6595562|XP_002020910.1|DPER
OG0005229	LOC108162101|XP_017152150.1|DMIR	LOC6589520|XP_026844253.1|DPER
OG0005230	LOC108161626|XP_017151412.1|DMIR	LOC6589726|XP_026844834.1|DPER
OG0005231	LOC108163534|XP_017154376.1|DMIR	LOC6595580|XP_002020957.1|DPER
OG0005232	LOC108163035|XP_017153573.1|DMIR	LOC6603391|XP_026843268.1|DPER
OG0005233	LOC108162493|XP_017152735.1|DMIR	LOC6593694|XP_002018841.1|DPER
OG0005234	LOC108163942|XP_033249258.1|DMIR	LOC6597937|XP_002023172.2|DPER
OG0005235	LOC108161737|XP_017151550.1|DMIR	LOC6589715|XP_002015305.1|DPER
OG0005236	LOC108163398|XP_017154149.1|DMIR	LOC6595554|XP_002020641.1|DPER
OG0005237	LOC108162829|XP_017153247.1|DMIR	LOC6595471|XP_026844411.1|DPER
OG0005238	LOC108161495|XP_017151259.1|DMIR	LOC6595473|XP_002020645.1|DPER
OG0005239	LOC108162069|XP_017152103.1|DMIR	LOC6589838|XP_026843900.1|DPER
OG0005240	LOC108161609|XP_017151397.2|DMIR	LOC6589467|XP_002014412.1|DPER
OG0005241	LOC108162830|XP_033248700.1|DMIR	LOC6595533|XP_002020668.2|DPER
OG0005242	LOC108162927|XP_033249645.1|DMIR	LOC6596650|XP_002021658.1|DPER
OG0005243	LOC108162098|XP_017152148.1|DMIR	LOC6589521|XP_026844704.1|DPER
OG0005244	LOC108155653|XP_017142094.1|DMIR	LOC6588386|XP_002013952.1|DPER
OG0005245	LOC108155031|XP_017141083.1|DMIR	LOC6591462|XP_002016948.1|DPER
OG0005246	LOC108161818|XP_017151667.1|DMIR	LOC6589874|XP_002014587.1|DPER
OG0005247	LOC117193084|XP_033253700.1|DMIR, LOC108158713|XP_017146745.1|DMIR	LOC6592428|XP_002018240.1|DPER
OG0005248	LOC108155150|XP_017141299.1|DMIR	LOC6594101|XP_026850238.1|DPER
OG0005249	LOC108155612|XP_033245137.1|DMIR	LOC6594304|XP_002019802.1|DPER
OG0005250	LOC108162369|XP_017152572.1|DMIR	LOC6596594|XP_026843707.1|DPER
OG0005251	LOC108161319|XP_017151034.2|DMIR	LOC6589250|XP_026844210.1|DPER
OG0005252	LOC108161923|XP_017151828.1|DMIR	LOC6598073|XP_026843009.1|DPER
OG0005253	LOC108161796|XP_033248800.1|DMIR	LOC6593465|XP_002018603.2|DPER
OG0005254	LOC108163449|XP_017154226.1|DMIR	LOC6593964|XP_026843467.1|DPER
OG0005255	LOC108163448|XP_017154224.1|DMIR	LOC6593963|XP_026843614.1|DPER
OG0005256	LOC117188833|XP_033249180.1|DMIR	LOC6597917|XP_026843120.1|DPER
OG0005257	LOC108163850|XP_017154854.1|DMIR	LOC6593796|XP_002018716.1|DPER
OG0005258	LOC108162547|XP_017152821.1|DMIR	LOC6593380|XP_002019046.1|DPER
OG0005259	LOC108161673|XP_017151468.1|DMIR	LOC6598111|XP_026843164.1|DPER
OG0005260	LOC108161680|XP_017151476.1|DMIR	LOC6598112|XP_002023268.1|DPER
OG0005261	LOC108162738|XP_033248623.1|DMIR	LOC6588708|XP_026844519.1|DPER
OG0005262	LOC108163589|XP_017154457.1|DMIR	LOC6588813|XP_002015174.1|DPER
OG0005263	LOC108163900|XP_033250074.1|DMIR	LOC6593321|XP_026843392.1|DPER
OG0005264	LOC108157446|XP_017144992.1|DMIR	LOC6587545|XP_026848317.1|DPER
OG0005265	LOC108163055|XP_017153616.1|DMIR	LOC6597945|XP_002023180.1|DPER
OG0005266	LOC108162569|XP_017152858.1|DMIR	LOC6603384|XP_026843750.1|DPER
OG0005267	LOC108162286|XP_017152435.1|DMIR	LOC6596389|XP_002021542.2|DPER
OG0005268	LOC108162281|XP_017152429.2|DMIR	LOC6596390|XP_026843298.1|DPER
OG0005269	LOC108161723|XP_017151532.1|DMIR	LOC6596371|XP_002021556.1|DPER
OG0005270	LOC117188734|XP_033248913.1|DMIR, LOC108163898|XP_017154906.1|DMIR	LOC6589723|XP_002015132.1|DPER
OG0005271	LOC108162755|XP_017153124.1|DMIR	LOC6589555|XP_002014513.1|DPER
OG0005272	LOC108163619|XP_017154506.1|DMIR	LOC6589654|XP_026844365.1|DPER
OG0005273	LOC108163816|XP_017154796.1|DMIR	LOC6589071|XP_002014520.1|DPER
OG0005274	LOC108161631|XP_017151420.1|DMIR	LOC6589719|XP_002015128.2|DPER
OG0005275	LOC108162201|XP_017152301.2|DMIR	LOC6589676|XP_002014400.2|DPER
OG0005276	LOC108164257|XP_017155386.1|DMIR	LOC6589025|XP_026844060.1|DPER
OG0005277	LOC108162982|XP_017153477.1|DMIR	LOC6589047|XP_026844488.1|DPER
OG0005278	LOC108158617|XP_033252552.1|DMIR, LOC117188170|XP_033247502.1|DMIR, LOC117191905|XP_033252551.1|DMIR	LOC6592552|XP_002017930.1|DPER
OG0005279	LOC108162956|XP_017153444.1|DMIR	LOC113565713|XP_026844440.1|DPER
OG0005280	LOC108163452|XP_017154229.1|DMIR	LOC113565691|XP_026844287.1|DPER
OG0005281	LOC108164163|XP_017155259.2|DMIR	LOC6596478|XP_026843676.1|DPER
OG0005282	LOC108156455|XP_017143406.1|DMIR	LOC6588327|XP_002014144.1|DPER
OG0005283	LOC108154879|XP_017140809.1|DMIR	LOC6588425|XP_002013463.1|DPER
OG0005284	LOC108161886|XP_033250023.1|DMIR	LOC6593671|XP_026843293.1|DPER
OG0005285	LOC108161878|XP_017151760.1|DMIR	LOC6593672|XP_026843494.1|DPER
OG0005286	LOC108162598|XP_017152905.1|DMIR	LOC6595485|XP_026844272.1|DPER
OG0005287	LOC108162595|XP_017152902.1|DMIR	LOC6604703|XP_026844276.1|DPER
OG0005288	LOC108164294|XP_017155430.1|DMIR	LOC6593920|XP_002018681.1|DPER
OG0005289	LOC117188712|XP_033248856.1|DMIR	LOC6603526|XP_002028506.1|DPER
OG0005290	LOC108156764|XP_017143917.1|DMIR	LOC6592042|XP_002017155.1|DPER
OG0005291	LOC108163169|XP_017153790.1|DMIR	LOC6596245|XP_002021774.2|DPER
OG0005292	LOC108163024|XP_017153554.1|DMIR	LOC6593391|XP_002019089.1|DPER
OG0005293	LOC108162536|XP_033249446.1|DMIR	LOC6593403|XP_002018857.2|DPER
OG0005294	LOC108163419|XP_017154176.1|DMIR	LOC6595408|XP_026844477.1|DPER
OG0005295	LOC108163167|XP_033248763.1|DMIR	LOC6596248|XP_026843692.1|DPER
OG0005296	LOC108156125|XP_017142924.1|DMIR	LOC6588299|XP_002014132.1|DPER
OG0005297	LOC108162714|XP_017153064.1|DMIR	LOC6593974|XP_026843588.1|DPER
OG0005298	LOC108162250|XP_017152387.1|DMIR	LOC6588919|XP_026844998.1|DPER
OG0005299	LOC108155911|XP_017142546.1|DMIR	LOC6587846|XP_026839921.1|DPER
OG0005300	LOC108164591|XP_017155905.1|DMIR	LOC6600776|XP_002025844.1|DPER
OG0005301	LOC108162052|XP_017152076.1|DMIR	LOC6589794|XP_026844092.1|DPER
OG0005302	LOC108160093|XP_033247021.1|DMIR	LOC6590169|XP_002016105.1|DPER
OG0005303	LOC108163667|XP_017154579.1|DMIR	LOC6595678|XP_002020738.2|DPER
OG0005304	LOC108163014|XP_017153538.1|DMIR	LOC6593561|XP_002018976.1|DPER
OG0005305	LOC117191909|XP_033252555.1|DMIR, LOC108158615|XP_017146579.1|DMIR	LOC6592551|XP_026841995.1|DPER
OG0005306	LOC108164086|XP_017155163.1|DMIR	LOC6589461|XP_002014740.2|DPER
OG0005307	LOC108164117|XP_017155203.1|DMIR	LOC6589762|XP_002015113.1|DPER
OG0005308	LOC108163020|XP_017153547.1|DMIR	LOC6589505|XP_002015101.1|DPER
OG0005309	LOC108162905|XP_017153364.1|DMIR	LOC6588747|XP_002015094.1|DPER
OG0005310	LOC108161781|XP_017151611.1|DMIR	LOC6588750|XP_002014837.1|DPER
OG0005311	LOC108163904|XP_017154919.2|DMIR	LOC6603039|XP_002028061.1|DPER
OG0005312	LOC108161976|XP_017151924.2|DMIR	LOC6602243|XP_002027273.1|DPER
OG0005313	LOC108161604|XP_017151380.1|DMIR	LOC6589679|XP_026844621.1|DPER
OG0005314	LOC108163132|XP_017153735.1|DMIR	LOC6595442|XP_002020863.2|DPER
OG0005315	LOC108162697|XP_033250108.1|DMIR	LOC6588893|XP_002014681.2|DPER
OG0005316	LOC117191904|XP_033252547.1|DMIR, LOC108158619|XP_033247503.1|DMIR	LOC6592553|XP_026842720.1|DPER
OG0005317	LOC108162177|XP_017152259.1|DMIR	LOC6589127|XP_002014747.2|DPER
OG0005318	LOC108162425|XP_017152641.1|DMIR	LOC6597996|XP_026843490.1|DPER
OG0005319	LOC108163081|XP_017153649.1|DMIR	LOC6593405|XP_002018859.1|DPER
OG0005320	LOC108163196|XP_017153830.1|DMIR	LOC6596558|XP_002021739.2|DPER
OG0005321	LOC108163363|XP_017154101.1|DMIR	LOC6589054|XP_002014306.1|DPER
OG0005322	LOC108163262|XP_017153921.1|DMIR	LOC6589363|XP_002015368.1|DPER
OG0005323	LOC108163073|XP_017153637.1|DMIR	LOC6593852|XP_026843820.1|DPER
OG0005324	LOC108162249|XP_017152385.1|DMIR	LOC6589447|XP_002014474.2|DPER
OG0005325	LOC108163175|XP_017153798.1|DMIR	LOC113565460|XP_026843299.1|DPER
OG0005326	LOC108162255|XP_017152391.1|DMIR	LOC6589446|XP_002014473.1|DPER
OG0005327	LOC108164052|XP_017155119.1|DMIR	LOC6593446|XP_002019202.1|DPER
OG0005328	LOC108155175|XP_017141334.1|DMIR	LOC6587601|XP_002013103.1|DPER
OG0005329	LOC108153175|XP_017138472.1|DMIR	LOC6602984|XP_002028046.1|DPER
OG0005330	LOC108153174|XP_017138471.1|DMIR	LOC6602985|XP_002028047.1|DPER
OG0005331	LOC108162287|XP_017152436.1|DMIR	LOC6596388|XP_002021541.1|DPER
OG0005332	LOC108163502|XP_017154316.1|DMIR	LOC6588777|XP_002015258.2|DPER
OG0005333	LOC108163980|XP_017155030.1|DMIR	LOC6589294|XP_002015064.1|DPER
OG0005334	LOC108161332|XP_017151059.1|DMIR	LOC113565675|XP_026844213.1|DPER
OG0005335	LOC108159041|XP_017147453.1|DMIR	LOC6590532|XP_026841858.1|DPER
OG0005336	LOC108158796|XP_017146971.1|DMIR	LOC6600944|XP_002026015.1|DPER
OG0005337	LOC108159398|XP_017148123.1|DMIR	LOC6591210|XP_002016200.2|DPER
OG0005338	LOC108161253|XP_033249468.1|DMIR	LOC6588823|XP_026844009.1|DPER
OG0005339	LOC108162801|XP_017153197.1|DMIR	LOC6589010|XP_002014326.1|DPER
OG0005340	LOC108163468|XP_017154254.1|DMIR	LOC6589017|XP_002014436.1|DPER
OG0005341	LOC117192903|XP_033253534.1|DMIR, LOC108160117|XP_017149399.1|DMIR	LOC6590641|XP_002016602.1|DPER
OG0005342	LOC108163626|XP_017154514.1|DMIR	LOC6595488|XP_002020593.1|DPER
OG0005343	LOC108158106|XP_017145763.1|DMIR, LOC117192444|XP_033253017.1|DMIR	LOC6602057|XP_002027188.1|DPER
OG0005344	LOC108158270|XP_017145996.1|DMIR, LOC117189377|XP_033250392.1|DMIR	LOC6592799|XP_002017830.1|DPER
OG0005345	LOC108162851|XP_017153283.1|DMIR	LOC6593553|XP_002018968.1|DPER
OG0005346	LOC117187853|XP_033246627.1|DMIR, LOC108162119|XP_017152182.2|DMIR	LOC6593434|XP_002019119.1|DPER
OG0005347	LOC108162690|XP_017153027.1|DMIR	LOC113565898|XP_026845063.1|DPER, LOC6589393|XP_026844072.1|DPER
OG0005348	LOC108161316|XP_017151025.1|DMIR	LOC6588710|XP_002014378.2|DPER
OG0005349	LOC108161614|XP_017151402.1|DMIR	LOC6589465|XP_002014410.1|DPER
OG0005350	LOC108161634|XP_017151424.1|DMIR	LOC6589720|XP_026844684.1|DPER
OG0005351	LOC108151825|XP_017136180.1|DMIR	LOC6602164|XP_026847982.1|DPER
OG0005352	LOC108161605|XP_017151388.1|DMIR	LOC6589311|XP_026844130.1|DPER
OG0005353	LOC108158552|XP_017146455.1|DMIR	LOC6590057|XP_002016389.1|DPER
OG0005354	LOC108161837|XP_017151685.1|DMIR	LOC6596290|XP_026843796.1|DPER
OG0005355	LOC108162584|XP_017152886.2|DMIR	LOC6593755|XP_002018667.1|DPER
OG0005356	LOC108162586|XP_017152890.1|DMIR	LOC6593757|XP_002018669.1|DPER
OG0005357	LOC108163094|XP_017153668.1|DMIR	LOC113564871|XP_026844197.1|DPER
OG0005358	LOC108161418|XP_017151163.1|DMIR	LOC6593683|XP_002018761.1|DPER
OG0005359	LOC117194134|XP_033254675.1|DMIR, LOC108158604|XP_017146555.1|DMIR	LOC6603162|XP_002028177.1|DPER
OG0005360	LOC108153425|XP_017138917.1|DMIR	LOC6595810|XP_002021289.1|DPER
OG0005361	LOC108163305|XP_017154007.2|DMIR	LOC6596587|XP_002021674.1|DPER
OG0005362	LOC108162044|XP_017152060.1|DMIR	LOC113565718|XP_026844460.1|DPER
OG0005363	LOC108163598|XP_017154472.1|DMIR	LOC6596541|XP_026843730.1|DPER
OG0005364	LOC108158357|XP_017146099.1|DMIR	LOC6600834|XP_002025928.1|DPER
OG0005365	LOC108163018|XP_017153543.1|DMIR	LOC6589482|XP_026844097.1|DPER
OG0005366	LOC108163564|XP_017154418.1|DMIR	LOC6589481|XP_002015237.1|DPER
OG0005367	LOC108163654|XP_017154562.1|DMIR	LOC6589479|XP_002015235.2|DPER
OG0005368	LOC108156274|XP_017143132.1|DMIR	LOC6594877|XP_002020116.2|DPER, LOC113565940|XP_026845122.1|DPER
OG0005369	LOC108162011|XP_017151991.1|DMIR	LOC6589639|XP_002015343.1|DPER
OG0005370	LOC108163292|XP_017153982.1|DMIR	LOC6589724|XP_002015117.2|DPER
OG0005371	LOC108164062|XP_017155133.1|DMIR	LOC6589764|XP_026844413.1|DPER
OG0005372	LOC108156550|XP_017143558.1|DMIR	LOC6588152|XP_026846296.1|DPER
OG0005373	LOC108161916|XP_017151817.1|DMIR	LOC113565524|XP_026843600.1|DPER
OG0005374	LOC108162183|XP_017152264.1|DMIR	LOC6589124|XP_002014744.1|DPER
OG0005375	LOC108162180|XP_017152260.1|DMIR	LOC6589125|XP_002014745.1|DPER
OG0005376	LOC108163606|XP_017154485.1|DMIR	LOC6595474|XP_026844762.1|DPER
OG0005377	LOC108151798|XP_017136137.1|DMIR	LOC6600579|XP_002025634.1|DPER
OG0005378	LOC108161525|XP_017151292.1|DMIR	LOC6595687|XP_026844764.1|DPER
OG0005379	LOC108162073|XP_017152110.1|DMIR	LOC6589162|XP_002014893.1|DPER
OG0005380	LOC108164013|XP_017155077.1|DMIR	LOC6595618|XP_002020693.2|DPER
OG0005381	LOC108162853|XP_017153286.1|DMIR	LOC6595707|XP_002020743.2|DPER
OG0005382	LOC108162822|XP_033248552.1|DMIR	LOC6589416|XP_026844053.1|DPER
OG0005383	LOC108151387|XP_033243200.1|DMIR	LOC6603359|XP_002028340.2|DPER
OG0005384	LOC108157436|XP_017144979.1|DMIR	LOC6591943|XP_002017310.1|DPER
OG0005385	LOC117185792|XP_033246261.1|DMIR, LOC108159884|XP_017148987.2|DMIR	LOC6592345|XP_026842070.1|DPER
OG0005386	LOC108160878|XP_017150636.1|DMIR	LOC6590741|XP_026841636.1|DPER
OG0005387	LOC108155441|XP_017141742.1|DMIR	LOC6588619|XP_026840544.1|DPER
OG0005388	LOC108161835|XP_017151682.1|DMIR	LOC6593711|XP_002018635.1|DPER
OG0005389	LOC108162921|XP_017153392.1|DMIR	LOC6588679|XP_026844906.1|DPER
OG0005390	LOC108162356|XP_017152551.1|DMIR	LOC6596511|XP_026843413.1|DPER
OG0005391	LOC108162360|XP_017152554.1|DMIR	LOC6596510|XP_002021505.1|DPER
OG0005392	LOC108162029|XP_017152036.1|DMIR	LOC6589839|XP_002014796.1|DPER
OG0005393	LOC108154176|XP_033244279.1|DMIR	LOC6587176|XP_026845342.1|DPER
OG0005394	LOC108162762|XP_017153138.1|DMIR	LOC6588846|XP_002014794.1|DPER
OG0005395	LOC108162980|XP_017153475.1|DMIR	LOC6588808|XP_026844579.1|DPER
OG0005396	LOC108161776|XP_017151604.1|DMIR	LOC6588754|XP_026844131.1|DPER
OG0005397	LOC108161782|XP_017151613.1|DMIR	LOC6588753|XP_002014840.2|DPER
OG0005398	LOC108156162|XP_017142979.1|DMIR	LOC6591990|XP_002017214.2|DPER
OG0005399	LOC108160622|XP_017150226.1|DMIR	LOC6591181|XP_026842343.1|DPER
OG0005400	LOC108160805|XP_017150518.1|DMIR	LOC6592601|XP_026841798.1|DPER
OG0005401	LOC108163551|XP_017154401.1|DMIR	LOC6589120|XP_002015276.1|DPER
OG0005402	LOC108163550|XP_017154400.1|DMIR	LOC6589119|XP_002015275.1|DPER
OG0005403	LOC108161777|XP_017151606.1|DMIR	LOC6588749|XP_002014836.1|DPER
OG0005404	LOC108161780|XP_017151610.1|DMIR	LOC6588748|XP_026844143.1|DPER
OG0005405	LOC108160685|XP_017150327.2|DMIR, LOC117188093|XP_033247313.1|DMIR	LOC6590605|XP_002016470.1|DPER
OG0005406	LOC108158636|XP_017146607.2|DMIR, LOC117185838|XP_033247294.1|DMIR	LOC6592864|XP_002018531.2|DPER
OG0005407	LOC108158360|XP_017146103.2|DMIR, LOC117188463|XP_033248267.1|DMIR	LOC6600841|XP_026840632.1|DPER
OG0005408	LOC108161966|XP_017151914.1|DMIR	LOC6596353|XP_002021491.2|DPER
OG0005409	LOC108162374|XP_017152577.1|DMIR	LOC6589188|XP_026844446.1|DPER
OG0005410	LOC108161903|XP_017151791.1|DMIR	LOC6596360|XP_002021498.1|DPER
OG0005411	LOC117191379|XP_033252157.1|DMIR, LOC117191348|XP_033252134.1|DMIR, LOC108160972|XP_017150758.1|DMIR	LOC6590247|XP_002016539.1|DPER
OG0005412	LOC108158148|XP_017145857.1|DMIR	LOC6590385|XP_002015651.1|DPER
OG0005413	LOC108160066|XP_017149304.2|DMIR, LOC117188006|XP_033247011.1|DMIR	LOC6592970|XP_002017705.1|DPER
OG0005414	LOC108164677|XP_017156021.1|DMIR	LOC6599994|XP_002025152.1|DPER
OG0005415	LOC108153574|XP_033242764.1|DMIR	LOC6598275|XP_002023298.2|DPER
OG0005416	LOC117192719|XP_033253344.1|DMIR, LOC108158115|XP_017145781.1|DMIR	LOC6602071|XP_026842465.1|DPER
OG0005417	LOC108162318|XP_017152488.1|DMIR	LOC6595385|XP_002020788.1|DPER
OG0005418	LOC108163389|XP_017154134.1|DMIR	LOC6589367|XP_002015251.1|DPER
OG0005419	LOC108162843|XP_017153274.2|DMIR	LOC6588961|XP_002014344.1|DPER
OG0005420	LOC108164122|XP_017155208.1|DMIR	LOC6593727|XP_002019105.1|DPER
OG0005421	LOC108164328|XP_017155472.1|DMIR	LOC6595447|XP_002020868.1|DPER
OG0005422	LOC108153278|XP_033252430.1|DMIR	LOC6603102|XP_002028112.2|DPER
OG0005423	LOC108163111|XP_017153695.1|DMIR	LOC6594002|XP_026843856.1|DPER
OG0005424	LOC117187881|XP_033246671.1|DMIR, LOC108159728|XP_017148749.2|DMIR	LOC6593188|XP_026842783.1|DPER
OG0005425	LOC108157425|XP_017144968.1|DMIR	LOC6599348|XP_026847106.1|DPER
OG0005426	LOC108160282|XP_017149653.1|DMIR, LOC117185942|XP_033253258.1|DMIR	LOC6593272|XP_026842504.1|DPER
OG0005427	LOC117188669|XP_033248749.1|DMIR	LOC6597976|XP_026843294.1|DPER
OG0005427	LOC108163526|XP_033249844.1|DMIR	LOC6597978|XP_002023116.1|DPER
OG0005428	LOC108161852|XP_017151708.1|DMIR	LOC6593934|XP_002019263.1|DPER
OG0005429	LOC108163012|XP_033250031.1|DMIR	LOC6593563|XP_002018978.2|DPER
OG0005430	LOC108163013|XP_017153535.1|DMIR	LOC6593562|XP_026842934.1|DPER
OG0005431	LOC108163966|XP_017155009.1|DMIR	LOC6593735|XP_002018993.1|DPER
OG0005432	LOC108162390|XP_017152596.1|DMIR	LOC6597930|XP_002023101.1|DPER
OG0005433	LOC108160863|XP_017150615.2|DMIR, LOC117188277|XP_033247727.1|DMIR	LOC6590865|XP_026841900.1|DPER
OG0005434	LOC108163495|XP_017154306.1|DMIR	LOC6593894|XP_026842952.1|DPER
OG0005435	LOC108161918|XP_017151822.1|DMIR	LOC6597926|XP_002023098.1|DPER
