Orthogroup	DYAK.longest_only	DSUP.longest_only
OG0005078	LOC6532835|XP_002093572.3|DYAK	LOC119553355|XP_037719625.1|DSUP
OG0005079	LOC6532147|XP_002092923.1|DYAK	LOC119549097|XP_037712759.1|DSUP
OG0005080	LOC6533440|XP_002094151.1|DYAK	LOC119552485|XP_037718012.1|DSUP
OG0005081	LOC6528355|XP_002089404.2|DYAK	LOC119549133|XP_037712831.1|DSUP
OG0005082	LOC6534550|XP_002095227.2|DYAK	LOC119555464|XP_037722797.1|DSUP
OG0005083	LOC6527650|XP_002088736.1|DYAK	LOC119558409|XP_037727869.1|DSUP
OG0005084	LOC6534057|XP_039230502.1|DYAK	LOC119555400|XP_037722679.1|DSUP
OG0005085	LOC6533668|XP_002094374.1|DYAK	LOC119553526|XP_037719879.1|DSUP
OG0005086	LOC6528426|XP_002089472.3|DYAK	LOC119549058|XP_037712690.1|DSUP
OG0005087	LOC6533535|XP_039229897.1|DYAK	LOC119552760|XP_037718485.1|DSUP
OG0005088	LOC6529330|XP_039228105.1|DYAK	LOC119550963|XP_037715921.1|DSUP
OG0005089	LOC6529328|XP_002090333.1|DYAK	LOC119550961|XP_037715919.1|DSUP
OG0005090	LOC6530953|XP_002091791.1|DYAK	LOC119549726|XP_037713895.1|DSUP
OG0005091	LOC6530065|XP_039228571.1|DYAK	LOC119549931|XP_037714223.1|DSUP
OG0005092	LOC6533350|XP_002094075.1|DYAK	LOC119555111|XP_037722262.1|DSUP
OG0005093	LOC6534888|XP_015050905.1|DYAK	LOC119553325|XP_037719582.1|DSUP
OG0005094	LOC6532833|XP_039230136.1|DYAK	LOC119552843|XP_037718634.1|DSUP
OG0005095	LOC6532133|XP_002092909.1|DYAK	LOC119549007|XP_037712568.1|DSUP
OG0005096	LOC6526641|XP_002087749.1|DYAK	LOC119545957|XP_037707848.1|DSUP
OG0005097	LOC6530599|XP_015052720.1|DYAK	LOC119551600|XP_037716932.1|DSUP
OG0005098	LOC6532077|XP_002092854.1|DYAK	LOC119550278|XP_037714792.1|DSUP
OG0005099	LOC6532120|XP_015051711.1|DYAK	LOC119551853|XP_037717357.1|DSUP
OG0005100	LOC6532121|XP_002092897.1|DYAK	LOC119551852|XP_037717356.1|DSUP
OG0005101	LOC6535770|XP_002096393.2|DYAK	LOC119560181|XP_037729468.1|DSUP
OG0005102	LOC6530712|XP_015051841.1|DYAK	LOC119549930|XP_037714200.1|DSUP
OG0005103	LOC6531946|XP_002092732.1|DYAK	LOC119550748|XP_037715596.1|DSUP
OG0005104	LOC6527733|XP_002088816.1|DYAK	LOC119547936|XP_037710911.1|DSUP
OG0005105	LOC6534343|XP_002095023.1|DYAK	LOC119554969|XP_037722026.1|DSUP
OG0005106	LOC6533458|XP_039230572.1|DYAK	LOC119552743|XP_037718436.1|DSUP
OG0005107	LOC6532764|XP_002093506.1|DYAK	LOC119554671|XP_037721601.1|DSUP
OG0005108	LOC6530344|XP_002091271.1|DYAK	LOC119551514|XP_037716825.1|DSUP
OG0005109	LOC6525043|XP_002100882.1|DYAK	LOC119556347|XP_037724377.1|DSUP
OG0005110	LOC6534434|XP_002095111.1|DYAK	LOC119555680|XP_037723231.1|DSUP
OG0005111	LOC6533104|XP_015049819.1|DYAK	LOC119553752|XP_037720281.1|DSUP
OG0005112	LOC6532340|XP_002093100.3|DYAK	LOC119552497|XP_037718028.1|DSUP
OG0005113	LOC6533103|XP_002093829.1|DYAK	LOC119553754|XP_037720285.1|DSUP
OG0005114	LOC6532503|XP_002093249.1|DYAK	LOC119554706|XP_037721638.1|DSUP
OG0005115	LOC6527616|XP_039227709.1|DYAK	LOC119547748|XP_037710672.1|DSUP
OG0005116	LOC6534412|XP_002095090.1|DYAK	LOC119552585|XP_037718147.1|DSUP
OG0005117	LOC6523960|XP_002099832.1|DYAK	LOC119556022|XP_037723730.1|DSUP
OG0005118	LOC6527922|XP_002088990.1|DYAK	LOC119546581|XP_037708915.1|DSUP
OG0005119	LOC6530503|XP_039228340.1|DYAK	LOC119551717|XP_037717118.1|DSUP
OG0005120	LOC6532455|XP_015049364.1|DYAK	LOC119553317|XP_037719573.1|DSUP
OG0005121	LOC6534940|XP_002095610.1|DYAK	LOC119555083|XP_037722227.1|DSUP
OG0005122	LOC6533969|XP_002094667.1|DYAK	LOC119554868|XP_037721878.1|DSUP
OG0005123	LOC6534195|XP_002094878.1|DYAK	LOC119554922|XP_037721955.1|DSUP
OG0005124	LOC6534418|XP_015050628.1|DYAK	LOC119552766|XP_037718499.1|DSUP
OG0005125	LOC6534417|XP_002095095.3|DYAK	LOC119555670|XP_037723205.1|DSUP
OG0005126	LOC6532718|XP_002093460.1|DYAK	LOC119553134|XP_037719254.1|DSUP
OG0005127	LOC6532482|XP_002093228.1|DYAK	LOC119553947|XP_037720567.1|DSUP
OG0005128	LOC6530023|XP_002090969.2|DYAK	LOC119550664|XP_037715438.1|DSUP
OG0005129	LOC6534781|XP_002095453.1|DYAK	LOC119553412|XP_037719715.1|DSUP
OG0005130	LOC6534745|XP_002095420.1|DYAK	LOC119554058|XP_037720728.1|DSUP
OG0005131	LOC6533323|XP_002094049.2|DYAK	LOC119552916|XP_037718781.1|DSUP
OG0005132	LOC6533656|XP_002094362.1|DYAK	LOC119552670|XP_037718307.1|DSUP
OG0005133	LOC6532802|XP_002093539.1|DYAK	LOC119553370|XP_037719644.1|DSUP
OG0005134	LOC6533898|XP_015050320.1|DYAK	LOC119554888|XP_037721906.1|DSUP
OG0005135	LOC6532463|XP_002093210.1|DYAK	LOC119552908|XP_037718762.1|DSUP
OG0005136	LOC6532465|XP_002093212.1|DYAK	LOC119553805|XP_037720351.1|DSUP
OG0005137	LOC6538280|XP_002098807.1|DYAK	LOC119550494|XP_037715117.1|DSUP
OG0005138	LOC6533082|XP_002093814.1|DYAK	LOC119554802|XP_037721780.1|DSUP
OG0005139	LOC6533150|XP_002093876.2|DYAK	LOC119555623|XP_037723071.1|DSUP
OG0005140	LOC6527615|XP_002088703.2|DYAK	LOC119548198|XP_037711255.1|DSUP
OG0005141	LOC6531484|XP_039229080.1|DYAK	LOC119549235|XP_037713053.1|DSUP
OG0005142	LOC6532676|XP_002093420.1|DYAK	LOC119554269|XP_037721048.1|DSUP
OG0005143	LOC6532681|XP_039229385.1|DYAK	LOC119555665|XP_037723179.1|DSUP
OG0005144	LOC6532680|XP_002093424.1|DYAK	LOC119553479|XP_037719816.1|DSUP
OG0005145	LOC6532678|XP_002093422.1|DYAK	LOC119554009|XP_037720649.1|DSUP
OG0005146	LOC26536290|XP_039230447.1|DYAK	LOC119552487|XP_037718013.1|DSUP
OG0005147	LOC6534654|XP_002095329.1|DYAK	LOC119552489|XP_037718017.1|DSUP
OG0005148	LOC6532577|XP_015049442.1|DYAK	LOC119553649|XP_037720062.1|DSUP
OG0005149	LOC6531211|XP_002092039.1|DYAK	LOC119549397|XP_037713380.1|DSUP
OG0005150	LOC6539469|XP_002086358.1|DYAK	LOC119552681|XP_037718327.1|DSUP
OG0005151	LOC6532946|XP_002093681.2|DYAK	LOC119554033|XP_037720679.1|DSUP
OG0005152	LOC6532942|XP_002093677.1|DYAK	LOC119554502|XP_037721363.1|DSUP
OG0005153	LOC6532940|XP_002093675.1|DYAK	LOC119554485|XP_037721342.1|DSUP
OG0005154	LOC6532938|XP_002093673.1|DYAK	LOC119552906|XP_037718760.1|DSUP
OG0005155	LOC6532244|XP_002093017.1|DYAK	LOC119554893|XP_037721923.1|DSUP
OG0005156	LOC6535888|XP_002096504.1|DYAK	LOC119560259|XP_037729552.1|DSUP
OG0005157	LOC6531607|XP_002092404.1|DYAK	LOC119552151|XP_037717884.1|DSUP
OG0005158	LOC6533187|XP_002093913.1|DYAK	LOC119554870|XP_037721881.1|DSUP
OG0005159	LOC6534443|XP_002095120.3|DYAK	LOC119553837|XP_037720399.1|DSUP
OG0005160	LOC6534301|XP_002094982.1|DYAK	LOC119554651|XP_037721580.1|DSUP
OG0005161	LOC6531989|XP_002092775.1|DYAK	LOC119552084|XP_037717788.1|DSUP
OG0005162	LOC6525220|XP_002101058.1|DYAK	LOC119558140|XP_037727300.1|DSUP
OG0005163	LOC26534888|XP_039230250.1|DYAK	LOC119554044|XP_037720702.1|DSUP
OG0005164	LOC26534639|XP_015050300.1|DYAK	LOC119552663|XP_037718297.1|DSUP
OG0005165	LOC6528292|XP_002089345.1|DYAK	LOC119549186|XP_037712943.1|DSUP
OG0005166	LOC6535395|XP_002096045.1|DYAK	LOC119560934|XP_037730597.1|DSUP
OG0005167	LOC6535394|XP_002096044.1|DYAK	LOC119560318|XP_037729624.1|DSUP
OG0005168	LOC6534374|XP_002095052.1|DYAK	LOC119553642|XP_037720048.1|DSUP
OG0005169	LOC6532902|XP_002093638.2|DYAK	LOC119554330|XP_037721122.1|DSUP
OG0005170	LOC6532901|XP_002093637.1|DYAK	LOC119553727|XP_037720242.1|DSUP
OG0005171	LOC6532900|XP_002093636.1|DYAK	LOC119555115|XP_037722267.1|DSUP
OG0005172	LOC6530626|XP_002091539.1|DYAK	LOC119550650|XP_037715417.1|DSUP
OG0005173	LOC6528342|XP_002089395.1|DYAK	LOC119551203|XP_037716365.1|DSUP
OG0005174	LOC6531841|XP_015051572.1|DYAK	LOC119551599|XP_037716929.1|DSUP
OG0005175	LOC6531822|XP_015051565.1|DYAK	LOC119549037|XP_037712649.1|DSUP
OG0005176	LOC6531046|XP_002091882.1|DYAK	LOC119551650|XP_037717013.1|DSUP
OG0005177	LOC6531824|XP_015051568.1|DYAK	LOC119558634|XP_037727967.1|DSUP, LOC119550466|XP_037715082.1|DSUP
OG0005178	LOC6532708|XP_002093450.1|DYAK	LOC119554924|XP_037721957.1|DSUP
OG0005179	LOC6532692|XP_002093434.1|DYAK	LOC119555593|XP_037723012.1|DSUP
OG0005180	LOC6532396|XP_002093147.1|DYAK	LOC119555183|XP_037722363.1|DSUP
OG0005181	LOC6524964|XP_002100804.1|DYAK	LOC119555831|XP_037723385.1|DSUP
OG0005182	LOC6528725|XP_015054292.1|DYAK	LOC119549450|XP_037713474.1|DSUP
OG0005183	LOC6528917|XP_002089949.1|DYAK	LOC119552127|XP_037717844.1|DSUP
OG0005184	LOC6528914|XP_039227285.1|DYAK	LOC119549461|XP_037713488.1|DSUP
OG0005185	LOC6528738|XP_002089773.1|DYAK	LOC119550009|XP_037714360.1|DSUP
OG0005186	LOC6529282|XP_002090287.1|DYAK	LOC119551696|XP_037717093.1|DSUP
OG0005187	LOC6528343|XP_002089396.2|DYAK	LOC119551201|XP_037716331.1|DSUP
OG0005188	LOC6531081|XP_002091915.1|DYAK	LOC119550411|XP_037714997.1|DSUP
OG0005189	LOC6525207|XP_015046157.1|DYAK	LOC119556161|XP_037723993.1|DSUP
OG0005190	LOC6533377|XP_002094102.1|DYAK	LOC119553499|XP_037719838.1|DSUP
OG0005191	LOC6537051|XP_002097616.1|DYAK	LOC119545770|XP_037707545.1|DSUP
OG0005192	LOC6531173|XP_039228297.1|DYAK	LOC119549162|XP_037712877.1|DSUP
OG0005193	LOC6528741|XP_015054045.1|DYAK	LOC119552080|XP_037717784.1|DSUP
OG0005194	LOC6530776|XP_002091664.1|DYAK	LOC119550806|XP_037715670.1|DSUP
OG0005195	LOC6528454|XP_002089500.1|DYAK	LOC119549286|XP_037713163.1|DSUP
OG0005196	LOC6534802|XP_002095474.1|DYAK	LOC119555180|XP_037722358.1|DSUP
OG0005197	LOC6531999|XP_002092785.1|DYAK	LOC119551854|XP_037717359.1|DSUP
OG0005198	LOC6533912|XP_002094612.3|DYAK	LOC119554279|XP_037721060.1|DSUP
OG0005199	LOC6531554|XP_002092352.1|DYAK	LOC119550016|XP_037714367.1|DSUP
OG0005200	LOC6531653|XP_002092450.1|DYAK	LOC119549917|XP_037714167.1|DSUP
OG0005201	LOC6532154|XP_002092930.3|DYAK	LOC119551452|XP_037716726.1|DSUP
OG0005202	LOC26535373|XP_015054615.1|DYAK	LOC119550785|XP_037715645.1|DSUP
OG0005203	LOC6530365|XP_039228305.1|DYAK	LOC119550672|XP_037715454.1|DSUP
OG0005204	LOC6527043|XP_002088136.2|DYAK	LOC119546655|XP_037709038.1|DSUP
OG0005205	LOC6526717|XP_002087820.1|DYAK	LOC119547366|XP_037710113.1|DSUP
OG0005206	LOC6531847|XP_002092634.1|DYAK	LOC119550826|XP_037715698.1|DSUP
OG0005207	LOC6528758|XP_002089793.2|DYAK	LOC119552162|XP_037717910.1|DSUP
OG0005208	LOC6528844|XP_039227251.1|DYAK	LOC119550870|XP_037715778.1|DSUP
OG0005209	LOC6529042|XP_002090073.1|DYAK	LOC119545982|XP_037707889.1|DSUP
OG0005210	LOC6528283|XP_015053897.1|DYAK	LOC119545981|XP_037707886.1|DSUP
OG0005211	LOC6535137|XP_039230248.1|DYAK	LOC119553130|XP_037719251.1|DSUP
OG0005212	LOC6531998|XP_002092784.1|DYAK	LOC119549697|XP_037713848.1|DSUP
OG0005213	LOC6524052|XP_002099921.1|DYAK	LOC119557952|XP_037726915.1|DSUP
OG0005214	LOC6527648|XP_002088734.2|DYAK	LOC119548581|XP_037711827.1|DSUP
OG0005215	LOC6526766|XP_002087869.1|DYAK	LOC119547234|XP_037709933.1|DSUP
OG0005216	LOC6529708|XP_002090701.1|DYAK	LOC119545974|XP_037707873.1|DSUP
OG0005217	LOC6529203|XP_039229099.1|DYAK	LOC119548881|XP_037712440.1|DSUP
OG0005218	LOC6527805|XP_015053005.1|DYAK	LOC119547199|XP_037709867.1|DSUP
OG0005219	LOC6528708|XP_002089743.1|DYAK	LOC119550843|XP_037715738.1|DSUP
OG0005220	LOC6532389|XP_002093140.1|DYAK	LOC119553359|XP_037719632.1|DSUP
OG0005221	LOC6527833|XP_002088906.1|DYAK	LOC119548398|XP_037711554.1|DSUP
OG0005222	LOC6529490|XP_039228678.1|DYAK	LOC119546342|XP_037708477.1|DSUP
OG0005223	LOC6527497|XP_002088587.1|DYAK	LOC119546249|XP_037708330.1|DSUP
OG0005224	LOC6527764|XP_039227521.1|DYAK	LOC119548602|XP_037711887.1|DSUP
OG0005225	LOC6526655|XP_002087763.2|DYAK	LOC119547637|XP_037710505.1|DSUP
OG0005226	LOC6527643|XP_015053735.1|DYAK	LOC119545975|XP_037707874.1|DSUP
OG0005227	LOC6528927|XP_002089959.1|DYAK	LOC119547108|XP_037709746.1|DSUP
OG0005228	LOC6528926|XP_015054217.1|DYAK	LOC119548802|XP_037712307.1|DSUP
OG0005229	LOC6526354|XP_039226680.1|DYAK	LOC119546919|XP_037709477.1|DSUP
OG0005230	LOC6527238|XP_002088332.1|DYAK	LOC119546876|XP_037709411.1|DSUP
OG0005231	LOC6526246|XP_002087370.1|DYAK	LOC119546731|XP_037709149.1|DSUP
OG0005232	LOC6526625|XP_039226476.1|DYAK	LOC119546424|XP_037708619.1|DSUP
OG0005233	LOC6528278|XP_002089331.1|DYAK	LOC119546964|XP_037709538.1|DSUP
OG0005234	LOC6529714|XP_002090707.3|DYAK	LOC119547771|XP_037710711.1|DSUP
OG0005235	LOC6529606|XP_002090600.1|DYAK	LOC119546616|XP_037708981.1|DSUP
OG0005236	LOC6526814|XP_002087916.1|DYAK	LOC119547282|XP_037709993.1|DSUP
OG0005237	LOC6526811|XP_002087913.2|DYAK	LOC119547281|XP_037709992.1|DSUP
OG0005238	LOC6526809|XP_002087911.1|DYAK	LOC119547863|XP_037710823.1|DSUP
OG0005239	LOC6526526|XP_002087636.1|DYAK	LOC119548763|XP_037712232.1|DSUP
OG0005240	LOC6528031|XP_002089098.1|DYAK	LOC119548298|XP_037711393.1|DSUP
OG0005241	LOC6526391|XP_002087510.1|DYAK	LOC119546846|XP_037709369.1|DSUP
OG0005242	LOC6527173|XP_039227214.1|DYAK	LOC119547981|XP_037710964.1|DSUP
OG0005243	LOC6526355|XP_039226677.1|DYAK	LOC119546579|XP_037708911.1|DSUP
OG0005244	LOC6536860|XP_015047969.1|DYAK	LOC119561028|XP_037730781.1|DSUP
OG0005245	LOC6536104|XP_002096712.2|DYAK	LOC119559993|XP_037729187.1|DSUP
OG0005246	LOC6526303|XP_002087425.1|DYAK	LOC119546947|XP_037709515.1|DSUP
OG0005247	LOC6531850|XP_002092637.1|DYAK	LOC119549816|XP_037714022.1|DSUP
OG0005248	LOC6537222|XP_002097780.2|DYAK	LOC119558293|XP_037727615.1|DSUP
OG0005249	LOC6535513|XP_002096142.1|DYAK	LOC119563456|XP_037732787.1|DSUP
OG0005250	LOC6529223|XP_039228873.1|DYAK	LOC119548789|XP_037712289.1|DSUP
OG0005251	LOC6528013|XP_002089080.1|DYAK	LOC119546788|XP_037709273.1|DSUP
OG0005252	LOC6529682|XP_039228204.1|DYAK	LOC119548683|XP_037712055.1|DSUP
OG0005253	LOC6529248|XP_039228781.1|DYAK	LOC119546753|XP_037709211.1|DSUP
OG0005254	LOC6529730|XP_002090723.1|DYAK	LOC119546862|XP_037709392.1|DSUP
OG0005255	LOC6529729|XP_002090722.2|DYAK	LOC119548011|XP_037711008.1|DSUP
OG0005256	LOC6529154|XP_002090161.1|DYAK	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP
OG0005257	LOC6527728|XP_002088811.1|DYAK	LOC119548013|XP_037711010.1|DSUP
OG0005258	LOC6527854|XP_002088926.1|DYAK	LOC119547437|XP_037710226.1|DSUP
OG0005259	LOC6528219|XP_002089281.1|DYAK	LOC119546502|XP_037708746.1|DSUP
OG0005260	LOC6528221|XP_002089283.1|DYAK	LOC119546504|XP_037708749.1|DSUP
OG0005261	LOC6527140|XP_002088234.1|DYAK	LOC119547448|XP_037710237.1|DSUP
OG0005262	LOC6528164|XP_002089229.1|DYAK	LOC119547191|XP_037709855.1|DSUP
OG0005263	LOC6529724|XP_002090717.1|DYAK	LOC119548282|XP_037711375.1|DSUP
OG0005264	LOC6535424|XP_002096073.2|DYAK	LOC119563210|XP_037732434.1|DSUP
OG0005265	LOC6529721|XP_015052407.1|DYAK	LOC119546970|XP_037709544.1|DSUP
OG0005266	LOC6528979|XP_002090011.1|DYAK	LOC119546023|XP_037707964.1|DSUP
OG0005267	LOC6526590|XP_002087698.1|DYAK	LOC119546883|XP_037709425.1|DSUP
OG0005268	LOC6526591|XP_002087699.1|DYAK	LOC119547915|XP_037710881.1|DSUP
OG0005269	LOC6526605|XP_002087713.1|DYAK	LOC119546969|XP_037709542.1|DSUP
OG0005270	LOC6527250|XP_002088344.1|DYAK	LOC119547951|XP_037710928.1|DSUP
OG0005271	LOC6529657|XP_015052398.1|DYAK	LOC119545927|XP_037707773.1|DSUP
OG0005272	LOC6529655|XP_002090648.1|DYAK	LOC119548202|XP_037711260.1|DSUP
OG0005273	LOC6527705|XP_002088789.1|DYAK	LOC119547379|XP_037710133.1|DSUP
OG0005274	LOC6527247|XP_002088341.1|DYAK	LOC119547310|XP_037710036.1|DSUP
OG0005275	LOC6527986|XP_002089053.2|DYAK	LOC119548677|XP_037712049.1|DSUP
OG0005276	LOC6526752|XP_015053454.1|DYAK	LOC119547236|XP_037709943.1|DSUP
OG0005277	LOC6526764|XP_002087867.1|DYAK	LOC119547232|XP_037709926.1|DSUP
OG0005278	LOC6530771|XP_002091659.1|DYAK	LOC119550462|XP_037715075.1|DSUP
OG0005279	LOC6528056|XP_002089123.1|DYAK	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP
OG0005280	LOC6526380|XP_002087499.1|DYAK	LOC119547201|XP_037709873.1|DSUP
OG0005281	LOC6526563|XP_039226436.1|DYAK	LOC119546792|XP_037709282.1|DSUP
OG0005282	LOC6537526|XP_002098072.1|DYAK	LOC119560049|XP_037729283.1|DSUP
OG0005283	LOC6538793|XP_002099306.1|DYAK	LOC119552137|XP_037717861.1|DSUP
OG0005284	LOC6529234|XP_015052257.1|DYAK	LOC119548808|XP_037712321.1|DSUP
OG0005285	LOC6529233|XP_002090239.1|DYAK	LOC119547374|XP_037710125.1|DSUP
OG0005286	LOC6526383|XP_002087502.1|DYAK	LOC119546377|XP_037708538.1|DSUP
OG0005287	LOC6526384|XP_002087503.1|DYAK	LOC119546884|XP_037709426.1|DSUP
OG0005288	LOC6526940|XP_002088038.2|DYAK	LOC119548722|XP_037712137.1|DSUP
OG0005289	LOC6539170|XP_002086071.1|DYAK	LOC119558477|XP_037727918.1|DSUP
OG0005290	LOC6537475|XP_002098031.1|DYAK	LOC119560991|XP_037730699.1|DSUP
OG0005291	LOC6527480|XP_002088570.1|DYAK	LOC119548402|XP_037711566.1|DSUP
OG0005292	LOC6527484|XP_015053700.1|DYAK	LOC119548365|XP_037711509.1|DSUP
OG0005293	LOC6529031|XP_002090062.2|DYAK	LOC119547151|XP_037709798.1|DSUP
OG0005294	LOC6527351|XP_002088443.1|DYAK	LOC119547509|XP_037710329.1|DSUP
OG0005295	LOC6527479|XP_039226929.1|DYAK	LOC119548401|XP_037711565.1|DSUP
OG0005296	LOC6537515|XP_002098061.2|DYAK	LOC119561060|XP_037730824.1|DSUP
OG0005297	LOC6528851|XP_002089883.1|DYAK, LOC6527747|XP_015053794.1|DYAK	LOC119547662|XP_037710540.1|DSUP
OG0005298	LOC6527895|XP_002088967.1|DYAK	LOC119547271|XP_037709981.1|DSUP
OG0005299	LOC6538011|XP_002098546.1|DYAK	LOC119545636|XP_037707275.1|DSUP
OG0005300	LOC6525388|XP_002101223.1|DYAK	LOC119557136|XP_037725647.1|DSUP
OG0005301	LOC6527918|XP_002088986.1|DYAK	LOC119546260|XP_037708347.1|DSUP
OG0005302	LOC6530256|XP_002091190.1|DYAK	LOC119549168|XP_037712891.1|DSUP
OG0005303	LOC6529608|XP_002090602.1|DYAK	LOC119546615|XP_037708980.1|DSUP
OG0005304	LOC6527089|XP_002088182.2|DYAK	LOC119546313|XP_037708440.1|DSUP
OG0005305	LOC6530770|XP_002091658.1|DYAK	LOC119550461|XP_037715073.1|DSUP
OG0005306	LOC6529516|XP_002090518.1|DYAK	LOC119548315|XP_037711423.1|DSUP
OG0005307	LOC6527233|XP_002088327.1|DYAK	LOC119547043|XP_037709647.1|DSUP
OG0005308	LOC6527143|XP_002088237.1|DYAK	LOC119547095|XP_037709724.1|DSUP
OG0005309	LOC6526701|XP_002087804.2|DYAK	LOC119547430|XP_037710217.1|DSUP
OG0005310	LOC6527691|XP_002088775.1|DYAK	LOC119546536|XP_037708807.1|DSUP
OG0005311	LOC6527408|XP_002088500.1|DYAK	LOC119546849|XP_037709374.1|DSUP
OG0005312	LOC6527447|XP_002088539.1|DYAK	LOC119546559|XP_037708852.1|DSUP
OG0005313	LOC6527991|XP_039227359.1|DYAK	LOC119548032|XP_037711034.1|DSUP
OG0005314	LOC6527335|XP_002088427.2|DYAK	LOC119546588|XP_037708930.1|DSUP
OG0005315	LOC6529594|XP_002090588.3|DYAK	LOC119547168|XP_037709823.1|DSUP
OG0005316	LOC6530772|XP_015052747.1|DYAK	LOC119549709|XP_037713865.1|DSUP
OG0005317	LOC6529522|XP_002090524.1|DYAK	LOC119546613|XP_037708977.1|DSUP
OG0005318	LOC6539232|XP_002086133.1|DYAK	LOC119562637|XP_037731792.1|DSUP
OG0005319	LOC6529030|XP_002090061.1|DYAK	LOC119547064|XP_037709675.1|DSUP
OG0005320	LOC6529791|XP_039229230.1|DYAK	LOC119546911|XP_037709468.1|DSUP
OG0005321	LOC6527212|XP_002088306.1|DYAK	LOC119546859|XP_037709388.1|DSUP
OG0005322	LOC6526476|XP_002087593.1|DYAK	LOC119547516|XP_037710337.1|DSUP
OG0005323	LOC6527832|XP_039226862.1|DYAK	LOC119547215|XP_037709893.1|DSUP
OG0005324	LOC6527902|XP_002088974.1|DYAK	LOC119547975|XP_037710954.1|DSUP
OG0005325	LOC26536232|XP_015054708.1|DYAK	LOC119548257|XP_037711329.1|DSUP
OG0005326	LOC6527903|XP_002088975.1|DYAK	LOC119548416|XP_037711586.1|DSUP
OG0005327	LOC6527815|XP_002088888.1|DYAK	LOC119548005|XP_037710995.1|DSUP
OG0005328	LOC6537457|XP_015048358.1|DYAK	LOC119546421|XP_037708618.1|DSUP
OG0005329	LOC6532628|XP_002093372.1|DYAK	LOC119555535|XP_037722895.1|DSUP
OG0005330	LOC6532629|XP_002093373.1|DYAK	LOC119555534|XP_037722894.1|DSUP
OG0005331	LOC6526589|XP_002087697.1|DYAK	LOC119546612|XP_037708976.1|DSUP
OG0005332	LOC6529859|XP_002090823.1|DYAK	LOC119548082|XP_037711095.1|DSUP
OG0005333	LOC6527367|XP_002088459.1|DYAK	LOC119548096|XP_037711113.1|DSUP
OG0005334	LOC6528036|XP_002089103.1|DYAK	LOC119545951|XP_037707835.1|DSUP
OG0005335	LOC6529993|XP_002090939.2|DYAK	LOC119549812|XP_037714012.1|DSUP
OG0005336	LOC6528820|XP_002089852.1|DYAK	LOC119551424|XP_037716695.1|DSUP
OG0005337	LOC6531265|XP_002092074.2|DYAK	LOC119550938|XP_037715891.1|DSUP
OG0005338	LOC6527970|XP_002089037.2|DYAK	LOC119547469|XP_037710283.1|DSUP
OG0005339	LOC6527135|XP_002088229.1|DYAK	LOC119546157|XP_037708195.1|DSUP
OG0005340	LOC6527949|XP_015053847.1|DYAK	LOC119547082|XP_037709706.1|DSUP
OG0005341	LOC6528622|XP_002089665.1|DYAK	LOC119550898|XP_037715816.1|DSUP
OG0005342	LOC6527301|XP_002088394.1|DYAK	LOC119547779|XP_037710718.1|DSUP
OG0005343	LOC6528431|XP_002089477.1|DYAK	LOC119551685|XP_037717077.1|DSUP
OG0005344	LOC6530194|XP_002091132.1|DYAK	LOC119551063|XP_037716114.1|DSUP
OG0005345	LOC6527082|XP_002088175.1|DYAK	LOC119548463|XP_037711659.1|DSUP
OG0005346	LOC6527006|XP_002088102.1|DYAK	LOC119548555|XP_037711782.1|DSUP
OG0005347	LOC6526800|XP_015053254.1|DYAK	LOC119546879|XP_037709415.1|DSUP
OG0005348	LOC6527999|XP_002089066.1|DYAK	LOC119546821|XP_037709335.1|DSUP
OG0005349	LOC6527990|XP_002089057.1|DYAK	LOC119548682|XP_037712054.1|DSUP
OG0005350	LOC6527248|XP_002088342.1|DYAK	LOC119548061|XP_037711073.1|DSUP
OG0005351	LOC6533395|XP_002094113.1|DYAK	LOC119553304|XP_037719557.1|DSUP
OG0005352	LOC6528039|XP_015053862.1|DYAK	LOC119546413|XP_037708600.1|DSUP
OG0005353	LOC6531139|XP_002091973.3|DYAK	LOC119551313|XP_037716536.1|DSUP
OG0005354	LOC6526645|XP_002087753.1|DYAK	LOC119548856|XP_037712410.1|DSUP
OG0005355	LOC6526280|XP_002087402.1|DYAK	LOC119546542|XP_037708818.1|DSUP
OG0005356	LOC6526282|XP_002087404.1|DYAK	LOC119546277|XP_037708378.1|DSUP
OG0005357	LOC6526906|XP_002088005.1|DYAK	LOC119546630|XP_037708997.1|DSUP
OG0005358	LOC6526993|XP_002088089.1|DYAK	LOC119546284|XP_037708392.1|DSUP
OG0005359	LOC6531740|XP_002092530.1|DYAK	LOC119551782|XP_037717238.1|DSUP
OG0005360	LOC6535022|XP_002095690.1|DYAK	LOC119554454|XP_037721294.1|DSUP
OG0005361	LOC6527193|XP_002088287.1|DYAK	LOC119546782|XP_037709265.1|DSUP
OG0005362	LOC6527973|XP_002089040.1|DYAK	LOC119547133|XP_037709774.1|DSUP
OG0005363	LOC6528120|XP_002089187.1|DYAK	LOC119548302|XP_037711398.1|DSUP
OG0005364	LOC6530721|XP_002091612.1|DYAK	LOC119550857|XP_037715759.1|DSUP
OG0005365	LOC6530316|XP_002091243.2|DYAK	LOC119546534|XP_037708802.1|DSUP
OG0005366	LOC6530315|XP_002091242.2|DYAK	LOC119548000|XP_037710987.1|DSUP
