Orthogroup	DYAK.longest_only	DSER.longest_only
OG0005787	LOC6535309|XP_002095965.1|DYAK	LOC110187671|XP_020812751.1|DSER
OG0005788	LOC6530356|XP_002091282.1|DYAK	LOC110189229|XP_020814871.1|DSER
OG0005789	LOC6535239|XP_002095896.1|DYAK	LOC110185347|XP_020809783.1|DSER
OG0005790	LOC6537999|XP_002098534.1|DYAK	LOC110176521|XP_020798557.1|DSER
OG0005791	LOC6537230|XP_015048206.1|DYAK	LOC110188555|XP_020813972.1|DSER
OG0005792	LOC6537231|XP_002097789.1|DYAK	LOC110188556|XP_020813974.1|DSER
OG0005793	LOC6537100|XP_015048120.1|DYAK	LOC110191799|XP_020818408.1|DSER
OG0005794	LOC6530293|XP_002091221.1|DYAK	LOC110179304|XP_020802449.1|DSER
OG0005795	LOC6537034|XP_002097601.1|DYAK	LOC110177415|XP_020799791.1|DSER
OG0005796	LOC6534884|XP_015050900.2|DYAK	LOC110178908|XP_020801843.1|DSER
OG0005797	LOC6532508|XP_002093254.1|DYAK	LOC110190703|XP_020816974.1|DSER
OG0005798	LOC6536370|XP_015047708.1|DYAK	LOC110184577|XP_020808821.1|DSER
OG0005799	LOC6535974|XP_015047484.1|DYAK	LOC110191084|XP_020817482.1|DSER
OG0005800	LOC6535977|XP_002096592.1|DYAK	LOC110191063|XP_020817452.1|DSER
OG0005801	LOC6535976|XP_002096591.1|DYAK	LOC110191062|XP_020817451.1|DSER
OG0005802	LOC6537134|XP_002097695.2|DYAK	LOC110191847|XP_020818481.1|DSER
OG0005803	LOC6536374|XP_002096956.2|DYAK	LOC110186472|XP_020811321.1|DSER
OG0005804	LOC6535497|XP_002096128.1|DYAK	LOC110191209|XP_020817636.1|DSER
OG0005805	LOC6532060|XP_039229045.1|DYAK	LOC110176903|XP_020799053.1|DSER
OG0005806	LOC6538730|XP_002099245.1|DYAK	LOC110186189|XP_020810906.1|DSER
OG0005807	LOC6538717|XP_002099232.2|DYAK	LOC110186149|XP_020810859.1|DSER
OG0005808	LOC6524766|XP_002100610.2|DYAK	LOC110187133|XP_020812206.1|DSER
OG0005809	LOC6532401|XP_002093152.1|DYAK	LOC110191334|XP_020817828.1|DSER
OG0005810	LOC6535971|XP_002096586.1|DYAK	LOC110191088|XP_020817492.1|DSER
OG0005811	LOC6535970|XP_002096585.1|DYAK	LOC110191089|XP_020817493.1|DSER
OG0005812	LOC6536365|XP_002096947.1|DYAK	LOC110184541|XP_020808778.1|DSER
OG0005813	LOC6536456|XP_002097037.1|DYAK	LOC110188755|XP_020814256.1|DSER
OG0005814	LOC6537522|XP_002098068.2|DYAK	LOC110187688|XP_020812779.1|DSER
OG0005815	LOC6528297|XP_002089350.2|DYAK	LOC110189222|XP_020814860.1|DSER
OG0005816	LOC6539023|XP_002099525.2|DYAK	LOC110186250|XP_020810986.1|DSER
OG0005817	LOC6536185|XP_002096776.1|DYAK	LOC110186373|XP_020811182.1|DSER
OG0005818	LOC6538439|XP_002098963.2|DYAK	LOC110176503|XP_020798536.1|DSER
OG0005819	LOC6536092|XP_002096700.2|DYAK	LOC110191850|XP_020818485.1|DSER
OG0005820	LOC6536091|XP_002096699.1|DYAK	LOC110191851|XP_020818486.1|DSER
OG0005821	LOC6536101|XP_002096709.1|DYAK	LOC110177193|XP_020799447.1|DSER
OG0005822	LOC6526999|XP_002088095.1|DYAK	LOC110185699|XP_020810327.1|DSER
OG0005823	LOC6525697|XP_002101519.1|DYAK	LOC110181739|XP_020805258.1|DSER
OG0005824	LOC6537261|XP_002097819.1|DYAK	LOC110188093|XP_020813308.1|DSER
OG0005825	LOC6533727|XP_002094432.1|DYAK	LOC110181270|XP_020804639.1|DSER
OG0005826	LOC26536296|XP_039233249.1|DYAK	LOC110184515|XP_020808742.1|DSER
OG0005827	LOC6538481|XP_002099005.1|DYAK	LOC110187009|XP_020812031.1|DSER
OG0005828	LOC6533184|XP_002093910.1|DYAK	LOC110184682|XP_020808954.1|DSER
OG0005829	LOC6536267|XP_002096853.1|DYAK	LOC110188294|XP_020813655.1|DSER
OG0005830	LOC6532911|XP_039230110.1|DYAK	LOC110183706|XP_020807711.1|DSER
OG0005831	LOC6532915|XP_002093651.2|DYAK	LOC110183701|XP_020807699.1|DSER
OG0005832	LOC6532916|XP_039230144.1|DYAK	LOC110183617|XP_020807594.1|DSER
OG0005833	LOC6532924|XP_015049706.1|DYAK	LOC110183614|XP_020807592.1|DSER
OG0005834	LOC6532929|XP_002093665.1|DYAK	LOC110183720|XP_020807728.1|DSER
OG0005835	LOC6532936|XP_002093671.1|DYAK	LOC110183569|XP_020807535.1|DSER
OG0005836	LOC6534329|XP_002095009.1|DYAK	LOC110190316|XP_020816364.1|DSER
OG0005837	LOC6538731|XP_002099246.1|DYAK	LOC110186138|XP_020810847.1|DSER
OG0005838	LOC6535483|XP_002096114.1|DYAK	LOC110177307|XP_020799631.1|DSER
OG0005839	LOC6526613|XP_002087721.1|DYAK	LOC110182319|XP_020806008.1|DSER
OG0005840	LOC6535524|XP_002096153.1|DYAK	LOC110187678|XP_020812768.1|DSER
OG0005841	LOC6536025|XP_002096640.3|DYAK, LOC120322328|XP_039233302.1|DYAK	LOC110188307|XP_020813674.1|DSER
OG0005842	LOC6523956|XP_002099828.1|DYAK	LOC110182481|XP_020806187.1|DSER
OG0005843	LOC6534111|XP_015050452.1|DYAK	LOC110182787|XP_020806572.1|DSER
OG0005844	LOC6535027|XP_002095693.2|DYAK	LOC110185223|XP_020809613.1|DSER
OG0005845	LOC6535375|XP_002096025.1|DYAK	LOC110188528|XP_020813932.1|DSER
OG0005846	LOC6536288|XP_002096874.1|DYAK	LOC110191808|XP_020818419.1|DSER
OG0005847	LOC6536306|XP_039231781.1|DYAK	LOC110186918|XP_020811899.1|DSER
OG0005848	LOC6524925|XP_002100765.1|DYAK	LOC110179538|XP_020802777.1|DSER
OG0005849	LOC6524772|XP_015045879.1|DYAK	LOC110181498|XP_020804925.1|DSER
OG0005850	LOC6524929|XP_002100769.1|DYAK	LOC110179498|XP_020802732.1|DSER
OG0005851	LOC6527017|XP_002088112.1|DYAK	LOC110185861|XP_020810528.1|DSER
OG0005852	LOC6536632|XP_002097204.1|DYAK	LOC110191027|XP_020817405.1|DSER
OG0005853	LOC6525722|XP_002101544.1|DYAK	LOC110181584|XP_020805036.1|DSER
OG0005854	LOC6535972|XP_039231819.1|DYAK	LOC110191087|XP_020817491.1|DSER
OG0005855	LOC6524192|XP_039232867.1|DYAK	LOC110180619|XP_020803961.1|DSER
OG0005856	LOC6524905|XP_015045931.1|DYAK	LOC110184479|XP_020808682.1|DSER
OG0005857	LOC6535742|XP_002096365.1|DYAK	LOC110188235|XP_020813552.1|DSER
OG0005858	LOC6536746|XP_002097318.1|DYAK	LOC110176600|XP_020798677.1|DSER
OG0005859	LOC6527581|XP_002088669.2|DYAK	LOC110184893|XP_020809199.1|DSER
OG0005860	LOC6536076|XP_039231933.1|DYAK	LOC110188734|XP_020814209.1|DSER
OG0005861	LOC6539050|XP_039232574.1|DYAK	LOC110186384|XP_020811200.1|DSER
OG0005862	LOC6528602|XP_039227009.1|DYAK	LOC110176089|XP_020797992.1|DSER
OG0005863	LOC6531855|XP_002092642.1|DYAK, LOC26535009|XP_039228002.1|DYAK	LOC110181124|XP_020804455.1|DSER
OG0005864	LOC6536287|XP_002096873.1|DYAK	LOC110191735|XP_020818320.1|DSER
OG0005865	LOC6538688|XP_002099207.1|DYAK	LOC110186372|XP_020811185.1|DSER
OG0005866	LOC6530245|XP_002091182.1|DYAK	LOC110180265|XP_020803579.1|DSER
OG0005867	LOC6528933|XP_002089965.2|DYAK	LOC110181198|XP_020804537.1|DSER
OG0005868	LOC26535421|XP_015052900.1|DYAK	LOC110190909|XP_020817232.1|DSER
OG0005869	LOC6524218|XP_002100081.1|DYAK	LOC110183258|XP_020807143.1|DSER
OG0005870	LOC6524476|XP_002100333.1|DYAK	LOC110184173|XP_020808242.1|DSER
OG0005871	LOC6524598|XP_002100455.1|DYAK	LOC110184238|XP_020808353.1|DSER
OG0005872	LOC6537688|XP_015048460.1|DYAK	LOC110190590|XP_020816845.1|DSER
OG0005873	LOC6536317|XP_002096901.1|DYAK	LOC110186569|XP_020811437.1|DSER
OG0005874	LOC6524874|XP_015045909.1|DYAK	LOC110175968|XP_020797822.1|DSER
OG0005875	LOC6528530|XP_015053971.1|DYAK	LOC110178664|XP_020801522.1|DSER
OG0005876	LOC6524238|XP_039226591.1|DYAK	LOC110181659|XP_020805124.1|DSER
OG0005877	LOC120320423|XP_002100762.1|DYAK	LOC110181742|XP_020805260.1|DSER
OG0005878	LOC6524508|XP_015045731.1|DYAK	LOC110180650|XP_020804004.1|DSER
OG0005879	LOC6525749|XP_015046474.1|DYAK	LOC110184321|XP_020808472.1|DSER
OG0005880	LOC6539362|XP_002086256.2|DYAK	LOC110189899|XP_020815818.1|DSER
OG0005881	LOC6534135|XP_002094819.1|DYAK	LOC110176200|XP_020798120.1|DSER
OG0005882	LOC6524955|XP_002100795.1|DYAK	LOC110191982|XP_020818668.1|DSER
OG0005883	LOC6532208|XP_002092982.1|DYAK	LOC110178714|XP_020801577.1|DSER
OG0005884	LOC6534707|XP_002095382.2|DYAK	LOC110189932|XP_020815875.1|DSER
OG0005885	LOC6534049|XP_002094735.1|DYAK	LOC110190883|XP_020817200.1|DSER
OG0005886	LOC6534875|XP_002095547.1|DYAK	LOC110189947|XP_020815893.1|DSER
OG0005887	LOC6534134|XP_002094818.2|DYAK	LOC110176306|XP_020798286.1|DSER
OG0005888	LOC6535187|XP_039230819.1|DYAK	LOC110190389|XP_020816497.1|DSER
OG0005889	LOC6533934|XP_002094634.2|DYAK	LOC110177529|XP_020799947.1|DSER
OG0005890	LOC6524132|XP_002099996.1|DYAK	LOC110187058|XP_020812102.1|DSER
OG0005891	LOC6533749|XP_015050245.1|DYAK	LOC110181226|XP_020804580.1|DSER
OG0005892	LOC26536259|XP_039230170.1|DYAK, LOC6533764|XP_002094468.3|DYAK	LOC110178910|XP_020801848.1|DSER
OG0005893	LOC6534460|XP_039229816.1|DYAK	LOC110176128|XP_020798023.1|DSER
OG0005894	LOC6534461|XP_002095138.1|DYAK	LOC110176129|XP_020798024.1|DSER
OG0005895	LOC6534462|XP_002095139.1|DYAK	LOC110176130|XP_020798025.1|DSER
OG0005896	LOC6534762|XP_039229740.1|DYAK	LOC110184668|XP_020808935.1|DSER
OG0005897	LOC6534023|XP_039230628.1|DYAK	LOC110189965|XP_020815913.1|DSER
OG0005898	LOC6524814|XP_002100656.2|DYAK	LOC110187017|XP_020812038.1|DSER
OG0005899	LOC6528424|XP_002089470.1|DYAK	LOC110189641|XP_020815446.1|DSER
OG0005900	LOC6526326|XP_002087448.1|DYAK	LOC110178181|XP_020800872.1|DSER
OG0005901	LOC6530585|XP_039228143.1|DYAK	LOC110177713|XP_020800212.1|DSER
OG0005902	LOC6530360|XP_002091286.1|DYAK	LOC110176778|XP_020798876.1|DSER, LOC110189606|XP_020815399.1|DSER
OG0005903	LOC6536600|XP_002097176.1|DYAK	LOC110188140|XP_020813395.1|DSER
OG0005904	LOC6537936|XP_002098476.2|DYAK	LOC110186424|XP_020811269.1|DSER
OG0005905	LOC6534868|XP_015050882.1|DYAK	LOC110189922|XP_020815856.1|DSER
OG0005906	LOC26535923|XP_039230816.1|DYAK	LOC110189867|XP_020815747.1|DSER
OG0005907	LOC6534855|XP_002095527.2|DYAK	LOC110190284|XP_020816319.1|DSER
OG0005908	LOC6539531|XP_002086419.1|DYAK	LOC110189863|XP_020815741.1|DSER
OG0005909	LOC6534600|XP_039229963.1|DYAK	LOC110179829|XP_020803094.1|DSER
OG0005910	LOC6531465|XP_002092264.1|DYAK	LOC110176351|XP_020798339.1|DSER
OG0005911	LOC6531464|XP_002092263.1|DYAK	LOC110176342|XP_020798330.1|DSER
OG0005912	LOC120320433|XP_015051337.1|DYAK	LOC110176338|XP_020798319.1|DSER
OG0005913	LOC6537785|XP_002098326.1|DYAK	LOC110177347|XP_020799698.1|DSER
OG0005914	LOC6530348|XP_002091275.1|DYAK	LOC110179279|XP_020802427.1|DSER
OG0005915	LOC6530347|XP_002091274.1|DYAK	LOC110179282|XP_020802429.1|DSER
OG0005916	LOC6530697|XP_002091588.1|DYAK	LOC110179205|XP_020802282.1|DSER
OG0005917	LOC6530979|XP_002091817.1|DYAK	LOC110177852|XP_020800457.1|DSER
OG0005918	LOC6525391|XP_002101226.1|DYAK	LOC110184531|XP_020808766.1|DSER
OG0005919	LOC6528786|XP_002089820.1|DYAK	LOC110191802|XP_020818415.1|DSER
OG0005920	LOC6531509|XP_002092308.1|DYAK	LOC110178361|XP_020801152.1|DSER
OG0005921	LOC6532445|XP_002093192.1|DYAK	LOC110177578|XP_020800016.1|DSER
OG0005922	LOC6523961|XP_002099833.1|DYAK	LOC110179527|XP_020802766.1|DSER
OG0005923	LOC6533829|XP_002094529.1|DYAK	LOC110178999|XP_020801988.1|DSER
OG0005924	LOC6534068|XP_002094754.1|DYAK	LOC110178556|XP_020801385.1|DSER
OG0005925	LOC6533937|XP_002094637.1|DYAK	LOC110177484|XP_020799892.1|DSER
OG0005926	LOC6525340|XP_002101176.1|DYAK	LOC110179715|XP_020802988.1|DSER
OG0005927	LOC6537516|XP_002098062.1|DYAK	LOC110187761|XP_020812884.1|DSER
OG0005928	LOC6525989|XP_002101807.1|DYAK	LOC110179382|XP_020802555.1|DSER
OG0005929	LOC6532436|XP_002093183.1|DYAK	LOC110177553|XP_020799985.1|DSER
OG0005930	LOC6530248|XP_002091185.1|DYAK	LOC110180261|XP_020803576.1|DSER
OG0005931	LOC6528294|XP_002089347.1|DYAK	LOC110189411|XP_020815125.1|DSER
OG0005932	LOC26535495|XP_015052906.1|DYAK	LOC110177752|XP_020800271.1|DSER
OG0005933	LOC6528664|XP_002089706.1|DYAK	LOC110178398|XP_020801195.1|DSER
OG0005934	LOC6530439|XP_002091355.3|DYAK	LOC110178819|XP_020801747.1|DSER
OG0005935	LOC6535185|XP_039230239.1|DYAK	LOC110190240|XP_020816259.1|DSER
OG0005936	LOC6527008|XP_002088104.1|DYAK	LOC110185694|XP_020810320.1|DSER
OG0005937	LOC6535183|XP_002095845.2|DYAK	LOC110190242|XP_020816265.1|DSER
OG0005938	LOC6531340|XP_002092144.1|DYAK	LOC110191511|XP_020818041.1|DSER
OG0005939	LOC6524732|XP_002100576.1|DYAK	LOC110175948|XP_020797795.1|DSER
OG0005940	LOC6530590|XP_002091503.2|DYAK	LOC110177933|XP_020800572.1|DSER
OG0005941	LOC6531900|XP_039228907.1|DYAK	LOC110191469|XP_020817981.1|DSER
OG0005942	LOC6529043|XP_002090074.2|DYAK	LOC110189471|XP_020815208.1|DSER
OG0005943	LOC6528288|XP_015053902.1|DYAK	LOC110189754|XP_020815624.1|DSER
OG0005944	LOC6528291|XP_002089344.1|DYAK	LOC110189283|XP_020814966.1|DSER
OG0005945	LOC6529356|XP_002090361.1|DYAK	LOC110189293|XP_020814983.1|DSER
OG0005946	LOC6530067|XP_039228579.1|DYAK	LOC110177984|XP_020800640.1|DSER
OG0005947	LOC6531379|XP_002092182.1|DYAK	LOC110185803|XP_020810506.1|DSER
OG0005948	LOC6534973|XP_002095643.1|DYAK	LOC110189868|XP_020815748.1|DSER
OG0005949	LOC6534601|XP_002095276.3|DYAK	LOC110179823|XP_020803087.1|DSER
OG0005950	LOC6527240|XP_015053169.1|DYAK	LOC110183163|XP_020807014.1|DSER
OG0005951	LOC6533566|XP_015050151.1|DYAK	LOC110190606|XP_020816858.1|DSER
OG0005952	LOC6527239|XP_015053639.1|DYAK	LOC110183162|XP_020807012.1|DSER
OG0005953	LOC6529243|XP_002090249.1|DYAK	LOC110187423|XP_020812472.1|DSER
OG0005954	LOC6529239|XP_002090245.1|DYAK	LOC110187448|XP_020812496.1|DSER
OG0005955	LOC6536387|XP_002096969.1|DYAK	LOC110184223|XP_020808340.1|DSER
OG0005956	LOC6531247|XP_002092056.1|DYAK	LOC110190976|XP_020817343.1|DSER
OG0005957	LOC6538692|XP_002099211.1|DYAK	LOC110184471|XP_020808679.1|DSER
OG0005958	LOC6538453|XP_002098977.1|DYAK	LOC110176434|XP_020798443.1|DSER
OG0005959	LOC6527909|XP_002088981.1|DYAK	LOC110183445|XP_020807384.1|DSER
OG0005960	LOC6525857|XP_002101677.1|DYAK	LOC110179562|XP_020802802.1|DSER
OG0005961	LOC6531458|XP_002092257.1|DYAK	LOC110176335|XP_020798316.1|DSER
OG0005962	LOC6530823|XP_039228275.1|DYAK	LOC110182872|XP_020806673.1|DSER
OG0005963	LOC6527270|XP_002088364.1|DYAK	LOC110184010|XP_020808035.1|DSER
OG0005964	LOC6530573|XP_002091486.1|DYAK	LOC110177777|XP_020800303.1|DSER
OG0005965	LOC6528822|XP_002089854.2|DYAK	LOC110189451|XP_020815182.1|DSER
OG0005966	LOC6530136|XP_002091082.2|DYAK	LOC110178284|XP_020801015.1|DSER
OG0005967	LOC6530830|XP_039228944.1|DYAK	LOC110181981|XP_020805588.1|DSER
OG0005968	LOC6530834|XP_002091717.2|DYAK	LOC110175933|XP_020797775.1|DSER
OG0005969	LOC6531938|XP_039228500.1|DYAK	LOC110191474|XP_020817993.1|DSER
OG0005970	LOC6533613|XP_002094321.1|DYAK	LOC110178594|XP_020801439.1|DSER
OG0005971	LOC6529889|XP_002090846.1|DYAK	LOC110189723|XP_020815572.1|DSER
OG0005972	LOC6534794|XP_015050837.1|DYAK	LOC110184623|XP_020808875.1|DSER
OG0005973	LOC6534878|XP_002095550.1|DYAK	LOC110178903|XP_020801839.1|DSER
OG0005974	LOC6534808|XP_015050846.1|DYAK	LOC110184618|XP_020808870.1|DSER
OG0005975	LOC6534798|XP_002095470.1|DYAK	LOC110184660|XP_020808922.1|DSER
OG0005976	LOC26535822|XP_039232560.1|DYAK	LOC110187732|XP_020812847.1|DSER
OG0005977	LOC6530769|XP_002091657.1|DYAK	LOC110179084|XP_020802132.1|DSER
OG0005978	LOC6531687|XP_002092478.3|DYAK	LOC110179661|XP_020802931.1|DSER
OG0005979	LOC6530007|XP_002090953.1|DYAK	LOC110179212|XP_020802305.1|DSER
OG0005980	LOC6528418|XP_002089464.1|DYAK	LOC110189429|XP_020815158.1|DSER
OG0005981	LOC6525540|XP_002101375.2|DYAK	LOC110179616|XP_020802877.1|DSER
OG0005982	LOC6528425|XP_002089471.3|DYAK	LOC110189387|XP_020815096.1|DSER
OG0005983	LOC120322033|XP_039232735.1|DYAK	LOC110180149|XP_020803458.1|DSER
OG0005984	LOC6525616|XP_039226012.1|DYAK	LOC110179708|XP_020802977.1|DSER
OG0005985	LOC6525072|XP_002100911.2|DYAK	LOC110181640|XP_020805106.1|DSER
OG0005986	LOC6525725|XP_002101547.1|DYAK	LOC110181504|XP_020804933.1|DSER
OG0005987	LOC6526006|XP_015046585.1|DYAK	LOC110181879|XP_020805465.1|DSER
OG0005988	LOC6530230|XP_002091167.1|DYAK	LOC110178009|XP_020800681.1|DSER
OG0005989	LOC6529909|XP_002090866.1|DYAK	LOC110189488|XP_020815236.1|DSER
OG0005990	LOC6531134|XP_002091968.1|DYAK	LOC110176314|XP_020798289.1|DSER
OG0005991	LOC6528659|XP_039227019.1|DYAK	LOC110178245|XP_020800955.1|DSER
OG0005992	LOC6533602|XP_002094310.1|DYAK	LOC110185150|XP_020809510.1|DSER
OG0005993	LOC6533604|XP_015050184.1|DYAK	LOC110185151|XP_020809511.1|DSER
OG0005994	LOC6534638|XP_002095313.2|DYAK	LOC110190428|XP_020816567.1|DSER
OG0005995	LOC6534791|XP_002095463.1|DYAK	LOC110184641|XP_020808898.1|DSER
OG0005996	LOC6539366|XP_002086259.1|DYAK	LOC110190219|XP_020816235.1|DSER
OG0005997	LOC6529349|XP_002090354.1|DYAK	LOC110189618|XP_020815416.1|DSER
OG0005998	LOC6534173|XP_002094857.1|DYAK	LOC110176188|XP_020798098.1|DSER
OG0005999	LOC6532241|XP_002093014.1|DYAK	LOC110179408|XP_020802593.1|DSER
OG0006000	LOC6531347|XP_039229310.1|DYAK	LOC110182157|XP_020805823.1|DSER
OG0006001	LOC6533065|XP_015049799.1|DYAK	LOC110176179|XP_020798085.1|DSER
OG0006002	LOC6531911|XP_002092697.1|DYAK	LOC110191497|XP_020818022.1|DSER
OG0006003	LOC6534150|XP_002094834.1|DYAK	LOC110176145|XP_020798040.1|DSER
OG0006004	LOC6535330|XP_002095986.1|DYAK	LOC110187881|XP_020813023.1|DSER
OG0006005	LOC6529295|XP_002090300.1|DYAK	LOC110179362|XP_020802534.1|DSER
OG0006006	LOC6530688|XP_002091579.1|DYAK	LOC110179198|XP_020802274.1|DSER
OG0006007	LOC6529046|XP_002090077.1|DYAK	LOC110189257|XP_020814927.1|DSER
OG0006008	LOC6526656|XP_015053442.1|DYAK	LOC110184981|XP_020809290.1|DSER
OG0006009	LOC6539747|XP_015044996.1|DYAK	LOC110184644|XP_020808902.1|DSER
OG0006010	LOC6534622|XP_039230946.1|DYAK	LOC110190386|XP_020816474.1|DSER
OG0006011	LOC6532194|XP_002092968.2|DYAK	LOC110178810|XP_020801729.1|DSER
OG0006012	LOC6533724|XP_015050228.1|DYAK	LOC110181220|XP_020804566.1|DSER
OG0006013	LOC6530034|XP_002090980.2|DYAK	LOC110189353|XP_020815054.1|DSER
OG0006014	LOC6534030|XP_002094717.1|DYAK	LOC110190194|XP_020816203.1|DSER
OG0006015	LOC6530484|XP_002091399.1|DYAK	LOC110177773|XP_020800298.1|DSER
OG0006016	LOC6528660|XP_002089702.1|DYAK	LOC110178396|XP_020801193.1|DSER
OG0006017	LOC6530175|XP_002091115.1|DYAK	LOC110189231|XP_020814873.1|DSER
OG0006018	LOC6530984|XP_002091822.2|DYAK	LOC110184037|XP_020808070.1|DSER
OG0006019	LOC26535978|XP_015052945.2|DYAK	LOC110187700|XP_020812794.1|DSER
OG0006020	LOC6539744|XP_002086629.1|DYAK	LOC110184665|XP_020808932.1|DSER
OG0006022	LOC6527500|XP_002088590.1|DYAK	LOC110185106|XP_020809454.1|DSER
OG0006023	LOC6538479|XP_002099003.1|DYAK	LOC110187011|XP_020812033.1|DSER
OG0006024	LOC6524977|XP_039231108.1|DYAK	LOC110181595|XP_020805048.1|DSER
OG0006025	LOC6530156|XP_002091098.1|DYAK	LOC110178290|XP_020801020.1|DSER
OG0006026	LOC6537765|XP_015048491.1|DYAK	LOC110188643|XP_020814077.1|DSER
OG0006027	LOC6529945|XP_039228555.1|DYAK	LOC110176222|XP_020798168.1|DSER
OG0006028	LOC6530373|XP_002091299.1|DYAK	LOC110189189|XP_020814815.1|DSER
OG0006029	LOC6528656|XP_002089698.1|DYAK	LOC110178404|XP_020801203.1|DSER
OG0006030	LOC6538676|XP_002099195.1|DYAK	LOC110190868|XP_020817178.1|DSER
OG0006031	LOC6530199|XP_002091137.3|DYAK	LOC110176321|XP_020798298.1|DSER
OG0006032	LOC6526149|XP_039226370.1|DYAK	LOC110191979|XP_020818664.1|DSER
OG0006033	LOC6530172|XP_002091112.1|DYAK	LOC110189232|XP_020814874.1|DSER
OG0006034	LOC6535859|XP_002096478.3|DYAK	LOC110177262|XP_020799571.1|DSER
OG0006035	LOC6537127|XP_002097688.1|DYAK	LOC110191865|XP_020818503.1|DSER
OG0006036	LOC6527876|XP_002088948.1|DYAK	LOC110177898|XP_020800526.1|DSER
OG0006037	LOC6530427|XP_002091343.1|DYAK	LOC110191007|XP_020817387.1|DSER
OG0006038	LOC6537534|XP_002098080.1|DYAK	LOC110186506|XP_020811365.1|DSER
OG0006039	LOC6529053|XP_002090082.1|DYAK	LOC110189332|XP_020815034.1|DSER
OG0006040	LOC6529895|XP_002090852.2|DYAK	LOC110189788|XP_020815680.1|DSER
OG0006041	LOC6525471|XP_002101306.1|DYAK	LOC110181702|XP_020805205.1|DSER
OG0006042	LOC6531544|XP_015051394.1|DYAK	LOC110178408|XP_020801209.1|DSER
OG0006043	LOC6534264|XP_002094945.1|DYAK	LOC110178905|XP_020801841.1|DSER
OG0006044	LOC26536131|XP_039226486.1|DYAK	LOC110179483|XP_020802715.1|DSER
OG0006045	LOC6529077|XP_002090090.2|DYAK	LOC110189510|XP_020815277.1|DSER
OG0006046	LOC6531700|XP_002092491.2|DYAK	LOC110176079|XP_020797982.1|DSER
OG0006047	LOC6534077|XP_002094763.1|DYAK	LOC110190282|XP_020816317.1|DSER
OG0006048	LOC6533735|XP_002094440.1|DYAK	LOC110181235|XP_020804597.1|DSER
OG0006049	LOC6524705|XP_002100549.1|DYAK	LOC110180644|XP_020803997.1|DSER
OG0006050	LOC6539006|XP_002099508.1|DYAK	LOC110188087|XP_020813303.1|DSER
OG0006051	LOC6525008|XP_002100847.1|DYAK	LOC110180460|XP_020803795.1|DSER
OG0006052	LOC6532158|XP_002092934.2|DYAK	LOC110180244|XP_020803560.1|DSER
OG0006053	LOC6532743|XP_002093485.1|DYAK	LOC110185275|XP_020809681.1|DSER
OG0006054	LOC6523706|XP_002099583.1|DYAK	LOC110185416|XP_020809888.1|DSER
OG0006055	LOC6536815|XP_002097385.1|DYAK	LOC110191294|XP_020817763.1|DSER
OG0006056	LOC6531543|XP_002092342.1|DYAK	LOC110178296|XP_020801043.1|DSER
OG0006057	LOC6532349|XP_039230006.1|DYAK	LOC110188892|XP_020814470.1|DSER
OG0006058	LOC6535621|XP_002096249.1|DYAK	LOC110186368|XP_020811177.1|DSER
OG0006059	LOC6533927|XP_015050332.1|DYAK	LOC110177466|XP_020799862.1|DSER
OG0006060	LOC6533928|XP_002094628.1|DYAK	LOC110177467|XP_020799864.1|DSER
OG0006061	LOC6526172|XP_039229556.1|DYAK	LOC110182576|XP_020806284.1|DSER
OG0006062	LOC6536616|XP_002097188.1|DYAK	LOC110189959|XP_020815909.1|DSER
OG0006063	LOC6527936|XP_002089003.1|DYAK	LOC110183212|XP_020807084.1|DSER
OG0006064	LOC6530354|XP_002091280.1|DYAK	LOC110184112|XP_020808164.1|DSER
OG0006065	LOC6533511|XP_002094222.2|DYAK	LOC110188842|XP_020814403.1|DSER
OG0006066	LOC6528422|XP_002089468.1|DYAK	LOC110189303|XP_020814994.1|DSER
OG0006067	LOC6528648|XP_039226627.1|DYAK	LOC110189240|XP_020814883.1|DSER
OG0006068	LOC6525152|XP_002100990.1|DYAK	LOC110184419|XP_020808613.1|DSER
OG0006069	LOC6534278|XP_002094959.1|DYAK	LOC110178877|XP_020801809.1|DSER
OG0006070	LOC6539799|XP_002086686.1|DYAK	LOC110190117|XP_020816090.1|DSER
OG0006071	LOC6538229|XP_002098756.1|DYAK	LOC110177304|XP_020799628.1|DSER
OG0006072	LOC6533512|XP_002094223.1|DYAK	LOC110188811|XP_020814348.1|DSER
OG0006073	LOC6532292|XP_002093052.1|DYAK	LOC110178637|XP_020801485.1|DSER
OG0006074	LOC6525531|XP_002101366.2|DYAK	LOC110187141|XP_020812214.1|DSER
OG0006075	LOC120320429|XP_015046275.1|DYAK	LOC110184534|XP_020808770.1|DSER, LOC110184581|XP_020808825.1|DSER
OG0006076	LOC6530447|XP_002091363.1|DYAK	LOC110178482|XP_020801283.1|DSER
OG0006077	LOC6534905|XP_002095576.2|DYAK	LOC110189882|XP_020815785.1|DSER
OG0006078	LOC6534903|XP_002095574.2|DYAK	LOC110189945|XP_020815891.1|DSER
OG0006079	LOC6534744|XP_002095419.2|DYAK	LOC110176716|XP_020798816.1|DSER
OG0006080	LOC6539526|XP_002086414.2|DYAK	LOC110176711|XP_020798810.1|DSER
OG0006081	LOC6528776|XP_015054060.1|DYAK	LOC110176506|XP_020798543.1|DSER
OG0006082	LOC6528778|XP_002089812.1|DYAK	LOC110191862|XP_020818504.1|DSER
