Orthogroup	DYAK.longest_only	DMEL.longest_only
OG0003502	LOC6536155|XP_015047595.1|DYAK	mAChR-B|NP_649764.1|DMEL
OG0003503	LOC6538136|XP_002098671.2|DYAK	CG1647|NP_651636.1|DMEL
OG0003504	LOC6537193|XP_039231782.1|DYAK	CG42727|NP_001189223.1|DMEL
OG0003505	LOC6537003|XP_039232285.1|DYAK	kmr|NP_001097775.2|DMEL
OG0003506	LOC6537548|XP_015048409.1|DYAK	CG2017|NP_649603.3|DMEL
OG0003507	LOC6537857|XP_002098398.3|DYAK	cnc|NP_001262864.1|DMEL
OG0003508	LOC6532479|XP_002093225.2|DYAK	mv|NP_647681.2|DMEL
OG0003509	LOC6537755|XP_002098296.1|DYAK	CG5377|NP_651052.1|DMEL
OG0003510	LOC6537940|XP_002098480.1|DYAK	Nup98-96|NP_651187.2|DMEL
OG0003511	LOC6537941|XP_015048575.1|DYAK	mbc|NP_001247267.1|DMEL
OG0003512	LOC6537921|XP_002098461.2|DYAK	Gba1b|NP_001097888.1|DMEL
OG0003513	LOC6537867|XP_002098408.1|DYAK	Cdc16|NP_477397.1|DMEL
OG0003514	LOC6536557|XP_002097133.1|DYAK	TTLL15|NP_650021.1|DMEL
OG0003515	LOC6530207|XP_002091145.1|DYAK	CG8298|NP_610718.1|DMEL
OG0003516	LOC6536966|XP_002097535.1|DYAK	yrt|NP_650291.1|DMEL
OG0003517	LOC26535701|XP_015047899.1|DYAK	Ubx|NP_536752.1|DMEL
OG0003518	LOC6536146|XP_002096747.1|DYAK	lab|NP_476613.1|DMEL
OG0003519	LOC6532538|XP_039230907.1|DYAK	CG42673|NP_729510.1|DMEL
OG0003520	LOC6532531|XP_002093277.1|DYAK	LanB2|NP_524006.1|DMEL
OG0003521	LOC6532549|XP_015049428.1|DYAK	path|NP_648327.1|DMEL
OG0003522	LOC6528860|XP_002089892.1|DYAK	mRpL42|NP_523673.1|DMEL
OG0003523	LOC6529457|XP_002090459.1|DYAK	fws|NP_523590.1|DMEL
OG0003524	LOC6525739|XP_002101561.1|DYAK	CG6867|NP_573262.2|DMEL
OG0003525	LOC6531418|XP_002092221.1|DYAK	Hmgs|NP_524711.1|DMEL
OG0003526	LOC6535478|XP_002096109.1|DYAK	CG14321|NP_650650.1|DMEL
OG0003527	LOC26535907|XP_002089498.1|DYAK	CG1358|NP_610301.1|DMEL
OG0003529	LOC6527997|XP_002089064.1|DYAK	Mulk|NP_723549.1|DMEL
OG0003530	LOC6533349|XP_002094074.2|DYAK	Urm1|NP_996018.2|DMEL
OG0003531	LOC6535470|XP_002096101.1|DYAK	CG7655|NP_650646.1|DMEL
OG0003532	LOC6533401|XP_002094119.1|DYAK	msk|NP_524780.1|DMEL
OG0003533	LOC6532647|XP_002093391.1|DYAK	Mcm7|NP_523984.1|DMEL
OG0003534	LOC6533541|XP_002094251.2|DYAK	CG32052|NP_729555.4|DMEL
OG0003535	LOC6533528|XP_002094238.1|DYAK	oxt|NP_647705.1|DMEL
OG0003536	LOC6528301|XP_015053906.1|DYAK	CG9410|NP_724484.1|DMEL
OG0003537	LOC6530625|XP_002091538.1|DYAK	CG10795|NP_001356967.1|DMEL
OG0003538	LOC6529985|XP_002090931.1|DYAK	Qsox1|NP_610852.1|DMEL
OG0003539	LOC6531549|XP_039228100.1|DYAK	Flo1|NP_725476.1|DMEL
OG0003540	LOC6532223|XP_002092996.2|DYAK	CG32344|NP_612028.4|DMEL
OG0003541	LOC26535113|XP_015049030.1|DYAK	Syx1A|NP_001189276.1|DMEL
OG0003542	LOC6528544|XP_002089590.1|DYAK	kermit|NP_652028.1|DMEL
OG0003543	LOC6523909|XP_002099782.2|DYAK	png|NP_477492.1|DMEL
OG0003544	LOC6533283|XP_002094009.1|DYAK	BHD|NP_648090.1|DMEL
OG0003545	LOC6535140|XP_039230257.1|DYAK	Csp|NP_730713.1|DMEL
OG0003546	LOC26535030|XP_015045035.1|DYAK	CG42638|NP_001163472.1|DMEL, Trpml|NP_649145.1|DMEL
OG0003547	LOC6531857|XP_015051578.1|DYAK	apt|NP_001261153.1|DMEL
OG0003548	LOC6528726|XP_015054291.1|DYAK	Rab32|NP_525109.1|DMEL
OG0003549	LOC6528727|XP_002089762.2|DYAK	CG8026|NP_724769.2|DMEL
OG0003550	LOC6528868|XP_002089900.1|DYAK	RpLP0-like|NP_610554.1|DMEL
OG0003551	LOC6531197|XP_002092025.1|DYAK	OstDelta|NP_611265.1|DMEL
OG0003552	LOC6529325|XP_002090330.1|DYAK	CG9084|NP_001260884.1|DMEL
OG0003553	LOC6528866|XP_002089898.1|DYAK	CG2269|NP_724880.1|DMEL
OG0003554	LOC6534432|XP_002095109.1|DYAK	CG4098|NP_660192.1|DMEL
OG0003555	LOC6532785|XP_039229418.1|DYAK	hob|NP_647789.2|DMEL
OG0003556	LOC26536190|XP_039229996.1|DYAK	CG32432|NP_649266.1|DMEL
OG0003557	LOC6534725|XP_002095400.1|DYAK	CSN3|NP_524190.2|DMEL
OG0003558	LOC6533001|XP_039229794.1|DYAK	axo|NP_001246631.1|DMEL
OG0003559	LOC6533881|XP_002094581.2|DYAK	SCaMC|NP_729802.1|DMEL
OG0003560	LOC6533285|XP_002094011.1|DYAK	Neos|NP_523955.1|DMEL
OG0003561	LOC6530760|XP_015051825.1|DYAK	Lrt|NP_001286640.1|DMEL
OG0003562	LOC6531207|XP_002092035.1|DYAK	Hyccin|NP_611256.1|DMEL
OG0003563	LOC6535638|XP_002096266.1|DYAK	NP15.6|NP_650774.1|DMEL
OG0003564	LOC6533308|XP_002094034.1|DYAK	Sec63|NP_648111.1|DMEL
OG0003565	LOC6532786|XP_015049606.1|DYAK	RpL28|NP_647791.2|DMEL
OG0003566	LOC6536407|XP_039232568.1|DYAK	Unc-115b|NP_731390.1|DMEL, Unc-115a|NP_001163573.1|DMEL
OG0003567	LOC6531475|XP_015051340.1|DYAK	spin|NP_725532.1|DMEL
OG0003568	LOC6528764|XP_002089799.3|DYAK	Camta|NP_001137624.1|DMEL
OG0003569	LOC6533514|XP_015050102.1|DYAK	CG1317|NP_647715.2|DMEL
OG0003570	LOC6528433|XP_002089479.1|DYAK	didum|NP_724569.1|DMEL
OG0003571	LOC6532984|XP_002093719.2|DYAK	NT1|NP_729009.2|DMEL
OG0003572	LOC6530215|XP_015051973.1|DYAK	exp|NP_725091.1|DMEL
OG0003573	LOC6529881|XP_002090838.1|DYAK	Ctf4|NP_610921.1|DMEL
OG0003574	LOC6533036|XP_002093771.1|DYAK	CG4611|NP_647949.1|DMEL
OG0003575	LOC6535103|XP_039230303.1|DYAK	CG5157|NP_648843.1|DMEL
OG0003576	LOC6534363|XP_002095041.1|DYAK	rogdi|NP_730244.1|DMEL
OG0003577	LOC6533108|XP_002093834.1|DYAK	S6k|NP_523941.2|DMEL
OG0003578	LOC6533295|XP_002094021.1|DYAK	Rint1|NP_648102.2|DMEL
OG0003579	LOC6531151|XP_002091980.1|DYAK	stau|NP_476751.1|DMEL
OG0003580	LOC6530929|XP_002091771.1|DYAK	hpo|NP_611427.1|DMEL
OG0003581	LOC6532416|XP_039230540.1|DYAK	Srrm234|NP_001097475.2|DMEL
OG0003582	LOC6533607|XP_002094315.1|DYAK	CG32066|NP_729619.1|DMEL
OG0003583	LOC6528888|XP_002089920.1|DYAK	CG12913|NP_610567.1|DMEL
OG0003584	LOC6528848|XP_002089880.2|DYAK	CG12128|NP_610543.1|DMEL
OG0003585	LOC6534236|XP_002094918.1|DYAK	CG7330|NP_649032.1|DMEL
OG0003586	LOC6523711|XP_015046761.1|DYAK	yellow-h|NP_651912.3|DMEL
OG0003587	LOC6526394|XP_002087513.1|DYAK	IntS14|NP_608579.1|DMEL
OG0003588	LOC6536868|XP_002097437.1|DYAK	DNApol-theta|NP_524333.1|DMEL
OG0003589	LOC6531476|XP_002092275.1|DYAK	CG30095|NP_725529.1|DMEL
OG0003590	LOC6532481|XP_002093227.1|DYAK	SCOT|NP_647683.1|DMEL
OG0003591	LOC6532393|XP_015049324.1|DYAK	CG12004|NP_001097474.1|DMEL
OG0003592	LOC6533894|XP_002094594.1|DYAK	CG10681|NP_648580.1|DMEL
OG0003593	LOC6533367|XP_039229632.1|DYAK	Pdp1|NP_729301.1|DMEL
OG0003594	LOC6533303|XP_002094029.1|DYAK	CG14834|NP_648108.1|DMEL
OG0003595	LOC6530509|XP_002091424.1|DYAK	Arf51F|NP_523751.2|DMEL
OG0003596	LOC6528311|XP_002089364.1|DYAK	Rab2|NP_477090.1|DMEL
OG0003597	LOC6528302|XP_002089355.2|DYAK	Hsepi|NP_610249.2|DMEL
OG0003598	LOC6532965|XP_002093700.1|DYAK	CG15019|NP_001097502.1|DMEL
OG0003599	LOC6526652|XP_002087760.1|DYAK	CG9643|NP_608733.1|DMEL
OG0003600	LOC6532712|XP_015049556.1|DYAK	Gug|NP_001261581.1|DMEL
OG0003601	LOC6528689|XP_015054029.1|DYAK	ana|NP_001163093.1|DMEL
OG0003602	LOC6531882|XP_002092669.1|DYAK	Sesn|NP_001097437.1|DMEL
OG0003603	LOC6532735|XP_002093477.2|DYAK	CG34462|NP_001097548.1|DMEL
OG0003604	LOC6529209|XP_039229101.1|DYAK	nompB|NP_724347.3|DMEL
OG0003605	LOC6537934|XP_002098474.1|DYAK	udt|NP_651182.2|DMEL
OG0003606	LOC6531232|XP_002092044.1|DYAK	swi2|NP_611247.3|DMEL
OG0003607	LOC6531190|XP_002092019.1|DYAK	aft|NP_477413.1|DMEL
OG0003608	LOC6533565|XP_039230317.1|DYAK	vnc|NP_648378.1|DMEL
OG0003609	LOC6528707|XP_002089742.1|DYAK	tsu|NP_610454.2|DMEL
OG0003610	LOC6534263|XP_002094944.1|DYAK	Wdr92|NP_649025.1|DMEL
OG0003611	LOC6532614|XP_039230219.1|DYAK	bol|NP_001261614.1|DMEL
OG0003612	LOC6530728|XP_002091619.1|DYAK	hbn|NP_788420.1|DMEL
OG0003613	LOC6528446|XP_002089492.1|DYAK	Rpe|NP_610298.2|DMEL
OG0003614	LOC6528447|XP_002089493.1|DYAK	boca|NP_724578.1|DMEL
OG0003615	LOC6531815|XP_002092602.1|DYAK	Golgin245|NP_611787.2|DMEL
OG0003616	LOC6531298|XP_002092102.1|DYAK	CG2852|NP_611695.1|DMEL
OG0003617	LOC6530093|XP_002091039.2|DYAK	s-cup|NP_610792.2|DMEL
OG0003618	LOC6530094|XP_015052593.1|DYAK	fdl|NP_725178.2|DMEL
OG0003619	LOC6530037|XP_002090983.1|DYAK	AspRS|NP_476609.1|DMEL
OG0003620	LOC6531994|XP_002092780.1|DYAK	Zfrp8|NP_611890.1|DMEL
OG0003621	LOC6532618|XP_002093362.1|DYAK	CG4942|NP_648286.1|DMEL
OG0003622	LOC6532617|XP_002093361.2|DYAK	teq|NP_648288.2|DMEL
OG0003623	LOC6529939|XP_002090894.1|DYAK	mEFTu1|NP_524752.1|DMEL
OG0003624	LOC6531872|XP_002092659.1|DYAK	Pal2|NP_525118.2|DMEL
OG0003625	LOC6528444|XP_002089490.1|DYAK	CG1598|NP_610296.2|DMEL
OG0003626	LOC6531560|XP_015051417.1|DYAK	Pgant1|NP_611043.1|DMEL
OG0003627	LOC6531039|XP_039228160.1|DYAK	Vps51|NP_611363.2|DMEL
OG0003628	LOC6528759|XP_015054266.1|DYAK	ced-6|NP_001246225.1|DMEL
OG0003629	LOC6530014|XP_002090960.1|DYAK	CG3955|NP_610837.1|DMEL
OG0003630	LOC6531981|XP_002092767.1|DYAK	CG10339|NP_611881.1|DMEL
OG0003631	LOC6534918|XP_002095589.2|DYAK	l_3_76BDm|NP_649135.2|DMEL
OG0003632	LOC6533032|XP_002093767.2|DYAK	CG15212|NP_652458.1|DMEL
OG0003633	LOC6530052|XP_002090998.1|DYAK	Dgkepsilon|NP_725228.1|DMEL
OG0003634	LOC6532698|XP_002093440.1|DYAK	ergic53|NP_524776.1|DMEL
OG0003635	LOC6532804|XP_002093541.3|DYAK	ZnT63C|NP_001261364.1|DMEL
OG0003636	LOC6528693|XP_002089735.1|DYAK	Dbp45A|NP_476927.1|DMEL
OG0003637	LOC6530086|XP_002091032.1|DYAK	Cyp301a1|NP_610796.1|DMEL
OG0003638	LOC6534887|XP_015050904.1|DYAK	trc|NP_001262071.1|DMEL
OG0003639	LOC6527894|XP_002088966.1|DYAK	Taf11|NP_723484.1|DMEL
OG0003640	LOC6531579|XP_002092377.1|DYAK	Pms2|NP_477023.1|DMEL
OG0003641	LOC6530653|XP_002091551.1|DYAK	Sgf29|NP_726051.1|DMEL
OG0003642	LOC6528541|XP_039226506.1|DYAK	Pabp2|NP_476902.1|DMEL
OG0003643	LOC6532001|XP_002092787.1|DYAK	mRpS17|NP_525119.1|DMEL
OG0003644	LOC6528845|XP_015054078.1|DYAK	TER94|NP_001097249.1|DMEL
OG0003645	LOC6533471|XP_002094182.1|DYAK	mRpS35|NP_523893.1|DMEL
OG0003646	LOC6533402|XP_002094120.1|DYAK	ldbr|NP_996022.1|DMEL
OG0003647	LOC6532586|XP_002093330.1|DYAK	Fdx1|NP_523993.1|DMEL
OG0003648	LOC6527609|XP_002088697.1|DYAK	Gmd|NP_608888.2|DMEL
OG0003649	LOC6538600|XP_002099122.1|DYAK	veli|NP_733076.2|DMEL
OG0003650	LOC6524868|XP_002100708.1|DYAK	Arp6|NP_511165.1|DMEL
OG0003651	LOC6538831|XP_002099344.2|DYAK	CG15528|NP_651767.2|DMEL
OG0003652	LOC6533915|XP_002094615.1|DYAK	SmD1|NP_524774.1|DMEL
OG0003653	LOC6534890|XP_002095562.1|DYAK	cyc|NP_524168.2|DMEL
OG0003654	LOC6534368|XP_002095046.2|DYAK	beg|NP_648950.1|DMEL
OG0003655	LOC6529720|XP_002090713.1|DYAK	CG10189|NP_609975.1|DMEL
OG0003656	LOC6533920|XP_002094620.2|DYAK	CG10984|NP_729823.2|DMEL
OG0003657	LOC6533625|XP_002094332.1|DYAK	Blos4|NP_648414.1|DMEL
OG0003658	LOC6536376|XP_002096958.3|DYAK	CG9386|NP_649904.2|DMEL
OG0003659	LOC6534858|XP_002095530.1|DYAK	Gabat|NP_649168.2|DMEL
OG0003660	LOC6532206|XP_015049226.2|DYAK	E_bx_|NP_001261188.1|DMEL
OG0003661	LOC6533490|XP_015050059.1|DYAK	Pxn|NP_523891.2|DMEL
OG0003662	LOC6539391|XP_002086283.2|DYAK	ppl|NP_524197.1|DMEL
OG0003663	LOC6533111|XP_039230232.1|DYAK	kri|NP_001261451.1|DMEL
OG0003664	LOC6533113|XP_039230223.1|DYAK	vn|NP_523942.2|DMEL
OG0003665	LOC6528895|XP_039226884.1|DYAK	CG12909|NP_610573.1|DMEL
OG0003666	LOC6528317|XP_002089370.1|DYAK	phtf|NP_610232.1|DMEL
OG0003667	LOC6532792|XP_002093530.1|DYAK	Larp4B|NP_647793.1|DMEL
OG0003668	LOC6539201|XP_002086102.1|DYAK	stw|NP_610170.2|DMEL
OG0003669	LOC6529364|XP_002090369.1|DYAK	CG7637|NP_610610.1|DMEL
OG0003670	LOC6529365|XP_002090370.1|DYAK	CG12935|NP_610609.1|DMEL
OG0003671	LOC6531867|XP_039228179.1|DYAK	Pde8|NP_001163275.2|DMEL
OG0003672	LOC6538558|XP_002099080.1|DYAK	RpS27|NP_651359.1|DMEL
OG0003673	LOC26534846|XP_015051434.2|DYAK	wdp|NP_611661.1|DMEL
OG0003674	LOC6531489|XP_039228016.1|DYAK	CG8399|NP_001286472.1|DMEL
OG0003675	LOC6528515|XP_002089561.1|DYAK	Nup44A|NP_610343.1|DMEL
OG0003676	LOC6528514|XP_039227128.1|DYAK	ACC|NP_610342.1|DMEL
OG0003677	LOC26534636|XP_039233289.1|DYAK	CG17454|NP_001138001.1|DMEL
OG0003678	LOC6532898|XP_002093634.3|DYAK	wit|NP_001261395.1|DMEL
OG0003679	LOC6532892|XP_002093628.1|DYAK	Rcd5|NP_647852.1|DMEL
OG0003680	LOC6531188|XP_002092017.1|DYAK	CG5033|NP_611270.1|DMEL
OG0003681	LOC6531520|XP_002092319.1|DYAK	tun|NP_611061.1|DMEL
OG0003682	LOC6536816|XP_002097386.2|DYAK	pps|NP_001247075.1|DMEL
OG0003683	LOC6530010|XP_002090956.2|DYAK	TppII|NP_725252.1|DMEL
OG0003684	LOC6532557|XP_002093302.1|DYAK	CG3434|NP_648320.1|DMEL
OG0003685	LOC6532646|XP_015049511.1|DYAK	TrpA1|NP_001261600.1|DMEL
OG0003686	LOC6528827|XP_002089859.1|DYAK	Sec24AB|NP_610531.1|DMEL
OG0003687	LOC6531212|XP_002092040.1|DYAK	Dlish|NP_611251.2|DMEL
OG0003688	LOC6531294|XP_002092098.1|DYAK	bonsai|NP_611691.1|DMEL
OG0003689	LOC6535175|XP_039229722.1|DYAK	ArfGAP3|NP_001097664.2|DMEL
OG0003690	LOC6534287|XP_002094968.3|DYAK	NUCB1|NP_649008.2|DMEL
OG0003691	LOC6539615|XP_039229876.1|DYAK	meru|NP_730077.1|DMEL
OG0003692	LOC6528427|XP_002089473.1|DYAK	p47|NP_610284.1|DMEL
OG0003693	LOC6532196|XP_039229554.1|DYAK	CG7028|NP_001286884.1|DMEL
OG0003694	LOC6535045|XP_002095710.1|DYAK	ringer|NP_648881.1|DMEL
OG0003695	LOC6534332|XP_002095012.1|DYAK	frc|NP_524126.1|DMEL
OG0003696	LOC6530255|XP_002091189.2|DYAK	CG34228|NP_001097274.1|DMEL
OG0003697	LOC6528873|XP_002089905.1|DYAK	gem|NP_610556.1|DMEL
OG0003698	LOC6532545|XP_002093291.1|DYAK	RpS9|NP_524004.2|DMEL
OG0003699	LOC6532067|XP_039227946.1|DYAK	ITP|NP_611931.3|DMEL
OG0003700	LOC6532117|XP_002092893.1|DYAK	CG3589|NP_611968.1|DMEL
OG0003701	LOC6527644|XP_002088732.1|DYAK	CCDC53|NP_609178.1|DMEL
OG0003702	LOC6534074|XP_002094760.1|DYAK	CG6833|NP_648689.1|DMEL
OG0003703	LOC6533417|XP_002094135.1|DYAK	CG32280|NP_728818.1|DMEL
OG0003704	LOC6534334|XP_002095014.1|DYAK	Gorab|NP_788523.1|DMEL
OG0003705	LOC6528524|XP_039227404.1|DYAK	lig|NP_001260795.1|DMEL
OG0003706	LOC6533105|XP_002093831.1|DYAK	Cralbp|NP_523939.1|DMEL
OG0003707	LOC6532339|XP_039230018.1|DYAK	CG32333|NP_001261246.1|DMEL
OG0003708	LOC6535101|XP_015050997.1|DYAK	CG5151|NP_648844.1|DMEL
OG0003709	LOC6530032|XP_002090978.1|DYAK	sug|NP_610826.1|DMEL
OG0003710	LOC6530031|XP_002090977.1|DYAK	CG17019|NP_610827.2|DMEL
OG0003711	LOC6539696|XP_002086582.1|DYAK	CG9300|NP_649127.1|DMEL
OG0003712	LOC6530387|XP_002091313.1|DYAK	Achl|NP_610964.1|DMEL
OG0003713	LOC6530787|XP_002091670.1|DYAK	lms|NP_001286635.1|DMEL
OG0003714	LOC6530786|XP_002091669.1|DYAK	Mgat1|NP_525117.2|DMEL
OG0003715	LOC6532734|XP_002093476.1|DYAK	Cpr66Cb|NP_648209.1|DMEL
OG0003716	LOC6533968|XP_002094666.1|DYAK	Srrm1|NP_648627.1|DMEL
OG0003717	LOC6534422|XP_002095100.1|DYAK	zetaCOP|NP_648910.1|DMEL
OG0003718	LOC6532759|XP_002093501.1|DYAK	CG8005|NP_648188.2|DMEL
OG0003719	LOC6534069|XP_002094755.1|DYAK	CG6650|NP_648685.1|DMEL
OG0003720	LOC6526169|XP_002101979.1|DYAK	Dd|NP_608449.1|DMEL
OG0003721	LOC6531289|XP_002092093.1|DYAK	Vps20|NP_726213.1|DMEL
OG0003722	LOC6533347|XP_039229625.1|DYAK	Pura|NP_996016.2|DMEL
OG0003723	LOC6532561|XP_002093306.1|DYAK	ghi|NP_729495.1|DMEL
OG0003724	LOC6533080|XP_002093812.1|DYAK	TM9SF3|NP_647979.1|DMEL
OG0003725	LOC6533899|XP_015050323.1|DYAK	tral|NP_001261775.1|DMEL
OG0003726	LOC6533055|XP_002093787.1|DYAK	Uev1A|NP_647959.1|DMEL
OG0003727	LOC6539381|XP_039230450.1|DYAK	Aef1|NP_001262157.1|DMEL
OG0003728	LOC6537077|XP_002097638.1|DYAK	sra|NP_524378.1|DMEL
OG0003729	LOC6532447|XP_015049357.1|DYAK	alpha-Spec|NP_001261286.1|DMEL
OG0003730	LOC6533469|XP_039229471.1|DYAK	Tet|NP_001261344.1|DMEL
OG0003731	LOC6532939|XP_002093674.1|DYAK	CG1265|NP_647878.1|DMEL
OG0003732	LOC6533648|XP_002094354.1|DYAK	Blos2|NP_648427.1|DMEL
OG0003733	LOC6532356|XP_015049295.1|DYAK	Ptp61F|NP_476687.1|DMEL
OG0003734	LOC6532242|XP_039229569.1|DYAK	Hipk|NP_001369036.1|DMEL
OG0003735	LOC6531921|XP_002092707.1|DYAK	Upf3|NP_726375.1|DMEL
OG0003736	LOC6531064|XP_002091898.1|DYAK	mRpS28|NP_523785.2|DMEL
OG0003737	LOC6531609|XP_002092406.1|DYAK	T3dh|NP_477209.2|DMEL
OG0003738	LOC6531334|XP_002092138.2|DYAK	stl|NP_001097423.1|DMEL
OG0003739	LOC6528438|XP_002089484.1|DYAK	PIG-G|NP_610292.2|DMEL
OG0003740	LOC6528432|XP_002089478.1|DYAK	dpa|NP_477185.1|DMEL
OG0003741	LOC6532357|XP_002093117.1|DYAK	312|NP_612105.1|DMEL
OG0003742	LOC6535009|XP_002095679.2|DYAK	CG6843|NP_649072.1|DMEL
OG0003743	LOC6528510|XP_002089556.2|DYAK	nito|NP_610339.1|DMEL
OG0003744	LOC6528434|XP_002089480.2|DYAK	mEFTu2|NP_610288.1|DMEL
OG0003745	LOC6530103|XP_002091049.1|DYAK	Tmem18|NP_725169.3|DMEL
OG0003746	LOC6530717|XP_015051833.1|DYAK	CG10543|NP_001369100.1|DMEL
OG0003747	LOC6533872|XP_002094572.1|DYAK	Lmx1a|NP_729801.1|DMEL
OG0003748	LOC6533870|XP_002094570.3|DYAK	CG4328|NP_648567.2|DMEL
OG0003749	LOC6533867|XP_002094567.1|DYAK	CG32100|NP_729797.1|DMEL
OG0003750	LOC6533869|XP_002094569.2|DYAK	Sms|NP_001287045.1|DMEL
OG0003751	LOC6533865|XP_039229917.1|DYAK	app|NP_996065.2|DMEL
OG0003752	LOC6534377|XP_015050595.1|DYAK	CG3764|NP_001261977.1|DMEL
OG0003753	LOC6533229|XP_002093955.1|DYAK	Ist1|NP_648058.1|DMEL
OG0003754	LOC6533227|XP_002093953.1|DYAK	velo|NP_648056.1|DMEL
OG0003755	LOC6534373|XP_002095051.2|DYAK	CG6652|NP_648946.3|DMEL
OG0003756	LOC6539199|XP_002086100.1|DYAK	CG10417|NP_610169.1|DMEL
OG0003757	LOC6532130|XP_002092906.1|DYAK	CG16896|NP_611973.2|DMEL
OG0003758	LOC6531042|XP_039227869.1|DYAK	Sik3|NP_611361.4|DMEL
OG0003759	LOC6532694|XP_039229783.1|DYAK	CG43078|NP_001246678.1|DMEL
OG0003760	LOC6531235|XP_002092047.1|DYAK	Sema1b|NP_611244.1|DMEL
OG0003761	LOC6532707|XP_002093449.1|DYAK	Pus7|NP_648231.1|DMEL
OG0003762	LOC6532705|XP_002093447.1|DYAK	CG6765|NP_648233.1|DMEL
OG0003763	LOC6533160|XP_015049826.1|DYAK	Ets65A|NP_001303373.1|DMEL
OG0003764	LOC6533155|XP_039229659.1|DYAK	CG13293|NP_648024.2|DMEL
OG0003765	LOC6527550|XP_002088640.1|DYAK	CG16865|NP_609677.1|DMEL
OG0003766	LOC6524186|XP_002100049.1|DYAK	CG6903|NP_572198.1|DMEL
OG0003767	LOC6531548|XP_002092346.1|DYAK	Cdk5|NP_477080.1|DMEL
OG0003768	LOC6529280|XP_039228883.1|DYAK	sha|NP_001137645.1|DMEL
OG0003769	LOC6529285|XP_002090290.2|DYAK	CG7741|NP_610670.2|DMEL
OG0003770	LOC6523765|XP_039232893.1|DYAK	Cals|NP_001259086.1|DMEL
OG0003771	LOC6532746|XP_002093488.1|DYAK	cert|NP_648199.1|DMEL
OG0003772	LOC6532612|XP_002093356.1|DYAK	Use1|NP_648289.2|DMEL
OG0003773	LOC6528834|XP_002089866.1|DYAK	Etf-QO|NP_610536.1|DMEL
OG0003774	LOC6528828|XP_002089860.1|DYAK	CG1513|NP_610534.3|DMEL
OG0003775	LOC6525150|XP_002100988.2|DYAK	dome|NP_523412.1|DMEL
OG0003776	LOC6528341|XP_002089394.1|DYAK	CG30158|NP_652315.2|DMEL
OG0003777	LOC6528526|XP_002089572.1|DYAK	slv|NP_477383.1|DMEL
OG0003778	LOC6530284|XP_039228669.1|DYAK	Sod3|NP_001033939.2|DMEL
OG0003779	LOC6530777|XP_002091665.2|DYAK	HnRNP-K|NP_995906.1|DMEL
OG0003780	LOC6531652|XP_002092449.1|DYAK	CG6550|NP_611207.1|DMEL
OG0003781	LOC6523725|XP_002099600.1|DYAK	CaMKI|NP_524622.1|DMEL
OG0003782	LOC6523940|XP_039227220.1|DYAK	CG32809|NP_001245466.1|DMEL
OG0003783	LOC6538233|XP_002098760.1|DYAK	ALiX|NP_651582.1|DMEL
OG0003784	LOC6528703|XP_002089738.1|DYAK	CG8078|NP_610451.1|DMEL
OG0003785	LOC6539194|XP_002086095.1|DYAK	d4|NP_610163.1|DMEL
OG0003786	LOC6531131|XP_002091965.1|DYAK	Dgp-1|NP_611302.1|DMEL
OG0003787	LOC26535416|XP_015051130.1|DYAK	MED9|NP_788400.1|DMEL
OG0003788	LOC6531947|XP_002092733.1|DYAK	PPP1R15|NP_611863.1|DMEL
OG0003789	LOC6528466|XP_015054353.1|DYAK	LRR|NP_001260788.1|DMEL
OG0003790	LOC6533293|XP_002094019.1|DYAK	CG8607|NP_648100.2|DMEL
OG0003791	LOC6537614|XP_002098160.1|DYAK	Dmtn|NP_001163531.1|DMEL
OG0003792	LOC6531231|XP_002092043.1|DYAK	rdgBbeta|NP_611248.3|DMEL
OG0003793	LOC6532132|XP_002092908.1|DYAK	CG44247|NP_611974.2|DMEL
OG0003794	LOC6531275|XP_002092084.1|DYAK	CG4554|NP_611676.1|DMEL
OG0003795	LOC6534128|XP_039229883.1|DYAK	CG9384|NP_648720.3|DMEL
OG0003796	LOC6538015|XP_002098550.1|DYAK	CG7601|NP_651717.1|DMEL
OG0003797	LOC6528227|XP_002089289.1|DYAK	spel1|NP_523565.2|DMEL
OG0003798	LOC6528765|XP_015054049.2|DYAK	Wnt2|NP_476810.1|DMEL
OG0003799	LOC6531316|XP_002092120.3|DYAK	Ppa|NP_001261138.1|DMEL
OG0003800	LOC6528234|XP_002089296.1|DYAK	noc|NP_476917.1|DMEL
OG0003801	LOC6529787|XP_015052434.1|DYAK	sNPF|NP_724239.1|DMEL
OG0003802	LOC6529796|XP_002090780.1|DYAK	CG10747|NP_610022.3|DMEL
OG0003803	LOC6538017|XP_002098552.1|DYAK	CG18731|NP_652716.1|DMEL
OG0003804	LOC6528252|XP_015054445.2|DYAK	osp|NP_001162975.1|DMEL
OG0003805	LOC6526255|XP_002087377.2|DYAK	CG3164|NP_722605.1|DMEL
OG0003806	LOC6539123|XP_015045297.1|DYAK	Fis1|NP_001137607.1|DMEL
OG0003807	LOC6528084|XP_002089151.1|DYAK	chic|NP_477016.1|DMEL
OG0003808	LOC6534300|XP_039229671.1|DYAK	Crtc|NP_001261997.1|DMEL
OG0003809	LOC6529634|XP_002090628.1|DYAK	CG10428|NP_609918.1|DMEL
OG0003810	LOC6532072|XP_015051686.2|DYAK	CG3511|NP_611935.1|DMEL
OG0003811	LOC6530944|XP_002091785.1|DYAK	Spt5|NP_652610.1|DMEL
