Orthogroup	DYAK.longest_only	DEUG.longest_only
OG0006179	LOC6537557|XP_002098103.1|DYAK, LOC6537558|XP_002098104.1|DYAK	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG
OG0006181	LOC6535653|XP_002096281.2|DYAK	LOC108117216|XP_017085031.1|DEUG
OG0006182	LOC6537773|XP_002098314.1|DYAK	LOC108115709|XP_017082769.1|DEUG
OG0006183	LOC6537026|XP_002097593.2|DYAK	LOC108116943|XP_017084580.1|DEUG
OG0006184	LOC6537655|XP_002098200.1|DYAK	LOC108109567|XP_017073632.1|DEUG
OG0006185	LOC6537200|XP_002097758.1|DYAK	LOC108105602|XP_017067766.1|DEUG
OG0006186	LOC6537662|XP_002098207.1|DYAK	LOC108109551|XP_017073610.1|DEUG
OG0006187	LOC6538851|XP_002099364.1|DYAK	LOC108111303|XP_017076186.1|DEUG
OG0006188	LOC6524073|XP_015045483.1|DYAK	LOC108109733|XP_017073870.1|DEUG
OG0006189	LOC6524074|XP_002099938.2|DYAK	LOC108109734|XP_017073873.1|DEUG
OG0006190	LOC6538638|XP_002099158.1|DYAK	LOC108117523|XP_017085510.1|DEUG
OG0006191	LOC6538276|XP_002098803.1|DYAK	LOC108115864|XP_017082979.1|DEUG
OG0006192	LOC6524089|XP_002099953.2|DYAK	LOC108103710|XP_017064796.1|DEUG
OG0006193	LOC6524706|XP_002100550.1|DYAK	LOC108102930|XP_017063679.1|DEUG
OG0006194	LOC6524946|XP_015045979.1|DYAK	LOC108102988|XP_017063789.1|DEUG
OG0006195	LOC6524784|XP_002100628.1|DYAK	LOC108110077|XP_017074454.1|DEUG
OG0006196	LOC6536413|XP_015047739.1|DYAK	LOC108110465|XP_017075025.1|DEUG
OG0006197	LOC6523716|XP_002099591.1|DYAK	LOC108102334|XP_017062636.1|DEUG
OG0006198	LOC6525735|XP_039227006.1|DYAK	LOC108116561|XP_017083993.1|DEUG
OG0006199	LOC6538626|XP_002099148.1|DYAK	LOC108113743|XP_017079921.1|DEUG
OG0006200	LOC6535423|XP_002096072.1|DYAK	LOC108111607|XP_017076625.1|DEUG
OG0006201	LOC6525778|XP_015046492.1|DYAK	LOC108109949|XP_017074243.1|DEUG
OG0006202	LOC6525777|XP_002101598.1|DYAK	LOC108109924|XP_017074214.1|DEUG
OG0006203	LOC6525642|XP_039233715.1|DYAK	LOC108105345|XP_017067337.1|DEUG
OG0006204	LOC6537281|XP_002097839.1|DYAK	LOC108105240|XP_017067202.1|DEUG
OG0006205	LOC6525915|XP_002101735.2|DYAK	LOC108103101|XP_017063955.1|DEUG
OG0006206	LOC6524903|XP_002100743.1|DYAK	LOC108115226|XP_017082071.1|DEUG
OG0006207	LOC6528146|XP_002089212.1|DYAK	LOC108115495|XP_017082470.1|DEUG
OG0006208	LOC6532202|XP_039229553.1|DYAK	LOC108104644|XP_017066311.1|DEUG
OG0006209	LOC6525316|XP_002101152.1|DYAK	LOC108103975|XP_017065242.1|DEUG
OG0006210	LOC6525254|XP_039233348.1|DYAK	LOC108116374|XP_017083707.1|DEUG
OG0006211	LOC6527663|XP_002088749.1|DYAK	LOC108106119|XP_017068488.1|DEUG
OG0006212	LOC6527662|XP_002088748.1|DYAK	LOC108106117|XP_017068486.1|DEUG
OG0006213	LOC6535254|XP_039232720.1|DYAK	LOC108117656|XP_017085679.1|DEUG
OG0006214	LOC6524957|XP_002100797.1|DYAK	LOC108102987|XP_017063788.1|DEUG
OG0006215	LOC6525373|XP_002101209.3|DYAK	LOC108117414|XP_017085311.1|DEUG
OG0006216	LOC6538334|XP_002098861.2|DYAK	LOC108115874|XP_017082994.1|DEUG
OG0006217	LOC6525692|XP_002101514.1|DYAK	LOC108105384|XP_017067417.1|DEUG
OG0006218	LOC6527554|XP_002088644.1|DYAK	LOC108105853|XP_017068113.1|DEUG
OG0006219	LOC6523939|XP_002099811.1|DYAK	LOC108102443|XP_017062926.1|DEUG
OG0006220	LOC6534286|XP_002094967.1|DYAK	LOC108108596|XP_017072183.1|DEUG
OG0006221	LOC6538989|XP_002099491.3|DYAK	LOC108109082|XP_017072938.1|DEUG
OG0006222	LOC6538987|XP_002099489.1|DYAK	LOC108109057|XP_017072868.1|DEUG
OG0006223	LOC6526090|XP_002101907.1|DYAK	LOC108109635|XP_017073700.1|DEUG
OG0006224	LOC6525917|XP_002101737.3|DYAK	LOC108103102|XP_017063956.1|DEUG
OG0006225	LOC6525500|XP_002101335.1|DYAK	LOC108103251|XP_017064144.1|DEUG
OG0006226	LOC6529346|XP_002090351.1|DYAK	LOC108112237|XP_017077547.1|DEUG
OG0006227	LOC6525044|XP_002100883.1|DYAK	LOC108111862|XP_017076974.1|DEUG
OG0006228	LOC6530932|XP_002091774.1|DYAK	LOC108109033|XP_017072817.1|DEUG
OG0006229	LOC6523760|XP_039232912.1|DYAK	LOC108102349|XP_017062687.1|DEUG
OG0006230	LOC6525582|XP_002101417.1|DYAK	LOC108103474|XP_017064463.1|DEUG
OG0006231	LOC6524657|XP_039233451.1|DYAK	LOC108102899|XP_017063601.1|DEUG
OG0006232	LOC6524907|XP_002100747.1|DYAK	LOC108103954|XP_017065206.1|DEUG
OG0006233	LOC6524909|XP_015045943.1|DYAK	LOC108103962|XP_017065221.1|DEUG
OG0006234	LOC6525584|XP_002101419.1|DYAK	LOC108103482|XP_017064476.1|DEUG
OG0006235	LOC6525888|XP_002101708.2|DYAK	LOC108103568|XP_017064582.1|DEUG
OG0006236	LOC6524782|XP_002100626.1|DYAK	LOC108110082|XP_017074459.1|DEUG
OG0006237	LOC6525912|XP_002101732.1|DYAK	LOC108103112|XP_017063969.1|DEUG
OG0006238	LOC6524970|XP_002100810.1|DYAK	LOC108102944|XP_017063704.1|DEUG
OG0006239	LOC6539105|XP_002086007.1|DYAK	LOC108102406|XP_017062850.1|DEUG
OG0006240	LOC6538004|XP_002098539.1|DYAK	LOC108111433|XP_017076389.1|DEUG
OG0006241	LOC6525585|XP_002101420.1|DYAK	LOC108103478|XP_017064469.1|DEUG
OG0006242	LOC6525549|XP_002101384.1|DYAK	LOC108109989|XP_017074312.1|DEUG
OG0006243	LOC6536424|XP_002097006.1|DYAK	LOC108110589|XP_017075178.1|DEUG
OG0006244	LOC6536340|XP_002096924.1|DYAK	LOC108110621|XP_017075211.1|DEUG
OG0006245	LOC6537749|XP_002098290.1|DYAK	LOC108115666|XP_017082718.1|DEUG
OG0006246	LOC6524334|XP_002100192.1|DYAK	LOC108118154|XP_017086201.1|DEUG
OG0006247	LOC6528490|XP_002089536.1|DYAK	LOC108112808|XP_017078590.1|DEUG
OG0006248	LOC6535823|XP_039232821.1|DYAK	LOC108105372|XP_017067437.1|DEUG, LOC108117322|XP_017085182.1|DEUG
OG0006249	LOC6526817|XP_002087919.1|DYAK	LOC108102647|XP_017063261.1|DEUG
OG0006250	LOC6524847|XP_002100687.1|DYAK	LOC108110069|XP_017074439.1|DEUG
OG0006251	LOC6538348|XP_002098873.1|DYAK	LOC108115816|XP_017082896.1|DEUG
OG0006252	LOC6538347|XP_002098872.1|DYAK	LOC108115815|XP_017082895.1|DEUG
OG0006253	LOC6524335|XP_002100193.2|DYAK	LOC108118152|XP_017086198.1|DEUG
OG0006254	LOC6530327|XP_002091254.1|DYAK	LOC108115527|XP_017082518.1|DEUG
OG0006255	LOC6537805|XP_002098346.1|DYAK	LOC108115686|XP_017082743.1|DEUG
OG0006256	LOC6525589|XP_002101424.1|DYAK	LOC108103481|XP_017064475.1|DEUG
OG0006257	LOC6525934|XP_015046542.1|DYAK	LOC108103144|XP_017064005.1|DEUG
OG0006258	LOC6525317|XP_002101153.1|DYAK	LOC108103974|XP_017065241.1|DEUG
OG0006259	LOC6537371|XP_002097927.1|DYAK	LOC108116942|XP_017084579.1|DEUG
OG0006260	LOC6525933|XP_002101753.1|DYAK	LOC108103169|XP_017064044.1|DEUG
OG0006261	LOC6527345|XP_002088437.1|DYAK	LOC108104124|XP_017065515.1|DEUG
OG0006262	LOC6525978|XP_002101797.1|DYAK	LOC108109705|XP_017073823.1|DEUG
OG0006263	LOC6524122|XP_002099986.1|DYAK	LOC108103714|XP_017064800.1|DEUG
OG0006264	LOC6524479|XP_039229953.1|DYAK	LOC108104365|XP_017065865.1|DEUG
OG0006265	LOC6531471|XP_002092270.1|DYAK	LOC108113048|XP_017078967.1|DEUG
OG0006266	LOC6524481|XP_002100338.1|DYAK	LOC108104406|XP_017065942.1|DEUG
OG0006267	LOC6524616|XP_039233544.1|DYAK	LOC108118365|XP_017086523.1|DEUG
OG0006268	LOC6531624|XP_002092421.1|DYAK	LOC108113035|XP_017078955.1|DEUG
OG0006269	LOC6536335|XP_002096919.1|DYAK	LOC108112836|XP_017078636.1|DEUG
OG0006270	LOC6525969|XP_002101788.1|DYAK	LOC108109666|XP_017073734.1|DEUG
OG0006271	LOC6536522|XP_002097098.1|DYAK	LOC108113803|XP_017080000.1|DEUG
OG0006272	LOC6524649|XP_002100506.1|DYAK	LOC108103005|XP_017063812.1|DEUG
OG0006273	LOC6528329|XP_002089382.1|DYAK	LOC108112372|XP_017077691.1|DEUG
OG0006274	LOC6524602|XP_002100459.1|DYAK	LOC108118364|XP_017086522.1|DEUG
OG0006275	LOC6524368|XP_002100226.1|DYAK	LOC108103369|XP_017064304.1|DEUG
OG0006276	LOC6532231|XP_002093004.1|DYAK	LOC108104716|XP_017066426.1|DEUG
OG0006277	LOC6539835|XP_039231552.1|DYAK	LOC108115178|XP_017081991.1|DEUG
OG0006278	LOC6525687|XP_002101509.2|DYAK	LOC108105321|XP_017067301.1|DEUG
OG0006279	LOC6525525|XP_039230195.1|DYAK	LOC108102949|XP_017063713.1|DEUG
OG0006280	LOC6526218|XP_039231732.1|DYAK	LOC108102399|XP_017062831.1|DEUG
OG0006281	LOC6526220|XP_002102029.1|DYAK	LOC108102398|XP_017062830.1|DEUG
OG0006282	LOC6525128|XP_039233774.1|DYAK	LOC108105092|XP_017067012.1|DEUG
OG0006283	LOC6537932|XP_002098472.1|DYAK	LOC108116702|XP_017084208.1|DEUG
OG0006284	LOC6539511|XP_002086399.2|DYAK	LOC108114441|XP_017080923.1|DEUG
OG0006285	LOC6535296|XP_002095952.1|DYAK	LOC108114956|XP_017081639.1|DEUG
OG0006286	LOC6535554|XP_002096183.3|DYAK	LOC108116996|XP_017084650.1|DEUG
OG0006287	LOC6525528|XP_002101363.1|DYAK	LOC108103017|XP_017063831.1|DEUG
OG0006288	LOC6538943|XP_002099447.1|DYAK	LOC108113507|XP_017079588.1|DEUG
OG0006289	LOC6535587|XP_002096215.1|DYAK	LOC108116963|XP_017084608.1|DEUG
OG0006290	LOC6525267|XP_015046193.1|DYAK	LOC108117117|XP_017084838.1|DEUG
OG0006291	LOC6527448|XP_002088540.1|DYAK	LOC108108219|XP_017071679.1|DEUG
OG0006292	LOC6524503|XP_015045729.1|DYAK	LOC108103877|XP_017065093.1|DEUG
OG0006293	LOC6532390|XP_002093141.1|DYAK	LOC108102826|XP_017063504.1|DEUG
OG0006294	LOC6524707|XP_039233778.1|DYAK	LOC108102924|XP_017063667.1|DEUG
OG0006295	LOC6524087|XP_002099951.3|DYAK	LOC108103707|XP_017064792.1|DEUG
OG0006296	LOC6525209|XP_039231375.1|DYAK	LOC108103773|XP_017064890.1|DEUG
OG0006297	LOC6525702|XP_015046430.1|DYAK	LOC108105367|XP_017067382.1|DEUG
OG0006298	LOC6524709|XP_002100553.1|DYAK	LOC108102926|XP_017063673.1|DEUG
OG0006299	LOC6524300|XP_015045595.1|DYAK	LOC108118283|XP_017086367.1|DEUG
OG0006300	LOC6524374|XP_015045636.1|DYAK	LOC108103364|XP_017064299.1|DEUG
OG0006301	LOC6525104|XP_002100943.1|DYAK	LOC108105073|XP_017066985.1|DEUG
OG0006302	LOC6525079|XP_015046085.1|DYAK	LOC108111876|XP_017076993.1|DEUG
OG0006303	LOC6530179|XP_002091119.2|DYAK	LOC108106582|XP_017069252.1|DEUG
OG0006304	LOC6538138|XP_002098673.3|DYAK	LOC108116021|XP_017083197.1|DEUG
OG0006305	LOC6538135|XP_002098670.1|DYAK	LOC108116030|XP_017083206.1|DEUG
OG0006306	LOC26534501|XP_039231576.1|DYAK	LOC108113732|XP_017079909.1|DEUG
OG0006307	LOC6539055|XP_002099557.3|DYAK	LOC108109376|XP_017073358.1|DEUG
OG0006308	LOC6525600|XP_002101435.1|DYAK	LOC108103489|XP_017064486.1|DEUG
OG0006309	LOC6525572|XP_015046372.1|DYAK	LOC108103983|XP_017065257.1|DEUG
OG0006310	LOC6537536|XP_002098082.1|DYAK	LOC108115354|XP_017082267.1|DEUG
OG0006311	LOC6525359|XP_002101195.2|DYAK	LOC108103454|XP_017064432.1|DEUG
OG0006312	LOC6525360|XP_002101196.1|DYAK	LOC108103452|XP_017064429.1|DEUG
OG0006313	LOC6525382|XP_002101218.1|DYAK	LOC108117432|XP_017085335.1|DEUG
OG0006314	LOC6524883|XP_002100723.1|DYAK	LOC108115223|XP_017082067.1|DEUG
OG0006315	LOC6538974|XP_015049145.1|DYAK	LOC108104223|XP_017065656.1|DEUG
OG0006316	LOC6526214|XP_002102023.1|DYAK	LOC108112698|XP_017078402.1|DEUG
OG0006317	LOC6525408|XP_002101243.1|DYAK	LOC108104971|XP_017066831.1|DEUG
OG0006318	LOC6525203|XP_002101041.1|DYAK	LOC108103765|XP_017064877.1|DEUG
OG0006319	LOC6528816|XP_002089848.1|DYAK	LOC108104865|XP_017066676.1|DEUG
OG0006320	LOC6525948|XP_002101768.1|DYAK	LOC108103164|XP_017064034.1|DEUG
OG0006321	LOC6525233|XP_002101071.1|DYAK	LOC108103163|XP_017064033.1|DEUG
OG0006322	LOC6525898|XP_002101718.1|DYAK	LOC108103122|XP_017063976.1|DEUG
OG0006323	LOC6524898|XP_002100738.1|DYAK	LOC108115199|XP_017082012.1|DEUG
OG0006324	LOC6524445|XP_002100303.2|DYAK	LOC108103644|XP_017064687.1|DEUG
OG0006325	LOC6535861|XP_002096480.1|DYAK	LOC108110250|XP_017074727.1|DEUG
OG0006326	LOC6539573|XP_002086461.2|DYAK	LOC108118222|XP_017086289.1|DEUG
OG0006327	LOC6538306|XP_002098833.1|DYAK	LOC108115885|XP_017083017.1|DEUG
OG0006328	LOC6537812|XP_015048527.1|DYAK	LOC108115605|XP_017082620.1|DEUG
OG0006329	LOC6524588|XP_002100445.1|DYAK	LOC108103809|XP_017064979.1|DEUG
OG0006330	LOC6538624|XP_002099146.1|DYAK	LOC108113750|XP_017079933.1|DEUG
OG0006331	LOC6525641|XP_002101463.2|DYAK	LOC108105374|XP_017067398.1|DEUG
OG0006332	LOC6524567|XP_039226340.1|DYAK	LOC108103886|XP_017065106.1|DEUG
OG0006333	LOC6524629|XP_002100486.3|DYAK	LOC108118354|XP_017086492.1|DEUG
OG0006334	LOC6524085|XP_002099949.1|DYAK	LOC108103688|XP_017064767.1|DEUG
OG0006335	LOC6537847|XP_002098388.1|DYAK	LOC108115696|XP_017082755.1|DEUG
OG0006336	LOC6526043|XP_002101860.1|DYAK	LOC108110141|XP_017074545.1|DEUG
OG0006337	LOC6525061|XP_002100900.1|DYAK	LOC108111883|XP_017077004.1|DEUG
OG0006338	LOC6535288|XP_002095944.1|DYAK	LOC108115019|XP_017081750.1|DEUG
OG0006339	LOC6524893|XP_002100733.1|DYAK	LOC108115219|XP_017082062.1|DEUG
OG0006340	LOC6526061|XP_002101878.1|DYAK	LOC108105057|XP_017066965.1|DEUG
OG0006341	LOC6525946|XP_002101766.2|DYAK	LOC108103155|XP_017064022.1|DEUG
OG0006342	LOC6525944|XP_039229319.1|DYAK	LOC108103159|XP_017064029.1|DEUG
OG0006343	LOC6525942|XP_002101762.1|DYAK	LOC108103113|XP_017063970.1|DEUG
OG0006344	LOC6525592|XP_002101427.1|DYAK	LOC108103506|XP_017064506.1|DEUG
OG0006345	LOC6537775|XP_039231727.1|DYAK	LOC108115617|XP_017082652.1|DEUG
OG0006346	LOC6538072|XP_002098607.1|DYAK	LOC108116039|XP_017083225.1|DEUG
OG0006347	LOC6538750|XP_015049009.1|DYAK	LOC108116665|XP_017084145.1|DEUG
OG0006348	LOC6524357|XP_002100215.1|DYAK	LOC108103332|XP_017064257.1|DEUG
OG0006349	LOC6524484|XP_039229956.1|DYAK	LOC108104407|XP_017065943.1|DEUG
OG0006350	LOC6538019|XP_002098554.1|DYAK	LOC108111377|XP_017076298.1|DEUG
OG0006351	LOC6525131|XP_002100969.1|DYAK	LOC108105090|XP_017067006.1|DEUG
OG0006352	LOC6530451|XP_002091367.1|DYAK	LOC108106614|XP_017069303.1|DEUG
OG0006353	LOC6538842|XP_002099355.1|DYAK	LOC108111300|XP_017076183.1|DEUG
OG0006354	LOC6537800|XP_002098341.2|DYAK	LOC108115655|XP_017082701.1|DEUG
OG0006355	LOC6525930|XP_002101750.2|DYAK	LOC108103149|XP_017064011.1|DEUG
OG0006356	LOC6524458|XP_002100315.1|DYAK	LOC108104417|XP_017065961.1|DEUG
OG0006357	LOC6525698|XP_039226462.1|DYAK	LOC108105348|XP_017067343.1|DEUG
OG0006358	LOC6532407|XP_002093158.3|DYAK	LOC108102818|XP_017063489.1|DEUG
OG0006359	LOC6537197|XP_002097755.1|DYAK	LOC108105598|XP_017067762.1|DEUG
OG0006360	LOC6524006|XP_015045428.1|DYAK	LOC108103217|XP_017064101.1|DEUG
OG0006361	LOC6536151|XP_002096752.1|DYAK, LOC26534953|XP_039231750.1|DYAK	LOC108116148|XP_017083373.1|DEUG
OG0006362	LOC6524392|XP_002100250.1|DYAK	LOC108105497|XP_017067603.1|DEUG
OG0006363	LOC6525878|XP_015046527.1|DYAK	LOC108103560|XP_017064575.1|DEUG
OG0006364	LOC6527353|XP_002088445.2|DYAK	LOC108104134|XP_017065525.1|DEUG
OG0006365	LOC6526107|XP_002101924.1|DYAK	LOC108109633|XP_017073697.1|DEUG
OG0006366	LOC6526103|XP_039231059.1|DYAK	LOC108109707|XP_017073826.1|DEUG
OG0006367	LOC6525909|XP_002101729.1|DYAK	LOC108103190|XP_017064066.1|DEUG
OG0006368	LOC6538906|XP_015049094.1|DYAK	LOC108111331|XP_017076240.1|DEUG
OG0006369	LOC6538908|XP_039232380.1|DYAK	LOC108111325|XP_017076224.1|DEUG
OG0006370	LOC6525846|XP_002101666.1|DYAK	LOC108106059|XP_017068406.1|DEUG
OG0006371	LOC6538941|XP_002099445.1|DYAK	LOC108113508|XP_017079589.1|DEUG
OG0006372	LOC6538313|XP_002098840.1|DYAK	LOC108115888|XP_017083021.1|DEUG
OG0006373	LOC6525282|XP_015046206.1|DYAK	LOC108118084|XP_017086120.1|DEUG
OG0006374	LOC6525362|XP_002101198.1|DYAK	LOC108103447|XP_017064417.1|DEUG
OG0006375	LOC6524825|XP_002100667.1|DYAK	LOC108110083|XP_017074461.1|DEUG
OG0006376	LOC6525908|XP_002101728.1|DYAK	LOC108103156|XP_017064026.1|DEUG
OG0006377	LOC6525822|XP_002101642.1|DYAK	LOC108109963|XP_017074268.1|DEUG
OG0006378	LOC6538013|XP_039232256.1|DYAK	LOC108111410|XP_017076353.1|DEUG
OG0006379	LOC6524775|XP_002100619.1|DYAK	LOC108110031|XP_017074369.1|DEUG
OG0006380	LOC6524230|XP_002100093.1|DYAK	LOC108110334|XP_017074853.1|DEUG
OG0006381	LOC6524703|XP_002100547.2|DYAK	LOC108102925|XP_017063671.1|DEUG
OG0006382	LOC6524561|XP_002100418.1|DYAK	LOC108103900|XP_017065132.1|DEUG
OG0006383	LOC6524584|XP_039230903.1|DYAK	LOC108103810|XP_017064985.1|DEUG
OG0006384	LOC6524583|XP_002100440.1|DYAK	LOC108103816|XP_017064992.1|DEUG
OG0006385	LOC6537801|XP_002098342.1|DYAK	LOC108115653|XP_017082697.1|DEUG
OG0006386	LOC6527055|XP_002088148.1|DYAK	LOC108106932|XP_017069686.1|DEUG
OG0006387	LOC6538881|XP_002099385.1|DYAK	LOC108111394|XP_017076318.1|DEUG
OG0006388	LOC6524083|XP_002099947.3|DYAK	LOC108103686|XP_017064764.1|DEUG
OG0006389	LOC6524084|XP_002099948.1|DYAK	LOC108103687|XP_017064766.1|DEUG
OG0006390	LOC6535532|XP_002096161.1|DYAK	LOC108105273|XP_017067247.1|DEUG
OG0006391	LOC6536924|XP_002097493.1|DYAK	LOC108117002|XP_017084657.1|DEUG
OG0006392	LOC6524118|XP_002099982.1|DYAK	LOC108103711|XP_017064797.1|DEUG
OG0006393	LOC6528922|XP_002089954.1|DYAK	LOC108102974|XP_017063810.1|DEUG
OG0006394	LOC6535431|XP_002096080.1|DYAK	LOC108107375|XP_017070413.1|DEUG
OG0006395	LOC6536334|XP_002096918.1|DYAK	LOC108112843|XP_017078649.1|DEUG
OG0006396	LOC6525144|XP_002100982.1|DYAK	LOC108105065|XP_017066973.1|DEUG
OG0006397	LOC6524284|XP_039230142.1|DYAK	LOC108110391|XP_017074935.1|DEUG
OG0006398	LOC6524016|XP_002099888.1|DYAK	LOC108103268|XP_017064169.1|DEUG
OG0006399	LOC6524827|XP_002100669.1|DYAK	LOC108110065|XP_017074435.1|DEUG
OG0006400	LOC6524826|XP_002100668.1|DYAK	LOC108110064|XP_017074433.1|DEUG
OG0006401	LOC6535033|XP_002095699.2|DYAK	LOC108108473|XP_017072021.1|DEUG
OG0006402	LOC6535889|XP_002096505.1|DYAK	LOC108110266|XP_017074743.1|DEUG
OG0006403	LOC120321927|XP_039232129.1|DYAK	LOC108110174|XP_017074586.1|DEUG
OG0006404	LOC6537394|XP_002097950.1|DYAK	LOC108116384|XP_017083730.1|DEUG
OG0006405	LOC6533995|XP_039229970.1|DYAK	LOC108113827|XP_017080025.1|DEUG
OG0006406	LOC6538112|XP_002098647.1|DYAK	LOC108116075|XP_017083281.1|DEUG
OG0006407	LOC6525274|XP_002101110.1|DYAK	LOC108118078|XP_017086110.1|DEUG
OG0006408	LOC6526059|XP_002101876.1|DYAK	LOC108105056|XP_017066963.1|DEUG
OG0006409	LOC6525533|XP_002101368.1|DYAK	LOC108104358|XP_017065856.1|DEUG
OG0006410	LOC6524986|XP_002100826.1|DYAK	LOC108103875|XP_017065090.1|DEUG
OG0006411	LOC6523985|XP_002099857.1|DYAK	LOC108103868|XP_017065072.1|DEUG
OG0006412	LOC6538364|XP_002098888.1|DYAK	LOC108113629|XP_017079786.1|DEUG
OG0006413	LOC6538362|XP_015048803.1|DYAK	LOC108113605|XP_017079750.1|DEUG
OG0006414	LOC6536250|XP_015047619.1|DYAK	LOC108109535|XP_017073589.1|DEUG
OG0006415	LOC6525977|XP_002101796.2|DYAK	LOC108109680|XP_017073762.1|DEUG
OG0006416	LOC6525440|XP_002101275.1|DYAK	LOC108104925|XP_017066766.1|DEUG
OG0006417	LOC6526648|XP_002087756.1|DYAK	LOC108111093|XP_017075921.1|DEUG
OG0006418	LOC6525597|XP_039229293.1|DYAK	LOC108103467|XP_017064451.1|DEUG
OG0006419	LOC6539010|XP_002099512.1|DYAK	LOC108105215|XP_017067163.1|DEUG
OG0006420	LOC6537938|XP_002098478.1|DYAK	LOC108116655|XP_017084135.1|DEUG
OG0006421	LOC6528124|XP_015054460.2|DYAK	LOC108102475|XP_017062972.1|DEUG
OG0006422	LOC6528118|XP_002089185.1|DYAK	LOC108102488|XP_017062990.1|DEUG
OG0006423	LOC6537743|XP_002098284.1|DYAK	LOC108115647|XP_017082690.1|DEUG
OG0006424	LOC6537744|XP_002098285.1|DYAK	LOC108115649|XP_017082692.1|DEUG
OG0006425	LOC6537741|XP_039232542.1|DYAK	LOC108115707|XP_017082767.1|DEUG
OG0006426	LOC6537740|XP_002098281.1|DYAK	LOC108115706|XP_017082766.1|DEUG
OG0006427	LOC6538237|XP_002098764.1|DYAK	LOC108115878|XP_017083007.1|DEUG
OG0006428	LOC6535873|XP_015047405.1|DYAK	LOC108110219|XP_017074690.1|DEUG
OG0006429	LOC6538795|XP_002099308.1|DYAK	LOC108116596|XP_017084035.1|DEUG
OG0006430	LOC6534764|XP_002095439.1|DYAK	LOC108114629|XP_017081185.1|DEUG
OG0006431	LOC6537991|XP_002098526.2|DYAK	LOC108111400|XP_017076324.1|DEUG
OG0006432	LOC6535643|XP_015047251.2|DYAK	LOC108117107|XP_017084812.1|DEUG
OG0006433	LOC6537949|XP_002098486.1|DYAK	LOC108116648|XP_017084124.1|DEUG
OG0006434	LOC6528002|XP_002089069.1|DYAK	LOC108110524|XP_017075094.1|DEUG
OG0006435	LOC6538291|XP_039232857.1|DYAK	LOC108115853|XP_017082959.1|DEUG
OG0006436	LOC6525587|XP_015046376.1|DYAK	LOC108103475|XP_017064468.1|DEUG
OG0006437	LOC6524630|XP_015045784.1|DYAK	LOC108118355|XP_017086495.1|DEUG
OG0006438	LOC6526306|XP_002087428.1|DYAK	LOC108110637|XP_017075226.1|DEUG
OG0006439	LOC6536714|XP_002097286.1|DYAK	LOC108111524|XP_017076534.1|DEUG
OG0006440	LOC6536715|XP_002097287.1|DYAK	LOC108111525|XP_017076535.1|DEUG
OG0006441	LOC6537556|XP_002098102.2|DYAK	LOC108115268|XP_017082113.1|DEUG
OG0006442	LOC6538665|XP_002099185.1|DYAK	LOC108117469|XP_017085383.1|DEUG
OG0006443	LOC6536149|XP_002096750.1|DYAK	LOC108116138|XP_017083357.1|DEUG
OG0006444	LOC6538833|XP_002099346.1|DYAK	LOC108111382|XP_017076304.1|DEUG
OG0006445	LOC6523839|XP_002099712.1|DYAK	LOC108105516|XP_017067631.1|DEUG
OG0006446	LOC6538574|XP_002099096.2|DYAK	LOC108113791|XP_017079989.1|DEUG
OG0006447	LOC6538581|XP_015048916.1|DYAK	LOC108113798|XP_017079994.1|DEUG
OG0006448	LOC6538759|XP_002099273.1|DYAK	LOC108116701|XP_017084207.1|DEUG
OG0006449	LOC6538762|XP_039231704.1|DYAK	LOC108116542|XP_017083969.1|DEUG
OG0006450	LOC6529459|XP_002090461.1|DYAK	LOC108103070|XP_017063903.1|DEUG
OG0006451	LOC6525225|XP_015046159.1|DYAK	LOC108103133|XP_017063990.1|DEUG
OG0006452	LOC6538606|XP_002099128.1|DYAK	LOC108113775|XP_017079961.1|DEUG
OG0006453	LOC6534319|XP_002094999.1|DYAK	LOC108108570|XP_017072149.1|DEUG
OG0006454	LOC6523864|XP_002099737.3|DYAK	LOC108105509|XP_017067623.1|DEUG
OG0006455	LOC6535267|XP_039231717.1|DYAK	LOC108114963|XP_017081652.1|DEUG
OG0006456	LOC6535270|XP_002095926.1|DYAK	LOC108114962|XP_017081651.1|DEUG
OG0006457	LOC6536955|XP_002097524.1|DYAK	LOC108116933|XP_017084567.1|DEUG
OG0006458	LOC6527983|XP_002089050.1|DYAK	LOC108111072|XP_017075893.1|DEUG
OG0006459	LOC6537762|XP_002098303.1|DYAK	LOC108115642|XP_017082683.1|DEUG
OG0006460	LOC6538785|XP_002099298.1|DYAK	LOC108116608|XP_017084061.1|DEUG
OG0006461	LOC6535909|XP_002096525.1|DYAK	LOC108110212|XP_017074676.1|DEUG
OG0006462	LOC6537917|XP_002098457.3|DYAK	LOC108116546|XP_017083973.1|DEUG
OG0006463	LOC6537171|XP_015048178.1|DYAK	LOC108105559|XP_017067689.1|DEUG
OG0006464	LOC6534782|XP_039230615.1|DYAK	LOC108114529|XP_017081051.1|DEUG
OG0006465	LOC6524472|XP_002100329.2|DYAK	LOC108104399|XP_017065932.1|DEUG
OG0006466	LOC6524382|XP_002100240.2|DYAK	LOC108103661|XP_017064707.1|DEUG
OG0006467	LOC6535596|XP_002096224.1|DYAK	LOC108117238|XP_017085063.1|DEUG
