Orthogroup	DYAK.longest_only	DELE.longest_only
OG0004154	LOC6535037|XP_039230524.1|DYAK	LOC108146418|XP_017127910.1|DELE
OG0004155	LOC6537131|XP_002097692.1|DYAK	LOC108140557|XP_017118908.1|DELE
OG0004156	LOC6537243|XP_002097801.2|DYAK	LOC108150074|XP_017133529.1|DELE
OG0004157	LOC6525204|XP_002101042.3|DYAK	LOC108134941|XP_017110955.1|DELE
OG0004158	LOC6532299|XP_002093059.1|DYAK	LOC108146541|XP_017128071.1|DELE
OG0004159	LOC6538553|XP_002099075.1|DYAK	LOC108144000|XP_017124108.1|DELE
OG0004160	LOC6532462|XP_002093209.1|DYAK	LOC108145977|XP_017127200.1|DELE
OG0004161	LOC6536567|XP_002097143.2|DYAK	LOC108140402|XP_017118600.1|DELE
OG0004162	LOC6536366|XP_002096948.2|DYAK	LOC108139284|XP_017117470.1|DELE
OG0004163	LOC6536398|XP_002096980.1|DYAK	LOC108139333|XP_017117536.1|DELE
OG0004164	LOC6535305|XP_039232783.1|DYAK	LOC108141170|XP_017119887.1|DELE
OG0004165	LOC6530568|XP_002091481.1|DYAK	LOC108141910|XP_017121017.1|DELE
OG0004166	LOC6531935|XP_002092721.1|DYAK	LOC108144747|XP_017125338.1|DELE
OG0004167	LOC6536243|XP_002096832.1|DYAK	LOC108143894|XP_017123958.1|DELE
OG0004168	LOC6538681|XP_002099200.2|DYAK	LOC108143052|XP_017122750.1|DELE
OG0004169	LOC6525451|XP_002101286.2|DYAK	LOC108138505|XP_017116228.1|DELE
OG0004170	LOC6525038|XP_002100877.3|DYAK	LOC108142682|XP_017122177.1|DELE
OG0004171	LOC6524157|XP_002100020.1|DYAK	LOC108147748|XP_017129968.1|DELE
OG0004172	LOC6524963|XP_039228235.1|DYAK	LOC108145563|XP_017126553.1|DELE
OG0004173	LOC6531470|XP_002092269.1|DYAK	LOC108141411|XP_017120263.1|DELE
OG0004174	LOC6529936|XP_039228163.1|DYAK	LOC108149077|XP_017131937.1|DELE
OG0004175	LOC6531712|XP_002092502.1|DYAK	LOC108144752|XP_017125345.1|DELE
OG0004176	LOC6532732|XP_002093474.1|DYAK	LOC108147495|XP_017129542.1|DELE
OG0004177	LOC6537245|XP_015048225.1|DYAK	LOC108134762|XP_017110699.1|DELE
OG0004178	LOC6535474|XP_039231467.1|DYAK	LOC108140542|XP_017118862.1|DELE
OG0004179	LOC6524447|XP_015045702.1|DYAK	LOC108136265|XP_017112813.1|DELE
OG0004180	LOC6535729|XP_002096352.2|DYAK	LOC108136852|XP_017113766.1|DELE
OG0004181	LOC6537939|XP_002098479.1|DYAK	LOC108134827|XP_017110774.1|DELE
OG0004182	LOC6533877|XP_039229374.1|DYAK	LOC108146743|XP_017128355.1|DELE
OG0004183	LOC6533875|XP_002094575.3|DYAK	LOC108146877|XP_017128598.1|DELE
OG0004184	LOC6532907|XP_002093643.1|DYAK	LOC108145930|XP_017127122.1|DELE
OG0004185	LOC6527435|XP_002088527.1|DYAK	LOC108138123|XP_017115644.1|DELE
OG0004186	LOC6523962|XP_002099834.1|DYAK	LOC108136310|XP_017112894.1|DELE
OG0004187	LOC6536772|XP_002097343.1|DYAK	LOC108135048|XP_017111076.1|DELE
OG0004188	LOC6537212|XP_039231252.1|DYAK	LOC108148329|XP_017130816.1|DELE
OG0004189	LOC6537210|XP_002097768.1|DYAK	LOC108148372|XP_017130886.1|DELE
OG0004190	LOC26534532|XP_039232521.1|DYAK	LOC108141187|XP_017119912.1|DELE
OG0004191	LOC26535123|XP_015044908.2|DYAK	LOC108141137|XP_017119849.1|DELE
OG0004192	LOC6535655|XP_002096283.1|DYAK	LOC108135845|XP_017112219.1|DELE
OG0004193	LOC6526014|XP_039229675.1|DYAK	LOC108140932|XP_017119484.1|DELE
OG0004194	LOC6535522|XP_002096151.1|DYAK	LOC108136966|XP_017113946.1|DELE
OG0004195	LOC6524830|XP_002100672.1|DYAK	LOC108137671|XP_017115015.1|DELE
OG0004196	LOC6538101|XP_002098635.1|DYAK	LOC108147245|XP_017129133.1|DELE
OG0004197	LOC6536639|XP_002097211.1|DYAK	LOC108140504|XP_017118774.1|DELE
OG0004198	LOC6535313|XP_002095969.1|DYAK	LOC108141114|XP_017119819.1|DELE
OG0004199	LOC6537049|XP_015048081.1|DYAK	LOC108135147|XP_017111253.1|DELE
OG0004200	LOC6530567|XP_002091480.1|DYAK	LOC108142027|XP_017121191.1|DELE
OG0004201	LOC6538092|XP_002098626.1|DYAK	LOC108149000|XP_017131832.1|DELE
OG0004202	LOC6537798|XP_002098339.1|DYAK	LOC108137402|XP_017114550.1|DELE
OG0004203	LOC6537083|XP_039231624.1|DYAK	LOC108140783|XP_017119262.1|DELE
OG0004204	LOC6534921|XP_002095592.1|DYAK	LOC108146238|XP_017127657.1|DELE
OG0004205	LOC6534159|XP_002094843.2|DYAK	LOC108136072|XP_017112526.1|DELE
OG0004206	LOC6535757|XP_002096380.2|DYAK	LOC108136936|XP_017113901.1|DELE
OG0004207	LOC6535756|XP_002096379.3|DYAK	LOC108136888|XP_017113832.1|DELE
OG0004208	LOC6537428|XP_015048348.1|DYAK	LOC108140773|XP_017119250.1|DELE
OG0004209	LOC6538666|XP_002099186.1|DYAK	LOC108143018|XP_017122699.1|DELE
OG0004210	LOC6535918|XP_002096534.1|DYAK	LOC108141092|XP_017119784.1|DELE
OG0004211	LOC6526443|XP_002087562.1|DYAK	LOC108147967|XP_017130254.1|DELE
OG0004212	LOC6536368|XP_002096950.1|DYAK	LOC108139342|XP_017117554.1|DELE
OG0004213	LOC6536280|XP_002096866.2|DYAK	LOC108143914|XP_017123983.1|DELE
OG0004214	LOC6530679|XP_002091574.1|DYAK	LOC108145255|XP_017126021.1|DELE
OG0004215	LOC6531539|XP_039228852.1|DYAK	LOC108141444|XP_017120332.1|DELE
OG0004216	LOC6534108|XP_002094794.2|DYAK	LOC108143133|XP_017122866.1|DELE
OG0004217	LOC6533053|XP_002093785.1|DYAK	LOC108147549|XP_017129622.1|DELE
OG0004218	LOC6525717|XP_002101539.1|DYAK	LOC108135447|XP_017111679.1|DELE
OG0004219	LOC6536249|XP_002096835.1|DYAK	LOC108144054|XP_017124187.1|DELE
OG0004220	LOC6537110|XP_039231869.1|DYAK	LOC108140533|XP_017118831.1|DELE
OG0004221	LOC6535900|XP_002096516.1|DYAK	LOC108140472|XP_017118701.1|DELE
OG0004222	LOC6536740|XP_002097312.1|DYAK	LOC108135097|XP_017111160.1|DELE
OG0004223	LOC6536743|XP_015047929.2|DYAK	LOC108135093|XP_017111156.1|DELE
OG0004224	LOC6535421|XP_002096070.2|DYAK	LOC108137451|XP_017114634.1|DELE
OG0004225	LOC6524116|XP_002099980.1|DYAK	LOC108149879|XP_017133262.1|DELE
OG0004226	LOC6537039|XP_015048075.1|DYAK	LOC108135120|XP_017111208.1|DELE
OG0004227	LOC6537086|XP_039231570.1|DYAK	LOC108140647|XP_017119060.1|DELE
OG0004228	LOC6537085|XP_002097646.1|DYAK	LOC108140648|XP_017119063.1|DELE
OG0004229	LOC6531514|XP_002092313.3|DYAK	LOC108141342|XP_017120141.1|DELE
OG0004230	LOC6525364|XP_039228988.1|DYAK	LOC108136448|XP_017113102.1|DELE
OG0004231	LOC6532917|XP_002093653.1|DYAK	LOC108145914|XP_017127085.1|DELE
OG0004232	LOC6532920|XP_015049700.1|DYAK	LOC108145918|XP_017127092.1|DELE
OG0004233	LOC6532921|XP_002093657.1|DYAK	LOC108145917|XP_017127091.1|DELE
OG0004234	LOC6532933|XP_002093669.2|DYAK	LOC108145866|XP_017126993.1|DELE
OG0004235	LOC6524386|XP_039226165.1|DYAK	LOC108136326|XP_017112917.1|DELE
OG0004236	LOC6535528|XP_002096157.1|DYAK	LOC108136904|XP_017113852.1|DELE
OG0004237	LOC6536023|XP_039230965.1|DYAK	LOC108141142|XP_017119855.1|DELE
OG0004238	LOC6535490|XP_002096121.1|DYAK	LOC108136986|XP_017113969.1|DELE
OG0004239	LOC6535907|XP_002096523.1|DYAK	LOC108140811|XP_017119305.1|DELE
OG0004240	LOC6535374|XP_002096024.1|DYAK	LOC108141153|XP_017119867.1|DELE
OG0004241	LOC6536291|XP_002096875.1|DYAK	LOC108143917|XP_017123986.1|DELE
OG0004242	LOC6536308|XP_002096892.1|DYAK	LOC108142991|XP_017122651.1|DELE
OG0004243	LOC6533043|XP_002093778.1|DYAK	LOC108147451|XP_017129468.1|DELE
OG0004244	LOC6535523|XP_002096152.1|DYAK	LOC108136722|XP_017113534.1|DELE
OG0004245	LOC6532346|XP_002093106.1|DYAK	LOC108146015|XP_017127278.1|DELE
OG0004246	LOC6533743|XP_039229557.1|DYAK	LOC108150278|XP_017133860.1|DELE
OG0004247	LOC6524419|XP_002100277.1|DYAK	LOC108136342|XP_017112938.1|DELE
OG0004248	LOC6530790|XP_002091673.1|DYAK	LOC108143564|XP_017123562.1|DELE
OG0004249	LOC6532187|XP_002092960.1|DYAK	LOC108146089|XP_017127403.1|DELE
OG0004250	LOC6527492|XP_002088582.1|DYAK	LOC108149494|XP_017132604.1|DELE
OG0004251	LOC6523814|XP_002099689.2|DYAK	LOC108137687|XP_017115041.1|DELE
OG0004252	LOC6536371|XP_002096953.1|DYAK	LOC108139223|XP_017117375.1|DELE
OG0004253	LOC6536270|XP_002096856.1|DYAK	LOC108143834|XP_017123873.1|DELE
OG0004254	LOC6525159|XP_039227741.1|DYAK	LOC108134885|XP_017110875.1|DELE
OG0004255	LOC6526601|XP_039227252.1|DYAK	LOC108147895|XP_017130145.1|DELE
OG0004256	LOC6531380|XP_002092183.1|DYAK	LOC108144550|XP_017125010.1|DELE
OG0004257	LOC6537974|XP_002098511.1|DYAK	LOC108148963|XP_017131789.1|DELE
OG0004258	LOC6538565|XP_039230993.1|DYAK	LOC108143876|XP_017123932.1|DELE
OG0004259	LOC6531383|XP_002092186.1|DYAK	LOC108144557|XP_017125025.1|DELE
OG0004260	LOC6535318|XP_039232503.1|DYAK	LOC108141029|XP_017119607.1|DELE
OG0004261	LOC6535418|XP_015047145.1|DYAK	LOC108137453|XP_017114638.1|DELE
OG0004262	LOC6538701|XP_002099216.1|DYAK	LOC108139363|XP_017117578.1|DELE
OG0004263	LOC6535676|XP_002096304.1|DYAK	LOC108135826|XP_017112197.1|DELE
OG0004264	LOC6535997|XP_002096612.1|DYAK	LOC108141068|XP_017119716.1|DELE
OG0004265	LOC6536068|XP_002096678.2|DYAK	LOC108141179|XP_017119899.1|DELE
OG0004266	LOC6537094|XP_002097655.1|DYAK	LOC108140555|XP_017118903.1|DELE
OG0004267	LOC6536402|XP_002096984.1|DYAK	LOC108139323|XP_017117521.1|DELE
OG0004268	LOC6530236|XP_039227862.1|DYAK	LOC108144682|XP_017125233.1|DELE
OG0004269	LOC6531450|XP_002092253.1|DYAK	LOC108144536|XP_017124991.1|DELE
OG0004270	LOC26535684|XP_015054652.1|DYAK	LOC108149596|XP_017132777.1|DELE
OG0004271	LOC6529987|XP_002090933.1|DYAK	LOC108149094|XP_017131979.1|DELE
OG0004272	LOC6536631|XP_002097203.1|DYAK	LOC108140801|XP_017119288.1|DELE
OG0004273	LOC6536818|XP_002097388.1|DYAK	LOC108134788|XP_017110725.1|DELE
OG0004274	LOC6526011|XP_002101829.1|DYAK	LOC108140884|XP_017119403.1|DELE
OG0004275	LOC6525001|XP_002100841.2|DYAK	LOC108150002|XP_017133430.1|DELE
OG0004276	LOC6533382|XP_002094107.1|DYAK	LOC108135682|XP_017112011.1|DELE
OG0004277	LOC6533766|XP_002094470.2|DYAK	LOC108135713|XP_017112046.1|DELE
OG0004278	LOC6524581|XP_002100438.1|DYAK	LOC108138391|XP_017116058.1|DELE
OG0004279	LOC6526349|XP_002087471.1|DYAK	LOC108149286|XP_017132222.1|DELE
OG0004280	LOC6524152|XP_039229819.1|DYAK	LOC108147652|XP_017129803.1|DELE
OG0004281	LOC6528552|XP_002089596.1|DYAK	LOC108145540|XP_017126529.1|DELE
OG0004282	LOC6531350|XP_002092154.1|DYAK	LOC108144706|XP_017125288.1|DELE
OG0004283	LOC6531349|XP_002092153.1|DYAK	LOC108144707|XP_017125289.1|DELE
OG0004284	LOC26535693|XP_015054653.1|DYAK	LOC108149385|XP_017132403.1|DELE
OG0004285	LOC6538811|XP_002099324.1|DYAK	LOC108136873|XP_017113805.1|DELE
OG0004286	LOC6533762|XP_039230166.1|DYAK	LOC108135536|XP_017111771.1|DELE
OG0004287	LOC6533761|XP_002094465.1|DYAK	LOC108135672|XP_017111996.1|DELE
OG0004288	LOC6533753|XP_002094458.1|DYAK	LOC108135605|XP_017111906.1|DELE
OG0004289	LOC6534902|XP_002095573.1|DYAK	LOC108146711|XP_017128280.1|DELE
OG0004290	LOC6530357|XP_002091283.1|DYAK	LOC108149837|XP_017133201.1|DELE
OG0004291	LOC6530409|XP_002091335.1|DYAK	LOC108149834|XP_017133196.1|DELE
OG0004292	LOC26534510|XP_015049892.1|DYAK	LOC108146859|XP_017128567.1|DELE
OG0004293	LOC6539545|XP_039230942.1|DYAK	LOC108142235|XP_017121443.1|DELE
OG0004294	LOC6534156|XP_002094840.1|DYAK	LOC108136071|XP_017112522.1|DELE
OG0004295	LOC6534154|XP_002094838.1|DYAK	LOC108136092|XP_017112552.1|DELE
OG0004296	LOC6534152|XP_002094836.1|DYAK	LOC108136118|XP_017112590.1|DELE
OG0004297	LOC6532024|XP_002092802.1|DYAK	LOC108144845|XP_017125478.1|DELE
OG0004298	LOC6528624|XP_002089667.1|DYAK	LOC108145482|XP_017126426.1|DELE
OG0004299	LOC6529894|XP_039228684.1|DYAK	LOC108147573|XP_017129647.1|DELE
OG0004300	LOC6530788|XP_002091671.1|DYAK	LOC108143565|XP_017123563.1|DELE
OG0004301	LOC6533301|XP_002094027.1|DYAK	LOC108146910|XP_017128641.1|DELE
OG0004302	LOC6531462|XP_002092261.1|DYAK	LOC108141398|XP_017120242.1|DELE
OG0004303	LOC6528795|XP_002089827.1|DYAK	LOC108141466|XP_017120361.1|DELE
OG0004304	LOC6531260|XP_002092069.3|DYAK	LOC108144218|XP_017124382.1|DELE
OG0004305	LOC6529949|XP_015052533.1|DYAK	LOC108149066|XP_017131902.1|DELE
OG0004306	LOC6530189|XP_002091127.1|DYAK	LOC108144732|XP_017125317.1|DELE
OG0004307	LOC6529885|XP_002090842.1|DYAK	LOC108147595|XP_017129725.1|DELE
OG0004308	LOC6531932|XP_002092718.1|DYAK	LOC108144677|XP_017125226.1|DELE
OG0004309	LOC6532640|XP_002093384.1|DYAK	LOC108150114|XP_017133567.1|DELE
OG0004310	LOC6528651|XP_039226629.1|DYAK	LOC108149871|XP_017133249.1|DELE
OG0004311	LOC6534833|XP_002095505.1|DYAK	LOC108142757|XP_017122278.1|DELE
OG0004312	LOC6532002|XP_002092788.1|DYAK	LOC108144744|XP_017125335.1|DELE
OG0004313	LOC6529044|XP_002090075.1|DYAK	LOC108149895|XP_017133281.1|DELE
OG0004314	LOC6530594|XP_015051901.1|DYAK	LOC108141834|XP_017120906.1|DELE
OG0004315	LOC6532031|XP_002092808.3|DYAK	LOC108144891|XP_017125541.1|DELE
OG0004316	LOC6528823|XP_002089855.1|DYAK	LOC108141510|XP_017120427.1|DELE
OG0004317	LOC6528551|XP_002089595.1|DYAK	LOC108145550|XP_017126539.1|DELE
OG0004318	LOC6532010|XP_002092789.1|DYAK	LOC108144531|XP_017124974.1|DELE
OG0004319	LOC6530068|XP_015052023.1|DYAK	LOC108143580|XP_017123583.1|DELE
OG0004320	LOC6537747|XP_002098288.1|DYAK	LOC108148811|XP_017131538.1|DELE
OG0004321	LOC6527727|XP_002088810.2|DYAK	LOC108141882|XP_017120980.1|DELE
OG0004322	LOC6535559|XP_002096188.1|DYAK	LOC108137012|XP_017114001.1|DELE
OG0004323	LOC6532380|XP_002093131.1|DYAK	LOC108146240|XP_017127658.1|DELE
OG0004324	LOC6529238|XP_002090244.1|DYAK	LOC108149445|XP_017132525.1|DELE
OG0004325	LOC6531745|XP_002092535.1|DYAK	LOC108149179|XP_017132082.1|DELE
OG0004326	LOC6531746|XP_002092536.2|DYAK	LOC108149175|XP_017132076.1|DELE
OG0004327	LOC6524923|XP_002100763.1|DYAK	LOC108148160|XP_017130546.1|DELE
OG0004328	LOC6531852|XP_002092639.1|DYAK	LOC108143575|XP_017123575.1|DELE
OG0004329	LOC6531984|XP_002092770.1|DYAK	LOC108144783|XP_017125383.1|DELE
OG0004330	LOC6531248|XP_002092057.1|DYAK	LOC108144180|XP_017124333.1|DELE
OG0004331	LOC6528818|XP_002089850.2|DYAK	LOC108141515|XP_017120433.1|DELE
OG0004332	LOC6527910|XP_002088982.1|DYAK	LOC108142098|XP_017121282.1|DELE
OG0004333	LOC6529507|XP_002090509.1|DYAK	LOC108150482|XP_017134176.1|DELE
OG0004334	LOC6526929|XP_002088027.1|DYAK	LOC108138316|XP_017115963.1|DELE
OG0004335	LOC6528298|XP_002089351.1|DYAK	LOC108145074|XP_017125746.1|DELE
OG0004336	LOC6530827|XP_002091710.1|DYAK	LOC108143572|XP_017123571.1|DELE
OG0004337	LOC6527672|XP_002088758.1|DYAK	LOC108149485|XP_017132594.1|DELE
OG0004338	LOC6532569|XP_002093313.1|DYAK	LOC108142848|XP_017122406.1|DELE
OG0004339	LOC6530397|XP_002091323.1|DYAK	LOC108149788|XP_017133138.1|DELE
OG0004340	LOC6530396|XP_039228541.1|DYAK	LOC108149787|XP_017133137.1|DELE
OG0004341	LOC6531808|XP_002092595.2|DYAK	LOC108141835|XP_017120908.1|DELE
OG0004342	LOC6532166|XP_002092939.3|DYAK	LOC108141382|XP_017120216.1|DELE
OG0004343	LOC6532162|XP_002092938.1|DYAK	LOC108141383|XP_017120221.1|DELE
OG0004344	LOC6532159|XP_002092935.1|DYAK	LOC108141490|XP_017120392.1|DELE
OG0004345	LOC6529199|XP_002090206.1|DYAK	LOC108135286|XP_017111456.1|DELE
OG0004346	LOC6532029|XP_015051665.1|DYAK	LOC108144646|XP_017125177.1|DELE
OG0004347	LOC6532025|XP_002092803.1|DYAK	LOC108144487|XP_017124906.1|DELE
OG0004348	LOC6531939|XP_002092725.3|DYAK	LOC108144157|XP_017124290.1|DELE
OG0004349	LOC6531927|XP_015051612.1|DYAK	LOC108144477|XP_017124882.1|DELE
OG0004350	LOC6528412|XP_002089458.1|DYAK	LOC108149583|XP_017132707.1|DELE
OG0004351	LOC6529890|XP_002090847.2|DYAK	LOC108147583|XP_017129708.1|DELE
OG0004352	LOC26535764|XP_015046999.1|DYAK	LOC108141061|XP_017119704.1|DELE
OG0004353	LOC6538214|XP_002098741.1|DYAK	LOC108137383|XP_017114532.1|DELE
OG0004354	LOC6537194|XP_002097752.1|DYAK	LOC108140660|XP_017119081.1|DELE
OG0004355	LOC6537607|XP_015048429.1|DYAK	LOC108148254|XP_017130664.1|DELE
OG0004356	LOC6530006|XP_002090952.1|DYAK	LOC108149124|XP_017132013.1|DELE
OG0004357	LOC6528416|XP_002089462.1|DYAK	LOC108149647|XP_017132875.1|DELE
OG0004358	LOC6530203|XP_002091141.1|DYAK	LOC108144699|XP_017125278.1|DELE
OG0004359	LOC6530980|XP_002091818.2|DYAK	LOC108137052|XP_017114029.1|DELE
OG0004360	LOC6535028|XP_002095694.2|DYAK	LOC108146186|XP_017127583.1|DELE
OG0004361	LOC6536614|XP_002097186.1|DYAK	LOC108136921|XP_017113884.1|DELE
OG0004362	LOC6532288|XP_002093048.1|DYAK	LOC108146258|XP_017127685.1|DELE
OG0004363	LOC6524575|XP_002100432.1|DYAK	LOC108138425|XP_017116110.1|DELE
OG0004364	LOC6529994|XP_002090940.1|DYAK	LOC108136558|XP_017113358.1|DELE, LOC108149109|XP_017131998.1|DELE
OG0004365	LOC6530695|XP_039228716.1|DYAK	LOC108145448|XP_017126368.1|DELE
OG0004366	LOC6526351|XP_002087473.1|DYAK	LOC108149303|XP_017132246.1|DELE
OG0004367	LOC6539741|XP_002086625.1|DYAK	LOC108142196|XP_017121370.1|DELE
OG0004368	LOC6535201|XP_002095860.1|DYAK	LOC108150563|XP_017134287.1|DELE
OG0004369	LOC6528555|XP_002089599.2|DYAK	LOC108145413|XP_017126304.1|DELE
OG0004370	LOC6531348|XP_015051262.1|DYAK	LOC108144815|XP_017125434.1|DELE
OG0004371	LOC6526051|XP_002101868.1|DYAK	LOC108143856|XP_017123912.1|DELE
OG0004372	LOC6532021|XP_039228333.1|DYAK	LOC108144837|XP_017125467.1|DELE
OG0004373	LOC6536895|XP_015047987.2|DYAK	LOC108135872|XP_017112265.1|DELE
OG0004374	LOC6531268|XP_015051211.1|DYAK	LOC108144401|XP_017124674.1|DELE
OG0004375	LOC6533294|XP_002094020.1|DYAK	LOC108146945|XP_017128688.1|DELE
OG0004376	LOC6534852|XP_002095524.2|DYAK	LOC108142805|XP_017122352.1|DELE
OG0004377	LOC6533562|XP_002094272.1|DYAK	LOC108150288|XP_017133879.1|DELE
OG0004378	LOC6530483|XP_002091398.2|DYAK	LOC108144409|XP_017124737.1|DELE
OG0004379	LOC6530693|XP_002091584.1|DYAK	LOC108145449|XP_017126370.1|DELE
OG0004380	LOC6528650|XP_002089692.1|DYAK	LOC108149893|XP_017133279.1|DELE
OG0004381	LOC6536674|XP_002097247.1|DYAK	LOC108135425|XP_017111647.1|DELE
OG0004382	LOC6530168|XP_002091108.1|DYAK	LOC108149717|XP_017132972.1|DELE
OG0004383	LOC6530337|XP_002091264.1|DYAK	LOC108149815|XP_017133173.1|DELE
OG0004384	LOC6530335|XP_002091262.1|DYAK	LOC108149769|XP_017133094.1|DELE
OG0004385	LOC6530235|XP_002091172.1|DYAK	LOC108144750|XP_017125343.1|DELE
OG0004386	LOC6530193|XP_002091131.1|DYAK	LOC108144513|XP_017124941.1|DELE
OG0004387	LOC6534020|XP_002094707.1|DYAK	LOC108146755|XP_017128376.1|DELE
OG0004388	LOC6530161|XP_002091103.1|DYAK	LOC108149828|XP_017133190.1|DELE
OG0004389	LOC6532906|XP_002093642.1|DYAK	LOC108146265|XP_017127693.1|DELE
OG0004390	LOC6534557|XP_002095233.2|DYAK	LOC108136019|XP_017112435.1|DELE
OG0004391	LOC6530913|XP_002091757.1|DYAK	LOC108143340|XP_017123149.1|DELE
OG0004392	LOC6539532|XP_002086420.3|DYAK	LOC108142462|XP_017121829.1|DELE
OG0004393	LOC6531051|XP_015052803.1|DYAK	LOC108145171|XP_017125893.1|DELE
OG0004394	LOC6531390|XP_015051309.1|DYAK	LOC108137968|XP_017115424.1|DELE
OG0004395	LOC6529911|XP_002090868.1|DYAK	LOC108136418|XP_017113037.1|DELE
OG0004396	LOC6529083|XP_002090096.1|DYAK	LOC108134662|XP_017110546.1|DELE
OG0004397	LOC6529989|XP_002090935.1|DYAK	LOC108149095|XP_017131980.1|DELE
OG0004398	LOC6529990|XP_002090936.1|DYAK	LOC108149096|XP_017131981.1|DELE
OG0004399	LOC6531516|XP_039228028.1|DYAK	LOC108141496|XP_017120402.1|DELE
OG0004400	LOC6536254|XP_002096840.1|DYAK	LOC108143897|XP_017123961.1|DELE
OG0004401	LOC6531897|XP_002092684.1|DYAK	LOC108141502|XP_017120418.1|DELE
OG0004402	LOC6531894|XP_002092681.1|DYAK	LOC108141493|XP_017120399.1|DELE
OG0004403	LOC6530398|XP_002091324.1|DYAK	LOC108149740|XP_017133008.1|DELE
OG0004404	LOC6529076|XP_002090089.1|DYAK	LOC108135964|XP_017112409.1|DELE
OG0004405	LOC6534827|XP_002095499.1|DYAK	LOC108142802|XP_017122346.1|DELE
OG0004406	LOC6534025|XP_015050370.1|DYAK	LOC108146724|XP_017128305.1|DELE
OG0004407	LOC6528663|XP_002089705.1|DYAK	LOC108149848|XP_017133217.1|DELE
OG0004408	LOC6534012|XP_002094701.1|DYAK	LOC108146981|XP_017128727.1|DELE
OG0004409	LOC6523722|XP_015046815.1|DYAK	LOC108145315|XP_017126161.1|DELE
OG0004410	LOC6531261|XP_002092070.1|DYAK	LOC108144684|XP_017125238.1|DELE
OG0004411	LOC6535139|XP_002095801.2|DYAK	LOC108143218|XP_017123004.1|DELE
OG0004412	LOC6535138|XP_002095800.1|DYAK	LOC108143217|XP_017123003.1|DELE
OG0004413	LOC6531914|XP_002092700.1|DYAK	LOC108141488|XP_017120391.1|DELE
OG0004414	LOC6531975|XP_002092761.1|DYAK	LOC108144169|XP_017124317.1|DELE
OG0004415	LOC6530473|XP_002091389.1|DYAK	LOC108144563|XP_017125038.1|DELE
OG0004416	LOC6528421|XP_002089467.1|DYAK	LOC108149627|XP_017132847.1|DELE
OG0004417	LOC6538663|XP_002099183.1|DYAK	LOC108143047|XP_017122744.1|DELE
OG0004418	LOC6531073|XP_015051744.1|DYAK	LOC108138936|XP_017117004.1|DELE
OG0004419	LOC6528647|XP_015053992.1|DYAK	LOC108149743|XP_017133036.1|DELE
OG0004420	LOC6530069|XP_002091015.1|DYAK	LOC108143306|XP_017123109.1|DELE
OG0004421	LOC6534265|XP_002094946.1|DYAK	LOC108135620|XP_017111925.1|DELE
OG0004422	LOC6534326|XP_002095006.1|DYAK	LOC108135497|XP_017111729.1|DELE
OG0004423	LOC6531693|XP_002092484.1|DYAK	LOC108144474|XP_017124876.1|DELE
OG0004424	LOC6532036|XP_039228549.1|DYAK	LOC108144876|XP_017125523.1|DELE
OG0004425	LOC6534775|XP_002095450.2|DYAK	LOC108142849|XP_017122407.1|DELE
OG0004426	LOC6539740|XP_002086627.1|DYAK	LOC108142769|XP_017122298.1|DELE
OG0004427	LOC6539527|XP_002086415.2|DYAK	LOC108142593|XP_017122047.1|DELE
OG0004428	LOC6536987|XP_039232262.1|DYAK	LOC108139255|XP_017117421.1|DELE
OG0004429	LOC6528143|XP_002089209.1|DYAK	LOC108149386|XP_017132404.1|DELE
OG0004430	LOC6534130|XP_002094814.1|DYAK	LOC108136107|XP_017112574.1|DELE
OG0004431	LOC6537684|XP_002098229.1|DYAK	LOC108143933|XP_017124008.1|DELE
OG0004432	LOC6537685|XP_002098230.2|DYAK	LOC108143932|XP_017124007.1|DELE
OG0004433	LOC6534593|XP_015050732.2|DYAK	LOC108143244|XP_017123033.1|DELE
OG0004434	LOC6529991|XP_002090937.1|DYAK	LOC108149054|XP_017131889.1|DELE
OG0004435	LOC6530931|XP_015052765.1|DYAK	LOC108143485|XP_017123421.1|DELE
OG0004436	LOC6529874|XP_002090831.3|DYAK	LOC108144344|XP_017124555.1|DELE
OG0004437	LOC6532173|XP_002092946.1|DYAK	LOC108141281|XP_017120037.1|DELE
OG0004438	LOC6530339|XP_002091266.1|DYAK	LOC108149807|XP_017133162.1|DELE
OG0004439	LOC6530393|XP_002091319.1|DYAK	LOC108149782|XP_017133126.1|DELE
OG0004440	LOC6531262|XP_002092071.1|DYAK	LOC108144817|XP_017125437.1|DELE
OG0004441	LOC6526482|XP_002087599.1|DYAK	LOC108147852|XP_017130098.1|DELE
OG0004442	LOC6531658|XP_002092455.1|DYAK	LOC108144539|XP_017124998.1|DELE
OG0004443	LOC6533868|XP_002094568.1|DYAK	LOC108146870|XP_017128589.1|DELE
OG0004444	LOC6531346|XP_002092150.1|DYAK	LOC108144486|XP_017124905.1|DELE
OG0004445	LOC6531983|XP_002092769.1|DYAK	LOC108144881|XP_017125527.1|DELE
OG0004446	LOC6538961|XP_015049135.1|DYAK	LOC108143896|XP_017123960.1|DELE
OG0004447	LOC6538753|XP_002099267.1|DYAK	LOC108137019|XP_017114008.1|DELE
OG0004448	LOC6531251|XP_002092060.1|DYAK	LOC108144198|XP_017124357.1|DELE
OG0004449	LOC26536417|XP_039229839.1|DYAK	LOC108136138|XP_017112621.1|DELE
