Orthogroup	DYAK.longest_only	DBIA.longest_only
OG0005949	LOC6534601|XP_002095276.3|DYAK	LOC108030738|XP_016959274.1|DBIA
OG0005950	LOC6527240|XP_015053169.1|DYAK	LOC108033771|XP_016963858.1|DBIA
OG0005951	LOC6533566|XP_015050151.1|DYAK	LOC108035436|XP_016966557.1|DBIA
OG0005952	LOC6527239|XP_015053639.1|DYAK	LOC108033770|XP_016963856.1|DBIA
OG0005953	LOC6529243|XP_002090249.1|DYAK	LOC108034087|XP_016964343.1|DBIA
OG0005954	LOC6529239|XP_002090245.1|DYAK	LOC108033985|XP_016964198.1|DBIA
OG0005955	LOC6536387|XP_002096969.1|DYAK	LOC108024779|XP_016950384.1|DBIA
OG0005956	LOC6531247|XP_002092056.1|DYAK	LOC108022636|XP_016947180.1|DBIA
OG0005957	LOC6538692|XP_002099211.1|DYAK	LOC108032212|XP_016961562.1|DBIA
OG0005958	LOC6538453|XP_002098977.1|DYAK	LOC108025544|XP_016951563.1|DBIA
OG0005959	LOC6527909|XP_002088981.1|DYAK	LOC108032622|XP_016962049.1|DBIA
OG0005960	LOC6525857|XP_002101677.1|DYAK	LOC108035791|XP_016967018.1|DBIA
OG0005961	LOC6531458|XP_002092257.1|DYAK	LOC108022708|XP_016947272.1|DBIA
OG0005962	LOC6530823|XP_039228275.1|DYAK	LOC108029352|XP_016957031.1|DBIA
OG0005963	LOC6527270|XP_002088364.1|DYAK	LOC108034301|XP_016964653.1|DBIA
OG0005964	LOC6530573|XP_002091486.1|DYAK	LOC108022943|XP_016947644.1|DBIA
OG0005965	LOC6528822|XP_002089854.2|DYAK	LOC108036356|XP_016967921.1|DBIA
OG0005966	LOC6530136|XP_002091082.2|DYAK	LOC108022827|XP_016947458.1|DBIA
OG0005967	LOC6530830|XP_039228944.1|DYAK	LOC108029594|XP_016957452.1|DBIA
OG0005968	LOC6530834|XP_002091717.2|DYAK	LOC108029689|XP_016957637.1|DBIA
OG0005969	LOC6531938|XP_039228500.1|DYAK	LOC108026903|XP_016953602.1|DBIA
OG0005970	LOC6533613|XP_002094321.1|DYAK	LOC108034544|XP_016964959.1|DBIA
OG0005971	LOC6529889|XP_002090846.1|DYAK	LOC108029544|XP_016957346.1|DBIA
OG0005972	LOC6534794|XP_015050837.1|DYAK	LOC108028506|XP_016955873.1|DBIA
OG0005973	LOC6534878|XP_002095550.1|DYAK	LOC108028019|XP_016955143.1|DBIA
OG0005974	LOC6534808|XP_015050846.1|DYAK	LOC108028653|XP_016956066.1|DBIA
OG0005975	LOC6534798|XP_002095470.1|DYAK	LOC108028419|XP_016955734.1|DBIA
OG0005976	LOC26535822|XP_039232560.1|DYAK	LOC108025106|XP_016950862.1|DBIA
OG0005977	LOC6530769|XP_002091657.1|DYAK	LOC108030343|XP_016958697.1|DBIA
OG0005978	LOC6531687|XP_002092478.3|DYAK	LOC108022972|XP_016947686.1|DBIA
OG0005979	LOC6530007|XP_002090953.1|DYAK	LOC108029785|XP_016957784.1|DBIA
OG0005980	LOC6528418|XP_002089464.1|DYAK	LOC108030418|XP_016958794.1|DBIA
OG0005981	LOC6525540|XP_002101375.2|DYAK	LOC108030924|XP_016959643.1|DBIA
OG0005982	LOC6528425|XP_002089471.3|DYAK	LOC108030375|XP_016958734.1|DBIA
OG0005983	LOC120322033|XP_039232735.1|DYAK	LOC108023982|XP_016949199.1|DBIA
OG0005984	LOC6525616|XP_039226012.1|DYAK	LOC108033121|XP_016962822.1|DBIA
OG0005985	LOC6525072|XP_002100911.2|DYAK	LOC108025759|XP_016951843.1|DBIA
OG0005986	LOC6525725|XP_002101547.1|DYAK	LOC108023349|XP_016948182.1|DBIA
OG0005987	LOC6526006|XP_015046585.1|DYAK	LOC108025796|XP_016951921.1|DBIA
OG0005988	LOC6530230|XP_002091167.1|DYAK	LOC108030406|XP_016958780.1|DBIA
OG0005989	LOC6529909|XP_002090866.1|DYAK	LOC108029560|XP_016957390.1|DBIA
OG0005990	LOC6531134|XP_002091968.1|DYAK	LOC108022664|XP_016947221.1|DBIA
OG0005991	LOC6528659|XP_039227019.1|DYAK	LOC108029536|XP_016957334.1|DBIA
OG0005992	LOC6533602|XP_002094310.1|DYAK	LOC108035308|XP_016966368.1|DBIA
OG0005993	LOC6533604|XP_015050184.1|DYAK	LOC108035310|XP_016966371.1|DBIA
OG0005994	LOC6534638|XP_002095313.2|DYAK	LOC108030814|XP_016959403.1|DBIA
OG0005995	LOC6534791|XP_002095463.1|DYAK	LOC108028790|XP_016956261.1|DBIA
OG0005996	LOC6539366|XP_002086259.1|DYAK	LOC108030754|XP_016959294.1|DBIA
OG0005997	LOC6529349|XP_002090354.1|DYAK	LOC108036579|XP_016968319.1|DBIA
OG0005998	LOC6534173|XP_002094857.1|DYAK	LOC108034578|XP_016964999.1|DBIA
OG0005999	LOC6532241|XP_002093014.1|DYAK	LOC108031279|XP_016960013.1|DBIA
OG0006000	LOC6531347|XP_039229310.1|DYAK	LOC108036390|XP_016967986.1|DBIA
OG0006001	LOC6533065|XP_015049799.1|DYAK	LOC108034498|XP_016964893.1|DBIA
OG0006002	LOC6531911|XP_002092697.1|DYAK	LOC108026810|XP_016953462.1|DBIA
OG0006003	LOC6534150|XP_002094834.1|DYAK	LOC108035458|XP_016966588.1|DBIA
OG0006004	LOC6535330|XP_002095986.1|DYAK	LOC108032851|XP_016962341.1|DBIA, LOC108032888|XP_016962412.1|DBIA
OG0006005	LOC6529295|XP_002090300.1|DYAK	LOC108022702|XP_016947264.1|DBIA
OG0006006	LOC6530688|XP_002091579.1|DYAK	LOC108022742|XP_016947323.1|DBIA
OG0006007	LOC6529046|XP_002090077.1|DYAK	LOC108029688|XP_016957633.1|DBIA
OG0006008	LOC6526656|XP_015053442.1|DYAK	LOC108027850|XP_016954933.1|DBIA
OG0006009	LOC6539747|XP_015044996.1|DYAK	LOC108028342|XP_016955582.1|DBIA
OG0006010	LOC6534622|XP_039230946.1|DYAK	LOC108030824|XP_016959430.1|DBIA
OG0006011	LOC6532194|XP_002092968.2|DYAK	LOC108029499|XP_016957271.1|DBIA
OG0006012	LOC6533724|XP_015050228.1|DYAK	LOC108028256|XP_016955431.1|DBIA
OG0006013	LOC6530034|XP_002090980.2|DYAK	LOC108029866|XP_016957844.1|DBIA
OG0006014	LOC6534030|XP_002094717.1|DYAK	LOC108034528|XP_016964943.1|DBIA
OG0006015	LOC6530484|XP_002091399.1|DYAK	LOC108026699|XP_016953281.1|DBIA
OG0006016	LOC6528660|XP_002089702.1|DYAK	LOC108029599|XP_016957460.1|DBIA
OG0006017	LOC6530175|XP_002091115.1|DYAK	LOC108023089|XP_016947835.1|DBIA
OG0006018	LOC6530984|XP_002091822.2|DYAK	LOC108030175|XP_016958405.1|DBIA
OG0006019	LOC26535978|XP_015052945.2|DYAK	LOC108023015|XP_016947737.1|DBIA
OG0006020	LOC6539744|XP_002086629.1|DYAK	LOC108028695|XP_016956129.1|DBIA
OG0006021	LOC6533923|XP_002094623.1|DYAK	LOC108035893|XP_016967136.1|DBIA
OG0006022	LOC6527500|XP_002088590.1|DYAK	LOC108032704|XP_016962171.1|DBIA
OG0006023	LOC6538479|XP_002099003.1|DYAK	LOC108025999|XP_016952178.1|DBIA
OG0006024	LOC6524977|XP_039231108.1|DYAK	LOC108032991|XP_016962558.1|DBIA
OG0006025	LOC6530156|XP_002091098.1|DYAK	LOC108022509|XP_016946966.1|DBIA
OG0006026	LOC6537765|XP_015048491.1|DYAK	LOC108031969|XP_016961250.1|DBIA
OG0006027	LOC6529945|XP_039228555.1|DYAK	LOC108029641|XP_016957538.1|DBIA
OG0006028	LOC6530373|XP_002091299.1|DYAK	LOC108023076|XP_016947816.1|DBIA
OG0006029	LOC6528656|XP_002089698.1|DYAK	LOC108029547|XP_016957352.1|DBIA
OG0006030	LOC6538676|XP_002099195.1|DYAK	LOC108031651|XP_016960771.1|DBIA
OG0006031	LOC6530199|XP_002091137.3|DYAK	LOC108030364|XP_016958722.1|DBIA
OG0006032	LOC6526149|XP_039226370.1|DYAK	LOC108027562|XP_016954527.1|DBIA
OG0006033	LOC6530172|XP_002091112.1|DYAK	LOC108023028|XP_016947757.1|DBIA
OG0006034	LOC6535859|XP_002096478.3|DYAK	LOC108031853|XP_016961095.1|DBIA
OG0006035	LOC6537127|XP_002097688.1|DYAK	LOC108026217|XP_016952523.1|DBIA
OG0006036	LOC6527876|XP_002088948.1|DYAK	LOC108032436|XP_016961748.1|DBIA
OG0006037	LOC6530427|XP_002091343.1|DYAK	LOC108022816|XP_016947442.1|DBIA
OG0006038	LOC6537534|XP_002098080.1|DYAK	LOC108027407|XP_016954335.1|DBIA
OG0006039	LOC6529053|XP_002090082.1|DYAK	LOC108029693|XP_016957644.1|DBIA
OG0006040	LOC6529895|XP_002090852.2|DYAK	LOC108029666|XP_016957583.1|DBIA
OG0006041	LOC6525471|XP_002101306.1|DYAK	LOC108023723|XP_016948848.1|DBIA
OG0006042	LOC6531544|XP_015051394.1|DYAK	LOC108030075|XP_016958169.1|DBIA
OG0006043	LOC6534264|XP_002094945.1|DYAK	LOC108028708|XP_016956147.1|DBIA
OG0006044	LOC26536131|XP_039226486.1|DYAK	LOC108024197|XP_016949535.1|DBIA
OG0006045	LOC6529077|XP_002090090.2|DYAK	LOC108035507|XP_016966660.1|DBIA
OG0006046	LOC6531700|XP_002092491.2|DYAK	LOC108022865|XP_016947532.1|DBIA
OG0006047	LOC6534077|XP_002094763.1|DYAK	LOC108035549|XP_016966707.1|DBIA
OG0006048	LOC6533735|XP_002094440.1|DYAK	LOC108030665|XP_016959180.1|DBIA
OG0006049	LOC6524705|XP_002100549.1|DYAK	LOC108023969|XP_016949179.1|DBIA
OG0006050	LOC6539006|XP_002099508.1|DYAK	LOC108025286|XP_016951156.1|DBIA
OG0006051	LOC6525008|XP_002100847.1|DYAK	LOC108023661|XP_016948770.1|DBIA
OG0006052	LOC6532158|XP_002092934.2|DYAK	LOC108022752|XP_016947339.1|DBIA
OG0006053	LOC6532743|XP_002093485.1|DYAK	LOC108034751|XP_016965189.1|DBIA
OG0006054	LOC6523706|XP_002099583.1|DYAK	LOC108024912|XP_016950593.1|DBIA
OG0006055	LOC6536815|XP_002097385.1|DYAK	LOC108027419|XP_016954350.1|DBIA
OG0006056	LOC6531543|XP_002092342.1|DYAK	LOC108030367|XP_016958725.1|DBIA
OG0006057	LOC6532349|XP_039230006.1|DYAK	LOC108030590|XP_016959055.1|DBIA
OG0006058	LOC6535621|XP_002096249.1|DYAK	LOC108031847|XP_016961088.1|DBIA
OG0006059	LOC6533927|XP_015050332.1|DYAK	LOC108035900|XP_016967148.1|DBIA
OG0006060	LOC6533928|XP_002094628.1|DYAK	LOC108035903|XP_016967153.1|DBIA
OG0006061	LOC6526172|XP_039229556.1|DYAK	LOC108027546|XP_016954488.1|DBIA
OG0006062	LOC6536616|XP_002097188.1|DYAK	LOC108024519|XP_016949959.1|DBIA
OG0006063	LOC6527936|XP_002089003.1|DYAK	LOC108034061|XP_016964308.1|DBIA
OG0006064	LOC6530354|XP_002091280.1|DYAK	LOC108036396|XP_016967999.1|DBIA
OG0006065	LOC6533511|XP_002094222.2|DYAK	LOC108035455|XP_016966583.1|DBIA
OG0006066	LOC6528422|XP_002089468.1|DYAK	LOC108030240|XP_016958533.1|DBIA
OG0006067	LOC6528648|XP_039226627.1|DYAK	LOC108029478|XP_016957221.1|DBIA
OG0006068	LOC6525152|XP_002100990.1|DYAK	LOC108024141|XP_016949412.1|DBIA
OG0006069	LOC6534278|XP_002094959.1|DYAK	LOC108028567|XP_016955963.1|DBIA
OG0006070	LOC6539799|XP_002086686.1|DYAK	LOC108030927|XP_016959610.1|DBIA
OG0006071	LOC6538229|XP_002098756.1|DYAK	LOC108024691|XP_016950257.1|DBIA
OG0006072	LOC6533512|XP_002094223.1|DYAK	LOC108034521|XP_016964934.1|DBIA
OG0006073	LOC6532292|XP_002093052.1|DYAK	LOC108031132|XP_016959838.1|DBIA
OG0006074	LOC6525531|XP_002101366.2|DYAK	LOC108026238|XP_016952566.1|DBIA
OG0006075	LOC120320429|XP_015046275.1|DYAK	LOC108023789|XP_016948916.1|DBIA
OG0006076	LOC6530447|XP_002091363.1|DYAK	LOC108023110|XP_016947865.1|DBIA
OG0006077	LOC6534905|XP_002095576.2|DYAK	LOC108030853|XP_016959484.1|DBIA
OG0006078	LOC6534903|XP_002095574.2|DYAK	LOC108030873|XP_016959517.1|DBIA
OG0006079	LOC6534744|XP_002095419.2|DYAK	LOC108028527|XP_016955907.1|DBIA
OG0006080	LOC6539526|XP_002086414.2|DYAK	LOC108030615|XP_016959098.1|DBIA
OG0006081	LOC6528776|XP_015054060.1|DYAK	LOC108036656|XP_016968424.1|DBIA
OG0006082	LOC6528778|XP_002089812.1|DYAK	LOC108036326|XP_016967828.1|DBIA
OG0006083	LOC6535026|XP_002095692.1|DYAK	LOC108035912|XP_016967172.1|DBIA
OG0006084	LOC6534549|XP_015050681.1|DYAK	LOC108030611|XP_016959092.1|DBIA
OG0006085	LOC6539798|XP_002086685.1|DYAK	LOC108030917|XP_016959600.1|DBIA
OG0006086	LOC6534609|XP_015045178.1|DYAK	LOC108030932|XP_016959616.1|DBIA
OG0006087	LOC6531701|XP_002092492.2|DYAK	LOC108036614|XP_016968366.1|DBIA
OG0006088	LOC6534275|XP_002094956.1|DYAK	LOC108028780|XP_016956248.1|DBIA
OG0006089	LOC6524166|XP_002100029.1|DYAK	LOC108032628|XP_016962061.1|DBIA
OG0006090	LOC6539482|XP_039230519.1|DYAK	LOC108035496|XP_016966638.1|DBIA
OG0006091	LOC6532516|XP_002093262.3|DYAK	LOC108035330|XP_016966397.1|DBIA
OG0006092	LOC26535661|XP_039231322.1|DYAK	LOC108033193|XP_016962926.1|DBIA
OG0006093	LOC6528824|XP_002089856.1|DYAK	LOC108036354|XP_016967919.1|DBIA
OG0006094	LOC6533780|XP_015050260.1|DYAK	LOC108030640|XP_016959140.1|DBIA
OG0006095	LOC6528705|XP_002089740.3|DYAK	LOC108036602|XP_016968353.1|DBIA
OG0006096	LOC6530402|XP_002091328.1|DYAK	LOC108022793|XP_016947411.1|DBIA
OG0006097	LOC6534203|XP_039229519.1|DYAK	LOC108028451|XP_016955778.1|DBIA
OG0006098	LOC6526263|XP_002087385.1|DYAK	LOC108036852|XP_016968713.1|DBIA
OG0006099	LOC6530469|XP_002091385.1|DYAK	LOC108030032|XP_016958079.1|DBIA
OG0006100	LOC6531755|XP_002092545.1|DYAK	LOC108022174|XP_016946507.1|DBIA
OG0006101	LOC6528034|XP_002089101.1|DYAK	LOC108034010|XP_016964229.1|DBIA
OG0006102	LOC6530941|XP_002091783.1|DYAK	LOC108026868|XP_016953542.1|DBIA
OG0006103	LOC6525088|XP_002100927.1|DYAK	LOC108025740|XP_016951817.1|DBIA
OG0006104	LOC6525442|XP_002101277.1|DYAK	LOC108022032|XP_016946366.1|DBIA
OG0006105	LOC6525443|XP_002101278.1|DYAK	LOC108022028|XP_016946363.1|DBIA
OG0006106	LOC6534581|XP_039229862.1|DYAK	LOC108030871|XP_016959513.1|DBIA
OG0006107	LOC6530694|XP_002091585.1|DYAK	LOC108022863|XP_016947529.1|DBIA
OG0006108	LOC6523906|XP_002099779.1|DYAK	LOC108023524|XP_016948566.1|DBIA
OG0006109	LOC6535196|XP_002095856.1|DYAK	LOC108030838|XP_016959456.1|DBIA
OG0006110	LOC6534186|XP_002094869.1|DYAK	LOC108035908|XP_016967164.1|DBIA
OG0006111	LOC6530713|XP_002091604.1|DYAK	LOC108022736|XP_016947314.1|DBIA
OG0006112	LOC6531974|XP_002092760.1|DYAK	LOC108026566|XP_016953006.1|DBIA
OG0006113	LOC6534393|XP_002095071.1|DYAK	LOC108035641|XP_016966835.1|DBIA
OG0006114	LOC6538085|XP_002098619.1|DYAK	LOC108026343|XP_016952737.1|DBIA
OG0006115	LOC6530151|XP_002091093.1|DYAK	LOC108023072|XP_016947812.1|DBIA
OG0006116	LOC6530206|XP_002091144.1|DYAK	LOC108030308|XP_016958633.1|DBIA
OG0006117	LOC6531459|XP_002092258.1|DYAK	LOC108022710|XP_016947273.1|DBIA
OG0006118	LOC6531709|XP_015051506.1|DYAK	LOC108036494|XP_016968174.1|DBIA
OG0006119	LOC6529903|XP_002090860.1|DYAK	LOC108029692|XP_016957642.1|DBIA
OG0006120	LOC6531206|XP_002092034.1|DYAK	LOC108023129|XP_016947888.1|DBIA
OG0006121	LOC6534606|XP_002095281.2|DYAK	LOC108030827|XP_016959434.1|DBIA
OG0006122	LOC6523709|XP_002099585.1|DYAK	LOC108024913|XP_016950597.1|DBIA
OG0006123	LOC6532048|XP_002092825.3|DYAK	LOC108023068|XP_016947805.1|DBIA
OG0006124	LOC6538746|XP_002099261.1|DYAK	LOC108026382|XP_016952791.1|DBIA
OG0006125	LOC6533929|XP_015050337.1|DYAK	LOC108035898|XP_016967145.1|DBIA
OG0006126	LOC6533302|XP_002094028.1|DYAK	LOC108028583|XP_016955981.1|DBIA
OG0006127	LOC6534466|XP_002095143.1|DYAK	LOC108030609|XP_016959090.1|DBIA
OG0006128	LOC6539577|XP_002086465.2|DYAK	LOC108030657|XP_016959168.1|DBIA
OG0006129	LOC6534179|XP_002094862.1|DYAK	LOC108030623|XP_016959115.1|DBIA
OG0006130	LOC6539551|XP_002086437.1|DYAK	LOC108030638|XP_016959137.1|DBIA
OG0006131	LOC6534495|XP_002095172.1|DYAK	LOC108030566|XP_016958955.1|DBIA
OG0006132	LOC6539581|XP_002086469.1|DYAK	LOC108030694|XP_016959219.1|DBIA
OG0006133	LOC6539552|XP_002086439.1|DYAK	LOC108030639|XP_016959138.1|DBIA
OG0006134	LOC6534174|XP_015050491.1|DYAK	LOC108030601|XP_016959074.1|DBIA
OG0006135	LOC26536082|XP_039229513.1|DYAK	LOC108030564|XP_016958951.1|DBIA
OG0006136	LOC6533930|XP_002094630.1|DYAK	LOC108035904|XP_016967158.1|DBIA
OG0006137	LOC6534147|XP_002094831.1|DYAK	LOC108034588|XP_016965010.1|DBIA
OG0006138	LOC6528557|XP_002089601.1|DYAK	LOC108029791|XP_016957791.1|DBIA
OG0006139	LOC6528667|XP_002089709.1|DYAK	LOC108029614|XP_016957488.1|DBIA
OG0006140	LOC6532032|XP_002092809.2|DYAK	LOC108026827|XP_016953487.1|DBIA
OG0006141	LOC6531378|XP_039228862.1|DYAK	LOC108036475|XP_016968145.1|DBIA
OG0006142	LOC6534988|XP_002095658.3|DYAK	LOC108035917|XP_016967182.1|DBIA
OG0006143	LOC6533962|XP_015050359.1|DYAK	LOC108028637|XP_016956050.1|DBIA
OG0006144	LOC6534064|XP_002094750.1|DYAK	LOC108034837|XP_016965446.1|DBIA
OG0006145	LOC6534874|XP_002095546.1|DYAK	LOC108034496|XP_016964891.1|DBIA
OG0006146	LOC6527710|XP_002088794.2|DYAK	LOC108036083|XP_016967521.1|DBIA
OG0006147	LOC6536345|XP_002096927.1|DYAK	LOC108031075|XP_016959769.1|DBIA
OG0006148	LOC6539411|XP_039229459.1|DYAK	LOC108028387|XP_016955688.1|DBIA
OG0006149	LOC6533963|XP_002094663.1|DYAK	LOC108028656|XP_016956071.1|DBIA
OG0006150	LOC6533966|XP_002094664.1|DYAK	LOC108028654|XP_016956069.1|DBIA
OG0006151	LOC6527939|XP_015053844.1|DYAK	LOC108034478|XP_016964864.1|DBIA
OG0006152	LOC6538584|XP_002099106.1|DYAK	LOC108026339|XP_016952732.1|DBIA
OG0006153	LOC6531713|XP_002092503.1|DYAK	LOC108036663|XP_016968434.1|DBIA
OG0006154	LOC6538562|XP_002099084.1|DYAK	LOC108026349|XP_016952744.1|DBIA
OG0006155	LOC6536349|XP_002096931.1|DYAK	LOC108031072|XP_016959767.1|DBIA
OG0006156	LOC6536284|XP_002096870.2|DYAK	LOC108031596|XP_016960663.1|DBIA
OG0006157	LOC6531944|XP_002092730.1|DYAK	LOC108026865|XP_016953540.1|DBIA
OG0006158	LOC6533862|XP_002094562.2|DYAK	LOC108035621|XP_016966799.1|DBIA
OG0006159	LOC6530388|XP_002091314.1|DYAK	LOC108023085|XP_016947827.1|DBIA
OG0006160	LOC6531945|XP_002092731.1|DYAK	LOC108026864|XP_016953539.1|DBIA
OG0006161	LOC6528744|XP_039227380.1|DYAK	LOC108036467|XP_016968131.1|DBIA
OG0006162	LOC120320434|XP_002099578.1|DYAK	LOC108024906|XP_016950566.1|DBIA
OG0006163	LOC6530381|XP_002091307.1|DYAK	LOC108022412|XP_016946788.1|DBIA
OG0006165	LOC6534586|XP_002095262.1|DYAK	LOC108030752|XP_016959288.1|DBIA
OG0006166	LOC6527869|XP_002088941.1|DYAK	LOC108032422|XP_016961731.1|DBIA
OG0006167	LOC6530623|XP_002091536.1|DYAK	LOC108026915|XP_016953614.1|DBIA
OG0006168	LOC6525497|XP_002101332.1|DYAK	LOC108028174|XP_016955358.1|DBIA
OG0006169	LOC6524164|XP_002100027.1|DYAK	LOC108032173|XP_016961519.1|DBIA
OG0006170	LOC6530649|XP_002091547.1|DYAK	LOC108026665|XP_016953201.1|DBIA
OG0006171	LOC6534358|XP_002095036.1|DYAK, LOC6536472|XP_002097053.2|DYAK	LOC108034452|XP_016964826.1|DBIA
OG0006172	LOC6533340|XP_002094066.1|DYAK	LOC108028010|XP_016955128.1|DBIA
OG0006173	LOC6526417|XP_002087536.1|DYAK	LOC108027708|XP_016954746.1|DBIA
OG0006173	LOC6526416|XP_002087535.1|DYAK	LOC108027714|XP_016954754.1|DBIA
OG0006174	LOC6534215|XP_039230080.1|DYAK, LOC6534214|XP_002094896.1|DYAK	LOC108028045|XP_016955171.1|DBIA, LOC108028127|XP_016955269.1|DBIA
OG0006175	LOC6530705|XP_002091596.1|DYAK	LOC108022777|XP_016947380.1|DBIA
OG0006176	LOC6539832|XP_002086715.1|DYAK	LOC108033585|XP_016963419.1|DBIA
OG0006177	LOC26534898|XP_015049977.1|DYAK	LOC108034726|XP_016965155.1|DBIA
OG0006178	LOC6531751|XP_002092541.1|DYAK	LOC108022178|XP_016946519.1|DBIA
OG0006178	LOC6531749|XP_002092539.1|DYAK	LOC108022219|XP_016946562.1|DBIA
OG0006179	LOC6537557|XP_002098103.1|DYAK, LOC6537558|XP_002098104.1|DYAK	LOC108029877|XP_016957857.1|DBIA, LOC108027024|XP_016953707.1|DBIA
OG0006181	LOC6535653|XP_002096281.2|DYAK	LOC108031551|XP_016960582.1|DBIA
OG0006182	LOC6537773|XP_002098314.1|DYAK	LOC108031786|XP_016960988.1|DBIA
OG0006183	LOC6537026|XP_002097593.2|DYAK	LOC108031892|XP_016961149.1|DBIA
OG0006184	LOC6537655|XP_002098200.1|DYAK	LOC108032197|XP_016961542.1|DBIA
OG0006185	LOC6537200|XP_002097758.1|DYAK	LOC108026422|XP_016952840.1|DBIA
OG0006186	LOC6537662|XP_002098207.1|DYAK	LOC108032024|XP_016961323.1|DBIA
OG0006187	LOC6538851|XP_002099364.1|DYAK	LOC108025535|XP_016951553.1|DBIA
OG0006188	LOC6524073|XP_015045483.1|DYAK	LOC108023586|XP_016948673.1|DBIA
OG0006189	LOC6524074|XP_002099938.2|DYAK	LOC108023588|XP_016948680.1|DBIA
OG0006190	LOC6538638|XP_002099158.1|DYAK	LOC108031717|XP_016960875.1|DBIA
OG0006191	LOC6538276|XP_002098803.1|DYAK	LOC108024588|XP_016950085.1|DBIA
OG0006192	LOC6524089|XP_002099953.2|DYAK	LOC108023271|XP_016948045.1|DBIA
OG0006193	LOC6524706|XP_002100550.1|DYAK	LOC108023998|XP_016949227.1|DBIA
OG0006194	LOC6524946|XP_015045979.1|DYAK	LOC108025844|XP_016951998.1|DBIA
OG0006195	LOC6524784|XP_002100628.1|DYAK	LOC108026664|XP_016953197.1|DBIA
OG0006196	LOC6536413|XP_015047739.1|DYAK	LOC108032237|XP_016961589.1|DBIA
OG0006197	LOC6523716|XP_002099591.1|DYAK	LOC108035994|XP_016967346.1|DBIA
OG0006198	LOC6525735|XP_039227006.1|DYAK	LOC108023289|XP_016948070.1|DBIA
OG0006199	LOC6538626|XP_002099148.1|DYAK	LOC108026132|XP_016952335.1|DBIA
OG0006200	LOC6535423|XP_002096072.1|DYAK	LOC108024833|XP_016950456.1|DBIA
OG0006201	LOC6525778|XP_015046492.1|DYAK	LOC108035784|XP_016966994.1|DBIA
OG0006202	LOC6525777|XP_002101598.1|DYAK	LOC108035756|XP_016966943.1|DBIA
OG0006203	LOC6525642|XP_039233715.1|DYAK	LOC108033066|XP_016962716.1|DBIA
OG0006204	LOC6537281|XP_002097839.1|DYAK	LOC108024809|XP_016950421.1|DBIA
OG0006205	LOC6525915|XP_002101735.2|DYAK	LOC108023568|XP_016948649.1|DBIA
OG0006206	LOC6524903|XP_002100743.1|DYAK	LOC108025923|XP_016952102.1|DBIA
OG0006207	LOC6528146|XP_002089212.1|DYAK	LOC108033651|XP_016963575.1|DBIA
OG0006208	LOC6532202|XP_039229553.1|DYAK	LOC108029928|XP_016957915.1|DBIA
OG0006209	LOC6525316|XP_002101152.1|DYAK	LOC108024014|XP_016949262.1|DBIA
OG0006210	LOC6525254|XP_039233348.1|DYAK	LOC108023362|XP_016948234.1|DBIA
OG0006211	LOC6527663|XP_002088749.1|DYAK	LOC108032762|XP_016962247.1|DBIA
OG0006212	LOC6527662|XP_002088748.1|DYAK	LOC108032761|XP_016962245.1|DBIA
OG0006213	LOC6535254|XP_039232720.1|DYAK	LOC108024936|XP_016950624.1|DBIA
OG0006214	LOC6524957|XP_002100797.1|DYAK	LOC108025860|XP_016952017.1|DBIA
OG0006215	LOC6525373|XP_002101209.3|DYAK	LOC108028853|XP_016956326.1|DBIA
OG0006216	LOC6538334|XP_002098861.2|DYAK	LOC108025428|XP_016951404.1|DBIA
OG0006217	LOC6525692|XP_002101514.1|DYAK	LOC108023492|XP_016948509.1|DBIA
OG0006218	LOC6527554|XP_002088644.1|DYAK	LOC108032639|XP_016962074.1|DBIA
OG0006219	LOC6523939|XP_002099811.1|DYAK	LOC108023370|XP_016948263.1|DBIA
OG0006220	LOC6534286|XP_002094967.1|DYAK	LOC108028815|XP_016956291.1|DBIA
OG0006221	LOC6538989|XP_002099491.3|DYAK	LOC108025522|XP_016951533.1|DBIA
OG0006222	LOC6538987|XP_002099489.1|DYAK	LOC108025048|XP_016950793.1|DBIA
OG0006223	LOC6526090|XP_002101907.1|DYAK	LOC108027580|XP_016954583.1|DBIA
OG0006224	LOC6525917|XP_002101737.3|DYAK	LOC108023417|XP_016948379.1|DBIA
OG0006225	LOC6525500|XP_002101335.1|DYAK	LOC108036367|XP_016967943.1|DBIA
OG0006226	LOC6529346|XP_002090351.1|DYAK	LOC108036248|XP_016967746.1|DBIA
OG0006227	LOC6525044|XP_002100883.1|DYAK	LOC108032557|XP_016961930.1|DBIA
OG0006228	LOC6530932|XP_002091774.1|DYAK	LOC108026623|XP_016953124.1|DBIA
OG0006229	LOC6523760|XP_039232912.1|DYAK	LOC108035980|XP_016967296.1|DBIA
OG0006230	LOC6525582|XP_002101417.1|DYAK	LOC108024610|XP_016950118.1|DBIA
OG0006231	LOC6524657|XP_039233451.1|DYAK	LOC108023960|XP_016949155.1|DBIA
OG0006232	LOC6524907|XP_002100747.1|DYAK	LOC108025809|XP_016951941.1|DBIA
OG0006233	LOC6524909|XP_015045943.1|DYAK	LOC108025816|XP_016951956.1|DBIA
OG0006234	LOC6525584|XP_002101419.1|DYAK	LOC108024827|XP_016950447.1|DBIA
OG0006235	LOC6525888|XP_002101708.2|DYAK	LOC108027596|XP_016954603.1|DBIA
OG0006236	LOC6524782|XP_002100626.1|DYAK	LOC108026533|XP_016952973.1|DBIA
