Orthogroup	DYAK.longest_only	DERE.longest_only
OG0006372	LOC6538313|XP_002098840.1|DYAK	LOC6555082|XP_001981598.1|DERE
OG0006373	LOC6525282|XP_015046206.1|DYAK	LOC6549708|XP_015011090.1|DERE
OG0006374	LOC6525362|XP_002101198.1|DYAK	LOC6551735|XP_026837370.1|DERE
OG0006375	LOC6524825|XP_002100667.1|DYAK	LOC6550798|XP_001978089.1|DERE
OG0006376	LOC6525908|XP_002101728.1|DYAK	LOC6549812|XP_001977335.1|DERE
OG0006377	LOC6525822|XP_002101642.1|DYAK	LOC6550238|XP_001977689.1|DERE
OG0006378	LOC6538013|XP_039232256.1|DYAK	LOC6554535|XP_001981320.3|DERE
OG0006379	LOC6524775|XP_002100619.1|DYAK	LOC6550645|XP_026838075.1|DERE
OG0006380	LOC6524230|XP_002100093.1|DYAK	LOC6550920|XP_001976887.1|DERE
OG0006381	LOC6524703|XP_002100547.2|DYAK	LOC6550224|XP_001978192.1|DERE
OG0006382	LOC6524561|XP_002100418.1|DYAK	LOC6551001|XP_001978317.1|DERE
OG0006383	LOC6524584|XP_039230903.1|DYAK	LOC6551074|XP_026837459.1|DERE
OG0006384	LOC6524583|XP_002100440.1|DYAK	LOC6551075|XP_001978296.1|DERE
OG0006385	LOC6537801|XP_002098342.1|DYAK	LOC6554795|XP_001982226.1|DERE
OG0006386	LOC6527055|XP_002088148.1|DYAK	LOC6543041|XP_001970051.1|DERE
OG0006387	LOC6538881|XP_002099385.1|DYAK	LOC6555290|XP_001981206.1|DERE
OG0006388	LOC6524083|XP_002099947.3|DYAK	LOC6551643|XP_026838250.1|DERE
OG0006389	LOC6524084|XP_002099948.1|DYAK	LOC6551644|XP_001978491.1|DERE
OG0006390	LOC6535532|XP_002096161.1|DYAK	LOC6551910|XP_001979671.1|DERE
OG0006391	LOC6536924|XP_002097493.1|DYAK	LOC6553657|XP_001980306.1|DERE
OG0006392	LOC6524118|XP_002099982.1|DYAK	LOC6550965|XP_001976994.1|DERE
OG0006393	LOC6528922|XP_002089954.1|DYAK	LOC6541387|XP_001969043.1|DERE
OG0006394	LOC6535431|XP_002096080.1|DYAK	LOC6552240|XP_001979752.1|DERE
OG0006395	LOC6536334|XP_002096918.1|DYAK	LOC6552495|XP_001980850.1|DERE
OG0006396	LOC6525144|XP_002100982.1|DYAK	LOC6550502|XP_001977817.1|DERE
OG0006397	LOC6524284|XP_039230142.1|DYAK	LOC6550885|XP_001976832.1|DERE
OG0006398	LOC6524016|XP_002099888.1|DYAK	LOC6551287|XP_001978431.1|DERE
OG0006399	LOC6524827|XP_002100669.1|DYAK	LOC6550829|XP_001978087.3|DERE
OG0006400	LOC6524826|XP_002100668.1|DYAK	LOC6550797|XP_001978088.1|DERE
OG0006401	LOC6535033|XP_002095699.2|DYAK	LOC6545271|XP_001973268.2|DERE
OG0006402	LOC6535889|XP_002096505.1|DYAK	LOC6553558|XP_001979338.1|DERE
OG0006403	LOC120321927|XP_039232129.1|DYAK	LOC6553513|XP_001979344.2|DERE
OG0006404	LOC6537394|XP_002097950.1|DYAK	LOC6554040|XP_001980513.3|DERE
OG0006405	LOC6533995|XP_039229970.1|DYAK	LOC6544956|XP_026833574.1|DERE
OG0006406	LOC6538112|XP_002098647.1|DYAK	LOC6555038|XP_001981409.1|DERE
OG0006407	LOC6525274|XP_002101110.1|DYAK	LOC6549715|XP_001977406.1|DERE
OG0006408	LOC6526059|XP_002101876.1|DYAK	LOC6550365|XP_001977862.1|DERE
OG0006409	LOC6525533|XP_002101368.1|DYAK	LOC6551256|XP_026838799.1|DERE
OG0006410	LOC6524986|XP_002100826.1|DYAK	LOC6549671|XP_001977457.1|DERE
OG0006411	LOC6523985|XP_002099857.1|DYAK	LOC6551299|XP_001978398.1|DERE
OG0006412	LOC6538364|XP_002098888.1|DYAK	LOC6555399|XP_001981649.1|DERE
OG0006413	LOC6538362|XP_015048803.1|DYAK	LOC6555240|XP_015009012.1|DERE
OG0006414	LOC6536250|XP_015047619.1|DYAK	LOC6552444|XP_026839891.1|DERE
OG0006415	LOC6525977|XP_002101796.2|DYAK	LOC6551447|XP_026838455.1|DERE
OG0006416	LOC6525440|XP_002101275.1|DYAK	LOC6551684|XP_001978533.1|DERE
OG0006417	LOC6526648|XP_002087756.1|DYAK	LOC113564137|XP_026835271.1|DERE, LOC6541382|XP_001968495.1|DERE
OG0006418	LOC6525597|XP_039229293.1|DYAK	LOC6550039|XP_026838027.1|DERE
OG0006419	LOC6539010|XP_002099512.1|DYAK	LOC6554720|XP_001981082.1|DERE
OG0006420	LOC6537938|XP_002098478.1|DYAK	LOC6554244|XP_001982093.1|DERE
OG0006421	LOC6528124|XP_015054460.2|DYAK	LOC6540797|XP_026834411.1|DERE
OG0006422	LOC6528118|XP_002089185.1|DYAK	LOC6540802|XP_001968840.1|DERE
OG0006423	LOC6537743|XP_002098284.1|DYAK	LOC6555210|XP_026831906.1|DERE
OG0006424	LOC6537744|XP_002098285.1|DYAK	LOC6555183|XP_001982281.1|DERE
OG0006425	LOC6537741|XP_039232542.1|DYAK	LOC6555212|XP_001982284.2|DERE
OG0006426	LOC6537740|XP_002098281.1|DYAK	LOC6555213|XP_001982285.1|DERE
OG0006427	LOC6538237|XP_002098764.1|DYAK	LOC6554448|XP_001981516.1|DERE
OG0006428	LOC6535873|XP_015047405.1|DYAK	LOC6553486|XP_026833790.1|DERE
OG0006429	LOC6538795|XP_002099308.1|DYAK	LOC6555005|XP_026831781.1|DERE
OG0006430	LOC6534764|XP_002095439.1|DYAK	LOC6546055|XP_001973508.1|DERE
OG0006431	LOC6537991|XP_002098526.2|DYAK	LOC6554335|XP_001981299.1|DERE
OG0006432	LOC6535643|XP_015047251.2|DYAK	LOC6553897|XP_001979570.1|DERE
OG0006433	LOC6537949|XP_002098486.1|DYAK	LOC6555313|XP_001982086.1|DERE
OG0006434	LOC6528002|XP_002089069.1|DYAK	LOC6541740|XP_001969438.1|DERE
OG0006435	LOC6538291|XP_039232857.1|DYAK	LOC6554641|XP_026832488.1|DERE
OG0006436	LOC6525587|XP_015046376.1|DYAK	LOC6550029|XP_001977495.1|DERE
OG0006437	LOC6524630|XP_015045784.1|DYAK	LOC6551021|XP_015011320.2|DERE
OG0006438	LOC6526306|XP_002087428.1|DYAK	LOC6540796|XP_001968171.1|DERE
OG0006439	LOC6536714|XP_002097286.1|DYAK	LOC6552537|XP_001979851.1|DERE
OG0006440	LOC6536715|XP_002097287.1|DYAK	LOC6552654|XP_001979853.1|DERE
OG0006441	LOC6537556|XP_002098102.2|DYAK	LOC6552703|XP_001979022.1|DERE
OG0006442	LOC6538665|XP_002099185.1|DYAK	LOC6554495|XP_001981940.1|DERE
OG0006443	LOC6536149|XP_002096750.1|DYAK	LOC6553182|XP_001979101.1|DERE
OG0006444	LOC6538833|XP_002099346.1|DYAK	LOC6554228|XP_001981245.1|DERE
OG0006445	LOC6523839|XP_002099712.1|DYAK	LOC6555522|XP_001982428.1|DERE
OG0006446	LOC6538574|XP_002099096.2|DYAK	LOC6555480|XP_001981856.2|DERE
OG0006447	LOC6538581|XP_015048916.1|DYAK	LOC6555337|XP_026839865.1|DERE
OG0006448	LOC6538759|XP_002099273.1|DYAK	LOC6555110|XP_026832894.1|DERE
OG0006449	LOC6538762|XP_039231704.1|DYAK	LOC6555017|XP_026831434.1|DERE
OG0006450	LOC6529459|XP_002090461.1|DYAK	LOC6549636|XP_001974442.1|DERE
OG0006451	LOC6525225|XP_015046159.1|DYAK	LOC6549855|XP_026838521.1|DERE
OG0006452	LOC6538606|XP_002099128.1|DYAK	LOC6555442|XP_001981886.1|DERE
OG0006453	LOC6534319|XP_002094999.1|DYAK	LOC6546445|XP_001972931.1|DERE
OG0006454	LOC6523864|XP_002099737.3|DYAK	LOC6555748|XP_001982451.2|DERE
OG0006455	LOC6535267|XP_039231717.1|DYAK	LOC6552087|XP_026831867.1|DERE
OG0006456	LOC6535270|XP_002095926.1|DYAK	LOC6552091|XP_001978802.1|DERE
OG0006457	LOC6536955|XP_002097524.1|DYAK	LOC6553581|XP_001980277.1|DERE
OG0006458	LOC6527983|XP_002089050.1|DYAK	LOC6542507|XP_001969419.1|DERE
OG0006459	LOC6537762|XP_002098303.1|DYAK	LOC6555121|XP_026834510.1|DERE
OG0006460	LOC6538785|XP_002099298.1|DYAK	LOC6554352|XP_001982050.1|DERE
OG0006461	LOC6535909|XP_002096525.1|DYAK	LOC6553421|XP_001979319.1|DERE
OG0006462	LOC6537917|XP_002098457.3|DYAK	LOC6554172|XP_001982114.2|DERE
OG0006463	LOC6537171|XP_015048178.1|DYAK	LOC6553155|XP_001980063.2|DERE
OG0006464	LOC6534782|XP_039230615.1|DYAK	LOC6546072|XP_026833267.1|DERE
OG0006465	LOC6524472|XP_002100329.2|DYAK	LOC6555555|XP_001982580.1|DERE
OG0006466	LOC6524382|XP_002100240.2|DYAK	LOC6549991|XP_001976733.1|DERE
OG0006467	LOC6535596|XP_002096224.1|DYAK	LOC6551790|XP_001979615.1|DERE
OG0006468	LOC6538766|XP_002099280.1|DYAK	LOC6555020|XP_001982032.1|DERE
OG0006469	LOC6525133|XP_002100971.1|DYAK	LOC6550451|XP_001977828.1|DERE
OG0006470	LOC6534574|XP_002095250.2|DYAK	LOC6544864|XP_001973176.3|DERE
OG0006471	LOC6538777|XP_002099291.3|DYAK	LOC6554978|XP_001982043.2|DERE
OG0006472	LOC6538779|XP_002099293.1|DYAK	LOC6554346|XP_001982045.1|DERE
OG0006473	LOC6533536|XP_015050129.1|DYAK	LOC6546107|XP_001972227.2|DERE
OG0006474	LOC6531369|XP_002092172.1|DYAK	LOC6548355|XP_001975319.1|DERE
OG0006475	LOC6537602|XP_002098148.2|DYAK	LOC6553245|XP_001979065.2|DERE
OG0006476	LOC6524081|XP_039230631.1|DYAK	LOC6551641|XP_001978488.1|DERE
OG0006477	LOC6524305|XP_039233142.1|DYAK	LOC6550903|XP_001976811.1|DERE
OG0006478	LOC6538804|XP_002099317.2|DYAK	LOC6555077|XP_001982068.2|DERE
OG0006479	LOC6538802|XP_039232712.1|DYAK	LOC6555075|XP_015008886.1|DERE
OG0006480	LOC6528483|XP_002089529.3|DYAK	LOC6543185|XP_001970570.1|DERE
OG0006481	LOC6527329|XP_002088421.1|DYAK	LOC6543171|XP_001969788.1|DERE
OG0006482	LOC6538094|XP_002098628.3|DYAK	LOC6555010|XP_001981392.3|DERE
OG0006483	LOC6538635|XP_002099155.1|DYAK	LOC6554152|XP_001981909.2|DERE
OG0006484	LOC6538633|XP_039231649.1|DYAK	LOC6554150|XP_026839763.1|DERE
OG0006485	LOC6536194|XP_002096785.1|DYAK	LOC6552904|XP_001980987.1|DERE
OG0006486	LOC6536542|XP_015047809.1|DYAK	LOC6551967|XP_001980652.1|DERE
OG0006487	LOC6536487|XP_002097065.1|DYAK	LOC6552107|XP_001980701.1|DERE
OG0006488	LOC6532286|XP_002093046.1|DYAK	LOC6545223|XP_001971057.1|DERE
OG0006489	LOC6538133|XP_002098668.1|DYAK	LOC6555099|XP_001981426.1|DERE
OG0006490	LOC26535620|XP_039232333.1|DYAK	LOC6553562|XP_015009644.1|DERE
OG0006491	LOC6529599|XP_002090593.1|DYAK	LOC6549176|XP_026837012.1|DERE
OG0006492	LOC6537537|XP_002098083.1|DYAK	LOC6552605|XP_001978998.2|DERE
OG0006493	LOC6525667|XP_002101489.1|DYAK	LOC6550202|XP_001977558.1|DERE
OG0006494	LOC6524809|XP_039229430.1|DYAK	LOC6550720|XP_001978102.1|DERE
OG0006495	LOC6524879|XP_039226533.1|DYAK	LOC6550678|XP_001978036.2|DERE
OG0006496	LOC6538776|XP_002099290.1|DYAK	LOC6554977|XP_001982042.1|DERE
OG0006497	LOC6536889|XP_002097458.1|DYAK	LOC6553567|XP_015010098.1|DERE
OG0006498	LOC6536887|XP_002097456.1|DYAK	LOC6553569|XP_001980339.1|DERE
OG0006499	LOC6538999|XP_039231048.1|DYAK	LOC6554749|XP_026837041.1|DERE
OG0006500	LOC6527996|XP_002089063.2|DYAK	LOC6541874|XP_001969432.2|DERE
OG0006501	LOC6538841|XP_002099354.1|DYAK	LOC6554221|XP_001981238.1|DERE
OG0006502	LOC6538845|XP_015049072.2|DYAK	LOC6554217|XP_001981234.1|DERE
OG0006503	LOC6538847|XP_002099360.2|DYAK	LOC6554215|XP_001981232.2|DERE
OG0006504	LOC6538848|XP_002099361.1|DYAK	LOC6554214|XP_001981231.1|DERE
OG0006505	LOC6538003|XP_002098538.1|DYAK	LOC6554550|XP_001981310.1|DERE
OG0006506	LOC6532672|XP_002093416.1|DYAK	LOC6545386|XP_026833796.1|DERE
OG0006507	LOC6535477|XP_015047170.2|DYAK	LOC6552118|XP_001979725.1|DERE
OG0006508	LOC6535479|XP_002096110.1|DYAK	LOC6552066|XP_026837575.1|DERE
OG0006509	LOC6526064|XP_039229765.1|DYAK	LOC6550340|XP_026838055.1|DERE
OG0006510	LOC6536516|XP_002097093.1|DYAK	LOC6552032|XP_001980677.1|DERE
OG0006511	LOC6536890|XP_002097459.2|DYAK	LOC6553565|XP_001980335.2|DERE
OG0006512	LOC6535829|XP_002096450.1|DYAK	LOC6553526|XP_001979401.2|DERE
OG0006513	LOC6536899|XP_015047991.1|DYAK	LOC6552576|XP_026831744.1|DERE
OG0006514	LOC6538613|XP_002099135.1|DYAK	LOC6554263|XP_001981893.1|DERE
OG0006515	LOC6535634|XP_002096262.2|DYAK	LOC6554069|XP_001979579.1|DERE
OG0006516	LOC6538677|XP_039232070.1|DYAK	LOC6554691|XP_001981951.1|DERE
OG0006517	LOC6538679|XP_002099198.1|DYAK	LOC6554694|XP_001981954.1|DERE
OG0006518	LOC6538678|XP_039232053.1|DYAK	LOC6554692|XP_026839747.1|DERE
OG0006519	LOC6538680|XP_002099199.2|DYAK	LOC6554695|XP_001981955.2|DERE
OG0006520	LOC6538818|XP_002099331.1|DYAK	LOC6554186|XP_001981262.1|DERE
OG0006521	LOC6537332|XP_002097889.1|DYAK	LOC6552645|XP_001979905.1|DERE
OG0006522	LOC6538814|XP_002099327.1|DYAK	LOC6554190|XP_001981266.1|DERE
OG0006523	LOC6537192|XP_002097750.1|DYAK	LOC6553041|XP_001980046.1|DERE
OG0006524	LOC6527057|XP_002088150.1|DYAK	LOC6542188|XP_001970048.1|DERE
OG0006525	LOC26535979|XP_039226088.1|DYAK	LOC6550362|XP_026837713.1|DERE
OG0006526	LOC6537592|XP_039231844.1|DYAK	LOC6552823|XP_001979056.1|DERE
OG0006527	LOC6537590|XP_002098136.1|DYAK	LOC6552821|XP_001979054.1|DERE
OG0006528	LOC6537589|XP_002098135.1|DYAK	LOC6552724|XP_001979053.1|DERE
OG0006529	LOC6537585|XP_002098131.2|DYAK	LOC6552722|XP_001979051.1|DERE
OG0006530	LOC6537583|XP_002098129.1|DYAK	LOC6552720|XP_001979049.1|DERE
OG0006531	LOC6537579|XP_002098125.1|DYAK	LOC6552716|XP_001979045.1|DERE
OG0006532	LOC6537572|XP_002098118.1|DYAK	LOC6552950|XP_026833610.1|DERE
OG0006533	LOC6530564|XP_002091477.1|DYAK	LOC6548285|XP_001975111.1|DERE
OG0006534	LOC6537187|XP_002097745.1|DYAK	LOC6553096|XP_001980051.1|DERE
OG0006535	LOC6538789|XP_002099302.1|DYAK	LOC6554999|XP_001982054.1|DERE
OG0006536	LOC6537546|XP_002098092.1|DYAK	LOC6552566|XP_001979007.1|DERE
OG0006537	LOC6538350|XP_002098875.1|DYAK	LOC6555254|XP_001981635.1|DERE
OG0006538	LOC6538267|XP_039232870.1|DYAK	LOC6554590|XP_001981546.2|DERE
OG0006539	LOC6538174|XP_002098702.1|DYAK	LOC6555457|XP_001981457.1|DERE
OG0006540	LOC6537659|XP_015048457.1|DYAK	LOC6554374|XP_001982357.2|DERE
OG0006541	LOC6538078|XP_002098612.1|DYAK	LOC6554956|XP_001981376.1|DERE
OG0006542	LOC6538077|XP_002098611.1|DYAK	LOC6554955|XP_001981375.1|DERE
OG0006543	LOC6538332|XP_015048782.1|DYAK	LOC6555048|XP_015009015.1|DERE
OG0006544	LOC120321707|XP_039231057.1|DYAK	LOC6553516|XP_001979347.1|DERE
OG0006545	LOC6523815|XP_002099690.1|DYAK	LOC6555803|XP_001982407.1|DERE
OG0006546	LOC6537838|XP_002098379.1|DYAK	LOC6554754|XP_026834597.1|DERE
OG0006547	LOC6538684|XP_039232037.1|DYAK	LOC6554710|XP_001981960.2|DERE
OG0006548	LOC6536960|XP_002097529.1|DYAK	LOC6553478|XP_001980272.1|DERE
OG0006549	LOC6537042|XP_002097609.1|DYAK	LOC6553352|XP_001980181.1|DERE
OG0006550	LOC6539022|XP_002099524.1|DYAK	LOC6554735|XP_026831733.1|DERE
OG0006551	LOC6525828|XP_002101648.1|DYAK	LOC6550295|XP_001977697.1|DERE
OG0006552	LOC6525825|XP_002101645.1|DYAK	LOC6550241|XP_001977692.3|DERE
OG0006553	LOC6538303|XP_002098830.1|DYAK	LOC6554903|XP_001981588.1|DERE
OG0006554	LOC6535922|XP_039231521.1|DYAK	LOC6553333|XP_001979306.3|DERE
OG0006555	LOC6535256|XP_002095912.1|DYAK	LOC6552067|XP_026834529.1|DERE
OG0006556	LOC6536997|XP_002097566.2|DYAK	LOC6553501|XP_001980228.2|DERE
OG0006557	LOC6536636|XP_002097208.1|DYAK	LOC6553919|XP_001980566.1|DERE
OG0006558	LOC6537859|XP_015048553.1|DYAK	LOC6554563|XP_015009326.1|DERE
OG0006559	LOC6536438|XP_002097019.1|DYAK	LOC6552266|XP_001980747.1|DERE
OG0006560	LOC6538001|XP_002098536.1|DYAK	LOC6554549|XP_026832103.1|DERE
OG0006561	LOC6538000|XP_002098535.1|DYAK	LOC6554472|XP_001981308.1|DERE
OG0006562	LOC6538294|XP_002098821.1|DYAK	LOC6554646|XP_001981577.1|DERE
OG0006563	LOC6536806|XP_002097376.1|DYAK	LOC6553911|XP_026832117.1|DERE
OG0006564	LOC6536804|XP_002097374.2|DYAK	LOC6553913|XP_026836457.1|DERE
OG0006565	LOC6536730|XP_002097302.3|DYAK	LOC6552620|XP_015009762.2|DERE
OG0006566	LOC6537284|XP_015048257.1|DYAK	LOC6552766|XP_026833570.1|DERE
OG0006567	LOC6537875|XP_002098416.1|DYAK	LOC6554242|XP_015009319.1|DERE
OG0006568	LOC6537874|XP_002098415.1|DYAK	LOC6554243|XP_001982152.1|DERE
OG0006569	LOC6533122|XP_039230229.1|DYAK	LOC6544406|XP_026832776.1|DERE
OG0006570	LOC6535380|XP_015047098.1|DYAK	LOC6552383|XP_015009551.1|DERE
OG0006571	LOC6537771|XP_002098312.1|DYAK	LOC6555113|XP_001982255.1|DERE
OG0006572	LOC26534884|XP_015047828.1|DYAK	LOC26526494|XP_015010490.1|DERE
OG0006573	LOC6537619|XP_002098165.1|DYAK	LOC6553118|XP_001979083.1|DERE
OG0006574	LOC6536515|XP_015047794.1|DYAK	LOC6552033|XP_015009948.2|DERE
OG0006575	LOC6538055|XP_002098590.1|DYAK	LOC6554768|XP_001981354.1|DERE
OG0006576	LOC6538648|XP_002099168.1|DYAK	LOC6554422|XP_026839516.1|DERE
OG0006577	LOC6536193|XP_002096784.1|DYAK	LOC6552905|XP_001980988.1|DERE
OG0006578	LOC6538649|XP_039231394.1|DYAK	LOC6554423|XP_015008957.2|DERE
OG0006579	LOC6527756|XP_002088836.1|DYAK	LOC6541711|XP_026834102.1|DERE
OG0006580	LOC6537444|XP_002098000.1|DYAK	LOC6552083|XP_001979783.1|DERE
OG0006581	LOC6535377|XP_002096027.1|DYAK	LOC6552380|XP_001978898.1|DERE
OG0006582	LOC6535467|XP_002096098.1|DYAK	LOC6552172|XP_001979735.2|DERE
OG0006583	LOC6537459|XP_002098015.3|DYAK	LOC6552349|XP_026831930.1|DERE
OG0006584	LOC6526722|XP_002087825.1|DYAK	LOC6541348|XP_001968561.1|DERE
OG0006585	LOC6527660|XP_015053760.2|DYAK	LOC6541188|XP_001970246.2|DERE
OG0006586	LOC6537962|XP_002098499.1|DYAK	LOC6554114|XP_001981269.1|DERE
OG0006587	LOC6537963|XP_002098500.3|DYAK	LOC6554115|XP_001981270.1|DERE
OG0006588	LOC6536687|XP_002097260.3|DYAK	LOC6552468|XP_001979827.1|DERE
OG0006589	LOC6536121|XP_002096729.1|DYAK	LOC6553140|XP_001979124.2|DERE
OG0006590	LOC6536129|XP_002096730.1|DYAK	LOC6552992|XP_001979121.1|DERE
OG0006591	LOC6534695|XP_002095370.3|DYAK	LOC6546485|XP_001973581.1|DERE
OG0006592	LOC6536464|XP_002097045.1|DYAK	LOC6552046|XP_001980722.1|DERE
OG0006593	LOC6536463|XP_002097044.1|DYAK	LOC6552047|XP_001980723.2|DERE
OG0006594	LOC6532548|XP_002093293.1|DYAK	LOC6545975|XP_001972184.1|DERE
OG0006595	LOC6531479|XP_039228045.1|DYAK	LOC6548855|XP_026837121.1|DERE
OG0006596	LOC6530999|XP_002091837.1|DYAK	LOC6547241|XP_001974758.1|DERE
OG0006597	LOC6533495|XP_002094206.1|DYAK	LOC6546244|XP_026832513.1|DERE
OG0006598	LOC6527988|XP_002089055.1|DYAK	LOC6541094|XP_001969424.2|DERE
OG0006599	LOC6533653|XP_002094359.1|DYAK	LOC6544031|XP_001972334.1|DERE
OG0006600	LOC6533337|XP_015049922.1|DYAK	LOC6544069|XP_026832482.1|DERE
OG0006601	LOC6533849|XP_002094549.1|DYAK	LOC6544793|XP_001972500.1|DERE
OG0006602	LOC6533848|XP_015050285.1|DYAK	LOC6544792|XP_015014198.1|DERE
OG0006603	LOC6533847|XP_002094547.1|DYAK	LOC6544790|XP_001972497.1|DERE
OG0006604	LOC6534564|XP_002095240.1|DYAK	LOC6544870|XP_001973166.1|DERE
OG0006605	LOC6523995|XP_002099867.2|DYAK	LOC6551316|XP_026838083.1|DERE
OG0006606	LOC6533215|XP_002093941.1|DYAK	LOC6545447|XP_001972130.3|DERE
OG0006607	LOC6533623|XP_015050192.1|DYAK	LOC6543551|XP_026833487.1|DERE
OG0006608	LOC6535389|XP_002096039.2|DYAK	LOC6552392|XP_001978910.2|DERE
OG0006609	LOC6536212|XP_002096803.1|DYAK	LOC6552967|XP_001980968.1|DERE
OG0006610	LOC6535109|XP_015051009.2|DYAK	LOC6544891|XP_026833576.1|DERE
OG0006611	LOC6532466|XP_002093213.1|DYAK	LOC6545993|XP_026833186.1|DERE
OG0006612	LOC6532467|XP_002093214.1|DYAK	LOC6545994|XP_001971221.1|DERE
OG0006613	LOC6532468|XP_002093215.1|DYAK	LOC6545995|XP_015013640.1|DERE
OG0006614	LOC6532469|XP_015049377.1|DYAK	LOC6545996|XP_015013515.1|DERE
OG0006615	LOC6532475|XP_002093221.1|DYAK	LOC6545959|XP_001971227.1|DERE
OG0006616	LOC6532648|XP_002093392.1|DYAK	LOC6545518|XP_001971595.1|DERE
OG0006617	LOC6534303|XP_002094984.1|DYAK	LOC6546222|XP_001972917.1|DERE
OG0006618	LOC6533544|XP_015050141.1|DYAK	LOC6546023|XP_015013220.1|DERE
OG0006619	LOC6533529|XP_002094239.1|DYAK	LOC6546417|XP_001971257.1|DERE
OG0006620	LOC6533526|XP_002094236.1|DYAK	LOC6546420|XP_001971260.1|DERE
OG0006621	LOC6533290|XP_002094016.1|DYAK	LOC6544383|XP_001971477.1|DERE
OG0006622	LOC6532280|XP_002093045.1|DYAK	LOC6545217|XP_026832683.1|DERE
OG0006623	LOC6532271|XP_002093042.1|DYAK	LOC6544900|XP_001971052.1|DERE
OG0006624	LOC6528307|XP_015054436.1|DYAK	LOC6541418|XP_001970743.1|DERE
OG0006625	LOC6528308|XP_039226662.1|DYAK	LOC6541125|XP_026834104.1|DERE
OG0006626	LOC6529103|XP_002090116.1|DYAK	LOC6542312|XP_001970809.1|DERE
OG0006627	LOC6528533|XP_002089579.1|DYAK	LOC6541846|XP_001970515.1|DERE
OG0006628	LOC6528535|XP_039226498.1|DYAK	LOC6541269|XP_001970513.1|DERE
OG0006629	LOC6530714|XP_002091605.1|DYAK	LOC6547661|XP_001974988.1|DERE
OG0006630	LOC6530287|XP_039228662.1|DYAK	LOC6546979|XP_026835652.1|DERE
OG0006631	LOC6533376|XP_002094101.1|DYAK	LOC6543606|XP_001971392.1|DERE
OG0006632	LOC6530083|XP_002091029.1|DYAK	LOC6546793|XP_001975887.2|DERE
OG0006633	LOC6532412|XP_002093163.1|DYAK	LOC6545683|XP_001971174.1|DERE
OG0006634	LOC6526353|XP_002087475.2|DYAK	LOC6541314|XP_001968219.2|DERE
OG0006635	LOC6526442|XP_002087561.1|DYAK	LOC6543247|XP_001968309.1|DERE
OG0006636	LOC6524776|XP_002100620.1|DYAK	LOC6550643|XP_001978131.1|DERE
OG0006637	LOC6533207|XP_002093933.1|DYAK	LOC6545434|XP_001972123.1|DERE
OG0006638	LOC6528739|XP_002089774.2|DYAK	LOC6540763|XP_001970330.2|DERE
OG0006639	LOC6528737|XP_015054284.1|DYAK	LOC6540672|XP_015014558.1|DERE
OG0006640	LOC6528507|XP_002089553.2|DYAK	LOC6541447|XP_001970544.2|DERE
OG0006641	LOC6528835|XP_039227253.1|DYAK	LOC6541282|XP_026835519.1|DERE
OG0006642	LOC6531738|XP_002092528.1|DYAK	LOC6547374|XP_001976319.1|DERE
OG0006643	LOC6531960|XP_002092746.1|DYAK	LOC6548396|XP_001976528.1|DERE
OG0006644	LOC6533688|XP_002094393.1|DYAK	LOC6544243|XP_001972366.1|DERE
OG0006645	LOC6529723|XP_039229042.1|DYAK	LOC6549204|XP_026835662.1|DERE
OG0006646	LOC6530218|XP_002091156.1|DYAK	LOC6547036|XP_001976013.1|DERE
OG0006647	LOC6531025|XP_015051751.1|DYAK	LOC6547190|XP_001974737.1|DERE
OG0006648	LOC6532459|XP_015049367.1|DYAK	LOC6546028|XP_015013522.1|DERE
OG0006649	LOC6530961|XP_002091799.2|DYAK	LOC6547335|XP_001974795.2|DERE
OG0006650	LOC6528322|XP_039226761.1|DYAK	LOC6540983|XP_026834362.1|DERE
OG0006651	LOC6534709|XP_039229678.1|DYAK	LOC6546226|XP_026833543.1|DERE
OG0006652	LOC6533650|XP_002094356.1|DYAK	LOC6544012|XP_001972331.1|DERE
OG0006653	LOC6533498|XP_015050068.1|DYAK	LOC6546240|XP_015013482.2|DERE
OG0006654	LOC6532255|XP_002093027.1|DYAK	LOC6545084|XP_001971039.1|DERE
OG0006655	LOC6532778|XP_002093520.1|DYAK	LOC6545415|XP_001971714.1|DERE
OG0006656	LOC6532993|XP_002093728.1|DYAK	LOC6544189|XP_026833229.1|DERE
OG0006657	LOC6530756|XP_002091646.1|DYAK	LOC6547733|XP_001974947.1|DERE
OG0006658	LOC6532897|XP_002093633.1|DYAK	LOC6543569|XP_001971829.1|DERE
OG0006659	LOC6532893|XP_002093629.1|DYAK	LOC6543566|XP_001971826.1|DERE
OG0006660	LOC6533162|XP_002093888.2|DYAK	LOC6545188|XP_001972076.2|DERE
OG0006661	LOC6533177|XP_002093903.1|DYAK	LOC6544916|XP_001972093.1|DERE
OG0006662	LOC6526390|XP_002087509.1|DYAK	LOC6542040|XP_001968253.1|DERE
OG0006663	LOC6533224|XP_002093950.1|DYAK	LOC6544948|XP_001971542.1|DERE
OG0006664	LOC6537752|XP_002098293.1|DYAK	LOC6555175|XP_001982273.1|DERE
OG0006665	LOC6532232|XP_002093005.1|DYAK	LOC6545157|XP_001971019.2|DERE
OG0006666	LOC6530767|XP_002091655.1|DYAK	LOC6547783|XP_001974938.1|DERE
OG0006667	LOC6534738|XP_002095413.2|DYAK	LOC6546124|XP_001973541.1|DERE
