Orthogroup	DYAK.longest_only	DKIK.longest_only
OG0005730	LOC6536295|XP_002096879.1|DYAK	LOC108081254|XP_017031833.1|DKIK
OG0005731	LOC6536296|XP_002096880.1|DYAK	LOC108081252|XP_017031832.1|DKIK
OG0005732	LOC6536735|XP_002097307.1|DYAK	LOC108085635|XP_017037810.1|DKIK
OG0005733	LOC6536736|XP_039231380.1|DYAK	LOC108085634|XP_017037807.1|DKIK
OG0005734	LOC6538556|XP_002099078.2|DYAK	LOC108083792|XP_017035208.1|DKIK, LOC108071316|XP_017017513.1|DKIK
OG0005735	LOC6535320|XP_015047061.1|DYAK	LOC108080816|XP_017031207.1|DKIK
OG0005736	LOC6537513|XP_002098059.1|DYAK	LOC108085418|XP_017037478.1|DKIK
OG0005737	LOC6536397|XP_002096979.1|DYAK	LOC108083202|XP_017034395.1|DKIK
OG0005738	LOC6537383|XP_002097939.2|DYAK	LOC108075639|XP_017023672.1|DKIK
OG0005739	LOC6537435|XP_002097991.1|DYAK	LOC108072109|XP_017018620.1|DKIK
OG0005740	LOC6538100|XP_002098634.1|DYAK	LOC108070689|XP_017016760.1|DKIK
OG0005741	LOC6537535|XP_002098081.1|DYAK	LOC108073227|XP_017020253.1|DKIK
OG0005742	LOC6535526|XP_002096155.2|DYAK	LOC108083219|XP_017034418.1|DKIK
OG0005743	LOC6536228|XP_002096819.1|DYAK	LOC108075499|XP_017023450.1|DKIK
OG0005744	LOC6536302|XP_002096886.1|DYAK	LOC108072080|XP_017018580.1|DKIK
OG0005745	LOC6535385|XP_015047125.1|DYAK	LOC108075512|XP_017023478.1|DKIK
OG0005746	LOC6535388|XP_002096038.1|DYAK	LOC108075424|XP_017023338.1|DKIK
OG0005747	LOC6535401|XP_002096050.1|DYAK	LOC108075638|XP_017023671.1|DKIK
OG0005748	LOC26535428|XP_015047187.1|DYAK	LOC108084885|XP_017036770.1|DKIK
OG0005749	LOC6524511|XP_002100368.1|DYAK	LOC108083473|XP_017034750.1|DKIK
OG0005750	LOC6537525|XP_002098071.1|DYAK	LOC108085444|XP_017037542.1|DKIK
OG0005751	LOC6534440|XP_002095117.1|DYAK	LOC108079892|XP_017029908.1|DKIK
OG0005752	LOC6531483|XP_002092282.1|DYAK	LOC108078167|XP_017027312.1|DKIK
OG0005753	LOC6526838|XP_002087938.1|DYAK	LOC108077097|XP_017025768.1|DKIK
OG0005754	LOC6531705|XP_039229052.1|DYAK	LOC108076545|XP_017024945.1|DKIK
OG0005755	LOC6531941|XP_002092727.1|DYAK	LOC108072196|XP_017018744.1|DKIK
OG0005756	LOC6536383|XP_002096965.1|DYAK	LOC108073206|XP_017020215.1|DKIK
OG0005757	LOC6536229|XP_002096820.2|DYAK	LOC108075500|XP_017023451.1|DKIK
OG0005758	LOC6535373|XP_039232466.1|DYAK	LOC108084343|XP_017035994.1|DKIK
OG0005759	LOC6536411|XP_002096993.1|DYAK	LOC108075540|XP_017023530.1|DKIK
OG0005760	LOC6537393|XP_002097949.3|DYAK	LOC108084146|XP_017035680.1|DKIK
OG0005761	LOC6535731|XP_015047320.1|DYAK	LOC108077106|XP_017025832.1|DKIK
OG0005762	LOC120321748|XP_039231381.1|DYAK	LOC108084862|XP_017036736.1|DKIK
OG0005763	LOC6528300|XP_002089353.1|DYAK	LOC108076478|XP_017024856.1|DKIK
OG0005764	LOC6537530|XP_002098076.1|DYAK	LOC108073231|XP_017020268.1|DKIK
OG0005765	LOC6537528|XP_039230998.1|DYAK	LOC108073229|XP_017020257.1|DKIK
OG0005766	LOC6535491|XP_039232338.1|DYAK	LOC108084857|XP_017036726.1|DKIK
OG0005767	LOC6535807|XP_015047364.1|DYAK	LOC108072968|XP_017019894.1|DKIK
OG0005768	LOC6524070|XP_015045478.1|DYAK	LOC108083594|XP_017034946.1|DKIK
OG0005770	LOC6537163|XP_002097724.1|DYAK	LOC108081026|XP_017031477.1|DKIK
OG0005771	LOC6537997|XP_002098532.1|DYAK	LOC108073389|XP_017020462.1|DKIK
OG0005772	LOC6536186|XP_002096777.1|DYAK	LOC108085052|XP_017037001.1|DKIK
OG0005773	LOC6537096|XP_002097657.1|DYAK	LOC108081101|XP_017031586.1|DKIK
OG0005774	LOC6536641|XP_002097213.1|DYAK	LOC108085689|XP_017037885.1|DKIK
OG0005775	LOC6534882|XP_002095554.1|DYAK	LOC108073938|XP_017021235.1|DKIK
OG0005776	LOC6534105|XP_002094791.2|DYAK	LOC108072786|XP_017019557.1|DKIK
OG0005777	LOC6527755|XP_002088835.1|DYAK	LOC108074841|XP_017022538.1|DKIK
OG0005778	LOC6536276|XP_015047625.1|DYAK	LOC108085422|XP_017037486.1|DKIK
OG0005779	LOC6537175|XP_002097733.2|DYAK	LOC108081119|XP_017031614.1|DKIK
OG0005780	LOC6533836|XP_002094536.2|DYAK	LOC108073970|XP_017021302.1|DKIK
OG0005781	LOC6533681|XP_002094387.1|DYAK	LOC108083034|XP_017034152.1|DKIK
OG0005782	LOC6533678|XP_002094384.1|DYAK	LOC108083107|XP_017034254.1|DKIK
OG0005783	LOC6529358|XP_002090363.2|DYAK	LOC108078550|XP_017027955.1|DKIK
OG0005784	LOC6538455|XP_015048855.1|DYAK	LOC108077842|XP_017026858.1|DKIK
OG0005785	LOC6538454|XP_039232650.1|DYAK	LOC108077806|XP_017026810.1|DKIK
OG0005786	LOC6536748|XP_002097320.1|DYAK	LOC108085632|XP_017037802.1|DKIK
OG0005787	LOC6535309|XP_002095965.1|DYAK	LOC108080772|XP_017031124.1|DKIK
OG0005788	LOC6530356|XP_002091282.1|DYAK	LOC108074741|XP_017022402.1|DKIK
OG0005789	LOC6535239|XP_002095896.1|DYAK	LOC108072911|XP_017019730.1|DKIK
OG0005790	LOC6537999|XP_002098534.1|DYAK	LOC108073387|XP_017020461.1|DKIK
OG0005791	LOC6537230|XP_015048206.1|DYAK	LOC108084253|XP_017035883.1|DKIK
OG0005792	LOC6537231|XP_002097789.1|DYAK	LOC108084254|XP_017035885.1|DKIK
OG0005793	LOC6537100|XP_015048120.1|DYAK	LOC108081244|XP_017031812.1|DKIK
OG0005794	LOC6530293|XP_002091221.1|DYAK	LOC108078274|XP_017027515.1|DKIK
OG0005795	LOC6537034|XP_002097601.1|DYAK	LOC108070681|XP_017016743.1|DKIK
OG0005796	LOC6534884|XP_015050900.2|DYAK	LOC108073984|XP_017021324.1|DKIK
OG0005797	LOC6532508|XP_002093254.1|DYAK	LOC108078744|XP_017028257.1|DKIK
OG0005798	LOC6536370|XP_015047708.1|DYAK	LOC108073219|XP_017020238.1|DKIK
OG0005799	LOC6535974|XP_015047484.1|DYAK	LOC108077696|XP_017026622.1|DKIK
OG0005800	LOC6535977|XP_002096592.1|DYAK	LOC108077833|XP_017026848.1|DKIK
OG0005801	LOC6535976|XP_002096591.1|DYAK	LOC108077832|XP_017026847.1|DKIK
OG0005802	LOC6537134|XP_002097695.2|DYAK	LOC108081047|XP_017031506.1|DKIK
OG0005803	LOC6536374|XP_002096956.2|DYAK	LOC108073209|XP_017020219.1|DKIK
OG0005804	LOC6535497|XP_002096128.1|DYAK	LOC108084813|XP_017036661.1|DKIK
OG0005805	LOC6532060|XP_039229045.1|DYAK	LOC108070881|XP_017017014.1|DKIK
OG0005806	LOC6538730|XP_002099245.1|DYAK	LOC108073166|XP_017020162.1|DKIK
OG0005807	LOC6538717|XP_002099232.2|DYAK	LOC108073185|XP_017020183.1|DKIK
OG0005808	LOC6524766|XP_002100610.2|DYAK	LOC108079185|XP_017028925.1|DKIK
OG0005809	LOC6532401|XP_002093152.1|DYAK	LOC108079757|XP_017029668.1|DKIK
OG0005810	LOC6535971|XP_002096586.1|DYAK	LOC108077701|XP_017026628.1|DKIK
OG0005811	LOC6535970|XP_002096585.1|DYAK	LOC108077702|XP_017026630.1|DKIK
OG0005812	LOC6536365|XP_002096947.1|DYAK	LOC108073258|XP_017020305.1|DKIK
OG0005813	LOC6536456|XP_002097037.1|DYAK	LOC108084030|XP_017035532.1|DKIK
OG0005814	LOC6537522|XP_002098068.2|DYAK	LOC108085473|XP_017037579.1|DKIK
OG0005815	LOC6528297|XP_002089350.2|DYAK	LOC108076443|XP_017024800.1|DKIK
OG0005816	LOC6539023|XP_002099525.2|DYAK	LOC108084973|XP_017036882.1|DKIK
OG0005817	LOC6536185|XP_002096776.1|DYAK	LOC108084941|XP_017036828.1|DKIK
OG0005818	LOC6538439|XP_002098963.2|DYAK	LOC108077629|XP_017026530.1|DKIK
OG0005819	LOC6536092|XP_002096700.2|DYAK	LOC108081196|XP_017031751.1|DKIK
OG0005820	LOC6536091|XP_002096699.1|DYAK	LOC108081197|XP_017031752.1|DKIK
OG0005821	LOC6536101|XP_002096709.1|DYAK	LOC108081232|XP_017031800.1|DKIK
OG0005822	LOC6526999|XP_002088095.1|DYAK	LOC108077386|XP_017026168.1|DKIK
OG0005823	LOC6525697|XP_002101519.1|DYAK	LOC108079959|XP_017030009.1|DKIK
OG0005824	LOC6537261|XP_002097819.1|DYAK	LOC108075537|XP_017023523.1|DKIK
OG0005825	LOC6533727|XP_002094432.1|DYAK	LOC108074020|XP_017021376.1|DKIK
OG0005826	LOC26536296|XP_039233249.1|DYAK	LOC108074062|XP_017021426.1|DKIK
OG0005827	LOC6538481|XP_002099005.1|DYAK	LOC108082666|XP_017033656.1|DKIK
OG0005828	LOC6533184|XP_002093910.1|DYAK	LOC108071645|XP_017017925.1|DKIK
OG0005829	LOC6536267|XP_002096853.1|DYAK	LOC108085454|XP_017037556.1|DKIK
OG0005830	LOC6532911|XP_039230110.1|DYAK	LOC108072712|XP_017019449.1|DKIK
OG0005831	LOC6532915|XP_002093651.2|DYAK	LOC108072654|XP_017019376.1|DKIK
OG0005832	LOC6532916|XP_039230144.1|DYAK	LOC108072784|XP_017019554.1|DKIK
OG0005833	LOC6532924|XP_015049706.1|DYAK	LOC108072722|XP_017019470.1|DKIK
OG0005834	LOC6532929|XP_002093665.1|DYAK	LOC108072634|XP_017019354.1|DKIK
OG0005835	LOC6532936|XP_002093671.1|DYAK	LOC108072819|XP_017019602.1|DKIK
OG0005836	LOC6534329|XP_002095009.1|DYAK	LOC108077535|XP_017026410.1|DKIK
OG0005837	LOC6538731|XP_002099246.1|DYAK	LOC108073238|XP_017020279.1|DKIK
OG0005838	LOC6535483|XP_002096114.1|DYAK	LOC108070717|XP_017016799.1|DKIK
OG0005839	LOC6526613|XP_002087721.1|DYAK	LOC108086251|XP_017038623.1|DKIK
OG0005840	LOC6535524|XP_002096153.1|DYAK	LOC108083211|XP_017034409.1|DKIK
OG0005841	LOC6536025|XP_002096640.3|DYAK, LOC120322328|XP_039233302.1|DYAK	LOC108084049|XP_017035555.1|DKIK
OG0005842	LOC6523956|XP_002099828.1|DYAK	LOC108076011|XP_017024156.1|DKIK
OG0005843	LOC6534111|XP_015050452.1|DYAK	LOC108072742|XP_017019499.1|DKIK
OG0005844	LOC6535027|XP_002095693.2|DYAK	LOC108085520|XP_017037639.1|DKIK
OG0005845	LOC6535375|XP_002096025.1|DYAK	LOC108084346|XP_017035997.1|DKIK
OG0005846	LOC6536288|XP_002096874.1|DYAK	LOC108080971|XP_017031374.1|DKIK
OG0005847	LOC6536306|XP_039231781.1|DYAK	LOC108072135|XP_017018662.1|DKIK
OG0005848	LOC6524925|XP_002100765.1|DYAK	LOC108080525|XP_017030807.1|DKIK
OG0005849	LOC6524772|XP_015045879.1|DYAK	LOC108084441|XP_017036138.1|DKIK
OG0005850	LOC6524929|XP_002100769.1|DYAK	LOC108079144|XP_017028881.1|DKIK
OG0005851	LOC6527017|XP_002088112.1|DYAK	LOC108075921|XP_017024045.1|DKIK
OG0005852	LOC6536632|XP_002097204.1|DYAK	LOC108077725|XP_017026669.1|DKIK
OG0005853	LOC6525722|XP_002101544.1|DYAK	LOC108083472|XP_017034749.1|DKIK
OG0005854	LOC6535972|XP_039231819.1|DYAK	LOC108077700|XP_017026627.1|DKIK
OG0005855	LOC6524192|XP_039232867.1|DYAK	LOC108076115|XP_017024332.1|DKIK
OG0005856	LOC6524905|XP_015045931.1|DYAK	LOC108084465|XP_017036169.1|DKIK
OG0005857	LOC6535742|XP_002096365.1|DYAK	LOC108078246|XP_017027504.1|DKIK
OG0005858	LOC6536746|XP_002097318.1|DYAK	LOC108085652|XP_017037831.1|DKIK
OG0005859	LOC6527581|XP_002088669.2|DYAK	LOC108077458|XP_017026271.1|DKIK
OG0005860	LOC6536076|XP_039231933.1|DYAK	LOC108085438|XP_017037523.1|DKIK
OG0005861	LOC6539050|XP_039232574.1|DYAK	LOC108077655|XP_017026563.1|DKIK
OG0005862	LOC6528602|XP_039227009.1|DYAK	LOC108070780|XP_017016868.1|DKIK
OG0005863	LOC6531855|XP_002092642.1|DYAK, LOC26535009|XP_039228002.1|DYAK	LOC108076301|XP_017024561.1|DKIK
OG0005864	LOC6536287|XP_002096873.1|DYAK	LOC108080973|XP_017031384.1|DKIK
OG0005865	LOC6538688|XP_002099207.1|DYAK	LOC108073221|XP_017020244.1|DKIK
OG0005866	LOC6530245|XP_002091182.1|DYAK	LOC108073149|XP_017020146.1|DKIK
OG0005867	LOC6528933|XP_002089965.2|DYAK	LOC108072586|XP_017019283.1|DKIK
OG0005868	LOC26535421|XP_015052900.1|DYAK	LOC108076316|XP_017024585.1|DKIK
OG0005869	LOC6524218|XP_002100081.1|DYAK	LOC108071236|XP_017017408.1|DKIK
OG0005870	LOC6524476|XP_002100333.1|DYAK	LOC108084595|XP_017036363.1|DKIK
OG0005871	LOC6524598|XP_002100455.1|DYAK	LOC108083474|XP_017034752.1|DKIK
OG0005872	LOC6537688|XP_015048460.1|DYAK	LOC108073551|XP_017020724.1|DKIK
OG0005873	LOC6536317|XP_002096901.1|DYAK	LOC108072076|XP_017018570.1|DKIK
OG0005874	LOC6524874|XP_015045909.1|DYAK	LOC108071474|XP_017017721.1|DKIK
OG0005875	LOC6528530|XP_015053971.1|DYAK	LOC108078358|XP_017027664.1|DKIK
OG0005876	LOC6524238|XP_039226591.1|DYAK	LOC108080329|XP_017030518.1|DKIK
OG0005877	LOC120320423|XP_002100762.1|DYAK	LOC108084845|XP_017036711.1|DKIK
OG0005878	LOC6524508|XP_015045731.1|DYAK	LOC108083512|XP_017034811.1|DKIK
OG0005879	LOC6525749|XP_015046474.1|DYAK	LOC108083498|XP_017034792.1|DKIK
OG0005880	LOC6539362|XP_002086256.2|DYAK	LOC108084765|XP_017036572.1|DKIK
OG0005881	LOC6534135|XP_002094819.1|DYAK	LOC108072721|XP_017019469.1|DKIK
OG0005882	LOC6524955|XP_002100795.1|DYAK	LOC108083504|XP_017034801.1|DKIK
OG0005883	LOC6532208|XP_002092982.1|DYAK	LOC108079082|XP_017028795.1|DKIK
OG0005884	LOC6534707|XP_002095382.2|DYAK	LOC108080205|XP_017030350.1|DKIK
OG0005885	LOC6534049|XP_002094735.1|DYAK	LOC108075214|XP_017023042.1|DKIK
OG0005886	LOC6534875|XP_002095547.1|DYAK	LOC108083058|XP_017034178.1|DKIK
OG0005887	LOC6534134|XP_002094818.2|DYAK	LOC108072719|XP_017019465.1|DKIK
OG0005888	LOC6535187|XP_039230819.1|DYAK	LOC108083324|XP_017034556.1|DKIK
OG0005889	LOC6533934|XP_002094634.2|DYAK	LOC108070423|XP_017016365.1|DKIK
OG0005890	LOC6524132|XP_002099996.1|DYAK	LOC108083829|XP_017035289.1|DKIK
OG0005891	LOC6533749|XP_015050245.1|DYAK	LOC108073964|XP_017021290.1|DKIK
OG0005892	LOC26536259|XP_039230170.1|DYAK, LOC6533764|XP_002094468.3|DYAK	LOC108073972|XP_017021304.1|DKIK
OG0005893	LOC6534460|XP_039229816.1|DYAK	LOC108072781|XP_017019550.1|DKIK
OG0005894	LOC6534461|XP_002095138.1|DYAK	LOC108072782|XP_017019552.1|DKIK
OG0005895	LOC6534462|XP_002095139.1|DYAK	LOC108072783|XP_017019553.1|DKIK
OG0005896	LOC6534762|XP_039229740.1|DYAK	LOC108075291|XP_017023173.1|DKIK
OG0005897	LOC6534023|XP_039230628.1|DYAK	LOC108084784|XP_017036600.1|DKIK
OG0005898	LOC6524814|XP_002100656.2|DYAK	LOC108085071|XP_017037030.1|DKIK
OG0005899	LOC6528424|XP_002089470.1|DYAK	LOC108081822|XP_017032552.1|DKIK
OG0005900	LOC6526326|XP_002087448.1|DYAK	LOC108074265|XP_017021725.1|DKIK
OG0005901	LOC6530585|XP_039228143.1|DYAK	LOC108072314|XP_017018877.1|DKIK
OG0005902	LOC6530360|XP_002091286.1|DYAK	LOC108074755|XP_017022420.1|DKIK
OG0005903	LOC6536600|XP_002097176.1|DYAK	LOC108084861|XP_017036735.1|DKIK
OG0005904	LOC6537936|XP_002098476.2|DYAK	LOC108081113|XP_017031603.1|DKIK
OG0005905	LOC6534868|XP_015050882.1|DYAK	LOC108083110|XP_017034261.1|DKIK
OG0005906	LOC26535923|XP_039230816.1|DYAK	LOC108083046|XP_017034164.1|DKIK
OG0005907	LOC6534855|XP_002095527.2|DYAK	LOC108082996|XP_017034107.1|DKIK
OG0005908	LOC6539531|XP_002086419.1|DYAK	LOC108083665|XP_017035026.1|DKIK
OG0005909	LOC6534600|XP_039229963.1|DYAK	LOC108070470|XP_017016440.1|DKIK
OG0005910	LOC6531465|XP_002092264.1|DYAK	LOC108082414|XP_017033252.1|DKIK
OG0005911	LOC6531464|XP_002092263.1|DYAK	LOC108082416|XP_017033255.1|DKIK
OG0005912	LOC120320433|XP_015051337.1|DYAK	LOC108082417|XP_017033256.1|DKIK
OG0005913	LOC6537785|XP_002098326.1|DYAK	LOC108083704|XP_017035090.1|DKIK
OG0005914	LOC6530348|XP_002091275.1|DYAK	LOC108072891|XP_017019703.1|DKIK
OG0005915	LOC6530347|XP_002091274.1|DYAK	LOC108073058|XP_017020014.1|DKIK
OG0005916	LOC6530697|XP_002091588.1|DYAK	LOC108078437|XP_017027807.1|DKIK
OG0005917	LOC6530979|XP_002091817.1|DYAK	LOC108082328|XP_017033147.1|DKIK
OG0005918	LOC6525391|XP_002101226.1|DYAK	LOC108071855|XP_017018261.1|DKIK
OG0005919	LOC6528786|XP_002089820.1|DYAK	LOC108077927|XP_017026956.1|DKIK
OG0005920	LOC6531509|XP_002092308.1|DYAK	LOC108082425|XP_017033280.1|DKIK
OG0005921	LOC6532445|XP_002093192.1|DYAK	LOC108079880|XP_017029886.1|DKIK
OG0005922	LOC6523961|XP_002099833.1|DYAK	LOC108083525|XP_017034846.1|DKIK
OG0005923	LOC6533829|XP_002094529.1|DYAK	LOC108074019|XP_017021375.1|DKIK
OG0005924	LOC6534068|XP_002094754.1|DYAK	LOC108075326|XP_017023220.1|DKIK
OG0005925	LOC6533937|XP_002094637.1|DYAK	LOC108070498|XP_017016482.1|DKIK
OG0005926	LOC6525340|XP_002101176.1|DYAK	LOC108083911|XP_017035396.1|DKIK
OG0005927	LOC6537516|XP_002098062.1|DYAK	LOC108085419|XP_017037479.1|DKIK
OG0005928	LOC6525989|XP_002101807.1|DYAK	LOC108080145|XP_017030267.1|DKIK
OG0005929	LOC6532436|XP_002093183.1|DYAK	LOC108079890|XP_017029904.1|DKIK
OG0005930	LOC6530248|XP_002091185.1|DYAK	LOC108073079|XP_017020034.1|DKIK
OG0005931	LOC6528294|XP_002089347.1|DYAK	LOC108076536|XP_017024938.1|DKIK
OG0005932	LOC26535495|XP_015052906.1|DYAK	LOC108085204|XP_017037210.1|DKIK
OG0005933	LOC6528664|XP_002089706.1|DYAK	LOC108082440|XP_017033299.1|DKIK
OG0005934	LOC6530439|XP_002091355.3|DYAK	LOC108078353|XP_017027656.1|DKIK
OG0005935	LOC6535185|XP_039230239.1|DYAK	LOC108081869|XP_017032597.1|DKIK
OG0005936	LOC6527008|XP_002088104.1|DYAK	LOC108075962|XP_017024100.1|DKIK
OG0005937	LOC6535183|XP_002095845.2|DYAK	LOC108081867|XP_017032596.1|DKIK
OG0005938	LOC6531340|XP_002092144.1|DYAK	LOC108076211|XP_017024439.1|DKIK
OG0005939	LOC6524732|XP_002100576.1|DYAK	LOC108074142|XP_017021531.1|DKIK
OG0005940	LOC6530590|XP_002091503.2|DYAK	LOC108072306|XP_017018864.1|DKIK
OG0005941	LOC6531900|XP_039228907.1|DYAK	LOC108071984|XP_017018446.1|DKIK
OG0005942	LOC6529043|XP_002090074.2|DYAK	LOC108085153|XP_017037168.1|DKIK
OG0005943	LOC6528288|XP_015053902.1|DYAK	LOC108076363|XP_017024651.1|DKIK
OG0005944	LOC6528291|XP_002089344.1|DYAK	LOC108076506|XP_017024895.1|DKIK
OG0005945	LOC6529356|XP_002090361.1|DYAK	LOC108078544|XP_017027947.1|DKIK
OG0005946	LOC6530067|XP_039228579.1|DYAK	LOC108078381|XP_017027706.1|DKIK
OG0005947	LOC6531379|XP_002092182.1|DYAK	LOC108076382|XP_017024693.1|DKIK
OG0005948	LOC6534973|XP_002095643.1|DYAK	LOC108083047|XP_017034165.1|DKIK
OG0005949	LOC6534601|XP_002095276.3|DYAK	LOC108070497|XP_017016481.1|DKIK
OG0005950	LOC6527240|XP_015053169.1|DYAK	LOC108082067|XP_017032839.1|DKIK
OG0005951	LOC6533566|XP_015050151.1|DYAK	LOC108078591|XP_017028000.1|DKIK
OG0005952	LOC6527239|XP_015053639.1|DYAK	LOC108082066|XP_017032837.1|DKIK
OG0005953	LOC6529243|XP_002090249.1|DYAK	LOC108081449|XP_017032127.1|DKIK
OG0005954	LOC6529239|XP_002090245.1|DYAK	LOC108081400|XP_017032049.1|DKIK
OG0005955	LOC6536387|XP_002096969.1|DYAK	LOC108073252|XP_017020298.1|DKIK
OG0005956	LOC6531247|XP_002092056.1|DYAK	LOC108070855|XP_017016974.1|DKIK
OG0005957	LOC6538692|XP_002099211.1|DYAK	LOC108073263|XP_017020310.1|DKIK
OG0005958	LOC6538453|XP_002098977.1|DYAK	LOC108077898|XP_017026926.1|DKIK
OG0005959	LOC6527909|XP_002088981.1|DYAK	LOC108077310|XP_017026087.1|DKIK
OG0005960	LOC6525857|XP_002101677.1|DYAK	LOC108079210|XP_017028967.1|DKIK
OG0005961	LOC6531458|XP_002092257.1|DYAK	LOC108082412|XP_017033249.1|DKIK
OG0005962	LOC6530823|XP_039228275.1|DYAK	LOC108076715|XP_017025166.1|DKIK
OG0005963	LOC6527270|XP_002088364.1|DYAK	LOC108082086|XP_017032870.1|DKIK
OG0005964	LOC6530573|XP_002091486.1|DYAK	LOC108072377|XP_017018966.1|DKIK
OG0005965	LOC6528822|XP_002089854.2|DYAK	LOC108078534|XP_017027935.1|DKIK
OG0005966	LOC6530136|XP_002091082.2|DYAK	LOC108082429|XP_017033288.1|DKIK
OG0005967	LOC6530830|XP_039228944.1|DYAK	LOC108084145|XP_017035684.1|DKIK
OG0005968	LOC6530834|XP_002091717.2|DYAK	LOC108084159|XP_017035710.1|DKIK
OG0005969	LOC6531938|XP_039228500.1|DYAK	LOC108071996|XP_017018460.1|DKIK
OG0005970	LOC6533613|XP_002094321.1|DYAK	LOC108080668|XP_017030993.1|DKIK
OG0005971	LOC6529889|XP_002090846.1|DYAK	LOC108085122|XP_017037111.1|DKIK
OG0005972	LOC6534794|XP_015050837.1|DYAK	LOC108075008|XP_017022742.1|DKIK
OG0005973	LOC6534878|XP_002095550.1|DYAK	LOC108073904|XP_017021188.1|DKIK
OG0005974	LOC6534808|XP_015050846.1|DYAK	LOC108075015|XP_017022753.1|DKIK
OG0005975	LOC6534798|XP_002095470.1|DYAK	LOC108075013|XP_017022749.1|DKIK
OG0005976	LOC26535822|XP_039232560.1|DYAK	LOC108083213|XP_017034412.1|DKIK
OG0005977	LOC6530769|XP_002091657.1|DYAK	LOC108076773|XP_017025266.1|DKIK
OG0005978	LOC6531687|XP_002092478.3|DYAK	LOC108076483|XP_017024861.1|DKIK
OG0005979	LOC6530007|XP_002090953.1|DYAK	LOC108078458|XP_017027839.1|DKIK
OG0005980	LOC6528418|XP_002089464.1|DYAK	LOC108081829|XP_017032559.1|DKIK
OG0005981	LOC6525540|XP_002101375.2|DYAK	LOC108079336|XP_017029128.1|DKIK
OG0005982	LOC6528425|XP_002089471.3|DYAK	LOC108081828|XP_017032557.1|DKIK
OG0005983	LOC120322033|XP_039232735.1|DYAK	LOC108083378|XP_017034614.1|DKIK
OG0005984	LOC6525616|XP_039226012.1|DYAK	LOC108080354|XP_017030547.1|DKIK
OG0005985	LOC6525072|XP_002100911.2|DYAK	LOC108084468|XP_017036170.1|DKIK
OG0005986	LOC6525725|XP_002101547.1|DYAK	LOC108084676|XP_017036494.1|DKIK
OG0005987	LOC6526006|XP_015046585.1|DYAK	LOC108083879|XP_017035358.1|DKIK
OG0005988	LOC6530230|XP_002091167.1|DYAK	LOC108073082|XP_017020039.1|DKIK
OG0005989	LOC6529909|XP_002090866.1|DYAK	LOC108079788|XP_017029739.1|DKIK
OG0005990	LOC6531134|XP_002091968.1|DYAK	LOC108082483|XP_017033386.1|DKIK
OG0005991	LOC6528659|XP_039227019.1|DYAK	LOC108082450|XP_017033310.1|DKIK
OG0005992	LOC6533602|XP_002094310.1|DYAK	LOC108071947|XP_017018401.1|DKIK
OG0005993	LOC6533604|XP_015050184.1|DYAK	LOC108071948|XP_017018402.1|DKIK
OG0005994	LOC6534638|XP_002095313.2|DYAK	LOC108083291|XP_017034511.1|DKIK
OG0005995	LOC6534791|XP_002095463.1|DYAK	LOC108075004|XP_017022738.1|DKIK
OG0005996	LOC6539366|XP_002086259.1|DYAK	LOC108084777|XP_017036586.1|DKIK
OG0005997	LOC6529349|XP_002090354.1|DYAK	LOC108078528|XP_017027926.1|DKIK
OG0005998	LOC6534173|XP_002094857.1|DYAK	LOC108072685|XP_017019412.1|DKIK
OG0005999	LOC6532241|XP_002093014.1|DYAK	LOC108078575|XP_017027987.1|DKIK
OG0006000	LOC6531347|XP_039229310.1|DYAK	LOC108076278|XP_017024515.1|DKIK
OG0006001	LOC6533065|XP_015049799.1|DYAK	LOC108085990|XP_017038281.1|DKIK
OG0006002	LOC6531911|XP_002092697.1|DYAK	LOC108072139|XP_017018667.1|DKIK
OG0006003	LOC6534150|XP_002094834.1|DYAK	LOC108072759|XP_017019521.1|DKIK
OG0006004	LOC6535330|XP_002095986.1|DYAK	LOC108080798|XP_017031179.1|DKIK
OG0006005	LOC6529295|XP_002090300.1|DYAK	LOC108078221|XP_017027402.1|DKIK
OG0006006	LOC6530688|XP_002091579.1|DYAK	LOC108078459|XP_017027840.1|DKIK
OG0006007	LOC6529046|XP_002090077.1|DYAK	LOC108085113|XP_017037081.1|DKIK
OG0006008	LOC6526656|XP_015053442.1|DYAK	LOC108082199|XP_017033016.1|DKIK
OG0006009	LOC6539747|XP_015044996.1|DYAK	LOC108075249|XP_017023096.1|DKIK
OG0006010	LOC6534622|XP_039230946.1|DYAK	LOC108083266|XP_017034464.1|DKIK
OG0006011	LOC6532194|XP_002092968.2|DYAK	LOC108079100|XP_017028817.1|DKIK
OG0006012	LOC6533724|XP_015050228.1|DYAK	LOC108073929|XP_017021218.1|DKIK
OG0006013	LOC6530034|XP_002090980.2|DYAK	LOC108081789|XP_017032495.1|DKIK
OG0006014	LOC6534030|XP_002094717.1|DYAK	LOC108084806|XP_017036654.1|DKIK
OG0006015	LOC6530484|XP_002091399.1|DYAK	LOC108072427|XP_017019034.1|DKIK
OG0006016	LOC6528660|XP_002089702.1|DYAK	LOC108082438|XP_017033296.1|DKIK
OG0006017	LOC6530175|XP_002091115.1|DYAK	LOC108074699|XP_017022329.1|DKIK
OG0006018	LOC6530984|XP_002091822.2|DYAK	LOC108082522|XP_017033439.1|DKIK
OG0006019	LOC26535978|XP_015052945.2|DYAK	LOC108084323|XP_017035974.1|DKIK
