Orthogroup	DYAK.longest_only	DSUZ.longest_only
OG0004957	LOC6532767|XP_002093509.2|DYAK	LOC108007094|XP_036670862.1|DSUZ
OG0004958	LOC6533854|XP_002094554.1|DYAK	LOC108012984|XP_016934043.1|DSUZ
OG0004959	LOC6533853|XP_039229487.1|DYAK	LOC108012986|XP_016934045.1|DSUZ
OG0004960	LOC6533852|XP_002094552.2|DYAK	LOC108012983|XP_016934038.1|DSUZ
OG0004961	LOC6528919|XP_002089951.1|DYAK	LOC108008407|XP_016927742.1|DSUZ
OG0004962	LOC6534698|XP_002095373.1|DYAK	LOC108013076|XP_016934185.1|DSUZ
OG0004963	LOC6534184|XP_002094867.2|DYAK	LOC108015807|XP_036670567.1|DSUZ
OG0004964	LOC6533549|XP_002094259.1|DYAK	LOC108013268|XP_016934518.1|DSUZ
OG0004965	LOC6533304|XP_002094030.1|DYAK	LOC108005783|XP_016924601.1|DSUZ
OG0004966	LOC6533305|XP_002094031.1|DYAK	LOC108005908|XP_036670930.1|DSUZ
OG0004967	LOC6528303|XP_002089356.1|DYAK	LOC108017793|XP_016940426.1|DSUZ
OG0004968	LOC6532964|XP_002093699.3|DYAK	LOC118877357|XP_036671708.1|DSUZ
OG0004969	LOC6531505|XP_002092304.1|DYAK	LOC108017784|XP_016940414.1|DSUZ
OG0004970	LOC6532963|XP_039229950.1|DYAK	LOC108020199|XP_036671723.1|DSUZ
OG0004971	LOC6532961|XP_039229645.1|DYAK	LOC108020209|XP_036670981.1|DSUZ
OG0004972	LOC6533299|XP_002094025.1|DYAK	LOC108005786|XP_016924605.1|DSUZ
OG0004973	LOC6532210|XP_002092984.1|DYAK	LOC108012855|XP_016933810.1|DSUZ
OG0004974	LOC6533846|XP_002094546.1|DYAK	LOC108013455|XP_016934820.1|DSUZ
OG0004975	LOC6532951|XP_002093686.1|DYAK	LOC108020058|XP_016943645.1|DSUZ
OG0004976	LOC6532869|XP_002093605.2|DYAK	LOC108011836|XP_016932563.1|DSUZ
OG0004977	LOC6531876|XP_002092663.1|DYAK	LOC108008365|XP_016927691.1|DSUZ
OG0004978	LOC6531083|XP_002091917.1|DYAK	LOC108017989|XP_016940820.1|DSUZ
OG0004979	LOC6532736|XP_002093478.1|DYAK	LOC108012794|XP_016933717.1|DSUZ
OG0004980	LOC6534505|XP_002095182.3|DYAK	LOC108005674|XP_016924487.1|DSUZ
OG0004981	LOC6534981|XP_002095651.1|DYAK	LOC108020714|XP_016944571.2|DSUZ, LOC108020757|XP_016944624.2|DSUZ
OG0004982	LOC6534985|XP_002095655.1|DYAK	LOC108020738|XP_016944603.2|DSUZ, LOC108020737|XP_036671373.1|DSUZ
OG0004983	LOC6533563|XP_002094273.1|DYAK	LOC108013532|XP_016934918.1|DSUZ
OG0004984	LOC6533218|XP_002093944.3|DYAK	LOC108013590|XP_016935006.1|DSUZ
OG0004985	LOC6532402|XP_039230550.1|DYAK	LOC108012821|XP_016933754.1|DSUZ
OG0004986	LOC6534262|XP_002094943.2|DYAK	LOC108010522|XP_016930887.2|DSUZ
OG0004987	LOC6534405|XP_039230163.1|DYAK	LOC108006666|XP_036672385.1|DSUZ
OG0004988	LOC6532403|XP_002093154.2|DYAK	LOC108012823|XP_016933757.1|DSUZ
OG0004989	LOC6534403|XP_002095081.1|DYAK	LOC108006675|XP_036671381.1|DSUZ
OG0004990	LOC6530726|XP_002091617.1|DYAK	LOC108008960|XP_016928360.1|DSUZ
OG0004991	LOC6530185|XP_002091123.1|DYAK	LOC108009102|XP_016928655.1|DSUZ
OG0004992	LOC6530186|XP_002091124.1|DYAK	LOC108009105|XP_036669175.1|DSUZ
OG0004993	LOC6533861|XP_002094561.1|DYAK	LOC108012916|XP_016933928.1|DSUZ
OG0004994	LOC6532799|XP_002093536.1|DYAK	LOC108007080|XP_036672133.1|DSUZ
OG0004995	LOC6532854|XP_039229524.1|DYAK	LOC108011852|XP_036672346.1|DSUZ
OG0004996	LOC6532619|XP_002093363.1|DYAK	LOC108013283|XP_016934545.1|DSUZ
OG0004997	LOC6531480|XP_002092279.1|DYAK	LOC108008292|XP_016927593.1|DSUZ
OG0004998	LOC6531578|XP_002092376.1|DYAK	LOC108017994|XP_016940831.1|DSUZ
OG0004999	LOC6533042|XP_039230911.1|DYAK	LOC108014471|XP_016936084.2|DSUZ
OG0005000	LOC6529400|XP_002090405.1|DYAK	LOC108008287|XP_016927588.1|DSUZ
OG0005001	LOC6533409|XP_002094127.1|DYAK	LOC108012851|XP_036670562.1|DSUZ
OG0005002	LOC6536790|XP_002097360.1|DYAK	LOC108017393|XP_036674090.1|DSUZ, LOC118877807|XP_036673843.1|DSUZ
OG0005003	LOC6532760|XP_002093502.1|DYAK	LOC108013189|XP_016934380.1|DSUZ
OG0005004	LOC6533247|XP_002093973.1|DYAK	LOC108012553|XP_016933454.1|DSUZ
OG0005005	LOC6539454|XP_002086344.2|DYAK	LOC108020443|XP_016944253.1|DSUZ, LOC118877438|XP_036672150.1|DSUZ
OG0005006	LOC6532347|XP_015049289.1|DYAK	LOC108013386|XP_016934707.1|DSUZ
OG0005007	LOC6534306|XP_002094987.2|DYAK	LOC108015549|XP_036670994.1|DSUZ
OG0005008	LOC6523846|XP_039230427.1|DYAK	LOC108013625|XP_016935057.1|DSUZ
OG0005009	LOC6534328|XP_002095008.1|DYAK	LOC108004811|XP_016923369.2|DSUZ
OG0005010	LOC6533781|XP_002094484.1|DYAK	LOC108018647|XP_036671178.1|DSUZ
OG0005011	LOC6531956|XP_002092742.1|DYAK	LOC108009134|XP_016928727.1|DSUZ
OG0005012	LOC6534706|XP_039229691.1|DYAK	LOC108012430|XP_016933283.1|DSUZ
OG0005013	LOC6536313|XP_002096897.1|DYAK	LOC108011544|XP_016932200.2|DSUZ
OG0005014	LOC6533555|XP_002094265.1|DYAK	LOC108012994|XP_016934056.1|DSUZ
OG0005015	LOC6534892|XP_002095564.2|DYAK	LOC108005857|XP_036671145.1|DSUZ
OG0005016	LOC6539522|XP_002086411.2|DYAK	LOC118877382|XP_036671846.1|DSUZ
OG0005017	LOC6532714|XP_039230625.1|DYAK	LOC108012345|XP_016933182.1|DSUZ
OG0005018	LOC6532246|XP_002093019.1|DYAK	LOC108013041|XP_016934138.1|DSUZ
OG0005019	LOC6535107|XP_002095770.2|DYAK	LOC108007499|XP_016926671.2|DSUZ
OG0005020	LOC6528842|XP_002089874.1|DYAK	LOC108009513|XP_016929421.1|DSUZ
OG0005021	LOC6528029|XP_002089096.1|DYAK	LOC108006752|XP_016925796.1|DSUZ
OG0005022	LOC6532410|XP_002093161.1|DYAK	LOC108012410|XP_016933260.1|DSUZ
OG0005023	LOC6528810|XP_002089842.1|DYAK	LOC108008630|XP_016928000.1|DSUZ
OG0005024	LOC6532440|XP_002093187.1|DYAK	LOC108013251|XP_016934490.1|DSUZ
OG0005025	LOC6532589|XP_002093333.1|DYAK	LOC108013529|XP_016934915.1|DSUZ
OG0005026	LOC6533403|XP_002094121.1|DYAK	LOC108012403|XP_016933252.1|DSUZ
OG0005027	LOC6532876|XP_015049671.1|DYAK	LOC108011816|XP_036671031.1|DSUZ
OG0005028	LOC6536833|XP_002097403.1|DYAK	LOC108018679|XP_016941740.2|DSUZ
OG0005029	LOC6534310|XP_002094990.1|DYAK	LOC108004810|XP_016923367.1|DSUZ
OG0005030	LOC6532193|XP_002092967.1|DYAK	LOC108012927|XP_016933951.1|DSUZ
OG0005031	LOC6533612|XP_039229383.1|DYAK	LOC108013353|XP_016934659.1|DSUZ
OG0005032	LOC6539393|XP_002086288.1|DYAK	LOC108012606|XP_016933515.1|DSUZ
OG0005033	LOC6533084|XP_039229580.1|DYAK	LOC108011407|XP_036670700.1|DSUZ
OG0005034	LOC26534955|XP_015049806.1|DYAK	LOC108011408|XP_036671054.1|DSUZ
OG0005035	LOC26535330|XP_039229496.1|DYAK	LOC108013175|XP_016934361.1|DSUZ
OG0005036	LOC6533494|XP_002094205.1|DYAK	LOC108013183|XP_016934373.1|DSUZ
OG0005037	LOC6532573|XP_015049437.1|DYAK	LOC108013069|XP_016934177.1|DSUZ
OG0005038	LOC6532829|XP_002093566.1|DYAK	LOC108011872|XP_016932603.1|DSUZ
OG0005039	LOC6526813|XP_002087915.1|DYAK	LOC108021344|XP_016945515.1|DSUZ
OG0005040	LOC6534667|XP_002095342.2|DYAK	LOC108013142|XP_016934317.1|DSUZ
OG0005041	LOC6539785|XP_002086665.2|DYAK	LOC108013077|XP_016934186.1|DSUZ
OG0005042	LOC6533473|XP_002094184.3|DYAK	LOC108012478|XP_016933364.1|DSUZ
OG0005043	LOC6530707|XP_002091598.1|DYAK	LOC108009772|XP_016929890.1|DSUZ
OG0005044	LOC6530709|XP_002091600.1|DYAK	LOC108009769|XP_016929887.1|DSUZ
OG0005045	LOC6530711|XP_002091602.1|DYAK	LOC108008640|XP_016928009.1|DSUZ
OG0005046	LOC6531080|XP_002091914.1|DYAK	LOC108017883|XP_016940535.1|DSUZ
OG0005047	LOC6533903|XP_002094603.1|DYAK	LOC108011745|XP_016932459.1|DSUZ
OG0005048	LOC6533902|XP_002094602.1|DYAK	LOC108011733|XP_036671728.1|DSUZ
OG0005049	LOC6534694|XP_039229493.1|DYAK	LOC108013003|XP_016934077.2|DSUZ
OG0005050	LOC6530188|XP_002091126.1|DYAK	LOC108009103|XP_016928657.1|DSUZ
OG0005051	LOC6534681|XP_002095356.2|DYAK	LOC108013098|XP_016934231.1|DSUZ
OG0005052	LOC6539389|XP_002086284.2|DYAK	LOC108012560|XP_016933464.1|DSUZ
OG0005053	LOC6527888|XP_002088960.1|DYAK	LOC108020354|XP_016944040.1|DSUZ
OG0005054	LOC6534799|XP_039229715.1|DYAK	LOC108005740|XP_036670587.1|DSUZ
OG0005055	LOC6525132|XP_002100970.1|DYAK	LOC108013738|XP_016935178.1|DSUZ
OG0005056	LOC6531567|XP_039228839.1|DYAK	LOC108018249|XP_016941268.1|DSUZ
OG0005057	LOC6533335|XP_015049905.2|DYAK	LOC108005826|XP_036670940.1|DSUZ
OG0005058	LOC6533045|XP_039230927.1|DYAK	LOC108014460|XP_036671441.1|DSUZ
OG0005059	LOC6532103|XP_039228037.1|DYAK	LOC108008427|XP_016927765.1|DSUZ
OG0005060	LOC6532102|XP_002092878.2|DYAK	LOC108009482|XP_016929357.1|DSUZ
OG0005061	LOC6527083|XP_002088176.1|DYAK	LOC108005904|XP_016924800.1|DSUZ
OG0005062	LOC6531929|XP_015051619.1|DYAK	LOC108018021|XP_016940869.1|DSUZ
OG0005063	LOC6539292|XP_002086187.1|DYAK	LOC108007465|XP_016926626.1|DSUZ
OG0005064	LOC6539628|XP_002086517.2|DYAK	LOC108014684|XP_016936347.1|DSUZ
OG0005065	LOC6528445|XP_002089491.2|DYAK	LOC108017919|XP_016940578.1|DSUZ
OG0005066	LOC6531392|XP_002092195.2|DYAK	LOC108010170|XP_016930502.1|DSUZ
OG0005067	LOC6531605|XP_002092402.2|DYAK	LOC108010244|XP_016930587.1|DSUZ
OG0005068	LOC6534237|XP_002094919.1|DYAK	LOC108007548|XP_016926730.2|DSUZ
OG0005069	LOC6528512|XP_002089558.1|DYAK	LOC108019782|XP_016943262.1|DSUZ
OG0005070	LOC6531948|XP_002092734.1|DYAK	LOC108007264|XP_016926392.1|DSUZ
OG0005071	LOC6533757|XP_002094461.1|DYAK	LOC108014492|XP_036672186.1|DSUZ
OG0005072	LOC6523907|XP_002099780.1|DYAK	LOC108015251|XP_016937093.1|DSUZ
OG0005073	LOC6531127|XP_002091961.1|DYAK	LOC108018219|XP_016941227.1|DSUZ
OG0005074	LOC6533397|XP_015049984.1|DYAK	LOC108012908|XP_016933915.1|DSUZ
OG0005075	LOC6530624|XP_002091537.1|DYAK	LOC108008681|XP_016928064.1|DSUZ
OG0005076	LOC6529324|XP_002090329.1|DYAK	LOC108008325|XP_016927637.1|DSUZ
OG0005078	LOC6532835|XP_002093572.3|DYAK	LOC108011839|XP_036671970.1|DSUZ
OG0005079	LOC6532147|XP_002092923.1|DYAK	LOC108009106|XP_016928665.1|DSUZ
OG0005080	LOC6533440|XP_002094151.1|DYAK	LOC108007126|XP_016926219.1|DSUZ
OG0005081	LOC6528355|XP_002089404.2|DYAK	LOC108017739|XP_016940337.1|DSUZ
OG0005082	LOC6534550|XP_002095227.2|DYAK	LOC108017675|XP_016940271.2|DSUZ
OG0005083	LOC6527650|XP_002088736.1|DYAK	LOC108013720|XP_016935149.1|DSUZ
OG0005084	LOC6534057|XP_039230502.1|DYAK	LOC108013381|XP_016934696.1|DSUZ
OG0005085	LOC6533668|XP_002094374.1|DYAK	LOC108013935|XP_016935434.2|DSUZ
OG0005086	LOC6528426|XP_002089472.3|DYAK	LOC108018208|XP_016941214.1|DSUZ
OG0005087	LOC6533535|XP_039229897.1|DYAK	LOC108013214|XP_016934421.1|DSUZ
OG0005088	LOC6529330|XP_039228105.1|DYAK	LOC108010005|XP_016930282.1|DSUZ
OG0005089	LOC6529328|XP_002090333.1|DYAK	LOC108010004|XP_016930281.1|DSUZ
OG0005090	LOC6530953|XP_002091791.1|DYAK	LOC108009764|XP_016929880.1|DSUZ
OG0005091	LOC6530065|XP_039228571.1|DYAK	LOC108019863|XP_036670199.1|DSUZ
OG0005092	LOC6533350|XP_002094075.1|DYAK	LOC108006834|XP_016925871.1|DSUZ
OG0005093	LOC6534888|XP_015050905.1|DYAK	LOC108005842|XP_016924679.1|DSUZ
OG0005094	LOC6532833|XP_039230136.1|DYAK	LOC108015840|XP_036671964.1|DSUZ
OG0005095	LOC6532133|XP_002092909.1|DYAK	LOC108009327|XP_016929087.1|DSUZ
OG0005096	LOC6526641|XP_002087749.1|DYAK	LOC108021536|XP_016945790.1|DSUZ
OG0005097	LOC6530599|XP_015052720.1|DYAK	LOC108008378|XP_016927709.1|DSUZ
OG0005098	LOC6532077|XP_002092854.1|DYAK	LOC108009977|XP_016930236.1|DSUZ
OG0005099	LOC6532120|XP_015051711.1|DYAK	LOC108008910|XP_016928306.1|DSUZ
OG0005100	LOC6532121|XP_002092897.1|DYAK	LOC108008661|XP_016928039.1|DSUZ
OG0005101	LOC6535770|XP_002096393.2|DYAK	LOC108005029|XP_016923653.2|DSUZ, LOC118877676|XP_036673253.1|DSUZ
OG0005102	LOC6530712|XP_015051841.1|DYAK	LOC108009788|XP_016929919.1|DSUZ
OG0005103	LOC6531946|XP_002092732.1|DYAK	LOC108007265|XP_016926393.1|DSUZ
OG0005104	LOC6527733|XP_002088816.1|DYAK	LOC108010030|XP_016930325.1|DSUZ
OG0005105	LOC6534343|XP_002095023.1|DYAK	LOC108012755|XP_016933678.1|DSUZ
OG0005106	LOC6533458|XP_039230572.1|DYAK	LOC108012318|XP_036671222.1|DSUZ
OG0005107	LOC6532764|XP_002093506.1|DYAK	LOC108007112|XP_016926203.1|DSUZ
OG0005108	LOC6530344|XP_002091271.1|DYAK	LOC108009342|XP_016929119.1|DSUZ
OG0005109	LOC6525043|XP_002100882.1|DYAK	LOC108004691|XP_016923188.1|DSUZ
OG0005110	LOC6534434|XP_002095111.1|DYAK	LOC108005642|XP_016924445.2|DSUZ
OG0005111	LOC6533104|XP_015049819.1|DYAK	LOC108011454|XP_016932087.1|DSUZ
OG0005112	LOC6532340|XP_002093100.3|DYAK	LOC108012379|XP_016933223.1|DSUZ
OG0005113	LOC6533103|XP_002093829.1|DYAK	LOC118877325|XP_036671497.1|DSUZ
OG0005114	LOC6532503|XP_002093249.1|DYAK	LOC108012435|XP_016933290.1|DSUZ
OG0005115	LOC6527616|XP_039227709.1|DYAK	LOC108021628|XP_016945924.1|DSUZ
OG0005116	LOC6534412|XP_002095090.1|DYAK	LOC108006669|XP_036671609.1|DSUZ
OG0005117	LOC6523960|XP_002099832.1|DYAK	LOC108016777|XP_016939032.1|DSUZ
OG0005118	LOC6527922|XP_002088990.1|DYAK	LOC108021466|XP_016945687.1|DSUZ
OG0005119	LOC6530503|XP_039228340.1|DYAK	LOC108017972|XP_036670120.1|DSUZ
OG0005120	LOC6532455|XP_015049364.1|DYAK	LOC108013542|XP_016934933.1|DSUZ
OG0005121	LOC6534940|XP_002095610.1|DYAK	LOC108020758|XP_036670654.1|DSUZ
OG0005122	LOC6533969|XP_002094667.1|DYAK	LOC108011263|XP_016931858.1|DSUZ
OG0005123	LOC6534195|XP_002094878.1|DYAK	LOC108015539|XP_036670396.1|DSUZ
OG0005124	LOC6534418|XP_015050628.1|DYAK	LOC108006797|XP_036670684.1|DSUZ
OG0005125	LOC6534417|XP_002095095.3|DYAK	LOC108006684|XP_036671602.1|DSUZ
OG0005126	LOC6532718|XP_002093460.1|DYAK	LOC108012344|XP_016933181.1|DSUZ
OG0005127	LOC6532482|XP_002093228.1|DYAK	LOC108012876|XP_016933853.1|DSUZ
OG0005128	LOC6530023|XP_002090969.2|DYAK	LOC108007642|XP_036669904.1|DSUZ
OG0005129	LOC6534781|XP_002095453.1|DYAK	LOC108013485|XP_016934857.1|DSUZ
OG0005130	LOC6534745|XP_002095420.1|DYAK	LOC108012842|XP_016933797.1|DSUZ
OG0005131	LOC6533323|XP_002094049.2|DYAK	LOC108005762|XP_036671026.1|DSUZ
OG0005132	LOC6533656|XP_002094362.1|DYAK	LOC108007731|XP_016926972.1|DSUZ
OG0005133	LOC6532802|XP_002093539.1|DYAK	LOC108007125|XP_036672015.1|DSUZ
OG0005134	LOC6533898|XP_015050320.1|DYAK	LOC108011737|XP_036671259.1|DSUZ
OG0005135	LOC6532463|XP_002093210.1|DYAK	LOC108013244|XP_016934480.1|DSUZ
OG0005136	LOC6532465|XP_002093212.1|DYAK	LOC108013402|XP_016934745.1|DSUZ
OG0005137	LOC6538280|XP_002098807.1|DYAK	LOC108020162|XP_016943753.2|DSUZ
OG0005138	LOC6533082|XP_002093814.1|DYAK	LOC118877399|XP_036671954.1|DSUZ
OG0005139	LOC6533150|XP_002093876.2|DYAK	LOC108013312|XP_016934593.1|DSUZ
OG0005140	LOC6527615|XP_002088703.2|DYAK	LOC108021483|XP_016945717.1|DSUZ
OG0005141	LOC6531484|XP_039229080.1|DYAK	LOC108009498|XP_016929382.1|DSUZ
OG0005142	LOC6532676|XP_002093420.1|DYAK	LOC108013544|XP_016934938.1|DSUZ
OG0005143	LOC6532681|XP_039229385.1|DYAK	LOC108013117|XP_016934263.1|DSUZ
OG0005144	LOC6532680|XP_002093424.1|DYAK	LOC108012666|XP_016933582.1|DSUZ
OG0005145	LOC6532678|XP_002093422.1|DYAK	LOC108013557|XP_016934960.1|DSUZ
OG0005146	LOC26536290|XP_039230447.1|DYAK	LOC108013106|XP_016934242.1|DSUZ
OG0005147	LOC6534654|XP_002095329.1|DYAK	LOC108013108|XP_016934246.1|DSUZ
OG0005148	LOC6532577|XP_015049442.1|DYAK	LOC108013407|XP_016934753.1|DSUZ
OG0005149	LOC6531211|XP_002092039.1|DYAK	LOC108009501|XP_016929391.1|DSUZ
OG0005150	LOC6539469|XP_002086358.1|DYAK	LOC108018839|XP_016941915.1|DSUZ
OG0005151	LOC6532946|XP_002093681.2|DYAK	LOC108020067|XP_016943655.1|DSUZ
OG0005152	LOC6532942|XP_002093677.1|DYAK	LOC108020064|XP_016943652.1|DSUZ
OG0005153	LOC6532940|XP_002093675.1|DYAK	LOC108020060|XP_016943649.1|DSUZ
OG0005154	LOC6532938|XP_002093673.1|DYAK	LOC108020053|XP_036670530.1|DSUZ
OG0005155	LOC6532244|XP_002093017.1|DYAK	LOC108012420|XP_016933269.1|DSUZ
OG0005156	LOC6535888|XP_002096504.1|DYAK	LOC108018403|XP_016941449.1|DSUZ
OG0005157	LOC6531607|XP_002092404.1|DYAK	LOC108009579|XP_016929534.1|DSUZ
OG0005158	LOC6533187|XP_002093913.1|DYAK	LOC108013119|XP_016934278.1|DSUZ
OG0005159	LOC6534443|XP_002095120.3|DYAK	LOC108019465|XP_016942781.2|DSUZ
OG0005160	LOC6534301|XP_002094982.1|DYAK	LOC108015548|XP_036671770.1|DSUZ
OG0005161	LOC6531989|XP_002092775.1|DYAK	LOC108009935|XP_016930165.1|DSUZ
OG0005162	LOC6525220|XP_002101058.1|DYAK	LOC108014995|XP_016936708.1|DSUZ
OG0005163	LOC26534888|XP_039230250.1|DYAK	LOC108007448|XP_016926599.1|DSUZ
OG0005164	LOC26534639|XP_015050300.1|DYAK	LOC108013516|XP_016934899.1|DSUZ
OG0005165	LOC6528292|XP_002089345.1|DYAK	LOC108018060|XP_016940944.1|DSUZ
OG0005166	LOC6535395|XP_002096045.1|DYAK	LOC108016249|XP_016938361.2|DSUZ
OG0005167	LOC6535394|XP_002096044.1|DYAK	LOC108016256|XP_016938367.1|DSUZ
OG0005168	LOC6534374|XP_002095052.1|DYAK	LOC108006850|XP_036672382.1|DSUZ
OG0005169	LOC6532902|XP_002093638.2|DYAK	LOC108011873|XP_016932606.2|DSUZ
OG0005170	LOC6532901|XP_002093637.1|DYAK	LOC108011828|XP_036671629.1|DSUZ
OG0005171	LOC6532900|XP_002093636.1|DYAK	LOC108011841|XP_016932568.1|DSUZ
OG0005172	LOC6530626|XP_002091539.1|DYAK	LOC108010168|XP_016930500.1|DSUZ
OG0005173	LOC6528342|XP_002089395.1|DYAK	LOC108017969|XP_016940755.1|DSUZ
OG0005174	LOC6531841|XP_015051572.1|DYAK	LOC108010269|XP_016930619.1|DSUZ
OG0005175	LOC6531822|XP_015051565.1|DYAK	LOC108009629|XP_016929607.1|DSUZ
OG0005176	LOC6531046|XP_002091882.1|DYAK	LOC108019927|XP_016943526.1|DSUZ
OG0005177	LOC6531824|XP_015051568.1|DYAK	LOC108010090|XP_016930398.1|DSUZ
OG0005178	LOC6532708|XP_002093450.1|DYAK	LOC108012436|XP_016933291.1|DSUZ
OG0005179	LOC6532692|XP_002093434.1|DYAK	LOC108012829|XP_016933778.1|DSUZ
OG0005180	LOC6532396|XP_002093147.1|DYAK	LOC108012939|XP_016933964.1|DSUZ
OG0005181	LOC6524964|XP_002100804.1|DYAK	LOC108006273|XP_016925212.1|DSUZ
OG0005182	LOC6528725|XP_015054292.1|DYAK	LOC108009496|XP_016929378.1|DSUZ
OG0005183	LOC6528917|XP_002089949.1|DYAK	LOC108009816|XP_016929986.1|DSUZ
OG0005184	LOC6528914|XP_039227285.1|DYAK	LOC108009644|XP_016929635.1|DSUZ
OG0005185	LOC6528738|XP_002089773.1|DYAK	LOC108009895|XP_016930102.1|DSUZ
OG0005186	LOC6529282|XP_002090287.1|DYAK	LOC108008482|XP_016927830.1|DSUZ
OG0005187	LOC6528343|XP_002089396.2|DYAK	LOC108017967|XP_036670069.1|DSUZ
OG0005188	LOC6531081|XP_002091915.1|DYAK	LOC108018154|XP_016941110.1|DSUZ
OG0005189	LOC6525207|XP_015046157.1|DYAK	LOC108015225|XP_036676079.1|DSUZ
OG0005190	LOC6533377|XP_002094102.1|DYAK	LOC108006818|XP_036672096.1|DSUZ
OG0005191	LOC6537051|XP_002097616.1|DYAK	LOC108007380|XP_036673755.1|DSUZ
OG0005192	LOC6531173|XP_039228297.1|DYAK	LOC108009334|XP_036669142.1|DSUZ
OG0005193	LOC6528741|XP_015054045.1|DYAK	LOC108009326|XP_016929085.1|DSUZ
OG0005194	LOC6530776|XP_002091664.1|DYAK	LOC108010157|XP_016930482.1|DSUZ
OG0005195	LOC6528454|XP_002089500.1|DYAK	LOC108017930|XP_016940612.1|DSUZ
OG0005196	LOC6534802|XP_002095474.1|DYAK	LOC108005802|XP_016924621.1|DSUZ
OG0005197	LOC6531999|XP_002092785.1|DYAK	LOC108008374|XP_016927703.1|DSUZ
OG0005198	LOC6533912|XP_002094612.3|DYAK	LOC108007283|XP_036671632.1|DSUZ
OG0005199	LOC6531554|XP_002092352.1|DYAK	LOC108018230|XP_016941241.1|DSUZ
OG0005200	LOC6531653|XP_002092450.1|DYAK	LOC108009672|XP_016929692.1|DSUZ
OG0005201	LOC6532154|XP_002092930.3|DYAK	LOC108008300|XP_016927601.1|DSUZ
OG0005202	LOC26535373|XP_015054615.1|DYAK	LOC108010146|XP_016930470.1|DSUZ
OG0005203	LOC6530365|XP_039228305.1|DYAK	LOC108009124|XP_016928700.1|DSUZ
OG0005204	LOC6527043|XP_002088136.2|DYAK	LOC108021313|XP_016945456.1|DSUZ
OG0005205	LOC6526717|XP_002087820.1|DYAK	LOC108021266|XP_016945383.1|DSUZ
OG0005206	LOC6531847|XP_002092634.1|DYAK	LOC108010160|XP_016930486.1|DSUZ
OG0005207	LOC6528758|XP_002089793.2|DYAK	LOC108009980|XP_016930243.1|DSUZ
OG0005208	LOC6528844|XP_039227251.1|DYAK	LOC108008201|XP_036669255.1|DSUZ
OG0005209	LOC6529042|XP_002090073.1|DYAK	LOC108021409|XP_016945605.1|DSUZ
OG0005210	LOC6528283|XP_015053897.1|DYAK	LOC108021155|XP_036670104.1|DSUZ
OG0005211	LOC6535137|XP_039230248.1|DYAK	LOC118879234|XP_036678020.1|DSUZ, LOC108007453|XP_016926608.2|DSUZ
OG0005212	LOC6531998|XP_002092784.1|DYAK	LOC108009843|XP_016930025.1|DSUZ
OG0005213	LOC6524052|XP_002099921.1|DYAK	LOC108015253|XP_016937094.1|DSUZ
OG0005214	LOC6527648|XP_002088734.2|DYAK	LOC108011942|XP_016932680.1|DSUZ
OG0005215	LOC6526766|XP_002087869.1|DYAK	LOC108021464|XP_016945683.1|DSUZ
OG0005216	LOC6529708|XP_002090701.1|DYAK	LOC108019699|XP_016943086.1|DSUZ
OG0005217	LOC6529203|XP_039229099.1|DYAK	LOC108018053|XP_016940936.1|DSUZ
OG0005218	LOC6527805|XP_015053005.1|DYAK	LOC108019129|XP_016942356.1|DSUZ
OG0005219	LOC6528708|XP_002089743.1|DYAK	LOC108010048|XP_016930347.1|DSUZ
OG0005220	LOC6532389|XP_002093140.1|DYAK	LOC108013011|XP_016934088.1|DSUZ
OG0005221	LOC6527833|XP_002088906.1|DYAK	LOC108005726|XP_016924545.1|DSUZ
OG0005222	LOC6529490|XP_039228678.1|DYAK	LOC108013483|XP_016934858.1|DSUZ
OG0005223	LOC6527497|XP_002088587.1|DYAK	LOC108021085|XP_016945095.1|DSUZ
OG0005224	LOC6527764|XP_039227521.1|DYAK	LOC108007872|XP_036669109.1|DSUZ
OG0005225	LOC6526655|XP_002087763.2|DYAK	LOC108021385|XP_016945571.1|DSUZ
OG0005226	LOC6527643|XP_015053735.1|DYAK	LOC108011971|XP_016932720.2|DSUZ
OG0005227	LOC6528927|XP_002089959.1|DYAK	LOC108021596|XP_016945878.1|DSUZ
OG0005228	LOC6528926|XP_015054217.1|DYAK	LOC108021518|XP_016945767.1|DSUZ
OG0005229	LOC6526354|XP_039226680.1|DYAK	LOC108021008|XP_016944973.1|DSUZ
OG0005230	LOC6527238|XP_002088332.1|DYAK	LOC108018342|XP_016941375.1|DSUZ
OG0005231	LOC6526246|XP_002087370.1|DYAK	LOC108004968|XP_016923561.1|DSUZ
OG0005232	LOC6526625|XP_039226476.1|DYAK	LOC108021140|XP_016945189.1|DSUZ
OG0005233	LOC6528278|XP_002089331.1|DYAK	LOC108006441|XP_016925458.1|DSUZ
OG0005234	LOC6529714|XP_002090707.3|DYAK	LOC108021577|XP_016945849.1|DSUZ
OG0005235	LOC6529606|XP_002090600.1|DYAK	LOC108020929|XP_016944841.1|DSUZ
OG0005236	LOC6526814|XP_002087916.1|DYAK	LOC108007467|XP_016926635.1|DSUZ
OG0005237	LOC6526811|XP_002087913.2|DYAK	LOC108021480|XP_016945711.1|DSUZ
OG0005238	LOC6526809|XP_002087911.1|DYAK	LOC108012165|XP_016932951.1|DSUZ
OG0005239	LOC6526526|XP_002087636.1|DYAK	LOC108021474|XP_016945702.1|DSUZ
