Orthogroup	DSER.longest_only	DSEC.longest_only
OG0004681	LOC110186572|XP_020811439.1|DSER	LOC6607268|XP_002032047.1|DSEC
OG0004682	LOC110183029|XP_020806875.1|DSER	LOC6613352|XP_002037826.1|DSEC
OG0004683	LOC110187909|XP_020813070.1|DSER	LOC6606575|XP_002031376.2|DSEC
OG0004684	LOC110188340|XP_020813706.1|DSER	LOC6607031|XP_002031820.1|DSEC
OG0004685	LOC110186267|XP_020811034.1|DSER	LOC6612697|XP_032576840.1|DSEC
OG0004686	LOC110186609|XP_020811500.1|DSER	LOC6607175|XP_002031961.1|DSEC
OG0004687	LOC110186518|XP_020811373.1|DSER	LOC6612702|XP_032578078.1|DSEC
OG0004688	LOC110189968|XP_020815920.1|DSER	LOC6606937|XP_002031731.1|DSEC
OG0004689	LOC110186327|XP_020811133.1|DSER	LOC6607603|XP_002032371.1|DSEC
OG0004690	LOC110191711|XP_020818284.1|DSER	LOC6614139|XP_002038592.1|DSEC
OG0004691	LOC110177400|XP_020799764.1|DSER	LOC6612651|XP_002037155.1|DSEC
OG0004692	LOC110187842|XP_020812978.1|DSER	LOC6607631|XP_032577650.1|DSEC
OG0004693	LOC110187783|XP_020812912.1|DSER	LOC6607633|XP_002032401.1|DSEC
OG0004694	LOC110189126|XP_020814762.1|DSER	LOC6619664|XP_032579577.1|DSEC
OG0004695	LOC110177317|XP_020799650.1|DSER	LOC6618691|XP_032578960.1|DSEC
OG0004696	LOC110177261|XP_020799570.1|DSER	LOC6619203|XP_032577932.1|DSEC
OG0004697	LOC110184384|XP_020808547.1|DSER	LOC6620013|XP_002044225.1|DSEC
OG0004698	LOC110181490|XP_020804909.1|DSER	LOC6617993|XP_002042301.1|DSEC
OG0004699	LOC110190377|XP_020816465.1|DSER	LOC6606939|XP_032578108.1|DSEC
OG0004700	LOC110187725|XP_020812831.1|DSER	LOC6613806|XP_002038275.2|DSEC
OG0004701	LOC110191042|XP_020817425.1|DSER	LOC6620056|XP_002044268.1|DSEC
OG0004702	LOC110191261|XP_020817711.1|DSER	LOC6607654|XP_032576970.1|DSEC
OG0004703	LOC110184652|XP_020808915.1|DSER	LOC6607594|XP_002032362.2|DSEC
OG0004704	LOC110188815|XP_020814355.1|DSER	LOC6607793|XP_002032551.1|DSEC
OG0004705	LOC110188186|XP_020813421.1|DSER	LOC6607064|XP_002031852.1|DSEC
OG0004706	LOC110185157|XP_020809519.1|DSER	LOC6604830|XP_002029675.1|DSEC
OG0004707	LOC110185682|XP_020810309.1|DSER	LOC6611458|XP_002036000.2|DSEC
OG0004708	LOC110184520|XP_020808749.1|DSER	LOC6614301|XP_002038741.1|DSEC
OG0004709	LOC110191234|XP_020817672.1|DSER	LOC6607334|XP_002032107.1|DSEC
OG0004710	LOC110176468|XP_020798486.1|DSER	LOC6606407|XP_032576380.1|DSEC
OG0004711	LOC110191267|XP_020817722.1|DSER	LOC6617096|XP_002041423.1|DSEC
OG0004712	LOC110185617|XP_020810227.1|DSER	LOC6606507|XP_002031308.1|DSEC
OG0004713	LOC110188559|XP_020813979.1|DSER	LOC6607694|XP_032579243.1|DSEC
OG0004714	LOC110188138|XP_020813390.1|DSER	LOC116801484|XP_032577291.1|DSEC
OG0004715	LOC110186005|XP_020810698.1|DSER	LOC6611266|XP_002035821.1|DSEC
OG0004716	LOC110191066|XP_020817456.1|DSER	LOC6607683|XP_032578942.1|DSEC
OG0004717	LOC110182218|XP_020805903.1|DSER	LOC6617517|XP_002041833.2|DSEC
OG0004718	LOC110183789|XP_020807804.1|DSER	LOC6613239|XP_002037716.2|DSEC
OG0004719	LOC110186532|XP_020811390.1|DSER	LOC6612915|XP_032576898.1|DSEC
OG0004720	LOC110191056|XP_020817444.1|DSER	LOC6607659|XP_002032424.1|DSEC
OG0004721	LOC110188398|XP_020813781.1|DSER	LOC6618730|XP_002042988.1|DSEC
OG0004722	LOC110186643|XP_020811562.1|DSER	LOC6612683|XP_032577869.1|DSEC
OG0004723	LOC110184191|XP_020808276.1|DSER	LOC6615096|XP_032580569.1|DSEC
OG0004724	LOC110186949|XP_020811943.1|DSER	LOC6613722|XP_002038192.1|DSEC
OG0004725	LOC110191265|XP_020817719.1|DSER	LOC6617098|XP_032577110.1|DSEC
OG0004726	LOC110177361|XP_020799713.1|DSER	LOC6618688|XP_032576644.1|DSEC
OG0004727	LOC110184974|XP_020809286.1|DSER	LOC6607585|XP_032577819.1|DSEC
OG0004728	LOC110188713|XP_020814186.1|DSER	LOC6606652|XP_002031452.1|DSEC
OG0004729	LOC110183233|XP_020807107.1|DSER	LOC6618460|XP_002042730.1|DSEC
OG0004730	LOC110185775|XP_020810437.1|DSER	LOC6611430|XP_002035974.1|DSEC
OG0004731	LOC110186664|XP_020811588.1|DSER	LOC6620701|XP_002044906.1|DSEC
OG0004732	LOC110187635|XP_020812702.1|DSER	LOC6606985|XP_002031777.1|DSEC
OG0004733	LOC110187634|XP_020812701.1|DSER	LOC6616780|XP_002041117.1|DSEC
OG0004734	LOC110190854|XP_020817162.1|DSER	LOC6607355|XP_002032128.2|DSEC
OG0004735	LOC110176401|XP_020798395.1|DSER	LOC6619539|XP_032578596.1|DSEC
OG0004736	LOC110186527|XP_020811388.1|DSER	LOC6612616|XP_032578710.1|DSEC
OG0004737	LOC110176504|XP_020798537.1|DSER	LOC6613814|XP_002038283.1|DSEC
OG0004738	LOC110176467|XP_020798485.1|DSER	LOC6613815|XP_032577708.1|DSEC
OG0004739	LOC110185579|XP_020810171.1|DSER	LOC6607618|XP_002032386.1|DSEC
OG0004740	LOC110187814|XP_020812951.1|DSER	LOC6619619|XP_002043834.1|DSEC
OG0004741	LOC110186948|XP_020811942.1|DSER	LOC6613721|XP_002038191.1|DSEC
OG0004742	LOC110185432|XP_020809914.1|DSER	LOC6619481|XP_032579955.1|DSEC
OG0004743	LOC110191219|XP_020817645.1|DSER	LOC6620512|XP_002044716.1|DSEC
OG0004744	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER	LOC6611344|XP_002035890.1|DSEC
OG0004745	LOC110188008|XP_020813190.1|DSER	LOC6613897|XP_032576187.1|DSEC
OG0004746	LOC110188301|XP_020813665.1|DSER	LOC6606759|XP_002031556.1|DSEC
OG0004747	LOC110188302|XP_020813666.1|DSER	LOC6606760|XP_032576959.1|DSEC
OG0004748	LOC110188177|XP_020813406.1|DSER	LOC6606757|XP_032576951.1|DSEC
OG0004749	LOC110177241|XP_020799537.1|DSER	LOC6619239|XP_002043458.2|DSEC
OG0004750	LOC110190970|XP_020817319.1|DSER	LOC6607369|XP_032578103.1|DSEC
OG0004751	LOC110191872|XP_020818513.1|DSER	LOC6606269|XP_002031074.1|DSEC
OG0004752	LOC110186827|XP_020811774.1|DSER	LOC6617109|XP_032579186.1|DSEC
OG0004753	LOC110187706|XP_020812800.1|DSER	LOC6607828|XP_002032586.1|DSEC
OG0004754	LOC110189021|XP_020814641.1|DSER	LOC6618735|XP_002042993.1|DSEC
OG0004755	LOC110188240|XP_020813561.1|DSER	LOC6619251|XP_002043469.1|DSEC
OG0004756	LOC110188236|XP_020813554.1|DSER	LOC6619252|XP_002043470.1|DSEC
OG0004757	LOC110187656|XP_020812731.1|DSER	LOC6606589|XP_032578789.1|DSEC
OG0004758	LOC110189345|XP_020815049.1|DSER	LOC6616665|XP_032577628.1|DSEC
OG0004759	LOC110190831|XP_020817149.1|DSER	LOC6607305|XP_032576322.1|DSEC
OG0004760	LOC110186928|XP_020811913.1|DSER	LOC6606413|XP_002031217.1|DSEC
OG0004761	LOC110188440|XP_020813829.1|DSER	LOC6616797|XP_002041134.1|DSEC
OG0004762	LOC110181458|XP_020804864.1|DSER	LOC6611405|XP_002035949.1|DSEC
OG0004763	LOC110188350|XP_020813717.1|DSER	LOC6613765|XP_002038234.1|DSEC
OG0004764	LOC110186589|XP_020811470.1|DSER	LOC6606438|XP_002031242.1|DSEC
OG0004765	LOC110191036|XP_020817416.1|DSER	LOC6607797|XP_032577179.1|DSEC
OG0004766	LOC110191161|XP_020817578.1|DSER	LOC6607780|XP_002032539.1|DSEC
OG0004767	LOC110189060|XP_020814692.1|DSER	LOC6613831|XP_002038300.1|DSEC
OG0004768	LOC110189051|XP_020814680.1|DSER	LOC6613832|XP_002038301.1|DSEC
OG0004769	LOC110187271|XP_020812317.1|DSER	LOC6618223|XP_002042498.1|DSEC
OG0004770	LOC110189797|XP_020815682.1|DSER	LOC6616655|XP_002041012.1|DSEC
OG0004771	LOC110176528|XP_020798564.1|DSER	LOC6612787|XP_002037288.1|DSEC
OG0004772	LOC110186914|XP_020811894.1|DSER	LOC6607271|XP_002032050.1|DSEC
OG0004773	LOC110177201|XP_020799455.1|DSER	LOC6619219|XP_002043438.1|DSEC
OG0004774	LOC110177203|XP_020799457.1|DSER	LOC6619216|XP_032579616.1|DSEC
OG0004775	LOC110186999|XP_020812018.1|DSER	LOC6613704|XP_002038174.1|DSEC
OG0004776	LOC110189598|XP_020815390.1|DSER	LOC6607925|XP_002032675.2|DSEC
OG0004777	LOC110186430|XP_020811272.1|DSER	LOC6620136|XP_002044348.1|DSEC
OG0004778	LOC110186016|XP_020810711.1|DSER	LOC6611209|XP_002035765.1|DSEC
OG0004779	LOC110186405|XP_020811235.1|DSER	LOC6607624|XP_032576479.1|DSEC
OG0004780	LOC110187218|XP_020812277.1|DSER	LOC6613208|XP_002037688.1|DSEC
OG0004781	LOC110186636|XP_020811554.1|DSER	LOC6606647|XP_032578915.1|DSEC
OG0004782	LOC110191380|XP_020817891.1|DSER	LOC6607662|XP_032576822.1|DSEC
OG0004783	LOC110180645|XP_020803998.1|DSER	LOC6618512|XP_032580027.1|DSEC
OG0004784	LOC110176633|XP_020798719.1|DSER	LOC6614096|XP_002038550.1|DSEC
OG0004785	LOC110176623|XP_020798707.1|DSER	LOC6614081|XP_002038535.1|DSEC
OG0004786	LOC110176625|XP_020798709.1|DSER	LOC6614079|XP_032577886.1|DSEC
OG0004787	LOC110176589|XP_020798663.1|DSER	LOC6614077|XP_002038531.2|DSEC
OG0004788	LOC110176597|XP_020798672.1|DSER	LOC6614076|XP_032577974.1|DSEC
OG0004789	LOC110176599|XP_020798676.1|DSER	LOC6614075|XP_002038529.1|DSEC
OG0004790	LOC110176455|XP_020798466.1|DSER	LOC6617049|XP_002041377.2|DSEC
OG0004791	LOC110191388|XP_020817903.1|DSER	LOC6612984|XP_032578309.1|DSEC
OG0004792	LOC110188597|XP_020814018.1|DSER	LOC6620506|XP_002044710.1|DSEC
OG0004793	LOC110176520|XP_020798556.1|DSER	LOC6612750|XP_032576179.1|DSEC
OG0004794	LOC110183935|XP_020807959.1|DSER	LOC6606497|XP_002031298.1|DSEC
OG0004795	LOC110186552|XP_020811418.1|DSER	LOC6621454|XP_032576631.1|DSEC
OG0004796	LOC110186591|XP_020811472.1|DSER	LOC6606619|XP_032578852.1|DSEC
OG0004797	LOC110190032|XP_020815997.1|DSER	LOC6607331|XP_032578550.1|DSEC
OG0004798	LOC110186743|XP_020811667.1|DSER	LOC6612662|XP_002037166.1|DSEC
OG0004799	LOC110184042|XP_020808079.1|DSER	LOC6607318|XP_002032092.1|DSEC
OG0004800	LOC110191227|XP_020817652.1|DSER	LOC6606447|XP_032577736.1|DSEC
OG0004801	LOC110186585|XP_020811463.1|DSER	LOC6619681|XP_002043896.1|DSEC
OG0004802	LOC110177210|XP_020799487.1|DSER	LOC6619226|XP_002043445.1|DSEC
OG0004803	LOC110186669|XP_020811596.1|DSER	LOC6618781|XP_032577251.1|DSEC
OG0004804	LOC110188262|XP_020813670.1|DSER	LOC6613830|XP_032579108.1|DSEC
OG0004805	LOC110190665|XP_020816948.1|DSER	LOC6621926|XP_032577266.1|DSEC
OG0004806	LOC110182538|XP_020806245.1|DSER	LOC6618655|XP_002042914.1|DSEC
OG0004807	LOC110191101|XP_020817506.1|DSER	LOC6619647|XP_032576171.1|DSEC
OG0004808	LOC110188448|XP_020813835.1|DSER	LOC6607006|XP_002031795.1|DSEC
OG0004809	LOC110177157|XP_020799401.1|DSER	LOC6619208|XP_002043429.2|DSEC
OG0004810	LOC110177184|XP_020799437.1|DSER	LOC6619214|XP_002043433.1|DSEC
OG0004811	LOC110184663|XP_020808925.1|DSER	LOC6616304|XP_032573980.1|DSEC
OG0004812	LOC110188904|XP_020814533.1|DSER	LOC6607111|XP_032576879.1|DSEC
OG0004813	LOC110191338|XP_020817841.1|DSER	LOC6607643|XP_002032408.1|DSEC
OG0004814	LOC110188323|XP_020813690.1|DSER	LOC6607027|XP_002031816.1|DSEC
OG0004815	LOC110181792|XP_020805331.1|DSER	LOC6612301|XP_032582443.1|DSEC
OG0004816	LOC110184389|XP_020808554.1|DSER	LOC6619846|XP_002044059.2|DSEC
OG0004817	LOC110184450|XP_020808648.1|DSER	LOC6619843|XP_002044056.2|DSEC
OG0004818	LOC110186427|XP_020811268.1|DSER	LOC6607274|XP_002032053.1|DSEC
OG0004819	LOC110191321|XP_020817803.1|DSER	LOC6607528|XP_002032297.1|DSEC
OG0004820	LOC110188591|XP_020814013.1|DSER	LOC6607003|XP_002031792.1|DSEC
OG0004821	LOC110176476|XP_020798496.1|DSER	LOC6612785|XP_032577453.1|DSEC
OG0004822	LOC110176412|XP_020798410.1|DSER	LOC6606404|XP_032579469.1|DSEC
OG0004823	LOC110191324|XP_020817810.1|DSER	LOC6606494|XP_032578876.1|DSEC
OG0004824	LOC110191325|XP_020817818.1|DSER	LOC6606493|XP_002031294.1|DSEC
OG0004825	LOC110185480|XP_020810013.1|DSER	LOC6619479|XP_032579983.1|DSEC
OG0004826	LOC110191033|XP_020817411.1|DSER	LOC6614043|XP_002038497.1|DSEC
OG0004827	LOC110187713|XP_020812809.1|DSER	LOC6613812|XP_002038281.1|DSEC
OG0004828	LOC110186417|XP_020811256.1|DSER	LOC6607626|XP_002032394.1|DSEC
OG0004829	LOC110191170|XP_020817589.1|DSER	LOC6607689|XP_002032453.1|DSEC
OG0004830	LOC110191406|XP_020817923.1|DSER	LOC6621052|XP_032577184.1|DSEC, LOC6621486|XP_032578751.1|DSEC
OG0004831	LOC110184750|XP_020809039.1|DSER	LOC6610969|XP_002035526.1|DSEC
OG0004832	LOC110186489|XP_020811335.1|DSER	LOC6606640|XP_002031441.1|DSEC
OG0004833	LOC110177119|XP_020799324.1|DSER	LOC6613972|XP_002038436.1|DSEC
OG0004834	LOC110184772|XP_020809070.1|DSER	LOC6607616|XP_002032384.1|DSEC
OG0004835	LOC110184707|XP_020808986.1|DSER	LOC6607613|XP_002032381.1|DSEC
OG0004836	LOC110191102|XP_020817507.1|DSER	LOC6607555|XP_002032324.1|DSEC
OG0004837	LOC110176693|XP_020798783.1|DSER	LOC6616348|XP_002040708.2|DSEC
OG0004838	LOC110189028|XP_020814650.1|DSER	LOC116801747|XP_032578906.1|DSEC
OG0004839	LOC110189012|XP_020814627.1|DSER	LOC6606922|XP_032579208.1|DSEC
OG0004840	LOC110186170|XP_020810883.1|DSER	LOC6607728|XP_002032491.2|DSEC
OG0004841	LOC110185777|XP_020810438.1|DSER	LOC6611323|XP_002035870.1|DSEC
OG0004842	LOC110186540|XP_020811403.1|DSER	LOC6612693|XP_002037196.1|DSEC
OG0004843	LOC110187834|XP_020812972.1|DSER	LOC6613759|XP_032578422.1|DSEC
OG0004844	LOC110182617|XP_020806341.1|DSER	LOC6617795|XP_032581628.1|DSEC
OG0004845	LOC110188379|XP_020813754.1|DSER	LOC6613915|XP_002038380.1|DSEC
OG0004846	LOC110176969|XP_020799135.1|DSER	LOC6621134|XP_002045314.1|DSEC
OG0004847	LOC110176968|XP_020799134.1|DSER	LOC6621133|XP_002045313.1|DSEC
OG0004848	LOC110191016|XP_020817392.1|DSER	LOC6616811|XP_002041148.2|DSEC
OG0004849	LOC110184983|XP_020809295.1|DSER	LOC6611621|XP_032578601.1|DSEC
OG0004850	LOC110177183|XP_020799434.1|DSER	LOC6614172|XP_032577128.1|DSEC
OG0004851	LOC110177153|XP_020799394.1|DSER	LOC6614171|XP_002038618.1|DSEC
OG0004852	LOC110191797|XP_020818406.1|DSER	LOC116801573|XP_032577905.1|DSEC
OG0004853	LOC110179338|XP_020802501.1|DSER	LOC6615348|XP_002039746.1|DSEC
OG0004854	LOC110187503|XP_020812559.1|DSER	LOC6605404|XP_032573493.1|DSEC
OG0004855	LOC110181264|XP_020804630.1|DSER	LOC6605283|XP_002030121.1|DSEC
OG0004856	LOC110189121|XP_020814755.1|DSER	LOC6604777|XP_002029628.2|DSEC
OG0004857	LOC110188890|XP_020814468.1|DSER	LOC6610425|XP_002035007.2|DSEC
OG0004858	LOC110189090|XP_020814722.1|DSER	LOC6604785|XP_032574411.1|DSEC
OG0004859	LOC110189063|XP_020814691.1|DSER	LOC6604787|XP_002029638.1|DSEC
OG0004860	LOC110188854|XP_020814420.1|DSER	LOC6610495|XP_002035075.1|DSEC
OG0004861	LOC110190440|XP_020816585.1|DSER	LOC6605097|XP_032573185.1|DSEC
OG0004862	LOC110190563|XP_020816796.1|DSER	LOC6605106|XP_032575856.1|DSEC
OG0004863	LOC110176141|XP_020798037.1|DSER	LOC6610913|XP_032575140.1|DSEC
OG0004864	LOC110183562|XP_020807522.1|DSER	LOC6610769|XP_002035335.1|DSEC
OG0004865	LOC110177324|XP_020799656.1|DSER	LOC6618723|XP_002042982.1|DSEC
OG0004866	LOC110187494|XP_020812548.1|DSER	LOC6611115|XP_002035672.2|DSEC
OG0004867	LOC110178393|XP_020801189.1|DSER	LOC6608722|XP_032572345.1|DSEC
OG0004868	LOC110189540|XP_020815330.1|DSER	LOC6619145|XP_002043385.1|DSEC
OG0004869	LOC110189729|XP_020815580.1|DSER	LOC6607873|XP_002032627.1|DSEC
OG0004870	LOC110189269|XP_020814943.1|DSER	LOC6607879|XP_032570069.1|DSEC
OG0004871	LOC110179352|XP_020802526.1|DSER	LOC6618832|XP_002043081.1|DSEC
OG0004872	LOC110184041|XP_020808075.1|DSER	LOC6618914|XP_002043162.1|DSEC
OG0004873	LOC110177042|XP_020799218.1|DSER	LOC6611652|XP_002036187.1|DSEC
OG0004874	LOC110176547|XP_020798597.1|DSER	LOC6616984|XP_002041312.1|DSEC
OG0004875	LOC110179460|XP_020802678.1|DSER	LOC6614921|XP_032580529.1|DSEC
OG0004876	LOC110179578|XP_020802828.1|DSER	LOC6615905|XP_032580930.1|DSEC
OG0004877	LOC110179016|XP_020802017.1|DSER	LOC6605338|XP_002030174.1|DSEC
OG0004878	LOC110191892|XP_020818540.1|DSER	LOC6608039|XP_002032787.1|DSEC
OG0004879	LOC110191611|XP_020818157.1|DSER	LOC6613023|XP_032572985.1|DSEC
OG0004880	LOC110190184|XP_020816191.1|DSER	LOC6616452|XP_002040813.1|DSEC
OG0004881	LOC110178783|XP_020801688.1|DSER	LOC6611027|XP_002035584.1|DSEC
OG0004882	LOC110186790|XP_020811730.1|DSER	LOC6611110|XP_002035667.1|DSEC
OG0004883	LOC110185317|XP_020809741.1|DSER	LOC6610547|XP_032574976.1|DSEC
OG0004884	LOC110176883|XP_020799020.1|DSER	LOC116800635|XP_032572519.1|DSEC
OG0004885	LOC110177645|XP_020800121.1|DSER	LOC6608895|XP_002033609.1|DSEC
OG0004886	LOC110178516|XP_020801326.1|DSER	LOC6609359|XP_032570553.1|DSEC
OG0004887	LOC110191592|XP_020818135.1|DSER	LOC6609762|XP_002034416.1|DSEC
OG0004888	LOC110184106|XP_020808155.1|DSER	LOC6609866|XP_032572690.1|DSEC
OG0004889	LOC110180690|XP_020804066.1|DSER	LOC6608435|XP_002033169.2|DSEC
OG0004890	LOC110182540|XP_020806274.1|DSER	LOC6609300|XP_032570448.1|DSEC
OG0004891	LOC110181537|XP_020804977.1|DSER	LOC6618607|XP_002042866.1|DSEC
OG0004892	LOC110189536|XP_020815325.1|DSER	LOC6609811|XP_032572654.1|DSEC
OG0004893	LOC110180818|XP_020804158.1|DSER	LOC6615537|XP_002039916.1|DSEC
OG0004894	LOC110189383|XP_020815090.1|DSER	LOC6608922|XP_002033636.1|DSEC
OG0004895	LOC110181104|XP_020804434.1|DSER	LOC6615727|XP_002040098.2|DSEC
OG0004896	LOC110178457|XP_020801251.1|DSER	LOC6609849|XP_032572488.1|DSEC
OG0004897	LOC110178497|XP_020801303.1|DSER	LOC6609853|XP_002034504.2|DSEC
OG0004898	LOC110178008|XP_020800680.1|DSER	LOC6608463|XP_002033197.1|DSEC
OG0004899	LOC110191466|XP_020817978.1|DSER	LOC6608596|XP_032573034.1|DSEC
OG0004900	LOC110178002|XP_020800661.1|DSER	LOC6608455|XP_002033189.1|DSEC
OG0004901	LOC110177987|XP_020800642.1|DSER	LOC6608456|XP_002033190.1|DSEC
OG0004902	LOC110177579|XP_020800017.1|DSER	LOC6610414|XP_002034996.1|DSEC
OG0004903	LOC110184403|XP_020808627.1|DSER	LOC6615496|XP_032570343.1|DSEC
OG0004904	LOC110191308|XP_020817780.1|DSER	LOC6607666|XP_032577660.1|DSEC
OG0004905	LOC110191580|XP_020818122.1|DSER	LOC6608061|XP_032571377.1|DSEC
OG0004906	LOC110190799|XP_020817101.1|DSER	LOC6605022|XP_032574264.1|DSEC
OG0004907	LOC110187105|XP_020812174.1|DSER	LOC6611112|XP_002035669.1|DSEC
OG0004908	LOC110189997|XP_020815954.1|DSER	LOC6616375|XP_002040735.1|DSEC
OG0004909	LOC110189838|XP_020815697.1|DSER	LOC6616366|XP_032575248.1|DSEC
OG0004910	LOC110189961|XP_020815908.1|DSER	LOC6616362|XP_002040722.1|DSEC
OG0004911	LOC110186773|XP_020811705.1|DSER	LOC6610631|XP_032573220.1|DSEC
OG0004912	LOC110190804|XP_020817111.1|DSER	LOC6605021|XP_032574275.1|DSEC
OG0004913	LOC110182911|XP_020806731.1|DSER	LOC6610108|XP_002034719.1|DSEC
OG0004914	LOC110182905|XP_020806722.1|DSER	LOC6610115|XP_032572275.1|DSEC
OG0004915	LOC110178700|XP_020801563.1|DSER	LOC6618828|XP_032571385.1|DSEC
OG0004916	LOC110188351|XP_020813758.1|DSER	LOC6609460|XP_032571500.1|DSEC
OG0004917	LOC110190793|XP_020817092.1|DSER	LOC116800936|XP_032573564.1|DSEC
OG0004918	LOC110190791|XP_020817088.1|DSER	LOC6605031|XP_002029873.1|DSEC
OG0004919	LOC110186253|XP_020810993.1|DSER	LOC6619506|XP_002043721.1|DSEC
OG0004920	LOC110189933|XP_020815876.1|DSER	LOC6619422|XP_002043637.1|DSEC
OG0004921	LOC110190347|XP_020816406.1|DSER	LOC6611136|XP_032574948.1|DSEC
OG0004922	LOC110190340|XP_020816398.1|DSER	LOC6604904|XP_032573857.1|DSEC
OG0004923	LOC110183580|XP_020807550.1|DSER	LOC6610762|XP_032576066.1|DSEC
OG0004924	LOC110184789|XP_020809087.1|DSER	LOC6610993|XP_002035550.1|DSEC
OG0004925	LOC110178615|XP_020801459.1|DSER	LOC6610268|XP_002034863.1|DSEC
OG0004926	LOC110178777|XP_020801678.1|DSER	LOC6611044|XP_032575102.1|DSEC
OG0004927	LOC110190462|XP_020816622.1|DSER	LOC6604990|XP_032575761.1|DSEC
OG0004928	LOC110184115|XP_020808170.1|DSER	LOC116800338|XP_032570392.1|DSEC
OG0004929	LOC110184494|XP_020808707.1|DSER	LOC6610176|XP_032573670.1|DSEC
OG0004930	LOC110178232|XP_020800941.1|DSER	LOC6608729|XP_002033452.2|DSEC
OG0004931	LOC110182865|XP_020806667.1|DSER	LOC6610106|XP_002034717.1|DSEC
OG0004932	LOC110178806|XP_020801720.1|DSER	LOC6610147|XP_032574518.1|DSEC
OG0004933	LOC110187091|XP_020812192.1|DSER	LOC6609465|XP_032570150.1|DSEC
OG0004934	LOC110191521|XP_020818048.1|DSER	LOC6615820|XP_002040190.1|DSEC
OG0004935	LOC110189712|XP_020815560.1|DSER	LOC6609793|XP_002034447.1|DSEC
OG0004936	LOC110190084|XP_020816048.1|DSER	LOC6610799|XP_002035365.2|DSEC
OG0004937	LOC110184711|XP_020808990.1|DSER	LOC6610995|XP_032574008.1|DSEC
OG0004938	LOC110189115|XP_020814748.1|DSER	LOC6604767|XP_032573796.1|DSEC
OG0004939	LOC110190178|XP_020816185.1|DSER	LOC6618407|XP_032573869.1|DSEC
OG0004940	LOC110190152|XP_020816148.1|DSER	LOC6619346|XP_032574541.1|DSEC
OG0004941	LOC110190521|XP_020816714.1|DSER	LOC6605880|XP_032574349.1|DSEC
OG0004942	LOC110176204|XP_020798124.1|DSER	LOC6610888|XP_002035451.1|DSEC
OG0004943	LOC110190469|XP_020816637.1|DSER	LOC6604864|XP_002029709.2|DSEC
OG0004944	LOC110188817|XP_020814356.1|DSER	LOC6610507|XP_032573733.1|DSEC
OG0004945	LOC110189775|XP_020815658.1|DSER	LOC6607897|XP_002032651.1|DSEC
OG0004946	LOC110190203|XP_020816212.1|DSER	LOC6616459|XP_032573946.1|DSEC
OG0004947	LOC110177611|XP_020800069.1|DSER	LOC6610377|XP_002034959.2|DSEC
OG0004948	LOC110177633|XP_020800106.1|DSER	LOC6610379|XP_002034961.1|DSEC
OG0004949	LOC110177566|XP_020799997.1|DSER	LOC6610384|XP_002034966.2|DSEC
OG0004950	LOC110178790|XP_020801702.1|DSER	LOC6610152|XP_032573899.1|DSEC
OG0004951	LOC110188669|XP_020814125.1|DSER	LOC6618734|XP_002042992.1|DSEC
OG0004952	LOC110187300|XP_020812350.1|DSER	LOC6605414|XP_002030247.1|DSEC
OG0004953	LOC110190588|XP_020816840.1|DSER	LOC6605892|XP_002030705.1|DSEC
OG0004954	LOC110190547|XP_020816756.1|DSER	LOC6605890|XP_002030703.2|DSEC
OG0004955	LOC110178750|XP_020801641.1|DSER	LOC6611074|XP_032575268.1|DSEC
OG0004956	LOC110178010|XP_020800682.1|DSER	LOC6608446|XP_032571723.1|DSEC
OG0004957	LOC110182785|XP_020806570.1|DSER	LOC6610578|XP_032574252.1|DSEC
OG0004958	LOC110187255|XP_020812307.1|DSER	LOC6605408|XP_002030241.1|DSEC
OG0004959	LOC110187179|XP_020812240.1|DSER	LOC6605407|XP_032573419.1|DSEC
OG0004960	LOC110186890|XP_020811852.1|DSER	LOC6605406|XP_032573415.1|DSEC
OG0004961	LOC110189392|XP_020815100.1|DSER	LOC6608519|XP_032570189.1|DSEC
OG0004962	LOC110190171|XP_020816177.1|DSER	LOC6616398|XP_032573815.1|DSEC
OG0004963	LOC110185186|XP_020809562.1|DSER	LOC6618345|XP_032575206.1|DSEC
OG0004964	LOC110190501|XP_020816676.1|DSER	LOC6605113|XP_032573772.1|DSEC
OG0004965	LOC110190818|XP_020817129.1|DSER	LOC6611129|XP_002035686.1|DSEC
OG0004966	LOC110190817|XP_020817127.1|DSER	LOC6611130|XP_032574950.1|DSEC
OG0004967	LOC110189731|XP_020815584.1|DSER	LOC6607871|XP_002032625.1|DSEC
OG0004968	LOC110189953|XP_020815901.1|DSER	LOC6610778|XP_032575704.1|DSEC
OG0004969	LOC110178529|XP_020801344.1|DSER	LOC6609349|XP_002034038.1|DSEC
OG0004970	LOC110190121|XP_020816098.1|DSER	LOC6610777|XP_032575699.1|DSEC
OG0004971	LOC110190122|XP_020816099.1|DSER	LOC6610775|XP_032573784.1|DSEC
OG0004972	LOC110190585|XP_020816837.1|DSER	LOC6611124|XP_032574410.1|DSEC
OG0004973	LOC110178748|XP_020801639.1|DSER	LOC6610158|XP_002034767.1|DSEC
OG0004974	LOC110187466|XP_020812515.1|DSER	LOC6605400|XP_002030233.1|DSEC
OG0004975	LOC110183583|XP_020807555.1|DSER	LOC6610764|XP_002035330.1|DSEC
OG0004976	LOC110183665|XP_020807656.1|DSER	LOC6610682|XP_002035248.2|DSEC
