Orthogroup	DSER.longest_only	DPSE.longest_only
OG0005296	LOC110187693|XP_020812785.1|DSER	LOC4802047|XP_015037564.2|DPSE
OG0005297	LOC110183866|XP_020807878.1|DSER	LOC6903380|XP_015035324.2|DPSE
OG0005298	LOC110177870|XP_020800485.1|DSER	LOC4817076|XP_001356358.2|DPSE
OG0005299	LOC110189025|XP_020814647.1|DSER	LOC4801000|XP_001358175.1|DPSE
OG0005300	LOC110184333|XP_020808488.1|DSER	LOC4814440|XP_001354532.2|DPSE
OG0005301	LOC110183193|XP_020807058.1|DSER	LOC4817258|XP_001356341.3|DPSE
OG0005302	LOC110180267|XP_020803582.1|DSER	LOC4803912|XP_001360556.4|DPSE
OG0005303	LOC110179886|XP_020803146.1|DSER, LOC110187495|XP_020812544.1|DSER	LOC4817647|XP_001357039.1|DPSE
OG0005304	LOC110185042|XP_020809354.1|DSER	LOC4818166|XP_001357283.2|DPSE
OG0005305	LOC110182862|XP_020806663.1|DSER	LOC6898487|XP_002138529.2|DPSE
OG0005306	LOC110184868|XP_020809173.1|DSER	LOC4816846|XP_033235463.1|DPSE
OG0005307	LOC110183175|XP_020807025.1|DSER	LOC4816978|XP_015036187.1|DPSE
OG0005308	LOC110183387|XP_020807313.1|DSER	LOC6903022|XP_033235332.1|DPSE
OG0005309	LOC110183758|XP_020807775.1|DSER	LOC4817169|XP_001356773.4|DPSE
OG0005310	LOC110177041|XP_020799217.1|DSER	LOC4816963|XP_001356598.1|DPSE
OG0005311	LOC110183915|XP_020807917.1|DSER	LOC4816420|XP_001355887.3|DPSE
OG0005312	LOC110182596|XP_020806310.1|DSER	LOC4816464|XP_001355915.4|DPSE
OG0005313	LOC110183295|XP_020807188.1|DSER	LOC4811838|XP_015044392.2|DPSE
OG0005314	LOC110184961|XP_020809268.1|DSER	LOC4817776|XP_001357161.3|DPSE
OG0005315	LOC110187493|XP_020812541.1|DSER	LOC4816888|XP_033235300.1|DPSE
OG0005316	LOC110182899|XP_020806713.1|DSER	LOC4804430|XP_033234114.1|DPSE
OG0005317	LOC110184863|XP_020809167.1|DSER	LOC6902881|XP_002132615.4|DPSE
OG0005318	LOC110188772|XP_020814267.1|DSER	LOC4816434|XP_001356295.4|DPSE
OG0005319	LOC110185648|XP_020810265.1|DSER	LOC4817902|XP_001357347.2|DPSE
OG0005320	LOC110185815|XP_020810480.1|DSER	LOC4816272|XP_001356108.3|DPSE
OG0005321	LOC110183417|XP_020807353.1|DSER	LOC4811736|XP_001352308.3|DPSE
OG0005322	LOC110181293|XP_020804673.1|DSER	LOC4817527|XP_001356942.3|DPSE
OG0005323	LOC110183795|XP_020807809.1|DSER	LOC4816150|XP_033235308.1|DPSE
OG0005324	LOC110177878|XP_020800502.1|DSER	LOC4817373|XP_001356352.3|DPSE
OG0005325	LOC110186106|XP_020810812.1|DSER	LOC4816636|XP_003736152.2|DPSE
OG0005326	LOC110183448|XP_020807387.1|DSER	LOC4816986|XP_033235224.1|DPSE
OG0005327	LOC110181421|XP_020804822.1|DSER	LOC4816125|XP_001355829.3|DPSE
OG0005328	LOC110187696|XP_020812790.1|DSER	LOC4801207|XP_001358334.3|DPSE
OG0005329	LOC110190798|XP_020817100.1|DSER	LOC4814037|XP_001354155.1|DPSE
OG0005330	LOC110190797|XP_020817099.1|DSER	LOC4814002|XP_001354154.2|DPSE
OG0005331	LOC110184861|XP_020809162.1|DSER	LOC4816548|XP_001355984.1|DPSE
OG0005332	LOC110187317|XP_020812365.1|DSER	LOC4817210|XP_015036266.2|DPSE
OG0005333	LOC110183027|XP_020806873.1|DSER	LOC4817276|XP_001356757.1|DPSE
OG0005334	LOC110183358|XP_020807279.1|DSER	LOC26533670|XP_015044386.2|DPSE
OG0005335	LOC110189634|XP_020815437.1|DSER	LOC4804164|XP_001360768.4|DPSE
OG0005336	LOC110189397|XP_020815111.1|DSER	LOC4805428|XP_001361829.2|DPSE
OG0005337	LOC110176628|XP_020798716.1|DSER	LOC4803992|XP_001360624.3|DPSE
OG0005338	LOC110177644|XP_020800118.1|DSER	LOC6902767|XP_002132511.3|DPSE
OG0005339	LOC110183285|XP_020807174.1|DSER	LOC26532118|XP_033236350.1|DPSE
OG0005340	LOC110187346|XP_020812392.1|DSER	LOC4817131|XP_001356317.3|DPSE
OG0005341	LOC110178906|XP_020801845.1|DSER	LOC4805054|XP_001361518.1|DPSE
OG0005342	LOC110183978|XP_020807993.1|DSER	LOC4817551|XP_001356958.1|DPSE
OG0005343	LOC110180024|XP_020803284.1|DSER	LOC6898693|XP_002138698.2|DPSE
OG0005344	LOC110177863|XP_020800467.1|DSER, LOC110179400|XP_020802583.1|DSER	LOC4804353|XP_001360927.4|DPSE
OG0005345	LOC110180585|XP_020803936.1|DSER	LOC4818118|XP_001357289.3|DPSE
OG0005346	LOC110185937|XP_020810610.1|DSER	LOC4816142|XP_001355777.2|DPSE
OG0005347	LOC110187511|XP_020812564.1|DSER	LOC4816776|XP_033235817.1|DPSE
OG0005348	LOC110183393|XP_020807319.1|DSER	LOC6903319|XP_033235492.1|DPSE
OG0005349	LOC110183322|XP_020807227.1|DSER	LOC4811825|XP_001382220.3|DPSE
OG0005350	LOC110183168|XP_020807019.1|DSER	LOC4816909|XP_001356795.3|DPSE
OG0005351	LOC110189096|XP_020814730.1|DSER	LOC4812454|XP_001352876.3|DPSE
OG0005352	LOC110183274|XP_020807160.1|DSER	LOC6899888|XP_033235749.1|DPSE
OG0005353	LOC110176359|XP_020798346.1|DSER	LOC4804153|XP_001360759.4|DPSE
OG0005354	LOC110185567|XP_020810150.1|DSER	LOC4816631|XP_033236780.1|DPSE
OG0005355	LOC110178175|XP_020800868.1|DSER	LOC4817833|XP_001357458.2|DPSE
OG0005356	LOC110178095|XP_020800761.1|DSER	LOC4817848|XP_001357456.3|DPSE
OG0005357	LOC110176851|XP_020798980.1|DSER	LOC4817278|XP_001356474.3|DPSE
OG0005358	LOC110185555|XP_020810131.1|DSER	LOC4817832|XP_001357394.1|DPSE
OG0005359	LOC110177392|XP_020799756.1|DSER	LOC4805560|XP_001361945.3|DPSE
OG0005360	LOC110185241|XP_020809636.1|DSER	LOC4812765|XP_001353478.3|DPSE
OG0005361	LOC110183485|XP_020807424.1|DSER	LOC6902583|XP_002133111.2|DPSE
OG0005362	LOC110187307|XP_020812355.1|DSER	LOC6903280|XP_002132510.1|DPSE
OG0005363	LOC110182702|XP_020806457.1|DSER	LOC4816650|XP_001356074.2|DPSE
OG0005364	LOC110179219|XP_020802313.1|DSER	LOC4805506|XP_001361898.2|DPSE
OG0005365	LOC110185002|XP_020809314.1|DSER	LOC4817104|XP_001356857.3|DPSE
OG0005366	LOC110184942|XP_020809248.1|DSER	LOC4817103|XP_001356856.3|DPSE
OG0005367	LOC110184977|XP_020809285.1|DSER	LOC4816936|XP_033235838.1|DPSE
OG0005368	LOC110190991|XP_020817362.1|DSER	LOC4800606|XP_033241688.1|DPSE
OG0005369	LOC110181152|XP_020804485.1|DSER	LOC4817510|XP_001356928.2|DPSE
OG0005370	LOC110183158|XP_020807009.1|DSER	LOC4817260|XP_033235270.1|DPSE
OG0005371	LOC110183160|XP_020807010.1|DSER	LOC4817230|XP_001356783.4|DPSE
OG0005372	LOC110188188|XP_020813423.1|DSER	LOC4801505|XP_015037283.2|DPSE
OG0005373	LOC110191701|XP_020818276.1|DSER	LOC6902753|XP_002133265.3|DPSE
OG0005374	LOC110184897|XP_020809203.1|DSER	LOC4817392|XP_001356539.1|DPSE
OG0005375	LOC110184896|XP_020809202.1|DSER	LOC4817129|XP_001356540.2|DPSE
OG0005376	LOC110186061|XP_020810757.1|DSER	LOC4817589|XP_001356992.4|DPSE
OG0005377	LOC110177556|XP_020799986.1|DSER	LOC4812184|XP_001352767.2|DPSE
OG0005378	LOC110185695|XP_020810321.1|DSER	LOC4817632|XP_033235599.1|DPSE
OG0005379	LOC110182257|XP_020805934.1|DSER	LOC6902938|XP_002132664.2|DPSE
OG0005380	LOC110186042|XP_020810740.1|DSER	LOC4817623|XP_033236015.1|DPSE
OG0005381	LOC110187464|XP_020812511.1|DSER	LOC4817652|XP_001357044.1|DPSE
OG0005382	LOC110187264|XP_020812311.1|DSER	LOC6903078|XP_015036245.1|DPSE
OG0005383	LOC110185190|XP_020809571.1|DSER	LOC4813980|XP_001354136.2|DPSE
OG0005384	LOC110190969|XP_020817318.1|DSER	LOC6897650|XP_002137791.1|DPSE
OG0005385	LOC110182917|XP_020806738.1|DSER	LOC4804594|XP_001361129.2|DPSE
OG0005386	LOC110178208|XP_020800909.1|DSER	LOC4803823|XP_015039373.2|DPSE
OG0005387	LOC110187652|XP_020812720.1|DSER	LOC4801956|XP_015037500.2|DPSE
OG0005388	LOC110187415|XP_020812463.1|DSER	LOC4818012|XP_001357473.2|DPSE
OG0005389	LOC110183987|XP_020808003.1|DSER	LOC4817013|XP_001356840.3|DPSE
OG0005390	LOC110182306|XP_020805981.1|DSER	LOC4816531|XP_001355960.3|DPSE
OG0005391	LOC110182308|XP_020805983.1|DSER	LOC6902519|XP_033236249.1|DPSE
OG0005392	LOC110184838|XP_020809140.1|DSER, LOC110179797|XP_020803066.1|DSER	LOC4817442|XP_001356566.1|DPSE
OG0005393	LOC110188106|XP_020813337.1|DSER	LOC4801407|XP_033233160.1|DPSE
OG0005394	LOC110179774|XP_020803051.1|DSER, LOC110184831|XP_020809135.1|DSER	LOC4816789|XP_033235267.1|DPSE
OG0005395	LOC110178113|XP_020800785.1|DSER	LOC4817056|XP_001356583.3|DPSE
OG0005396	LOC110176955|XP_020799118.1|DSER	LOC4817015|XP_001356602.4|DPSE
OG0005397	LOC110176933|XP_020799089.1|DSER	LOC4817412|XP_001356601.3|DPSE
OG0005398	LOC110177180|XP_020799430.1|DSER	LOC6897612|XP_002137756.2|DPSE
OG0005399	LOC110180251|XP_020803570.1|DSER	LOC4803371|XP_033234136.1|DPSE
OG0005400	LOC110188998|XP_020814608.1|DSER	LOC4804771|XP_001361281.3|DPSE
OG0005401	LOC110176954|XP_020799116.1|DSER	LOC6903106|XP_033235736.1|DPSE
OG0005402	LOC110176956|XP_020799121.1|DSER	LOC4817404|XP_001356881.1|DPSE
OG0005403	LOC110176871|XP_020799005.1|DSER	LOC4816808|XP_001356597.3|DPSE
OG0005404	LOC110176872|XP_020799006.1|DSER	LOC4816839|XP_001356596.4|DPSE
OG0005405	LOC110178346|XP_020801127.1|DSER	LOC4804216|XP_001360811.2|DPSE
OG0005406	LOC110191590|XP_020818134.1|DSER	LOC4804788|XP_001361296.3|DPSE
OG0005407	LOC110176053|XP_020797929.1|DSER	LOC4805500|XP_001361894.2|DPSE
OG0005408	LOC110182353|XP_020806052.1|DSER	LOC4816553|XP_001355949.2|DPSE
OG0005409	LOC110177003|XP_020799172.1|DSER	LOC4817387|XP_001356717.3|DPSE
OG0005410	LOC110182390|XP_020806088.1|DSER	LOC6902517|XP_002133059.1|DPSE
OG0005411	LOC110178380|XP_020801176.1|DSER	LOC4804278|XP_001360859.2|DPSE
OG0005412	LOC110178360|XP_020801151.1|DSER	LOC4803533|XP_001360243.2|DPSE
OG0005413	LOC110189734|XP_020815587.1|DSER	LOC4805138|XP_033234866.1|DPSE
OG0005414	LOC110180446|XP_020803773.1|DSER	LOC4815649|XP_001355557.1|DPSE
OG0005415	LOC110179674|XP_020802944.1|DSER	LOC4815118|XP_033239438.1|DPSE
OG0005416	LOC110191567|XP_020818107.1|DSER	LOC4804913|XP_001361398.2|DPSE
OG0005417	LOC110187216|XP_020812275.1|DSER	LOC4817679|XP_033236047.1|DPSE
OG0005418	LOC110184957|XP_020809263.1|DSER	LOC4816995|XP_001356867.2|DPSE
OG0005419	LOC110183317|XP_020807221.1|DSER	LOC6903311|XP_002132499.2|DPSE
OG0005420	LOC110185846|XP_020810512.1|DSER	LOC4816197|XP_001355763.3|DPSE
OG0005421	LOC110184969|XP_020809276.1|DSER	LOC4817799|XP_001357157.3|DPSE
OG0005422	LOC110179563|XP_020802803.1|DSER	LOC6901724|XP_002134392.1|DPSE
OG0005423	LOC110176855|XP_020798987.1|DSER	LOC4818174|XP_015035302.2|DPSE
OG0005424	LOC110182969|XP_020806822.1|DSER	LOC4804410|XP_001360979.3|DPSE
OG0005425	LOC110184595|XP_020808844.1|DSER	LOC4815072|XP_033240294.1|DPSE
OG0005426	LOC110177062|XP_020799237.1|DSER	LOC4804503|XP_001361057.3|DPSE
OG0005427	LOC110181427|XP_020804828.1|DSER	LOC4816574|XP_001356287.1|DPSE
OG0005428	LOC110185630|XP_020810242.1|DSER	LOC4816249|XP_001355868.3|DPSE
OG0005429	LOC110185044|XP_020809355.1|DSER	LOC6903404|XP_015035343.1|DPSE
OG0005430	LOC110185041|XP_020809353.1|DSER	LOC4818099|XP_015035346.2|DPSE
OG0005431	LOC110185098|XP_020809447.1|DSER	LOC6903395|XP_002132274.2|DPSE
OG0005432	LOC110182823|XP_020806618.1|DSER	LOC6902749|XP_002133263.1|DPSE
OG0005433	LOC110177785|XP_020800315.1|DSER	LOC4803917|XP_001360560.3|DPSE
OG0005434	LOC110185109|XP_020809458.1|DSER	LOC4816201|XP_015036897.1|DPSE
OG0005435	LOC110182822|XP_020806617.1|DSER	LOC6902751|XP_002133264.1|DPSE
OG0005436	LOC110176025|XP_020797895.1|DSER	LOC4816430|XP_001356292.3|DPSE
OG0005437	LOC110191410|XP_020817927.1|DSER	LOC4802089|XP_033241775.1|DPSE
OG0005438	LOC110176823|XP_020798932.1|DSER	LOC6903291|XP_015035663.2|DPSE
OG0005439	LOC110185434|XP_020809920.1|DSER	LOC6897129|XP_002137310.1|DPSE
OG0005440	LOC110178213|XP_020800914.1|DSER	LOC4816857|XP_001356673.4|DPSE
OG0005441	LOC110177977|XP_020800630.1|DSER	LOC4816359|XP_001355897.3|DPSE
OG0005442	LOC110176865|XP_020798999.1|DSER	LOC4816966|XP_001356886.2|DPSE
OG0005443	LOC110183357|XP_020807277.1|DSER	LOC26534138|XP_033235227.1|DPSE
OG0005444	LOC110187596|XP_020812647.1|DSER	LOC4817328|XP_001356445.2|DPSE
OG0005445	LOC110183474|XP_020807411.1|DSER	LOC4816664|XP_001356056.3|DPSE
OG0005446	LOC110176810|XP_020798909.1|DSER	LOC6903104|XP_015036278.1|DPSE
OG0005447	LOC110182329|XP_020806020.1|DSER	LOC4816716|XP_001355940.2|DPSE
OG0005448	LOC110177797|XP_020800345.1|DSER	LOC4803355|XP_001360111.2|DPSE
OG0005449	LOC110184482|XP_020808692.1|DSER	LOC4811815|XP_033238270.1|DPSE
OG0005450	LOC110186244|XP_020810972.1|DSER	LOC4801870|XP_001358896.2|DPSE
OG0005451	LOC110187481|XP_020812527.1|DSER	LOC4817659|XP_033236643.1|DPSE
OG0005452	LOC110179221|XP_020802318.1|DSER	LOC4805498|XP_001361892.4|DPSE
OG0005453	LOC110186917|XP_020811898.1|DSER	LOC4803031|XP_001359833.1|DPSE
OG0005454	LOC110184818|XP_020809117.1|DSER	LOC4816924|XP_001356555.2|DPSE
OG0005455	LOC110176784|XP_020798883.1|DSER	LOC4805445|XP_001361846.3|DPSE
OG0005456	LOC110181431|XP_020804833.1|DSER	LOC4811695|XP_001352278.1|DPSE
OG0005457	LOC110181414|XP_020804811.1|DSER	LOC4811693|XP_001352276.1|DPSE
OG0005458	LOC110187341|XP_020812388.1|DSER	LOC6902885|XP_015035956.1|DPSE
OG0005459	LOC110182315|XP_020806002.1|DSER	LOC4817436|XP_001356722.2|DPSE
OG0005460	LOC110187408|XP_020812455.1|DSER	LOC4818019|XP_001357475.3|DPSE
OG0005461	LOC110183776|XP_020807792.1|DSER	LOC4817964|XP_001357240.1|DPSE
OG0005462	LOC110183777|XP_020807793.1|DSER	LOC4817931|XP_001357242.1|DPSE
OG0005463	LOC110176274|XP_020798250.1|DSER	LOC6900374|XP_002134769.1|DPSE
OG0005464	LOC110181455|XP_020804860.1|DSER	LOC4817886|XP_033236759.1|DPSE
OG0005465	LOC110181456|XP_020804862.1|DSER	LOC4811696|XP_001352275.2|DPSE
OG0005466	LOC110181413|XP_020804810.1|DSER	LOC4811694|XP_001352277.1|DPSE
OG0005467	LOC110177394|XP_020799757.1|DSER	LOC4800944|XP_033234807.1|DPSE
OG0005468	LOC110176861|XP_020798994.1|DSER	LOC4817149|XP_001356614.3|DPSE
OG0005469	LOC110183839|XP_020807849.1|DSER	LOC4818135|XP_001357435.2|DPSE
OG0005470	LOC110183838|XP_020807847.1|DSER	LOC4818093|XP_015035521.2|DPSE
OG0005471	LOC110184870|XP_020809176.1|DSER	LOC4816837|XP_015035907.2|DPSE
OG0005472	LOC110184937|XP_020809241.1|DSER	LOC4817308|XP_033236672.1|DPSE
OG0005473	LOC110187406|XP_020812453.1|DSER	LOC4817943|XP_001357483.2|DPSE
OG0005474	LOC110187322|XP_020812369.1|DSER	LOC6902797|XP_002132534.2|DPSE
OG0005475	LOC110187297|XP_020812345.1|DSER	LOC4817126|XP_001356404.1|DPSE
OG0005476	LOC110182893|XP_020806702.1|DSER	LOC4805003|XP_001361473.3|DPSE
OG0005477	LOC110189886|XP_020815794.1|DSER	LOC4812850|XP_001353939.2|DPSE
OG0005478	LOC110185884|XP_020810555.1|DSER	LOC4817576|XP_001356981.1|DPSE
OG0005479	LOC110185883|XP_020810553.1|DSER	LOC4817575|XP_001356980.2|DPSE
OG0005480	LOC110185749|XP_020810406.1|DSER	LOC4817574|XP_001356979.1|DPSE
OG0005481	LOC110176966|XP_020799132.1|DSER	LOC4816912|XP_001356702.3|DPSE
OG0005482	LOC110177096|XP_020799291.1|DSER	LOC4816795|XP_033236373.1|DPSE
OG0005483	LOC110191712|XP_020818285.1|DSER	LOC4801261|XP_001358383.1|DPSE
OG0005484	LOC110182394|XP_020806093.1|DSER	LOC4816710|XP_001356017.3|DPSE
OG0005485	LOC110176308|XP_020798288.1|DSER	LOC4803341|XP_033234087.1|DPSE
OG0005486	LOC110178271|XP_020800996.1|DSER	LOC4803351|XP_001360115.1|DPSE
OG0005487	LOC110183977|XP_020807991.1|DSER	LOC4816806|XP_001356834.2|DPSE
OG0005488	LOC110183960|XP_020807975.1|DSER	LOC6903068|XP_015036237.2|DPSE
OG0005489	LOC110185654|XP_020810272.1|DSER	LOC4817593|XP_001356996.1|DPSE
OG0005490	LOC110185688|XP_020810315.1|DSER	LOC4817592|XP_001356995.2|DPSE
OG0005491	LOC110181307|XP_020804687.1|DSER	LOC5495506|XP_033236897.1|DPSE
OG0005492	LOC110181294|XP_020804674.1|DSER	LOC4817526|XP_001356941.1|DPSE
OG0005493	LOC110181399|XP_020804792.1|DSER, LOC110178705|XP_020801565.1|DSER	LOC4816146|XP_033236509.1|DPSE
OG0005494	LOC110178441|XP_020801236.1|DSER, LOC110177824|XP_020800377.1|DSER	LOC4804705|XP_001361223.1|DPSE
OG0005495	LOC110184072|XP_020808110.1|DSER	LOC4803565|XP_001360272.2|DPSE
OG0005496	LOC110177173|XP_020799417.1|DSER	LOC4801553|XP_001358625.3|DPSE
OG0005497	LOC110185724|XP_020810366.1|DSER	LOC4816473|XP_001356103.2|DPSE
OG0005498	LOC110185725|XP_020810367.1|DSER	LOC4816349|XP_001356104.1|DPSE
OG0005499	LOC110186111|XP_020810817.1|DSER	LOC4816653|XP_001356107.2|DPSE
OG0005500	LOC110186114|XP_020810819.1|DSER	LOC6902610|XP_002133136.1|DPSE
OG0005501	LOC110183738|XP_020807745.1|DSER	LOC4816961|XP_001356384.3|DPSE
OG0005502	LOC110183740|XP_020807746.1|DSER	LOC4817055|XP_001356383.2|DPSE
OG0005503	LOC110183184|XP_020807033.1|DSER	LOC4817134|XP_033236226.1|DPSE
OG0005504	LOC110183204|XP_020807076.1|DSER	LOC4816782|XP_001356552.2|DPSE
OG0005506	LOC110184992|XP_020809302.1|DSER	LOC6903087|XP_015036265.2|DPSE
OG0005507	LOC110178168|XP_020800861.1|DSER	LOC4818121|XP_001357464.2|DPSE
OG0005508	LOC110183454|XP_020807393.1|DSER	LOC4818085|XP_001357233.1|DPSE
OG0005509	LOC110176973|XP_020799137.1|DSER	LOC4817191|XP_001356619.2|DPSE
OG0005510	LOC110185877|XP_020810548.1|DSER	LOC6902706|XP_015036806.1|DPSE
OG0005511	LOC110183078|XP_020806923.1|DSER	LOC4815241|XP_001354794.2|DPSE
OG0005512	LOC110188627|XP_020814059.1|DSER	LOC4800612|XP_001357857.1|DPSE
OG0005513	LOC110187118|XP_020812187.1|DSER	LOC6903309|XP_033236852.1|DPSE
OG0005514	LOC110187705|XP_020812799.1|DSER	LOC6897400|XP_002137552.2|DPSE
OG0005515	LOC110182492|XP_020806201.1|DSER	LOC6898119|XP_002138199.2|DPSE
OG0005516	LOC110183335|XP_020807244.1|DSER	LOC4817751|XP_001357163.3|DPSE
OG0005517	LOC110184979|XP_020809288.1|DSER	LOC4816333|XP_015036606.2|DPSE
OG0005518	LOC110176920|XP_020799072.1|DSER	LOC4817069|XP_001356661.4|DPSE
OG0005519	LOC110177688|XP_020800170.1|DSER	LOC4803373|XP_001360097.1|DPSE
OG0005520	LOC110183455|XP_020807394.1|DSER	LOC4816678|XP_001356067.3|DPSE
OG0005521	LOC110183405|XP_020807339.1|DSER	LOC4816649|XP_001356065.2|DPSE
OG0005522	LOC110181262|XP_020804628.1|DSER	LOC4813210|XP_033239760.1|DPSE
OG0005523	LOC110187425|XP_020812474.1|DSER	LOC4818193|XP_001357504.4|DPSE
OG0005524	LOC110185715|XP_020810351.1|DSER	LOC4818088|XP_015035468.2|DPSE
OG0005525	LOC110183411|XP_020807346.1|DSER	LOC6902781|XP_033235225.1|DPSE
OG0005526	LOC110183301|XP_020807200.1|DSER	LOC4817770|XP_001357170.3|DPSE
OG0005527	LOC110184519|XP_020808745.1|DSER	LOC26532169|XP_015044207.2|DPSE
OG0005528	LOC110182667|XP_020806405.1|DSER	LOC4818165|XP_001357445.2|DPSE
OG0005529	LOC110182724|XP_020806484.1|DSER	LOC4816657|XP_033235411.1|DPSE
OG0005530	LOC110185751|XP_020810408.1|DSER	LOC6902653|XP_033235410.1|DPSE
OG0005531	LOC110189849|XP_020815718.1|DSER	LOC4813667|XP_001354083.3|DPSE
OG0005532	LOC110177095|XP_020799286.1|DSER	LOC4817790|XP_001357090.2|DPSE
OG0005533	LOC110182322|XP_020806012.1|DSER	LOC6902539|XP_002133080.1|DPSE
OG0005534	LOC110178756|XP_020801648.1|DSER	LOC6899974|XP_002135342.1|DPSE
OG0005535	LOC110182260|XP_020805936.1|DSER	LOC4816879|XP_001356648.1|DPSE
OG0005536	LOC110184898|XP_020809204.1|DSER	LOC4817708|XP_001357087.1|DPSE
OG0005537	LOC110182607|XP_020806328.1|DSER	LOC4816438|XP_001355912.2|DPSE
OG0005538	LOC110178148|XP_020800835.1|DSER	LOC6902940|XP_033235331.1|DPSE
OG0005539	LOC110176984|XP_020799151.1|DSER	LOC4817338|XP_001356894.2|DPSE
OG0005540	LOC110178129|XP_020800811.1|DSER	LOC4817549|XP_001356957.2|DPSE
OG0005541	LOC110178118|XP_020800796.1|DSER	LOC4817827|XP_001357467.2|DPSE
OG0005542	LOC110183392|XP_020807318.1|DSER, LOC110187654|XP_020812732.1|DSER	LOC4812603|XP_015043611.2|DPSE
OG0005543	LOC110181345|XP_020804725.1|DSER	LOC4816363|XP_001356265.2|DPSE
OG0005544	LOC110185345|XP_020809782.1|DSER, LOC110178194|XP_020800887.1|DSER	LOC4817316|XP_033235426.1|DPSE
OG0005545	LOC110183167|XP_020807017.1|DSER	LOC6903042|XP_002132766.3|DPSE
OG0005546	LOC110187431|XP_020812480.1|DSER	LOC4818194|XP_001357505.3|DPSE
OG0005547	LOC110176897|XP_020799040.1|DSER	LOC4817411|XP_001356600.3|DPSE
OG0005548	LOC110176848|XP_020798968.1|DSER	LOC4816838|XP_001356595.3|DPSE
OG0005549	LOC110176957|XP_020799123.1|DSER	LOC4817403|XP_001356880.1|DPSE
OG0005550	LOC110187390|XP_020812438.1|DSER	LOC4817332|XP_015036224.2|DPSE
OG0005551	LOC110184055|XP_020808091.1|DSER	LOC4804054|XP_001360675.2|DPSE
OG0005552	LOC110184085|XP_020808130.1|DSER	LOC4803628|XP_001360316.2|DPSE
OG0005553	LOC110183201|XP_020807072.1|DSER	LOC4816781|XP_001356551.1|DPSE
OG0005554	LOC110176802|XP_020798897.1|DSER	LOC4817750|XP_015035645.2|DPSE
OG0005555	LOC110176992|XP_020799161.1|DSER	LOC4817721|XP_001357111.1|DPSE
OG0005556	LOC110176990|XP_020799160.1|DSER	LOC4817795|XP_001357110.1|DPSE
OG0005557	LOC110184894|XP_020809200.1|DSER	LOC4816882|XP_001356545.2|DPSE
OG0005558	LOC110179383|XP_020802557.1|DSER	LOC6903642|XP_015034986.2|DPSE
OG0005559	LOC110187291|XP_020812339.1|DSER	LOC4816931|XP_001356869.2|DPSE
OG0005560	LOC110187348|XP_020812395.1|DSER	LOC4816883|XP_001356546.2|DPSE
OG0005561	LOC110181499|XP_020804926.1|DSER	LOC4814192|XP_001354316.1|DPSE
OG0005562	LOC110179182|XP_020802244.1|DSER	LOC4817349|XP_015036004.2|DPSE
OG0005563	LOC110185445|XP_020809932.1|DSER	LOC4811703|XP_033237068.1|DPSE
OG0005564	LOC110183399|XP_020807328.1|DSER	LOC117184105|XP_033236189.1|DPSE
OG0005565	LOC110184834|XP_020809137.1|DSER, LOC110179805|XP_020803072.1|DSER	LOC4817112|XP_001356567.1|DPSE
OG0005566	LOC110179806|XP_020803073.1|DSER	LOC4817113|XP_001356568.1|DPSE
OG0005567	LOC110189699|XP_020815537.1|DSER	LOC4800430|XP_001357708.4|DPSE
OG0005568	LOC110182330|XP_020806021.1|DSER	LOC4816514|XP_001355942.2|DPSE
OG0005569	LOC110182250|XP_020805928.1|DSER	LOC4817359|XP_015036054.1|DPSE
OG0005570	LOC110185655|XP_020810273.1|DSER	LOC4817594|XP_001356997.4|DPSE
OG0005571	LOC110177964|XP_020800614.1|DSER	LOC6898201|XP_033233201.1|DPSE
OG0005572	LOC110180043|XP_020803314.1|DSER	LOC4803779|XP_015039358.2|DPSE
OG0005573	LOC110186400|XP_020811223.1|DSER	LOC4803043|XP_015038255.2|DPSE
OG0005574	LOC110191534|XP_020818065.1|DSER	LOC4804905|XP_001361390.4|DPSE
OG0005575	LOC110186221|XP_020810942.1|DSER	LOC6897013|XP_002137198.1|DPSE
OG0005576	LOC110189452|XP_020815183.1|DSER	LOC6898960|XP_002138920.2|DPSE
OG0005577	LOC110176143|XP_020798038.1|DSER	LOC4813526|XP_001353169.2|DPSE
OG0005578	LOC110178564|XP_020801395.1|DSER	LOC4813827|XP_033240142.1|DPSE
OG0005579	LOC110178563|XP_020801394.1|DSER	LOC26532629|XP_015042737.1|DPSE
OG0005580	LOC110190711|XP_020816990.1|DSER	LOC4814035|XP_001354169.1|DPSE
OG0005581	LOC110181661|XP_020805126.1|DSER	LOC6901716|XP_033238115.1|DPSE
OG0005582	LOC110190915|XP_020817235.1|DSER	LOC4813343|XP_001353584.3|DPSE
OG0005583	LOC110190260|XP_020816284.1|DSER	LOC4813136|XP_001353811.2|DPSE
OG0005584	LOC110185624|XP_020810234.1|DSER	LOC4818151|XP_033235880.1|DPSE
OG0005585	LOC110191731|XP_020818309.1|DSER	LOC6897850|XP_002137953.2|DPSE
OG0005586	LOC110177246|XP_020799550.1|DSER	LOC4802424|XP_001359346.2|DPSE
OG0005587	LOC110183458|XP_020807398.1|DSER	LOC4811738|XP_001352310.3|DPSE
OG0005588	LOC110190579|XP_020816826.1|DSER	LOC4813764|XP_001353262.1|DPSE
OG0005589	LOC110186531|XP_020811389.1|DSER	LOC4803035|XP_001359837.1|DPSE
