Orthogroup	DSER.longest_only	DEUG.longest_only
OG0006121	LOC110190104|XP_020816071.1|DSER	LOC108108754|XP_017072402.1|DEUG
OG0006122	LOC110187521|XP_020812576.1|DSER	LOC108108884|XP_017072601.1|DEUG
OG0006123	LOC110178001|XP_020800664.1|DSER	LOC108107472|XP_017070508.1|DEUG
OG0006124	LOC110176448|XP_020798457.1|DSER	LOC108116571|XP_017084001.1|DEUG, LOC108116529|XP_017083957.1|DEUG
OG0006125	LOC110177482|XP_020799888.1|DSER	LOC108108058|XP_017071422.1|DEUG
OG0006126	LOC110190543|XP_020816749.1|DSER	LOC108102751|XP_017063392.1|DEUG
OG0006127	LOC110176165|XP_020798061.1|DSER	LOC108104291|XP_017065754.1|DEUG
OG0006128	LOC110176208|XP_020798130.1|DSER	LOC108118244|XP_017086322.1|DEUG
OG0006129	LOC110176155|XP_020798051.1|DSER	LOC108104296|XP_017065759.1|DEUG
OG0006130	LOC110176192|XP_020798101.1|DSER	LOC108118214|XP_017086273.1|DEUG
OG0006131	LOC110176259|XP_020798230.1|DSER	LOC108118219|XP_017086284.1|DEUG
OG0006132	LOC110176262|XP_020798234.1|DSER	LOC108118238|XP_017086312.1|DEUG
OG0006133	LOC110176193|XP_020798103.1|DSER	LOC108118215|XP_017086274.1|DEUG
OG0006134	LOC110176289|XP_020798268.1|DSER	LOC108104287|XP_017065746.1|DEUG
OG0006135	LOC110176136|XP_020798031.1|DSER	LOC108118213|XP_017086271.1|DEUG
OG0006136	LOC110177483|XP_020799891.1|DSER	LOC108108060|XP_017071426.1|DEUG
OG0006137	LOC110176251|XP_020798214.1|DSER	LOC108104258|XP_017065695.1|DEUG
OG0006138	LOC110178459|XP_020801259.1|DSER	LOC108105396|XP_017067430.1|DEUG
OG0006139	LOC110178238|XP_020800948.1|DSER	LOC108104561|XP_017066193.1|DEUG
OG0006140	LOC110175989|XP_020797846.1|DSER	LOC108107388|XP_017070394.1|DEUG
OG0006141	LOC110186841|XP_020812069.1|DSER	LOC108112905|XP_017078761.1|DEUG
OG0006142	LOC110185286|XP_020809693.1|DSER	LOC108108516|XP_017072075.1|DEUG
OG0006143	LOC110177510|XP_020799923.1|DSER	LOC108114471|XP_017080968.1|DEUG
OG0006144	LOC110190882|XP_020817197.1|DSER	LOC108105992|XP_017068315.1|DEUG
OG0006145	LOC110189950|XP_020815897.1|DSER	LOC108107569|XP_017070617.1|DEUG
OG0006146	LOC110183841|XP_020807851.1|DSER	LOC108106137|XP_017068518.1|DEUG
OG0006147	LOC110191091|XP_020817494.1|DSER	LOC108110253|XP_017074733.1|DEUG
OG0006148	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER	LOC108114421|XP_017080897.1|DEUG
OG0006149	LOC110177502|XP_020799914.1|DSER	LOC108114474|XP_017080972.1|DEUG
OG0006150	LOC110177500|XP_020799912.1|DSER	LOC108114470|XP_017080966.1|DEUG
OG0006151	LOC110183208|XP_020807080.1|DSER	LOC108110772|XP_017075478.1|DEUG
OG0006152	LOC110190526|XP_020816731.1|DSER	LOC108113761|XP_017079946.1|DEUG
OG0006153	LOC110176539|XP_020798591.1|DSER	LOC108113337|XP_017079385.1|DEUG
OG0006154	LOC110186782|XP_020811714.1|DSER	LOC108113696|XP_017079862.1|DEUG
OG0006155	LOC110191051|XP_020817436.1|DSER	LOC108109845|XP_017074090.1|DEUG
OG0006156	LOC110188225|XP_020813531.1|DSER	LOC108109493|XP_017073519.1|DEUG
OG0006157	LOC110191513|XP_020818039.1|DSER	LOC108107490|XP_017070525.1|DEUG
OG0006158	LOC110181257|XP_020804621.1|DSER	LOC108107730|XP_017070867.1|DEUG
OG0006159	LOC110189199|XP_020814829.1|DSER	LOC108106792|XP_017069526.1|DEUG
OG0006160	LOC110191494|XP_020818017.1|DSER	LOC108107484|XP_017070519.1|DEUG
OG0006161	LOC110177087|XP_020799273.1|DSER	LOC108104479|XP_017066065.1|DEUG
OG0006162	LOC110185442|XP_020809925.1|DSER	LOC108108683|XP_017072279.1|DEUG
OG0006163	LOC110189206|XP_020814837.1|DSER	LOC108106351|XP_017068820.1|DEUG
OG0006165	LOC110177514|XP_020799929.1|DSER	LOC108108679|XP_017072273.1|DEUG
OG0006167	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER	LOC108109168|XP_017073080.1|DEUG
OG0006168	LOC110181560|XP_020805005.1|DSER	LOC108103195|XP_017064072.1|DEUG
OG0006169	LOC110180456|XP_020803791.1|DSER	LOC108104438|XP_017065986.1|DEUG, LOC108116151|XP_017083376.1|DEUG
OG0006170	LOC110179337|XP_020802500.1|DSER	LOC108109074|XP_017072922.1|DEUG
OG0006171	LOC110190258|XP_020816280.1|DSER	LOC108114048|XP_017080286.1|DEUG
OG0006172	LOC110176718|XP_020798818.1|DSER	LOC108104892|XP_017066711.1|DEUG
OG0006172	LOC110176719|XP_020798819.1|DSER	LOC108104900|XP_017066720.1|DEUG
OG0006173	LOC110185854|XP_020810522.1|DSER	LOC108110803|XP_017075526.1|DEUG
OG0006174	LOC110190892|XP_020817210.1|DSER	LOC108108444|XP_017071987.1|DEUG, LOC108108450|XP_017071992.1|DEUG
OG0006176	LOC110177599|XP_020800053.1|DSER	LOC108114801|XP_017081403.1|DEUG
OG0006177	LOC110189077|XP_020814707.1|DSER	LOC108109786|XP_017073954.1|DEUG
OG0006178	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER	LOC108112140|XP_017077377.1|DEUG
OG0006179	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG
OG0006181	LOC110188701|XP_020814166.1|DSER	LOC108117216|XP_017085031.1|DEUG
OG0006182	LOC110188605|XP_020814027.1|DSER	LOC108115709|XP_017082769.1|DEUG
OG0006183	LOC110186462|XP_020811309.1|DSER	LOC108116943|XP_017084580.1|DEUG
OG0006184	LOC110191206|XP_020817633.1|DSER	LOC108109567|XP_017073632.1|DEUG
OG0006185	LOC110191818|XP_020818442.1|DSER	LOC108105602|XP_017067766.1|DEUG
OG0006186	LOC110191115|XP_020817519.1|DSER	LOC108109551|XP_017073610.1|DEUG
OG0006187	LOC110186684|XP_020811611.1|DSER	LOC108111303|XP_017076186.1|DEUG
OG0006188	LOC110179524|XP_020802760.1|DSER	LOC108109733|XP_017073870.1|DEUG
OG0006189	LOC110179526|XP_020802764.1|DSER	LOC108109734|XP_017073873.1|DEUG
OG0006190	LOC110187707|XP_020812801.1|DSER	LOC108117523|XP_017085510.1|DEUG
OG0006191	LOC110177374|XP_020799730.1|DSER	LOC108115864|XP_017082979.1|DEUG
OG0006192	LOC110180418|XP_020803742.1|DSER	LOC108103710|XP_017064796.1|DEUG
OG0006193	LOC110180631|XP_020803977.1|DSER	LOC108102930|XP_017063679.1|DEUG
OG0006194	LOC110184254|XP_020808374.1|DSER	LOC108102988|XP_017063789.1|DEUG
OG0006195	LOC110185508|XP_020810062.1|DSER	LOC108110077|XP_017074454.1|DEUG
OG0006196	LOC110188366|XP_020813734.1|DSER	LOC108110465|XP_017075025.1|DEUG
OG0006197	LOC110185439|XP_020809922.1|DSER	LOC108102334|XP_017062636.1|DEUG
OG0006198	LOC110184297|XP_020808444.1|DSER	LOC108116561|XP_017083993.1|DEUG
OG0006199	LOC110189736|XP_020815593.1|DSER	LOC108113743|XP_017079921.1|DEUG
OG0006200	LOC110187990|XP_020813171.1|DSER	LOC108111607|XP_017076625.1|DEUG
OG0006201	LOC110175965|XP_020797816.1|DSER	LOC108109949|XP_017074243.1|DEUG
OG0006202	LOC110176043|XP_020797913.1|DSER	LOC108109924|XP_017074214.1|DEUG
OG0006203	LOC110184274|XP_020808400.1|DSER	LOC108105345|XP_017067337.1|DEUG
OG0006204	LOC110186142|XP_020810851.1|DSER	LOC108105240|XP_017067202.1|DEUG
OG0006205	LOC110180289|XP_020803605.1|DSER	LOC108103101|XP_017063955.1|DEUG
OG0006206	LOC110184385|XP_020808551.1|DSER	LOC108115226|XP_017082071.1|DEUG
OG0006207	LOC110187410|XP_020812457.1|DSER	LOC108115495|XP_017082470.1|DEUG
OG0006208	LOC110178742|XP_020801629.1|DSER	LOC108104644|XP_017066311.1|DEUG
OG0006209	LOC110184446|XP_020808645.1|DSER	LOC108103975|XP_017065242.1|DEUG
OG0006210	LOC110182105|XP_020805749.1|DSER	LOC108116374|XP_017083707.1|DEUG
OG0006211	LOC110184952|XP_020809259.1|DSER	LOC108106119|XP_017068488.1|DEUG
OG0006212	LOC110184951|XP_020809258.1|DSER	LOC108106117|XP_017068486.1|DEUG
OG0006213	LOC110187951|XP_020813127.1|DSER	LOC108117656|XP_017085679.1|DEUG
OG0006214	LOC110176042|XP_020797912.1|DSER	LOC108102987|XP_017063788.1|DEUG
OG0006215	LOC110184805|XP_020809098.1|DSER	LOC108117414|XP_017085311.1|DEUG
OG0006216	LOC110189493|XP_020815247.1|DSER	LOC108115874|XP_017082994.1|DEUG
OG0006217	LOC110176031|XP_020797902.1|DSER	LOC108105384|XP_017067417.1|DEUG
OG0006218	LOC110185548|XP_020810125.1|DSER	LOC108105853|XP_017068113.1|DEUG
OG0006219	LOC110182206|XP_020805892.1|DSER	LOC108102443|XP_017062926.1|DEUG
OG0006220	LOC110178943|XP_020801901.1|DSER	LOC108108596|XP_017072183.1|DEUG
OG0006221	LOC110191035|XP_020817415.1|DSER	LOC108109082|XP_017072938.1|DEUG
OG0006222	LOC110191060|XP_020817449.1|DSER	LOC108109057|XP_017072868.1|DEUG
OG0006223	LOC110175983|XP_020797841.1|DSER	LOC108109635|XP_017073700.1|DEUG
OG0006224	LOC110180283|XP_020803593.1|DSER	LOC108103102|XP_017063956.1|DEUG
OG0006225	LOC110181599|XP_020805051.1|DSER	LOC108103251|XP_017064144.1|DEUG
OG0006226	LOC110189274|XP_020814952.1|DSER	LOC108112237|XP_017077547.1|DEUG
OG0006227	LOC110179076|XP_020802115.1|DSER	LOC108111862|XP_017076974.1|DEUG
OG0006228	LOC110182347|XP_020806082.1|DSER	LOC108109033|XP_017072817.1|DEUG
OG0006229	LOC110185473|XP_020809989.1|DSER	LOC108102349|XP_017062687.1|DEUG
OG0006230	LOC110181642|XP_020805116.1|DSER	LOC108103474|XP_017064463.1|DEUG
OG0006231	LOC110183239|XP_020807116.1|DSER	LOC108102899|XP_017063601.1|DEUG
OG0006232	LOC110184382|XP_020808546.1|DSER	LOC108103954|XP_017065206.1|DEUG
OG0006233	LOC110181800|XP_020805341.1|DSER	LOC108103962|XP_017065221.1|DEUG
OG0006234	LOC110181645|XP_020805118.1|DSER	LOC108103482|XP_017064476.1|DEUG
OG0006235	LOC110182089|XP_020805730.1|DSER	LOC108103568|XP_017064582.1|DEUG
OG0006236	LOC110185525|XP_020810081.1|DSER	LOC108110082|XP_017074459.1|DEUG
OG0006237	LOC110180294|XP_020803609.1|DSER	LOC108103112|XP_017063969.1|DEUG
OG0006238	LOC110181768|XP_020805300.1|DSER	LOC108102944|XP_017063704.1|DEUG
OG0006239	LOC110180321|XP_020803635.1|DSER	LOC108102406|XP_017062850.1|DEUG
OG0006240	LOC110189020|XP_020814640.1|DSER	LOC108111433|XP_017076389.1|DEUG
OG0006241	LOC110181643|XP_020805117.1|DSER	LOC108103478|XP_017064469.1|DEUG
OG0006242	LOC110179495|XP_020802728.1|DSER	LOC108109989|XP_017074312.1|DEUG
OG0006243	LOC110191756|XP_020818354.1|DSER	LOC108110589|XP_017075178.1|DEUG
OG0006244	LOC110190941|XP_020817273.1|DSER	LOC108110621|XP_017075211.1|DEUG
OG0006245	LOC110188227|XP_020813533.1|DSER	LOC108115666|XP_017082718.1|DEUG
OG0006246	LOC110179753|XP_020803028.1|DSER	LOC108118154|XP_017086201.1|DEUG
OG0006247	LOC110191587|XP_020818131.1|DSER	LOC108112808|XP_017078590.1|DEUG
OG0006248	LOC110177142|XP_020799375.1|DSER	LOC108105372|XP_017067437.1|DEUG, LOC108117322|XP_017085182.1|DEUG
OG0006249	LOC110185662|XP_020810281.1|DSER	LOC108102647|XP_017063261.1|DEUG
OG0006250	LOC110187138|XP_020812211.1|DSER	LOC108110069|XP_017074439.1|DEUG
OG0006251	LOC110186521|XP_020811378.1|DSER	LOC108115816|XP_017082896.1|DEUG
OG0006252	LOC110186520|XP_020811376.1|DSER	LOC108115815|XP_017082895.1|DEUG
OG0006253	LOC110179746|XP_020803020.1|DSER	LOC108118152|XP_017086198.1|DEUG
OG0006254	LOC110186258|XP_020811023.1|DSER	LOC108115527|XP_017082518.1|DEUG
OG0006255	LOC110177325|XP_020799657.1|DSER	LOC108115686|XP_017082743.1|DEUG
OG0006256	LOC110181502|XP_020804931.1|DSER	LOC108103481|XP_017064475.1|DEUG
OG0006257	LOC110182094|XP_020805737.1|DSER	LOC108103144|XP_017064005.1|DEUG
OG0006258	LOC110184445|XP_020808644.1|DSER	LOC108103974|XP_017065241.1|DEUG
OG0006259	LOC110191204|XP_020817629.1|DSER	LOC108116942|XP_017084579.1|DEUG
OG0006260	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER	LOC108103169|XP_017064044.1|DEUG
OG0006261	LOC110184998|XP_020809311.1|DSER	LOC108104124|XP_017065515.1|DEUG
OG0006262	LOC110182216|XP_020805901.1|DSER	LOC108109705|XP_017073823.1|DEUG
OG0006263	LOC110182575|XP_020806283.1|DSER	LOC108103714|XP_017064800.1|DEUG
OG0006264	LOC110187120|XP_020812189.1|DSER	LOC108104365|XP_017065865.1|DEUG
OG0006265	LOC110178267|XP_020800992.1|DSER	LOC108113048|XP_017078967.1|DEUG
OG0006266	LOC110187114|XP_020812182.1|DSER	LOC108104406|XP_017065942.1|DEUG
OG0006267	LOC110184184|XP_020808254.1|DSER	LOC108118365|XP_017086523.1|DEUG
OG0006268	LOC110178169|XP_020800865.1|DSER	LOC108113035|XP_017078955.1|DEUG
OG0006269	LOC110186610|XP_020811501.1|DSER	LOC108112836|XP_017078636.1|DEUG
OG0006270	LOC110179059|XP_020802078.1|DSER	LOC108109666|XP_017073734.1|DEUG
OG0006271	LOC110189881|XP_020815788.1|DSER	LOC108113803|XP_017080000.1|DEUG
OG0006272	LOC110175952|XP_020797800.1|DSER	LOC108103005|XP_017063812.1|DEUG
OG0006273	LOC110189776|XP_020815659.1|DSER	LOC108112372|XP_017077691.1|DEUG
OG0006274	LOC110184207|XP_020808313.1|DSER	LOC108118364|XP_017086522.1|DEUG
OG0006275	LOC110181820|XP_020805375.1|DSER	LOC108103369|XP_017064304.1|DEUG
OG0006276	LOC110184496|XP_020808709.1|DSER	LOC108104716|XP_017066426.1|DEUG
OG0006277	LOC110188572|XP_020813992.1|DSER	LOC108115178|XP_017081991.1|DEUG
OG0006278	LOC110184405|XP_020808590.1|DSER	LOC108105321|XP_017067301.1|DEUG
OG0006279	LOC110182114|XP_020805780.1|DSER	LOC108102949|XP_017063713.1|DEUG
OG0006280	LOC110180377|XP_020803702.1|DSER	LOC108102399|XP_017062831.1|DEUG
OG0006281	LOC110180376|XP_020803701.1|DSER	LOC108102398|XP_017062830.1|DEUG
OG0006282	LOC110186952|XP_020811947.1|DSER	LOC108105092|XP_017067012.1|DEUG
OG0006283	LOC110184602|XP_020808856.1|DSER	LOC108116702|XP_017084208.1|DEUG
OG0006284	LOC110190589|XP_020816841.1|DSER	LOC108114441|XP_017080923.1|DEUG
OG0006285	LOC110189071|XP_020814704.1|DSER	LOC108114956|XP_017081639.1|DEUG
OG0006286	LOC110188636|XP_020814070.1|DSER	LOC108116996|XP_017084650.1|DEUG
OG0006287	LOC110181703|XP_020805206.1|DSER	LOC108103017|XP_017063831.1|DEUG
OG0006288	LOC110186533|XP_020811393.1|DSER	LOC108113507|XP_017079588.1|DEUG
OG0006289	LOC110188080|XP_020813292.1|DSER	LOC108116963|XP_017084608.1|DEUG
OG0006290	LOC110182059|XP_020805674.1|DSER	LOC108117117|XP_017084838.1|DEUG
OG0006291	LOC110182600|XP_020806317.1|DSER	LOC108108219|XP_017071679.1|DEUG
OG0006292	LOC110182467|XP_020806164.1|DSER	LOC108103877|XP_017065093.1|DEUG
OG0006293	LOC110178735|XP_020801619.1|DSER	LOC108102826|XP_017063504.1|DEUG
OG0006294	LOC110180629|XP_020803976.1|DSER	LOC108102924|XP_017063667.1|DEUG
OG0006295	LOC110180405|XP_020803718.1|DSER	LOC108103707|XP_017064792.1|DEUG
OG0006296	LOC110180636|XP_020803988.1|DSER	LOC108103773|XP_017064890.1|DEUG
OG0006297	LOC110181904|XP_020805495.1|DSER	LOC108105367|XP_017067382.1|DEUG
OG0006298	LOC110180623|XP_020803966.1|DSER	LOC108102926|XP_017063673.1|DEUG
OG0006299	LOC110184485|XP_020808695.1|DSER	LOC108118283|XP_017086367.1|DEUG
OG0006300	LOC110179092|XP_020802137.1|DSER	LOC108103364|XP_017064299.1|DEUG
OG0006301	LOC110184160|XP_020808227.1|DSER	LOC108105073|XP_017066985.1|DEUG
OG0006302	LOC110181519|XP_020804951.1|DSER	LOC108111876|XP_017076993.1|DEUG
OG0006303	LOC110177837|XP_020800442.1|DSER	LOC108106582|XP_017069252.1|DEUG
OG0006304	LOC110184188|XP_020808265.1|DSER	LOC108116021|XP_017083197.1|DEUG
OG0006305	LOC110183920|XP_020807943.1|DSER	LOC108116030|XP_017083206.1|DEUG
OG0006306	LOC110190986|XP_020817353.1|DSER	LOC108113732|XP_017079909.1|DEUG
OG0006307	LOC110176538|XP_020798587.1|DSER	LOC108109376|XP_017073358.1|DEUG
OG0006308	LOC110179094|XP_020802139.1|DSER	LOC108103489|XP_017064486.1|DEUG
OG0006309	LOC110181608|XP_020805065.1|DSER	LOC108103983|XP_017065257.1|DEUG
OG0006310	LOC110186491|XP_020811341.1|DSER	LOC108115354|XP_017082267.1|DEUG
OG0006311	LOC110182202|XP_020805882.1|DSER	LOC108103454|XP_017064432.1|DEUG
OG0006312	LOC110182201|XP_020805881.1|DSER	LOC108103452|XP_017064429.1|DEUG
OG0006313	LOC110184310|XP_020808456.1|DSER	LOC108117432|XP_017085335.1|DEUG
OG0006314	LOC110181683|XP_020805183.1|DSER	LOC108115223|XP_017082067.1|DEUG
OG0006315	LOC110186646|XP_020811564.1|DSER	LOC108104223|XP_017065656.1|DEUG
OG0006316	LOC110180354|XP_020803675.1|DSER	LOC108112698|XP_017078402.1|DEUG
OG0006317	LOC110184591|XP_020808841.1|DSER	LOC108104971|XP_017066831.1|DEUG
OG0006318	LOC110181680|XP_020805179.1|DSER	LOC108103765|XP_017064877.1|DEUG
OG0006319	LOC110189276|XP_020814954.1|DSER	LOC108104865|XP_017066676.1|DEUG
OG0006320	LOC110179063|XP_020802084.1|DSER	LOC108103164|XP_017064034.1|DEUG
OG0006322	LOC110176098|XP_020797996.1|DSER	LOC108103122|XP_017063976.1|DEUG
OG0006323	LOC110181900|XP_020805490.1|DSER	LOC108115199|XP_017082012.1|DEUG
OG0006324	LOC110180093|XP_020803374.1|DSER	LOC108103644|XP_017064687.1|DEUG
OG0006325	LOC110177166|XP_020799411.1|DSER	LOC108110250|XP_017074727.1|DEUG
OG0006326	LOC110176146|XP_020798042.1|DSER	LOC108118222|XP_017086289.1|DEUG
OG0006327	LOC110186451|XP_020811295.1|DSER	LOC108115885|XP_017083017.1|DEUG
OG0006328	LOC110177333|XP_020799675.1|DSER	LOC108115605|XP_017082620.1|DEUG
OG0006329	LOC110182525|XP_020806231.1|DSER	LOC108103809|XP_017064979.1|DEUG
OG0006330	LOC110189646|XP_020815451.1|DSER	LOC108113750|XP_017079933.1|DEUG
OG0006331	LOC110179397|XP_020802581.1|DSER	LOC108105374|XP_017067398.1|DEUG
OG0006332	LOC110187112|XP_020812181.1|DSER	LOC108103886|XP_017065106.1|DEUG
OG0006333	LOC110184163|XP_020808231.1|DSER	LOC108118354|XP_017086492.1|DEUG
OG0006334	LOC110180406|XP_020803719.1|DSER	LOC108103688|XP_017064767.1|DEUG
OG0006335	LOC110188828|XP_020814381.1|DSER	LOC108115696|XP_017082755.1|DEUG
OG0006336	LOC110182057|XP_020805672.1|DSER	LOC108110141|XP_017074545.1|DEUG
OG0006337	LOC110176073|XP_020797953.1|DSER	LOC108111883|XP_017077004.1|DEUG
OG0006338	LOC110176445|XP_020798453.1|DSER	LOC108115019|XP_017081750.1|DEUG
OG0006339	LOC110184393|XP_020808561.1|DSER	LOC108115219|XP_017082062.1|DEUG
OG0006340	LOC110179122|XP_020802171.1|DSER	LOC108105057|XP_017066965.1|DEUG
OG0006341	LOC110176123|XP_020798019.1|DSER	LOC108103155|XP_017064022.1|DEUG
OG0006342	LOC110175932|XP_020797770.1|DSER	LOC108103159|XP_017064029.1|DEUG
OG0006343	LOC110176094|XP_020797993.1|DSER	LOC108103113|XP_017063970.1|DEUG
OG0006344	LOC110180638|XP_020803990.1|DSER	LOC108103506|XP_017064506.1|DEUG
OG0006345	LOC110188657|XP_020814101.1|DSER	LOC108115617|XP_017082652.1|DEUG
OG0006346	LOC110186861|XP_020811812.1|DSER	LOC108116039|XP_017083225.1|DEUG
OG0006347	LOC110176393|XP_020798381.1|DSER	LOC108116665|XP_017084145.1|DEUG
OG0006348	LOC110182555|XP_020806266.1|DSER	LOC108103332|XP_017064257.1|DEUG
OG0006349	LOC110179433|XP_020802625.1|DSER	LOC108104407|XP_017065943.1|DEUG
OG0006350	LOC110186544|XP_020811406.1|DSER	LOC108111377|XP_017076298.1|DEUG
OG0006351	LOC110180119|XP_020803418.1|DSER	LOC108105090|XP_017067006.1|DEUG
OG0006352	LOC110189233|XP_020814875.1|DSER	LOC108106614|XP_017069303.1|DEUG
OG0006353	LOC110186564|XP_020811427.1|DSER	LOC108111300|XP_017076183.1|DEUG
OG0006354	LOC110177429|XP_020799811.1|DSER	LOC108115655|XP_017082701.1|DEUG
OG0006355	LOC110179381|XP_020802554.1|DSER	LOC108103149|XP_017064011.1|DEUG
OG0006356	LOC110181758|XP_020805280.1|DSER	LOC108104417|XP_017065961.1|DEUG
OG0006357	LOC110181678|XP_020805172.1|DSER	LOC108105348|XP_017067343.1|DEUG
OG0006358	LOC110177637|XP_020800108.1|DSER	LOC108102818|XP_017063489.1|DEUG
OG0006359	LOC110191777|XP_020818381.1|DSER	LOC108105598|XP_017067762.1|DEUG
OG0006360	LOC110181918|XP_020805513.1|DSER	LOC108103217|XP_017064101.1|DEUG
OG0006361	LOC110191772|XP_020818376.1|DSER	LOC108116148|XP_017083373.1|DEUG
OG0006362	LOC110179512|XP_020802748.1|DSER	LOC108105497|XP_017067603.1|DEUG
OG0006363	LOC110181776|XP_020805313.1|DSER	LOC108103560|XP_017064575.1|DEUG
OG0006364	LOC110187293|XP_020812341.1|DSER	LOC108104134|XP_017065525.1|DEUG
OG0006365	LOC110176067|XP_020797947.1|DSER	LOC108109633|XP_017073697.1|DEUG
OG0006366	LOC110176016|XP_020797884.1|DSER	LOC108109707|XP_017073826.1|DEUG
OG0006367	LOC110179399|XP_020802582.1|DSER	LOC108103190|XP_017064066.1|DEUG
OG0006368	LOC110186630|XP_020811546.1|DSER	LOC108111331|XP_017076240.1|DEUG
OG0006369	LOC110186620|XP_020811515.1|DSER	LOC108111325|XP_017076224.1|DEUG
OG0006370	LOC110181707|XP_020805214.1|DSER	LOC108106059|XP_017068406.1|DEUG
OG0006371	LOC110186671|XP_020811594.1|DSER	LOC108113508|XP_017079589.1|DEUG
OG0006372	LOC110186779|XP_020811710.1|DSER	LOC108115888|XP_017083021.1|DEUG
OG0006373	LOC110181556|XP_020804997.1|DSER	LOC108118084|XP_017086120.1|DEUG
OG0006374	LOC110182197|XP_020805869.1|DSER	LOC108103447|XP_017064417.1|DEUG
OG0006375	LOC110184576|XP_020808810.1|DSER	LOC108110083|XP_017074461.1|DEUG
OG0006376	LOC110179379|XP_020802552.1|DSER	LOC108103156|XP_017064026.1|DEUG
OG0006377	LOC110181745|XP_020805264.1|DSER	LOC108109963|XP_017074268.1|DEUG
OG0006378	LOC110189033|XP_020814660.1|DSER	LOC108111410|XP_017076353.1|DEUG
OG0006379	LOC110181493|XP_020804915.1|DSER	LOC108110031|XP_017074369.1|DEUG
OG0006380	LOC110181711|XP_020805219.1|DSER	LOC108110334|XP_017074853.1|DEUG
OG0006381	LOC110180643|XP_020803996.1|DSER	LOC108102925|XP_017063671.1|DEUG
OG0006382	LOC110183512|XP_020807457.1|DSER	LOC108103900|XP_017065132.1|DEUG
OG0006383	LOC110180378|XP_020803703.1|DSER	LOC108103810|XP_017064985.1|DEUG
OG0006384	LOC110180331|XP_020803648.1|DSER	LOC108103816|XP_017064992.1|DEUG
OG0006385	LOC110177315|XP_020799646.1|DSER	LOC108115653|XP_017082697.1|DEUG
OG0006386	LOC110186034|XP_020810730.1|DSER	LOC108106932|XP_017069686.1|DEUG
OG0006387	LOC110186393|XP_020811214.1|DSER	LOC108111394|XP_017076318.1|DEUG
OG0006388	LOC110180471|XP_020803807.1|DSER	LOC108103686|XP_017064764.1|DEUG
OG0006389	LOC110180470|XP_020803806.1|DSER	LOC108103687|XP_017064766.1|DEUG
OG0006390	LOC110187770|XP_020812893.1|DSER	LOC108105273|XP_017067247.1|DEUG
OG0006391	LOC110184699|XP_020808974.1|DSER	LOC108117002|XP_017084657.1|DEUG
OG0006392	LOC110182567|XP_020806275.1|DSER	LOC108103711|XP_017064797.1|DEUG
OG0006393	LOC110181210|XP_020804551.1|DSER	LOC108102974|XP_017063810.1|DEUG
OG0006394	LOC110187759|XP_020812882.1|DSER	LOC108107375|XP_017070413.1|DEUG
OG0006395	LOC110186611|XP_020811502.1|DSER	LOC108112843|XP_017078649.1|DEUG
OG0006396	LOC110180141|XP_020803446.1|DSER	LOC108105065|XP_017066973.1|DEUG
OG0006397	LOC110184604|XP_020808855.1|DSER	LOC108110391|XP_017074935.1|DEUG
OG0006398	LOC110182097|XP_020805740.1|DSER	LOC108103268|XP_017064169.1|DEUG
OG0006399	LOC110184271|XP_020808395.1|DSER	LOC108110065|XP_017074435.1|DEUG
OG0006400	LOC110184269|XP_020808393.1|DSER	LOC108110064|XP_017074433.1|DEUG
OG0006401	LOC110185260|XP_020809658.1|DSER	LOC108108473|XP_017072021.1|DEUG
OG0006402	LOC110190952|XP_020817292.1|DSER	LOC108110266|XP_017074743.1|DEUG
OG0006403	LOC110191306|XP_020817775.1|DSER	LOC108110174|XP_017074586.1|DEUG
OG0006404	LOC110186950|XP_020811944.1|DSER	LOC108116384|XP_017083730.1|DEUG
OG0006405	LOC110191240|XP_020817677.1|DSER	LOC108113827|XP_017080025.1|DEUG
OG0006406	LOC110177460|XP_020799857.1|DSER	LOC108116075|XP_017083281.1|DEUG
OG0006407	LOC110184344|XP_020808498.1|DSER	LOC108118078|XP_017086110.1|DEUG
OG0006408	LOC110184165|XP_020808235.1|DSER	LOC108105056|XP_017066963.1|DEUG
OG0006409	LOC110184226|XP_020808344.1|DSER	LOC108104358|XP_017065856.1|DEUG
OG0006410	LOC110181514|XP_020804947.1|DSER	LOC108103875|XP_017065090.1|DEUG
OG0006411	LOC110179678|XP_020802949.1|DSER	LOC108103868|XP_017065072.1|DEUG
OG0006412	LOC110186785|XP_020811719.1|DSER	LOC108113629|XP_017079786.1|DEUG
OG0006413	LOC110186411|XP_020811241.1|DSER	LOC108113605|XP_017079750.1|DEUG
OG0006414	LOC110188356|XP_020813723.1|DSER	LOC108109535|XP_017073589.1|DEUG
