Orthogroup	DSER.longest_only	DELE.longest_only
OG0005899	LOC110189641|XP_020815446.1|DSER	LOC108149664|XP_017132898.1|DELE
OG0005900	LOC110178181|XP_020800872.1|DSER	LOC108137871|XP_017115299.1|DELE
OG0005901	LOC110177713|XP_020800212.1|DSER	LOC108142003|XP_017121159.1|DELE
OG0005902	LOC110176778|XP_020798876.1|DSER, LOC110189606|XP_020815399.1|DSER	LOC108149747|XP_017133027.1|DELE
OG0005903	LOC110188140|XP_020813395.1|DSER	LOC108136877|XP_017113817.1|DELE
OG0005904	LOC110186424|XP_020811269.1|DSER	LOC108135487|XP_017111722.1|DELE
OG0005905	LOC110189922|XP_020815856.1|DSER	LOC108142620|XP_017122093.1|DELE
OG0005906	LOC110189867|XP_020815747.1|DSER	LOC108145814|XP_017126893.1|DELE
OG0005907	LOC110190284|XP_020816319.1|DSER	LOC108142504|XP_017121899.1|DELE
OG0005908	LOC110189863|XP_020815741.1|DSER	LOC108142645|XP_017122132.1|DELE
OG0005909	LOC110179829|XP_020803094.1|DSER	LOC108143245|XP_017123035.1|DELE
OG0005910	LOC110176351|XP_020798339.1|DSER	LOC108141330|XP_017120100.1|DELE
OG0005911	LOC110176342|XP_020798330.1|DSER	LOC108141333|XP_017120105.1|DELE
OG0005912	LOC110176338|XP_020798319.1|DSER	LOC108144224|XP_017124389.1|DELE
OG0005913	LOC110177347|XP_020799698.1|DSER	LOC108137374|XP_017114514.1|DELE
OG0005914	LOC110179279|XP_020802427.1|DSER	LOC108149838|XP_017133202.1|DELE
OG0005915	LOC110179282|XP_020802429.1|DSER	LOC108149826|XP_017133187.1|DELE
OG0005916	LOC110179205|XP_020802282.1|DSER	LOC108145492|XP_017126438.1|DELE
OG0005917	LOC110177852|XP_020800457.1|DSER	LOC108137055|XP_017114052.1|DELE
OG0005918	LOC110184531|XP_020808766.1|DSER	LOC108138588|XP_017116367.1|DELE
OG0005919	LOC110191802|XP_020818415.1|DSER	LOC108141349|XP_017120155.1|DELE
OG0005920	LOC110178361|XP_020801152.1|DSER	LOC108141425|XP_017120293.1|DELE
OG0005921	LOC110177578|XP_020800016.1|DSER	LOC108146509|XP_017128035.1|DELE
OG0005922	LOC110179527|XP_020802766.1|DSER	LOC108136309|XP_017112893.1|DELE
OG0005923	LOC110178999|XP_020801988.1|DSER	LOC108142835|XP_017122389.1|DELE
OG0005924	LOC110178556|XP_020801385.1|DSER	LOC108146853|XP_017128557.1|DELE
OG0005925	LOC110177484|XP_020799892.1|DSER	LOC108146850|XP_017128547.1|DELE
OG0005926	LOC110179715|XP_020802988.1|DSER	LOC108136661|XP_017113474.1|DELE
OG0005927	LOC110187761|XP_020812884.1|DSER	LOC108148381|XP_017130896.1|DELE
OG0005928	LOC110179382|XP_020802555.1|DSER	LOC108137283|XP_017114379.1|DELE
OG0005929	LOC110177553|XP_020799985.1|DSER	LOC108146377|XP_017127857.1|DELE
OG0005930	LOC110180261|XP_020803576.1|DSER	LOC108144391|XP_017124659.1|DELE
OG0005931	LOC110189411|XP_020815125.1|DSER	LOC108145124|XP_017125828.1|DELE
OG0005932	LOC110177752|XP_020800271.1|DSER	LOC108143643|XP_017123644.1|DELE
OG0005933	LOC110178398|XP_020801195.1|DSER	LOC108149890|XP_017133276.1|DELE
OG0005934	LOC110178819|XP_020801747.1|DSER	LOC108149796|XP_017133150.1|DELE
OG0005935	LOC110190240|XP_020816259.1|DSER	LOC108138365|XP_017116024.1|DELE
OG0005936	LOC110185694|XP_020810320.1|DSER	LOC108135294|XP_017111467.1|DELE
OG0005937	LOC110190242|XP_020816265.1|DSER	LOC108138376|XP_017116047.1|DELE
OG0005938	LOC110191511|XP_020818041.1|DSER	LOC108144553|XP_017125016.1|DELE
OG0005939	LOC110175948|XP_020797795.1|DSER	LOC108135453|XP_017111686.1|DELE
OG0005940	LOC110177933|XP_020800572.1|DSER	LOC108141800|XP_017120848.1|DELE
OG0005941	LOC110191469|XP_020817981.1|DSER	LOC108141505|XP_017120422.1|DELE
OG0005942	LOC110189471|XP_020815208.1|DSER	LOC108136919|XP_017113880.1|DELE, LOC108149897|XP_017133285.1|DELE
OG0005943	LOC110189754|XP_020815624.1|DSER	LOC108145104|XP_017125789.1|DELE
OG0005944	LOC110189283|XP_020814966.1|DSER	LOC108145085|XP_017125760.1|DELE
OG0005945	LOC110189293|XP_020814983.1|DSER	LOC108143542|XP_017123532.1|DELE
OG0005946	LOC110177984|XP_020800640.1|DSER	LOC108143510|XP_017123470.1|DELE
OG0005947	LOC110185803|XP_020810506.1|DSER	LOC108144465|XP_017124855.1|DELE
OG0005948	LOC110189868|XP_020815748.1|DSER	LOC108145669|XP_017126712.1|DELE
OG0005949	LOC110179823|XP_020803087.1|DSER	LOC108143135|XP_017122870.1|DELE
OG0005950	LOC110183163|XP_020807014.1|DSER	LOC108134494|XP_017110304.1|DELE
OG0005951	LOC110190606|XP_020816858.1|DSER	LOC108150239|XP_017133786.1|DELE
OG0005952	LOC110183162|XP_020807012.1|DSER	LOC108134493|XP_017110302.1|DELE
OG0005953	LOC110187423|XP_020812472.1|DSER	LOC108149556|XP_017132682.1|DELE
OG0005954	LOC110187448|XP_020812496.1|DSER	LOC108149443|XP_017132523.1|DELE
OG0005955	LOC110184223|XP_020808340.1|DSER	LOC108139331|XP_017117531.1|DELE
OG0005956	LOC110190976|XP_020817343.1|DSER	LOC108144493|XP_017124913.1|DELE
OG0005957	LOC110184471|XP_020808679.1|DSER	LOC108139127|XP_017117229.1|DELE
OG0005958	LOC110176434|XP_020798443.1|DSER	LOC108147312|XP_017129224.1|DELE
OG0005959	LOC110183445|XP_020807384.1|DSER	LOC108142100|XP_017121283.1|DELE
OG0005960	LOC110179562|XP_020802802.1|DSER	LOC108136557|XP_017113353.1|DELE
OG0005961	LOC110176335|XP_020798316.1|DSER	LOC108144576|XP_017125057.1|DELE
OG0005962	LOC110182872|XP_020806673.1|DSER	LOC108143369|XP_017123178.1|DELE
OG0005963	LOC110184010|XP_020808035.1|DSER	LOC108138310|XP_017115959.1|DELE
OG0005964	LOC110177777|XP_020800303.1|DSER	LOC108141860|XP_017120941.1|DELE
OG0005965	LOC110189451|XP_020815182.1|DSER	LOC108141511|XP_017120428.1|DELE
OG0005966	LOC110178284|XP_020801015.1|DSER	LOC108137959|XP_017115409.1|DELE
OG0005967	LOC110181981|XP_020805588.1|DSER	LOC108143530|XP_017123511.1|DELE
OG0005968	LOC110175933|XP_020797775.1|DSER	LOC108144976|XP_017125613.1|DELE
OG0005969	LOC110191474|XP_020817993.1|DSER	LOC108144849|XP_017125481.1|DELE
OG0005970	LOC110178594|XP_020801439.1|DSER	LOC108150329|XP_017133940.1|DELE
OG0005971	LOC110189723|XP_020815572.1|DSER	LOC108147585|XP_017129713.1|DELE
OG0005972	LOC110184623|XP_020808875.1|DSER	LOC108142594|XP_017122048.1|DELE
OG0005973	LOC110178903|XP_020801839.1|DSER	LOC108142341|XP_017121586.1|DELE
OG0005974	LOC110184618|XP_020808870.1|DSER	LOC108142764|XP_017122287.1|DELE
OG0005975	LOC110184660|XP_020808922.1|DSER	LOC108142723|XP_017122234.1|DELE
OG0005976	LOC110187732|XP_020812847.1|DSER	LOC108136798|XP_017113679.1|DELE
OG0005977	LOC110179084|XP_020802132.1|DSER	LOC108143557|XP_017123555.1|DELE
OG0005978	LOC110179661|XP_020802931.1|DSER	LOC108144315|XP_017124504.1|DELE
OG0005979	LOC110179212|XP_020802305.1|DSER	LOC108149138|XP_017132033.1|DELE
OG0005980	LOC110189429|XP_020815158.1|DSER	LOC108149626|XP_017132845.1|DELE
OG0005981	LOC110179616|XP_020802877.1|DSER	LOC108137633|XP_017114910.1|DELE
OG0005982	LOC110189387|XP_020815096.1|DSER	LOC108149662|XP_017132897.1|DELE
OG0005983	LOC110180149|XP_020803458.1|DSER	LOC108137758|XP_017115149.1|DELE
OG0005984	LOC110179708|XP_020802977.1|DSER	LOC108150004|XP_017133438.1|DELE
OG0005985	LOC110181640|XP_020805106.1|DSER	LOC108144430|XP_017124795.1|DELE
OG0005986	LOC110181504|XP_020804933.1|DSER	LOC108135442|XP_017111671.1|DELE
OG0005987	LOC110181879|XP_020805465.1|DSER	LOC108147690|XP_017129892.1|DELE
OG0005988	LOC110178009|XP_020800681.1|DSER	LOC108144866|XP_017125506.1|DELE
OG0005989	LOC110189488|XP_020815236.1|DSER	LOC108136463|XP_017113148.1|DELE
OG0005990	LOC110176314|XP_020798289.1|DSER	LOC108144580|XP_017125060.1|DELE
OG0005991	LOC110178245|XP_020800955.1|DSER	LOC108149723|XP_017132982.1|DELE
OG0005992	LOC110185150|XP_020809510.1|DSER	LOC108150293|XP_017133886.1|DELE
OG0005993	LOC110185151|XP_020809511.1|DSER	LOC108150294|XP_017133888.1|DELE
OG0005994	LOC110190428|XP_020816567.1|DSER	LOC108146917|XP_017128648.1|DELE
OG0005995	LOC110184641|XP_020808898.1|DSER	LOC108142819|XP_017122369.1|DELE
OG0005996	LOC110190219|XP_020816235.1|DSER	LOC108143156|XP_017122892.1|DELE
OG0005998	LOC110176188|XP_020798098.1|DSER	LOC108136027|XP_017112448.1|DELE
OG0005999	LOC110179408|XP_020802593.1|DSER	LOC108146462|XP_017127965.1|DELE
OG0006000	LOC110182157|XP_020805823.1|DSER	LOC108144484|XP_017124899.1|DELE
OG0006001	LOC110176179|XP_020798085.1|DSER	LOC108147397|XP_017129322.1|DELE
OG0006002	LOC110191497|XP_020818022.1|DSER	LOC108141478|XP_017120378.1|DELE
OG0006003	LOC110176145|XP_020798040.1|DSER	LOC108136127|XP_017112604.1|DELE
OG0006004	LOC110187881|XP_020813023.1|DSER	LOC108141028|XP_017119606.1|DELE
OG0006005	LOC110179362|XP_020802534.1|DSER	LOC108144375|XP_017124639.1|DELE
OG0006006	LOC110179198|XP_020802274.1|DSER	LOC108145233|XP_017125988.1|DELE
OG0006007	LOC110189257|XP_020814927.1|DSER	LOC108135963|XP_017112406.1|DELE
OG0006008	LOC110184981|XP_020809290.1|DSER	LOC108138898|XP_017116925.1|DELE
OG0006009	LOC110184644|XP_020808902.1|DSER	LOC108142586|XP_017122034.1|DELE
OG0006010	LOC110190386|XP_020816474.1|DSER	LOC108146849|XP_017128544.1|DELE
OG0006011	LOC110178810|XP_020801729.1|DSER	LOC108145999|XP_017127241.1|DELE
OG0006012	LOC110181220|XP_020804566.1|DSER	LOC108150194|XP_017133687.1|DELE
OG0006013	LOC110189353|XP_020815054.1|DSER	LOC108144951|XP_017125587.1|DELE
OG0006014	LOC110190194|XP_020816203.1|DSER	LOC108147002|XP_017128755.1|DELE
OG0006015	LOC110177773|XP_020800298.1|DSER	LOC108144411|XP_017124744.1|DELE
OG0006016	LOC110178396|XP_020801193.1|DSER	LOC108149833|XP_017133199.1|DELE
OG0006017	LOC110189231|XP_020814873.1|DSER	LOC108149721|XP_017132976.1|DELE
OG0006018	LOC110184037|XP_020808070.1|DSER	LOC108141597|XP_017120533.1|DELE
OG0006019	LOC110187700|XP_020812794.1|DSER	LOC108141867|XP_017120948.1|DELE
OG0006020	LOC110184665|XP_020808932.1|DSER	LOC108142807|XP_017122357.1|DELE
OG0006022	LOC110185106|XP_020809454.1|DSER	LOC108149476|XP_017132579.1|DELE
OG0006023	LOC110187011|XP_020812033.1|DSER	LOC108148858|XP_017131644.1|DELE
OG0006024	LOC110181595|XP_020805048.1|DSER	LOC108137599|XP_017114822.1|DELE
OG0006025	LOC110178290|XP_020801020.1|DSER	LOC108137935|XP_017115376.1|DELE
OG0006026	LOC110188643|XP_020814077.1|DSER	LOC108148754|XP_017131440.1|DELE
OG0006027	LOC110176222|XP_020798168.1|DSER	LOC108149072|XP_017131930.1|DELE
OG0006028	LOC110189189|XP_020814815.1|DSER	LOC108149812|XP_017133170.1|DELE
OG0006029	LOC110178404|XP_020801203.1|DSER	LOC108149790|XP_017133144.1|DELE
OG0006030	LOC110190868|XP_020817178.1|DSER	LOC108143103|XP_017122814.1|DELE
OG0006031	LOC110176321|XP_020798298.1|DSER	LOC108144796|XP_017125404.1|DELE
OG0006032	LOC110191979|XP_020818664.1|DSER	LOC108144530|XP_017124978.1|DELE
OG0006033	LOC110189232|XP_020814874.1|DSER	LOC108149722|XP_017132977.1|DELE
OG0006034	LOC110177262|XP_020799571.1|DSER	LOC108140771|XP_017119248.1|DELE
OG0006035	LOC110191865|XP_020818503.1|DSER	LOC108140566|XP_017118915.1|DELE
OG0006036	LOC110177898|XP_020800526.1|DSER	LOC108141699|XP_017120671.1|DELE
OG0006037	LOC110191007|XP_020817387.1|DSER	LOC108149775|XP_017133115.1|DELE
OG0006038	LOC110186506|XP_020811365.1|DSER	LOC108148389|XP_017130905.1|DELE
OG0006039	LOC110189332|XP_020815034.1|DSER	LOC108135961|XP_017112403.1|DELE
OG0006040	LOC110189788|XP_020815680.1|DSER	LOC108147591|XP_017129720.1|DELE
OG0006041	LOC110181702|XP_020805205.1|DSER	LOC108137586|XP_017114806.1|DELE
OG0006042	LOC110178408|XP_020801209.1|DSER	LOC108141380|XP_017120209.1|DELE
OG0006043	LOC110178905|XP_020801841.1|DSER	LOC108135619|XP_017111924.1|DELE
OG0006044	LOC110179483|XP_020802715.1|DSER	LOC108137303|XP_017114412.1|DELE
OG0006045	LOC110189510|XP_020815277.1|DSER	LOC108135966|XP_017112413.1|DELE
OG0006046	LOC110176079|XP_020797982.1|DSER	LOC108144724|XP_017125310.1|DELE
OG0006047	LOC110190282|XP_020816317.1|DSER	LOC108146908|XP_017128639.1|DELE
OG0006048	LOC110181235|XP_020804597.1|DSER	LOC108150336|XP_017133950.1|DELE
OG0006049	LOC110180644|XP_020803997.1|DSER	LOC108137127|XP_017114156.1|DELE
OG0006050	LOC110188087|XP_020813303.1|DSER	LOC108143000|XP_017122670.1|DELE
OG0006051	LOC110180460|XP_020803795.1|DSER	LOC108142789|XP_017122324.1|DELE
OG0006052	LOC110180244|XP_020803560.1|DSER	LOC108141396|XP_017120238.1|DELE
OG0006053	LOC110185275|XP_020809681.1|DSER	LOC108147533|XP_017129606.1|DELE
OG0006054	LOC110185416|XP_020809888.1|DSER	LOC108145316|XP_017126165.1|DELE
OG0006055	LOC110191294|XP_020817763.1|DSER	LOC108134791|XP_017110729.1|DELE
OG0006056	LOC110178296|XP_020801043.1|DSER	LOC108141503|XP_017120419.1|DELE
OG0006057	LOC110188892|XP_020814470.1|DSER	LOC108146225|XP_017127633.1|DELE
OG0006058	LOC110186368|XP_020811177.1|DSER	LOC108135828|XP_017112199.1|DELE
OG0006059	LOC110177466|XP_020799862.1|DSER	LOC108146811|XP_017128486.1|DELE
OG0006060	LOC110177467|XP_020799864.1|DSER	LOC108146812|XP_017128488.1|DELE
OG0006061	LOC110182576|XP_020806284.1|DSER	LOC108144195|XP_017124353.1|DELE
OG0006062	LOC110189959|XP_020815909.1|DSER	LOC108136981|XP_017113963.1|DELE
OG0006063	LOC110183212|XP_020807084.1|DSER	LOC108142116|XP_017121303.1|DELE
OG0006064	LOC110184112|XP_020808164.1|DSER	LOC108149750|XP_017133030.1|DELE
OG0006065	LOC110188842|XP_020814403.1|DSER	LOC108146504|XP_017128030.1|DELE
OG0006066	LOC110189303|XP_020814994.1|DSER	LOC108149659|XP_017132893.1|DELE
OG0006067	LOC110189240|XP_020814883.1|DSER	LOC108149701|XP_017132959.1|DELE
OG0006068	LOC110184419|XP_020808613.1|DSER	LOC108134572|XP_017110412.1|DELE
OG0006069	LOC110178877|XP_020801809.1|DSER	LOC108135615|XP_017111919.1|DELE
OG0006070	LOC110190117|XP_020816090.1|DSER	LOC108146605|XP_017128142.1|DELE
OG0006071	LOC110177304|XP_020799628.1|DSER	LOC108140637|XP_017119047.1|DELE
OG0006072	LOC110188811|XP_020814348.1|DSER	LOC108145658|XP_017126699.1|DELE
OG0006073	LOC110178637|XP_020801485.1|DSER	LOC108146375|XP_017127853.1|DELE
OG0006074	LOC110187141|XP_020812214.1|DSER	LOC108149988|XP_017133407.1|DELE
OG0006075	LOC110184534|XP_020808770.1|DSER, LOC110184581|XP_020808825.1|DSER	LOC108138532|XP_017116283.1|DELE
OG0006076	LOC110178482|XP_020801283.1|DSER	LOC108149802|XP_017133157.1|DELE
OG0006077	LOC110189882|XP_020815785.1|DSER	LOC108146247|XP_017127671.1|DELE
OG0006078	LOC110189945|XP_020815891.1|DSER	LOC108146289|XP_017127723.1|DELE
OG0006079	LOC110176716|XP_020798816.1|DSER	LOC108142638|XP_017122123.1|DELE
OG0006080	LOC110176711|XP_020798810.1|DSER	LOC108142592|XP_017122046.1|DELE
OG0006081	LOC110176506|XP_020798543.1|DSER	LOC108141539|XP_017120468.1|DELE
OG0006082	LOC110191862|XP_020818504.1|DSER	LOC108141355|XP_017120162.1|DELE
OG0006083	LOC110185218|XP_020809606.1|DSER	LOC108146286|XP_017127716.1|DELE
OG0006084	LOC110179978|XP_020803222.1|DSER	LOC108136120|XP_017112593.1|DELE
OG0006085	LOC110190218|XP_020816234.1|DSER	LOC108146609|XP_017128145.1|DELE
OG0006086	LOC110190001|XP_020815960.1|DSER	LOC108146986|XP_017128733.1|DELE
OG0006087	LOC110179028|XP_020802042.1|DSER	LOC108144740|XP_017125326.1|DELE
OG0006088	LOC110178926|XP_020801873.1|DSER	LOC108135690|XP_017112021.1|DELE
OG0006089	LOC110180455|XP_020803789.1|DSER	LOC108147749|XP_017129969.1|DELE
OG0006090	LOC110188219|XP_020813519.1|DSER, LOC110191350|XP_020817857.1|DSER	LOC108146477|XP_017127985.1|DELE
OG0006091	LOC110190578|XP_020816825.1|DSER	LOC108150273|XP_017133848.1|DELE
OG0006092	LOC110181516|XP_020804948.1|DSER	LOC108137692|XP_017115054.1|DELE
OG0006093	LOC110189448|XP_020815180.1|DSER	LOC108141509|XP_017120426.1|DELE
OG0006094	LOC110179010|XP_020802009.1|DSER	LOC108135627|XP_017111936.1|DELE
OG0006095	LOC110189001|XP_020814612.1|DSER	LOC108143437|XP_017123341.1|DELE
OG0006096	LOC110178044|XP_020800720.1|DSER	LOC108149726|XP_017132981.1|DELE
OG0006097	LOC110185208|XP_020809592.1|DSER	LOC108135570|XP_017111820.1|DELE
OG0006098	LOC110187501|XP_020812553.1|DSER	LOC108145516|XP_017126481.1|DELE
OG0006099	LOC110177711|XP_020800211.1|DSER	LOC108144183|XP_017124335.1|DELE
OG0006100	LOC110177744|XP_020800266.1|DSER	LOC108135363|XP_017111544.1|DELE
OG0006101	LOC110183333|XP_020807239.1|DSER	LOC108142117|XP_017121304.1|DELE
OG0006102	LOC110180366|XP_020803695.1|DSER	LOC108143307|XP_017123111.1|DELE
OG0006103	LOC110181631|XP_020805097.1|DSER	LOC108144285|XP_017124465.1|DELE
OG0006104	LOC110183532|XP_020807488.1|DSER	LOC108138556|XP_017116316.1|DELE
OG0006105	LOC110183518|XP_020807464.1|DSER	LOC108138596|XP_017116375.1|DELE
OG0006106	LOC110177518|XP_020799933.1|DSER	LOC108143247|XP_017123041.1|DELE
OG0006107	LOC110179245|XP_020802362.1|DSER	LOC108145445|XP_017126364.1|DELE
OG0006108	LOC110178846|XP_020801765.1|DSER	LOC108135925|XP_017112358.1|DELE
OG0006109	LOC110190415|XP_020816541.1|DSER	LOC108150566|XP_017134299.1|DELE
OG0006110	LOC110185229|XP_020809622.1|DSER	LOC108135679|XP_017112006.1|DELE
OG0006111	LOC110179202|XP_020802279.1|DSER	LOC108145480|XP_017126424.1|DELE
OG0006112	LOC110191635|XP_020818185.1|DSER	LOC108144229|XP_017124394.1|DELE
OG0006113	LOC110190073|XP_020816037.1|DSER	LOC108146953|XP_017128697.1|DELE
OG0006114	LOC110186597|XP_020811484.1|DSER	LOC108148868|XP_017131657.1|DELE
OG0006115	LOC110178243|XP_020800952.1|DSER	LOC108137928|XP_017115364.1|DELE
OG0006116	LOC110176344|XP_020798332.1|DSER	LOC108144762|XP_017125358.1|DELE
OG0006117	LOC110176337|XP_020798318.1|DSER	LOC108144577|XP_017125058.1|DELE
OG0006118	LOC110182581|XP_020806290.1|DSER	LOC108144438|XP_017124811.1|DELE
OG0006119	LOC110189519|XP_020815304.1|DSER	LOC108134670|XP_017110554.1|DELE
OG0006120	LOC110189865|XP_020815746.1|DSER	LOC108144832|XP_017125458.1|DELE
OG0006121	LOC110190104|XP_020816071.1|DSER	LOC108146794|XP_017128452.1|DELE
OG0006122	LOC110187521|XP_020812576.1|DSER	LOC108145279|XP_017126067.1|DELE
OG0006123	LOC110178001|XP_020800664.1|DSER	LOC108144777|XP_017125375.1|DELE
OG0006124	LOC110176448|XP_020798457.1|DSER	LOC108136723|XP_017113535.1|DELE
OG0006125	LOC110177482|XP_020799888.1|DSER	LOC108146803|XP_017128471.1|DELE
OG0006126	LOC110190543|XP_020816749.1|DSER	LOC108146857|XP_017128563.1|DELE
OG0006127	LOC110176165|XP_020798061.1|DSER	LOC108136091|XP_017112551.1|DELE
OG0006128	LOC110176208|XP_020798130.1|DSER	LOC108136135|XP_017112618.1|DELE
OG0006129	LOC110176155|XP_020798051.1|DSER	LOC108136119|XP_017112591.1|DELE
OG0006130	LOC110176192|XP_020798101.1|DSER	LOC108136112|XP_017112581.1|DELE
OG0006131	LOC110176259|XP_020798230.1|DSER	LOC108136088|XP_017112545.1|DELE
OG0006132	LOC110176262|XP_020798234.1|DSER	LOC108136098|XP_017112559.1|DELE
OG0006133	LOC110176193|XP_020798103.1|DSER	LOC108136113|XP_017112582.1|DELE
OG0006134	LOC110176289|XP_020798268.1|DSER	LOC108136094|XP_017112554.1|DELE
OG0006135	LOC110176136|XP_020798031.1|DSER	LOC108136069|XP_017112519.1|DELE
OG0006136	LOC110177483|XP_020799891.1|DSER	LOC108146806|XP_017128480.1|DELE
OG0006137	LOC110176251|XP_020798214.1|DSER	LOC108136041|XP_017112461.1|DELE
OG0006138	LOC110178459|XP_020801259.1|DSER	LOC108145376|XP_017126260.1|DELE
OG0006139	LOC110178238|XP_020800948.1|DSER	LOC108149884|XP_017133269.1|DELE
OG0006140	LOC110175989|XP_020797846.1|DSER	LOC108144770|XP_017125369.1|DELE
OG0006141	LOC110186841|XP_020812069.1|DSER	LOC108144562|XP_017125037.1|DELE
OG0006142	LOC110185286|XP_020809693.1|DSER	LOC108145969|XP_017127188.1|DELE
OG0006143	LOC110177510|XP_020799923.1|DSER	LOC108146874|XP_017128594.1|DELE
OG0006144	LOC110190882|XP_020817197.1|DSER	LOC108146951|XP_017128695.1|DELE
OG0006145	LOC110189950|XP_020815897.1|DSER	LOC108142673|XP_017122168.1|DELE
OG0006146	LOC110183841|XP_020807851.1|DSER	LOC108149368|XP_017132359.1|DELE
OG0006147	LOC110191091|XP_020817494.1|DSER	LOC108143033|XP_017122720.1|DELE
OG0006148	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER	LOC108142523|XP_017121931.1|DELE
OG0006149	LOC110177502|XP_020799914.1|DSER	LOC108146882|XP_017128604.1|DELE
OG0006150	LOC110177500|XP_020799912.1|DSER	LOC108146880|XP_017128602.1|DELE
OG0006151	LOC110183208|XP_020807080.1|DSER	LOC108141824|XP_017120892.1|DELE
OG0006152	LOC110190526|XP_020816731.1|DSER	LOC108143994|XP_017124102.1|DELE
OG0006153	LOC110176539|XP_020798591.1|DSER	LOC108144862|XP_017125500.1|DELE
OG0006154	LOC110186782|XP_020811714.1|DSER	LOC108143880|XP_017123941.1|DELE
OG0006155	LOC110191051|XP_020817436.1|DSER	LOC108142896|XP_017122472.1|DELE
OG0006156	LOC110188225|XP_020813531.1|DSER	LOC108143912|XP_017123981.1|DELE
OG0006157	LOC110191513|XP_020818039.1|DSER	LOC108144170|XP_017124319.1|DELE
OG0006158	LOC110181257|XP_020804621.1|DSER	LOC108146889|XP_017128611.1|DELE
OG0006159	LOC110189199|XP_020814829.1|DSER	LOC108149691|XP_017132946.1|DELE, LOC108136647|XP_017113462.1|DELE
OG0006160	LOC110191494|XP_020818017.1|DSER	LOC108144885|XP_017125533.1|DELE
OG0006161	LOC110177087|XP_020799273.1|DSER	LOC108143403|XP_017123273.1|DELE
OG0006162	LOC110185442|XP_020809925.1|DSER	LOC108145288|XP_017126091.1|DELE
OG0006163	LOC110189206|XP_020814837.1|DSER	LOC108149714|XP_017132968.1|DELE
OG0006165	LOC110177514|XP_020799929.1|DSER	LOC108143273|XP_017123077.1|DELE
OG0006166	LOC110176943|XP_020799103.1|DSER	LOC108141669|XP_017120631.1|DELE
OG0006167	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER	LOC108145238|XP_017125994.1|DELE
OG0006168	LOC110181560|XP_020805005.1|DSER	LOC108140650|XP_017119071.1|DELE
OG0006169	LOC110180456|XP_020803791.1|DSER	LOC108147626|XP_017129771.1|DELE
OG0006170	LOC110179337|XP_020802500.1|DSER	LOC108145219|XP_017125963.1|DELE
OG0006171	LOC110190258|XP_020816280.1|DSER	LOC108135514|XP_017111748.1|DELE
OG0006172	LOC110176718|XP_020798818.1|DSER	LOC108142185|XP_017121359.1|DELE
OG0006172	LOC110176719|XP_020798819.1|DSER	LOC108142186|XP_017121360.1|DELE
OG0006173	LOC110185854|XP_020810522.1|DSER	LOC108147866|XP_017130113.1|DELE, LOC108147864|XP_017130111.1|DELE
OG0006174	LOC110190892|XP_020817210.1|DSER	LOC108135705|XP_017112037.1|DELE
OG0006176	LOC110177599|XP_020800053.1|DSER	LOC108135211|XP_017111325.1|DELE, LOC108135467|XP_017111698.1|DELE
OG0006177	LOC110189077|XP_020814707.1|DSER	LOC108135491|XP_017111723.1|DELE
OG0006178	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER	LOC108149170|XP_017132058.1|DELE, LOC108149159|XP_017132047.1|DELE
OG0006179	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER	LOC108148344|XP_017130845.1|DELE
OG0006181	LOC110188701|XP_020814166.1|DSER	LOC108135792|XP_017112148.1|DELE
OG0006182	LOC110188605|XP_020814027.1|DSER	LOC108148926|XP_017131732.1|DELE
OG0006183	LOC110186462|XP_020811309.1|DSER	LOC108139325|XP_017117523.1|DELE
OG0006184	LOC110191206|XP_020817633.1|DSER	LOC108144035|XP_017124156.1|DELE
OG0006185	LOC110191818|XP_020818442.1|DSER	LOC108141195|XP_017119928.1|DELE
OG0006186	LOC110191115|XP_020817519.1|DSER	LOC108143930|XP_017124004.1|DELE
OG0006187	LOC110186684|XP_020811611.1|DSER	LOC108148500|XP_017131026.1|DELE
OG0006188	LOC110179524|XP_020802760.1|DSER	LOC108138576|XP_017116347.1|DELE
OG0006189	LOC110179526|XP_020802764.1|DSER	LOC108138578|XP_017116352.1|DELE
OG0006190	LOC110187707|XP_020812801.1|DSER	LOC108143012|XP_017122690.1|DELE
OG0006191	LOC110177374|XP_020799730.1|DSER	LOC108147181|XP_017129011.1|DELE
OG0006192	LOC110180418|XP_020803742.1|DSER	LOC108137594|XP_017114814.1|DELE
OG0006193	LOC110180631|XP_020803977.1|DSER	LOC108147688|XP_017129889.1|DELE
OG0006194	LOC110184254|XP_020808374.1|DSER	LOC108141621|XP_017120576.1|DELE
OG0006195	LOC110185508|XP_020810062.1|DSER	LOC108148180|XP_017130571.1|DELE
OG0006196	LOC110188366|XP_020813734.1|DSER	LOC108139357|XP_017117570.1|DELE
OG0006197	LOC110185439|XP_020809922.1|DSER	LOC108145292|XP_017126096.1|DELE
OG0006198	LOC110184297|XP_020808444.1|DSER	LOC108142282|XP_017121500.1|DELE
OG0006199	LOC110189736|XP_020815593.1|DSER	LOC108143858|XP_017123909.1|DELE
