Orthogroup	DSER.longest_only	DPER.longest_only
OG0004569	LOC110176432|XP_020798440.1|DSER	LOC6591594|XP_026839905.1|DPER
OG0004570	LOC110182372|XP_020806075.1|DSER	LOC6590737|XP_002016000.2|DPER
OG0004571	LOC110182631|XP_020806352.1|DSER	LOC6601774|XP_026846949.1|DPER
OG0004572	LOC110185885|XP_020810556.1|DSER	LOC6595540|XP_002020628.1|DPER
OG0004573	LOC110187826|XP_020812962.1|DSER	LOC6588438|XP_002013854.1|DPER
OG0004574	LOC110181888|XP_020805477.1|DSER	LOC6599251|XP_002024277.1|DPER
OG0004575	LOC110181824|XP_020805381.1|DSER	LOC6599250|XP_026848298.1|DPER
OG0004576	LOC110186429|XP_020811271.1|DSER	LOC6587808|XP_002013394.1|DPER
OG0004577	LOC110183956|XP_020807974.1|DSER	LOC6588081|XP_002013153.1|DPER
OG0004578	LOC110176036|XP_020797907.1|DSER	LOC6598209|XP_026846136.1|DPER
OG0004579	LOC110178068|XP_020800734.1|DSER, LOC110183742|XP_020807751.1|DSER	LOC6588854|XP_026843899.1|DPER
OG0004580	LOC110186086|XP_020810786.1|DSER	LOC6587748|XP_002014046.1|DPER
OG0004581	LOC110191773|XP_020818377.1|DSER	LOC6587983|XP_002013728.1|DPER
OG0004582	LOC110186410|XP_020811240.1|DSER	LOC6595059|XP_026851228.1|DPER
OG0004583	LOC110184124|XP_020808189.1|DSER	LOC6600656|XP_002025740.1|DPER
OG0004584	LOC110189483|XP_020815229.1|DSER	LOC6593128|XP_002018102.1|DPER
OG0004585	LOC110191187|XP_020817614.1|DSER	LOC6595003|XP_002020460.1|DPER
OG0004586	LOC110180615|XP_020803957.1|DSER	LOC6599098|XP_002024423.1|DPER
OG0004587	LOC110187005|XP_020812025.1|DSER	LOC6595097|XP_002020375.1|DPER
OG0004588	LOC110186614|XP_020811507.1|DSER	LOC6595095|XP_002020373.1|DPER
OG0004589	LOC110180373|XP_020803699.1|DSER	LOC6600193|XP_026846676.1|DPER
OG0004590	LOC110189015|XP_020814632.1|DSER	LOC6587899|XP_026840204.1|DPER
OG0004591	LOC110189036|XP_020814664.1|DSER	LOC6587818|XP_002012829.2|DPER
OG0004592	LOC110180626|XP_020803971.1|DSER	LOC6599304|XP_002024233.1|DPER
OG0004593	LOC110182115|XP_020805784.1|DSER	LOC6598304|XP_002023506.1|DPER
OG0004594	LOC110179127|XP_020802178.1|DSER	LOC6602664|XP_002027704.2|DPER
OG0004595	LOC110184529|XP_020808764.1|DSER	LOC6597618|XP_002022756.1|DPER
OG0004596	LOC110182845|XP_020806636.1|DSER	LOC6598141|XP_002023478.2|DPER
OG0004597	LOC110181582|XP_020805033.1|DSER	LOC6597569|XP_002022786.1|DPER
OG0004598	LOC110183587|XP_020807559.1|DSER	LOC6601924|XP_026848762.1|DPER
OG0004599	LOC110177033|XP_020799209.1|DSER	LOC6588900|XP_002014985.1|DPER
OG0004600	LOC110179455|XP_020802662.1|DSER	LOC6600350|XP_002025509.2|DPER
OG0004601	LOC110179612|XP_020802872.1|DSER	LOC6600339|XP_026848424.1|DPER
OG0004602	LOC110179386|XP_020802569.1|DSER	LOC6597216|XP_026846422.1|DPER
OG0004603	LOC110178182|XP_020800873.1|DSER, LOC110188131|XP_020813377.1|DSER	LOC6589589|XP_002014562.1|DPER
OG0004604	LOC110184137|XP_020808207.1|DSER	LOC6598247|XP_002023417.2|DPER
OG0004605	LOC110184484|XP_020808694.1|DSER	LOC6597687|XP_026846433.1|DPER
OG0004606	LOC110188207|XP_020813495.1|DSER	LOC6594623|XP_002019469.2|DPER
OG0004607	LOC110178032|XP_020800708.1|DSER	LOC6599986|XP_026849152.1|DPER
OG0004608	LOC110181641|XP_020805109.1|DSER	LOC6599115|XP_026849249.1|DPER
OG0004609	LOC110181818|XP_020805369.1|DSER	LOC6599351|XP_002024474.1|DPER
OG0004610	LOC110186629|XP_020811541.1|DSER	LOC6595328|XP_026844017.1|DPER
OG0004611	LOC110186616|XP_020811509.1|DSER	LOC6594783|XP_002020537.1|DPER
OG0004612	LOC110186442|XP_020811285.1|DSER	LOC6594782|XP_026843346.1|DPER
OG0004613	LOC110191778|XP_020818382.1|DSER	LOC6587987|XP_002013726.1|DPER
OG0004614	LOC110179731|XP_020803006.1|DSER	LOC6602687|XP_002027697.1|DPER
OG0004615	LOC110178021|XP_020800695.1|DSER, LOC110187070|XP_020812119.1|DSER	LOC113566686|XP_026849215.1|DPER
OG0004616	LOC110184398|XP_020808580.1|DSER	LOC6599954|XP_002025031.1|DPER
OG0004617	LOC110187281|XP_020812328.1|DSER	LOC6589115|XP_002015234.1|DPER
OG0004618	LOC110188659|XP_020814102.1|DSER	LOC6594880|XP_002019999.1|DPER
OG0004619	LOC110191048|XP_020817431.1|DSER	LOC6588651|XP_002013219.2|DPER
OG0004620	LOC110188700|XP_020814165.1|DSER	LOC6588097|XP_002012857.1|DPER
OG0004621	LOC110188598|XP_020814019.1|DSER	LOC6594312|XP_002019355.1|DPER
OG0004622	LOC110188260|XP_020813605.1|DSER	LOC6588261|XP_026839973.1|DPER
OG0004623	LOC110186543|XP_020811405.1|DSER	LOC6595134|XP_002020300.1|DPER
OG0004624	LOC110177267|XP_020799578.1|DSER	LOC6592050|XP_002017163.1|DPER
OG0004625	LOC110185527|XP_020810083.1|DSER	LOC6600398|XP_026848396.1|DPER
OG0004626	LOC110178088|XP_020800750.1|DSER	LOC6602761|XP_026847720.1|DPER
OG0004627	LOC110183702|XP_020807701.1|DSER	LOC6601879|XP_026849383.1|DPER
OG0004628	LOC110182186|XP_020805848.1|DSER	LOC6596760|XP_002021913.1|DPER
OG0004629	LOC110187717|XP_020812819.1|DSER	LOC6588312|XP_002012909.1|DPER
OG0004630	LOC110176482|XP_020798508.1|DSER	LOC6595297|XP_002020512.2|DPER
OG0004632	LOC110187749|XP_020812865.1|DSER	LOC6588512|XP_026840172.1|DPER
OG0004633	LOC110186354|XP_020811160.1|DSER	LOC6595131|XP_002020297.2|DPER
OG0004634	LOC110186323|XP_020811121.1|DSER	LOC6595160|XP_002020287.1|DPER
OG0004635	LOC110184365|XP_020808518.1|DSER	LOC6597911|XP_026846990.1|DPER
OG0004636	LOC110179565|XP_020802807.1|DSER	LOC6598261|XP_002023319.2|DPER
OG0004637	LOC110180467|XP_020803802.1|DSER	LOC6603583|XP_026846689.1|DPER
OG0004638	LOC110181950|XP_020805548.1|DSER	LOC6597458|XP_026849292.1|DPER
OG0004639	LOC110186741|XP_020811665.1|DSER	LOC6587334|XP_002013012.1|DPER
OG0004640	LOC110186358|XP_020811164.1|DSER	LOC6587326|XP_026850733.1|DPER
OG0004641	LOC110182535|XP_020806242.1|DSER	LOC6600201|XP_002025301.2|DPER
OG0004642	LOC110180468|XP_020803805.1|DSER	LOC6603582|XP_002028560.1|DPER
OG0004643	LOC110191736|XP_020818324.1|DSER	LOC6591792|XP_002017392.1|DPER
OG0004644	LOC110180152|XP_020803461.1|DSER	LOC6597666|XP_002022843.1|DPER
OG0004645	LOC110178154|XP_020800843.1|DSER	LOC6588977|XP_002014569.1|DPER
OG0004646	LOC110186247|XP_020810980.1|DSER	LOC6594742|XP_002020394.1|DPER
OG0004647	LOC110187036|XP_020812059.1|DSER	LOC6597585|XP_002022772.2|DPER
OG0004648	LOC110181744|XP_020805263.1|DSER	LOC6601734|XP_002026792.2|DPER
OG0004649	LOC110181492|XP_020804913.1|DSER	LOC6600056|XP_002025071.2|DPER
OG0004650	LOC110183148|XP_020806997.1|DSER	LOC6588804|XP_002015125.1|DPER
OG0004651	LOC110187987|XP_020813167.1|DSER	LOC6594851|XP_002020059.2|DPER
OG0004652	LOC110188667|XP_020814119.1|DSER	LOC6588290|XP_002012970.1|DPER
OG0004653	LOC110191347|XP_020817854.1|DSER	LOC6595838|XP_002021427.1|DPER
OG0004654	LOC110182255|XP_020805932.1|DSER	LOC6589161|XP_002014892.1|DPER
OG0004655	LOC110191341|XP_020817844.1|DSER	LOC6587252|XP_002013551.2|DPER
OG0004656	LOC110175991|XP_020797844.1|DSER	LOC6601749|XP_026846947.1|DPER
OG0004657	LOC110191222|XP_020817648.1|DSER	LOC6594296|XP_002019944.1|DPER
OG0004658	LOC110186515|XP_020811371.1|DSER	LOC6588203|XP_002012882.1|DPER
OG0004659	LOC110187710|XP_020812804.1|DSER	LOC6594860|XP_002020068.1|DPER
OG0004660	LOC110187875|XP_020813018.1|DSER	LOC6587403|XP_002013492.1|DPER
OG0004661	LOC110187850|XP_020812994.1|DSER	LOC6587520|XP_002013073.1|DPER
OG0004662	LOC110177346|XP_020799696.1|DSER	LOC6591840|XP_002017208.2|DPER
OG0004663	LOC110183515|XP_020807462.1|DSER	LOC6597510|XP_002022658.1|DPER
OG0004664	LOC110183541|XP_020807499.1|DSER	LOC6597529|XP_026849285.1|DPER
OG0004665	LOC110183218|XP_020807092.1|DSER, LOC110184613|XP_020808864.1|DSER	LOC6597559|XP_002022808.2|DPER
OG0004666	LOC110188749|XP_020814249.1|DSER	LOC6588207|XP_002013743.1|DPER
OG0004667	LOC110188752|XP_020814252.1|DSER	LOC6588123|XP_002013748.1|DPER
OG0004668	LOC110187018|XP_020812042.1|DSER	LOC6597577|XP_026848921.1|DPER
OG0004669	LOC110185676|XP_020810301.1|DSER	LOC6593429|XP_002019114.1|DPER
OG0004670	LOC110186595|XP_020811482.1|DSER	LOC6591719|XP_002017412.1|DPER
OG0004671	LOC110190600|XP_020816856.1|DSER	LOC6598707|XP_002023886.2|DPER
OG0004672	LOC110176505|XP_020798538.1|DSER	LOC6588416|XP_002013939.2|DPER
OG0004673	LOC110186386|XP_020811205.1|DSER	LOC6587519|XP_002013531.1|DPER
OG0004674	LOC110177370|XP_020799725.1|DSER	LOC6595192|XP_026841641.1|DPER
OG0004675	LOC110177300|XP_020799624.1|DSER	LOC6595120|XP_026851037.1|DPER
OG0004676	LOC110190902|XP_020817219.1|DSER	LOC6587776|XP_002013278.1|DPER
OG0004677	LOC110191423|XP_020817938.1|DSER	LOC6588452|XP_026846348.1|DPER
OG0004678	LOC110191080|XP_020817474.1|DSER	LOC6588451|XP_002013462.1|DPER
OG0004679	LOC110191299|XP_020817769.1|DSER	LOC6604379|XP_002029282.2|DPER
OG0004680	LOC110188145|XP_020813402.1|DSER	LOC6587605|XP_026840607.1|DPER
OG0004681	LOC110186572|XP_020811439.1|DSER	LOC6587562|XP_002013535.1|DPER
OG0004682	LOC110183029|XP_020806875.1|DSER	LOC6595509|XP_002020614.2|DPER
OG0004683	LOC110187909|XP_020813070.1|DSER	LOC6587576|XP_002013900.1|DPER
OG0004684	LOC110188340|XP_020813706.1|DSER	LOC6588082|XP_002013754.2|DPER
OG0004685	LOC110186267|XP_020811034.1|DSER	LOC6594984|XP_026840058.1|DPER
OG0004686	LOC110186609|XP_020811500.1|DSER	LOC6594009|XP_002019631.1|DPER
OG0004687	LOC110186518|XP_020811373.1|DSER	LOC6594987|XP_026844885.1|DPER
OG0004688	LOC110189968|XP_020815920.1|DSER	LOC6594045|XP_026850301.1|DPER
OG0004689	LOC110186327|XP_020811133.1|DSER	LOC6594995|XP_002020161.1|DPER
OG0004690	LOC110191711|XP_020818284.1|DSER	LOC6591745|XP_026840468.1|DPER
OG0004691	LOC110177400|XP_020799764.1|DSER	LOC6587772|XP_026851049.1|DPER
OG0004692	LOC110187842|XP_020812978.1|DSER	LOC6587769|XP_026848896.1|DPER
OG0004693	LOC110187783|XP_020812912.1|DSER	LOC6587747|XP_026840273.1|DPER
OG0004694	LOC110189126|XP_020814762.1|DSER	LOC6591408|XP_026849814.1|DPER
OG0004695	LOC110177317|XP_020799650.1|DSER	LOC6595122|XP_026850738.1|DPER
OG0004696	LOC110177261|XP_020799570.1|DSER	LOC6587938|XP_002013705.1|DPER
OG0004697	LOC110184384|XP_020808547.1|DSER	LOC6604248|XP_026846745.1|DPER, LOC6604475|XP_026846746.1|DPER
OG0004698	LOC110181490|XP_020804909.1|DSER	LOC6600026|XP_026849211.1|DPER
OG0004699	LOC110190377|XP_020816465.1|DSER	LOC113566459|XP_026847904.1|DPER
OG0004700	LOC110187725|XP_020812831.1|DSER	LOC6594381|XP_026850774.1|DPER
OG0004701	LOC110191042|XP_020817425.1|DSER	LOC6591418|XP_002016944.1|DPER
OG0004702	LOC110191261|XP_020817711.1|DSER	LOC6587338|XP_002013479.1|DPER
OG0004703	LOC110184652|XP_020808915.1|DSER	LOC6595017|XP_002020170.1|DPER
OG0004704	LOC110188815|XP_020814355.1|DSER	LOC6594803|XP_002020218.1|DPER
OG0004705	LOC110188186|XP_020813421.1|DSER	LOC6598787|XP_002023898.1|DPER
OG0004706	LOC110185157|XP_020809519.1|DSER	LOC6599485|XP_002024605.1|DPER
OG0004707	LOC110185682|XP_020810309.1|DSER	LOC113565487|XP_026843446.1|DPER
OG0004708	LOC110184520|XP_020808749.1|DSER	LOC6594161|XP_002019570.1|DPER
OG0004709	LOC110191234|XP_020817672.1|DSER	LOC6587830|XP_026850860.1|DPER
OG0004710	LOC110176468|XP_020798486.1|DSER	LOC6587485|XP_026840308.1|DPER
OG0004711	LOC110191267|XP_020817722.1|DSER	LOC6598656|XP_026840067.1|DPER
OG0004712	LOC110185617|XP_020810227.1|DSER	LOC6587673|XP_002013160.1|DPER
OG0004713	LOC110188559|XP_020813979.1|DSER	LOC6587597|XP_002013432.1|DPER
OG0004714	LOC110188138|XP_020813390.1|DSER	LOC113564958|XP_026840524.1|DPER
OG0004715	LOC110186005|XP_020810698.1|DSER	LOC6598115|XP_002023271.1|DPER
OG0004716	LOC110191066|XP_020817456.1|DSER	LOC6588513|XP_026851088.1|DPER
OG0004717	LOC110182218|XP_020805903.1|DSER	LOC6602852|XP_026845936.1|DPER
OG0004718	LOC110183789|XP_020807804.1|DSER	LOC6589035|XP_002015082.1|DPER
OG0004719	LOC110186532|XP_020811390.1|DSER	LOC6595171|XP_026840217.1|DPER
OG0004720	LOC110191056|XP_020817444.1|DSER	LOC6588492|XP_002013474.1|DPER
OG0004721	LOC110188398|XP_020813781.1|DSER	LOC6588154|XP_026846274.1|DPER
OG0004722	LOC110186643|XP_020811562.1|DSER	LOC6595236|XP_026849720.1|DPER
OG0004723	LOC110184191|XP_020808276.1|DSER	LOC6597337|XP_002022525.1|DPER
OG0004724	LOC110186949|XP_020811943.1|DSER	LOC6588638|XP_002013969.2|DPER
OG0004725	LOC110191265|XP_020817719.1|DSER	LOC6598655|XP_026846580.1|DPER
OG0004726	LOC110177361|XP_020799713.1|DSER	LOC6595125|XP_026847032.1|DPER
OG0004727	LOC110184974|XP_020809286.1|DSER	LOC6595104|XP_026840119.1|DPER
OG0004728	LOC110188713|XP_020814186.1|DSER	LOC6598712|XP_002023891.1|DPER
OG0004729	LOC110183233|XP_020807107.1|DSER	LOC6598440|XP_002023567.1|DPER
OG0004730	LOC110185775|XP_020810437.1|DSER	LOC6593525|XP_002018750.1|DPER
OG0004731	LOC110186664|XP_020811588.1|DSER	LOC6588129|XP_002013370.1|DPER
OG0004732	LOC110187635|XP_020812702.1|DSER	LOC6587271|XP_002012904.1|DPER
OG0004733	LOC110187634|XP_020812701.1|DSER	LOC6588218|XP_002012903.1|DPER
OG0004734	LOC110190854|XP_020817162.1|DSER	LOC6587869|XP_002012811.1|DPER
OG0004735	LOC110176401|XP_020798395.1|DSER	LOC6587377|XP_026850874.1|DPER
OG0004736	LOC110186527|XP_020811388.1|DSER	LOC6587572|XP_026840144.1|DPER
OG0004737	LOC110176504|XP_020798537.1|DSER	LOC6594582|XP_002019287.1|DPER
OG0004738	LOC110176467|XP_020798485.1|DSER	LOC6594586|XP_002019286.2|DPER
OG0004739	LOC110185579|XP_020810171.1|DSER	LOC6587778|XP_002013696.1|DPER
OG0004740	LOC110187814|XP_020812951.1|DSER	LOC6594862|XP_002020070.1|DPER
OG0004741	LOC110186948|XP_020811942.1|DSER	LOC6588426|XP_026840530.1|DPER
OG0004742	LOC110185432|XP_020809914.1|DSER	LOC6602028|XP_026846776.1|DPER
OG0004743	LOC110191219|XP_020817645.1|DSER	LOC6594942|XP_002020311.1|DPER
OG0004744	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER	LOC6596612|XP_002021608.2|DPER
OG0004745	LOC110188008|XP_020813190.1|DSER	LOC6591366|XP_026843723.1|DPER
OG0004746	LOC110188301|XP_020813665.1|DSER	LOC6594407|XP_026842633.1|DPER
OG0004747	LOC110188302|XP_020813666.1|DSER	LOC6594408|XP_026842644.1|DPER
OG0004748	LOC110188177|XP_020813406.1|DSER	LOC6594405|XP_026840213.1|DPER
OG0004749	LOC110177241|XP_020799537.1|DSER	LOC6598690|XP_026840220.1|DPER, LOC113565962|XP_026845195.1|DPER
OG0004750	LOC110190970|XP_020817319.1|DSER	LOC6588608|XP_002013217.1|DPER
OG0004751	LOC110191872|XP_020818513.1|DSER	LOC6594816|XP_002020011.2|DPER
OG0004752	LOC110186827|XP_020811774.1|DSER	LOC6588443|XP_002012995.1|DPER
OG0004753	LOC110187706|XP_020812800.1|DSER	LOC6587343|XP_002014024.1|DPER
OG0004754	LOC110189021|XP_020814641.1|DSER	LOC6588485|XP_002012968.1|DPER
OG0004755	LOC110188240|XP_020813561.1|DSER	LOC6594964|XP_002020332.1|DPER
OG0004756	LOC110188236|XP_020813554.1|DSER	LOC6595068|XP_002020333.1|DPER
OG0004757	LOC110187656|XP_020812731.1|DSER	LOC6587509|XP_026845255.1|DPER
OG0004758	LOC110189345|XP_020815049.1|DSER	LOC6594085|XP_026850334.1|DPER
OG0004759	LOC110190831|XP_020817149.1|DSER	LOC6587333|XP_026841670.1|DPER
OG0004760	LOC110186928|XP_020811913.1|DSER	LOC6587756|XP_002013675.1|DPER
OG0004761	LOC110188440|XP_020813829.1|DSER	LOC6592092|XP_026843350.1|DPER
OG0004762	LOC110181458|XP_020804864.1|DSER	LOC6593971|XP_002018956.1|DPER
OG0004763	LOC110188350|XP_020813717.1|DSER	LOC6588442|XP_002013812.1|DPER
OG0004764	LOC110186589|XP_020811470.1|DSER	LOC6588643|XP_002013618.1|DPER
OG0004765	LOC110191036|XP_020817416.1|DSER	LOC6595275|XP_002020214.2|DPER
OG0004766	LOC110191161|XP_020817578.1|DSER	LOC6595196|XP_002020231.1|DPER
OG0004767	LOC110189060|XP_020814692.1|DSER	LOC6592090|XP_002017534.1|DPER
OG0004768	LOC110189051|XP_020814680.1|DSER	LOC6592088|XP_026850725.1|DPER
OG0004769	LOC110187271|XP_020812317.1|DSER	LOC6588685|XP_002015213.1|DPER
OG0004770	LOC110189797|XP_020815682.1|DSER	LOC6594302|XP_002019800.1|DPER
OG0004771	LOC110176528|XP_020798564.1|DSER	LOC6594796|XP_002020477.2|DPER
OG0004772	LOC110186914|XP_020811894.1|DSER	LOC6587550|XP_002013532.1|DPER
OG0004773	LOC110177201|XP_020799455.1|DSER	LOC6598846|XP_002023964.1|DPER
OG0004774	LOC110177203|XP_020799457.1|DSER	LOC6598849|XP_026848064.1|DPER
OG0004775	LOC110186999|XP_020812018.1|DSER	LOC6588161|XP_002013374.1|DPER, LOC113565370|XP_026842923.1|DPER
OG0004776	LOC110189598|XP_020815390.1|DSER	LOC6590883|XP_002015551.1|DPER
OG0004777	LOC110186430|XP_020811272.1|DSER	LOC6591323|XP_002016796.1|DPER
OG0004778	LOC110186016|XP_020810711.1|DSER	LOC6598024|XP_002023216.1|DPER
OG0004779	LOC110186405|XP_020811235.1|DSER	LOC6587837|XP_026847038.1|DPER
OG0004780	LOC110187218|XP_020812277.1|DSER	LOC6596308|XP_002021478.1|DPER
OG0004781	LOC110186636|XP_020811554.1|DSER	LOC6594945|XP_026851281.1|DPER
OG0004782	LOC110191380|XP_020817891.1|DSER	LOC6588401|XP_002013472.1|DPER
OG0004783	LOC110180645|XP_020803998.1|DSER	LOC6597309|XP_026846588.1|DPER
OG0004784	LOC110176633|XP_020798719.1|DSER	LOC6587835|XP_002013312.1|DPER
OG0004785	LOC110176623|XP_020798707.1|DSER	LOC6587240|XP_002013298.1|DPER
OG0004786	LOC110176625|XP_020798709.1|DSER	LOC6587840|XP_002013296.1|DPER
OG0004787	LOC110176589|XP_020798663.1|DSER	LOC6587857|XP_002013294.1|DPER
OG0004788	LOC110176597|XP_020798672.1|DSER	LOC6587738|XP_026839897.1|DPER
OG0004789	LOC110176599|XP_020798676.1|DSER	LOC6587762|XP_002013292.1|DPER
OG0004790	LOC110176455|XP_020798466.1|DSER	LOC6587407|XP_026846518.1|DPER
OG0004791	LOC110191388|XP_020817903.1|DSER	LOC6598666|XP_002023754.1|DPER
OG0004792	LOC110188597|XP_020814018.1|DSER	LOC6588038|XP_002012841.1|DPER
OG0004793	LOC110176520|XP_020798556.1|DSER	LOC6588667|XP_026851118.1|DPER
OG0004794	LOC110183935|XP_020807959.1|DSER	LOC6587995|XP_002013151.1|DPER
OG0004795	LOC110186552|XP_020811418.1|DSER	LOC6587521|XP_002013916.1|DPER
OG0004796	LOC110186591|XP_020811472.1|DSER	LOC6588194|XP_026840321.1|DPER
OG0004797	LOC110190032|XP_020815997.1|DSER	LOC6587660|XP_002012785.2|DPER
OG0004798	LOC110186743|XP_020811667.1|DSER	LOC6587446|XP_002013042.1|DPER
OG0004799	LOC110184042|XP_020808079.1|DSER	LOC6587280|XP_002013659.1|DPER
OG0004800	LOC110191227|XP_020817652.1|DSER	LOC6588185|XP_026843609.1|DPER
OG0004801	LOC110186585|XP_020811463.1|DSER	LOC6594671|XP_026850228.1|DPER
OG0004802	LOC110177210|XP_020799487.1|DSER	LOC6598840|XP_026847919.1|DPER
OG0004803	LOC110186669|XP_020811596.1|DSER	LOC6595258|XP_026840375.1|DPER
OG0004804	LOC110188262|XP_020813670.1|DSER	LOC6592087|XP_002017531.1|DPER
OG0004805	LOC110190665|XP_020816948.1|DSER	LOC6595205|XP_026850482.1|DPER
OG0004806	LOC110182538|XP_020806245.1|DSER	LOC6600774|XP_026845168.1|DPER
OG0004807	LOC110191101|XP_020817506.1|DSER	LOC6591420|XP_002016777.2|DPER
OG0004808	LOC110188448|XP_020813835.1|DSER	LOC6598643|XP_002023824.1|DPER
OG0004809	LOC110177157|XP_020799401.1|DSER	LOC6588028|XP_002013699.1|DPER
OG0004810	LOC110177184|XP_020799437.1|DSER	LOC6598852|XP_002023970.2|DPER
OG0004811	LOC110184663|XP_020808925.1|DSER	LOC6601922|XP_026848540.1|DPER
OG0004812	LOC110188904|XP_020814533.1|DSER	LOC6595143|XP_026847762.1|DPER
OG0004813	LOC110191338|XP_020817841.1|DSER	LOC6587613|XP_002013550.1|DPER
OG0004814	LOC110188323|XP_020813690.1|DSER	LOC6588124|XP_002013761.1|DPER
OG0004815	LOC110181792|XP_020805331.1|DSER	LOC6603082|XP_026847113.1|DPER
OG0004816	LOC110184389|XP_020808554.1|DSER	LOC6597261|XP_002022455.1|DPER
OG0004817	LOC110184450|XP_020808648.1|DSER	LOC6597262|XP_002022456.1|DPER
OG0004818	LOC110186427|XP_020811268.1|DSER	LOC6588094|XP_002013393.1|DPER
OG0004819	LOC110191321|XP_020817803.1|DSER	LOC6595086|XP_002020148.1|DPER
OG0004820	LOC110188591|XP_020814013.1|DSER	LOC6598640|XP_002023821.1|DPER
OG0004821	LOC110176476|XP_020798496.1|DSER	LOC6594794|XP_026848368.1|DPER
OG0004822	LOC110176412|XP_020798410.1|DSER	LOC6587467|XP_026843220.1|DPER
OG0004823	LOC110191324|XP_020817810.1|DSER	LOC6587175|XP_026840455.1|DPER
OG0004824	LOC110191325|XP_020817818.1|DSER	LOC6587410|XP_002014013.1|DPER
OG0004825	LOC110185480|XP_020810013.1|DSER	LOC6602025|XP_026846763.1|DPER
OG0004826	LOC110191033|XP_020817411.1|DSER	LOC6587592|XP_002013263.2|DPER
OG0004827	LOC110187713|XP_020812809.1|DSER	LOC6594584|XP_026850831.1|DPER
OG0004828	LOC110186417|XP_020811256.1|DSER	LOC6587864|XP_002013688.1|DPER
OG0004829	LOC110191170|XP_020817589.1|DSER	LOC6588173|XP_002013438.1|DPER
OG0004830	LOC110191406|XP_020817923.1|DSER	LOC6598719|XP_026840122.1|DPER
OG0004831	LOC110184750|XP_020809039.1|DSER	LOC6601471|XP_002026438.2|DPER
OG0004832	LOC110186489|XP_020811335.1|DSER	LOC6594952|XP_002020320.1|DPER
OG0004833	LOC110177119|XP_020799324.1|DSER	LOC6592060|XP_002017447.1|DPER
OG0004834	LOC110184772|XP_020809070.1|DSER	LOC6595087|XP_002020149.1|DPER
OG0004835	LOC110184707|XP_020808986.1|DSER	LOC6595090|XP_002020152.1|DPER
OG0004836	LOC110191102|XP_020817507.1|DSER	LOC6587831|XP_002014096.1|DPER
OG0004837	LOC110176693|XP_020798783.1|DSER	LOC6601829|XP_026849336.1|DPER
OG0004838	LOC110189028|XP_020814650.1|DSER	LOC6591613|XP_026851141.1|DPER
OG0004839	LOC110189012|XP_020814627.1|DSER	LOC6591447|XP_026840100.1|DPER
OG0004840	LOC110186170|XP_020810883.1|DSER	LOC6591654|XP_002016849.1|DPER
OG0004841	LOC110185777|XP_020810438.1|DSER	LOC6593698|XP_002018845.1|DPER
OG0004842	LOC110186540|XP_020811403.1|DSER	LOC6594981|XP_002020272.1|DPER
OG0004843	LOC110187834|XP_020812972.1|DSER	LOC6588381|XP_002013819.1|DPER
OG0004844	LOC110182617|XP_020806341.1|DSER	LOC6602255|XP_002027285.1|DPER
OG0004845	LOC110188379|XP_020813754.1|DSER	LOC6591812|XP_002017233.1|DPER
OG0004846	LOC110176969|XP_020799135.1|DSER	LOC6589061|XP_026844046.1|DPER
OG0004847	LOC110176968|XP_020799134.1|DSER	LOC6589060|XP_002014548.2|DPER
OG0004848	LOC110191016|XP_020817392.1|DSER	LOC6587301|XP_002014188.1|DPER
OG0004849	LOC110184983|XP_020809295.1|DSER	LOC6589855|XP_026844846.1|DPER
OG0004850	LOC110177183|XP_020799434.1|DSER	LOC6591505|XP_002016955.1|DPER
OG0004851	LOC110177153|XP_020799394.1|DSER	LOC6591508|XP_002016958.1|DPER
OG0004852	LOC110191797|XP_020818406.1|DSER	LOC6591445|XP_002016968.1|DPER
OG0004853	LOC110179338|XP_020802501.1|DSER	LOC6590558|XP_002015945.1|DPER
OG0004854	LOC110187503|XP_020812559.1|DSER	LOC6596127|XP_002021091.1|DPER
OG0004855	LOC110181264|XP_020804630.1|DSER	LOC6598910|XP_026847829.1|DPER
OG0004856	LOC110189121|XP_020814755.1|DSER	LOC6599863|XP_026847298.1|DPER
OG0004857	LOC110188890|XP_020814468.1|DSER	LOC6595872|XP_026845618.1|DPER
OG0004858	LOC110189090|XP_020814722.1|DSER	LOC6599842|XP_026847326.1|DPER
OG0004859	LOC110189063|XP_020814691.1|DSER	LOC6599844|XP_002024993.1|DPER
OG0004860	LOC110188854|XP_020814420.1|DSER	LOC6599625|XP_026849540.1|DPER
OG0004861	LOC110190440|XP_020816585.1|DSER	LOC6602773|XP_026847946.1|DPER
OG0004862	LOC110190563|XP_020816796.1|DSER	LOC6602815|XP_026847804.1|DPER
OG0004863	LOC110176141|XP_020798037.1|DSER	LOC6602833|XP_002027804.2|DPER
OG0004864	LOC110183562|XP_020807522.1|DSER	LOC113566444|XP_026847794.1|DPER
OG0004865	LOC110177324|XP_020799656.1|DSER	LOC6594825|XP_002020020.1|DPER
OG0004866	LOC110187494|XP_020812548.1|DSER	LOC6596114|XP_002021267.1|DPER
OG0004867	LOC110178393|XP_020801189.1|DSER	LOC6600925|XP_026841082.1|DPER
OG0004868	LOC110189540|XP_020815330.1|DSER	LOC6592909|XP_002018577.1|DPER
OG0004869	LOC110189729|XP_020815580.1|DSER	LOC6591119|XP_002015500.1|DPER
