Orthogroup	DSER.longest_only	DSAN.longest_only
OG0006144	LOC110190882|XP_020817197.1|DSER	LOC120449222|XP_039487526.1|DSAN
OG0006145	LOC110189950|XP_020815897.1|DSER	LOC120450109|XP_039488840.1|DSAN
OG0006146	LOC110183841|XP_020807851.1|DSER	LOC120443784|XP_039479047.1|DSAN
OG0006147	LOC110191091|XP_020817494.1|DSER	LOC120453769|XP_039494539.1|DSAN
OG0006148	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER	LOC120450336|XP_039489237.1|DSAN
OG0006149	LOC110177502|XP_020799914.1|DSER	LOC120448999|XP_039487201.1|DSAN
OG0006150	LOC110177500|XP_020799912.1|DSER	LOC120448997|XP_039487199.1|DSAN
OG0006151	LOC110183208|XP_020807080.1|DSER	LOC120445061|XP_039481123.1|DSAN
OG0006152	LOC110190526|XP_020816731.1|DSER	LOC120452079|XP_039492077.1|DSAN
OG0006153	LOC110176539|XP_020798591.1|DSER	LOC120445123|XP_039481204.1|DSAN
OG0006154	LOC110186782|XP_020811714.1|DSER	LOC120454652|XP_039496088.1|DSAN
OG0006155	LOC110191051|XP_020817436.1|DSER	LOC120452784|XP_039493110.1|DSAN
OG0006156	LOC110188225|XP_020813531.1|DSER	LOC120454355|XP_039495511.1|DSAN
OG0006157	LOC110191513|XP_020818039.1|DSER	LOC120444884|XP_039480800.1|DSAN
OG0006158	LOC110181257|XP_020804621.1|DSER	LOC120448938|XP_039487116.1|DSAN
OG0006159	LOC110189199|XP_020814829.1|DSER	LOC120446455|XP_039483385.1|DSAN
OG0006160	LOC110191494|XP_020818017.1|DSER	LOC120444663|XP_039480439.1|DSAN
OG0006161	LOC110177087|XP_020799273.1|DSER	LOC120447888|XP_039485441.1|DSAN
OG0006162	LOC110185442|XP_020809925.1|DSER	LOC120454829|XP_039496230.1|DSAN
OG0006163	LOC110189206|XP_020814837.1|DSER	LOC120446463|XP_039483399.1|DSAN
OG0006165	LOC110177514|XP_020799929.1|DSER	LOC120448316|XP_039486198.1|DSAN
OG0006166	LOC110176943|XP_020799103.1|DSER	LOC120458853|XP_039502614.1|DSAN
OG0006167	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER	LOC120446108|XP_039482836.1|DSAN
OG0006169	LOC110180456|XP_020803791.1|DSER	LOC120454961|XP_039496676.1|DSAN
OG0006170	LOC110179337|XP_020802500.1|DSER	LOC120445039|XP_039481062.1|DSAN
OG0006171	LOC110190258|XP_020816280.1|DSER	LOC120448476|XP_039486435.1|DSAN, LOC120453993|XP_039494884.1|DSAN
OG0006172	LOC110176718|XP_020798818.1|DSER	LOC120449075|XP_039487308.1|DSAN
OG0006172	LOC110176719|XP_020798819.1|DSER	LOC120447684|XP_039485145.1|DSAN
OG0006173	LOC110185854|XP_020810522.1|DSER	LOC120458263|XP_039501787.1|DSAN, LOC120458264|XP_039501788.1|DSAN
OG0006174	LOC110190892|XP_020817210.1|DSER	LOC120449920|XP_039488546.1|DSAN, LOC120449802|XP_039488381.1|DSAN
OG0006176	LOC110177599|XP_020800053.1|DSER	LOC120453504|XP_039494185.1|DSAN
OG0006177	LOC110189077|XP_020814707.1|DSER	LOC120448921|XP_039487083.1|DSAN
OG0006178	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER	LOC120446024|XP_039482713.1|DSAN, LOC120446022|XP_039482711.1|DSAN
OG0006179	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER	LOC120454016|XP_039494940.1|DSAN, LOC120452205|XP_039492260.1|DSAN
OG0006181	LOC110188701|XP_020814166.1|DSER	LOC120454602|XP_039495993.1|DSAN
OG0006182	LOC110188605|XP_020814027.1|DSER	LOC120451595|XP_039491349.1|DSAN
OG0006183	LOC110186462|XP_020811309.1|DSER	LOC120453257|XP_039493812.1|DSAN
OG0006184	LOC110191206|XP_020817633.1|DSER	LOC120452960|XP_039493384.1|DSAN
OG0006185	LOC110191818|XP_020818442.1|DSER	LOC120454344|XP_039495490.1|DSAN
OG0006186	LOC110191115|XP_020817519.1|DSER	LOC120452576|XP_039492793.1|DSAN
OG0006187	LOC110186684|XP_020811611.1|DSER	LOC120452580|XP_039492798.1|DSAN
OG0006188	LOC110179524|XP_020802760.1|DSER	LOC120455209|XP_039497102.1|DSAN
OG0006189	LOC110179526|XP_020802764.1|DSER	LOC120455211|XP_039497106.1|DSAN
OG0006190	LOC110187707|XP_020812801.1|DSER	LOC120451502|XP_039491188.1|DSAN
OG0006191	LOC110177374|XP_020799730.1|DSER	LOC120452083|XP_039492080.1|DSAN
OG0006192	LOC110180418|XP_020803742.1|DSER	LOC120456479|XP_039499277.1|DSAN
OG0006193	LOC110180631|XP_020803977.1|DSER	LOC120455471|XP_039497626.1|DSAN
OG0006194	LOC110184254|XP_020808374.1|DSER	LOC120457090|XP_039500209.1|DSAN
OG0006195	LOC110185508|XP_020810062.1|DSER	LOC120456361|XP_039499090.1|DSAN
OG0006196	LOC110188366|XP_020813734.1|DSER	LOC120454432|XP_039495660.1|DSAN
OG0006197	LOC110185439|XP_020809922.1|DSER	LOC120454852|XP_039496301.1|DSAN
OG0006198	LOC110184297|XP_020808444.1|DSER	LOC120455760|XP_039498134.1|DSAN
OG0006199	LOC110189736|XP_020815593.1|DSER	LOC120452642|XP_039492891.1|DSAN
OG0006200	LOC110187990|XP_020813171.1|DSER	LOC120453365|XP_039493973.1|DSAN
OG0006201	LOC110175965|XP_020797816.1|DSER	LOC120455239|XP_039497150.1|DSAN
OG0006202	LOC110176043|XP_020797913.1|DSER	LOC120457050|XP_039500154.1|DSAN
OG0006203	LOC110184274|XP_020808400.1|DSER	LOC120457380|XP_039500853.1|DSAN
OG0006204	LOC110186142|XP_020810851.1|DSER	LOC120454396|XP_039495581.1|DSAN
OG0006205	LOC110180289|XP_020803605.1|DSER	LOC120456748|XP_039499673.1|DSAN
OG0006206	LOC110184385|XP_020808551.1|DSER	LOC120456456|XP_039499229.1|DSAN
OG0006207	LOC110187410|XP_020812457.1|DSER	LOC120450543|XP_039489583.1|DSAN
OG0006208	LOC110178742|XP_020801629.1|DSER	LOC120447984|XP_039485614.1|DSAN
OG0006209	LOC110184446|XP_020808645.1|DSER	LOC120455226|XP_039497131.1|DSAN
OG0006210	LOC110182105|XP_020805749.1|DSER	LOC120457292|XP_039500681.1|DSAN
OG0006211	LOC110184952|XP_020809259.1|DSER	LOC120443769|XP_039478997.1|DSAN
OG0006212	LOC110184951|XP_020809258.1|DSER	LOC120443764|XP_039478992.1|DSAN
OG0006213	LOC110187951|XP_020813127.1|DSER	LOC120452276|XP_039492341.1|DSAN
OG0006214	LOC110176042|XP_020797912.1|DSER	LOC120455376|XP_039497434.1|DSAN
OG0006215	LOC110184805|XP_020809098.1|DSER	LOC120456166|XP_039498744.1|DSAN
OG0006216	LOC110189493|XP_020815247.1|DSER	LOC120452725|XP_039493024.1|DSAN
OG0006217	LOC110176031|XP_020797902.1|DSER	LOC120456068|XP_039498591.1|DSAN
OG0006218	LOC110185548|XP_020810125.1|DSER	LOC120458032|XP_039501474.1|DSAN
OG0006219	LOC110182206|XP_020805892.1|DSER	LOC120456581|XP_039499422.1|DSAN
OG0006220	LOC110178943|XP_020801901.1|DSER	LOC120449460|XP_039487866.1|DSAN
OG0006221	LOC110191035|XP_020817415.1|DSER	LOC120451068|XP_039490361.1|DSAN
OG0006222	LOC110191060|XP_020817449.1|DSER	LOC120451073|XP_039490368.1|DSAN
OG0006223	LOC110175983|XP_020797841.1|DSER	LOC120455812|XP_039498206.1|DSAN
OG0006224	LOC110180283|XP_020803593.1|DSER	LOC120456750|XP_039499675.1|DSAN
OG0006225	LOC110181599|XP_020805051.1|DSER	LOC120455438|XP_039497569.1|DSAN
OG0006226	LOC110189274|XP_020814952.1|DSER	LOC120446608|XP_039483582.1|DSAN
OG0006227	LOC110179076|XP_020802115.1|DSER	LOC120457123|XP_039500274.1|DSAN
OG0006228	LOC110182347|XP_020806082.1|DSER	LOC120444487|XP_039480127.1|DSAN
OG0006229	LOC110185473|XP_020809989.1|DSER	LOC120454897|XP_039496486.1|DSAN
OG0006230	LOC110181642|XP_020805116.1|DSER	LOC120456614|XP_039499466.1|DSAN
OG0006231	LOC110183239|XP_020807116.1|DSER	LOC120456857|XP_039499865.1|DSAN
OG0006232	LOC110184382|XP_020808546.1|DSER	LOC120456083|XP_039498608.1|DSAN
OG0006233	LOC110181800|XP_020805341.1|DSER	LOC120455576|XP_039497880.1|DSAN
OG0006234	LOC110181645|XP_020805118.1|DSER	LOC120456620|XP_039499476.1|DSAN
OG0006235	LOC110182089|XP_020805730.1|DSER	LOC120455302|XP_039497275.1|DSAN
OG0006236	LOC110185525|XP_020810081.1|DSER	LOC120456612|XP_039499460.1|DSAN
OG0006237	LOC110180294|XP_020803609.1|DSER	LOC120456749|XP_039499674.1|DSAN
OG0006238	LOC110181768|XP_020805300.1|DSER	LOC120456107|XP_039498651.1|DSAN
OG0006239	LOC110180321|XP_020803635.1|DSER	LOC120455133|XP_039496965.1|DSAN
OG0006240	LOC110189020|XP_020814640.1|DSER	LOC120453124|XP_039493605.1|DSAN
OG0006241	LOC110181643|XP_020805117.1|DSER	LOC120456616|XP_039499472.1|DSAN
OG0006242	LOC110179495|XP_020802728.1|DSER	LOC120455800|XP_039498195.1|DSAN
OG0006243	LOC110191756|XP_020818354.1|DSER	LOC120452603|XP_039492834.1|DSAN
OG0006244	LOC110190941|XP_020817273.1|DSER	LOC120452620|XP_039492859.1|DSAN
OG0006245	LOC110188227|XP_020813533.1|DSER	LOC120453741|XP_039494507.1|DSAN
OG0006246	LOC110179753|XP_020803028.1|DSER	LOC120457269|XP_039500621.1|DSAN
OG0006247	LOC110191587|XP_020818131.1|DSER	LOC120443728|XP_039478917.1|DSAN
OG0006248	LOC110177142|XP_020799375.1|DSER	LOC120453219|XP_039493744.1|DSAN
OG0006249	LOC110185662|XP_020810281.1|DSER	LOC120448486|XP_039486453.1|DSAN
OG0006250	LOC110187138|XP_020812211.1|DSER	LOC120455564|XP_039497861.1|DSAN
OG0006251	LOC110186521|XP_020811378.1|DSER	LOC120454594|XP_039495980.1|DSAN
OG0006252	LOC110186520|XP_020811376.1|DSER	LOC120454591|XP_039495976.1|DSAN
OG0006253	LOC110179746|XP_020803020.1|DSER	LOC120457270|XP_039500626.1|DSAN
OG0006254	LOC110186258|XP_020811023.1|DSER	LOC120445002|XP_039480982.1|DSAN
OG0006255	LOC110177325|XP_020799657.1|DSER	LOC120452878|XP_039493262.1|DSAN
OG0006256	LOC110181502|XP_020804931.1|DSER	LOC120455066|XP_039496852.1|DSAN
OG0006257	LOC110182094|XP_020805737.1|DSER	LOC120455222|XP_039497127.1|DSAN
OG0006258	LOC110184445|XP_020808644.1|DSER	LOC120455224|XP_039497130.1|DSAN
OG0006259	LOC110191204|XP_020817629.1|DSER	LOC120454373|XP_039495542.1|DSAN
OG0006260	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER	LOC120455223|XP_039497129.1|DSAN
OG0006261	LOC110184998|XP_020809311.1|DSER	LOC120443819|XP_039479095.1|DSAN
OG0006262	LOC110182216|XP_020805901.1|DSER	LOC120456314|XP_039499003.1|DSAN
OG0006263	LOC110182575|XP_020806283.1|DSER	LOC120456294|XP_039498975.1|DSAN
OG0006264	LOC110187120|XP_020812189.1|DSER	LOC120456381|XP_039499138.1|DSAN
OG0006265	LOC110178267|XP_020800992.1|DSER	LOC120444759|XP_039480622.1|DSAN
OG0006266	LOC110187114|XP_020812182.1|DSER	LOC120456380|XP_039499137.1|DSAN
OG0006267	LOC110184184|XP_020808254.1|DSER	LOC120455557|XP_039497838.1|DSAN
OG0006268	LOC110178169|XP_020800865.1|DSER	LOC120444263|XP_039479708.1|DSAN
OG0006269	LOC110186610|XP_020811501.1|DSER	LOC120453040|XP_039493494.1|DSAN
OG0006270	LOC110179059|XP_020802078.1|DSER	LOC120456418|XP_039499184.1|DSAN
OG0006271	LOC110189881|XP_020815788.1|DSER	LOC120453003|XP_039493442.1|DSAN
OG0006272	LOC110175952|XP_020797800.1|DSER	LOC120456858|XP_039499870.1|DSAN
OG0006273	LOC110189776|XP_020815659.1|DSER	LOC120453499|XP_039494182.1|DSAN
OG0006274	LOC110184207|XP_020808313.1|DSER	LOC120456835|XP_039499819.1|DSAN
OG0006275	LOC110181820|XP_020805375.1|DSER	LOC120456952|XP_039500030.1|DSAN
OG0006276	LOC110184496|XP_020808709.1|DSER	LOC120450148|XP_039488918.1|DSAN
OG0006277	LOC110188572|XP_020813992.1|DSER	LOC120452283|XP_039492349.1|DSAN
OG0006278	LOC110184405|XP_020808590.1|DSER	LOC120455857|XP_039498262.1|DSAN
OG0006279	LOC110182114|XP_020805780.1|DSER	LOC120455214|XP_039497110.1|DSAN
OG0006280	LOC110180377|XP_020803702.1|DSER	LOC120457388|XP_039500875.1|DSAN
OG0006281	LOC110180376|XP_020803701.1|DSER	LOC120457387|XP_039500872.1|DSAN
OG0006282	LOC110186952|XP_020811947.1|DSER	LOC120456088|XP_039498615.1|DSAN
OG0006283	LOC110184602|XP_020808856.1|DSER	LOC120453082|XP_039493543.1|DSAN
OG0006284	LOC110190589|XP_020816841.1|DSER	LOC120448967|XP_039487160.1|DSAN
OG0006285	LOC110189071|XP_020814704.1|DSER	LOC120452483|XP_039492664.1|DSAN
OG0006286	LOC110188636|XP_020814070.1|DSER	LOC120453107|XP_039493574.1|DSAN
OG0006287	LOC110181703|XP_020805206.1|DSER	LOC120456142|XP_039498703.1|DSAN
OG0006288	LOC110186533|XP_020811393.1|DSER	LOC120453431|XP_039494069.1|DSAN
OG0006289	LOC110188080|XP_020813292.1|DSER	LOC120453261|XP_039493818.1|DSAN
OG0006290	LOC110182059|XP_020805674.1|DSER	LOC120455489|XP_039497660.1|DSAN
OG0006291	LOC110182600|XP_020806317.1|DSER	LOC120444076|XP_039479528.1|DSAN
OG0006292	LOC110182467|XP_020806164.1|DSER	LOC120455732|XP_039498080.1|DSAN
OG0006293	LOC110178735|XP_020801619.1|DSER	LOC120447911|XP_039485495.1|DSAN
OG0006294	LOC110180629|XP_020803976.1|DSER	LOC120455470|XP_039497625.1|DSAN
OG0006295	LOC110180405|XP_020803718.1|DSER	LOC120455856|XP_039498261.1|DSAN
OG0006296	LOC110180636|XP_020803988.1|DSER	LOC120455463|XP_039497618.1|DSAN
OG0006297	LOC110181904|XP_020805495.1|DSER	LOC120457399|XP_039500909.1|DSAN
OG0006298	LOC110180623|XP_020803966.1|DSER	LOC120456510|XP_039499310.1|DSAN
OG0006299	LOC110184485|XP_020808695.1|DSER	LOC120457113|XP_039500259.1|DSAN
OG0006300	LOC110179092|XP_020802137.1|DSER	LOC120456958|XP_039500035.1|DSAN
OG0006301	LOC110184160|XP_020808227.1|DSER	LOC120455851|XP_039498255.1|DSAN
OG0006302	LOC110181519|XP_020804951.1|DSER	LOC120455634|XP_039497955.1|DSAN
OG0006303	LOC110177837|XP_020800442.1|DSER	LOC120446935|XP_039484120.1|DSAN
OG0006304	LOC110184188|XP_020808265.1|DSER	LOC120451038|XP_039490300.1|DSAN
OG0006305	LOC110183920|XP_020807943.1|DSER	LOC120451151|XP_039490512.1|DSAN
OG0006306	LOC110190986|XP_020817353.1|DSER	LOC120450983|XP_039490214.1|DSAN
OG0006307	LOC110176538|XP_020798587.1|DSER	LOC120452364|XP_039492487.1|DSAN
OG0006308	LOC110179094|XP_020802139.1|DSER	LOC120455295|XP_039497270.1|DSAN
OG0006309	LOC110181608|XP_020805065.1|DSER	LOC120455227|XP_039497132.1|DSAN
OG0006310	LOC110186491|XP_020811341.1|DSER	LOC120452254|XP_039492316.1|DSAN
OG0006311	LOC110182202|XP_020805882.1|DSER	LOC120456216|XP_039498832.1|DSAN
OG0006312	LOC110182201|XP_020805881.1|DSER	LOC120456218|XP_039498834.1|DSAN
OG0006313	LOC110184310|XP_020808456.1|DSER	LOC120456175|XP_039498777.1|DSAN
OG0006314	LOC110181683|XP_020805183.1|DSER	LOC120455008|XP_039496762.1|DSAN
OG0006315	LOC110186646|XP_020811564.1|DSER	LOC120454577|XP_039495912.1|DSAN
OG0006316	LOC110180354|XP_020803675.1|DSER	LOC120455522|XP_039497736.1|DSAN
OG0006317	LOC110184591|XP_020808841.1|DSER	LOC120455731|XP_039498079.1|DSAN
OG0006318	LOC110181680|XP_020805179.1|DSER	LOC120456866|XP_039499890.1|DSAN
OG0006319	LOC110189276|XP_020814954.1|DSER	LOC120447242|XP_039484706.1|DSAN
OG0006320	LOC110179063|XP_020802084.1|DSER	LOC120455834|XP_039498237.1|DSAN
OG0006322	LOC110176098|XP_020797996.1|DSER	LOC120455319|XP_039497327.1|DSAN
OG0006323	LOC110181900|XP_020805490.1|DSER	LOC120457237|XP_039500554.1|DSAN
OG0006324	LOC110180093|XP_020803374.1|DSER	LOC120456322|XP_039499017.1|DSAN
OG0006325	LOC110177166|XP_020799411.1|DSER	LOC120452181|XP_039492225.1|DSAN
OG0006326	LOC110176146|XP_020798042.1|DSER	LOC120448201|XP_039486000.1|DSAN
OG0006327	LOC110186451|XP_020811295.1|DSER	LOC120452842|XP_039493206.1|DSAN
OG0006328	LOC110177333|XP_020799675.1|DSER	LOC120451458|XP_039491069.1|DSAN
OG0006329	LOC110182525|XP_020806231.1|DSER	LOC120455450|XP_039497599.1|DSAN
OG0006330	LOC110189646|XP_020815451.1|DSER	LOC120452640|XP_039492886.1|DSAN
OG0006331	LOC110179397|XP_020802581.1|DSER	LOC120455148|XP_039496987.1|DSAN
OG0006332	LOC110187112|XP_020812181.1|DSER	LOC120456134|XP_039498696.1|DSAN
OG0006333	LOC110184163|XP_020808231.1|DSER	LOC120455436|XP_039497566.1|DSAN
OG0006334	LOC110180406|XP_020803719.1|DSER	LOC120455509|XP_039497708.1|DSAN
OG0006335	LOC110188828|XP_020814381.1|DSER	LOC120452469|XP_039492640.1|DSAN
OG0006336	LOC110182057|XP_020805672.1|DSER	LOC120455015|XP_039496774.1|DSAN
OG0006337	LOC110176073|XP_020797953.1|DSER	LOC120456262|XP_039498919.1|DSAN
OG0006338	LOC110176445|XP_020798453.1|DSER	LOC120453555|XP_039494242.1|DSAN
OG0006339	LOC110184393|XP_020808561.1|DSER	LOC120455554|XP_039497831.1|DSAN
OG0006340	LOC110179122|XP_020802171.1|DSER	LOC120455369|XP_039497410.1|DSAN
OG0006341	LOC110176123|XP_020798019.1|DSER	LOC120455735|XP_039498085.1|DSAN
OG0006342	LOC110175932|XP_020797770.1|DSER	LOC120456613|XP_039499462.1|DSAN
OG0006343	LOC110176094|XP_020797993.1|DSER	LOC120456926|XP_039499999.1|DSAN
OG0006344	LOC110180638|XP_020803990.1|DSER	LOC120456399|XP_039499162.1|DSAN
OG0006345	LOC110188657|XP_020814101.1|DSER	LOC120454688|XP_039496149.1|DSAN
OG0006346	LOC110186861|XP_020811812.1|DSER	LOC120453515|XP_039494197.1|DSAN
OG0006347	LOC110176393|XP_020798381.1|DSER	LOC120451266|XP_039490730.1|DSAN
OG0006348	LOC110182555|XP_020806266.1|DSER	LOC120456532|XP_039499340.1|DSAN
OG0006349	LOC110179433|XP_020802625.1|DSER	LOC120456383|XP_039499140.1|DSAN
OG0006350	LOC110186544|XP_020811406.1|DSER	LOC120453462|XP_039494113.1|DSAN
OG0006351	LOC110180119|XP_020803418.1|DSER	LOC120455900|XP_039498335.1|DSAN
OG0006352	LOC110189233|XP_020814875.1|DSER	LOC120446096|XP_039482823.1|DSAN
OG0006353	LOC110186564|XP_020811427.1|DSER	LOC120454686|XP_039496137.1|DSAN
OG0006354	LOC110177429|XP_020799811.1|DSER	LOC120452879|XP_039493263.1|DSAN
OG0006355	LOC110179381|XP_020802554.1|DSER	LOC120455915|XP_039498359.1|DSAN
OG0006356	LOC110181758|XP_020805280.1|DSER	LOC120455398|XP_039497469.1|DSAN
OG0006357	LOC110181678|XP_020805172.1|DSER	LOC120456354|XP_039499076.1|DSAN
OG0006358	LOC110177637|XP_020800108.1|DSER	LOC120450430|XP_039489374.1|DSAN
OG0006359	LOC110191777|XP_020818381.1|DSER	LOC120454341|XP_039495487.1|DSAN
OG0006360	LOC110181918|XP_020805513.1|DSER	LOC120456917|XP_039499982.1|DSAN
OG0006361	LOC110191772|XP_020818376.1|DSER	LOC120453761|XP_039494529.1|DSAN
OG0006362	LOC110179512|XP_020802748.1|DSER	LOC120455983|XP_039498472.1|DSAN
OG0006363	LOC110181776|XP_020805313.1|DSER	LOC120455430|XP_039497542.1|DSAN
OG0006364	LOC110187293|XP_020812341.1|DSER	LOC120454017|XP_039494943.1|DSAN
OG0006365	LOC110176067|XP_020797947.1|DSER	LOC120456908|XP_039499970.1|DSAN
OG0006366	LOC110176016|XP_020797884.1|DSER	LOC120455784|XP_039498174.1|DSAN
OG0006367	LOC110179399|XP_020802582.1|DSER	LOC120457038|XP_039500139.1|DSAN
OG0006368	LOC110186630|XP_020811546.1|DSER	LOC120453044|XP_039493498.1|DSAN
OG0006369	LOC110186620|XP_020811515.1|DSER	LOC120454421|XP_039495627.1|DSAN
OG0006370	LOC110181707|XP_020805214.1|DSER	LOC120455152|XP_039496994.1|DSAN
OG0006371	LOC110186671|XP_020811594.1|DSER	LOC120453029|XP_039493483.1|DSAN
OG0006372	LOC110186779|XP_020811710.1|DSER	LOC120453612|XP_039494322.1|DSAN
OG0006373	LOC110181556|XP_020804997.1|DSER	LOC120456705|XP_039499612.1|DSAN
OG0006374	LOC110182197|XP_020805869.1|DSER	LOC120456171|XP_039498771.1|DSAN
OG0006375	LOC110184576|XP_020808810.1|DSER	LOC120455131|XP_039496963.1|DSAN
OG0006376	LOC110179379|XP_020802552.1|DSER	LOC120455142|XP_039496981.1|DSAN
OG0006377	LOC110181745|XP_020805264.1|DSER	LOC120456157|XP_039498729.1|DSAN
OG0006378	LOC110189033|XP_020814660.1|DSER	LOC120451229|XP_039490650.1|DSAN
OG0006379	LOC110181493|XP_020804915.1|DSER	LOC120456067|XP_039498590.1|DSAN
OG0006380	LOC110181711|XP_020805219.1|DSER	LOC120455055|XP_039496842.1|DSAN
OG0006381	LOC110180643|XP_020803996.1|DSER	LOC120457376|XP_039500846.1|DSAN
OG0006382	LOC110183512|XP_020807457.1|DSER	LOC120456529|XP_039499334.1|DSAN
OG0006383	LOC110180378|XP_020803703.1|DSER	LOC120455276|XP_039497231.1|DSAN
OG0006384	LOC110180331|XP_020803648.1|DSER	LOC120456648|XP_039499508.1|DSAN
OG0006385	LOC110177315|XP_020799646.1|DSER	LOC120452875|XP_039493259.1|DSAN
OG0006386	LOC110186034|XP_020810730.1|DSER	LOC120444232|XP_039479697.1|DSAN
OG0006387	LOC110186393|XP_020811214.1|DSER	LOC120453401|XP_039494024.1|DSAN
OG0006388	LOC110180471|XP_020803807.1|DSER	LOC120455504|XP_039497701.1|DSAN
OG0006389	LOC110180470|XP_020803806.1|DSER	LOC120455508|XP_039497706.1|DSAN
OG0006390	LOC110187770|XP_020812893.1|DSER	LOC120453157|XP_039493646.1|DSAN
OG0006391	LOC110184699|XP_020808974.1|DSER	LOC120453979|XP_039494864.1|DSAN
OG0006392	LOC110182567|XP_020806275.1|DSER	LOC120455155|XP_039497000.1|DSAN
OG0006393	LOC110181210|XP_020804551.1|DSER	LOC120443718|XP_039478900.1|DSAN
OG0006394	LOC110187759|XP_020812882.1|DSER	LOC120451457|XP_039491068.1|DSAN
OG0006395	LOC110186611|XP_020811502.1|DSER	LOC120451417|XP_039491021.1|DSAN
OG0006396	LOC110180141|XP_020803446.1|DSER	LOC120457130|XP_039500303.1|DSAN
OG0006397	LOC110184604|XP_020808855.1|DSER	LOC120457255|XP_039500587.1|DSAN
OG0006398	LOC110182097|XP_020805740.1|DSER	LOC120457418|XP_039500950.1|DSAN
OG0006399	LOC110184271|XP_020808395.1|DSER	LOC120455454|XP_039497607.1|DSAN
OG0006400	LOC110184269|XP_020808393.1|DSER	LOC120455453|XP_039497606.1|DSAN
OG0006401	LOC110185260|XP_020809658.1|DSER	LOC120448848|XP_039486988.1|DSAN
OG0006402	LOC110190952|XP_020817292.1|DSER	LOC120453319|XP_039493910.1|DSAN
OG0006403	LOC110191306|XP_020817775.1|DSER	LOC120453753|XP_039494520.1|DSAN
OG0006404	LOC110186950|XP_020811944.1|DSER	LOC120452011|XP_039491985.1|DSAN
OG0006405	LOC110191240|XP_020817677.1|DSER	LOC120449581|XP_039488070.1|DSAN
OG0006406	LOC110177460|XP_020799857.1|DSER	LOC120451560|XP_039491297.1|DSAN
OG0006407	LOC110184344|XP_020808498.1|DSER	LOC120455744|XP_039498101.1|DSAN
OG0006408	LOC110184165|XP_020808235.1|DSER	LOC120456800|XP_039499768.1|DSAN
OG0006409	LOC110184226|XP_020808344.1|DSER	LOC120456143|XP_039498704.1|DSAN
OG0006410	LOC110181514|XP_020804947.1|DSER	LOC120455700|XP_039498041.1|DSAN
OG0006411	LOC110179678|XP_020802949.1|DSER	LOC120456739|XP_039499662.1|DSAN
OG0006412	LOC110186785|XP_020811719.1|DSER	LOC120452886|XP_039493276.1|DSAN
OG0006413	LOC110186411|XP_020811241.1|DSER	LOC120451295|XP_039490782.1|DSAN
OG0006414	LOC110188356|XP_020813723.1|DSER	LOC120451696|XP_039491523.1|DSAN
OG0006415	LOC110182215|XP_020805900.1|DSER	LOC120454975|XP_039496692.1|DSAN
OG0006416	LOC110183497|XP_020807439.1|DSER	LOC120454934|XP_039496634.1|DSAN
OG0006417	LOC110185811|XP_020810474.1|DSER	LOC120458024|XP_039501463.1|DSAN
OG0006418	LOC110179108|XP_020802157.1|DSER	LOC120456318|XP_039499009.1|DSAN
OG0006419	LOC110191391|XP_020817905.1|DSER	LOC120452582|XP_039492802.1|DSAN
OG0006420	LOC110186397|XP_020811222.1|DSER	LOC120450967|XP_039490192.1|DSAN
OG0006421	LOC110182709|XP_020806466.1|DSER	LOC120458823|XP_039502568.1|DSAN
OG0006422	LOC110183121|XP_020806971.1|DSER	LOC120458283|XP_039501818.1|DSAN
OG0006423	LOC110188334|XP_020813701.1|DSER	LOC120450897|XP_039490073.1|DSAN
OG0006424	LOC110188336|XP_020813703.1|DSER	LOC120452699|XP_039492990.1|DSAN
OG0006425	LOC110187961|XP_020813139.1|DSER	LOC120452958|XP_039493381.1|DSAN
OG0006426	LOC110187960|XP_020813138.1|DSER	LOC120452957|XP_039493380.1|DSAN
OG0006427	LOC110177393|XP_020799755.1|DSER	LOC120452854|XP_039493229.1|DSAN
OG0006428	LOC110177175|XP_020799422.1|DSER	LOC120451570|XP_039491314.1|DSAN
OG0006429	LOC110191307|XP_020817776.1|DSER	LOC120451778|XP_039491650.1|DSAN
OG0006430	LOC110184671|XP_020808937.1|DSER	LOC120448633|XP_039486690.1|DSAN
OG0006431	LOC110176410|XP_020798408.1|DSER	LOC120451304|XP_039490803.1|DSAN
OG0006432	LOC110188263|XP_020813608.1|DSER	LOC120450976|XP_039490203.1|DSAN
OG0006433	LOC110188064|XP_020813273.1|DSER	LOC120452527|XP_039492724.1|DSAN
OG0006434	LOC110183386|XP_020807311.1|DSER	LOC120454836|XP_039496252.1|DSAN
OG0006435	LOC110177285|XP_020799594.1|DSER	LOC120451286|XP_039490766.1|DSAN
OG0006436	LOC110181488|XP_020804908.1|DSER	LOC120456259|XP_039498916.1|DSAN
OG0006437	LOC110184197|XP_020808287.1|DSER	LOC120455424|XP_039497512.1|DSAN
OG0006438	LOC110187556|XP_020812604.1|DSER	LOC120458178|XP_039501676.1|DSAN
OG0006439	LOC110190433|XP_020816578.1|DSER	LOC120452441|XP_039492605.1|DSAN
