Orthogroup	DSER.longest_only	DSIM.longest_only
OG0003584	LOC110178335|XP_020801104.1|DSER	LOC6733805|XP_002080849.2|DSIM
OG0003585	LOC110178981|XP_020801953.1|DSER	LOC6738553|XP_002085358.1|DSIM
OG0003586	LOC110184516|XP_020808743.1|DSER	LOC6724692|XP_039152071.1|DSIM
OG0003587	LOC110185807|XP_020810471.1|DSER	LOC6730542|XP_039150718.1|DSIM
OG0003588	LOC110186513|XP_020811369.1|DSER	LOC6728312|XP_016034946.1|DSIM
OG0003589	LOC110188941|XP_020814539.1|DSER	LOC6734708|XP_002081715.2|DSIM
OG0003590	LOC110188888|XP_020814464.1|DSER	LOC6736441|XP_002083312.1|DSIM
OG0003591	LOC110178753|XP_020801643.1|DSER	LOC6736362|XP_016029854.1|DSIM
OG0003592	LOC110190809|XP_020817117.1|DSER	LOC6737832|XP_016031608.1|DSIM
OG0003593	LOC110189114|XP_020814743.1|DSER, LOC110176687|XP_020798777.1|DSER	LOC6737181|XP_039149976.1|DSIM
OG0003594	LOC110190816|XP_020817126.1|DSER	LOC6737119|XP_002083966.1|DSIM
OG0003595	LOC110177684|XP_020800163.1|DSER	LOC6734604|XP_016027755.1|DSIM
OG0003596	LOC110189270|XP_020814945.1|DSER	LOC6733256|XP_002080319.1|DSIM
OG0003597	LOC110189521|XP_020815306.1|DSER	LOC6733248|XP_002080311.1|DSIM
OG0003598	LOC110189954|XP_020815902.1|DSER	LOC6736778|XP_002083634.1|DSIM
OG0003599	LOC110185956|XP_020810633.1|DSER	LOC6730800|XP_002077968.1|DSIM
OG0003600	LOC110190388|XP_020816480.1|DSER	LOC6737283|XP_039149283.1|DSIM
OG0003601	LOC110188964|XP_020814567.1|DSER	LOC6733645|XP_016026608.1|DSIM
OG0003602	LOC110176937|XP_020799096.1|DSER	LOC6735925|XP_016029281.1|DSIM
OG0003603	LOC110190680|XP_020816949.1|DSER	LOC6737260|XP_002084100.1|DSIM
OG0003604	LOC110186286|XP_020811058.1|DSER	LOC6733081|XP_016025786.1|DSIM
OG0003605	LOC110184592|XP_020808845.1|DSER	LOC6729280|XP_002104600.1|DSIM
OG0003606	LOC110190926|XP_020817249.1|DSER	LOC6734969|XP_002081963.2|DSIM
OG0003607	LOC110177913|XP_020800544.1|DSER	LOC6735008|XP_002081989.1|DSIM
OG0003608	LOC110190551|XP_020816765.1|DSER	LOC6737517|XP_016031313.1|DSIM
OG0003609	LOC110188984|XP_020814592.1|DSER	LOC6733662|XP_002080709.1|DSIM
OG0003610	LOC110178946|XP_020801904.1|DSER	LOC6738532|XP_002085338.1|DSIM
OG0003611	LOC110190712|XP_020816991.1|DSER	LOC27207730|XP_039149493.1|DSIM
OG0003612	LOC110179237|XP_020802350.1|DSER	LOC6735459|XP_002082398.2|DSIM
OG0003613	LOC110191536|XP_020818066.1|DSER	LOC6733394|XP_002080451.1|DSIM
OG0003614	LOC110191537|XP_020818067.1|DSER	LOC6733395|XP_002080452.1|DSIM
OG0003615	LOC110178532|XP_020801349.1|DSER	LOC6735862|XP_016029227.1|DSIM
OG0003616	LOC110191574|XP_020818115.1|DSER	LOC6735730|XP_002082643.1|DSIM
OG0003617	LOC110180006|XP_020803255.1|DSER	LOC6734174|XP_016027183.1|DSIM
OG0003618	LOC110180005|XP_020803254.1|DSER	LOC6734173|XP_016027181.1|DSIM
OG0003619	LOC110189288|XP_020814974.1|DSER	LOC6734236|XP_016027287.1|DSIM
OG0003620	LOC110179299|XP_020802447.1|DSER	LOC6736016|XP_002082925.1|DSIM
OG0003621	LOC110190639|XP_020816895.1|DSER	LOC27207386|XP_016031122.1|DSIM
OG0003622	LOC110190830|XP_020817148.1|DSER	LOC6737381|XP_016031126.1|DSIM
OG0003623	LOC110191692|XP_020818270.1|DSER	LOC6734329|XP_016027405.1|DSIM
OG0003624	LOC110177054|XP_020799231.1|DSER	LOC6735916|XP_002082826.1|DSIM
OG0003625	LOC110191539|XP_020818070.1|DSER	LOC6733391|XP_002080448.1|DSIM
OG0003626	LOC110176888|XP_020799032.1|DSER	LOC6734625|XP_016027779.2|DSIM
OG0003627	LOC110178500|XP_020801309.1|DSER	LOC6735165|XP_039148781.1|DSIM
OG0003628	LOC110177769|XP_020800296.1|DSER	LOC6733715|XP_039148805.1|DSIM
OG0003629	LOC110189601|XP_020815394.1|DSER	LOC6734259|XP_002081288.1|DSIM
OG0003630	LOC110191626|XP_020818174.1|DSER	LOC27208785|XP_016029393.1|DSIM
OG0003631	LOC110190105|XP_020816072.1|DSER	LOC6738714|XP_002085515.1|DSIM
OG0003632	LOC110189061|XP_020814689.1|DSER	LOC6736848|XP_016030496.1|DSIM
OG0003633	LOC110182204|XP_020805888.1|DSER	LOC6734220|XP_002081249.1|DSIM
OG0003634	LOC110189894|XP_020815806.1|DSER	LOC6737300|XP_016031011.2|DSIM
OG0003635	LOC110187477|XP_020812526.1|DSER	LOC6736620|XP_039149243.1|DSIM
OG0003636	LOC110189003|XP_020814614.1|DSER	LOC6733649|XP_002080703.1|DSIM
OG0003637	LOC110181899|XP_020805493.1|DSER	LOC6734184|XP_002081213.1|DSIM
OG0003638	LOC110178898|XP_020801834.1|DSER	LOC6738746|XP_016032557.1|DSIM
OG0003639	LOC110177882|XP_020800505.1|DSER	LOC6731668|XP_002078808.1|DSIM
OG0003640	LOC110177736|XP_020800249.1|DSER	LOC6734610|XP_016027763.1|DSIM
OG0003641	LOC110179340|XP_020802502.1|DSER	LOC6735526|XP_002082462.1|DSIM
OG0003642	LOC110180723|XP_020804067.1|DSER	LOC6733500|XP_016026459.1|DSIM
OG0003643	LOC110177124|XP_020799342.1|DSER	LOC6736019|XP_002082928.1|DSIM
OG0003644	LOC110178352|XP_020801138.1|DSER	LOC6733803|XP_016026761.1|DSIM
OG0003645	LOC110185337|XP_020809774.1|DSER	LOC6736529|XP_002083399.2|DSIM
OG0003646	LOC110189065|XP_020814694.1|DSER	LOC6737215|XP_002084055.1|DSIM
OG0003647	LOC110190495|XP_020816669.1|DSER	LOC6737405|XP_002084243.1|DSIM
OG0003648	LOC110182332|XP_020806022.1|DSER	LOC6731030|XP_002078191.2|DSIM
OG0003649	LOC110191315|XP_020817793.1|DSER	LOC6729530|XP_002104838.2|DSIM
OG0003650	LOC110187087|XP_020812146.1|DSER	LOC6726058|XP_002107040.2|DSIM
OG0003651	LOC110186180|XP_020810897.1|DSER	LOC6730171|XP_016036930.1|DSIM
OG0003652	LOC110177521|XP_020799937.1|DSER	LOC6737856|XP_002084684.1|DSIM
OG0003653	LOC110178987|XP_020801961.1|DSER	LOC6738743|XP_002085543.1|DSIM
OG0003654	LOC110190374|XP_020816446.1|DSER	LOC6738420|XP_002085229.2|DSIM
OG0003655	LOC110181356|XP_020804739.1|DSER, LOC110178693|XP_020801555.1|DSER	LOC6732823|XP_002079936.1|DSIM
OG0003656	LOC110177472|XP_020799872.1|DSER	LOC6737861|XP_016031631.1|DSIM
OG0003657	LOC110178650|XP_020801501.1|DSER	LOC6739630|XP_016031371.1|DSIM
OG0003658	LOC110184079|XP_020808127.1|DSER	LOC27206879|XP_016035452.1|DSIM
OG0003659	LOC110189958|XP_020815906.1|DSER	LOC6738775|XP_002085575.1|DSIM
OG0003660	LOC110178804|XP_020801716.1|DSER	LOC6736217|XP_039149354.1|DSIM
OG0003661	LOC110188837|XP_020814390.1|DSER	LOC6736509|XP_016030086.1|DSIM
OG0003662	LOC110189972|XP_020815921.1|DSER	LOC6738974|XP_002085769.1|DSIM
OG0003663	LOC110190826|XP_020817142.1|DSER	LOC27209237|XP_039149783.1|DSIM
OG0003664	LOC110190706|XP_020816982.1|DSER	LOC6736924|XP_039149780.1|DSIM
OG0003665	LOC110178305|XP_020801056.1|DSER	LOC6733846|XP_016026862.1|DSIM
OG0003666	LOC110189576|XP_020815366.1|DSER	LOC6733262|XP_016026150.1|DSIM
OG0003667	LOC110182806|XP_020806599.1|DSER	LOC6736610|XP_039149432.1|DSIM
OG0003668	LOC110185357|XP_020809794.1|DSER	LOC27206146|XP_016026024.1|DSIM
OG0003669	LOC110189291|XP_020814980.1|DSER	LOC6733906|XP_002080950.1|DSIM
OG0003670	LOC110189290|XP_020814979.1|DSER	LOC6733905|XP_002080949.1|DSIM
OG0003672	LOC110186872|XP_020811826.1|DSER	LOC6729569|XP_002104877.1|DSIM
OG0003673	LOC110177826|XP_020800394.1|DSER	LOC6735685|XP_039147325.1|DSIM
OG0003674	LOC110188921|XP_020814503.1|DSER, LOC110176373|XP_020798359.1|DSER	LOC6734694|XP_016027893.1|DSIM
OG0003675	LOC110182968|XP_020806821.1|DSER	LOC6733470|XP_002080527.2|DSIM
OG0003676	LOC110182965|XP_020806816.1|DSER	LOC6733469|XP_016026421.1|DSIM
OG0003677	LOC110178690|XP_020801551.1|DSER	LOC27209031|XP_016033087.1|DSIM
OG0003678	LOC110178671|XP_020801526.1|DSER	LOC6736713|XP_016030324.1|DSIM
OG0003679	LOC110178626|XP_020801471.1|DSER	LOC6736708|XP_016030322.1|DSIM
OG0003680	LOC110177904|XP_020800532.1|DSER	LOC6735010|XP_002081991.2|DSIM
OG0003681	LOC110178321|XP_020801090.1|DSER	LOC6734662|XP_002081669.1|DSIM
OG0003682	LOC110191293|XP_020817761.1|DSER	LOC6728362|XP_039150932.1|DSIM
OG0003683	LOC110189246|XP_020814909.1|DSER	LOC6734263|XP_039148431.1|DSIM
OG0003684	LOC110190688|XP_020816958.1|DSER	LOC27208937|XP_016031206.1|DSIM
OG0003685	LOC110190583|XP_020816832.1|DSER	LOC6737351|XP_016031078.1|DSIM
OG0003686	LOC110188924|XP_020814508.1|DSER	LOC6733785|XP_016026735.1|DSIM
OG0003687	LOC110188136|XP_020813392.1|DSER	LOC6734985|XP_002081967.2|DSIM
OG0003688	LOC110176070|XP_020797954.1|DSER	LOC6735726|XP_002082639.1|DSIM
OG0003689	LOC110189887|XP_020815795.1|DSER	LOC6739136|XP_016032982.1|DSIM
OG0003690	LOC110178944|XP_020801902.1|DSER	LOC120284776|XP_039149547.1|DSIM, LOC6738509|XP_039149546.1|DSIM
OG0003691	LOC110190305|XP_020816348.1|DSER	LOC6738207|XP_016032035.1|DSIM
OG0003692	LOC110180047|XP_020803326.1|DSER	LOC6733376|XP_039147418.1|DSIM
OG0003693	LOC110178807|XP_020801722.1|DSER	LOC6736209|XP_039149705.1|DSIM
OG0003694	LOC110188718|XP_020814189.1|DSER	LOC6738314|XP_016032163.1|DSIM
OG0003695	LOC110189845|XP_020815713.1|DSER	LOC6738459|XP_002085266.1|DSIM
OG0003696	LOC110180268|XP_020803583.1|DSER	LOC6734022|XP_002081061.1|DSIM
OG0003697	LOC110178217|XP_020800917.1|DSER	LOC6733826|XP_016026809.1|DSIM
OG0003698	LOC110190493|XP_020816667.1|DSER	LOC6737443|XP_016031214.1|DSIM
OG0003699	LOC110179080|XP_020802357.1|DSER	LOC6736083|XP_016029478.1|DSIM
OG0003700	LOC110189252|XP_020814918.1|DSER	LOC6736132|XP_002083032.1|DSIM
OG0003701	LOC110176831|XP_020798941.1|DSER	LOC6731429|XP_002078581.1|DSIM
OG0003702	LOC110190022|XP_020815978.1|DSER	LOC6738011|XP_016031807.1|DSIM
OG0003703	LOC110182759|XP_020806528.1|DSER	LOC6736578|XP_016030174.1|DSIM
OG0003704	LOC110190154|XP_020816149.1|DSER	LOC6738457|XP_002085264.2|DSIM
OG0003705	LOC110182926|XP_020806751.1|DSER	LOC6739319|XP_039148404.1|DSIM
OG0003706	LOC110176255|XP_020798222.1|DSER	LOC27207062|XP_016030571.1|DSIM
OG0003707	LOC110187629|XP_020812696.1|DSER	LOC6736308|XP_039149172.1|DSIM
OG0003708	LOC110190478|XP_020816647.1|DSER	LOC27207496|XP_016032138.2|DSIM
OG0003709	LOC110189481|XP_020815227.1|DSER	LOC6734241|XP_002081270.1|DSIM
OG0003710	LOC110189282|XP_020814965.1|DSER	LOC6734242|XP_002081271.1|DSIM
OG0003711	LOC110190408|XP_020816533.1|DSER	LOC6738701|XP_002085503.1|DSIM
OG0003712	LOC110189187|XP_020814813.1|DSER	LOC6734484|XP_002081503.1|DSIM
OG0003713	LOC110182932|XP_020806769.1|DSER	LOC6735398|XP_039147356.1|DSIM
OG0003714	LOC110182931|XP_020806768.1|DSER	LOC6735399|XP_002082346.1|DSIM
OG0003715	LOC110190716|XP_020816997.1|DSER	LOC6737261|XP_002084101.1|DSIM
OG0003716	LOC110191137|XP_020817550.1|DSER	LOC6737908|XP_039148935.1|DSIM
OG0003717	LOC110183601|XP_020807573.1|DSER	LOC6738366|XP_002085175.1|DSIM
OG0003718	LOC110183631|XP_020807608.1|DSER	LOC6737233|XP_002084073.1|DSIM
OG0003719	LOC110190186|XP_020816193.1|DSER	LOC6738005|XP_002084820.1|DSIM
OG0003720	LOC110175953|XP_020797801.1|DSER	LOC6740277|XP_016040261.1|DSIM
OG0003721	LOC110178351|XP_020801141.1|DSER	LOC6735722|XP_002082635.2|DSIM
OG0003722	LOC110176737|XP_020798840.1|DSER	LOC6737163|XP_016030820.1|DSIM
OG0003723	LOC110190692|XP_020816963.1|DSER	LOC6737429|XP_002084266.1|DSIM
OG0003724	LOC110176238|XP_020798195.1|DSER	LOC6736896|XP_016030542.1|DSIM
OG0003725	LOC110190755|XP_020817037.1|DSER	LOC6737837|XP_016031617.1|DSIM
OG0003726	LOC110176148|XP_020798044.1|DSER	LOC6736871|XP_002083724.1|DSIM
OG0003727	LOC110190785|XP_020817081.1|DSER	LOC6738997|XP_016032824.1|DSIM
OG0003728	LOC110188359|XP_020813728.1|DSER	LOC6727862|XP_016034437.1|DSIM
OG0003729	LOC110177573|XP_020800008.1|DSER	LOC6736408|XP_039150114.1|DSIM
OG0003730	LOC110185335|XP_020809772.1|DSER	LOC6736532|XP_039149109.1|DSIM
OG0003731	LOC110183555|XP_020807515.1|DSER	LOC6736752|XP_002083608.1|DSIM
OG0003732	LOC110178600|XP_020801444.1|DSER	LOC6737604|XP_002084436.3|DSIM
OG0003733	LOC110183635|XP_020807612.1|DSER	LOC6736327|XP_016029805.1|DSIM
OG0003734	LOC110179415|XP_020802600.1|DSER	LOC6734433|XP_039149368.1|DSIM
OG0003735	LOC110191486|XP_020818010.1|DSER	LOC6735961|XP_002082870.1|DSIM
OG0003736	LOC110189470|XP_020815207.1|DSER	LOC6735139|XP_002082116.1|DSIM
OG0003737	LOC110177513|XP_020799930.1|DSER	LOC6735687|XP_002082603.1|DSIM
OG0003738	LOC110191491|XP_020818018.1|DSER	LOC6735762|XP_016029135.1|DSIM
OG0003739	LOC110191613|XP_020818161.1|DSER	LOC6733385|XP_002080442.1|DSIM
OG0003740	LOC110180038|XP_020803308.1|DSER	LOC27208943|XP_016026304.1|DSIM
OG0003741	LOC110183652|XP_020807635.1|DSER	LOC6736328|XP_016029806.1|DSIM
OG0003742	LOC110185242|XP_020809637.1|DSER	LOC6738621|XP_002085423.1|DSIM
OG0003743	LOC110182961|XP_020806811.1|DSER	LOC6733465|XP_016026416.1|DSIM
OG0003744	LOC110180039|XP_020803309.1|DSER	LOC6739291|XP_016026309.1|DSIM
OG0003745	LOC110180032|XP_020803299.1|DSER	LOC6734163|XP_002081192.1|DSIM
OG0003746	LOC110179187|XP_020802258.1|DSER	LOC6735469|XP_039148256.1|DSIM
OG0003747	LOC110176300|XP_020798279.1|DSER	LOC6737807|XP_002084635.1|DSIM
OG0003748	LOC110179983|XP_020803232.1|DSER	LOC6737803|XP_016031588.1|DSIM
OG0003749	LOC110181282|XP_020804664.1|DSER	LOC6737798|XP_002084626.1|DSIM
OG0003750	LOC110179980|XP_020803228.1|DSER	LOC6737801|XP_016031584.1|DSIM
OG0003751	LOC110181280|XP_020804655.1|DSER	LOC6737795|XP_016031573.1|DSIM
OG0003752	LOC110190020|XP_020815975.1|DSER	LOC6738406|XP_016032262.1|DSIM
OG0003753	LOC110178839|XP_020801759.1|DSER, LOC110178771|XP_020801668.1|DSER	LOC6737044|XP_039150251.1|DSIM
OG0003754	LOC110178836|XP_020801757.1|DSER, LOC110178766|XP_020801664.1|DSER	LOC6737043|XP_039150248.1|DSIM
OG0003755	LOC110190189|XP_020816197.1|DSER	LOC27206218|XP_039150309.1|DSIM
OG0003756	LOC110176881|XP_020799057.1|DSER	LOC6733148|XP_016026018.2|DSIM
OG0003757	LOC110184108|XP_020808158.1|DSER	LOC6736146|XP_016029532.1|DSIM
OG0003758	LOC110178534|XP_020801354.1|DSER	LOC6735163|XP_016028447.1|DSIM
OG0003759	LOC110190024|XP_020815980.1|DSER	LOC6737305|XP_016031018.1|DSIM
OG0003760	LOC110191034|XP_020817412.1|DSER	LOC6734965|XP_016028264.1|DSIM
OG0003761	LOC110190127|XP_020816109.1|DSER	LOC6737291|XP_002084131.1|DSIM
OG0003762	LOC110189937|XP_020815881.1|DSER	LOC6737293|XP_016031006.1|DSIM
OG0003763	LOC110184747|XP_020809035.1|DSER	LOC6736973|XP_039149124.1|DSIM
OG0003764	LOC110184721|XP_020809000.1|DSER	LOC6736968|XP_016030608.1|DSIM
OG0003765	LOC110185657|XP_020810275.1|DSER	LOC6732253|XP_002079382.1|DSIM
OG0003766	LOC110180614|XP_020803955.1|DSER	LOC6725138|XP_016038109.1|DSIM
OG0003767	LOC110178355|XP_020801144.1|DSER	LOC6734637|XP_002081645.1|DSIM
OG0003768	LOC110179346|XP_020802513.1|DSER	LOC6739381|XP_016027018.1|DSIM
OG0003769	LOC110179327|XP_020802478.1|DSER	LOC6733979|XP_002081023.1|DSIM
OG0003770	LOC110185467|XP_020809979.1|DSER	LOC6724744|XP_016037435.1|DSIM
OG0003771	LOC110183612|XP_020807589.1|DSER	LOC6737248|XP_016030960.1|DSIM
OG0003772	LOC110190710|XP_020816989.1|DSER	LOC6737386|XP_002084224.1|DSIM
OG0003773	LOC110176418|XP_020798423.1|DSER	LOC6733793|XP_016026753.1|DSIM
OG0003774	LOC110188944|XP_020814542.1|DSER	LOC6733787|XP_016026740.1|DSIM
OG0003775	LOC110180203|XP_020803516.1|DSER	LOC6740245|XP_039152754.1|DSIM
OG0003776	LOC110189416|XP_020815134.1|DSER	LOC6733288|XP_016026193.1|DSIM
OG0003777	LOC110182898|XP_020806711.1|DSER	LOC6733484|XP_002080541.1|DSIM
OG0003778	LOC110179356|XP_020802528.1|DSER	LOC6733997|XP_039148869.1|DSIM
OG0003779	LOC110182861|XP_020806660.1|DSER	LOC6735406|XP_016028720.1|DSIM
OG0003780	LOC110176782|XP_020798878.1|DSER, LOC110189422|XP_020815144.1|DSER	LOC6734899|XP_002081896.1|DSIM
OG0003781	LOC110185403|XP_020809864.1|DSER	LOC6740338|XP_039152157.1|DSIM
OG0003782	LOC110182203|XP_020805883.1|DSER	LOC27209123|XP_016037695.1|DSIM
OG0003783	LOC110177362|XP_020799714.1|DSER	LOC6729876|XP_002105179.2|DSIM
OG0003784	LOC110189007|XP_020814620.1|DSER	LOC6733659|XP_039148249.1|DSIM
OG0003785	LOC110189384|XP_020815093.1|DSER	LOC27207467|XP_016026010.1|DSIM
OG0003786	LOC110191570|XP_020818112.1|DSER	LOC6735064|XP_016028354.1|DSIM
OG0003787	LOC110191577|XP_020818119.1|DSER	LOC6739466|XP_016028352.1|DSIM
OG0003788	LOC110191507|XP_020818034.1|DSER	LOC6735984|XP_002082893.1|DSIM
OG0003789	LOC110185274|XP_020809716.1|DSER	LOC6733417|XP_039148091.1|DSIM
OG0003790	LOC110188275|XP_020813625.1|DSER	LOC6737108|XP_002083955.1|DSIM
OG0003791	LOC110191810|XP_020818424.1|DSER	LOC6726968|XP_016033461.1|DSIM
OG0003792	LOC110190927|XP_020817251.1|DSER	LOC6734970|XP_016028269.1|DSIM
OG0003793	LOC110184109|XP_020808159.1|DSER	LOC6736148|XP_016029534.1|DSIM
OG0003794	LOC110191295|XP_020817768.1|DSER	LOC6735710|XP_016029083.1|DSIM
OG0003795	LOC110176245|XP_020798203.1|DSER	LOC27207737|XP_016031895.2|DSIM
OG0003796	LOC110189011|XP_020814626.1|DSER	LOC6730089|XP_002105382.1|DSIM
OG0003797	LOC110185631|XP_020810246.1|DSER	LOC6732323|XP_016024986.1|DSIM
OG0003798	LOC110189137|XP_020814801.1|DSER	LOC6733720|XP_016026691.1|DSIM
OG0003799	LOC110191456|XP_020817977.1|DSER	LOC27206600|XP_016029112.2|DSIM
OG0003800	LOC110185689|XP_020810316.1|DSER	LOC6732328|XP_002079456.1|DSIM
OG0003801	LOC110185716|XP_020810353.1|DSER	LOC6732891|XP_016025611.1|DSIM
OG0003802	LOC110185602|XP_020810204.1|DSER	LOC6732899|XP_002080004.2|DSIM
OG0003803	LOC110186473|XP_020811318.1|DSER	LOC6730087|XP_016036852.1|DSIM
OG0003804	LOC110186090|XP_020810787.1|DSER	LOC6732346|XP_016024998.1|DSIM
OG0003805	LOC110176924|XP_020799077.1|DSER	LOC6730406|XP_002077587.3|DSIM
OG0003806	LOC110188778|XP_020814281.1|DSER	LOC6733155|XP_016026030.1|DSIM
OG0003807	LOC110186047|XP_020810744.1|DSER	LOC6731142|XP_016023692.1|DSIM
OG0003808	LOC110185231|XP_020809624.1|DSER	LOC27206216|XP_016032338.2|DSIM
OG0003809	LOC110176983|XP_020799150.1|DSER	LOC6732733|XP_016025465.1|DSIM
OG0003810	LOC110189851|XP_020815767.1|DSER	LOC6736088|XP_016029484.1|DSIM
OG0003811	LOC110191470|XP_020817986.1|DSER	LOC6735259|XP_016028607.1|DSIM
OG0003812	LOC110187496|XP_020812545.1|DSER	LOC6730420|XP_039147089.1|DSIM
OG0003813	LOC110183190|XP_020807048.1|DSER	LOC6731693|XP_002078829.1|DSIM
OG0003814	LOC110184821|XP_020809123.1|DSER	LOC6732096|XP_016024768.1|DSIM
OG0003815	LOC110188221|XP_020813524.1|DSER	LOC27206460|XP_016033859.1|DSIM
OG0003816	LOC110181349|XP_020804729.1|DSER, LOC110178698|XP_020801559.1|DSER	LOC6732825|XP_016025547.1|DSIM
OG0003817	LOC110176946|XP_020799107.1|DSER	LOC6731635|XP_002078775.1|DSIM
OG0003818	LOC110176916|XP_020799066.1|DSER	LOC6732726|XP_016025458.1|DSIM
OG0003819	LOC110187580|XP_020812625.1|DSER	LOC6730926|XP_016023375.1|DSIM
OG0003820	LOC110186938|XP_020811927.1|DSER	LOC6728842|XP_002104176.1|DSIM
OG0003821	LOC110189195|XP_020814823.1|DSER	LOC6734482|XP_002081501.1|DSIM
OG0003822	LOC110185746|XP_020810401.1|DSER	LOC6731210|XP_002078369.2|DSIM
OG0003823	LOC110179135|XP_020802185.1|DSER, LOC110181311|XP_020804688.1|DSER	LOC6730615|XP_016023053.1|DSIM
OG0003824	LOC110185816|XP_020810481.1|DSER	LOC6732837|XP_002079950.1|DSIM
OG0003825	LOC110183872|XP_020807884.1|DSER, LOC110178063|XP_020800729.1|DSER	LOC6731533|XP_002078680.1|DSIM
OG0003826	LOC110177657|XP_020800128.1|DSER, LOC110187392|XP_020812442.1|DSER	LOC27208514|XP_016023588.1|DSIM
OG0003827	LOC110183763|XP_020807779.1|DSER	LOC6731631|XP_002078771.1|DSIM
OG0003828	LOC110183771|XP_020807786.1|DSER	LOC6731634|XP_016024314.1|DSIM
OG0003829	LOC110185759|XP_020810420.1|DSER	LOC6739237|XP_039154423.1|DSIM
OG0003830	LOC110182729|XP_020806489.1|DSER	LOC6733064|XP_002080141.1|DSIM
OG0003831	LOC110191167|XP_020817586.1|DSER	LOC6729037|XP_002104358.1|DSIM
OG0003832	LOC110185721|XP_020810359.1|DSER	LOC6731268|XP_016023829.1|DSIM
OG0003833	LOC110185576|XP_020810162.1|DSER	LOC6731270|XP_016023832.1|DSIM
OG0003834	LOC110185684|XP_020810310.1|DSER	LOC6731283|XP_016023848.1|DSIM
OG0003835	LOC110185572|XP_020810157.1|DSER	LOC6732445|XP_016025088.1|DSIM
OG0003836	LOC110183817|XP_020807828.1|DSER	LOC6732756|XP_002079869.2|DSIM
OG0003837	LOC110183816|XP_020807827.1|DSER	LOC6732754|XP_002079867.2|DSIM
OG0003838	LOC110182621|XP_020806344.1|DSER	LOC6730884|XP_016023309.1|DSIM
OG0003839	LOC110185024|XP_020809334.1|DSER	LOC6732207|XP_002079336.1|DSIM
OG0003840	LOC110182967|XP_020806820.1|DSER	LOC6733468|XP_002080525.1|DSIM
OG0003841	LOC110181321|XP_020804699.1|DSER, LOC110184940|XP_020809247.1|DSER	LOC6730721|XP_016023152.1|DSIM
OG0003842	LOC110183476|XP_020807415.1|DSER	LOC6731924|XP_016024595.1|DSIM
OG0003843	LOC110185757|XP_020810415.1|DSER	LOC6732274|XP_039153672.1|DSIM
OG0003844	LOC110185055|XP_020809390.1|DSER	LOC6732205|XP_016024883.1|DSIM
OG0003845	LOC110185958|XP_020810635.1|DSER	LOC6732396|XP_039151659.1|DSIM
OG0003846	LOC110177887|XP_020800511.1|DSER	LOC6731653|XP_016024334.1|DSIM
OG0003847	LOC110181420|XP_020804820.1|DSER, LOC110179873|XP_020803131.1|DSER	LOC27207473|XP_016024271.1|DSIM
OG0003848	LOC110188212|XP_020813509.1|DSER	LOC6739737|XP_002076630.2|DSIM
OG0003849	LOC110189261|XP_020814934.1|DSER	LOC6733872|XP_002080916.1|DSIM
OG0003850	LOC110185940|XP_020810614.1|DSER	LOC6732293|XP_016024955.1|DSIM
OG0003851	LOC110182920|XP_020806743.1|DSER	LOC6735410|XP_016028725.1|DSIM
OG0003852	LOC110178432|XP_020801226.1|DSER, LOC110182249|XP_020805926.1|DSER	LOC6730670|XP_039154430.1|DSIM
OG0003853	LOC110178519|XP_020801330.1|DSER	LOC6734687|XP_016027883.1|DSIM
OG0003854	LOC110184869|XP_020809174.1|DSER	LOC6732554|XP_016025205.1|DSIM
OG0003855	LOC110184856|XP_020809156.1|DSER	LOC6732553|XP_002079672.3|DSIM
OG0003856	LOC110183181|XP_020807030.1|DSER	LOC6731939|XP_002079074.1|DSIM
OG0003857	LOC110181175|XP_020804511.1|DSER	LOC6732493|XP_002079613.1|DSIM
OG0003858	LOC110180146|XP_020803453.1|DSER	LOC27208298|XP_039153828.1|DSIM
OG0003859	LOC110176965|XP_020799131.1|DSER	LOC6732727|XP_016025459.1|DSIM
OG0003860	LOC110188735|XP_020814230.1|DSER	LOC6734989|XP_002081971.2|DSIM
OG0003861	LOC110182341|XP_020806040.1|DSER	LOC6730756|XP_002077924.1|DSIM
OG0003862	LOC110185788|XP_020810450.1|DSER	LOC6731173|XP_016023720.1|DSIM
OG0003863	LOC110183812|XP_020807823.1|DSER	LOC6731609|XP_039151129.1|DSIM
OG0003864	LOC110183773|XP_020807789.1|DSER	LOC6731608|XP_002078749.1|DSIM
OG0003865	LOC110186470|XP_020811316.1|DSER	LOC6729673|XP_002104979.2|DSIM
OG0003867	LOC110188783|XP_020814288.1|DSER	LOC27207535|XP_016025867.1|DSIM
OG0003868	LOC110183338|XP_020807247.1|DSER	LOC6731789|XP_016024479.2|DSIM
OG0003869	LOC110183790|XP_020807805.1|DSER	LOC6730858|XP_002078022.2|DSIM
OG0003870	LOC110178093|XP_020800756.1|DSER	LOC6732682|XP_016025407.1|DSIM
OG0003871	LOC110187305|XP_020812353.1|DSER	LOC6732074|XP_002079206.1|DSIM
OG0003872	LOC110177594|XP_020800051.1|DSER	LOC6734934|XP_002081931.1|DSIM
OG0003873	LOC110187424|XP_020812473.1|DSER	LOC6733045|XP_002080123.1|DSIM
OG0003874	LOC110182734|XP_020806493.1|DSER	LOC6733066|XP_016025769.1|DSIM
OG0003875	LOC110177642|XP_020800115.1|DSER, LOC110187303|XP_020812349.1|DSER	LOC6731745|XP_016024418.1|DSIM
