Orthogroup	DSER.longest_only	DSUP.longest_only
OG0005136	LOC110188903|XP_020814483.1|DSER	LOC119553805|XP_037720351.1|DSUP
OG0005137	LOC110177328|XP_020799661.1|DSER	LOC119550494|XP_037715117.1|DSUP
OG0005138	LOC110176241|XP_020798199.1|DSER	LOC119554802|XP_037721780.1|DSUP
OG0005139	LOC110184720|XP_020808999.1|DSER	LOC119555623|XP_037723071.1|DSUP
OG0005140	LOC110182334|XP_020806024.1|DSER	LOC119548198|XP_037711255.1|DSUP
OG0005141	LOC110188927|XP_020814511.1|DSER	LOC119549235|XP_037713053.1|DSUP
OG0005142	LOC110189955|XP_020815903.1|DSER	LOC119554269|XP_037721048.1|DSUP
OG0005143	LOC110190404|XP_020816529.1|DSER	LOC119555665|XP_037723179.1|DSUP
OG0005144	LOC110190311|XP_020816359.1|DSER	LOC119553479|XP_037719816.1|DSUP
OG0005145	LOC110190264|XP_020816289.1|DSER	LOC119554009|XP_037720649.1|DSUP
OG0005146	LOC110190771|XP_020817061.1|DSER	LOC119552487|XP_037718013.1|DSUP
OG0005147	LOC110190773|XP_020817064.1|DSER	LOC119552489|XP_037718017.1|DSUP
OG0005148	LOC110190661|XP_020816921.1|DSER	LOC119553649|XP_037720062.1|DSUP
OG0005149	LOC110188129|XP_020813379.1|DSER	LOC119549397|XP_037713380.1|DSUP
OG0005150	LOC110188716|XP_020814184.1|DSER	LOC119552681|XP_037718327.1|DSUP
OG0005151	LOC110183586|XP_020807558.1|DSER	LOC119554033|XP_037720679.1|DSUP
OG0005152	LOC110183556|XP_020807516.1|DSER	LOC119554502|XP_037721363.1|DSUP
OG0005153	LOC110183553|XP_020807512.1|DSER	LOC119554485|XP_037721342.1|DSUP
OG0005154	LOC110183574|XP_020807543.1|DSER	LOC119552906|XP_037718760.1|DSUP
OG0005155	LOC110179416|XP_020802603.1|DSER	LOC119554893|XP_037721923.1|DSUP
OG0005156	LOC110191031|XP_020817408.1|DSER	LOC119560259|XP_037729552.1|DSUP
OG0005157	LOC110177530|XP_020799953.1|DSER	LOC119552151|XP_037717884.1|DSUP
OG0005158	LOC110184792|XP_020809090.1|DSER	LOC119554870|XP_037721881.1|DSUP
OG0005159	LOC110177589|XP_020800032.1|DSER	LOC119553837|XP_037720399.1|DSUP
OG0005160	LOC110185204|XP_020809590.1|DSER	LOC119554651|XP_037721580.1|DSUP
OG0005161	LOC110191631|XP_020818179.1|DSER	LOC119552084|XP_037717788.1|DSUP
OG0005162	LOC110182646|XP_020806373.1|DSER, LOC110184136|XP_020808206.1|DSER	LOC119558140|XP_037727300.1|DSUP
OG0005163	LOC110190213|XP_020816227.1|DSER	LOC119554044|XP_037720702.1|DSUP
OG0005164	LOC110179966|XP_020803206.1|DSER	LOC119552663|XP_037718297.1|DSUP
OG0005165	LOC110189238|XP_020814880.1|DSER	LOC119549186|XP_037712943.1|DSUP
OG0005166	LOC110177105|XP_020799309.1|DSER	LOC119560934|XP_037730597.1|DSUP
OG0005167	LOC110177106|XP_020799310.1|DSER	LOC119560318|XP_037729624.1|DSUP
OG0005168	LOC110190188|XP_020816195.1|DSER	LOC119553642|XP_037720048.1|DSUP
OG0005169	LOC110178684|XP_020801547.1|DSER	LOC119554330|XP_037721122.1|DSUP
OG0005170	LOC110178682|XP_020801542.1|DSER	LOC119553727|XP_037720242.1|DSUP
OG0005171	LOC110178683|XP_020801546.1|DSER	LOC119555115|XP_037722267.1|DSUP
OG0005172	LOC110189480|XP_020815226.1|DSER	LOC119550650|XP_037715417.1|DSUP
OG0005173	LOC110189560|XP_020815349.1|DSER	LOC119551203|XP_037716365.1|DSUP
OG0005174	LOC110178480|XP_020801280.1|DSER	LOC119551599|XP_037716929.1|DSUP
OG0005175	LOC110178446|XP_020801239.1|DSER	LOC119549037|XP_037712649.1|DSUP
OG0005176	LOC110178486|XP_020801291.1|DSER	LOC119551650|XP_037717013.1|DSUP
OG0005177	LOC110178463|XP_020801262.1|DSER	LOC119558634|XP_037727967.1|DSUP, LOC119550466|XP_037715082.1|DSUP
OG0005178	LOC110190128|XP_020816110.1|DSER	LOC119554924|XP_037721957.1|DSUP
OG0005179	LOC110190027|XP_020815989.1|DSER	LOC119555593|XP_037723012.1|DSUP
OG0005180	LOC110191316|XP_020817794.1|DSER	LOC119555183|XP_037722363.1|DSUP
OG0005181	LOC110181775|XP_020805308.1|DSER, LOC110188897|XP_020814476.1|DSER	LOC119555831|XP_037723385.1|DSUP
OG0005182	LOC110188966|XP_020814569.1|DSER	LOC119549450|XP_037713474.1|DSUP
OG0005183	LOC110189779|XP_020815662.1|DSER	LOC119552127|XP_037717844.1|DSUP
OG0005184	LOC110180016|XP_020803271.1|DSER	LOC119549461|XP_037713488.1|DSUP
OG0005185	LOC110176964|XP_020799130.1|DSER	LOC119550009|XP_037714360.1|DSUP
OG0005186	LOC110179331|XP_020802483.1|DSER	LOC119551696|XP_037717093.1|DSUP
OG0005187	LOC110189683|XP_020815518.1|DSER	LOC119551201|XP_037716331.1|DSUP
OG0005188	LOC110189615|XP_020815412.1|DSER	LOC119550411|XP_037714997.1|DSUP
OG0005189	LOC110176005|XP_020797869.1|DSER	LOC119556161|XP_037723993.1|DSUP
OG0005190	LOC110189075|XP_020814705.1|DSER	LOC119553499|XP_037719838.1|DSUP
OG0005191	LOC110189666|XP_020815474.1|DSER	LOC119545770|XP_037707545.1|DSUP
OG0005192	LOC110177923|XP_020800562.1|DSER	LOC119549162|XP_037712877.1|DSUP
OG0005193	LOC110177081|XP_020799256.1|DSER	LOC119552080|XP_037717784.1|DSUP
OG0005194	LOC110182860|XP_020806659.1|DSER	LOC119550806|XP_037715670.1|DSUP
OG0005195	LOC110182742|XP_020806506.1|DSER	LOC119549286|XP_037713163.1|DSUP
OG0005196	LOC110184658|XP_020808919.1|DSER	LOC119555180|XP_037722358.1|DSUP
OG0005197	LOC110191718|XP_020818298.1|DSER	LOC119551854|XP_037717359.1|DSUP
OG0005198	LOC110177475|XP_020799875.1|DSER	LOC119554279|XP_037721060.1|DSUP
OG0005199	LOC110182746|XP_020806549.1|DSER	LOC119550016|XP_037714367.1|DSUP
OG0005200	LOC110189421|XP_020815141.1|DSER	LOC119549917|XP_037714167.1|DSUP
OG0005201	LOC110184040|XP_020808074.1|DSER	LOC119551452|XP_037716726.1|DSUP
OG0005202	LOC110188603|XP_020814063.1|DSER	LOC119550785|XP_037715645.1|DSUP
OG0005203	LOC110176780|XP_020798877.1|DSER	LOC119550672|XP_037715454.1|DSUP
OG0005204	LOC110185959|XP_020810636.1|DSER	LOC119546655|XP_037709038.1|DSUP
OG0005205	LOC110183797|XP_020807811.1|DSER	LOC119547366|XP_037710113.1|DSUP
OG0005206	LOC110181094|XP_020804422.1|DSER	LOC119550826|XP_037715698.1|DSUP
OG0005207	LOC110177125|XP_020799356.1|DSER	LOC119552162|XP_037717910.1|DSUP
OG0005208	LOC110179985|XP_020803238.1|DSER	LOC119550870|XP_037715778.1|DSUP
OG0005209	LOC110185832|XP_020810498.1|DSER	LOC119545982|XP_037707889.1|DSUP
OG0005210	LOC110185963|XP_020810641.1|DSER	LOC119545981|XP_037707886.1|DSUP
OG0005211	LOC110179826|XP_020803091.1|DSER	LOC119553130|XP_037719251.1|DSUP
OG0005212	LOC110191750|XP_020818350.1|DSER, LOC110180594|XP_020803942.1|DSER	LOC119549697|XP_037713848.1|DSUP
OG0005213	LOC110183492|XP_020807434.1|DSER	LOC119557952|XP_037726915.1|DSUP
OG0005214	LOC110177098|XP_020799292.1|DSER	LOC119548581|XP_037711827.1|DSUP
OG0005215	LOC110178121|XP_020800799.1|DSER	LOC119547234|XP_037709933.1|DSUP
OG0005216	LOC110181364|XP_020804747.1|DSER	LOC119545974|XP_037707873.1|DSUP
OG0005217	LOC110185047|XP_020809368.1|DSER	LOC119548881|XP_037712440.1|DSUP
OG0005218	LOC110181424|XP_020804824.1|DSER	LOC119547199|XP_037709867.1|DSUP
OG0005219	LOC110188982|XP_020814589.1|DSER	LOC119550843|XP_037715738.1|DSUP
OG0005220	LOC110178731|XP_020801613.1|DSER	LOC119553359|XP_037719632.1|DSUP
OG0005221	LOC110183772|XP_020807788.1|DSER	LOC119548398|XP_037711554.1|DSUP
OG0005222	LOC110184849|XP_020809148.1|DSER, LOC110179785|XP_020803057.1|DSER	LOC119546342|XP_037708477.1|DSUP
OG0005223	LOC110185067|XP_020809406.1|DSER	LOC119546249|XP_037708330.1|DSUP
OG0005224	LOC110183865|XP_020807877.1|DSER	LOC119548602|XP_037711887.1|DSUP
OG0005225	LOC110185558|XP_020810136.1|DSER	LOC119547637|XP_037710505.1|DSUP
OG0005226	LOC110176850|XP_020798979.1|DSER	LOC119545975|XP_037707874.1|DSUP
OG0005227	LOC110181201|XP_020804541.1|DSER	LOC119547108|XP_037709746.1|DSUP
OG0005228	LOC110181208|XP_020804547.1|DSER	LOC119548802|XP_037712307.1|DSUP
OG0005229	LOC110177024|XP_020799199.1|DSER	LOC119546919|XP_037709477.1|DSUP
OG0005230	LOC110183169|XP_020807020.1|DSER	LOC119546876|XP_037709411.1|DSUP
OG0005231	LOC110178142|XP_020800828.1|DSER	LOC119546731|XP_037709149.1|DSUP
OG0005232	LOC110185672|XP_020810294.1|DSER	LOC119546424|XP_037708619.1|DSUP
OG0005233	LOC110185780|XP_020810442.1|DSER	LOC119546964|XP_037709538.1|DSUP
OG0005234	LOC110178685|XP_020801548.1|DSER, LOC110181355|XP_020804738.1|DSER	LOC119547771|XP_037710711.1|DSUP
OG0005235	LOC110179888|XP_020803148.1|DSER, LOC110187515|XP_020812569.1|DSER	LOC119546616|XP_037708981.1|DSUP
OG0005236	LOC110186089|XP_020810785.1|DSER	LOC119547282|XP_037709993.1|DSUP
OG0005237	LOC110185800|XP_020810462.1|DSER	LOC119547281|XP_037709992.1|DSUP
OG0005238	LOC110185986|XP_020810668.1|DSER	LOC119547863|XP_037710823.1|DSUP
OG0005239	LOC110182248|XP_020805923.1|DSER, LOC110178430|XP_020801223.1|DSER	LOC119548763|XP_037712232.1|DSUP
OG0005240	LOC110183332|XP_020807238.1|DSER	LOC119548298|XP_037711393.1|DSUP
OG0005241	LOC110186102|XP_020810806.1|DSER	LOC119546846|XP_037709369.1|DSUP
OG0005242	LOC110183413|XP_020807349.1|DSER	LOC119547981|XP_037710964.1|DSUP
OG0005243	LOC110176952|XP_020799113.1|DSER	LOC119546579|XP_037708911.1|DSUP
OG0005244	LOC110186715|XP_020811645.1|DSER	LOC119561028|XP_037730781.1|DSUP
OG0005245	LOC110177146|XP_020799383.1|DSER	LOC119559993|XP_037729187.1|DSUP
OG0005246	LOC110187554|XP_020812602.1|DSER	LOC119546947|XP_037709515.1|DSUP
OG0005247	LOC110181125|XP_020804456.1|DSER	LOC119549816|XP_037714022.1|DSUP
OG0005248	LOC110188688|XP_020814150.1|DSER	LOC119558293|XP_037727615.1|DSUP
OG0005249	LOC110189426|XP_020815153.1|DSER	LOC119563456|XP_037732787.1|DSUP
OG0005250	LOC110182747|XP_020806516.1|DSER	LOC119548789|XP_037712289.1|DSUP
OG0005251	LOC110183300|XP_020807197.1|DSER	LOC119546788|XP_037709273.1|DSUP
OG0005252	LOC110181346|XP_020804727.1|DSER	LOC119548683|XP_037712055.1|DSUP
OG0005253	LOC110187442|XP_020812490.1|DSER	LOC119546753|XP_037709211.1|DSUP
OG0005254	LOC110185975|XP_020810656.1|DSER	LOC119546862|XP_037709392.1|DSUP
OG0005255	LOC110185953|XP_020810631.1|DSER	LOC119548011|XP_037711008.1|DSUP
OG0005256	LOC110188776|XP_020814277.1|DSER	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP
OG0005257	LOC110183852|XP_020807861.1|DSER	LOC119548013|XP_037711010.1|DSUP
OG0005258	LOC110183746|XP_020807760.1|DSER	LOC119547437|XP_037710226.1|DSUP
OG0005259	LOC110185604|XP_020810206.1|DSER	LOC119546502|XP_037708746.1|DSUP
OG0005260	LOC110185605|XP_020810209.1|DSER	LOC119546504|XP_037708749.1|DSUP
OG0005261	LOC110183388|XP_020807314.1|DSER	LOC119547448|XP_037710237.1|DSUP
OG0005262	LOC110187382|XP_020812429.1|DSER	LOC119547191|XP_037709855.1|DSUP
OG0005263	LOC110185709|XP_020810343.1|DSER	LOC119548282|XP_037711375.1|DSUP
OG0005264	LOC110187784|XP_020812913.1|DSER	LOC119563210|XP_037732434.1|DSUP
OG0005265	LOC110181384|XP_020804774.1|DSER	LOC119546970|XP_037709544.1|DSUP
OG0005266	LOC110185600|XP_020810202.1|DSER	LOC119546023|XP_037707964.1|DSUP
OG0005267	LOC110184913|XP_020809217.1|DSER	LOC119546883|XP_037709425.1|DSUP
OG0005268	LOC110184912|XP_020809216.1|DSER	LOC119547915|XP_037710881.1|DSUP
OG0005269	LOC110184916|XP_020809220.1|DSER	LOC119546969|XP_037709542.1|DSUP
OG0005270	LOC110183151|XP_020807000.1|DSER	LOC119547951|XP_037710928.1|DSUP
OG0005271	LOC110183813|XP_020807824.1|DSER	LOC119545927|XP_037707773.1|DSUP
OG0005272	LOC110183814|XP_020807825.1|DSER	LOC119548202|XP_037711260.1|DSUP
OG0005273	LOC110183822|XP_020807833.1|DSER	LOC119547379|XP_037710133.1|DSUP
OG0005274	LOC110183176|XP_020807027.1|DSER	LOC119547310|XP_037710036.1|DSUP
OG0005275	LOC110183373|XP_020807294.1|DSER	LOC119548677|XP_037712049.1|DSUP
OG0005276	LOC110187538|XP_020812590.1|DSER	LOC119547236|XP_037709943.1|DSUP
OG0005277	LOC110187563|XP_020812610.1|DSER	LOC119547232|XP_037709926.1|DSUP
OG0005278	LOC110182863|XP_020806664.1|DSER	LOC119550462|XP_037715075.1|DSUP
OG0005279	LOC110185869|XP_020810538.1|DSER	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP
OG0005280	LOC110185540|XP_020810106.1|DSER	LOC119547201|XP_037709873.1|DSUP
OG0005281	LOC110184946|XP_020809251.1|DSER	LOC119546792|XP_037709282.1|DSUP
OG0005282	LOC110187650|XP_020812717.1|DSER	LOC119560049|XP_037729283.1|DSUP
OG0005283	LOC110188722|XP_020814198.1|DSER	LOC119552137|XP_037717861.1|DSUP
OG0005284	LOC110187429|XP_020812476.1|DSER	LOC119548808|XP_037712321.1|DSUP
OG0005285	LOC110187437|XP_020812487.1|DSER	LOC119547374|XP_037710125.1|DSUP
OG0005286	LOC110186115|XP_020810822.1|DSER	LOC119546377|XP_037708538.1|DSUP
OG0005287	LOC110185993|XP_020810679.1|DSER	LOC119546884|XP_037709426.1|DSUP
OG0005288	LOC110182679|XP_020806425.1|DSER	LOC119548722|XP_037712137.1|DSUP
OG0005289	LOC110182854|XP_020806650.1|DSER	LOC119558477|XP_037727918.1|DSUP
OG0005290	LOC110177245|XP_020799548.1|DSER	LOC119560991|XP_037730699.1|DSUP
OG0005291	LOC110185745|XP_020810400.1|DSER	LOC119548402|XP_037711566.1|DSUP
OG0005292	LOC110185743|XP_020810398.1|DSER	LOC119548365|XP_037711509.1|DSUP
OG0005293	LOC110185899|XP_020810572.1|DSER	LOC119547151|XP_037709798.1|DSUP
OG0005294	LOC110184995|XP_020809306.1|DSER	LOC119547509|XP_037710329.1|DSUP
OG0005295	LOC110186101|XP_020810805.1|DSER	LOC119548401|XP_037711565.1|DSUP
OG0005296	LOC110187693|XP_020812785.1|DSER	LOC119561060|XP_037730824.1|DSUP
OG0005297	LOC110183866|XP_020807878.1|DSER	LOC119547662|XP_037710540.1|DSUP
OG0005298	LOC110177870|XP_020800485.1|DSER	LOC119547271|XP_037709981.1|DSUP
OG0005299	LOC110189025|XP_020814647.1|DSER	LOC119545636|XP_037707275.1|DSUP
OG0005300	LOC110184333|XP_020808488.1|DSER	LOC119557136|XP_037725647.1|DSUP
OG0005301	LOC110183193|XP_020807058.1|DSER	LOC119546260|XP_037708347.1|DSUP
OG0005302	LOC110180267|XP_020803582.1|DSER	LOC119549168|XP_037712891.1|DSUP
OG0005303	LOC110179886|XP_020803146.1|DSER, LOC110187495|XP_020812544.1|DSER	LOC119546615|XP_037708980.1|DSUP
OG0005304	LOC110185042|XP_020809354.1|DSER	LOC119546313|XP_037708440.1|DSUP
OG0005305	LOC110182862|XP_020806663.1|DSER	LOC119550461|XP_037715073.1|DSUP
OG0005306	LOC110184868|XP_020809173.1|DSER	LOC119548315|XP_037711423.1|DSUP
OG0005307	LOC110183175|XP_020807025.1|DSER	LOC119547043|XP_037709647.1|DSUP
OG0005308	LOC110183387|XP_020807313.1|DSER	LOC119547095|XP_037709724.1|DSUP
OG0005309	LOC110183758|XP_020807775.1|DSER	LOC119547430|XP_037710217.1|DSUP
OG0005310	LOC110177041|XP_020799217.1|DSER	LOC119546536|XP_037708807.1|DSUP
OG0005311	LOC110183915|XP_020807917.1|DSER	LOC119546849|XP_037709374.1|DSUP
OG0005312	LOC110182596|XP_020806310.1|DSER	LOC119546559|XP_037708852.1|DSUP
OG0005313	LOC110183295|XP_020807188.1|DSER	LOC119548032|XP_037711034.1|DSUP
OG0005314	LOC110184961|XP_020809268.1|DSER	LOC119546588|XP_037708930.1|DSUP
OG0005315	LOC110187493|XP_020812541.1|DSER	LOC119547168|XP_037709823.1|DSUP
OG0005316	LOC110182899|XP_020806713.1|DSER	LOC119549709|XP_037713865.1|DSUP
OG0005317	LOC110184863|XP_020809167.1|DSER	LOC119546613|XP_037708977.1|DSUP
OG0005318	LOC110188772|XP_020814267.1|DSER	LOC119562637|XP_037731792.1|DSUP
OG0005319	LOC110185648|XP_020810265.1|DSER	LOC119547064|XP_037709675.1|DSUP
OG0005320	LOC110185815|XP_020810480.1|DSER	LOC119546911|XP_037709468.1|DSUP
OG0005321	LOC110183417|XP_020807353.1|DSER	LOC119546859|XP_037709388.1|DSUP
OG0005322	LOC110181293|XP_020804673.1|DSER	LOC119547516|XP_037710337.1|DSUP
OG0005323	LOC110183795|XP_020807809.1|DSER	LOC119547215|XP_037709893.1|DSUP
OG0005324	LOC110177878|XP_020800502.1|DSER	LOC119547975|XP_037710954.1|DSUP
OG0005325	LOC110186106|XP_020810812.1|DSER	LOC119548257|XP_037711329.1|DSUP
OG0005326	LOC110183448|XP_020807387.1|DSER	LOC119548416|XP_037711586.1|DSUP
OG0005327	LOC110181421|XP_020804822.1|DSER	LOC119548005|XP_037710995.1|DSUP
OG0005328	LOC110187696|XP_020812790.1|DSER	LOC119546421|XP_037708618.1|DSUP
OG0005329	LOC110190798|XP_020817100.1|DSER	LOC119555535|XP_037722895.1|DSUP
OG0005330	LOC110190797|XP_020817099.1|DSER	LOC119555534|XP_037722894.1|DSUP
OG0005331	LOC110184861|XP_020809162.1|DSER	LOC119546612|XP_037708976.1|DSUP
OG0005332	LOC110187317|XP_020812365.1|DSER	LOC119548082|XP_037711095.1|DSUP
OG0005333	LOC110183027|XP_020806873.1|DSER	LOC119548096|XP_037711113.1|DSUP
OG0005334	LOC110183358|XP_020807279.1|DSER	LOC119545951|XP_037707835.1|DSUP
OG0005335	LOC110189634|XP_020815437.1|DSER	LOC119549812|XP_037714012.1|DSUP
OG0005336	LOC110189397|XP_020815111.1|DSER	LOC119551424|XP_037716695.1|DSUP
OG0005337	LOC110176628|XP_020798716.1|DSER	LOC119550938|XP_037715891.1|DSUP
OG0005338	LOC110177644|XP_020800118.1|DSER	LOC119547469|XP_037710283.1|DSUP
OG0005339	LOC110183285|XP_020807174.1|DSER	LOC119546157|XP_037708195.1|DSUP
OG0005340	LOC110187346|XP_020812392.1|DSER	LOC119547082|XP_037709706.1|DSUP
OG0005341	LOC110178906|XP_020801845.1|DSER	LOC119550898|XP_037715816.1|DSUP
OG0005342	LOC110183978|XP_020807993.1|DSER	LOC119547779|XP_037710718.1|DSUP
OG0005343	LOC110180024|XP_020803284.1|DSER	LOC119551685|XP_037717077.1|DSUP
OG0005344	LOC110177863|XP_020800467.1|DSER, LOC110179400|XP_020802583.1|DSER	LOC119551063|XP_037716114.1|DSUP
OG0005345	LOC110180585|XP_020803936.1|DSER	LOC119548463|XP_037711659.1|DSUP
OG0005346	LOC110185937|XP_020810610.1|DSER	LOC119548555|XP_037711782.1|DSUP
OG0005347	LOC110187511|XP_020812564.1|DSER	LOC119546879|XP_037709415.1|DSUP
OG0005348	LOC110183393|XP_020807319.1|DSER	LOC119546821|XP_037709335.1|DSUP
OG0005349	LOC110183322|XP_020807227.1|DSER	LOC119548682|XP_037712054.1|DSUP
OG0005350	LOC110183168|XP_020807019.1|DSER	LOC119548061|XP_037711073.1|DSUP
OG0005351	LOC110189096|XP_020814730.1|DSER	LOC119553304|XP_037719557.1|DSUP
OG0005352	LOC110183274|XP_020807160.1|DSER	LOC119546413|XP_037708600.1|DSUP
OG0005353	LOC110176359|XP_020798346.1|DSER	LOC119551313|XP_037716536.1|DSUP
OG0005354	LOC110185567|XP_020810150.1|DSER	LOC119548856|XP_037712410.1|DSUP
OG0005355	LOC110178175|XP_020800868.1|DSER	LOC119546542|XP_037708818.1|DSUP
OG0005356	LOC110178095|XP_020800761.1|DSER	LOC119546277|XP_037708378.1|DSUP
OG0005357	LOC110176851|XP_020798980.1|DSER	LOC119546630|XP_037708997.1|DSUP
OG0005358	LOC110185555|XP_020810131.1|DSER	LOC119546284|XP_037708392.1|DSUP
OG0005359	LOC110177392|XP_020799756.1|DSER	LOC119551782|XP_037717238.1|DSUP
OG0005360	LOC110185241|XP_020809636.1|DSER	LOC119554454|XP_037721294.1|DSUP
OG0005361	LOC110183485|XP_020807424.1|DSER	LOC119546782|XP_037709265.1|DSUP
OG0005362	LOC110187307|XP_020812355.1|DSER	LOC119547133|XP_037709774.1|DSUP
OG0005363	LOC110182702|XP_020806457.1|DSER	LOC119548302|XP_037711398.1|DSUP
OG0005364	LOC110179219|XP_020802313.1|DSER	LOC119550857|XP_037715759.1|DSUP
OG0005365	LOC110185002|XP_020809314.1|DSER	LOC119546534|XP_037708802.1|DSUP
OG0005366	LOC110184942|XP_020809248.1|DSER	LOC119548000|XP_037710987.1|DSUP
OG0005367	LOC110184977|XP_020809285.1|DSER	LOC119547076|XP_037709691.1|DSUP
OG0005368	LOC110190991|XP_020817362.1|DSER	LOC119563242|XP_037732475.1|DSUP
OG0005369	LOC110181152|XP_020804485.1|DSER	LOC119548176|XP_037711218.1|DSUP
OG0005370	LOC110183158|XP_020807009.1|DSER	LOC119546074|XP_037708076.1|DSUP
OG0005371	LOC110183160|XP_020807010.1|DSER	LOC119546533|XP_037708801.1|DSUP
OG0005372	LOC110188188|XP_020813423.1|DSER	LOC119560793|XP_037730350.1|DSUP
OG0005373	LOC110191701|XP_020818276.1|DSER	LOC119562213|XP_037731339.1|DSUP
OG0005374	LOC110184897|XP_020809203.1|DSER	LOC119548316|XP_037711424.1|DSUP
OG0005375	LOC110184896|XP_020809202.1|DSER	LOC119546238|XP_037708312.1|DSUP
OG0005376	LOC110186061|XP_020810757.1|DSER	LOC119548307|XP_037711408.1|DSUP
OG0005377	LOC110177556|XP_020799986.1|DSER	LOC119554232|XP_037720991.1|DSUP
OG0005378	LOC110185695|XP_020810321.1|DSER	LOC119547520|XP_037710342.1|DSUP
OG0005379	LOC110182257|XP_020805934.1|DSER	LOC119546725|XP_037709143.1|DSUP
OG0005380	LOC110186042|XP_020810740.1|DSER	LOC119547725|XP_037710632.1|DSUP
OG0005381	LOC110187464|XP_020812511.1|DSER	LOC119548627|XP_037711933.1|DSUP
OG0005382	LOC110187264|XP_020812311.1|DSER	LOC119548778|XP_037712252.1|DSUP
OG0005383	LOC110185190|XP_020809571.1|DSER	LOC119554004|XP_037720639.1|DSUP
OG0005384	LOC110190969|XP_020817318.1|DSER	LOC119553349|XP_037719619.1|DSUP
OG0005385	LOC110182917|XP_020806738.1|DSER	LOC119549145|XP_037712851.1|DSUP
OG0005386	LOC110178208|XP_020800909.1|DSER	LOC119551768|XP_037717223.1|DSUP
OG0005387	LOC110187652|XP_020812720.1|DSER	LOC119561081|XP_037730868.1|DSUP
OG0005388	LOC110187415|XP_020812463.1|DSER	LOC119546701|XP_037709109.1|DSUP
OG0005389	LOC110183987|XP_020808003.1|DSER	LOC119547013|XP_037709609.1|DSUP
OG0005390	LOC110182306|XP_020805981.1|DSER	LOC119548838|XP_037712385.1|DSUP
OG0005391	LOC110182308|XP_020805983.1|DSER	LOC119548840|XP_037712387.1|DSUP
OG0005392	LOC110184838|XP_020809140.1|DSER, LOC110179797|XP_020803066.1|DSER	LOC119548824|XP_037712365.1|DSUP
OG0005393	LOC110188106|XP_020813337.1|DSER	LOC119563363|XP_037732643.1|DSUP
OG0005394	LOC110179774|XP_020803051.1|DSER, LOC110184831|XP_020809135.1|DSER	LOC119546506|XP_037708755.1|DSUP
OG0005395	LOC110178113|XP_020800785.1|DSER	LOC119548621|XP_037711919.1|DSUP
OG0005396	LOC110176955|XP_020799118.1|DSER	LOC119546252|XP_037708334.1|DSUP
OG0005397	LOC110176933|XP_020799089.1|DSER	LOC119546538|XP_037708808.1|DSUP
OG0005398	LOC110177180|XP_020799430.1|DSER	LOC119560753|XP_037730299.1|DSUP
OG0005399	LOC110180251|XP_020803570.1|DSER	LOC119549938|XP_037714244.1|DSUP
OG0005400	LOC110188998|XP_020814608.1|DSER	LOC119549884|XP_037714117.1|DSUP
OG0005401	LOC110176954|XP_020799116.1|DSER	LOC119548121|XP_037711145.1|DSUP
OG0005402	LOC110176956|XP_020799121.1|DSER	LOC119547499|XP_037710319.1|DSUP
OG0005403	LOC110176871|XP_020799005.1|DSER	LOC119548216|XP_037711280.1|DSUP
OG0005404	LOC110176872|XP_020799006.1|DSER	LOC119548217|XP_037711281.1|DSUP
OG0005405	LOC110178346|XP_020801127.1|DSER	LOC119551501|XP_037716794.1|DSUP
OG0005406	LOC110191590|XP_020818134.1|DSER	LOC119551491|XP_037716785.1|DSUP
OG0005407	LOC110176053|XP_020797929.1|DSER	LOC119550187|XP_037714657.1|DSUP
OG0005408	LOC110182353|XP_020806052.1|DSER	LOC119547360|XP_037710105.1|DSUP
OG0005409	LOC110177003|XP_020799172.1|DSER	LOC119548311|XP_037711415.1|DSUP
OG0005410	LOC110182390|XP_020806088.1|DSER	LOC119546799|XP_037709303.1|DSUP
OG0005411	LOC110178380|XP_020801176.1|DSER	LOC119549740|XP_037713909.1|DSUP
OG0005412	LOC110178360|XP_020801151.1|DSER	LOC119549795|XP_037713989.1|DSUP
OG0005413	LOC110189734|XP_020815587.1|DSER	LOC119552107|XP_037717820.1|DSUP
OG0005414	LOC110180446|XP_020803773.1|DSER	LOC119556752|XP_037725101.1|DSUP
OG0005415	LOC110179674|XP_020802944.1|DSER	LOC119555834|XP_037723388.1|DSUP
OG0005416	LOC110191567|XP_020818107.1|DSER	LOC119550865|XP_037715771.1|DSUP
OG0005417	LOC110187216|XP_020812275.1|DSER	LOC119546882|XP_037709424.1|DSUP
OG0005418	LOC110184957|XP_020809263.1|DSER	LOC119546762|XP_037709235.1|DSUP
OG0005419	LOC110183317|XP_020807221.1|DSER	LOC119547392|XP_037710169.1|DSUP
OG0005420	LOC110185846|XP_020810512.1|DSER	LOC119548506|XP_037711714.1|DSUP
OG0005421	LOC110184969|XP_020809276.1|DSER	LOC119547229|XP_037709917.1|DSUP
OG0005422	LOC110179563|XP_020802803.1|DSER	LOC119556260|XP_037724232.1|DSUP
OG0005423	LOC110176855|XP_020798987.1|DSER	LOC119546102|XP_037708114.1|DSUP
OG0005424	LOC110182969|XP_020806822.1|DSER	LOC119549214|XP_037713000.1|DSUP
OG0005425	LOC110184595|XP_020808844.1|DSER	LOC119557360|XP_037726025.1|DSUP
OG0005426	LOC110177062|XP_020799237.1|DSER	LOC119551838|XP_037717336.1|DSUP
