Orthogroup	DSIM.longest_only	DELE.longest_only
OG0006422	LOC6731109|XP_016023651.1|DSIM	LOC108137796|XP_017115189.1|DELE
OG0006423	LOC6729095|XP_002104416.1|DSIM	LOC108148814|XP_017131554.1|DELE
OG0006424	LOC6729096|XP_002104417.1|DSIM	LOC108148816|XP_017131558.1|DELE
OG0006425	LOC6729091|XP_016035743.1|DSIM	LOC108148731|XP_017131399.1|DELE
OG0006426	LOC6729090|XP_016035742.1|DSIM	LOC108148730|XP_017131398.1|DELE
OG0006427	LOC6729872|XP_002105175.2|DSIM	LOC108147303|XP_017129216.1|DELE
OG0006428	LOC6727261|XP_016033788.1|DSIM	LOC108140579|XP_017118949.1|DELE
OG0006429	LOC6729325|XP_002104642.2|DSIM	LOC108136732|XP_017113553.1|DELE
OG0006430	LOC6738879|XP_002085674.1|DSIM	LOC108142770|XP_017122299.1|DELE
OG0006431	LOC6730116|XP_016036876.1|DSIM	LOC108148786|XP_017131490.1|DELE
OG0006432	LOC6727495|XP_016034081.1|DSIM	LOC108135774|XP_017112119.1|DELE
OG0006433	LOC6729297|XP_016035937.1|DSIM	LOC108134777|XP_017110715.1|DELE
OG0006434	LOC6731771|XP_016024465.1|DSIM	LOC108141838|XP_017120911.1|DELE
OG0006435	LOC6729837|XP_039150485.1|DSIM	LOC108147224|XP_017129093.1|DELE
OG0006436	LOC6726184|XP_002107160.2|DSIM	LOC108150021|XP_017133468.1|DELE
OG0006437	LOC6725876|XP_016039209.1|DSIM	LOC108136509|XP_017113250.1|DELE
OG0006438	LOC6730458|XP_002077639.1|DSIM	LOC108137865|XP_017115290.1|DELE
OG0006439	LOC6727797|XP_002103158.1|DSIM	LOC108135081|XP_017111136.1|DELE
OG0006440	LOC6727798|XP_002103159.1|DSIM	LOC108135084|XP_017111142.1|DELE
OG0006441	LOC6726909|XP_002102311.1|DSIM	LOC108148343|XP_017130844.1|DELE
OG0006442	LOC6729463|XP_002104773.1|DSIM	LOC108143046|XP_017122743.1|DELE
OG0006443	LOC6726989|XP_002102390.1|DSIM	LOC108148288|XP_017130746.1|DELE
OG0006444	LOC6730173|XP_002105464.1|DSIM	LOC108148913|XP_017131718.1|DELE
OG0006445	LOC6724810|XP_016037591.1|DSIM	LOC108136306|XP_017112889.1|DELE
OG0006446	LOC6729553|XP_016036222.1|DSIM	LOC108144041|XP_017124168.1|DELE
OG0006447	LOC6729549|XP_039150347.1|DSIM	LOC108144064|XP_017124199.1|DELE
OG0006448	LOC6729363|XP_016035997.1|DSIM	LOC108136999|XP_017113986.1|DELE
OG0006449	LOC6729360|XP_039150933.1|DSIM	LOC108136704|XP_017113518.1|DELE
OG0006450	LOC6732614|XP_039154547.1|DSIM	LOC108138952|XP_017117020.1|DELE
OG0006451	LOC6725512|XP_039152761.1|DSIM	LOC108136518|XP_017113272.1|DELE
OG0006452	LOC6729522|XP_002104830.2|DSIM	LOC108143961|XP_017124046.1|DELE
OG0006453	LOC6738472|XP_002085279.1|DSIM	LOC108135590|XP_017111879.1|DELE
OG0006454	LOC6724828|XP_016037612.1|DSIM	LOC108137318|XP_017114433.1|DELE
OG0006455	LOC6726663|XP_039151602.1|DSIM	LOC108141047|XP_017119672.1|DELE
OG0006456	LOC6726666|XP_002102077.1|DSIM	LOC108141168|XP_017119885.1|DELE
OG0006457	LOC6728223|XP_002103572.1|DSIM	LOC108147282|XP_017129188.1|DELE
OG0006458	LOC6731757|XP_002078892.1|DSIM	LOC108142017|XP_017121179.1|DELE
OG0006459	LOC6729115|XP_016035761.1|DSIM	LOC108148761|XP_017131451.1|DELE
OG0006460	LOC6729337|XP_016035978.1|DSIM	LOC108136685|XP_017113496.1|DELE
OG0006461	LOC6727221|XP_002102613.2|DSIM	LOC108141082|XP_017119745.1|DELE
OG0006462	LOC6729263|XP_016035911.1|DSIM	LOC108150056|XP_017133513.1|DELE
OG0006463	LOC6727957|XP_039151249.1|DSIM	LOC108140477|XP_017118707.1|DELE
OG0006464	LOC6738859|XP_016032681.1|DSIM	LOC108142714|XP_017122222.1|DELE
OG0006465	LOC6724908|XP_016037749.1|DSIM	LOC108136258|XP_017112803.1|DELE
OG0006466	LOC6739953|XP_002076847.1|DSIM	LOC108136206|XP_017112703.1|DELE
OG0006467	LOC6727538|XP_016034117.1|DSIM	LOC108135833|XP_017112204.1|DELE
OG0006468	LOC6729357|XP_002104673.2|DSIM	LOC108137035|XP_017114023.1|DELE
OG0006469	LOC6726479|XP_002107436.1|DSIM	LOC108137654|XP_017114975.1|DELE
OG0006470	LOC6738243|XP_016032112.2|DSIM	LOC108146346|XP_017127806.1|DELE
OG0006471	LOC6729345|XP_002104661.1|DSIM	LOC108136788|XP_017113641.1|DELE
OG0006472	LOC6729343|XP_002104659.1|DSIM	LOC108136787|XP_017113640.1|DELE
OG0006473	LOC6737489|XP_016031286.1|DSIM	LOC108150301|XP_017133902.1|DELE
OG0006474	LOC6734807|XP_002081810.1|DSIM	LOC108144181|XP_017124334.1|DELE
OG0006475	LOC6726956|XP_002102358.1|DSIM	LOC108148354|XP_017130859.1|DELE
OG0006476	LOC6725316|XP_016038378.1|DSIM	LOC108136656|XP_017113470.1|DELE
OG0006477	LOC6725031|XP_016037986.1|DSIM	LOC108135939|XP_017112376.1|DELE
OG0006478	LOC6729317|XP_016035947.1|DSIM	LOC108136738|XP_017113568.1|DELE
OG0006479	LOC6729319|XP_039151516.1|DSIM	LOC108136731|XP_017113547.1|DELE
OG0006480	LOC6733434|XP_002080491.2|DSIM	LOC108149607|XP_017132795.1|DELE
OG0006481	LOC6732036|XP_002079168.1|DSIM	LOC108138312|XP_017115957.1|DELE
OG0006482	LOC6730009|XP_002105303.3|DSIM	LOC108148795|XP_017131504.1|DELE
OG0006483	LOC6729493|XP_016036164.1|DSIM	LOC108143763|XP_017123781.1|DELE
OG0006484	LOC6729494|XP_016036168.1|DSIM	LOC108144023|XP_017124138.1|DELE
OG0006485	LOC6728951|XP_016035630.1|DSIM	LOC108144048|XP_017124179.1|DELE
OG0006486	LOC6728619|XP_016035261.1|DSIM	LOC108135955|XP_017112398.1|DELE
OG0006487	LOC6728673|XP_016035338.1|DSIM	LOC108135141|XP_017111240.1|DELE
OG0006488	LOC6736260|XP_002083144.1|DSIM	LOC108145694|XP_017126742.1|DELE
OG0006489	LOC6729965|XP_016036731.1|DSIM	LOC108147179|XP_017129009.1|DELE
OG0006490	LOC6727242|XP_016033743.1|DSIM	LOC108140696|XP_017119135.1|DELE
OG0006491	LOC6732698|XP_002079812.2|DSIM	LOC108149398|XP_017132422.1|DELE
OG0006492	LOC6726887|XP_002102289.3|DSIM	LOC108148284|XP_017130738.1|DELE
OG0006493	LOC6726265|XP_016039775.1|DSIM	LOC108136282|XP_017112856.1|DELE
OG0006494	LOC27207601|XP_016039383.1|DSIM	LOC108137683|XP_017115032.1|DELE
OG0006495	LOC6726068|XP_016039455.1|DSIM	LOC108134820|XP_017110763.1|DELE
OG0006496	LOC6729346|XP_016035984.1|DSIM	LOC108136786|XP_017113638.1|DELE
OG0006497	LOC6728288|XP_016034923.1|DSIM	LOC108136860|XP_017113788.1|DELE
OG0006498	LOC6728290|XP_016034925.1|DSIM	LOC108136857|XP_017113785.1|DELE
OG0006499	LOC6730330|XP_016037096.1|DSIM	LOC108142973|XP_017122612.1|DELE
OG0006500	LOC27209240|XP_016024453.1|DSIM	LOC108141730|XP_017120712.1|DELE
OG0006501	LOC6730181|XP_002105472.1|DSIM	LOC108148680|XP_017131307.1|DELE
OG0006502	LOC6730186|XP_016036943.1|DSIM	LOC108148691|XP_017131326.1|DELE
OG0006503	LOC6730188|XP_016036945.1|DSIM	LOC108148690|XP_017131325.1|DELE
OG0006504	LOC6730189|XP_016036946.1|DSIM	LOC108148689|XP_017131322.1|DELE
OG0006505	LOC6730102|XP_002105395.1|DSIM	LOC108148545|XP_017131079.1|DELE
OG0006507	LOC6727651|XP_016034243.1|DSIM	LOC108140780|XP_017119257.1|DELE
OG0006508	LOC6727649|XP_039150460.1|DSIM	LOC108140753|XP_017119221.1|DELE
OG0006509	LOC6726507|XP_039152458.1|DSIM	LOC108147746|XP_017129966.1|DELE
OG0006510	LOC6728647|XP_039151111.1|DSIM	LOC108135865|XP_017112256.1|DELE
OG0006511	LOC6728286|XP_016034921.1|DSIM	LOC108134959|XP_017110975.1|DELE
OG0006512	LOC6727309|XP_016033844.1|DSIM	LOC108140482|XP_017118715.1|DELE
OG0006513	LOC6728277|XP_039150917.1|DSIM	LOC108150596|XP_017134341.1|DELE
OG0006514	LOC6729514|XP_016036187.1|DSIM	LOC108143845|XP_017123885.1|DELE
OG0006515	LOC6727505|XP_002102885.1|DSIM	LOC108135773|XP_017112118.1|DELE
OG0006516	LOC6729450|XP_016036126.1|DSIM	LOC108143093|XP_017122802.1|DELE
OG0006517	LOC6729446|XP_002104757.2|DSIM	LOC108143079|XP_017122784.1|DELE
OG0006518	LOC6729447|XP_039151156.1|DSIM	LOC108142945|XP_017122527.1|DELE
OG0006519	LOC6729445|XP_002104756.2|DSIM	LOC108143080|XP_017122785.1|DELE
OG0006520	LOC6730158|XP_002105449.1|DSIM	LOC108148793|XP_017131501.1|DELE
OG0006521	LOC6728119|XP_002103470.2|DSIM	LOC108139353|XP_017117566.1|DELE
OG0006522	LOC6730154|XP_016036918.1|DSIM	LOC108148831|XP_017131584.1|DELE
OG0006523	LOC6727976|XP_002103328.1|DSIM	LOC108140664|XP_017119086.1|DELE
OG0006524	LOC6731245|XP_002078404.1|DSIM	LOC108135264|XP_017111427.1|DELE
OG0006525	LOC27207925|XP_039153824.1|DSIM	LOC108134825|XP_017110768.1|DELE
OG0006526	LOC6726948|XP_002102350.1|DSIM	LOC108148221|XP_017130624.1|DELE
OG0006527	LOC6726947|XP_002102349.1|DSIM	LOC108148418|XP_017130947.1|DELE
OG0006528	LOC6726946|XP_002102348.1|DSIM	LOC108148218|XP_017130619.1|DELE
OG0006529	LOC6726944|XP_002102346.1|DSIM	LOC108148411|XP_017130935.1|DELE
OG0006530	LOC6726941|XP_002102343.1|DSIM	LOC108148209|XP_017130605.1|DELE
OG0006531	LOC6726937|XP_016033433.1|DSIM	LOC108148336|XP_017130827.1|DELE
OG0006532	LOC6726931|XP_016033427.1|DSIM	LOC108148388|XP_017130904.1|DELE
OG0006533	LOC6735624|XP_002082544.2|DSIM	LOC108143650|XP_017123651.1|DELE
OG0006534	LOC6727971|XP_002103323.1|DSIM	LOC108140640|XP_017119052.1|DELE
OG0006535	LOC6729331|XP_002104648.1|DSIM	LOC108136690|XP_017113502.1|DELE
OG0006536	LOC6726898|XP_016033408.1|DSIM	LOC108148317|XP_017130796.1|DELE
OG0006537	LOC6729783|XP_002105088.1|DSIM	LOC108148925|XP_017131731.1|DELE
OG0006538	LOC6729845|XP_016036582.1|DSIM	LOC108147163|XP_017128985.1|DELE
OG0006539	LOC6729928|XP_002105230.1|DSIM	LOC108148653|XP_017131272.1|DELE
OG0006540	LOC6729017|XP_016035679.1|DSIM	LOC108143928|XP_017124000.1|DELE
OG0006541	LOC6730024|XP_002105318.1|DSIM	LOC108148951|XP_017131772.1|DELE
OG0006542	LOC6730025|XP_002105319.1|DSIM	LOC108148953|XP_017131775.1|DELE
OG0006543	LOC6729803|XP_016036488.1|DSIM	LOC108148735|XP_017131402.1|DELE
OG0006544	LOC6727247|XP_016033750.1|DSIM	LOC108140760|XP_017119235.1|DELE
OG0006545	LOC6724788|XP_016037563.1|DSIM	LOC108137612|XP_017114876.1|DELE
OG0006546	LOC6729189|XP_016035837.1|DSIM	LOC108148664|XP_017131290.1|DELE
OG0006547	LOC6729438|XP_039151985.1|DSIM	LOC108142979|XP_017122625.1|DELE
OG0006548	LOC27206639|XP_016034857.1|DSIM	LOC108147327|XP_017129243.1|DELE
OG0006549	LOC6727826|XP_002103187.1|DSIM	LOC108135167|XP_017111280.1|DELE
OG0006550	LOC6739793|XP_016037122.1|DSIM	LOC108142961|XP_017122594.1|DELE
OG0006551	LOC6740204|XP_039152614.1|DSIM	LOC108136631|XP_017113438.1|DELE
OG0006552	LOC6740210|XP_016022760.1|DSIM	LOC108136602|XP_017113409.1|DELE
OG0006553	LOC6729828|XP_016036527.1|DSIM	LOC108148944|XP_017131766.1|DELE
OG0006554	LOC6727208|XP_039150529.1|DSIM	LOC108141043|XP_017119664.1|DELE
OG0006555	LOC6726649|XP_002102060.1|DSIM	LOC108141104|XP_017119801.1|DELE
OG0006556	LOC6728184|XP_002103533.2|DSIM	LOC108139349|XP_017117562.1|DELE
OG0006557	LOC6728523|XP_016035181.1|DSIM	LOC108140601|XP_017118999.1|DELE
OG0006558	LOC6729209|XP_016035861.1|DSIM	LOC108148769|XP_017131463.1|DELE
OG0006559	LOC27208075|XP_016035386.1|DSIM	LOC108139294|XP_017117480.1|DELE
OG0006560	LOC6730104|XP_016036867.1|DSIM	LOC108148554|XP_017131091.1|DELE
OG0006561	LOC6730105|XP_002105398.2|DSIM	LOC108148553|XP_017131089.1|DELE
OG0006562	LOC6729833|XP_016036537.1|DSIM	LOC108148855|XP_017131633.1|DELE
OG0006563	LOC6728373|XP_016034987.1|DSIM	LOC108134783|XP_017110721.1|DELE
OG0006564	LOC6728375|XP_002103723.2|DSIM	LOC108134798|XP_017110737.1|DELE
OG0006565	LOC6727808|XP_016034397.2|DSIM	LOC108135140|XP_017111238.1|DELE
OG0006566	LOC6728072|XP_039151176.1|DSIM	LOC108139190|XP_017117307.1|DELE
OG0006567	LOC6729223|XP_016035878.1|DSIM	LOC108148847|XP_017131620.1|DELE
OG0006568	LOC6729222|XP_016035876.1|DSIM	LOC108148846|XP_017131618.1|DELE
OG0006569	LOC6736930|XP_016030581.1|DSIM	LOC108147388|XP_017129312.1|DELE
OG0006570	LOC6726782|XP_016033264.1|DSIM	LOC108141106|XP_017119805.1|DELE
OG0006571	LOC6729125|XP_002104446.1|DSIM	LOC108148955|XP_017131777.1|DELE
OG0006572	LOC6728611|XP_002103952.2|DSIM	LOC108150006|XP_017133446.1|DELE
OG0006573	LOC6726973|XP_002102375.1|DSIM	LOC108148365|XP_017130873.1|DELE
OG0006574	LOC27206685|XP_016035278.1|DSIM	LOC108140728|XP_017119186.1|DELE
OG0006575	LOC6730051|XP_002105344.1|DSIM	LOC108148484|XP_017131007.1|DELE
OG0006576	LOC6729482|XP_002104792.1|DSIM	LOC108143042|XP_017122734.1|DELE
OG0006577	LOC27207948|XP_016035631.1|DSIM	LOC108144047|XP_017124178.1|DELE
OG0006578	LOC6729481|XP_016036152.1|DSIM	LOC108143041|XP_017122732.1|DELE
OG0006579	LOC27208794|XP_039146983.1|DSIM	LOC108142110|XP_017121294.1|DELE
OG0006580	LOC27207073|XP_016034305.1|DSIM	LOC108140776|XP_017119252.1|DELE
OG0006581	LOC6726778|XP_016033263.1|DSIM	LOC108141105|XP_017119803.1|DELE
OG0006582	LOC6727658|XP_002103035.1|DSIM	LOC108140630|XP_017119038.1|DELE
OG0006583	LOC6727715|XP_016034290.2|DSIM	LOC108140743|XP_017119209.1|DELE
OG0006584	LOC6730865|XP_002078029.1|DSIM	LOC108134746|XP_017110674.1|DELE
OG0006585	LOC6731445|XP_016024083.1|DSIM	LOC108149374|XP_017132371.1|DELE
OG0006586	LOC6730151|XP_002105442.1|DSIM	LOC108148752|XP_017131437.1|DELE
OG0006587	LOC6740637|XP_016036916.1|DSIM	LOC108148749|XP_017131432.1|DELE
OG0006588	LOC6727774|XP_002103136.3|DSIM	LOC108135206|XP_017111323.1|DELE
OG0006589	LOC6727016|XP_016033504.1|DSIM	LOC108148304|XP_017130774.1|DELE
OG0006590	LOC6727011|XP_002102412.2|DSIM	LOC108148383|XP_017130898.1|DELE
OG0006591	LOC6738956|XP_016032782.1|DSIM	LOC108142459|XP_017121825.1|DELE
OG0006592	LOC6728697|XP_002104033.1|DSIM	LOC108135169|XP_017111282.1|DELE
OG0006593	LOC6728698|XP_002104034.1|DSIM	LOC108135168|XP_017111281.1|DELE
OG0006594	LOC6737441|XP_002084278.1|DSIM	LOC108150374|XP_017134003.1|DELE
OG0006595	LOC6734705|XP_016027909.1|DSIM	LOC108141407|XP_017120260.1|DELE
OG0006597	LOC6736503|XP_002083373.1|DSIM	LOC108146098|XP_017127413.1|DELE
OG0006598	LOC6731762|XP_002078897.1|DSIM	LOC108142019|XP_017121183.1|DELE
OG0006599	LOC6737609|XP_016031388.1|DSIM	LOC108150129|XP_017133585.1|DELE
OG0006600	LOC6737153|XP_039148990.1|DSIM	LOC108142547|XP_017121965.1|DELE
OG0006601	LOC6737778|XP_002084606.1|DSIM	LOC108146598|XP_017128135.1|DELE
OG0006602	LOC6737777|XP_002084605.1|DSIM	LOC108146600|XP_017128136.1|DELE
OG0006603	LOC6737776|XP_002084604.1|DSIM	LOC108146921|XP_017128654.1|DELE
OG0006604	LOC6738235|XP_002085047.2|DSIM	LOC108145687|XP_017126732.1|DELE
OG0006605	LOC6725250|XP_016038260.1|DSIM	LOC108141248|XP_017119996.1|DELE
OG0006606	LOC6737030|XP_016030664.1|DSIM	LOC108142247|XP_017121456.1|DELE
OG0006607	LOC6737578|XP_016031370.1|DSIM	LOC108150199|XP_017133699.1|DELE
OG0006608	LOC6726794|XP_016033295.1|DSIM	LOC108137439|XP_017114593.1|DELE
OG0006609	LOC6728940|XP_002104268.2|DSIM	LOC108143971|XP_017124064.1|DELE
OG0006610	LOC27208652|XP_016032122.1|DSIM	LOC108146148|XP_017127493.1|DELE
OG0006611	LOC6736427|XP_016029934.1|DSIM	LOC108146159|XP_017127530.1|DELE
OG0006612	LOC6736428|XP_002083300.1|DSIM	LOC108146161|XP_017127537.1|DELE
OG0006613	LOC6736429|XP_016029941.1|DSIM	LOC108146160|XP_017127536.1|DELE
OG0006614	LOC6736430|XP_016029942.1|DSIM	LOC108146445|XP_017127943.1|DELE
OG0006615	LOC6736435|XP_016029945.1|DSIM	LOC108146284|XP_017127714.1|DELE
OG0006616	LOC6737349|XP_016031074.1|DSIM	LOC108150205|XP_017133706.1|DELE
OG0006617	LOC6738490|XP_016032336.1|DSIM	LOC108135631|XP_017111940.1|DELE
OG0006618	LOC27207929|XP_016031291.1|DSIM	LOC108150220|XP_017133752.1|DELE
OG0006619	LOC6736463|XP_002083334.1|DSIM	LOC108146034|XP_017127315.1|DELE
OG0006620	LOC27206261|XP_016030014.1|DSIM	LOC108146397|XP_017127885.1|DELE
OG0006621	LOC6737105|XP_016030731.1|DSIM	LOC108146867|XP_017128583.1|DELE
OG0006622	LOC6736254|XP_016029750.1|DSIM	LOC108146223|XP_017127630.1|DELE
OG0006623	LOC6736247|XP_002083140.1|DSIM	LOC108146332|XP_017127787.1|DELE
OG0006624	LOC6733252|XP_016026128.1|DSIM	LOC108145093|XP_017125774.1|DELE
OG0006625	LOC6733253|XP_016026125.1|DSIM	LOC108145096|XP_017125777.1|DELE
OG0006626	LOC6733170|XP_002080246.2|DSIM	LOC108147016|XP_017128762.1|DELE
OG0006627	LOC27206876|XP_016026448.1|DSIM	LOC108145490|XP_017126436.1|DELE
OG0006628	LOC27206988|XP_016026451.1|DSIM	LOC108145438|XP_017126351.1|DELE
OG0006629	LOC6735472|XP_002082411.2|DSIM	LOC108145478|XP_017126420.1|DELE
OG0006630	LOC6733994|XP_002081038.2|DSIM	LOC108144208|XP_017124368.1|DELE
OG0006631	LOC6737190|XP_002084036.1|DSIM	LOC108135513|XP_017111747.1|DELE
OG0006632	LOC6734187|XP_002081216.2|DSIM	LOC108143408|XP_017123286.1|DELE
OG0006633	LOC6736375|XP_002083251.1|DSIM	LOC108146279|XP_017127708.1|DELE
OG0006634	LOC27208192|XP_016022951.1|DSIM	LOC108149258|XP_017132192.1|DELE
OG0006635	LOC6730601|XP_002077780.2|DSIM	LOC108147970|XP_017130259.1|DELE
OG0006636	LOC6725980|XP_016039354.1|DSIM	LOC108148174|XP_017130563.1|DELE
OG0006637	LOC6737022|XP_016030646.1|DSIM	LOC108142610|XP_017122073.1|DELE
OG0006638	LOC6733696|XP_016026667.2|DSIM	LOC108143520|XP_017123493.1|DELE
OG0006639	LOC6733693|XP_039147783.1|DSIM	LOC108143413|XP_017123292.1|DELE
OG0006640	LOC6733462|XP_002080519.2|DSIM	LOC108147061|XP_017128839.1|DELE
OG0006641	LOC6733795|XP_039148328.1|DSIM	LOC108141337|XP_017120125.1|DELE
OG0006642	LOC6735786|XP_016029160.1|DSIM	LOC108149181|XP_017132086.1|DELE
OG0006643	LOC6736004|XP_016029367.1|DSIM	LOC108144516|XP_017124945.1|DELE
OG0006644	LOC6737643|XP_016031410.2|DSIM	LOC108150328|XP_017133939.1|DELE
OG0006645	LOC6732827|XP_016025548.1|DSIM	LOC108138824|XP_017116814.1|DELE
OG0006646	LOC6734061|XP_002081096.1|DSIM	LOC108144596|XP_017125089.1|DELE
OG0006647	LOC6735179|XP_016028463.1|DSIM	LOC108145170|XP_017125890.1|DELE
OG0006648	LOC6736419|XP_016029922.1|DSIM	LOC108145720|XP_017126770.1|DELE
OG0006649	LOC6735243|XP_002082216.2|DSIM	LOC108145444|XP_017126363.1|DELE
OG0006650	LOC6733267|XP_016026159.1|DSIM	LOC108145091|XP_017125767.1|DELE
OG0006651	LOC6738938|XP_039149990.1|DSIM	LOC108142448|XP_017121800.1|DELE
OG0006652	LOC6737606|XP_002084438.1|DSIM	LOC108150120|XP_017133576.1|DELE
OG0006653	LOC6736500|XP_039149665.1|DSIM	LOC108145860|XP_017126970.1|DELE
OG0006654	LOC6736228|XP_016029738.1|DSIM	LOC108146502|XP_017128027.1|DELE
OG0006655	LOC6736594|XP_039149437.1|DSIM	LOC108145892|XP_017127032.1|DELE
OG0006656	LOC6736801|XP_016030458.1|DSIM	LOC108146118|XP_017127438.1|DELE
OG0006657	LOC6735430|XP_002082370.1|DSIM	LOC108145502|XP_017126451.1|DELE
OG0006658	LOC6736712|XP_002083568.1|DSIM	LOC108146129|XP_017127463.1|DELE
OG0006659	LOC6736709|XP_002083565.1|DSIM	LOC108146300|XP_017127737.1|DELE
OG0006660	LOC6736974|XP_039149122.1|DSIM	LOC108142684|XP_017122179.1|DELE
OG0006661	LOC6736993|XP_016030618.1|DSIM	LOC108142646|XP_017122133.1|DELE
OG0006662	LOC6730538|XP_002077717.1|DSIM	LOC108147963|XP_017130248.1|DELE
OG0006663	LOC6737040|XP_002083887.2|DSIM	LOC108142727|XP_017122240.1|DELE
OG0006664	LOC6729104|XP_016035748.1|DSIM	LOC108148967|XP_017131794.1|DELE
OG0006665	LOC6734422|XP_016029715.1|DSIM	LOC108146020|XP_017127285.1|DELE
OG0006666	LOC6735419|XP_002082361.1|DSIM	LOC108143555|XP_017123553.1|DELE
OG0006667	LOC6738912|XP_002085707.2|DSIM	LOC108142791|XP_017122329.1|DELE
OG0006668	LOC6733472|XP_002080529.2|DSIM	LOC108147033|XP_017128779.1|DELE
OG0006669	LOC6737085|XP_002083932.1|DSIM	LOC108146948|XP_017128692.1|DELE
OG0006670	LOC6737089|XP_016030718.1|DSIM	LOC108146934|XP_017128672.1|DELE
OG0006671	LOC6737090|XP_016030720.1|DSIM	LOC108146797|XP_017128455.1|DELE
OG0006672	LOC6737301|XP_039150039.1|DSIM	LOC108147430|XP_017129393.1|DELE
OG0006673	LOC6736853|XP_002083709.1|DSIM	LOC108147542|XP_017129616.1|DELE
OG0006674	LOC6736279|XP_002083163.1|DSIM	LOC108145683|XP_017126729.1|DELE
OG0006675	LOC6736724|XP_002083580.1|DSIM	LOC108146110|XP_017127431.1|DELE
OG0006676	LOC6736888|XP_016030535.1|DSIM	LOC108147471|XP_017129507.1|DELE
OG0006677	LOC6737268|XP_016030974.1|DSIM	LOC108147474|XP_017129511.1|DELE
OG0006678	LOC6738900|XP_016032722.1|DSIM	LOC108142814|XP_017122364.1|DELE
OG0006679	LOC27208927|XP_016030097.1|DSIM	LOC108145907|XP_017127056.1|DELE
OG0006680	LOC6730131|XP_002105422.1|DSIM	LOC108148693|XP_017131328.1|DELE
OG0006681	LOC6737092|XP_016030723.1|DSIM	LOC108146795|XP_017128453.1|DELE
OG0006682	LOC6739619|XP_016030572.1|DSIM	LOC108147521|XP_017129592.1|DELE
OG0006683	LOC6739618|XP_016030573.1|DSIM	LOC108147557|XP_017129632.1|DELE
OG0006684	LOC6737266|XP_016030973.1|DSIM	LOC108147472|XP_017129509.1|DELE
OG0006685	LOC6733771|XP_002080815.2|DSIM	LOC108141423|XP_017120290.1|DELE
OG0006686	LOC6737056|XP_039149959.1|DSIM	LOC108142434|XP_017121785.1|DELE
OG0006687	LOC6726370|XP_002107329.1|DSIM	LOC108136626|XP_017113434.1|DELE
OG0006688	LOC6736971|XP_016030609.1|DSIM	LOC108142686|XP_017122184.1|DELE
OG0006689	LOC6736387|XP_002083259.1|DSIM	LOC108145764|XP_017126821.1|DELE
OG0006690	LOC6727769|XP_016034342.1|DSIM	LOC108135257|XP_017111417.1|DELE
OG0006691	LOC27207749|XP_016031564.1|DSIM	LOC108146780|XP_017128417.1|DELE
OG0006692	LOC6736376|XP_016029879.1|DSIM	LOC108146276|XP_017127704.1|DELE
OG0006693	LOC6736550|XP_016030131.1|DSIM	LOC108145926|XP_017127101.1|DELE
OG0006694	LOC27207174|XP_039152522.1|DSIM	LOC108136304|XP_017112882.1|DELE
OG0006695	LOC6737280|XP_016030999.2|DSIM	LOC108147504|XP_017129560.1|DELE
OG0006696	LOC27207128|XP_039148761.1|DSIM	LOC108148398|XP_017130920.1|DELE
OG0006697	LOC6737427|XP_016031201.1|DSIM	LOC108150343|XP_017133960.1|DELE
OG0006698	LOC6738350|XP_002085160.1|DSIM	LOC108146892|XP_017128617.1|DELE
OG0006699	LOC6736559|XP_039149439.1|DSIM	LOC108146164|XP_017127549.1|DELE
OG0006700	LOC27206288|XP_039149414.1|DSIM	LOC108142578|XP_017122021.1|DELE
OG0006701	LOC6733893|XP_002080937.2|DSIM	LOC108149821|XP_017133182.1|DELE
OG0006702	LOC6734405|XP_016029670.1|DSIM	LOC108145839|XP_017126941.1|DELE
OG0006703	LOC6738389|XP_002085198.1|DSIM	LOC108146966|XP_017128712.1|DELE
OG0006704	LOC6738390|XP_016032219.1|DSIM	LOC108146967|XP_017128713.1|DELE
OG0006705	LOC6733642|XP_016026603.1|DSIM	LOC108145435|XP_017126346.1|DELE
OG0006706	LOC6736134|XP_002083034.1|DSIM	LOC108144757|XP_017125351.1|DELE
OG0006707	LOC6735921|XP_002082831.1|DSIM	LOC108143518|XP_017123491.1|DELE
OG0006708	LOC6740239|XP_039152628.1|DSIM	LOC108134865|XP_017110842.1|DELE
OG0006709	LOC6725789|XP_002106786.2|DSIM	LOC108137740|XP_017115129.1|DELE
OG0006710	LOC6737027|XP_016030660.1|DSIM	LOC108142501|XP_017121887.1|DELE
OG0006711	LOC6737028|XP_016030662.2|DSIM	LOC108142500|XP_017121886.1|DELE
OG0006712	LOC6736501|XP_039149674.1|DSIM	LOC108145963|XP_017127171.1|DELE
OG0006713	LOC6737579|XP_002084412.1|DSIM	LOC108150346|XP_017133964.1|DELE
OG0006714	LOC6737580|XP_016031373.1|DSIM	LOC108150345|XP_017133963.1|DELE
OG0006715	LOC6737032|XP_016030665.1|DSIM	LOC108142700|XP_017122204.1|DELE
OG0006716	LOC27207921|XP_016023231.1|DSIM	LOC108138752|XP_017116643.1|DELE
OG0006717	LOC6739640|XP_002076535.2|DSIM	LOC108146863|XP_017128578.1|DELE
OG0006718	LOC6737834|XP_002084662.1|DSIM	LOC108146937|XP_017128677.1|DELE
OG0006719	LOC27208473|XP_016032242.1|DSIM	LOC108146994|XP_017128748.1|DELE
OG0006720	LOC6738554|XP_002085359.1|DSIM	LOC108135700|XP_017112030.1|DELE
