Orthogroup	DSIM.longest_only	DSER.longest_only
OG0004372	LOC6736039|XP_016029438.2|DSIM	LOC110177432|XP_020799818.1|DSER
OG0004373	LOC27207372|XP_016034920.1|DSIM	LOC110189406|XP_020815121.1|DSER
OG0004374	LOC6734929|XP_016028214.1|DSIM	LOC110180065|XP_020803346.1|DSER
OG0004375	LOC6737109|XP_002083956.1|DSIM	LOC110188274|XP_020813624.1|DSER
OG0004376	LOC6738784|XP_016032602.1|DSIM	LOC110190200|XP_020816211.1|DSER
OG0004377	LOC6737514|XP_002084350.1|DSIM	LOC110190473|XP_020816642.1|DSER
OG0004378	LOC6734580|XP_039148853.1|DSIM	LOC110177703|XP_020800189.1|DSER
OG0004379	LOC6735492|XP_002082431.1|DSIM	LOC110179250|XP_020802367.1|DSER
OG0004380	LOC6733607|XP_002080661.1|DSIM	LOC110189447|XP_020815179.1|DSER
OG0004381	LOC6727760|XP_016034337.1|DSIM	LOC110191014|XP_020817391.1|DSER
OG0004382	LOC6734099|XP_039148212.1|DSIM	LOC110189623|XP_020815423.1|DSER
OG0004383	LOC27208918|XP_016027545.1|DSIM	LOC110179268|XP_020802389.1|DSER
OG0004384	LOC27207294|XP_016027544.1|DSIM	LOC110179272|XP_020802394.1|DSER
OG0004385	LOC6734042|XP_002081078.1|DSIM	LOC110177990|XP_020800648.1|DSER
OG0004386	LOC6739394|XP_039147331.1|DSIM	LOC110177857|XP_020800463.1|DSER
OG0004387	LOC6737963|XP_016031709.1|DSIM	LOC110179815|XP_020803079.1|DSER
OG0004388	LOC6739423|XP_016027113.1|DSIM	LOC110178327|XP_020801096.1|DSER
OG0004389	LOC6736721|XP_016030336.1|DSIM	LOC110183674|XP_020807667.1|DSER
OG0004390	LOC6738212|XP_016032074.1|DSIM	LOC110190217|XP_020816232.1|DSER
OG0004391	LOC6735286|XP_039147235.1|DSIM	LOC110179595|XP_020802856.1|DSER
OG0004392	LOC6738219|XP_039149054.1|DSIM	LOC110189856|XP_020815732.1|DSER
OG0004393	LOC6735152|XP_016028432.1|DSIM	LOC110178471|XP_020801270.1|DSER
OG0004394	LOC6734788|XP_039147523.1|DSIM	LOC110176853|XP_020798986.1|DSER
OG0004395	LOC6734357|XP_016027432.1|DSIM	LOC110189688|XP_020815521.1|DSER
OG0004396	LOC6733186|XP_016026070.1|DSIM	LOC110189446|XP_020815177.1|DSER
OG0004397	LOC6734282|XP_016027348.1|DSIM	LOC110189745|XP_020815607.1|DSER
OG0004398	LOC6734281|XP_002081310.1|DSIM	LOC110189747|XP_020815610.1|DSER
OG0004399	LOC6734667|XP_002081674.1|DSIM	LOC110178315|XP_020801085.1|DSER
OG0004400	LOC6728894|XP_016035588.1|DSIM	LOC110188757|XP_020814258.1|DSER
OG0004401	LOC6735940|XP_002082850.1|DSIM	LOC110191484|XP_020818008.1|DSER
OG0004402	LOC6735937|XP_016029294.1|DSIM	LOC110180944|XP_020804282.1|DSER
OG0004403	LOC6734494|XP_002081513.1|DSIM	LOC110177800|XP_020800388.1|DSER
OG0004404	LOC6733194|XP_016026079.1|DSIM	LOC110189308|XP_020815002.1|DSER
OG0004405	LOC6738819|XP_016032633.1|DSIM	LOC110178553|XP_020801378.1|DSER
OG0004406	LOC6737968|XP_016031715.1|DSIM	LOC110189912|XP_020815840.1|DSER
OG0004407	LOC6733620|XP_002080674.2|DSIM	LOC110178397|XP_020801194.1|DSER
OG0004408	LOC6737953|XP_016031704.1|DSIM	LOC110191189|XP_020817616.1|DSER
OG0004409	LOC6724704|XP_016022637.1|DSIM	LOC110185426|XP_020809899.1|DSER
OG0004410	LOC6734936|XP_016028247.1|DSIM	LOC110187679|XP_020812806.1|DSER
OG0004411	LOC6739104|XP_002085897.1|DSIM	LOC110179834|XP_020803101.1|DSER
OG0004412	LOC6739103|XP_016032943.1|DSIM	LOC110179814|XP_020803078.1|DSER
OG0004413	LOC27206277|XP_016029309.1|DSIM	LOC110191479|XP_020817999.1|DSER
OG0004414	LOC6736010|XP_002082919.1|DSIM	LOC110191618|XP_020818167.1|DSER
OG0004415	LOC6734571|XP_002081580.1|DSIM	LOC110177833|XP_020800437.1|DSER
OG0004416	LOC27207618|XP_002080425.1|DSIM	LOC110189430|XP_020815159.1|DSER
OG0004417	LOC6729465|XP_002104775.2|DSIM	LOC110189690|XP_020815526.1|DSER
OG0004418	LOC6735128|XP_016028413.1|DSIM	LOC110189428|XP_020815150.1|DSER
OG0004419	LOC6733604|XP_016026563.1|DSIM	LOC110189340|XP_020815041.1|DSER
OG0004420	LOC6734200|XP_002081229.1|DSIM	LOC110177591|XP_020800037.1|DSER
OG0004421	LOC6738530|XP_016032373.1|DSIM	LOC110178913|XP_020801851.1|DSER
OG0004422	LOC6738465|XP_016032296.1|DSIM	LOC110185228|XP_020809617.1|DSER
OG0004423	LOC6734859|XP_002081860.1|DSIM	LOC110183615|XP_020807629.1|DSER
OG0004424	LOC6736053|XP_039148027.1|DSIM	LOC110176707|XP_020798808.1|DSER
OG0004425	LOC6738868|XP_002085663.1|DSIM	LOC110184647|XP_020808908.1|DSER
OG0004426	LOC6738856|XP_002085656.1|DSIM	LOC110184667|XP_020808934.1|DSER
OG0004427	LOC6738228|XP_002085040.1|DSIM	LOC110176712|XP_020798811.1|DSER
OG0004428	LOC6728193|XP_016034828.1|DSIM	LOC110185460|XP_020809965.1|DSER
OG0004429	LOC27209444|XP_016023610.2|DSIM	LOC110187433|XP_020812482.1|DSER
OG0004430	LOC6738069|XP_016031897.1|DSIM	LOC110176131|XP_020798026.1|DSER
OG0004431	LOC6729040|XP_002104361.1|DSIM	LOC110189400|XP_020815117.1|DSER
OG0004432	LOC6729041|XP_002104362.2|DSIM	LOC110189391|XP_020815104.1|DSER
OG0004433	LOC6739047|XP_016032882.1|DSIM	LOC110177512|XP_020799926.1|DSER
OG0004434	LOC6734280|XP_002081309.1|DSIM	LOC110189746|XP_020815609.1|DSER
OG0004435	LOC6735268|XP_016028617.1|DSIM	LOC110191760|XP_020818360.1|DSER
OG0004436	LOC6734396|XP_039147835.1|DSIM	LOC110177995|XP_020800653.1|DSER
OG0004437	LOC6736185|XP_002083080.1|DSIM	LOC110180247|XP_020803563.1|DSER
OG0004438	LOC6734437|XP_002081457.1|DSIM	LOC110179271|XP_020802393.1|DSER
OG0004439	LOC6734489|XP_002081508.1|DSIM	LOC110190944|XP_020817281.1|DSER
OG0004440	LOC6734935|XP_002081932.1|DSIM	LOC110177603|XP_020800064.1|DSER
OG0004441	LOC6730629|XP_002077806.1|DSIM	LOC110182229|XP_020805913.1|DSER, LOC110181302|XP_020804682.1|DSER
OG0004442	LOC6734894|XP_016028170.1|DSIM	LOC110176617|XP_020798705.1|DSER
OG0004443	LOC6737799|XP_002084627.1|DSIM	LOC110181283|XP_020804665.1|DSER
OG0004444	LOC6734829|XP_002081831.1|DSIM	LOC110176278|XP_020798257.1|DSER
OG0004445	LOC6739510|XP_016029394.1|DSIM	LOC110191636|XP_020818186.1|DSER
OG0004446	LOC6730297|XP_002105580.1|DSIM	LOC110186246|XP_020810979.1|DSER
OG0004447	LOC6729373|XP_002104689.1|DSIM	LOC110187723|XP_020812829.1|DSER
OG0004448	LOC6734946|XP_002081943.1|DSIM	LOC110177728|XP_020800240.1|DSER
OG0004449	LOC6738200|XP_002085013.1|DSIM	LOC110188299|XP_020813663.1|DSER, LOC110179984|XP_020803233.1|DSER
OG0004450	LOC6734117|XP_016027133.1|DSIM	LOC110178403|XP_020801202.1|DSER
OG0004451	LOC6734128|XP_016027143.1|DSIM	LOC110178277|XP_020801005.1|DSER
OG0004452	LOC6735271|XP_016028619.1|DSIM	LOC110181706|XP_020805216.1|DSER
OG0004453	LOC6735062|XP_002082039.1|DSIM	LOC110176315|XP_020798290.1|DSER
OG0004454	LOC6728435|XP_002103780.2|DSIM	LOC110176618|XP_020798702.1|DSER
OG0004455	LOC6738193|XP_002085006.1|DSIM	LOC110179971|XP_020803211.1|DSER
OG0004456	LOC6724776|XP_016037533.1|DSIM	LOC110182832|XP_020806624.1|DSER
OG0004457	LOC6737683|XP_039149519.1|DSIM	LOC110181268|XP_020804636.1|DSER
OG0004458	LOC6737708|XP_016031483.1|DSIM	LOC110178937|XP_020801893.1|DSER
OG0004459	LOC6737876|XP_016031652.1|DSIM	LOC110177499|XP_020799911.1|DSER
OG0004460	LOC6738453|XP_016032288.1|DSIM	LOC110189940|XP_020815885.1|DSER
OG0004461	LOC6738136|XP_002084949.2|DSIM	LOC110176280|XP_020798255.1|DSER
OG0004462	LOC6738637|XP_016032474.1|DSIM	LOC110185280|XP_020809685.1|DSER
OG0004463	LOC6739141|XP_016032991.1|DSIM	LOC110190421|XP_020816557.1|DSER
OG0004464	LOC6737971|XP_016031724.1|DSIM	LOC110190380|XP_020816469.1|DSER
OG0004465	LOC6738647|XP_002085449.2|DSIM	LOC110188794|XP_020814311.1|DSER
OG0004466	LOC6738630|XP_016032467.1|DSIM	LOC110185222|XP_020809612.1|DSER
OG0004467	LOC6738788|XP_002085588.1|DSIM	LOC110190361|XP_020816429.1|DSER
OG0004468	LOC6738789|XP_016032604.1|DSIM	LOC110190166|XP_020816161.1|DSER
OG0004469	LOC6738155|XP_016031987.1|DSIM	LOC110176265|XP_020798238.1|DSER
OG0004470	LOC6732655|XP_039147530.1|DSIM	LOC110187472|XP_020812518.1|DSER, LOC110179889|XP_020803149.1|DSER
OG0004471	LOC6729054|XP_039151137.1|DSIM	LOC110187767|XP_020812887.1|DSER
OG0004472	LOC6733754|XP_002080798.1|DSIM	LOC110191591|XP_020818139.1|DSER
OG0004473	LOC27206964|XP_016027076.1|DSIM	LOC110176322|XP_020798299.1|DSER
OG0004474	LOC6734079|XP_016027077.1|DSIM	LOC110176327|XP_020798306.1|DSER
OG0004475	LOC6728283|XP_002103632.1|DSIM	LOC110189405|XP_020815120.1|DSER
OG0004476	LOC6731097|XP_002078254.1|DSIM	LOC110182738|XP_020806499.1|DSER
OG0004477	LOC6733509|XP_002080565.1|DSIM	LOC110176910|XP_020799059.1|DSER
OG0004478	LOC6734488|XP_016027612.1|DSIM	LOC110189205|XP_020814835.1|DSER
OG0004479	LOC6735971|XP_002082880.1|DSIM	LOC110191476|XP_020817996.1|DSER
OG0004480	LOC6726591|XP_039153796.1|DSIM	LOC110176028|XP_020797897.1|DSER
OG0004481	LOC120284191|XP_039148572.1|DSIM	LOC110191578|XP_020818120.1|DSER
OG0004482	LOC6730273|XP_016037039.1|DSIM	LOC110186830|XP_020811780.1|DSER
OG0004483	LOC6735963|XP_002082872.1|DSIM	LOC110191508|XP_020818035.1|DSER
OG0004484	LOC6726958|XP_002102360.1|DSIM	LOC110188477|XP_020813865.1|DSER
OG0004485	LOC6724866|XP_039153120.1|DSIM	LOC110182473|XP_020806173.1|DSER
OG0004486	LOC6734941|XP_002081938.1|DSIM	LOC110178487|XP_020801295.1|DSER
OG0004487	LOC6738422|XP_002085231.1|DSIM	LOC110189999|XP_020815957.1|DSER
OG0004488	LOC6733298|XP_016026221.1|DSIM	LOC110189315|XP_020815017.1|DSER
OG0004489	LOC27206264|XP_016029868.1|DSIM	LOC110177638|XP_020800109.1|DSER
OG0004490	LOC6734209|XP_002081238.1|DSIM	LOC110176752|XP_020798861.1|DSER
OG0004491	LOC6731199|XP_002078358.3|DSIM	LOC110185882|XP_020810552.1|DSER, LOC110183331|XP_020807242.1|DSER
OG0004492	LOC6738731|XP_002085532.1|DSIM	LOC110189836|XP_020815691.1|DSER
OG0004493	LOC27209223|XP_039149265.1|DSIM	LOC110177497|XP_020799909.1|DSER
OG0004494	LOC6728918|XP_016035603.1|DSIM	LOC110187698|XP_020812792.1|DSER
OG0004495	LOC6728999|XP_002104320.2|DSIM	LOC110191378|XP_020817889.1|DSER
OG0004496	LOC6733931|XP_016026984.1|DSIM	LOC110191608|XP_020818154.1|DSER
OG0004496	LOC6733930|XP_002080974.1|DSIM	LOC110191610|XP_020818156.1|DSER
OG0004497	LOC6735767|XP_002082680.1|DSIM	LOC110179852|XP_020803116.1|DSER
OG0004498	LOC120285098|XP_039151983.1|DSIM, LOC120285099|XP_039151984.1|DSIM	LOC110185294|XP_020809705.1|DSER
OG0004499	LOC27208648|XP_039148598.1|DSIM	LOC110191675|XP_020818246.1|DSER
OG0004500	LOC6735206|XP_016028484.1|DSIM	LOC110184066|XP_020808104.1|DSER
OG0004501	LOC6734054|XP_002081090.2|DSIM	LOC110178287|XP_020801017.1|DSER
OG0004502	LOC27208046|XP_016028960.1|DSIM	LOC110177821|XP_020800370.1|DSER
OG0004502	LOC6735598|XP_002082518.2|DSIM	LOC110177715|XP_020800214.1|DSER
OG0004503	LOC27207679|XP_039151367.1|DSIM	LOC110186145|XP_020810855.1|DSER, LOC110186231|XP_020810952.1|DSER
OG0004504	LOC6739677|XP_016033042.1|DSIM	LOC110187675|XP_020812757.1|DSER
OG0004505	LOC6728139|XP_016034751.1|DSIM	LOC110186588|XP_020811468.1|DSER
OG0004506	LOC27207186|XP_016036666.1|DSIM	LOC110176394|XP_020798386.1|DSER
OG0004507	LOC6726957|XP_016033442.1|DSIM	LOC110176630|XP_020798714.1|DSER
OG0004508	LOC6729764|XP_016036449.1|DSIM	LOC110186682|XP_020811607.1|DSER
OG0004509	LOC6737688|XP_002084520.1|DSIM	LOC110181255|XP_020804619.1|DSER
OG0004510	LOC27207946|XP_016039678.1|DSIM	LOC110181485|XP_020804896.1|DSER
OG0004511	LOC6729511|XP_039150578.1|DSIM	LOC110190108|XP_020816080.1|DSER
OG0004512	LOC6724735|XP_039152169.1|DSIM	LOC110185457|XP_020809959.1|DSER
OG0004513	LOC6724715|XP_016037307.1|DSIM	LOC110185444|XP_020809928.1|DSER
OG0004514	LOC6724711|XP_016037279.1|DSIM	LOC110185415|XP_020809887.1|DSER
OG0004515	LOC6740125|XP_039153922.1|DSIM	LOC110179569|XP_020802812.1|DSER
OG0004516	LOC6739858|XP_016039088.1|DSIM	LOC110182468|XP_020806165.1|DSER
OG0004517	LOC27208971|XP_016038637.1|DSIM	LOC110179069|XP_020802095.1|DSER
OG0004518	LOC6739840|XP_039153263.1|DSIM	LOC110184483|XP_020808693.1|DSER
OG0004519	LOC6730029|XP_016036796.1|DSIM	LOC110186860|XP_020811811.1|DSER
OG0004520	LOC6726075|XP_016039461.1|DSIM	LOC110181682|XP_020805182.1|DSER
OG0004521	LOC6733181|XP_002080257.1|DSIM	LOC110189487|XP_020815232.1|DSER
OG0004522	LOC6740034|XP_016038607.1|DSIM	LOC110181853|XP_020805426.1|DSER
OG0004523	LOC6730318|XP_016037083.1|DSIM	LOC110186395|XP_020811216.1|DSER
OG0004524	LOC6739961|XP_016037912.1|DSIM	LOC110182572|XP_020806278.1|DSER
OG0004525	LOC6725883|XP_016039239.1|DSIM	LOC110176061|XP_020797939.1|DSER
OG0004526	LOC6740311|XP_039153683.1|DSIM	LOC110180567|XP_020803922.1|DSER
OG0004527	LOC6724971|XP_002106007.1|DSIM	LOC110179359|XP_020802532.1|DSER
OG0004528	LOC27209411|XP_016040166.1|DSIM	LOC110176066|XP_020797946.1|DSER
OG0004529	LOC6725209|XP_039153475.1|DSIM	LOC110183044|XP_020806888.1|DSER, LOC110183058|XP_020806904.1|DSER
OG0004530	LOC27207010|XP_016039663.1|DSIM	LOC110181637|XP_020805102.1|DSER
OG0004531	LOC27207662|XP_039150730.1|DSIM	LOC110188645|XP_020814082.1|DSER
OG0004532	LOC6726010|XP_016039385.2|DSIM	LOC110187062|XP_020812108.1|DSER
OG0004533	LOC6740103|XP_002076987.1|DSIM	LOC110183520|XP_020807467.1|DSER
OG0004534	LOC6734793|XP_002081796.2|DSIM	LOC110187497|XP_020812583.1|DSER
OG0004535	LOC6738339|XP_002085149.1|DSIM	LOC110188511|XP_020813904.1|DSER
OG0004536	LOC6726528|XP_016040176.1|DSIM	LOC110191961|XP_020818638.1|DSER
OG0004537	LOC27208780|XP_016038375.1|DSIM	LOC110180454|XP_020803788.1|DSER
OG0004538	LOC6735922|XP_016029279.1|DSIM	LOC110176925|XP_020799078.1|DSER
OG0004539	LOC6727334|XP_016033860.1|DSIM	LOC110188247|XP_020813572.1|DSER
OG0004540	LOC27207269|XP_039153980.1|DSIM, LOC6725620|XP_002106627.1|DSIM	LOC110182052|XP_020805667.1|DSER
OG0004541	LOC6735050|XP_002082031.1|DSIM	LOC110176348|XP_020798335.1|DSER
OG0004542	LOC6725516|XP_039152724.1|DSIM	LOC110184122|XP_020808187.1|DSER
OG0004543	LOC6739982|XP_039153920.1|DSIM	LOC110180423|XP_020803753.1|DSER
OG0004544	LOC27208217|XP_016037530.1|DSIM	LOC110182833|XP_020806625.1|DSER
OG0004545	LOC6729080|XP_016035727.1|DSIM	LOC110187877|XP_020813020.1|DSER
OG0004546	LOC6734285|XP_002081314.1|DSIM	LOC110180048|XP_020803327.1|DSER
OG0004547	LOC6739938|XP_016037743.1|DSIM	LOC110187122|XP_020812191.1|DSER
OG0004548	LOC6726441|XP_039153856.1|DSIM	LOC110191987|XP_020818677.1|DSER
OG0004549	LOC6724798|XP_016037578.1|DSIM	LOC110178198|XP_020800893.1|DSER
OG0004550	LOC6725406|XP_016038481.1|DSIM	LOC110178084|XP_020800747.1|DSER
OG0004551	LOC6735373|XP_002082320.1|DSIM	LOC110182879|XP_020806683.1|DSER
OG0004552	LOC6740188|XP_039152335.1|DSIM	LOC110184280|XP_020808413.1|DSER
OG0004553	LOC6737319|XP_002084157.2|DSIM	LOC110190403|XP_020816517.1|DSER
OG0004554	LOC6724978|XP_016037926.1|DSIM	LOC110182541|XP_020806249.1|DSER
OG0004555	LOC6724979|XP_016037928.1|DSIM	LOC110182533|XP_020806241.1|DSER
OG0004556	LOC6726394|XP_039153522.1|DSIM	LOC110179070|XP_020802107.1|DSER
OG0004557	LOC6725049|XP_016038026.1|DSIM	LOC110184609|XP_020808861.1|DSER
OG0004558	LOC6726632|XP_039154064.1|DSIM	LOC110180371|XP_020803698.1|DSER
OG0004559	LOC6729279|XP_002104599.1|DSIM	LOC110184611|XP_020808867.1|DSER
OG0004560	LOC27209273|XP_039154224.1|DSIM	LOC110179404|XP_020802588.1|DSER
OG0004561	LOC6728077|XP_039151180.1|DSIM	LOC110176431|XP_020798439.1|DSER
OG0004562	LOC6740248|XP_016035794.1|DSIM	LOC110177343|XP_020799690.1|DSER
OG0004563	LOC6739734|XP_002076627.2|DSIM	LOC110191891|XP_020818535.1|DSER
OG0004564	LOC6727395|XP_016033944.1|DSIM	LOC110188710|XP_020814179.1|DSER
OG0004565	LOC6728050|XP_016034659.1|DSIM	LOC110187752|XP_020812872.1|DSER
OG0004566	LOC6725605|XP_002106612.1|DSIM	LOC110181788|XP_020805327.1|DSER
OG0004567	LOC27206359|XP_016038491.1|DSIM	LOC110182194|XP_020805865.1|DSER
OG0004568	LOC6724871|XP_016037681.1|DSIM	LOC110183499|XP_020807441.1|DSER
OG0004569	LOC6726688|XP_002102099.1|DSIM	LOC110176432|XP_020798440.1|DSER
OG0004570	LOC6734741|XP_016027950.1|DSIM	LOC110182372|XP_020806075.1|DSER
OG0004571	LOC6726356|XP_016039936.1|DSIM	LOC110182631|XP_020806352.1|DSER
OG0004572	LOC6730964|XP_039149636.1|DSIM	LOC110185885|XP_020810556.1|DSER
OG0004573	LOC6727541|XP_016034118.1|DSIM	LOC110187826|XP_020812962.1|DSER
OG0004574	LOC6725242|XP_002106264.1|DSIM	LOC110181888|XP_020805477.1|DSER
OG0004575	LOC6725243|XP_016038254.1|DSIM	LOC110181824|XP_020805381.1|DSER
OG0004576	LOC6728946|XP_016035623.1|DSIM	LOC110186429|XP_020811271.1|DSER
OG0004577	LOC6728192|XP_002103541.1|DSIM	LOC110183956|XP_020807974.1|DSER
OG0004578	LOC27208872|XP_039152420.1|DSIM	LOC110176036|XP_020797907.1|DSER
OG0004579	LOC6730854|XP_016023280.1|DSIM	LOC110178068|XP_020800734.1|DSER, LOC110183742|XP_020807751.1|DSER
OG0004580	LOC6728228|XP_002103577.1|DSIM	LOC110186086|XP_020810786.1|DSER
OG0004581	LOC6727982|XP_002103334.2|DSIM	LOC110191773|XP_020818377.1|DSER
OG0004582	LOC6730284|XP_039150786.1|DSIM	LOC110186410|XP_020811240.1|DSER
OG0004584	LOC6734552|XP_002081561.1|DSIM	LOC110189483|XP_020815229.1|DSER
OG0004585	LOC6730132|XP_002105423.1|DSIM	LOC110191187|XP_020817614.1|DSER
OG0004586	LOC6725137|XP_002106163.1|DSIM	LOC110180615|XP_020803957.1|DSER
OG0004587	LOC6730312|XP_002105595.3|DSIM	LOC110187005|XP_020812025.1|DSER
OG0004588	LOC6730314|XP_002105597.1|DSIM	LOC110186614|XP_020811507.1|DSER
OG0004589	LOC6724722|XP_039152594.1|DSIM	LOC110180373|XP_020803699.1|DSER
OG0004590	LOC6730100|XP_016036865.1|DSIM	LOC110189015|XP_020814632.1|DSER
OG0004591	LOC6730095|XP_002105388.1|DSIM	LOC110189036|XP_020814664.1|DSER
OG0004592	LOC6725937|XP_039152332.1|DSIM	LOC110180626|XP_020803971.1|DSER
OG0004593	LOC6725638|XP_016039014.1|DSIM	LOC110182115|XP_020805784.1|DSER
OG0004594	LOC6725460|XP_016038552.1|DSIM	LOC110179127|XP_020802178.1|DSER
OG0004595	LOC6726022|XP_002107004.1|DSIM	LOC110184529|XP_020808764.1|DSER
OG0004596	LOC6724770|XP_016037529.1|DSIM	LOC110182845|XP_020806636.1|DSER
OG0004597	LOC27207152|XP_016039848.1|DSIM	LOC110181582|XP_020805033.1|DSER
OG0004598	LOC6738361|XP_002085171.1|DSIM	LOC110183587|XP_020807559.1|DSER
OG0004599	LOC6730883|XP_016023308.1|DSIM	LOC110177033|XP_020799209.1|DSER
OG0004600	LOC6725703|XP_002106706.1|DSIM	LOC110179455|XP_020802662.1|DSER
OG0004601	LOC6725714|XP_016038981.1|DSIM	LOC110179612|XP_020802872.1|DSER
OG0004602	LOC6739871|XP_016038754.1|DSIM	LOC110179386|XP_020802569.1|DSER
OG0004603	LOC6730477|XP_002077658.1|DSIM	LOC110178182|XP_020800873.1|DSER, LOC110188131|XP_020813377.1|DSER
OG0004604	LOC27209326|XP_039152768.1|DSIM	LOC110184137|XP_020808207.1|DSER
OG0004605	LOC6739860|XP_039153932.1|DSIM	LOC110184484|XP_020808694.1|DSER
OG0004606	LOC6727404|XP_016033952.1|DSIM	LOC110188207|XP_020813495.1|DSER
OG0004607	LOC6725039|XP_016038007.2|DSIM, LOC120285376|XP_039153893.1|DSIM	LOC110178032|XP_020800708.1|DSER
OG0004608	LOC6740169|XP_039153435.1|DSIM	LOC110181641|XP_020805109.1|DSER
OG0004609	LOC6726133|XP_016039649.1|DSIM	LOC110181818|XP_020805369.1|DSER
OG0004610	LOC6739790|XP_016037019.1|DSIM	LOC110186629|XP_020811541.1|DSER
OG0004611	LOC6730226|XP_039151724.1|DSIM	LOC110186616|XP_020811509.1|DSER
OG0004612	LOC6730227|XP_002105510.1|DSIM	LOC110186442|XP_020811285.1|DSER
OG0004613	LOC6727980|XP_016034572.1|DSIM	LOC110191778|XP_020818382.1|DSER
OG0004614	LOC27207332|XP_016039234.1|DSIM	LOC110179731|XP_020803006.1|DSER
OG0004615	LOC6725043|XP_016038009.1|DSIM	LOC110178021|XP_020800695.1|DSER, LOC110187070|XP_020812119.1|DSER
OG0004616	LOC6725508|XP_002106521.1|DSIM	LOC110184398|XP_020808580.1|DSER
OG0004617	LOC6732996|XP_002080075.1|DSIM	LOC110187281|XP_020812328.1|DSER
OG0004618	LOC6729130|XP_016035774.1|DSIM	LOC110188659|XP_020814102.1|DSER
OG0004619	LOC6729044|XP_002104365.1|DSIM	LOC110191048|XP_020817431.1|DSER
OG0004620	LOC6727483|XP_016034072.1|DSIM	LOC110188700|XP_020814165.1|DSER
OG0004621	LOC6728459|XP_002103804.1|DSIM	LOC110188598|XP_020814019.1|DSER
OG0004622	LOC6727576|XP_039150631.1|DSIM	LOC110188260|XP_020813605.1|DSER
OG0004623	LOC6730086|XP_002105379.1|DSIM	LOC110186543|XP_020811405.1|DSER
OG0004624	LOC6726824|XP_002102231.2|DSIM	LOC110177267|XP_020799578.1|DSER
OG0004625	LOC27206591|XP_039153713.1|DSIM	LOC110185527|XP_020810083.1|DSER
OG0004626	LOC6724803|XP_039153022.1|DSIM	LOC110178088|XP_020800750.1|DSER
OG0004627	LOC6736723|XP_016030346.1|DSIM	LOC110183702|XP_020807701.1|DSER
OG0004628	LOC6724879|XP_016037709.1|DSIM	LOC110182186|XP_020805848.1|DSER
OG0004629	LOC6728065|XP_016034683.1|DSIM	LOC110187717|XP_020812819.1|DSER
OG0004630	LOC6730126|XP_016036886.1|DSIM	LOC110176482|XP_020798508.1|DSER
OG0004632	LOC6727555|XP_016034136.1|DSIM	LOC110187749|XP_020812865.1|DSER
OG0004633	LOC6730083|XP_016036851.1|DSIM	LOC110186354|XP_020811160.1|DSER
OG0004634	LOC6730072|XP_002105365.1|DSIM	LOC110186323|XP_020811121.1|DSER
OG0004635	LOC6725552|XP_016038695.1|DSIM	LOC110184365|XP_020808518.1|DSER
OG0004636	LOC6740216|XP_039153519.1|DSIM	LOC110179565|XP_020802807.1|DSER
OG0004637	LOC6724754|XP_039153833.1|DSIM	LOC110180467|XP_020803802.1|DSER
OG0004638	LOC6740219|XP_039153979.1|DSIM	LOC110181950|XP_020805548.1|DSER
OG0004639	LOC6729819|XP_002105122.1|DSIM	LOC110186741|XP_020811665.1|DSER
OG0004640	LOC6729818|XP_039151750.1|DSIM	LOC110186358|XP_020811164.1|DSER
OG0004641	LOC27207114|XP_039152579.1|DSIM	LOC110182535|XP_020806242.1|DSER
OG0004642	LOC6737458|XP_016031227.1|DSIM	LOC110180468|XP_020803805.1|DSER
OG0004643	LOC27207852|XP_016035563.1|DSIM	LOC110191736|XP_020818324.1|DSER
OG0004644	LOC27209281|XP_016040012.1|DSIM	LOC110180152|XP_020803461.1|DSER
OG0004645	LOC6730473|XP_002077654.1|DSIM	LOC110178154|XP_020800843.1|DSER
OG0004646	LOC6730298|XP_016037059.1|DSIM	LOC110186247|XP_020810980.1|DSER
OG0004647	LOC6726008|XP_002106990.1|DSIM	LOC110187036|XP_020812059.1|DSER
OG0004648	LOC6740208|XP_002077082.1|DSIM	LOC110181744|XP_020805263.1|DSER
OG0004649	LOC6725978|XP_016039352.1|DSIM	LOC110181492|XP_020804913.1|DSER
OG0004650	LOC6731949|XP_002079084.1|DSIM	LOC110183148|XP_020806997.1|DSER
OG0004651	LOC6727690|XP_039150956.1|DSIM	LOC110187987|XP_020813167.1|DSER
OG0004652	LOC6739785|XP_016036659.1|DSIM	LOC110188667|XP_020814119.1|DSER
OG0004653	LOC6739083|XP_002085876.1|DSIM	LOC110191347|XP_020817854.1|DSER
OG0004654	LOC6730665|XP_002077835.1|DSIM	LOC110182255|XP_020805932.1|DSER
OG0004655	LOC6729304|XP_002104621.3|DSIM	LOC110191341|XP_020817844.1|DSER
OG0004656	LOC6726342|XP_016039916.1|DSIM	LOC110175991|XP_020797844.1|DSER
OG0004657	LOC6727243|XP_002102635.1|DSIM	LOC110191222|XP_020817648.1|DSER
OG0004658	LOC6728655|XP_002103995.1|DSIM	LOC110186515|XP_020811371.1|DSER
OG0004659	LOC6729224|XP_002104545.1|DSIM	LOC110187710|XP_020812804.1|DSER
OG0004660	LOC6729078|XP_039151337.1|DSIM	LOC110187875|XP_020813018.1|DSER
OG0004661	LOC6727693|XP_002103055.2|DSIM	LOC110187850|XP_020812994.1|DSER
OG0004662	LOC6727809|XP_039151923.1|DSIM	LOC110177346|XP_020799696.1|DSER
OG0004663	LOC6725159|XP_002106185.2|DSIM	LOC110183515|XP_020807462.1|DSER
