Orthogroup	DSIM.longest_only	DYAK.longest_only
OG0005881	LOC6738074|XP_016031900.1|DSIM	LOC6534135|XP_002094819.1|DYAK
OG0005882	LOC6726124|XP_016039625.1|DSIM	LOC6524955|XP_002100795.1|DYAK
OG0005883	LOC6734400|XP_016029664.1|DSIM	LOC6532208|XP_002092982.1|DYAK
OG0005884	LOC6738940|XP_002085735.1|DSIM	LOC6534707|XP_002095382.2|DYAK
OG0005885	LOC6737985|XP_002084800.1|DSIM	LOC6534049|XP_002094735.1|DYAK
OG0005886	LOC6738759|XP_016032568.2|DSIM	LOC6534875|XP_002095547.1|DYAK
OG0005887	LOC6738073|XP_016031899.2|DSIM	LOC6534134|XP_002094818.2|DYAK
OG0005888	LOC6739146|XP_039150139.1|DSIM	LOC6535187|XP_039230819.1|DYAK
OG0005889	LOC6737878|XP_016031656.1|DSIM	LOC6533934|XP_002094634.2|DYAK
OG0005890	LOC6739990|XP_039153857.1|DSIM	LOC6524132|XP_002099996.1|DYAK
OG0005891	LOC6737689|XP_016031457.1|DSIM	LOC6533749|XP_015050245.1|DYAK
OG0005892	LOC6737702|XP_016031480.1|DSIM	LOC26536259|XP_039230170.1|DYAK, LOC6533764|XP_002094468.3|DYAK
OG0005893	LOC6738124|XP_002084937.1|DSIM	LOC6534460|XP_039229816.1|DYAK
OG0005894	LOC6738125|XP_002084938.1|DSIM	LOC6534461|XP_002095138.1|DYAK
OG0005895	LOC6738126|XP_002084939.1|DSIM	LOC6534462|XP_002095139.1|DYAK
OG0005896	LOC6738882|XP_016032707.1|DSIM	LOC6534762|XP_039229740.1|DYAK
OG0005897	LOC6737966|XP_039148896.1|DSIM	LOC6534023|XP_039230628.1|DYAK
OG0005898	LOC6726012|XP_016039386.1|DSIM	LOC6524814|XP_002100656.2|DYAK
OG0005899	LOC6733371|XP_016026284.1|DSIM	LOC6528424|XP_002089470.1|DYAK
OG0005900	LOC6740745|XP_002077537.2|DSIM	LOC6526326|XP_002087448.1|DYAK
OG0005901	LOC27206602|XP_039148270.1|DSIM	LOC6530585|XP_039228143.1|DYAK
OG0005902	LOC6734456|XP_002081475.2|DSIM	LOC6530360|XP_002091286.1|DYAK
OG0005903	LOC6728561|XP_016035196.2|DSIM	LOC6536600|XP_002097176.1|DYAK
OG0005904	LOC6729282|XP_002104602.1|DSIM	LOC6537936|XP_002098476.2|DYAK
OG0005905	LOC6738764|XP_016032576.1|DSIM	LOC6534868|XP_015050882.1|DYAK
OG0005906	LOC27206210|XP_039150151.1|DSIM	LOC26535923|XP_039230816.1|DYAK
OG0005907	LOC6738781|XP_016032601.1|DSIM	LOC6534855|XP_002095527.2|DYAK
OG0005908	LOC6738224|XP_002085036.1|DSIM	LOC6539531|XP_002086419.1|DYAK
OG0005909	LOC6739040|XP_039149916.1|DSIM	LOC6534600|XP_039229963.1|DYAK
OG0005910	LOC6734719|XP_016027929.1|DSIM	LOC6531465|XP_002092264.1|DYAK
OG0005911	LOC6734720|XP_002081727.1|DSIM	LOC6531464|XP_002092263.1|DYAK
OG0005912	LOC6734724|XP_002081731.2|DSIM	LOC120320433|XP_015051337.1|DYAK
OG0005913	LOC6729138|XP_002104459.1|DSIM	LOC6537785|XP_002098326.1|DYAK
OG0005914	LOC27208851|XP_016027571.1|DSIM	LOC6530348|XP_002091275.1|DYAK
OG0005915	LOC6739431|XP_016027570.1|DSIM	LOC6530347|XP_002091274.1|DYAK
OG0005916	LOC6735486|XP_039147228.1|DSIM	LOC6530697|XP_002091588.1|DYAK
OG0005917	LOC6735224|XP_002082197.1|DSIM	LOC6530979|XP_002091817.1|DYAK
OG0005918	LOC6740012|XP_002076898.1|DSIM	LOC6525391|XP_002101226.1|DYAK
OG0005919	LOC6733739|XP_002080785.2|DSIM	LOC6528786|XP_002089820.1|DYAK
OG0005920	LOC6734674|XP_016027868.1|DSIM	LOC6531509|XP_002092308.1|DYAK
OG0005921	LOC6736406|XP_002083278.1|DSIM	LOC6532445|XP_002093192.1|DYAK
OG0005922	LOC6724887|XP_016037724.1|DSIM	LOC6523961|XP_002099833.1|DYAK
OG0005923	LOC6737757|XP_002084585.1|DSIM	LOC6533829|XP_002094529.1|DYAK
OG0005924	LOC6738004|XP_016031798.1|DSIM	LOC6534068|XP_002094754.1|DYAK
OG0005925	LOC6737880|XP_002084708.1|DSIM	LOC6533937|XP_002094637.1|DYAK
OG0005926	LOC6740019|XP_016038502.1|DSIM	LOC6525340|XP_002101176.1|DYAK
OG0005927	LOC6726863|XP_016033366.1|DSIM	LOC6537516|XP_002098062.1|DYAK
OG0005928	LOC27206580|XP_016038750.1|DSIM	LOC6525989|XP_002101807.1|DYAK
OG0005929	LOC6736397|XP_016029901.1|DSIM	LOC6532436|XP_002093183.1|DYAK
OG0005930	LOC6734030|XP_002081066.1|DSIM	LOC6530248|XP_002091185.1|DYAK
OG0005931	LOC6733240|XP_002080303.2|DSIM	LOC6528294|XP_002089347.1|DYAK
OG0005932	LOC27208827|XP_016029015.1|DSIM	LOC26535495|XP_015052906.1|DYAK
OG0005933	LOC6733621|XP_016026581.1|DSIM	LOC6528664|XP_002089706.1|DYAK
OG0005934	LOC6734538|XP_039148666.1|DSIM	LOC6530439|XP_002091355.3|DYAK
OG0005935	LOC6739144|XP_016033000.1|DSIM	LOC6535185|XP_039230239.1|DYAK
OG0005936	LOC6731290|XP_039154421.1|DSIM	LOC6527008|XP_002088104.1|DYAK
OG0005937	LOC6739142|XP_016032993.1|DSIM	LOC6535183|XP_002095845.2|DYAK
OG0005938	LOC6734834|XP_016028066.1|DSIM	LOC6531340|XP_002092144.1|DYAK
OG0005939	LOC6725949|XP_002106932.1|DSIM	LOC6524732|XP_002100576.1|DYAK
OG0005940	LOC6735594|XP_016028951.1|DSIM	LOC6530590|XP_002091503.2|DYAK
OG0005941	LOC6735942|XP_039148017.1|DSIM	LOC6531900|XP_039228907.1|DYAK
OG0005942	LOC6733222|XP_002080285.1|DSIM	LOC6529043|XP_002090074.2|DYAK
OG0005943	LOC6733232|XP_016026108.1|DSIM	LOC6528288|XP_015053902.1|DYAK
OG0005944	LOC6733236|XP_016026116.1|DSIM	LOC6528291|XP_002089344.1|DYAK
OG0005945	LOC6733915|XP_016026954.1|DSIM	LOC6529356|XP_002090361.1|DYAK
OG0005946	LOC6734202|XP_016027235.1|DSIM	LOC6530067|XP_039228579.1|DYAK
OG0005947	LOC6734796|XP_016028003.1|DSIM	LOC6531379|XP_002092182.1|DYAK
OG0005948	LOC6738656|XP_002085458.2|DSIM	LOC6534973|XP_002095643.1|DYAK
OG0005949	LOC6739039|XP_002085834.3|DSIM	LOC6534601|XP_002095276.3|DYAK
OG0005950	LOC6731945|XP_016024612.1|DSIM	LOC6527240|XP_015053169.1|DYAK
OG0005951	LOC6737519|XP_039149929.1|DSIM	LOC6533566|XP_015050151.1|DYAK
OG0005952	LOC6731944|XP_016024610.1|DSIM	LOC6527239|XP_015053639.1|DYAK
OG0005953	LOC6733046|XP_002080124.1|DSIM	LOC6529243|XP_002090249.1|DYAK
OG0005954	LOC6733050|XP_016025733.1|DSIM	LOC6529239|XP_002090245.1|DYAK
OG0005955	LOC6728764|XP_002104099.2|DSIM	LOC6536387|XP_002096969.1|DYAK
OG0005956	LOC6734951|XP_016028254.1|DSIM	LOC6531247|XP_002092056.1|DYAK
OG0005957	LOC6729430|XP_002104741.1|DSIM	LOC6538692|XP_002099211.1|DYAK
OG0005958	LOC6729678|XP_002104984.2|DSIM	LOC6538453|XP_002098977.1|DYAK
OG0005959	LOC6731683|XP_002078823.1|DSIM	LOC6527909|XP_002088981.1|DYAK
OG0005960	LOC6726390|XP_039153523.1|DSIM	LOC6525857|XP_002101677.1|DYAK
OG0005961	LOC6734727|XP_016027936.1|DSIM	LOC6531458|XP_002092257.1|DYAK
OG0005962	LOC6735364|XP_016028694.1|DSIM	LOC6530823|XP_039228275.1|DYAK
OG0005963	LOC6731982|XP_039150484.1|DSIM	LOC6527270|XP_002088364.1|DYAK
OG0005964	LOC6735612|XP_016028971.1|DSIM	LOC6530573|XP_002091486.1|DYAK
OG0005965	LOC6733780|XP_002080824.2|DSIM	LOC6528822|XP_002089854.2|DYAK
OG0005966	LOC6734130|XP_016027144.1|DSIM	LOC6530136|XP_002091082.2|DYAK
OG0005967	LOC6735355|XP_016028688.1|DSIM	LOC6530830|XP_039228944.1|DYAK
OG0005968	LOC6735351|XP_016028684.1|DSIM	LOC6530834|XP_002091717.2|DYAK
OG0005969	LOC6739503|XP_016029340.2|DSIM	LOC6531938|XP_039228500.1|DYAK
OG0005970	LOC27206291|XP_016031358.1|DSIM	LOC6533613|XP_002094321.1|DYAK
OG0005971	LOC6734381|XP_002081402.1|DSIM	LOC6529889|XP_002090846.1|DYAK
OG0005972	LOC6738844|XP_002085644.1|DSIM	LOC6534794|XP_015050837.1|DYAK
OG0005973	LOC6738756|XP_002085556.1|DSIM	LOC6534878|XP_002095550.1|DYAK
OG0005974	LOC6738833|XP_016032648.1|DSIM	LOC6534808|XP_015050846.1|DYAK
OG0005975	LOC6738843|XP_002085643.1|DSIM	LOC6534798|XP_002095470.1|DYAK
OG0005976	LOC6727589|XP_016034183.1|DSIM	LOC26535822|XP_039232560.1|DYAK
OG0005977	LOC6735416|XP_039147358.1|DSIM	LOC6530769|XP_002091657.1|DYAK
OG0005978	LOC6734865|XP_002081866.2|DSIM	LOC6531687|XP_002092478.3|DYAK
OG0005979	LOC6734265|XP_016027317.1|DSIM	LOC6530007|XP_002090953.1|DYAK
OG0005980	LOC6733365|XP_002080422.1|DSIM	LOC6528418|XP_002089464.1|DYAK
OG0005981	LOC6725716|XP_016038983.1|DSIM	LOC6525540|XP_002101375.2|DYAK
OG0005982	LOC6733374|XP_002080431.2|DSIM	LOC6528425|XP_002089471.3|DYAK
OG0005983	LOC27208604|XP_039153967.1|DSIM	LOC120322033|XP_039232735.1|DYAK
OG0005984	LOC6726215|XP_039152342.1|DSIM	LOC6525616|XP_039226012.1|DYAK
OG0005985	LOC6725647|XP_039152418.1|DSIM	LOC6525072|XP_002100911.2|DYAK
OG0005986	LOC6726307|XP_002107268.1|DSIM	LOC6525725|XP_002101547.1|DYAK
OG0005987	LOC6725585|XP_016038781.1|DSIM	LOC6526006|XP_015046585.1|DYAK
OG0005988	LOC6734048|XP_039147497.1|DSIM	LOC6530230|XP_002091167.1|DYAK
OG0005989	LOC6734359|XP_016027436.1|DSIM	LOC6529909|XP_002090866.1|DYAK
OG0005990	LOC6735063|XP_016028350.1|DSIM	LOC6531134|XP_002091968.1|DYAK
OG0005991	LOC27208705|XP_016026576.1|DSIM	LOC6528659|XP_039227019.1|DYAK
OG0005992	LOC6737558|XP_002084391.2|DSIM	LOC6533602|XP_002094310.1|DYAK
OG0005993	LOC6737560|XP_016031350.1|DSIM	LOC6533604|XP_015050184.1|DYAK
OG0005994	LOC6739009|XP_016032837.1|DSIM	LOC6534638|XP_002095313.2|DYAK
OG0005995	LOC6738847|XP_002085647.1|DSIM	LOC6534791|XP_002095463.1|DYAK
OG0005996	LOC6739036|XP_002085831.1|DSIM	LOC6539366|XP_002086259.1|DYAK
OG0005997	LOC6733921|XP_002080965.2|DSIM	LOC6529349|XP_002090354.1|DYAK
OG0005998	LOC6738113|XP_002084927.1|DSIM	LOC6534173|XP_002094857.1|DYAK
OG0005999	LOC6734432|XP_002081452.1|DSIM	LOC6532241|XP_002093014.1|DYAK
OG0006000	LOC6734828|XP_039148500.1|DSIM	LOC6531347|XP_039229310.1|DYAK
OG0006001	LOC6736881|XP_016030523.1|DSIM	LOC6533065|XP_015049799.1|DYAK
OG0006002	LOC6735952|XP_016029308.1|DSIM	LOC6531911|XP_002092697.1|DYAK
OG0006003	LOC6738091|XP_016031908.1|DSIM	LOC6534150|XP_002094834.1|DYAK
OG0006004	LOC27206455|XP_039151325.1|DSIM	LOC6535330|XP_002095986.1|DYAK
OG0006005	LOC6733969|XP_002081013.1|DSIM	LOC6529295|XP_002090300.1|DYAK
OG0006006	LOC6735497|XP_002082436.1|DSIM	LOC6530688|XP_002091579.1|DYAK
OG0006007	LOC6733219|XP_002080282.1|DSIM	LOC6529046|XP_002090077.1|DYAK
OG0006008	LOC6730802|XP_016023220.1|DSIM	LOC6526656|XP_015053442.1|DYAK
OG0006009	LOC6738872|XP_016032690.1|DSIM	LOC6539747|XP_015044996.1|DYAK
OG0006010	LOC6739020|XP_039148930.1|DSIM	LOC6534622|XP_039230946.1|DYAK
OG0006011	LOC6736207|XP_016029648.1|DSIM	LOC6532194|XP_002092968.2|DYAK
OG0006012	LOC6737670|XP_039149890.1|DSIM	LOC6533724|XP_015050228.1|DYAK
OG0006013	LOC6734239|XP_039148814.1|DSIM	LOC6530034|XP_002090980.2|DYAK
OG0006014	LOC6737972|XP_016031725.1|DSIM	LOC6534030|XP_002094717.1|DYAK
OG0006015	LOC6734581|XP_002081589.1|DSIM	LOC6530484|XP_002091399.1|DYAK
OG0006016	LOC6733617|XP_039147569.1|DSIM	LOC6528660|XP_002089702.1|DYAK
OG0006017	LOC6739404|XP_002076309.2|DSIM	LOC6530175|XP_002091115.1|DYAK
OG0006018	LOC6735217|XP_002082190.2|DSIM	LOC6530984|XP_002091822.2|DYAK
OG0006019	LOC27207932|XP_016028969.2|DSIM	LOC26535978|XP_015052945.2|DYAK
OG0006020	LOC6738858|XP_002085658.2|DSIM	LOC6539744|XP_002086629.1|DYAK
OG0006021	LOC6737864|XP_002084692.1|DSIM	LOC6533923|XP_002094623.1|DYAK
OG0006022	LOC6732203|XP_002079332.2|DSIM	LOC6527500|XP_002088590.1|DYAK
OG0006023	LOC6729652|XP_016036293.1|DSIM	LOC6538479|XP_002099003.1|DYAK
OG0006024	LOC6726141|XP_039153585.1|DSIM	LOC6524977|XP_039231108.1|DYAK
OG0006025	LOC6734109|XP_016027116.1|DSIM	LOC6530156|XP_002091098.1|DYAK
OG0006026	LOC6729118|XP_016035763.1|DSIM	LOC6537765|XP_015048491.1|DYAK
OG0006027	LOC6734322|XP_016027392.1|DSIM	LOC6529945|XP_039228555.1|DYAK
OG0006028	LOC6734468|XP_016027592.1|DSIM	LOC6530373|XP_002091299.1|DYAK
OG0006029	LOC6733614|XP_002080668.1|DSIM	LOC6528656|XP_002089698.1|DYAK
OG0006030	LOC6729451|XP_002104762.1|DSIM	LOC6538676|XP_002099195.1|DYAK
OG0006031	LOC6734081|XP_002081116.1|DSIM	LOC6530199|XP_002091137.3|DYAK
OG0006032	LOC6726576|XP_039153804.1|DSIM	LOC6526149|XP_039226370.1|DYAK
OG0006033	LOC6739409|XP_002076314.1|DSIM	LOC6530172|XP_002091112.1|DYAK
OG0006034	LOC6727275|XP_016033795.1|DSIM	LOC6535859|XP_002096478.3|DYAK
OG0006035	LOC6727907|XP_002103262.1|DSIM	LOC6537127|XP_002097688.1|DYAK
OG0006036	LOC6731650|XP_002078790.2|DSIM	LOC6527876|XP_002088948.1|DYAK
OG0006037	LOC6734525|XP_002081534.1|DSIM	LOC6530427|XP_002091343.1|DYAK
OG0006038	LOC6726884|XP_002102286.1|DSIM	LOC6537534|XP_002098080.1|DYAK
OG0006039	LOC6733213|XP_016026089.1|DSIM	LOC6529053|XP_002090082.1|DYAK
OG0006040	LOC6734374|XP_016027452.1|DSIM	LOC6529895|XP_002090852.2|DYAK
OG0006041	LOC6725332|XP_002106349.2|DSIM	LOC6525471|XP_002101306.1|DYAK
OG0006042	LOC6734641|XP_039148123.1|DSIM	LOC6531544|XP_015051394.1|DYAK
OG0006043	LOC6738531|XP_016032375.1|DSIM	LOC6534264|XP_002094945.1|DYAK
OG0006044	LOC6724824|XP_016037610.1|DSIM	LOC26536131|XP_039226486.1|DYAK
OG0006045	LOC6733193|XP_002080269.2|DSIM	LOC6529077|XP_002090090.2|DYAK
OG0006046	LOC6734853|XP_016028107.1|DSIM	LOC6531700|XP_002092491.2|DYAK
OG0006047	LOC6738014|XP_002084829.1|DSIM	LOC6534077|XP_002094763.1|DYAK
OG0006048	LOC6737678|XP_002084510.2|DSIM	LOC6533735|XP_002094440.1|DYAK
OG0006049	LOC6725930|XP_002106914.1|DSIM	LOC6524705|XP_002100549.1|DYAK
OG0006050	LOC6730336|XP_016037103.1|DSIM	LOC6539006|XP_002099508.1|DYAK
OG0006051	LOC6740083|XP_002076966.1|DSIM	LOC6525008|XP_002100847.1|DYAK
OG0006052	LOC6736169|XP_016029588.1|DSIM	LOC6532158|XP_002092934.2|DYAK
OG0006053	LOC27206239|XP_016030963.1|DSIM	LOC6532743|XP_002093485.1|DYAK
OG0006054	LOC6740394|XP_016037216.1|DSIM	LOC6523706|XP_002099583.1|DYAK
OG0006055	LOC6728364|XP_016034983.1|DSIM	LOC6536815|XP_002097385.1|DYAK
OG0006056	LOC6734642|XP_002081649.1|DSIM	LOC6531543|XP_002092342.1|DYAK
OG0006057	LOC6736319|XP_016029794.1|DSIM	LOC6532349|XP_039230006.1|DYAK
OG0006058	LOC6727518|XP_016034101.1|DSIM	LOC6535621|XP_002096249.1|DYAK
OG0006059	LOC6737870|XP_016031638.1|DSIM	LOC6533927|XP_015050332.1|DYAK
OG0006060	LOC6737871|XP_016031641.1|DSIM	LOC6533928|XP_002094628.1|DYAK
OG0006061	LOC6740278|XP_016040266.1|DSIM	LOC6526172|XP_039229556.1|DYAK
OG0006062	LOC6728544|XP_002103889.1|DSIM	LOC6536616|XP_002097188.1|DYAK
OG0006063	LOC6731708|XP_002078843.2|DSIM	LOC6527936|XP_002089003.1|DYAK
OG0006064	LOC6734451|XP_002081470.1|DSIM	LOC6530354|XP_002091280.1|DYAK
OG0006065	LOC6736486|XP_002083356.2|DSIM	LOC6533511|XP_002094222.2|DYAK
OG0006066	LOC6733369|XP_016026283.1|DSIM	LOC6528422|XP_002089468.1|DYAK
OG0006067	LOC6733605|XP_039148606.1|DSIM	LOC6528648|XP_039226627.1|DYAK
OG0006068	LOC27206595|XP_016040070.1|DSIM	LOC6525152|XP_002100990.1|DYAK
OG0006069	LOC6738515|XP_016032361.1|DSIM	LOC6534278|XP_002094959.1|DYAK
OG0006070	LOC6739668|XP_016032862.1|DSIM	LOC6539799|XP_002086686.1|DYAK
OG0006071	LOC6729879|XP_002105182.2|DSIM	LOC6538229|XP_002098756.1|DYAK
OG0006072	LOC6736484|XP_002083354.1|DSIM	LOC6533512|XP_002094223.1|DYAK
OG0006073	LOC6736269|XP_002083153.1|DSIM	LOC6532292|XP_002093052.1|DYAK
OG0006074	LOC6725725|XP_039153831.1|DSIM	LOC6525531|XP_002101366.2|DYAK
OG0006075	LOC27206764|XP_016038453.1|DSIM	LOC120320429|XP_015046275.1|DYAK
OG0006076	LOC6734545|XP_016027662.1|DSIM	LOC6530447|XP_002091363.1|DYAK
OG0006077	LOC6738727|XP_039149090.1|DSIM	LOC6534905|XP_002095576.2|DYAK
OG0006078	LOC6738728|XP_002085529.1|DSIM	LOC6534903|XP_002095574.2|DYAK
OG0006079	LOC6738905|XP_016032728.1|DSIM	LOC6534744|XP_002095419.2|DYAK
OG0006080	LOC6738229|XP_039149058.1|DSIM	LOC6539526|XP_002086414.2|DYAK
OG0006081	LOC6733730|XP_016026701.1|DSIM	LOC6528776|XP_015054060.1|DYAK
OG0006082	LOC6733732|XP_016026702.1|DSIM	LOC6528778|XP_002089812.1|DYAK
OG0006083	LOC6738615|XP_016032457.1|DSIM	LOC6535026|XP_002095692.1|DYAK
OG0006084	LOC6738203|XP_016032031.1|DSIM	LOC6534549|XP_015050681.1|DYAK
OG0006085	LOC6739025|XP_002085820.1|DSIM	LOC6539798|XP_002086685.1|DYAK
OG0006086	LOC6739029|XP_016032866.1|DSIM	LOC6534609|XP_015045178.1|DYAK
OG0006087	LOC6734852|XP_016028105.1|DSIM	LOC6531701|XP_002092492.2|DYAK
OG0006088	LOC6738519|XP_002085325.3|DSIM	LOC6534275|XP_002094956.1|DYAK
OG0006089	LOC6739985|XP_002076873.2|DSIM	LOC6524166|XP_002100029.1|DYAK
OG0006090	LOC6738326|XP_016032173.1|DSIM	LOC6539482|XP_039230519.1|DYAK
OG0006091	LOC6737473|XP_016031262.2|DSIM	LOC6532516|XP_002093262.3|DYAK
OG0006092	LOC27207710|XP_016039674.1|DSIM	LOC26535661|XP_039231322.1|DYAK
OG0006093	LOC6733782|XP_002080826.1|DSIM	LOC6528824|XP_002089856.1|DYAK
OG0006094	LOC6737717|XP_016031491.1|DSIM	LOC6533780|XP_015050260.1|DYAK
OG0006095	LOC27206699|XP_016026621.2|DSIM	LOC6528705|XP_002089740.3|DYAK
OG0006096	LOC6734499|XP_016027624.1|DSIM	LOC6530402|XP_002091328.1|DYAK
OG0006097	LOC6738583|XP_016032430.1|DSIM	LOC6534203|XP_039229519.1|DYAK
OG0006098	LOC6730415|XP_002077596.1|DSIM	LOC6526263|XP_002087385.1|DYAK
OG0006099	LOC6734567|XP_016027680.1|DSIM	LOC6530469|XP_002091385.1|DYAK
OG0006100	LOC6735802|XP_016029185.1|DSIM	LOC6531755|XP_002092545.1|DYAK
OG0006101	LOC6731805|XP_002078940.1|DSIM	LOC6528034|XP_002089101.1|DYAK
OG0006102	LOC27207779|XP_016028611.1|DSIM	LOC6530941|XP_002091783.1|DYAK
OG0006103	LOC6725636|XP_016038853.1|DSIM	LOC6525088|XP_002100927.1|DYAK
OG0006104	LOC6725355|XP_002106372.1|DSIM	LOC6525442|XP_002101277.1|DYAK
OG0006105	LOC6725354|XP_002106371.3|DSIM	LOC6525443|XP_002101278.1|DYAK
OG0006106	LOC6739062|XP_016032893.1|DSIM	LOC6534581|XP_039229862.1|DYAK
OG0006107	LOC6735491|XP_016028830.1|DSIM	LOC6530694|XP_002091585.1|DYAK
OG0006108	LOC6739905|XP_016037646.1|DSIM	LOC6523906|XP_002099779.1|DYAK
OG0006109	LOC6739156|XP_002085947.2|DSIM	LOC6535196|XP_002095856.1|DYAK
OG0006110	LOC6738599|XP_002085403.1|DSIM	LOC6534186|XP_002094869.1|DYAK
OG0006111	LOC6735473|XP_016028776.1|DSIM	LOC6530713|XP_002091604.1|DYAK
OG0006112	LOC6736009|XP_002082918.1|DSIM	LOC6531974|XP_002092760.1|DYAK
OG0006113	LOC6738397|XP_002085206.1|DSIM	LOC6534393|XP_002095071.1|DYAK
OG0006114	LOC6739788|XP_002076680.1|DSIM	LOC6538085|XP_002098619.1|DYAK
OG0006115	LOC6734115|XP_016027130.1|DSIM	LOC6530151|XP_002091093.1|DYAK
OG0006116	LOC6734074|XP_039147502.1|DSIM	LOC6530206|XP_002091144.1|DYAK
OG0006117	LOC6734726|XP_002081733.1|DSIM	LOC6531459|XP_002092258.1|DYAK
OG0006118	LOC6734846|XP_016028087.1|DSIM	LOC6531709|XP_015051506.1|DYAK
OG0006119	LOC6734365|XP_016027447.1|DSIM	LOC6529903|XP_002090860.1|DYAK
OG0006120	LOC6734991|XP_002081973.1|DSIM	LOC6531206|XP_002092034.1|DYAK
OG0006121	LOC6739033|XP_016032872.1|DSIM	LOC6534606|XP_002095281.2|DYAK
OG0006122	LOC27208655|XP_039152063.1|DSIM	LOC6523709|XP_002099585.1|DYAK
OG0006123	LOC6736067|XP_039147397.1|DSIM	LOC6532048|XP_002092825.3|DYAK
OG0006124	LOC6729381|XP_002104696.1|DSIM	LOC6538746|XP_002099261.1|DYAK
OG0006125	LOC6737872|XP_016031643.1|DSIM	LOC6533929|XP_015050337.1|DYAK
OG0006126	LOC6737118|XP_016030746.1|DSIM	LOC6533302|XP_002094028.1|DYAK
OG0006127	LOC27206299|XP_016031961.1|DSIM	LOC6534466|XP_002095143.1|DYAK
OG0006128	LOC27207250|XP_016031979.1|DSIM	LOC6539577|XP_002086465.2|DYAK
OG0006129	LOC6738119|XP_002084932.1|DSIM	LOC6534179|XP_002094862.1|DYAK
OG0006130	LOC6738165|XP_002084978.1|DSIM	LOC6539551|XP_002086437.1|DYAK
OG0006131	LOC6738162|XP_002084975.1|DSIM	LOC6534495|XP_002095172.1|DYAK
OG0006132	LOC6738154|XP_002084967.1|DSIM	LOC6539581|XP_002086469.1|DYAK
OG0006133	LOC6738166|XP_016031998.1|DSIM	LOC6539552|XP_002086439.1|DYAK
OG0006134	LOC6738114|XP_016031947.1|DSIM	LOC6534174|XP_015050491.1|DYAK
OG0006135	LOC6738164|XP_039149338.1|DSIM	LOC26536082|XP_039229513.1|DYAK
OG0006136	LOC6737873|XP_002084701.1|DSIM	LOC6533930|XP_002094630.1|DYAK
OG0006137	LOC27206298|XP_016031906.1|DSIM	LOC6534147|XP_002094831.1|DYAK
OG0006138	LOC6739330|XP_002076238.1|DSIM	LOC6528557|XP_002089601.1|DYAK
OG0006139	LOC27207771|XP_016026583.1|DSIM	LOC6528667|XP_002089709.1|DYAK
OG0006140	LOC27207253|XP_016029453.1|DSIM	LOC6532032|XP_002092809.2|DYAK
OG0006141	LOC6734799|XP_039148695.1|DSIM	LOC6531378|XP_039228862.1|DYAK
OG0006142	LOC6738644|XP_002085446.3|DSIM	LOC6534988|XP_002095658.3|DYAK
OG0006143	LOC6737903|XP_002084731.1|DSIM	LOC6533962|XP_015050359.1|DYAK
OG0006144	LOC6738000|XP_016031795.1|DSIM	LOC6534064|XP_002094750.1|DYAK
OG0006145	LOC6738760|XP_002085560.1|DSIM	LOC6534874|XP_002095546.1|DYAK
OG0006146	LOC6731496|XP_002078645.2|DSIM	LOC6527710|XP_002088794.2|DYAK
OG0006147	LOC6728805|XP_016035494.1|DSIM	LOC6536345|XP_002096927.1|DYAK
OG0006148	LOC6738826|XP_002085626.2|DSIM	LOC6539411|XP_039229459.1|DYAK
OG0006149	LOC6737904|XP_016031681.1|DSIM	LOC6533963|XP_002094663.1|DYAK
OG0006150	LOC6737906|XP_002084733.1|DSIM	LOC6533966|XP_002094664.1|DYAK
OG0006151	LOC6731711|XP_016024387.1|DSIM	LOC6527939|XP_015053844.1|DYAK
OG0006152	LOC6729546|XP_002104854.1|DSIM	LOC6538584|XP_002099106.1|DYAK
OG0006153	LOC6734842|XP_016028085.1|DSIM	LOC6531713|XP_002092503.1|DYAK
OG0006154	LOC6729565|XP_002104873.1|DSIM	LOC6538562|XP_002099084.1|DYAK
OG0006155	LOC6728800|XP_016035486.1|DSIM	LOC6536349|XP_002096931.1|DYAK
OG0006156	LOC27207382|XP_016035565.1|DSIM	LOC6536284|XP_002096870.2|DYAK
OG0006157	LOC6735981|XP_002082890.1|DSIM	LOC6531944|XP_002092730.1|DYAK
OG0006158	LOC6737791|XP_016031566.1|DSIM	LOC6533862|XP_002094562.2|DYAK
OG0006159	LOC6734486|XP_016027610.1|DSIM	LOC6530388|XP_002091314.1|DYAK
OG0006160	LOC6735982|XP_016029345.1|DSIM	LOC6531945|XP_002092731.1|DYAK
OG0006161	LOC6733703|XP_016026669.1|DSIM	LOC6528744|XP_039227380.1|DYAK
OG0006162	LOC27207956|XP_039152076.1|DSIM	LOC120320434|XP_002099578.1|DYAK
OG0006163	LOC6734476|XP_002081495.1|DSIM	LOC6530381|XP_002091307.1|DYAK
OG0006165	LOC6739058|XP_002085852.1|DSIM	LOC6534586|XP_002095262.1|DYAK
OG0006165	LOC6739019|XP_002085814.1|DSIM	LOC26535395|XP_039230947.1|DYAK
OG0006166	LOC6731642|XP_016024326.1|DSIM	LOC6527869|XP_002088941.1|DYAK
OG0006167	LOC6735563|XP_016028898.1|DSIM	LOC6530623|XP_002091536.1|DYAK
OG0006168	LOC6725234|XP_002106256.2|DSIM	LOC6525497|XP_002101332.1|DYAK
OG0006169	LOC27209386|XP_016038143.1|DSIM	LOC6524164|XP_002100027.1|DYAK
OG0006170	LOC6735532|XP_016028884.1|DSIM	LOC6530649|XP_002091547.1|DYAK
