Orthogroup	DSIM.longest_only	DMEL.longest_only
OG0004083	LOC6729324|XP_002104641.2|DSIM	LSm3|NP_732931.1|DMEL
OG0004084	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM	ash1|NP_524160.2|DMEL
OG0004085	LOC6727788|XP_016034360.1|DSIM	CG10324|NP_650571.2|DMEL
OG0004086	LOC6739776|XP_016036551.1|DSIM	TTLL6B|NP_651549.1|DMEL
OG0004087	LOC27207989|XP_016038848.1|DSIM	CG1582|NP_572663.1|DMEL
OG0004088	LOC6729824|XP_002105127.1|DSIM	CAH9|NP_651535.1|DMEL
OG0004089	LOC27208056|XP_039152221.1|DSIM	CHES-1-like|NP_996362.2|DMEL
OG0004090	LOC6729389|XP_016036036.1|DSIM	BRWD3|NP_732982.1|DMEL
OG0004091	LOC27206465|XP_016034647.1|DSIM	CG6974|NP_650414.1|DMEL
OG0004092	LOC27208079|XP_016038388.2|DSIM	Setd3|NP_727144.1|DMEL
OG0004094	LOC27208947|XP_016038034.1|DSIM	CG6414|NP_570089.1|DMEL
OG0004095	LOC6728475|XP_002103820.2|DSIM	CG14721|NP_650110.3|DMEL
OG0004096	LOC27207937|XP_016036553.1|DSIM	pll|NP_476971.1|DMEL
OG0004097	LOC6737902|XP_002084730.1|DSIM	ste14|NP_648623.1|DMEL
OG0004098	LOC6727790|XP_016034363.1|DSIM	CG14905|NP_650569.1|DMEL
OG0004099	LOC6726734|XP_016033230.2|DSIM	ctrip|NP_649496.3|DMEL
OG0004100	LOC6726746|XP_002102157.1|DSIM	opa|NP_001368991.1|DMEL
OG0004101	LOC6726748|XP_002102159.2|DSIM	Gnf1|NP_001014605.1|DMEL
OG0004102	LOC6726749|XP_039151478.1|DSIM	Cdep|NP_001097685.2|DMEL
OG0004103	LOC6729712|XP_002105018.1|DSIM	Vps2|NP_651455.1|DMEL
OG0004104	LOC6729234|XP_016035886.1|DSIM	CG4374|NP_651146.2|DMEL
OG0004105	LOC6738216|XP_016032077.1|DSIM	l_3_72Ab|NP_648818.3|DMEL
OG0004106	LOC6739013|XP_002085808.1|DSIM	Arv1|NP_730651.1|DMEL
OG0004107	LOC6736515|XP_002083385.1|DSIM	ProRS-m|NP_647737.1|DMEL
OG0004108	LOC6728000|XP_002103352.1|DSIM	Set|NP_650438.2|DMEL
OG0004109	LOC6729391|XP_016036037.1|DSIM	CG5728|NP_651245.1|DMEL
OG0004110	LOC6739097|XP_039149852.1|DSIM	RpLP0|NP_524211.1|DMEL
OG0004111	LOC6729651|XP_016036291.1|DSIM	CG5028|NP_001097922.1|DMEL
OG0004112	LOC6729731|XP_016036390.1|DSIM	CG6154|NP_733146.2|DMEL
OG0004113	LOC6726597|XP_016040271.1|DSIM	Sep1|NP_523430.1|DMEL
OG0004114	LOC6725195|XP_002106218.1|DSIM	Snx27|NP_727023.1|DMEL
OG0004115	LOC6725192|XP_039152986.1|DSIM	AdamTS-B|NP_572247.2|DMEL
OG0004116	LOC6729646|XP_016036288.1|DSIM	RASSF8|NP_651411.1|DMEL
OG0004117	LOC6727643|XP_002103020.1|DSIM	CG7379|NP_650656.1|DMEL
OG0004118	LOC6734943|XP_002081940.1|DSIM	Rab4|NP_523777.1|DMEL
OG0004119	LOC6727618|XP_002102997.1|DSIM	Cbp20|NP_524396.1|DMEL
OG0004120	LOC6739731|XP_039151002.1|DSIM	ear|NP_001262595.1|DMEL
OG0004121	LOC6736827|XP_002083683.1|DSIM	CG13707|NP_001246634.1|DMEL
OG0004122	LOC6728009|XP_002103361.1|DSIM	mRpS10|NP_524355.2|DMEL
OG0004123	LOC6727171|XP_016033663.1|DSIM	E2f1|NP_001262809.1|DMEL
OG0004124	LOC6725818|XP_016039143.1|DSIM	hep|NP_001368982.1|DMEL
OG0004125	LOC6730169|XP_016036927.1|DSIM	RpL32|NP_733339.1|DMEL
OG0004126	LOC6730160|XP_039150385.1|DSIM	Axn|NP_733336.1|DMEL
OG0004127	LOC6731715|XP_016024391.1|DSIM	RpL13|NP_523530.1|DMEL
OG0004128	LOC6739742|XP_002076635.1|DSIM	CG31249|NP_732262.1|DMEL
OG0004129	LOC6734049|XP_016027056.2|DSIM	Mtor|NP_477067.2|DMEL
OG0004130	LOC27207261|XP_039152397.1|DSIM	Dop2R|NP_001014758.2|DMEL
OG0004131	LOC6727868|XP_039150586.1|DSIM	CG5916|NP_650524.1|DMEL
OG0004132	LOC6736549|XP_016030128.1|DSIM	CG2162|NP_001163332.2|DMEL
OG0004133	LOC6732039|XP_002079171.1|DSIM	Hacd1|NP_609534.1|DMEL
OG0004134	LOC6729517|XP_016036190.1|DSIM	Ythdf|NP_651322.1|DMEL
OG0004135	LOC6727359|XP_039151704.1|DSIM	cic|NP_001262755.1|DMEL
OG0004136	LOC6727160|XP_002102553.1|DSIM	Pbp95|NP_649760.1|DMEL
OG0004137	LOC6733796|XP_002080840.1|DSIM	Pdrg1|NP_610538.1|DMEL
OG0004138	LOC6738347|XP_002085157.1|DSIM	Smn|NP_524112.1|DMEL
OG0004139	LOC27207950|XP_016037965.1|DSIM	CG10793|NP_570054.2|DMEL
OG0004140	LOC6725336|XP_002106353.1|DSIM	CG4593|NP_572377.2|DMEL
OG0004141	LOC6735380|XP_016028708.1|DSIM	side-VIII|NP_001097382.2|DMEL
OG0004142	LOC6725807|XP_016039128.2|DSIM	Coq8|NP_572836.1|DMEL
OG0004143	LOC6728353|XP_002103701.1|DSIM	Aos1|NP_650198.1|DMEL
OG0004144	LOC6731694|XP_002078830.1|DSIM	Srp54|NP_477347.1|DMEL
OG0004145	LOC6737254|XP_002084094.1|DSIM	Sbp2|NP_648204.1|DMEL
OG0004146	LOC6727902|XP_016034521.1|DSIM	Hmt-1|NP_650503.1|DMEL
OG0004147	LOC6731709|XP_002078844.1|DSIM	CG4709|NP_609331.1|DMEL
OG0004148	LOC6728324|XP_016034958.1|DSIM	CG14395|NP_650222.2|DMEL
OG0004149	LOC6727167|XP_016033658.1|DSIM	CG31176|NP_732650.1|DMEL
OG0004150	LOC6728018|XP_002103370.2|DSIM	Mau2|NP_650428.1|DMEL
OG0004151	LOC6730356|XP_002105638.1|DSIM	pasha|NP_651879.1|DMEL
OG0004152	LOC6726808|XP_016033308.1|DSIM	CG14669|NP_649537.5|DMEL
OG0004153	LOC6739385|XP_002076294.1|DSIM	san|NP_524779.1|DMEL
OG0004154	LOC6738331|XP_002085141.2|DSIM	TMS1|NP_001261947.1|DMEL
OG0004155	LOC6727911|XP_002103266.1|DSIM	rec|NP_732072.1|DMEL
OG0004156	LOC6728028|XP_016034643.1|DSIM	CG6912|NP_650419.1|DMEL
OG0004157	LOC6740230|XP_016040001.1|DSIM	CG8028|NP_001097031.2|DMEL
OG0004158	LOC27206268|XP_016029762.1|DSIM	nerfin-1|NP_524783.1|DMEL
OG0004159	LOC6729574|XP_002104882.1|DSIM	CG11858|NP_651364.1|DMEL
OG0004160	LOC6736422|XP_002083294.1|DSIM	HBS1|NP_652729.2|DMEL
OG0004161	LOC6728591|XP_016035222.1|DSIM	SelR|NP_731523.1|DMEL
OG0004162	LOC27206848|XP_016035467.1|DSIM	CG8149|NP_649898.1|DMEL
OG0004163	LOC6728752|XP_039150637.1|DSIM	Dh44|NP_649922.2|DMEL
OG0004164	LOC6726703|XP_039151577.1|DSIM	CG34357|NP_001356914.1|DMEL
OG0004165	LOC6735617|XP_016028980.1|DSIM	Tango11|NP_726111.1|DMEL
OG0004166	LOC6735976|XP_002082885.1|DSIM	CG3803|NP_611855.1|DMEL
OG0004167	LOC6728904|XP_002104234.2|DSIM	CG8032|NP_649811.1|DMEL
OG0004168	LOC6729444|XP_016022617.1|DSIM	CG6695|NP_651276.2|DMEL
OG0004169	LOC6725349|XP_039152962.1|DSIM	CG9650|NP_001356899.1|DMEL
OG0004170	LOC6725668|XP_039152387.1|DSIM	CG1737|NP_572711.2|DMEL
OG0004171	LOC6725153|XP_002106179.1|DSIM	XRCC1|NP_572217.1|DMEL
OG0004172	LOC6726131|XP_016039637.1|DSIM	Fur2|NP_727963.1|DMEL
OG0004173	LOC6734714|XP_002081721.1|DSIM	CG10731|NP_001286477.1|DMEL
OG0004174	LOC6734332|XP_016027407.1|DSIM	Vmat|NP_001014525.1|DMEL
OG0004175	LOC6734843|XP_002081845.1|DSIM	CG6665|NP_725632.1|DMEL
OG0004176	LOC6737263|XP_016030972.1|DSIM	CG7083|NP_648211.1|DMEL
OG0004177	LOC6728030|XP_016034644.1|DSIM	CG42788|NP_731964.2|DMEL
OG0004178	LOC6727654|XP_039151188.1|DSIM	osa|NP_524392.2|DMEL
OG0004179	LOC6724920|XP_016037778.1|DSIM	Pgd|NP_476860.2|DMEL
OG0004180	LOC6727412|XP_016033964.1|DSIM	MICU3|NP_001262741.1|DMEL
OG0004181	LOC6729285|XP_016035925.1|DSIM	CG10208|NP_651186.1|DMEL
OG0004182	LOC6737811|XP_039150316.1|DSIM	Ncc69|NP_001261758.1|DMEL
OG0004183	LOC6737810|XP_016031591.2|DSIM	CrzR|NP_001261755.1|DMEL
OG0004184	LOC6736722|XP_016030338.1|DSIM	Chd64|NP_647860.1|DMEL
OG0004185	LOC6732143|XP_016024824.1|DSIM	CG9934|NP_609597.1|DMEL
OG0004186	LOC6724888|XP_002105926.1|DSIM	Pgam5|NP_569951.1|DMEL
OG0004187	LOC6728410|XP_002103757.2|DSIM	Rsbp15|NP_650164.1|DMEL
OG0004188	LOC6727996|XP_016034596.1|DSIM	Cp190|NP_524359.2|DMEL
OG0004189	LOC6727994|XP_002103346.1|DSIM	MRG15|NP_001262588.1|DMEL
OG0004190	LOC6727071|XP_016033565.1|DSIM	Syt4|NP_477464.1|DMEL
OG0004191	LOC6727068|XP_002102465.1|DSIM	CG10050|NP_649713.1|DMEL
OG0004192	LOC6727482|XP_016034071.1|DSIM	sqz|NP_524403.1|DMEL
OG0004193	LOC6725595|XP_039152552.1|DSIM	CG32683|NP_727419.1|DMEL
OG0004194	LOC6727601|XP_016034194.1|DSIM	CG7183|NP_650692.2|DMEL
OG0004195	LOC6740545|XP_016039406.1|DSIM	Grip128|NP_573030.2|DMEL
OG0004196	LOC6730001|XP_002105295.3|DSIM	Sirt7|NP_651664.2|DMEL
OG0004197	LOC6728520|XP_002103865.2|DSIM	CG5276|NP_650074.1|DMEL
OG0004198	LOC6726720|XP_002102131.2|DSIM	Karybeta3|NP_524226.1|DMEL
OG0004199	LOC6727834|XP_039150865.1|DSIM	CG14880|NP_650538.1|DMEL
OG0004200	LOC6735619|XP_016028982.1|DSIM	LBR|NP_726114.1|DMEL
OG0004201	LOC6730011|XP_002105305.2|DSIM	dgt6|NP_651671.1|DMEL
OG0004202	LOC6729151|XP_002104472.1|DSIM	CG4813|NP_651088.1|DMEL
OG0004203	LOC6727867|XP_016034448.1|DSIM	Fer2|NP_001287359.1|DMEL
OG0004204	LOC6738711|XP_002085512.1|DSIM	CG9372|NP_649132.1|DMEL
OG0004205	LOC6738099|XP_002084913.1|DSIM	ind|NP_996087.2|DMEL
OG0004206	LOC6727383|XP_016033919.1|DSIM	psidin|NP_650858.1|DMEL
OG0004207	LOC6727384|XP_002102769.1|DSIM	PIG-L|NP_001247201.1|DMEL
OG0004208	LOC6728506|XP_016035144.1|DSIM	wkd|NP_650089.1|DMEL
OG0004209	LOC6729462|XP_016036136.1|DSIM	CG5805|NP_651284.1|DMEL
OG0004210	LOC6727212|XP_002102604.2|DSIM	CG3308|NP_650963.2|DMEL
OG0004211	LOC27208509|XP_016023038.1|DSIM	frtz|NP_608614.1|DMEL
OG0004212	LOC6728783|XP_016035463.1|DSIM	Ras85D|NP_476699.1|DMEL
OG0004213	LOC6728872|XP_016035566.1|DSIM	CCT7|NP_649835.1|DMEL
OG0004214	LOC6735501|XP_002082440.1|DSIM	LSm1|NP_611559.1|DMEL
OG0004215	LOC6734645|XP_002081652.2|DSIM	Impbeta11|NP_788357.1|DMEL
OG0004216	LOC6738046|XP_016031871.1|DSIM	shd|NP_001261843.1|DMEL
OG0004217	LOC6736869|XP_016030518.1|DSIM	Klp64D|NP_523934.1|DMEL
OG0004218	LOC6726302|XP_002107263.2|DSIM	e_y_1|NP_523391.3|DMEL
OG0004219	LOC6728898|XP_002104231.1|DSIM	CG9773|NP_649813.1|DMEL
OG0004220	LOC6727891|XP_039150686.1|DSIM	Sap47|NP_001356918.1|DMEL
OG0004221	LOC6727230|XP_002102622.1|DSIM	meigo|NP_001097853.1|DMEL
OG0004222	LOC6728445|XP_016035054.1|DSIM	CG10005|NP_650137.3|DMEL
OG0004223	LOC6728441|XP_016035047.2|DSIM	mfas|NP_788655.1|DMEL
OG0004224	LOC6726822|XP_016033327.1|DSIM	CG2519|NP_649546.1|DMEL
OG0004225	LOC6725191|XP_002106215.1|DSIM	CG3149|NP_572246.1|DMEL
OG0004226	LOC6727823|XP_016034410.1|DSIM	ema|NP_650542.1|DMEL
OG0004227	LOC6727870|XP_016034450.1|DSIM	Sb|NP_476709.1|DMEL
OG0004228	LOC6727869|XP_002103224.1|DSIM	CG5903|NP_650523.1|DMEL
OG0004229	LOC6734669|XP_016027857.1|DSIM	sli|NP_001261017.1|DMEL
OG0004230	LOC6725409|XP_039152192.1|DSIM	fs_1_h|NP_001259321.1|DMEL
OG0004231	LOC27208679|XP_016030357.1|DSIM	Ero1L|NP_647865.2|DMEL
OG0004232	LOC6736734|XP_016030359.1|DSIM	Teh2|NP_001163345.1|DMEL
OG0004233	LOC6736735|XP_016030360.1|DSIM	Teh3|NP_652335.1|DMEL
OG0004234	LOC6736747|XP_002083603.1|DSIM	ImpL2|NP_728961.2|DMEL
OG0004235	LOC6739957|XP_016037888.1|DSIM	Seipin|NP_570012.1|DMEL
OG0004236	LOC6727594|XP_002102973.1|DSIM	repo|NP_477026.1|DMEL
OG0004237	LOC6727111|XP_016033588.1|DSIM	Nlg1|NP_731172.2|DMEL
OG0004238	LOC6727637|XP_002103014.1|DSIM	Alg1|NP_650662.1|DMEL
OG0004239	LOC6727223|XP_002102615.1|DSIM	Smyd5|NP_650955.1|DMEL
OG0004240	LOC6726775|XP_002102183.2|DSIM	Mms19|NP_649519.1|DMEL
OG0004241	LOC6728862|XP_016035546.1|DSIM	osk|NP_731295.1|DMEL
OG0004242	LOC6728845|XP_016035528.1|DSIM	CG11986|NP_649862.1|DMEL
OG0004243	LOC6736858|XP_002083714.1|DSIM	Gen|NP_647943.2|DMEL
OG0004244	LOC6727600|XP_002102979.2|DSIM	CG7988|NP_650691.1|DMEL
OG0004245	LOC6736316|XP_002083200.1|DSIM	sturkopf|NP_612097.1|DMEL
OG0004246	LOC6737684|XP_016031445.1|DSIM	Duba|NP_648482.3|DMEL
OG0004247	LOC6724943|XP_002105980.1|DSIM	temp|NP_569992.1|DMEL
OG0004248	LOC6735395|XP_002082342.1|DSIM	Cpr57A|NP_001137721.1|DMEL
OG0004249	LOC6736200|XP_016029631.1|DSIM	Vdup1|NP_612004.2|DMEL
OG0004250	LOC6732195|XP_002079324.1|DSIM	Nnp-1|NP_651976.1|DMEL
OG0004251	LOC6724787|XP_002105829.1|DSIM	CG13366|NP_001036254.1|DMEL
OG0004252	LOC120285045|XP_039151396.1|DSIM	JHDM2|NP_788611.1|DMEL
OG0004253	LOC6728880|XP_002104213.2|DSIM	CG13318|NP_649831.1|DMEL
OG0004254	LOC6740240|XP_016040063.2|DSIM	CG12237|NP_608336.1|DMEL
OG0004255	LOC6730749|XP_016023166.1|DSIM	Gr23a|NP_787965.1|DMEL
OG0004256	LOC6734797|XP_016027998.1|DSIM	CG5065|NP_611143.1|DMEL
OG0004257	LOC6730140|XP_002105431.1|DSIM	Cog7|NP_651750.1|DMEL
OG0004258	LOC6729562|XP_039150655.1|DSIM	Cad96Cb|NP_001287524.1|DMEL
OG0004259	LOC6734795|XP_002081798.1|DSIM	CG8306|NP_611140.3|DMEL
OG0004260	LOC6726723|XP_039151957.1|DSIM	smash|NP_001246912.1|DMEL
OG0004261	LOC6726819|XP_016033321.1|DSIM	Nmdar1|NP_730940.1|DMEL
OG0004262	LOC6739767|XP_002076661.1|DSIM	CG13623|NP_651267.1|DMEL
OG0004263	LOC6727467|XP_016034061.1|DSIM	Dl|NP_477264.1|DMEL
OG0004264	LOC6727137|XP_002102530.2|DSIM	mRpS9|NP_524270.2|DMEL
OG0004265	LOC6727065|XP_002102462.1|DSIM	CG1234|NP_649710.1|DMEL
OG0004266	LOC6727874|XP_016034470.1|DSIM	CG10185|NP_650521.1|DMEL
OG0004267	LOC6728748|XP_016035420.1|DSIM	p23|NP_649925.1|DMEL
OG0004268	LOC6734041|XP_016027052.1|DSIM	ths|NP_610701.2|DMEL
OG0004269	LOC6734735|XP_002081738.2|DSIM	Tsf3|NP_523759.1|DMEL
OG0004270	LOC27208844|XP_016026346.1|DSIM	Rpt1|NP_477473.1|DMEL
OG0004271	LOC6734284|XP_002081313.1|DSIM	Pex13|NP_610850.1|DMEL
OG0004272	LOC6728527|XP_002103872.1|DSIM	mgr|NP_650067.1|DMEL
OG0004273	LOC6728360|XP_002103708.1|DSIM	CG17202|NP_650194.1|DMEL
OG0004274	LOC6725591|XP_002106600.1|DSIM	Psf3|NP_572624.1|DMEL
OG0004275	LOC6725690|XP_016038950.1|DSIM	rho-4|NP_525084.1|DMEL
OG0004276	LOC6737196|XP_016030901.1|DSIM	Pop4|NP_648168.1|DMEL
OG0004277	LOC6737704|XP_016031481.1|DSIM	CG14132|NP_001097586.1|DMEL
OG0004278	LOC6725837|XP_016039157.1|DSIM	Coq5|NP_572865.1|DMEL
OG0004279	LOC6730499|XP_002077680.2|DSIM	Pex12|NP_608546.1|DMEL
OG0004280	LOC6725157|XP_039153212.1|DSIM	SK|NP_001284887.1|DMEL
OG0004281	LOC6733512|XP_002080567.2|DSIM	Mlh1|NP_477022.1|DMEL
OG0004282	LOC6734825|XP_002081827.1|DSIM	IntS8|NP_611162.2|DMEL
OG0004283	LOC6734826|XP_002081828.1|DSIM	Fen1|NP_523765.1|DMEL
OG0004284	LOC27207169|XP_016023607.1|DSIM	CG31915|NP_723087.1|DMEL
OG0004285	LOC6729310|XP_002104627.1|DSIM	CG13599|NP_651194.1|DMEL
OG0004286	LOC6737700|XP_039149904.1|DSIM	Dnai2|NP_001261723.1|DMEL
OG0004287	LOC6737699|XP_016031472.1|DSIM	Dph1|NP_648496.1|DMEL
OG0004288	LOC6737692|XP_002084524.1|DSIM	CG7339|NP_648490.1|DMEL
OG0004289	LOC6738730|XP_016032541.1|DSIM	CG42637|NP_524165.2|DMEL, Gyc76C|NP_001163473.1|DMEL
OG0004290	LOC6734453|XP_016027578.1|DSIM	SmydA-1|NP_610944.1|DMEL
OG0004291	LOC6734505|XP_002081524.1|DSIM	Sec61beta|NP_652037.1|DMEL
OG0004292	LOC27209382|XP_016030744.1|DSIM	lark|NP_523957.1|DMEL
OG0004293	LOC6738213|XP_016032076.1|DSIM	GXIVsPLA2|NP_648815.1|DMEL
OG0004294	LOC6738096|XP_016031914.1|DSIM	Sytbeta|NP_648734.1|DMEL
OG0004295	LOC6738095|XP_016031910.1|DSIM	Reck|NP_648733.2|DMEL
OG0004296	LOC6738093|XP_002084907.1|DSIM	mRpL39|NP_524075.2|DMEL
OG0004297	LOC6736042|XP_039147855.1|DSIM	slbo|NP_523843.1|DMEL
OG0004298	LOC6739357|XP_016026517.1|DSIM	ptc|NP_523661.2|DMEL
OG0004299	LOC6734375|XP_039147679.1|DSIM	shot|NP_725339.1|DMEL
OG0004300	LOC6735397|XP_002082344.1|DSIM	BORCS7|NP_725975.2|DMEL
OG0004301	LOC6737115|XP_002083962.2|DSIM	eco|NP_648106.1|DMEL
OG0004302	LOC6734723|XP_016027933.1|DSIM	calypso|NP_611096.1|DMEL
OG0004303	LOC6733750|XP_002080794.1|DSIM	Uba1|NP_477310.2|DMEL
OG0004304	LOC6734937|XP_016028248.2|DSIM	Klp54D|NP_001303355.1|DMEL
OG0004305	LOC6734313|XP_039148730.1|DSIM	ATP8A|NP_001137651.1|DMEL
OG0004306	LOC27206886|XP_016027089.1|DSIM	OSCP1|NP_610731.2|DMEL
OG0004307	LOC6734385|XP_016027509.1|DSIM	PheRS-m|NP_477283.1|DMEL
OG0004308	LOC6735973|XP_016029334.1|DSIM	Galphas|NP_477505.1|DMEL
OG0004309	LOC6737359|XP_016031098.1|DSIM	mRpL12|NP_524742.1|DMEL
OG0004310	LOC6733608|XP_016026566.1|DSIM	Sec31|NP_001286215.1|DMEL
OG0004311	LOC6738811|XP_016032616.1|DSIM	Su_var_3-3|NP_649194.1|DMEL
OG0004312	LOC6736020|XP_016029422.1|DSIM	Nop60B|NP_525120.1|DMEL
OG0004313	LOC6733221|XP_016026093.1|DSIM	bin3|NP_724468.1|DMEL
OG0004314	LOC6735591|XP_002082511.1|DSIM	mahj|NP_611592.2|DMEL
OG0004315	LOC6736050|XP_002082951.1|DSIM	Rpn8|NP_001261167.1|DMEL
OG0004316	LOC6733781|XP_016026733.1|DSIM	CG46338|NP_524888.1|DMEL
OG0004317	LOC6733511|XP_016026475.1|DSIM	Gasz|NP_610362.1|DMEL
OG0004318	LOC6736028|XP_016029424.1|DSIM	ocm|NP_611894.1|DMEL
OG0004319	LOC6734201|XP_016027234.1|DSIM	ZnT49B|NP_725207.1|DMEL
OG0004320	LOC6729098|XP_002104419.2|DSIM	CG12499|NP_651044.1|DMEL
OG0004321	LOC6731514|XP_002078662.1|DSIM	CG13397|NP_652045.1|DMEL
OG0004322	LOC6727569|XP_016034167.1|DSIM	CG7675|NP_650717.1|DMEL
OG0004323	LOC6736349|XP_016029819.1|DSIM	hfp|NP_525123.2|DMEL
OG0004324	LOC27206493|XP_039154280.1|DSIM	CG43346|NP_001246121.1|DMEL
OG0004325	LOC6735792|XP_002082705.1|DSIM	CG9849|NP_611740.1|DMEL
OG0004326	LOC6735793|XP_016029179.1|DSIM	CG3831|NP_001261146.1|DMEL
OG0004327	LOC6726099|XP_016039573.1|DSIM	exd|NP_523360.1|DMEL
OG0004328	LOC6735899|XP_002082809.1|DSIM	Rrp4|NP_611807.1|DMEL
OG0004329	LOC27207297|XP_016029397.1|DSIM	snama|NP_611884.1|DMEL
OG0004330	LOC6734950|XP_002081947.2|DSIM	CG30105|NP_725699.1|DMEL
OG0004331	LOC6733775|XP_002080819.2|DSIM	Orc6|NP_477319.1|DMEL
OG0004332	LOC6731684|XP_002078824.1|DSIM	mtDNA-helicase|NP_609318.1|DMEL
OG0004333	LOC6732565|XP_002079684.1|DSIM	Cse1|NP_523588.2|DMEL
OG0004334	LOC6739224|XP_016023971.1|DSIM	CG6739|NP_609130.1|DMEL
OG0004335	LOC6733244|XP_002080307.1|DSIM	Dpit47|NP_001260729.1|DMEL
OG0004336	LOC6735359|XP_016028690.1|DSIM	CG11788|NP_611466.2|DMEL
OG0004337	LOC6731456|XP_002078607.1|DSIM	Ssb-c31a|NP_477136.1|DMEL
OG0004338	LOC6737422|XP_002084260.1|DSIM	Shc|NP_524683.2|DMEL
OG0004339	LOC6734493|XP_002081512.1|DSIM	CG30197|NP_725399.1|DMEL
OG0004340	LOC6734492|XP_002081511.1|DSIM	Cpr51A|NP_610968.1|DMEL
OG0004341	LOC6735855|XP_002082765.1|DSIM	Rpi|NP_726309.3|DMEL
OG0004342	LOC6736179|XP_016029596.2|DSIM	lov|NP_611994.3|DMEL
OG0004343	LOC6736173|XP_016029592.1|DSIM	gol|NP_001163300.1|DMEL
OG0004344	LOC6736170|XP_002083070.1|DSIM	Nplp1|NP_001137760.1|DMEL
OG0004345	LOC6733094|XP_016025813.1|DSIM	CG1416|NP_610121.2|DMEL
OG0004346	LOC6736048|XP_039148031.1|DSIM	mAChR-A|NP_523844.2|DMEL
OG0004347	LOC6736044|XP_002082946.1|DSIM	bs|NP_726438.1|DMEL
OG0004348	LOC6739505|XP_016029341.1|DSIM	CG13566|NP_611858.2|DMEL
OG0004349	LOC6735968|XP_016029321.1|DSIM	kcc|NP_001286795.1|DMEL
OG0004350	LOC6733355|XP_002080412.1|DSIM	Glo1|NP_610270.1|DMEL
OG0004351	LOC6734380|XP_016027498.1|DSIM	AGO1|NP_725341.1|DMEL
OG0004352	LOC27208387|XP_016033137.1|DSIM	abs|NP_524220.1|DMEL
OG0004353	LOC6729891|XP_016036650.1|DSIM	CG5003|NP_651593.1|DMEL
OG0004354	LOC6727978|XP_002103330.1|DSIM	CG31301|NP_650449.1|DMEL
OG0004355	LOC6726961|XP_016033450.1|DSIM	CG42724|NP_001189184.1|DMEL
OG0004356	LOC6734266|XP_002081295.1|DSIM	AGBE|NP_788342.1|DMEL
OG0004357	LOC6733362|XP_016026280.1|DSIM	so|NP_476733.1|DMEL
OG0004358	LOC6734077|XP_016027075.1|DSIM	pds5|NP_610719.1|DMEL
OG0004359	LOC6735223|XP_016028540.1|DSIM	hppy|NP_725863.1|DMEL
OG0004360	LOC27207351|XP_016032455.1|DSIM	Rad9|NP_649066.1|DMEL
OG0004361	LOC6728542|XP_002103887.1|DSIM	GCC88|NP_650055.1|DMEL
OG0004362	LOC6736262|XP_002083146.1|DSIM	CG13901|NP_612061.2|DMEL
OG0004363	LOC6725832|XP_002106828.2|DSIM	CG12096|NP_572862.2|DMEL
OG0004364	LOC6740725|XP_016027343.1|DSIM	AQP|NP_523728.1|DMEL
OG0004365	LOC6735490|XP_039147230.1|DSIM	ktub|NP_611549.2|DMEL
OG0004366	LOC6730501|XP_002077682.1|DSIM	PGAP2|NP_608548.1|DMEL
OG0004367	LOC6738854|XP_016032672.1|DSIM	Las|NP_524183.2|DMEL
OG0004368	LOC6739161|XP_002085951.1|DSIM	Ssl1|NP_649427.1|DMEL
OG0004369	LOC6739326|XP_016026477.1|DSIM	LRP1|NP_001260800.2|DMEL
OG0004370	LOC6734827|XP_016028059.1|DSIM	Dek|NP_652058.1|DMEL
OG0004371	LOC6740067|XP_016038839.1|DSIM	CG17333|NP_572656.1|DMEL
OG0004372	LOC6736039|XP_016029438.2|DSIM	nvy|NP_001261166.1|DMEL
OG0004373	LOC27207372|XP_016034920.1|DSIM	CG17327|NP_731760.1|DMEL
OG0004374	LOC6734929|XP_016028214.1|DSIM	Patronin|NP_001261051.1|DMEL
OG0004375	LOC6737109|XP_002083956.1|DSIM	RhoGEF4|NP_648101.1|DMEL
OG0004376	LOC6738784|XP_016032602.1|DSIM	sNPF-R|NP_524176.1|DMEL
OG0004377	LOC6737514|XP_002084350.1|DSIM	Dronc|NP_524017.1|DMEL
OG0004378	LOC6734580|XP_039148853.1|DSIM	chn|NP_001246331.1|DMEL
OG0004379	LOC6735492|XP_002082431.1|DSIM	mago|NP_476636.1|DMEL
OG0004380	LOC6733607|XP_002080661.1|DSIM	DCTN2-p50|NP_524690.1|DMEL
OG0004381	LOC6727760|XP_016034337.1|DSIM	Pxd|NP_001163633.1|DMEL
OG0004382	LOC6734099|XP_039148212.1|DSIM	CG8858|NP_610746.1|DMEL
OG0004383	LOC27208918|XP_016027545.1|DSIM	CysRS-m|NP_610930.1|DMEL
OG0004384	LOC27207294|XP_016027544.1|DSIM	CG13018|NP_652380.2|DMEL
OG0004385	LOC6734042|XP_002081078.1|DSIM	CG13192|NP_610702.1|DMEL
OG0004386	LOC6739394|XP_039147331.1|DSIM	jeb|NP_610726.1|DMEL
OG0004387	LOC6737963|XP_016031709.1|DSIM	cmb|NP_729901.1|DMEL
OG0004388	LOC6739423|XP_016027113.1|DSIM	CG8854|NP_610749.3|DMEL
OG0004389	LOC6736721|XP_016030336.1|DSIM	Ack|NP_647859.1|DMEL
OG0004390	LOC6738212|XP_016032074.1|DSIM	Pka-C3|NP_730083.2|DMEL
