Orthogroup	DSIM.longest_only	DFIC.longest_only
OG0003941	LOC6731032|XP_002078193.1|DSIM	LOC108089836|XP_017043739.1|DFIC
OG0003942	LOC6731409|XP_002078561.1|DSIM	LOC108100893|XP_017060490.1|DFIC
OG0003943	LOC27206521|XP_016023531.1|DSIM	LOC108089839|XP_017043748.1|DFIC
OG0003944	LOC6732088|XP_002079220.1|DSIM	LOC108094509|XP_017050599.1|DFIC
OG0003945	LOC6739498|XP_002076395.1|DSIM	LOC108087663|XP_017040641.1|DFIC
OG0003946	LOC6732800|XP_002079913.1|DSIM	LOC108101673|XP_017061626.1|DFIC, LOC108094471|XP_017050544.1|DFIC
OG0003947	LOC6732788|XP_002079901.2|DSIM	LOC108089210|XP_017042848.1|DFIC, LOC108097961|XP_017056099.1|DFIC
OG0003948	LOC6732621|XP_002079740.1|DSIM	LOC108095941|XP_017052770.1|DFIC, LOC108090616|XP_017044880.1|DFIC
OG0003949	LOC6732623|XP_039154511.1|DSIM	LOC108090614|XP_017044877.1|DFIC
OG0003950	LOC6731155|XP_016023707.1|DSIM	LOC108098226|XP_017056500.1|DFIC
OG0003951	LOC6731150|XP_002078308.2|DSIM	LOC108088134|XP_017041286.1|DFIC
OG0003952	LOC6731969|XP_002079103.1|DSIM	LOC108098693|XP_017057290.1|DFIC
OG0003953	LOC6731278|XP_016023841.1|DSIM	LOC108088166|XP_017041327.1|DFIC
OG0003954	LOC6736757|XP_016030379.1|DSIM	LOC108100685|XP_017060190.1|DFIC
OG0003955	LOC6731814|XP_016024503.1|DSIM	LOC108089109|XP_017042708.1|DFIC
OG0003956	LOC6732680|XP_016025401.1|DSIM	LOC108096056|XP_017052895.1|DFIC, LOC108101694|XP_017061622.1|DFIC
OG0003957	LOC6737252|XP_016030964.1|DSIM	LOC108088998|XP_017042557.1|DFIC
OG0003958	LOC6726126|XP_016039626.1|DSIM	LOC108102167|XP_017062355.1|DFIC
OG0003959	LOC6735450|XP_016028753.1|DSIM	LOC108095231|XP_017051740.1|DFIC
OG0003960	LOC6733227|XP_039152613.1|DSIM	LOC108100933|XP_017060562.1|DFIC
OG0003961	LOC6731399|XP_039151770.1|DSIM	LOC108100806|XP_017060359.1|DFIC
OG0003962	LOC6731044|XP_016023550.1|DSIM	LOC108089888|XP_017043847.1|DFIC
OG0003963	LOC6732768|XP_002079881.2|DSIM	LOC108101152|XP_017060864.1|DFIC, LOC108101200|XP_017060934.1|DFIC
OG0003964	LOC6730864|XP_016023290.1|DSIM	LOC108092556|XP_017047682.1|DFIC
OG0003965	LOC6731436|XP_016024062.1|DSIM	LOC108100856|XP_017060423.1|DFIC
OG0003966	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM	LOC108101394|XP_017061202.1|DFIC
OG0003967	LOC6735571|XP_016028920.1|DSIM	LOC108101347|XP_017061146.1|DFIC
OG0003968	LOC6735568|XP_016028909.1|DSIM	LOC108101281|XP_017061066.1|DFIC
OG0003969	LOC6739261|XP_016028173.1|DSIM	LOC108093779|XP_017049543.1|DFIC
OG0003970	LOC6730459|XP_016022916.2|DSIM	LOC108091538|XP_017046291.1|DFIC
OG0003971	LOC6731772|XP_016024467.1|DSIM	LOC108089261|XP_017042918.1|DFIC
OG0003972	LOC6738108|XP_016031942.1|DSIM	LOC108087464|XP_017040322.1|DFIC
OG0003973	LOC6736145|XP_002083045.1|DSIM	LOC108090861|XP_017045236.1|DFIC
OG0003974	LOC6734080|XP_002081115.1|DSIM	LOC108087729|XP_017040738.1|DFIC
OG0003975	LOC6731576|XP_016024239.1|DSIM	LOC108098730|XP_017057340.1|DFIC
OG0003976	LOC6732831|XP_002079944.1|DSIM	LOC108094453|XP_017050521.1|DFIC
OG0003977	LOC6732199|XP_002079328.1|DSIM	LOC108092729|XP_017047946.1|DFIC
OG0003978	LOC6738657|XP_002085459.1|DSIM	LOC108088296|XP_017041515.1|DFIC
OG0003979	LOC6731844|XP_002078979.1|DSIM	LOC108089143|XP_017042753.1|DFIC
OG0003980	LOC6727995|XP_002103347.2|DSIM	LOC108097853|XP_017055882.1|DFIC
OG0003981	LOC6732093|XP_002079225.1|DSIM	LOC108094502|XP_017050593.1|DFIC
OG0003982	LOC6732816|XP_016025541.1|DSIM	LOC108094481|XP_017050557.1|DFIC
OG0003983	LOC6732457|XP_002079577.1|DSIM	LOC108094533|XP_017050624.1|DFIC
OG0003984	LOC6732760|XP_016025483.1|DSIM	LOC108101211|XP_017060949.1|DFIC
OG0003985	LOC6732764|XP_016025484.1|DSIM	LOC108101205|XP_017060943.1|DFIC
OG0003986	LOC6731339|XP_002078495.2|DSIM	LOC108100783|XP_017060312.1|DFIC
OG0003987	LOC6731341|XP_016023934.1|DSIM	LOC108100870|XP_017060447.1|DFIC
OG0003988	LOC6731046|XP_039147495.1|DSIM	LOC108092615|XP_017047780.1|DFIC, LOC108089776|XP_017043659.1|DFIC
OG0003989	LOC6732064|XP_002079196.1|DSIM	LOC108093496|XP_017049074.1|DFIC
OG0003990	LOC6732389|XP_002079510.1|DSIM	LOC108101756|XP_017061712.1|DFIC
OG0003991	LOC6730978|XP_016023443.1|DSIM	LOC108101285|XP_017061069.1|DFIC
OG0003992	LOC6730975|XP_002078136.1|DSIM	LOC108101288|XP_017061077.1|DFIC
OG0003993	LOC6730961|XP_039149579.1|DSIM	LOC108101320|XP_017061116.1|DFIC
OG0003994	LOC6729993|XP_002105287.1|DSIM	LOC108097767|XP_017055781.1|DFIC
OG0003995	LOC6734288|XP_039147482.1|DSIM	LOC108087847|XP_017040915.1|DFIC
OG0003996	LOC6733624|XP_002080678.1|DSIM	LOC108090286|XP_017044385.1|DFIC
OG0003997	LOC6731344|XP_016023935.1|DSIM	LOC108094978|XP_017051320.1|DFIC, LOC108100904|XP_017060506.1|DFIC
OG0003998	LOC27209337|XP_039148229.1|DSIM	LOC108101974|XP_017062060.1|DFIC
OG0003999	LOC6739549|XP_002076446.1|DSIM	LOC108100898|XP_017060501.1|DFIC
OG0004000	LOC27207325|XP_039153950.1|DSIM	LOC108088730|XP_017042169.1|DFIC
OG0004001	LOC6735998|XP_016029373.1|DSIM	LOC108090867|XP_017045247.1|DFIC
OG0004002	LOC6732901|XP_002080006.1|DSIM	LOC108086327|XP_017038717.1|DFIC, LOC108098359|XP_017056694.1|DFIC
OG0004003	LOC6731959|XP_016024627.1|DSIM	LOC108100043|XP_017059262.1|DFIC
OG0004004	LOC6731452|XP_016024106.1|DSIM	LOC108092693|XP_017047891.1|DFIC
OG0004005	LOC6731087|XP_016023614.1|DSIM	LOC108089964|XP_017043946.1|DFIC
OG0004006	LOC6732977|XP_002080056.1|DSIM	LOC108089877|XP_017043822.1|DFIC, LOC108095617|XP_017052276.1|DFIC
OG0004007	LOC6730857|XP_002078021.1|DSIM	LOC108092551|XP_017047675.1|DFIC
OG0004008	LOC6730424|XP_039147100.1|DSIM	LOC108091457|XP_017046146.1|DFIC
OG0004009	LOC6730705|XP_002077875.2|DSIM	LOC108092577|XP_017047710.1|DFIC
OG0004010	LOC6732273|XP_039153679.1|DSIM	LOC108098320|XP_017056633.1|DFIC
OG0004011	LOC6732234|XP_016024911.1|DSIM	LOC108092761|XP_017047983.1|DFIC
OG0004012	LOC6729122|XP_016035770.1|DSIM	LOC108099670|XP_017058793.1|DFIC
OG0004013	LOC6732296|XP_039154307.1|DSIM	LOC108098357|XP_017056691.1|DFIC
OG0004014	LOC6738109|XP_039149775.1|DSIM	LOC108087463|XP_017040321.1|DFIC
OG0004015	LOC6732161|XP_016024843.1|DSIM	LOC108100857|XP_017060426.1|DFIC
OG0004016	LOC6731788|XP_002078923.1|DSIM	LOC108089255|XP_017042910.1|DFIC
OG0004017	LOC6730955|XP_002078118.1|DSIM	LOC108092687|XP_017047910.1|DFIC
OG0004018	LOC6733322|XP_002080381.1|DSIM	LOC108094199|XP_017050142.1|DFIC
OG0004019	LOC6732991|XP_002080070.1|DSIM	LOC108089884|XP_017043836.1|DFIC
OG0004020	LOC27206524|XP_016023238.1|DSIM	LOC108092323|XP_017047347.1|DFIC
OG0004021	LOC6739182|XP_016023230.1|DSIM	LOC108092321|XP_017047345.1|DFIC
OG0004022	LOC6732498|XP_002079618.1|DSIM	LOC108098274|XP_017056565.1|DFIC
OG0004023	LOC6735284|XP_016028648.1|DSIM	LOC108094810|XP_017051069.1|DFIC
OG0004024	LOC6739242|XP_016025185.1|DSIM	LOC108098284|XP_017056580.1|DFIC
OG0004025	LOC6731681|XP_016024371.1|DSIM	LOC108101181|XP_017060906.1|DFIC
OG0004026	LOC6730656|XP_016023094.1|DSIM	LOC108092461|XP_017047539.1|DFIC
OG0004028	LOC6731115|XP_002078272.1|DSIM	LOC108092036|XP_017047008.1|DFIC
OG0004029	LOC6731523|XP_016024200.1|DSIM	LOC108100982|XP_017060628.1|DFIC
OG0004030	LOC6735975|XP_002082884.1|DSIM	LOC108090924|XP_017045344.1|DFIC
OG0004031	LOC6732067|XP_016024741.1|DSIM	LOC108093516|XP_017049097.1|DFIC
OG0004032	LOC6739551|XP_016025895.1|DSIM	LOC108094149|XP_017050079.1|DFIC
OG0004033	LOC6731706|XP_016024386.1|DSIM	LOC108089174|XP_017042799.1|DFIC
OG0004034	LOC6732724|XP_016025455.1|DSIM	LOC108096069|XP_017052919.1|DFIC
OG0004035	LOC6731036|XP_016023526.1|DSIM	LOC108089838|XP_017043741.1|DFIC
OG0004036	LOC6730771|XP_016023179.1|DSIM	LOC108092383|XP_017047416.1|DFIC
OG0004037	LOC6732142|XP_016024823.1|DSIM	LOC108101378|XP_017061184.1|DFIC
OG0004038	LOC27206531|XP_016022967.1|DSIM	LOC108091487|XP_017046200.1|DFIC
OG0004039	LOC6730697|XP_016023125.1|DSIM	LOC108092448|XP_017047522.1|DFIC
OG0004040	LOC6735772|XP_002082685.1|DSIM	LOC108096860|XP_017054273.1|DFIC
OG0004041	LOC27206588|XP_016038662.1|DSIM	LOC108097684|XP_017055640.1|DFIC
OG0004042	LOC27208893|XP_016030672.1|DSIM	LOC108093217|XP_017048672.1|DFIC
OG0004043	LOC6731874|XP_002079009.1|DSIM	LOC108100102|XP_017059337.1|DFIC
OG0004044	LOC6725376|XP_016038431.1|DSIM	LOC108095337|XP_017051908.1|DFIC
OG0004045	LOC6731915|XP_016024579.1|DSIM	LOC108100030|XP_017059236.1|DFIC
OG0004046	LOC27206200|XP_016022933.1|DSIM	LOC108091547|XP_017046306.1|DFIC
OG0004047	LOC6732044|XP_016024729.1|DSIM	LOC108093482|XP_017049057.1|DFIC
OG0004048	LOC6731013|XP_016023497.1|DSIM	LOC108089923|XP_017043894.1|DFIC
OG0004049	LOC6730418|XP_002077599.1|DSIM	LOC108091560|XP_017046321.1|DFIC
OG0004050	LOC6732741|XP_016025470.1|DSIM	LOC108101216|XP_017060954.1|DFIC
OG0004051	LOC6731984|XP_016024655.1|DSIM	LOC108098699|XP_017057297.1|DFIC
OG0004052	LOC6726322|XP_039152792.1|DSIM	LOC108091054|XP_017045493.1|DFIC
OG0004053	LOC27206159|XP_016027005.1|DSIM	LOC108086449|XP_017038855.1|DFIC
OG0004054	LOC6732690|XP_039154287.1|DSIM	LOC108096049|XP_017052884.1|DFIC, LOC108087680|XP_017040713.1|DFIC
OG0004055	LOC6728665|XP_016035325.1|DSIM	LOC108087184|XP_017039929.1|DFIC
OG0004056	LOC6726644|XP_016033134.1|DSIM	LOC108098602|XP_017057153.1|DFIC
OG0004057	LOC6738758|XP_002085558.1|DSIM	LOC108100470|XP_017059890.1|DFIC
OG0004058	LOC6736583|XP_002083445.1|DSIM	LOC108099172|XP_017058022.1|DFIC
OG0004059	LOC6727168|XP_016033661.1|DSIM	LOC108098599|XP_017057149.1|DFIC
OG0004060	LOC6728541|XP_002103886.1|DSIM	LOC108087299|XP_017040100.1|DFIC
OG0004061	LOC6725719|XP_016038995.1|DSIM	LOC108101668|XP_017061578.1|DFIC
OG0004062	LOC27206263|XP_016029926.1|DSIM	LOC108100542|XP_017059996.1|DFIC
OG0004063	LOC6724960|XP_002105996.1|DSIM	LOC108092955|XP_017048321.1|DFIC
OG0004064	LOC6738214|XP_002085026.2|DSIM	LOC108096413|XP_017053478.1|DFIC
OG0004065	LOC6735664|XP_039148643.1|DSIM	LOC108090762|XP_017045085.1|DFIC
OG0004066	LOC6734500|XP_002081519.2|DSIM	LOC108086745|XP_017039274.1|DFIC
OG0004067	LOC6725700|XP_016038973.1|DSIM	LOC108101684|XP_017061602.1|DFIC
OG0004068	LOC6728839|XP_002104173.2|DSIM	LOC108099413|XP_017058419.1|DFIC
OG0004069	LOC6728837|XP_039151278.1|DSIM	LOC108099427|XP_017058445.1|DFIC
OG0004070	LOC6739613|XP_002076507.2|DSIM	LOC108098493|XP_017056902.1|DFIC
OG0004071	LOC6737366|XP_002084204.2|DSIM	LOC108093930|XP_017049800.1|DFIC
OG0004072	LOC6737367|XP_002084205.2|DSIM	LOC108093937|XP_017049813.1|DFIC
OG0004073	LOC6726313|XP_002107274.1|DSIM	LOC108091092|XP_017045596.1|DFIC
OG0004074	LOC6735715|XP_039148389.1|DSIM	LOC108096695|XP_017054001.1|DFIC
OG0004075	LOC6734321|XP_002081344.1|DSIM	LOC108094834|XP_017051122.1|DFIC
OG0004076	LOC6734319|XP_016027381.1|DSIM	LOC108094833|XP_017051120.1|DFIC
OG0004077	LOC6731432|XP_016024055.1|DSIM	LOC108093554|XP_017049179.1|DFIC, LOC108093461|XP_017049066.1|DFIC, LOC108100846|XP_017060415.1|DFIC
OG0004078	LOC6729714|XP_002105020.1|DSIM	LOC108095873|XP_017052665.1|DFIC
OG0004079	LOC6725364|XP_002106381.1|DSIM	LOC108095376|XP_017051944.1|DFIC
OG0004080	LOC6734789|XP_002081792.1|DSIM	LOC108090529|XP_017044741.1|DFIC
OG0004081	LOC6739433|XP_039147550.1|DSIM	LOC108086669|XP_017039139.1|DFIC
OG0004082	LOC6735487|XP_002082426.1|DSIM	LOC108095216|XP_017051719.1|DFIC
OG0004083	LOC6729324|XP_002104641.2|DSIM	LOC108087136|XP_017039823.1|DFIC
OG0004084	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM	LOC108088896|XP_017042384.1|DFIC
OG0004085	LOC6727788|XP_016034360.1|DSIM	LOC108087023|XP_017039680.1|DFIC
OG0004086	LOC6739776|XP_016036551.1|DSIM	LOC108088542|XP_017041877.1|DFIC
OG0004087	LOC27207989|XP_016038848.1|DSIM	LOC108091231|XP_017045826.1|DFIC
OG0004088	LOC6729824|XP_002105127.1|DSIM	LOC108086526|XP_017038943.1|DFIC
OG0004089	LOC27208056|XP_039152221.1|DSIM	LOC108095308|XP_017051860.1|DFIC
OG0004090	LOC6729389|XP_016036036.1|DSIM	LOC108091971|XP_017046867.1|DFIC
OG0004091	LOC27206465|XP_016034647.1|DSIM	LOC108098894|XP_017057575.1|DFIC
OG0004092	LOC27208079|XP_016038388.2|DSIM	LOC108092916|XP_017048262.1|DFIC
OG0004094	LOC27208947|XP_016038034.1|DSIM	LOC108091280|XP_017045883.1|DFIC
OG0004095	LOC6728475|XP_002103820.2|DSIM	LOC108102067|XP_017062196.1|DFIC
OG0004096	LOC27207937|XP_016036553.1|DSIM	LOC108088541|XP_017041875.1|DFIC
OG0004097	LOC6737902|XP_002084730.1|DSIM	LOC108095429|XP_017052027.1|DFIC
OG0004098	LOC6727790|XP_016034363.1|DSIM	LOC108087002|XP_017039628.1|DFIC
OG0004099	LOC6726734|XP_016033230.2|DSIM	LOC108091373|XP_017046014.1|DFIC
OG0004100	LOC6726746|XP_002102157.1|DSIM	LOC108090214|XP_017044296.1|DFIC
OG0004101	LOC6726748|XP_002102159.2|DSIM	LOC108090204|XP_017044283.1|DFIC
OG0004102	LOC6726749|XP_039151478.1|DSIM	LOC108090139|XP_017044166.1|DFIC
OG0004103	LOC6729712|XP_002105018.1|DSIM	LOC108095871|XP_017052663.1|DFIC
OG0004104	LOC6729234|XP_016035886.1|DSIM	LOC108091703|XP_017046530.1|DFIC
OG0004105	LOC6738216|XP_016032077.1|DSIM	LOC108096340|XP_017053374.1|DFIC
OG0004106	LOC6739013|XP_002085808.1|DSIM	LOC108088893|XP_017042381.1|DFIC
OG0004107	LOC6736515|XP_002083385.1|DSIM	LOC108099205|XP_017058069.1|DFIC
OG0004108	LOC6728000|XP_002103352.1|DSIM	LOC108097093|XP_017054643.1|DFIC
OG0004109	LOC6729391|XP_016036037.1|DSIM	LOC108091972|XP_017046871.1|DFIC
OG0004110	LOC6739097|XP_039149852.1|DSIM	LOC108093596|XP_017049211.1|DFIC
OG0004111	LOC6729651|XP_016036291.1|DSIM	LOC108095896|XP_017052700.1|DFIC
OG0004112	LOC6729731|XP_016036390.1|DSIM	LOC108096005|XP_017052844.1|DFIC
OG0004113	LOC6726597|XP_016040271.1|DSIM	LOC108092798|XP_017048058.1|DFIC
OG0004114	LOC6725195|XP_002106218.1|DSIM	LOC108097101|XP_017054656.1|DFIC
OG0004115	LOC6725192|XP_039152986.1|DSIM	LOC108097098|XP_017054651.1|DFIC
OG0004116	LOC6729646|XP_016036288.1|DSIM	LOC108095936|XP_017052762.1|DFIC
OG0004117	LOC6727643|XP_002103020.1|DSIM	LOC108092152|XP_017047159.1|DFIC
OG0004118	LOC6734943|XP_002081940.1|DSIM	LOC108093947|XP_017049832.1|DFIC
OG0004119	LOC6727618|XP_002102997.1|DSIM	LOC108087349|XP_017040177.1|DFIC
OG0004120	LOC6739731|XP_039151002.1|DSIM	LOC108097506|XP_017055310.1|DFIC
OG0004121	LOC6736827|XP_002083683.1|DSIM	LOC108096174|XP_017053046.1|DFIC
OG0004122	LOC6728009|XP_002103361.1|DSIM	LOC108098833|XP_017057478.1|DFIC
OG0004123	LOC6727171|XP_016033663.1|DSIM	LOC108098554|XP_017057041.1|DFIC
OG0004124	LOC6725818|XP_016039143.1|DSIM	LOC108095560|XP_017052191.1|DFIC
OG0004125	LOC6730169|XP_016036927.1|DSIM	LOC108097645|XP_017055565.1|DFIC
OG0004126	LOC6730160|XP_039150385.1|DSIM	LOC108088499|XP_017041814.1|DFIC
OG0004127	LOC6731715|XP_016024391.1|DSIM	LOC108089215|XP_017042854.1|DFIC
OG0004128	LOC6739742|XP_002076635.1|DSIM	LOC108092026|XP_017046954.1|DFIC
OG0004129	LOC6734049|XP_016027056.2|DSIM	LOC108093844|XP_017049666.1|DFIC
OG0004130	LOC27207261|XP_039152397.1|DSIM	LOC108088665|XP_017042083.1|DFIC
OG0004131	LOC6727868|XP_039150586.1|DSIM	LOC108097284|XP_017054982.1|DFIC
OG0004132	LOC6736549|XP_016030128.1|DSIM	LOC108099111|XP_017057926.1|DFIC
OG0004133	LOC6732039|XP_002079171.1|DSIM	LOC108093502|XP_017049081.1|DFIC
OG0004134	LOC6729517|XP_016036190.1|DSIM	LOC108095826|XP_017052595.1|DFIC
OG0004135	LOC6727359|XP_039151704.1|DSIM	LOC108101438|XP_017061254.1|DFIC
OG0004136	LOC6727160|XP_002102553.1|DSIM	LOC108098525|XP_017056992.1|DFIC
OG0004137	LOC6733796|XP_002080840.1|DSIM	LOC108090736|XP_017045047.1|DFIC
OG0004138	LOC6738347|XP_002085157.1|DSIM	LOC108089315|XP_017042980.1|DFIC
OG0004139	LOC27207950|XP_016037965.1|DSIM	LOC108097109|XP_017054675.1|DFIC
OG0004140	LOC6725336|XP_002106353.1|DSIM	LOC108092815|XP_017048080.1|DFIC
OG0004141	LOC6735380|XP_016028708.1|DSIM	LOC108094921|XP_017051260.1|DFIC
OG0004142	LOC6725807|XP_016039128.2|DSIM	LOC108095602|XP_017052256.1|DFIC
OG0004143	LOC6728353|XP_002103701.1|DSIM	LOC108087953|XP_017041031.1|DFIC
OG0004144	LOC6731694|XP_002078830.1|DSIM	LOC108101189|XP_017060922.1|DFIC
OG0004145	LOC6737254|XP_002084094.1|DSIM	LOC108089003|XP_017042563.1|DFIC
OG0004146	LOC6727902|XP_016034521.1|DSIM	LOC108096449|XP_017053545.1|DFIC
OG0004147	LOC6731709|XP_002078844.1|DSIM	LOC108101638|XP_017061542.1|DFIC, LOC108089148|XP_017042759.1|DFIC
OG0004148	LOC6728324|XP_016034958.1|DSIM	LOC108088068|XP_017041205.1|DFIC
OG0004149	LOC6727167|XP_016033658.1|DSIM	LOC108098577|XP_017057102.1|DFIC
OG0004150	LOC6728018|XP_002103370.2|DSIM	LOC108098950|XP_017057647.1|DFIC
OG0004151	LOC6730356|XP_002105638.1|DSIM	LOC108100770|XP_017060295.1|DFIC
OG0004152	LOC6726808|XP_016033308.1|DSIM	LOC108090124|XP_017044145.1|DFIC
OG0004153	LOC6739385|XP_002076294.1|DSIM	LOC108086418|XP_017038809.1|DFIC
OG0004154	LOC6738331|XP_002085141.2|DSIM	LOC108089468|XP_017043208.1|DFIC
OG0004155	LOC6727911|XP_002103266.1|DSIM	LOC108096931|XP_017054376.1|DFIC
OG0004156	LOC6728028|XP_016034643.1|DSIM	LOC108098786|XP_017057410.1|DFIC
OG0004157	LOC6740230|XP_016040001.1|DSIM	LOC108094313|XP_017050334.1|DFIC
OG0004158	LOC27206268|XP_016029762.1|DSIM	LOC108100736|XP_017060262.1|DFIC
OG0004159	LOC6729574|XP_002104882.1|DSIM	LOC108095825|XP_017052594.1|DFIC
OG0004160	LOC6736422|XP_002083294.1|DSIM	LOC108100641|XP_017060133.1|DFIC
OG0004161	LOC6728591|XP_016035222.1|DSIM	LOC108092045|XP_017046976.1|DFIC
OG0004162	LOC27206848|XP_016035467.1|DSIM	LOC108092092|XP_017047071.1|DFIC
OG0004163	LOC6728752|XP_039150637.1|DSIM	LOC108098960|XP_017057662.1|DFIC
OG0004164	LOC6726703|XP_039151577.1|DSIM	LOC108098461|XP_017056855.1|DFIC
OG0004165	LOC6735617|XP_016028980.1|DSIM	LOC108090829|XP_017045179.1|DFIC
OG0004166	LOC6735976|XP_002082885.1|DSIM	LOC108090923|XP_017045343.1|DFIC
OG0004167	LOC6728904|XP_002104234.2|DSIM	LOC108099476|XP_017058521.1|DFIC
OG0004168	LOC6729444|XP_016022617.1|DSIM	LOC108099468|XP_017058507.1|DFIC
OG0004169	LOC6725349|XP_039152962.1|DSIM	LOC108095320|XP_017051886.1|DFIC
OG0004170	LOC6725668|XP_039152387.1|DSIM	LOC108091087|XP_017045588.1|DFIC
OG0004171	LOC6725153|XP_002106179.1|DSIM	LOC108095384|XP_017051952.1|DFIC
OG0004172	LOC6726131|XP_016039637.1|DSIM	LOC108097667|XP_017055605.1|DFIC
OG0004173	LOC6734714|XP_002081721.1|DSIM	LOC108093747|XP_017049502.1|DFIC
OG0004174	LOC6734332|XP_016027407.1|DSIM	LOC108094848|XP_017051140.1|DFIC
OG0004175	LOC6734843|XP_002081845.1|DSIM	LOC108094009|XP_017049925.1|DFIC
OG0004176	LOC6737263|XP_016030972.1|DSIM	LOC108089035|XP_017042622.1|DFIC
OG0004177	LOC6728030|XP_016034644.1|DSIM	LOC108098872|XP_017057548.1|DFIC
OG0004178	LOC6727654|XP_039151188.1|DSIM	LOC108092020|XP_017046945.1|DFIC
OG0004179	LOC6724920|XP_016037778.1|DSIM	LOC108097237|XP_017054899.1|DFIC
OG0004180	LOC6727412|XP_016033964.1|DSIM	LOC108101088|XP_017060778.1|DFIC
OG0004181	LOC6729285|XP_016035925.1|DSIM	LOC108087228|XP_017040001.1|DFIC
OG0004182	LOC6737811|XP_039150316.1|DSIM	LOC108089473|XP_017043219.1|DFIC
OG0004183	LOC6737810|XP_016031591.2|DSIM	LOC108089583|XP_017043429.1|DFIC
OG0004184	LOC6736722|XP_016030338.1|DSIM	LOC108100397|XP_017059759.1|DFIC
OG0004185	LOC6732143|XP_016024824.1|DSIM	LOC108101385|XP_017061192.1|DFIC
OG0004186	LOC6724888|XP_002105926.1|DSIM	LOC108097132|XP_017054716.1|DFIC
OG0004187	LOC6728410|XP_002103757.2|DSIM	LOC108087900|XP_017040967.1|DFIC
OG0004188	LOC6727996|XP_016034596.1|DSIM	LOC108097519|XP_017055337.1|DFIC
OG0004189	LOC6727994|XP_002103346.1|DSIM	LOC108097846|XP_017055870.1|DFIC
OG0004190	LOC6727071|XP_016033565.1|DSIM	LOC108093550|XP_017049135.1|DFIC
OG0004191	LOC6727068|XP_002102465.1|DSIM	LOC108093542|XP_017049124.1|DFIC
OG0004192	LOC6727482|XP_016034071.1|DSIM	LOC108087956|XP_017041034.1|DFIC
OG0004193	LOC6725595|XP_039152552.1|DSIM	LOC108095540|XP_017052158.1|DFIC
OG0004194	LOC6727601|XP_016034194.1|DSIM	LOC108087329|XP_017040149.1|DFIC
OG0004195	LOC6740545|XP_016039406.1|DSIM	LOC108094617|XP_017050788.1|DFIC
OG0004196	LOC6730001|XP_002105295.3|DSIM	LOC108088392|XP_017041630.1|DFIC
OG0004197	LOC6728520|XP_002103865.2|DSIM	LOC108102046|XP_017062157.1|DFIC
OG0004198	LOC6726720|XP_002102131.2|DSIM	LOC108091384|XP_017046055.1|DFIC
OG0004199	LOC6727834|XP_039150865.1|DSIM	LOC108102239|XP_017062467.1|DFIC
OG0004200	LOC6735619|XP_016028982.1|DSIM	LOC108090949|XP_017045382.1|DFIC
OG0004201	LOC6730011|XP_002105305.2|DSIM	LOC108086569|XP_017039015.1|DFIC
OG0004202	LOC6729151|XP_002104472.1|DSIM	LOC108095794|XP_017052544.1|DFIC
OG0004203	LOC6727867|XP_016034448.1|DSIM	LOC108097290|XP_017054995.1|DFIC
OG0004204	LOC6738711|XP_002085512.1|DSIM	LOC108088883|XP_017042369.1|DFIC
OG0004205	LOC6738099|XP_002084913.1|DSIM	LOC108087517|XP_017040409.1|DFIC
OG0004206	LOC6727383|XP_016033919.1|DSIM	LOC108101054|XP_017060730.1|DFIC
OG0004207	LOC6727384|XP_002102769.1|DSIM	LOC108101056|XP_017060732.1|DFIC
OG0004208	LOC6728506|XP_016035144.1|DSIM	LOC108102050|XP_017062164.1|DFIC
OG0004209	LOC6729462|XP_016036136.1|DSIM	LOC108099527|XP_017058584.1|DFIC
OG0004210	LOC6727212|XP_002102604.2|DSIM	LOC108098548|XP_017057034.1|DFIC
OG0004211	LOC27208509|XP_016023038.1|DSIM	LOC108094165|XP_017050106.1|DFIC
OG0004212	LOC6728783|XP_016035463.1|DSIM	LOC108092108|XP_017047092.1|DFIC
OG0004213	LOC6728872|XP_016035566.1|DSIM	LOC108099390|XP_017058377.1|DFIC
OG0004214	LOC6735501|XP_002082440.1|DSIM	LOC108087869|XP_017040942.1|DFIC
OG0004215	LOC6734645|XP_002081652.2|DSIM	LOC108087635|XP_017040581.1|DFIC
OG0004216	LOC6738046|XP_016031871.1|DSIM	LOC108087581|XP_017040502.1|DFIC
OG0004217	LOC6736869|XP_016030518.1|DSIM	LOC108089020|XP_017042594.1|DFIC
OG0004218	LOC6726302|XP_002107263.2|DSIM	LOC108101954|XP_017062029.1|DFIC
OG0004219	LOC6728898|XP_002104231.1|DSIM	LOC108099622|XP_017058734.1|DFIC
OG0004220	LOC6727891|XP_039150686.1|DSIM	LOC108096643|XP_017053897.1|DFIC
OG0004221	LOC6727230|XP_002102622.1|DSIM	LOC108098507|XP_017056923.1|DFIC
OG0004222	LOC6728445|XP_016035054.1|DSIM	LOC108087906|XP_017040973.1|DFIC
OG0004223	LOC6728441|XP_016035047.2|DSIM	LOC108088027|XP_017041141.1|DFIC
OG0004224	LOC6726822|XP_016033327.1|DSIM	LOC108090116|XP_017044131.1|DFIC
OG0004225	LOC6725191|XP_002106215.1|DSIM	LOC108097357|XP_017055086.1|DFIC
OG0004226	LOC6727823|XP_016034410.1|DSIM	LOC108087040|XP_017039703.1|DFIC
