Orthogroup	DSIM.longest_only	DSEC.longest_only
OG0004518	LOC6739840|XP_039153263.1|DSIM	LOC6620000|XP_032580191.1|DSEC
OG0004519	LOC6730029|XP_016036796.1|DSIM	LOC6612675|XP_032576531.1|DSEC
OG0004520	LOC6726075|XP_016039461.1|DSIM	LOC6619981|XP_002044193.2|DSEC
OG0004521	LOC6733181|XP_002080257.1|DSIM	LOC6619142|XP_002043382.1|DSEC
OG0004522	LOC6740034|XP_016038607.1|DSIM	LOC6619737|XP_002043952.1|DSEC
OG0004523	LOC6730318|XP_016037083.1|DSIM	LOC6612961|XP_032576534.1|DSEC
OG0004524	LOC6739961|XP_016037912.1|DSIM	LOC6616179|XP_002040544.2|DSEC
OG0004525	LOC6725883|XP_016039239.1|DSIM	LOC6618443|XP_002042713.1|DSEC
OG0004526	LOC6740311|XP_039153683.1|DSIM	LOC6612445|XP_032581806.1|DSEC
OG0004527	LOC6724971|XP_002106007.1|DSIM	LOC6616182|XP_002040547.1|DSEC
OG0004528	LOC27209411|XP_016040166.1|DSIM	LOC6615131|XP_002039547.1|DSEC
OG0004529	LOC6725209|XP_039153475.1|DSIM	LOC6612356|XP_002036865.2|DSEC
OG0004530	LOC27207010|XP_016039663.1|DSIM	LOC6617941|XP_032581843.1|DSEC
OG0004531	LOC27207662|XP_039150730.1|DSIM	LOC6607428|XP_032578485.1|DSEC
OG0004532	LOC6726010|XP_016039385.2|DSIM	LOC6620364|XP_032582204.1|DSEC
OG0004533	LOC6740103|XP_002076987.1|DSIM	LOC6618622|XP_002042881.1|DSEC
OG0004534	LOC6734793|XP_002081796.2|DSIM	LOC6609466|XP_002034151.1|DSEC
OG0004535	LOC6738339|XP_002085149.1|DSIM	LOC6605968|XP_002030780.1|DSEC
OG0004536	LOC6726528|XP_016040176.1|DSIM	LOC6615138|XP_002039554.2|DSEC
OG0004537	LOC27208780|XP_016038375.1|DSIM	LOC6612204|XP_032581822.1|DSEC
OG0004538	LOC6735922|XP_016029279.1|DSIM	LOC6615761|XP_032571789.1|DSEC
OG0004539	LOC6727334|XP_016033860.1|DSIM	LOC6619259|XP_032579150.1|DSEC
OG0004540	LOC6725620|XP_002106627.1|DSIM	LOC6617585|XP_002041898.2|DSEC
OG0004541	LOC6735050|XP_002082031.1|DSIM	LOC6609736|XP_002034393.1|DSEC
OG0004542	LOC6725516|XP_039152724.1|DSIM	LOC6619786|XP_032580266.1|DSEC
OG0004543	LOC6739982|XP_039153920.1|DSIM	LOC6612432|XP_032581192.1|DSEC
OG0004544	LOC27208217|XP_016037530.1|DSIM	LOC6615859|XP_002040229.2|DSEC
OG0004545	LOC6729080|XP_016035727.1|DSIM	LOC6607406|XP_032577900.1|DSEC
OG0004546	LOC6734285|XP_002081314.1|DSIM	LOC6608968|XP_002033682.1|DSEC
OG0004547	LOC6739938|XP_016037743.1|DSIM	LOC6616058|XP_002040424.1|DSEC
OG0004548	LOC6726441|XP_039153856.1|DSIM	LOC6614979|XP_002039396.1|DSEC
OG0004549	LOC6724798|XP_016037578.1|DSIM	LOC6615887|XP_002040257.1|DSEC
OG0004550	LOC6725406|XP_016038481.1|DSIM	LOC6620197|XP_032581726.1|DSEC
OG0004551	LOC6735373|XP_002082320.1|DSIM	LOC6610061|XP_002034677.1|DSEC
OG0004552	LOC6740188|XP_039152335.1|DSIM	LOC6614826|XP_032580420.1|DSEC
OG0004553	LOC6737319|XP_002084157.2|DSIM	LOC6604915|XP_032573649.1|DSEC
OG0004554	LOC6724978|XP_016037926.1|DSIM	LOC6616194|XP_002040559.1|DSEC
OG0004555	LOC6724979|XP_016037928.1|DSIM	LOC6616195|XP_032581703.1|DSEC
OG0004556	LOC6726394|XP_039153522.1|DSIM	LOC6614929|XP_032580144.1|DSEC
OG0004557	LOC6725049|XP_016038026.1|DSIM	LOC6612554|XP_032582668.1|DSEC
OG0004558	LOC6726632|XP_039154064.1|DSIM	LOC6620346|XP_032582565.1|DSEC
OG0004559	LOC6729279|XP_002104599.1|DSIM	LOC6607622|XP_002032390.1|DSEC
OG0004560	LOC27209273|XP_039154224.1|DSIM	LOC116801014|XP_032574054.1|DSEC
OG0004561	LOC6728077|XP_039151180.1|DSIM	LOC6606377|XP_002031182.1|DSEC
OG0004562	LOC6740248|XP_016035794.1|DSIM	LOC6607479|XP_032576833.1|DSEC
OG0004563	LOC6739734|XP_002076627.2|DSIM	LOC6606255|XP_032577497.1|DSEC
OG0004564	LOC6727395|XP_016033944.1|DSIM	LOC6619017|XP_002043262.1|DSEC
OG0004565	LOC6728050|XP_016034659.1|DSIM	LOC6606346|XP_002031151.1|DSEC
OG0004566	LOC6725605|XP_002106612.1|DSIM	LOC6617568|XP_002041881.1|DSEC
OG0004567	LOC27206359|XP_016038491.1|DSIM	LOC6620162|XP_032581332.1|DSEC
OG0004568	LOC6724871|XP_016037681.1|DSIM	LOC6616001|XP_032580028.1|DSEC
OG0004569	LOC6726688|XP_002102099.1|DSIM	LOC6613825|XP_002038294.1|DSEC
OG0004570	LOC6734741|XP_016027950.1|DSIM	LOC6609413|XP_002034098.1|DSEC
OG0004571	LOC6726356|XP_016039936.1|DSIM	LOC6614872|XP_002039290.1|DSEC
OG0004572	LOC6730964|XP_039149636.1|DSIM	LOC6613342|XP_002037817.1|DSEC
OG0004573	LOC6727541|XP_016034118.1|DSIM	LOC6613734|XP_002038204.1|DSEC
OG0004574	LOC6725242|XP_002106264.1|DSIM	LOC6612320|XP_002036830.1|DSEC
OG0004575	LOC6725243|XP_016038254.1|DSIM	LOC6612319|XP_032580774.1|DSEC
OG0004576	LOC6728946|XP_016035623.1|DSIM	LOC6607275|XP_002032054.1|DSEC
OG0004577	LOC6728192|XP_002103541.1|DSIM	LOC6606499|XP_002031300.1|DSEC
OG0004578	LOC27208872|XP_039152420.1|DSIM	LOC6617638|XP_032580672.1|DSEC
OG0004579	LOC6730854|XP_016023280.1|DSIM	LOC6613237|XP_032569828.1|DSEC
OG0004580	LOC6728228|XP_002103577.1|DSIM	LOC6606539|XP_002031340.1|DSEC
OG0004581	LOC6727982|XP_002103334.2|DSIM	LOC6606277|XP_002031082.1|DSEC
OG0004582	LOC6730284|XP_039150786.1|DSIM	LOC6612927|XP_032577738.1|DSEC
OG0004584	LOC6734552|XP_002081561.1|DSIM	LOC6609219|XP_002033910.1|DSEC
OG0004585	LOC6730132|XP_002105423.1|DSIM	LOC6612773|XP_002037274.1|DSEC
OG0004586	LOC6725137|XP_002106163.1|DSIM	LOC6612453|XP_002036961.1|DSEC
OG0004587	LOC6730312|XP_002105595.3|DSIM	LOC6612955|XP_002037447.1|DSEC
OG0004588	LOC6730314|XP_002105597.1|DSIM	LOC6612957|XP_002037449.1|DSEC
OG0004589	LOC6724722|XP_039152594.1|DSIM	LOC6620341|XP_032581564.1|DSEC
OG0004590	LOC6730100|XP_016036865.1|DSIM	LOC6612743|XP_032576180.1|DSEC
OG0004591	LOC6730095|XP_002105388.1|DSIM	LOC6612738|XP_002037241.1|DSEC
OG0004592	LOC6725937|XP_039152332.1|DSIM	LOC6618523|XP_002042783.1|DSEC
OG0004593	LOC6725638|XP_016039014.1|DSIM	LOC6620297|XP_002044500.2|DSEC
OG0004594	LOC6725460|XP_016038552.1|DSIM	LOC6619825|XP_032580855.1|DSEC
OG0004595	LOC6726022|XP_002107004.1|DSIM	LOC6620480|XP_002044689.1|DSEC
OG0004596	LOC6724770|XP_016037529.1|DSIM	LOC6615857|XP_032582084.1|DSEC
OG0004597	LOC27207152|XP_016039848.1|DSIM	LOC6614791|XP_002039210.1|DSEC
OG0004598	LOC6738361|XP_002085171.1|DSIM	LOC6605989|XP_032574053.1|DSEC
OG0004599	LOC6730883|XP_016023308.1|DSIM	LOC6613255|XP_032576155.1|DSEC
OG0004600	LOC6725703|XP_002106706.1|DSIM	LOC6619902|XP_002044114.1|DSEC
OG0004601	LOC6725714|XP_016038981.1|DSIM	LOC6619910|XP_032581237.1|DSEC
OG0004602	LOC6739871|XP_016038754.1|DSIM	LOC6617525|XP_002041840.1|DSEC
OG0004603	LOC6730477|XP_002077658.1|DSIM	LOC6617276|XP_002041603.1|DSEC
OG0004604	LOC27209326|XP_039152768.1|DSIM	LOC6619783|XP_032580269.1|DSEC
OG0004605	LOC6739860|XP_039153932.1|DSIM	LOC6617457|XP_032581007.1|DSEC
OG0004606	LOC6727404|XP_016033952.1|DSIM	LOC6619027|XP_002043272.1|DSEC
OG0004607	LOC6725039|XP_016038007.2|DSIM, LOC120285376|XP_039153893.1|DSIM	LOC6612567|XP_002037072.2|DSEC
OG0004608	LOC6740169|XP_039153435.1|DSIM	LOC6617958|XP_032580075.1|DSEC
OG0004609	LOC6726133|XP_016039649.1|DSIM	LOC6617931|XP_032581027.1|DSEC
OG0004610	LOC6739790|XP_016037019.1|DSIM	LOC6612890|XP_002037382.1|DSEC
OG0004611	LOC6730226|XP_039151724.1|DSIM	LOC6612867|XP_032576621.1|DSEC
OG0004612	LOC6730227|XP_002105510.1|DSIM	LOC6612868|XP_002037360.1|DSEC
OG0004613	LOC6727980|XP_016034572.1|DSIM	LOC6606275|XP_002031080.1|DSEC
OG0004614	LOC27207332|XP_016039234.1|DSIM	LOC6618438|XP_002042708.2|DSEC
OG0004615	LOC6725043|XP_016038009.1|DSIM	LOC6612562|XP_032580369.1|DSEC
OG0004616	LOC6725508|XP_002106521.1|DSIM	LOC6619775|XP_002043988.2|DSEC
OG0004617	LOC6732996|XP_002080075.1|DSIM	LOC6618196|XP_002042471.1|DSEC
OG0004618	LOC6729130|XP_016035774.1|DSIM	LOC6607462|XP_032579598.1|DSEC
OG0004619	LOC6729044|XP_002104365.1|DSIM	LOC6607371|XP_002032144.1|DSEC
OG0004620	LOC6727483|XP_016034072.1|DSIM	LOC116800176|XP_032579299.1|DSEC
OG0004621	LOC6728459|XP_002103804.1|DSIM	LOC6606761|XP_002031558.1|DSEC
OG0004622	LOC6727576|XP_039150631.1|DSIM	LOC6613770|XP_032577612.1|DSEC
OG0004623	LOC6730086|XP_002105379.1|DSIM	LOC6612728|XP_002037231.1|DSEC
OG0004624	LOC6726824|XP_002102231.2|DSIM	LOC6613961|XP_002038425.1|DSEC
OG0004625	LOC27206591|XP_039153713.1|DSIM	LOC6619593|XP_032580206.1|DSEC
OG0004626	LOC6724803|XP_039153022.1|DSIM	LOC6615891|XP_032581355.1|DSEC
OG0004627	LOC6736723|XP_016030346.1|DSIM	LOC6610720|XP_032575952.1|DSEC
OG0004628	LOC6724879|XP_016037709.1|DSIM	LOC6616024|XP_032581724.1|DSEC
OG0004629	LOC6728065|XP_016034683.1|DSIM	LOC6606361|XP_032577680.1|DSEC
OG0004630	LOC6730126|XP_016036886.1|DSIM	LOC6612768|XP_032579397.1|DSEC
OG0004632	LOC6727555|XP_016034136.1|DSIM	LOC6613748|XP_002038218.1|DSEC
OG0004633	LOC6730083|XP_016036851.1|DSIM	LOC6612725|XP_032578156.1|DSEC
OG0004634	LOC6730072|XP_002105365.1|DSIM	LOC6612714|XP_002037217.1|DSEC
OG0004635	LOC6725552|XP_016038695.1|DSIM	LOC6617473|XP_032582305.1|DSEC
OG0004636	LOC6740216|XP_039153519.1|DSIM	LOC6614927|XP_032582375.1|DSEC
OG0004637	LOC6724754|XP_039153833.1|DSIM	LOC6620586|XP_032582230.1|DSEC
OG0004638	LOC6740219|XP_039153979.1|DSIM	LOC6614935|XP_002039352.1|DSEC
OG0004639	LOC6729819|XP_002105122.1|DSIM	LOC6617129|XP_002041456.1|DSEC
OG0004640	LOC6729818|XP_039151750.1|DSIM	LOC6617127|XP_032577837.1|DSEC
OG0004641	LOC27207114|XP_039152579.1|DSIM	LOC6618652|XP_002042911.1|DSEC
OG0004642	LOC6737458|XP_016031227.1|DSIM	LOC6605071|XP_002029912.1|DSEC
OG0004643	LOC27207852|XP_016035563.1|DSIM	LOC6607188|XP_002031972.1|DSEC
OG0004644	LOC27209281|XP_016040012.1|DSIM	LOC6614989|XP_002039406.1|DSEC
OG0004645	LOC6730473|XP_002077654.1|DSIM	LOC6617270|XP_002041597.1|DSEC
OG0004646	LOC6730298|XP_016037059.1|DSIM	LOC6612940|XP_002037432.1|DSEC
OG0004647	LOC6726008|XP_002106990.1|DSIM	LOC6620362|XP_002044570.1|DSEC
OG0004648	LOC6740208|XP_002077082.1|DSIM	LOC6614889|XP_002039306.1|DSEC
OG0004649	LOC6725978|XP_016039352.1|DSIM	LOC6619583|XP_032580948.1|DSEC
OG0004650	LOC6731949|XP_002079084.1|DSIM	LOC6612126|XP_002036643.1|DSEC
OG0004651	LOC6727690|XP_039150956.1|DSIM	LOC6616737|XP_002041074.2|DSEC
OG0004652	LOC6739785|XP_016036659.1|DSIM	LOC6618733|XP_032578327.1|DSEC
OG0004653	LOC6739083|XP_002085876.1|DSIM	LOC6616524|XP_002040883.1|DSEC
OG0004654	LOC6730665|XP_002077835.1|DSIM	LOC6613055|XP_002037538.1|DSEC
OG0004655	LOC6729304|XP_002104621.3|DSIM	LOC6607644|XP_002032409.1|DSEC
OG0004656	LOC6726342|XP_016039916.1|DSIM	LOC6614855|XP_002039273.1|DSEC
OG0004657	LOC6727243|XP_002102635.1|DSIM	LOC6620063|XP_002044275.1|DSEC
OG0004658	LOC6728655|XP_002103995.1|DSIM	LOC6606964|XP_002031757.1|DSEC
OG0004659	LOC6729224|XP_002104545.1|DSIM	LOC6607568|XP_002032337.1|DSEC
OG0004660	LOC6729078|XP_039151337.1|DSIM	LOC6607404|XP_002032177.1|DSEC
OG0004661	LOC6727693|XP_002103055.2|DSIM	LOC116801429|XP_032576780.1|DSEC
OG0004662	LOC6727809|XP_039151923.1|DSIM	LOC6616869|XP_002041205.1|DSEC
OG0004663	LOC6725159|XP_002106185.2|DSIM	LOC6612410|XP_032582436.1|DSEC
OG0004664	LOC6725160|XP_016038180.1|DSIM	LOC6612409|XP_032582009.1|DSEC
OG0004665	LOC6725048|XP_016038022.1|DSIM	LOC6612555|XP_032581868.1|DSEC
OG0004666	LOC27208284|XP_016035397.1|DSIM	LOC6607042|XP_002031830.1|DSEC
OG0004667	LOC6728721|XP_002104057.1|DSIM	LOC6607036|XP_002031825.1|DSEC
OG0004668	LOC6726013|XP_039152952.1|DSIM	LOC6620368|XP_032582213.1|DSEC
OG0004669	LOC6731286|XP_002078443.1|DSIM	LOC6611463|XP_002036005.1|DSEC
OG0004670	LOC6729675|XP_002104981.2|DSIM	LOC6616980|XP_002041308.1|DSEC
OG0004671	LOC6728346|XP_002103694.1|DSIM	LOC116801410|XP_032576562.1|DSEC, LOC6606655|XP_002031455.1|DSEC
OG0004672	LOC6728073|XP_039151175.1|DSIM	LOC6606373|XP_032579302.1|DSEC
OG0004673	LOC6730375|XP_002105657.1|DSIM	LOC6619529|XP_002043744.1|DSEC
OG0004674	LOC6729868|XP_016036618.1|DSIM	LOC6618697|XP_032577728.1|DSEC
OG0004675	LOC6729865|XP_016036604.1|DSIM	LOC6621686|XP_032578976.1|DSEC
OG0004676	LOC6726916|XP_002102318.1|DSIM	LOC6614060|XP_002038514.2|DSEC
OG0004677	LOC27208018|XP_016035968.1|DSIM	LOC6607669|XP_032577661.1|DSEC
OG0004678	LOC6729329|XP_002104646.2|DSIM	LOC6607668|XP_002032433.1|DSEC
OG0004679	LOC6727496|XP_016034084.1|DSIM	LOC6620507|XP_032578097.1|DSEC
OG0004680	LOC6727719|XP_016034293.1|DSIM	LOC6616766|XP_032578349.1|DSEC
OG0004681	LOC6728939|XP_002104267.1|DSIM	LOC6607268|XP_002032047.1|DSEC
OG0004682	LOC6730973|XP_002078134.1|DSIM	LOC6613352|XP_002037826.1|DSEC
OG0004683	LOC6728266|XP_002103615.2|DSIM	LOC6606575|XP_002031376.2|DSEC
OG0004684	LOC6728728|XP_002104063.2|DSIM	LOC6607031|XP_002031820.1|DSEC
OG0004685	LOC6730054|XP_016036828.1|DSIM	LOC6612697|XP_032576840.1|DSEC
OG0004686	LOC6728854|XP_002104188.1|DSIM	LOC6607175|XP_002031961.1|DSEC
OG0004687	LOC6730059|XP_002105352.1|DSIM	LOC6612702|XP_032578078.1|DSEC
OG0004688	LOC6728628|XP_002103969.1|DSIM	LOC6606937|XP_002031731.1|DSEC
OG0004689	LOC6729261|XP_002104581.2|DSIM	LOC6607603|XP_002032371.1|DSEC
OG0004690	LOC6726988|XP_002102389.2|DSIM	LOC6614139|XP_002038592.1|DSEC
OG0004691	LOC6730005|XP_039151377.1|DSIM	LOC6612651|XP_002037155.1|DSEC
OG0004692	LOC6729289|XP_016035930.1|DSIM	LOC6607631|XP_032577650.1|DSEC
OG0004693	LOC6729294|XP_016035935.1|DSIM	LOC6607633|XP_002032401.1|DSEC
OG0004694	LOC6729548|XP_016036219.1|DSIM	LOC6619664|XP_032579577.1|DSEC
OG0004695	LOC6729863|XP_016036600.1|DSIM	LOC6618691|XP_032578960.1|DSEC
OG0004696	LOC27206451|XP_016033797.2|DSIM	LOC6619203|XP_032577932.1|DSEC
OG0004697	LOC6726086|XP_016039543.1|DSIM	LOC6620013|XP_002044225.1|DSEC
OG0004698	LOC27208427|XP_016039711.2|DSIM	LOC6617993|XP_002042301.1|DSEC
OG0004699	LOC27209195|XP_039151571.1|DSIM	LOC6606939|XP_032578108.1|DSEC
OG0004700	LOC6726667|XP_016033156.1|DSIM	LOC6613806|XP_002038275.2|DSEC
OG0004701	LOC6727237|XP_016033742.1|DSIM	LOC6620056|XP_002044268.1|DSEC
OG0004702	LOC6729316|XP_016035946.1|DSIM	LOC6607654|XP_032576970.1|DSEC
OG0004703	LOC6729252|XP_016035905.1|DSIM	LOC6607594|XP_002032362.2|DSEC
OG0004704	LOC6729456|XP_016036131.1|DSIM	LOC6607793|XP_002032551.1|DSEC
OG0004705	LOC6728744|XP_002104079.2|DSIM	LOC6607064|XP_002031852.1|DSEC
OG0004706	LOC6737228|XP_002084068.2|DSIM	LOC6604830|XP_002029675.1|DSEC
OG0004707	LOC6731282|XP_016023847.1|DSIM	LOC6611458|XP_002036000.2|DSEC
OG0004708	LOC6727139|XP_002102532.1|DSIM	LOC6614301|XP_002038741.1|DSEC
OG0004709	LOC6729004|XP_016035667.1|DSIM	LOC6607334|XP_002032107.1|DSEC
OG0004710	LOC6728105|XP_039151471.1|DSIM	LOC6606407|XP_032576380.1|DSEC
OG0004711	LOC6729790|XP_002105095.2|DSIM	LOC6617096|XP_002041423.1|DSEC
OG0004712	LOC6728200|XP_002103549.2|DSIM	LOC6606507|XP_002031308.1|DSEC
OG0004713	LOC6729355|XP_016035992.1|DSIM	LOC6607694|XP_032579243.1|DSEC
OG0004714	LOC6729368|XP_016036004.1|DSIM	LOC116801484|XP_032577291.1|DSEC
OG0004715	LOC6732320|XP_016024982.1|DSIM	LOC6611266|XP_002035821.1|DSEC
OG0004716	LOC6729344|XP_016035983.2|DSIM	LOC6607683|XP_032578942.1|DSEC
OG0004717	LOC6739885|XP_016038748.1|DSIM	LOC6617517|XP_002041833.2|DSEC
OG0004718	LOC6730856|XP_039146942.1|DSIM	LOC6613239|XP_002037716.2|DSEC
OG0004719	LOC6730272|XP_039150349.1|DSIM	LOC6612915|XP_032576898.1|DSEC
OG0004720	LOC6729320|XP_039151536.1|DSIM	LOC6607659|XP_002032424.1|DSEC
OG0004721	LOC6729898|XP_002105200.2|DSIM	LOC6618730|XP_002042988.1|DSEC
OG0004722	LOC6730038|XP_002105331.1|DSIM	LOC6612683|XP_032577869.1|DSEC
OG0004723	LOC27207986|XP_016040120.1|DSIM	LOC6615096|XP_032580569.1|DSEC
OG0004724	LOC6727532|XP_002102912.1|DSIM	LOC6613722|XP_002038192.1|DSEC
OG0004725	LOC6729792|XP_016036480.2|DSIM	LOC6617098|XP_032577110.1|DSEC
OG0004726	LOC6729859|XP_016036597.1|DSIM	LOC6618688|XP_032576644.1|DSEC
OG0004727	LOC6729240|XP_016035892.1|DSIM	LOC6607585|XP_032577819.1|DSEC
OG0004728	LOC6728343|XP_016034969.1|DSIM	LOC6606652|XP_002031452.1|DSEC
OG0004729	LOC6725890|XP_002106885.1|DSIM	LOC6618460|XP_002042730.1|DSEC
OG0004730	LOC6731256|XP_002078415.1|DSIM	LOC6611430|XP_002035974.1|DSEC
OG0004731	LOC6727509|XP_016034089.1|DSIM	LOC6620701|XP_002044906.1|DSEC
OG0004732	LOC6728675|XP_002104014.2|DSIM	LOC6606985|XP_002031777.1|DSEC
OG0004733	LOC6727730|XP_002103092.1|DSIM	LOC6616780|XP_002041117.1|DSEC
OG0004734	LOC6729028|XP_002104349.1|DSIM	LOC6607355|XP_002032128.2|DSEC
OG0004735	LOC6730386|XP_016037169.1|DSIM	LOC6619539|XP_032578596.1|DSEC
OG0004736	LOC6729964|XP_039150895.1|DSIM	LOC6612616|XP_032578710.1|DSEC
OG0004737	LOC6726674|XP_016033168.1|DSIM	LOC6613814|XP_002038283.1|DSEC
OG0004738	LOC6726675|XP_016033170.1|DSIM	LOC6613815|XP_032577708.1|DSEC
OG0004739	LOC6729275|XP_002104595.1|DSIM	LOC6607618|XP_002032386.1|DSEC
OG0004740	LOC6729477|XP_002104787.1|DSIM	LOC6619619|XP_002043834.1|DSEC
OG0004741	LOC6727531|XP_016034109.1|DSIM	LOC6613721|XP_002038191.1|DSEC
OG0004742	LOC6724724|XP_016037359.1|DSIM	LOC6619481|XP_032579955.1|DSEC
OG0004743	LOC6727501|XP_039150716.1|DSIM	LOC6620512|XP_002044716.1|DSEC
OG0004744	LOC27206835|XP_016025064.1|DSIM	LOC6611344|XP_002035890.1|DSEC
OG0004745	LOC27206454|XP_039151941.1|DSIM	LOC6613897|XP_032576187.1|DSEC
OG0004746	LOC6728457|XP_016035076.1|DSIM	LOC6606759|XP_002031556.1|DSEC
OG0004747	LOC6728458|XP_016035077.1|DSIM	LOC6606760|XP_032576959.1|DSEC
OG0004748	LOC6728455|XP_016035070.1|DSIM	LOC6606757|XP_032576951.1|DSEC
OG0004749	LOC6727315|XP_016033849.1|DSIM	LOC6619239|XP_002043458.2|DSEC
OG0004750	LOC6729042|XP_016035695.1|DSIM	LOC6607369|XP_032578103.1|DSEC
OG0004751	LOC6727974|XP_016034567.1|DSIM	LOC6606269|XP_002031074.1|DSEC
OG0004752	LOC27208451|XP_016036494.1|DSIM	LOC6617109|XP_032579186.1|DSEC
OG0004753	LOC6729491|XP_016036162.1|DSIM	LOC6607828|XP_002032586.1|DSEC
OG0004754	LOC6729903|XP_002105205.2|DSIM	LOC6618735|XP_002042993.1|DSEC
OG0004755	LOC6727326|XP_002102712.1|DSIM	LOC6619251|XP_002043469.1|DSEC
OG0004756	LOC6727327|XP_002102713.1|DSIM	LOC6619252|XP_002043470.1|DSEC
OG0004757	LOC6728280|XP_039150912.1|DSIM	LOC6606589|XP_032578789.1|DSEC
OG0004758	LOC6727626|XP_016034227.1|DSIM	LOC6616665|XP_032577628.1|DSEC
OG0004759	LOC6728969|XP_016035646.1|DSIM	LOC6607305|XP_032576322.1|DSEC
OG0004760	LOC27206989|XP_016034731.1|DSIM	LOC6606413|XP_002031217.1|DSEC
OG0004761	LOC6727746|XP_002103108.1|DSIM	LOC6616797|XP_002041134.1|DSEC
OG0004762	LOC6731233|XP_002078392.1|DSIM	LOC6611405|XP_002035949.1|DSEC
OG0004763	LOC6727571|XP_039150707.1|DSIM	LOC6613765|XP_002038234.1|DSEC
OG0004764	LOC6728138|XP_016034747.1|DSIM	LOC6606438|XP_002031242.1|DSEC
OG0004765	LOC6729461|XP_016036135.1|DSIM	LOC6607797|XP_032577179.1|DSEC
OG0004766	LOC6729441|XP_039151992.1|DSIM	LOC6607780|XP_002032539.1|DSEC
OG0004767	LOC6726694|XP_002102105.1|DSIM	LOC6613831|XP_002038300.1|DSEC
OG0004768	LOC6726696|XP_002102107.1|DSIM	LOC6613832|XP_002038301.1|DSEC
OG0004769	LOC6733022|XP_002080101.1|DSIM	LOC6618223|XP_002042498.1|DSEC
OG0004770	LOC6727616|XP_002102995.1|DSIM	LOC6616655|XP_002041012.1|DSEC
OG0004771	LOC6730150|XP_016036915.1|DSIM	LOC6612787|XP_002037288.1|DSEC
OG0004772	LOC6728942|XP_016035621.1|DSIM	LOC6607271|XP_002032050.1|DSEC
OG0004773	LOC6727293|XP_002102680.1|DSIM	LOC6619219|XP_002043438.1|DSEC
OG0004774	LOC6727291|XP_016033820.1|DSIM	LOC6619216|XP_032579616.1|DSEC
OG0004775	LOC6727513|XP_016034098.1|DSIM	LOC6613704|XP_002038174.1|DSEC
OG0004776	LOC6733305|XP_016026231.1|DSIM	LOC6607925|XP_002032675.2|DSEC
OG0004777	LOC27206634|XP_016025854.1|DSIM	LOC6620136|XP_002044348.1|DSEC
OG0004778	LOC6732266|XP_002079395.1|DSIM	LOC6611209|XP_002035765.1|DSEC
OG0004779	LOC6729281|XP_016035923.1|DSIM	LOC6607624|XP_032576479.1|DSEC
OG0004780	LOC6730825|XP_002077992.1|DSIM	LOC6613208|XP_002037688.1|DSEC
OG0004781	LOC6728338|XP_039150771.1|DSIM	LOC6606647|XP_032578915.1|DSEC
OG0004782	LOC6729322|XP_016035957.1|DSIM	LOC6607662|XP_032576822.1|DSEC
OG0004783	LOC6740126|XP_016039284.1|DSIM	LOC6618512|XP_032580027.1|DSEC
OG0004784	LOC6726952|XP_002102354.1|DSIM	LOC6614096|XP_002038550.1|DSEC
OG0004785	LOC6726938|XP_002102340.1|DSIM	LOC6614081|XP_002038535.1|DSEC
OG0004786	LOC27207009|XP_039150983.1|DSIM	LOC6614079|XP_032577886.1|DSEC
OG0004788	LOC6726934|XP_016033431.1|DSIM	LOC6614076|XP_032577974.1|DSEC
OG0004789	LOC6726933|XP_002102335.1|DSIM	LOC6614075|XP_002038529.1|DSEC
OG0004790	LOC6729741|XP_016036401.1|DSIM	LOC6617049|XP_002041377.2|DSEC
OG0004791	LOC6730338|XP_016037107.1|DSIM	LOC6612984|XP_032578309.1|DSEC
OG0004792	LOC6727494|XP_002102874.1|DSIM	LOC6620506|XP_002044710.1|DSEC
OG0004793	LOC6730108|XP_039150382.1|DSIM	LOC6612750|XP_032576179.1|DSEC
OG0004794	LOC6728190|XP_016034821.1|DSIM	LOC6606497|XP_002031298.1|DSEC
OG0004795	LOC6728245|XP_002103594.3|DSIM	LOC6621454|XP_032576631.1|DSEC
OG0004796	LOC6728314|XP_002103663.1|DSIM	LOC6606619|XP_032578852.1|DSEC
OG0004797	LOC6729001|XP_016035665.1|DSIM	LOC6607331|XP_032578550.1|DSEC
OG0004798	LOC6730017|XP_002105311.1|DSIM	LOC6612662|XP_002037166.1|DSEC
OG0004799	LOC6728988|XP_002104310.1|DSIM	LOC6607318|XP_002032092.1|DSEC
OG0004800	LOC6728147|XP_016034756.1|DSIM	LOC6606447|XP_032577736.1|DSEC
OG0004801	LOC6729564|XP_002104872.1|DSIM	LOC6619681|XP_002043896.1|DSEC
OG0004802	LOC6727300|XP_039150423.1|DSIM	LOC6619226|XP_002043445.1|DSEC
OG0004803	LOC6729942|XP_016036702.1|DSIM	LOC6618781|XP_032577251.1|DSEC
OG0004804	LOC6726697|XP_039151580.1|DSIM	LOC6613830|XP_032579108.1|DSEC
OG0004805	LOC6728787|XP_016035473.1|DSIM	LOC6621926|XP_032577266.1|DSEC
OG0004806	LOC27207936|XP_016039172.1|DSIM	LOC6618655|XP_002042914.1|DSEC
OG0004807	LOC6729533|XP_016036206.1|DSIM	LOC6619647|XP_032576171.1|DSEC
OG0004808	LOC6728696|XP_002104032.1|DSIM	LOC6607006|XP_002031795.1|DSEC
OG0004809	LOC6727283|XP_002102672.1|DSIM	LOC6619208|XP_002043429.2|DSEC
OG0004810	LOC6727289|XP_002102676.1|DSIM	LOC6619214|XP_002043433.1|DSEC
