Orthogroup	DSIM.longest_only	DSUB.longest_only
OG0003954	LOC6736757|XP_016030379.1|DSIM	LOC117894293|XP_034657144.1|DSUB
OG0003955	LOC6731814|XP_016024503.1|DSIM	LOC117901558|XP_034668247.1|DSUB
OG0003956	LOC6732680|XP_016025401.1|DSIM	LOC117900485|XP_034666760.1|DSUB
OG0003957	LOC6737252|XP_016030964.1|DSIM	LOC117894617|XP_034657667.1|DSUB
OG0003958	LOC6726126|XP_016039626.1|DSIM	LOC117894089|XP_034656853.1|DSUB
OG0003959	LOC6735450|XP_016028753.1|DSIM	LOC117890627|XP_034651467.1|DSUB
OG0003960	LOC6733227|XP_039152613.1|DSIM	LOC117890239|XP_034650877.1|DSUB
OG0003961	LOC6731399|XP_039151770.1|DSIM	LOC117902587|XP_034669977.1|DSUB
OG0003962	LOC6731044|XP_016023550.1|DSIM	LOC117901025|XP_034667519.1|DSUB
OG0003963	LOC6732768|XP_002079881.2|DSIM	LOC117901858|XP_034668703.1|DSUB
OG0003964	LOC6730864|XP_016023290.1|DSIM	LOC117900432|XP_034666693.1|DSUB
OG0003965	LOC6731436|XP_016024062.1|DSIM	LOC117902159|XP_034669189.1|DSUB
OG0003966	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM	LOC117901861|XP_034668707.1|DSUB
OG0003967	LOC6735571|XP_016028920.1|DSIM	LOC117891808|XP_034653382.1|DSUB
OG0003968	LOC6735568|XP_016028909.1|DSIM	LOC117890285|XP_034650938.1|DSUB
OG0003969	LOC6739261|XP_016028173.1|DSIM	LOC117890808|XP_034651774.1|DSUB
OG0003970	LOC6730459|XP_016022916.2|DSIM	LOC117902476|XP_034669776.1|DSUB
OG0003971	LOC6731772|XP_016024467.1|DSIM	LOC117902329|XP_034669512.1|DSUB
OG0003972	LOC6738108|XP_016031942.1|DSIM	LOC117893209|XP_034655628.1|DSUB
OG0003973	LOC6736145|XP_002083045.1|DSIM	LOC117891962|XP_034653725.1|DSUB
OG0003974	LOC6734080|XP_002081115.1|DSIM	LOC117890162|XP_034650749.1|DSUB
OG0003975	LOC6731576|XP_016024239.1|DSIM	LOC117902118|XP_034669127.1|DSUB
OG0003976	LOC6732831|XP_002079944.1|DSIM	LOC117900394|XP_034666639.1|DSUB
OG0003977	LOC6732199|XP_002079328.1|DSIM	LOC117902245|XP_034669381.1|DSUB
OG0003978	LOC6738657|XP_002085459.1|DSIM	LOC117895753|XP_034659516.1|DSUB
OG0003979	LOC6731844|XP_002078979.1|DSIM	LOC117900006|XP_034666071.1|DSUB
OG0003980	LOC6727995|XP_002103347.2|DSIM	LOC117896524|XP_034660785.1|DSUB
OG0003981	LOC6732093|XP_002079225.1|DSIM	LOC117901702|XP_034668458.1|DSUB
OG0003982	LOC6732816|XP_016025541.1|DSIM	LOC117902664|XP_034670084.1|DSUB
OG0003983	LOC6732457|XP_002079577.1|DSIM	LOC117900192|XP_034666333.1|DSUB
OG0003984	LOC6732760|XP_016025483.1|DSIM	LOC117901233|XP_034667796.1|DSUB
OG0003985	LOC6732764|XP_016025484.1|DSIM	LOC117900623|XP_034666942.1|DSUB
OG0003986	LOC6731339|XP_002078495.2|DSIM	LOC117900550|XP_034666844.1|DSUB
OG0003987	LOC6731341|XP_016023934.1|DSIM	LOC117900301|XP_034666506.1|DSUB
OG0003988	LOC6731046|XP_039147495.1|DSIM	LOC117900551|XP_034666845.1|DSUB
OG0003989	LOC6732064|XP_002079196.1|DSIM	LOC117900429|XP_034666690.1|DSUB
OG0003990	LOC6732389|XP_002079510.1|DSIM	LOC117900325|XP_034666546.1|DSUB
OG0003991	LOC6730978|XP_016023443.1|DSIM	LOC117902349|XP_034669550.1|DSUB
OG0003992	LOC6730975|XP_002078136.1|DSIM	LOC117902087|XP_034669071.1|DSUB
OG0003993	LOC6730961|XP_039149579.1|DSIM	LOC117900888|XP_034667310.1|DSUB
OG0003994	LOC6729993|XP_002105287.1|DSIM	LOC117896966|XP_034661401.1|DSUB
OG0003995	LOC6734288|XP_039147482.1|DSIM	LOC117890864|XP_034651842.1|DSUB
OG0003996	LOC6733624|XP_002080678.1|DSIM	LOC117891128|XP_034652223.1|DSUB
OG0003997	LOC6731344|XP_016023935.1|DSIM	LOC117900424|XP_034666679.1|DSUB
OG0003998	LOC27209337|XP_039148229.1|DSIM	LOC117899978|XP_034666029.1|DSUB
OG0003999	LOC6739549|XP_002076446.1|DSIM	LOC117901862|XP_034668709.1|DSUB
OG0004000	LOC27207325|XP_039153950.1|DSIM	LOC117903165|XP_034670901.1|DSUB
OG0004001	LOC6735998|XP_016029373.1|DSIM	LOC117889869|XP_034650268.1|DSUB
OG0004002	LOC6732901|XP_002080006.1|DSIM	LOC117902635|XP_034670048.1|DSUB
OG0004003	LOC6731959|XP_016024627.1|DSIM	LOC117902568|XP_034669917.1|DSUB
OG0004004	LOC6731452|XP_016024106.1|DSIM	LOC117902797|XP_034670306.1|DSUB
OG0004005	LOC6731087|XP_016023614.1|DSIM	LOC117900109|XP_034666223.1|DSUB
OG0004006	LOC6732977|XP_002080056.1|DSIM	LOC117901596|XP_034668300.1|DSUB
OG0004007	LOC6730857|XP_002078021.1|DSIM	LOC117900718|XP_034667072.1|DSUB
OG0004008	LOC6730424|XP_039147100.1|DSIM	LOC117902012|XP_034668951.1|DSUB
OG0004009	LOC6730705|XP_002077875.2|DSIM	LOC117901490|XP_034668149.1|DSUB
OG0004010	LOC6732273|XP_039153679.1|DSIM	LOC117902126|XP_034669144.1|DSUB
OG0004011	LOC6732234|XP_016024911.1|DSIM	LOC117901756|XP_034668534.1|DSUB
OG0004012	LOC6729122|XP_016035770.1|DSIM	LOC117896309|XP_034660424.1|DSUB
OG0004013	LOC6732296|XP_039154307.1|DSIM	LOC117900063|XP_034666158.1|DSUB
OG0004014	LOC6738109|XP_039149775.1|DSIM	LOC117893207|XP_034655624.1|DSUB
OG0004015	LOC6732161|XP_016024843.1|DSIM	LOC117900205|XP_034666370.1|DSUB
OG0004016	LOC6731788|XP_002078923.1|DSIM	LOC117901134|XP_034667667.1|DSUB
OG0004017	LOC6730955|XP_002078118.1|DSIM	LOC117902365|XP_034669571.1|DSUB
OG0004018	LOC6733322|XP_002080381.1|DSIM	LOC117892316|XP_034654360.1|DSUB
OG0004019	LOC6732991|XP_002080070.1|DSIM	LOC117900602|XP_034666905.1|DSUB
OG0004020	LOC27206524|XP_016023238.1|DSIM	LOC117900027|XP_034666105.1|DSUB
OG0004021	LOC6739182|XP_016023230.1|DSIM	LOC117900613|XP_034666926.1|DSUB
OG0004022	LOC6732498|XP_002079618.1|DSIM	LOC117902061|XP_034669024.1|DSUB
OG0004023	LOC6735284|XP_016028648.1|DSIM	LOC117891529|XP_034652921.1|DSUB
OG0004024	LOC6739242|XP_016025185.1|DSIM	LOC117901856|XP_034668699.1|DSUB
OG0004025	LOC6731681|XP_016024371.1|DSIM	LOC117900037|XP_034666117.1|DSUB
OG0004026	LOC6730656|XP_016023094.1|DSIM	LOC117901640|XP_034668362.1|DSUB
OG0004028	LOC6731115|XP_002078272.1|DSIM	LOC117902150|XP_034669178.1|DSUB
OG0004029	LOC6731523|XP_016024200.1|DSIM	LOC117902625|XP_034670033.1|DSUB
OG0004030	LOC6735975|XP_002082884.1|DSIM	LOC117890854|XP_034651832.1|DSUB
OG0004031	LOC6732067|XP_016024741.1|DSIM	LOC117900287|XP_034666489.1|DSUB
OG0004032	LOC6739551|XP_016025895.1|DSIM	LOC117902108|XP_034669107.1|DSUB
OG0004033	LOC6731706|XP_016024386.1|DSIM	LOC117900701|XP_034667044.1|DSUB
OG0004034	LOC6732724|XP_016025455.1|DSIM	LOC117902658|XP_034670077.1|DSUB
OG0004035	LOC6731036|XP_016023526.1|DSIM	LOC117902216|XP_034669333.1|DSUB
OG0004036	LOC6730771|XP_016023179.1|DSIM	LOC117900055|XP_034666143.1|DSUB
OG0004037	LOC6732142|XP_016024823.1|DSIM	LOC117900661|XP_034666987.1|DSUB
OG0004038	LOC27206531|XP_016022967.1|DSIM	LOC117900821|XP_034667219.1|DSUB
OG0004039	LOC6730697|XP_016023125.1|DSIM	LOC117902778|XP_034670265.1|DSUB
OG0004040	LOC6735772|XP_002082685.1|DSIM	LOC117892144|XP_034654074.1|DSUB
OG0004041	LOC27206588|XP_016038662.1|DSIM	LOC117901135|XP_034667672.1|DSUB
OG0004042	LOC27208893|XP_016030672.1|DSIM	LOC117893981|XP_034656684.1|DSUB
OG0004043	LOC6731874|XP_002079009.1|DSIM	LOC117900220|XP_034666395.1|DSUB
OG0004044	LOC6725376|XP_016038431.1|DSIM	LOC117903238|XP_034671032.1|DSUB
OG0004045	LOC6731915|XP_016024579.1|DSIM	LOC117900196|XP_034666346.1|DSUB
OG0004046	LOC27206200|XP_016022933.1|DSIM	LOC117901956|XP_034668823.1|DSUB
OG0004047	LOC6732044|XP_016024729.1|DSIM	LOC117901318|XP_034667919.1|DSUB
OG0004048	LOC6731013|XP_016023497.1|DSIM	LOC117902073|XP_034669054.1|DSUB
OG0004049	LOC6730418|XP_002077599.1|DSIM	LOC117901707|XP_034668469.1|DSUB
OG0004050	LOC6732741|XP_016025470.1|DSIM	LOC117900117|XP_034666234.1|DSUB
OG0004051	LOC6731984|XP_016024655.1|DSIM	LOC117901938|XP_034668798.1|DSUB
OG0004052	LOC6726322|XP_039152792.1|DSIM	LOC117903260|XP_034671054.1|DSUB
OG0004053	LOC27206159|XP_016027005.1|DSIM	LOC117890778|XP_034651740.1|DSUB
OG0004054	LOC6732690|XP_039154287.1|DSIM	LOC117900580|XP_034666880.1|DSUB
OG0004055	LOC6728665|XP_016035325.1|DSIM	LOC117899426|XP_034665315.1|DSUB
OG0004056	LOC6726644|XP_016033134.1|DSIM	LOC117899459|XP_034665363.1|DSUB
OG0004057	LOC6738758|XP_002085558.1|DSIM	LOC117894401|XP_034657300.1|DSUB
OG0004058	LOC6736583|XP_002083445.1|DSIM	LOC117893005|XP_034655252.1|DSUB
OG0004059	LOC6727168|XP_016033661.1|DSIM	LOC117896990|XP_034661438.1|DSUB
OG0004060	LOC6728541|XP_002103886.1|DSIM	LOC117897607|XP_034662461.1|DSUB
OG0004061	LOC6725719|XP_016038995.1|DSIM	LOC117896179|XP_034660157.1|DSUB
OG0004062	LOC27206263|XP_016029926.1|DSIM	LOC117895395|XP_034658914.1|DSUB
OG0004063	LOC6724960|XP_002105996.1|DSIM	LOC117902135|XP_034669164.1|DSUB
OG0004064	LOC6738214|XP_002085026.2|DSIM	LOC117894283|XP_034657132.1|DSUB
OG0004065	LOC6735664|XP_039148643.1|DSIM	LOC117891993|XP_034653764.1|DSUB
OG0004066	LOC6734500|XP_002081519.2|DSIM	LOC117892231|XP_034654225.1|DSUB
OG0004067	LOC6725700|XP_016038973.1|DSIM	LOC117903854|XP_034672213.1|DSUB
OG0004068	LOC6728839|XP_002104173.2|DSIM	LOC117896230|XP_034660257.1|DSUB
OG0004069	LOC6728837|XP_039151278.1|DSIM	LOC117898189|XP_034663296.1|DSUB
OG0004070	LOC6739613|XP_002076507.2|DSIM	LOC117895466|XP_034659032.1|DSUB
OG0004071	LOC6737366|XP_002084204.2|DSIM	LOC117895244|XP_034658646.1|DSUB
OG0004072	LOC6737367|XP_002084205.2|DSIM	LOC117895245|XP_034658647.1|DSUB
OG0004073	LOC6726313|XP_002107274.1|DSIM	LOC117891788|XP_034653354.1|DSUB
OG0004074	LOC6735715|XP_039148389.1|DSIM	LOC117891804|XP_034653376.1|DSUB
OG0004075	LOC6734321|XP_002081344.1|DSIM	LOC117892708|XP_034655015.1|DSUB
OG0004076	LOC6734319|XP_016027381.1|DSIM	LOC117891145|XP_034652282.1|DSUB
OG0004077	LOC6731432|XP_016024055.1|DSIM	LOC117901947|XP_034668810.1|DSUB
OG0004078	LOC6729714|XP_002105020.1|DSIM	LOC117898745|XP_034664258.1|DSUB
OG0004079	LOC6725364|XP_002106381.1|DSIM	LOC117889772|XP_034650128.1|DSUB
OG0004080	LOC6734789|XP_002081792.1|DSIM	LOC117892184|XP_034654162.1|DSUB
OG0004081	LOC6739433|XP_039147550.1|DSIM	LOC117892506|XP_034654676.1|DSUB
OG0004082	LOC6735487|XP_002082426.1|DSIM	LOC117902918|XP_034670384.1|DSUB
OG0004083	LOC6729324|XP_002104641.2|DSIM	LOC117898474|XP_034663796.1|DSUB
OG0004084	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM	LOC117893139|XP_034655485.1|DSUB
OG0004085	LOC6727788|XP_016034360.1|DSIM	LOC117896282|XP_034660376.1|DSUB
OG0004086	LOC6739776|XP_016036551.1|DSIM	LOC117897414|XP_034662132.1|DSUB
OG0004087	LOC27207989|XP_016038848.1|DSIM	LOC117891429|XP_034652794.1|DSUB
OG0004088	LOC6729824|XP_002105127.1|DSIM	LOC117896483|XP_034660713.1|DSUB
OG0004089	LOC27208056|XP_039152221.1|DSIM	LOC117903279|XP_034671078.1|DSUB
OG0004090	LOC6729389|XP_016036036.1|DSIM	LOC117897671|XP_034662561.1|DSUB
OG0004091	LOC27206465|XP_016034647.1|DSIM	LOC117898856|XP_034664423.1|DSUB
OG0004092	LOC27208079|XP_016038388.2|DSIM	LOC117895369|XP_034658850.1|DSUB
OG0004094	LOC27208947|XP_016038034.1|DSIM	LOC117903037|XP_034670658.1|DSUB
OG0004095	LOC6728475|XP_002103820.2|DSIM	LOC117899324|XP_034665149.1|DSUB
OG0004096	LOC27207937|XP_016036553.1|DSIM	LOC117897415|XP_034662133.1|DSUB
OG0004097	LOC6737902|XP_002084730.1|DSIM	LOC117895763|XP_034659528.1|DSUB
OG0004098	LOC6727790|XP_016034363.1|DSIM	LOC117896832|XP_034661237.1|DSUB
OG0004099	LOC6726734|XP_016033230.2|DSIM	LOC117898489|XP_034663816.1|DSUB
OG0004100	LOC6726746|XP_002102157.1|DSIM	LOC117897883|XP_034662850.1|DSUB
OG0004101	LOC6726748|XP_002102159.2|DSIM	LOC117897255|XP_034661870.1|DSUB
OG0004102	LOC6726749|XP_039151478.1|DSIM	LOC117898716|XP_034664225.1|DSUB
OG0004103	LOC6729712|XP_002105018.1|DSIM	LOC117898751|XP_034664264.1|DSUB
OG0004104	LOC6729234|XP_016035886.1|DSIM	LOC117897941|XP_034662924.1|DSUB
OG0004105	LOC6738216|XP_016032077.1|DSIM	LOC117894898|XP_034658080.1|DSUB
OG0004106	LOC6739013|XP_002085808.1|DSIM	LOC117894788|XP_034657908.1|DSUB
OG0004107	LOC6736515|XP_002083385.1|DSIM	LOC117894272|XP_034657119.1|DSUB
OG0004108	LOC6728000|XP_002103352.1|DSIM	LOC117896525|XP_034660786.1|DSUB
OG0004109	LOC6729391|XP_016036037.1|DSIM	LOC117897674|XP_034662573.1|DSUB
OG0004110	LOC6739097|XP_039149852.1|DSIM	LOC117894159|XP_034656946.1|DSUB
OG0004111	LOC6729651|XP_016036291.1|DSIM	LOC117899250|XP_034665023.1|DSUB
OG0004112	LOC6729731|XP_016036390.1|DSIM	LOC117895952|XP_034659793.1|DSUB
OG0004113	LOC6726597|XP_016040271.1|DSIM	LOC117899059|XP_034664755.1|DSUB
OG0004114	LOC6725195|XP_002106218.1|DSIM	LOC117891069|XP_034652138.1|DSUB
OG0004115	LOC6725192|XP_039152986.1|DSIM	LOC117891007|XP_034652059.1|DSUB
OG0004116	LOC6729646|XP_016036288.1|DSIM	LOC117897326|XP_034661987.1|DSUB
OG0004117	LOC6727643|XP_002103020.1|DSIM	LOC117897470|XP_034662212.1|DSUB
OG0004118	LOC6734943|XP_002081940.1|DSIM	LOC117891877|XP_034653533.1|DSUB
OG0004119	LOC6727618|XP_002102997.1|DSIM	LOC117897357|XP_034662030.1|DSUB
OG0004120	LOC6739731|XP_039151002.1|DSIM	LOC117899773|XP_034665935.1|DSUB
OG0004121	LOC6736827|XP_002083683.1|DSIM	LOC117892957|XP_034655181.1|DSUB
OG0004122	LOC6728009|XP_002103361.1|DSIM	LOC117899222|XP_034664986.1|DSUB
OG0004123	LOC6727171|XP_016033663.1|DSIM	LOC117896066|XP_034659976.1|DSUB
OG0004124	LOC6725818|XP_016039143.1|DSIM	LOC117892104|XP_034654416.1|DSUB
OG0004125	LOC6730169|XP_016036927.1|DSIM	LOC117898854|XP_034664421.1|DSUB
OG0004126	LOC6730160|XP_039150385.1|DSIM	LOC117898843|XP_034664409.1|DSUB
OG0004127	LOC6731715|XP_016024391.1|DSIM	LOC117901999|XP_034668905.1|DSUB
OG0004128	LOC6739742|XP_002076635.1|DSIM	LOC117899790|XP_034665956.1|DSUB
OG0004129	LOC6734049|XP_016027056.2|DSIM	LOC117890690|XP_034651570.1|DSUB
OG0004130	LOC27207261|XP_039152397.1|DSIM	LOC117903210|XP_034670988.1|DSUB
OG0004131	LOC6727868|XP_039150586.1|DSIM	LOC117899799|XP_034665972.1|DSUB
OG0004132	LOC6736549|XP_016030128.1|DSIM	LOC117894449|XP_034657437.1|DSUB
OG0004133	LOC6732039|XP_002079171.1|DSIM	LOC117900953|XP_034667417.1|DSUB
OG0004134	LOC6729517|XP_016036190.1|DSIM	LOC117899759|XP_034665902.1|DSUB
OG0004135	LOC6727359|XP_039151704.1|DSIM	LOC117899294|XP_034665097.1|DSUB
OG0004136	LOC6727160|XP_002102553.1|DSIM	LOC117897754|XP_034662686.1|DSUB
OG0004137	LOC6733796|XP_002080840.1|DSIM	LOC117891904|XP_034653618.1|DSUB
OG0004138	LOC6738347|XP_002085157.1|DSIM	LOC117893416|XP_034655919.1|DSUB
OG0004139	LOC27207950|XP_016037965.1|DSIM	LOC117903414|XP_034671320.1|DSUB
OG0004140	LOC6725336|XP_002106353.1|DSIM	LOC117903689|XP_034671922.1|DSUB
OG0004141	LOC6735380|XP_016028708.1|DSIM	LOC117890622|XP_034651461.1|DSUB
OG0004142	LOC6725807|XP_016039128.2|DSIM	LOC117903586|XP_034671697.1|DSUB
OG0004143	LOC6728353|XP_002103701.1|DSIM	LOC117899363|XP_034665233.1|DSUB
OG0004144	LOC6731694|XP_002078830.1|DSIM	LOC117902018|XP_034668959.1|DSUB
OG0004145	LOC6737254|XP_002084094.1|DSIM	LOC117894622|XP_034657678.1|DSUB
OG0004146	LOC6727902|XP_016034521.1|DSIM	LOC117898974|XP_034664606.1|DSUB
OG0004147	LOC6731709|XP_002078844.1|DSIM	LOC117901996|XP_034668901.1|DSUB
OG0004148	LOC6728324|XP_016034958.1|DSIM	LOC117899666|XP_034665745.1|DSUB
OG0004149	LOC6727167|XP_016033658.1|DSIM	LOC117897825|XP_034662768.1|DSUB
OG0004150	LOC6728018|XP_002103370.2|DSIM	LOC117898855|XP_034664422.1|DSUB
OG0004151	LOC6730356|XP_002105638.1|DSIM	LOC117897545|XP_034662362.1|DSUB
OG0004152	LOC6726808|XP_016033308.1|DSIM	LOC117895958|XP_034659801.1|DSUB
OG0004153	LOC6739385|XP_002076294.1|DSIM	LOC117891120|XP_034652216.1|DSUB
OG0004154	LOC6738331|XP_002085141.2|DSIM	LOC117894016|XP_034656739.1|DSUB
OG0004155	LOC6727911|XP_002103266.1|DSIM	LOC117899413|XP_034665294.1|DSUB
OG0004156	LOC6728028|XP_016034643.1|DSIM	LOC117897738|XP_034662665.1|DSUB
OG0004157	LOC6740230|XP_016040001.1|DSIM	LOC117902256|XP_034669409.1|DSUB
OG0004158	LOC27206268|XP_016029762.1|DSIM	LOC117894190|XP_034656996.1|DSUB
OG0004159	LOC6729574|XP_002104882.1|DSIM	LOC117896011|XP_034659899.1|DSUB
OG0004160	LOC6736422|XP_002083294.1|DSIM	LOC117895393|XP_034658908.1|DSUB
OG0004161	LOC6728591|XP_016035222.1|DSIM	LOC117899791|XP_034665957.1|DSUB
OG0004162	LOC27206848|XP_016035467.1|DSIM	LOC117896507|XP_034660750.1|DSUB
OG0004163	LOC6728752|XP_039150637.1|DSIM	LOC117898062|XP_034663120.1|DSUB
OG0004164	LOC6726703|XP_039151577.1|DSIM	LOC117896477|XP_034660706.1|DSUB
OG0004165	LOC6735617|XP_016028980.1|DSIM	LOC117892010|XP_034653792.1|DSUB
OG0004166	LOC6735976|XP_002082885.1|DSIM	LOC117890853|XP_034651831.1|DSUB
OG0004167	LOC6728904|XP_002104234.2|DSIM	LOC117897092|XP_034661627.1|DSUB
OG0004168	LOC6729444|XP_016022617.1|DSIM	LOC117896422|XP_034660630.1|DSUB
OG0004169	LOC6725349|XP_039152962.1|DSIM	LOC117893471|XP_034655988.1|DSUB
OG0004170	LOC6725668|XP_039152387.1|DSIM	LOC117903084|XP_034670775.1|DSUB
OG0004171	LOC6725153|XP_002106179.1|DSIM	LOC117894943|XP_034658161.1|DSUB
OG0004172	LOC6726131|XP_016039637.1|DSIM	LOC117889628|XP_034649967.1|DSUB
OG0004173	LOC6734714|XP_002081721.1|DSIM	LOC117890193|XP_034650790.1|DSUB
OG0004174	LOC6734332|XP_016027407.1|DSIM	LOC117890824|XP_034651789.1|DSUB
OG0004175	LOC6734843|XP_002081845.1|DSIM	LOC117890521|XP_034651318.1|DSUB
OG0004176	LOC6737263|XP_016030972.1|DSIM	LOC117895807|XP_034659623.1|DSUB
OG0004177	LOC6728030|XP_016034644.1|DSIM	LOC117898554|XP_034663929.1|DSUB
OG0004178	LOC6727654|XP_039151188.1|DSIM	LOC117896582|XP_034660880.1|DSUB
OG0004179	LOC6724920|XP_016037778.1|DSIM	LOC117903540|XP_034671618.1|DSUB
OG0004180	LOC6727412|XP_016033964.1|DSIM	LOC117898503|XP_034663835.1|DSUB
OG0004181	LOC6729285|XP_016035925.1|DSIM	LOC117898564|XP_034663942.1|DSUB
OG0004182	LOC6737811|XP_039150316.1|DSIM	LOC117893822|XP_034656464.1|DSUB
OG0004183	LOC6737810|XP_016031591.2|DSIM	LOC117895543|XP_034659137.1|DSUB
OG0004184	LOC6736722|XP_016030338.1|DSIM	LOC117893167|XP_034655535.1|DSUB
OG0004185	LOC6732143|XP_016024824.1|DSIM	LOC117900663|XP_034666995.1|DSUB
OG0004186	LOC6724888|XP_002105926.1|DSIM	LOC117903249|XP_034671043.1|DSUB, LOC117891953|XP_034653707.1|DSUB
OG0004187	LOC6728410|XP_002103757.2|DSIM	LOC117898262|XP_034663406.1|DSUB
OG0004188	LOC6727996|XP_016034596.1|DSIM	LOC117896514|XP_034660771.1|DSUB
OG0004189	LOC6727994|XP_002103346.1|DSIM	LOC117896522|XP_034660782.1|DSUB
OG0004190	LOC6727071|XP_016033565.1|DSIM	LOC117898893|XP_034664467.1|DSUB
OG0004191	LOC6727068|XP_002102465.1|DSIM	LOC117898899|XP_034664472.1|DSUB
OG0004192	LOC6727482|XP_016034071.1|DSIM	LOC117899287|XP_034665087.1|DSUB
OG0004193	LOC6725595|XP_039152552.1|DSIM	LOC117902576|XP_034669938.1|DSUB
OG0004194	LOC6727601|XP_016034194.1|DSIM	LOC117896689|XP_034661031.1|DSUB
OG0004195	LOC6740545|XP_016039406.1|DSIM	LOC117903319|XP_034671152.1|DSUB
OG0004196	LOC6730001|XP_002105295.3|DSIM	LOC117896887|XP_034661307.1|DSUB
OG0004197	LOC6728520|XP_002103865.2|DSIM	LOC117897078|XP_034661604.1|DSUB
OG0004198	LOC6726720|XP_002102131.2|DSIM	LOC117896074|XP_034659994.1|DSUB
OG0004199	LOC6727834|XP_039150865.1|DSIM	LOC117896087|XP_034660017.1|DSUB
OG0004200	LOC6735619|XP_016028982.1|DSIM	LOC117891056|XP_034652120.1|DSUB
OG0004201	LOC6730011|XP_002105305.2|DSIM	LOC117896289|XP_034660397.1|DSUB
OG0004202	LOC6729151|XP_002104472.1|DSIM	LOC117897523|XP_034662332.1|DSUB
OG0004203	LOC6727867|XP_016034448.1|DSIM	LOC117899800|XP_034665974.1|DSUB
OG0004204	LOC6738711|XP_002085512.1|DSIM	LOC117893836|XP_034656491.1|DSUB
OG0004205	LOC6738099|XP_002084913.1|DSIM	LOC117894552|XP_034657566.1|DSUB
OG0004206	LOC6727383|XP_016033919.1|DSIM	LOC117896722|XP_034661074.1|DSUB
OG0004207	LOC6727384|XP_002102769.1|DSIM	LOC117896734|XP_034661090.1|DSUB
OG0004208	LOC6728506|XP_016035144.1|DSIM	LOC117898416|XP_034663677.1|DSUB
OG0004209	LOC6729462|XP_016036136.1|DSIM	LOC117897333|XP_034661993.1|DSUB
OG0004210	LOC6727212|XP_002102604.2|DSIM	LOC117899505|XP_034665446.1|DSUB
OG0004211	LOC27208509|XP_016023038.1|DSIM	LOC117901563|XP_034668251.1|DSUB
OG0004212	LOC6728783|XP_016035463.1|DSIM	LOC117897549|XP_034662367.1|DSUB
OG0004213	LOC6728872|XP_016035566.1|DSIM	LOC117899491|XP_034665430.1|DSUB
OG0004214	LOC6735501|XP_002082440.1|DSIM	LOC117891789|XP_034653351.1|DSUB
OG0004215	LOC6734645|XP_002081652.2|DSIM	LOC117891750|XP_034653246.1|DSUB
OG0004216	LOC6738046|XP_016031871.1|DSIM	LOC117894358|XP_034657240.1|DSUB
OG0004217	LOC6736869|XP_016030518.1|DSIM	LOC117895367|XP_034658845.1|DSUB
OG0004218	LOC6726302|XP_002107263.2|DSIM	LOC117903870|XP_034672251.1|DSUB
OG0004219	LOC6728898|XP_002104231.1|DSIM	LOC117897199|XP_034661792.1|DSUB
OG0004220	LOC6727891|XP_039150686.1|DSIM	LOC117895980|XP_034659833.1|DSUB
OG0004221	LOC6727230|XP_002102622.1|DSIM	LOC117897884|XP_034662851.1|DSUB
OG0004222	LOC6728445|XP_016035054.1|DSIM	LOC117899273|XP_034665062.1|DSUB
OG0004223	LOC6728441|XP_016035047.2|DSIM	LOC117898405|XP_034663659.1|DSUB
OG0004224	LOC6726822|XP_016033327.1|DSIM	LOC117898215|XP_034663332.1|DSUB
OG0004225	LOC6725191|XP_002106215.1|DSIM	LOC117894847|XP_034658405.1|DSUB, LOC117897140|XP_034662114.1|DSUB, LOC117897945|XP_034663343.1|DSUB
OG0004226	LOC6727823|XP_016034410.1|DSIM	LOC117896081|XP_034660008.1|DSUB
OG0004227	LOC6727870|XP_016034450.1|DSIM	LOC117897223|XP_034661830.1|DSUB
OG0004228	LOC6727869|XP_002103224.1|DSIM	LOC117897224|XP_034661832.1|DSUB
OG0004229	LOC6734669|XP_016027857.1|DSIM	LOC117890454|XP_034651182.1|DSUB
OG0004230	LOC6725409|XP_039152192.1|DSIM	LOC117892081|XP_034653963.1|DSUB
OG0004231	LOC27208679|XP_016030357.1|DSIM	LOC117895321|XP_034658779.1|DSUB
OG0004232	LOC6736734|XP_016030359.1|DSIM	LOC117895324|XP_034658783.1|DSUB
OG0004233	LOC6736735|XP_016030360.1|DSIM	LOC117895323|XP_034658782.1|DSUB
OG0004234	LOC6736747|XP_002083603.1|DSIM	LOC117895167|XP_034658519.1|DSUB
OG0004235	LOC6739957|XP_016037888.1|DSIM	LOC117903126|XP_034670846.1|DSUB
OG0004236	LOC6727594|XP_002102973.1|DSIM	LOC117898347|XP_034663569.1|DSUB
OG0004237	LOC6727111|XP_016033588.1|DSIM	LOC117896146|XP_034660110.1|DSUB
OG0004238	LOC6727637|XP_002103014.1|DSIM	LOC117897604|XP_034662452.1|DSUB
OG0004239	LOC6727223|XP_002102615.1|DSIM	LOC117898080|XP_034663149.1|DSUB
OG0004240	LOC6726775|XP_002102183.2|DSIM	LOC117897145|XP_034661705.1|DSUB
OG0004241	LOC6728862|XP_016035546.1|DSIM	LOC117897623|XP_034662482.1|DSUB
OG0004242	LOC6728845|XP_016035528.1|DSIM	LOC117898910|XP_034664489.1|DSUB
OG0004243	LOC6736858|XP_002083714.1|DSIM	LOC117893017|XP_034655264.1|DSUB
