Orthogroup	DSIM.longest_only	DBIA.longest_only
OG0006709	LOC6725789|XP_002106786.2|DSIM	LOC108036333|XP_016967861.1|DBIA
OG0006710	LOC6737027|XP_016030660.1|DSIM	LOC108028284|XP_016955482.1|DBIA
OG0006711	LOC6737028|XP_016030662.2|DSIM	LOC108027960|XP_016955074.1|DBIA
OG0006712	LOC6736501|XP_039149674.1|DSIM	LOC108035041|XP_016965900.1|DBIA
OG0006713	LOC6737579|XP_002084412.1|DSIM	LOC108035559|XP_016966716.1|DBIA
OG0006714	LOC6737580|XP_016031373.1|DSIM	LOC108035676|XP_016966874.1|DBIA
OG0006715	LOC6737032|XP_016030665.1|DSIM	LOC108028613|XP_016956022.1|DBIA
OG0006716	LOC27207921|XP_016023231.1|DSIM	LOC108027818|XP_016954886.1|DBIA
OG0006717	LOC6739640|XP_002076535.2|DSIM	LOC108030687|XP_016959210.1|DBIA
OG0006718	LOC6737834|XP_002084662.1|DSIM	LOC108030572|XP_016958972.1|DBIA
OG0006719	LOC27208473|XP_016032242.1|DSIM	LOC108034556|XP_016964973.1|DBIA
OG0006720	LOC6738554|XP_002085359.1|DSIM	LOC108028840|XP_016956322.1|DBIA
OG0006721	LOC6737824|XP_039149127.1|DSIM	LOC108035354|XP_016966436.1|DBIA
OG0006722	LOC6738307|XP_016032160.1|DSIM	LOC108035633|XP_016966823.1|DBIA
OG0006723	LOC6731300|XP_016023867.1|DSIM	LOC108034130|XP_016964407.1|DBIA
OG0006724	LOC6729474|XP_016036147.1|DSIM	LOC108031963|XP_016961241.1|DBIA
OG0006725	LOC6729469|XP_002104779.1|DSIM	LOC108032120|XP_016961442.1|DBIA
OG0006726	LOC27206442|XP_016034720.1|DSIM	LOC108024599|XP_016950099.1|DBIA
OG0006727	LOC6729467|XP_002104777.1|DSIM	LOC108031904|XP_016961160.1|DBIA
OG0006728	LOC6728834|XP_002104168.1|DSIM	LOC108031334|XP_016960076.1|DBIA
OG0006729	LOC6733900|XP_016026941.1|DSIM	LOC108036563|XP_016968298.1|DBIA
OG0006730	LOC6733899|XP_002080943.1|DSIM	LOC108036243|XP_016967740.1|DBIA
OG0006731	LOC6731294|XP_002078450.1|DSIM	LOC108034054|XP_016964298.1|DBIA
OG0006732	LOC6737223|XP_016030931.1|DSIM	LOC108034594|XP_016965015.1|DBIA
OG0006733	LOC6739002|XP_016032830.1|DSIM	LOC108028050|XP_016955178.1|DBIA
OG0006734	LOC6737067|XP_002083914.1|DSIM	LOC108028519|XP_016955891.1|DBIA
OG0006735	LOC6737230|XP_002084070.1|DSIM	LOC108035321|XP_016966385.1|DBIA
OG0006736	LOC6736851|XP_002083707.1|DSIM	LOC108035334|XP_016966401.1|DBIA
OG0006737	LOC6738485|XP_002085291.1|DSIM	LOC108028057|XP_016955184.1|DBIA
OG0006738	LOC6734372|XP_002081393.2|DSIM	LOC108029665|XP_016957581.1|DBIA
OG0006739	LOC6736908|XP_002083760.1|DSIM	LOC108028372|XP_016955652.1|DBIA
OG0006740	LOC6739623|XP_016030919.1|DSIM	LOC108035004|XP_016965836.1|DBIA
OG0006741	LOC6737212|XP_002084052.1|DSIM	LOC108035003|XP_016965834.1|DBIA
OG0006742	LOC6727912|XP_002103267.2|DSIM	LOC108026198|XP_016952479.1|DBIA
OG0006743	LOC6730442|XP_016022904.1|DSIM	LOC108029149|XP_016956769.1|DBIA
OG0006744	LOC6737500|XP_016031295.1|DSIM	LOC108035425|XP_016966544.1|DBIA
OG0006745	LOC6727840|XP_016034427.1|DSIM	LOC108024541|XP_016950002.1|DBIA
OG0006746	LOC6737299|XP_016031009.1|DSIM	LOC108035280|XP_016966333.1|DBIA
OG0006747	LOC6737224|XP_016030932.1|DSIM	LOC108035512|XP_016966663.1|DBIA
OG0006748	LOC6724812|XP_002105853.1|DSIM	LOC108024149|XP_016949439.1|DBIA
OG0006749	LOC6736400|XP_039150118.1|DSIM	LOC108035251|XP_016966278.1|DBIA
OG0006750	LOC6725749|XP_002106749.1|DSIM	LOC108024878|XP_016950511.1|DBIA
OG0006752	LOC6736697|XP_016030312.1|DSIM	LOC108034593|XP_016965014.1|DBIA
OG0006753	LOC6736698|XP_002083554.1|DSIM	LOC108034654|XP_016965082.1|DBIA
OG0006754	LOC6736205|XP_002083100.2|DSIM	LOC108029507|XP_016957284.1|DBIA
OG0006755	LOC27208892|XP_016029737.1|DSIM	LOC108030819|XP_016959423.1|DBIA
OG0006756	LOC6736967|XP_016030603.1|DSIM	LOC108028820|XP_016956296.1|DBIA
OG0006757	LOC6736965|XP_002083812.1|DSIM	LOC108027997|XP_016955113.1|DBIA
OG0006758	LOC6736512|XP_002083382.1|DSIM	LOC108035122|XP_016966042.1|DBIA
OG0006759	LOC6736511|XP_016030088.1|DSIM	LOC108035121|XP_016966041.1|DBIA
OG0006760	LOC6738946|XP_016032775.1|DSIM	LOC108028268|XP_016955454.1|DBIA
OG0006761	LOC6726883|XP_016033397.1|DSIM	LOC108027169|XP_016953938.1|DBIA
OG0006762	LOC27207460|XP_016040243.1|DSIM	LOC108027550|XP_016954502.1|DBIA
OG0006763	LOC6735124|XP_002082101.2|DSIM	LOC108030404|XP_016958778.1|DBIA
OG0006764	LOC27206810|XP_016027543.2|DSIM	LOC108036911|XP_016968806.1|DBIA
OG0006765	LOC6735121|XP_016028395.1|DSIM	LOC108030366|XP_016958724.1|DBIA
OG0006766	LOC6736360|XP_016029849.1|DSIM	LOC108028920|XP_016956431.1|DBIA
OG0006767	LOC6738966|XP_002085761.1|DSIM	LOC108028704|XP_016956142.1|DBIA
OG0006768	LOC6738965|XP_002085760.1|DSIM	LOC108028701|XP_016956137.1|DBIA
OG0006769	LOC6738967|XP_002085762.1|DSIM	LOC108028738|XP_016956193.1|DBIA
OG0006770	LOC6736927|XP_002083774.1|DSIM	LOC108028114|XP_016955252.1|DBIA
OG0006771	LOC27206334|XP_016040086.1|DSIM	LOC108023980|XP_016949197.1|DBIA
OG0006772	LOC6739306|XP_016026375.1|DSIM	LOC108036317|XP_016967818.1|DBIA
OG0006773	LOC6736574|XP_002083436.1|DSIM	LOC108034950|XP_016965723.1|DBIA
OG0006774	LOC6738718|XP_016032530.1|DSIM	LOC108030800|XP_016959371.1|DBIA
OG0006775	LOC6738421|XP_002085230.1|DSIM	LOC108035233|XP_016966252.1|DBIA
OG0006776	LOC6736700|XP_016030315.1|DSIM	LOC108035462|XP_016966596.1|DBIA
OG0006777	LOC6738423|XP_002085232.1|DSIM	LOC108034410|XP_016964781.1|DBIA
OG0006778	LOC6736475|XP_002083346.1|DSIM	LOC108034512|XP_016964925.1|DBIA
OG0006779	LOC6736348|XP_016029818.1|DSIM	LOC108030088|XP_016958218.1|DBIA
OG0006780	LOC6737152|XP_002083999.1|DSIM	LOC108028611|XP_016956021.1|DBIA
OG0006781	LOC120284200|XP_039149119.1|DSIM	LOC108035408|XP_016966517.1|DBIA
OG0006782	LOC6739597|XP_016029876.1|DSIM	LOC108029277|XP_016956968.1|DBIA
OG0006783	LOC6734657|XP_039147999.1|DSIM	LOC108030021|XP_016958026.1|DBIA
OG0006784	LOC6736770|XP_016030402.1|DSIM	LOC108035129|XP_016966051.1|DBIA
OG0006785	LOC6735682|XP_002082598.1|DSIM	LOC108026873|XP_016953550.1|DBIA
OG0006786	LOC6735142|XP_039148783.1|DSIM	LOC108030299|XP_016958622.1|DBIA
OG0006787	LOC6737696|XP_016031464.1|DSIM	LOC108030604|XP_016959080.1|DBIA
OG0006788	LOC6737697|XP_016031466.1|DSIM	LOC108030607|XP_016959085.1|DBIA
OG0006789	LOC6726187|XP_002107163.2|DSIM	LOC108033075|XP_016962733.1|DBIA
OG0006790	LOC6730769|XP_002077937.1|DSIM	LOC108027883|XP_016954988.1|DBIA
OG0006791	LOC6737793|XP_016031571.1|DSIM	LOC108035696|XP_016966906.1|DBIA
OG0006792	LOC6737467|XP_016031252.1|DSIM	LOC108034515|XP_016964928.1|DBIA
OG0006793	LOC6737472|XP_002084308.1|DSIM	LOC108034935|XP_016965688.1|DBIA
OG0006794	LOC6733265|XP_002080328.1|DSIM	LOC108030185|XP_016958422.1|DBIA
OG0006795	LOC6736707|XP_039150331.1|DSIM	LOC108035459|XP_016966589.1|DBIA
OG0006796	LOC6739016|XP_016032857.1|DSIM	LOC108030921|XP_016959604.1|DBIA
OG0006797	LOC6731769|XP_002078904.2|DSIM	LOC108035215|XP_016966224.1|DBIA
OG0006798	LOC6737339|XP_002084177.1|DSIM	LOC108029357|XP_016957073.1|DBIA
OG0006799	LOC6737436|XP_016031209.1|DSIM	LOC108034976|XP_016965783.1|DBIA
OG0006800	LOC6737990|XP_016031787.1|DSIM	LOC108034883|XP_016965580.1|DBIA
OG0006801	LOC6740040|XP_002076925.2|DSIM	LOC108023664|XP_016948774.1|DBIA
OG0006802	LOC6734635|XP_016027803.1|DSIM	LOC108030236|XP_016958517.1|DBIA
OG0006803	LOC6733932|XP_002080976.2|DSIM	LOC108022283|XP_016946631.1|DBIA
OG0006804	LOC6737481|XP_016031265.1|DSIM	LOC108035318|XP_016966380.1|DBIA
OG0006805	LOC6734205|XP_016027251.1|DSIM	LOC108029664|XP_016957580.1|DBIA
OG0006806	LOC6738323|XP_016032166.1|DSIM	LOC108035257|XP_016966292.1|DBIA
OG0006807	LOC6739664|XP_039149696.1|DSIM	LOC108030850|XP_016959477.1|DBIA
OG0006808	LOC6733707|XP_002080754.1|DSIM	LOC108036622|XP_016968382.1|DBIA
OG0006809	LOC6736640|XP_002083496.1|DSIM	LOC108034649|XP_016965077.1|DBIA
OG0006810	LOC6738242|XP_016032110.1|DSIM	LOC108035313|XP_016966376.1|DBIA
OG0006811	LOC6729743|XP_002105049.1|DSIM	LOC108025113|XP_016950867.1|DBIA
OG0006812	LOC6737257|XP_016030967.1|DSIM	LOC108034740|XP_016965173.1|DBIA
OG0006813	LOC27208040|XP_016034156.1|DSIM	LOC108024421|XP_016949831.1|DBIA
OG0006814	LOC6737781|XP_002084609.1|DSIM	LOC108034925|XP_016965670.1|DBIA
OG0006815	LOC27207400|XP_016030236.1|DSIM	LOC108035144|XP_016966076.1|DBIA
OG0006816	LOC6736643|XP_016030237.1|DSIM	LOC108035352|XP_016966432.1|DBIA
OG0006817	LOC6736461|XP_016030001.1|DSIM	LOC108035569|XP_016966727.1|DBIA
OG0006818	LOC6736270|XP_039149936.1|DSIM	LOC108031115|XP_016959819.1|DBIA
OG0006819	LOC6738700|XP_016032518.1|DSIM	LOC108030829|XP_016959438.1|DBIA
OG0006820	LOC6738704|XP_002085505.1|DSIM	LOC108030741|XP_016959277.1|DBIA
OG0006821	LOC6731950|XP_016024613.1|DSIM	LOC108033982|XP_016964195.1|DBIA
OG0006822	LOC6735400|XP_016028717.1|DSIM	LOC108029723|XP_016957689.1|DBIA
OG0006823	LOC6738385|XP_002085194.1|DSIM	LOC108035420|XP_016966530.1|DBIA
OG0006824	LOC6736873|XP_016030519.1|DSIM	LOC108034520|XP_016964932.1|DBIA
OG0006825	LOC6737907|XP_002084734.1|DSIM	LOC108028655|XP_016956070.1|DBIA
OG0006826	LOC6738365|XP_039149616.1|DSIM	LOC108035223|XP_016966240.1|DBIA
OG0006827	LOC6727056|XP_002102453.1|DSIM	LOC108027383|XP_016954305.1|DBIA
OG0006828	LOC6731763|XP_002078898.1|DSIM	LOC108035115|XP_016966038.1|DBIA
OG0006829	LOC6736933|XP_002083780.1|DSIM	LOC108028620|XP_016956029.1|DBIA
OG0006830	LOC6736404|XP_002083276.2|DSIM	LOC108035132|XP_016966062.1|DBIA
OG0006831	LOC27208660|XP_016030997.1|DSIM	LOC108035292|XP_016966347.1|DBIA
OG0006832	LOC6737323|XP_016031053.1|DSIM	LOC108034622|XP_016965047.1|DBIA
OG0006833	LOC6738994|XP_016032819.1|DSIM	LOC108028378|XP_016955660.1|DBIA
OG0006834	LOC6729046|XP_002104367.1|DSIM	LOC108031129|XP_016959832.1|DBIA
OG0006835	LOC6737219|XP_002084059.1|DSIM	LOC108034956|XP_016965736.1|DBIA
OG0006836	LOC6736535|XP_016030119.1|DSIM	LOC108034804|XP_016965319.1|DBIA
OG0006837	LOC6736758|XP_002083614.2|DSIM	LOC108035206|XP_016966206.1|DBIA
OG0006838	LOC6737508|XP_016031301.1|DSIM	LOC108034985|XP_016965803.1|DBIA
OG0006839	LOC6736754|XP_002083610.1|DSIM	LOC108035536|XP_016966692.1|DBIA
OG0006840	LOC6731223|XP_016023765.1|DSIM	LOC108033922|XP_016964083.1|DBIA
OG0006841	LOC6736780|XP_002083636.2|DSIM	LOC108034601|XP_016965023.1|DBIA
OG0006842	LOC27209329|XP_039149190.1|DSIM	LOC108035609|XP_016966783.1|DBIA
OG0006843	LOC6724896|XP_016037730.1|DSIM	LOC108023752|XP_016948878.1|DBIA
OG0006844	LOC6728654|XP_002103994.1|DSIM	LOC108031174|XP_016959882.1|DBIA
OG0006845	LOC6738413|XP_016032263.1|DSIM	LOC108035508|XP_016966656.1|DBIA
OG0006846	LOC6737045|XP_016030674.1|DSIM	LOC108028814|XP_016956288.1|DBIA
OG0006847	LOC27206284|XP_016030676.1|DSIM	LOC108028549|XP_016955938.1|DBIA
OG0006848	LOC6735556|XP_016028896.1|DSIM	LOC108026539|XP_016952976.1|DBIA
OG0006849	LOC6737311|XP_002084149.1|DSIM	LOC108035473|XP_016966611.1|DBIA
OG0006850	LOC6737312|XP_039149754.1|DSIM	LOC108035434|XP_016966555.1|DBIA
OG0006851	LOC6737317|XP_016031034.1|DSIM	LOC108035561|XP_016966718.1|DBIA
OG0006852	LOC6733871|XP_016026897.1|DSIM	LOC108036364|XP_016967934.1|DBIA
OG0006853	LOC6737249|XP_039149689.1|DSIM	LOC108034745|XP_016965182.1|DBIA
OG0006854	LOC6733791|XP_016026751.1|DSIM	LOC108036643|XP_016968406.1|DBIA
OG0006855	LOC6737842|XP_002084670.1|DSIM	LOC108030671|XP_016959186.1|DBIA
OG0006856	LOC6735113|XP_039147424.1|DSIM	LOC108030124|XP_016958315.1|DBIA
OG0006857	LOC6739275|XP_016026058.1|DSIM	LOC108030944|XP_016959631.1|DBIA
OG0006858	LOC6737189|XP_002084035.2|DSIM	LOC108035216|XP_016966221.1|DBIA
OG0006859	LOC6739308|XP_039148098.1|DSIM	LOC108036478|XP_016968147.1|DBIA
OG0006860	LOC6733897|XP_016026939.1|DSIM	LOC108036360|XP_016967927.1|DBIA
OG0006861	LOC6734214|XP_016027255.1|DSIM	LOC108029610|XP_016957479.1|DBIA
OG0006862	LOC6737369|XP_016031107.1|DSIM	LOC108030980|XP_016959672.1|DBIA
OG0006863	LOC27206339|XP_016039914.1|DSIM	LOC108035783|XP_016966993.1|DBIA
OG0006864	LOC6734233|XP_002081262.1|DSIM	LOC108029494|XP_016957256.1|DBIA
OG0006865	LOC6727697|XP_039150721.1|DSIM	LOC108024741|XP_016950327.1|DBIA
OG0006866	LOC6735727|XP_002082640.1|DSIM	LOC108026847|XP_016953514.1|DBIA
OG0006867	LOC6735004|XP_039148117.1|DSIM	LOC108022642|XP_016947185.1|DBIA
OG0006868	LOC6735005|XP_016028281.1|DSIM	LOC108022641|XP_016947184.1|DBIA
OG0006869	LOC6740609|XP_016027314.1|DSIM	LOC108030019|XP_016958022.1|DBIA
OG0006870	LOC6733895|XP_039147248.1|DSIM	LOC108036357|XP_016967922.1|DBIA
OG0006871	LOC6733496|XP_002080553.1|DSIM	LOC108029686|XP_016957631.1|DBIA
OG0006872	LOC6733414|XP_002080471.1|DSIM	LOC108030411|XP_016958786.1|DBIA
OG0006873	LOC6735521|XP_016028861.1|DSIM	LOC108026800|XP_016953450.1|DBIA
OG0006874	LOC6739590|XP_039148983.1|DSIM	LOC108035858|XP_016967092.1|DBIA
OG0006875	LOC6732706|XP_002079820.1|DSIM	LOC108033834|XP_016963950.1|DBIA
OG0006876	LOC6736015|XP_016029401.1|DSIM	LOC108026678|XP_016953241.1|DBIA
OG0006877	LOC27207647|XP_016022949.1|DSIM	LOC108028960|XP_016956488.1|DBIA
OG0006878	LOC6731145|XP_016023699.1|DSIM	LOC108027317|XP_016954211.1|DBIA
OG0006879	LOC6734818|XP_016028049.1|DSIM	LOC108036598|XP_016968346.1|DBIA
OG0006880	LOC6732497|XP_002079617.1|DSIM	LOC108033288|XP_016963043.1|DBIA
OG0006881	LOC6739238|XP_016024988.1|DSIM	LOC108032613|XP_016962036.1|DBIA
OG0006882	LOC27206621|XP_016026943.1|DSIM	LOC108036237|XP_016967734.1|DBIA
OG0006884	LOC6739188|XP_002076091.1|DSIM	LOC108027896|XP_016955004.1|DBIA
OG0006885	LOC6731852|XP_016024533.1|DSIM	LOC108033843|XP_016963959.1|DBIA
OG0006886	LOC6729211|XP_016035865.1|DSIM	LOC108031069|XP_016959764.1|DBIA
OG0006887	LOC27206583|XP_016037742.1|DSIM	LOC108023341|XP_016948171.1|DBIA
OG0006888	LOC6731815|XP_016024504.1|DSIM	LOC108034114|XP_016964381.1|DBIA
OG0006889	LOC6733121|XP_002080198.1|DSIM	LOC108027382|XP_016954309.1|DBIA
OG0006890	LOC6731011|XP_016023496.1|DSIM	LOC108027904|XP_016955011.1|DBIA
OG0006891	LOC6732037|XP_002079169.1|DSIM	LOC108034243|XP_016964584.1|DBIA
OG0006892	LOC6739191|XP_016022970.1|DSIM	LOC108029239|XP_016956923.1|DBIA
OG0006893	LOC6730421|XP_002077602.1|DSIM	LOC108036833|XP_016968669.1|DBIA
OG0006894	LOC6730422|XP_016022890.1|DSIM	LOC108036849|XP_016968708.1|DBIA
OG0006895	LOC6725252|XP_039153456.1|DSIM	LOC108033090|XP_016962774.1|DBIA
OG0006896	LOC6732460|XP_016025101.1|DSIM	LOC108032403|XP_016961713.1|DBIA
OG0006897	LOC6731636|XP_016024316.1|DSIM	LOC108032611|XP_016962031.1|DBIA
OG0006898	LOC6732704|XP_002079818.1|DSIM	LOC108033835|XP_016963951.1|DBIA
OG0006899	LOC6730662|XP_002077832.1|DSIM	LOC108036155|XP_016967636.1|DBIA
OG0006900	LOC6725693|XP_002106696.1|DSIM	LOC108029719|XP_016957724.1|DBIA
OG0006901	LOC6730441|XP_002077622.1|DSIM	LOC108029255|XP_016956939.1|DBIA
OG0006902	LOC6724993|XP_002106028.2|DSIM	LOC108025616|XP_016951638.1|DBIA
OG0006903	LOC6730064|XP_016036837.1|DSIM	LOC108025989|XP_016952171.1|DBIA
OG0006904	LOC6732251|XP_002079380.1|DSIM	LOC108032702|XP_016962169.1|DBIA
OG0006905	LOC6732613|XP_002079732.3|DSIM	LOC108033744|XP_016963792.1|DBIA
OG0006906	LOC6732730|XP_002079844.1|DSIM	LOC108034070|XP_016964316.1|DBIA
OG0006907	LOC6733038|XP_039152237.1|DSIM	LOC108033626|XP_016963492.1|DBIA
OG0006908	LOC6732388|XP_002079509.1|DSIM	LOC108029213|XP_016956893.1|DBIA
OG0006909	LOC6731787|XP_002078922.1|DSIM	LOC108034315|XP_016964673.1|DBIA
OG0006910	LOC6731513|XP_016024187.1|DSIM	LOC108036092|XP_016967532.1|DBIA
OG0006911	LOC6728580|XP_016040108.1|DSIM	LOC108024746|XP_016950341.1|DBIA
OG0006912	LOC6732830|XP_016025555.1|DSIM	LOC108032578|XP_016961970.1|DBIA
OG0006913	LOC6731342|XP_002078498.1|DSIM	LOC108033870|XP_016964002.1|DBIA
OG0006914	LOC6737964|XP_002084780.1|DSIM	LOC108035204|XP_016966204.1|DBIA
OG0006915	LOC6730846|XP_016023264.1|DSIM	LOC108034683|XP_016965116.1|DBIA
OG0006916	LOC6732221|XP_016024898.1|DSIM	LOC108032554|XP_016961921.1|DBIA
OG0006917	LOC6732453|XP_016025093.1|DSIM	LOC108032606|XP_016962021.1|DBIA
OG0006918	LOC6732450|XP_002079571.1|DSIM	LOC108032386|XP_016961696.1|DBIA
OG0006919	LOC6740538|XP_016024327.1|DSIM	LOC108032633|XP_016962063.1|DBIA
OG0006920	LOC6731955|XP_016024615.1|DSIM	LOC108033304|XP_016963063.1|DBIA
OG0006921	LOC6730894|XP_016023316.1|DSIM	LOC108032536|XP_016961893.1|DBIA
OG0006922	LOC6732202|XP_002079331.1|DSIM	LOC108032764|XP_016962249.1|DBIA
OG0006923	LOC6730920|XP_002078084.1|DSIM	LOC108029125|XP_016956732.1|DBIA
OG0006924	LOC6739586|XP_002076482.1|DSIM	LOC108036868|XP_016968732.1|DBIA
OG0006925	LOC6730052|XP_016036822.1|DSIM	LOC108026020|XP_016952200.1|DBIA
OG0006926	LOC6730715|XP_039147210.1|DSIM	LOC108029131|XP_016956740.1|DBIA
OG0006927	LOC6730712|XP_002077882.2|DSIM	LOC108029256|XP_016956940.1|DBIA
OG0006928	LOC27208846|XP_016023145.1|DSIM	LOC108029130|XP_016956739.1|DBIA
OG0006929	LOC6730400|XP_039147122.1|DSIM	LOC108033252|XP_016963010.1|DBIA
OG0006930	LOC6730996|XP_002078157.2|DSIM	LOC108027646|XP_016954651.1|DBIA
OG0006931	LOC6732059|XP_002079191.1|DSIM	LOC108034174|XP_016964474.1|DBIA
OG0006932	LOC6731797|XP_002078932.2|DSIM	LOC108033913|XP_016964072.1|DBIA
OG0006933	LOC6731792|XP_002078927.1|DSIM	LOC108033326|XP_016963100.1|DBIA
OG0006934	LOC6728582|XP_016035212.2|DSIM	LOC108024637|XP_016950171.1|DBIA
OG0006935	LOC6732454|XP_016025095.1|DSIM	LOC108032608|XP_016962026.1|DBIA
OG0006936	LOC6731235|XP_039147290.1|DSIM	LOC108033860|XP_016963986.1|DBIA
OG0006937	LOC6731767|XP_016024452.1|DSIM	LOC108034954|XP_016965735.1|DBIA
OG0006938	LOC6731696|XP_002078832.1|DSIM	LOC108034142|XP_016964429.1|DBIA
OG0006939	LOC6725175|XP_016038192.1|DSIM	LOC108024232|XP_016949593.1|DBIA
OG0006940	LOC6731353|XP_016023940.1|DSIM	LOC108033767|XP_016963851.1|DBIA
OG0006941	LOC6731931|XP_039151398.1|DSIM	LOC108033703|XP_016963698.1|DBIA
OG0006942	LOC6733873|XP_016026901.1|DSIM	LOC108036548|XP_016968265.1|DBIA
OG0006943	LOC6732563|XP_016025244.1|DSIM	LOC108034282|XP_016964633.1|DBIA
OG0006944	LOC6730594|XP_016023042.1|DSIM	LOC108027749|XP_016954790.1|DBIA
OG0006945	LOC6732688|XP_016025421.1|DSIM	LOC108033994|XP_016964208.1|DBIA
OG0006946	LOC6728294|XP_016034929.1|DSIM	LOC108024897|XP_016950536.1|DBIA
OG0006947	LOC6732382|XP_002079503.1|DSIM	LOC108029249|XP_016956932.1|DBIA
OG0006948	LOC27208029|XP_016025617.1|DSIM	LOC108032667|XP_016962117.1|DBIA
OG0006949	LOC6730968|XP_002078130.2|DSIM	LOC108027947|XP_016955065.1|DBIA
OG0006950	LOC6733162|XP_016026036.1|DSIM	LOC108035375|XP_016966472.1|DBIA
OG0006951	LOC6731516|XP_016024191.1|DSIM	LOC108036089|XP_016967527.1|DBIA
OG0006952	LOC6728331|XP_039151946.1|DSIM	LOC108032195|XP_016961539.1|DBIA
OG0006953	LOC6737192|XP_002084038.1|DSIM	LOC108035410|XP_016966519.1|DBIA
OG0006954	LOC6732123|XP_002079255.2|DSIM	LOC108034287|XP_016964636.1|DBIA
OG0006955	LOC6727325|XP_002102711.2|DSIM	LOC108031750|XP_016960943.1|DBIA
OG0006956	LOC6730811|XP_002077979.2|DSIM	LOC108027665|XP_016954699.1|DBIA
OG0006957	LOC6732257|XP_002079386.1|DSIM	LOC108032638|XP_016962072.1|DBIA
OG0006958	LOC6735959|XP_002082868.1|DSIM	LOC108026894|XP_016953592.1|DBIA
OG0006959	LOC6734431|XP_002081451.2|DSIM	LOC108031268|XP_016960001.1|DBIA
OG0006960	LOC6731499|XP_002078648.1|DSIM	LOC108036152|XP_016967632.1|DBIA
OG0006961	LOC6739248|XP_039149427.1|DSIM	LOC108034125|XP_016964402.1|DBIA
OG0006962	LOC6730786|XP_016023199.1|DSIM	LOC108027794|XP_016954850.1|DBIA
OG0006963	LOC6731735|XP_039146993.1|DSIM	LOC108034623|XP_016965052.1|DBIA
OG0006964	LOC6731726|XP_016024399.1|DSIM	LOC108033710|XP_016963733.1|DBIA
OG0006965	LOC27207958|XP_016025437.1|DSIM	LOC108033973|XP_016964176.1|DBIA
OG0006966	LOC6732916|XP_002080021.1|DSIM	LOC108034256|XP_016964601.1|DBIA
OG0006967	LOC6735411|XP_002082353.2|DSIM	LOC108030258|XP_016958567.1|DBIA
OG0006968	LOC6734020|XP_016027040.1|DSIM	LOC108030157|XP_016958376.1|DBIA
OG0006969	LOC6739632|XP_016031377.1|DSIM	LOC108028609|XP_016956019.1|DBIA
OG0006970	LOC6729858|XP_002105161.1|DSIM	LOC108024760|XP_016950357.1|DBIA
OG0006971	LOC6730536|XP_016022990.1|DSIM	LOC108027912|XP_016955022.1|DBIA
OG0006972	LOC6731917|XP_016024582.1|DSIM	LOC108034029|XP_016964257.1|DBIA
OG0006973	LOC6730398|XP_016022838.1|DSIM	LOC108033126|XP_016962838.1|DBIA
OG0006974	LOC6731224|XP_002078383.1|DSIM	LOC108033923|XP_016964085.1|DBIA
OG0006975	LOC27207291|XP_016023548.1|DSIM	LOC108029086|XP_016956664.1|DBIA
OG0006976	LOC6731114|XP_016023649.1|DSIM	LOC108033792|XP_016963891.1|DBIA
OG0006977	LOC6739471|XP_016028470.2|DSIM	LOC108030268|XP_016958580.1|DBIA
OG0006978	LOC6732615|XP_016025323.1|DSIM	LOC108034002|XP_016964219.1|DBIA
OG0006979	LOC6730463|XP_002077644.1|DSIM	LOC108029291|XP_016956978.1|DBIA
OG0006980	LOC6731174|XP_002078332.1|DSIM	LOC108024070|XP_016949328.1|DBIA
OG0006981	LOC6732164|XP_016024847.2|DSIM	LOC108032504|XP_016961818.1|DBIA
OG0006982	LOC6733061|XP_016025746.1|DSIM	LOC108033659|XP_016963585.1|DBIA
OG0006983	LOC6730401|XP_002077582.2|DSIM	LOC108036846|XP_016968703.1|DBIA
OG0006984	LOC6732538|XP_016025189.1|DSIM	LOC108033638|XP_016963550.1|DBIA
OG0006985	LOC6731451|XP_002078602.1|DSIM	LOC108032382|XP_016961692.1|DBIA
OG0006986	LOC6730998|XP_002078159.1|DSIM	LOC108027919|XP_016955031.1|DBIA
OG0006987	LOC6733266|XP_002080329.1|DSIM	LOC108030182|XP_016958418.1|DBIA
OG0006988	LOC6732685|XP_016025420.1|DSIM	LOC108033981|XP_016964193.1|DBIA
OG0006989	LOC6732116|XP_002079248.1|DSIM	LOC108033930|XP_016964097.1|DBIA
OG0006990	LOC6733026|XP_016025716.1|DSIM	LOC108033832|XP_016963948.1|DBIA
OG0006991	LOC6730378|XP_016037152.1|DSIM	LOC108023864|XP_016949014.1|DBIA
OG0006992	LOC6740649|XP_039154005.1|DSIM	LOC108029176|XP_016956819.1|DBIA
OG0006993	LOC6732602|XP_039153919.1|DSIM	LOC108033341|XP_016963117.1|DBIA
OG0006994	LOC6731437|XP_016024069.1|DSIM	LOC108036722|XP_016968511.1|DBIA
OG0006995	LOC6732197|XP_002079326.2|DSIM	LOC108032381|XP_016961691.1|DBIA
OG0006996	LOC27206556|XP_016024877.1|DSIM	LOC108032788|XP_016962281.1|DBIA
OG0006997	LOC6733636|XP_002080690.1|DSIM	LOC108036281|XP_016967781.1|DBIA
OG0006998	LOC6729525|XP_002104833.1|DSIM	LOC108026063|XP_016952247.1|DBIA
OG0006999	LOC6730603|XP_002077782.1|DSIM	LOC108027942|XP_016955059.1|DBIA
OG0007000	LOC6730451|XP_002077632.1|DSIM	LOC108029201|XP_016956867.1|DBIA
OG0007001	LOC6734139|XP_016027149.1|DSIM	LOC108022235|XP_016946582.1|DBIA
