Orthogroup	DSIM.longest_only	DKIK.longest_only
OG0003996	LOC6733624|XP_002080678.1|DSIM	LOC108082384|XP_017033214.1|DKIK
OG0003997	LOC6731344|XP_016023935.1|DSIM	LOC108072830|XP_017019611.1|DKIK
OG0003998	LOC27209337|XP_039148229.1|DSIM	LOC108075061|XP_017022868.1|DKIK
OG0003999	LOC6739549|XP_002076446.1|DSIM	LOC108077259|XP_017026018.1|DKIK, LOC108072467|XP_017019103.1|DKIK
OG0004000	LOC27207325|XP_039153950.1|DSIM	LOC108075072|XP_017022842.1|DKIK
OG0004001	LOC6735998|XP_016029373.1|DSIM	LOC108072083|XP_017018583.1|DKIK
OG0004002	LOC6732901|XP_002080006.1|DSIM	LOC108072509|XP_017019170.1|DKIK
OG0004003	LOC6731959|XP_016024627.1|DSIM	LOC108082071|XP_017032849.1|DKIK
OG0004004	LOC6731452|XP_016024106.1|DSIM	LOC108079640|XP_017029516.1|DKIK
OG0004005	LOC6731087|XP_016023614.1|DSIM	LOC108081438|XP_017032110.1|DKIK
OG0004006	LOC6732977|XP_002080056.1|DSIM	LOC108082165|XP_017032960.1|DKIK
OG0004007	LOC6730857|XP_002078021.1|DSIM	LOC108082228|XP_017033054.1|DKIK
OG0004008	LOC6730424|XP_039147100.1|DSIM	LOC108074284|XP_017021746.1|DKIK
OG0004009	LOC6730705|XP_002077875.2|DSIM	LOC108075969|XP_017024106.1|DKIK
OG0004010	LOC6732273|XP_039153679.1|DSIM	LOC108085278|XP_017037318.1|DKIK
OG0004011	LOC6732234|XP_016024911.1|DSIM	LOC108081515|XP_017032222.1|DKIK
OG0004012	LOC6729122|XP_016035770.1|DSIM	LOC108084075|XP_017035585.1|DKIK
OG0004013	LOC6732296|XP_039154307.1|DSIM	LOC108075400|XP_017023315.1|DKIK
OG0004014	LOC6738109|XP_039149775.1|DSIM	LOC108072715|XP_017019461.1|DKIK
OG0004015	LOC6732161|XP_016024843.1|DSIM	LOC108077161|XP_017025883.1|DKIK
OG0004016	LOC6731788|XP_002078923.1|DSIM	LOC108077283|XP_017026050.1|DKIK
OG0004017	LOC6730955|XP_002078118.1|DSIM	LOC108077393|XP_017026176.1|DKIK
OG0004018	LOC6733322|XP_002080381.1|DSIM	LOC108081334|XP_017031964.1|DKIK
OG0004019	LOC6732991|XP_002080070.1|DSIM	LOC108082157|XP_017032945.1|DKIK
OG0004020	LOC27206524|XP_016023238.1|DSIM	LOC108085354|XP_017037410.1|DKIK
OG0004021	LOC6739182|XP_016023230.1|DSIM	LOC108076177|XP_017024400.1|DKIK
OG0004022	LOC6732498|XP_002079618.1|DSIM	LOC108072585|XP_017019282.1|DKIK
OG0004023	LOC6735284|XP_016028648.1|DSIM	LOC108082136|XP_017032928.1|DKIK
OG0004024	LOC6739242|XP_016025185.1|DSIM	LOC108072524|XP_017019185.1|DKIK
OG0004025	LOC6731681|XP_016024371.1|DSIM	LOC108077248|XP_017025998.1|DKIK
OG0004026	LOC6730656|XP_016023094.1|DSIM	LOC108074533|XP_017022106.1|DKIK
OG0004028	LOC6731115|XP_002078272.1|DSIM	LOC108074495|XP_017022061.1|DKIK
OG0004029	LOC6731523|XP_016024200.1|DSIM	LOC108074868|XP_017022570.1|DKIK
OG0004030	LOC6735975|XP_002082884.1|DSIM	LOC108072117|XP_017018630.1|DKIK
OG0004031	LOC6732067|XP_016024741.1|DSIM	LOC108074595|XP_017022198.1|DKIK
OG0004032	LOC6739551|XP_016025895.1|DSIM	LOC108083361|XP_017034596.1|DKIK
OG0004033	LOC6731706|XP_016024386.1|DSIM	LOC108082045|XP_017032811.1|DKIK
OG0004034	LOC6732724|XP_016025455.1|DSIM	LOC108079609|XP_017029462.1|DKIK
OG0004035	LOC6731036|XP_016023526.1|DSIM	LOC108086247|XP_017038607.1|DKIK
OG0004036	LOC6730771|XP_016023179.1|DSIM	LOC108086250|XP_017038618.1|DKIK
OG0004037	LOC6732142|XP_016024823.1|DSIM	LOC108077080|XP_017025737.1|DKIK
OG0004038	LOC27206531|XP_016022967.1|DSIM	LOC108079003|XP_017028673.1|DKIK
OG0004039	LOC6730697|XP_016023125.1|DSIM	LOC108074536|XP_017022111.1|DKIK
OG0004040	LOC6735772|XP_002082685.1|DSIM	LOC108076420|XP_017024750.1|DKIK
OG0004041	LOC27206588|XP_016038662.1|DSIM	LOC108083955|XP_017035450.1|DKIK
OG0004042	LOC27208893|XP_016030672.1|DSIM	LOC108079077|XP_017028789.1|DKIK
OG0004043	LOC6731874|XP_002079009.1|DSIM	LOC108077263|XP_017026019.1|DKIK
OG0004044	LOC6725376|XP_016038431.1|DSIM	LOC108083501|XP_017034799.1|DKIK
OG0004045	LOC6731915|XP_016024579.1|DSIM	LOC108077253|XP_017026004.1|DKIK
OG0004046	LOC27206200|XP_016022933.1|DSIM	LOC108074338|XP_017021846.1|DKIK
OG0004047	LOC6732044|XP_016024729.1|DSIM	LOC108082229|XP_017033055.1|DKIK
OG0004048	LOC6731013|XP_016023497.1|DSIM	LOC108086267|XP_017038643.1|DKIK
OG0004049	LOC6730418|XP_002077599.1|DSIM	LOC108083254|XP_017034450.1|DKIK, LOC108086165|XP_017038516.1|DKIK
OG0004050	LOC6732741|XP_016025470.1|DSIM	LOC108079620|XP_017029485.1|DKIK
OG0004051	LOC6731984|XP_016024655.1|DSIM	LOC108082037|XP_017032799.1|DKIK
OG0004052	LOC6726322|XP_039152792.1|DSIM	LOC108083509|XP_017034806.1|DKIK
OG0004053	LOC27206159|XP_016027005.1|DSIM	LOC108078346|XP_017027639.1|DKIK
OG0004054	LOC6732690|XP_039154287.1|DSIM	LOC108070513|XP_017016501.1|DKIK
OG0004055	LOC6728665|XP_016035325.1|DSIM	LOC108085884|XP_017038136.1|DKIK
OG0004056	LOC6726644|XP_016033134.1|DSIM	LOC108073463|XP_017020588.1|DKIK
OG0004057	LOC6738758|XP_002085558.1|DSIM	LOC108083066|XP_017034191.1|DKIK
OG0004058	LOC6736583|XP_002083445.1|DSIM	LOC108079842|XP_017029834.1|DKIK
OG0004059	LOC6727168|XP_016033661.1|DSIM	LOC108084119|XP_017035636.1|DKIK
OG0004060	LOC6728541|XP_002103886.1|DSIM	LOC108084869|XP_017036749.1|DKIK
OG0004061	LOC6725719|XP_016038995.1|DSIM	LOC108079323|XP_017029106.1|DKIK
OG0004062	LOC27206263|XP_016029926.1|DSIM	LOC108079822|XP_017029798.1|DKIK
OG0004063	LOC6724960|XP_002105996.1|DSIM	LOC108085759|XP_017037988.1|DKIK
OG0004064	LOC6738214|XP_002085026.2|DSIM	LOC108083634|XP_017034993.1|DKIK
OG0004065	LOC6735664|XP_039148643.1|DSIM	LOC108085201|XP_017037199.1|DKIK
OG0004066	LOC6734500|XP_002081519.2|DSIM	LOC108076514|XP_017024910.1|DKIK
OG0004067	LOC6725700|XP_016038973.1|DSIM	LOC108083554|XP_017034893.1|DKIK
OG0004068	LOC6728839|XP_002104173.2|DSIM	LOC108072064|XP_017018550.1|DKIK
OG0004069	LOC6728837|XP_039151278.1|DSIM	LOC108072075|XP_017018567.1|DKIK
OG0004070	LOC6739613|XP_002076507.2|DSIM	LOC108080334|XP_017030526.1|DKIK
OG0004071	LOC6737366|XP_002084204.2|DSIM	LOC108078899|XP_017028520.1|DKIK
OG0004072	LOC6737367|XP_002084205.2|DSIM	LOC108078900|XP_017028521.1|DKIK
OG0004073	LOC6726313|XP_002107274.1|DSIM	LOC108083481|XP_017034764.1|DKIK
OG0004074	LOC6735715|XP_039148389.1|DSIM	LOC108078254|XP_017027477.1|DKIK
OG0004075	LOC6734321|XP_002081344.1|DSIM	LOC108070820|XP_017016921.1|DKIK
OG0004076	LOC6734319|XP_016027381.1|DSIM	LOC108070819|XP_017016918.1|DKIK
OG0004077	LOC6731432|XP_016024055.1|DSIM	LOC108077016|XP_017025583.1|DKIK
OG0004078	LOC6729714|XP_002105020.1|DSIM	LOC108085892|XP_017038146.1|DKIK
OG0004079	LOC6725364|XP_002106381.1|DSIM	LOC108074916|XP_017022635.1|DKIK
OG0004080	LOC6734789|XP_002081792.1|DSIM	LOC108076448|XP_017024812.1|DKIK
OG0004081	LOC6739433|XP_039147550.1|DSIM	LOC108074731|XP_017022382.1|DKIK
OG0004082	LOC6735487|XP_002082426.1|DSIM	LOC108070672|XP_017016736.1|DKIK
OG0004083	LOC6729324|XP_002104641.2|DSIM	LOC108084568|XP_017036318.1|DKIK
OG0004084	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM	LOC108083276|XP_017034490.1|DKIK
OG0004085	LOC6727788|XP_016034360.1|DSIM	LOC108077858|XP_017026880.1|DKIK
OG0004086	LOC6739776|XP_016036551.1|DSIM	LOC108083971|XP_017035470.1|DKIK
OG0004087	LOC27207989|XP_016038848.1|DSIM	LOC108085958|XP_017038240.1|DKIK
OG0004088	LOC6729824|XP_002105127.1|DSIM	LOC108085045|XP_017036994.1|DKIK
OG0004089	LOC27208056|XP_039152221.1|DSIM	LOC108074935|XP_017022654.1|DKIK
OG0004090	LOC6729389|XP_016036036.1|DSIM	LOC108073199|XP_017020202.1|DKIK
OG0004091	LOC27206465|XP_016034647.1|DSIM	LOC108084131|XP_017035659.1|DKIK
OG0004092	LOC27208079|XP_016038388.2|DSIM	LOC108080290|XP_017030448.1|DKIK
OG0004094	LOC27208947|XP_016038034.1|DSIM	LOC108070789|XP_017016881.1|DKIK
OG0004095	LOC6728475|XP_002103820.2|DSIM	LOC108082995|XP_017034111.1|DKIK
OG0004096	LOC27207937|XP_016036553.1|DSIM	LOC108083972|XP_017035471.1|DKIK
OG0004097	LOC6737902|XP_002084730.1|DSIM	LOC108070417|XP_017016360.1|DKIK
OG0004098	LOC6727790|XP_016034363.1|DSIM	LOC108074411|XP_017021928.1|DKIK
OG0004099	LOC6726734|XP_016033230.2|DSIM	LOC108080795|XP_017031170.1|DKIK
OG0004100	LOC6726746|XP_002102157.1|DSIM	LOC108080812|XP_017031203.1|DKIK
OG0004101	LOC6726748|XP_002102159.2|DSIM	LOC108080826|XP_017031219.1|DKIK
OG0004102	LOC6726749|XP_039151478.1|DSIM	LOC108080808|XP_017031192.1|DKIK
OG0004103	LOC6729712|XP_002105018.1|DSIM	LOC108085912|XP_017038174.1|DKIK
OG0004104	LOC6729234|XP_016035886.1|DSIM	LOC108080224|XP_017030372.1|DKIK
OG0004105	LOC6738216|XP_016032077.1|DSIM	LOC108083711|XP_017035097.1|DKIK
OG0004106	LOC6739013|XP_002085808.1|DSIM	LOC108083285|XP_017034504.1|DKIK
OG0004107	LOC6736515|XP_002083385.1|DSIM	LOC108075301|XP_017023184.1|DKIK
OG0004108	LOC6728000|XP_002103352.1|DSIM	LOC108084175|XP_017035752.1|DKIK
OG0004109	LOC6729391|XP_016036037.1|DSIM	LOC108073200|XP_017020204.1|DKIK
OG0004110	LOC6739097|XP_039149852.1|DSIM	LOC108080681|XP_017031002.1|DKIK
OG0004111	LOC6729651|XP_016036291.1|DSIM	LOC108083126|XP_017034294.1|DKIK
OG0004112	LOC6729731|XP_016036390.1|DSIM	LOC108078793|XP_017028348.1|DKIK
OG0004113	LOC6726597|XP_016040271.1|DSIM	LOC108079943|XP_017029976.1|DKIK
OG0004114	LOC6725195|XP_002106218.1|DSIM	LOC108083856|XP_017035329.1|DKIK
OG0004115	LOC6725192|XP_039152986.1|DSIM	LOC108083601|XP_017034955.1|DKIK
OG0004116	LOC6729646|XP_016036288.1|DSIM	LOC108082870|XP_017033941.1|DKIK
OG0004117	LOC6727643|XP_002103020.1|DSIM	LOC108070715|XP_017016798.1|DKIK
OG0004118	LOC6734943|XP_002081940.1|DSIM	LOC108078196|XP_017027361.1|DKIK
OG0004119	LOC6727618|XP_002102997.1|DSIM	LOC108084835|XP_017036697.1|DKIK
OG0004120	LOC6739731|XP_039151002.1|DSIM	LOC108084156|XP_017035703.1|DKIK, LOC108084149|XP_017035688.1|DKIK
OG0004121	LOC6736827|XP_002083683.1|DSIM	LOC108071894|XP_017018310.1|DKIK
OG0004122	LOC6728009|XP_002103361.1|DSIM	LOC108084040|XP_017035545.1|DKIK
OG0004123	LOC6727171|XP_016033663.1|DSIM	LOC108084120|XP_017035638.1|DKIK
OG0004124	LOC6725818|XP_016039143.1|DSIM	LOC108079422|XP_017029238.1|DKIK
OG0004125	LOC6730169|XP_016036927.1|DSIM	LOC108084982|XP_017036895.1|DKIK
OG0004126	LOC6730160|XP_039150385.1|DSIM	LOC108085011|XP_017036939.1|DKIK
OG0004127	LOC6731715|XP_016024391.1|DSIM	LOC108082056|XP_017032822.1|DKIK
OG0004128	LOC6739742|XP_002076635.1|DSIM	LOC108075609|XP_017023631.1|DKIK
OG0004129	LOC6734049|XP_016027056.2|DSIM	LOC108082492|XP_017033400.1|DKIK
OG0004130	LOC27207261|XP_039152397.1|DSIM	LOC108080003|XP_017030058.1|DKIK
OG0004131	LOC6727868|XP_039150586.1|DSIM	LOC108081131|XP_017031640.1|DKIK
OG0004132	LOC6736549|XP_016030128.1|DSIM	LOC108075190|XP_017023014.1|DKIK
OG0004133	LOC6732039|XP_002079171.1|DSIM	LOC108082236|XP_017033063.1|DKIK
OG0004134	LOC6729517|XP_016036190.1|DSIM	LOC108073410|XP_017020501.1|DKIK
OG0004135	LOC6727359|XP_039151704.1|DSIM	LOC108081491|XP_017032179.1|DKIK
OG0004136	LOC6727160|XP_002102553.1|DSIM	LOC108077699|XP_017026626.1|DKIK
OG0004137	LOC6733796|XP_002080840.1|DSIM	LOC108078334|XP_017027626.1|DKIK
OG0004138	LOC6738347|XP_002085157.1|DSIM	LOC108079893|XP_017029909.1|DKIK
OG0004139	LOC27207950|XP_016037965.1|DSIM	LOC108071758|XP_017018081.1|DKIK
OG0004140	LOC6725336|XP_002106353.1|DSIM	LOC108084279|XP_017035928.1|DKIK
OG0004141	LOC6735380|XP_016028708.1|DSIM	LOC108076582|XP_017024983.1|DKIK
OG0004142	LOC6725807|XP_016039128.2|DSIM	LOC108079899|XP_017029918.1|DKIK
OG0004143	LOC6728353|XP_002103701.1|DSIM	LOC108077879|XP_017026903.1|DKIK
OG0004144	LOC6731694|XP_002078830.1|DSIM	LOC108082033|XP_017032793.1|DKIK
OG0004145	LOC6737254|XP_002084094.1|DSIM	LOC108071965|XP_017018430.1|DKIK
OG0004146	LOC6727902|XP_016034521.1|DSIM	LOC108081204|XP_017031761.1|DKIK
OG0004147	LOC6731709|XP_002078844.1|DSIM	LOC108082015|XP_017032769.1|DKIK
OG0004148	LOC6728324|XP_016034958.1|DSIM	LOC108085740|XP_017037959.1|DKIK
OG0004149	LOC6727167|XP_016033658.1|DSIM	LOC108077636|XP_017026538.1|DKIK
OG0004150	LOC6728018|XP_002103370.2|DSIM	LOC108077404|XP_017026195.1|DKIK
OG0004151	LOC6730356|XP_002105638.1|DSIM	LOC108084974|XP_017036884.1|DKIK
OG0004152	LOC6726808|XP_016033308.1|DSIM	LOC108075556|XP_017023554.1|DKIK
OG0004153	LOC6739385|XP_002076294.1|DSIM	LOC108078273|XP_017027514.1|DKIK
OG0004154	LOC6738331|XP_002085141.2|DSIM	LOC108071545|XP_017017810.1|DKIK
OG0004155	LOC6727911|XP_002103266.1|DSIM	LOC108081094|XP_017031572.1|DKIK
OG0004156	LOC6728028|XP_016034643.1|DSIM	LOC108084115|XP_017035634.1|DKIK
OG0004157	LOC6740230|XP_016040001.1|DSIM	LOC108084656|XP_017036463.1|DKIK
OG0004158	LOC27206268|XP_016029762.1|DSIM	LOC108071520|XP_017017778.1|DKIK
OG0004159	LOC6729574|XP_002104882.1|DSIM	LOC108071311|XP_017017507.1|DKIK
OG0004160	LOC6736422|XP_002083294.1|DSIM	LOC108079810|XP_017029781.1|DKIK
OG0004161	LOC6728591|XP_016035222.1|DSIM	LOC108081499|XP_017032203.1|DKIK
OG0004162	LOC27206848|XP_016035467.1|DSIM	LOC108073241|XP_017020284.1|DKIK
OG0004163	LOC6728752|XP_039150637.1|DSIM	LOC108083220|XP_017034419.1|DKIK
OG0004164	LOC6726703|XP_039151577.1|DSIM	LOC108080814|XP_017031205.1|DKIK
OG0004165	LOC6735617|XP_016028980.1|DSIM	LOC108072357|XP_017018937.1|DKIK
OG0004166	LOC6735976|XP_002082885.1|DSIM	LOC108072115|XP_017018627.1|DKIK
OG0004167	LOC6728904|XP_002104234.2|DSIM	LOC108083199|XP_017034391.1|DKIK
OG0004168	LOC6729444|XP_016022617.1|DSIM	LOC108073445|XP_017020557.1|DKIK
OG0004169	LOC6725349|XP_039152962.1|DSIM	LOC108079407|XP_017029222.1|DKIK
OG0004170	LOC6725668|XP_039152387.1|DSIM	LOC108075184|XP_017023006.1|DKIK
OG0004171	LOC6725153|XP_002106179.1|DSIM	LOC108079432|XP_017029254.1|DKIK
OG0004172	LOC6726131|XP_016039637.1|DSIM	LOC108083849|XP_017035318.1|DKIK
OG0004173	LOC6734714|XP_002081721.1|DSIM	LOC108082448|XP_017033308.1|DKIK
OG0004174	LOC6734332|XP_016027407.1|DSIM	LOC108070831|XP_017016939.1|DKIK
OG0004175	LOC6734843|XP_002081845.1|DSIM	LOC108076453|XP_017024818.1|DKIK
OG0004176	LOC6737263|XP_016030972.1|DSIM	LOC108078851|XP_017028434.1|DKIK
OG0004177	LOC6728030|XP_016034644.1|DSIM	LOC108084236|XP_017035852.1|DKIK
OG0004178	LOC6727654|XP_039151188.1|DSIM	LOC108085420|XP_017037484.1|DKIK
OG0004179	LOC6724920|XP_016037778.1|DSIM	LOC108083423|XP_017034668.1|DKIK
OG0004180	LOC6727412|XP_016033964.1|DSIM	LOC108077182|XP_017025953.1|DKIK
OG0004181	LOC6729285|XP_016035925.1|DSIM	LOC108080932|XP_017031325.1|DKIK
OG0004182	LOC6737811|XP_039150316.1|DSIM	LOC108083098|XP_017034240.1|DKIK
OG0004183	LOC6737810|XP_016031591.2|DSIM	LOC108083156|XP_017034331.1|DKIK
OG0004184	LOC6736722|XP_016030338.1|DSIM	LOC108072713|XP_017019450.1|DKIK
OG0004185	LOC6732143|XP_016024824.1|DSIM	LOC108077162|XP_017025886.1|DKIK
OG0004186	LOC6724888|XP_002105926.1|DSIM	LOC108083526|XP_017034847.1|DKIK
OG0004187	LOC6728410|XP_002103757.2|DSIM	LOC108080445|XP_017030670.1|DKIK
OG0004188	LOC6727996|XP_016034596.1|DSIM	LOC108084171|XP_017035746.1|DKIK
OG0004189	LOC6727994|XP_002103346.1|DSIM	LOC108084295|XP_017035947.1|DKIK
OG0004190	LOC6727071|XP_016033565.1|DSIM	LOC108085471|XP_017037576.1|DKIK
OG0004191	LOC6727068|XP_002102465.1|DSIM	LOC108085459|XP_017037562.1|DKIK
OG0004192	LOC6727482|XP_016034071.1|DSIM	LOC108073181|XP_017020180.1|DKIK
OG0004193	LOC6725595|XP_039152552.1|DSIM	LOC108083816|XP_017035256.1|DKIK
OG0004194	LOC6727601|XP_016034194.1|DSIM	LOC108084842|XP_017036705.1|DKIK
OG0004195	LOC6740545|XP_016039406.1|DSIM	LOC108074311|XP_017021797.1|DKIK
OG0004196	LOC6730001|XP_002105295.3|DSIM	LOC108070714|XP_017016797.1|DKIK
OG0004197	LOC6728520|XP_002103865.2|DSIM	LOC108085719|XP_017037931.1|DKIK
OG0004198	LOC6726720|XP_002102131.2|DSIM	LOC108080766|XP_017031115.1|DKIK
OG0004199	LOC6727834|XP_039150865.1|DSIM	LOC108070653|XP_017016710.1|DKIK
OG0004200	LOC6735619|XP_016028982.1|DSIM	LOC108072356|XP_017018935.1|DKIK
OG0004201	LOC6730011|XP_002105305.2|DSIM	LOC108075753|XP_017023797.1|DKIK
OG0004202	LOC6729151|XP_002104472.1|DSIM	LOC108083693|XP_017035068.1|DKIK
OG0004203	LOC6727867|XP_016034448.1|DSIM	LOC108081132|XP_017031641.1|DKIK
OG0004204	LOC6738711|XP_002085512.1|DSIM	LOC108083280|XP_017034497.1|DKIK
OG0004205	LOC6738099|XP_002084913.1|DSIM	LOC108072807|XP_017019588.1|DKIK
OG0004206	LOC6727383|XP_016033919.1|DSIM	LOC108073341|XP_017020398.1|DKIK
OG0004207	LOC6727384|XP_002102769.1|DSIM	LOC108073396|XP_017020479.1|DKIK
OG0004208	LOC6728506|XP_016035144.1|DSIM	LOC108072199|XP_017018747.1|DKIK
OG0004209	LOC6729462|XP_016036136.1|DSIM	LOC108073484|XP_017020630.1|DKIK
OG0004210	LOC6727212|XP_002102604.2|DSIM	LOC108075627|XP_017023653.1|DKIK
OG0004211	LOC27208509|XP_016023038.1|DSIM	LOC108081426|XP_017032098.1|DKIK
OG0004212	LOC6728783|XP_016035463.1|DSIM	LOC108073255|XP_017020299.1|DKIK
OG0004213	LOC6728872|XP_016035566.1|DSIM	LOC108085442|XP_017037540.1|DKIK
OG0004214	LOC6735501|XP_002082440.1|DSIM	LOC108078217|XP_017027394.1|DKIK
OG0004215	LOC6734645|XP_002081652.2|DSIM	LOC108082535|XP_017033459.1|DKIK
OG0004216	LOC6738046|XP_016031871.1|DSIM	LOC108072647|XP_017019366.1|DKIK
OG0004217	LOC6736869|XP_016030518.1|DSIM	LOC108084768|XP_017036620.1|DKIK
OG0004218	LOC6726302|XP_002107263.2|DSIM	LOC108083587|XP_017034935.1|DKIK
OG0004219	LOC6728898|XP_002104231.1|DSIM	LOC108085467|XP_017037573.1|DKIK
OG0004220	LOC6727891|XP_039150686.1|DSIM	LOC108081055|XP_017031513.1|DKIK
OG0004221	LOC6727230|XP_002102622.1|DSIM	LOC108083226|XP_017034426.1|DKIK
OG0004222	LOC6728445|XP_016035054.1|DSIM	LOC108085640|XP_017037814.1|DKIK
OG0004223	LOC6728441|XP_016035047.2|DSIM	LOC108085633|XP_017037803.1|DKIK
OG0004224	LOC6726822|XP_016033327.1|DSIM	LOC108075510|XP_017023474.1|DKIK
OG0004225	LOC6725191|XP_002106215.1|DSIM	LOC108079005|XP_017028671.1|DKIK
OG0004226	LOC6727823|XP_016034410.1|DSIM	LOC108070702|XP_017016775.1|DKIK
OG0004227	LOC6727870|XP_016034450.1|DSIM	LOC108081130|XP_017031637.1|DKIK
OG0004228	LOC6727869|XP_002103224.1|DSIM	LOC108081133|XP_017031643.1|DKIK
OG0004229	LOC6734669|XP_016027857.1|DSIM	LOC108082434|XP_017033294.1|DKIK
OG0004230	LOC6725409|XP_039152192.1|DSIM	LOC108074243|XP_017021677.1|DKIK
OG0004231	LOC27208679|XP_016030357.1|DSIM	LOC108072733|XP_017019484.1|DKIK
OG0004232	LOC6736734|XP_016030359.1|DSIM	LOC108072737|XP_017019488.1|DKIK
OG0004233	LOC6736735|XP_016030360.1|DSIM	LOC108072736|XP_017019487.1|DKIK
OG0004234	LOC6736747|XP_002083603.1|DSIM	LOC108072725|XP_017019475.1|DKIK
OG0004235	LOC6739957|XP_016037888.1|DSIM	LOC108071690|XP_017017993.1|DKIK
OG0004236	LOC6727594|XP_002102973.1|DSIM	LOC108083210|XP_017034408.1|DKIK
OG0004237	LOC6727111|XP_016033588.1|DSIM	LOC108084291|XP_017035941.1|DKIK
OG0004238	LOC6727637|XP_002103014.1|DSIM	LOC108084891|XP_017036776.1|DKIK
OG0004239	LOC6727223|XP_002102615.1|DSIM	LOC108083192|XP_017034383.1|DKIK
OG0004240	LOC6726775|XP_002102183.2|DSIM	LOC108084341|XP_017035991.1|DKIK
OG0004241	LOC6728862|XP_016035546.1|DSIM	LOC108081114|XP_017031605.1|DKIK
OG0004242	LOC6728845|XP_016035528.1|DSIM	LOC108072134|XP_017018661.1|DKIK
OG0004243	LOC6736858|XP_002083714.1|DSIM	LOC108070576|XP_017016619.1|DKIK
OG0004244	LOC6727600|XP_002102979.2|DSIM	LOC108084811|XP_017036659.1|DKIK
OG0004245	LOC6736316|XP_002083200.1|DSIM	LOC108075242|XP_017023087.1|DKIK
OG0004246	LOC6737684|XP_016031445.1|DSIM	LOC108073989|XP_017021331.1|DKIK
OG0004247	LOC6724943|XP_002105980.1|DSIM	LOC108083404|XP_017034647.1|DKIK
OG0004248	LOC6735395|XP_002082342.1|DSIM	LOC108076645|XP_017025066.1|DKIK
OG0004249	LOC6736200|XP_016029631.1|DSIM	LOC108079040|XP_017028711.1|DKIK
OG0004250	LOC6732195|XP_002079324.1|DSIM	LOC108072605|XP_017019317.1|DKIK
OG0004251	LOC6724787|XP_002105829.1|DSIM	LOC108076063|XP_017024246.1|DKIK
OG0004252	LOC120285045|XP_039151396.1|DSIM	LOC108073217|XP_017020235.1|DKIK
OG0004253	LOC6728880|XP_002104213.2|DSIM	LOC108085394|XP_017037451.1|DKIK
OG0004254	LOC6740240|XP_016040063.2|DSIM	LOC108080013|XP_017030068.1|DKIK
OG0004256	LOC6734797|XP_016027998.1|DSIM	LOC108076395|XP_017024721.1|DKIK
OG0004257	LOC6730140|XP_002105431.1|DSIM	LOC108077820|XP_017026831.1|DKIK
OG0004258	LOC6729562|XP_039150655.1|DSIM	LOC108073397|XP_017020475.1|DKIK
OG0004259	LOC6734795|XP_002081798.1|DSIM	LOC108076519|XP_017024917.1|DKIK
OG0004260	LOC6726723|XP_039151957.1|DSIM	LOC108080764|XP_017031108.1|DKIK
OG0004261	LOC6726819|XP_016033321.1|DSIM	LOC108075511|XP_017023477.1|DKIK
OG0004262	LOC6739767|XP_002076661.1|DSIM	LOC108073262|XP_017020309.1|DKIK
OG0004263	LOC6727467|XP_016034061.1|DSIM	LOC108084347|XP_017035999.1|DKIK
OG0004264	LOC6727137|XP_002102530.2|DSIM	LOC108081143|XP_017031670.1|DKIK
OG0004265	LOC6727065|XP_002102462.1|DSIM	LOC108085463|XP_017037569.1|DKIK
OG0004266	LOC6727874|XP_016034470.1|DSIM	LOC108081099|XP_017031579.1|DKIK
OG0004267	LOC6728748|XP_016035420.1|DSIM	LOC108083227|XP_017034427.1|DKIK
OG0004268	LOC6734041|XP_016027052.1|DSIM	LOC108073133|XP_017020122.1|DKIK
OG0004269	LOC6734735|XP_002081738.2|DSIM	LOC108082543|XP_017033470.1|DKIK
OG0004270	LOC27208844|XP_016026346.1|DSIM	LOC108078115|XP_017027220.1|DKIK
OG0004271	LOC6734284|XP_002081313.1|DSIM	LOC108081805|XP_017032530.1|DKIK
OG0004272	LOC6728527|XP_002103872.1|DSIM	LOC108077728|XP_017026672.1|DKIK
OG0004273	LOC6728360|XP_002103708.1|DSIM	LOC108077814|XP_017026826.1|DKIK
OG0004274	LOC6725591|XP_002106600.1|DSIM	LOC108083836|XP_017035302.1|DKIK
OG0004275	LOC6725690|XP_016038950.1|DSIM	LOC108084659|XP_017036470.1|DKIK
OG0004276	LOC6737196|XP_016030901.1|DSIM	LOC108070609|XP_017016671.1|DKIK
OG0004277	LOC6737704|XP_016031481.1|DSIM	LOC108073886|XP_017021160.1|DKIK
OG0004278	LOC6725837|XP_016039157.1|DSIM	LOC108080293|XP_017030450.1|DKIK
OG0004279	LOC6730499|XP_002077680.2|DSIM	LOC108079076|XP_017028791.1|DKIK
OG0004280	LOC6725157|XP_039153212.1|DSIM	LOC108079436|XP_017029259.1|DKIK
OG0004281	LOC6733512|XP_002080567.2|DSIM	LOC108078404|XP_017027750.1|DKIK
OG0004282	LOC6734825|XP_002081827.1|DSIM	LOC108076277|XP_017024514.1|DKIK
OG0004283	LOC6734826|XP_002081828.1|DSIM	LOC108076282|XP_017024520.1|DKIK
OG0004284	LOC27207169|XP_016023607.1|DSIM	LOC108081387|XP_017032032.1|DKIK
OG0004285	LOC6729310|XP_002104627.1|DSIM	LOC108084579|XP_017036342.1|DKIK
OG0004286	LOC6737700|XP_039149904.1|DSIM	LOC108073907|XP_017021191.1|DKIK
OG0004287	LOC6737699|XP_016031472.1|DSIM	LOC108074007|XP_017021357.1|DKIK
