Orthogroup	DSIM.longest_only	DSUP.longest_only
OG0003625	LOC6733391|XP_002080448.1|DSIM	LOC119550047|XP_037714429.1|DSUP
OG0003626	LOC6734625|XP_016027779.2|DSIM	LOC119551147|XP_037716266.1|DSUP
OG0003627	LOC6735165|XP_039148781.1|DSIM	LOC119550923|XP_037715868.1|DSUP
OG0003628	LOC6733715|XP_039148805.1|DSIM	LOC119552161|XP_037717908.1|DSUP
OG0003629	LOC6734259|XP_002081288.1|DSIM	LOC119550192|XP_037714662.1|DSUP
OG0003630	LOC27208785|XP_016029393.1|DSIM	LOC119549889|XP_037714124.1|DSUP
OG0003631	LOC6738714|XP_002085515.1|DSIM	LOC119553215|XP_037719400.1|DSUP
OG0003632	LOC6736848|XP_016030496.1|DSIM	LOC119554472|XP_037721316.1|DSUP
OG0003633	LOC6734220|XP_002081249.1|DSIM	LOC119551289|XP_037716491.1|DSUP
OG0003634	LOC6737300|XP_016031011.2|DSIM	LOC119554456|XP_037721296.1|DSUP
OG0003635	LOC6736620|XP_039149243.1|DSIM	LOC119554120|XP_037720817.1|DSUP
OG0003636	LOC6733649|XP_002080703.1|DSIM	LOC119550306|XP_037714833.1|DSUP
OG0003637	LOC6734184|XP_002081213.1|DSIM	LOC119551497|XP_037716791.1|DSUP
OG0003638	LOC6738746|XP_016032557.1|DSIM	LOC119553328|XP_037719587.1|DSUP
OG0003639	LOC6731668|XP_002078808.1|DSIM	LOC119547307|XP_037710033.1|DSUP
OG0003640	LOC6734610|XP_016027763.1|DSIM	LOC119549777|XP_037713965.1|DSUP
OG0003641	LOC6735526|XP_002082462.1|DSIM	LOC119550394|XP_037714972.1|DSUP
OG0003642	LOC6733500|XP_016026459.1|DSIM	LOC119550893|XP_037715809.1|DSUP
OG0003643	LOC6736019|XP_002082928.1|DSIM	LOC119549924|XP_037714188.1|DSUP
OG0003644	LOC6733803|XP_016026761.1|DSIM	LOC119550373|XP_037714947.1|DSUP
OG0003645	LOC6736529|XP_002083399.2|DSIM	LOC119553217|XP_037719403.1|DSUP
OG0003646	LOC6737215|XP_002084055.1|DSIM	LOC119554852|XP_037721860.1|DSUP
OG0003647	LOC6737405|XP_002084243.1|DSIM	LOC119554641|XP_037721568.1|DSUP
OG0003648	LOC6731030|XP_002078191.2|DSIM	LOC119546745|XP_037709171.1|DSUP
OG0003649	LOC6729530|XP_002104838.2|DSIM	LOC119563255|XP_037732497.1|DSUP
OG0003650	LOC6726058|XP_002107040.2|DSIM	LOC119556938|XP_037725358.1|DSUP
OG0003651	LOC6730171|XP_016036930.1|DSIM	LOC119562967|XP_037732070.1|DSUP
OG0003652	LOC6737856|XP_002084684.1|DSIM	LOC119553701|XP_037720189.1|DSUP
OG0003653	LOC6738743|XP_002085543.1|DSIM	LOC119553329|XP_037719588.1|DSUP
OG0003654	LOC6738420|XP_002085229.2|DSIM	LOC119555498|XP_037722842.1|DSUP
OG0003655	LOC6732823|XP_002079936.1|DSIM	LOC119546084|XP_037708089.1|DSUP
OG0003656	LOC6737861|XP_016031631.1|DSIM	LOC119553884|XP_037720471.1|DSUP
OG0003657	LOC6739630|XP_016031371.1|DSIM	LOC119552902|XP_037718755.1|DSUP
OG0003658	LOC27206879|XP_016035452.1|DSIM	LOC119561696|XP_037731138.1|DSUP
OG0003659	LOC6738775|XP_002085575.1|DSIM	LOC119554844|XP_037721848.1|DSUP
OG0003660	LOC6736217|XP_039149354.1|DSIM	LOC119555284|XP_037722514.1|DSUP
OG0003661	LOC6736509|XP_016030086.1|DSIM	LOC119552637|XP_037718256.1|DSUP
OG0003662	LOC6738974|XP_002085769.1|DSIM	LOC119555669|XP_037723204.1|DSUP
OG0003663	LOC27209237|XP_039149783.1|DSIM	LOC119555089|XP_037722234.1|DSUP
OG0003664	LOC6736924|XP_039149780.1|DSIM	LOC119553470|XP_037719801.1|DSUP
OG0003665	LOC6733846|XP_016026862.1|DSIM	LOC119551780|XP_037717237.1|DSUP
OG0003666	LOC6733262|XP_016026150.1|DSIM	LOC119549741|XP_037713910.1|DSUP
OG0003667	LOC6736610|XP_039149432.1|DSIM	LOC119555423|XP_037722714.1|DSUP
OG0003668	LOC27206146|XP_016026024.1|DSIM	LOC119559672|XP_037728657.1|DSUP
OG0003669	LOC6733906|XP_002080950.1|DSIM	LOC119550204|XP_037714681.1|DSUP
OG0003670	LOC6733905|XP_002080949.1|DSIM	LOC119550203|XP_037714680.1|DSUP
OG0003671	LOC6735911|XP_039148350.1|DSIM	LOC119549205|XP_037712967.1|DSUP
OG0003672	LOC6729569|XP_002104877.1|DSIM	LOC119563301|XP_037732560.1|DSUP
OG0003673	LOC6735685|XP_039147325.1|DSIM	LOC119549801|XP_037713995.1|DSUP
OG0003674	LOC6734694|XP_016027893.1|DSIM	LOC119549887|XP_037714122.1|DSUP
OG0003675	LOC6733470|XP_002080527.2|DSIM	LOC119548980|XP_037712504.1|DSUP
OG0003676	LOC6733469|XP_016026421.1|DSIM	LOC119548978|XP_037712500.1|DSUP
OG0003677	LOC27209031|XP_016033087.1|DSIM	LOC119554880|XP_037721894.1|DSUP
OG0003678	LOC6736713|XP_016030324.1|DSIM	LOC119553165|XP_037719327.1|DSUP
OG0003679	LOC6736708|XP_016030322.1|DSIM	LOC119554780|XP_037721752.1|DSUP
OG0003680	LOC6735010|XP_002081991.2|DSIM	LOC119551541|XP_037716859.1|DSUP
OG0003681	LOC6734662|XP_002081669.1|DSIM	LOC119550981|XP_037715944.1|DSUP
OG0003682	LOC6728362|XP_039150932.1|DSIM	LOC119559840|XP_037728861.1|DSUP
OG0003683	LOC6734263|XP_039148431.1|DSIM	LOC119549336|XP_037713245.1|DSUP
OG0003684	LOC27208937|XP_016031206.1|DSIM	LOC119554595|XP_037721507.1|DSUP
OG0003685	LOC6737351|XP_016031078.1|DSIM	LOC119553918|XP_037720525.1|DSUP
OG0003686	LOC6733785|XP_016026735.1|DSIM	LOC119549683|XP_037713822.1|DSUP
OG0003687	LOC6734985|XP_002081967.2|DSIM	LOC119549398|XP_037713381.1|DSUP
OG0003688	LOC6735726|XP_002082639.1|DSIM	LOC119550946|XP_037715898.1|DSUP
OG0003689	LOC6739136|XP_016032982.1|DSIM	LOC119554466|XP_037721308.1|DSUP
OG0003690	LOC120284776|XP_039149547.1|DSIM, LOC6738509|XP_039149546.1|DSIM	LOC119554264|XP_037721036.1|DSUP
OG0003691	LOC6738207|XP_016032035.1|DSIM	LOC119555460|XP_037722792.1|DSUP
OG0003692	LOC6733376|XP_039147418.1|DSIM	LOC119549059|XP_037712691.1|DSUP
OG0003693	LOC6736209|XP_039149705.1|DSIM	LOC119555272|XP_037722504.1|DSUP
OG0003694	LOC6738314|XP_016032163.1|DSIM	LOC119552683|XP_037718331.1|DSUP
OG0003695	LOC6738459|XP_002085266.1|DSIM	LOC119554376|XP_037721184.1|DSUP
OG0003696	LOC6734022|XP_002081061.1|DSIM	LOC119549175|XP_037712904.1|DSUP
OG0003697	LOC6733826|XP_016026809.1|DSIM	LOC119552093|XP_037717803.1|DSUP
OG0003698	LOC6737443|XP_016031214.1|DSIM	LOC119554902|XP_037721932.1|DSUP
OG0003699	LOC6736083|XP_016029478.1|DSIM	LOC119549328|XP_037713236.1|DSUP
OG0003700	LOC6736132|XP_002083032.1|DSIM	LOC119549971|XP_037714295.1|DSUP
OG0003701	LOC6731429|XP_002078581.1|DSIM	LOC119548355|XP_037711498.1|DSUP
OG0003702	LOC6738011|XP_016031807.1|DSIM	LOC119554522|XP_037721395.1|DSUP
OG0003703	LOC6736578|XP_016030174.1|DSIM	LOC119553312|XP_037719566.1|DSUP
OG0003704	LOC6738457|XP_002085264.2|DSIM	LOC119553296|XP_037719541.1|DSUP
OG0003705	LOC6739319|XP_039148404.1|DSIM	LOC119549185|XP_037712932.1|DSUP
OG0003706	LOC27207062|XP_016030571.1|DSIM	LOC119553751|XP_037720280.1|DSUP
OG0003707	LOC6736308|XP_039149172.1|DSIM	LOC119552496|XP_037718025.1|DSUP
OG0003708	LOC27207496|XP_016032138.2|DSIM	LOC119552806|XP_037718570.1|DSUP
OG0003709	LOC6734241|XP_002081270.1|DSIM	LOC119551737|XP_037717166.1|DSUP
OG0003710	LOC6734242|XP_002081271.1|DSIM	LOC119551061|XP_037716112.1|DSUP
OG0003711	LOC6738701|XP_002085503.1|DSIM	LOC119554896|XP_037721926.1|DSUP
OG0003712	LOC6734484|XP_002081503.1|DSIM	LOC119550534|XP_037715182.1|DSUP
OG0003713	LOC6735398|XP_039147356.1|DSIM	LOC119549529|XP_037713578.1|DSUP
OG0003714	LOC6735399|XP_002082346.1|DSIM	LOC119549527|XP_037713575.1|DSUP
OG0003715	LOC6737261|XP_002084101.1|DSIM	LOC119553777|XP_037720312.1|DSUP
OG0003716	LOC6737908|XP_039148935.1|DSIM	LOC119553669|XP_037720110.1|DSUP
OG0003717	LOC6738366|XP_002085175.1|DSIM	LOC119553350|XP_037719616.1|DSUP
OG0003718	LOC6737233|XP_002084073.1|DSIM	LOC119553194|XP_037719372.1|DSUP
OG0003719	LOC6738005|XP_002084820.1|DSIM	LOC119554464|XP_037721306.1|DSUP
OG0003720	LOC6740277|XP_016040261.1|DSIM	LOC119557201|XP_037725783.1|DSUP
OG0003721	LOC6735722|XP_002082635.2|DSIM	LOC119551502|XP_037716796.1|DSUP
OG0003722	LOC6737163|XP_016030820.1|DSIM	LOC119552729|XP_037718410.1|DSUP
OG0003723	LOC6737429|XP_002084266.1|DSIM	LOC119552513|XP_037718058.1|DSUP
OG0003724	LOC6736896|XP_016030542.1|DSIM	LOC119554553|XP_037721447.1|DSUP
OG0003725	LOC6737837|XP_016031617.1|DSIM	LOC119554890|XP_037721909.1|DSUP
OG0003726	LOC6736871|XP_002083724.1|DSIM	LOC119552876|XP_037718704.1|DSUP
OG0003727	LOC6738997|XP_016032824.1|DSIM	LOC119552905|XP_037718758.1|DSUP
OG0003728	LOC6727862|XP_016034437.1|DSIM	LOC119545707|XP_037707411.1|DSUP
OG0003729	LOC6736408|XP_039150114.1|DSIM	LOC119553557|XP_037719925.1|DSUP
OG0003730	LOC6736532|XP_039149109.1|DSIM	LOC119554707|XP_037721640.1|DSUP
OG0003731	LOC6736752|XP_002083608.1|DSIM	LOC119554486|XP_037721343.1|DSUP
OG0003732	LOC6737604|XP_002084436.3|DSIM	LOC119552984|XP_037718929.1|DSUP
OG0003733	LOC6736327|XP_016029805.1|DSIM	LOC119553425|XP_037719731.1|DSUP
OG0003734	LOC6734433|XP_039149368.1|DSIM	LOC119555181|XP_037722359.1|DSUP
OG0003735	LOC6735961|XP_002082870.1|DSIM	LOC119549485|XP_037713515.1|DSUP
OG0003736	LOC6735139|XP_002082116.1|DSIM	LOC119551101|XP_037716208.1|DSUP
OG0003737	LOC6735687|XP_002082603.1|DSIM	LOC119552152|XP_037717886.1|DSUP
OG0003738	LOC6735762|XP_016029135.1|DSIM	LOC119551128|XP_037716240.1|DSUP
OG0003739	LOC6733385|XP_002080442.1|DSIM	LOC119550169|XP_037714632.1|DSUP
OG0003740	LOC27208943|XP_016026304.1|DSIM	LOC119551684|XP_037717076.1|DSUP
OG0003741	LOC6736328|XP_016029806.1|DSIM	LOC119553408|XP_037719709.1|DSUP
OG0003742	LOC6738621|XP_002085423.1|DSIM	LOC119555529|XP_037722885.1|DSUP
OG0003743	LOC6733465|XP_016026416.1|DSIM	LOC119549012|XP_037712581.1|DSUP
OG0003744	LOC6739291|XP_016026309.1|DSIM	LOC119551686|XP_037717078.1|DSUP
OG0003745	LOC6734163|XP_002081192.1|DSIM	LOC119550022|XP_037714374.1|DSUP
OG0003746	LOC6735469|XP_039148256.1|DSIM	LOC119549010|XP_037712576.1|DSUP
OG0003747	LOC6737807|XP_002084635.1|DSIM	LOC119553590|XP_037719968.1|DSUP
OG0003748	LOC6737803|XP_016031588.1|DSIM	LOC119553620|XP_037720013.1|DSUP
OG0003749	LOC6737798|XP_002084626.1|DSIM	LOC119554016|XP_037720660.1|DSUP
OG0003750	LOC6737801|XP_016031584.1|DSIM	LOC119552664|XP_037718299.1|DSUP
OG0003751	LOC6737795|XP_016031573.1|DSIM	LOC119554480|XP_037721323.1|DSUP
OG0003752	LOC6738406|XP_016032262.1|DSIM	LOC119553121|XP_037719236.1|DSUP
OG0003753	LOC6737044|XP_039150251.1|DSIM	LOC119554210|XP_037720939.1|DSUP
OG0003754	LOC6737043|XP_039150248.1|DSIM	LOC119552913|XP_037718775.1|DSUP
OG0003755	LOC27206218|XP_039150309.1|DSIM	LOC119553643|XP_037720049.1|DSUP
OG0003756	LOC6733148|XP_016026018.2|DSIM	LOC119559612|XP_037728570.1|DSUP
OG0003757	LOC6736146|XP_016029532.1|DSIM	LOC119549313|XP_037713216.1|DSUP
OG0003758	LOC6735163|XP_016028447.1|DSIM	LOC119549151|XP_037712859.1|DSUP
OG0003759	LOC6737305|XP_016031018.1|DSIM	LOC119555591|XP_037723002.1|DSUP
OG0003760	LOC6734965|XP_016028264.1|DSIM	LOC119552198|XP_037717983.1|DSUP
OG0003761	LOC6737291|XP_002084131.1|DSIM	LOC119555044|XP_037722158.1|DSUP
OG0003762	LOC6737293|XP_016031006.1|DSIM	LOC119555045|XP_037722159.1|DSUP
OG0003763	LOC6736973|XP_039149124.1|DSIM	LOC119553967|XP_037720592.1|DSUP
OG0003764	LOC6736968|XP_016030608.1|DSIM	LOC119552881|XP_037718711.1|DSUP
OG0003765	LOC6732253|XP_002079382.1|DSIM	LOC119546456|XP_037708659.1|DSUP
OG0003766	LOC6725138|XP_016038109.1|DSIM	LOC119556309|XP_037724320.1|DSUP
OG0003767	LOC6734637|XP_002081645.1|DSIM	LOC119549321|XP_037713225.1|DSUP
OG0003768	LOC6739381|XP_016027018.1|DSIM	LOC119550734|XP_037715575.1|DSUP
OG0003769	LOC6733979|XP_002081023.1|DSIM	LOC119550441|XP_037715044.1|DSUP
OG0003770	LOC6724744|XP_016037435.1|DSIM	LOC119549357|XP_037713320.1|DSUP
OG0003771	LOC6737248|XP_016030960.1|DSIM	LOC119552643|XP_037718264.1|DSUP
OG0003772	LOC6737386|XP_002084224.1|DSIM	LOC119553251|XP_037719455.1|DSUP
OG0003773	LOC6733793|XP_016026753.1|DSIM	LOC119551925|XP_037717483.1|DSUP
OG0003774	LOC6733787|XP_016026740.1|DSIM	LOC119549612|XP_037713710.1|DSUP
OG0003775	LOC6740245|XP_039152754.1|DSIM	LOC119558278|XP_037727581.1|DSUP
OG0003776	LOC6733288|XP_016026193.1|DSIM	LOC119551250|XP_037716423.1|DSUP
OG0003777	LOC6733484|XP_002080541.1|DSIM	LOC119550657|XP_037715430.1|DSUP
OG0003778	LOC6733997|XP_039148869.1|DSIM	LOC119550789|XP_037715648.1|DSUP
OG0003779	LOC6735406|XP_016028720.1|DSIM	LOC119550457|XP_037715067.1|DSUP
OG0003780	LOC6734899|XP_002081896.1|DSIM	LOC119549918|XP_037714170.1|DSUP
OG0003781	LOC6740338|XP_039152157.1|DSIM	LOC119551961|XP_037717990.1|DSUP
OG0003782	LOC27209123|XP_016037695.1|DSIM	LOC119556984|XP_037725433.1|DSUP
OG0003783	LOC6729876|XP_002105179.2|DSIM	LOC119554194|XP_037720921.1|DSUP
OG0003784	LOC6733659|XP_039148249.1|DSIM	LOC119549251|XP_037713085.1|DSUP
OG0003785	LOC27207467|XP_016026010.1|DSIM	LOC119559614|XP_037728574.1|DSUP
OG0003786	LOC6735064|XP_016028354.1|DSIM	LOC119550062|XP_037714452.1|DSUP
OG0003787	LOC6739466|XP_016028352.1|DSIM	LOC119550063|XP_037714454.1|DSUP
OG0003788	LOC6735984|XP_002082893.1|DSIM	LOC119550749|XP_037715598.1|DSUP
OG0003789	LOC6733417|XP_039148091.1|DSIM	LOC119550541|XP_037715192.1|DSUP
OG0003790	LOC6737108|XP_002083955.1|DSIM	LOC119554909|XP_037721939.1|DSUP
OG0003791	LOC6726968|XP_016033461.1|DSIM	LOC119560363|XP_037729695.1|DSUP
OG0003792	LOC6734970|XP_016028269.1|DSIM	LOC119552200|XP_037717986.1|DSUP
OG0003793	LOC6736148|XP_016029534.1|DSIM	LOC119549315|XP_037713217.1|DSUP
OG0003794	LOC6735710|XP_016029083.1|DSIM	LOC119549452|XP_037713476.1|DSUP
OG0003795	LOC27207737|XP_016031895.2|DSIM	LOC119555306|XP_037722551.1|DSUP
OG0003796	LOC6730089|XP_002105382.1|DSIM	LOC119563101|XP_037732268.1|DSUP
OG0003797	LOC6732323|XP_016024986.1|DSIM	LOC119547953|XP_037710931.1|DSUP
OG0003798	LOC6733720|XP_016026691.1|DSIM	LOC119551898|XP_037717438.1|DSUP
OG0003799	LOC27206600|XP_016029112.2|DSIM	LOC119550392|XP_037714971.1|DSUP
OG0003800	LOC6732328|XP_002079456.1|DSIM	LOC119547183|XP_037709846.1|DSUP
OG0003801	LOC6732891|XP_016025611.1|DSIM	LOC119548423|XP_037711590.1|DSUP
OG0003802	LOC6732899|XP_002080004.2|DSIM	LOC119548805|XP_037712314.1|DSUP
OG0003803	LOC6730087|XP_016036852.1|DSIM	LOC119557378|XP_037726054.1|DSUP
OG0003804	LOC6732346|XP_016024998.1|DSIM	LOC119548605|XP_037711889.1|DSUP
OG0003805	LOC6730406|XP_002077587.3|DSIM	LOC119546464|XP_037708675.1|DSUP
OG0003806	LOC6733155|XP_016026030.1|DSIM	LOC119562751|XP_037731882.1|DSUP
OG0003807	LOC6731142|XP_016023692.1|DSIM	LOC119558504|XP_037727937.1|DSUP
OG0003808	LOC27206216|XP_016032338.2|DSIM	LOC119554648|XP_037721577.1|DSUP
OG0003809	LOC6732733|XP_016025465.1|DSIM	LOC119548109|XP_037711130.1|DSUP
OG0003810	LOC6736088|XP_016029484.1|DSIM	LOC119548986|XP_037712513.1|DSUP
OG0003811	LOC6735259|XP_016028607.1|DSIM	LOC119550324|XP_037714857.1|DSUP
OG0003812	LOC6730420|XP_039147089.1|DSIM	LOC119546128|XP_037708152.1|DSUP
OG0003813	LOC6731693|XP_002078829.1|DSIM	LOC119546259|XP_037708346.1|DSUP
OG0003814	LOC6732096|XP_016024768.1|DSIM	LOC119546784|XP_037709268.1|DSUP
OG0003815	LOC27206460|XP_016033859.1|DSIM	LOC119547783|XP_037710725.1|DSUP
OG0003816	LOC6732825|XP_016025547.1|DSIM	LOC119548284|XP_037711380.1|DSUP
OG0003817	LOC6731635|XP_002078775.1|DSIM	LOC119547518|XP_037710340.1|DSUP
OG0003818	LOC6732726|XP_016025458.1|DSIM	LOC119548072|XP_037711088.1|DSUP
OG0003819	LOC6730926|XP_016023375.1|DSIM	LOC119547266|XP_037709975.1|DSUP
OG0003820	LOC6728842|XP_002104176.1|DSIM	LOC119563482|XP_037732835.1|DSUP
OG0003821	LOC6734482|XP_002081501.1|DSIM	LOC119551590|XP_037716919.1|DSUP
OG0003822	LOC6731210|XP_002078369.2|DSIM	LOC119562352|XP_037731442.1|DSUP
OG0003823	LOC6730615|XP_016023053.1|DSIM	LOC119548854|XP_037712407.1|DSUP
OG0003824	LOC6732837|XP_002079950.1|DSIM	LOC119548576|XP_037711822.1|DSUP
OG0003825	LOC6731533|XP_002078680.1|DSIM	LOC119548099|XP_037711116.1|DSUP
OG0003826	LOC27208514|XP_016023588.1|DSIM	LOC119547148|XP_037709792.1|DSUP
OG0003827	LOC6731631|XP_002078771.1|DSIM	LOC119546176|XP_037708226.1|DSUP
OG0003828	LOC6731634|XP_016024314.1|DSIM	LOC119546478|XP_037708692.1|DSUP
OG0003829	LOC6739237|XP_039154423.1|DSIM	LOC119548546|XP_037711768.1|DSUP
OG0003830	LOC6733064|XP_002080141.1|DSIM	LOC119546899|XP_037709449.1|DSUP
OG0003831	LOC6729037|XP_002104358.1|DSIM	LOC119560432|XP_037729799.1|DSUP
OG0003832	LOC6731268|XP_016023829.1|DSIM	LOC119546300|XP_037708416.1|DSUP
OG0003833	LOC6731270|XP_016023832.1|DSIM	LOC119546141|XP_037708175.1|DSUP
OG0003834	LOC6731283|XP_016023848.1|DSIM	LOC119546446|XP_037708648.1|DSUP
OG0003835	LOC6732445|XP_016025088.1|DSIM	LOC119548225|XP_037711288.1|DSUP
OG0003836	LOC6732756|XP_002079869.2|DSIM	LOC119545930|XP_037707776.1|DSUP
OG0003837	LOC6732754|XP_002079867.2|DSIM	LOC119546584|XP_037708919.1|DSUP
OG0003838	LOC6730884|XP_016023309.1|DSIM	LOC119547866|XP_037710828.1|DSUP
OG0003839	LOC6732207|XP_002079336.1|DSIM	LOC119548612|XP_037711906.1|DSUP
OG0003840	LOC6733468|XP_002080525.1|DSIM	LOC119548979|XP_037712502.1|DSUP
OG0003841	LOC6730721|XP_016023152.1|DSIM	LOC119548089|XP_037711103.1|DSUP
OG0003842	LOC6731924|XP_016024595.1|DSIM	LOC119548613|XP_037711907.1|DSUP
OG0003843	LOC6732274|XP_039153672.1|DSIM	LOC119546513|XP_037708766.1|DSUP
OG0003844	LOC6732205|XP_016024883.1|DSIM	LOC119548611|XP_037711902.1|DSUP
OG0003845	LOC6732396|XP_039151659.1|DSIM	LOC119547462|XP_037710271.1|DSUP
OG0003846	LOC6731653|XP_016024334.1|DSIM	LOC119546901|XP_037709452.1|DSUP
OG0003847	LOC27207473|XP_016024271.1|DSIM	LOC119546525|XP_037708789.1|DSUP
OG0003848	LOC6739737|XP_002076630.2|DSIM	LOC119562891|XP_037731936.1|DSUP
OG0003849	LOC6733872|XP_002080916.1|DSIM	LOC119549281|XP_037713142.1|DSUP
OG0003850	LOC6732293|XP_016024955.1|DSIM	LOC119547066|XP_037709678.1|DSUP
OG0003851	LOC6735410|XP_016028725.1|DSIM	LOC119550695|XP_037715488.1|DSUP
OG0003852	LOC6730670|XP_039154430.1|DSIM	LOC119548765|XP_037712236.1|DSUP
OG0003853	LOC6734687|XP_016027883.1|DSIM	LOC119549154|XP_037712865.1|DSUP
OG0003854	LOC6732554|XP_016025205.1|DSIM	LOC119548314|XP_037711419.1|DSUP
OG0003855	LOC6732553|XP_002079672.3|DSIM	LOC119548313|XP_037711418.1|DSUP
OG0003856	LOC6731939|XP_002079074.1|DSIM	LOC119546149|XP_037708186.1|DSUP
OG0003857	LOC6732493|XP_002079613.1|DSIM	LOC119546417|XP_037708610.1|DSUP
OG0003859	LOC6732727|XP_016025459.1|DSIM	LOC119547031|XP_037709632.1|DSUP
OG0003860	LOC6734989|XP_002081971.2|DSIM	LOC119550687|XP_037715480.1|DSUP
OG0003861	LOC6730756|XP_002077924.1|DSIM	LOC119547782|XP_037710721.1|DSUP
OG0003862	LOC6731173|XP_016023720.1|DSIM	LOC119558514|XP_037727942.1|DSUP
OG0003863	LOC6731609|XP_039151129.1|DSIM	LOC119548440|XP_037711626.1|DSUP
OG0003864	LOC6731608|XP_002078749.1|DSIM	LOC119548399|XP_037711555.1|DSUP
OG0003865	LOC6729673|XP_002104979.2|DSIM	LOC119563277|XP_037732528.1|DSUP
OG0003867	LOC27207535|XP_016025867.1|DSIM	LOC119562532|XP_037731654.1|DSUP
OG0003868	LOC6731789|XP_016024479.2|DSIM	LOC119546844|XP_037709366.1|DSUP
OG0003869	LOC6730858|XP_002078022.2|DSIM	LOC119547203|XP_037709877.1|DSUP
OG0003870	LOC6732682|XP_016025407.1|DSIM	LOC119548622|XP_037711920.1|DSUP
OG0003871	LOC6732074|XP_002079206.1|DSIM	LOC119546524|XP_037708788.1|DSUP
OG0003872	LOC6734934|XP_002081931.1|DSIM	LOC119550940|XP_037715893.1|DSUP
OG0003873	LOC6733045|XP_002080123.1|DSIM	LOC119548535|XP_037711756.1|DSUP
OG0003874	LOC6733066|XP_016025769.1|DSIM	LOC119546531|XP_037708796.1|DSUP
OG0003875	LOC6731745|XP_016024418.1|DSIM	LOC119547132|XP_037709773.1|DSUP
OG0003876	LOC6730591|XP_016023035.1|DSIM	LOC119547848|XP_037710806.1|DSUP
OG0003877	LOC6732456|XP_002079576.1|DSIM	LOC119548262|XP_037711335.1|DSUP
OG0003878	LOC6732728|XP_039147215.1|DSIM	LOC119547030|XP_037709628.1|DSUP
OG0003879	LOC27209130|XP_016029640.2|DSIM	LOC119555554|XP_037722928.1|DSUP
OG0003880	LOC27206237|XP_016031379.1|DSIM	LOC119554662|XP_037721592.1|DSUP
OG0003881	LOC6736098|XP_002082999.1|DSIM	LOC119551244|XP_037716416.1|DSUP
OG0003882	LOC27207977|XP_016026042.1|DSIM	LOC119559148|XP_037728145.1|DSUP
OG0003883	LOC6739896|XP_016038500.1|DSIM	LOC119558274|XP_037727575.1|DSUP
OG0003884	LOC6732250|XP_016024928.1|DSIM	LOC119546325|XP_037708452.1|DSUP
OG0003885	LOC6731230|XP_002078389.1|DSIM	LOC119547706|XP_037710609.1|DSUP
OG0003886	LOC6731229|XP_002078388.2|DSIM	LOC119547704|XP_037710607.1|DSUP
OG0003887	LOC6730722|XP_002077890.3|DSIM	LOC119547717|XP_037710619.1|DSUP
OG0003888	LOC6729132|XP_016035777.1|DSIM	LOC119560693|XP_037730203.1|DSUP
OG0003889	LOC6730544|XP_016022996.1|DSIM	LOC119547688|XP_037710583.1|DSUP
OG0003890	LOC6736639|XP_002083495.1|DSIM	LOC119554676|XP_037721607.1|DSUP
OG0003891	LOC6732259|XP_002079388.2|DSIM	LOC119546443|XP_037708646.1|DSUP
OG0003892	LOC6736405|XP_002083277.1|DSIM	LOC119554563|XP_037721462.1|DSUP
OG0003893	LOC6732814|XP_016025540.1|DSIM	LOC119546100|XP_037708111.1|DSUP
OG0003894	LOC6731829|XP_002078964.1|DSIM	LOC119548420|XP_037711588.1|DSUP
OG0003895	LOC6735467|XP_002082406.1|DSIM	LOC119550440|XP_037715043.1|DSUP
OG0003896	LOC6735464|XP_016028769.1|DSIM	LOC119550856|XP_037715756.1|DSUP
OG0003897	LOC6734901|XP_002081898.1|DSIM	LOC119552045|XP_037717716.1|DSUP
OG0003898	LOC6732783|XP_002079896.2|DSIM	LOC119548686|XP_037712063.1|DSUP
OG0003899	LOC6730462|XP_002077643.2|DSIM	LOC119548529|XP_037711751.1|DSUP
OG0003900	LOC6730523|XP_016022977.1|DSIM	LOC119546508|XP_037708758.1|DSUP
OG0003901	LOC6732492|XP_002079612.1|DSIM	LOC119546418|XP_037708611.1|DSUP
OG0003902	LOC6731315|XP_016023887.1|DSIM	LOC119546486|XP_037708710.1|DSUP
OG0003903	LOC6732158|XP_002079290.2|DSIM	LOC119548829|XP_037712375.1|DSUP, LOC119559717|XP_037728708.1|DSUP
OG0003904	LOC6732159|XP_002079291.2|DSIM	LOC119548828|XP_037712374.1|DSUP
OG0003905	LOC6729470|XP_016036142.1|DSIM	LOC119552001|XP_037717656.1|DSUP
OG0003906	LOC6735673|XP_002082591.2|DSIM	LOC119551593|XP_037716922.1|DSUP
OG0003907	LOC6730505|XP_002077686.1|DSIM	LOC119548394|XP_037711548.1|DSUP
OG0003908	LOC6730506|XP_002077687.1|DSIM	LOC119547805|XP_037710750.1|DSUP
OG0003909	LOC6733941|XP_016026996.1|DSIM	LOC119549538|XP_037713609.1|DSUP
OG0003910	LOC6727114|XP_002102507.1|DSIM	LOC119560951|XP_037730618.1|DSUP
OG0003911	LOC27207317|XP_016023479.1|DSIM	LOC119548410|XP_037711577.1|DSUP
OG0003912	LOC6732444|XP_002079565.2|DSIM	LOC119546943|XP_037709509.1|DSUP
OG0003913	LOC6732244|XP_016024925.1|DSIM	LOC119547614|XP_037710465.1|DSUP
OG0003914	LOC6731952|XP_002079087.2|DSIM	LOC119547210|XP_037709888.1|DSUP
OG0003915	LOC27208350|XP_039153951.1|DSIM	LOC119557876|XP_037726805.1|DSUP
OG0003916	LOC6732500|XP_002079620.1|DSIM	LOC119547109|XP_037709747.1|DSUP
