Orthogroup	DSIM.longest_only	DSAN.longest_only
OG0004919	LOC6730354|XP_002105636.1|DSIM	LOC120454622|XP_039496024.1|DSAN
OG0004920	LOC6738761|XP_002085561.1|DSIM	LOC120447969|XP_039485594.1|DSAN
OG0004921	LOC6737126|XP_016030755.1|DSIM	LOC120447564|XP_039484954.1|DSAN
OG0004922	LOC6737308|XP_016031028.2|DSIM	LOC120448221|XP_039486045.1|DSAN
OG0004923	LOC6736762|XP_016030384.1|DSIM	LOC120447558|XP_039484946.1|DSAN
OG0004924	LOC6736992|XP_002083839.1|DSIM	LOC120449270|XP_039487587.1|DSAN
OG0004925	LOC6736291|XP_002083175.2|DSIM	LOC120449720|XP_039488280.1|DSAN
OG0004926	LOC6737039|XP_016030670.1|DSIM	LOC120449984|XP_039488626.1|DSAN
OG0004927	LOC6737389|XP_016031132.1|DSIM	LOC120450464|XP_039489423.1|DSAN
OG0004928	LOC6735207|XP_016028485.2|DSIM	LOC120444387|XP_039479929.1|DSAN
OG0004929	LOC6736219|XP_016029693.1|DSIM	LOC120448181|XP_039485965.1|DSAN
OG0004930	LOC6734060|XP_016027063.1|DSIM	LOC120444660|XP_039480436.1|DSAN
OG0004931	LOC6735418|XP_002082360.1|DSIM	LOC120444417|XP_039479978.1|DSAN
OG0004932	LOC6736211|XP_016029655.1|DSIM	LOC120447983|XP_039485612.1|DSAN
OG0004933	LOC6734792|XP_016027993.1|DSIM	LOC120446111|XP_039482839.1|DSAN
OG0004934	LOC6735980|XP_002082889.1|DSIM	LOC120444885|XP_039480802.1|DSAN
OG0004935	LOC6735115|XP_016028372.1|DSIM	LOC120444392|XP_039479948.1|DSAN
OG0004936	LOC6736795|XP_039149210.1|DSIM	LOC120449024|XP_039487239.1|DSAN
OG0004937	LOC6736994|XP_002083841.2|DSIM	LOC120449267|XP_039487583.1|DSAN
OG0004938	LOC27209155|XP_016030856.1|DSIM	LOC120448063|XP_039485762.1|DSAN
OG0004939	LOC6738672|XP_002085474.1|DSIM	LOC120448470|XP_039486428.1|DSAN
OG0004940	LOC6738675|XP_016032504.1|DSIM	LOC120448841|XP_039486976.1|DSAN
OG0004941	LOC6738249|XP_002085061.1|DSIM	LOC120448242|XP_039486081.1|DSAN
OG0004942	LOC6736889|XP_016030537.1|DSIM	LOC120448227|XP_039486057.1|DSAN
OG0004943	LOC6737264|XP_016030971.1|DSIM	LOC120448328|XP_039486214.1|DSAN
OG0004944	LOC6736516|XP_002083386.2|DSIM	LOC120449302|XP_039487628.1|DSAN
OG0004945	LOC6733273|XP_002080336.1|DSIM	LOC120458111|XP_039501575.1|DSAN
OG0004946	LOC6739012|XP_016032841.1|DSIM	LOC120448138|XP_039485889.1|DSAN
OG0004947	LOC6736386|XP_039150166.1|DSIM	LOC120450425|XP_039489367.1|DSAN
OG0004948	LOC6736388|XP_002083260.2|DSIM	LOC120449683|XP_039488233.1|DSAN
OG0004949	LOC6736392|XP_039150125.1|DSIM	LOC120449931|XP_039488562.1|DSAN
OG0004950	LOC6736216|XP_016029659.1|DSIM	LOC120450302|XP_039489174.1|DSAN
OG0004951	LOC6729902|XP_002105204.1|DSIM	LOC120450795|XP_039489894.1|DSAN
OG0004952	LOC6737789|XP_002084617.1|DSIM	LOC120447896|XP_039485472.1|DSAN
OG0004953	LOC6738262|XP_002085073.1|DSIM	LOC120448966|XP_039487159.1|DSAN
OG0004954	LOC6738260|XP_002085071.2|DSIM	LOC120449352|XP_039487696.1|DSAN
OG0004955	LOC6737060|XP_002083907.1|DSIM	LOC120450373|XP_039489295.1|DSAN
OG0004956	LOC6733809|XP_002080853.2|DSIM	LOC120458550|XP_039502165.1|DSAN
OG0004957	LOC6739607|XP_016030177.1|DSIM	LOC120447565|XP_039484957.1|DSAN
OG0004958	LOC6737784|XP_002084612.2|DSIM	LOC120448413|XP_039486344.1|DSAN
OG0004959	LOC6737783|XP_016031565.2|DSIM	LOC120447792|XP_039485286.1|DSAN
OG0004960	LOC6737782|XP_016031563.1|DSIM	LOC120447790|XP_039485282.1|DSAN
OG0004961	LOC27208567|XP_016026899.1|DSIM	LOC120443711|XP_039478890.1|DSAN
OG0004962	LOC6738952|XP_002085747.1|DSIM	LOC120448695|XP_039486783.1|DSAN
OG0004963	LOC6738601|XP_016032446.1|DSIM	LOC120450566|XP_039489610.1|DSAN
OG0004964	LOC6737501|XP_016031297.2|DSIM	LOC120450558|XP_039489600.1|DSAN
OG0004965	LOC6737120|XP_002083967.1|DSIM	LOC120447607|XP_039485014.1|DSAN
OG0004966	LOC6737121|XP_002083968.1|DSIM	LOC120447606|XP_039485011.1|DSAN
OG0004967	LOC6733249|XP_002080312.2|DSIM	LOC120444875|XP_039480794.1|DSAN
OG0004968	LOC6736777|XP_002083633.3|DSIM	LOC120449223|XP_039487529.1|DSAN
OG0004969	LOC6734681|XP_002081688.1|DSIM	LOC120446624|XP_039483618.1|DSAN
OG0004970	LOC6736776|XP_016030412.1|DSIM	LOC120449753|XP_039488321.1|DSAN
OG0004971	LOC6736774|XP_016030404.1|DSIM	LOC120449000|XP_039487202.1|DSAN
OG0004972	LOC120284201|XP_039148938.1|DSIM	LOC120450277|XP_039489127.1|DSAN
OG0004973	LOC6734402|XP_002081423.1|DSIM	LOC120449317|XP_039487647.1|DSAN
OG0004974	LOC6737775|XP_002084603.1|DSIM	LOC120448739|XP_039486853.1|DSAN
OG0004975	LOC6736764|XP_002083620.1|DSIM	LOC120447559|XP_039484947.1|DSAN
OG0004976	LOC27206254|XP_016030304.1|DSIM	LOC120449697|XP_039488247.1|DSAN
OG0004977	LOC6735920|XP_002082830.1|DSIM	LOC120445428|XP_039481789.1|DSAN
OG0004978	LOC6735117|XP_016028389.1|DSIM	LOC120447019|XP_039484272.1|DSAN
OG0004979	LOC6737258|XP_002084098.1|DSIM	LOC120449469|XP_039487875.1|DSAN
OG0004980	LOC6738168|XP_002084981.1|DSIM	LOC120448748|XP_039486862.1|DSAN
OG0004981	LOC6738649|XP_002085451.1|DSIM	LOC120449784|XP_039488359.1|DSAN
OG0004982	LOC6738645|XP_002085447.1|DSIM	LOC120448343|XP_039486239.1|DSAN
OG0004983	LOC6737515|XP_002084351.2|DSIM	LOC120447964|XP_039485589.1|DSAN
OG0004984	LOC6737033|XP_016030667.1|DSIM	LOC120448712|XP_039486808.1|DSAN
OG0004985	LOC6736368|XP_016029865.1|DSIM	LOC120450413|XP_039489354.1|DSAN
OG0004986	LOC6738533|XP_002085339.1|DSIM	LOC120448939|XP_039487117.1|DSAN
OG0004987	LOC6738386|XP_016032212.1|DSIM	LOC120450514|XP_039489521.1|DSAN
OG0004988	LOC6736370|XP_002083246.2|DSIM	LOC120450414|XP_039489356.1|DSAN
OG0004989	LOC6738387|XP_002085196.1|DSIM	LOC120449051|XP_039487277.1|DSAN
OG0004990	LOC6735461|XP_002082400.1|DSIM	LOC120445985|XP_039482652.1|DSAN
OG0004991	LOC6739392|XP_016027097.1|DSIM	LOC120446929|XP_039484114.1|DSAN
OG0004992	LOC6739396|XP_002076302.1|DSIM	LOC120446940|XP_039484124.1|DSAN
OG0004993	LOC6737790|XP_002084618.1|DSIM	LOC120448565|XP_039486556.1|DSAN
OG0004994	LOC6736617|XP_002083473.2|DSIM	LOC120450044|XP_039488731.1|DSAN
OG0004995	LOC6736671|XP_039150182.1|DSIM	LOC120450339|XP_039489242.1|DSAN
OG0004996	LOC6737379|XP_002084217.1|DSIM	LOC120449451|XP_039487857.1|DSAN
OG0004997	LOC6734704|XP_002081711.1|DSIM	LOC120445362|XP_039481667.1|DSAN
OG0004998	LOC6734611|XP_002081619.1|DSIM	LOC120447059|XP_039484382.1|DSAN
OG0004999	LOC6736857|XP_016030502.1|DSIM	LOC120449227|XP_039487532.1|DSAN
OG0005000	LOC6733875|XP_002080919.1|DSIM	LOC120444520|XP_039480197.1|DSAN
OG0005001	LOC6737222|XP_039149818.1|DSIM	LOC120448366|XP_039486268.1|DSAN
OG0005002	LOC6728389|XP_002103737.2|DSIM	LOC120451804|XP_039491691.1|DSAN
OG0005003	LOC6737232|XP_016030941.1|DSIM	LOC120448199|XP_039485999.1|DSAN
OG0005004	LOC6737063|XP_002083910.1|DSIM	LOC120448039|XP_039485716.1|DSAN
OG0005005	LOC6738664|XP_016032486.1|DSIM	LOC120447808|XP_039485318.1|DSAN
OG0005006	LOC6736317|XP_016029792.1|DSIM	LOC120448871|XP_039487017.1|DSAN
OG0005007	LOC6738486|XP_002085292.1|DSIM	LOC120448226|XP_039486055.1|DSAN
OG0005008	LOC6736266|XP_016029755.1|DSIM	LOC120449525|XP_039487971.1|DSAN
OG0005009	LOC6738463|XP_002085270.1|DSIM	LOC120449588|XP_039488085.1|DSAN
OG0005010	LOC27209292|XP_016031492.1|DSIM	LOC120448395|XP_039486317.1|DSAN
OG0005011	LOC27208453|XP_016029364.1|DSIM	LOC120446311|XP_039483160.1|DSAN
OG0005012	LOC6738941|XP_002085736.1|DSIM	LOC120449393|XP_039487770.1|DSAN
OG0005013	LOC6728840|XP_002104174.2|DSIM	LOC120453320|XP_039493911.1|DSAN
OG0005014	LOC6737507|XP_039149050.1|DSIM	LOC120449296|XP_039487620.1|DSAN
OG0005015	LOC6738741|XP_002085541.3|DSIM	LOC120450545|XP_039489582.1|DSAN
OG0005016	LOC6738233|XP_002085045.1|DSIM	LOC120449523|XP_039487969.1|DSAN
OG0005017	LOC6739626|XP_016031001.1|DSIM	LOC120447446|XP_039484737.1|DSAN
OG0005018	LOC6736223|XP_016029733.1|DSIM	LOC120447667|XP_039485118.1|DSAN
OG0005019	LOC27207525|XP_016032127.1|DSIM	LOC120447540|XP_039484920.1|DSAN
OG0005020	LOC6733801|XP_002080845.1|DSIM	LOC120458641|XP_039502303.1|DSAN
OG0005021	LOC6731800|XP_002078935.1|DSIM	LOC120444606|XP_039480319.1|DSAN
OG0005022	LOC6736373|XP_002083249.1|DSIM	LOC120450416|XP_039489359.1|DSAN
OG0005023	LOC6733768|XP_016026723.1|DSIM	LOC120458605|XP_039502244.1|DSAN
OG0005024	LOC6736401|XP_039150126.1|DSIM	LOC120448223|XP_039486052.1|DSAN
OG0005025	LOC27209462|XP_016031163.1|DSIM	LOC120448238|XP_039486076.1|DSAN
OG0005026	LOC6737216|XP_002084056.1|DSIM	LOC120448370|XP_039486273.1|DSAN
OG0005027	LOC6736693|XP_039149095.1|DSIM	LOC120449077|XP_039487313.1|DSAN
OG0005028	LOC6728344|XP_016034970.1|DSIM	LOC120452285|XP_039492351.1|DSAN
OG0005029	LOC6738481|XP_002085288.2|DSIM	LOC120450527|XP_039489548.1|DSAN
OG0005030	LOC6736206|XP_002083101.1|DSIM	LOC120450366|XP_039489284.1|DSAN
OG0005031	LOC6737568|XP_016031357.1|DSIM	LOC120448184|XP_039485973.1|DSAN
OG0005032	LOC6738964|XP_016032791.1|DSIM	LOC120448248|XP_039486092.1|DSAN
OG0005033	LOC27208506|XP_016030547.1|DSIM	LOC120447945|XP_039485557.1|DSAN
OG0005034	LOC27209473|XP_016030549.1|DSIM	LOC120448804|XP_039486929.1|DSAN
OG0005035	LOC6738959|XP_016032785.1|DSIM	LOC120448249|XP_039486093.1|DSAN
OG0005036	LOC6736504|XP_002083374.1|DSIM	LOC120450097|XP_039488825.1|DSAN
OG0005037	LOC6737419|XP_016031185.1|DSIM	LOC120449974|XP_039488615.1|DSAN
OG0005038	LOC6736648|XP_016030242.1|DSIM	LOC120447543|XP_039484923.1|DSAN
OG0005039	LOC6730952|XP_002078115.1|DSIM	LOC120444104|XP_039479566.1|DSAN
OG0005040	LOC6738987|XP_002085782.2|DSIM	LOC120449341|XP_039487681.1|DSAN
OG0005041	LOC6738951|XP_002085746.1|DSIM	LOC120448696|XP_039486784.1|DSAN
OG0005042	LOC6736526|XP_002083396.2|DSIM	LOC120449685|XP_039488235.1|DSAN
OG0005043	LOC27206904|XP_016028815.1|DSIM	LOC120445071|XP_039481132.1|DSAN
OG0005044	LOC6735478|XP_002082417.1|DSIM	LOC120445059|XP_039481118.1|DSAN
OG0005045	LOC6735475|XP_016028814.1|DSIM	LOC120445066|XP_039481126.1|DSAN
OG0005046	LOC6735119|XP_002082096.1|DSIM	LOC120444911|XP_039480837.1|DSAN
OG0005047	LOC6737841|XP_002084669.1|DSIM	LOC120449149|XP_039487418.1|DSAN
OG0005048	LOC6737840|XP_002084668.1|DSIM	LOC120449349|XP_039487694.1|DSAN
OG0005049	LOC6738957|XP_039149584.1|DSIM	LOC120448247|XP_039486090.1|DSAN
OG0005050	LOC6739397|XP_016027096.1|DSIM	LOC120444972|XP_039480926.1|DSAN
OG0005051	LOC6738973|XP_016032800.1|DSIM	LOC120450633|XP_039489716.1|DSAN
OG0005052	LOC6738975|XP_002085770.1|DSIM	LOC120450635|XP_039489719.1|DSAN
OG0005053	LOC6731662|XP_002078802.1|DSIM	LOC120444388|XP_039479941.1|DSAN
OG0005054	LOC6738842|XP_016032662.1|DSIM	LOC120448125|XP_039485870.1|DSAN
OG0005055	LOC6726480|XP_016040095.1|DSIM	LOC120457219|XP_039500523.1|DSAN
OG0005056	LOC6734622|XP_016027773.1|DSIM	LOC120445894|XP_039482483.1|DSAN
OG0005057	LOC6737151|XP_016030792.1|DSIM	LOC120448081|XP_039485790.1|DSAN
OG0005058	LOC6736860|XP_039149199.1|DSIM	LOC120450058|XP_039488762.1|DSAN
OG0005059	LOC6736119|XP_016029507.1|DSIM	LOC120445207|XP_039481390.1|DSAN
OG0005060	LOC6736118|XP_016029501.1|DSIM	LOC120444685|XP_039480482.1|DSAN
OG0005061	LOC6731221|XP_002078380.2|DSIM	LOC120444005|XP_039479419.1|DSAN
OG0005062	LOC6735970|XP_016029327.1|DSIM	LOC120445945|XP_039482556.1|DSAN
OG0005064	LOC6738244|XP_002085056.1|DSIM	LOC120450582|XP_039489635.1|DSAN
OG0005065	LOC6733393|XP_016026315.1|DSIM	LOC120450642|XP_039489730.1|DSAN
OG0005066	LOC6734786|XP_002081789.2|DSIM	LOC120446079|XP_039482793.1|DSAN
OG0005067	LOC6735684|XP_016029054.1|DSIM	LOC120446163|XP_039482928.1|DSAN
OG0005068	LOC6738552|XP_002085357.2|DSIM	LOC120449328|XP_039487661.1|DSAN
OG0005069	LOC6733467|XP_002080524.1|DSIM	LOC120444132|XP_039479630.1|DSAN
OG0005070	LOC6739507|XP_016029346.1|DSIM	LOC120444643|XP_039480402.1|DSAN
OG0005071	LOC6737695|XP_016031463.1|DSIM	LOC120449524|XP_039487970.1|DSAN
OG0005072	LOC27206706|XP_016037648.1|DSIM	LOC120455107|XP_039496927.1|DSAN
OG0005073	LOC6735068|XP_002082045.1|DSIM	LOC120445916|XP_039482508.1|DSAN
OG0005074	LOC6737210|XP_016030905.1|DSIM	LOC120450242|XP_039489057.1|DSAN
OG0005075	LOC6735562|XP_002082482.1|DSIM	LOC120446348|XP_039483209.1|DSAN
OG0005076	LOC6733939|XP_002080983.2|DSIM	LOC120457793|XP_039501224.1|DSAN
OG0005078	LOC6736655|XP_016030256.1|DSIM	LOC120448322|XP_039486204.1|DSAN
OG0005079	LOC6736160|XP_016029568.1|DSIM	LOC120447011|XP_039484260.1|DSAN
OG0005080	LOC6736555|XP_016030133.1|DSIM	LOC120447804|XP_039485309.1|DSAN
OG0005081	LOC6733302|XP_016026225.1|DSIM	LOC120458939|XP_039502728.1|DSAN
OG0005082	LOC6738204|XP_002085017.1|DSIM	LOC120449324|XP_039487655.1|DSAN
OG0005083	LOC6731433|XP_002078584.1|DSIM	LOC120458335|XP_039501886.1|DSAN
OG0005084	LOC6737993|XP_039149684.1|DSIM	LOC120447664|XP_039485115.1|DSAN
OG0005085	LOC6737624|XP_039149899.1|DSIM	LOC120448097|XP_039485834.1|DSAN
OG0005086	LOC6733375|XP_002080432.2|DSIM	LOC120454809|XP_039496239.1|DSAN
OG0005087	LOC6737488|XP_016031270.1|DSIM	LOC120447821|XP_039485332.1|DSAN
OG0005088	LOC6733933|XP_039147400.1|DSIM	LOC120457810|XP_039501241.1|DSAN
OG0005089	LOC6733935|XP_002080979.1|DSIM	LOC120457808|XP_039501238.1|DSAN
OG0005090	LOC6735251|XP_002082224.1|DSIM	LOC120444817|XP_039480707.1|DSAN
OG0005091	LOC6734204|XP_039148067.1|DSIM	LOC120445758|XP_039482273.1|DSAN
OG0005092	LOC6737166|XP_002084012.1|DSIM	LOC120449765|XP_039488337.1|DSAN
OG0005093	LOC6738745|XP_016032556.1|DSIM	LOC120450544|XP_039489580.1|DSAN
OG0005094	LOC6736653|XP_039149939.1|DSIM	LOC120447470|XP_039484791.1|DSAN
OG0005095	LOC6736149|XP_016029535.1|DSIM	LOC120444436|XP_039480024.1|DSAN
OG0005096	LOC6730790|XP_002077958.1|DSIM	LOC120452837|XP_039493201.1|DSAN
OG0005097	LOC6735586|XP_016028948.1|DSIM	LOC120444566|XP_039480256.1|DSAN
OG0005098	LOC6736092|XP_016029486.1|DSIM	LOC120444501|XP_039480147.1|DSAN
OG0005099	LOC6736135|XP_002083035.1|DSIM	LOC120445167|XP_039481280.1|DSAN
OG0005100	LOC6736136|XP_016029525.1|DSIM	LOC120445165|XP_039481277.1|DSAN
OG0005101	LOC6727374|XP_002102759.1|DSIM	LOC120451506|XP_039491194.1|DSAN
OG0005102	LOC6735474|XP_016028781.1|DSIM	LOC120445041|XP_039481065.1|DSAN
OG0005103	LOC6735983|XP_002082892.1|DSIM	LOC120444662|XP_039480438.1|DSAN
OG0005104	LOC6731519|XP_002078667.1|DSIM	LOC120444013|XP_039479430.1|DSAN
OG0005105	LOC6738448|XP_002085255.1|DSIM	LOC120448843|XP_039486982.1|DSAN
OG0005106	LOC6736537|XP_039150056.1|DSIM	LOC120449557|XP_039488022.1|DSAN
OG0005107	LOC6736579|XP_002083441.1|DSIM	LOC120447566|XP_039484958.1|DSAN
OG0005108	LOC6734442|XP_002081462.1|DSIM	LOC120447045|XP_039484342.1|DSAN
OG0005109	LOC6725663|XP_002106669.2|DSIM	LOC120455408|XP_039497483.1|DSAN
OG0005110	LOC6738354|XP_002085164.2|DSIM	LOC120449865|XP_039488459.1|DSAN
OG0005111	LOC6736920|XP_016030566.1|DSIM	LOC120450037|XP_039488724.1|DSAN
OG0005112	LOC6736310|XP_002083194.1|DSIM	LOC120449368|XP_039487734.1|DSAN
OG0005113	LOC6736919|XP_016030570.1|DSIM	LOC120450040|XP_039488729.1|DSAN
OG0005114	LOC6736467|XP_002083338.1|DSIM	LOC120450116|XP_039488872.1|DSAN
OG0005115	LOC6731023|XP_016023512.1|DSIM	LOC120456862|XP_039499881.1|DSAN
OG0005116	LOC6738378|XP_002085187.1|DSIM	LOC120447784|XP_039485272.1|DSAN
OG0005117	LOC6739933|XP_039152697.1|DSIM	LOC120457070|XP_039500183.1|DSAN
OG0005118	LOC6731695|XP_002078831.2|DSIM	LOC120458896|XP_039502673.1|DSAN
OG0005119	LOC6734599|XP_016027731.1|DSIM	LOC120446978|XP_039484183.1|DSAN
OG0005120	LOC6736416|XP_016029919.1|DSIM	LOC120449373|XP_039487738.1|DSAN
OG0005121	LOC6738694|XP_002085496.1|DSIM	LOC120448542|XP_039486523.1|DSAN
OG0005122	LOC6737909|XP_016031684.1|DSIM	LOC120448499|XP_039486465.1|DSAN
OG0005123	LOC6738591|XP_002085395.1|DSIM	LOC120449550|XP_039488012.1|DSAN
OG0005124	LOC6738368|XP_039149611.1|DSIM	LOC120450503|XP_039489489.1|DSAN
OG0005125	LOC6738370|XP_039149596.1|DSIM	LOC120450493|XP_039489474.1|DSAN
OG0005126	LOC6737279|XP_016030996.1|DSIM	LOC120449526|XP_039487973.1|DSAN
OG0005127	LOC6736442|XP_002083313.1|DSIM	LOC120447575|XP_039484972.1|DSAN
OG0005128	LOC6734250|XP_016027300.1|DSIM	LOC120445199|XP_039481357.1|DSAN
OG0005129	LOC6738860|XP_016032683.1|DSIM	LOC120448956|XP_039487142.1|DSAN
OG0005130	LOC6738904|XP_002085699.1|DSIM	LOC120448062|XP_039485761.1|DSAN
OG0005131	LOC6737142|XP_016030768.1|DSIM	LOC120447974|XP_039485601.1|DSAN
OG0005132	LOC6737612|XP_002084444.1|DSIM	LOC120449029|XP_039487247.1|DSAN
OG0005133	LOC6736619|XP_016030206.1|DSIM	LOC120449831|XP_039488414.1|DSAN
OG0005134	LOC6737836|XP_016031610.2|DSIM	LOC120449401|XP_039487780.1|DSAN
OG0005135	LOC27206271|XP_016029927.1|DSIM	LOC120450398|XP_039489327.1|DSAN
OG0005136	LOC6736426|XP_016029930.1|DSIM	LOC120450394|XP_039489323.1|DSAN
OG0005137	LOC27207840|XP_016036565.1|DSIM	LOC120454285|XP_039495402.1|DSAN
OG0005138	LOC6736898|XP_002083751.1|DSIM	LOC120449848|XP_039488440.1|DSAN
OG0005139	LOC6736962|XP_016030601.1|DSIM	LOC120449475|XP_039487884.1|DSAN
OG0005140	LOC6731024|XP_002078185.1|DSIM	LOC120456901|XP_039499943.1|DSAN
OG0005141	LOC6734701|XP_039147840.1|DSIM	LOC120444571|XP_039480265.1|DSAN
OG0005142	LOC6737325|XP_002084163.1|DSIM	LOC120449065|XP_039487295.1|DSAN
OG0005143	LOC6737318|XP_016031039.1|DSIM	LOC120447614|XP_039485022.1|DSAN
OG0005144	LOC6737320|XP_002084158.1|DSIM	LOC120448721|XP_039486825.1|DSAN
OG0005145	LOC6737322|XP_002084160.1|DSIM	LOC120449589|XP_039488086.1|DSAN
OG0005146	LOC6738996|XP_002085791.1|DSIM	LOC120450572|XP_039489621.1|DSAN
OG0005147	LOC6738995|XP_016032822.1|DSIM	LOC120450574|XP_039489626.1|DSAN
OG0005148	LOC6737415|XP_016031175.1|DSIM	LOC120448538|XP_039486517.1|DSAN
OG0005149	LOC6734986|XP_002081968.1|DSIM	LOC120446920|XP_039484096.1|DSAN
OG0005150	LOC6738312|XP_002085122.1|DSIM	LOC120447889|XP_039485433.1|DSAN
OG0005151	LOC6736759|XP_002083615.2|DSIM	LOC120448780|XP_039486903.1|DSAN
OG0005152	LOC6736755|XP_002083611.1|DSIM	LOC120449071|XP_039487303.1|DSAN
OG0005153	LOC6736753|XP_002083609.1|DSIM	LOC120450170|XP_039488952.1|DSAN
OG0005154	LOC6736751|XP_016030376.1|DSIM	LOC120450168|XP_039488950.1|DSAN
OG0005155	LOC6736220|XP_039149392.1|DSIM	LOC120449644|XP_039488171.1|DSAN
OG0005156	LOC6727239|XP_002102631.1|DSIM	LOC120450939|XP_039490140.1|DSAN
OG0005157	LOC6735686|XP_016029057.1|DSIM	LOC120446950|XP_039484136.1|DSAN
OG0005158	LOC6737002|XP_016030628.1|DSIM	LOC120450587|XP_039489641.1|DSAN
OG0005159	LOC6738345|XP_016032191.2|DSIM	LOC120448110|XP_039485847.1|DSAN
OG0005160	LOC6739659|XP_002076553.1|DSIM	LOC120448192|XP_039485991.1|DSAN
OG0005161	LOC6739516|XP_016029406.1|DSIM	LOC120444423|XP_039479988.1|DSAN
OG0005162	LOC6725514|XP_002106527.1|DSIM	LOC120455863|XP_039498268.1|DSAN
OG0005163	LOC6739106|XP_002085899.1|DSIM	LOC120450511|XP_039489508.1|DSAN
OG0005164	LOC27209466|XP_016031585.1|DSIM	LOC120449056|XP_039487285.1|DSAN
OG0005165	LOC6733237|XP_016026117.1|DSIM	LOC120443945|XP_039479327.1|DSAN
OG0005166	LOC6726803|XP_002102210.1|DSIM	LOC120452380|XP_039492507.1|DSAN
OG0005167	LOC6726802|XP_002102209.2|DSIM	LOC120452382|XP_039492509.1|DSAN
OG0005168	LOC6738414|XP_002085223.2|DSIM	LOC120450342|XP_039489251.1|DSAN
OG0005169	LOC6736717|XP_016030329.1|DSIM	LOC120450239|XP_039489054.1|DSAN
OG0005170	LOC6736716|XP_016030326.1|DSIM	LOC120450235|XP_039489048.1|DSAN
OG0005171	LOC6736715|XP_002083571.1|DSIM	LOC120450238|XP_039489053.1|DSAN
OG0005172	LOC6735560|XP_016028897.1|DSIM	LOC120445115|XP_039481196.1|DSAN
OG0005173	LOC6733289|XP_002080352.3|DSIM	LOC120443739|XP_039478929.1|DSAN
OG0005174	LOC6735889|XP_016029244.1|DSIM	LOC120445679|XP_039482168.1|DSAN
OG0005175	LOC6735870|XP_002082780.2|DSIM	LOC120446732|XP_039483783.1|DSAN
OG0005176	LOC6735158|XP_016028438.1|DSIM	LOC120446429|XP_039483326.1|DSAN
OG0005177	LOC6735872|XP_016029235.1|DSIM	LOC120445839|XP_039482398.1|DSAN
OG0005178	LOC6737290|XP_002084130.1|DSIM	LOC120449456|XP_039487861.1|DSAN
OG0005179	LOC6737307|XP_002084147.2|DSIM	LOC120448219|XP_039486044.1|DSAN
OG0005180	LOC6736364|XP_016029857.1|DSIM	LOC120450408|XP_039489337.1|DSAN
OG0005181	LOC6726132|XP_016039646.1|DSIM	LOC120456690|XP_039499588.1|DSAN
OG0005182	LOC6733679|XP_016026650.1|DSIM	LOC120443757|XP_039478956.1|DSAN
OG0005183	LOC6733870|XP_016026892.1|DSIM	LOC120443709|XP_039478883.1|DSAN
OG0005184	LOC6733867|XP_039147390.1|DSIM	LOC120447603|XP_039485012.1|DSAN
OG0005185	LOC6733694|XP_016026666.1|DSIM	LOC120458642|XP_039502305.1|DSAN
OG0005186	LOC6733982|XP_016027015.1|DSIM	LOC120457786|XP_039501215.1|DSAN
OG0005187	LOC6733290|XP_039147935.1|DSIM	LOC120443737|XP_039478926.1|DSAN
OG0005188	LOC6735118|XP_016028393.1|DSIM	LOC120445402|XP_039481751.1|DSAN
OG0005189	LOC6726438|XP_016039996.1|DSIM	LOC120457280|XP_039500653.1|DSAN
OG0005190	LOC6737191|XP_002084037.2|DSIM	LOC120449713|XP_039488266.1|DSAN
OG0005191	LOC6727837|XP_016034423.1|DSIM	LOC120450913|XP_039490103.1|DSAN
OG0005192	LOC6735026|XP_016028300.1|DSIM	LOC120444368|XP_039479905.1|DSAN
OG0005193	LOC6733698|XP_039147806.1|DSIM	LOC120447928|XP_039485525.1|DSAN
OG0005194	LOC6735409|XP_039147352.1|DSIM	LOC120447172|XP_039484562.1|DSAN
OG0005195	LOC6733405|XP_002080462.2|DSIM	LOC120448652|XP_039486720.1|DSAN
OG0005196	LOC6738839|XP_002085639.1|DSIM	LOC120448124|XP_039485869.1|DSAN
OG0005197	LOC6739518|XP_016029419.1|DSIM	LOC120446887|XP_039484036.1|DSAN
OG0005198	LOC6737854|XP_002084682.3|DSIM	LOC120449105|XP_039487348.1|DSAN
OG0005199	LOC6734631|XP_002081639.1|DSIM	LOC120444490|XP_039480130.1|DSAN
OG0005200	LOC6734898|XP_002081895.1|DSIM	LOC120446182|XP_039482955.1|DSAN
OG0005201	LOC6736166|XP_002083066.1|DSIM	LOC120445451|XP_039481828.1|DSAN
OG0005202	LOC27208914|XP_016026360.1|DSIM	LOC120458751|XP_039502458.1|DSAN
OG0005203	LOC6734461|XP_039147503.1|DSIM	LOC120447204|XP_039484634.1|DSAN
OG0005204	LOC6731258|XP_016023814.1|DSIM	LOC120449246|XP_039487559.1|DSAN
OG0005205	LOC6730860|XP_016023286.1|DSIM	LOC120457278|XP_039500651.1|DSAN
OG0005206	LOC6735895|XP_002082805.1|DSIM	LOC120445680|XP_039482170.1|DSAN
OG0005207	LOC6733714|XP_002080761.2|DSIM	LOC120444054|XP_039479494.1|DSAN
OG0005208	LOC27207579|XP_039147861.1|DSIM	LOC120451738|XP_039491584.1|DSAN
OG0005209	LOC6732387|XP_002079508.3|DSIM	LOC120457478|XP_039500966.1|DSAN
OG0005210	LOC6732386|XP_039151677.1|DSIM	LOC120457093|XP_039500217.1|DSAN
OG0005211	LOC6739101|XP_016032942.1|DSIM	LOC120450588|XP_039489642.1|DSAN
