Orthogroup	DSIM.longest_only	DMAU.longest_only
OG0006584	LOC6730865|XP_002078029.1|DSIM	LOC117150342|XP_033173080.1|DMAU
OG0006585	LOC6731445|XP_016024083.1|DSIM	LOC117150302|XP_033173016.1|DMAU
OG0006586	LOC6730151|XP_002105442.1|DSIM	LOC117142546|XP_033162487.1|DMAU
OG0006587	LOC6740637|XP_016036916.1|DSIM	LOC117142542|XP_033162481.1|DMAU
OG0006588	LOC6727774|XP_002103136.3|DSIM	LOC117142366|XP_033162184.1|DMAU
OG0006589	LOC6727016|XP_016033504.1|DSIM	LOC117144860|XP_033166154.1|DMAU
OG0006590	LOC6727011|XP_002102412.2|DSIM	LOC117144209|XP_033165150.1|DMAU
OG0006591	LOC6738956|XP_016032782.1|DSIM	LOC117140509|XP_033159373.1|DMAU
OG0006592	LOC6728697|XP_002104033.1|DSIM	LOC117143224|XP_033163664.1|DMAU
OG0006593	LOC6728698|XP_002104034.1|DSIM	LOC117143222|XP_033163662.1|DMAU
OG0006594	LOC6737441|XP_002084278.1|DSIM	LOC117142075|XP_033161845.1|DMAU
OG0006595	LOC6734705|XP_016027909.1|DSIM	LOC117135933|XP_033152397.1|DMAU
OG0006596	LOC6735201|XP_016028482.1|DSIM	LOC117138701|XP_033156851.1|DMAU
OG0006597	LOC6736503|XP_002083373.1|DSIM	LOC117139180|XP_033157240.1|DMAU
OG0006598	LOC6731762|XP_002078897.1|DSIM	LOC117138745|XP_033156855.1|DMAU
OG0006599	LOC6737609|XP_016031388.1|DSIM	LOC117139967|XP_033158559.1|DMAU
OG0006600	LOC6737153|XP_039148990.1|DSIM	LOC117139355|XP_033157494.1|DMAU
OG0006601	LOC6737778|XP_002084606.1|DSIM	LOC117141266|XP_033160526.1|DMAU
OG0006602	LOC6737777|XP_002084605.1|DSIM	LOC117141267|XP_033160527.1|DMAU
OG0006603	LOC6737776|XP_002084604.1|DSIM	LOC117140155|XP_033158819.1|DMAU
OG0006604	LOC6738235|XP_002085047.2|DSIM	LOC117141662|XP_033161143.1|DMAU
OG0006605	LOC6725250|XP_016038260.1|DSIM	LOC117148154|XP_033171278.1|DMAU
OG0006606	LOC6737030|XP_016030664.1|DSIM	LOC117141973|XP_033161663.1|DMAU
OG0006607	LOC6737578|XP_016031370.1|DSIM	LOC117141430|XP_033160760.1|DMAU
OG0006608	LOC6726794|XP_016033295.1|DSIM	LOC117145072|XP_033166479.1|DMAU
OG0006609	LOC6728940|XP_002104268.2|DSIM	LOC117144122|XP_033165035.1|DMAU
OG0006610	LOC27208652|XP_016032122.1|DSIM	LOC117140297|XP_033159024.1|DMAU
OG0006611	LOC6736427|XP_016029934.1|DSIM	LOC117140962|XP_033160073.1|DMAU
OG0006612	LOC6736428|XP_002083300.1|DSIM	LOC117141421|XP_033160740.1|DMAU
OG0006613	LOC6736429|XP_016029941.1|DSIM	LOC117140629|XP_033159540.1|DMAU
OG0006614	LOC6736430|XP_016029942.1|DSIM	LOC117141341|XP_033160635.1|DMAU
OG0006615	LOC6736435|XP_016029945.1|DSIM	LOC117141056|XP_033160234.1|DMAU
OG0006616	LOC6737349|XP_016031074.1|DSIM	LOC117139260|XP_033157369.1|DMAU
OG0006617	LOC6738490|XP_016032336.1|DSIM	LOC117140052|XP_033158680.1|DMAU
OG0006618	LOC27207929|XP_016031291.1|DSIM	LOC117140906|XP_033159967.1|DMAU
OG0006619	LOC6736463|XP_002083334.1|DSIM	LOC117141764|XP_033161284.1|DMAU
OG0006620	LOC27206261|XP_016030014.1|DSIM	LOC117141762|XP_033161280.1|DMAU
OG0006621	LOC6737105|XP_016030731.1|DSIM	LOC117140367|XP_033159119.1|DMAU
OG0006622	LOC6736254|XP_016029750.1|DSIM	LOC117139604|XP_033157929.1|DMAU
OG0006623	LOC6736247|XP_002083140.1|DSIM	LOC117139933|XP_033158510.1|DMAU
OG0006624	LOC6733252|XP_016026128.1|DSIM	LOC117136169|XP_033152802.1|DMAU
OG0006625	LOC6733253|XP_016026125.1|DSIM	LOC117136177|XP_033152810.1|DMAU
OG0006626	LOC6733170|XP_002080246.2|DSIM	LOC117137175|XP_033154380.1|DMAU
OG0006627	LOC27206876|XP_016026448.1|DSIM	LOC117137985|XP_033155658.1|DMAU
OG0006628	LOC27206988|XP_016026451.1|DSIM	LOC117137984|XP_033155653.1|DMAU
OG0006629	LOC6735472|XP_002082411.2|DSIM	LOC117135754|XP_033152101.1|DMAU
OG0006630	LOC6733994|XP_002081038.2|DSIM	LOC117137793|XP_033155347.1|DMAU
OG0006631	LOC6737190|XP_002084036.1|DSIM	LOC117139377|XP_033157526.1|DMAU
OG0006632	LOC6734187|XP_002081216.2|DSIM	LOC117136845|XP_033153829.1|DMAU
OG0006633	LOC6736375|XP_002083251.1|DSIM	LOC117142122|XP_033161909.1|DMAU
OG0006634	LOC27208192|XP_016022951.1|DSIM	LOC117138418|XP_033156410.1|DMAU
OG0006635	LOC6730601|XP_002077780.2|DSIM	LOC117135573|XP_033151827.1|DMAU
OG0006636	LOC6725980|XP_016039354.1|DSIM	LOC117147346|XP_033170096.1|DMAU
OG0006637	LOC6737022|XP_016030646.1|DSIM	LOC117139796|XP_033158302.1|DMAU
OG0006638	LOC6733696|XP_016026667.2|DSIM	LOC117138071|XP_033155786.1|DMAU
OG0006639	LOC6733693|XP_039147783.1|DSIM	LOC117138001|XP_033155693.1|DMAU
OG0006640	LOC6733462|XP_002080519.2|DSIM	LOC117138270|XP_033156128.1|DMAU
OG0006641	LOC6733795|XP_039148328.1|DSIM	LOC117137374|XP_033154669.1|DMAU
OG0006642	LOC6735786|XP_016029160.1|DSIM	LOC117135909|XP_033152366.1|DMAU
OG0006643	LOC6736004|XP_016029367.1|DSIM	LOC117136241|XP_033152917.1|DMAU
OG0006644	LOC6737643|XP_016031410.2|DSIM	LOC117139293|XP_033157415.1|DMAU
OG0006645	LOC6732827|XP_016025548.1|DSIM	LOC117135267|XP_033151315.1|DMAU
OG0006646	LOC6734061|XP_002081096.1|DSIM	LOC117136262|XP_033152971.1|DMAU
OG0006647	LOC6735179|XP_016028463.1|DSIM	LOC117135937|XP_033152408.1|DMAU
OG0006648	LOC6736419|XP_016029922.1|DSIM	LOC117140185|XP_033158852.1|DMAU
OG0006649	LOC6735243|XP_002082216.2|DSIM	LOC117136150|XP_033152758.1|DMAU
OG0006650	LOC6733267|XP_016026159.1|DSIM	LOC117136363|XP_033153125.1|DMAU
OG0006651	LOC6738938|XP_039149990.1|DSIM	LOC117141666|XP_033161146.1|DMAU
OG0006652	LOC6737606|XP_002084438.1|DSIM	LOC117139869|XP_033158416.1|DMAU
OG0006653	LOC6736500|XP_039149665.1|DSIM	LOC117141989|XP_033161708.1|DMAU
OG0006654	LOC6736228|XP_016029738.1|DSIM	LOC117139915|XP_033158488.1|DMAU
OG0006655	LOC6736594|XP_039149437.1|DSIM	LOC117141270|XP_033160531.1|DMAU
OG0006656	LOC6736801|XP_016030458.1|DSIM	LOC117139331|XP_033157468.1|DMAU
OG0006657	LOC6735430|XP_002082370.1|DSIM	LOC117137632|XP_033155055.1|DMAU
OG0006658	LOC6736712|XP_002083568.1|DSIM	LOC117139602|XP_033157926.1|DMAU
OG0006659	LOC6736709|XP_002083565.1|DSIM	LOC117141260|XP_033160521.1|DMAU
OG0006660	LOC6736974|XP_039149122.1|DSIM	LOC117140969|XP_033160089.1|DMAU
OG0006661	LOC6736993|XP_016030618.1|DSIM	LOC117139166|XP_033157216.1|DMAU
OG0006662	LOC6730538|XP_002077717.1|DSIM	LOC117135235|XP_033151248.1|DMAU
OG0006663	LOC6737040|XP_002083887.2|DSIM	LOC117141000|XP_033160142.1|DMAU
OG0006664	LOC6729104|XP_016035748.1|DSIM	LOC117143188|XP_033163614.1|DMAU
OG0006665	LOC6734422|XP_016029715.1|DSIM	LOC117139609|XP_033157939.1|DMAU
OG0006666	LOC6735419|XP_002082361.1|DSIM	LOC117137150|XP_033154351.1|DMAU
OG0006667	LOC6738912|XP_002085707.2|DSIM	LOC117139018|XP_033157003.1|DMAU
OG0006668	LOC6733472|XP_002080529.2|DSIM	LOC117136666|XP_033153557.1|DMAU
OG0006669	LOC6737085|XP_002083932.1|DSIM	LOC117141602|XP_033161009.1|DMAU
OG0006670	LOC6737089|XP_016030718.1|DSIM	LOC117141551|XP_033160947.1|DMAU
OG0006671	LOC6737090|XP_016030720.1|DSIM	LOC117142036|XP_033161793.1|DMAU
OG0006672	LOC6737301|XP_039150039.1|DSIM	LOC117141423|XP_033160743.1|DMAU
OG0006673	LOC6736853|XP_002083709.1|DSIM	LOC117139246|XP_033157350.1|DMAU
OG0006674	LOC6736279|XP_002083163.1|DSIM	LOC117141249|XP_033160506.1|DMAU
OG0006675	LOC6736724|XP_002083580.1|DSIM	LOC117141963|XP_033161651.1|DMAU
OG0006676	LOC6736888|XP_016030535.1|DSIM	LOC117139509|XP_033157756.1|DMAU
OG0006677	LOC6737268|XP_016030974.1|DSIM	LOC117141867|XP_033161439.1|DMAU
OG0006678	LOC6738900|XP_016032722.1|DSIM	LOC117138963|XP_033156897.1|DMAU
OG0006679	LOC27208927|XP_016030097.1|DSIM	LOC117139713|XP_033158121.1|DMAU
OG0006680	LOC6730131|XP_002105422.1|DSIM	LOC117143361|XP_033163924.1|DMAU
OG0006681	LOC6737092|XP_016030723.1|DSIM	LOC117142035|XP_033161791.1|DMAU
OG0006682	LOC6739619|XP_016030572.1|DSIM	LOC117139947|XP_033158526.1|DMAU
OG0006683	LOC6739618|XP_016030573.1|DSIM	LOC117141659|XP_033161140.1|DMAU
OG0006684	LOC6737266|XP_016030973.1|DSIM	LOC117141866|XP_033161438.1|DMAU
OG0006685	LOC6733771|XP_002080815.2|DSIM	LOC117135804|XP_033152194.1|DMAU
OG0006686	LOC6737056|XP_039149959.1|DSIM	LOC117141316|XP_033160593.1|DMAU
OG0006687	LOC6726370|XP_002107329.1|DSIM	LOC117147776|XP_033170703.1|DMAU
OG0006688	LOC6736971|XP_016030609.1|DSIM	LOC117141298|XP_033160567.1|DMAU
OG0006689	LOC6736387|XP_002083259.1|DSIM	LOC117140572|XP_033159463.1|DMAU
OG0006690	LOC6727769|XP_016034342.1|DSIM	LOC117143887|XP_033164676.1|DMAU
OG0006691	LOC27207749|XP_016031564.1|DSIM	LOC117139263|XP_033157374.1|DMAU
OG0006692	LOC6736376|XP_016029879.1|DSIM	LOC117142115|XP_033161902.1|DMAU
OG0006693	LOC6736550|XP_016030131.1|DSIM	LOC117139521|XP_033157772.1|DMAU
OG0006694	LOC27207174|XP_039152522.1|DSIM	LOC117146781|XP_033169196.1|DMAU
OG0006695	LOC6737280|XP_016030999.2|DSIM	LOC117140873|XP_033159907.1|DMAU
OG0006696	LOC27207128|XP_039148761.1|DSIM	LOC117150699|XP_033173601.1|DMAU
OG0006697	LOC6737427|XP_016031201.1|DSIM	LOC117140439|XP_033159253.1|DMAU
OG0006698	LOC6738350|XP_002085160.1|DSIM	LOC117139793|XP_033158299.1|DMAU
OG0006699	LOC6736559|XP_039149439.1|DSIM	LOC117140370|XP_033159126.1|DMAU
OG0006700	LOC27206288|XP_039149414.1|DSIM	LOC117140002|XP_033158604.1|DMAU
OG0006701	LOC6733893|XP_002080937.2|DSIM	LOC117135609|XP_033151861.1|DMAU
OG0006702	LOC6734405|XP_016029670.1|DSIM	LOC117141640|XP_033161086.1|DMAU
OG0006703	LOC6738389|XP_002085198.1|DSIM	LOC117140980|XP_033160119.1|DMAU
OG0006704	LOC6738390|XP_016032219.1|DSIM	LOC117140981|XP_033160120.1|DMAU
OG0006705	LOC6733642|XP_016026603.1|DSIM	LOC117136841|XP_033153813.1|DMAU
OG0006706	LOC6736134|XP_002083034.1|DSIM	LOC117138061|XP_033155776.1|DMAU
OG0006707	LOC6735921|XP_002082831.1|DSIM	LOC117136044|XP_033152574.1|DMAU
OG0006708	LOC6740239|XP_039152628.1|DSIM	LOC117147976|XP_033171017.1|DMAU
OG0006709	LOC6725789|XP_002106786.2|DSIM	LOC117147859|XP_033170825.1|DMAU
OG0006710	LOC6737027|XP_016030660.1|DSIM	LOC117141976|XP_033161666.1|DMAU
OG0006711	LOC6737028|XP_016030662.2|DSIM	LOC117141974|XP_033161664.1|DMAU
OG0006712	LOC6736501|XP_039149674.1|DSIM	LOC117140973|XP_033160098.1|DMAU
OG0006713	LOC6737579|XP_002084412.1|DSIM	LOC117140710|XP_033159666.1|DMAU
OG0006714	LOC6737580|XP_016031373.1|DSIM	LOC117140709|XP_033159665.1|DMAU
OG0006715	LOC6737032|XP_016030665.1|DSIM	LOC117140278|XP_033158998.1|DMAU
OG0006716	LOC27207921|XP_016023231.1|DSIM	LOC117135310|XP_033151396.1|DMAU
OG0006717	LOC6739640|XP_002076535.2|DSIM	LOC117141014|XP_033160165.1|DMAU
OG0006718	LOC6737834|XP_002084662.1|DSIM	LOC117140782|XP_033159759.1|DMAU
OG0006719	LOC27208473|XP_016032242.1|DSIM	LOC117141090|XP_033160297.1|DMAU
OG0006720	LOC6738554|XP_002085359.1|DSIM	LOC117141464|XP_033160815.1|DMAU
OG0006721	LOC6737824|XP_039149127.1|DSIM	LOC117140266|XP_033158983.1|DMAU
OG0006722	LOC6738307|XP_016032160.1|DSIM	LOC117141350|XP_033160647.1|DMAU
OG0006723	LOC6731300|XP_016023867.1|DSIM	LOC117149936|XP_033172731.1|DMAU
OG0006724	LOC6729474|XP_016036147.1|DSIM	LOC117144113|XP_033165024.1|DMAU
OG0006725	LOC6729469|XP_002104779.1|DSIM	LOC117144411|XP_033165442.1|DMAU
OG0006726	LOC27206442|XP_016034720.1|DSIM	LOC117145973|XP_033167769.1|DMAU
OG0006727	LOC6729467|XP_002104777.1|DSIM	LOC117143983|XP_033164814.1|DMAU
OG0006728	LOC6728834|XP_002104168.1|DSIM	LOC117146125|XP_033168021.1|DMAU
OG0006729	LOC6733900|XP_016026941.1|DSIM	LOC117136267|XP_033152979.1|DMAU
OG0006730	LOC6733899|XP_002080943.1|DSIM	LOC117136673|XP_033153566.1|DMAU
OG0006731	LOC6731294|XP_002078450.1|DSIM	LOC117150597|XP_033173445.1|DMAU
OG0006732	LOC6737223|XP_016030931.1|DSIM	LOC117141595|XP_033161000.1|DMAU
OG0006733	LOC6739002|XP_016032830.1|DSIM	LOC117141407|XP_033160721.1|DMAU
OG0006734	LOC6737067|XP_002083914.1|DSIM	LOC117139945|XP_033158524.1|DMAU
OG0006735	LOC6737230|XP_002084070.1|DSIM	LOC117139085|XP_033157094.1|DMAU
OG0006736	LOC6736851|XP_002083707.1|DSIM	LOC117139248|XP_033157352.1|DMAU
OG0006737	LOC6738485|XP_002085291.1|DSIM	LOC117141354|XP_033160653.1|DMAU
OG0006738	LOC6734372|XP_002081393.2|DSIM	LOC117136279|XP_033153003.1|DMAU
OG0006739	LOC6736908|XP_002083760.1|DSIM	LOC117141935|XP_033161565.1|DMAU
OG0006740	LOC6739623|XP_016030919.1|DSIM	LOC117141887|XP_033161474.1|DMAU
OG0006741	LOC6737212|XP_002084052.1|DSIM	LOC117141886|XP_033161472.1|DMAU
OG0006742	LOC6727912|XP_002103267.2|DSIM	LOC117145228|XP_033166694.1|DMAU
OG0006743	LOC6730442|XP_016022904.1|DSIM	LOC117139455|XP_033157659.1|DMAU
OG0006744	LOC6737500|XP_016031295.1|DSIM	LOC117140347|XP_033159087.1|DMAU
OG0006745	LOC6727840|XP_016034427.1|DSIM	LOC117145849|XP_033167557.1|DMAU
OG0006746	LOC6737299|XP_016031009.1|DSIM	LOC117139777|XP_033158277.1|DMAU
OG0006747	LOC6737224|XP_016030932.1|DSIM	LOC117140131|XP_033158786.1|DMAU
OG0006748	LOC6724812|XP_002105853.1|DSIM	LOC117146353|XP_033168394.1|DMAU
OG0006749	LOC6736400|XP_039150118.1|DSIM	LOC117139345|XP_033157483.1|DMAU
OG0006750	LOC6725749|XP_002106749.1|DSIM	LOC117148948|XP_033172579.1|DMAU
OG0006752	LOC6736697|XP_016030312.1|DSIM	LOC117141362|XP_033160659.1|DMAU
OG0006753	LOC6736698|XP_002083554.1|DSIM	LOC117140640|XP_033159570.1|DMAU
OG0006754	LOC6736205|XP_002083100.2|DSIM	LOC117141773|XP_033161294.1|DMAU
OG0006755	LOC27208892|XP_016029737.1|DSIM	LOC117139936|XP_033158512.1|DMAU
OG0006756	LOC6736967|XP_016030603.1|DSIM	LOC117140987|XP_033160129.1|DMAU
OG0006757	LOC6736965|XP_002083812.1|DSIM	LOC117140988|XP_033160130.1|DMAU
OG0006758	LOC6736512|XP_002083382.1|DSIM	LOC117142004|XP_033161744.1|DMAU
OG0006759	LOC6736511|XP_016030088.1|DSIM	LOC117142002|XP_033161742.1|DMAU
OG0006760	LOC6738946|XP_016032775.1|DSIM	LOC117140169|XP_033158836.1|DMAU
OG0006761	LOC6726883|XP_016033397.1|DSIM	LOC117143873|XP_033164649.1|DMAU
OG0006762	LOC27207460|XP_016040243.1|DSIM	LOC117147932|XP_033170966.1|DMAU
OG0006763	LOC6735124|XP_002082101.2|DSIM	LOC117137457|XP_033154792.1|DMAU
OG0006764	LOC27206810|XP_016027543.2|DSIM	LOC117136370|XP_033153144.1|DMAU
OG0006765	LOC6735121|XP_016028395.1|DSIM	LOC117136944|XP_033153982.1|DMAU
OG0006766	LOC6736360|XP_016029849.1|DSIM	LOC117139459|XP_033157660.1|DMAU
OG0006767	LOC6738966|XP_002085761.1|DSIM	LOC117139830|XP_033158362.1|DMAU
OG0006768	LOC6738965|XP_002085760.1|DSIM	LOC117139827|XP_033158355.1|DMAU
OG0006769	LOC6738967|XP_002085762.1|DSIM	LOC117139829|XP_033158361.1|DMAU
OG0006770	LOC6736927|XP_002083774.1|DSIM	LOC117141401|XP_033160714.1|DMAU
OG0006771	LOC27206334|XP_016040086.1|DSIM	LOC117147577|XP_033170413.1|DMAU
OG0006772	LOC6739306|XP_016026375.1|DSIM	LOC117137819|XP_033155392.1|DMAU
OG0006773	LOC6736574|XP_002083436.1|DSIM	LOC117139841|XP_033158379.1|DMAU
OG0006774	LOC6738718|XP_016032530.1|DSIM	LOC117139468|XP_033157672.1|DMAU
OG0006775	LOC6738421|XP_002085230.1|DSIM	LOC117142037|XP_033161797.1|DMAU
OG0006776	LOC6736700|XP_016030315.1|DSIM	LOC117140778|XP_033159754.1|DMAU
OG0006777	LOC6738423|XP_002085232.1|DSIM	LOC117142041|XP_033161802.1|DMAU
OG0006778	LOC6736475|XP_002083346.1|DSIM	LOC117141367|XP_033160664.1|DMAU
OG0006779	LOC6736348|XP_016029818.1|DSIM	LOC117140138|XP_033158796.1|DMAU
OG0006780	LOC6737152|XP_002083999.1|DSIM	LOC117140501|XP_033159358.1|DMAU
OG0006781	LOC120284200|XP_039149119.1|DSIM	LOC117140216|XP_033158897.1|DMAU
OG0006782	LOC6739597|XP_016029876.1|DSIM	LOC117141299|XP_033160568.1|DMAU
OG0006783	LOC6734657|XP_039147999.1|DSIM	LOC117138193|XP_033155989.1|DMAU
OG0006784	LOC6736770|XP_016030402.1|DSIM	LOC117139543|XP_033157812.1|DMAU
OG0006785	LOC6735682|XP_002082598.1|DSIM	LOC117136356|XP_033153114.1|DMAU
OG0006786	LOC6735142|XP_039148783.1|DSIM	LOC117136833|XP_033153803.1|DMAU
OG0006787	LOC6737696|XP_016031464.1|DSIM	LOC117139250|XP_033157355.1|DMAU
OG0006788	LOC6737697|XP_016031466.1|DSIM	LOC117139253|XP_033157359.1|DMAU
OG0006789	LOC6726187|XP_002107163.2|DSIM	LOC117146572|XP_033168762.1|DMAU
OG0006790	LOC6730769|XP_002077937.1|DSIM	LOC117138181|XP_033155970.1|DMAU
OG0006791	LOC6737793|XP_016031571.1|DSIM	LOC117140631|XP_033159543.1|DMAU
OG0006792	LOC6737467|XP_016031252.1|DSIM	LOC117141027|XP_033160198.1|DMAU
OG0006793	LOC6737472|XP_002084308.1|DSIM	LOC117140655|XP_033159587.1|DMAU
OG0006794	LOC6733265|XP_002080328.1|DSIM	LOC117138098|XP_033155845.1|DMAU
OG0006795	LOC6736707|XP_039150331.1|DSIM	LOC117140342|XP_033159082.1|DMAU
OG0006796	LOC6739016|XP_016032857.1|DSIM	LOC117140753|XP_033159726.1|DMAU
OG0006797	LOC6731769|XP_002078904.2|DSIM	LOC117135221|XP_033151228.1|DMAU
OG0006798	LOC6737339|XP_002084177.1|DSIM	LOC117138995|XP_033156962.1|DMAU
OG0006799	LOC6737436|XP_016031209.1|DSIM	LOC117141569|XP_033160971.1|DMAU
OG0006800	LOC6737990|XP_016031787.1|DSIM	LOC117141740|XP_033161251.1|DMAU
OG0006801	LOC6740040|XP_002076925.2|DSIM	LOC117148622|XP_033172004.1|DMAU
OG0006802	LOC6734635|XP_016027803.1|DSIM	LOC117136911|XP_033153924.1|DMAU
OG0006803	LOC6733932|XP_002080976.2|DSIM	LOC117138015|XP_033155707.1|DMAU
OG0006804	LOC6737481|XP_016031265.1|DSIM	LOC117140907|XP_033159968.1|DMAU
OG0006805	LOC6734205|XP_016027251.1|DSIM	LOC117135515|XP_033151657.1|DMAU
OG0006806	LOC6738323|XP_016032166.1|DSIM	LOC117139489|XP_033157700.1|DMAU
OG0006807	LOC6739664|XP_039149696.1|DSIM	LOC117140013|XP_033158621.1|DMAU
OG0006808	LOC6733707|XP_002080754.1|DSIM	LOC117136874|XP_033153868.1|DMAU
OG0006809	LOC6736640|XP_002083496.1|DSIM	LOC117140258|XP_033158955.1|DMAU
OG0006810	LOC6738242|XP_016032110.1|DSIM	LOC117142088|XP_033161862.1|DMAU
OG0006811	LOC6729743|XP_002105049.1|DSIM	LOC117144116|XP_033165026.1|DMAU
OG0006812	LOC6737257|XP_016030967.1|DSIM	LOC117139905|XP_033158477.1|DMAU
OG0006813	LOC27208040|XP_016034156.1|DSIM	LOC117146073|XP_033167907.1|DMAU
OG0006814	LOC6737781|XP_002084609.1|DSIM	LOC117139801|XP_033158313.1|DMAU
OG0006815	LOC27207400|XP_016030236.1|DSIM	LOC117139725|XP_033158152.1|DMAU
OG0006816	LOC6736643|XP_016030237.1|DSIM	LOC117139394|XP_033157553.1|DMAU
OG0006817	LOC6736461|XP_016030001.1|DSIM	LOC117140446|XP_033159261.1|DMAU
OG0006818	LOC6736270|XP_039149936.1|DSIM	LOC117140524|XP_033159394.1|DMAU
OG0006819	LOC6738700|XP_016032518.1|DSIM	LOC117142056|XP_033161821.1|DMAU
OG0006820	LOC6738704|XP_002085505.1|DSIM	LOC117141415|XP_033160732.1|DMAU
OG0006821	LOC6731950|XP_016024613.1|DSIM	LOC117150603|XP_033173455.1|DMAU
OG0006822	LOC6735400|XP_016028717.1|DSIM	LOC117135831|XP_033152232.1|DMAU
OG0006823	LOC6738385|XP_002085194.1|DSIM	LOC117139438|XP_033157630.1|DMAU
OG0006824	LOC6736873|XP_016030519.1|DSIM	LOC117139625|XP_033157970.1|DMAU
OG0006825	LOC6737907|XP_002084734.1|DSIM	LOC117141751|XP_033161264.1|DMAU
OG0006826	LOC6738365|XP_039149616.1|DSIM	LOC117141432|XP_033160764.1|DMAU
OG0006827	LOC6727056|XP_002102453.1|DSIM	LOC117144583|XP_033165749.1|DMAU
OG0006828	LOC6731763|XP_002078898.1|DSIM	LOC117138712|XP_033156853.1|DMAU
OG0006829	LOC6736933|XP_002083780.1|DSIM	LOC117140833|XP_033159833.1|DMAU
OG0006830	LOC6736404|XP_002083276.2|DSIM	LOC117139098|XP_033157117.1|DMAU
OG0006831	LOC27208660|XP_016030997.1|DSIM	LOC117140872|XP_033159905.1|DMAU
OG0006832	LOC6737323|XP_016031053.1|DSIM	LOC117140946|XP_033160034.1|DMAU
OG0006833	LOC6738994|XP_016032819.1|DSIM	LOC117142059|XP_033161825.1|DMAU
OG0006834	LOC6729046|XP_002104367.1|DSIM	LOC117144088|XP_033164994.1|DMAU
OG0006835	LOC6737219|XP_002084059.1|DSIM	LOC117140591|XP_033159489.1|DMAU
OG0006836	LOC6736535|XP_016030119.1|DSIM	LOC117141454|XP_033160799.1|DMAU
OG0006837	LOC6736758|XP_002083614.2|DSIM	LOC117139008|XP_033156992.1|DMAU
OG0006838	LOC6737508|XP_016031301.1|DSIM	LOC117141871|XP_033161448.1|DMAU
OG0006839	LOC6736754|XP_002083610.1|DSIM	LOC117140382|XP_033159139.1|DMAU
OG0006840	LOC6731223|XP_016023765.1|DSIM	LOC117135183|XP_033151140.1|DMAU
OG0006841	LOC6736780|XP_002083636.2|DSIM	LOC117140978|XP_033160117.1|DMAU
OG0006842	LOC27209329|XP_039149190.1|DSIM	LOC117140592|XP_033159491.1|DMAU
OG0006843	LOC6724896|XP_016037730.1|DSIM	LOC117146992|XP_033169559.1|DMAU
OG0006844	LOC6728654|XP_002103994.1|DSIM	LOC117144817|XP_033166091.1|DMAU
OG0006845	LOC6738413|XP_016032263.1|DSIM	LOC117141851|XP_033161417.1|DMAU
OG0006846	LOC6737045|XP_016030674.1|DSIM	LOC117141382|XP_033160684.1|DMAU
OG0006847	LOC27206284|XP_016030676.1|DSIM	LOC117140654|XP_033159586.1|DMAU
OG0006848	LOC6735556|XP_016028896.1|DSIM	LOC117138067|XP_033155782.1|DMAU
OG0006849	LOC6737311|XP_002084149.1|DSIM	LOC117141915|XP_033161534.1|DMAU
OG0006850	LOC6737312|XP_039149754.1|DSIM	LOC117140639|XP_033159569.1|DMAU
OG0006851	LOC6737317|XP_016031034.1|DSIM	LOC117139220|XP_033157306.1|DMAU
OG0006852	LOC6733871|XP_016026897.1|DSIM	LOC117137753|XP_033155254.1|DMAU
OG0006853	LOC6737249|XP_039149689.1|DSIM	LOC117139523|XP_033157776.1|DMAU
OG0006854	LOC6733791|XP_016026751.1|DSIM	LOC117135784|XP_033152155.1|DMAU
OG0006855	LOC6737842|XP_002084670.1|DSIM	LOC117142106|XP_033161883.1|DMAU
OG0006856	LOC6735113|XP_039147424.1|DSIM	LOC117135410|XP_033151446.1|DMAU
OG0006857	LOC6739275|XP_016026058.1|DSIM	LOC117136297|XP_033153032.1|DMAU
OG0006858	LOC6737189|XP_002084035.2|DSIM	LOC117139376|XP_033157516.1|DMAU
OG0006859	LOC6739308|XP_039148098.1|DSIM	LOC117138678|XP_033156821.1|DMAU
OG0006860	LOC6733897|XP_016026939.1|DSIM	LOC117136674|XP_033153568.1|DMAU
OG0006861	LOC6734214|XP_016027255.1|DSIM	LOC117137762|XP_033155268.1|DMAU
OG0006862	LOC6737369|XP_016031107.1|DSIM	LOC117141016|XP_033160168.1|DMAU
OG0006863	LOC27206339|XP_016039914.1|DSIM	LOC117146716|XP_033169029.1|DMAU
OG0006864	LOC6734233|XP_002081262.1|DSIM	LOC117135693|XP_033151988.1|DMAU
OG0006865	LOC6727697|XP_039150721.1|DSIM	LOC117142849|XP_033162974.1|DMAU
OG0006866	LOC6735727|XP_002082640.1|DSIM	LOC117135992|XP_033152498.1|DMAU
OG0006867	LOC6735004|XP_039148117.1|DSIM	LOC117135522|XP_033151677.1|DMAU
OG0006868	LOC6735005|XP_016028281.1|DSIM	LOC117135521|XP_033151675.1|DMAU
OG0006869	LOC6740609|XP_016027314.1|DSIM	LOC117135761|XP_033152110.1|DMAU
OG0006870	LOC6733895|XP_039147248.1|DSIM	LOC117138323|XP_033156246.1|DMAU
OG0006871	LOC6733496|XP_002080553.1|DSIM	LOC117137991|XP_033155666.1|DMAU
OG0006872	LOC6733414|XP_002080471.1|DSIM	LOC117138209|XP_033156035.1|DMAU
OG0006873	LOC6735521|XP_016028861.1|DSIM	LOC117137202|XP_033154445.1|DMAU
OG0006874	LOC6739590|XP_039148983.1|DSIM	LOC117151082|XP_033174217.1|DMAU
OG0006875	LOC6732706|XP_002079820.1|DSIM	LOC117140776|XP_033159756.1|DMAU
