Orthogroup	DMAU.longest_only	DELE.longest_only
OG0003994	LOC117146036|XP_033167858.1|DMAU	LOC108147228|XP_017129109.1|DELE
OG0003995	LOC117137027|XP_033154124.1|DMAU	LOC108149097|XP_017131982.1|DELE
OG0003996	LOC117136779|XP_033153720.1|DMAU	LOC108149683|XP_017132937.1|DELE
OG0003997	LOC117150815|XP_033173770.1|DMAU	LOC108138314|XP_017115960.1|DELE
OG0003998	LOC117136631|XP_033153509.1|DMAU	LOC108146862|XP_017128582.1|DELE, LOC108135459|XP_017111691.1|DELE
OG0003999	LOC117147043|XP_033169683.1|DMAU	LOC108141788|XP_017120793.1|DELE
OG0004000	LOC117148203|XP_033171378.1|DMAU	LOC108136535|XP_017113315.1|DELE
OG0004001	LOC117135484|XP_033151594.1|DMAU	LOC108144505|XP_017124928.1|DELE
OG0004002	LOC117146561|XP_033168753.1|DMAU	LOC108138225|XP_017115836.1|DELE
OG0004003	LOC117135834|XP_033152282.1|DMAU	LOC108134507|XP_017110327.1|DELE
OG0004004	LOC117135109|XP_033151020.1|DMAU	LOC108149433|XP_017132495.1|DELE
OG0004005	LOC117143310|XP_033163869.1|DMAU	LOC108149505|XP_017132617.1|DELE
OG0004006	LOC117143083|XP_033163452.1|DMAU	LOC108141870|XP_017120953.1|DELE
OG0004007	LOC117151064|XP_033174188.1|DMAU	LOC108134750|XP_017110680.1|DELE
OG0004008	LOC117142015|XP_033161764.1|DMAU	LOC108148770|XP_017131469.1|DELE
OG0004009	LOC117147711|XP_033170603.1|DMAU	LOC108148058|XP_017130400.1|DELE
OG0004010	LOC117140259|XP_033158960.1|DMAU	LOC108149301|XP_017132240.1|DELE
OG0004011	LOC117150912|XP_033173955.1|DMAU	LOC108149544|XP_017132670.1|DELE
OG0004012	LOC117143440|XP_033164039.1|DMAU	LOC108148969|XP_017131796.1|DELE
OG0004013	LOC117148501|XP_033171797.1|DMAU	LOC108149465|XP_017132559.1|DELE
OG0004014	LOC117142019|XP_033161775.1|DMAU	LOC108136061|XP_017112493.1|DELE
OG0004015	LOC117135145|XP_033151094.1|DMAU	LOC108138160|XP_017115738.1|DELE
OG0004016	LOC117140091|XP_033158741.1|DMAU	LOC108142048|XP_017121218.1|DELE
OG0004017	LOC117146854|XP_033169318.1|DMAU	LOC108134966|XP_017110983.1|DELE
OG0004018	LOC117135835|XP_033152237.1|DMAU	LOC108147363|XP_017129288.1|DELE
OG0004019	LOC117143046|XP_033163386.1|DMAU	LOC108141929|XP_017121054.1|DELE
OG0004020	LOC117135313|XP_033151400.1|DMAU	LOC108138754|XP_017116645.1|DELE
OG0004021	LOC117135309|XP_033151395.1|DMAU	LOC108138751|XP_017116641.1|DELE
OG0004022	LOC117142358|XP_033162214.1|DMAU	LOC108150508|XP_017134213.1|DELE
OG0004023	LOC117137408|XP_033154723.1|DMAU	LOC108143350|XP_017123160.1|DELE
OG0004024	LOC117150645|XP_033173512.1|DMAU	LOC108150533|XP_017134253.1|DELE
OG0004025	LOC117150218|XP_033172908.1|DMAU	LOC108141717|XP_017120697.1|DELE
OG0004026	LOC117141622|XP_033161037.1|DMAU	LOC108147974|XP_017130269.1|DELE
OG0004027	LOC117138660|XP_033156784.1|DMAU	LOC108141291|XP_017120047.1|DELE
OG0004028	LOC117150579|XP_033173422.1|DMAU	LOC108137801|XP_017115194.1|DELE
OG0004029	LOC117150578|XP_033173421.1|DMAU	LOC108142055|XP_017121226.1|DELE
OG0004030	LOC117135742|XP_033152081.1|DMAU	LOC108144748|XP_017125340.1|DELE
OG0004031	LOC117141084|XP_033160291.1|DMAU	LOC108138307|XP_017115953.1|DELE
OG0004033	LOC117135268|XP_033151320.1|DMAU	LOC108141818|XP_017120884.1|DELE
OG0004034	LOC117135252|XP_033151288.1|DMAU	LOC108138877|XP_017116895.1|DELE
OG0004035	LOC117139254|XP_033157365.1|DMAU	LOC108147783|XP_017130005.1|DELE
OG0004036	LOC117139528|XP_033157784.1|DMAU	LOC108147925|XP_017130188.1|DELE
OG0004037	LOC117150491|XP_033173285.1|DMAU	LOC108138122|XP_017115643.1|DELE
OG0004038	LOC117150440|XP_033173216.1|DMAU	LOC108149564|XP_017132693.1|DELE
OG0004039	LOC117151042|XP_033174147.1|DMAU	LOC108147905|XP_017130155.1|DELE
OG0004040	LOC117136128|XP_033152722.1|DMAU	LOC108149183|XP_017132089.1|DELE
OG0004041	LOC117148620|XP_033172000.1|DMAU	LOC108137435|XP_017114589.1|DELE
OG0004042	LOC117141928|XP_033161557.1|DMAU	LOC108142512|XP_017121918.1|DELE
OG0004043	LOC117147969|XP_033171013.1|DMAU	LOC108135307|XP_017111481.1|DELE
OG0004044	LOC117146941|XP_033169482.1|DMAU	LOC108138546|XP_017116305.1|DELE
OG0004045	LOC117136612|XP_033153892.1|DMAU	LOC108134506|XP_017110325.1|DELE
OG0004046	LOC117150321|XP_033173048.1|DMAU	LOC108137860|XP_017115280.1|DELE
OG0004047	LOC117150479|XP_033173271.1|DMAU	LOC108138287|XP_017115933.1|DELE
OG0004048	LOC117139693|XP_033158094.1|DMAU	LOC108138920|XP_017116975.1|DELE
OG0004049	LOC117135177|XP_033151133.1|DMAU	LOC108145530|XP_017126519.1|DELE
OG0004050	LOC117138478|XP_033156502.1|DMAU	LOC108138820|XP_017116807.1|DELE
OG0004051	LOC117142685|XP_033163140.1|DMAU	LOC108138270|XP_017115913.1|DELE
OG0004052	LOC117148135|XP_033171252.1|DMAU	LOC108142167|XP_017121340.1|DELE
OG0004053	LOC117138329|XP_033156257.1|DMAU	LOC108144374|XP_017124637.1|DELE
OG0004054	LOC117150819|XP_033173771.1|DMAU	LOC108149259|XP_017132190.1|DELE
OG0004055	LOC117142227|XP_033161969.1|DMAU	LOC108140530|XP_017118828.1|DELE
OG0004056	LOC117143069|XP_033163419.1|DMAU	LOC108141111|XP_017119816.1|DELE
OG0004057	LOC117141779|XP_033161302.1|DMAU	LOC108142486|XP_017121861.1|DELE
OG0004058	LOC117139605|XP_033157931.1|DMAU	LOC108146306|XP_017127747.1|DELE
OG0004059	LOC117144033|XP_033164885.1|DMAU	LOC108141177|XP_017119896.1|DELE
OG0004060	LOC117143829|XP_033164565.1|DMAU	LOC108136922|XP_017113885.1|DELE
OG0004061	LOC117148235|XP_033171421.1|DMAU	LOC108137636|XP_017114926.1|DELE
OG0004062	LOC117139774|XP_033158272.1|DMAU	LOC108146245|XP_017127670.1|DELE
OG0004063	LOC117148586|XP_033171949.1|DMAU	LOC108137073|XP_017114067.1|DELE
OG0004064	LOC117141713|XP_033161217.1|DMAU	LOC108142857|XP_017122416.1|DELE
OG0004065	LOC117135902|XP_033152346.1|DMAU	LOC108143681|XP_017123688.1|DELE
OG0004066	LOC117137608|XP_033155021.1|DMAU	LOC108149733|XP_017132992.1|DELE
OG0004067	LOC117148225|XP_033171406.1|DMAU	LOC108137724|XP_017115109.1|DELE
OG0004068	LOC117146016|XP_033167833.1|DMAU	LOC108142978|XP_017122624.1|DELE
OG0004069	LOC117142350|XP_033162160.1|DMAU	LOC108142993|XP_017122654.1|DELE
OG0004070	LOC117140075|XP_033158719.1|DMAU	LOC108145774|XP_017126832.1|DELE
OG0004071	LOC117140477|XP_033159318.1|DMAU	LOC108142785|XP_017122320.1|DELE
OG0004072	LOC117140478|XP_033159319.1|DMAU	LOC108142786|XP_017122321.1|DELE
OG0004073	LOC117147054|XP_033169699.1|DMAU	LOC108135429|XP_017111653.1|DELE
OG0004074	LOC117135971|XP_033152470.1|DMAU	LOC108137534|XP_017114744.1|DELE
OG0004075	LOC117138662|XP_033156792.1|DMAU	LOC108149082|XP_017131950.1|DELE
OG0004076	LOC117138661|XP_033156790.1|DMAU	LOC108149081|XP_017131948.1|DELE
OG0004077	LOC117140332|XP_033159111.1|DMAU	LOC108138761|XP_017116658.1|DELE
OG0004078	LOC117142758|XP_033162831.1|DMAU	LOC108147117|XP_017128895.1|DELE
OG0004079	LOC117146968|XP_033169527.1|DMAU	LOC108138595|XP_017116374.1|DELE
OG0004080	LOC117136396|XP_033153184.1|DMAU	LOC108137969|XP_017115427.1|DELE
OG0004081	LOC117136848|XP_033153832.1|DMAU	LOC108149766|XP_017133079.1|DELE
OG0004082	LOC117137237|XP_033154490.1|DMAU	LOC108145494|XP_017126440.1|DELE, LOC108136070|XP_017112525.1|DELE
OG0004083	LOC117142975|XP_033163216.1|DMAU	LOC108136739|XP_017113570.1|DELE
OG0004084	LOC117141954|XP_033161603.1|DMAU	LOC108146268|XP_017127697.1|DELE
OG0004085	LOC117144128|XP_033165043.1|DMAU	LOC108135821|XP_017112194.1|DELE
OG0004086	LOC117144901|XP_033166222.1|DMAU	LOC108147289|XP_017129196.1|DELE
OG0004087	LOC117147471|XP_033170255.1|DMAU	LOC108144653|XP_017125191.1|DELE
OG0004088	LOC117143472|XP_033164077.1|DMAU	LOC108148973|XP_017131801.1|DELE
OG0004089	LOC117146911|XP_033169424.1|DMAU	LOC108138527|XP_017116276.1|DELE
OG0004090	LOC117145038|XP_033166438.1|DMAU	LOC108136803|XP_017113688.1|DELE
OG0004091	LOC117142888|XP_033163054.1|DMAU	LOC108135002|XP_017111028.1|DELE
OG0004092	LOC117146663|XP_033168896.1|DMAU	LOC108137582|XP_017114801.1|DELE
OG0004094	LOC117147794|XP_033170734.1|DMAU	LOC108136650|XP_017113463.1|DELE
OG0004095	LOC117143247|XP_033163699.1|DMAU	LOC108140730|XP_017119193.1|DELE
OG0004096	LOC117144903|XP_033166225.1|DMAU	LOC108147290|XP_017129197.1|DELE
OG0004097	LOC117140652|XP_033159584.1|DMAU	LOC108146875|XP_017128596.1|DELE
OG0004098	LOC117142269|XP_033162035.1|DMAU	LOC108150125|XP_017133584.1|DELE
OG0004099	LOC117144488|XP_033165558.1|DMAU	LOC108141026|XP_017119596.1|DELE
OG0004100	LOC117142730|XP_033162791.1|DMAU	LOC108141169|XP_017119886.1|DELE
OG0004101	LOC117143803|XP_033164538.1|DMAU	LOC108141191|XP_017119919.1|DELE
OG0004102	LOC117145769|XP_033167437.1|DMAU	LOC108141048|XP_017119676.1|DELE
OG0004103	LOC117142756|XP_033162829.1|DMAU	LOC108147285|XP_017129190.1|DELE
OG0004104	LOC117143240|XP_033163682.1|DMAU	LOC108147284|XP_017129189.1|DELE
OG0004105	LOC117141711|XP_033161216.1|DMAU	LOC108142580|XP_017122023.1|DELE
OG0004106	LOC117139691|XP_033158088.1|DMAU	LOC108146631|XP_017128165.1|DELE
OG0004107	LOC117140846|XP_033159861.1|DMAU	LOC108146364|XP_017127834.1|DELE
OG0004108	LOC117142707|XP_033162757.1|DMAU	LOC108148276|XP_017130722.1|DELE
OG0004109	LOC117145039|XP_033166441.1|DMAU	LOC108136804|XP_017113689.1|DELE
OG0004110	LOC117140790|XP_033159776.1|DMAU	LOC108143265|XP_017123067.1|DELE
OG0004111	LOC117143428|XP_033164025.1|DMAU	LOC108148857|XP_017131642.1|DELE
OG0004112	LOC117142769|XP_033162845.1|DMAU	LOC108147295|XP_017129206.1|DELE
OG0004113	LOC117148785|XP_033172287.1|DMAU	LOC108140887|XP_017119409.1|DELE
OG0004114	LOC117146936|XP_033169473.1|DMAU	LOC108149876|XP_017133257.1|DELE
OG0004115	LOC117146850|XP_033169301.1|DMAU	LOC108149874|XP_017133250.1|DELE
OG0004116	LOC117144013|XP_033164858.1|DMAU	LOC108148983|XP_017131813.1|DELE
OG0004117	LOC117144210|XP_033165151.1|DMAU	LOC108140763|XP_017119239.1|DELE
OG0004118	LOC117137183|XP_033154397.1|DMAU	LOC108144333|XP_017124532.1|DELE
OG0004119	LOC117144004|XP_033164850.1|DMAU	LOC108136897|XP_017113843.1|DELE
OG0004120	LOC117142885|XP_033163049.1|DMAU	LOC108141112|XP_017119817.1|DELE
OG0004121	LOC117139702|XP_033158105.1|DMAU	LOC108146526|XP_017128052.1|DELE
OG0004122	LOC117145030|XP_033166423.1|DMAU	LOC108135386|XP_017111576.1|DELE
OG0004123	LOC117144034|XP_033164886.1|DMAU	LOC108141058|XP_017119697.1|DELE
OG0004124	LOC117146496|XP_033168634.1|DMAU	LOC108150005|XP_017133439.1|DELE
OG0004125	LOC117142359|XP_033162174.1|DMAU	LOC108148881|XP_017131674.1|DELE
OG0004126	LOC117145837|XP_033167529.1|DMAU	LOC108148842|XP_017131606.1|DELE
OG0004127	LOC117139194|XP_033157259.1|DMAU	LOC108141947|XP_017121078.1|DELE
OG0004128	LOC117145650|XP_033167271.1|DMAU	LOC108140806|XP_017119294.1|DELE
OG0004129	LOC117138612|XP_033156712.1|DMAU	LOC108144444|XP_017124819.1|DELE
OG0004130	LOC117147220|XP_033169924.1|DMAU	LOC108147604|XP_017129732.1|DELE
OG0004131	LOC117142329|XP_033162134.1|DMAU	LOC108140782|XP_017119260.1|DELE
OG0004132	LOC117140534|XP_033159412.1|DMAU	LOC108145922|XP_017127097.1|DELE
OG0004133	LOC117147238|XP_033169947.1|DMAU	LOC108138292|XP_017115936.1|DELE
OG0004134	LOC117143197|XP_033163628.1|DMAU	LOC108143921|XP_017123992.1|DELE
OG0004135	LOC117145447|XP_033166997.1|DMAU	LOC108136789|XP_017113642.1|DELE
OG0004136	LOC117143696|XP_033164382.1|DMAU	LOC108141050|XP_017119686.1|DELE
OG0004137	LOC117137376|XP_033154679.1|DMAU	LOC108141483|XP_017120385.1|DELE
OG0004138	LOC117139631|XP_033157981.1|DMAU	LOC108146832|XP_017128517.1|DELE
OG0004139	LOC117148074|XP_033171173.1|DMAU	LOC108135890|XP_017112295.1|DELE
OG0004140	LOC117147970|XP_033171010.1|DMAU	LOC108137575|XP_017114790.1|DELE
OG0004141	LOC117137676|XP_033155128.1|DMAU	LOC108143469|XP_017123397.1|DELE
OG0004142	LOC117147851|XP_033170816.1|DMAU	LOC108149976|XP_017133385.1|DELE
OG0004143	LOC117142511|XP_033162439.1|DMAU	LOC108134795|XP_017110733.1|DELE
OG0004144	LOC117135300|XP_033151368.1|DMAU	LOC108141892|XP_017120991.1|DELE
OG0004145	LOC117141180|XP_033160408.1|DMAU	LOC108147523|XP_017129594.1|DELE
OG0004146	LOC117144048|XP_033164908.1|DMAU	LOC108140723|XP_017119179.1|DELE
OG0004147	LOC117150531|XP_033173387.1|DMAU	LOC108141825|XP_017120895.1|DELE
OG0004148	LOC117145180|XP_033166622.1|DMAU	LOC108135846|XP_017112221.1|DELE
OG0004149	LOC117143912|XP_033164717.1|DMAU	LOC108141074|XP_017119723.1|DELE
OG0004150	LOC117143670|XP_033164342.1|DMAU	LOC108150732|XP_017134526.1|DELE
OG0004151	LOC117142799|XP_033162896.1|DMAU	LOC108143007|XP_017122681.1|DELE
OG0004152	LOC117144990|XP_033166352.1|DMAU	LOC108137460|XP_017114653.1|DELE
OG0004153	LOC117135710|XP_033152020.1|DMAU	LOC108144546|XP_017125005.1|DELE
OG0004154	LOC117140491|XP_033159343.1|DMAU	LOC108146418|XP_017127910.1|DELE
OG0004155	LOC117145227|XP_033166693.1|DMAU	LOC108140557|XP_017118908.1|DELE
OG0004156	LOC117143049|XP_033163389.1|DMAU	LOC108150074|XP_017133529.1|DELE
OG0004157	LOC117148527|XP_033171831.1|DMAU	LOC108134941|XP_017110955.1|DELE
OG0004158	LOC117141168|XP_033160395.1|DMAU	LOC108146541|XP_017128071.1|DELE
OG0004159	LOC117142989|XP_033163232.1|DMAU	LOC108144000|XP_017124108.1|DELE
OG0004160	LOC117141821|XP_033161365.1|DMAU	LOC108145977|XP_017127200.1|DELE
OG0004161	LOC117144764|XP_033166013.1|DMAU	LOC108140402|XP_017118600.1|DELE
OG0004162	LOC117142425|XP_033162277.1|DMAU	LOC108139284|XP_017117470.1|DELE
OG0004163	LOC117145348|XP_033166854.1|DMAU	LOC108139333|XP_017117536.1|DELE
OG0004164	LOC117144335|XP_033165339.1|DMAU	LOC108141170|XP_017119887.1|DELE
OG0004165	LOC117135958|XP_033152443.1|DMAU	LOC108141910|XP_017121017.1|DELE
OG0004166	LOC117135740|XP_033152076.1|DMAU	LOC108144747|XP_017125338.1|DELE
OG0004167	LOC117144584|XP_033165750.1|DMAU	LOC108143894|XP_017123958.1|DELE
OG0004168	LOC117142834|XP_033162956.1|DMAU	LOC108143052|XP_017122750.1|DELE
OG0004169	LOC117146963|XP_033169517.1|DMAU	LOC108138505|XP_017116228.1|DELE
OG0004170	LOC117146819|XP_033169264.1|DMAU	LOC108142682|XP_017122177.1|DELE
OG0004171	LOC117147581|XP_033170416.1|DMAU	LOC108147748|XP_017129968.1|DELE
OG0004172	LOC117146381|XP_033168433.1|DMAU	LOC108145563|XP_017126553.1|DELE
OG0004173	LOC117135849|XP_033152257.1|DMAU	LOC108141411|XP_017120263.1|DELE
OG0004174	LOC117137142|XP_033154335.1|DMAU	LOC108149077|XP_017131937.1|DELE
OG0004175	LOC117137239|XP_033154491.1|DMAU	LOC108144752|XP_017125345.1|DELE
OG0004176	LOC117139456|XP_033157655.1|DMAU	LOC108147495|XP_017129542.1|DELE
OG0004177	LOC117143048|XP_033163387.1|DMAU	LOC108134762|XP_017110699.1|DELE
OG0004178	LOC117145023|XP_033166407.1|DMAU	LOC108140542|XP_017118862.1|DELE
OG0004179	LOC117148159|XP_033171284.1|DMAU	LOC108136265|XP_017112813.1|DELE
OG0004180	LOC117142461|XP_033162334.1|DMAU	LOC108136852|XP_017113766.1|DELE
OG0004181	LOC117142277|XP_033162049.1|DMAU	LOC108134827|XP_017110774.1|DELE
OG0004182	LOC117141856|XP_033161423.1|DMAU	LOC108146743|XP_017128355.1|DELE
OG0004183	LOC117140680|XP_033159626.1|DMAU	LOC108146877|XP_017128598.1|DELE
OG0004184	LOC117139144|XP_033157187.1|DMAU	LOC108145930|XP_017127122.1|DELE
OG0004185	LOC117150492|XP_033173286.1|DMAU	LOC108138123|XP_017115644.1|DELE
OG0004186	LOC117146625|XP_033168848.1|DMAU	LOC108136310|XP_017112894.1|DELE
OG0004187	LOC117143552|XP_033164183.1|DMAU	LOC108135048|XP_017111076.1|DELE
OG0004188	LOC117142701|XP_033162749.1|DMAU	LOC108148329|XP_017130816.1|DELE
OG0004189	LOC117142698|XP_033162746.1|DMAU	LOC108148372|XP_017130886.1|DELE
OG0004190	LOC117144806|XP_033166072.1|DMAU	LOC108141187|XP_017119912.1|DELE
OG0004191	LOC117143379|XP_033163947.1|DMAU	LOC108141137|XP_017119849.1|DELE
OG0004192	LOC117144330|XP_033165334.1|DMAU	LOC108135845|XP_017112219.1|DELE
OG0004193	LOC117148396|XP_033171651.1|DMAU	LOC108140932|XP_017119484.1|DELE
OG0004194	LOC117142877|XP_033163039.1|DMAU	LOC108136966|XP_017113946.1|DELE
OG0004195	LOC117148599|XP_033171971.1|DMAU	LOC108137671|XP_017115015.1|DELE
OG0004196	LOC117142401|XP_033162239.1|DMAU	LOC108147245|XP_017129133.1|DELE
OG0004197	LOC117145336|XP_033166838.1|DMAU	LOC108140504|XP_017118774.1|DELE
OG0004198	LOC117142996|XP_033163242.1|DMAU	LOC108141114|XP_017119819.1|DELE
OG0004199	LOC117144917|XP_033166254.1|DMAU	LOC108135147|XP_017111253.1|DELE
OG0004200	LOC117137002|XP_033154079.1|DMAU	LOC108142027|XP_017121191.1|DELE
OG0004201	LOC117145730|XP_033167380.1|DMAU	LOC108149000|XP_017131832.1|DELE
OG0004202	LOC117144946|XP_033166291.1|DMAU	LOC108137402|XP_017114550.1|DELE
OG0004203	LOC117142330|XP_033162135.1|DMAU	LOC108140783|XP_017119262.1|DELE
OG0004204	LOC117139853|XP_033158393.1|DMAU	LOC108146238|XP_017127657.1|DELE
OG0004205	LOC117140030|XP_033158653.1|DMAU	LOC108136072|XP_017112526.1|DELE
OG0004206	LOC117142726|XP_033162785.1|DMAU	LOC108136936|XP_017113901.1|DELE
OG0004207	LOC117142408|XP_033162248.1|DMAU	LOC108136888|XP_017113832.1|DELE
OG0004208	LOC117142458|XP_033162332.1|DMAU	LOC108140773|XP_017119250.1|DELE
OG0004209	LOC117145455|XP_033167015.1|DMAU	LOC108143018|XP_017122699.1|DELE
OG0004210	LOC117142600|XP_033162570.1|DMAU	LOC108141092|XP_017119784.1|DELE
OG0004211	LOC117135319|XP_033151439.1|DMAU	LOC108147967|XP_017130254.1|DELE
OG0004212	LOC117142428|XP_033162279.1|DMAU	LOC108139342|XP_017117554.1|DELE
OG0004213	LOC117142942|XP_033163147.1|DMAU	LOC108143914|XP_017123983.1|DELE
OG0004214	LOC117135683|XP_033151976.1|DMAU	LOC108145255|XP_017126021.1|DELE
OG0004215	LOC117135631|XP_033151897.1|DMAU	LOC108141444|XP_017120332.1|DELE
OG0004216	LOC117141383|XP_033160686.1|DMAU	LOC108143133|XP_017122866.1|DELE
OG0004217	LOC117140899|XP_033159947.1|DMAU	LOC108147549|XP_017129622.1|DELE
OG0004218	LOC117148424|XP_033171687.1|DMAU	LOC108135447|XP_017111679.1|DELE
OG0004219	LOC117143565|XP_033164201.1|DMAU	LOC108144054|XP_017124187.1|DELE
OG0004220	LOC117143185|XP_033163593.1|DMAU	LOC108140533|XP_017118831.1|DELE
OG0004221	LOC117144852|XP_033166146.1|DMAU	LOC108140472|XP_017118701.1|DELE
OG0004222	LOC117143332|XP_033163881.1|DMAU	LOC108135097|XP_017111160.1|DELE
OG0004223	LOC117143323|XP_033163868.1|DMAU	LOC108135093|XP_017111156.1|DELE
OG0004224	LOC117144261|XP_033165249.1|DMAU	LOC108137451|XP_017114634.1|DELE
OG0004225	LOC117147297|XP_033170035.1|DMAU	LOC108149879|XP_017133262.1|DELE
OG0004226	LOC117143729|XP_033164424.1|DMAU	LOC108135120|XP_017111208.1|DELE
OG0004227	LOC117142328|XP_033162130.1|DMAU	LOC108140647|XP_017119060.1|DELE
OG0004228	LOC117142331|XP_033162138.1|DMAU	LOC108140648|XP_017119063.1|DELE
OG0004229	LOC117138339|XP_033156268.1|DMAU	LOC108141342|XP_017120141.1|DELE
OG0004230	LOC117148519|XP_033171817.1|DMAU	LOC108136448|XP_017113102.1|DELE
OG0004231	LOC117141797|XP_033161330.1|DMAU	LOC108145914|XP_017127085.1|DELE
OG0004232	LOC117141800|XP_033161336.1|DMAU	LOC108145918|XP_017127092.1|DELE
OG0004233	LOC117141799|XP_033161335.1|DMAU	LOC108145917|XP_017127091.1|DELE
OG0004234	LOC117140613|XP_033159518.1|DMAU	LOC108145866|XP_017126993.1|DELE
OG0004235	LOC117147301|XP_033170038.1|DMAU	LOC108136326|XP_017112917.1|DELE
OG0004236	LOC117143811|XP_033164548.1|DMAU	LOC108136904|XP_017113852.1|DELE
OG0004237	LOC117144408|XP_033165438.1|DMAU	LOC108141142|XP_017119855.1|DELE
OG0004238	LOC117143964|XP_033164788.1|DMAU	LOC108136986|XP_017113969.1|DELE
OG0004239	LOC117145700|XP_033167332.1|DMAU	LOC108140811|XP_017119305.1|DELE
OG0004240	LOC117143776|XP_033164495.1|DMAU	LOC108141153|XP_017119867.1|DELE
OG0004241	LOC117142766|XP_033162839.1|DMAU	LOC108143917|XP_017123986.1|DELE
OG0004242	LOC117143394|XP_033163974.1|DMAU	LOC108142991|XP_017122651.1|DELE
OG0004243	LOC117139953|XP_033158532.1|DMAU	LOC108147451|XP_017129468.1|DELE
OG0004244	LOC117142880|XP_033163042.1|DMAU	LOC108136722|XP_017113534.1|DELE
OG0004245	LOC117141931|XP_033161560.1|DMAU	LOC108146015|XP_017127278.1|DELE
OG0004246	LOC117140191|XP_033158860.1|DMAU	LOC108150278|XP_017133860.1|DELE
OG0004247	LOC117148683|XP_033172114.1|DMAU	LOC108136342|XP_017112938.1|DELE
OG0004248	LOC117137246|XP_033154498.1|DMAU	LOC108143564|XP_017123562.1|DELE
OG0004249	LOC117141193|XP_033160432.1|DMAU	LOC108146089|XP_017127403.1|DELE
OG0004250	LOC117136715|XP_033153632.1|DMAU	LOC108149494|XP_017132604.1|DELE
OG0004251	LOC117148879|XP_033172454.1|DMAU	LOC108137687|XP_017115041.1|DELE
OG0004252	LOC117142421|XP_033162272.1|DMAU	LOC108139223|XP_017117375.1|DELE
OG0004253	LOC117145114|XP_033166525.1|DMAU	LOC108143834|XP_017123873.1|DELE
OG0004254	LOC117147233|XP_033169935.1|DMAU	LOC108134885|XP_017110875.1|DELE
OG0004255	LOC117150831|XP_033173789.1|DMAU	LOC108147895|XP_017130145.1|DELE
OG0004256	LOC117136939|XP_033153979.1|DMAU	LOC108144550|XP_017125010.1|DELE
OG0004257	LOC117145191|XP_033166643.1|DMAU	LOC108148963|XP_017131789.1|DELE
OG0004258	LOC117145906|XP_033167649.1|DMAU	LOC108143876|XP_017123932.1|DELE
OG0004259	LOC117136140|XP_033152737.1|DMAU	LOC108144557|XP_017125025.1|DELE
OG0004260	LOC117145158|XP_033166592.1|DMAU	LOC108141029|XP_017119607.1|DELE
OG0004261	LOC117144262|XP_033165251.1|DMAU	LOC108137453|XP_017114638.1|DELE
OG0004262	LOC117144883|XP_033166185.1|DMAU	LOC108139363|XP_017117578.1|DELE
OG0004263	LOC117142429|XP_033162280.1|DMAU	LOC108135826|XP_017112197.1|DELE
OG0004264	LOC117142572|XP_033162531.1|DMAU	LOC108141068|XP_017119716.1|DELE
OG0004265	LOC117144232|XP_033165191.1|DMAU	LOC108141179|XP_017119899.1|DELE
OG0004266	LOC117144962|XP_033166312.1|DMAU	LOC108140555|XP_017118903.1|DELE
OG0004267	LOC117144853|XP_033166147.1|DMAU	LOC108139323|XP_017117521.1|DELE
OG0004268	LOC117136132|XP_033152726.1|DMAU	LOC108144682|XP_017125233.1|DELE
OG0004269	LOC117138246|XP_033156088.1|DMAU	LOC108144536|XP_017124991.1|DELE
OG0004270	LOC117136079|XP_033152639.1|DMAU	LOC108149596|XP_017132777.1|DELE
OG0004271	LOC117138137|XP_033155902.1|DMAU	LOC108149094|XP_017131979.1|DELE
OG0004272	LOC117144768|XP_033166022.1|DMAU	LOC108140801|XP_017119288.1|DELE
OG0004273	LOC117143647|XP_033164317.1|DMAU	LOC108134788|XP_017110725.1|DELE
OG0004274	LOC117146698|XP_033168979.1|DMAU	LOC108140884|XP_017119403.1|DELE
OG0004275	LOC117146582|XP_033168787.1|DMAU	LOC108150002|XP_017133430.1|DELE
OG0004276	LOC117140808|XP_033159800.1|DMAU	LOC108135682|XP_017112011.1|DELE
OG0004277	LOC117141296|XP_033160566.1|DMAU	LOC108135713|XP_017112046.1|DELE
OG0004278	LOC117148256|XP_033171452.1|DMAU	LOC108138391|XP_017116058.1|DELE
OG0004279	LOC117147101|XP_033169762.1|DMAU	LOC108149286|XP_017132222.1|DELE
OG0004280	LOC117146701|XP_033168993.1|DMAU	LOC108147652|XP_017129803.1|DELE
OG0004281	LOC117136398|XP_033153185.1|DMAU	LOC108145540|XP_017126529.1|DELE
OG0004282	LOC117136503|XP_033153338.1|DMAU	LOC108144706|XP_017125288.1|DELE
OG0004283	LOC117136504|XP_033153339.1|DMAU	LOC108144707|XP_017125289.1|DELE
OG0004284	LOC117151099|XP_033151016.1|DMAU	LOC108149385|XP_017132403.1|DELE
OG0004285	LOC117142819|XP_033162926.1|DMAU	LOC108136873|XP_017113805.1|DELE
OG0004286	LOC117139682|XP_033158056.1|DMAU	LOC108135536|XP_017111771.1|DELE
OG0004287	LOC117140811|XP_033159804.1|DMAU	LOC108135672|XP_017111996.1|DELE
OG0004288	LOC117142047|XP_033161810.1|DMAU	LOC108135605|XP_017111906.1|DELE
OG0004289	LOC117139529|XP_033157782.1|DMAU	LOC108146711|XP_017128280.1|DELE
OG0004290	LOC117135477|XP_033151583.1|DMAU	LOC108149837|XP_017133201.1|DELE
OG0004291	LOC117137222|XP_033154466.1|DMAU	LOC108149834|XP_017133196.1|DELE
