Orthogroup	DMAU.longest_only	DSUP.longest_only
OG0005690	LOC117142945|XP_033163152.1|DMAU	LOC119562866|XP_037731908.1|DSUP
OG0005691	LOC117145879|XP_033167594.1|DMAU	LOC119545784|XP_037707583.1|DSUP
OG0005692	LOC117150319|XP_033173046.1|DMAU	LOC119547368|XP_037710117.1|DSUP
OG0005693	LOC117139817|XP_033158339.1|DMAU	LOC119553551|XP_037719919.1|DSUP
OG0005694	LOC117144875|XP_033166174.1|DMAU	LOC119560329|XP_037729647.1|DSUP
OG0005695	LOC117143534|XP_033164157.1|DMAU	LOC119563531|XP_037732930.1|DSUP
OG0005696	LOC117143535|XP_033164158.1|DMAU	LOC119563532|XP_037732932.1|DSUP
OG0005697	LOC117142340|XP_033162148.1|DMAU	LOC119563527|XP_037732924.1|DSUP
OG0005698	LOC117137828|XP_033155406.1|DMAU	LOC119552132|XP_037717849.1|DSUP
OG0005699	LOC117142846|XP_033162970.1|DMAU	LOC119550031|XP_037714391.1|DSUP
OG0005700	LOC117147476|XP_033170261.1|DMAU	LOC119556363|XP_037724453.1|DSUP
OG0005701	LOC117150951|XP_033174019.1|DMAU	LOC119548661|XP_037712008.1|DSUP
OG0005702	LOC117146933|XP_033169469.1|DMAU	LOC119556480|XP_037724661.1|DSUP
OG0005703	LOC117135680|XP_033151969.1|DMAU	LOC119549060|XP_037712692.1|DSUP
OG0005704	LOC117148038|XP_033171105.1|DMAU, LOC117136864|XP_033153854.1|DMAU, LOC117136863|XP_033153853.1|DMAU	LOC119556102|XP_037723899.1|DSUP
OG0005705	LOC117141520|XP_033160902.1|DMAU	LOC119555105|XP_037722252.1|DSUP
OG0005706	LOC117145548|XP_033167134.1|DMAU, LOC117145547|XP_033167133.1|DMAU	LOC119556674|XP_037724969.1|DSUP
OG0005707	LOC117148387|XP_033171641.1|DMAU	LOC119558349|XP_037727766.1|DSUP
OG0005708	LOC117148409|XP_033171668.1|DMAU	LOC119558142|XP_037727302.1|DSUP
OG0005709	LOC117144419|XP_033165452.1|DMAU	LOC119563446|XP_037732768.1|DSUP
OG0005710	LOC117145815|XP_033167507.1|DMAU	LOC119552952|XP_037718865.1|DSUP
OG0005711	LOC117141448|XP_033160793.1|DMAU	LOC119553330|XP_037719589.1|DSUP
OG0005712	LOC117150335|XP_033173074.1|DMAU	LOC119547521|XP_037710343.1|DSUP
OG0005713	LOC117142793|XP_033162884.1|DMAU	LOC119552665|XP_037718305.1|DSUP
OG0005714	LOC117142591|XP_033162555.1|DMAU	LOC119554838|XP_037721844.1|DSUP
OG0005715	LOC117145646|XP_033167259.1|DMAU	LOC119547734|XP_037710651.1|DSUP
OG0005716	LOC117145580|XP_033167176.1|DMAU	LOC119560013|XP_037729224.1|DSUP
OG0005717	LOC117143724|XP_033164418.1|DMAU	LOC119560390|XP_037729743.1|DSUP
OG0005718	LOC117143471|XP_033164075.1|DMAU	LOC119560633|XP_037730112.1|DSUP
OG0005719	LOC117144254|XP_033165225.1|DMAU	LOC119548760|XP_037712231.1|DSUP
OG0005720	LOC117142237|XP_033161981.1|DMAU	LOC119563435|XP_037732749.1|DSUP
OG0005721	LOC117144602|XP_033165783.1|DMAU	LOC119562256|XP_037731362.1|DSUP
OG0005722	LOC117143377|XP_033163944.1|DMAU	LOC119560745|XP_037730287.1|DSUP
OG0005723	LOC117145108|XP_033166519.1|DMAU	LOC119560037|XP_037729266.1|DSUP
OG0005724	LOC117138394|XP_033156358.1|DMAU	LOC119550023|XP_037714375.1|DSUP
OG0005725	LOC117144773|XP_033166029.1|DMAU	LOC119563222|XP_037732451.1|DSUP
OG0005726	LOC117148172|XP_033171331.1|DMAU	LOC119556557|XP_037724776.1|DSUP
OG0005727	LOC117142790|XP_033162878.1|DMAU	LOC119560015|XP_037729227.1|DSUP
OG0005728	LOC117143587|XP_033164225.1|DMAU	LOC119556838|XP_037725239.1|DSUP
OG0005729	LOC117143127|XP_033163507.1|DMAU	LOC119548704|XP_037712099.1|DSUP
OG0005730	LOC117144373|XP_033165392.1|DMAU	LOC119545683|XP_037707350.1|DSUP
OG0005731	LOC117144372|XP_033165391.1|DMAU	LOC119545682|XP_037707349.1|DSUP
OG0005732	LOC117143325|XP_033163873.1|DMAU	LOC119557533|XP_037726236.1|DSUP
OG0005733	LOC117143324|XP_033163870.1|DMAU	LOC119557509|XP_037726213.1|DSUP
OG0005734	LOC117142984|XP_033163227.1|DMAU	LOC119545673|XP_037707328.1|DSUP
OG0005735	LOC117145506|XP_033167084.1|DMAU	LOC119560539|XP_037729955.1|DSUP
OG0005736	LOC117145434|XP_033166973.1|DMAU	LOC119559896|XP_037728982.1|DSUP
OG0005737	LOC117143054|XP_033163394.1|DMAU	LOC119550013|XP_037714368.1|DSUP
OG0005738	LOC117145941|XP_033167710.1|DMAU	LOC119562872|XP_037731914.1|DSUP
OG0005739	LOC117142851|XP_033162982.1|DMAU	LOC119548222|XP_037711289.1|DSUP
OG0005740	LOC117142400|XP_033162237.1|DMAU	LOC119546819|XP_037709337.1|DSUP
OG0005741	LOC117142737|XP_033162799.1|DMAU	LOC119560764|XP_037730314.1|DSUP
OG0005742	LOC117144710|XP_033165941.1|DMAU	LOC119563494|XP_037732858.1|DSUP
OG0005743	LOC117142841|XP_033162965.1|DMAU	LOC119561101|XP_037730923.1|DSUP
OG0005744	LOC117143393|XP_033163971.1|DMAU	LOC119545823|XP_037707649.1|DSUP
OG0005745	LOC117143938|XP_033164761.1|DMAU	LOC119560923|XP_037730557.1|DSUP
OG0005746	LOC117145187|XP_033166635.1|DMAU	LOC119560074|XP_037729308.1|DSUP
OG0005747	LOC117144333|XP_033165336.1|DMAU	LOC119560750|XP_037730295.1|DSUP
OG0005748	LOC117144002|XP_033164847.1|DMAU	LOC119553263|XP_037719485.1|DSUP
OG0005749	LOC117147470|XP_033170250.1|DMAU	LOC119556220|XP_037724132.1|DSUP
OG0005750	LOC117145714|XP_033167351.1|DMAU	LOC119560594|XP_037730047.1|DSUP
OG0005751	LOC117139792|XP_033158297.1|DMAU	LOC119554643|XP_037721571.1|DSUP
OG0005752	LOC117138596|XP_033156669.1|DMAU	LOC119552059|XP_037717748.1|DSUP
OG0005753	LOC117138307|XP_033156207.1|DMAU	LOC119548871|XP_037712429.1|DSUP
OG0005754	LOC117135810|XP_033152204.1|DMAU	LOC119551990|XP_037717639.1|DSUP
OG0005755	LOC117138119|XP_033155871.1|DMAU	LOC119549518|XP_037713559.1|DSUP
OG0005756	LOC117144442|XP_033165486.1|DMAU	LOC119563395|XP_037732681.1|DSUP
OG0005757	LOC117142842|XP_033162966.1|DMAU	LOC119560213|XP_037729501.1|DSUP
OG0005758	LOC117143284|XP_033163754.1|DMAU	LOC119560119|XP_037729397.1|DSUP
OG0005759	LOC117143642|XP_033164311.1|DMAU	LOC119561107|XP_037730936.1|DSUP
OG0005760	LOC117142403|XP_033162241.1|DMAU	LOC119550710|XP_037715521.1|DSUP
OG0005761	LOC117142460|XP_033162333.1|DMAU	LOC119559746|XP_037728733.1|DSUP
OG0005762	LOC117146113|XP_033167990.1|DMAU	LOC119559899|XP_037728988.1|DSUP
OG0005763	LOC117138164|XP_033155936.1|DMAU	LOC119550730|XP_037715561.1|DSUP
OG0005764	LOC117143876|XP_033164652.1|DMAU	LOC119559894|XP_037728979.1|DSUP
OG0005765	LOC117143870|XP_033164631.1|DMAU	LOC119559890|XP_037728956.1|DSUP
OG0005766	LOC117142860|XP_033163000.1|DMAU	LOC119553866|XP_037720450.1|DSUP
OG0005767	LOC117142635|XP_033162630.1|DMAU	LOC119547772|XP_037710715.1|DSUP
OG0005768	LOC117146534|XP_033168696.1|DMAU	LOC119558027|XP_037727085.1|DSUP
OG0005769	LOC117144156|XP_033165080.1|DMAU	LOC119560491|XP_037729885.1|DSUP
OG0005770	LOC117145865|XP_033167576.1|DMAU	LOC119561889|XP_037731289.1|DSUP
OG0005771	LOC117145751|XP_033167406.1|DMAU	LOC119545664|XP_037707318.1|DSUP
OG0005772	LOC117143173|XP_033163578.1|DMAU	LOC119560130|XP_037729409.1|DSUP
OG0005773	LOC117144966|XP_033166317.1|DMAU	LOC119556283|XP_037724267.1|DSUP
OG0005774	LOC117145337|XP_033166839.1|DMAU	LOC119563001|XP_037732116.1|DSUP
OG0005775	LOC117140678|XP_033159623.1|DMAU	LOC119554613|XP_037721535.1|DSUP
OG0005776	LOC117141233|XP_033160485.1|DMAU	LOC119554859|XP_037721867.1|DSUP
OG0005777	LOC117150968|XP_033174039.1|DMAU	LOC119548274|XP_037711353.1|DSUP
OG0005778	LOC117145887|XP_033167613.1|DMAU	LOC119562914|XP_037731986.1|DSUP
OG0005779	LOC117142784|XP_033162866.1|DMAU	LOC119546537|XP_037708811.1|DSUP
OG0005780	LOC117139883|XP_033158442.1|DMAU	LOC119553771|XP_037720305.1|DSUP
OG0005781	LOC117140182|XP_033158849.1|DMAU	LOC119552865|XP_037718681.1|DSUP
OG0005782	LOC117141793|XP_033161324.1|DMAU	LOC119555314|XP_037722567.1|DSUP
OG0005783	LOC117137623|XP_033155045.1|DMAU	LOC119551316|XP_037716539.1|DSUP
OG0005784	LOC117143794|XP_033164527.1|DMAU	LOC119562930|XP_037732008.1|DSUP
OG0005785	LOC117143779|XP_033164499.1|DMAU	LOC119558334|XP_037727718.1|DSUP
OG0005786	LOC117142250|XP_033161994.1|DMAU	LOC119553389|XP_037719679.1|DSUP
OG0005787	LOC117142650|XP_033162647.1|DMAU	LOC119560603|XP_037730059.1|DSUP
OG0005788	LOC117135475|XP_033151581.1|DMAU	LOC119550261|XP_037714767.1|DSUP
OG0005789	LOC117139390|XP_033157546.1|DMAU	LOC119559045|XP_037728101.1|DSUP
OG0005790	LOC117145750|XP_033167405.1|DMAU	LOC119545662|XP_037707317.1|DSUP
OG0005791	LOC117146098|XP_033167967.1|DMAU	LOC119559925|XP_037729060.1|DSUP
OG0005792	LOC117146102|XP_033167974.1|DMAU	LOC119559939|XP_037729080.1|DSUP
OG0005793	LOC117142493|XP_033162411.1|DMAU	LOC119563297|XP_037732552.1|DSUP
OG0005794	LOC117135709|XP_033152018.1|DMAU	LOC119552114|XP_037717828.1|DSUP
OG0005795	LOC117145364|XP_033166879.1|DMAU	LOC119555161|XP_037722322.1|DSUP
OG0005796	LOC117140657|XP_033159589.1|DMAU	LOC119554181|XP_037720901.1|DSUP
OG0005797	LOC117138973|XP_033156921.1|DMAU	LOC119554111|XP_037720805.1|DSUP
OG0005798	LOC117142426|XP_033162278.1|DMAU	LOC119545689|XP_037707359.1|DSUP
OG0005799	LOC117143693|XP_033164376.1|DMAU	LOC119560852|XP_037730440.1|DSUP
OG0005800	LOC117145792|XP_033167468.1|DMAU	LOC119560513|XP_037729916.1|DSUP
OG0005801	LOC117145791|XP_033167467.1|DMAU	LOC119560512|XP_037729915.1|DSUP
OG0005802	LOC117145886|XP_033167611.1|DMAU	LOC119563190|XP_037732404.1|DSUP
OG0005803	LOC117145357|XP_033166867.1|DMAU	LOC119563486|XP_037732841.1|DSUP
OG0005804	LOC117142238|XP_033161982.1|DMAU	LOC119563280|XP_037732531.1|DSUP
OG0005805	LOC117136052|XP_033152587.1|DMAU	LOC119549910|XP_037714158.1|DSUP
OG0005806	LOC117144890|XP_033166202.1|DMAU	LOC119552777|XP_037718521.1|DSUP
OG0005807	LOC117145503|XP_033167074.1|DMAU	LOC119563426|XP_037732739.1|DSUP
OG0005808	LOC117146397|XP_033168471.1|DMAU	LOC119558237|XP_037727488.1|DSUP
OG0005809	LOC117139274|XP_033157389.1|DMAU	LOC119552627|XP_037718227.1|DSUP
OG0005810	LOC117143698|XP_033164385.1|DMAU	LOC119560855|XP_037730447.1|DSUP
OG0005811	LOC117143699|XP_033164386.1|DMAU	LOC119560856|XP_037730448.1|DSUP
OG0005812	LOC117143087|XP_033163454.1|DMAU	LOC119563321|XP_037732584.1|DSUP
OG0005813	LOC117145834|XP_033167525.1|DMAU	LOC119559903|XP_037728996.1|DSUP
OG0005814	LOC117145719|XP_033167355.1|DMAU	LOC119560740|XP_037730282.1|DSUP
OG0005815	LOC117138159|XP_033155927.1|DMAU	LOC119549269|XP_037713108.1|DSUP
OG0005816	LOC117143753|XP_033164457.1|DMAU	LOC119549564|XP_037713647.1|DSUP
OG0005817	LOC117143172|XP_033163577.1|DMAU	LOC119560129|XP_037729408.1|DSUP
OG0005818	LOC117145016|XP_033166402.1|DMAU	LOC119561189|XP_037730974.1|DSUP
OG0005819	LOC117142384|XP_033162217.1|DMAU	LOC119559949|XP_037729106.1|DSUP
OG0005820	LOC117142385|XP_033162218.1|DMAU	LOC119559950|XP_037729108.1|DSUP
OG0005821	LOC117144041|XP_033164901.1|DMAU	LOC119559956|XP_037729117.1|DSUP
OG0005822	LOC117150601|XP_033173450.1|DMAU	LOC119548344|XP_037711479.1|DSUP
OG0005823	LOC117146894|XP_033169390.1|DMAU	LOC119558064|XP_037727161.1|DSUP
OG0005824	LOC117142528|XP_033162465.1|DMAU	LOC119560921|XP_037730553.1|DSUP
OG0005825	LOC117141330|XP_033160624.1|DMAU	LOC119553338|XP_037719602.1|DSUP
OG0005826	LOC117144810|XP_033166077.1|DMAU	LOC119559654|XP_037728629.1|DSUP
OG0005827	LOC117144389|XP_033165415.1|DMAU	LOC119553981|XP_037720619.1|DSUP
OG0005828	LOC117139878|XP_033158427.1|DMAU	LOC119553420|XP_037719725.1|DSUP
OG0005829	LOC117143519|XP_033164132.1|DMAU	LOC119552275|XP_037717996.1|DSUP
OG0005830	LOC117139031|XP_033157023.1|DMAU	LOC119552749|XP_037718465.1|DSUP
OG0005831	LOC117141250|XP_033160507.1|DMAU	LOC119554535|XP_037721416.1|DSUP
OG0005832	LOC117140449|XP_033159266.1|DMAU	LOC119553755|XP_037720287.1|DSUP
OG0005833	LOC117140611|XP_033159513.1|DMAU	LOC119554291|XP_037721076.1|DSUP
OG0005834	LOC117140616|XP_033159523.1|DMAU	LOC119554668|XP_037721597.1|DSUP
OG0005835	LOC117141134|XP_033160351.1|DMAU	LOC119553221|XP_037719408.1|DSUP
OG0005836	LOC117141289|XP_033160555.1|DMAU	LOC119554567|XP_037721465.1|DSUP
OG0005837	LOC117142712|XP_033162762.1|DMAU	LOC119547613|XP_037710468.1|DSUP
OG0005838	LOC117144212|XP_033165152.1|DMAU	LOC119563036|XP_037732165.1|DSUP
OG0005839	LOC117136001|XP_033152510.1|DMAU	LOC119546857|XP_037709385.1|DSUP
OG0005840	LOC117142878|XP_033163040.1|DMAU	LOC119563489|XP_037732852.1|DSUP
OG0005841	LOC117144281|XP_033165274.1|DMAU	LOC119559777|XP_037728783.1|DSUP
OG0005842	LOC117146629|XP_033168852.1|DMAU	LOC119557899|XP_037726833.1|DSUP
OG0005843	LOC117139849|XP_033158387.1|DMAU	LOC119554169|XP_037720886.1|DSUP
OG0005844	LOC117141936|XP_033161566.1|DMAU	LOC119554976|XP_037722033.1|DSUP
OG0005845	LOC117143777|XP_033164497.1|DMAU	LOC119560328|XP_037729641.1|DSUP
OG0005846	LOC117142933|XP_033163124.1|DMAU	LOC119551839|XP_037717342.1|DSUP
OG0005847	LOC117143390|XP_033163964.1|DMAU	LOC119545733|XP_037707482.1|DSUP
OG0005848	LOC117146573|XP_033168763.1|DMAU	LOC119557860|XP_037726784.1|DSUP
OG0005849	LOC117148147|XP_033171269.1|DMAU	LOC119558268|XP_037727548.1|DSUP
OG0005850	LOC117147983|XP_033171025.1|DMAU	LOC119557362|XP_037726031.1|DSUP
OG0005851	LOC117148762|XP_033172253.1|DMAU	LOC119547318|XP_037710045.1|DSUP
OG0005852	LOC117142786|XP_033162869.1|DMAU	LOC119548029|XP_037711035.1|DSUP
OG0005853	LOC117148426|XP_033171688.1|DMAU	LOC119556255|XP_037724228.1|DSUP
OG0005854	LOC117143697|XP_033164383.1|DMAU	LOC119560854|XP_037730446.1|DSUP
OG0005855	LOC117146500|XP_033168642.1|DMAU	LOC119557341|XP_037726004.1|DSUP
OG0005856	LOC117147758|XP_033170661.1|DMAU	LOC119558062|XP_037727141.1|DSUP
OG0005857	LOC117145516|XP_033167097.1|DMAU	LOC119561035|XP_037730790.1|DSUP
OG0005858	LOC117142249|XP_033161993.1|DMAU	LOC119563067|XP_037732209.1|DSUP
OG0005859	LOC117140016|XP_033158633.1|DMAU	LOC119548259|XP_037711332.1|DSUP
OG0005860	LOC117142651|XP_033162651.1|DMAU	LOC119561088|XP_037730887.1|DSUP
OG0005861	LOC117145778|XP_033167447.1|DMAU	LOC119546968|XP_037709546.1|DSUP
OG0005862	LOC117137093|XP_033154269.1|DMAU	LOC119551748|XP_037717198.1|DSUP
OG0005863	LOC117138634|XP_033156737.1|DMAU	LOC119551172|XP_037716298.1|DSUP
OG0005864	LOC117142935|XP_033163137.1|DMAU	LOC119563127|XP_037732303.1|DSUP
OG0005865	LOC117145680|XP_033167312.1|DMAU	LOC119551325|XP_037716551.1|DSUP
OG0005866	LOC117137286|XP_033154549.1|DMAU	LOC119551831|XP_037717327.1|DSUP
OG0005867	LOC117142440|XP_033162337.1|DMAU	LOC119546021|XP_037707962.1|DSUP
OG0005868	LOC117137219|XP_033154465.1|DMAU	LOC119551602|XP_037716934.1|DSUP
OG0005869	LOC117148852|XP_033172401.1|DMAU	LOC119557761|XP_037726584.1|DSUP
OG0005870	LOC117146559|XP_033168748.1|DMAU	LOC119556930|XP_037725349.1|DSUP
OG0005871	LOC117147874|XP_033170845.1|DMAU	LOC119557755|XP_037726579.1|DSUP
OG0005872	LOC117144085|XP_033164990.1|DMAU	LOC119560353|XP_037729684.1|DSUP
OG0005873	LOC117142351|XP_033162165.1|DMAU	LOC119548572|XP_037711821.1|DSUP
OG0005874	LOC117146428|XP_033168523.1|DMAU	LOC119556419|XP_037724559.1|DSUP
OG0005875	LOC117137983|XP_033155652.1|DMAU	LOC119551324|XP_037716547.1|DSUP
OG0005876	LOC117147456|XP_033170232.1|DMAU	LOC119557116|XP_037725623.1|DSUP
OG0005877	LOC117147349|XP_033170101.1|DMAU	LOC119556654|XP_037724921.1|DSUP
OG0005878	LOC117147899|XP_033170897.1|DMAU	LOC119556249|XP_037724218.1|DSUP
OG0005879	LOC117147002|XP_033169573.1|DMAU	LOC119556147|XP_037723972.1|DSUP
OG0005880	LOC117139705|XP_033158110.1|DMAU	LOC119554362|XP_037721156.1|DSUP
OG0005881	LOC117141877|XP_033161457.1|DMAU	LOC119555503|XP_037722849.1|DSUP
OG0005882	LOC117146641|XP_033168866.1|DMAU	LOC119557489|XP_037726188.1|DSUP
OG0005883	LOC117141633|XP_033161073.1|DMAU	LOC119552866|XP_037718683.1|DSUP
OG0005884	LOC117140610|XP_033159512.1|DMAU	LOC119554243|XP_037721006.1|DSUP
OG0005885	LOC117142014|XP_033161759.1|DMAU	LOC119554798|XP_037721775.1|DSUP
OG0005886	LOC117141780|XP_033161303.1|DMAU	LOC119553536|XP_037719894.1|DSUP
OG0005887	LOC117141876|XP_033161453.1|DMAU	LOC119555502|XP_037722847.1|DSUP
OG0005888	LOC117141700|XP_033161198.1|DMAU	LOC119554724|XP_037721666.1|DSUP
OG0005889	LOC117139418|XP_033157587.1|DMAU	LOC119552757|XP_037718477.1|DSUP
OG0005890	LOC117148748|XP_033172229.1|DMAU	LOC119556165|XP_037724012.1|DSUP
OG0005891	LOC117140311|XP_033159047.1|DMAU	LOC119554554|XP_037721448.1|DSUP
OG0005892	LOC117139684|XP_033158061.1|DMAU	LOC119554633|XP_037721558.1|DSUP
OG0005893	LOC117140203|XP_033158880.1|DMAU	LOC119554133|XP_037720836.1|DSUP
OG0005894	LOC117140204|XP_033158881.1|DMAU	LOC119554134|XP_037720837.1|DSUP
OG0005895	LOC117140205|XP_033158883.1|DMAU	LOC119554136|XP_037720838.1|DSUP
OG0005896	LOC117139041|XP_033157033.1|DMAU	LOC119553702|XP_037720190.1|DSUP
OG0005897	LOC117139665|XP_033158026.1|DMAU	LOC119553116|XP_037719223.1|DSUP
OG0005898	LOC117147221|XP_033169925.1|DMAU	LOC119555952|XP_037723590.1|DSUP
OG0005899	LOC117137132|XP_033154322.1|DMAU	LOC119550801|XP_037715663.1|DSUP
OG0005900	LOC117136423|XP_033153228.1|DMAU	LOC119546436|XP_037708633.1|DSUP
OG0005901	LOC117135612|XP_033151865.1|DMAU	LOC119549342|XP_037713255.1|DSUP
OG0005902	LOC117137299|XP_033154567.1|DMAU	LOC119551641|XP_037716999.1|DSUP
OG0005903	LOC117145813|XP_033167505.1|DMAU	LOC119554427|XP_037721252.1|DSUP
OG0005904	LOC117142590|XP_033162554.1|DMAU	LOC119559748|XP_037728743.1|DSUP
OG0005905	LOC117140687|XP_033159633.1|DMAU	LOC119552943|XP_037718831.1|DSUP
OG0005906	LOC117138946|XP_033156871.1|DMAU	LOC119552888|XP_037718723.1|DSUP
OG0005907	LOC117140702|XP_033159658.1|DMAU	LOC119554988|XP_037722053.1|DSUP
OG0005908	LOC117141042|XP_033160215.1|DMAU	LOC119555474|XP_037722810.1|DSUP
OG0005909	LOC117139295|XP_033157417.1|DMAU	LOC119554884|XP_037721900.1|DSUP
OG0005910	LOC117136118|XP_033152705.1|DMAU	LOC119549264|XP_037713100.1|DSUP
OG0005911	LOC117136119|XP_033152709.1|DMAU	LOC119549266|XP_037713104.1|DSUP
OG0005912	LOC117138253|XP_033156104.1|DMAU	LOC119549267|XP_037713105.1|DSUP
OG0005913	LOC117144865|XP_033166160.1|DMAU	LOC119545837|XP_037707723.1|DSUP
OG0005914	LOC117137730|XP_033155197.1|DMAU	LOC119551845|XP_037717346.1|DSUP
OG0005915	LOC117138365|XP_033156322.1|DMAU	LOC119551507|XP_037716815.1|DSUP
OG0005916	LOC117137236|XP_033154488.1|DMAU	LOC119550053|XP_037714437.1|DSUP
OG0005917	LOC117135530|XP_033151690.1|DMAU	LOC119552158|XP_037717901.1|DSUP
OG0005918	LOC117147057|XP_033169702.1|DMAU	LOC119557707|XP_037726515.1|DSUP
OG0005919	LOC117138463|XP_033156480.1|DMAU	LOC119551575|XP_037716903.1|DSUP
OG0005920	LOC117135584|XP_033151803.1|DMAU	LOC119550557|XP_037715270.1|DSUP
OG0005921	LOC117141834|XP_033161381.1|DMAU	LOC119554566|XP_037721464.1|DSUP
OG0005922	LOC117146620|XP_033168843.1|DMAU	LOC119556021|XP_037723729.1|DSUP
OG0005923	LOC117141183|XP_033160412.1|DMAU	LOC119555037|XP_037722112.1|DSUP
OG0005924	LOC117139761|XP_033158219.1|DMAU	LOC119554865|XP_037721875.1|DSUP
OG0005925	LOC117141235|XP_033160488.1|DMAU	LOC119554696|XP_037721627.1|DSUP
OG0005926	LOC117148346|XP_033171573.1|DMAU	LOC119555845|XP_037723401.1|DSUP
OG0005927	LOC117145439|XP_033166986.1|DMAU	LOC119561061|XP_037730825.1|DSUP
OG0005928	LOC117147087|XP_033169743.1|DMAU	LOC119555881|XP_037723465.1|DSUP
OG0005929	LOC117140459|XP_033159290.1|DMAU	LOC119553307|XP_037719561.1|DSUP
OG0005930	LOC117136555|XP_033153399.1|DMAU	LOC119549169|XP_037712896.1|DSUP
OG0005931	LOC117136139|XP_033152736.1|DMAU	LOC119550589|XP_037715321.1|DSUP
OG0005932	LOC117135674|XP_033151961.1|DMAU	LOC119549939|XP_037714249.1|DSUP
OG0005933	LOC117137398|XP_033154710.1|DMAU	LOC119551962|XP_037717589.1|DSUP
OG0005934	LOC117137938|XP_033155588.1|DMAU	LOC119549682|XP_037713819.1|DSUP
OG0005935	LOC117139078|XP_033157080.1|DMAU	LOC119555673|XP_037723221.1|DSUP
OG0005936	LOC117150240|XP_033172925.1|DMAU	LOC119548452|XP_037711643.1|DSUP
OG0005937	LOC117139169|XP_033157219.1|DMAU	LOC119555676|XP_037723224.1|DSUP
OG0005938	LOC117136917|XP_033153941.1|DMAU	LOC119551971|XP_037717608.1|DSUP
OG0005939	LOC117148015|XP_033171068.1|DMAU	LOC119557581|XP_037726311.1|DSUP
OG0005940	LOC117138425|XP_033156421.1|DMAU	LOC119549217|XP_037713009.1|DSUP
OG0005941	LOC117137843|XP_033155435.1|DMAU	LOC119550486|XP_037715103.1|DSUP
OG0005942	LOC117136058|XP_033152596.1|DMAU	LOC119559386|XP_037728371.1|DSUP
OG0005943	LOC117138079|XP_033155794.1|DMAU	LOC119549392|XP_037713370.1|DSUP
OG0005944	LOC117137207|XP_033154452.1|DMAU	LOC119551227|XP_037716392.1|DSUP
OG0005945	LOC117137615|XP_033155031.1|DMAU	LOC119550512|XP_037715146.1|DSUP
OG0005946	LOC117137792|XP_033155341.1|DMAU	LOC119550215|XP_037714702.1|DSUP
OG0005947	LOC117136780|XP_033153721.1|DMAU	LOC119551071|XP_037716122.1|DSUP
OG0005948	LOC117141481|XP_033160850.1|DMAU	LOC119553387|XP_037719672.1|DSUP
OG0005949	LOC117139297|XP_033157420.1|DMAU	LOC119553200|XP_037719380.1|DSUP
OG0005950	LOC117141297|XP_033160570.1|DMAU	LOC119548876|XP_037712435.1|DSUP
OG0005951	LOC117141844|XP_033161402.1|DMAU	LOC119554736|XP_037721685.1|DSUP
OG0005952	LOC117141285|XP_033160548.1|DMAU	LOC119548875|XP_037712433.1|DSUP
OG0005953	LOC117136479|XP_033153310.1|DMAU	LOC119548703|XP_037712095.1|DSUP
OG0005954	LOC117150370|XP_033173123.1|DMAU	LOC119548698|XP_037712090.1|DSUP
OG0005955	LOC117144312|XP_033165315.1|DMAU	LOC119563008|XP_037732125.1|DSUP
OG0005956	LOC117138106|XP_033155859.1|DMAU	LOC119549440|XP_037713461.1|DSUP
OG0005957	LOC117144693|XP_033165907.1|DMAU	LOC119563266|XP_037732513.1|DSUP
OG0005958	LOC117144797|XP_033166064.1|DMAU	LOC119563410|XP_037732706.1|DSUP
OG0005959	LOC117150256|XP_033172951.1|DMAU	LOC119548265|XP_037711337.1|DSUP
OG0005960	LOC117148216|XP_033171396.1|DMAU	LOC119556261|XP_037724235.1|DSUP
OG0005961	LOC117138245|XP_033156087.1|DMAU	LOC119549261|XP_037713098.1|DSUP
OG0005962	LOC117137594|XP_033154996.1|DMAU	LOC119549147|XP_037712854.1|DSUP
OG0005963	LOC117150271|XP_033172967.1|DMAU	LOC119548484|XP_037711685.1|DSUP
OG0005964	LOC117135797|XP_033152182.1|DMAU	LOC119550350|XP_037714899.1|DSUP
OG0005965	LOC117138263|XP_033156118.1|DMAU	LOC119551157|XP_037716279.1|DSUP
OG0005966	LOC117136067|XP_033152607.1|DMAU	LOC119550553|XP_037715265.1|DSUP
OG0005967	LOC117135417|XP_033151460.1|DMAU	LOC119550980|XP_037715943.1|DSUP
OG0005968	LOC117138397|XP_033156364.1|DMAU	LOC119550712|XP_037715518.1|DSUP
OG0005969	LOC117137539|XP_033154927.1|DMAU	LOC119549517|XP_037713557.1|DSUP
OG0005970	LOC117140624|XP_033159534.1|DMAU	LOC119554047|XP_037720713.1|DSUP
OG0005971	LOC117136074|XP_033152618.1|DMAU	LOC119559405|XP_037728401.1|DSUP
OG0005972	LOC117140106|XP_033158756.1|DMAU	LOC119552653|XP_037718278.1|DSUP
OG0005973	LOC117140676|XP_033159621.1|DMAU	LOC119554612|XP_037721533.1|DSUP
OG0005974	LOC117139645|XP_033157995.1|DMAU	LOC119553316|XP_037719570.1|DSUP
OG0005975	LOC117140107|XP_033158760.1|DMAU	LOC119552654|XP_037718284.1|DSUP
OG0005976	LOC117145412|XP_033166945.1|DMAU	LOC119563164|XP_037732353.1|DSUP
OG0005977	LOC117137152|XP_033154353.1|DMAU	LOC119551210|XP_037716372.1|DSUP
OG0005978	LOC117138577|XP_033156641.1|DMAU	LOC119552186|XP_037717962.1|DSUP
