Orthogroup	DMAU.longest_only	DANA.longest_only
OG0004925	LOC117139748|XP_033158200.1|DMAU	LOC6492953|XP_001956728.2|DANA
OG0004926	LOC117141601|XP_033161008.1|DMAU	LOC6506187|XP_001958383.1|DANA
OG0004927	LOC117140914|XP_033159988.1|DMAU	LOC6506224|XP_032309486.1|DANA
OG0004928	LOC117136256|XP_033152966.1|DMAU	LOC6493995|XP_032307245.1|DANA
OG0004929	LOC117140882|XP_033159916.1|DMAU	LOC6507531|XP_001955870.2|DANA
OG0004930	LOC117136258|XP_033152967.1|DMAU	LOC6494663|XP_001959911.2|DANA
OG0004931	LOC117137151|XP_033154352.1|DMAU	LOC6495044|XP_001959178.1|DANA
OG0004932	LOC117142094|XP_033161867.1|DMAU	LOC6507376|XP_001956135.1|DANA
OG0004933	LOC117136855|XP_033153845.1|DMAU	LOC6494260|XP_001960649.1|DANA
OG0004934	LOC117138124|XP_033155876.1|DMAU	LOC6495730|XP_001959452.1|DANA
OG0004935	LOC117136955|XP_033153998.1|DMAU	LOC6495032|XP_001959202.1|DANA
OG0004936	LOC117140466|XP_033159302.1|DMAU	LOC6507356|XP_001956180.1|DANA
OG0004937	LOC117139552|XP_033157835.1|DMAU	LOC6506172|XP_032309920.1|DANA
OG0004938	LOC117140950|XP_033160058.1|DMAU	LOC6506408|XP_001957930.1|DANA
OG0004939	LOC117139586|XP_033157891.1|DMAU	LOC6506311|XP_001958142.2|DANA
OG0004940	LOC117140704|XP_033159660.1|DMAU	LOC6493630|XP_032309639.1|DANA
OG0004941	LOC117139961|XP_033158546.1|DMAU	LOC6506792|XP_032309927.1|DANA
OG0004942	LOC117139510|XP_033157757.1|DMAU	LOC6493327|XP_001957531.1|DANA
OG0004943	LOC117139454|XP_033157654.1|DMAU	LOC6493162|XP_001957172.1|DANA
OG0004944	LOC117139710|XP_033158118.1|DMAU	LOC6506877|XP_001957078.2|DANA
OG0004945	LOC117137318|XP_033154593.1|DMAU	LOC6496622|XP_001961282.1|DANA
OG0004946	LOC117139690|XP_033158084.1|DMAU	LOC6506362|XP_032309830.1|DANA
OG0004947	LOC117142118|XP_033161904.1|DMAU	LOC26514297|XP_014765602.1|DANA
OG0004948	LOC117140755|XP_033159728.1|DMAU	LOC6507600|XP_001955980.1|DANA
OG0004949	LOC117140461|XP_033159295.1|DMAU	LOC6507455|XP_032310605.1|DANA
OG0004950	LOC117141652|XP_033161117.1|DMAU	LOC6507679|XP_014765404.1|DANA
OG0004951	LOC117142370|XP_033162191.1|DMAU	LOC6498933|XP_032312123.1|DANA
OG0004952	LOC117140010|XP_033158615.1|DMAU	LOC6507623|XP_001956015.1|DANA
OG0004953	LOC117140520|XP_033159389.1|DMAU	LOC6493186|XP_001957223.1|DANA
OG0004954	LOC117140983|XP_033160123.1|DMAU	LOC6493187|XP_001957225.1|DANA
OG0004955	LOC117141318|XP_033160603.1|DMAU	LOC6493750|XP_001958365.1|DANA
OG0004956	LOC117135563|XP_033151761.1|DMAU	LOC6495762|XP_001959520.1|DANA
OG0004957	LOC117141142|XP_033160365.1|DMAU	LOC6493090|XP_001957020.2|DANA
OG0004958	LOC117139992|XP_033158593.1|DMAU	LOC6507624|XP_001956024.3|DANA
OG0004959	LOC117139264|XP_033157375.1|DMAU	LOC6507625|XP_001956025.3|DANA
OG0004960	LOC117139262|XP_033157371.1|DMAU	LOC6507434|XP_014765240.1|DANA
OG0004961	LOC117137752|XP_033155253.1|DMAU	LOC6493972|XP_001961229.1|DANA
OG0004962	LOC117139582|XP_033157884.1|DMAU	LOC6493062|XP_001956971.1|DANA
OG0004963	LOC117139033|XP_033157025.1|DMAU	LOC6493672|XP_032310628.1|DANA
OG0004964	LOC117139642|XP_033157993.1|DMAU	LOC6493446|XP_001957770.1|DANA
OG0004965	LOC117141675|XP_033161162.1|DMAU	LOC6507747|XP_001956262.1|DANA
OG0004966	LOC117141674|XP_033161159.1|DMAU	LOC6507315|XP_001956261.1|DANA
OG0004967	LOC117136173|XP_033152806.1|DMAU	LOC6493929|XP_001961308.1|DANA
OG0004968	LOC117140814|XP_033159809.1|DMAU	LOC6507695|XP_001956162.3|DANA
OG0004969	LOC117138183|XP_033155973.1|DMAU	LOC6494414|XP_001960376.1|DANA
OG0004970	LOC117140285|XP_033159007.1|DMAU	LOC6507694|XP_014765407.1|DANA
OG0004971	LOC117139517|XP_033157766.1|DMAU	LOC6507366|XP_032310359.1|DANA
OG0004972	LOC117141081|XP_033160270.1|DMAU	LOC6506496|XP_001957767.1|DANA
OG0004973	LOC117141634|XP_033161078.1|DMAU	LOC6507383|XP_001956115.1|DANA
OG0004974	LOC117140157|XP_033158820.1|DMAU	LOC6507431|XP_001956032.1|DANA
OG0004975	LOC117139502|XP_033157724.1|DMAU	LOC6507370|XP_001956149.1|DANA
OG0004976	LOC117139405|XP_033157564.1|DMAU	LOC6493124|XP_001957094.2|DANA
OG0004977	LOC117136041|XP_033152569.1|DMAU	LOC6495919|XP_001959855.1|DANA
OG0004978	LOC117135409|XP_033151445.1|DMAU	LOC6495034|XP_001959200.1|DANA
OG0004979	LOC117141173|XP_033160400.1|DMAU	LOC6493157|XP_001957166.1|DANA
OG0004980	LOC117141863|XP_033161436.1|DMAU	LOC6506718|XP_001957374.1|DANA
OG0004981	LOC117139557|XP_033157843.1|DMAU	LOC6493649|XP_001958161.1|DANA
OG0004982	LOC117139554|XP_033157838.1|DMAU	LOC6506300|XP_001958164.1|DANA
OG0004983	LOC117140378|XP_033159133.1|DMAU	LOC6506487|XP_001957783.1|DANA
OG0004984	LOC117141145|XP_033160369.1|DMAU	LOC6506185|XP_001958387.2|DANA
OG0004985	LOC117139268|XP_033157380.1|DMAU	LOC6493297|XP_032310723.1|DANA
OG0004986	LOC117140293|XP_033159021.1|DMAU	LOC6507849|XP_001956466.1|DANA
OG0004987	LOC117139093|XP_033157105.1|DMAU	LOC6493372|XP_014764352.1|DANA
OG0004988	LOC117139269|XP_033157383.1|DMAU	LOC6506657|XP_032310725.1|DANA
OG0004989	LOC117140472|XP_033159312.1|DMAU	LOC6506569|XP_001957624.1|DANA
OG0004990	LOC117137295|XP_033154558.1|DMAU	LOC6495065|XP_001959140.2|DANA
OG0004991	LOC117137223|XP_033154467.1|DMAU	LOC6495490|XP_032306839.1|DANA
OG0004992	LOC117137226|XP_033154474.1|DMAU	LOC6495146|XP_001958962.1|DANA
OG0004993	LOC117141568|XP_033160970.1|DMAU	LOC6507442|XP_001956014.1|DANA
OG0004994	LOC117141353|XP_033160649.1|DMAU	LOC6493003|XP_001956835.1|DANA
OG0004995	LOC117138974|XP_033156922.1|DMAU	LOC6506860|XP_014764928.1|DANA
OG0004996	LOC117139850|XP_033158388.1|DMAU	LOC6506150|XP_001958456.1|DANA
OG0004997	LOC117138594|XP_033156666.1|DMAU	LOC6496409|XP_001960856.1|DANA
OG0004998	LOC117138448|XP_033156453.1|DMAU	LOC6494732|XP_001959766.1|DANA
OG0004999	LOC117139952|XP_033158531.1|DMAU	LOC6506607|XP_001957556.1|DANA
OG0005000	LOC117137755|XP_033155260.1|DMAU	LOC6493970|XP_001961233.1|DANA
OG0005001	LOC117140589|XP_033159486.1|DMAU	LOC6493349|XP_001957572.1|DANA
OG0005002	LOC117145863|XP_033167574.1|DMAU	LOC6500027|XP_001953368.1|DANA
OG0005003	LOC117139089|XP_033157099.1|DMAU	LOC6507331|XP_032309620.1|DANA
OG0005004	LOC117140889|XP_033159932.1|DMAU	LOC6493748|XP_001958362.1|DANA
OG0005005	LOC117140147|XP_033158806.1|DMAU	LOC6506308|XP_001958145.1|DANA
OG0005006	LOC117140189|XP_033158856.1|DMAU	LOC6507085|XP_032310270.1|DANA
OG0005007	LOC117141562|XP_033160960.1|DMAU	LOC6493410|XP_001957694.1|DANA
OG0005008	LOC117141206|XP_033160450.1|DMAU	LOC6507046|XP_001956752.1|DANA
OG0005009	LOC117139756|XP_033158213.1|DMAU	LOC6506837|XP_001957142.1|DANA
OG0005010	LOC117139122|XP_033157160.1|DMAU	LOC6507143|XP_001956593.2|DANA
OG0005011	LOC117136235|XP_033152909.1|DMAU	LOC6494899|XP_001959465.1|DANA
OG0005012	LOC117141053|XP_033160230.1|DMAU	LOC6506926|XP_001956977.1|DANA
OG0005013	LOC117146013|XP_033167828.1|DMAU	LOC6501204|XP_001954760.1|DANA
OG0005014	LOC117141875|XP_033161452.1|DMAU	LOC6506492|XP_001957775.1|DANA
OG0005015	LOC117139531|XP_033157792.1|DMAU	LOC6506235|XP_032310204.1|DANA
OG0005016	LOC117140529|XP_033159404.1|DMAU	LOC6506397|XP_001957945.2|DANA
OG0005017	LOC117141224|XP_033160474.1|DMAU	LOC6492982|XP_014764161.1|DANA
OG0005018	LOC117139258|XP_033157366.1|DMAU	LOC6507663|XP_001956104.1|DANA
OG0005019	LOC117139337|XP_033157475.1|DMAU	LOC6493193|XP_001957236.1|DANA
OG0005020	LOC117136866|XP_033153857.1|DMAU	LOC6496406|XP_001960846.1|DANA
OG0005021	LOC117137275|XP_033154539.1|DMAU	LOC6498579|XP_001963104.1|DANA
OG0005022	LOC117142114|XP_033161901.1|DMAU	LOC6507604|XP_001955988.1|DANA
OG0005023	LOC117137138|XP_033154329.1|DMAU	LOC6494342|XP_001960500.1|DANA
OG0005024	LOC117139346|XP_033157487.1|DMAU	LOC6507593|XP_032309496.1|DANA
OG0005025	LOC117139561|XP_033157848.1|DMAU	LOC6493554|XP_001957986.1|DANA
OG0005026	LOC117140649|XP_033159579.1|DMAU	LOC6493353|XP_001957578.1|DANA
OG0005027	LOC117140542|XP_033159422.1|DMAU	LOC6507411|XP_001956067.1|DANA
OG0005028	LOC117145470|XP_033167035.1|DMAU	LOC6499828|XP_001953831.1|DANA
OG0005029	LOC117139234|XP_033157331.1|DMAU	LOC6506538|XP_001957691.1|DANA
OG0005030	LOC117141770|XP_033161292.1|DMAU	LOC6493439|XP_001957751.1|DANA
OG0005031	LOC117139192|XP_033157252.1|DMAU	LOC6493476|XP_032309625.1|DANA
OG0005032	LOC117140511|XP_033159377.1|DMAU	LOC6493055|XP_001956960.1|DANA
OG0005033	LOC117139383|XP_033157531.1|DMAU	LOC6506621|XP_014764844.1|DANA
OG0005034	LOC117140641|XP_033159572.1|DMAU	LOC26515054|XP_014765694.2|DANA
OG0005035	LOC117140512|XP_033159378.1|DMAU	LOC6493058|XP_001956965.2|DANA
OG0005036	LOC117139182|XP_033157242.1|DMAU	LOC6506869|XP_001957089.1|DANA
OG0005037	LOC117139578|XP_033157877.1|DMAU	LOC6493562|XP_014764444.1|DANA
OG0005038	LOC117140563|XP_033159451.1|DMAU	LOC6493139|XP_001957129.1|DANA
OG0005039	LOC117142291|XP_033162072.1|DMAU	LOC6506754|XP_001965241.1|DANA
OG0005040	LOC117141899|XP_033161492.1|DMAU	LOC6506832|XP_001957153.1|DANA
OG0005041	LOC117139583|XP_033157885.1|DMAU	LOC6506928|XP_001956972.1|DANA
OG0005042	LOC117141239|XP_033160493.1|DMAU	LOC6493112|XP_001957069.1|DANA
OG0005043	LOC117136309|XP_033153047.1|DMAU	LOC6494787|XP_001959670.1|DANA
OG0005044	LOC117136307|XP_033153045.1|DMAU	LOC6494786|XP_001959672.1|DANA
OG0005045	LOC117137701|XP_033155161.1|DMAU	LOC6494785|XP_001959674.1|DANA
OG0005046	LOC117136945|XP_033153984.1|DMAU	LOC6494824|XP_001959593.1|DANA
OG0005047	LOC117142108|XP_033161885.1|DMAU	LOC6506642|XP_001957485.1|DANA
OG0005048	LOC117140822|XP_033159819.1|DMAU	LOC6506643|XP_001957484.1|DANA
OG0005049	LOC117140510|XP_033159375.1|DMAU	LOC6493060|XP_001956967.2|DANA
OG0005050	LOC117137224|XP_033154468.1|DMAU	LOC6495491|XP_001958964.1|DANA
OG0005051	LOC117139970|XP_033158562.1|DMAU	LOC6493049|XP_001956951.1|DANA
OG0005052	LOC117141561|XP_033160959.1|DMAU	LOC6493047|XP_001956949.1|DANA
OG0005053	LOC117147944|XP_033171016.1|DMAU	LOC6504559|XP_001964910.1|DANA
OG0005054	LOC117140105|XP_033158751.1|DMAU	LOC6493207|XP_001957262.3|DANA
OG0005055	LOC117147573|XP_033170410.1|DMAU	LOC6502930|XP_001963570.2|DANA
OG0005056	LOC117137258|XP_033154511.1|DMAU	LOC6494728|XP_032306982.1|DANA
OG0005057	LOC117139596|XP_033157904.1|DMAU	LOC6493518|XP_014764421.1|DANA
OG0005058	LOC117141656|XP_033161120.1|DMAU	LOC6493340|XP_032309952.1|DANA
OG0005059	LOC117138053|XP_033155761.1|DMAU	LOC6507957|XP_032307107.1|DANA
OG0005060	LOC117135558|XP_033151750.1|DMAU	LOC6494770|XP_001959700.2|DANA
OG0005061	LOC117150859|XP_033173847.1|DMAU	LOC6496994|XP_001962970.1|DANA
OG0005062	LOC117137661|XP_033155104.1|DMAU	LOC6494911|XP_014763069.1|DANA
OG0005063	LOC117135582|XP_033151801.1|DMAU	LOC6493891|XP_001961385.2|DANA
OG0005064	LOC117140300|XP_033159036.1|DMAU	LOC6493526|XP_001957933.2|DANA
OG0005065	LOC117136648|XP_033153535.1|DMAU	LOC6496027|XP_001960073.2|DANA
OG0005066	LOC117137552|XP_033154941.1|DMAU	LOC6496444|XP_032306493.1|DANA
OG0005067	LOC117137888|XP_033155510.1|DMAU	LOC6495469|XP_001958916.1|DANA
OG0005068	LOC117141154|XP_033160384.1|DMAU	LOC6506257|XP_001958252.1|DANA
OG0005069	LOC117138589|XP_033156661.1|DMAU	LOC6494088|XP_001961003.1|DANA
OG0005070	LOC117138520|XP_033156546.1|DMAU	LOC6495733|XP_001959457.2|DANA
OG0005071	LOC117139251|XP_033157357.1|DMAU	LOC6507905|XP_001956570.1|DANA
OG0005072	LOC117148405|XP_033171664.1|DMAU	LOC6503949|XP_001963902.1|DANA
OG0005073	LOC117135765|XP_033152121.1|DMAU	LOC6495622|XP_001959241.1|DANA
OG0005074	LOC117141304|XP_033160575.1|DMAU	LOC6506590|XP_014764836.1|DANA
OG0005075	LOC117136750|XP_033153673.1|DMAU	LOC6494954|XP_001959331.2|DANA
OG0005076	LOC117137447|XP_033154777.1|DMAU	LOC6495377|XP_001958701.1|DANA
OG0005078	LOC117141058|XP_033160237.1|DMAU	LOC6506849|XP_032310632.1|DANA
OG0005079	LOC117138659|XP_033156783.1|DMAU, LOC117135715|XP_033152037.1|DMAU	LOC6496197|XP_032306823.1|DANA
OG0005080	LOC117139634|XP_033157984.1|DMAU	LOC6506899|XP_001957040.1|DANA
OG0005081	LOC117135524|XP_033151679.1|DMAU	LOC6494616|XP_001960004.2|DANA
OG0005082	LOC117140831|XP_033159830.1|DMAU	LOC6506730|XP_001957342.1|DANA
OG0005083	LOC117150225|XP_033172912.1|DMAU	LOC6505259|XP_001965641.3|DANA
OG0005084	LOC117141742|XP_033161252.1|DMAU	LOC6493271|XP_032309807.1|DANA
OG0005085	LOC117140244|XP_033158937.1|DMAU	LOC6507868|XP_001956493.1|DANA
OG0005086	LOC117135505|XP_033151627.1|DMAU	LOC6494064|XP_001961055.1|DANA
OG0005087	LOC117139704|XP_033158107.1|DMAU	LOC6507306|XP_014765142.1|DANA
OG0005088	LOC117136810|XP_033153765.1|DMAU	LOC6495289|XP_001958694.1|DANA
OG0005089	LOC117136809|XP_033153764.1|DMAU	LOC6495287|XP_001958697.1|DANA
OG0005090	LOC117136766|XP_033153702.1|DMAU	LOC6495190|XP_001958890.1|DANA
OG0005091	LOC117135517|XP_033151658.1|DMAU	LOC6494326|XP_014762748.2|DANA
OG0005092	LOC117141489|XP_033160859.1|DMAU	LOC6506412|XP_001957923.1|DANA
OG0005093	LOC117139442|XP_033157636.1|DMAU	LOC6506236|XP_014764686.1|DANA
OG0005094	LOC117141985|XP_033161685.1|DMAU	LOC6506847|XP_032310676.1|DANA
OG0005095	LOC117137498|XP_033154868.1|DMAU	LOC6496189|XP_032305935.1|DANA
OG0005096	LOC117144887|XP_033166203.1|DMAU	LOC6497725|XP_001961481.1|DANA
OG0005097	LOC117137276|XP_033154535.1|DMAU	LOC6494946|XP_001959348.1|DANA
OG0005098	LOC117136332|XP_033153081.1|DMAU	LOC6496471|XP_032306525.1|DANA
OG0005099	LOC117138064|XP_033155778.1|DMAU	LOC6494403|XP_001960394.1|DANA
OG0005100	LOC117138059|XP_033155772.1|DMAU	LOC6494402|XP_001960395.1|DANA
OG0005101	LOC117143599|XP_033164241.1|DMAU	LOC6500420|XP_001953182.1|DANA
OG0005102	LOC117137197|XP_033154414.1|DMAU	LOC6494784|XP_014762967.1|DANA
OG0005103	LOC117138118|XP_033155870.1|DMAU	LOC6495732|XP_001959455.1|DANA
OG0005104	LOC117149792|XP_033172714.1|DMAU	LOC6498333|XP_001962568.3|DANA
OG0005105	LOC117141589|XP_033160993.1|DMAU	LOC6493043|XP_001956933.1|DANA
OG0005106	LOC117139719|XP_033158128.1|DMAU	LOC6506886|XP_032310291.1|DANA
OG0005107	LOC117139839|XP_033158377.1|DMAU	LOC6502795|XP_001957023.2|DANA
OG0005108	LOC117138322|XP_033156245.1|DMAU	LOC6495746|XP_032307262.1|DANA
OG0005109	LOC117147359|XP_033170114.1|DMAU	LOC6504435|XP_001966983.1|DANA
OG0005110	LOC117141343|XP_033160637.1|DMAU	LOC6493387|XP_001957651.1|DANA
OG0005111	LOC117140927|XP_033160012.1|DMAU	LOC6506630|XP_032309505.1|DANA
OG0005112	LOC117140998|XP_033160140.1|DMAU	LOC6507080|XP_001956703.1|DANA
OG0005113	LOC117140931|XP_033160018.1|DMAU	LOC6506629|XP_001957510.1|DANA
OG0005114	LOC117140448|XP_033159265.1|DMAU	LOC6507556|XP_001955909.1|DANA
OG0005115	LOC117135208|XP_033151185.1|DMAU	LOC6506254|XP_001965142.1|DANA
OG0005116	LOC117140385|XP_033159142.1|DMAU	LOC6493375|XP_001957633.1|DANA
OG0005117	LOC117146621|XP_033168844.1|DMAU	LOC6503764|XP_001963784.1|DANA
OG0005118	LOC117145663|XP_033167290.1|DMAU	LOC6498529|XP_001963004.1|DANA
OG0005119	LOC117135468|XP_033151572.1|DMAU	LOC6494738|XP_032306703.1|DANA
OG0005120	LOC117140718|XP_033159674.1|DMAU	LOC6507470|XP_001955952.2|DANA
OG0005121	LOC117141420|XP_033160739.1|DMAU	LOC6492928|XP_032310442.1|DANA
OG0005122	LOC117140842|XP_033159857.1|DMAU	LOC6506663|XP_014764862.1|DANA
OG0005123	LOC117141131|XP_033160348.1|DMAU	LOC6493676|XP_001958212.1|DANA
OG0005124	LOC117139021|XP_033157006.1|DMAU	LOC6493378|XP_001957639.2|DANA
OG0005125	LOC117142010|XP_033161749.1|DMAU	LOC6506561|XP_032309544.1|DANA
OG0005126	LOC117140869|XP_033159899.1|DMAU	LOC6492984|XP_001956791.1|DANA
OG0005127	LOC117139450|XP_033157649.1|DMAU	LOC6507570|XP_032309702.1|DANA
OG0005128	LOC117135877|XP_033152312.1|DMAU	LOC6494850|XP_001959555.3|DANA
OG0005129	LOC117140496|XP_033159350.1|DMAU	LOC6506764|XP_032309819.1|DANA
OG0005130	LOC117139636|XP_033157987.1|DMAU	LOC6493230|XP_001957314.1|DANA
OG0005131	LOC117139045|XP_033157039.1|DMAU	LOC6493512|XP_032309751.1|DANA
OG0005132	LOC117139968|XP_033158560.1|DMAU	LOC6506587|XP_001957593.1|DANA
OG0005133	LOC117141465|XP_033160817.1|DMAU	LOC6507009|XP_032310289.1|DANA
OG0005134	LOC117140635|XP_033159552.1|DMAU	LOC6506645|XP_032310103.1|DANA
OG0005135	LOC117141823|XP_033161367.1|DMAU	LOC6507472|XP_001955944.1|DANA
OG0005136	LOC117141820|XP_033161363.1|DMAU	LOC6507579|XP_001955942.1|DANA
OG0005137	LOC117144898|XP_033166219.1|DMAU	LOC6501486|XP_001955350.1|DANA
OG0005138	LOC117140184|XP_033158851.1|DMAU	LOC6493322|XP_001957524.1|DANA
OG0005139	LOC117142064|XP_033161832.1|DMAU	LOC6493540|XP_014764434.1|DANA
OG0005140	LOC117135211|XP_033151190.1|DMAU	LOC6506287|XP_001965147.2|DANA
OG0005141	LOC117135581|XP_033151797.1|DMAU	LOC6496411|XP_001960860.1|DANA
OG0005142	LOC117140621|XP_033159531.1|DMAU	LOC6506978|XP_001956888.1|DANA
OG0005143	LOC117139218|XP_033157292.1|DMAU	LOC6506975|XP_014765015.1|DANA
OG0005144	LOC117141380|XP_033160681.1|DMAU	LOC6506976|XP_032310765.1|DANA
OG0005145	LOC117140945|XP_033160033.1|DMAU	LOC6493026|XP_001956890.1|DANA
OG0005146	LOC117142058|XP_033161824.1|DMAU	LOC6493155|XP_001957163.1|DANA
OG0005147	LOC117142060|XP_033161828.1|DMAU	LOC6506826|XP_001957162.3|DANA
OG0005148	LOC117139014|XP_033156999.1|DMAU	LOC6506376|XP_001957998.1|DANA
OG0005149	LOC117135773|XP_033152133.1|DMAU	LOC6496074|XP_001960165.1|DANA
OG0005150	LOC117139672|XP_033158040.1|DMAU	LOC6492990|XP_001956805.1|DANA
OG0005151	LOC117139011|XP_033156994.1|DMAU	LOC6507372|XP_001956144.1|DANA
OG0005152	LOC117140384|XP_033159141.1|DMAU	LOC6507374|XP_001956139.1|DANA
OG0005153	LOC117140381|XP_033159138.1|DMAU	LOC6507375|XP_001956137.1|DANA
OG0005154	LOC117140379|XP_033159134.1|DMAU	LOC6506508|XP_032310834.1|DANA
OG0005155	LOC117140850|XP_033159868.1|DMAU	LOC6507664|XP_014765396.1|DANA
OG0005156	LOC117142671|XP_033162695.1|DMAU	LOC6501289|XP_001954931.1|DANA
OG0005157	LOC117138377|XP_033156336.1|DMAU	LOC6494742|XP_032307138.1|DANA
OG0005158	LOC117139875|XP_033158423.1|DMAU	LOC6493776|XP_001958412.1|DANA
OG0005159	LOC117139632|XP_033157982.1|DMAU	LOC6506554|XP_001957659.2|DANA
OG0005160	LOC117141469|XP_033160823.1|DMAU	LOC6496737|XP_001967813.1|DANA
OG0005161	LOC117135946|XP_033152424.1|DMAU	LOC6494238|XP_001960683.1|DANA
OG0005162	LOC117147547|XP_033170375.1|DMAU	LOC6504982|XP_001965692.1|DANA
OG0005163	LOC117140483|XP_033159324.1|DMAU	LOC6506107|XP_001958538.1|DANA
OG0005164	LOC117140909|XP_033159972.1|DMAU	LOC26514359|XP_014765607.1|DANA
OG0005165	LOC117137206|XP_033154451.1|DMAU	LOC6493922|XP_001961319.1|DANA
OG0005166	LOC117144272|XP_033165264.1|DMAU	LOC6500500|XP_001953351.1|DANA
OG0005167	LOC117144275|XP_033165269.1|DMAU	LOC6500033|XP_001953352.1|DANA
OG0005168	LOC117141849|XP_033161414.1|DMAU	LOC6506586|XP_001957595.1|DANA
OG0005169	LOC117141411|XP_033160727.1|DMAU	LOC6492972|XP_032310192.1|DANA
OG0005170	LOC117141412|XP_033160728.1|DMAU	LOC6507040|XP_032310188.1|DANA
OG0005171	LOC117141528|XP_033160908.1|DMAU	LOC6507041|XP_001956769.1|DANA
OG0005172	LOC117135921|XP_033152380.1|DMAU	LOC6494956|XP_032306334.1|DANA
OG0005173	LOC117138296|XP_033156187.1|DMAU	LOC6495992|XP_001959995.2|DANA
OG0005174	LOC117137277|XP_033154537.1|DMAU	LOC6494704|XP_001959824.1|DANA
OG0005175	LOC117138554|XP_033156603.1|DMAU	LOC6494715|XP_001959805.1|DANA
OG0005176	LOC117137296|XP_033154559.1|DMAU	LOC6495643|XP_001959291.1|DANA
OG0005177	LOC117137331|XP_033154612.1|DMAU	LOC6494713|XP_001959807.2|DANA
OG0005178	LOC117141045|XP_033160218.1|DMAU	LOC6493037|XP_001956917.1|DANA
OG0005179	LOC117141916|XP_033161536.1|DMAU	LOC6493031|XP_001956902.1|DANA
OG0005180	LOC117139265|XP_033157376.1|DMAU	LOC6493291|XP_014764311.1|DANA
OG0005181	LOC117146382|XP_033168439.1|DMAU	LOC6502327|XP_001967156.1|DANA
OG0005182	LOC117137920|XP_033155557.1|DMAU	LOC6494002|XP_032306118.1|DANA
OG0005183	LOC117137754|XP_033155256.1|DMAU	LOC6496601|XP_032311620.1|DANA
OG0005184	LOC117136491|XP_033153323.1|DMAU	LOC6496598|XP_001961223.3|DANA
OG0005185	LOC117138004|XP_033155696.1|DMAU	LOC6501726|XP_001967687.1|DANA
OG0005186	LOC117135729|XP_033152063.1|DMAU	LOC6495259|XP_032306169.1|DANA
OG0005187	LOC117138294|XP_033156164.1|DMAU	LOC6494621|XP_032307020.1|DANA
OG0005188	LOC117136747|XP_033153670.1|DMAU	LOC6494823|XP_001959594.2|DANA
OG0005189	LOC117148936|XP_033172553.1|DMAU	LOC6498795|XP_014759295.1|DANA
OG0005190	LOC117141495|XP_033160873.1|DMAU	LOC6506441|XP_001957875.1|DANA
OG0005191	LOC117145853|XP_033167564.1|DMAU	LOC6499319|XP_001954880.1|DANA
OG0005192	LOC117136560|XP_033153405.1|DMAU	LOC6494548|XP_001960128.2|DANA
OG0005193	LOC117138073|XP_033155788.1|DMAU	LOC6494681|XP_032306156.1|DANA
OG0005194	LOC117138348|XP_033156282.1|DMAU	LOC6495603|XP_032307263.1|DANA
OG0005195	LOC117136083|XP_033152645.1|DMAU	LOC6494569|XP_001960083.1|DANA
OG0005196	LOC117140104|XP_033158750.1|DMAU	LOC6493205|XP_001957259.1|DANA
OG0005197	LOC117137358|XP_033154650.1|DMAU	LOC6494242|XP_001960675.1|DANA
OG0005198	LOC117140251|XP_033158944.1|DMAU	LOC6507323|XP_001956249.3|DANA
OG0005199	LOC117135663|XP_033151945.1|DMAU	LOC6494008|XP_001961155.1|DANA
OG0005200	LOC117137891|XP_033155514.1|DMAU	LOC6495961|XP_001959937.1|DANA
OG0005201	LOC117137808|XP_033155377.1|DMAU	LOC6494378|XP_001960432.1|DANA
OG0005202	LOC117136787|XP_033153734.1|DMAU	LOC6496038|XP_001960097.2|DANA
OG0005203	LOC117135785|XP_033152157.1|DMAU	LOC6496331|XP_014763763.1|DANA
OG0005204	LOC117138851|XP_033156863.1|DMAU	LOC6497765|XP_001961400.2|DANA
OG0005205	LOC117143835|XP_033164581.1|DMAU	LOC6498486|XP_001962927.1|DANA
OG0005206	LOC117136924|XP_033153951.1|DMAU	LOC6495905|XP_001959830.1|DANA
OG0005207	LOC117137929|XP_033155571.1|DMAU	LOC6495314|XP_001958645.1|DANA
OG0005208	LOC117137997|XP_033155675.1|DMAU	LOC6494161|XP_001960847.1|DANA
OG0005209	LOC117136496|XP_033153334.1|DMAU	LOC6497719|XP_001961494.1|DANA
OG0005210	LOC117149856|XP_033172719.1|DMAU	LOC6497718|XP_032307452.1|DANA
OG0005211	LOC117139804|XP_033158318.1|DMAU	LOC6506130|XP_001958491.1|DANA
OG0005212	LOC117137362|XP_033154654.1|DMAU	LOC6496311|XP_001960676.1|DANA
OG0005213	LOC117148504|XP_033171798.1|DMAU	LOC6504104|XP_001964187.1|DANA
OG0005214	LOC117140419|XP_033159241.1|DMAU	LOC6497576|XP_001961780.2|DANA
OG0005215	LOC117150984|XP_033174072.1|DMAU	LOC6498062|XP_001962008.1|DANA
OG0005216	LOC117147488|XP_033170280.1|DMAU	LOC6496871|XP_001963237.1|DANA
OG0005217	LOC117144723|XP_033165959.1|DMAU	LOC6497248|XP_032307559.1|DANA
OG0005218	LOC117148980|XP_033172591.1|DMAU	LOC6504826|XP_014760469.1|DANA
OG0005219	LOC117136806|XP_033153762.1|DMAU	LOC6495797|XP_001959608.1|DANA
OG0005220	LOC117139460|XP_033157663.1|DMAU	LOC6507653|XP_001956081.1|DANA
OG0005221	LOC117147378|XP_033170142.1|DMAU	LOC6505365|XP_001964857.1|DANA
