Orthogroup	DMAU.longest_only	DSEC.longest_only
OG0004658	LOC117145929|XP_033167693.1|DMAU	LOC6606964|XP_002031757.1|DSEC
OG0004659	LOC117145536|XP_033167122.1|DMAU	LOC6607568|XP_002032337.1|DSEC
OG0004660	LOC117143837|XP_033164579.1|DMAU	LOC6607404|XP_002032177.1|DSEC
OG0004661	LOC117145556|XP_033167149.1|DMAU	LOC116801429|XP_032576780.1|DSEC
OG0004662	LOC117143710|XP_033164400.1|DMAU	LOC6616869|XP_002041205.1|DSEC
OG0004663	LOC117146656|XP_033168882.1|DMAU	LOC6612410|XP_032582436.1|DSEC
OG0004664	LOC117146657|XP_033168885.1|DMAU	LOC6612409|XP_032582009.1|DSEC
OG0004665	LOC117148927|XP_033172540.1|DMAU	LOC6612555|XP_032581868.1|DSEC
OG0004666	LOC117142478|XP_033162386.1|DMAU	LOC6607042|XP_002031830.1|DSEC
OG0004667	LOC117146058|XP_033167889.1|DMAU	LOC6607036|XP_002031825.1|DSEC
OG0004668	LOC117148060|XP_033171142.1|DMAU	LOC6620368|XP_032582213.1|DSEC
OG0004669	LOC117140812|XP_033159810.1|DMAU	LOC6611463|XP_002036005.1|DSEC
OG0004670	LOC117143295|XP_033163782.1|DMAU	LOC6616980|XP_002041308.1|DSEC
OG0004671	LOC117145471|XP_033167036.1|DMAU	LOC116801410|XP_032576562.1|DSEC, LOC6606655|XP_002031455.1|DSEC
OG0004672	LOC117142716|XP_033162767.1|DMAU	LOC6606373|XP_032579302.1|DSEC
OG0004673	LOC117142298|XP_033162076.1|DMAU	LOC6619529|XP_002043744.1|DSEC
OG0004674	LOC117145155|XP_033166588.1|DMAU	LOC6618697|XP_032577728.1|DSEC
OG0004675	LOC117142689|XP_033162737.1|DMAU	LOC6621686|XP_032578976.1|DSEC
OG0004676	LOC117142956|XP_033163172.1|DMAU	LOC6614060|XP_002038514.2|DSEC
OG0004677	LOC117145949|XP_033167721.1|DMAU	LOC6607669|XP_032577661.1|DSEC
OG0004678	LOC117142971|XP_033163209.1|DMAU	LOC6607668|XP_002032433.1|DSEC
OG0004679	LOC117144407|XP_033165436.1|DMAU	LOC6620507|XP_032578097.1|DSEC
OG0004680	LOC117144182|XP_033165117.1|DMAU	LOC6616766|XP_032578349.1|DSEC
OG0004681	LOC117143523|XP_033164137.1|DMAU	LOC6607268|XP_002032047.1|DSEC
OG0004682	LOC117139349|XP_033157492.1|DMAU	LOC6613352|XP_002037826.1|DSEC
OG0004683	LOC117143442|XP_033164041.1|DMAU	LOC6606575|XP_002031376.2|DSEC
OG0004684	LOC117145009|XP_033166393.1|DMAU	LOC6607031|XP_002031820.1|DSEC
OG0004685	LOC117143029|XP_033163306.1|DMAU	LOC6612697|XP_032576840.1|DSEC
OG0004686	LOC117143395|XP_033163975.1|DMAU	LOC6607175|XP_002031961.1|DSEC
OG0004687	LOC117144117|XP_033165027.1|DMAU	LOC6612702|XP_032578078.1|DSEC
OG0004688	LOC117144606|XP_033165789.1|DMAU	LOC6606937|XP_002031731.1|DSEC
OG0004689	LOC117145825|XP_033167516.1|DMAU	LOC6607603|XP_002032371.1|DSEC
OG0004690	LOC117145721|XP_033167357.1|DMAU	LOC6614139|XP_002038592.1|DSEC
OG0004691	LOC117142402|XP_033162240.1|DMAU	LOC6612651|XP_002037155.1|DSEC
OG0004692	LOC117142597|XP_033162564.1|DMAU	LOC6607631|XP_032577650.1|DSEC
OG0004693	LOC117144050|XP_033164912.1|DMAU	LOC6607633|XP_002032401.1|DSEC
OG0004694	LOC117143971|XP_033164797.1|DMAU	LOC6619664|XP_032579577.1|DSEC
OG0004695	LOC117143059|XP_033163402.1|DMAU	LOC6618691|XP_032578960.1|DSEC
OG0004696	LOC117144983|XP_033166343.1|DMAU	LOC6619203|XP_032577932.1|DSEC
OG0004697	LOC117147727|XP_033170618.1|DMAU	LOC6620013|XP_002044225.1|DSEC
OG0004698	LOC117147596|XP_033170436.1|DMAU	LOC6617993|XP_002042301.1|DSEC
OG0004699	LOC117144814|XP_033166081.1|DMAU	LOC6606939|XP_032578108.1|DSEC
OG0004700	LOC117143842|XP_033164587.1|DMAU	LOC6613806|XP_002038275.2|DSEC
OG0004701	LOC117142964|XP_033163184.1|DMAU	LOC6620056|XP_002044268.1|DSEC
OG0004702	LOC117142813|XP_033162918.1|DMAU	LOC6607654|XP_032576970.1|DSEC
OG0004703	LOC117145071|XP_033166477.1|DMAU	LOC6607594|XP_002032362.2|DSEC
OG0004704	LOC117145453|XP_033167013.1|DMAU	LOC6607793|XP_002032551.1|DSEC
OG0004705	LOC117143041|XP_033163375.1|DMAU	LOC6607064|XP_002031852.1|DSEC
OG0004706	LOC117139174|XP_033157227.1|DMAU	LOC6604830|XP_002029675.1|DSEC
OG0004707	LOC117137238|XP_033154494.1|DMAU	LOC6611458|XP_002036000.2|DSEC
OG0004708	LOC117142569|XP_033162525.1|DMAU	LOC6614301|XP_002038741.1|DSEC
OG0004709	LOC117144660|XP_033165852.1|DMAU	LOC6607334|XP_002032107.1|DSEC
OG0004710	LOC117146084|XP_033167924.1|DMAU	LOC6606407|XP_032576380.1|DSEC
OG0004711	LOC117144973|XP_033166329.1|DMAU	LOC6617096|XP_002041423.1|DSEC
OG0004712	LOC117142905|XP_033163078.1|DMAU	LOC6606507|XP_002031308.1|DSEC
OG0004713	LOC117142811|XP_033162911.1|DMAU	LOC6607694|XP_032579243.1|DSEC
OG0004714	LOC117142948|XP_033163158.1|DMAU	LOC116801484|XP_032577291.1|DSEC
OG0004715	LOC117140708|XP_033159667.1|DMAU	LOC6611266|XP_002035821.1|DSEC
OG0004716	LOC117143682|XP_033164357.1|DMAU	LOC6607683|XP_032578942.1|DSEC
OG0004717	LOC117148592|XP_033171961.1|DMAU	LOC6617517|XP_002041833.2|DSEC
OG0004718	LOC117151061|XP_033174182.1|DMAU	LOC6613239|XP_002037716.2|DSEC
OG0004719	LOC117142854|XP_033162985.1|DMAU	LOC6612915|XP_032576898.1|DSEC
OG0004720	LOC117146120|XP_033168008.1|DMAU	LOC6607659|XP_002032424.1|DSEC
OG0004721	LOC117145528|XP_033167112.1|DMAU	LOC6618730|XP_002042988.1|DSEC
OG0004722	LOC117145381|XP_033166905.1|DMAU	LOC6612683|XP_032577869.1|DSEC
OG0004723	LOC117148503|XP_033171796.1|DMAU	LOC6615096|XP_032580569.1|DSEC
OG0004724	LOC117144910|XP_033166236.1|DMAU	LOC6613722|XP_002038192.1|DSEC
OG0004725	LOC117142416|XP_033162260.1|DMAU	LOC6617098|XP_032577110.1|DSEC
OG0004726	LOC117142514|XP_033162443.1|DMAU	LOC6618688|XP_032576644.1|DSEC
OG0004727	LOC117144720|XP_033165949.1|DMAU	LOC6607585|XP_032577819.1|DSEC
OG0004728	LOC117144029|XP_033164880.1|DMAU	LOC6606652|XP_002031452.1|DSEC
OG0004729	LOC117146759|XP_033169146.1|DMAU	LOC6618460|XP_002042730.1|DSEC
OG0004730	LOC117138867|XP_033156864.1|DMAU	LOC6611430|XP_002035974.1|DSEC
OG0004731	LOC117143299|XP_033163795.1|DMAU	LOC6620701|XP_002044906.1|DSEC
OG0004732	LOC117144580|XP_033165746.1|DMAU	LOC6606985|XP_002031777.1|DSEC
OG0004733	LOC117143306|XP_033163806.1|DMAU	LOC6616780|XP_002041117.1|DSEC
OG0004734	LOC117144264|XP_033165255.1|DMAU	LOC6607355|XP_002032128.2|DSEC
OG0004735	LOC117142622|XP_033162599.1|DMAU	LOC6619539|XP_032578596.1|DSEC
OG0004736	LOC117144530|XP_033165645.1|DMAU	LOC6612616|XP_032578710.1|DSEC
OG0004737	LOC117145511|XP_033167091.1|DMAU	LOC6613814|XP_002038283.1|DSEC
OG0004738	LOC117144079|XP_033164984.1|DMAU	LOC6613815|XP_032577708.1|DSEC
OG0004739	LOC117145075|XP_033166483.1|DMAU	LOC6607618|XP_002032386.1|DSEC
OG0004740	LOC117145450|XP_033167009.1|DMAU	LOC6619619|XP_002043834.1|DSEC
OG0004741	LOC117145981|XP_033167779.1|DMAU	LOC6613721|XP_002038191.1|DSEC
OG0004742	LOC117146327|XP_033168296.1|DMAU	LOC6619481|XP_032579955.1|DSEC
OG0004743	LOC117143103|XP_033163475.1|DMAU	LOC6620512|XP_002044716.1|DSEC
OG0004744	LOC117141563|XP_033160965.1|DMAU	LOC6611344|XP_002035890.1|DSEC
OG0004745	LOC117142800|XP_033162898.1|DMAU	LOC6613897|XP_032576187.1|DSEC
OG0004746	LOC117145933|XP_033167699.1|DMAU	LOC6606759|XP_002031556.1|DSEC
OG0004747	LOC117145935|XP_033167702.1|DMAU	LOC6606760|XP_032576959.1|DSEC
OG0004748	LOC117145931|XP_033167695.1|DMAU	LOC6606757|XP_032576951.1|DSEC
OG0004749	LOC117145876|XP_033167591.1|DMAU	LOC6619239|XP_002043458.2|DSEC
OG0004750	LOC117144087|XP_033164992.1|DMAU	LOC6607369|XP_032578103.1|DSEC
OG0004751	LOC117143456|XP_033164058.1|DMAU	LOC6606269|XP_002031074.1|DSEC
OG0004752	LOC117143891|XP_033164684.1|DMAU	LOC6617109|XP_032579186.1|DSEC
OG0004753	LOC117142315|XP_033162112.1|DMAU	LOC6607828|XP_002032586.1|DSEC
OG0004754	LOC117144650|XP_033165840.1|DMAU	LOC6618735|XP_002042993.1|DSEC
OG0004755	LOC117142645|XP_033162642.1|DMAU	LOC6619251|XP_002043469.1|DSEC
OG0004756	LOC117142642|XP_033162639.1|DMAU	LOC6619252|XP_002043470.1|DSEC
OG0004757	LOC117145425|XP_033166962.1|DMAU	LOC6606589|XP_032578789.1|DSEC
OG0004758	LOC117142232|XP_033161974.1|DMAU	LOC6616665|XP_032577628.1|DSEC
OG0004759	LOC117142864|XP_033163017.1|DMAU	LOC6607305|XP_032576322.1|DSEC
OG0004760	LOC117143340|XP_033163894.1|DMAU	LOC6606413|XP_002031217.1|DSEC
OG0004761	LOC117144224|XP_033165174.1|DMAU	LOC6616797|XP_002041134.1|DSEC
OG0004762	LOC117135332|XP_033151424.1|DMAU	LOC6611405|XP_002035949.1|DSEC
OG0004763	LOC117143355|XP_033163919.1|DMAU	LOC6613765|XP_002038234.1|DSEC
OG0004764	LOC117144619|XP_033165805.1|DMAU	LOC6606438|XP_002031242.1|DSEC
OG0004765	LOC117145454|XP_033167014.1|DMAU	LOC6607797|XP_032577179.1|DSEC
OG0004766	LOC117142281|XP_033162054.1|DMAU	LOC6607780|XP_002032539.1|DSEC
OG0004767	LOC117143044|XP_033163378.1|DMAU	LOC6613831|XP_002038300.1|DSEC
OG0004768	LOC117143043|XP_033163377.1|DMAU	LOC6613832|XP_002038301.1|DSEC
OG0004769	LOC117135701|XP_033152006.1|DMAU	LOC6618223|XP_002042498.1|DSEC
OG0004770	LOC117144005|XP_033164851.1|DMAU	LOC6616655|XP_002041012.1|DSEC
OG0004771	LOC117142545|XP_033162486.1|DMAU	LOC6612787|XP_002037288.1|DSEC
OG0004772	LOC117144119|XP_033165030.1|DMAU	LOC6607271|XP_002032050.1|DSEC
OG0004773	LOC117144052|XP_033164914.1|DMAU	LOC6619219|XP_002043438.1|DSEC
OG0004774	LOC117144053|XP_033164916.1|DMAU	LOC6619216|XP_032579616.1|DSEC
OG0004775	LOC117142336|XP_033162142.1|DMAU	LOC6613704|XP_002038174.1|DSEC
OG0004776	LOC117138681|XP_033156827.1|DMAU	LOC6607925|XP_002032675.2|DSEC
OG0004777	LOC117141386|XP_033160692.1|DMAU	LOC6620136|XP_002044348.1|DSEC
OG0004778	LOC117140321|XP_033159064.1|DMAU	LOC6611209|XP_002035765.1|DSEC
OG0004779	LOC117142588|XP_033162551.1|DMAU	LOC6607624|XP_032576479.1|DSEC
OG0004780	LOC117135325|XP_033151414.1|DMAU	LOC6613208|XP_002037688.1|DSEC
OG0004781	LOC117145306|XP_033166790.1|DMAU	LOC6606647|XP_032578915.1|DSEC
OG0004782	LOC117146118|XP_033168002.1|DMAU	LOC6607662|XP_032576822.1|DSEC
OG0004783	LOC117146798|XP_033169229.1|DMAU	LOC6618512|XP_032580027.1|DSEC
OG0004784	LOC117144136|XP_033165053.1|DMAU	LOC6614096|XP_002038550.1|DSEC
OG0004785	LOC117145219|XP_033166681.1|DMAU	LOC6614081|XP_002038535.1|DSEC
OG0004786	LOC117144819|XP_033166092.1|DMAU	LOC6614079|XP_032577886.1|DSEC
OG0004787	LOC117144207|XP_033165147.1|DMAU	LOC6614077|XP_002038531.2|DSEC
OG0004788	LOC117145032|XP_033166426.1|DMAU	LOC6614076|XP_032577974.1|DSEC
OG0004789	LOC117145033|XP_033166428.1|DMAU	LOC6614075|XP_002038529.1|DSEC
OG0004790	LOC117143317|XP_033163852.1|DMAU	LOC6617049|XP_002041377.2|DSEC
OG0004791	LOC117143153|XP_033163543.1|DMAU	LOC6612984|XP_032578309.1|DSEC
OG0004792	LOC117146110|XP_033167986.1|DMAU	LOC6620506|XP_002044710.1|DSEC
OG0004793	LOC117145746|XP_033167399.1|DMAU	LOC6612750|XP_032576179.1|DSEC
OG0004794	LOC117142743|XP_033162805.1|DMAU	LOC6606497|XP_002031298.1|DSEC
OG0004795	LOC117142433|XP_033162285.1|DMAU	LOC6621454|XP_032576631.1|DSEC
OG0004796	LOC117143287|XP_033163759.1|DMAU	LOC6606619|XP_032578852.1|DSEC
OG0004797	LOC117143908|XP_033164708.1|DMAU	LOC6607331|XP_032578550.1|DSEC
OG0004798	LOC117145734|XP_033167385.1|DMAU	LOC6612662|XP_002037166.1|DSEC
OG0004799	LOC117143562|XP_033164197.1|DMAU	LOC6607318|XP_002032092.1|DSEC
OG0004800	LOC117145035|XP_033166431.1|DMAU	LOC6606447|XP_032577736.1|DSEC
OG0004801	LOC117145901|XP_033167643.1|DMAU	LOC6619681|XP_002043896.1|DSEC
OG0004802	LOC117144677|XP_033165891.1|DMAU	LOC6619226|XP_002043445.1|DSEC
OG0004803	LOC117144574|XP_033165718.1|DMAU	LOC6618781|XP_032577251.1|DSEC
OG0004804	LOC117143045|XP_033163379.1|DMAU	LOC6613830|XP_032579108.1|DSEC
OG0004805	LOC117143085|XP_033163451.1|DMAU	LOC6621926|XP_032577266.1|DSEC
OG0004806	LOC117146773|XP_033169185.1|DMAU	LOC6618655|XP_002042914.1|DSEC
OG0004807	LOC117145994|XP_033167799.1|DMAU	LOC6619647|XP_032576171.1|DSEC
OG0004808	LOC117143221|XP_033163660.1|DMAU	LOC6607006|XP_002031795.1|DSEC
OG0004809	LOC117143580|XP_033164219.1|DMAU	LOC6619208|XP_002043429.2|DSEC
OG0004810	LOC117145273|XP_033166751.1|DMAU	LOC6619214|XP_002043433.1|DSEC
OG0004811	LOC117139206|XP_033157268.1|DMAU	LOC6616304|XP_032573980.1|DSEC
OG0004812	LOC117145766|XP_033167432.1|DMAU	LOC6607111|XP_032576879.1|DSEC
OG0004813	LOC117143898|XP_033164694.1|DMAU	LOC6607643|XP_002032408.1|DSEC
OG0004814	LOC117142696|XP_033162744.1|DMAU	LOC6607027|XP_002031816.1|DSEC
OG0004815	LOC117148544|XP_033171868.1|DMAU	LOC6612301|XP_032582443.1|DSEC
OG0004816	LOC117146565|XP_033168755.1|DMAU	LOC6619846|XP_002044059.2|DSEC
OG0004817	LOC117146564|XP_033168754.1|DMAU	LOC6619843|XP_002044056.2|DSEC
OG0004818	LOC117143879|XP_033164656.1|DMAU	LOC6607274|XP_002032053.1|DSEC
OG0004819	LOC117142266|XP_033162023.1|DMAU	LOC6607528|XP_002032297.1|DSEC
OG0004820	LOC117143975|XP_033164803.1|DMAU	LOC6607003|XP_002031792.1|DSEC
OG0004821	LOC117142539|XP_033162478.1|DMAU	LOC6612785|XP_032577453.1|DSEC
OG0004822	LOC117145971|XP_033167765.1|DMAU	LOC6606404|XP_032579469.1|DSEC
OG0004823	LOC117142746|XP_033162808.1|DMAU	LOC6606494|XP_032578876.1|DSEC
OG0004824	LOC117142747|XP_033162816.1|DMAU	LOC6606493|XP_002031294.1|DSEC
OG0004825	LOC117146330|XP_033168313.1|DMAU	LOC6619479|XP_032579983.1|DSEC
OG0004826	LOC117143857|XP_033164612.1|DMAU	LOC6614043|XP_002038497.1|DSEC
OG0004827	LOC117143452|XP_033164052.1|DMAU	LOC6613812|XP_002038281.1|DSEC
OG0004828	LOC117142589|XP_033162552.1|DMAU	LOC6607626|XP_002032394.1|DSEC
OG0004829	LOC117143918|XP_033164724.1|DMAU	LOC6607689|XP_002032453.1|DSEC
OG0004830	LOC117142876|XP_033163038.1|DMAU	LOC6621052|XP_032577184.1|DSEC
OG0004831	LOC117139507|XP_033157754.1|DMAU	LOC6610969|XP_002035526.1|DSEC
OG0004832	LOC117146009|XP_033167820.1|DMAU	LOC6606640|XP_002031441.1|DSEC
OG0004833	LOC117144158|XP_033165081.1|DMAU	LOC6613972|XP_002038436.1|DSEC
OG0004834	LOC117143558|XP_033164191.1|DMAU	LOC6607616|XP_002032384.1|DSEC
OG0004835	LOC117145320|XP_033166805.1|DMAU	LOC6607613|XP_002032381.1|DSEC
OG0004836	LOC117145674|XP_033167298.1|DMAU	LOC6607555|XP_002032324.1|DSEC
OG0004837	LOC117141452|XP_033160796.1|DMAU	LOC6616348|XP_002040708.2|DSEC
OG0004838	LOC117143866|XP_033164623.1|DMAU	LOC116801747|XP_032578906.1|DSEC
OG0004839	LOC117143671|XP_033164343.1|DMAU	LOC6606922|XP_032579208.1|DSEC
OG0004840	LOC117145043|XP_033166443.1|DMAU	LOC6607728|XP_002032491.2|DSEC
OG0004841	LOC117143641|XP_033164314.1|DMAU	LOC6611323|XP_002035870.1|DSEC
OG0004842	LOC117145384|XP_033166909.1|DMAU	LOC6612693|XP_002037196.1|DSEC
OG0004843	LOC117146072|XP_033167906.1|DMAU	LOC6613759|XP_032578422.1|DSEC
OG0004844	LOC117150239|XP_033172924.1|DMAU	LOC6617795|XP_032581628.1|DSEC
OG0004845	LOC117142791|XP_033162881.1|DMAU	LOC6613915|XP_002038380.1|DSEC
OG0004846	LOC117150340|XP_033173079.1|DMAU	LOC6621134|XP_002045314.1|DSEC
OG0004847	LOC117150336|XP_033173075.1|DMAU	LOC6621133|XP_002045313.1|DSEC
OG0004848	LOC117143894|XP_033164689.1|DMAU	LOC6616811|XP_002041148.2|DSEC
OG0004849	LOC117150300|XP_033173014.1|DMAU	LOC6611621|XP_032578601.1|DSEC
OG0004850	LOC117144511|XP_033165593.1|DMAU	LOC6614172|XP_032577128.1|DSEC
OG0004851	LOC117145372|XP_033166887.1|DMAU	LOC6614171|XP_002038618.1|DSEC
OG0004852	LOC117143349|XP_033163911.1|DMAU	LOC116801573|XP_032577905.1|DSEC
OG0004853	LOC117137962|XP_033155624.1|DMAU	LOC6615348|XP_002039746.1|DSEC
OG0004854	LOC117139802|XP_033158314.1|DMAU	LOC6605404|XP_032573493.1|DSEC
OG0004855	LOC117141257|XP_033160517.1|DMAU	LOC6605283|XP_002030121.1|DSEC
OG0004856	LOC117140543|XP_033159425.1|DMAU	LOC6604777|XP_002029628.2|DSEC
OG0004857	LOC117141055|XP_033160232.1|DMAU	LOC6610425|XP_002035007.2|DSEC
OG0004858	LOC117140263|XP_033158975.1|DMAU	LOC6604785|XP_032574411.1|DSEC
OG0004859	LOC117139619|XP_033157963.1|DMAU	LOC6604787|XP_002029638.1|DSEC
OG0004860	LOC117140975|XP_033160114.1|DMAU	LOC6610495|XP_002035075.1|DSEC
OG0004861	LOC117138971|XP_033156912.1|DMAU	LOC6605097|XP_032573185.1|DSEC
OG0004862	LOC117140900|XP_033159962.1|DMAU	LOC6605106|XP_032575856.1|DSEC
OG0004863	LOC117140924|XP_033160007.1|DMAU	LOC6610913|XP_032575140.1|DSEC
OG0004864	LOC117139413|XP_033157581.1|DMAU	LOC6610769|XP_002035335.1|DSEC
OG0004865	LOC117142953|XP_033163169.1|DMAU	LOC6618723|XP_002042982.1|DSEC
OG0004866	LOC117139766|XP_033158254.1|DMAU	LOC6611115|XP_002035672.2|DSEC
OG0004867	LOC117137865|XP_033155473.1|DMAU	LOC6608722|XP_032572345.1|DSEC
OG0004868	LOC117136468|XP_033153291.1|DMAU	LOC6619145|XP_002043385.1|DSEC
OG0004869	LOC117136171|XP_033152804.1|DMAU	LOC6607873|XP_002032627.1|DSEC
OG0004870	LOC117136174|XP_033152807.1|DMAU	LOC6607879|XP_032570069.1|DSEC
OG0004871	LOC117136830|XP_033153800.1|DMAU	LOC6618832|XP_002043081.1|DSEC
OG0004872	LOC117137813|XP_033155383.1|DMAU	LOC6618914|XP_002043162.1|DSEC
OG0004873	LOC117138054|XP_033155769.1|DMAU	LOC6611652|XP_002036187.1|DSEC
OG0004874	LOC117144798|XP_033166065.1|DMAU	LOC6616984|XP_002041312.1|DSEC
OG0004875	LOC117148615|XP_033171993.1|DMAU	LOC6614921|XP_032580529.1|DSEC
OG0004876	LOC117146350|XP_033168392.1|DMAU	LOC6615905|XP_032580930.1|DSEC
OG0004877	LOC117139117|XP_033157151.1|DMAU	LOC6605338|XP_002030174.1|DSEC
OG0004878	LOC117138207|XP_033156032.1|DMAU	LOC6608039|XP_002032787.1|DSEC
OG0004879	LOC117137750|XP_033155247.1|DMAU	LOC6613023|XP_032572985.1|DSEC
OG0004880	LOC117141980|XP_033161680.1|DMAU	LOC6616452|XP_002040813.1|DSEC
OG0004881	LOC117139795|XP_033158301.1|DMAU	LOC6611027|XP_002035584.1|DSEC
OG0004882	LOC117140661|XP_033159596.1|DMAU	LOC6611110|XP_002035667.1|DSEC
OG0004883	LOC117141302|XP_033160573.1|DMAU	LOC6610547|XP_032574976.1|DSEC
OG0004884	LOC117137848|XP_033155441.1|DMAU	LOC116800635|XP_032572519.1|DSEC
OG0004885	LOC117137766|XP_033155277.1|DMAU	LOC6608895|XP_002033609.1|DSEC
OG0004886	LOC117137736|XP_033155208.1|DMAU	LOC6609359|XP_032570553.1|DSEC
OG0004887	LOC117138469|XP_033156489.1|DMAU	LOC6609762|XP_002034416.1|DSEC
OG0004888	LOC117138629|XP_033156734.1|DMAU	LOC6609866|XP_032572690.1|DSEC
OG0004889	LOC117137373|XP_033154666.1|DMAU	LOC6608435|XP_002033169.2|DSEC
OG0004890	LOC117135664|XP_033151946.1|DMAU	LOC6609300|XP_032570448.1|DSEC
OG0004891	LOC117148161|XP_033171287.1|DMAU	LOC6618607|XP_002042866.1|DSEC
OG0004892	LOC117137534|XP_033154912.1|DMAU	LOC6609811|XP_032572654.1|DSEC
OG0004893	LOC117135972|XP_033152471.1|DMAU	LOC6615537|XP_002039916.1|DSEC
OG0004894	LOC117137242|XP_033154495.1|DMAU	LOC6608922|XP_002033636.1|DSEC
OG0004895	LOC117136483|XP_033153313.1|DMAU	LOC6615727|XP_002040098.2|DSEC
OG0004896	LOC117137023|XP_033154111.1|DMAU	LOC6609849|XP_032572488.1|DSEC
OG0004897	LOC117137250|XP_033154501.1|DMAU	LOC6609853|XP_002034504.2|DSEC
OG0004898	LOC117138450|XP_033156455.1|DMAU	LOC6608463|XP_002033197.1|DSEC
OG0004899	LOC117138127|XP_033155882.1|DMAU	LOC6608596|XP_032573034.1|DSEC
OG0004900	LOC117136324|XP_033153069.1|DMAU	LOC6608455|XP_002033189.1|DSEC
OG0004901	LOC117137227|XP_033154475.1|DMAU	LOC6608456|XP_002033190.1|DSEC
OG0004902	LOC117139773|XP_033158269.1|DMAU	LOC6610414|XP_002034996.1|DSEC
OG0004903	LOC117135865|XP_033152285.1|DMAU	LOC6615496|XP_032570343.1|DSEC
OG0004904	LOC117142973|XP_033163214.1|DMAU	LOC6607666|XP_032577660.1|DSEC
OG0004905	LOC117138480|XP_033156500.1|DMAU	LOC6608061|XP_032571377.1|DSEC
OG0004906	LOC117139569|XP_033157861.1|DMAU	LOC6605022|XP_032574264.1|DSEC
OG0004907	LOC117141099|XP_033160306.1|DMAU	LOC6611112|XP_002035669.1|DSEC
OG0004908	LOC117139592|XP_033157898.1|DMAU	LOC6616375|XP_002040735.1|DSEC
OG0004909	LOC117139809|XP_033158327.1|DMAU	LOC6616366|XP_032575248.1|DSEC
OG0004910	LOC117139807|XP_033158325.1|DMAU	LOC6616362|XP_002040722.1|DSEC
OG0004911	LOC117139798|XP_033158309.1|DMAU	LOC6610631|XP_032573220.1|DSEC
OG0004912	LOC117139575|XP_033157872.1|DMAU	LOC6605021|XP_032574275.1|DSEC
OG0004913	LOC117137631|XP_033155054.1|DMAU	LOC6610108|XP_002034719.1|DSEC
OG0004914	LOC117137629|XP_033155051.1|DMAU	LOC6610115|XP_032572275.1|DSEC
OG0004915	LOC117138304|XP_033156196.1|DMAU	LOC6618828|XP_032571385.1|DSEC
OG0004916	LOC117136394|XP_033153178.1|DMAU	LOC6609460|XP_032571500.1|DSEC
OG0004917	LOC117138965|XP_033156901.1|DMAU	LOC116800936|XP_032573564.1|DSEC
OG0004918	LOC117138964|XP_033156898.1|DMAU	LOC6605031|XP_002029873.1|DSEC
OG0004919	LOC117143757|XP_033164464.1|DMAU	LOC6619506|XP_002043721.1|DSEC
OG0004920	LOC117139540|XP_033157806.1|DMAU	LOC6619422|XP_002043637.1|DSEC
OG0004921	LOC117140351|XP_033159093.1|DMAU	LOC6611136|XP_032574948.1|DSEC
OG0004922	LOC117139235|XP_033157332.1|DMAU	LOC6604904|XP_032573857.1|DSEC
OG0004923	LOC117139012|XP_033156995.1|DMAU	LOC6610762|XP_032576066.1|DSEC
OG0004924	LOC117140392|XP_033159151.1|DMAU	LOC6610993|XP_002035550.1|DSEC
OG0004925	LOC117139748|XP_033158200.1|DMAU	LOC6610268|XP_002034863.1|DSEC
OG0004926	LOC117141601|XP_033161008.1|DMAU	LOC6611044|XP_032575102.1|DSEC
OG0004927	LOC117140914|XP_033159988.1|DMAU	LOC6604990|XP_032575761.1|DSEC
OG0004928	LOC117136256|XP_033152966.1|DMAU	LOC116800338|XP_032570392.1|DSEC
OG0004929	LOC117140882|XP_033159916.1|DMAU	LOC6610176|XP_032573670.1|DSEC
OG0004930	LOC117136258|XP_033152967.1|DMAU	LOC6608729|XP_002033452.2|DSEC
OG0004931	LOC117137151|XP_033154352.1|DMAU	LOC6610106|XP_002034717.1|DSEC
OG0004932	LOC117142094|XP_033161867.1|DMAU	LOC6610147|XP_032574518.1|DSEC
OG0004933	LOC117136855|XP_033153845.1|DMAU	LOC6609465|XP_032570150.1|DSEC
OG0004934	LOC117138124|XP_033155876.1|DMAU	LOC6615820|XP_002040190.1|DSEC
OG0004935	LOC117136955|XP_033153998.1|DMAU	LOC6609793|XP_002034447.1|DSEC
OG0004936	LOC117140466|XP_033159302.1|DMAU	LOC6610799|XP_002035365.2|DSEC
OG0004937	LOC117139552|XP_033157835.1|DMAU	LOC6610995|XP_032574008.1|DSEC
OG0004938	LOC117140950|XP_033160058.1|DMAU	LOC6604767|XP_032573796.1|DSEC
OG0004939	LOC117139586|XP_033157891.1|DMAU	LOC6618407|XP_032573869.1|DSEC
OG0004940	LOC117140704|XP_033159660.1|DMAU	LOC6619346|XP_032574541.1|DSEC
OG0004941	LOC117139961|XP_033158546.1|DMAU	LOC6605880|XP_032574349.1|DSEC
OG0004942	LOC117139510|XP_033157757.1|DMAU	LOC6610888|XP_002035451.1|DSEC
OG0004943	LOC117139454|XP_033157654.1|DMAU	LOC6604864|XP_002029709.2|DSEC
OG0004944	LOC117139710|XP_033158118.1|DMAU	LOC6610507|XP_032573733.1|DSEC
OG0004945	LOC117137318|XP_033154593.1|DMAU	LOC6607897|XP_002032651.1|DSEC
OG0004946	LOC117139690|XP_033158084.1|DMAU	LOC6616459|XP_032573946.1|DSEC
OG0004947	LOC117142118|XP_033161904.1|DMAU	LOC6610377|XP_002034959.2|DSEC
