Orthogroup	DMAU.longest_only	DERE.longest_only
OG0004887	LOC117138469|XP_033156489.1|DMAU	LOC6547069|XP_001974649.1|DERE
OG0004888	LOC117138629|XP_033156734.1|DMAU	LOC6547105|XP_026835747.1|DERE
OG0004889	LOC117137373|XP_033154666.1|DMAU	LOC6541448|XP_015015037.1|DERE
OG0004890	LOC117135664|XP_033151946.1|DMAU	LOC6548811|XP_001975491.1|DERE
OG0004891	LOC117148161|XP_033171287.1|DMAU	LOC6551238|XP_001978330.1|DERE
OG0004892	LOC117137534|XP_033154912.1|DMAU	LOC6547012|XP_001974699.1|DERE
OG0004893	LOC117135972|XP_033152471.1|DMAU	LOC6546698|XP_001974514.1|DERE
OG0004894	LOC117137242|XP_033154495.1|DMAU	LOC6546618|XP_001975834.2|DERE
OG0004895	LOC117136483|XP_033153313.1|DMAU	LOC6547803|XP_001976420.1|DERE
OG0004896	LOC117137023|XP_033154111.1|DMAU	LOC6547306|XP_015011865.1|DERE
OG0004897	LOC117137250|XP_033154501.1|DMAU	LOC6547309|XP_001974734.3|DERE
OG0004898	LOC117138450|XP_033156455.1|DMAU	LOC6543372|XP_026835185.1|DERE
OG0004899	LOC117138127|XP_033155882.1|DMAU	LOC6547249|XP_001976135.3|DERE
OG0004900	LOC117136324|XP_033153069.1|DMAU	LOC6543297|XP_001969100.1|DERE
OG0004901	LOC117137227|XP_033154475.1|DMAU	LOC6543243|XP_001969099.1|DERE
OG0004902	LOC117139773|XP_033158269.1|DMAU	LOC6546029|XP_001971214.1|DERE
OG0004903	LOC117135865|XP_033152285.1|DMAU	LOC6548077|XP_015012265.1|DERE
OG0004904	LOC117142973|XP_033163214.1|DMAU	LOC6555004|XP_001982059.1|DERE
OG0004905	LOC117138480|XP_033156500.1|DMAU	LOC6541171|XP_026835281.1|DERE
OG0004906	LOC117139569|XP_033157861.1|DMAU	LOC6545639|XP_001972160.1|DERE
OG0004907	LOC117141099|XP_033160306.1|DMAU	LOC6544387|XP_001971481.1|DERE
OG0004908	LOC117139592|XP_033157898.1|DMAU	LOC6546161|XP_001973555.1|DERE
OG0004909	LOC117139809|XP_033158327.1|DMAU	LOC6546402|XP_026833034.1|DERE
OG0004910	LOC117139807|XP_033158325.1|DMAU	LOC6546398|XP_001973543.1|DERE
OG0004911	LOC117139798|XP_033158309.1|DMAU	LOC6546470|XP_026832853.1|DERE
OG0004912	LOC117139575|XP_033157872.1|DMAU	LOC6545625|XP_001972159.1|DERE
OG0004913	LOC117137631|XP_033155054.1|DMAU	LOC6547785|XP_001974940.1|DERE
OG0004914	LOC117137629|XP_033155051.1|DMAU	LOC6547731|XP_001974945.2|DERE
OG0004915	LOC117138304|XP_033156196.1|DMAU	LOC6548255|XP_026836883.1|DERE
OG0004916	LOC117136394|XP_033153178.1|DMAU	LOC6548430|XP_001975341.1|DERE
OG0004917	LOC117138965|XP_033156901.1|DMAU	LOC6545815|XP_001972168.2|DERE
OG0004918	LOC117138964|XP_033156898.1|DMAU	LOC6545646|XP_001972166.1|DERE
OG0004919	LOC117143757|XP_033164464.1|DMAU	LOC6554300|XP_001981068.1|DERE
OG0004920	LOC117139540|XP_033157806.1|DMAU	LOC6545762|XP_001973406.1|DERE
OG0004921	LOC117140351|XP_033159093.1|DMAU	LOC6544428|XP_026832928.1|DERE
OG0004922	LOC117139235|XP_033157332.1|DMAU	LOC6545861|XP_001971632.1|DERE
OG0004923	LOC117139012|XP_033156995.1|DMAU	LOC6543831|XP_001971881.1|DERE
OG0004924	LOC117140392|XP_033159151.1|DMAU	LOC6544915|XP_001972092.1|DERE
OG0004925	LOC117139748|XP_033158200.1|DMAU	LOC6543860|XP_001971087.1|DERE
OG0004926	LOC117141601|XP_033161008.1|DMAU	LOC6544949|XP_026833571.1|DERE
OG0004927	LOC117140914|XP_033159988.1|DMAU	LOC6545048|XP_026833789.1|DERE
OG0004928	LOC117136256|XP_033152966.1|DMAU	LOC6547130|XP_015012146.1|DERE
OG0004929	LOC117140882|XP_033159916.1|DMAU	LOC6545429|XP_001971015.2|DERE
OG0004930	LOC117136258|XP_033152967.1|DMAU	LOC6547035|XP_001976012.2|DERE
OG0004931	LOC117137151|XP_033154352.1|DMAU	LOC6547782|XP_001974937.1|DERE
OG0004932	LOC117142094|XP_033161867.1|DMAU	LOC6544829|XP_026832750.1|DERE
OG0004933	LOC117136855|XP_033153845.1|DMAU	LOC6548425|XP_026836249.1|DERE
OG0004934	LOC117138124|XP_033155876.1|DMAU	LOC6548050|XP_001976511.1|DERE
OG0004935	LOC117136955|XP_033153998.1|DMAU	LOC6546583|XP_026836989.1|DERE
OG0004936	LOC117140466|XP_033159302.1|DMAU	LOC6544183|XP_026833924.1|DERE
OG0004937	LOC117139552|XP_033157835.1|DMAU	LOC6544917|XP_001972094.1|DERE
OG0004938	LOC117140950|XP_033160058.1|DMAU	LOC6543838|XP_001971410.1|DERE
OG0004939	LOC117139586|XP_033157891.1|DMAU	LOC113563949|XP_026833679.1|DERE, LOC6545509|XP_001973323.2|DERE
OG0004940	LOC117140704|XP_033159660.1|DMAU	LOC6545512|XP_001973326.3|DERE
OG0004941	LOC117139961|XP_033158546.1|DMAU	LOC6544805|XP_026833620.1|DERE
OG0004942	LOC117139510|XP_033157757.1|DMAU	LOC6544361|XP_015013263.1|DERE
OG0004943	LOC117139454|XP_033157654.1|DMAU	LOC6545717|XP_001971670.1|DERE
OG0004944	LOC117139710|XP_033158118.1|DMAU	LOC6546137|XP_001971303.2|DERE
OG0004945	LOC117137318|XP_033154593.1|DMAU	LOC6541561|XP_001970721.1|DERE
OG0004946	LOC117139690|XP_033158084.1|DMAU	LOC6543880|XP_026833357.1|DERE
OG0004947	LOC117142118|XP_033161904.1|DMAU	LOC6545970|XP_001971180.3|DERE
OG0004948	LOC117140755|XP_033159728.1|DMAU	LOC6545972|XP_026832389.1|DERE
OG0004949	LOC117140461|XP_033159295.1|DMAU	LOC6545846|XP_026832726.1|DERE
OG0004950	LOC117141652|XP_033161117.1|DMAU	LOC6544854|XP_015013588.2|DERE
OG0004951	LOC117142370|XP_033162191.1|DMAU	LOC6554326|XP_001981485.1|DERE
OG0004952	LOC117140010|XP_033158615.1|DMAU	LOC6544592|XP_001972512.1|DERE
OG0004953	LOC117140520|XP_033159389.1|DMAU	LOC6544837|XP_001973197.1|DERE
OG0004954	LOC117140983|XP_033160123.1|DMAU	LOC6544835|XP_001973195.1|DERE
OG0004955	LOC117141318|XP_033160603.1|DMAU	LOC6544717|XP_001971524.1|DERE
OG0004956	LOC117135563|XP_033151761.1|DMAU	LOC6542125|XP_001969110.2|DERE
OG0004957	LOC117141142|XP_033160365.1|DMAU	LOC6543746|XP_001971705.2|DERE
OG0004958	LOC117139992|XP_033158593.1|DMAU	LOC6544471|XP_001972505.1|DERE
OG0004959	LOC117139264|XP_033157375.1|DMAU	LOC6544470|XP_026833590.1|DERE
OG0004960	LOC117139262|XP_033157371.1|DMAU	LOC6544469|XP_001972503.2|DERE
OG0004961	LOC117137752|XP_033155253.1|DMAU	LOC6543074|XP_001969046.1|DERE
OG0004962	LOC117139582|XP_033157884.1|DMAU	LOC6546177|XP_001973578.1|DERE
OG0004963	LOC117139033|XP_033157025.1|DMAU	LOC6546067|XP_026832373.1|DERE
OG0004964	LOC117139642|XP_033157993.1|DMAU	LOC6546012|XP_001972241.1|DERE
OG0004965	LOC117141675|XP_033161162.1|DMAU	LOC6544433|XP_001971465.1|DERE
OG0004966	LOC117141674|XP_033161159.1|DMAU	LOC6544432|XP_001971464.1|DERE
OG0004967	LOC117136173|XP_033152806.1|DMAU	LOC6541330|XP_026834103.1|DERE
OG0004968	LOC117140814|XP_033159809.1|DMAU	LOC6544004|XP_001971896.3|DERE
OG0004969	LOC117138183|XP_033155973.1|DMAU	LOC6548718|XP_001975448.1|DERE
OG0004970	LOC117140285|XP_033159007.1|DMAU	LOC6544003|XP_026832557.1|DERE
OG0004971	LOC117139517|XP_033157766.1|DMAU	LOC26526852|XP_026833141.1|DERE
OG0004972	LOC117141081|XP_033160270.1|DMAU	LOC6544487|XP_001971470.1|DERE
OG0004973	LOC117141634|XP_033161078.1|DMAU	LOC6545131|XP_001970998.1|DERE
OG0004974	LOC117140157|XP_033158820.1|DMAU	LOC6544789|XP_001972496.1|DERE
OG0004975	LOC117139502|XP_033157724.1|DMAU	LOC6543888|XP_001971883.1|DERE
OG0004976	LOC117139405|XP_033157564.1|DMAU	LOC6546410|XP_001971802.3|DERE
OG0004977	LOC117136041|XP_033152569.1|DMAU	LOC6547892|XP_001976451.1|DERE
OG0004978	LOC117135409|XP_033151445.1|DMAU	LOC6547156|XP_001974684.1|DERE
OG0004979	LOC117141173|XP_033160400.1|DMAU	LOC6545722|XP_001971675.1|DERE
OG0004980	LOC117141863|XP_033161436.1|DMAU	LOC6544535|XP_001973105.1|DERE
OG0004981	LOC117139557|XP_033157843.1|DMAU	LOC6545248|XP_001973305.1|DERE
OG0004982	LOC117139554|XP_033157838.1|DMAU	LOC6545336|XP_001973301.1|DERE
OG0004983	LOC117140378|XP_033159133.1|DMAU	LOC6546096|XP_001972253.1|DERE
OG0004984	LOC117141145|XP_033160369.1|DMAU	LOC6545450|XP_026832570.1|DERE
OG0004985	LOC117139268|XP_033157380.1|DMAU	LOC6545420|XP_026832370.1|DERE
OG0004986	LOC117140293|XP_033159021.1|DMAU	LOC6546388|XP_001972878.1|DERE
OG0004987	LOC117139093|XP_033157105.1|DMAU	LOC6543630|XP_026832252.1|DERE
OG0004988	LOC117139269|XP_033157383.1|DMAU	LOC6545421|XP_001971165.2|DERE
OG0004989	LOC117140472|XP_033159312.1|DMAU	LOC6543628|XP_001973008.1|DERE
OG0004990	LOC117137295|XP_033154558.1|DMAU	LOC6547830|XP_001974977.1|DERE
OG0004991	LOC117137223|XP_033154467.1|DMAU	LOC6546901|XP_001975980.1|DERE
OG0004992	LOC117137226|XP_033154474.1|DMAU	LOC6546902|XP_001975981.1|DERE
OG0004993	LOC117141568|XP_033160970.1|DMAU	LOC6544593|XP_001972513.1|DERE
OG0004994	LOC117141353|XP_033160649.1|DMAU	LOC6546042|XP_001971730.1|DERE
OG0004995	LOC117138974|XP_033156922.1|DMAU	LOC6546386|XP_015013815.1|DERE
OG0004996	LOC117139850|XP_033158388.1|DMAU	LOC6545033|XP_001971565.1|DERE
OG0004997	LOC117138594|XP_033156666.1|DMAU	LOC6548856|XP_001975422.1|DERE
OG0004998	LOC117138448|XP_033156453.1|DMAU	LOC6548345|XP_001975516.1|DERE
OG0004999	LOC117139952|XP_033158531.1|DMAU	LOC6544276|XP_001971973.1|DERE
OG0005000	LOC117137755|XP_033155260.1|DMAU	LOC6547457|XP_001976206.1|DERE
OG0005001	LOC117140589|XP_033159486.1|DMAU	LOC6543805|XP_026832651.1|DERE
OG0005002	LOC117145863|XP_033167574.1|DMAU	LOC6553979|XP_001980436.1|DERE
OG0005003	LOC117139089|XP_033157099.1|DMAU	LOC6544398|XP_026832457.1|DERE
OG0005004	LOC117140889|XP_033159932.1|DMAU	LOC6544802|XP_001971521.1|DERE
OG0005005	LOC117140147|XP_033158806.1|DMAU	LOC6543558|XP_001973319.1|DERE
OG0005006	LOC117140189|XP_033158856.1|DMAU	LOC6545723|XP_026833123.1|DERE
OG0005007	LOC117141562|XP_033160960.1|DMAU	LOC6546191|XP_001972920.1|DERE
OG0005008	LOC117141206|XP_033160450.1|DMAU	LOC6545202|XP_001971063.1|DERE
OG0005009	LOC117139756|XP_033158213.1|DMAU	LOC6546327|XP_001972939.1|DERE
OG0005010	LOC117139122|XP_033157160.1|DMAU	LOC6544480|XP_001972441.1|DERE
OG0005011	LOC117136235|XP_033152909.1|DMAU	LOC6548392|XP_001976524.1|DERE
OG0005012	LOC117141053|XP_033160230.1|DMAU	LOC6546229|XP_001973571.1|DERE
OG0005013	LOC117146013|XP_033167828.1|DMAU	LOC6552452|XP_001980870.1|DERE
OG0005014	LOC117141875|XP_033161452.1|DMAU	LOC6546080|XP_001972246.1|DERE
OG0005015	LOC117139531|XP_033157792.1|DMAU	LOC6545549|XP_026832825.1|DERE
OG0005016	LOC117140529|XP_033159404.1|DMAU	LOC6544869|XP_001973165.1|DERE
OG0005017	LOC117141224|XP_033160474.1|DMAU	LOC6545673|XP_001971655.2|DERE
OG0005018	LOC117139258|XP_033157366.1|DMAU	LOC6545077|XP_001971033.1|DERE
OG0005019	LOC117139337|XP_033157475.1|DMAU	LOC6544893|XP_001973181.1|DERE
OG0005020	LOC117136866|XP_033153857.1|DMAU	LOC6541941|XP_001969118.1|DERE
OG0005021	LOC117137275|XP_033154539.1|DMAU	LOC6542397|XP_001969464.1|DERE
OG0005022	LOC117142114|XP_033161901.1|DMAU	LOC6545681|XP_001971172.1|DERE
OG0005023	LOC117137138|XP_033154329.1|DMAU	LOC6543241|XP_001969150.2|DERE
OG0005024	LOC117139346|XP_033157487.1|DMAU	LOC6543766|XP_001971194.1|DERE
OG0005025	LOC117139561|XP_033157848.1|DMAU	LOC6545589|XP_001972146.1|DERE
OG0005026	LOC117140649|XP_033159579.1|DMAU	LOC6543672|XP_001971370.1|DERE
OG0005027	LOC117140542|XP_033159422.1|DMAU	LOC6546333|XP_026833303.1|DERE
OG0005028	LOC117145470|XP_033167035.1|DMAU	LOC6553727|XP_001980396.1|DERE
OG0005029	LOC117139234|XP_033157331.1|DMAU	LOC6546196|XP_001972924.1|DERE
OG0005030	LOC117141770|XP_033161292.1|DMAU	LOC6544824|XP_001970982.1|DERE
OG0005031	LOC117139192|XP_033157252.1|DMAU	LOC6543585|XP_001972298.1|DERE
OG0005032	LOC117140511|XP_033159377.1|DMAU	LOC6546270|XP_001973589.1|DERE
OG0005033	LOC117139383|XP_033157531.1|DMAU	LOC6544671|XP_026832648.1|DERE
OG0005034	LOC117140641|XP_033159572.1|DMAU	LOC26526113|XP_026833465.1|DERE
OG0005035	LOC117140512|XP_033159378.1|DMAU	LOC6546488|XP_026833179.1|DERE
OG0005036	LOC117139182|XP_033157242.1|DMAU	LOC6546245|XP_001971292.1|DERE
OG0005037	LOC117139578|XP_033157877.1|DMAU	LOC6545640|XP_026833540.1|DERE
OG0005038	LOC117140563|XP_033159451.1|DMAU	LOC6546268|XP_001971764.1|DERE
OG0005039	LOC117142291|XP_033162072.1|DMAU	LOC6540665|XP_001968662.1|DERE
OG0005040	LOC117141899|XP_033161492.1|DMAU	LOC6543625|XP_001973611.1|DERE
OG0005041	LOC117139583|XP_033157885.1|DMAU	LOC6546176|XP_001973577.1|DERE
OG0005042	LOC117141239|XP_033160493.1|DMAU	LOC6546290|XP_001971313.1|DERE
OG0005043	LOC117136309|XP_033153047.1|DMAU	LOC6547741|XP_001974995.1|DERE
OG0005044	LOC117136307|XP_033153045.1|DMAU	LOC6547739|XP_001974993.1|DERE
OG0005045	LOC117137701|XP_033155161.1|DMAU	LOC6547664|XP_001974991.1|DERE
OG0005046	LOC117136945|XP_033153984.1|DMAU	LOC6547159|XP_001974687.1|DERE
OG0005047	LOC117142108|XP_033161885.1|DMAU	LOC6545311|XP_001972553.1|DERE
OG0005048	LOC117140822|XP_033159819.1|DMAU	LOC6545310|XP_026832231.1|DERE
OG0005049	LOC117140510|XP_033159375.1|DMAU	LOC6546486|XP_001973582.2|DERE
OG0005050	LOC117137224|XP_033154468.1|DMAU	LOC6546904|XP_026836685.1|DERE
OG0005051	LOC117139970|XP_033158562.1|DMAU	LOC6546277|XP_001973596.1|DERE
OG0005052	LOC117141561|XP_033160959.1|DMAU	LOC6543596|XP_001973598.1|DERE
OG0005053	LOC117147944|XP_033171016.1|DMAU	LOC6543314|XP_001969334.1|DERE
OG0005054	LOC117140105|XP_033158751.1|DMAU	LOC6544554|XP_015014105.1|DERE
OG0005055	LOC117147573|XP_033170410.1|DMAU	LOC6550452|XP_001977829.1|DERE
OG0005056	LOC117137258|XP_033154511.1|DMAU	LOC6548992|XP_026836546.1|DERE
OG0005057	LOC117139596|XP_033157904.1|DMAU	LOC6544071|XP_026832710.1|DERE
OG0005058	LOC117141656|XP_033161120.1|DMAU	LOC6544279|XP_026833601.1|DERE
OG0005059	LOC117138053|XP_033155761.1|DMAU	LOC6548509|XP_015011512.1|DERE
OG0005060	LOC117135558|XP_033151750.1|DMAU	LOC6548508|XP_026836825.1|DERE
OG0005061	LOC117150859|XP_033173847.1|DMAU	LOC6540927|XP_001970024.1|DERE
OG0005062	LOC117137661|XP_033155104.1|DMAU	LOC6548003|XP_026835806.1|DERE
OG0005063	LOC117135582|XP_033151801.1|DMAU	LOC6542542|XP_001970892.2|DERE
OG0005064	LOC117140300|XP_033159036.1|DMAU	LOC6544889|XP_001973177.1|DERE
OG0005065	LOC117136648|XP_033153535.1|DMAU	LOC6542822|XP_026834624.1|DERE
OG0005066	LOC117137552|XP_033154941.1|DMAU	LOC6548431|XP_001975342.2|DERE
OG0005067	LOC117137888|XP_033155510.1|DMAU	LOC6548025|XP_026836858.1|DERE
OG0005068	LOC117141154|XP_033160384.1|DMAU	LOC6546250|XP_001972857.1|DERE
OG0005069	LOC117138589|XP_033156661.1|DMAU	LOC6543126|XP_026835429.1|DERE
OG0005070	LOC117138520|XP_033156546.1|DMAU	LOC6548055|XP_001976516.1|DERE
OG0005071	LOC117139251|XP_033157357.1|DMAU	LOC6544568|XP_001972419.1|DERE
OG0005072	LOC117148405|XP_033171664.1|DMAU	LOC6555577|XP_001982494.3|DERE
OG0005073	LOC117135765|XP_033152121.1|DMAU	LOC6547047|XP_001974636.1|DERE
OG0005074	LOC117141304|XP_033160575.1|DMAU	LOC6543841|XP_015013450.1|DERE
OG0005075	LOC117136750|XP_033153673.1|DMAU	LOC6547842|XP_001975053.1|DERE
OG0005076	LOC117137447|XP_033154777.1|DMAU	LOC6547247|XP_001976133.1|DERE
OG0005078	LOC117141058|XP_033160237.1|DMAU	LOC6546258|XP_001971770.3|DERE
OG0005079	LOC117138659|XP_033156783.1|DMAU, LOC117135715|XP_033152037.1|DMAU	LOC6548617|XP_026835762.1|DERE
OG0005080	LOC117139634|XP_033157984.1|DMAU	LOC6546468|XP_001971340.1|DERE
OG0005081	LOC117135524|XP_033151679.1|DMAU	LOC6542454|XP_001970697.2|DERE
OG0005082	LOC117140831|XP_033159830.1|DMAU	LOC6544299|XP_001973138.1|DERE
OG0005083	LOC117150225|XP_033172912.1|DMAU	LOC6541614|XP_001970235.1|DERE
OG0005084	LOC117141742|XP_033161252.1|DMAU	LOC6545628|XP_001972690.2|DERE
OG0005085	LOC117140244|XP_033158937.1|DMAU	LOC6543872|XP_001972348.1|DERE
OG0005086	LOC117135505|XP_033151627.1|DMAU	LOC6542234|XP_001970626.1|DERE
OG0005087	LOC117139704|XP_033158107.1|DMAU	LOC6546106|XP_026832524.1|DERE
OG0005088	LOC117136810|XP_033153765.1|DMAU	LOC6547253|XP_001976139.1|DERE
OG0005089	LOC117136809|XP_033153764.1|DMAU	LOC6547251|XP_001976137.1|DERE
OG0005090	LOC117136766|XP_033153702.1|DMAU	LOC6547487|XP_001974803.1|DERE
OG0005091	LOC117135517|XP_033151658.1|DMAU	LOC6546709|XP_026836680.1|DERE
OG0005092	LOC117141489|XP_033160859.1|DMAU	LOC6544123|XP_001971417.1|DERE
OG0005093	LOC117139442|XP_033157636.1|DMAU	LOC6545553|XP_015014088.1|DERE
OG0005094	LOC117141985|XP_033161685.1|DMAU	LOC6546256|XP_026833860.1|DERE
OG0005095	LOC117137498|XP_033154868.1|DMAU	LOC6548437|XP_026836038.1|DERE
OG0005096	LOC117144887|XP_033166203.1|DMAU	LOC6541547|XP_001968487.1|DERE
OG0005097	LOC117137276|XP_033154535.1|DMAU	LOC113564321|XP_026836721.1|DERE
OG0005098	LOC117136332|XP_033153081.1|DMAU	LOC6548644|XP_026835837.1|DERE
OG0005099	LOC117138064|XP_033155778.1|DMAU	LOC6548570|XP_001976675.1|DERE
OG0005100	LOC117138059|XP_033155772.1|DMAU	LOC6548571|XP_001976676.1|DERE
OG0005101	LOC117143599|XP_033164241.1|DMAU	LOC6553950|XP_001979460.1|DERE
OG0005102	LOC117137197|XP_033154414.1|DMAU	LOC6547663|XP_026836273.1|DERE
OG0005103	LOC117138118|XP_033155870.1|DMAU	LOC6548053|XP_001976514.1|DERE
OG0005104	LOC117149792|XP_033172714.1|DMAU	LOC6540680|XP_001970312.1|DERE
OG0005105	LOC117141589|XP_033160993.1|DMAU	LOC6543653|XP_001972953.1|DERE
OG0005106	LOC117139719|XP_033158128.1|DMAU	LOC6546377|XP_015013658.1|DERE
OG0005107	LOC117139839|XP_033158377.1|DMAU	LOC6543743|XP_001971702.1|DERE
OG0005108	LOC117138322|XP_033156245.1|DMAU	LOC6549217|XP_001975673.1|DERE
OG0005109	LOC117147359|XP_033170114.1|DMAU	LOC6551433|XP_001977140.1|DERE
OG0005110	LOC117141343|XP_033160637.1|DMAU	LOC6544221|XP_001973037.1|DERE
OG0005111	LOC117140927|XP_033160012.1|DMAU	LOC6544632|XP_015013858.1|DERE
OG0005112	LOC117140998|XP_033160140.1|DMAU	LOC6545578|XP_001971112.1|DERE
OG0005113	LOC117140931|XP_033160018.1|DMAU	LOC6544631|XP_001972021.1|DERE
OG0005114	LOC117140448|XP_033159265.1|DMAU	LOC6546482|XP_001971251.1|DERE
OG0005115	LOC117135208|XP_033151185.1|DMAU	LOC6540995|XP_026835547.1|DERE
OG0005116	LOC117140385|XP_033159142.1|DMAU	LOC6544017|XP_001973017.1|DERE
OG0005117	LOC117146621|XP_033168844.1|DMAU	LOC6555711|XP_026837993.1|DERE
OG0005118	LOC117145663|XP_033167290.1|DMAU	LOC6541725|XP_001969362.1|DERE
OG0005119	LOC117135468|XP_033151572.1|DMAU	LOC6546772|XP_026835810.1|DERE
OG0005120	LOC117140718|XP_033159674.1|DMAU	LOC6545949|XP_015013637.1|DERE
OG0005121	LOC117141420|XP_033160739.1|DMAU	LOC6545504|XP_001973344.1|DERE
OG0005122	LOC117140842|XP_033159857.1|DMAU	LOC6545368|XP_026832669.1|DERE
OG0005123	LOC117141131|XP_033160348.1|DMAU	LOC6546006|XP_001972818.1|DERE
OG0005124	LOC117139021|XP_033157006.1|DMAU	LOC6543933|XP_015014026.1|DERE
OG0005125	LOC117142010|XP_033161749.1|DMAU	LOC6544022|XP_001973022.3|DERE
OG0005126	LOC117140869|XP_033159899.1|DMAU	LOC6545677|XP_001971659.1|DERE
OG0005127	LOC117139450|XP_033157649.1|DMAU	LOC6546454|XP_026832490.1|DERE
OG0005128	LOC117135877|XP_033152312.1|DMAU	LOC6546611|XP_001975827.2|DERE
OG0005129	LOC117140496|XP_033159350.1|DMAU	LOC6546073|XP_015012953.1|DERE
OG0005130	LOC117139636|XP_033157987.1|DMAU	LOC6546117|XP_001973534.1|DERE
OG0005131	LOC117139045|XP_033157039.1|DMAU	LOC6544301|XP_001971443.2|DERE
OG0005132	LOC117139968|XP_033158560.1|DMAU	LOC6544034|XP_001972337.1|DERE
OG0005133	LOC117141465|XP_033160817.1|DMAU	LOC6545932|XP_026833535.1|DERE
OG0005134	LOC117140635|XP_033159552.1|DMAU	LOC6545306|XP_015013165.1|DERE
OG0005135	LOC117141823|XP_033161367.1|DMAU	LOC6546032|XP_001971217.1|DERE
OG0005136	LOC117141820|XP_033161363.1|DMAU	LOC6545992|XP_001971219.1|DERE
OG0005137	LOC117144898|XP_033166219.1|DMAU	LOC6554608|XP_026831824.1|DERE
OG0005138	LOC117140184|XP_033158851.1|DMAU	LOC6544670|XP_001972007.2|DERE
OG0005139	LOC117142064|XP_033161832.1|DMAU	LOC6545275|XP_001972064.2|DERE
OG0005140	LOC117135211|XP_033151190.1|DMAU	LOC6540828|XP_001968738.1|DERE
OG0005141	LOC117135581|XP_033151797.1|DMAU	LOC6548771|XP_001975426.1|DERE
OG0005142	LOC117140621|XP_033159531.1|DMAU	LOC6545388|XP_001971618.1|DERE
OG0005143	LOC117139218|XP_033157292.1|DMAU	LOC6545730|XP_026832418.1|DERE
OG0005144	LOC117141380|XP_033160681.1|DMAU	LOC6545393|XP_001971623.1|DERE
OG0005145	LOC117140945|XP_033160033.1|DMAU	LOC6545391|XP_001971621.1|DERE
OG0005146	LOC117142058|XP_033161824.1|DMAU	LOC6543733|XP_001973621.1|DERE
OG0005147	LOC117142060|XP_033161828.1|DMAU	LOC6543732|XP_026833273.1|DERE
OG0005148	LOC117139014|XP_033156999.1|DMAU	LOC6545623|XP_001972157.1|DERE
OG0005149	LOC117135773|XP_033152133.1|DMAU	LOC6546571|XP_001974561.1|DERE
OG0005150	LOC117139672|XP_033158040.1|DMAU	LOC6545259|XP_001973249.1|DERE
OG0005151	LOC117139011|XP_033156994.1|DMAU	LOC6543828|XP_001971878.1|DERE
OG0005152	LOC117140384|XP_033159141.1|DMAU	LOC6543754|XP_001971872.1|DERE
OG0005153	LOC117140381|XP_033159138.1|DMAU	LOC6543752|XP_001971870.1|DERE
OG0005154	LOC117140379|XP_033159134.1|DMAU	LOC6543750|XP_026833632.1|DERE
OG0005155	LOC117140850|XP_033159868.1|DMAU	LOC6545239|XP_001971031.2|DERE
OG0005156	LOC117142671|XP_033162695.1|DMAU	LOC6553559|XP_026832679.1|DERE
OG0005157	LOC117138377|XP_033156336.1|DMAU	LOC6548465|XP_001975184.2|DERE
OG0005158	LOC117139875|XP_033158423.1|DMAU	LOC6545212|XP_001972103.1|DERE
OG0005159	LOC117139632|XP_033157982.1|DMAU	LOC6544521|XP_001973047.1|DERE
OG0005160	LOC117141469|XP_033160823.1|DMAU	LOC6546220|XP_001972915.1|DERE
OG0005161	LOC117135946|XP_033152424.1|DMAU	LOC6547965|XP_026837109.1|DERE
OG0005162	LOC117147547|XP_033170375.1|DMAU	LOC6549850|XP_001977356.1|DERE
OG0005163	LOC117140483|XP_033159324.1|DMAU	LOC6543987|XP_001973728.1|DERE
OG0005164	LOC117140909|XP_033159972.1|DMAU	LOC26526949|XP_015014366.1|DERE
OG0005165	LOC117137206|XP_033154451.1|DMAU	LOC6541014|XP_001970758.1|DERE
OG0005166	LOC117144272|XP_033165264.1|DMAU	LOC6552479|XP_001978916.1|DERE
OG0005167	LOC117144275|XP_033165269.1|DMAU	LOC6552478|XP_001978915.1|DERE
OG0005168	LOC117141849|XP_033161414.1|DMAU	LOC6543909|XP_001972980.1|DERE
OG0005169	LOC117141411|XP_033160727.1|DMAU	LOC6543574|XP_001971834.2|DERE
OG0005170	LOC117141412|XP_033160728.1|DMAU	LOC6543573|XP_001971833.1|DERE
OG0005171	LOC117141528|XP_033160908.1|DMAU	LOC6543572|XP_001971832.1|DERE
OG0005172	LOC117135921|XP_033152380.1|DMAU	LOC6547840|XP_001975051.1|DERE
OG0005173	LOC117138296|XP_033156187.1|DMAU	LOC6541562|XP_001970706.2|DERE
OG0005174	LOC117137277|XP_033154537.1|DMAU	LOC6547801|XP_001976418.1|DERE
OG0005175	LOC117138554|XP_033156603.1|DMAU	LOC6547905|XP_001976399.1|DERE
OG0005176	LOC117137296|XP_033154559.1|DMAU	LOC6547220|XP_026836390.1|DERE
OG0005177	LOC117137331|XP_033154612.1|DMAU	LOC6547808|XP_001976401.1|DERE
OG0005178	LOC117141045|XP_033160218.1|DMAU	LOC6545810|XP_001971649.1|DERE
OG0005179	LOC117141916|XP_033161536.1|DMAU	LOC6545864|XP_001971633.1|DERE
OG0005180	LOC117139265|XP_033157376.1|DMAU	LOC6545605|XP_001971157.1|DERE
OG0005181	LOC117146382|XP_033168439.1|DMAU	LOC6550483|XP_026837401.1|DERE
OG0005182	LOC117137920|XP_033155557.1|DMAU	LOC6541963|XP_001970343.3|DERE
OG0005183	LOC117137754|XP_033155256.1|DMAU	LOC6542262|XP_026835417.1|DERE
