Orthogroup	DMAU.longest_only	DSAN.longest_only
OG0003403	LOC117135694|XP_033151989.1|DMAU	LOC120444649|XP_039480410.1|DSAN
OG0003404	LOC117142751|XP_033162823.1|DMAU	LOC120453905|XP_039494770.1|DSAN
OG0003405	LOC117137619|XP_033155041.1|DMAU	LOC120446222|XP_039483022.1|DSAN
OG0003406	LOC117145529|XP_033167114.1|DMAU	LOC120453419|XP_039494053.1|DSAN
OG0003407	LOC117145199|XP_033166652.1|DMAU	LOC120453420|XP_039494054.1|DSAN
OG0003408	LOC117143125|XP_033163505.1|DMAU	LOC120454093|XP_039495038.1|DSAN
OG0003409	LOC117144080|XP_033164985.1|DMAU	LOC120451233|XP_039490661.1|DSAN
OG0003410	LOC117143840|XP_033164583.1|DMAU	LOC120454682|XP_039496132.1|DSAN
OG0003411	LOC117144206|XP_033165146.1|DMAU	LOC120452354|XP_039492462.1|DSAN
OG0003412	LOC117145845|XP_033167549.1|DMAU	LOC120454348|XP_039495495.1|DSAN
OG0003413	LOC117144659|XP_033165850.1|DMAU	LOC120454089|XP_039495034.1|DSAN
OG0003414	LOC117141810|XP_033161352.1|DMAU	LOC120450379|XP_039489303.1|DSAN
OG0003415	LOC117148323|XP_033171546.1|DMAU	LOC120456821|XP_039499803.1|DSAN
OG0003416	LOC117142962|XP_033163180.1|DMAU	LOC120452866|XP_039493244.1|DSAN
OG0003417	LOC117145073|XP_033166481.1|DMAU	LOC120453078|XP_039493539.1|DSAN
OG0003418	LOC117146005|XP_033167816.1|DMAU	LOC120451148|XP_039490509.1|DSAN
OG0003419	LOC117145082|XP_033166490.1|DMAU	LOC120454126|XP_039495099.1|DSAN
OG0003420	LOC117145697|XP_033167329.1|DMAU	LOC120454124|XP_039495096.1|DSAN
OG0003421	LOC117145726|XP_033167366.1|DMAU	LOC120454552|XP_039495867.1|DSAN
OG0003422	LOC117145736|XP_033167387.1|DMAU	LOC120454567|XP_039495896.1|DSAN
OG0003423	LOC117135772|XP_033152131.1|DMAU	LOC120446922|XP_039484098.1|DSAN
OG0003424	LOC117142818|XP_033162925.1|DMAU	LOC120450895|XP_039490070.1|DSAN
OG0003425	LOC117143910|XP_033164715.1|DMAU	LOC120453856|XP_039494695.1|DSAN
OG0003426	LOC117145964|XP_033167756.1|DMAU	LOC120451319|XP_039490823.1|DSAN
OG0003427	LOC117144698|XP_033165913.1|DMAU	LOC120451666|XP_039491475.1|DSAN
OG0003428	LOC117139985|XP_033158580.1|DMAU	LOC120449535|XP_039487989.1|DSAN
OG0003429	LOC117136948|XP_033153988.1|DMAU	LOC120445435|XP_039481800.1|DSAN
OG0003430	LOC117146291|XP_033168194.1|DMAU	LOC120454869|XP_039496358.1|DSAN
OG0003431	LOC117145505|XP_033167076.1|DMAU	LOC120454369|XP_039495532.1|DSAN
OG0003432	LOC117144543|XP_033165670.1|DMAU	LOC120452984|XP_039493414.1|DSAN
OG0003433	LOC117143352|XP_033163913.1|DMAU	LOC120451816|XP_039491713.1|DSAN
OG0003434	LOC117146611|XP_033168827.1|DMAU	LOC120455132|XP_039496964.1|DSAN
OG0003435	LOC117142415|XP_033162259.1|DMAU	LOC120454701|XP_039496171.1|DSAN
OG0003436	LOC117145440|XP_033166988.1|DMAU	LOC120451446|XP_039491056.1|DSAN
OG0003437	LOC117145436|XP_033166979.1|DMAU	LOC120451443|XP_039491054.1|DSAN
OG0003438	LOC117145438|XP_033166984.1|DMAU	LOC120452132|XP_039492150.1|DSAN
OG0003439	LOC117142562|XP_033162504.1|DMAU	LOC120453398|XP_039494020.1|DSAN
OG0003440	LOC117142623|XP_033162609.1|DMAU	LOC120454188|XP_039495203.1|DSAN
OG0003441	LOC117144260|XP_033165253.1|DMAU	LOC120452964|XP_039493394.1|DSAN
OG0003442	LOC117145369|XP_033166883.1|DMAU	LOC120453944|XP_039494824.1|DSAN
OG0003443	LOC117141241|XP_033160494.1|DMAU	LOC120449604|XP_039488106.1|DSAN
OG0003444	LOC117141503|XP_033160880.1|DMAU	LOC120449623|XP_039488140.1|DSAN
OG0003445	LOC117148808|XP_033172343.1|DMAU	LOC120457296|XP_039500711.1|DSAN
OG0003446	LOC117146858|XP_033169322.1|DMAU	LOC120455575|XP_039497874.1|DSAN
OG0003447	LOC117146263|XP_033168125.1|DMAU	LOC120454907|XP_039496524.1|DSAN
OG0003448	LOC117144069|XP_033164970.1|DMAU	LOC120450752|XP_039489809.1|DSAN
OG0003449	LOC117144226|XP_033165181.1|DMAU	LOC120451246|XP_039490695.1|DSAN
OG0003450	LOC117145551|XP_033167139.1|DMAU	LOC120451259|XP_039490720.1|DSAN
OG0003451	LOC117142672|XP_033162696.1|DMAU	LOC120450940|XP_039490141.1|DSAN
OG0003452	LOC117144164|XP_033165090.1|DMAU	LOC120450938|XP_039490139.1|DSAN
OG0003453	LOC117139769|XP_033158256.1|DMAU	LOC120449978|XP_039488620.1|DSAN
OG0003454	LOC117144873|XP_033166176.1|DMAU	LOC120452830|XP_039493174.1|DSAN
OG0003455	LOC117144025|XP_033164874.1|DMAU	LOC120452448|XP_039492612.1|DSAN
OG0003456	LOC117138679|XP_033156823.1|DMAU	LOC120444463|XP_039480067.1|DSAN
OG0003457	LOC117145481|XP_033167049.1|DMAU	LOC120451949|XP_039491904.1|DSAN
OG0003458	LOC117145397|XP_033166923.1|DMAU	LOC120452814|XP_039493151.1|DSAN
OG0003459	LOC117145936|XP_033167704.1|DMAU	LOC120451648|XP_039491448.1|DSAN
OG0003460	LOC117145675|XP_033167300.1|DMAU	LOC120451197|XP_039490582.1|DSAN
OG0003461	LOC117142519|XP_033162450.1|DMAU	LOC120450800|XP_039489900.1|DSAN
OG0003462	LOC117139815|XP_033158337.1|DMAU	LOC120449570|XP_039488056.1|DSAN
OG0003463	LOC117143500|XP_033164111.1|DMAU	LOC120452507|XP_039492693.1|DSAN
OG0003464	LOC117143770|XP_033164489.1|DMAU	LOC120452581|XP_039492799.1|DSAN
OG0003465	LOC117144228|XP_033165184.1|DMAU	LOC120451247|XP_039490696.1|DSAN
OG0003466	LOC117144112|XP_033165023.1|DMAU	LOC120452246|XP_039492307.1|DSAN
OG0003467	LOC117145972|XP_033167768.1|DMAU	LOC120452202|XP_039492255.1|DSAN
OG0003468	LOC117145785|XP_033167455.1|DMAU	LOC120452369|XP_039492494.1|DSAN
OG0003469	LOC117142548|XP_033162489.1|DMAU	LOC120453652|XP_039494380.1|DSAN
OG0003470	LOC117144296|XP_033165292.1|DMAU	LOC120451746|XP_039491600.1|DSAN
OG0003471	LOC117150905|XP_033173941.1|DMAU	LOC120446881|XP_039484024.1|DSAN
OG0003472	LOC117150180|XP_033172905.1|DMAU	LOC120445038|XP_039481064.1|DSAN
OG0003473	LOC117144600|XP_033165785.1|DMAU	LOC120455811|XP_039498209.1|DSAN
OG0003474	LOC117144220|XP_033165164.1|DMAU	LOC120451825|XP_039491729.1|DSAN
OG0003475	LOC117144056|XP_033164954.1|DMAU	LOC120454131|XP_039495112.1|DSAN
OG0003477	LOC117142748|XP_033162817.1|DMAU	LOC120453900|XP_039494757.1|DSAN
OG0003478	LOC117145310|XP_033166794.1|DMAU	LOC120451174|XP_039490545.1|DSAN
OG0003479	LOC117142442|XP_033162296.1|DMAU	LOC120452790|XP_039493116.1|DSAN
OG0003480	LOC117144617|XP_033165802.1|DMAU	LOC120452885|XP_039493274.1|DSAN
OG0003481	LOC117145109|XP_033166520.1|DMAU	LOC120453433|XP_039494074.1|DSAN
OG0003482	LOC117144699|XP_033165914.1|DMAU	LOC120452095|XP_039492104.1|DSAN
OG0003483	LOC117143508|XP_033164121.1|DMAU	LOC120454180|XP_039495195.1|DSAN
OG0003484	LOC117144638|XP_033165825.1|DMAU	LOC120452796|XP_039493125.1|DSAN
OG0003485	LOC117144563|XP_033165699.1|DMAU	LOC120454210|XP_039495240.1|DSAN
OG0003486	LOC117144948|XP_033166294.1|DMAU	LOC120453739|XP_039494505.1|DSAN
OG0003487	LOC117145733|XP_033167384.1|DMAU	LOC120454564|XP_039495892.1|DSAN
OG0003488	LOC117142936|XP_033163139.1|DMAU	LOC120451046|XP_039490335.1|DSAN
OG0003489	LOC117142417|XP_033162261.1|DMAU	LOC120451183|XP_039490558.1|DSAN
OG0003490	LOC117143583|XP_033164222.1|DMAU	LOC120451057|XP_039490347.1|DSAN
OG0003491	LOC117144615|XP_033165800.1|DMAU	LOC120453463|XP_039494114.1|DSAN
OG0003492	LOC117142666|XP_033162689.1|DMAU	LOC120453963|XP_039494847.1|DSAN
OG0003493	LOC117144350|XP_033165354.1|DMAU	LOC120452959|XP_039493383.1|DSAN
OG0003494	LOC117142617|XP_033162593.1|DMAU	LOC120452481|XP_039492663.1|DSAN
OG0003495	LOC117150960|XP_033174030.1|DMAU	LOC120444473|XP_039480085.1|DSAN
OG0003496	LOC117144239|XP_033165200.1|DMAU	LOC120452561|XP_039492775.1|DSAN
OG0003497	LOC117143579|XP_033164217.1|DMAU	LOC120452040|XP_039492026.1|DSAN
OG0003498	LOC117141680|XP_033161167.1|DMAU	LOC120448286|XP_039486151.1|DSAN
OG0003499	LOC117143465|XP_033164067.1|DMAU	LOC120452787|XP_039493113.1|DSAN
OG0003500	LOC117142621|XP_033162603.1|DMAU	LOC120446808|XP_039483904.1|DSAN
OG0003501	LOC117143132|XP_033163514.1|DMAU	LOC120451983|XP_039491945.1|DSAN
OG0003502	LOC117145570|XP_033167166.1|DMAU	LOC120453563|XP_039494250.1|DSAN
OG0003503	LOC117142618|XP_033162594.1|DMAU	LOC120451150|XP_039490511.1|DSAN
OG0003504	LOC117143278|XP_033163748.1|DMAU	LOC120451261|XP_039490723.1|DSAN
OG0003505	LOC117144791|XP_033166059.1|DMAU	LOC120454260|XP_039495342.1|DSAN
OG0003506	LOC117143855|XP_033164608.1|DMAU	LOC120450961|XP_039490182.1|DSAN
OG0003507	LOC117144475|XP_033165538.1|DMAU	LOC120452085|XP_039492083.1|DSAN
OG0003508	LOC117139444|XP_033157640.1|DMAU	LOC120447569|XP_039484963.1|DSAN
OG0003509	LOC117143189|XP_033163616.1|DMAU	LOC120453745|XP_039494511.1|DSAN
OG0003510	LOC117142276|XP_033162047.1|DMAU	LOC120450966|XP_039490191.1|DSAN
OG0003511	LOC117142596|XP_033162562.1|DMAU	LOC120450965|XP_039490189.1|DSAN
OG0003512	LOC117145175|XP_033166615.1|DMAU	LOC120453153|XP_039493643.1|DSAN
OG0003513	LOC117143474|XP_033164079.1|DMAU	LOC120454232|XP_039495269.1|DSAN
OG0003514	LOC117144924|XP_033166266.1|DMAU	LOC120453609|XP_039494318.1|DSAN
OG0003515	LOC117135767|XP_033152124.1|DMAU	LOC120446154|XP_039482917.1|DSAN
OG0003516	LOC117143211|XP_033163648.1|DMAU	LOC120451972|XP_039491932.1|DSAN
OG0003517	LOC117144469|XP_033165525.1|DMAU	LOC120451204|XP_039490591.1|DSAN
OG0003518	LOC117144991|XP_033166353.1|DMAU	LOC120453714|XP_039494471.1|DSAN
OG0003519	LOC117139094|XP_033157113.1|DMAU	LOC120448692|XP_039486776.1|DSAN
OG0003520	LOC117141020|XP_033160185.1|DMAU	LOC120450608|XP_039489677.1|DSAN
OG0003521	LOC117142074|XP_033161844.1|DMAU	LOC120448216|XP_039486029.1|DSAN
OG0003522	LOC117137485|XP_033154855.1|DMAU	LOC120443992|XP_039479402.1|DSAN
OG0003523	LOC117150957|XP_033174027.1|DMAU	LOC120444472|XP_039480083.1|DSAN
OG0003524	LOC117148943|XP_033172559.1|DMAU	LOC120455759|XP_039498131.1|DSAN
OG0003525	LOC117136094|XP_033152664.1|DMAU	LOC120444326|XP_039479810.1|DSAN
OG0003526	LOC117143473|XP_033164078.1|DMAU	LOC120452044|XP_039492030.1|DSAN
OG0003527	LOC117136653|XP_033153540.1|DMAU	LOC120444083|XP_039479537.1|DSAN
OG0003529	LOC117135222|XP_033151229.1|DMAU	LOC120444136|XP_039479636.1|DSAN
OG0003530	LOC117139308|XP_033157443.1|DMAU	LOC120449766|XP_039488338.1|DSAN
OG0003531	LOC117145649|XP_033167269.1|DMAU	LOC120450744|XP_039489801.1|DSAN
OG0003532	LOC117141885|XP_033161470.1|DMAU	LOC120450245|XP_039489066.1|DSAN
OG0003533	LOC117140062|XP_033158698.1|DMAU	LOC120448919|XP_039487076.1|DSAN
OG0003534	LOC117140772|XP_033159747.1|DMAU	LOC120448274|XP_039486136.1|DSAN
OG0003535	LOC117141761|XP_033161278.1|DMAU	LOC120450326|XP_039489223.1|DSAN
OG0003536	LOC117138163|XP_033155934.1|DMAU	LOC120444902|XP_039480830.1|DSAN
OG0003537	LOC117136751|XP_033153674.1|DMAU	LOC120446349|XP_039483210.1|DSAN
OG0003538	LOC117136641|XP_033153524.1|DMAU	LOC120445735|XP_039482239.1|DSAN
OG0003539	LOC117136085|XP_033152649.1|DMAU	LOC120445147|XP_039481241.1|DSAN
OG0003540	LOC117139745|XP_033158196.1|DMAU	LOC120449086|XP_039487324.1|DSAN
OG0003541	LOC117142348|XP_033162158.1|DMAU	LOC120451333|XP_039490844.1|DSAN
OG0003542	LOC117138651|XP_033156769.1|DMAU	LOC120443968|XP_039479368.1|DSAN
OG0003543	LOC117148408|XP_033171667.1|DMAU	LOC120455108|XP_039496928.1|DSAN
OG0003544	LOC117140660|XP_033159595.1|DMAU	LOC120449191|XP_039487479.1|DSAN
OG0003545	LOC117140480|XP_033159321.1|DMAU	LOC120448532|XP_039486507.1|DSAN
OG0003546	LOC117139402|XP_033157561.1|DMAU	LOC120448681|XP_039486754.1|DSAN
OG0003547	LOC117138635|XP_033156738.1|DMAU	LOC120447196|XP_039484622.1|DSAN
OG0003548	LOC117137921|XP_033155560.1|DMAU	LOC120443758|XP_039478959.1|DSAN
OG0003549	LOC117136774|XP_033153713.1|DMAU	LOC120453647|XP_039494378.1|DSAN
OG0003550	LOC117138451|XP_033156465.1|DMAU	LOC120450727|XP_039489800.1|DSAN
OG0003551	LOC117136858|XP_033153848.1|DMAU	LOC120444840|XP_039480731.1|DSAN
OG0003552	LOC117138128|XP_033155884.1|DMAU	LOC120457812|XP_039501243.1|DSAN
OG0003553	LOC117136931|XP_033153963.1|DMAU	LOC120450138|XP_039488941.1|DSAN
OG0003554	LOC117141345|XP_033160639.1|DMAU	LOC120449868|XP_039488461.1|DSAN
OG0003555	LOC117141269|XP_033160530.1|DMAU	LOC120449942|XP_039488577.1|DSAN
OG0003556	LOC117139805|XP_033158319.1|DMAU	LOC120450591|XP_039489646.1|DSAN
OG0003557	LOC117139811|XP_033158332.1|DMAU	LOC120450592|XP_039489648.1|DSAN
OG0003558	LOC117139001|XP_033156980.1|DMAU	LOC120450125|XP_039488880.1|DSAN
OG0003559	LOC117139282|XP_033157400.1|DMAU	LOC120448050|XP_039485728.1|DSAN
OG0003560	LOC117141098|XP_033160305.1|DMAU	LOC120449485|XP_039487896.1|DSAN
OG0003561	LOC117137628|XP_033155050.1|DMAU	LOC120444409|XP_039479964.1|DSAN
OG0003562	LOC117136791|XP_033153738.1|DMAU	LOC120446918|XP_039484093.1|DSAN
OG0003563	LOC117143110|XP_033163483.1|DMAU	LOC120451836|XP_039491746.1|DSAN
OG0003564	LOC117140348|XP_033159089.1|DMAU	LOC120447563|XP_039484953.1|DSAN
OG0003565	LOC117140241|XP_033158934.1|DMAU	LOC120448945|XP_039487125.1|DSAN
OG0003566	LOC117143040|XP_033163368.1|DMAU	LOC120450851|XP_039489995.1|DSAN
OG0003567	LOC117136326|XP_033153071.1|DMAU	LOC120447248|XP_039484707.1|DSAN
OG0003568	LOC117135565|XP_033151763.1|DMAU	LOC120444124|XP_039479613.1|DSAN
OG0003569	LOC117140136|XP_033158793.1|DMAU	LOC120447833|XP_039485371.1|DSAN
OG0003570	LOC117138581|XP_033156647.1|DMAU	LOC120458769|XP_039502477.1|DSAN
OG0003571	LOC117140695|XP_033159648.1|DMAU	LOC120449371|XP_039487736.1|DSAN
OG0003572	LOC117136604|XP_033153478.1|DMAU	LOC120446905|XP_039484064.1|DSAN
OG0003573	LOC117135820|XP_033152219.1|DMAU	LOC120444344|XP_039479851.1|DSAN
OG0003574	LOC117139243|XP_033157344.1|DMAU	LOC120449229|XP_039487534.1|DSAN
OG0003575	LOC117139962|XP_033158552.1|DMAU	LOC120448245|XP_039486088.1|DSAN
OG0003576	LOC117140662|XP_033159597.1|DMAU	LOC120449044|XP_039487269.1|DSAN
OG0003577	LOC117141880|XP_033161460.1|DMAU	LOC120447923|XP_039485516.1|DSAN
OG0003578	LOC117141076|XP_033160265.1|DMAU	LOC120450273|XP_039489123.1|DSAN
OG0003579	LOC117135883|XP_033152320.1|DMAU	LOC120444614|XP_039480330.1|DSAN
OG0003580	LOC117135424|XP_033151470.1|DMAU	LOC120445180|XP_039481326.1|DSAN
OG0003581	LOC117142111|XP_033161898.1|DMAU	LOC120450410|XP_039489347.1|DSAN
OG0003582	LOC117141725|XP_033161234.1|DMAU	LOC120448482|XP_039486445.1|DSAN
OG0003583	LOC117136213|XP_033152872.1|DMAU	LOC120445678|XP_039482171.1|DSAN
OG0003584	LOC117138464|XP_033156481.1|DMAU	LOC120457510|XP_039500996.1|DSAN
OG0003585	LOC117140161|XP_033158825.1|DMAU	LOC120450063|XP_039488769.1|DSAN
OG0003586	LOC117146302|XP_033168229.1|DMAU	LOC120454918|XP_039496582.1|DSAN
OG0003587	LOC117150925|XP_033173981.1|DMAU	LOC120447703|XP_039485169.1|DSAN
OG0003588	LOC117142982|XP_033163224.1|DMAU	LOC120451691|XP_039491520.1|DSAN
OG0003589	LOC117137034|XP_033154130.1|DMAU	LOC120445942|XP_039482542.1|DSAN
OG0003590	LOC117139448|XP_033157646.1|DMAU	LOC120447572|XP_039484968.1|DSAN
OG0003591	LOC117140063|XP_033158699.1|DMAU	LOC120447908|XP_039485491.1|DSAN
OG0003592	LOC117141015|XP_033160166.1|DMAU	LOC120448320|XP_039486201.1|DSAN
OG0003593	LOC117140261|XP_033158957.1|DMAU	LOC120450512|XP_039489509.1|DSAN
OG0003594	LOC117141670|XP_033161156.1|DMAU	LOC120447605|XP_039485010.1|DSAN
OG0003595	LOC117136953|XP_033153993.1|DMAU	LOC120446082|XP_039482799.1|DSAN
OG0003596	LOC117136176|XP_033152809.1|DMAU	LOC120446060|XP_039482773.1|DSAN
OG0003597	LOC117138160|XP_033155928.1|DMAU	LOC120444848|XP_039480746.1|DSAN
OG0003598	LOC117140815|XP_033159811.1|DMAU	LOC120449224|XP_039487530.1|DSAN
OG0003599	LOC117136408|XP_033153203.1|DMAU	LOC120458025|XP_039501464.1|DSAN
OG0003600	LOC117139737|XP_033158169.1|DMAU	LOC120449363|XP_039487714.1|DSAN
OG0003601	LOC117137461|XP_033154796.1|DMAU	LOC120458175|XP_039501670.1|DSAN
OG0003602	LOC117136417|XP_033153217.1|DMAU	LOC120445080|XP_039481139.1|DSAN
OG0003603	LOC117141200|XP_033160442.1|DMAU	LOC120449574|XP_039488062.1|DSAN
OG0003604	LOC117151026|XP_033174126.1|DMAU	LOC120447096|XP_039484436.1|DSAN
OG0003605	LOC117144415|XP_033165447.1|DMAU	LOC120451523|XP_039491226.1|DSAN
OG0003606	LOC117136285|XP_033153011.1|DMAU	LOC120446947|XP_039484133.1|DSAN
OG0003607	LOC117135889|XP_033152327.1|DMAU	LOC120444756|XP_039480618.1|DSAN
OG0003608	LOC117141184|XP_033160413.1|DMAU	LOC120447966|XP_039485591.1|DSAN
OG0003609	LOC117136807|XP_033153763.1|DMAU	LOC120454847|XP_039496290.1|DSAN
OG0003610	LOC117140294|XP_033159022.1|DMAU	LOC120448940|XP_039487118.1|DSAN
OG0003611	LOC117140918|XP_033159993.1|DMAU	LOC120450295|XP_039489160.1|DSAN
OG0003612	LOC117137947|XP_033155600.1|DMAU	LOC120446739|XP_039483797.1|DSAN
OG0003613	LOC117136657|XP_033153549.1|DMAU	LOC120450696|XP_039489748.1|DSAN
OG0003614	LOC117136658|XP_033153550.1|DMAU	LOC120450712|XP_039489749.1|DSAN
OG0003615	LOC117138550|XP_033156600.1|DMAU	LOC120444549|XP_039480233.1|DSAN
OG0003616	LOC117135998|XP_033152504.1|DMAU	LOC120444541|XP_039480224.1|DSAN
OG0003617	LOC117135870|XP_033152296.1|DMAU	LOC120446865|XP_039484001.1|DSAN
OG0003618	LOC117135869|XP_033152294.1|DMAU	LOC120446861|XP_039483994.1|DSAN
OG0003619	LOC117135690|XP_033151983.1|DMAU	LOC120445367|XP_039481674.1|DSAN
OG0003620	LOC117137359|XP_033154651.1|DMAU	LOC120445756|XP_039482272.1|DSAN
OG0003621	LOC117139730|XP_033158158.1|DMAU	LOC120450291|XP_039489155.1|DSAN
OG0003622	LOC117139728|XP_033158155.1|DMAU	LOC120450288|XP_039489140.1|DSAN
OG0003623	LOC117135943|XP_033152415.1|DMAU	LOC120446495|XP_039483437.1|DSAN
OG0003624	LOC117138406|XP_033156375.1|DMAU	LOC120445432|XP_039481796.1|DSAN
OG0003625	LOC117136655|XP_033153546.1|DMAU	LOC120449178|XP_039487458.1|DSAN
OG0003626	LOC117137849|XP_033155448.1|DMAU	LOC120445925|XP_039482518.1|DSAN
OG0003627	LOC117136634|XP_033153516.1|DMAU	LOC120446955|XP_039484142.1|DSAN
OG0003628	LOC117137927|XP_033155569.1|DMAU	LOC120444053|XP_039479491.1|DSAN
OG0003629	LOC117136465|XP_033153287.1|DMAU	LOC120445339|XP_039481609.1|DSAN
OG0003630	LOC117136186|XP_033152822.1|DMAU	LOC120444528|XP_039480209.1|DSAN
OG0003631	LOC117139397|XP_033157555.1|DMAU	LOC120448265|XP_039486121.1|DSAN
OG0003632	LOC117140373|XP_033159129.1|DMAU	LOC120449894|XP_039488510.1|DSAN
OG0003633	LOC117137763|XP_033155273.1|DMAU	LOC120444467|XP_039480073.1|DSAN
OG0003634	LOC117140633|XP_033159549.1|DMAU	LOC120448450|XP_039486400.1|DSAN
OG0003635	LOC117140176|XP_033158842.1|DMAU	LOC120448531|XP_039486506.1|DSAN
OG0003636	LOC117136534|XP_033153374.1|DMAU	LOC120444164|XP_039479680.1|DSAN
OG0003637	LOC117138308|XP_033156203.1|DMAU	LOC120447110|XP_039484465.1|DSAN
OG0003638	LOC117139443|XP_033157638.1|DMAU	LOC120450547|XP_039489585.1|DSAN
OG0003639	LOC117139987|XP_033158588.1|DMAU	LOC120450022|XP_039488697.1|DSAN
OG0003640	LOC117135435|XP_033151490.1|DMAU	LOC120446290|XP_039483116.1|DSAN
OG0003641	LOC117137833|XP_033155413.1|DMAU	LOC120445058|XP_039481117.1|DSAN
OG0003642	LOC117137992|XP_033155668.1|DMAU	LOC120457373|XP_039500847.1|DSAN
OG0003643	LOC117137363|XP_033154655.1|DMAU	LOC120446890|XP_039484041.1|DSAN
OG0003644	LOC117136368|XP_033153140.1|DMAU	LOC120457493|XP_039500982.1|DSAN
OG0003645	LOC117139162|XP_033157212.1|DMAU	LOC120449758|XP_039488328.1|DSAN
OG0003646	LOC117140647|XP_033159578.1|DMAU	LOC120448368|XP_039486271.1|DSAN
OG0003647	LOC117141897|XP_033161489.1|DMAU	LOC120448233|XP_039486067.1|DSAN
OG0003648	LOC117139010|XP_033156998.1|DMAU	LOC120456884|XP_039499917.1|DSAN
OG0003649	LOC117143206|XP_033163642.1|DMAU	LOC120453680|XP_039494429.1|DSAN
OG0003650	LOC117147374|XP_033170134.1|DMAU	LOC120455961|XP_039498439.1|DSAN
OG0003651	LOC117142775|XP_033162854.1|DMAU	LOC120453595|XP_039494291.1|DSAN
OG0003652	LOC117141422|XP_033160742.1|DMAU	LOC120448268|XP_039486126.1|DSAN
OG0003653	LOC117141156|XP_033160386.1|DMAU	LOC120450550|XP_039489589.1|DSAN
OG0003654	LOC117142038|XP_033161799.1|DMAU	LOC120450350|XP_039489258.1|DSAN
OG0003655	LOC117136530|XP_033153406.1|DMAU	LOC120446251|XP_039483056.1|DSAN
OG0003656	LOC117139384|XP_033157536.1|DMAU	LOC120448003|XP_039485650.1|DSAN
OG0003657	LOC117141125|XP_033160340.1|DMAU	LOC120449090|XP_039487332.1|DSAN
OG0003658	LOC117145358|XP_033166871.1|DMAU	LOC120453977|XP_039494863.1|DSAN, LOC120454491|XP_039495771.1|DSAN
OG0003659	LOC117141165|XP_033160393.1|DMAU	LOC120449619|XP_039488137.1|DSAN
OG0003660	LOC117141631|XP_033161062.1|DMAU	LOC120450303|XP_039489175.1|DSAN
OG0003661	LOC117139788|XP_033158293.1|DMAU	LOC120450094|XP_039488822.1|DSAN
OG0003662	LOC117139971|XP_033158563.1|DMAU	LOC120450636|XP_039489720.1|DSAN
OG0003663	LOC117141881|XP_033161463.1|DMAU	LOC120447926|XP_039485519.1|DSAN
OG0003664	LOC117141396|XP_033160704.1|DMAU	LOC120447917|XP_039485503.1|DSAN
OG0003665	LOC117137714|XP_033155178.1|DMAU	LOC120458635|XP_039502293.1|DSAN
OG0003666	LOC117138093|XP_033155834.1|DMAU	LOC120443950|XP_039479332.1|DSAN
OG0003667	LOC117140855|XP_033159873.1|DMAU	LOC120449898|XP_039488515.1|DSAN
OG0003668	LOC117135549|XP_033151734.1|DMAU	LOC120453669|XP_039494425.1|DSAN
OG0003669	LOC117137700|XP_033155160.1|DMAU	LOC120446229|XP_039483030.1|DSAN
OG0003670	LOC117137698|XP_033155159.1|DMAU	LOC120446224|XP_039483024.1|DSAN
OG0003671	LOC117135537|XP_033151707.1|DMAU	LOC120444586|XP_039480283.1|DSAN
OG0003672	LOC117144253|XP_033165223.1|DMAU	LOC120450740|XP_039489792.1|DSAN
OG0003673	LOC117136278|XP_033153001.1|DMAU	LOC120445104|XP_039481180.1|DSAN
OG0003674	LOC117137734|XP_033155205.1|DMAU	LOC120444892|XP_039480812.1|DSAN
OG0003675	LOC117137591|XP_033154993.1|DMAU	LOC120447588|XP_039484993.1|DSAN
OG0003676	LOC117137588|XP_033154987.1|DMAU	LOC120447560|XP_039484951.1|DSAN
OG0003677	LOC117139409|XP_033157577.1|DMAU	LOC120450271|XP_039489118.1|DSAN, LOC120457500|XP_039500989.1|DSAN
OG0003678	LOC117139601|XP_033157923.1|DMAU	LOC120450234|XP_039489046.1|DSAN
OG0003679	LOC117141005|XP_033160151.1|DMAU	LOC120447772|XP_039485258.1|DSAN
OG0003680	LOC117135888|XP_033152326.1|DMAU	LOC120444754|XP_039480617.1|DSAN
OG0003681	LOC117136622|XP_033153501.1|DMAU	LOC120447186|XP_039484609.1|DSAN
OG0003682	LOC117145166|XP_033166605.1|DMAU	LOC120454059|XP_039494998.1|DSAN
OG0003683	LOC117135758|XP_033152107.1|DMAU	LOC120446990|XP_039484225.1|DSAN
OG0003684	LOC117141572|XP_033160976.1|DMAU	LOC120450222|XP_039489033.1|DSAN
OG0003685	LOC117140061|XP_033158695.1|DMAU	LOC120448920|XP_039487077.1|DSAN
OG0003686	LOC117135656|XP_033151930.1|DMAU	LOC120445791|XP_039482335.1|DSAN
OG0003687	LOC117135774|XP_033152134.1|DMAU	LOC120446921|XP_039484097.1|DSAN
OG0003688	LOC117135993|XP_033152499.1|DMAU	LOC120445622|XP_039482069.1|DSAN
OG0003689	LOC117140506|XP_033159366.1|DMAU	LOC120449042|XP_039487264.1|DSAN
OG0003690	LOC117140764|XP_033159738.1|DMAU	LOC120448373|XP_039486277.1|DSAN
OG0003691	LOC117141290|XP_033160557.1|DMAU	LOC120449991|XP_039488635.1|DSAN
OG0003692	LOC117135506|XP_033151628.1|DMAU	LOC120454858|XP_039496375.1|DSAN
OG0003693	LOC117141769|XP_033161291.1|DMAU	LOC120450365|XP_039489283.1|DSAN
OG0003694	LOC117139675|XP_033158043.1|DMAU	LOC120447891|XP_039485436.1|DSAN
