Orthogroup	DMAU.longest_only	DBIA.longest_only
OG0006057	LOC117139654|XP_033158006.1|DMAU	LOC108030590|XP_016959055.1|DBIA
OG0006058	LOC117143124|XP_033163504.1|DMAU	LOC108031847|XP_016961088.1|DBIA
OG0006059	LOC117139238|XP_033157336.1|DMAU	LOC108035900|XP_016967148.1|DBIA
OG0006060	LOC117139239|XP_033157339.1|DMAU	LOC108035903|XP_016967153.1|DBIA
OG0006061	LOC117146639|XP_033168862.1|DMAU	LOC108027546|XP_016954488.1|DBIA
OG0006062	LOC117143220|XP_033163659.1|DMAU	LOC108024519|XP_016949959.1|DBIA
OG0006063	LOC117150382|XP_033173136.1|DMAU	LOC108034061|XP_016964308.1|DBIA
OG0006064	LOC117138442|XP_033156444.1|DMAU	LOC108036396|XP_016967999.1|DBIA
OG0006065	LOC117141990|XP_033161720.1|DMAU	LOC108035455|XP_016966583.1|DBIA
OG0006066	LOC117137335|XP_033154616.1|DMAU	LOC108030240|XP_016958533.1|DBIA
OG0006067	LOC117138542|XP_033156576.1|DMAU	LOC108029478|XP_016957221.1|DBIA
OG0006068	LOC117148824|XP_033172363.1|DMAU	LOC108024141|XP_016949412.1|DBIA
OG0006069	LOC117140683|XP_033159630.1|DMAU	LOC108028567|XP_016955963.1|DBIA
OG0006070	LOC117141286|XP_033160547.1|DMAU	LOC108030927|XP_016959610.1|DBIA
OG0006071	LOC117144234|XP_033165193.1|DMAU	LOC108024691|XP_016950257.1|DBIA
OG0006072	LOC117141998|XP_033161737.1|DMAU	LOC108034521|XP_016964934.1|DBIA
OG0006073	LOC117141129|XP_033160346.1|DMAU	LOC108031132|XP_016959838.1|DBIA
OG0006074	LOC117148528|XP_033171832.1|DMAU	LOC108026238|XP_016952566.1|DBIA
OG0006075	LOC117147332|XP_033170077.1|DMAU	LOC108023789|XP_016948916.1|DBIA
OG0006076	LOC117136758|XP_033153685.1|DMAU	LOC108023110|XP_016947865.1|DBIA
OG0006077	LOC117139990|XP_033158589.1|DMAU	LOC108030853|XP_016959484.1|DBIA
OG0006078	LOC117139403|XP_033157562.1|DMAU	LOC108030873|XP_016959517.1|DBIA
OG0006079	LOC117139635|XP_033157985.1|DMAU	LOC108028527|XP_016955907.1|DBIA
OG0006080	LOC117139082|XP_033157089.1|DMAU	LOC108030615|XP_016959098.1|DBIA
OG0006081	LOC117136457|XP_033153274.1|DMAU	LOC108036656|XP_016968424.1|DBIA
OG0006082	LOC117137575|XP_033154972.1|DMAU	LOC108036326|XP_016967828.1|DBIA
OG0006083	LOC117141937|XP_033161568.1|DMAU	LOC108035912|XP_016967172.1|DBIA
OG0006084	LOC117140215|XP_033158895.1|DMAU	LOC108030611|XP_016959092.1|DBIA
OG0006085	LOC117140454|XP_033159276.1|DMAU	LOC108030917|XP_016959600.1|DBIA
OG0006086	LOC117139706|XP_033158111.1|DMAU	LOC108030932|XP_016959616.1|DBIA
OG0006087	LOC117136847|XP_033153831.1|DMAU	LOC108036614|XP_016968366.1|DBIA
OG0006088	LOC117140964|XP_033160078.1|DMAU	LOC108028780|XP_016956248.1|DBIA
OG0006089	LOC117148096|XP_033171200.1|DMAU	LOC108032628|XP_016962061.1|DBIA
OG0006090	LOC117139615|XP_033157959.1|DMAU	LOC108035496|XP_016966638.1|DBIA
OG0006091	LOC117141531|XP_033160912.1|DMAU	LOC108035330|XP_016966397.1|DBIA
OG0006092	LOC117147321|XP_033170063.1|DMAU	LOC108033193|XP_016962926.1|DBIA
OG0006093	LOC117138261|XP_033156116.1|DMAU	LOC108036354|XP_016967919.1|DBIA
OG0006094	LOC117139110|XP_033157138.1|DMAU	LOC108030640|XP_016959140.1|DBIA
OG0006095	LOC117138152|XP_033155921.1|DMAU	LOC108036602|XP_016968353.1|DBIA
OG0006096	LOC117136130|XP_033152724.1|DMAU	LOC108022793|XP_016947411.1|DBIA
OG0006097	LOC117141736|XP_033161245.1|DMAU	LOC108028451|XP_016955778.1|DBIA
OG0006098	LOC117135172|XP_033151129.1|DMAU	LOC108036852|XP_016968713.1|DBIA
OG0006099	LOC117138289|XP_033156158.1|DMAU	LOC108030032|XP_016958079.1|DBIA
OG0006100	LOC117137627|XP_033155049.1|DMAU	LOC108022174|XP_016946507.1|DBIA
OG0006101	LOC117141939|XP_033161582.1|DMAU	LOC108034010|XP_016964229.1|DBIA
OG0006102	LOC117138526|XP_033156555.1|DMAU	LOC108026868|XP_016953542.1|DBIA
OG0006103	LOC117148791|XP_033172294.1|DMAU	LOC108025740|XP_016951817.1|DBIA
OG0006104	LOC117146972|XP_033169532.1|DMAU	LOC108022032|XP_016946366.1|DBIA
OG0006105	LOC117146965|XP_033169524.1|DMAU	LOC108022028|XP_016946363.1|DBIA
OG0006106	LOC117140577|XP_033159470.1|DMAU	LOC108030871|XP_016959513.1|DBIA
OG0006107	LOC117137113|XP_033154296.1|DMAU	LOC108022863|XP_016947529.1|DBIA
OG0006108	LOC117148552|XP_033171877.1|DMAU	LOC108023524|XP_016948566.1|DBIA
OG0006109	LOC117140547|XP_033159432.1|DMAU	LOC108030838|XP_016959456.1|DBIA
OG0006110	LOC117139187|XP_033157245.1|DMAU	LOC108035908|XP_016967164.1|DBIA
OG0006111	LOC117135756|XP_033152103.1|DMAU	LOC108022736|XP_016947314.1|DBIA
OG0006112	LOC117138457|XP_033156475.1|DMAU	LOC108026566|XP_016953006.1|DBIA
OG0006113	LOC117140992|XP_033160133.1|DMAU	LOC108035641|XP_016966835.1|DBIA
OG0006114	LOC117145731|XP_033167382.1|DMAU	LOC108026343|XP_016952737.1|DBIA
OG0006115	LOC117137280|XP_033154542.1|DMAU	LOC108023072|XP_016947812.1|DBIA
OG0006116	LOC117136272|XP_033152992.1|DMAU	LOC108030308|XP_016958633.1|DBIA
OG0006117	LOC117138249|XP_033156095.1|DMAU	LOC108022710|XP_016947273.1|DBIA
OG0006118	LOC117135813|XP_033152209.1|DMAU	LOC108036494|XP_016968174.1|DBIA
OG0006119	LOC117135497|XP_033151610.1|DMAU	LOC108029692|XP_016957642.1|DBIA
OG0006120	LOC117135650|XP_033151925.1|DMAU	LOC108023129|XP_016947888.1|DBIA
OG0006121	LOC117139152|XP_033157201.1|DMAU	LOC108030827|XP_016959434.1|DBIA
OG0006122	LOC117146301|XP_033168224.1|DMAU	LOC108024913|XP_016950597.1|DBIA
OG0006123	LOC117137645|XP_033155071.1|DMAU	LOC108023068|XP_016947805.1|DBIA
OG0006124	LOC117145686|XP_033167319.1|DMAU	LOC108026382|XP_016952791.1|DBIA
OG0006125	LOC117139492|XP_033157705.1|DMAU	LOC108035898|XP_016967145.1|DBIA
OG0006126	LOC117141669|XP_033161154.1|DMAU	LOC108028583|XP_016955981.1|DBIA
OG0006127	LOC117139381|XP_033157530.1|DMAU	LOC108030609|XP_016959090.1|DBIA
OG0006128	LOC117139955|XP_033158538.1|DMAU	LOC108030657|XP_016959168.1|DBIA
OG0006129	LOC117139163|XP_033157213.1|DMAU	LOC108030623|XP_016959115.1|DBIA
OG0006130	LOC117141860|XP_033161431.1|DMAU	LOC108030638|XP_016959137.1|DBIA
OG0006131	LOC117142125|XP_033161912.1|DMAU	LOC108030566|XP_016958955.1|DBIA
OG0006132	LOC117140668|XP_033159607.1|DMAU	LOC108030694|XP_016959219.1|DBIA
OG0006133	LOC117141861|XP_033161432.1|DMAU	LOC108030639|XP_016959138.1|DBIA
OG0006134	LOC117141785|XP_033161309.1|DMAU	LOC108030601|XP_016959074.1|DBIA
OG0006135	LOC117139099|XP_033157118.1|DMAU	LOC108030564|XP_016958951.1|DBIA
OG0006136	LOC117139494|XP_033157710.1|DMAU	LOC108035904|XP_016967158.1|DBIA
OG0006137	LOC117141405|XP_033160719.1|DMAU	LOC108034588|XP_016965010.1|DBIA
OG0006138	LOC117137350|XP_033154640.1|DMAU	LOC108029791|XP_016957791.1|DBIA
OG0006139	LOC117138200|XP_033156019.1|DMAU	LOC108029614|XP_016957488.1|DBIA
OG0006140	LOC117136899|XP_033153904.1|DMAU	LOC108026827|XP_016953487.1|DBIA
OG0006141	LOC117136967|XP_033154027.1|DMAU	LOC108036475|XP_016968145.1|DBIA
OG0006142	LOC117139227|XP_033157318.1|DMAU	LOC108035917|XP_016967182.1|DBIA
OG0006143	LOC117140651|XP_033159581.1|DMAU	LOC108028637|XP_016956050.1|DBIA
OG0006144	LOC117141103|XP_033160316.1|DMAU	LOC108034837|XP_016965446.1|DBIA
OG0006145	LOC117141782|XP_033161305.1|DMAU	LOC108034496|XP_016964891.1|DBIA
OG0006146	LOC117150823|XP_033173780.1|DMAU	LOC108036083|XP_016967521.1|DBIA
OG0006147	LOC117144502|XP_033165582.1|DMAU	LOC108031075|XP_016959769.1|DBIA
OG0006148	LOC117141757|XP_033161271.1|DMAU	LOC108028387|XP_016955688.1|DBIA
OG0006149	LOC117141752|XP_033161265.1|DMAU	LOC108028656|XP_016956071.1|DBIA
OG0006150	LOC117141749|XP_033161263.1|DMAU	LOC108028654|XP_016956069.1|DBIA
OG0006151	LOC117150390|XP_033173182.1|DMAU	LOC108034478|XP_016964864.1|DBIA
OG0006152	LOC117143632|XP_033164299.1|DMAU	LOC108026339|XP_016952732.1|DBIA
OG0006153	LOC117137387|XP_033154694.1|DMAU	LOC108036663|XP_016968434.1|DBIA
OG0006154	LOC117145903|XP_033167644.1|DMAU	LOC108026349|XP_016952744.1|DBIA
OG0006155	LOC117144590|XP_033165759.1|DMAU	LOC108031072|XP_016959767.1|DBIA
OG0006156	LOC117142258|XP_033162011.1|DMAU	LOC108031596|XP_016960663.1|DBIA
OG0006157	LOC117138123|XP_033155875.1|DMAU	LOC108026865|XP_016953540.1|DBIA
OG0006158	LOC117140632|XP_033159547.1|DMAU	LOC108035621|XP_016966799.1|DBIA
OG0006159	LOC117135501|XP_033151614.1|DMAU	LOC108023085|XP_016947827.1|DBIA
OG0006160	LOC117138121|XP_033155873.1|DMAU	LOC108026864|XP_016953539.1|DBIA
OG0006161	LOC117135686|XP_033151979.1|DMAU	LOC108036467|XP_016968131.1|DBIA
OG0006162	LOC117146281|XP_033168172.1|DMAU	LOC108024906|XP_016950566.1|DBIA
OG0006163	LOC117137887|XP_033155508.1|DMAU	LOC108022412|XP_016946788.1|DBIA
OG0006165	LOC117141402|XP_033160715.1|DMAU	LOC108030752|XP_016959288.1|DBIA
OG0006166	LOC117142242|XP_033161989.1|DMAU	LOC108032422|XP_016961731.1|DBIA
OG0006167	LOC117136748|XP_033153671.1|DMAU	LOC108026915|XP_016953614.1|DBIA
OG0006168	LOC117146918|XP_033169436.1|DMAU	LOC108028174|XP_016955358.1|DBIA
OG0006169	LOC117148107|XP_033171216.1|DMAU	LOC108032173|XP_016961519.1|DBIA
OG0006170	LOC117137961|XP_033155622.1|DMAU	LOC108026665|XP_016953201.1|DBIA
OG0006171	LOC117140430|XP_033159237.1|DMAU, LOC117145566|XP_033167161.1|DMAU	LOC108034452|XP_016964826.1|DBIA
OG0006172	LOC117139226|XP_033157317.1|DMAU	LOC108028010|XP_016955128.1|DBIA
OG0006173	LOC117150739|XP_033173664.1|DMAU	LOC108027708|XP_016954746.1|DBIA
OG0006173	LOC117143961|XP_033164789.1|DMAU	LOC108027714|XP_016954754.1|DBIA
OG0006174	LOC117141554|XP_033160951.1|DMAU, LOC117139940|XP_033158515.1|DMAU	LOC108028045|XP_016955171.1|DBIA, LOC108028127|XP_016955269.1|DBIA
OG0006175	LOC117136306|XP_033153044.1|DMAU	LOC108022777|XP_016947380.1|DBIA
OG0006176	LOC117144540|XP_033165665.1|DMAU	LOC108033585|XP_016963419.1|DBIA
OG0006177	LOC117140765|XP_033159739.1|DMAU	LOC108034726|XP_016965155.1|DBIA
OG0006178	LOC117137973|XP_033155636.1|DMAU	LOC108022178|XP_016946519.1|DBIA
OG0006178	LOC117137971|XP_033155634.1|DMAU	LOC108022219|XP_016946562.1|DBIA
OG0006179	LOC117143418|XP_033164012.1|DMAU, LOC117144115|XP_033165025.1|DMAU	LOC108029877|XP_016957857.1|DBIA, LOC108027024|XP_016953707.1|DBIA
OG0006181	LOC117142393|XP_033162230.1|DMAU	LOC108031551|XP_016960582.1|DBIA
OG0006182	LOC117143147|XP_033163535.1|DMAU	LOC108031786|XP_016960988.1|DBIA
OG0006183	LOC117144231|XP_033165190.1|DMAU	LOC108031892|XP_016961149.1|DBIA
OG0006184	LOC117144351|XP_033165357.1|DMAU	LOC108032197|XP_016961542.1|DBIA
OG0006185	LOC117143277|XP_033163747.1|DMAU	LOC108026422|XP_016952840.1|DBIA
OG0006186	LOC117143167|XP_033163569.1|DMAU	LOC108032024|XP_016961323.1|DBIA
OG0006187	LOC117145207|XP_033166662.1|DMAU	LOC108025535|XP_016951553.1|DBIA
OG0006188	LOC117146535|XP_033168697.1|DMAU	LOC108023586|XP_016948673.1|DBIA
OG0006189	LOC117146536|XP_033168701.1|DMAU	LOC108023588|XP_016948680.1|DBIA
OG0006190	LOC117142316|XP_033162113.1|DMAU	LOC108031717|XP_016960875.1|DBIA
OG0006191	LOC117144899|XP_033166220.1|DMAU	LOC108024588|XP_016950085.1|DBIA
OG0006192	LOC117147345|XP_033170095.1|DMAU	LOC108023271|XP_016948045.1|DBIA
OG0006193	LOC117146795|XP_033169226.1|DMAU	LOC108023998|XP_016949227.1|DBIA
OG0006194	LOC117147624|XP_033170478.1|DMAU	LOC108025844|XP_016951998.1|DBIA
OG0006195	LOC117147853|XP_033170819.1|DMAU	LOC108026664|XP_016953197.1|DBIA
OG0006196	LOC117143489|XP_033164094.1|DMAU	LOC108032237|XP_016961589.1|DBIA
OG0006197	LOC117146294|XP_033168196.1|DMAU	LOC108035994|XP_016967346.1|DBIA
OG0006198	LOC117148944|XP_033172560.1|DMAU	LOC108023289|XP_016948070.1|DBIA
OG0006199	LOC117143745|XP_033164446.1|DMAU	LOC108026132|XP_016952335.1|DBIA
OG0006200	LOC117144741|XP_033165985.1|DMAU	LOC108024833|XP_016950456.1|DBIA
OG0006201	LOC117146717|XP_033169034.1|DMAU	LOC108035784|XP_016966994.1|DBIA
OG0006202	LOC117148022|XP_033171083.1|DMAU	LOC108035756|XP_016966943.1|DBIA
OG0006203	LOC117148742|XP_033172204.1|DMAU	LOC108033066|XP_016962716.1|DBIA
OG0006204	LOC117143381|XP_033163952.1|DMAU	LOC108024809|XP_016950421.1|DBIA
OG0006205	LOC117146863|XP_033169336.1|DMAU	LOC108023568|XP_016948649.1|DBIA
OG0006206	LOC117147761|XP_033170673.1|DMAU	LOC108025923|XP_016952102.1|DBIA
OG0006207	LOC117135110|XP_033151017.1|DMAU	LOC108033651|XP_016963575.1|DBIA
OG0006208	LOC117142095|XP_033161869.1|DMAU	LOC108029928|XP_016957915.1|DBIA
OG0006209	LOC117148694|XP_033172128.1|DMAU	LOC108024014|XP_016949262.1|DBIA
OG0006210	LOC117148804|XP_033172310.1|DMAU	LOC108023362|XP_016948234.1|DBIA
OG0006211	LOC117150307|XP_033173023.1|DMAU	LOC108032762|XP_016962247.1|DBIA
OG0006212	LOC117150303|XP_033173017.1|DMAU	LOC108032761|XP_016962245.1|DBIA
OG0006213	LOC117144071|XP_033164972.1|DMAU	LOC108024936|XP_016950624.1|DBIA
OG0006214	LOC117146700|XP_033168987.1|DMAU	LOC108025860|XP_016952017.1|DBIA
OG0006215	LOC117148565|XP_033171910.1|DMAU	LOC108028853|XP_016956326.1|DBIA
OG0006216	LOC117144163|XP_033165089.1|DMAU	LOC108025428|XP_016951404.1|DBIA
OG0006217	LOC117147617|XP_033170465.1|DMAU	LOC108023492|XP_016948509.1|DBIA
OG0006218	LOC117143603|XP_033164249.1|DMAU	LOC108032639|XP_016962074.1|DBIA
OG0006219	LOC117147894|XP_033170888.1|DMAU	LOC108023370|XP_016948263.1|DBIA
OG0006220	LOC117141105|XP_033160318.1|DMAU	LOC108028815|XP_016956291.1|DBIA
OG0006221	LOC117142924|XP_033163112.1|DMAU	LOC108025522|XP_016951533.1|DBIA
OG0006222	LOC117142925|XP_033163114.1|DMAU	LOC108025048|XP_016950793.1|DBIA
OG0006223	LOC117147275|XP_033169999.1|DMAU	LOC108027580|XP_016954583.1|DBIA
OG0006224	LOC117146864|XP_033169339.1|DMAU	LOC108023417|XP_016948379.1|DBIA
OG0006225	LOC117147762|XP_033170677.1|DMAU	LOC108036367|XP_016967943.1|DBIA
OG0006226	LOC117137801|XP_033155364.1|DMAU	LOC108036248|XP_016967746.1|DBIA
OG0006227	LOC117147357|XP_033170112.1|DMAU	LOC108032557|XP_016961930.1|DBIA
OG0006228	LOC117136410|XP_033153209.1|DMAU	LOC108026623|XP_016953124.1|DBIA
OG0006229	LOC117146266|XP_033168132.1|DMAU	LOC108035980|XP_016967296.1|DBIA
OG0006230	LOC117147716|XP_033170606.1|DMAU	LOC108024610|XP_016950118.1|DBIA
OG0006231	LOC117146753|XP_033169133.1|DMAU	LOC108023960|XP_016949155.1|DBIA
OG0006232	LOC117147757|XP_033170659.1|DMAU	LOC108025809|XP_016951941.1|DBIA
OG0006233	LOC117146861|XP_033169329.1|DMAU	LOC108025816|XP_016951956.1|DBIA
OG0006234	LOC117147829|XP_033170778.1|DMAU	LOC108024827|XP_016950447.1|DBIA
OG0006235	LOC117148844|XP_033172388.1|DMAU	LOC108027596|XP_016954603.1|DBIA
OG0006236	LOC117147999|XP_033171046.1|DMAU	LOC108026533|XP_016952973.1|DBIA
OG0006237	LOC117148230|XP_033171414.1|DMAU	LOC108023238|XP_016948003.1|DBIA
OG0006238	LOC117147506|XP_033170301.1|DMAU	LOC108025853|XP_016952009.1|DBIA
OG0006239	LOC117148913|XP_033172523.1|DMAU	LOC108033352|XP_016963155.1|DBIA
OG0006240	LOC117145753|XP_033167409.1|DMAU	LOC108025414|XP_016951385.1|DBIA
OG0006241	LOC117147827|XP_033170777.1|DMAU	LOC108024826|XP_016950446.1|DBIA
OG0006242	LOC117148137|XP_033171255.1|DMAU	LOC108036242|XP_016967743.1|DBIA
OG0006243	LOC117144678|XP_033165892.1|DMAU	LOC108032123|XP_016961445.1|DBIA
OG0006244	LOC117144500|XP_033165577.1|DMAU	LOC108032005|XP_016961292.1|DBIA
OG0006245	LOC117142808|XP_033162907.1|DMAU	LOC108031635|XP_016960731.1|DBIA
OG0006246	LOC117148178|XP_033171337.1|DMAU	LOC108025737|XP_016951814.1|DBIA
OG0006247	LOC117136040|XP_033152567.1|DMAU	LOC108026393|XP_016952843.1|DBIA, LOC108036394|XP_016967995.1|DBIA
OG0006248	LOC117144595|XP_033165766.1|DMAU	LOC108032153|XP_016961488.1|DBIA
OG0006249	LOC117138602|XP_033156697.1|DMAU	LOC108027848|XP_016954929.1|DBIA
OG0006250	LOC117146903|XP_033169403.1|DMAU	LOC108033104|XP_016962793.1|DBIA
OG0006251	LOC117144978|XP_033166336.1|DMAU	LOC108025508|XP_016951519.1|DBIA
OG0006252	LOC117144975|XP_033166331.1|DMAU	LOC108027403|XP_016954330.1|DBIA
OG0006253	LOC117148177|XP_033171336.1|DMAU	LOC108025736|XP_016951813.1|DBIA
OG0006254	LOC117143068|XP_033163420.1|DMAU	LOC108033950|XP_016964130.1|DBIA
OG0006255	LOC117143607|XP_033164250.1|DMAU	LOC108031972|XP_016961255.1|DBIA
OG0006256	LOC117146569|XP_033168760.1|DMAU	LOC108033076|XP_016962734.1|DBIA
OG0006257	LOC117148114|XP_033171224.1|DMAU	LOC108023506|XP_016948534.1|DBIA
OG0006258	LOC117148692|XP_033172127.1|DMAU	LOC108033133|XP_016962845.1|DBIA
OG0006259	LOC117143258|XP_033163720.1|DMAU	LOC108031326|XP_016960065.1|DBIA
OG0006260	LOC117148115|XP_033171226.1|DMAU	LOC108023507|XP_016948536.1|DBIA
OG0006261	LOC117138321|XP_033156249.1|DMAU	LOC108034290|XP_016964639.1|DBIA
OG0006262	LOC117147701|XP_033170580.1|DMAU	LOC108027601|XP_016954611.1|DBIA
OG0006263	LOC117147051|XP_033169692.1|DMAU	LOC108024226|XP_016949587.1|DBIA
OG0006264	LOC117146556|XP_033168745.1|DMAU	LOC108023186|XP_016947917.1|DBIA
OG0006265	LOC117135847|XP_033152255.1|DMAU	LOC108036508|XP_016968200.1|DBIA
OG0006266	LOC117146555|XP_033168744.1|DMAU	LOC108023342|XP_016948172.1|DBIA
OG0006267	LOC117148103|XP_033171210.1|DMAU	LOC108033150|XP_016962864.1|DBIA
OG0006268	LOC117135989|XP_033152495.1|DMAU	LOC108026802|XP_016953453.1|DBIA
OG0006269	LOC117144546|XP_033165673.1|DMAU	LOC108031896|XP_016961152.1|DBIA
OG0006270	LOC117147927|XP_033170954.1|DMAU	LOC108027522|XP_016954454.1|DBIA
OG0006271	LOC117144685|XP_033165900.1|DMAU	LOC108032091|XP_016961406.1|DBIA
OG0006272	LOC117146368|XP_033168411.1|DMAU	LOC108024009|XP_016949243.1|DBIA
OG0006273	LOC117136514|XP_033153349.1|DMAU	LOC108030403|XP_016958777.1|DBIA
OG0006274	LOC117148222|XP_033171403.1|DMAU	LOC108035662|XP_016966899.1|DBIA
OG0006275	LOC117148513|XP_033171810.1|DMAU	LOC108025849|XP_016952001.1|DBIA
OG0006276	LOC117140121|XP_033158775.1|DMAU	LOC108027940|XP_016955061.1|DBIA
OG0006277	LOC117143760|XP_033164467.1|DMAU	LOC108027358|XP_016954269.1|DBIA
OG0006278	LOC117147266|XP_033169981.1|DMAU	LOC108023253|XP_016948023.1|DBIA
OG0006279	LOC117146664|XP_033168898.1|DMAU	LOC108025795|XP_016951919.1|DBIA
OG0006280	LOC117148729|XP_033172173.1|DMAU	LOC108028881|XP_016956378.1|DBIA
OG0006281	LOC117148727|XP_033172170.1|DMAU	LOC108028882|XP_016956382.1|DBIA
OG0006282	LOC117148010|XP_033171060.1|DMAU	LOC108024683|XP_016950249.1|DBIA
OG0006283	LOC117145077|XP_033166485.1|DMAU	LOC108024532|XP_016949987.1|DBIA
OG0006284	LOC117140521|XP_033159390.1|DMAU	LOC108035516|XP_016966668.1|DBIA
OG0006285	LOC117143047|XP_033163385.1|DMAU	LOC108024950|XP_016950673.1|DBIA
OG0006286	LOC117143357|XP_033163921.1|DMAU	LOC108025512|XP_016951534.1|DBIA
OG0006287	LOC117148530|XP_033171835.1|DMAU	LOC108025942|XP_016952129.1|DBIA
OG0006288	LOC117145594|XP_033167199.1|DMAU	LOC108025069|XP_016950816.1|DBIA
OG0006289	LOC117143091|XP_033163460.1|DMAU	LOC108024171|XP_016949485.1|DBIA
OG0006290	LOC117146713|XP_033169023.1|DMAU	LOC108023392|XP_016948302.1|DBIA
OG0006291	LOC117150264|XP_033172961.1|DMAU	LOC108036761|XP_016968582.1|DBIA
OG0006292	LOC117146838|XP_033169280.1|DMAU	LOC108024703|XP_016950273.1|DBIA
OG0006293	LOC117139465|XP_033157667.1|DMAU	LOC108028909|XP_016956420.1|DBIA
OG0006294	LOC117146787|XP_033169215.1|DMAU	LOC108023997|XP_016949226.1|DBIA
OG0006295	LOC117147324|XP_033170066.1|DMAU	LOC108023596|XP_016948691.1|DBIA
OG0006296	LOC117146914|XP_033169430.1|DMAU	LOC108024163|XP_016949465.1|DBIA
OG0006297	LOC117148793|XP_033172296.1|DMAU	LOC108023497|XP_016948518.1|DBIA
OG0006298	LOC117146789|XP_033169218.1|DMAU	LOC108024044|XP_016949309.1|DBIA
OG0006299	LOC117147606|XP_033170446.1|DMAU	LOC108025705|XP_016951736.1|DBIA
OG0006300	LOC117147396|XP_033170156.1|DMAU	LOC108025810|XP_016951946.1|DBIA
OG0006301	LOC117148499|XP_033171792.1|DMAU	LOC108025882|XP_016952046.1|DBIA
OG0006302	LOC117147059|XP_033169705.1|DMAU	LOC108025813|XP_016951950.1|DBIA
OG0006303	LOC117135651|XP_033151926.1|DMAU	LOC108030138|XP_016958342.1|DBIA
OG0006304	LOC117142578|XP_033162537.1|DMAU	LOC108024654|XP_016950202.1|DBIA
OG0006305	LOC117142619|XP_033162595.1|DMAU	LOC108024660|XP_016950211.1|DBIA
OG0006306	LOC117143198|XP_033163629.1|DMAU	LOC108026201|XP_016952488.1|DBIA
OG0006307	LOC117145780|XP_033167450.1|DMAU	LOC108023875|XP_016949044.1|DBIA
OG0006308	LOC117148094|XP_033171197.1|DMAU	LOC108033164|XP_016962885.1|DBIA
OG0006309	LOC117147422|XP_033170190.1|DMAU	LOC108023983|XP_016949200.1|DBIA
OG0006310	LOC117142735|XP_033162796.1|DMAU	LOC108027344|XP_016954251.1|DBIA
OG0006311	LOC117147183|XP_033169875.1|DMAU	LOC108023902|XP_016949077.1|DBIA
OG0006312	LOC117148231|XP_033171415.1|DMAU	LOC108024050|XP_016949316.1|DBIA
OG0006313	LOC117146411|XP_033168501.1|DMAU	LOC108023792|XP_016948920.1|DBIA
OG0006314	LOC117146749|XP_033169117.1|DMAU	LOC108032987|XP_016962554.1|DBIA
OG0006315	LOC117144835|XP_033166114.1|DMAU	LOC108025308|XP_016951195.1|DBIA
OG0006316	LOC117146495|XP_033168633.1|DMAU	LOC108028886|XP_016956391.1|DBIA
OG0006317	LOC117148906|XP_033172505.1|DMAU	LOC108022031|XP_016946365.1|DBIA
OG0006318	LOC117147394|XP_033170154.1|DMAU	LOC108024198|XP_016949536.1|DBIA
OG0006319	LOC117135805|XP_033152195.1|DMAU	LOC108036437|XP_016968066.1|DBIA
OG0006320	LOC117147339|XP_033170085.1|DMAU	LOC108023753|XP_016948879.1|DBIA
OG0006321	LOC117146957|XP_033169510.1|DMAU	LOC108023225|XP_016947987.1|DBIA
OG0006322	LOC117148723|XP_033172166.1|DMAU	LOC108023237|XP_016948002.1|DBIA
OG0006323	LOC117148463|XP_033171727.1|DMAU	LOC108025625|XP_016951649.1|DBIA
OG0006324	LOC117148156|XP_033171280.1|DMAU	LOC108023496|XP_016948516.1|DBIA
OG0006325	LOC117143431|XP_033164028.1|DMAU	LOC108031852|XP_016961094.1|DBIA
OG0006326	LOC117140835|XP_033159835.1|DMAU	LOC108030667|XP_016959183.1|DBIA
OG0006327	LOC117142714|XP_033162764.1|DMAU	LOC108025476|XP_016951477.1|DBIA
OG0006328	LOC117144547|XP_033165674.1|DMAU	LOC108031352|XP_016960106.1|DBIA
OG0006329	LOC117148859|XP_033172414.1|DMAU	LOC108033059|XP_016962693.1|DBIA
OG0006330	LOC117142272|XP_033162039.1|DMAU	LOC108026298|XP_016952668.1|DBIA
OG0006331	LOC117146528|XP_033168689.1|DMAU	LOC108033132|XP_016962844.1|DBIA
OG0006332	LOC117146646|XP_033168871.1|DMAU	LOC108036088|XP_016967531.1|DBIA
OG0006333	LOC117148671|XP_033172078.1|DMAU	LOC108033100|XP_016962786.1|DBIA
OG0006334	LOC117147151|XP_033169823.1|DMAU	LOC108023386|XP_016948282.1|DBIA
OG0006335	LOC117145907|XP_033167651.1|DMAU	LOC108031981|XP_016961265.1|DBIA
OG0006336	LOC117146410|XP_033168500.1|DMAU	LOC108025743|XP_016951820.1|DBIA
OG0006337	LOC117147388|XP_033170149.1|DMAU	LOC108032076|XP_016961389.1|DBIA
OG0006338	LOC117144310|XP_033165313.1|DMAU	LOC108024984|XP_016950721.1|DBIA
OG0006339	LOC117147682|XP_033170552.1|DMAU	LOC108025888|XP_016952054.1|DBIA
OG0006340	LOC117148577|XP_033171935.1|DMAU	LOC108025837|XP_016951984.1|DBIA
OG0006341	LOC117147226|XP_033169929.1|DMAU	LOC108023480|XP_016948490.1|DBIA
OG0006342	LOC117147509|XP_033170309.1|DMAU	LOC108023696|XP_016948809.1|DBIA
OG0006343	LOC117148064|XP_033171146.1|DMAU	LOC108023239|XP_016948006.1|DBIA
OG0006344	LOC117147681|XP_033170550.1|DMAU	LOC108033006|XP_016962620.1|DBIA
