Orthogroup	DMAU.longest_only	DMEL.longest_only
OG0005965	LOC117138263|XP_033156118.1|DMAU	CG30010|NP_724847.2|DMEL
OG0005966	LOC117136067|XP_033152607.1|DMAU	ana3|NP_610765.1|DMEL
OG0005967	LOC117135417|XP_033151460.1|DMAU	RpS18|NP_476964.1|DMEL
OG0005968	LOC117138397|XP_033156364.1|DMAU	Ate1|NP_001261101.1|DMEL
OG0005969	LOC117137539|XP_033154927.1|DMAU	alpha-Catr|NP_726389.4|DMEL
OG0005970	LOC117140624|XP_033159534.1|DMAU	CG11811|NP_648408.1|DMEL
OG0005971	LOC117136074|XP_033152618.1|DMAU	mRpL53|NP_725343.1|DMEL
OG0005972	LOC117140106|XP_033158756.1|DMAU	fbl|NP_524870.1|DMEL
OG0005973	LOC117140676|XP_033159621.1|DMAU	Prp3|NP_649156.1|DMEL
OG0005974	LOC117139645|XP_033157995.1|DMAU	eRF1|NP_001262105.1|DMEL
OG0005975	LOC117140107|XP_033158760.1|DMAU	CG5498|NP_730525.2|DMEL
OG0005976	LOC117145412|XP_033166945.1|DMAU	Tgs1|NP_732316.2|DMEL
OG0005977	LOC117137152|XP_033154353.1|DMAU	maf-S|NP_001286639.1|DMEL
OG0005978	LOC117138577|XP_033156641.1|DMAU	CG6984|NP_611187.1|DMEL
OG0005979	LOC117136579|XP_033153441.1|DMAU	Spt-I|NP_610842.1|DMEL
OG0005980	LOC117136431|XP_033153236.1|DMAU	CG11123|NP_610276.1|DMEL
OG0005981	LOC117148237|XP_033171427.1|DMAU	CkIIbeta|NP_996415.1|DMEL
OG0005982	LOC117137080|XP_033154200.1|DMAU	CG11141|NP_610282.1|DMEL
OG0005983	LOC117147570|XP_033170406.1|DMAU	CG14234|NP_001356951.1|DMEL
OG0005984	LOC117146879|XP_033169362.1|DMAU	wcy|NP_001259636.1|DMEL
OG0005985	LOC117148439|XP_033171703.1|DMAU	CG11122|NP_572685.2|DMEL
OG0005986	LOC117148419|XP_033171678.1|DMAU	Arp8|NP_573251.1|DMEL
OG0005987	LOC117146885|XP_033169372.1|DMAU	l_1_G0289|NP_572621.1|DMEL
OG0005988	LOC117137685|XP_033155145.1|DMAU	Sln|NP_610706.1|DMEL
OG0005989	LOC117135626|XP_033151885.1|DMAU	fl_2_d|NP_523732.2|DMEL
OG0005990	LOC117138401|XP_033156370.1|DMAU	Nup75|NP_611300.2|DMEL
OG0005991	LOC117137396|XP_033154708.1|DMAU	Pgi|NP_523663.1|DMEL
OG0005992	LOC117141723|XP_033161231.1|DMAU	hay|NP_001137931.1|DMEL
OG0005993	LOC117141724|XP_033161233.1|DMAU	E_z_|NP_001261682.1|DMEL
OG0005994	LOC117141718|XP_033161224.1|DMAU	M6|NP_001262166.1|DMEL
OG0005995	LOC117141096|XP_033160303.1|DMAU	CG13248|NP_649219.1|DMEL
OG0005996	LOC117141208|XP_033160453.1|DMAU	ORMDL|NP_730669.1|DMEL
OG0005997	LOC117136510|XP_033153344.1|DMAU	Taf5|NP_476957.1|DMEL
OG0005998	LOC117141787|XP_033161312.1|DMAU	CG13458|NP_648748.1|DMEL
OG0005999	LOC117140734|XP_033159703.1|DMAU	Cypl|NP_523874.1|DMEL
OG0006000	LOC117137904|XP_033155534.1|DMAU	Psi|NP_995862.1|DMEL
OG0006001	LOC117140020|XP_033158642.1|DMAU	CG34342|NP_001097509.3|DMEL
OG0006002	LOC117136381|XP_033153163.1|DMAU	Cpes|NP_477376.1|DMEL
OG0006003	LOC117140528|XP_033159403.1|DMAU	mnd|NP_524074.1|DMEL
OG0006004	LOC117144490|XP_033165566.1|DMAU	Hus1-like|NP_477426.1|DMEL
OG0006005	LOC117138331|XP_033156258.1|DMAU	CG13220|NP_610664.1|DMEL
OG0006006	LOC117135789|XP_033152172.1|DMAU	Hmg-2|NP_611553.1|DMEL
OG0006007	LOC117136881|XP_033153876.1|DMAU	Ttc7|NP_652063.1|DMEL
OG0006008	LOC117137393|XP_033155111.1|DMAU	CG3558|NP_001137777.1|DMEL
OG0006009	LOC117138988|XP_033156950.1|DMAU	ZnT77C|NP_649233.2|DMEL
OG0006010	LOC117142048|XP_033161812.1|DMAU	Wnk|NP_001262171.2|DMEL
OG0006011	LOC117141771|XP_033161293.1|DMAU	NitFhit|NP_525122.1|DMEL
OG0006012	LOC117141324|XP_033160610.1|DMAU	Mob2|NP_729715.2|DMEL
OG0006013	LOC117138504|XP_033156527.1|DMAU	NAT1|NP_001033943.2|DMEL
OG0006014	LOC117138987|XP_033156949.1|DMAU	Vps36|NP_648660.1|DMEL
OG0006015	LOC117138221|XP_033156057.1|DMAU	Rpb12|NP_001097319.1|DMEL
OG0006016	LOC117137392|XP_033154701.1|DMAU	lin|NP_524815.1|DMEL
OG0006017	LOC117137690|XP_033155150.1|DMAU	wash|NP_610739.1|DMEL
OG0006018	LOC117138548|XP_033156595.1|DMAU	CG15118|NP_611396.1|DMEL
OG0006019	LOC117136222|XP_033152888.1|DMAU	CG42497|NP_001163242.1|DMEL
OG0006020	LOC117139209|XP_033157277.1|DMAU	Hpd|NP_730536.1|DMEL
OG0006021	LOC117141734|XP_033161242.1|DMAU	Hip1|NP_648597.2|DMEL
OG0006022	LOC117144190|XP_033165133.1|DMAU	beta'COP|NP_524836.2|DMEL
OG0006023	LOC117143430|XP_033164027.1|DMAU	RpL27|NP_651417.1|DMEL
OG0006024	LOC117146522|XP_033168678.1|DMAU	para|NP_001259619.1|DMEL
OG0006025	LOC117138616|XP_033156715.1|DMAU	Cam|NP_523710.1|DMEL
OG0006026	LOC117144015|XP_033164861.1|DMAU	CG5326|NP_651060.1|DMEL
OG0006027	LOC117138500|XP_033156520.1|DMAU	arr|NP_524737.2|DMEL
OG0006028	LOC117137165|XP_033154368.1|DMAU	Tfb1|NP_610957.1|DMEL
OG0006029	LOC117137397|XP_033154709.1|DMAU	CCT8|NP_610418.1|DMEL
OG0006030	LOC117146021|XP_033167843.1|DMAU	Rpb10|NP_651280.1|DMEL
OG0006031	LOC117136914|XP_033153939.1|DMAU	Drep1|NP_001260909.1|DMEL
OG0006032	LOC117147280|XP_033170010.1|DMAU	CG34120|NP_001285513.1|DMEL
OG0006033	LOC117137691|XP_033155152.1|DMAU	CG33964|NP_001033941.1|DMEL
OG0006034	LOC117143433|XP_033164031.1|DMAU	Ir93a|NP_650924.3|DMEL
OG0006035	LOC117142532|XP_033162469.1|DMAU	Pbp45|NP_650499.1|DMEL
OG0006036	LOC117139382|XP_033157535.1|DMAU	CG4382|NP_609301.2|DMEL
OG0006037	LOC117135931|XP_033152395.1|DMAU	mspo|NP_725407.1|DMEL
OG0006038	LOC117142736|XP_033162797.1|DMAU	CG1218|NP_649589.1|DMEL
OG0006039	LOC117136728|XP_033153649.1|DMAU	Ptr|NP_001246145.1|DMEL
OG0006040	LOC117136280|XP_033153004.1|DMAU	CG13344|NP_610915.2|DMEL
OG0006041	LOC117147967|XP_033171008.1|DMAU	cm|NP_788873.1|DMEL
OG0006042	LOC117138188|XP_033155978.1|DMAU	fus|NP_524691.1|DMEL
OG0006043	LOC117140602|XP_033159504.1|DMAU	Prestin|NP_649024.1|DMEL
OG0006044	LOC117146456|XP_033168576.1|DMAU	TRAM|NP_726710.1|DMEL
OG0006045	LOC117137507|XP_033154878.1|DMAU	SmydA-5|NP_610202.3|DMEL
OG0006046	LOC117136054|XP_033152590.1|DMAU	Dark|NP_725637.1|DMEL
OG0006047	LOC117140719|XP_033159675.1|DMAU	Pex1|NP_652016.1|DMEL
OG0006048	LOC117141323|XP_033160609.1|DMAU	rt|NP_524025.2|DMEL
OG0006049	LOC117146797|XP_033169228.1|DMAU	CG11674|NP_572948.1|DMEL
OG0006050	LOC117142378|XP_033162198.1|DMAU	Gcn2|NP_001263142.1|DMEL
OG0006051	LOC117147803|XP_033170745.1|DMAU	e_y_2|NP_524846.1|DMEL
OG0006052	LOC117136404|XP_033153191.1|DMAU	uzip|NP_523861.1|DMEL
OG0006053	LOC117139526|XP_033157779.1|DMAU	Arl5|NP_648201.1|DMEL
OG0006054	LOC117146282|XP_033168177.1|DMAU	CG31998|NP_726548.1|DMEL
OG0006055	LOC117145167|XP_033166606.1|DMAU	Dip-C|NP_650192.1|DMEL
OG0006056	LOC117138190|XP_033155986.1|DMAU	CG8207|NP_611051.2|DMEL
OG0006057	LOC117139654|XP_033158006.1|DMAU	Myo61F|NP_476934.2|DMEL
OG0006058	LOC117143124|XP_033163504.1|DMAU	EndoA|NP_732383.1|DMEL
OG0006059	LOC117139238|XP_033157336.1|DMAU	Atg1|NP_001163433.1|DMEL
OG0006060	LOC117139239|XP_033157339.1|DMAU	CG42709|NP_648600.1|DMEL
OG0006061	LOC117146639|XP_033168862.1|DMAU	fliI|NP_525097.1|DMEL
OG0006062	LOC117143220|XP_033163659.1|DMAU	CG14701|NP_650057.1|DMEL
OG0006063	LOC117150382|XP_033173136.1|DMAU	CG13126|NP_609330.1|DMEL
OG0006064	LOC117138442|XP_033156444.1|DMAU	Opa1|NP_725369.1|DMEL
OG0006065	LOC117141990|XP_033161720.1|DMAU	CG9004|NP_647717.1|DMEL
OG0006066	LOC117137335|XP_033154616.1|DMAU	fa2h|NP_610279.3|DMEL
OG0006067	LOC117138542|XP_033156576.1|DMAU	RyR|NP_001246211.1|DMEL
OG0006068	LOC117148824|XP_033172363.1|DMAU	Zw|NP_523411.1|DMEL
OG0006069	LOC117140683|XP_033159630.1|DMAU	Grd|NP_524131.1|DMEL
OG0006070	LOC117141286|XP_033160547.1|DMAU	EMC10|NP_730662.2|DMEL
OG0006071	LOC117144234|XP_033165193.1|DMAU	Ets98B|NP_524535.2|DMEL
OG0006072	LOC117141998|XP_033161737.1|DMAU	mRpL23|NP_523889.1|DMEL
OG0006073	LOC117141129|XP_033160346.1|DMAU	dpr20|NP_612066.1|DMEL
OG0006074	LOC117148528|XP_033171832.1|DMAU	ATP7|NP_572756.3|DMEL
OG0006075	LOC117147332|XP_033170077.1|DMAU	ND-MNLL|NP_572416.1|DMEL
OG0006076	LOC117136758|XP_033153685.1|DMAU	NaPi-T|NP_525116.2|DMEL
OG0006077	LOC117139990|XP_033158589.1|DMAU	verm|NP_001163469.1|DMEL
OG0006078	LOC117139403|XP_033157562.1|DMAU	serp|NP_730444.1|DMEL
OG0006079	LOC117139635|XP_033157985.1|DMAU	CG11399|NP_649254.2|DMEL
OG0006080	LOC117139082|XP_033157089.1|DMAU	mib1|NP_648826.2|DMEL
OG0006081	LOC117136457|XP_033153274.1|DMAU	Urod|NP_610501.1|DMEL
OG0006082	LOC117137575|XP_033154972.1|DMAU	RpL31|NP_610503.1|DMEL
OG0006083	LOC117141937|XP_033161568.1|DMAU	CG3961|NP_730369.1|DMEL
OG0006084	LOC117140215|XP_033158895.1|DMAU	dbo|NP_524989.2|DMEL
OG0006085	LOC117140454|XP_033159276.1|DMAU	SMC5|NP_996141.2|DMEL
OG0006086	LOC117139706|XP_033158111.1|DMAU	TfAP-2|NP_001262178.1|DMEL
OG0006087	LOC117136847|XP_033153831.1|DMAU	CG8963|NP_611180.1|DMEL
OG0006088	LOC117140964|XP_033160078.1|DMAU	MED19|NP_649016.1|DMEL
OG0006089	LOC117148096|XP_033171200.1|DMAU	snf|NP_511045.1|DMEL
OG0006090	LOC117139615|XP_033157959.1|DMAU	RAF2|NP_730163.1|DMEL
OG0006091	LOC117141531|XP_033160912.1|DMAU	CG16711|NP_648347.2|DMEL
OG0006092	LOC117147321|XP_033170063.1|DMAU	CG9784|NP_001259623.1|DMEL
OG0006093	LOC117138261|XP_033156116.1|DMAU	Ntmt|NP_001350855.1|DMEL
OG0006094	LOC117139110|XP_033157138.1|DMAU	Klp68D|NP_524029.2|DMEL
OG0006095	LOC117138152|XP_033155921.1|DMAU	Vang|NP_001260819.1|DMEL
OG0006096	LOC117136130|XP_033152724.1|DMAU	RpI1|NP_523743.1|DMEL
OG0006097	LOC117141736|XP_033161245.1|DMAU	MYPT-75D|NP_649049.1|DMEL
OG0006098	LOC117135172|XP_033151129.1|DMAU	CG3709|NP_608500.1|DMEL
OG0006099	LOC117138289|XP_033156158.1|DMAU	CG10257|NP_611008.2|DMEL
OG0006100	LOC117137627|XP_033155049.1|DMAU	twi|NP_523816.2|DMEL
OG0006101	LOC117141939|XP_033161582.1|DMAU	CG5096|NP_723576.1|DMEL
OG0006102	LOC117138526|XP_033156555.1|DMAU	Arl6|NP_611421.1|DMEL
OG0006103	LOC117148791|XP_033172294.1|DMAU	C901|NP_572673.1|DMEL
OG0006104	LOC117146972|XP_033169532.1|DMAU	Atg5|NP_572390.1|DMEL
OG0006105	LOC117146965|XP_033169524.1|DMAU	brk|NP_511069.3|DMEL
OG0006106	LOC117140577|XP_033159470.1|DMAU	Syn1|NP_524205.2|DMEL
OG0006107	LOC117137113|XP_033154296.1|DMAU	Tmtc3|NP_477246.2|DMEL
OG0006108	LOC117148552|XP_033171877.1|DMAU	Tsp2A|NP_525037.1|DMEL
OG0006109	LOC117140547|XP_033159432.1|DMAU	EMC4|NP_649424.1|DMEL
OG0006110	LOC117139187|XP_033157245.1|DMAU	Atg3|NP_649059.1|DMEL
OG0006111	LOC117135756|XP_033152103.1|DMAU	CG3295|NP_611536.1|DMEL
OG0006112	LOC117138457|XP_033156475.1|DMAU	RpL39|NP_477314.1|DMEL
OG0006113	LOC117140992|XP_033160133.1|DMAU	CG9951|NP_648929.1|DMEL
OG0006114	LOC117145731|XP_033167382.1|DMAU	eIF2D|NP_477481.1|DMEL
OG0006115	LOC117137280|XP_033154542.1|DMAU	CG17739|NP_610757.1|DMEL
OG0006116	LOC117136272|XP_033152992.1|DMAU	otk|NP_523705.2|DMEL
OG0006117	LOC117138249|XP_033156095.1|DMAU	CG44243|NP_611097.2|DMEL
OG0006118	LOC117135813|XP_033152209.1|DMAU	Cbp53E|NP_476838.1|DMEL
OG0006119	LOC117135497|XP_033151610.1|DMAU	Syngr|NP_610908.1|DMEL
OG0006120	LOC117135650|XP_033151925.1|DMAU	PIG-A|NP_611257.1|DMEL
OG0006121	LOC117139152|XP_033157201.1|DMAU	Alg11|NP_649340.1|DMEL
OG0006122	LOC117146301|XP_033168224.1|DMAU	CG31999|NP_726551.2|DMEL
OG0006123	LOC117137645|XP_033155071.1|DMAU	CG13579|NP_001261169.1|DMEL
OG0006124	LOC117145686|XP_033167319.1|DMAU	shps|NP_651239.1|DMEL
OG0006125	LOC117139492|XP_033157705.1|DMAU	Sap130|NP_729834.1|DMEL
OG0006126	LOC117141669|XP_033161154.1|DMAU	Cln7|NP_001261508.1|DMEL
OG0006127	LOC117139381|XP_033157530.1|DMAU	Tollo|NP_524757.1|DMEL
OG0006128	LOC117139955|XP_033158538.1|DMAU	gdl|NP_001261877.1|DMEL
OG0006129	LOC117139163|XP_033157213.1|DMAU	Pdi|NP_524079.1|DMEL
OG0006130	LOC117141860|XP_033161431.1|DMAU	CG16979|NP_648779.1|DMEL
OG0006131	LOC117142125|XP_033161912.1|DMAU	CG7739|NP_648776.1|DMEL
OG0006132	LOC117140668|XP_033159607.1|DMAU	yellow-k|NP_648772.1|DMEL
OG0006133	LOC117141861|XP_033161432.1|DMAU	mrn|NP_648780.1|DMEL
OG0006134	LOC117141785|XP_033161309.1|DMAU	Cep135|NP_001189108.1|DMEL
OG0006135	LOC117139099|XP_033157118.1|DMAU	dop|NP_648778.1|DMEL
OG0006136	LOC117139494|XP_033157710.1|DMAU	Sf3a2|NP_648603.1|DMEL
OG0006137	LOC117141405|XP_033160719.1|DMAU	Ocho|NP_536775.2|DMEL
OG0006138	LOC117137350|XP_033154640.1|DMAU	dpn|NP_476923.1|DMEL
OG0006139	LOC117138200|XP_033156019.1|DMAU	PAN2|NP_610427.2|DMEL
OG0006140	LOC117136899|XP_033153904.1|DMAU	SerT|NP_001369117.1|DMEL
OG0006141	LOC117136967|XP_033154027.1|DMAU	gprs|NP_725599.2|DMEL
OG0006142	LOC117139227|XP_033157318.1|DMAU	Mkp3|NP_001262031.1|DMEL
OG0006143	LOC117140651|XP_033159581.1|DMAU	AdenoK|NP_648624.1|DMEL
OG0006144	LOC117141103|XP_033160316.1|DMAU	Nprl3|NP_648680.2|DMEL
OG0006145	LOC117141782|XP_033161305.1|DMAU	Pfdn6|NP_649159.1|DMEL
OG0006146	LOC117150823|XP_033173780.1|DMAU	CG17294|NP_609219.1|DMEL
OG0006147	LOC117144502|XP_033165582.1|DMAU	CG18473|NP_731339.1|DMEL
OG0006148	LOC117141757|XP_033161271.1|DMAU	CG32225|NP_730511.1|DMEL
OG0006149	LOC117141752|XP_033161265.1|DMAU	RpS12|NP_729866.1|DMEL
OG0006150	LOC117141749|XP_033161263.1|DMAU	Zmynd10|NP_648625.1|DMEL
OG0006151	LOC117150390|XP_033173182.1|DMAU	CG4658|NP_788020.1|DMEL
OG0006152	LOC117143632|XP_033164299.1|DMAU	Mocs2B|NP_651340.1|DMEL
OG0006153	LOC117137387|XP_033154694.1|DMAU	PIG-V|NP_001286508.1|DMEL
OG0006154	LOC117145903|XP_033167644.1|DMAU	CG11852|NP_651357.1|DMEL
OG0006155	LOC117144590|XP_033165759.1|DMAU	CG34117|NP_001036690.1|DMEL
OG0006156	LOC117142258|XP_033162011.1|DMAU	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL
OG0006157	LOC117138123|XP_033155875.1|DMAU	CG10904|NP_611860.1|DMEL
OG0006158	LOC117140632|XP_033159547.1|DMAU	Adk1|NP_729792.1|DMEL
OG0006159	LOC117135501|XP_033151614.1|DMAU	phyl|NP_725394.1|DMEL
OG0006160	LOC117138121|XP_033155873.1|DMAU	CG3065|NP_611861.1|DMEL
OG0006161	LOC117135686|XP_033151979.1|DMAU	CG13954|NP_001260822.1|DMEL
OG0006162	LOC117146281|XP_033168172.1|DMAU	CG33978|NP_001245407.1|DMEL
OG0006163	LOC117137887|XP_033155508.1|DMAU	Obp50e|NP_610959.2|DMEL
OG0006165	LOC117141402|XP_033160715.1|DMAU	CG14567|NP_649357.1|DMEL
OG0006165	LOC117142049|XP_033161813.1|DMAU	CG33290|NP_996139.1|DMEL
OG0006166	LOC117142242|XP_033161989.1|DMAU	CG13114|NP_609297.2|DMEL
OG0006167	LOC117136748|XP_033153671.1|DMAU	Acox57D-p|NP_523802.1|DMEL
OG0006168	LOC117146918|XP_033169436.1|DMAU	CG6048|NP_572282.1|DMEL
OG0006169	LOC117148107|XP_033171216.1|DMAU	dhd|NP_511046.1|DMEL
OG0006170	LOC117137961|XP_033155622.1|DMAU	Panx|NP_611576.1|DMEL
OG0006171	LOC117140430|XP_033159237.1|DMAU	CG7707|NP_648962.1|DMEL
OG0006172	LOC117139226|XP_033157317.1|DMAU	CG32374|NP_729270.1|DMEL
OG0006172	LOC117139229|XP_033157321.1|DMAU	CG32376|NP_729271.1|DMEL
OG0006173	LOC117150739|XP_033173664.1|DMAU	CG5561|NP_608596.1|DMEL
OG0006173	LOC117143961|XP_033164789.1|DMAU	CG5556|NP_608595.2|DMEL
OG0006174	LOC117141554|XP_033160951.1|DMAU, LOC117139940|XP_033158515.1|DMAU	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL
OG0006175	LOC117136306|XP_033153044.1|DMAU	Cht12|NP_726022.1|DMEL
OG0006176	LOC117144540|XP_033165665.1|DMAU	CG31226|NP_732378.1|DMEL
OG0006177	LOC117140765|XP_033159739.1|DMAU	CG43880|NP_001261554.1|DMEL
OG0006178	LOC117137973|XP_033155636.1|DMAU	CG9897|NP_001286753.2|DMEL
OG0006178	LOC117137971|XP_033155634.1|DMAU	CG32834|NP_001188996.1|DMEL
OG0006179	LOC117143418|XP_033164012.1|DMAU	CG11459|NP_649608.1|DMEL
OG0006181	LOC117142393|XP_033162230.1|DMAU	nos|NP_476658.1|DMEL
OG0006182	LOC117143147|XP_033163535.1|DMAU	CG6937|NP_651066.2|DMEL
OG0006183	LOC117144231|XP_033165190.1|DMAU	Ipp|NP_731872.1|DMEL
OG0006184	LOC117144351|XP_033165357.1|DMAU	lsn|NP_650987.1|DMEL
OG0006185	LOC117143277|XP_033163747.1|DMAU	mRpL9|NP_524363.3|DMEL
OG0006186	LOC117143167|XP_033163569.1|DMAU	CG34148|NP_788708.2|DMEL
OG0006187	LOC117145207|XP_033166662.1|DMAU	Bet5|NP_651778.1|DMEL
OG0006188	LOC117146535|XP_033168697.1|DMAU	shf|NP_001284963.1|DMEL
OG0006189	LOC117146536|XP_033168701.1|DMAU	Coq7|NP_651967.2|DMEL
OG0006190	LOC117142316|XP_033162113.1|DMAU	CG31381|NP_733057.1|DMEL
OG0006191	LOC117144899|XP_033166220.1|DMAU	CG3368|NP_651555.1|DMEL
OG0006192	LOC117147345|XP_033170095.1|DMAU	CG14434|NP_001284969.1|DMEL
OG0006193	LOC117146795|XP_033169226.1|DMAU	mRpL38|NP_511152.2|DMEL
OG0006194	LOC117147624|XP_033170478.1|DMAU	eas|NP_523364.2|DMEL
OG0006195	LOC117147853|XP_033170819.1|DMAU	CG5599|NP_573000.1|DMEL
OG0006196	LOC117143489|XP_033164094.1|DMAU	FoxP|NP_001247011.1|DMEL
OG0006197	LOC117146294|XP_033168196.1|DMAU	NfI|NP_995592.2|DMEL
OG0006198	LOC117148944|XP_033172560.1|DMAU	Sh|NP_728123.1|DMEL
OG0006199	LOC117143745|XP_033164446.1|DMAU	CG11771|NP_651314.1|DMEL
OG0006200	LOC117144741|XP_033165985.1|DMAU	cysu|NP_650627.1|DMEL
OG0006201	LOC117146717|XP_033169034.1|DMAU	CrebB|NP_001334685.1|DMEL
OG0006202	LOC117148022|XP_033171083.1|DMAU	CG6106|NP_573287.1|DMEL
OG0006203	LOC117148742|XP_033172204.1|DMAU	baz|NP_001036283.1|DMEL
OG0006204	LOC117143381|XP_033163952.1|DMAU	Rad17|NP_650382.3|DMEL
OG0006205	LOC117146863|XP_033169336.1|DMAU	c12.2|NP_001259381.1|DMEL
OG0006206	LOC117147761|XP_033170673.1|DMAU	MSBP|NP_573087.1|DMEL
OG0006207	LOC117135110|XP_033151017.1|DMAU	Coq6|NP_608934.1|DMEL
OG0006208	LOC117142095|XP_033161869.1|DMAU	pyx|NP_612015.1|DMEL
OG0006209	LOC117148694|XP_033172128.1|DMAU	PIG-T|NP_572475.1|DMEL
OG0006210	LOC117148804|XP_033172310.1|DMAU	rdgA|NP_001259366.1|DMEL
OG0006211	LOC117150307|XP_033173023.1|DMAU	Acbp1|NP_609187.1|DMEL
OG0006212	LOC117150303|XP_033173017.1|DMAU	Rbsn-5|NP_609186.1|DMEL
OG0006213	LOC117144071|XP_033164972.1|DMAU	CG31516|NP_730784.1|DMEL
OG0006214	LOC117146700|XP_033168987.1|DMAU	CG9921|NP_001259608.1|DMEL
OG0006215	LOC117148565|XP_033171910.1|DMAU	Ubr3|NP_001259317.1|DMEL
OG0006216	LOC117144163|XP_033165089.1|DMAU	Tsp97E|NP_524524.1|DMEL
OG0006217	LOC117147617|XP_033170465.1|DMAU	stas|NP_573225.1|DMEL
OG0006218	LOC117143603|XP_033164249.1|DMAU	tam|NP_476821.1|DMEL
OG0006219	LOC117147894|XP_033170888.1|DMAU	hfw|NP_569933.2|DMEL
OG0006220	LOC117141105|XP_033160318.1|DMAU	CG5589|NP_649009.1|DMEL
OG0006221	LOC117142924|XP_033163112.1|DMAU	spn-F|NP_001263138.1|DMEL
OG0006222	LOC117142925|XP_033163114.1|DMAU	mRpL32|NP_524606.1|DMEL
OG0006223	LOC117147275|XP_033169999.1|DMAU	CG11710|NP_608393.1|DMEL
OG0006224	LOC117146864|XP_033169339.1|DMAU	Zdhhc8|NP_001259382.1|DMEL
OG0006225	LOC117147762|XP_033170677.1|DMAU	Grip|NP_572285.2|DMEL
OG0006226	LOC117137801|XP_033155364.1|DMAU	CG18004|NP_610625.1|DMEL
OG0006227	LOC117147357|XP_033170112.1|DMAU	Kap3|NP_727512.3|DMEL
OG0006228	LOC117136410|XP_033153209.1|DMAU	TBCB|NP_611425.1|DMEL
OG0006229	LOC117146266|XP_033168132.1|DMAU	CaMKII|NP_001162833.1|DMEL
OG0006230	LOC117147716|XP_033170606.1|DMAU	if|NP_523378.2|DMEL
OG0006231	LOC117146753|XP_033169133.1|DMAU	rdgB|NP_001259535.1|DMEL
OG0006232	LOC117147757|XP_033170659.1|DMAU	Lrp4|NP_727914.1|DMEL
OG0006233	LOC117146861|XP_033169329.1|DMAU	Lcch3|NP_996469.1|DMEL
OG0006234	LOC117147829|XP_033170778.1|DMAU	mRpL22|NP_523379.2|DMEL
OG0006235	LOC117148844|XP_033172388.1|DMAU	CG7990|NP_573361.1|DMEL
OG0006236	LOC117147999|XP_033171046.1|DMAU	CG9065|NP_572998.1|DMEL
OG0006237	LOC117148230|XP_033171414.1|DMAU	c12.1|NP_652605.1|DMEL
OG0006238	LOC117147506|XP_033170301.1|DMAU	Traf-like|NP_727976.1|DMEL
OG0006239	LOC117148913|XP_033172523.1|DMAU	CG17168|NP_001015254.1|DMEL
OG0006240	LOC117145753|XP_033167409.1|DMAU	sro|NP_651725.1|DMEL
OG0006241	LOC117147827|XP_033170777.1|DMAU	CG9609|NP_573161.1|DMEL
OG0006242	LOC117148137|XP_033171255.1|DMAU	inaF-D|NP_001096958.1|DMEL
OG0006243	LOC117144678|XP_033165892.1|DMAU	CG8412|NP_649939.1|DMEL
OG0006244	LOC117144500|XP_033165577.1|DMAU	Aduk|NP_731331.1|DMEL
OG0006245	LOC117142808|XP_033162907.1|DMAU	CG34376|NP_732741.1|DMEL
OG0006246	LOC117148178|XP_033171337.1|DMAU	CG18508|NP_652721.1|DMEL
OG0006247	LOC117136040|XP_033152567.1|DMAU	Atg10|NP_001097215.1|DMEL
OG0006248	LOC117144595|XP_033165766.1|DMAU	CG5466|NP_650901.2|DMEL
OG0006249	LOC117138602|XP_033156697.1|DMAU	l_2_k05819|NP_722974.1|DMEL
OG0006250	LOC117146903|XP_033169403.1|DMAU	CG9220|NP_996440.2|DMEL
OG0006251	LOC117144978|XP_033166336.1|DMAU	His2Av|NP_524519.1|DMEL
OG0006252	LOC117144975|XP_033166331.1|DMAU	SPARC|NP_651509.2|DMEL
OG0006253	LOC117148177|XP_033171336.1|DMAU	N|NP_476859.2|DMEL
OG0006254	LOC117143068|XP_033163420.1|DMAU	Cen|NP_610049.1|DMEL
OG0006255	LOC117143607|XP_033164250.1|DMAU	CG17141|NP_651094.2|DMEL
OG0006256	LOC117146569|XP_033168760.1|DMAU	CG9132|NP_996490.1|DMEL
OG0006257	LOC117148114|XP_033171224.1|DMAU	LysRS|NP_727353.1|DMEL
OG0006258	LOC117148692|XP_033172127.1|DMAU	CG10555|NP_572474.2|DMEL
OG0006259	LOC117143258|XP_033163720.1|DMAU	Orc2|NP_731873.1|DMEL
OG0006260	LOC117148115|XP_033171226.1|DMAU	Lst8|NP_572572.1|DMEL
OG0006261	LOC117138321|XP_033156249.1|DMAU	RpL7-like|NP_001097151.1|DMEL
OG0006262	LOC117147701|XP_033170580.1|DMAU	CG2972|NP_572603.1|DMEL
OG0006263	LOC117147051|XP_033169692.1|DMAU	RpL35|NP_572243.1|DMEL
OG0006264	LOC117146556|XP_033168745.1|DMAU	mip130|NP_569958.2|DMEL
OG0006265	LOC117135847|XP_033152255.1|DMAU	sotv|NP_725536.1|DMEL
OG0006266	LOC117146555|XP_033168744.1|DMAU	Edem1|NP_001259152.1|DMEL
OG0006267	LOC117148103|XP_033171210.1|DMAU	Neto|NP_001285211.1|DMEL
OG0006268	LOC117135989|XP_033152495.1|DMAU	mRpS29|NP_523811.1|DMEL
OG0006269	LOC117144546|XP_033165673.1|DMAU	Vps16A|NP_649877.1|DMEL
