Orthogroup	DMAU.longest_only	DEUG.longest_only
OG0006258	LOC117148692|XP_033172127.1|DMAU	LOC108103974|XP_017065241.1|DEUG
OG0006259	LOC117143258|XP_033163720.1|DMAU	LOC108116942|XP_017084579.1|DEUG
OG0006260	LOC117148115|XP_033171226.1|DMAU	LOC108103169|XP_017064044.1|DEUG
OG0006261	LOC117138321|XP_033156249.1|DMAU	LOC108104124|XP_017065515.1|DEUG
OG0006262	LOC117147701|XP_033170580.1|DMAU	LOC108109705|XP_017073823.1|DEUG
OG0006263	LOC117147051|XP_033169692.1|DMAU	LOC108103714|XP_017064800.1|DEUG
OG0006264	LOC117146556|XP_033168745.1|DMAU	LOC108104365|XP_017065865.1|DEUG
OG0006265	LOC117135847|XP_033152255.1|DMAU	LOC108113048|XP_017078967.1|DEUG
OG0006266	LOC117146555|XP_033168744.1|DMAU	LOC108104406|XP_017065942.1|DEUG
OG0006267	LOC117148103|XP_033171210.1|DMAU	LOC108118365|XP_017086523.1|DEUG
OG0006268	LOC117135989|XP_033152495.1|DMAU	LOC108113035|XP_017078955.1|DEUG
OG0006269	LOC117144546|XP_033165673.1|DMAU	LOC108112836|XP_017078636.1|DEUG
OG0006270	LOC117147927|XP_033170954.1|DMAU	LOC108109666|XP_017073734.1|DEUG
OG0006271	LOC117144685|XP_033165900.1|DMAU	LOC108113803|XP_017080000.1|DEUG
OG0006272	LOC117146368|XP_033168411.1|DMAU	LOC108103005|XP_017063812.1|DEUG
OG0006273	LOC117136514|XP_033153349.1|DMAU	LOC108112372|XP_017077691.1|DEUG
OG0006274	LOC117148222|XP_033171403.1|DMAU	LOC108118364|XP_017086522.1|DEUG
OG0006275	LOC117148513|XP_033171810.1|DMAU	LOC108103369|XP_017064304.1|DEUG
OG0006276	LOC117140121|XP_033158775.1|DMAU	LOC108104716|XP_017066426.1|DEUG
OG0006277	LOC117143760|XP_033164467.1|DMAU	LOC108115178|XP_017081991.1|DEUG
OG0006278	LOC117147266|XP_033169981.1|DMAU	LOC108105321|XP_017067301.1|DEUG
OG0006279	LOC117146664|XP_033168898.1|DMAU	LOC108102949|XP_017063713.1|DEUG
OG0006280	LOC117148729|XP_033172173.1|DMAU	LOC108102399|XP_017062831.1|DEUG
OG0006281	LOC117148727|XP_033172170.1|DMAU	LOC108102398|XP_017062830.1|DEUG
OG0006282	LOC117148010|XP_033171060.1|DMAU	LOC108105092|XP_017067012.1|DEUG
OG0006283	LOC117145077|XP_033166485.1|DMAU	LOC108116702|XP_017084208.1|DEUG
OG0006284	LOC117140521|XP_033159390.1|DMAU	LOC108114441|XP_017080923.1|DEUG
OG0006285	LOC117143047|XP_033163385.1|DMAU	LOC108114956|XP_017081639.1|DEUG
OG0006286	LOC117143357|XP_033163921.1|DMAU	LOC108116996|XP_017084650.1|DEUG
OG0006287	LOC117148530|XP_033171835.1|DMAU	LOC108103017|XP_017063831.1|DEUG
OG0006288	LOC117145594|XP_033167199.1|DMAU	LOC108113507|XP_017079588.1|DEUG
OG0006289	LOC117143091|XP_033163460.1|DMAU	LOC108116963|XP_017084608.1|DEUG
OG0006290	LOC117146713|XP_033169023.1|DMAU	LOC108117117|XP_017084838.1|DEUG
OG0006291	LOC117150264|XP_033172961.1|DMAU	LOC108108219|XP_017071679.1|DEUG
OG0006292	LOC117146838|XP_033169280.1|DMAU	LOC108103877|XP_017065093.1|DEUG
OG0006293	LOC117139465|XP_033157667.1|DMAU	LOC108102826|XP_017063504.1|DEUG
OG0006294	LOC117146787|XP_033169215.1|DMAU	LOC108102924|XP_017063667.1|DEUG
OG0006295	LOC117147324|XP_033170066.1|DMAU	LOC108103707|XP_017064792.1|DEUG
OG0006296	LOC117146914|XP_033169430.1|DMAU	LOC108103773|XP_017064890.1|DEUG
OG0006297	LOC117148793|XP_033172296.1|DMAU	LOC108105367|XP_017067382.1|DEUG
OG0006298	LOC117146789|XP_033169218.1|DMAU	LOC108102926|XP_017063673.1|DEUG
OG0006299	LOC117147606|XP_033170446.1|DMAU	LOC108118283|XP_017086367.1|DEUG
OG0006300	LOC117147396|XP_033170156.1|DMAU	LOC108103364|XP_017064299.1|DEUG
OG0006301	LOC117148499|XP_033171792.1|DMAU	LOC108105073|XP_017066985.1|DEUG
OG0006302	LOC117147059|XP_033169705.1|DMAU	LOC108111876|XP_017076993.1|DEUG
OG0006303	LOC117135651|XP_033151926.1|DMAU	LOC108106582|XP_017069252.1|DEUG
OG0006304	LOC117142578|XP_033162537.1|DMAU	LOC108116021|XP_017083197.1|DEUG
OG0006305	LOC117142619|XP_033162595.1|DMAU	LOC108116030|XP_017083206.1|DEUG
OG0006306	LOC117143198|XP_033163629.1|DMAU	LOC108113732|XP_017079909.1|DEUG
OG0006307	LOC117145780|XP_033167450.1|DMAU	LOC108109376|XP_017073358.1|DEUG
OG0006308	LOC117148094|XP_033171197.1|DMAU	LOC108103489|XP_017064486.1|DEUG
OG0006309	LOC117147422|XP_033170190.1|DMAU	LOC108103983|XP_017065257.1|DEUG
OG0006310	LOC117142735|XP_033162796.1|DMAU	LOC108115354|XP_017082267.1|DEUG
OG0006311	LOC117147183|XP_033169875.1|DMAU	LOC108103454|XP_017064432.1|DEUG
OG0006312	LOC117148231|XP_033171415.1|DMAU	LOC108103452|XP_017064429.1|DEUG
OG0006313	LOC117146411|XP_033168501.1|DMAU	LOC108117432|XP_017085335.1|DEUG
OG0006314	LOC117146749|XP_033169117.1|DMAU	LOC108115223|XP_017082067.1|DEUG
OG0006315	LOC117144835|XP_033166114.1|DMAU	LOC108104223|XP_017065656.1|DEUG
OG0006316	LOC117146495|XP_033168633.1|DMAU	LOC108112698|XP_017078402.1|DEUG
OG0006317	LOC117148906|XP_033172505.1|DMAU	LOC108104971|XP_017066831.1|DEUG
OG0006318	LOC117147394|XP_033170154.1|DMAU	LOC108103765|XP_017064877.1|DEUG
OG0006319	LOC117135805|XP_033152195.1|DMAU	LOC108104865|XP_017066676.1|DEUG
OG0006320	LOC117147339|XP_033170085.1|DMAU	LOC108103164|XP_017064034.1|DEUG
OG0006321	LOC117146957|XP_033169510.1|DMAU	LOC108103163|XP_017064033.1|DEUG
OG0006322	LOC117148723|XP_033172166.1|DMAU	LOC108103122|XP_017063976.1|DEUG
OG0006323	LOC117148463|XP_033171727.1|DMAU	LOC108115199|XP_017082012.1|DEUG
OG0006324	LOC117148156|XP_033171280.1|DMAU	LOC108103644|XP_017064687.1|DEUG
OG0006325	LOC117143431|XP_033164028.1|DMAU	LOC108110250|XP_017074727.1|DEUG
OG0006326	LOC117140835|XP_033159835.1|DMAU	LOC108118222|XP_017086289.1|DEUG
OG0006327	LOC117142714|XP_033162764.1|DMAU	LOC108115885|XP_017083017.1|DEUG
OG0006328	LOC117144547|XP_033165674.1|DMAU	LOC108115605|XP_017082620.1|DEUG
OG0006329	LOC117148859|XP_033172414.1|DMAU	LOC108103809|XP_017064979.1|DEUG
OG0006330	LOC117142272|XP_033162039.1|DMAU	LOC108113750|XP_017079933.1|DEUG
OG0006331	LOC117146528|XP_033168689.1|DMAU	LOC108105374|XP_017067398.1|DEUG
OG0006332	LOC117146646|XP_033168871.1|DMAU	LOC108103886|XP_017065106.1|DEUG
OG0006333	LOC117148671|XP_033172078.1|DMAU	LOC108118354|XP_017086492.1|DEUG
OG0006334	LOC117147151|XP_033169823.1|DMAU	LOC108103688|XP_017064767.1|DEUG
OG0006335	LOC117145907|XP_033167651.1|DMAU	LOC108115696|XP_017082755.1|DEUG
OG0006336	LOC117146410|XP_033168500.1|DMAU	LOC108110141|XP_017074545.1|DEUG
OG0006337	LOC117147388|XP_033170149.1|DMAU	LOC108111883|XP_017077004.1|DEUG
OG0006338	LOC117144310|XP_033165313.1|DMAU	LOC108115019|XP_017081750.1|DEUG
OG0006339	LOC117147682|XP_033170552.1|DMAU	LOC108115219|XP_017082062.1|DEUG
OG0006340	LOC117148577|XP_033171935.1|DMAU	LOC108105057|XP_017066965.1|DEUG
OG0006341	LOC117147226|XP_033169929.1|DMAU	LOC108103155|XP_017064022.1|DEUG
OG0006342	LOC117147509|XP_033170309.1|DMAU	LOC108103159|XP_017064029.1|DEUG
OG0006343	LOC117148064|XP_033171146.1|DMAU	LOC108103113|XP_017063970.1|DEUG
OG0006344	LOC117147681|XP_033170550.1|DMAU	LOC108103506|XP_017064506.1|DEUG
OG0006345	LOC117142446|XP_033162305.1|DMAU	LOC108115617|XP_017082652.1|DEUG
OG0006346	LOC117142365|XP_033162183.1|DMAU	LOC108116039|XP_017083225.1|DEUG
OG0006347	LOC117142850|XP_033162978.1|DMAU	LOC108116665|XP_017084145.1|DEUG
OG0006348	LOC117148666|XP_033172070.1|DMAU	LOC108103332|XP_017064257.1|DEUG
OG0006349	LOC117146991|XP_033169554.1|DMAU	LOC108104407|XP_017065943.1|DEUG
OG0006350	LOC117145625|XP_033167234.1|DMAU	LOC108111377|XP_017076298.1|DEUG
OG0006351	LOC117147569|XP_033170404.1|DMAU	LOC108105090|XP_017067006.1|DEUG
OG0006352	LOC117137272|XP_033154530.1|DMAU	LOC108106614|XP_017069303.1|DEUG
OG0006353	LOC117145479|XP_033167045.1|DMAU	LOC108111300|XP_017076183.1|DEUG
OG0006354	LOC117143609|XP_033164253.1|DMAU	LOC108115655|XP_017082701.1|DEUG
OG0006355	LOC117148700|XP_033172134.1|DMAU	LOC108103149|XP_017064011.1|DEUG
OG0006356	LOC117146736|XP_033169074.1|DMAU	LOC108104417|XP_017065961.1|DEUG
OG0006357	LOC117146892|XP_033169381.1|DMAU	LOC108105348|XP_017067343.1|DEUG
OG0006358	LOC117142120|XP_033161906.1|DMAU	LOC108102818|XP_017063489.1|DEUG
OG0006359	LOC117143273|XP_033163743.1|DMAU	LOC108105598|XP_017067762.1|DEUG
OG0006360	LOC117147289|XP_033170025.1|DMAU	LOC108103217|XP_017064101.1|DEUG
OG0006361	LOC117145417|XP_033166953.1|DMAU	LOC108116148|XP_017083373.1|DEUG
OG0006362	LOC117147030|XP_033169614.1|DMAU	LOC108105497|XP_017067603.1|DEUG
OG0006363	LOC117146744|XP_033169104.1|DMAU	LOC108103560|XP_017064575.1|DEUG
OG0006364	LOC117142916|XP_033163100.1|DMAU	LOC108104134|XP_017065525.1|DEUG
OG0006365	LOC117148205|XP_033171380.1|DMAU	LOC108109633|XP_017073697.1|DEUG
OG0006366	LOC117147515|XP_033170322.1|DMAU	LOC108109707|XP_017073826.1|DEUG
OG0006367	LOC117147703|XP_033170582.1|DMAU	LOC108103190|XP_017064066.1|DEUG
OG0006368	LOC117144494|XP_033165571.1|DMAU	LOC108111331|XP_017076240.1|DEUG
OG0006369	LOC117145798|XP_033167476.1|DMAU	LOC108111325|XP_017076224.1|DEUG
OG0006370	LOC117148247|XP_033171441.1|DMAU	LOC108106059|XP_017068406.1|DEUG
OG0006371	LOC117145445|XP_033166995.1|DMAU	LOC108113508|XP_017079589.1|DEUG
OG0006372	LOC117145252|XP_033166725.1|DMAU	LOC108115888|XP_017083021.1|DEUG
OG0006373	LOC117147304|XP_033170042.1|DMAU	LOC108118084|XP_017086120.1|DEUG
OG0006374	LOC117148522|XP_033171825.1|DMAU	LOC108103447|XP_017064417.1|DEUG
OG0006375	LOC117146610|XP_033168826.1|DMAU	LOC108110083|XP_017074461.1|DEUG
OG0006376	LOC117147820|XP_033170764.1|DMAU	LOC108103156|XP_017064026.1|DEUG
OG0006377	LOC117148803|XP_033172309.1|DMAU	LOC108109963|XP_017074268.1|DEUG
OG0006378	LOC117142306|XP_033162086.1|DMAU	LOC108111410|XP_017076353.1|DEUG
OG0006379	LOC117148277|XP_033171481.1|DMAU	LOC108110031|XP_017074369.1|DEUG
OG0006380	LOC117147463|XP_033170245.1|DMAU	LOC108110334|XP_017074853.1|DEUG
OG0006381	LOC117146788|XP_033169217.1|DMAU	LOC108102925|XP_017063671.1|DEUG
OG0006382	LOC117146497|XP_033168638.1|DMAU	LOC108103900|XP_017065132.1|DEUG
OG0006383	LOC117148553|XP_033171879.1|DMAU	LOC108103810|XP_017064985.1|DEUG
OG0006384	LOC117148554|XP_033171881.1|DMAU	LOC108103816|XP_017064992.1|DEUG
OG0006385	LOC117143604|XP_033164246.1|DMAU	LOC108115653|XP_017082697.1|DEUG
OG0006386	LOC117146452|XP_033168575.1|DMAU	LOC108106932|XP_017069686.1|DEUG
OG0006387	LOC117143824|XP_033164561.1|DMAU	LOC108111394|XP_017076318.1|DEUG
OG0006388	LOC117147146|XP_033169815.1|DMAU	LOC108103686|XP_017064764.1|DEUG
OG0006389	LOC117147150|XP_033169822.1|DMAU	LOC108103687|XP_017064766.1|DEUG
OG0006390	LOC117145414|XP_033166946.1|DMAU	LOC108105273|XP_017067247.1|DEUG
OG0006391	LOC117144670|XP_033165881.1|DMAU	LOC108117002|XP_017084657.1|DEUG
OG0006392	LOC117147663|XP_033170530.1|DMAU	LOC108103711|XP_017064797.1|DEUG
OG0006393	LOC117150508|XP_033173305.1|DMAU	LOC108102974|XP_017063810.1|DEUG
OG0006394	LOC117145561|XP_033167154.1|DMAU	LOC108107375|XP_017070413.1|DEUG
OG0006395	LOC117144832|XP_033166108.1|DMAU	LOC108112843|XP_017078649.1|DEUG
OG0006396	LOC117147539|XP_033170364.1|DMAU	LOC108105065|XP_017066973.1|DEUG
OG0006397	LOC117147566|XP_033170400.1|DMAU	LOC108110391|XP_017074935.1|DEUG
OG0006398	LOC117148643|XP_033172035.1|DMAU	LOC108103268|XP_017064169.1|DEUG
OG0006399	LOC117148604|XP_033171975.1|DMAU	LOC108110065|XP_017074435.1|DEUG
OG0006400	LOC117148602|XP_033171974.1|DMAU	LOC108110064|XP_017074433.1|DEUG
OG0006401	LOC117140101|XP_033158747.1|DMAU	LOC108108473|XP_017072021.1|DEUG
OG0006402	LOC117142673|XP_033162697.1|DMAU	LOC108110266|XP_017074743.1|DEUG
OG0006403	LOC117144661|XP_033165853.1|DMAU	LOC108110174|XP_017074586.1|DEUG
OG0006404	LOC117145982|XP_033167781.1|DMAU	LOC108116384|XP_017083730.1|DEUG
OG0006405	LOC117141511|XP_033160892.1|DMAU	LOC108113827|XP_017080025.1|DEUG
OG0006406	LOC117146032|XP_033167854.1|DMAU	LOC108116075|XP_017083281.1|DEUG
OG0006407	LOC117148753|XP_033172235.1|DMAU	LOC108118078|XP_017086110.1|DEUG
OG0006408	LOC117148576|XP_033171934.1|DMAU	LOC108105056|XP_017066963.1|DEUG
OG0006409	LOC117148152|XP_033171275.1|DMAU	LOC108104358|XP_017065856.1|DEUG
OG0006410	LOC117147322|XP_033170064.1|DMAU	LOC108103875|XP_017065090.1|DEUG
OG0006411	LOC117148067|XP_033171149.1|DMAU	LOC108103868|XP_017065072.1|DEUG
OG0006412	LOC117144861|XP_033166156.1|DMAU	LOC108113629|XP_017079786.1|DEUG
OG0006413	LOC117143058|XP_033163399.1|DMAU	LOC108113605|XP_017079750.1|DEUG
OG0006414	LOC117143563|XP_033164198.1|DMAU	LOC108109535|XP_017073589.1|DEUG
OG0006415	LOC117146383|XP_033168441.1|DMAU	LOC108109680|XP_017073762.1|DEUG
OG0006416	LOC117146966|XP_033169525.1|DMAU	LOC108104925|XP_017066766.1|DEUG
OG0006417	LOC117139340|XP_033157481.1|DMAU	LOC108111093|XP_017075921.1|DEUG
OG0006418	LOC117147964|XP_033171001.1|DMAU	LOC108103467|XP_017064451.1|DEUG
OG0006419	LOC117144417|XP_033165449.1|DMAU	LOC108105215|XP_017067163.1|DEUG
OG0006420	LOC117142587|XP_033162548.1|DMAU	LOC108116655|XP_017084135.1|DEUG
OG0006421	LOC117149614|XP_033172694.1|DMAU	LOC108102475|XP_017062972.1|DEUG
OG0006422	LOC117135526|XP_033151684.1|DMAU	LOC108102488|XP_017062990.1|DEUG
OG0006423	LOC117142804|XP_033162903.1|DMAU	LOC108115647|XP_017082690.1|DEUG
OG0006424	LOC117142806|XP_033162905.1|DMAU	LOC108115649|XP_017082692.1|DEUG
OG0006425	LOC117144594|XP_033165765.1|DMAU	LOC108115707|XP_017082767.1|DEUG
OG0006426	LOC117144593|XP_033165764.1|DMAU	LOC108115706|XP_017082766.1|DEUG
OG0006427	LOC117143437|XP_033164035.1|DMAU	LOC108115878|XP_017083007.1|DEUG
OG0006428	LOC117142999|XP_033163248.1|DMAU	LOC108110219|XP_017074690.1|DEUG
OG0006429	LOC117142969|XP_033163206.1|DMAU	LOC108116596|XP_017084035.1|DEUG
OG0006430	LOC117139043|XP_033157035.1|DMAU	LOC108114629|XP_017081185.1|DEUG
OG0006431	LOC117143341|XP_033163895.1|DMAU	LOC108111400|XP_017076324.1|DEUG
OG0006432	LOC117146108|XP_033167982.1|DMAU	LOC108117107|XP_017084812.1|DEUG
OG0006433	LOC117142904|XP_033163077.1|DMAU	LOC108116648|XP_017084124.1|DEUG
OG0006434	LOC117135126|XP_033151040.1|DMAU	LOC108110524|XP_017075094.1|DEUG
OG0006435	LOC117143071|XP_033163423.1|DMAU	LOC108115853|XP_017082959.1|DEUG
OG0006436	LOC117147595|XP_033170435.1|DMAU	LOC108103475|XP_017064468.1|DEUG
OG0006437	LOC117148672|XP_033172081.1|DMAU	LOC108118355|XP_017086495.1|DEUG
OG0006438	LOC117145948|XP_033167725.1|DMAU	LOC108110637|XP_017075226.1|DEUG
OG0006441	LOC117143738|XP_033164439.1|DMAU	LOC108115268|XP_017082113.1|DEUG
OG0006442	LOC117142593|XP_033162559.1|DMAU	LOC108117469|XP_017085383.1|DEUG
OG0006443	LOC117145723|XP_033167363.1|DMAU	LOC108116138|XP_017083357.1|DEUG
OG0006444	LOC117142773|XP_033162852.1|DMAU	LOC108111382|XP_017076304.1|DEUG
OG0006445	LOC117148891|XP_033172486.1|DMAU	LOC108105516|XP_017067631.1|DEUG
OG0006446	LOC117143718|XP_033164407.1|DMAU	LOC108113791|XP_017079989.1|DEUG
OG0006447	LOC117144880|XP_033166182.1|DMAU	LOC108113798|XP_017079994.1|DEUG
OG0006448	LOC117144544|XP_033165671.1|DMAU	LOC108116701|XP_017084207.1|DEUG
OG0006449	LOC117145220|XP_033166682.1|DMAU	LOC108116542|XP_017083969.1|DEUG
OG0006450	LOC117139880|XP_033158438.1|DMAU	LOC108103070|XP_017063903.1|DEUG
OG0006451	LOC117148741|XP_033172201.1|DMAU	LOC108103133|XP_017063990.1|DEUG
OG0006452	LOC117143201|XP_033163635.1|DMAU	LOC108113775|XP_017079961.1|DEUG
OG0006453	LOC117139316|XP_033157451.1|DMAU	LOC108108570|XP_017072149.1|DEUG
OG0006454	LOC117146462|XP_033168584.1|DMAU	LOC108105509|XP_017067623.1|DEUG
OG0006455	LOC117145917|XP_033167663.1|DMAU	LOC108114963|XP_017081652.1|DEUG
OG0006456	LOC117145916|XP_033167662.1|DMAU	LOC108114962|XP_017081651.1|DEUG
OG0006457	LOC117144291|XP_033165285.1|DMAU	LOC108116933|XP_017084567.1|DEUG
OG0006458	LOC117147891|XP_033170881.1|DMAU	LOC108111072|XP_017075893.1|DEUG
OG0006459	LOC117143374|XP_033163941.1|DMAU	LOC108115642|XP_017082683.1|DEUG
OG0006460	LOC117142343|XP_033162151.1|DMAU	LOC108116608|XP_017084061.1|DEUG
OG0006461	LOC117145701|XP_033167333.1|DMAU	LOC108110212|XP_017074676.1|DEUG
OG0006462	LOC117144820|XP_033166093.1|DMAU	LOC108116546|XP_017083973.1|DEUG
OG0006463	LOC117145867|XP_033167580.1|DMAU	LOC108105559|XP_017067689.1|DEUG
OG0006464	LOC117140497|XP_033159352.1|DMAU	LOC108114529|XP_017081051.1|DEUG
OG0006465	LOC117148706|XP_033172142.1|DMAU	LOC108104399|XP_017065932.1|DEUG
OG0006466	LOC117147843|XP_033170797.1|DMAU	LOC108103661|XP_017064707.1|DEUG
OG0006467	LOC117145055|XP_033166456.1|DMAU	LOC108117238|XP_017085063.1|DEUG
OG0006468	LOC117142563|XP_033162506.1|DMAU	LOC108116538|XP_017083965.1|DEUG
OG0006469	LOC117147571|XP_033170407.1|DMAU	LOC108105031|XP_017066919.1|DEUG
OG0006470	LOC117140298|XP_033159033.1|DMAU	LOC108114653|XP_017081217.1|DEUG
OG0006471	LOC117143685|XP_033164362.1|DMAU	LOC108116642|XP_017084113.1|DEUG
OG0006472	LOC117143684|XP_033164361.1|DMAU	LOC108116641|XP_017084112.1|DEUG
OG0006473	LOC117140771|XP_033159745.1|DMAU	LOC108114478|XP_017080982.1|DEUG
OG0006474	LOC117135460|XP_033151545.1|DMAU	LOC108112206|XP_017077511.1|DEUG
OG0006475	LOC117143660|XP_033164332.1|DMAU	LOC108113235|XP_017079270.1|DEUG
OG0006476	LOC117147149|XP_033169821.1|DMAU	LOC108103725|XP_017064813.1|DEUG
OG0006477	LOC117147672|XP_033170539.1|DMAU	LOC108118282|XP_017086366.1|DEUG
OG0006478	LOC117144216|XP_033165159.1|DMAU	LOC108116685|XP_017084186.1|DEUG
OG0006479	LOC117143266|XP_033163729.1|DMAU	LOC108116594|XP_017084029.1|DEUG
OG0006480	LOC117138479|XP_033156499.1|DMAU	LOC108113065|XP_017078990.1|DEUG
OG0006481	LOC117149441|XP_033172667.1|DMAU	LOC108104113|XP_017065502.1|DEUG
OG0006482	LOC117142979|XP_033163222.1|DMAU	LOC108116014|XP_017083188.1|DEUG
OG0006483	LOC117144152|XP_033165075.1|DMAU	LOC108117466|XP_017085377.1|DEUG
OG0006484	LOC117144151|XP_033165073.1|DMAU	LOC108113783|XP_017079975.1|DEUG
OG0006485	LOC117143863|XP_033164620.1|DMAU	LOC108109577|XP_017073643.1|DEUG
OG0006486	LOC117143367|XP_033163933.1|DMAU	LOC108116260|XP_017083538.1|DEUG
OG0006487	LOC117146039|XP_033167867.1|DMAU	LOC108108385|XP_017071923.1|DEUG
OG0006488	LOC117141312|XP_033160589.1|DMAU	LOC108104633|XP_017066297.1|DEUG
OG0006489	LOC117144538|XP_033165662.1|DMAU	LOC108115992|XP_017083150.1|DEUG
OG0006490	LOC117142998|XP_033163247.1|DMAU	LOC108110216|XP_017074687.1|DEUG
OG0006491	LOC117150902|XP_033173936.1|DMAU	LOC108105672|XP_017067860.1|DEUG
OG0006492	LOC117143024|XP_033163297.1|DMAU	LOC108115379|XP_017082304.1|DEUG
OG0006493	LOC117147068|XP_033169719.1|DMAU	LOC108105353|XP_017067356.1|DEUG
OG0006494	LOC117147198|XP_033169893.1|DMAU	LOC108110019|XP_017074349.1|DEUG
OG0006495	LOC117146746|XP_033169113.1|DMAU	LOC108110104|XP_017074488.1|DEUG
OG0006496	LOC117143683|XP_033164359.1|DMAU	LOC108116640|XP_017084111.1|DEUG
OG0006497	LOC117144319|XP_033165322.1|DMAU	LOC108116923|XP_017084552.1|DEUG
OG0006498	LOC117142626|XP_033162619.1|DMAU	LOC108116915|XP_017084538.1|DEUG
OG0006499	LOC117144596|XP_033165767.1|DMAU	LOC108104002|XP_017065281.1|DEUG
OG0006500	LOC117135223|XP_033151230.1|DMAU	LOC108110797|XP_017075511.1|DEUG
OG0006501	LOC117143076|XP_033163433.1|DMAU	LOC108111352|XP_017076273.1|DEUG
OG0006502	LOC117143969|XP_033164796.1|DMAU	LOC108111366|XP_017076288.1|DEUG
OG0006503	LOC117143422|XP_033164016.1|DMAU	LOC108111369|XP_017076290.1|DEUG
OG0006504	LOC117143420|XP_033164014.1|DMAU	LOC108111368|XP_017076289.1|DEUG
OG0006505	LOC117145747|XP_033167400.1|DMAU	LOC108111432|XP_017076388.1|DEUG
OG0006507	LOC117145203|XP_033166657.1|DMAU	LOC108111573|XP_017076585.1|DEUG
OG0006508	LOC117143707|XP_033164395.1|DMAU	LOC108111550|XP_017076557.1|DEUG
OG0006509	LOC117148173|XP_033171333.1|DMAU	LOC108105022|XP_017066909.1|DEUG
OG0006510	LOC117142430|XP_033162281.1|DMAU	LOC108113724|XP_017079896.1|DEUG
OG0006511	LOC117142692|XP_033162739.1|DMAU	LOC108116920|XP_017084548.1|DEUG
OG0006512	LOC117144914|XP_033166249.1|DMAU	LOC108117149|XP_017084898.1|DEUG
OG0006513	LOC117144912|XP_033166240.1|DMAU	LOC108116866|XP_017084423.1|DEUG
OG0006514	LOC117143208|XP_033163646.1|DMAU	LOC108113737|XP_017079913.1|DEUG
OG0006515	LOC117143105|XP_033163478.1|DMAU	LOC108117120|XP_017084840.1|DEUG
OG0006516	LOC117146019|XP_033167840.1|DMAU	LOC108117461|XP_017085371.1|DEUG
OG0006517	LOC117142836|XP_033162959.1|DMAU	LOC108117551|XP_017085548.1|DEUG
OG0006518	LOC117143036|XP_033163328.1|DMAU	LOC108117478|XP_017085389.1|DEUG
OG0006519	LOC117142837|XP_033162960.1|DMAU	LOC108117552|XP_017085549.1|DEUG
OG0006520	LOC117142541|XP_033162480.1|DMAU	LOC108111341|XP_017076259.1|DEUG
OG0006521	LOC117143995|XP_033164833.1|DMAU	LOC108111687|XP_017076723.1|DEUG
OG0006522	LOC117142540|XP_033162479.1|DMAU	LOC108111338|XP_017076252.1|DEUG
OG0006523	LOC117143279|XP_033163749.1|DMAU	LOC108105635|XP_017067813.1|DEUG
OG0006524	LOC117146352|XP_033168397.1|DMAU	LOC108107086|XP_017069952.1|DEUG
OG0006525	LOC117147416|XP_033170185.1|DMAU	LOC108103763|XP_017064869.1|DEUG
OG0006526	LOC117145897|XP_033167639.1|DMAU	LOC108115271|XP_017082118.1|DEUG
OG0006527	LOC117144702|XP_033165921.1|DMAU	LOC108115256|XP_017082101.1|DEUG
OG0006528	LOC117143650|XP_033164321.1|DMAU	LOC108115258|XP_017082103.1|DEUG
OG0006529	LOC117144077|XP_033164978.1|DMAU	LOC108115260|XP_017082106.1|DEUG
OG0006530	LOC117145102|XP_033166513.1|DMAU	LOC108115261|XP_017082107.1|DEUG
OG0006531	LOC117143561|XP_033164195.1|DMAU	LOC108115274|XP_017082122.1|DEUG
OG0006532	LOC117144473|XP_033165536.1|DMAU	LOC108115407|XP_017082334.1|DEUG
OG0006533	LOC117136684|XP_033153586.1|DMAU	LOC108113382|XP_017079443.1|DEUG
OG0006534	LOC117145550|XP_033167138.1|DMAU	LOC108105625|XP_017067799.1|DEUG
OG0006535	LOC117145951|XP_033167727.1|DMAU	LOC108116621|XP_017084087.1|DEUG
OG0006536	LOC117142901|XP_033163073.1|DMAU	LOC108115317|XP_017082211.1|DEUG
OG0006537	LOC117144974|XP_033166330.1|DMAU	LOC108115814|XP_017082894.1|DEUG
OG0006538	LOC117142929|XP_033163118.1|DMAU	LOC108115831|XP_017082912.1|DEUG
OG0006539	LOC117142667|XP_033162692.1|DMAU	LOC108116000|XP_017083165.1|DEUG
OG0006540	LOC117143162|XP_033163564.1|DMAU	LOC108109569|XP_017073634.1|DEUG
OG0006541	LOC117144124|XP_033165038.1|DMAU	LOC108116101|XP_017083312.1|DEUG
OG0006542	LOC117144126|XP_033165041.1|DMAU	LOC108116104|XP_017083313.1|DEUG
OG0006543	LOC117142580|XP_033162540.1|DMAU	LOC108115841|XP_017082939.1|DEUG
OG0006544	LOC117146111|XP_033167987.1|DMAU	LOC108110246|XP_017074723.1|DEUG
OG0006545	LOC117148888|XP_033172484.1|DMAU	LOC108105482|XP_017067588.1|DEUG
OG0006546	LOC117142261|XP_033162015.1|DMAU	LOC108115681|XP_017082738.1|DEUG
OG0006547	LOC117142279|XP_033162051.1|DMAU	LOC108117495|XP_017085461.1|DEUG
OG0006548	LOC117143133|XP_033163516.1|DMAU	LOC108116961|XP_017084606.1|DEUG
OG0006549	LOC117144940|XP_033166285.1|DMAU	LOC108111462|XP_017076422.1|DEUG
OG0006550	LOC117143755|XP_033164459.1|DMAU	LOC108109358|XP_017073314.1|DEUG
OG0006551	LOC117147391|XP_033170151.1|DMAU	LOC108109953|XP_017074255.1|DEUG
