Orthogroup	DMAU.longest_only	DSIM.longest_only
OG0005262	LOC117137210|XP_033154460.1|DMAU	LOC6731065|XP_002078224.1|DSIM
OG0005263	LOC117150275|XP_033172975.1|DMAU	LOC6732828|XP_016025552.1|DSIM
OG0005264	LOC117144742|XP_033165986.1|DMAU	LOC6727702|XP_016034278.1|DSIM
OG0005265	LOC117136383|XP_033153208.1|DMAU	LOC6732824|XP_016025546.1|DSIM
OG0005266	LOC117135241|XP_033151274.1|DMAU	LOC6732452|XP_002079572.1|DSIM
OG0005267	LOC117141052|XP_033160233.1|DMAU	LOC6730735|XP_002077903.1|DSIM
OG0005268	LOC117141046|XP_033160222.1|DMAU	LOC6730736|XP_002077904.1|DSIM
OG0005269	LOC117144434|XP_033165476.1|DMAU	LOC6730753|XP_039150043.1|DSIM
OG0005270	LOC117149598|XP_033172693.1|DMAU	LOC6731957|XP_002079092.1|DSIM
OG0005271	LOC117135247|XP_033151283.1|DMAU	LOC6732757|XP_016025478.1|DSIM
OG0005272	LOC117135249|XP_033151284.1|DMAU	LOC6732755|XP_002079868.1|DSIM
OG0005273	LOC117139655|XP_033158049.1|DMAU	LOC6731491|XP_002078640.1|DSIM
OG0005274	LOC117139643|XP_033157997.1|DMAU	LOC6731953|XP_039154573.1|DSIM
OG0005275	LOC117136160|XP_033152778.1|DMAU	LOC6731760|XP_016024441.1|DSIM
OG0005276	LOC117150987|XP_033174080.1|DMAU	LOC6730896|XP_016023322.1|DSIM
OG0005277	LOC117150981|XP_033174064.1|DMAU	LOC6730907|XP_016023339.1|DSIM
OG0005278	LOC117137170|XP_033154374.1|DMAU	LOC6735415|XP_002082357.1|DSIM
OG0005279	LOC117135159|XP_033151110.1|DMAU	LOC6731170|XP_016023718.1|DSIM
OG0005280	LOC117148850|XP_033172441.1|DMAU	LOC6730527|XP_002077706.2|DSIM
OG0005281	LOC117146239|XP_033168042.1|DMAU	LOC6730708|XP_016023143.1|DSIM
OG0005282	LOC117145715|XP_033167352.1|DMAU	LOC6726874|XP_002102276.1|DSIM
OG0005283	LOC117142972|XP_033163211.1|DMAU	LOC6729328|XP_016035965.1|DSIM
OG0005284	LOC117150371|XP_033173124.1|DMAU	LOC6733055|XP_016025737.2|DSIM
OG0005285	LOC117138601|XP_033156681.1|DMAU	LOC6733056|XP_002080134.1|DSIM
OG0005286	LOC117135953|XP_033152438.1|DMAU	LOC6730530|XP_039147280.1|DSIM
OG0005287	LOC117146865|XP_033169346.1|DMAU	LOC6730531|XP_002077710.1|DSIM
OG0005288	LOC117135304|XP_033151383.1|DMAU	LOC27206544|XP_039147201.1|DSIM
OG0005289	LOC117136223|XP_033152889.1|DMAU	LOC6725079|XP_039147446.1|DSIM
OG0005290	LOC117143931|XP_033164739.1|DMAU	LOC6726829|XP_016033335.1|DSIM
OG0005291	LOC117144268|XP_033165299.1|DMAU	LOC6732184|XP_002079313.1|DSIM
OG0005292	LOC117136257|XP_033152965.1|DMAU	LOC6732186|XP_016024869.1|DSIM
OG0005293	LOC117143575|XP_033164215.1|DMAU	LOC6732397|XP_002079518.2|DSIM
OG0005294	LOC117142921|XP_033163113.1|DMAU	LOC6732058|XP_002079190.1|DSIM
OG0005295	LOC117143766|XP_033165172.1|DMAU	LOC6732183|XP_039154315.1|DSIM
OG0005296	LOC117145433|XP_033166971.1|DMAU	LOC6726862|XP_016033364.1|DSIM
OG0005297	LOC117135119|XP_033151028.1|DMAU	LOC6731528|XP_016024202.1|DSIM
OG0005298	LOC117151073|XP_033174208.1|DMAU	LOC6731669|XP_002078809.1|DSIM
OG0005299	LOC117142304|XP_033162082.1|DMAU	LOC6730093|XP_002105386.1|DSIM
OG0005300	LOC117147331|XP_033170076.1|DMAU	LOC6725387|XP_016038461.1|DSIM
OG0005301	LOC117135301|XP_033151369.1|DMAU	LOC27206512|XP_016024373.1|DSIM
OG0005302	LOC117136264|XP_033152974.1|DMAU	LOC6734021|XP_016027043.2|DSIM
OG0005303	LOC117148200|XP_033171375.1|DMAU	LOC6732709|XP_002079823.1|DSIM
OG0005304	LOC117150246|XP_033172934.1|DMAU	LOC120284730|XP_039149215.1|DSIM, LOC6731215|XP_039149008.1|DSIM
OG0005305	LOC117137167|XP_033154371.1|DMAU	LOC6735414|XP_039147350.1|DSIM
OG0005306	LOC117135117|XP_033151025.1|DMAU	LOC6732555|XP_002079674.1|DSIM
OG0005307	LOC117142117|XP_033161907.1|DMAU	LOC6731938|XP_016024601.1|DSIM
OG0005308	LOC117145614|XP_033167260.1|DMAU	LOC6731843|XP_016024525.1|DSIM
OG0005309	LOC117150971|XP_033174043.1|DMAU	LOC6730845|XP_016023263.1|DSIM
OG0005310	LOC117138047|XP_033155756.1|DMAU	LOC6731474|XP_002078623.1|DSIM
OG0005311	LOC117135129|XP_033151050.1|DMAU	LOC6732119|XP_002079251.2|DSIM
OG0005312	LOC117150260|XP_033172955.1|DMAU	LOC6732156|XP_016024836.1|DSIM
OG0005313	LOC117138558|XP_033156612.1|DMAU	LOC6731765|XP_016024446.1|DSIM
OG0005314	LOC117138698|XP_033156852.1|DMAU	LOC6732041|XP_016024728.1|DSIM
OG0005315	LOC117139810|XP_033158333.1|DMAU	LOC6732692|XP_016025424.1|DSIM
OG0005316	LOC117137171|XP_033154375.1|DMAU	LOC6735413|XP_016028730.1|DSIM
OG0005317	LOC117136941|XP_033153983.1|DMAU	LOC6732550|XP_016025204.1|DSIM
OG0005318	LOC117136142|XP_033152743.1|DMAU	LOC6733134|XP_016025846.1|DSIM
OG0005319	LOC117139721|XP_033158140.1|DMAU	LOC6732399|XP_016025055.1|DSIM
OG0005320	LOC117138409|XP_033156381.1|DMAU	LOC6732894|XP_016025616.1|DSIM
OG0005321	LOC117148374|XP_033171661.1|DMAU	LOC6731910|XP_016024577.1|DSIM
OG0005322	LOC117138884|XP_033156865.1|DMAU	LOC6730624|XP_016023070.1|DSIM
OG0005323	LOC117135290|XP_033151355.1|DMAU	LOC6739228|XP_016024285.1|DSIM
OG0005324	LOC117151075|XP_033174210.1|DMAU	LOC6731676|XP_002078816.1|DSIM
OG0005325	LOC117147684|XP_033170559.1|DMAU	LOC27207633|XP_016023211.1|DSIM
OG0005326	LOC117151077|XP_033174212.1|DMAU	LOC27206834|XP_039154492.1|DSIM
OG0005327	LOC117150419|XP_033173179.1|DMAU	LOC6731589|XP_016024266.1|DSIM
OG0005328	LOC117144185|XP_033165123.1|DMAU	LOC6727717|XP_016034292.1|DSIM
OG0005329	LOC117141545|XP_033160940.1|DMAU	LOC6737371|XP_002084209.1|DSIM
OG0005330	LOC117141544|XP_033160939.1|DMAU	LOC6737370|XP_002084208.2|DSIM
OG0005331	LOC117150148|XP_033172845.1|DMAU	LOC6730734|XP_016023156.1|DSIM
OG0005332	LOC117143119|XP_033163501.1|DMAU	LOC6732969|XP_002080051.1|DSIM
OG0005333	LOC117150451|XP_033173229.1|DMAU	LOC6732075|XP_002079207.1|DSIM
OG0005334	LOC117150573|XP_033173416.1|DMAU	LOC6731807|XP_002078942.1|DSIM
OG0005335	LOC117138139|XP_033155904.1|DMAU	LOC6734278|XP_016027344.1|DSIM
OG0005336	LOC117138260|XP_033156114.1|DMAU	LOC6733777|XP_002080821.1|DSIM
OG0005337	LOC117135588|XP_033151813.1|DMAU	LOC6734932|XP_016028246.1|DSIM
OG0005338	LOC117150023|XP_033172790.1|DMAU	LOC6731743|XP_016024415.1|DSIM
OG0005339	LOC117150333|XP_033173071.1|DMAU	LOC6731832|XP_002078967.1|DSIM
OG0005340	LOC117143913|XP_033164721.1|DMAU	LOC6731721|XP_002078856.2|DSIM
OG0005341	LOC117136739|XP_033153662.1|DMAU	LOC6733572|XP_002080627.2|DSIM
OG0005342	LOC117146478|XP_033168612.1|DMAU	LOC6732010|XP_016024702.1|DSIM
OG0005343	LOC117137346|XP_033154633.1|DMAU	LOC6739289|XP_016026303.1|DSIM
OG0005344	LOC117136697|XP_033153606.1|DMAU	LOC6734087|XP_002081122.1|DSIM
OG0005345	LOC117150861|XP_033173849.1|DMAU	LOC6731222|XP_002078381.1|DSIM
OG0005346	LOC117150588|XP_033173435.1|DMAU	LOC6731293|XP_002078449.1|DSIM
OG0005347	LOC117141391|XP_033160701.1|DMAU	LOC6739201|XP_016023390.1|DSIM
OG0005348	LOC117135220|XP_033151220.1|DMAU	LOC6731773|XP_002078908.1|DSIM
OG0005349	LOC117138761|XP_033156856.1|DMAU	LOC6731764|XP_002078899.1|DSIM
OG0005350	LOC117150613|XP_033173470.1|DMAU	LOC6731954|XP_002079089.1|DSIM
OG0005351	LOC117141306|XP_033160582.1|DMAU	LOC6737208|XP_016030916.1|DSIM
OG0005352	LOC117150646|XP_033173514.1|DMAU	LOC6731811|XP_016024497.1|DSIM
OG0005353	LOC117138353|XP_033156290.1|DMAU	LOC6735058|XP_039148569.1|DSIM
OG0005354	LOC117135272|XP_033151325.1|DMAU	LOC6730794|XP_039150928.1|DSIM
OG0005355	LOC117135341|XP_033151431.1|DMAU	LOC6730434|XP_002077615.1|DSIM
OG0005356	LOC117138002|XP_033155694.1|DMAU	LOC6730436|XP_016022901.1|DSIM
OG0005357	LOC117139369|XP_033157512.1|DMAU	LOC6731393|XP_016024011.1|DSIM
OG0005358	LOC117135284|XP_033151344.1|DMAU	LOC6731305|XP_002078461.1|DSIM
OG0005359	LOC117135539|XP_033151709.1|DMAU	LOC6735788|XP_016029163.1|DSIM
OG0005360	LOC117139073|XP_033157074.1|DMAU	LOC6738617|XP_039149258.1|DSIM
OG0005361	LOC117139790|XP_033158298.1|DMAU	LOC6731892|XP_039154309.1|DSIM
OG0005362	LOC117135504|XP_033151629.1|DMAU	LOC6731747|XP_002078882.1|DSIM
OG0005363	LOC117148817|XP_033172357.1|DMAU	LOC6731108|XP_016023646.1|DSIM
OG0005364	LOC117137231|XP_033154480.1|DMAU	LOC6735465|XP_016028770.1|DSIM
OG0005365	LOC117143037|XP_033163325.1|DMAU	LOC6732992|XP_016025673.1|DSIM
OG0005366	LOC117143158|XP_033163559.1|DMAU	LOC6732993|XP_016025676.1|DSIM
OG0005367	LOC117143101|XP_033163476.1|DMAU	LOC6732995|XP_016025677.1|DSIM
OG0005368	LOC117144504|XP_033165584.1|DMAU	LOC6728808|XP_016035500.1|DSIM
OG0005369	LOC117151069|XP_033174202.1|DMAU	LOC6730597|XP_002077776.1|DSIM
OG0005370	LOC117149505|XP_033172686.1|DMAU	LOC6731942|XP_016024606.1|DSIM
OG0005371	LOC117150714|XP_033173620.1|DMAU	LOC6731940|XP_016024605.1|DSIM
OG0005372	LOC117146054|XP_033167884.1|DMAU	LOC6728723|XP_016035394.1|DSIM
OG0005373	LOC117137692|XP_033155190.1|DMAU	LOC27206749|XP_016025907.1|DSIM
OG0005374	LOC117150252|XP_033172943.1|DMAU	LOC6732552|XP_002079671.1|DSIM
OG0005375	LOC117150251|XP_033172942.1|DMAU	LOC6732551|XP_002079670.1|DSIM
OG0005376	LOC117138793|XP_033156859.1|DMAU	LOC6730520|XP_039147245.1|DSIM
OG0005377	LOC117142113|XP_033161899.1|DMAU	LOC27208052|XP_016029877.1|DSIM
OG0005378	LOC117148781|XP_033172316.1|DMAU	LOC6730574|XP_002077753.3|DSIM
OG0005379	LOC117150349|XP_033173095.1|DMAU	LOC6730664|XP_016023106.1|DSIM
OG0005380	LOC117148033|XP_033171101.1|DMAU	LOC6730562|XP_039148892.1|DSIM
OG0005381	LOC117151096|XP_033174236.1|DMAU	LOC6732652|XP_016025363.1|DSIM
OG0005382	LOC117135215|XP_033151209.1|DMAU	LOC6733017|XP_039154496.1|DSIM
OG0005383	LOC117141086|XP_033160293.1|DMAU	LOC6738473|XP_039149702.1|DSIM
OG0005384	LOC117145855|XP_033167566.1|DMAU	LOC6727836|XP_016034422.1|DSIM
OG0005385	LOC117138387|XP_033156350.1|DMAU	LOC6735363|XP_016028693.1|DSIM
OG0005386	LOC117137784|XP_033155299.1|DMAU	LOC6734737|XP_039147744.1|DSIM
OG0005387	LOC117146096|XP_033167959.1|DMAU	LOC6729048|XP_016035702.1|DSIM
OG0005388	LOC117140193|XP_033158869.1|DMAU	LOC6731081|XP_002078239.1|DSIM
OG0005389	LOC117139775|XP_033158315.1|DMAU	LOC6732031|XP_016024726.1|DSIM
OG0005390	LOC117150757|XP_033173685.1|DMAU	LOC120284189|XP_016023540.1|DSIM
OG0005391	LOC117150759|XP_033173687.1|DMAU	LOC27207560|XP_016023543.1|DSIM
OG0005392	LOC117147014|XP_033169593.1|DMAU	LOC6732603|XP_002079722.1|DSIM
OG0005393	LOC117145427|XP_033166965.1|DMAU	LOC6728278|XP_002103627.1|DSIM
OG0005394	LOC117137178|XP_033154396.1|DMAU	LOC6732601|XP_016025286.1|DSIM
OG0005395	LOC117150867|XP_033173877.1|DMAU	LOC6732681|XP_039147082.1|DSIM
OG0005396	LOC117151056|XP_033174166.1|DMAU	LOC6731469|XP_016024151.1|DSIM
OG0005397	LOC117150386|XP_033173139.1|DMAU	LOC6731471|XP_002078620.1|DSIM
OG0005398	LOC117142254|XP_033162004.1|DMAU	LOC6726805|XP_039151487.1|DSIM
OG0005399	LOC117137092|XP_033154265.1|DMAU	LOC6733558|XP_016026508.1|DSIM
OG0005400	LOC117137338|XP_033154621.1|DMAU	LOC6733635|XP_016026597.1|DSIM
OG0005401	LOC117144219|XP_033165168.1|DMAU	LOC6731481|XP_016024162.1|DSIM
OG0005402	LOC117144251|XP_033165224.1|DMAU	LOC6731480|XP_016024161.1|DSIM
OG0005403	LOC117138030|XP_033155733.1|DMAU	LOC6731475|XP_002078624.1|DSIM
OG0005404	LOC117138039|XP_033155745.1|DMAU	LOC6731476|XP_002078625.1|DSIM
OG0005405	LOC117135966|XP_033152459.1|DMAU	LOC27209071|XP_016029095.1|DSIM
OG0005406	LOC117136968|XP_033154028.1|DMAU	LOC6740743|XP_039147604.1|DSIM
OG0005407	LOC117135430|XP_033151483.1|DMAU	LOC6735783|XP_002082696.1|DSIM
OG0005408	LOC117139309|XP_033157447.1|DMAU	LOC6731031|XP_002078192.1|DSIM
OG0005409	LOC117150220|XP_033172907.1|DMAU	LOC6731404|XP_016024022.1|DSIM
OG0005410	LOC117151047|XP_033174158.1|DMAU	LOC6739211|XP_002076121.1|DSIM
OG0005411	LOC117137129|XP_033154319.1|DMAU	LOC6734148|XP_002081177.1|DSIM
OG0005412	LOC117135793|XP_033152177.1|DMAU	LOC6734158|XP_002081187.1|DSIM
OG0005413	LOC117138283|XP_033156145.1|DMAU	LOC6734240|XP_016027292.1|DSIM
OG0005414	LOC117148210|XP_033171390.1|DMAU	LOC6725686|XP_002106689.1|DSIM
OG0005415	LOC117148947|XP_033172576.1|DMAU	LOC6725750|XP_016039067.1|DSIM
OG0005416	LOC117137063|XP_033154167.1|DMAU	LOC6733388|XP_016026312.1|DSIM
OG0005417	LOC117150961|XP_033174031.1|DMAU	LOC6739246|XP_002076154.1|DSIM
OG0005418	LOC117143073|XP_033163434.1|DMAU	LOC6732979|XP_016025661.1|DSIM
OG0005419	LOC117145878|XP_033167597.1|DMAU	LOC6731826|XP_016024511.1|DSIM
OG0005420	LOC117150478|XP_033173268.1|DMAU	LOC6731276|XP_016023840.2|DSIM
OG0005421	LOC117150549|XP_033173372.1|DMAU	LOC6732046|XP_016024730.2|DSIM
OG0005422	LOC117148034|XP_033171098.1|DMAU	LOC6740213|XP_016039958.1|DSIM
OG0005423	LOC117145137|XP_033166591.1|DMAU	LOC6731638|XP_016024322.1|DSIM
OG0005424	LOC117138536|XP_033156565.1|DMAU	LOC6735442|XP_039147247.1|DSIM
OG0005425	LOC117147371|XP_033170128.1|DMAU	LOC6740535|XP_016039584.1|DSIM
OG0005426	LOC117136405|XP_033153192.1|DMAU	LOC6733689|XP_016026657.1|DSIM
OG0005427	LOC117137504|XP_033154879.1|DMAU	LOC6732769|XP_002079882.2|DSIM
OG0005428	LOC117150895|XP_033173923.1|DMAU	LOC6731194|XP_039146977.1|DSIM
OG0005429	LOC117150243|XP_033172930.1|DMAU	LOC6731213|XP_039148517.1|DSIM
OG0005430	LOC117150245|XP_033172932.1|DMAU	LOC6731214|XP_016023755.1|DSIM
OG0005431	LOC117142467|XP_033162368.1|DMAU	LOC6733110|XP_002080187.1|DSIM
OG0005432	LOC117146882|XP_033169371.1|DMAU	LOC27209015|XP_039149468.1|DSIM
OG0005433	LOC117137838|XP_033155421.1|DMAU	LOC6734896|XP_002081893.1|DSIM
OG0005434	LOC117135237|XP_033151266.1|DMAU	LOC6733124|XP_039154591.1|DSIM
OG0005435	LOC117145106|XP_033166516.1|DMAU	LOC6727091|XP_002102486.1|DSIM
OG0005436	LOC117138194|XP_033156038.1|DMAU	LOC6733131|XP_016025843.1|DSIM
OG0005437	LOC117145051|XP_033166449.1|DMAU	LOC6727763|XP_002103125.1|DSIM
OG0005438	LOC117135968|XP_033152468.1|DMAU	LOC6730510|XP_016022968.1|DSIM
OG0005439	LOC117144378|XP_033165399.1|DMAU	LOC6728225|XP_002103574.1|DSIM
OG0005440	LOC117150977|XP_033174050.1|DMAU	LOC6730918|XP_016023365.1|DSIM
OG0005441	LOC117139939|XP_033158518.1|DMAU	LOC27206506|XP_016024807.1|DSIM
OG0005442	LOC117150296|XP_033173009.1|DMAU	LOC6732743|XP_002079857.1|DSIM
OG0005443	LOC117145486|XP_033167057.1|DMAU	LOC6731784|XP_016024476.1|DSIM
OG0005444	LOC117150924|XP_033173977.1|DMAU	LOC6730448|XP_002077629.1|DSIM
OG0005445	LOC117140505|XP_033159379.1|DMAU	LOC6731872|XP_016024547.1|DSIM
OG0005446	LOC117150207|XP_033172893.1|DMAU	LOC6731426|XP_016024044.1|DSIM
OG0005447	LOC117135209|XP_033151188.1|DMAU	LOC6731022|XP_002078183.1|DSIM
OG0005448	LOC117138419|XP_033156408.1|DMAU	LOC6734603|XP_002081611.1|DSIM
OG0005449	LOC117148460|XP_033171723.1|DMAU	LOC6739838|XP_002076732.1|DSIM
OG0005450	LOC117144276|XP_033165270.1|DMAU	LOC6729933|XP_002105235.1|DSIM
OG0005451	LOC117139667|XP_033158034.1|DMAU	LOC6732645|XP_016025357.1|DSIM
OG0005452	LOC117135428|XP_033151479.1|DMAU	LOC6735781|XP_016029157.1|DSIM
OG0005453	LOC117143389|XP_033163962.1|DMAU	LOC6728844|XP_039151283.1|DSIM
OG0005454	LOC117135181|XP_033151138.1|DMAU	LOC6732092|XP_016024765.1|DSIM
OG0005455	LOC117136337|XP_033153088.1|DMAU	LOC6736094|XP_016029489.1|DSIM
OG0005456	LOC117142483|XP_033162402.1|DMAU	LOC6732780|XP_002079893.1|DSIM
OG0005457	LOC117150205|XP_033172890.1|DMAU	LOC6732778|XP_016025492.1|DSIM
OG0005458	LOC117144979|XP_033166340.1|DMAU	LOC6730593|XP_016023040.1|DSIM
OG0005459	LOC117139079|XP_033157088.1|DMAU	LOC6731018|XP_002078179.1|DSIM
OG0005460	LOC117140174|XP_033158845.1|DMAU	LOC6731083|XP_002078241.1|DSIM
OG0005461	LOC117135229|XP_033151239.1|DMAU	LOC6732763|XP_002079876.1|DSIM
OG0005462	LOC117135230|XP_033151240.1|DMAU	LOC6732761|XP_002079874.1|DSIM
OG0005463	LOC117141814|XP_033161358.1|DMAU	LOC6738054|XP_002084868.1|DSIM
OG0005464	LOC117150587|XP_033173433.1|DMAU	LOC6732765|XP_002079878.2|DSIM
OG0005465	LOC117135218|XP_033151216.1|DMAU	LOC6732777|XP_016025490.1|DSIM
OG0005466	LOC117148388|XP_033171645.1|DMAU	LOC6732779|XP_002079892.3|DSIM
OG0005467	LOC117142680|XP_033162709.1|DMAU	LOC6729148|XP_002104469.1|DSIM
OG0005468	LOC117151066|XP_033174198.1|DMAU	LOC6731454|XP_002078605.1|DSIM
OG0005469	LOC117149350|XP_033172660.1|DMAU	LOC6731495|XP_002078644.1|DSIM
OG0005470	LOC117150820|XP_033173773.1|DMAU	LOC6731497|XP_016024175.1|DSIM
OG0005471	LOC117138658|XP_033156785.1|DMAU	LOC6732566|XP_039146961.1|DSIM
OG0005472	LOC117139200|XP_033157307.1|DMAU	LOC6732564|XP_016025245.1|DSIM
OG0005473	LOC117143828|XP_033164568.1|DMAU	LOC6739221|XP_016023611.1|DSIM
OG0005474	LOC117144692|XP_033165910.1|DMAU	LOC6732062|XP_002079194.2|DSIM
OG0005475	LOC117144682|XP_033165899.1|DMAU	LOC6732061|XP_002079193.1|DSIM
OG0005476	LOC117138277|XP_033156136.1|DMAU	LOC6733448|XP_016026397.1|DSIM
OG0005477	LOC117141794|XP_033161326.1|DMAU	LOC6737632|XP_016031405.1|DSIM
OG0005478	LOC117142711|XP_033162765.1|DMAU	LOC6730965|XP_002078127.1|DSIM
OG0005479	LOC117142702|XP_033162753.1|DMAU	LOC6730966|XP_002078128.1|DSIM
OG0005480	LOC117142721|XP_033162778.1|DMAU	LOC27207912|XP_016023431.1|DSIM
OG0005481	LOC117139168|XP_033157223.1|DMAU	LOC6730877|XP_016023301.1|DSIM
OG0005482	LOC117149239|XP_033172650.1|DMAU	LOC6730875|XP_016023296.2|DSIM
OG0005483	LOC117143578|XP_033164216.1|DMAU	LOC6727965|XP_002103317.2|DSIM
OG0005484	LOC117150796|XP_033173745.1|DMAU	LOC6732423|XP_002079544.1|DSIM
OG0005485	LOC117137453|XP_033154784.1|DMAU	LOC6734299|XP_016027358.1|DSIM
OG0005486	LOC117137022|XP_033154110.1|DMAU	LOC6733626|XP_002080680.2|DSIM
OG0005487	LOC117135311|XP_033151397.1|DMAU	LOC6739185|XP_016023228.1|DSIM
OG0005488	LOC117135312|XP_033151398.1|DMAU	LOC6739198|XP_016023225.1|DSIM
OG0005489	LOC117149103|XP_033172641.1|DMAU	LOC6730525|XP_002077704.1|DSIM
OG0005490	LOC117135243|XP_033151279.1|DMAU	LOC6730524|XP_016022979.1|DSIM
OG0005491	LOC117135199|XP_033151172.1|DMAU	LOC6730617|XP_016023064.1|DSIM
OG0005492	LOC117138900|XP_033156866.1|DMAU	LOC6730623|XP_002077800.1|DSIM
OG0005493	LOC117150811|XP_033173761.1|DMAU	LOC6732864|XP_002079974.1|DSIM
OG0005494	LOC117135728|XP_033152062.1|DMAU	LOC6736124|XP_016029513.1|DSIM
OG0005495	LOC117137814|XP_033155384.1|DMAU	LOC6736164|XP_016029573.1|DSIM
OG0005496	LOC117143981|XP_033164810.1|DMAU	LOC6727279|XP_016033799.1|DSIM
OG0005497	LOC117150213|XP_033172901.1|DMAU	LOC6739253|XP_002076160.2|DSIM
OG0005498	LOC117150214|XP_033172902.1|DMAU	LOC6739252|XP_002076161.1|DSIM
OG0005499	LOC117135286|XP_033151346.1|DMAU	LOC6732898|XP_016025618.1|DSIM
OG0005500	LOC117135288|XP_033151348.1|DMAU	LOC6732897|XP_002080002.1|DSIM
OG0005501	LOC117150721|XP_033173635.1|DMAU	LOC6732758|XP_016025480.1|DSIM
OG0005502	LOC117150728|XP_033173648.1|DMAU	LOC6732759|XP_016025482.1|DSIM
OG0005503	LOC117140938|XP_033160029.1|DMAU	LOC6731964|XP_016024643.1|DSIM
OG0005504	LOC117135516|XP_033151702.1|DMAU	LOC6730599|XP_016023037.1|DSIM
OG0005506	LOC117143016|XP_033163281.1|DMAU	LOC6732978|XP_002080057.1|DSIM
OG0005507	LOC117142101|XP_033161881.1|DMAU	LOC6730427|XP_002077608.1|DSIM
OG0005508	LOC117148862|XP_033172425.1|DMAU	LOC6731900|XP_002079035.1|DSIM
OG0005509	LOC117137618|XP_033155039.1|DMAU	LOC6730702|XP_002077872.1|DSIM
OG0005510	LOC117146259|XP_033168110.1|DMAU	LOC6732279|XP_016024944.1|DSIM
OG0005511	LOC117148691|XP_033172125.1|DMAU	LOC6724781|XP_002105823.1|DSIM
OG0005512	LOC117145141|XP_033166571.1|DMAU	LOC6729121|XP_016035768.1|DSIM
OG0005513	LOC117147047|XP_033169686.1|DMAU	LOC6725965|XP_002106948.1|DSIM
OG0005514	LOC117144081|XP_033164987.1|DMAU	LOC6729047|XP_016035699.1|DSIM
OG0005515	LOC117135778|XP_033152139.1|DMAU	LOC6734196|XP_002081225.1|DSIM
OG0005516	LOC117141951|XP_033161602.1|DMAU	LOC6731804|XP_016024491.1|DSIM
OG0005517	LOC117139389|XP_033157548.1|DMAU	LOC6731450|XP_039147727.1|DSIM
OG0005518	LOC117139747|XP_033158203.1|DMAU	LOC27206499|XP_016025440.1|DSIM
OG0005519	LOC117136704|XP_033153614.1|DMAU	LOC27208695|XP_016027100.1|DSIM
OG0005520	LOC117138669|XP_033156813.1|DMAU	LOC6731885|XP_039154311.1|DSIM
OG0005521	LOC117136527|XP_033153367.1|DMAU	LOC6731883|XP_002079018.1|DSIM
OG0005522	LOC117141288|XP_033160553.1|DMAU	LOC6737646|XP_016031421.1|DSIM
OG0005523	LOC117138636|XP_033156782.1|DMAU	LOC6733037|XP_002080116.2|DSIM
OG0005524	LOC117150313|XP_033173036.1|DMAU	LOC6731311|XP_039151506.1|DSIM
OG0005525	LOC117150247|XP_033172939.1|DMAU	LOC6731682|XP_002078822.1|DSIM
OG0005526	LOC117150772|XP_033173743.1|DMAU	LOC6731781|XP_002078916.1|DSIM
OG0005527	LOC117146279|XP_033168165.1|DMAU	LOC6724747|XP_016037448.1|DSIM
OG0005528	LOC117141198|XP_033160443.1|DMAU	LOC6731355|XP_016023943.1|DSIM
OG0005529	LOC117138530|XP_033156562.1|DMAU	LOC6733063|XP_016025754.1|DSIM
OG0005530	LOC117135585|XP_033151808.1|DMAU	LOC6730784|XP_016023195.1|DSIM
OG0005531	LOC117141901|XP_033161494.1|DMAU	LOC6738986|XP_002085781.2|DSIM
OG0005532	LOC117144809|XP_033166360.1|DMAU	LOC6730403|XP_016022867.1|DSIM
OG0005533	LOC117136065|XP_033152609.1|DMAU	LOC27206526|XP_039150108.1|DSIM
OG0005534	LOC117140151|XP_033158813.1|DMAU	LOC6736302|XP_002083186.2|DSIM
OG0005535	LOC117150952|XP_033174016.1|DMAU	LOC6730649|XP_016023087.1|DSIM
OG0005536	LOC117143939|XP_033164752.1|DMAU	LOC27206560|XP_016025252.1|DSIM
OG0005537	LOC117150262|XP_033172960.1|DMAU	LOC6732153|XP_002079285.1|DSIM
OG0005538	LOC117139627|XP_033157978.1|DMAU	LOC6732671|XP_002079788.1|DSIM
OG0005539	LOC117148024|XP_033171088.1|DMAU	LOC6732734|XP_016025466.1|DSIM
OG0005540	LOC117150198|XP_033172878.1|DMAU	LOC6730489|XP_002077670.2|DSIM
OG0005541	LOC117141987|XP_033161696.1|DMAU	LOC6730423|XP_002077604.2|DSIM
OG0005542	LOC117141964|XP_033161652.1|DMAU	LOC6736630|XP_016030214.1|DSIM
OG0005543	LOC117147467|XP_033170252.1|DMAU	LOC6732812|XP_002079925.1|DSIM
OG0005544	LOC117150458|XP_033173240.1|DMAU	LOC6730468|XP_039146927.1|DSIM
OG0005545	LOC117150346|XP_033173086.1|DMAU	LOC6731968|XP_002079102.1|DSIM
OG0005546	LOC117138408|XP_033156423.1|DMAU	LOC6733035|XP_016025722.1|DSIM
OG0005547	LOC117150659|XP_033173537.1|DMAU	LOC6731472|XP_016024155.1|DSIM
OG0005548	LOC117136913|XP_033153931.1|DMAU	LOC6731477|XP_016024158.1|DSIM
OG0005549	LOC117144258|XP_033165238.1|DMAU	LOC6731479|XP_002078628.1|DSIM
OG0005550	LOC117139488|XP_033157703.1|DMAU	LOC6731063|XP_016023582.1|DSIM
OG0005551	LOC117137301|XP_033154569.1|DMAU	LOC6735189|XP_016028474.1|DSIM
OG0005552	LOC117136790|XP_033153737.1|DMAU	LOC6735188|XP_002082162.2|DSIM
