Orthogroup	DMAU.longest_only	DSER.longest_only
OG0003801	LOC117150624|XP_033173485.1|DMAU	LOC110185716|XP_020810353.1|DSER
OG0003802	LOC117135287|XP_033151347.1|DMAU	LOC110185602|XP_020810204.1|DSER
OG0003803	LOC117145626|XP_033167235.1|DMAU	LOC110186473|XP_020811318.1|DSER
OG0003804	LOC117135139|XP_033151086.1|DMAU	LOC110186090|XP_020810787.1|DSER
OG0003805	LOC117150636|XP_033173505.1|DMAU	LOC110176924|XP_020799077.1|DSER
OG0003806	LOC117136302|XP_033153039.1|DMAU	LOC110188778|XP_020814281.1|DSER
OG0003807	LOC117136360|XP_033153126.1|DMAU	LOC110186047|XP_020810744.1|DSER
OG0003808	LOC117139687|XP_033158064.1|DMAU	LOC110185231|XP_020809624.1|DSER
OG0003809	LOC117148017|XP_033171076.1|DMAU	LOC110176983|XP_020799150.1|DSER
OG0003810	LOC117136330|XP_033153075.1|DMAU	LOC110189851|XP_020815767.1|DSER
OG0003811	LOC117136638|XP_033153520.1|DMAU	LOC110191470|XP_020817986.1|DSER
OG0003812	LOC117150430|XP_033173203.1|DMAU	LOC110187496|XP_020812545.1|DSER
OG0003813	LOC117135299|XP_033151366.1|DMAU	LOC110183190|XP_020807048.1|DSER
OG0003814	LOC117150801|XP_033173750.1|DMAU	LOC110184821|XP_020809123.1|DSER
OG0003815	LOC117142639|XP_033162634.1|DMAU	LOC110188221|XP_020813524.1|DSER
OG0003816	LOC117135265|XP_033151312.1|DMAU	LOC110181349|XP_020804729.1|DSER, LOC110178698|XP_020801559.1|DSER
OG0003817	LOC117144172|XP_033165109.1|DMAU	LOC110176946|XP_020799107.1|DSER
OG0003818	LOC117135253|XP_033151290.1|DMAU	LOC110176916|XP_020799066.1|DSER
OG0003819	LOC117135469|XP_033151560.1|DMAU	LOC110187580|XP_020812625.1|DSER
OG0003820	LOC117146014|XP_033167829.1|DMAU	LOC110186938|XP_020811927.1|DSER
OG0003821	LOC117135500|XP_033151613.1|DMAU	LOC110189195|XP_020814823.1|DSER
OG0003822	LOC117142638|XP_033162636.1|DMAU	LOC110185746|XP_020810401.1|DSER
OG0003823	LOC117143716|XP_033164409.1|DMAU	LOC110179135|XP_020802185.1|DSER, LOC110181311|XP_020804688.1|DSER
OG0003824	LOC117150469|XP_033173256.1|DMAU	LOC110185816|XP_020810481.1|DSER
OG0003825	LOC117147845|XP_033170805.1|DMAU	LOC110183872|XP_020807884.1|DSER, LOC110178063|XP_020800729.1|DSER
OG0003826	LOC117150703|XP_033173606.1|DMAU	LOC110177657|XP_020800128.1|DSER, LOC110187392|XP_020812442.1|DSER
OG0003827	LOC117142221|XP_033161955.1|DMAU	LOC110183763|XP_020807779.1|DSER
OG0003828	LOC117136190|XP_033152870.1|DMAU	LOC110183771|XP_020807786.1|DSER
OG0003829	LOC117148526|XP_033171834.1|DMAU	LOC110185759|XP_020810420.1|DSER
OG0003830	LOC117150230|XP_033172916.1|DMAU	LOC110182729|XP_020806489.1|DSER
OG0003831	LOC117144299|XP_033165296.1|DMAU	LOC110191167|XP_020817586.1|DSER
OG0003832	LOC117141135|XP_033160355.1|DMAU	LOC110185721|XP_020810359.1|DSER
OG0003833	LOC117144769|XP_033166027.1|DMAU	LOC110185576|XP_020810162.1|DSER
OG0003834	LOC117137249|XP_033154505.1|DMAU	LOC110185684|XP_020810310.1|DSER
OG0003835	LOC117145774|XP_033167445.1|DMAU	LOC110185572|XP_020810157.1|DSER
OG0003836	LOC117135251|XP_033151286.1|DMAU	LOC110183817|XP_020807828.1|DSER
OG0003837	LOC117135250|XP_033151285.1|DMAU	LOC110183816|XP_020807827.1|DSER
OG0003838	LOC117135295|XP_033151360.1|DMAU	LOC110182621|XP_020806344.1|DSER
OG0003839	LOC117150956|XP_033174026.1|DMAU	LOC110185024|XP_020809334.1|DSER
OG0003840	LOC117137590|XP_033154991.1|DMAU	LOC110182967|XP_020806820.1|DSER
OG0003841	LOC117135266|XP_033151317.1|DMAU	LOC110181321|XP_020804699.1|DSER, LOC110184940|XP_020809247.1|DSER
OG0003842	LOC117150753|XP_033173684.1|DMAU	LOC110183476|XP_020807415.1|DSER
OG0003843	LOC117140250|XP_033158947.1|DMAU	LOC110185757|XP_020810415.1|DSER
OG0003844	LOC117150955|XP_033174024.1|DMAU	LOC110185055|XP_020809390.1|DSER
OG0003845	LOC117149030|XP_033172600.1|DMAU	LOC110185958|XP_020810635.1|DSER
OG0003846	LOC117139104|XP_033157132.1|DMAU	LOC110177887|XP_020800511.1|DSER
OG0003847	LOC117150293|XP_033173003.1|DMAU	LOC110181420|XP_020804820.1|DSER, LOC110179873|XP_020803131.1|DSER
OG0003848	LOC117144395|XP_033165421.1|DMAU	LOC110188212|XP_020813509.1|DSER
OG0003849	LOC117137757|XP_033155262.1|DMAU	LOC110189261|XP_020814934.1|DSER
OG0003850	LOC117140913|XP_033159984.1|DMAU	LOC110185940|XP_020810614.1|DSER
OG0003851	LOC117137172|XP_033154378.1|DMAU	LOC110182920|XP_020806743.1|DSER
OG0003852	LOC117150356|XP_033173109.1|DMAU	LOC110178432|XP_020801226.1|DSER, LOC110182249|XP_020805926.1|DSER
OG0003853	LOC117137732|XP_033155199.1|DMAU	LOC110178519|XP_020801330.1|DSER
OG0003854	LOC117135116|XP_033151024.1|DMAU	LOC110184869|XP_020809174.1|DSER
OG0003855	LOC117135115|XP_033151023.1|DMAU	LOC110184856|XP_020809156.1|DSER
OG0003856	LOC117150345|XP_033173084.1|DMAU	LOC110183181|XP_020807030.1|DSER
OG0003857	LOC117144279|XP_033165276.1|DMAU	LOC110181175|XP_020804511.1|DSER
OG0003858	LOC117146435|XP_033168535.1|DMAU	LOC110180146|XP_020803453.1|DSER
OG0003859	LOC117150567|XP_033173409.1|DMAU	LOC110176965|XP_020799131.1|DSER
OG0003860	LOC117136793|XP_033153740.1|DMAU	LOC110188735|XP_020814230.1|DSER
OG0003861	LOC117136021|XP_033152533.1|DMAU	LOC110182341|XP_020806040.1|DSER
OG0003862	LOC117136175|XP_033152812.1|DMAU	LOC110185788|XP_020810450.1|DSER
OG0003863	LOC117147334|XP_033170083.1|DMAU	LOC110183812|XP_020807823.1|DSER
OG0003864	LOC117147386|XP_033170150.1|DMAU	LOC110183773|XP_020807789.1|DSER
OG0003865	LOC117144681|XP_033165895.1|DMAU	LOC110186470|XP_020811316.1|DSER
OG0003866	LOC117150523|XP_033173334.1|DMAU	LOC110185619|XP_020810225.1|DSER
OG0003867	LOC117150517|XP_033173324.1|DMAU	LOC110188783|XP_020814288.1|DSER
OG0003868	LOC117140102|XP_033158752.1|DMAU	LOC110183338|XP_020807247.1|DSER
OG0003869	LOC117151062|XP_033174185.1|DMAU	LOC110183790|XP_020807805.1|DSER
OG0003870	LOC117150865|XP_033173874.1|DMAU	LOC110178093|XP_020800756.1|DSER
OG0003871	LOC117144139|XP_033165060.1|DMAU	LOC110187305|XP_020812353.1|DSER
OG0003872	LOC117135590|XP_033151815.1|DMAU	LOC110177594|XP_020800051.1|DSER
OG0003873	LOC117149192|XP_033172646.1|DMAU	LOC110187424|XP_020812473.1|DSER
OG0003874	LOC117136963|XP_033154020.1|DMAU	LOC110182734|XP_020806493.1|DSER
OG0003875	LOC117135492|XP_033151608.1|DMAU	LOC110177642|XP_020800115.1|DSER, LOC110187303|XP_020812349.1|DSER
OG0003876	LOC117148167|XP_033171328.1|DMAU	LOC110179926|XP_020803182.1|DSER
OG0003877	LOC117138364|XP_033156325.1|DMAU	LOC110185748|XP_020810405.1|DSER
OG0003878	LOC117145421|XP_033166960.1|DMAU	LOC110176852|XP_020798981.1|DSER
OG0003879	LOC117141195|XP_033160437.1|DMAU	LOC110178826|XP_020801752.1|DSER
OG0003880	LOC117139677|XP_033158047.1|DMAU	LOC110178614|XP_020801458.1|DSER
OG0003881	LOC117136061|XP_033152601.1|DMAU	LOC110191433|XP_020817954.1|DSER
OG0003882	LOC117136676|XP_033153571.1|DMAU	LOC110189537|XP_020815328.1|DSER
OG0003883	LOC117148335|XP_033171561.1|DMAU	LOC110179736|XP_020803012.1|DSER
OG0003884	LOC117137196|XP_033154419.1|DMAU	LOC110185722|XP_020810363.1|DSER
OG0003885	LOC117135337|XP_033151429.1|DMAU	LOC110181465|XP_020804872.1|DSER
OG0003886	LOC117135334|XP_033151426.1|DMAU	LOC110181462|XP_020804869.1|DSER
OG0003887	LOC117135273|XP_033151331.1|DMAU	LOC110184908|XP_020809213.1|DSER
OG0003888	LOC117142449|XP_033162309.1|DMAU	LOC110188664|XP_020814113.1|DSER
OG0003889	LOC117150919|XP_033173969.1|DMAU	LOC110185792|XP_020810455.1|DSER
OG0003890	LOC117140260|XP_033158956.1|DMAU	LOC110177630|XP_020800103.1|DSER
OG0003891	LOC117143613|XP_033164262.1|DMAU	LOC110185549|XP_020810126.1|DSER
OG0003892	LOC117141828|XP_033161372.1|DMAU	LOC110177576|XP_020800014.1|DSER
OG0003893	LOC117147430|XP_033170205.1|DMAU	LOC110181382|XP_020804771.1|DSER
OG0003894	LOC117148425|XP_033171691.1|DMAU	LOC110183344|XP_020807257.1|DSER
OG0003895	LOC117138173|XP_033155950.1|DMAU	LOC110179215|XP_020802309.1|DSER
OG0003896	LOC117137229|XP_033154478.1|DMAU	LOC110179218|XP_020802312.1|DSER
OG0003897	LOC117138367|XP_033156324.1|DMAU	LOC110189434|XP_020815164.1|DSER, LOC110176783|XP_020798879.1|DSER
OG0003898	LOC117135197|XP_033151163.1|DMAU	LOC110181422|XP_020804823.1|DSER
OG0003899	LOC117150658|XP_033173536.1|DMAU	LOC110187550|XP_020812597.1|DSER
OG0003900	LOC117135245|XP_033151280.1|DMAU	LOC110185823|XP_020810489.1|DSER
OG0003901	LOC117144313|XP_033165319.1|DMAU	LOC110181191|XP_020804530.1|DSER
OG0003902	LOC117137334|XP_033154620.1|DMAU	LOC110181193|XP_020804533.1|DSER
OG0003903	LOC117135148|XP_033151097.1|DMAU	LOC110182618|XP_020806342.1|DSER
OG0003904	LOC117135146|XP_033151096.1|DMAU	LOC110182612|XP_020806332.1|DSER
OG0003905	LOC117144409|XP_033165441.1|DMAU	LOC110188969|XP_020814579.1|DSER
OG0003906	LOC117138625|XP_033156727.1|DMAU	LOC110177720|XP_020800220.1|DSER
OG0003907	LOC117148290|XP_033171505.1|DMAU	LOC110176830|XP_020798940.1|DSER
OG0003908	LOC117145326|XP_033166820.1|DMAU	LOC110177038|XP_020799213.1|DSER
OG0003909	LOC117136708|XP_033153618.1|DMAU	LOC110191480|XP_020818000.1|DSER
OG0003910	LOC117145396|XP_033166922.1|DMAU	LOC110188414|XP_020813798.1|DSER
OG0003911	LOC117150730|XP_033173647.1|DMAU	LOC110179161|XP_020802215.1|DSER
OG0003912	LOC117140698|XP_033159656.1|DMAU	LOC110182371|XP_020806071.1|DSER
OG0003913	LOC117139891|XP_033158464.1|DMAU	LOC110185848|XP_020810514.1|DSER
OG0003914	LOC117150610|XP_033173469.1|DMAU	LOC110183145|XP_020806995.1|DSER
OG0003915	LOC117147971|XP_033171011.1|DMAU	LOC110184427|XP_020808622.1|DSER
OG0003916	LOC117149976|XP_033172761.1|DMAU	LOC110181197|XP_020804536.1|DSER
OG0003917	LOC117140186|XP_033158855.1|DMAU	LOC110187414|XP_020812462.1|DSER
OG0003918	LOC117139996|XP_033158638.1|DMAU	LOC110183985|XP_020808001.1|DSER
OG0003919	LOC117139660|XP_033158020.1|DMAU	LOC110187203|XP_020812261.1|DSER, LOC110179950|XP_020803197.1|DSER
OG0003920	LOC117135986|XP_033152492.1|DMAU	LOC110177574|XP_020800013.1|DSER
OG0003921	LOC117143038|XP_033163363.1|DMAU	LOC110184948|XP_020809255.1|DSER
OG0003922	LOC117149648|XP_033172703.1|DMAU	LOC110183180|XP_020807029.1|DSER
OG0003923	LOC117146246|XP_033168069.1|DMAU	LOC110185471|XP_020809988.1|DSER
OG0003924	LOC117138028|XP_033155727.1|DMAU	LOC110178899|XP_020801914.1|DSER
OG0003925	LOC117139219|XP_033157308.1|DMAU	LOC110182345|XP_020806044.1|DSER
OG0003926	LOC117150754|XP_033173681.1|DMAU	LOC110182305|XP_020805980.1|DSER
OG0003927	LOC117150283|XP_033172995.1|DMAU	LOC110182294|XP_020805972.1|DSER
OG0003928	LOC117150966|XP_033174037.1|DMAU	LOC110178064|XP_020800730.1|DSER, LOC110183862|XP_020807874.1|DSER
OG0003929	LOC117139920|XP_033158497.1|DMAU	LOC110183164|XP_020807015.1|DSER
OG0003930	LOC117150604|XP_033173452.1|DMAU	LOC110185700|XP_020810328.1|DSER
OG0003931	LOC117146363|XP_033168408.1|DMAU	LOC110185598|XP_020810192.1|DSER
OG0003932	LOC117137057|XP_033154162.1|DMAU	LOC110188956|XP_020814554.1|DSER
OG0003933	LOC117150279|XP_033172985.1|DMAU	LOC110179152|XP_020802200.1|DSER
OG0003934	LOC117135330|XP_033151421.1|DMAU	LOC110183889|XP_020807893.1|DSER
OG0003935	LOC117137731|XP_033155198.1|DMAU	LOC110178513|XP_020801323.1|DSER
OG0003936	LOC117137743|XP_033155217.1|DMAU	LOC110178518|XP_020801329.1|DSER
OG0003937	LOC117138271|XP_033156130.1|DMAU	LOC110182947|XP_020806792.1|DSER
OG0003938	LOC117139225|XP_033157320.1|DMAU	LOC110182310|XP_020805985.1|DSER
OG0003939	LOC117150388|XP_033173141.1|DMAU	LOC110187375|XP_020812424.1|DSER
OG0003940	LOC117139020|XP_033157010.1|DMAU	LOC110182335|XP_020806026.1|DSER
OG0003941	LOC117139320|XP_033157458.1|DMAU	LOC110182354|XP_020806053.1|DSER
OG0003942	LOC117150330|XP_033173065.1|DMAU	LOC110176944|XP_020799104.1|DSER
OG0003943	LOC117151037|XP_033174145.1|DMAU	LOC110182388|XP_020806087.1|DSER
OG0003944	LOC117150400|XP_033173155.1|DMAU	LOC110183961|XP_020807976.1|DSER
OG0003945	LOC117138496|XP_033156517.1|DMAU	LOC110181130|XP_020804460.1|DSER
OG0003946	LOC117150325|XP_033173054.1|DMAU	LOC110181348|XP_020804728.1|DSER
OG0003947	LOC117147994|XP_033171043.1|DMAU	LOC110181354|XP_020804737.1|DSER
OG0003948	LOC117148901|XP_033172503.1|DMAU	LOC110187232|XP_020812289.1|DSER
OG0003950	LOC117147666|XP_033170535.1|DMAU	LOC110185739|XP_020810390.1|DSER
OG0003951	LOC117150422|XP_033173186.1|DMAU	LOC110185690|XP_020810317.1|DSER
OG0003952	LOC117141741|XP_033161256.1|DMAU	LOC110183171|XP_020807022.1|DSER
OG0003953	LOC117150778|XP_033173717.1|DMAU	LOC110185561|XP_020810140.1|DSER
OG0003954	LOC117140232|XP_033158922.1|DMAU	LOC110183598|XP_020807571.1|DSER
OG0003955	LOC117143596|XP_033164237.1|DMAU	LOC110183283|XP_020807173.1|DSER
OG0003956	LOC117135297|XP_033151362.1|DMAU	LOC110178139|XP_020800826.1|DSER
OG0003957	LOC117139522|XP_033157774.1|DMAU	LOC110191300|XP_020817770.1|DSER
OG0003958	LOC117146643|XP_033168868.1|DMAU	LOC110191983|XP_020818669.1|DSER
OG0003959	LOC117136035|XP_033152549.1|DMAU	LOC110182995|XP_020806845.1|DSER
OG0003960	LOC117147915|XP_033170924.1|DMAU	LOC110184608|XP_020808860.1|DSER
OG0003961	LOC117150683|XP_033173583.1|DMAU	LOC110176989|XP_020799157.1|DSER
OG0003962	LOC117143369|XP_033163939.1|DMAU	LOC110182352|XP_020806051.1|DSER
OG0003963	LOC117137483|XP_033154857.1|DMAU	LOC110181449|XP_020804850.1|DSER
OG0003964	LOC117150227|XP_033172914.1|DMAU	LOC110176877|XP_020799012.1|DSER
OG0003965	LOC117150863|XP_033173873.1|DMAU	LOC110182594|XP_020806307.1|DSER
OG0003966	LOC117136551|XP_033153395.1|DMAU	LOC110185016|XP_020809327.1|DSER, LOC110185103|XP_020809451.1|DSER
OG0003967	LOC117138413|XP_033156385.1|DMAU	LOC110189709|XP_020815543.1|DSER
OG0003968	LOC117138680|XP_033156825.1|DMAU	LOC110189419|XP_020815136.1|DSER
OG0003969	LOC117137889|XP_033155512.1|DMAU	LOC110189500|XP_020815263.1|DSER
OG0003970	LOC117150466|XP_033173253.1|DMAU	LOC110187578|XP_020812624.1|DSER
OG0003971	LOC117149556|XP_033172687.1|DMAU	LOC110183383|XP_020807307.1|DSER
OG0003972	LOC117142018|XP_033161773.1|DMAU	LOC110176213|XP_020798146.1|DSER
OG0003973	LOC117137501|XP_033154873.1|DMAU	LOC110184110|XP_020808161.1|DSER
OG0003974	LOC117136625|XP_033153505.1|DMAU	LOC110176346|XP_020798333.1|DSER
OG0003975	LOC117135642|XP_033151951.1|DMAU	LOC110183031|XP_020806876.1|DSER
OG0003976	LOC117145812|XP_033167508.1|DMAU	LOC110185868|XP_020810537.1|DSER
OG0003977	LOC117150231|XP_033172917.1|DMAU	LOC110185056|XP_020809391.1|DSER
OG0003978	LOC117140984|XP_033160125.1|DMAU	LOC110190109|XP_020816076.1|DSER
OG0003979	LOC117146516|XP_033168716.1|DMAU	LOC110183306|XP_020807204.1|DSER
OG0003980	LOC117142699|XP_033162747.1|DMAU	LOC110188298|XP_020813659.1|DSER
OG0003981	LOC117135179|XP_033151136.1|DMAU	LOC110184817|XP_020809116.1|DSER
OG0003982	LOC117150416|XP_033173175.1|DMAU	LOC110181368|XP_020804754.1|DSER, LOC110178686|XP_020801549.1|DSER
OG0003983	LOC117144631|XP_033165820.1|DMAU	LOC110185820|XP_020810484.1|DSER
OG0003984	LOC117150734|XP_033173662.1|DMAU	LOC110183737|XP_020807743.1|DSER
OG0003985	LOC117135227|XP_033151237.1|DMAU	LOC110181435|XP_020804836.1|DSER
OG0003986	LOC117141449|XP_033160797.1|DMAU	LOC110182688|XP_020806440.1|DSER
OG0003987	LOC117148635|XP_033172031.1|DMAU	LOC110182691|XP_020806443.1|DSER
OG0003988	LOC117140009|XP_033158618.1|DMAU	LOC110187364|XP_020812414.1|DSER
OG0003989	LOC117138196|XP_033156013.1|DMAU	LOC110187320|XP_020812367.1|DSER
OG0003990	LOC117136489|XP_033153322.1|DMAU	LOC110185610|XP_020810215.1|DSER
OG0003991	LOC117138291|XP_033156165.1|DMAU	LOC110179160|XP_020802208.1|DSER
OG0003992	LOC117142419|XP_033162270.1|DMAU	LOC110187296|XP_020812344.1|DSER
OG0003993	LOC117142677|XP_033162710.1|DMAU	LOC110185999|XP_020810686.1|DSER
OG0003994	LOC117146036|XP_033167858.1|DMAU	LOC110177358|XP_020799710.1|DSER
OG0003995	LOC117137027|XP_033154124.1|DMAU	LOC110178418|XP_020801247.1|DSER
OG0003996	LOC117136779|XP_033153720.1|DMAU	LOC110178347|XP_020801124.1|DSER
OG0003997	LOC117150815|XP_033173770.1|DMAU	LOC110182669|XP_020806407.1|DSER, LOC110180300|XP_020803613.1|DSER
OG0003998	LOC117136631|XP_033153509.1|DMAU	LOC110189829|XP_020815684.1|DSER
OG0003999	LOC117147043|XP_033169683.1|DMAU	LOC110176563|XP_020798610.1|DSER
OG0004000	LOC117148203|XP_033171378.1|DMAU	LOC110182061|XP_020805681.1|DSER
OG0004001	LOC117135484|XP_033151594.1|DMAU	LOC110191664|XP_020818221.1|DSER
OG0004002	LOC117146561|XP_033168753.1|DMAU	LOC110185928|XP_020810601.1|DSER
OG0004003	LOC117135834|XP_033152282.1|DMAU	LOC110183187|XP_020807041.1|DSER
OG0004004	LOC117135109|XP_033151020.1|DMAU	LOC110176879|XP_020799014.1|DSER
OG0004005	LOC117143310|XP_033163869.1|DMAU	LOC110187419|XP_020812467.1|DSER
OG0004006	LOC117143083|XP_033163452.1|DMAU	LOC110184993|XP_020809303.1|DSER
OG0004007	LOC117151064|XP_033174188.1|DMAU	LOC110183791|XP_020807806.1|DSER
OG0004008	LOC117142015|XP_033161764.1|DMAU	LOC110178090|XP_020800752.1|DSER
OG0004009	LOC117147711|XP_033170603.1|DMAU	LOC110184962|XP_020809269.1|DSER
OG0004010	LOC117140259|XP_033158960.1|DMAU	LOC110186009|XP_020810702.1|DSER
OG0004011	LOC117150912|XP_033173955.1|DMAU	LOC110185140|XP_020809500.1|DSER
OG0004012	LOC117143440|XP_033164039.1|DMAU	LOC110188529|XP_020813933.1|DSER
OG0004013	LOC117148501|XP_033171797.1|DMAU	LOC110186119|XP_020810827.1|DSER
OG0004014	LOC117142019|XP_033161775.1|DMAU	LOC110176212|XP_020798145.1|DSER
OG0004015	LOC117135145|XP_033151094.1|DMAU	LOC110182609|XP_020806330.1|DSER
OG0004016	LOC117140091|XP_033158741.1|DMAU	LOC110183309|XP_020807208.1|DSER
OG0004017	LOC117146854|XP_033169318.1|DMAU	LOC110186085|XP_020810782.1|DSER
OG0004018	LOC117135835|XP_033152237.1|DMAU	LOC110189564|XP_020815352.1|DSER
OG0004019	LOC117143046|XP_033163386.1|DMAU	LOC110185003|XP_020809318.1|DSER
OG0004020	LOC117135313|XP_033151400.1|DMAU	LOC110187242|XP_020812299.1|DSER
OG0004021	LOC117135309|XP_033151395.1|DMAU	LOC110183973|XP_020807987.1|DSER
OG0004022	LOC117142358|XP_033162214.1|DMAU	LOC110181189|XP_020804525.1|DSER
OG0004023	LOC117137408|XP_033154723.1|DMAU	LOC110181254|XP_020804623.1|DSER
OG0004024	LOC117150645|XP_033173512.1|DMAU	LOC110181159|XP_020804492.1|DSER
OG0004025	LOC117150218|XP_033172908.1|DMAU	LOC110183410|XP_020807345.1|DSER
OG0004026	LOC117141622|XP_033161037.1|DMAU	LOC110182281|XP_020805959.1|DSER
OG0004027	LOC117138660|XP_033156784.1|DMAU	LOC110180235|XP_020803550.1|DSER
OG0004028	LOC117150579|XP_033173422.1|DMAU	LOC110183120|XP_020806969.1|DSER
OG0004029	LOC117150578|XP_033173421.1|DMAU	LOC110183857|XP_020807870.1|DSER
OG0004030	LOC117135742|XP_033152081.1|DMAU	LOC110191500|XP_020818025.1|DSER
OG0004031	LOC117141084|XP_033160291.1|DMAU	LOC110187311|XP_020812359.1|DSER
OG0004032	LOC117150652|XP_033173524.1|DMAU	LOC110188780|XP_020814284.1|DSER
OG0004033	LOC117135268|XP_033151320.1|DMAU	LOC110183214|XP_020807086.1|DSER
OG0004034	LOC117135252|XP_033151288.1|DMAU	LOC110176904|XP_020799050.1|DSER
OG0004035	LOC117139254|XP_033157365.1|DMAU	LOC110182311|XP_020805991.1|DSER
OG0004036	LOC117139528|XP_033157784.1|DMAU	LOC110182396|XP_020806095.1|DSER
OG0004037	LOC117150491|XP_033173285.1|DMAU	LOC110183941|XP_020807961.1|DSER, LOC110183940|XP_020807960.1|DSER
OG0004038	LOC117150440|XP_033173216.1|DMAU	LOC110176824|XP_020798934.1|DSER, LOC110182627|XP_020806350.1|DSER
OG0004039	LOC117151042|XP_033174147.1|DMAU	LOC110187331|XP_020812377.1|DSER
OG0004040	LOC117136128|XP_033152722.1|DMAU	LOC110177162|XP_020799409.1|DSER
OG0004041	LOC117148620|XP_033172000.1|DMAU	LOC110184228|XP_020808347.1|DSER
OG0004042	LOC117141928|XP_033161557.1|DMAU	LOC110178775|XP_020801677.1|DSER, LOC110178837|XP_020801758.1|DSER
OG0004043	LOC117147969|XP_033171013.1|DMAU	LOC110183415|XP_020807351.1|DSER
OG0004044	LOC117146941|XP_033169482.1|DMAU	LOC110184252|XP_020808372.1|DSER
OG0004045	LOC117136612|XP_033153892.1|DMAU	LOC110183461|XP_020807400.1|DSER
OG0004046	LOC117150321|XP_033173048.1|DMAU	LOC110178123|XP_020800802.1|DSER
OG0004047	LOC117150479|XP_033173271.1|DMAU	LOC110184985|XP_020809296.1|DSER
OG0004048	LOC117139693|XP_033158094.1|DMAU	LOC110179150|XP_020802198.1|DSER
OG0004049	LOC117135177|XP_033151133.1|DMAU	LOC110187518|XP_020812572.1|DSER
OG0004050	LOC117138478|XP_033156502.1|DMAU	LOC110176974|XP_020799139.1|DSER
OG0004051	LOC117142685|XP_033163140.1|DMAU	LOC110184009|XP_020808033.1|DSER
OG0004052	LOC117148135|XP_033171252.1|DMAU	LOC110184296|XP_020808442.1|DSER
OG0004053	LOC117138329|XP_033156257.1|DMAU	LOC110179360|XP_020802533.1|DSER
OG0004054	LOC117150819|XP_033173771.1|DMAU	LOC110187533|XP_020812586.1|DSER
OG0004055	LOC117142227|XP_033161969.1|DMAU	LOC110186228|XP_020810950.1|DSER
OG0004056	LOC117143069|XP_033163419.1|DMAU	LOC110187806|XP_020812940.1|DSER
OG0004057	LOC117141779|XP_033161302.1|DMAU	LOC110190328|XP_020816382.1|DSER
OG0004058	LOC117139605|XP_033157931.1|DMAU	LOC110182763|XP_020806536.1|DSER
OG0004059	LOC117144033|XP_033164885.1|DMAU	LOC110188554|XP_020813971.1|DSER
OG0004060	LOC117143829|XP_033164565.1|DMAU	LOC110190756|XP_020817047.1|DSER
OG0004061	LOC117148235|XP_033171421.1|DMAU	LOC110179611|XP_020802870.1|DSER
OG0004062	LOC117139774|XP_033158272.1|DMAU	LOC110177618|XP_020800083.1|DSER
OG0004063	LOC117148586|XP_033171949.1|DMAU	LOC110179430|XP_020802620.1|DSER
OG0004064	LOC117141713|XP_033161217.1|DMAU	LOC110190119|XP_020816092.1|DSER
OG0004065	LOC117135902|XP_033152346.1|DMAU	LOC110177827|XP_020800429.1|DSER
OG0004066	LOC117137608|XP_033155021.1|DMAU	LOC110188946|XP_020814583.1|DSER
OG0004067	LOC117148225|XP_033171406.1|DMAU	LOC110184245|XP_020808360.1|DSER
OG0004068	LOC117146016|XP_033167833.1|DMAU	LOC110186940|XP_020811932.1|DSER
OG0004069	LOC117142350|XP_033162160.1|DMAU	LOC110186505|XP_020811359.1|DSER
OG0004070	LOC117140075|XP_033158719.1|DMAU	LOC110178681|XP_020801541.1|DSER
OG0004071	LOC117140477|XP_033159318.1|DMAU	LOC110190650|XP_020816907.1|DSER
OG0004072	LOC117140478|XP_033159319.1|DMAU	LOC110190651|XP_020816910.1|DSER
OG0004073	LOC117147054|XP_033169699.1|DMAU	LOC110184288|XP_020808431.1|DSER
OG0004074	LOC117135971|XP_033152470.1|DMAU	LOC110190851|XP_020817163.1|DSER
OG0004075	LOC117138662|XP_033156792.1|DMAU	LOC110182312|XP_020806001.1|DSER
OG0004076	LOC117138661|XP_033156790.1|DMAU	LOC110182286|XP_020805967.1|DSER
OG0004077	LOC117140332|XP_033159111.1|DMAU	LOC110177000|XP_020799168.1|DSER
OG0004078	LOC117142758|XP_033162831.1|DMAU	LOC110186211|XP_020810933.1|DSER
OG0004079	LOC117146968|XP_033169527.1|DMAU	LOC110178034|XP_020800709.1|DSER
OG0004080	LOC117136396|XP_033153184.1|DMAU	LOC110176860|XP_020798997.1|DSER
OG0004081	LOC117136848|XP_033153832.1|DMAU	LOC110189216|XP_020814847.1|DSER
OG0004082	LOC117137237|XP_033154490.1|DMAU	LOC110185433|XP_020809915.1|DSER
OG0004083	LOC117142975|XP_033163216.1|DMAU	LOC110191310|XP_020817782.1|DSER
OG0004084	LOC117141954|XP_033161603.1|DMAU	LOC110189866|XP_020815745.1|DSER
OG0004085	LOC117144128|XP_033165043.1|DMAU	LOC110191419|XP_020817936.1|DSER
OG0004086	LOC117144901|XP_033166222.1|DMAU	LOC110177376|XP_020799732.1|DSER
OG0004087	LOC117147471|XP_033170255.1|DMAU	LOC110181603|XP_020805057.1|DSER
OG0004088	LOC117143472|XP_033164077.1|DMAU	LOC110186454|XP_020811298.1|DSER
OG0004089	LOC117146911|XP_033169424.1|DMAU	LOC110182193|XP_020805864.1|DSER
OG0004090	LOC117145038|XP_033166438.1|DMAU	LOC110186168|XP_020810880.1|DSER
OG0004091	LOC117142888|XP_033163054.1|DMAU	LOC110188637|XP_020814071.1|DSER
