Orthogroup	DMAU.longest_only	DSUB.longest_only
OG0004615	LOC117148708|XP_033172145.1|DMAU	LOC117903439|XP_034671354.1|DSUB
OG0004616	LOC117146956|XP_033169509.1|DMAU	LOC117890809|XP_034651775.1|DSUB
OG0004617	LOC117143218|XP_033163661.1|DMAU	LOC117900921|XP_034667375.1|DSUB
OG0004618	LOC117142448|XP_033162308.1|DMAU	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB
OG0004619	LOC117144083|XP_033164989.1|DMAU	LOC117896469|XP_034660694.1|DSUB
OG0004620	LOC117142392|XP_033162229.1|DMAU	LOC117897242|XP_034661852.1|DSUB
OG0004621	LOC117145938|XP_033167707.1|DMAU	LOC117897263|XP_034661878.1|DSUB
OG0004622	LOC117144586|XP_033165751.1|DMAU	LOC117896618|XP_034660944.1|DSUB
OG0004623	LOC117145624|XP_033167233.1|DMAU	LOC117897723|XP_034662641.1|DSUB
OG0004624	LOC117145027|XP_033166419.1|DMAU	LOC117898228|XP_034663354.1|DSUB
OG0004625	LOC117147042|XP_033169665.1|DMAU	LOC117903594|XP_034671711.1|DSUB
OG0004626	LOC117147269|XP_033169985.1|DMAU	LOC117903366|XP_034671212.1|DSUB
OG0004627	LOC117141960|XP_033161631.1|DMAU	LOC117893159|XP_034655516.1|DSUB
OG0004628	LOC117148782|XP_033172278.1|DMAU	LOC117902577|XP_034669954.1|DSUB
OG0004629	LOC117142575|XP_033162533.1|DMAU	LOC117897568|XP_034662401.1|DSUB
OG0004630	LOC117143214|XP_033163653.1|DMAU	LOC117899525|XP_034665477.1|DSUB
OG0004631	LOC117142884|XP_033163048.1|DMAU	LOC117896340|XP_034660475.1|DSUB
OG0004632	LOC117142883|XP_033163047.1|DMAU	LOC117896338|XP_034660469.1|DSUB
OG0004633	LOC117145620|XP_033167229.1|DMAU	LOC117897719|XP_034662635.1|DSUB
OG0004634	LOC117145374|XP_033166889.1|DMAU	LOC117896937|XP_034661370.1|DSUB
OG0004635	LOC117148112|XP_033171221.1|DMAU	LOC117899478|XP_034665403.1|DSUB
OG0004636	LOC117148214|XP_033171394.1|DMAU	LOC117900064|XP_034666566.1|DSUB
OG0004637	LOC117147844|XP_033170798.1|DMAU	LOC117903512|XP_034671512.1|DSUB
OG0004638	LOC117148026|XP_033171087.1|DMAU	LOC117891479|XP_034652853.1|DSUB
OG0004639	LOC117143445|XP_033164044.1|DMAU	LOC117899369|XP_034665240.1|DSUB
OG0004640	LOC117144683|XP_033165896.1|DMAU	LOC117899342|XP_034665184.1|DSUB
OG0004641	LOC117146772|XP_033169184.1|DMAU	LOC117896562|XP_034660899.1|DSUB
OG0004642	LOC117141022|XP_033160186.1|DMAU	LOC117897289|XP_034661925.1|DSUB
OG0004643	LOC117144958|XP_033166305.1|DMAU	LOC117897842|XP_034662799.1|DSUB
OG0004644	LOC117146654|XP_033168880.1|DMAU	LOC117889584|XP_034649882.1|DSUB
OG0004645	LOC117150324|XP_033173053.1|DMAU	LOC117901960|XP_034668831.1|DSUB
OG0004646	LOC117142322|XP_033162124.1|DMAU	LOC117896834|XP_034661239.1|DSUB
OG0004647	LOC117147199|XP_033169899.1|DMAU	LOC117903629|XP_034671790.1|DSUB
OG0004648	LOC117148802|XP_033172308.1|DMAU	LOC117903829|XP_034672172.1|DSUB
OG0004649	LOC117148276|XP_033171480.1|DMAU	LOC117903851|XP_034672206.1|DSUB
OG0004650	LOC117150594|XP_033173443.1|DMAU	LOC117900466|XP_034666732.1|DSUB
OG0004651	LOC117145066|XP_033166471.1|DMAU	LOC117898196|XP_034663307.1|DSUB
OG0004652	LOC117142369|XP_033162186.1|DMAU	LOC117898656|XP_034664120.1|DSUB
OG0004653	LOC117142078|XP_033161850.1|DMAU	LOC117894418|XP_034657320.1|DSUB
OG0004654	LOC117150328|XP_033173063.1|DMAU	LOC117900050|XP_034666137.1|DSUB
OG0004655	LOC117143899|XP_033164696.1|DMAU	LOC117898700|XP_034664209.1|DSUB
OG0004656	LOC117147187|XP_033169880.1|DMAU	LOC117901477|XP_034668136.1|DSUB
OG0004657	LOC117145443|XP_033166992.1|DMAU	LOC117896574|XP_034660866.1|DSUB
OG0004659	LOC117145536|XP_033167122.1|DMAU	LOC117897622|XP_034662479.1|DSUB
OG0004660	LOC117143837|XP_033164579.1|DMAU	LOC117899034|XP_034664683.1|DSUB
OG0004661	LOC117145556|XP_033167149.1|DMAU	LOC117896169|XP_034660142.1|DSUB
OG0004662	LOC117143710|XP_033164400.1|DMAU	LOC117897454|XP_034662191.1|DSUB
OG0004663	LOC117146656|XP_033168882.1|DMAU	LOC117899007|XP_034664650.1|DSUB
OG0004664	LOC117146657|XP_033168885.1|DMAU	LOC117903563|XP_034671659.1|DSUB
OG0004665	LOC117148927|XP_033172540.1|DMAU	LOC117889637|XP_034649990.1|DSUB
OG0004666	LOC117142478|XP_033162386.1|DMAU	LOC117898122|XP_034663201.1|DSUB
OG0004667	LOC117146058|XP_033167889.1|DMAU	LOC117898126|XP_034663209.1|DSUB
OG0004668	LOC117148060|XP_033171142.1|DMAU	LOC117903637|XP_034671802.1|DSUB
OG0004669	LOC117140812|XP_033159810.1|DMAU	LOC117899968|XP_034666017.1|DSUB
OG0004670	LOC117143295|XP_033163782.1|DMAU	LOC117899468|XP_034665376.1|DSUB
OG0004671	LOC117145471|XP_033167036.1|DMAU	LOC117899349|XP_034665193.1|DSUB
OG0004672	LOC117142716|XP_033162767.1|DMAU	LOC117899440|XP_034665335.1|DSUB
OG0004673	LOC117142298|XP_033162076.1|DMAU	LOC117898938|XP_034664545.1|DSUB
OG0004674	LOC117145155|XP_033166588.1|DMAU	LOC117896193|XP_034660175.1|DSUB
OG0004675	LOC117142689|XP_033162737.1|DMAU	LOC117896192|XP_034660173.1|DSUB
OG0004676	LOC117142956|XP_033163172.1|DMAU	LOC117898923|XP_034664526.1|DSUB
OG0004677	LOC117145949|XP_033167721.1|DMAU	LOC117897031|XP_034661501.1|DSUB
OG0004678	LOC117142971|XP_033163209.1|DMAU	LOC117898469|XP_034663789.1|DSUB
OG0004679	LOC117144407|XP_033165436.1|DMAU	LOC117899057|XP_034664715.1|DSUB
OG0004680	LOC117144182|XP_033165117.1|DMAU	LOC117895989|XP_034659865.1|DSUB
OG0004681	LOC117143523|XP_033164137.1|DMAU	LOC117896994|XP_034661442.1|DSUB
OG0004682	LOC117139349|XP_033157492.1|DMAU	LOC117902091|XP_034669078.1|DSUB
OG0004683	LOC117143442|XP_033164041.1|DMAU	LOC117899542|XP_034665512.1|DSUB
OG0004684	LOC117145009|XP_033166393.1|DMAU	LOC117897984|XP_034662987.1|DSUB
OG0004685	LOC117143029|XP_033163306.1|DMAU	LOC117898158|XP_034663255.1|DSUB
OG0004686	LOC117143395|XP_033163975.1|DMAU	LOC117899234|XP_034664999.1|DSUB
OG0004687	LOC117144117|XP_033165027.1|DMAU	LOC117897309|XP_034661953.1|DSUB
OG0004688	LOC117144606|XP_033165789.1|DMAU	LOC117898680|XP_034664154.1|DSUB
OG0004689	LOC117145825|XP_033167516.1|DMAU	LOC117899043|XP_034664693.1|DSUB
OG0004690	LOC117145721|XP_033167357.1|DMAU	LOC117898627|XP_034664074.1|DSUB
OG0004691	LOC117142402|XP_033162240.1|DMAU	LOC117898184|XP_034663290.1|DSUB
OG0004692	LOC117142597|XP_033162564.1|DMAU	LOC117897946|XP_034662932.1|DSUB
OG0004693	LOC117144050|XP_033164912.1|DMAU	LOC117897507|XP_034662287.1|DSUB
OG0004694	LOC117143971|XP_033164797.1|DMAU	LOC117898859|XP_034664427.1|DSUB
OG0004695	LOC117143059|XP_033163402.1|DMAU	LOC117896183|XP_034660158.1|DSUB
OG0004696	LOC117144983|XP_033166343.1|DMAU	LOC117898672|XP_034664143.1|DSUB
OG0004697	LOC117147727|XP_033170618.1|DMAU	LOC117898925|XP_034664530.1|DSUB
OG0004698	LOC117147596|XP_033170436.1|DMAU	LOC117903317|XP_034671145.1|DSUB
OG0004699	LOC117144814|XP_033166081.1|DMAU	LOC117897247|XP_034661859.1|DSUB
OG0004700	LOC117143842|XP_033164587.1|DMAU	LOC117899008|XP_034664647.1|DSUB
OG0004701	LOC117142964|XP_033163184.1|DMAU	LOC117897616|XP_034662472.1|DSUB
OG0004702	LOC117142813|XP_033162918.1|DMAU	LOC117895992|XP_034659869.1|DSUB
OG0004703	LOC117145071|XP_033166477.1|DMAU	LOC117899068|XP_034664726.1|DSUB
OG0004704	LOC117145453|XP_033167013.1|DMAU	LOC117896324|XP_034660450.1|DSUB
OG0004705	LOC117143041|XP_033163375.1|DMAU	LOC117899550|XP_034665529.1|DSUB
OG0004706	LOC117139174|XP_033157227.1|DMAU	LOC117893033|XP_034655283.1|DSUB
OG0004707	LOC117137238|XP_033154494.1|DMAU	LOC117899966|XP_034666012.1|DSUB
OG0004708	LOC117142569|XP_033162525.1|DMAU	LOC117899720|XP_034665830.1|DSUB
OG0004709	LOC117144660|XP_033165852.1|DMAU	LOC117896601|XP_034660923.1|DSUB
OG0004710	LOC117146084|XP_033167924.1|DMAU	LOC117898199|XP_034663310.1|DSUB
OG0004711	LOC117144973|XP_033166329.1|DMAU	LOC117899438|XP_034665333.1|DSUB
OG0004712	LOC117142905|XP_033163078.1|DMAU	LOC117899684|XP_034665765.1|DSUB
OG0004713	LOC117142811|XP_033162911.1|DMAU	LOC117897020|XP_034661484.1|DSUB
OG0004714	LOC117142948|XP_033163158.1|DMAU	LOC117899568|XP_034665569.1|DSUB
OG0004715	LOC117140708|XP_033159667.1|DMAU	LOC117902040|XP_034668995.1|DSUB
OG0004716	LOC117143682|XP_033164357.1|DMAU	LOC117897019|XP_034661483.1|DSUB
OG0004717	LOC117148592|XP_033171961.1|DMAU	LOC117899180|XP_034664934.1|DSUB
OG0004718	LOC117151061|XP_033174182.1|DMAU	LOC117900714|XP_034667067.1|DSUB
OG0004719	LOC117142854|XP_033162985.1|DMAU	LOC117896246|XP_034660296.1|DSUB
OG0004720	LOC117146120|XP_033168008.1|DMAU	LOC117898425|XP_034663706.1|DSUB
OG0004721	LOC117145528|XP_033167112.1|DMAU	LOC117899014|XP_034664662.1|DSUB
OG0004722	LOC117145381|XP_033166905.1|DMAU	LOC117899075|XP_034664736.1|DSUB
OG0004723	LOC117148503|XP_033171796.1|DMAU	LOC117903201|XP_034670978.1|DSUB
OG0004724	LOC117144910|XP_033166236.1|DMAU	LOC117896561|XP_034660854.1|DSUB
OG0004725	LOC117142416|XP_033162260.1|DMAU	LOC117896952|XP_034661387.1|DSUB
OG0004726	LOC117142514|XP_033162443.1|DMAU	LOC117896182|XP_034660156.1|DSUB
OG0004727	LOC117144720|XP_033165949.1|DMAU	LOC117897652|XP_034662520.1|DSUB
OG0004728	LOC117144029|XP_033164880.1|DMAU	LOC117898010|XP_034663030.1|DSUB
OG0004729	LOC117146759|XP_033169146.1|DMAU	LOC117900309|XP_034666525.1|DSUB, LOC117895717|XP_034659467.1|DSUB
OG0004730	LOC117138867|XP_033156864.1|DMAU	LOC117902727|XP_034670189.1|DSUB
OG0004731	LOC117143299|XP_033163795.1|DMAU	LOC117898440|XP_034663736.1|DSUB
OG0004732	LOC117144580|XP_033165746.1|DMAU	LOC117899312|XP_034665129.1|DSUB
OG0004733	LOC117143306|XP_033163806.1|DMAU	LOC117899313|XP_034665130.1|DSUB
OG0004734	LOC117144264|XP_033165255.1|DMAU	LOC117899698|XP_034665793.1|DSUB
OG0004735	LOC117142622|XP_033162599.1|DMAU	LOC117897985|XP_034662989.1|DSUB
OG0004736	LOC117144530|XP_033165645.1|DMAU	LOC117899530|XP_034665489.1|DSUB
OG0004737	LOC117145511|XP_033167091.1|DMAU	LOC117897124|XP_034661667.1|DSUB
OG0004738	LOC117144079|XP_033164984.1|DMAU	LOC117897452|XP_034662188.1|DSUB
OG0004739	LOC117145075|XP_033166483.1|DMAU	LOC117898494|XP_034663825.1|DSUB
OG0004740	LOC117145450|XP_033167009.1|DMAU	LOC117898089|XP_034663160.1|DSUB
OG0004741	LOC117145981|XP_033167779.1|DMAU	LOC117899647|XP_034665713.1|DSUB
OG0004742	LOC117146327|XP_033168296.1|DMAU	LOC117902976|XP_034670527.1|DSUB
OG0004743	LOC117143103|XP_033163475.1|DMAU	LOC117896236|XP_034660273.1|DSUB
OG0004744	LOC117141563|XP_033160965.1|DMAU	LOC117901382|XP_034668000.1|DSUB
OG0004745	LOC117142800|XP_033162898.1|DMAU	LOC117896131|XP_034660083.1|DSUB
OG0004746	LOC117145933|XP_033167699.1|DMAU	LOC117898023|XP_034663047.1|DSUB
OG0004747	LOC117145935|XP_033167702.1|DMAU	LOC117898025|XP_034663053.1|DSUB
OG0004748	LOC117145931|XP_033167695.1|DMAU	LOC117898021|XP_034663044.1|DSUB
OG0004749	LOC117145876|XP_033167591.1|DMAU	LOC117899749|XP_034665886.1|DSUB
OG0004750	LOC117144087|XP_033164992.1|DMAU	LOC117896472|XP_034660697.1|DSUB
OG0004751	LOC117143456|XP_033164058.1|DMAU	LOC117898255|XP_034663400.1|DSUB
OG0004752	LOC117143891|XP_033164684.1|DMAU	LOC117899373|XP_034665244.1|DSUB
OG0004753	LOC117142315|XP_033162112.1|DMAU	LOC117897382|XP_034662082.1|DSUB
OG0004754	LOC117144650|XP_033165840.1|DMAU	LOC117898657|XP_034664123.1|DSUB
OG0004755	LOC117142645|XP_033162642.1|DMAU	LOC117899662|XP_034665736.1|DSUB
OG0004756	LOC117142642|XP_033162639.1|DMAU	LOC117899658|XP_034665732.1|DSUB
OG0004757	LOC117145425|XP_033166962.1|DMAU	LOC117897660|XP_034662535.1|DSUB
OG0004758	LOC117142232|XP_033161974.1|DMAU	LOC117897554|XP_034662373.1|DSUB
OG0004759	LOC117142864|XP_033163017.1|DMAU	LOC117896428|XP_034660640.1|DSUB
OG0004760	LOC117143340|XP_033163894.1|DMAU	LOC117899475|XP_034665395.1|DSUB
OG0004761	LOC117144224|XP_033165174.1|DMAU	LOC117896576|XP_034660870.1|DSUB
OG0004762	LOC117135332|XP_033151424.1|DMAU	LOC117901677|XP_034668410.1|DSUB
OG0004763	LOC117143355|XP_033163919.1|DMAU	LOC117896620|XP_034660949.1|DSUB
OG0004764	LOC117144619|XP_033165805.1|DMAU	LOC117897585|XP_034662430.1|DSUB
OG0004765	LOC117145454|XP_033167014.1|DMAU	LOC117897332|XP_034661992.1|DSUB
OG0004766	LOC117142281|XP_033162054.1|DMAU	LOC117897441|XP_034662172.1|DSUB
OG0004767	LOC117143044|XP_033163378.1|DMAU	LOC117897624|XP_034662483.1|DSUB
OG0004768	LOC117143043|XP_033163377.1|DMAU	LOC117899604|XP_034665618.1|DSUB
OG0004769	LOC117135701|XP_033152006.1|DMAU	LOC117902411|XP_034669644.1|DSUB
OG0004770	LOC117144005|XP_033164851.1|DMAU	LOC117897359|XP_034662032.1|DSUB
OG0004771	LOC117142545|XP_033162486.1|DMAU	LOC117898882|XP_034664456.1|DSUB
OG0004772	LOC117144119|XP_033165030.1|DMAU	LOC117896682|XP_034661023.1|DSUB
OG0004773	LOC117144052|XP_033164914.1|DMAU	LOC117896200|XP_034660215.1|DSUB
OG0004774	LOC117144053|XP_033164916.1|DMAU	LOC117896198|XP_034660186.1|DSUB
OG0004775	LOC117142336|XP_033162142.1|DMAU	LOC117898447|XP_034663745.1|DSUB
OG0004776	LOC117138681|XP_033156827.1|DMAU	LOC117890156|XP_034650740.1|DSUB
OG0004777	LOC117141386|XP_033160692.1|DMAU	LOC117897163|XP_034661725.1|DSUB
OG0004778	LOC117140321|XP_033159064.1|DMAU	LOC117901522|XP_034668190.1|DSUB
OG0004779	LOC117142588|XP_033162551.1|DMAU	LOC117898563|XP_034663940.1|DSUB
OG0004780	LOC117135325|XP_033151414.1|DMAU	LOC117900257|XP_034666447.1|DSUB
OG0004781	LOC117145306|XP_033166790.1|DMAU	LOC117896234|XP_034660270.1|DSUB
OG0004782	LOC117146118|XP_033168002.1|DMAU	LOC117898422|XP_034663694.1|DSUB
OG0004783	LOC117146798|XP_033169229.1|DMAU	LOC117891306|XP_034652645.1|DSUB
OG0004784	LOC117144136|XP_033165053.1|DMAU	LOC117896979|XP_034661425.1|DSUB
OG0004785	LOC117145219|XP_033166681.1|DMAU	LOC117896674|XP_034661011.1|DSUB
OG0004786	LOC117144819|XP_033166092.1|DMAU	LOC117896835|XP_034661241.1|DSUB
OG0004787	LOC117144207|XP_033165147.1|DMAU	LOC117896042|XP_034659941.1|DSUB
OG0004788	LOC117145032|XP_033166426.1|DMAU	LOC117897466|XP_034662204.1|DSUB
OG0004790	LOC117143317|XP_033163852.1|DMAU	LOC117898058|XP_034663116.1|DSUB
OG0004791	LOC117143153|XP_033163543.1|DMAU	LOC117898386|XP_034663632.1|DSUB
OG0004792	LOC117146110|XP_033167986.1|DMAU	LOC117898798|XP_034664330.1|DSUB
OG0004793	LOC117145746|XP_033167399.1|DMAU	LOC117898391|XP_034663639.1|DSUB
OG0004794	LOC117142743|XP_033162805.1|DMAU	LOC117899683|XP_034665764.1|DSUB
OG0004795	LOC117142433|XP_033162285.1|DMAU	LOC117898869|XP_034664439.1|DSUB
OG0004796	LOC117143287|XP_033163759.1|DMAU	LOC117898304|XP_034663470.1|DSUB
OG0004797	LOC117143908|XP_033164708.1|DMAU	LOC117896599|XP_034660916.1|DSUB
OG0004798	LOC117145734|XP_033167385.1|DMAU	LOC117896294|XP_034660406.1|DSUB
OG0004799	LOC117143562|XP_033164197.1|DMAU	LOC117899515|XP_034665459.1|DSUB
OG0004800	LOC117145035|XP_033166431.1|DMAU	LOC117899733|XP_034665868.1|DSUB
OG0004801	LOC117145901|XP_033167643.1|DMAU	LOC117899584|XP_034665592.1|DSUB
OG0004802	LOC117144677|XP_033165891.1|DMAU	LOC117896203|XP_034660221.1|DSUB
OG0004803	LOC117144574|XP_033165718.1|DMAU	LOC117899634|XP_034665683.1|DSUB
OG0004804	LOC117143045|XP_033163379.1|DMAU	LOC117899605|XP_034665625.1|DSUB
OG0004805	LOC117143085|XP_033163451.1|DMAU	LOC117897112|XP_034661653.1|DSUB
OG0004806	LOC117146773|XP_033169185.1|DMAU	LOC117902212|XP_034669327.1|DSUB
OG0004807	LOC117145994|XP_033167799.1|DMAU	LOC117896033|XP_034659932.1|DSUB
OG0004808	LOC117143221|XP_033163660.1|DMAU	LOC117897802|XP_034662742.1|DSUB
OG0004809	LOC117143580|XP_033164219.1|DMAU	LOC117896333|XP_034660464.1|DSUB
OG0004810	LOC117145273|XP_033166751.1|DMAU	LOC117897272|XP_034661889.1|DSUB
OG0004811	LOC117139206|XP_033157268.1|DMAU	LOC117894081|XP_034656834.1|DSUB
OG0004812	LOC117145766|XP_033167432.1|DMAU	LOC117897316|XP_034661959.1|DSUB
OG0004813	LOC117143898|XP_033164694.1|DMAU	LOC117898695|XP_034664201.1|DSUB
OG0004814	LOC117142696|XP_033162744.1|DMAU	LOC117896127|XP_034660075.1|DSUB
OG0004815	LOC117148544|XP_033171868.1|DMAU	LOC117901440|XP_034668116.1|DSUB
OG0004816	LOC117146565|XP_033168755.1|DMAU	LOC117903313|XP_034671140.1|DSUB
OG0004817	LOC117146564|XP_033168754.1|DMAU	LOC117903311|XP_034671136.1|DSUB
OG0004818	LOC117143879|XP_033164656.1|DMAU	LOC117897120|XP_034661664.1|DSUB
OG0004819	LOC117142266|XP_033162023.1|DMAU	LOC117898465|XP_034663779.1|DSUB
OG0004820	LOC117143975|XP_033164803.1|DMAU	LOC117897102|XP_034661638.1|DSUB
OG0004821	LOC117142539|XP_033162478.1|DMAU	LOC117898878|XP_034664452.1|DSUB
OG0004822	LOC117145971|XP_033167765.1|DMAU	LOC117898207|XP_034663319.1|DSUB
OG0004823	LOC117142746|XP_033162808.1|DMAU	LOC117896678|XP_034661014.1|DSUB
OG0004824	LOC117142747|XP_033162816.1|DMAU	LOC117896679|XP_034661018.1|DSUB
OG0004825	LOC117146330|XP_033168313.1|DMAU	LOC117902946|XP_034670451.1|DSUB
OG0004826	LOC117143857|XP_033164612.1|DMAU	LOC117896175|XP_034660149.1|DSUB
OG0004827	LOC117143452|XP_033164052.1|DMAU	LOC117897184|XP_034661774.1|DSUB
OG0004828	LOC117142589|XP_033162552.1|DMAU	LOC117898565|XP_034663943.1|DSUB
OG0004829	LOC117143918|XP_033164724.1|DMAU	LOC117897032|XP_034661502.1|DSUB
OG0004830	LOC117142876|XP_033163038.1|DMAU	LOC117899199|XP_034664963.1|DSUB
OG0004831	LOC117139507|XP_033157754.1|DMAU	LOC117894580|XP_034657613.1|DSUB
OG0004832	LOC117146009|XP_033167820.1|DMAU	LOC117897296|XP_034661931.1|DSUB
OG0004833	LOC117144158|XP_033165081.1|DMAU	LOC117898221|XP_034663344.1|DSUB
OG0004834	LOC117143558|XP_033164191.1|DMAU	LOC117898464|XP_034663778.1|DSUB
OG0004835	LOC117145320|XP_033166805.1|DMAU	LOC117897934|XP_034662916.1|DSUB
OG0004836	LOC117145674|XP_033167298.1|DMAU	LOC117897851|XP_034662812.1|DSUB
OG0004837	LOC117141452|XP_033160796.1|DMAU	LOC117894653|XP_034657720.1|DSUB
OG0004838	LOC117143866|XP_033164623.1|DMAU	LOC117896865|XP_034661286.1|DSUB
OG0004839	LOC117143671|XP_033164343.1|DMAU	LOC117899196|XP_034664954.1|DSUB
OG0004840	LOC117145043|XP_033166443.1|DMAU	LOC117897346|XP_034662010.1|DSUB
OG0004841	LOC117143641|XP_033164314.1|DMAU	LOC117901684|XP_034668418.1|DSUB
OG0004842	LOC117145384|XP_033166909.1|DMAU	LOC117898159|XP_034663258.1|DSUB
OG0004843	LOC117146072|XP_033167906.1|DMAU	LOC117897053|XP_034661536.1|DSUB
OG0004844	LOC117150239|XP_033172924.1|DMAU	LOC117900275|XP_034666475.1|DSUB
OG0004845	LOC117142791|XP_033162881.1|DMAU	LOC117896433|XP_034660653.1|DSUB
OG0004846	LOC117150340|XP_033173079.1|DMAU	LOC117900433|XP_034666694.1|DSUB
OG0004847	LOC117150336|XP_033173075.1|DMAU	LOC117900427|XP_034666684.1|DSUB
OG0004848	LOC117143894|XP_033164689.1|DMAU	LOC117898203|XP_034663315.1|DSUB
OG0004849	LOC117150300|XP_033173014.1|DMAU	LOC117901553|XP_034668241.1|DSUB
OG0004850	LOC117144511|XP_033165593.1|DMAU	LOC117896335|XP_034660466.1|DSUB
OG0004851	LOC117145372|XP_033166887.1|DMAU	LOC117898146|XP_034663236.1|DSUB
OG0004852	LOC117143349|XP_033163911.1|DMAU	LOC117898629|XP_034664079.1|DSUB
OG0004853	LOC117137962|XP_033155624.1|DMAU	LOC117892180|XP_034654157.1|DSUB
OG0004854	LOC117139802|XP_033158314.1|DMAU	LOC117894942|XP_034658155.1|DSUB
OG0004855	LOC117141257|XP_033160517.1|DMAU	LOC117893244|XP_034655699.1|DSUB
OG0004856	LOC117140543|XP_033159425.1|DMAU	LOC117894126|XP_034656905.1|DSUB
OG0004857	LOC117141055|XP_033160232.1|DMAU	LOC117894957|XP_034658178.1|DSUB
OG0004858	LOC117140263|XP_033158975.1|DMAU	LOC117894123|XP_034656898.1|DSUB
OG0004859	LOC117139619|XP_033157963.1|DMAU	LOC117894136|XP_034656922.1|DSUB
OG0004860	LOC117140975|XP_033160114.1|DMAU	LOC117894352|XP_034657232.1|DSUB
OG0004861	LOC117138971|XP_033156912.1|DMAU	LOC117895871|XP_034659741.1|DSUB
OG0004862	LOC117140900|XP_033159962.1|DMAU	LOC117894440|XP_034657398.1|DSUB
OG0004863	LOC117140924|XP_033160007.1|DMAU	LOC117894565|XP_034657590.1|DSUB
OG0004864	LOC117139413|XP_033157581.1|DMAU	LOC117895359|XP_034658834.1|DSUB
OG0004865	LOC117142953|XP_033163169.1|DMAU	LOC117898783|XP_034664310.1|DSUB
OG0004866	LOC117139766|XP_033158254.1|DMAU	LOC117893910|XP_034656581.1|DSUB
OG0004867	LOC117137865|XP_033155473.1|DMAU	LOC117891649|XP_034653089.1|DSUB
OG0004868	LOC117136468|XP_033153291.1|DMAU	LOC117890473|XP_034651227.1|DSUB
OG0004869	LOC117136171|XP_033152804.1|DMAU	LOC117892409|XP_034654530.1|DSUB
OG0004870	LOC117136174|XP_033152807.1|DMAU	LOC117891065|XP_034652129.1|DSUB
OG0004871	LOC117136830|XP_033153800.1|DMAU	LOC117892445|XP_034654578.1|DSUB
OG0004872	LOC117137813|XP_033155383.1|DMAU	LOC117891646|XP_034653084.1|DSUB
OG0004873	LOC117138054|XP_033155769.1|DMAU	LOC117902804|XP_034670316.1|DSUB
OG0004874	LOC117144798|XP_033166065.1|DMAU	LOC117897503|XP_034662285.1|DSUB
OG0004875	LOC117148615|XP_033171993.1|DMAU	LOC117903452|XP_034671376.1|DSUB
OG0004876	LOC117146350|XP_033168392.1|DMAU	LOC117900168|XP_034666305.1|DSUB
OG0004877	LOC117139117|XP_033157151.1|DMAU	LOC117895038|XP_034658303.1|DSUB
OG0004878	LOC117138207|XP_033156032.1|DMAU	LOC117891200|XP_034652427.1|DSUB
OG0004879	LOC117137750|XP_033155247.1|DMAU	LOC117891155|XP_034652304.1|DSUB
OG0004880	LOC117141980|XP_033161680.1|DMAU	LOC117893867|XP_034656530.1|DSUB
OG0004881	LOC117139795|XP_033158301.1|DMAU	LOC117895642|XP_034659316.1|DSUB
OG0004882	LOC117140661|XP_033159596.1|DMAU	LOC117893919|XP_034656592.1|DSUB
OG0004883	LOC117141302|XP_033160573.1|DMAU	LOC117895225|XP_034658612.1|DSUB
OG0004884	LOC117137848|XP_033155441.1|DMAU	LOC117891663|XP_034653112.1|DSUB
OG0004885	LOC117137766|XP_033155277.1|DMAU	LOC117890748|XP_034651696.1|DSUB
OG0004886	LOC117137736|XP_033155208.1|DMAU	LOC117890461|XP_034651199.1|DSUB
OG0004887	LOC117138469|XP_033156489.1|DMAU	LOC117891860|XP_034653513.1|DSUB
OG0004888	LOC117138629|XP_033156734.1|DMAU	LOC117892615|XP_034654856.1|DSUB
OG0004889	LOC117137373|XP_033154666.1|DMAU	LOC117891902|XP_034653616.1|DSUB
OG0004890	LOC117135664|XP_033151946.1|DMAU	LOC117889972|XP_034650429.1|DSUB
OG0004891	LOC117148161|XP_033171287.1|DMAU	LOC117903587|XP_034671698.1|DSUB
OG0004892	LOC117137534|XP_033154912.1|DMAU	LOC117890163|XP_034650750.1|DSUB
OG0004893	LOC117135972|XP_033152471.1|DMAU	LOC117891235|XP_034652472.1|DSUB, LOC117889753|XP_034650090.1|DSUB
OG0004894	LOC117137242|XP_033154495.1|DMAU	LOC117891510|XP_034652895.1|DSUB
OG0004895	LOC117136483|XP_033153313.1|DMAU	LOC117892118|XP_034654038.1|DSUB
OG0004896	LOC117137023|XP_033154111.1|DMAU	LOC117890310|XP_034650981.1|DSUB
OG0004897	LOC117137250|XP_033154501.1|DMAU	LOC117892110|XP_034654013.1|DSUB
OG0004898	LOC117138450|XP_033156455.1|DMAU	LOC117891675|XP_034653137.1|DSUB
OG0004899	LOC117138127|XP_033155882.1|DMAU	LOC117891543|XP_034652944.1|DSUB
OG0004900	LOC117136324|XP_033153069.1|DMAU	LOC117890346|XP_034651028.1|DSUB
OG0004901	LOC117137227|XP_033154475.1|DMAU	LOC117892450|XP_034654586.1|DSUB
OG0004902	LOC117139773|XP_033158269.1|DMAU	LOC117895394|XP_034658911.1|DSUB
OG0004903	LOC117135865|XP_033152285.1|DMAU	LOC117892457|XP_034654596.1|DSUB
OG0004904	LOC117142973|XP_033163214.1|DMAU	LOC117898472|XP_034663794.1|DSUB
OG0004905	LOC117138480|XP_033156500.1|DMAU	LOC117890330|XP_034651011.1|DSUB
