Orthogroup	SLEB.longest_only	DERE.longest_only
OG0004277	LOC115623056|XP_030373094.1|SLEB	LOC6544369|XP_001972428.2|DERE
OG0004278	LOC115627274|XP_030378764.1|SLEB	LOC6551054|XP_001978298.1|DERE
OG0004279	LOC115631158|XP_030383694.1|SLEB	LOC6542840|XP_001968215.1|DERE
OG0004280	LOC115629642|XP_030382013.1|SLEB	LOC6550895|XP_026838390.1|DERE
OG0004281	LOC115633331|XP_030386627.1|SLEB	LOC6543414|XP_001970498.1|DERE
OG0004282	LOC115620465|XP_030369559.1|SLEB	LOC6548487|XP_001975301.1|DERE
OG0004283	LOC115632234|XP_030385157.1|SLEB	LOC6548486|XP_001975300.1|DERE
OG0004284	LOC115622179|XP_030371927.1|SLEB	LOC26526048|XP_015015439.1|DERE
OG0004285	LOC115621451|XP_030370964.1|SLEB	LOC6555206|XP_001982074.1|DERE
OG0004286	LOC115622958|XP_030372957.1|SLEB	LOC6544365|XP_026832766.1|DERE
OG0004287	LOC115622718|XP_030372618.1|SLEB	LOC6544364|XP_001972423.1|DERE
OG0004288	LOC115622222|XP_030371979.1|SLEB	LOC6544565|XP_001972417.1|DERE
OG0004289	LOC115621448|XP_030370965.1|SLEB	LOC6545483|XP_026833749.1|DERE
OG0004290	LOC115633995|XP_030387377.1|SLEB	LOC6549622|XP_001975659.1|DERE
OG0004291	LOC115632271|XP_030385216.1|SLEB	LOC6549391|XP_001975609.1|DERE
OG0004292	LOC115623276|XP_030373417.1|SLEB	LOC26526277|XP_015014251.1|DERE
OG0004293	LOC115620064|XP_030369067.1|SLEB	LOC6544883|XP_001973147.1|DERE
OG0004294	LOC115632145|XP_030385023.1|SLEB	LOC6546086|XP_001972778.1|DERE
OG0004295	LOC115632766|XP_030385875.1|SLEB	LOC6545146|XP_026832308.1|DERE
OG0004296	LOC115624761|XP_030375453.1|SLEB	LOC6545144|XP_001972775.1|DERE
OG0004297	LOC115633930|XP_030387307.1|SLEB	LOC6548297|XP_001976582.1|DERE
OG0004298	LOC115632555|XP_030385632.1|SLEB	LOC6542563|XP_001970434.1|DERE
OG0004299	LOC115634261|XP_030387715.1|SLEB	LOC6549268|XP_026836734.1|DERE
OG0004300	LOC115634396|XP_030387948.1|SLEB	LOC6547470|XP_026835947.1|DERE
OG0004301	LOC115623274|XP_030373412.1|SLEB	LOC6544485|XP_001971468.1|DERE
OG0004302	LOC115628641|XP_030380673.1|SLEB	LOC6548522|XP_001975404.1|DERE
OG0004303	LOC115623420|XP_030373603.1|SLEB	LOC6541386|XP_001969165.1|DERE
OG0004304	LOC115624867|XP_030375572.1|SLEB	LOC6546738|XP_001974531.3|DERE
OG0004305	LOC115633100|XP_030386388.1|SLEB	LOC6549482|XP_015012467.1|DERE
OG0004306	LOC115634566|XP_030388249.1|SLEB	LOC6546905|XP_001975984.1|DERE
OG0004307	LOC115634635|XP_030388351.1|SLEB	LOC6549421|XP_001975701.1|DERE
OG0004308	LOC115620086|XP_030369128.1|SLEB	LOC6548006|XP_026835800.1|DERE
OG0004309	LOC115632753|XP_030385860.1|SLEB	LOC6545474|XP_026832626.1|DERE
OG0004310	LOC115634400|XP_030387951.1|SLEB	LOC6543374|XP_026835286.1|DERE
OG0004311	LOC115622427|XP_030372224.1|SLEB	LOC6545751|XP_026833093.1|DERE
OG0004312	LOC115624549|XP_030375133.1|SLEB	LOC6548241|XP_001976568.1|DERE
OG0004313	LOC115624605|XP_030375210.1|SLEB	LOC6540965|XP_026835331.1|DERE
OG0004314	LOC115624941|XP_030375655.1|SLEB	LOC6548195|XP_001975078.1|DERE
OG0004315	LOC115625536|XP_030376477.1|SLEB	LOC6548226|XP_001976588.1|DERE
OG0004316	LOC115633882|XP_030387246.1|SLEB	LOC6541503|XP_001969137.1|DERE
OG0004317	LOC115634731|XP_030388475.1|SLEB	LOC6542242|XP_001970499.1|DERE
OG0004318	LOC115624540|XP_030375122.1|SLEB	LOC6547774|XP_015012686.2|DERE
OG0004319	LOC115620025|XP_030368993.1|SLEB, LOC115620156|XP_030369143.1|SLEB	LOC6546712|XP_026835702.1|DERE
OG0004320	LOC115624576|XP_030375170.1|SLEB	LOC6555180|XP_001982278.1|DERE
OG0004321	LOC115631472|XP_030384086.1|SLEB	LOC6540720|XP_001970307.1|DERE
OG0004322	LOC115621142|XP_030370559.1|SLEB	LOC6551851|XP_001979648.1|DERE
OG0004323	LOC115628441|XP_030380405.1|SLEB	LOC6545667|XP_001971142.2|DERE
OG0004324	LOC115628595|XP_030380640.1|SLEB	LOC6548780|XP_001974059.1|DERE
OG0004325	LOC115624697|XP_030375371.1|SLEB	LOC6547359|XP_001976324.1|DERE
OG0004326	LOC115624764|XP_030375457.1|SLEB	LOC6547360|XP_001976325.2|DERE
OG0004327	LOC115629096|XP_030381274.1|SLEB	LOC6550664|XP_026837657.1|DERE
OG0004328	LOC115620454|XP_030369548.1|SLEB	LOC6547885|XP_001976429.1|DERE
OG0004329	LOC115631536|XP_030384173.1|SLEB	LOC6547950|XP_015012682.1|DERE
OG0004330	LOC115634711|XP_030388452.1|SLEB	LOC6546750|XP_001974543.2|DERE
OG0004331	LOC115630621|XP_030383114.1|SLEB	LOC6541392|XP_001969142.2|DERE
OG0004332	LOC115625879|XP_030376956.1|SLEB	LOC6542762|XP_001969356.1|DERE
OG0004333	LOC115631888|XP_030384597.1|SLEB	LOC6547632|XP_001976267.1|DERE
OG0004334	LOC115631243|XP_030383813.1|SLEB	LOC6542792|XP_026835103.1|DERE
OG0004335	LOC115624647|XP_030375283.1|SLEB	LOC6543208|XP_001970752.1|DERE
OG0004336	LOC115624565|XP_030375154.1|SLEB	LOC6547623|XP_001974887.3|DERE
OG0004337	LOC115631769|XP_030384464.1|SLEB	LOC6541515|XP_001970257.1|DERE
OG0004338	LOC115632464|XP_030385484.1|SLEB	LOC6545643|XP_001972164.1|DERE
OG0004339	LOC115633742|XP_030387076.1|SLEB	LOC6549534|XP_001975622.1|DERE
OG0004340	LOC115633741|XP_030387075.1|SLEB	LOC6549171|XP_001975621.1|DERE
OG0004341	LOC115630600|XP_030383080.1|SLEB	LOC6547762|XP_001976384.2|DERE
OG0004342	LOC115624904|XP_030375613.1|SLEB	LOC6548415|XP_026836564.1|DERE
OG0004343	LOC115624743|XP_030375430.1|SLEB	LOC6548462|XP_026836472.1|DERE
OG0004344	LOC115624508|XP_030375076.1|SLEB	LOC6548457|XP_015012712.1|DERE
OG0004345	LOC115625828|XP_030376880.1|SLEB	LOC6548875|XP_026839419.1|DERE
OG0004346	LOC115624493|XP_030375059.1|SLEB	LOC6548224|XP_015011525.1|DERE
OG0004347	LOC115623794|XP_030374199.1|SLEB	LOC6548220|XP_001976583.1|DERE
OG0004348	LOC115631293|XP_030383905.1|SLEB	LOC6548131|XP_001976508.3|DERE
OG0004349	LOC115625052|XP_030375770.1|SLEB	LOC6547994|XP_015012665.1|DERE
OG0004351	LOC115633675|XP_030386985.1|SLEB	LOC6549426|XP_026836868.1|DERE
OG0004352	LOC115621805|XP_030371448.1|SLEB	LOC26526551|XP_015010497.1|DERE
OG0004353	LOC115620767|XP_030370029.1|SLEB	LOC6554123|XP_001981495.1|DERE
OG0004354	LOC115621576|XP_030371126.1|SLEB	LOC6553039|XP_001980044.1|DERE
OG0004355	LOC115623543|XP_030373788.1|SLEB	LOC6553250|XP_015009450.1|DERE
OG0004356	LOC115624526|XP_030375105.1|SLEB	LOC6549533|XP_001975810.1|DERE
OG0004357	LOC115628177|XP_030380024.1|SLEB, LOC115631111|XP_030383631.1|SLEB	LOC6541154|XP_001970635.1|DERE
OG0004358	LOC115633856|XP_030387208.1|SLEB	LOC6546927|XP_001975998.1|DERE
OG0004359	LOC115629288|XP_030381592.1|SLEB	LOC6547099|XP_026835881.1|DERE
OG0004360	LOC115623273|XP_030373415.1|SLEB	LOC6545087|XP_001973273.2|DERE
OG0004361	LOC115624054|XP_030374495.1|SLEB	LOC6551826|XP_001980587.1|DERE
OG0004362	LOC115622730|XP_030372631.1|SLEB	LOC6545225|XP_001971059.1|DERE
OG0004363	LOC115627064|XP_030378470.1|SLEB	LOC6551059|XP_001978303.1|DERE
OG0004364	LOC115624722|XP_030375403.1|SLEB	LOC6549352|XP_015012478.1|DERE
OG0004365	LOC115624285|XP_030374771.1|SLEB	LOC6547821|XP_026836641.1|DERE
OG0004366	LOC115631160|XP_030383696.1|SLEB	LOC6542624|XP_001968217.1|DERE
OG0004367	LOC115628168|XP_030380007.1|SLEB	LOC6545884|XP_001973489.1|DERE
OG0004368	LOC115632470|XP_030385499.1|SLEB	LOC6544264|XP_001973778.1|DERE
OG0004369	LOC115634177|XP_030387623.1|SLEB	LOC6540892|XP_026835354.1|DERE
OG0004370	LOC115624967|XP_030375680.1|SLEB	LOC6548485|XP_026836020.1|DERE
OG0004371	LOC115627236|XP_030378719.1|SLEB	LOC6551414|XP_001977200.1|DERE
OG0004372	LOC115633546|XP_030386866.1|SLEB	LOC6548294|XP_026836642.1|DERE
OG0004373	LOC115624656|XP_030375297.1|SLEB	LOC26526506|XP_015010493.1|DERE
OG0004374	LOC115634519|XP_030388146.1|SLEB	LOC6546707|XP_026836697.1|DERE
OG0004375	LOC115622625|XP_030372492.1|SLEB	LOC6544491|XP_001971474.1|DERE
OG0004376	LOC115632490|XP_030385527.1|SLEB	LOC6545798|XP_001973426.1|DERE
OG0004377	LOC115632287|XP_030385240.1|SLEB	LOC6546095|XP_026832635.1|DERE
OG0004378	LOC115634026|XP_030387421.1|SLEB	LOC6548997|XP_026837037.1|DERE
OG0004379	LOC115620048|XP_030369029.1|SLEB	LOC6547721|XP_001975010.1|DERE
OG0004380	LOC115632224|XP_030385146.1|SLEB	LOC6541895|XP_001970410.1|DERE
OG0004381	LOC115620204|XP_030369199.1|SLEB	LOC6552505|XP_001979813.1|DERE
OG0004382	LOC115628145|XP_030379976.1|SLEB	LOC6546884|XP_001975965.1|DERE
OG0004383	LOC115621111|XP_030370516.1|SLEB	LOC6549370|XP_026836949.1|DERE
OG0004384	LOC115634814|XP_030388591.1|SLEB	LOC6549372|XP_026836950.1|DERE
OG0004385	LOC115626914|XP_030378284.1|SLEB, LOC115624765|XP_030375458.1|SLEB	LOC6546988|XP_001976030.1|DERE
OG0004386	LOC115634334|XP_030387850.1|SLEB	LOC6546909|XP_001975988.1|DERE
OG0004387	LOC115624884|XP_030375590.1|SLEB	LOC6544822|XP_001972658.1|DERE
OG0004389	LOC115622656|XP_030372526.1|SLEB	LOC6543634|XP_001971838.1|DERE
OG0004390	LOC115620063|XP_030369066.1|SLEB	LOC6543799|XP_001973146.1|DERE
OG0004391	LOC115634112|XP_030387530.1|SLEB	LOC6547496|XP_026836305.1|DERE
OG0004392	LOC115633959|XP_030387337.1|SLEB	LOC6544888|XP_026833435.1|DERE
OG0004393	LOC115627668|XP_030379281.1|SLEB	LOC6547216|XP_001974714.1|DERE
OG0004394	LOC115620052|XP_030369041.1|SLEB	LOC6548429|XP_015011723.1|DERE
OG0004395	LOC115634571|XP_030388255.1|SLEB	LOC6549505|XP_001975727.1|DERE
OG0004396	LOC115632830|XP_030385948.1|SLEB	LOC6542898|XP_026834241.1|DERE
OG0004397	LOC115629402|XP_030381720.1|SLEB	LOC6549364|XP_015012475.2|DERE
OG0004398	LOC115622339|XP_030372110.1|SLEB	LOC6549348|XP_001975794.1|DERE
OG0004399	LOC115633838|XP_030387189.1|SLEB	LOC6548845|XP_001975459.1|DERE
OG0004400	LOC115623350|XP_030373494.1|SLEB	LOC6552441|XP_001980930.1|DERE
OG0004402	LOC115623551|XP_030373802.1|SLEB	LOC6548384|XP_001976465.1|DERE
OG0004403	LOC115625667|XP_030376666.1|SLEB	LOC6549168|XP_001975618.1|DERE
OG0004404	LOC115624684|XP_030375346.1|SLEB	LOC6541642|XP_001970780.1|DERE
OG0004405	LOC115622576|XP_030372414.1|SLEB	LOC6544734|XP_026833099.1|DERE
OG0004406	LOC115622570|XP_030372405.1|SLEB	LOC6545442|XP_015013947.1|DERE
OG0004407	LOC115633855|XP_030387207.1|SLEB	LOC6540724|XP_001970397.1|DERE
OG0004408	LOC115622233|XP_030371990.1|SLEB	LOC6544814|XP_001972652.1|DERE
OG0004409	LOC115627795|XP_030379481.1|SLEB	LOC6555815|XP_026839149.1|DERE
OG0004410	LOC115624593|XP_030375191.1|SLEB	LOC6546737|XP_026836417.1|DERE
OG0004411	LOC115634192|XP_030387640.1|SLEB, LOC115624778|XP_030375470.1|SLEB	LOC6543983|XP_001973724.1|DERE
OG0004412	LOC115624777|XP_030375469.1|SLEB	LOC6543982|XP_001973723.1|DERE
OG0004413	LOC115625903|XP_030376996.1|SLEB	LOC6548204|XP_001976483.1|DERE
OG0004414	LOC115632141|XP_030385021.1|SLEB	LOC6548113|XP_001976543.1|DERE
OG0004415	LOC115634028|XP_030387424.1|SLEB	LOC6548970|XP_001975554.1|DERE
OG0004416	LOC115628181|XP_030380028.1|SLEB	LOC6542967|XP_001970631.1|DERE
OG0004417	LOC115621285|XP_030370748.1|SLEB	LOC6554493|XP_001981938.1|DERE
OG0004418	LOC115632937|XP_030386095.1|SLEB	LOC6546934|XP_015012133.1|DERE
OG0004419	LOC115634451|XP_030388023.1|SLEB	LOC6542389|XP_015014768.1|DERE
OG0004420	LOC115620160|XP_030369149.1|SLEB, LOC115633932|XP_030387308.1|SLEB	LOC6546713|XP_001975874.1|DERE
OG0004421	LOC115622775|XP_030372692.1|SLEB	LOC6546391|XP_026833028.1|DERE
OG0004422	LOC115633007|XP_030386193.1|SLEB	LOC6546325|XP_026833393.1|DERE
OG0004423	LOC115634689|XP_030388420.1|SLEB	LOC6548232|XP_001975264.1|DERE
OG0004424	LOC115623191|XP_030373277.1|SLEB	LOC6547906|XP_015011517.1|DERE
OG0004425	LOC115633638|XP_030386936.1|SLEB	LOC6545984|XP_001973498.1|DERE
OG0004426	LOC115633864|XP_030387219.1|SLEB	LOC6545886|XP_001973491.1|DERE
OG0004427	LOC115634505|XP_030388131.1|SLEB	LOC6544416|XP_001973160.2|DERE
OG0004428	LOC115625235|XP_030376080.1|SLEB	LOC6553428|XP_001980238.1|DERE
OG0004429	LOC115628558|XP_030380579.1|SLEB	LOC6542293|XP_001968814.2|DERE
OG0004430	LOC115632143|XP_030385019.1|SLEB	LOC6544750|XP_001972755.1|DERE
OG0004431	LOC115620564|XP_030369713.1|SLEB	LOC6555416|XP_001982335.1|DERE
OG0004432	LOC115620563|XP_030369711.1|SLEB	LOC6555414|XP_001982334.2|DERE
OG0004433	LOC115624915|XP_030375624.1|SLEB	LOC6543993|XP_001973672.2|DERE
OG0004434	LOC115622993|XP_030373014.1|SLEB	LOC6549349|XP_001975795.1|DERE
OG0004435	LOC115624619|XP_030375229.1|SLEB	LOC6547564|XP_015011837.1|DERE
OG0004436	LOC115634590|XP_030388279.1|SLEB	LOC6549627|XP_026837014.1|DERE
OG0004437	LOC115634594|XP_030388287.1|SLEB	LOC6548422|XP_001976730.1|DERE
OG0004438	LOC115624757|XP_030375449.1|SLEB	LOC6549368|XP_001975678.1|DERE
OG0004439	LOC115625761|XP_030376784.1|SLEB	LOC6549537|XP_001975625.1|DERE
OG0004440	LOC115624597|XP_030375197.1|SLEB	LOC6546736|XP_001974529.1|DERE
OG0004441	LOC115631592|XP_030384253.1|SLEB	LOC6542017|XP_001968340.1|DERE
OG0004442	LOC115625447|XP_030376358.1|SLEB	LOC6548140|XP_001975232.1|DERE
OG0004443	LOC115632435|XP_030385438.1|SLEB	LOC6545023|XP_001972519.1|DERE
OG0004444	LOC115634819|XP_030388597.1|SLEB	LOC6548341|XP_001975297.1|DERE
OG0004445	LOC115633985|XP_030387368.1|SLEB	LOC6547949|XP_026836892.1|DERE
OG0004446	LOC115621196|XP_030370635.1|SLEB	LOC6554920|XP_001981125.1|DERE
OG0004447	LOC115624790|XP_030375493.1|SLEB	LOC6555104|XP_001982020.1|DERE
OG0004448	LOC115633993|XP_030387375.1|SLEB	LOC6546747|XP_001974540.1|DERE
OG0004449	LOC115622186|XP_030371936.1|SLEB	LOC6544295|XP_001973134.1|DERE
OG0004450	LOC115629431|XP_030381750.1|SLEB	LOC6546843|XP_001975945.1|DERE
OG0004451	LOC115625203|XP_030376034.1|SLEB	LOC6546832|XP_026836309.1|DERE
OG0004452	LOC115634219|XP_030387669.1|SLEB	LOC6547407|XP_001974824.1|DERE
OG0004453	LOC115622976|XP_030372991.1|SLEB	LOC6547039|XP_001974628.1|DERE
OG0004454	LOC115623500|XP_030373737.1|SLEB	LOC6553836|XP_001980475.1|DERE
OG0004455	LOC115622619|XP_030372480.1|SLEB	LOC6544323|XP_001973128.1|DERE
OG0004456	LOC115629847|XP_030382287.1|SLEB	LOC6555508|XP_001982396.1|DERE
OG0004457	LOC115622996|XP_030373015.1|SLEB	LOC6544545|XP_026833522.1|DERE
OG0004458	LOC115622413|XP_030372207.1|SLEB	LOC6544444|XP_026833026.1|DERE
OG0004459	LOC115622815|XP_030372742.1|SLEB	LOC6545378|XP_026832604.1|DERE
OG0004460	LOC115632393|XP_030385383.1|SLEB	LOC6543617|XP_001972948.1|DERE
OG0004461	LOC115624854|XP_030375559.1|SLEB, LOC115624525|XP_030375104.1|SLEB	LOC6544311|XP_001973073.1|DERE
OG0004462	LOC115634705|XP_030388445.1|SLEB	LOC6545354|XP_001973294.1|DERE
OG0004463	LOC115632223|XP_030385141.1|SLEB	LOC6544107|XP_026832495.1|DERE
OG0004464	LOC115622574|XP_030372412.1|SLEB	LOC6545563|XP_001972667.1|DERE
OG0004465	LOC115624739|XP_030375426.1|SLEB	LOC6545338|XP_001973303.1|DERE
OG0004466	LOC115634363|XP_030387885.1|SLEB	LOC6545348|XP_001973288.2|DERE
OG0004467	LOC115633017|XP_030386200.1|SLEB	LOC6545800|XP_001973428.1|DERE
OG0004468	LOC115632495|XP_030385532.1|SLEB	LOC6545887|XP_001973429.1|DERE
OG0004469	LOC115626369|XP_030377584.1|SLEB, LOC115624651|XP_030375287.1|SLEB	LOC6544558|XP_026833356.1|DERE
OG0004470	LOC115630463|XP_030382891.1|SLEB	LOC6549430|XP_001974401.3|DERE
OG0004471	LOC115620552|XP_030369696.1|SLEB	LOC6555299|XP_001982320.1|DERE
OG0004472	LOC115634793|XP_030388560.1|SLEB	LOC6542594|XP_001969162.1|DERE
OG0004473	LOC115634562|XP_030388246.1|SLEB	LOC26526369|XP_015012791.1|DERE
OG0004474	LOC115632611|XP_030385702.1|SLEB	LOC6546925|XP_001975996.1|DERE
OG0004475	LOC115624869|XP_030375573.1|SLEB	LOC6552581|XP_001980332.1|DERE
OG0004476	LOC115628568|XP_030380591.1|SLEB	LOC6540901|XP_026834731.1|DERE
OG0004477	LOC115634730|XP_030388474.1|SLEB	LOC6541995|XP_001970500.1|DERE
OG0004478	LOC115634344|XP_030387863.1|SLEB	LOC6549538|XP_026836863.1|DERE
OG0004479	LOC115620085|XP_030369127.1|SLEB	LOC6548004|XP_001976499.2|DERE
OG0004480	LOC115633430|XP_030386750.1|SLEB	LOC6549932|XP_001978680.1|DERE
OG0004481	LOC115633082|XP_030386321.1|SLEB	LOC6547041|XP_026835683.1|DERE
OG0004482	LOC115620275|XP_030369308.1|SLEB	LOC6555130|XP_026831577.1|DERE
OG0004483	LOC115622909|XP_030372895.1|SLEB	LOC6547990|XP_001976492.1|DERE
OG0004484	LOC115623928|XP_030374347.1|SLEB	LOC6553247|XP_001979067.1|DERE
OG0004485	LOC115627929|XP_030379682.1|SLEB	LOC6555737|XP_001982506.3|DERE
OG0004486	LOC115628296|XP_030380204.1|SLEB, LOC115624534|XP_030375118.1|SLEB	LOC6546743|XP_001974536.1|DERE
OG0004487	LOC115632260|XP_030385192.1|SLEB	LOC6543698|XP_001972972.2|DERE
OG0004489	LOC115628251|XP_030380127.1|SLEB	LOC6545422|XP_001971166.1|DERE
OG0004490	LOC115633979|XP_030387360.1|SLEB	LOC6546673|XP_001975866.2|DERE
OG0004491	LOC115626091|XP_030377204.1|SLEB	LOC6542416|XP_001970003.1|DERE
OG0004492	LOC115621470|XP_030370993.1|SLEB	LOC6545484|XP_001973380.1|DERE
OG0004494	LOC115624044|XP_030374482.1|SLEB	LOC6552760|XP_026839530.1|DERE
OG0004495	LOC115620752|XP_030370006.1|SLEB	LOC6552945|XP_001981022.1|DERE
OG0004496	LOC115634778|XP_030388539.1|SLEB	LOC6547255|XP_001976141.2|DERE, LOC6547256|XP_001976142.3|DERE
OG0004497	LOC115630721|XP_030383238.1|SLEB	LOC6547534|XP_001976300.1|DERE
OG0004498	LOC115624946|XP_030375657.1|SLEB	LOC113564121|XP_026835067.1|DERE, LOC6552752|XP_001980290.1|DERE
OG0004499	LOC115620152|XP_030369142.1|SLEB	LOC6541845|XP_026834123.1|DERE, LOC26526628|XP_015015540.1|DERE
OG0004500	LOC115632816|XP_030385928.1|SLEB, LOC115634720|XP_030388464.1|SLEB, LOC115620168|XP_030369157.1|SLEB	LOC6547129|XP_001974763.1|DERE
OG0004501	LOC115629323|XP_030381635.1|SLEB	LOC6547059|XP_001976017.1|DERE
OG0004502	LOC115630669|XP_030383172.1|SLEB	LOC6548178|XP_001975087.1|DERE
OG0004503	LOC115630772|XP_030383286.1|SLEB	LOC26526536|XP_015010495.1|DERE, LOC26526802|XP_015010527.1|DERE
OG0004504	LOC115628095|XP_030379932.1|SLEB	LOC6544655|XP_026833048.1|DERE
OG0004505	LOC115620770|XP_030370035.1|SLEB	LOC6552697|XP_026839673.1|DERE
OG0004506	LOC115621756|XP_030371350.1|SLEB	LOC6554319|XP_026832122.1|DERE
OG0004507	LOC115621829|XP_030371497.1|SLEB	LOC6553246|XP_001979066.2|DERE
OG0004508	LOC115621400|XP_030370904.1|SLEB	LOC6555401|XP_001981651.2|DERE
OG0004509	LOC115623207|XP_030373291.1|SLEB	LOC6544728|XP_001972412.1|DERE
OG0004510	LOC115626665|XP_030377944.1|SLEB	LOC6549996|XP_001977462.2|DERE
OG0004511	LOC115620691|XP_030369921.1|SLEB	LOC6554265|XP_026833443.1|DERE
OG0004512	LOC115628063|XP_030379887.1|SLEB	LOC6555831|XP_026839184.1|DERE
OG0004513	LOC115627726|XP_030379338.1|SLEB	LOC6555856|XP_026838998.1|DERE
OG0004514	LOC115628055|XP_030379872.1|SLEB	LOC6555809|XP_001982726.2|DERE
OG0004515	LOC115627413|XP_030378934.1|SLEB	LOC6550227|XP_001978195.1|DERE
OG0004516	LOC115629355|XP_030381666.1|SLEB	LOC6551358|XP_001978371.2|DERE
OG0004517	LOC115627303|XP_030378798.1|SLEB	LOC6549897|XP_026838464.1|DERE
OG0004518	LOC115627409|XP_030378924.1|SLEB	LOC6550713|XP_026838403.1|DERE
OG0004519	LOC115620686|XP_030369914.1|SLEB	LOC6554951|XP_001981372.1|DERE
OG0004520	LOC115633354|XP_030386651.1|SLEB	LOC6550673|XP_026838154.1|DERE
OG0004521	LOC115620057|XP_030369056.1|SLEB	LOC6542908|XP_001970794.1|DERE
OG0004522	LOC115633287|XP_030386556.1|SLEB	LOC6549939|XP_001977397.1|DERE
OG0004523	LOC115621134|XP_030370546.1|SLEB	LOC6554860|XP_001981104.2|DERE
OG0004524	LOC115626795|XP_030378122.1|SLEB	LOC6551235|XP_001976737.1|DERE
OG0004525	LOC115627607|XP_030379193.1|SLEB	LOC6551128|XP_026838350.1|DERE
OG0004526	LOC115626752|XP_030378067.1|SLEB	LOC6551204|XP_015010991.1|DERE
OG0004527	LOC115627125|XP_030378556.1|SLEB	LOC6551224|XP_001976740.1|DERE
OG0004528	LOC115629249|XP_030381526.1|SLEB	LOC6550332|XP_001977890.1|DERE
OG0004529	LOC115627107|XP_030378529.1|SLEB	LOC6551206|XP_001977013.2|DERE
OG0004530	LOC115626870|XP_030378237.1|SLEB	LOC6550561|XP_001977939.1|DERE
OG0004531	LOC115622022|XP_030371741.1|SLEB	LOC6555181|XP_015009351.1|DERE
OG0004532	LOC115629953|XP_030382424.1|SLEB	LOC6550717|XP_001978099.3|DERE
OG0004533	LOC115629244|XP_030381521.1|SLEB	LOC6551000|XP_001978316.1|DERE
OG0004534	LOC115629238|XP_030381513.1|SLEB	LOC6548424|XP_001975335.1|DERE
OG0004535	LOC115628354|XP_030380289.1|SLEB	LOC6544527|XP_001973053.1|DERE
OG0004536	LOC115627703|XP_030379306.1|SLEB	LOC6549756|XP_026838369.1|DERE
OG0004537	LOC115628914|XP_030381037.1|SLEB	LOC6551690|XP_001978486.1|DERE
OG0004538	LOC115620186|XP_030369180.1|SLEB	LOC6547894|XP_015012655.1|DERE
OG0004539	LOC115621768|XP_030371367.1|SLEB	LOC6553694|XP_026831642.1|DERE
OG0004540	LOC115627097|XP_030378512.1|SLEB	LOC6551397|XP_001977209.1|DERE
OG0004541	LOC115633658|XP_030386964.1|SLEB	LOC6546998|XP_026836889.1|DERE
OG0004542	LOC115630201|XP_030382629.1|SLEB, LOC115626827|XP_030378168.1|SLEB	LOC6549848|XP_001977354.1|DERE
OG0004543	LOC115627219|XP_030378701.1|SLEB	LOC6551119|XP_015010999.1|DERE
OG0004544	LOC115626664|XP_030377941.1|SLEB	LOC6555675|XP_001982392.1|DERE
OG0004545	LOC115620922|XP_030370282.1|SLEB	LOC6555200|XP_026831997.1|DERE
OG0004546	LOC115633683|XP_030386997.1|SLEB	LOC6549361|XP_001975790.1|DERE
OG0004547	LOC115628707|XP_030380761.1|SLEB	LOC6555658|XP_026837590.1|DERE
OG0004548	LOC115629134|XP_030381336.1|SLEB	LOC6550357|XP_015010764.1|DERE
OG0004549	LOC115627010|XP_030378390.1|SLEB	LOC6555511|XP_026838954.1|DERE
OG0004550	LOC115629913|XP_030382379.1|SLEB	LOC6551562|XP_001978601.1|DERE
OG0004551	LOC115624986|XP_030375708.1|SLEB	LOC6547600|XP_001974899.1|DERE
OG0004552	LOC115627043|XP_030378436.1|SLEB	LOC6550283|XP_015010778.1|DERE
OG0004553	LOC115633060|XP_030386263.1|SLEB	LOC6545731|XP_001971625.1|DERE
OG0004554	LOC115633415|XP_030386721.1|SLEB	LOC6550770|XP_001976752.1|DERE
OG0004555	LOC115633416|XP_030386722.1|SLEB	LOC6550771|XP_001976753.1|DERE
OG0004556	LOC115630195|XP_030382622.1|SLEB	LOC6550213|XP_001977724.1|DERE
OG0004557	LOC115628961|XP_030381097.1|SLEB	LOC6550883|XP_001976830.2|DERE
OG0004558	LOC115627640|XP_030379234.1|SLEB	LOC6549838|XP_001978735.1|DERE
OG0004559	LOC115620598|XP_030369772.1|SLEB	LOC6554249|XP_001982098.1|DERE
OG0004560	LOC115628071|XP_030379904.1|SLEB	LOC6542498|XP_001970955.2|DERE
OG0004561	LOC115625336|XP_030376221.1|SLEB	LOC6552861|XP_026839766.1|DERE
OG0004562	LOC115620662|XP_030369875.1|SLEB	LOC6554912|XP_001982234.1|DERE
OG0004563	LOC115620675|XP_030369899.1|SLEB	LOC6553001|XP_015010169.1|DERE
OG0004564	LOC115623797|XP_030374198.1|SLEB	LOC6553848|XP_001979480.1|DERE
OG0004565	LOC115621589|XP_030371139.1|SLEB	LOC6552865|XP_026838333.1|DERE
OG0004566	LOC115629506|XP_030381847.1|SLEB	LOC6551404|XP_001977223.1|DERE
OG0004567	LOC115626816|XP_030378152.1|SLEB	LOC6551739|XP_015010580.1|DERE
OG0004568	LOC115626658|XP_030377929.1|SLEB	LOC6555638|XP_001982521.1|DERE
OG0004569	LOC115620625|XP_030369814.1|SLEB	LOC6552149|XP_015009508.1|DERE
OG0004570	LOC115621251|XP_030370709.1|SLEB	LOC6548646|XP_001975386.1|DERE
OG0004571	LOC115627468|XP_030379000.1|SLEB	LOC6550163|XP_001977673.1|DERE
