Orthogroup	SLEB.longest_only	DBUS.longest_only
OG0005540	LOC115630962|XP_030383397.1|SLEB	LOC108608463|XP_017855336.1|DBUS
OG0005541	LOC115631131|XP_030383658.1|SLEB	LOC108608100|XP_017854797.1|DBUS
OG0005542	LOC115632824|XP_030385935.1|SLEB	LOC108599638|XP_017842099.1|DBUS
OG0005543	LOC115625760|XP_030376779.1|SLEB	LOC108607524|XP_017853890.1|DBUS
OG0005544	LOC115631287|XP_030383861.1|SLEB	LOC108608454|XP_017855322.1|DBUS
OG0005545	LOC115631553|XP_030384199.1|SLEB	LOC108607775|XP_017854295.1|DBUS
OG0005546	LOC115630652|XP_030383154.1|SLEB	LOC108594296|XP_033150244.1|DBUS
OG0005547	LOC115631763|XP_030384458.1|SLEB	LOC108601335|XP_017844726.1|DBUS
OG0005548	LOC115631736|XP_030384434.1|SLEB	LOC108607887|XP_017854480.1|DBUS
OG0005549	LOC115631177|XP_030383726.1|SLEB	LOC108607891|XP_017854485.1|DBUS
OG0005550	LOC115630534|XP_030382998.1|SLEB	LOC108608275|XP_017855071.2|DBUS, LOC117134980|XP_033150554.1|DBUS
OG0005551	LOC115634701|XP_030388439.1|SLEB	LOC108597077|XP_017838902.1|DBUS
OG0005552	LOC115623430|XP_030373626.1|SLEB	LOC108597627|XP_017839759.1|DBUS
OG0005553	LOC115631623|XP_030384289.1|SLEB	LOC108598327|XP_017840436.1|DBUS
OG0005554	LOC115628464|XP_030380444.1|SLEB	LOC108596270|XP_033150870.1|DBUS
OG0005555	LOC115620756|XP_030370012.1|SLEB	LOC108599853|XP_017842474.1|DBUS
OG0005556	LOC115630944|XP_030383372.1|SLEB	LOC108599809|XP_017842382.2|DBUS
OG0005557	LOC115631610|XP_030384274.1|SLEB	LOC108602437|XP_017846050.1|DBUS
OG0005558	LOC115631997|XP_030384786.1|SLEB	LOC108599770|XP_017842322.2|DBUS
OG0005559	LOC115628577|XP_030380620.1|SLEB	LOC108608264|XP_017855047.2|DBUS
OG0005560	LOC115631369|XP_030383947.1|SLEB	LOC108607608|XP_017854003.1|DBUS
OG0005561	LOC115627501|XP_030379049.1|SLEB	LOC108605614|XP_017850884.1|DBUS
OG0005562	LOC115630551|XP_030383020.1|SLEB	LOC108608418|XP_017855265.2|DBUS
OG0005563	LOC115627997|XP_030379754.1|SLEB	LOC108607344|XP_017853517.1|DBUS
OG0005564	LOC115631937|XP_030384649.1|SLEB	LOC108607472|XP_033149412.1|DBUS
OG0005565	LOC115630500|XP_030382952.1|SLEB	LOC108607848|XP_017854418.1|DBUS
OG0005566	LOC115630501|XP_030382953.1|SLEB	LOC108607850|XP_017854419.1|DBUS
OG0005567	LOC115620973|XP_030370354.1|SLEB	LOC108602257|XP_017845800.1|DBUS
OG0005568	LOC115629490|XP_030381824.1|SLEB, LOC115629474|XP_030381805.1|SLEB	LOC108606155|XP_017851499.1|DBUS
OG0005569	LOC115631573|XP_030384225.1|SLEB	LOC108599927|XP_033150842.1|DBUS
OG0005570	LOC115630439|XP_030382859.1|SLEB	LOC108608023|XP_017854690.1|DBUS
OG0005571	LOC115634619|XP_030388328.1|SLEB	LOC108597093|XP_017838945.1|DBUS
OG0005572	LOC115634482|XP_030388077.1|SLEB	LOC108597715|XP_017839894.1|DBUS
OG0005573	LOC115625166|XP_030375957.1|SLEB	LOC108604081|XP_017848844.1|DBUS
OG0005574	LOC115634523|XP_030388189.1|SLEB	LOC108596264|XP_017837310.1|DBUS
OG0005575	LOC115621564|XP_030371104.1|SLEB	LOC108602624|XP_017846252.1|DBUS
OG0005576	LOC115633884|XP_030387248.1|SLEB	LOC108595996|XP_017836772.1|DBUS
OG0005577	LOC115624685|XP_030375348.1|SLEB	LOC108598773|XP_017841002.1|DBUS
OG0005578	LOC115622257|XP_030372017.1|SLEB	LOC108598279|XP_033149535.1|DBUS
OG0005579	LOC115622559|XP_030372389.1|SLEB	LOC108600856|XP_017844148.1|DBUS
OG0005580	LOC115632537|XP_030385604.1|SLEB	LOC108599978|XP_017842737.1|DBUS
OG0005581	LOC115628937|XP_030381070.1|SLEB	LOC108606420|XP_017852005.1|DBUS
OG0005582	LOC115632348|XP_030385318.1|SLEB	LOC108600956|XP_017844292.1|DBUS
OG0005583	LOC115632390|XP_030385379.1|SLEB	LOC108599891|XP_017842568.1|DBUS
OG0005584	LOC115626311|XP_030377506.1|SLEB	LOC108597019|XP_017838792.2|DBUS
OG0005585	LOC115624142|XP_030374599.1|SLEB	LOC108604676|XP_017849719.1|DBUS
OG0005586	LOC115623919|XP_030374336.1|SLEB	LOC108602249|XP_017845789.1|DBUS
OG0005587	LOC115633708|XP_030387029.1|SLEB	LOC108595498|XP_017836239.1|DBUS
OG0005588	LOC115622825|XP_030372760.1|SLEB	LOC108600694|XP_017843900.1|DBUS
OG0005589	LOC115623527|XP_030373769.1|SLEB	LOC108601964|XP_017845439.1|DBUS
OG0005590	LOC115629476|XP_030381810.1|SLEB	LOC108595250|XP_017835943.1|DBUS
OG0005591	LOC115627613|XP_030379204.1|SLEB	LOC108607194|XP_017853344.1|DBUS
OG0005592	LOC115623376|XP_030373531.1|SLEB	LOC108604668|XP_017849709.1|DBUS
OG0005593	LOC115632135|XP_030385008.1|SLEB	LOC108600932|XP_017844258.1|DBUS
OG0005594	LOC115633146|XP_030386415.1|SLEB	LOC108599561|XP_017841946.1|DBUS
OG0005595	LOC115633145|XP_030386414.1|SLEB	LOC108599557|XP_017841940.1|DBUS
OG0005596	LOC115632254|XP_030385187.1|SLEB	LOC108600346|XP_017843358.2|DBUS
OG0005597	LOC115621023|XP_030370403.1|SLEB	LOC108601950|XP_017845423.1|DBUS
OG0005598	LOC115621825|XP_030371481.1|SLEB	LOC108601739|XP_017845148.1|DBUS
OG0005599	LOC115634481|XP_030388072.1|SLEB	LOC108596857|XP_017838490.1|DBUS
OG0005600	LOC115625505|XP_030376427.1|SLEB	LOC108602232|XP_017845769.1|DBUS
OG0005601	LOC115627260|XP_030378747.1|SLEB	LOC108607068|XP_017853174.1|DBUS
OG0005602	LOC115625439|XP_030376345.1|SLEB	LOC108602738|XP_017846379.1|DBUS
OG0005603	LOC115629552|XP_030381903.1|SLEB	LOC108596617|XP_017838051.1|DBUS
OG0005604	LOC115623125|XP_030373197.1|SLEB	LOC108596968|XP_017838705.1|DBUS
OG0005605	LOC115629442|XP_030381755.1|SLEB	LOC108596403|XP_033149026.1|DBUS
OG0005606	LOC115631112|XP_030383632.1|SLEB	LOC108608506|XP_017855396.2|DBUS
OG0005607	LOC115624018|XP_030374453.1|SLEB	LOC108603818|XP_017848434.1|DBUS
OG0005608	LOC115624121|XP_030374577.1|SLEB	LOC108604747|XP_017849822.1|DBUS
OG0005609	LOC115632660|XP_030385752.1|SLEB	LOC108600271|XP_017843219.1|DBUS
OG0005610	LOC115633132|XP_030386395.1|SLEB	LOC108600110|XP_017842970.2|DBUS
OG0005611	LOC115632378|XP_030385359.1|SLEB	LOC108599734|XP_017842226.1|DBUS
OG0005612	LOC115624406|XP_030375001.1|SLEB	LOC108604485|XP_017849463.1|DBUS
OG0005613	LOC115625343|XP_030376231.1|SLEB	LOC108604694|XP_017849740.1|DBUS
OG0005614	LOC115623733|XP_030374103.1|SLEB	LOC108604270|XP_017849155.1|DBUS
OG0005615	LOC115621246|XP_030370696.1|SLEB	LOC108602402|XP_033149807.1|DBUS
OG0005616	LOC115623667|XP_030373994.1|SLEB	LOC108603785|XP_017848369.1|DBUS
OG0005617	LOC115623488|XP_030373721.1|SLEB	LOC108604116|XP_017848889.1|DBUS
OG0005618	LOC115620804|XP_030370091.1|SLEB	LOC108596509|XP_017837839.1|DBUS
OG0005619	LOC115620814|XP_030370101.1|SLEB	LOC108603992|XP_017848711.1|DBUS
OG0005620	LOC115627418|XP_030378948.1|SLEB	LOC108606448|XP_017852051.1|DBUS
OG0005621	LOC115628674|XP_030380707.1|SLEB	LOC108605289|XP_017850425.1|DBUS
OG0005622	LOC115633254|XP_030386515.1|SLEB	LOC108607138|XP_017853264.1|DBUS
OG0005623	LOC115626673|XP_030377959.1|SLEB	LOC108606703|XP_017852567.1|DBUS
OG0005624	LOC115625261|XP_030376118.1|SLEB	LOC108604037|XP_017848783.1|DBUS
OG0005625	LOC115624412|XP_030375006.1|SLEB	LOC108602917|XP_017846741.1|DBUS
OG0005626	LOC115626836|XP_030378180.1|SLEB	LOC108605949|XP_017851259.1|DBUS
OG0005627	LOC115623317|XP_030373438.1|SLEB	LOC108603253|XP_017847381.1|DBUS
OG0005628	LOC115621096|XP_030370493.1|SLEB	LOC108601986|XP_017845470.1|DBUS
OG0005629	LOC115632328|XP_030385295.1|SLEB	LOC108597641|XP_017839778.1|DBUS
OG0005630	LOC115625703|XP_030376707.1|SLEB	LOC108597087|XP_017838931.1|DBUS
OG0005631	LOC115626744|XP_030378055.1|SLEB	LOC108605569|XP_017850825.1|DBUS
OG0005632	LOC115629308|XP_030381614.1|SLEB	LOC108605132|XP_017850187.1|DBUS
OG0005633	LOC115624056|XP_030374497.1|SLEB	LOC108602866|XP_017846643.1|DBUS
OG0005634	LOC115623715|XP_030374056.1|SLEB	LOC108603734|XP_017848272.1|DBUS
OG0005635	LOC115631039|XP_030383526.1|SLEB	LOC108607866|XP_017854448.1|DBUS
OG0005636	LOC115623385|XP_030373542.1|SLEB	LOC108602966|XP_017846835.1|DBUS
OG0005637	LOC115623478|XP_030373706.1|SLEB	LOC108601727|XP_017845135.1|DBUS
OG0005638	LOC115626612|XP_030377869.1|SLEB	LOC108597625|XP_017839757.1|DBUS
OG0005639	LOC115624709|XP_030375390.1|SLEB	LOC108597196|XP_017839115.1|DBUS
OG0005640	LOC115623471|XP_030373695.1|SLEB	LOC108604767|XP_017849850.1|DBUS
OG0005641	LOC115628737|XP_030380801.1|SLEB	LOC108605503|XP_017850741.1|DBUS
OG0005642	LOC115623676|XP_030374006.1|SLEB	LOC108603223|XP_017847310.1|DBUS
OG0005643	LOC115622912|XP_030372896.1|SLEB	LOC108599392|XP_017841688.1|DBUS
OG0005644	LOC115622530|XP_030372353.1|SLEB	LOC108599388|XP_017841684.1|DBUS
OG0005645	LOC115628728|XP_030380788.1|SLEB	LOC108604950|XP_017850009.1|DBUS
OG0005646	LOC115627279|XP_030378770.1|SLEB	LOC108604964|XP_017850023.1|DBUS
OG0005647	LOC115626314|XP_030377508.1|SLEB	LOC108595742|XP_017836517.1|DBUS
OG0005648	LOC115622337|XP_030372108.1|SLEB	LOC108598460|XP_017840594.1|DBUS
OG0005649	LOC115623533|XP_030373776.1|SLEB	LOC108601897|XP_017845362.1|DBUS
OG0005650	LOC115623489|XP_030373722.1|SLEB	LOC108604615|XP_017849643.1|DBUS
OG0005651	LOC115626725|XP_030378031.1|SLEB	LOC108605527|XP_017850767.2|DBUS
OG0005652	LOC115620255|XP_030369265.1|SLEB	LOC108603160|XP_017847204.1|DBUS
OG0005653	LOC115630632|XP_030383128.1|SLEB	LOC108602958|XP_017846816.2|DBUS
OG0005654	LOC115625046|XP_030375757.1|SLEB	LOC108604698|XP_017849746.1|DBUS
OG0005655	LOC115625245|XP_030376096.1|SLEB	LOC108604052|XP_017848804.1|DBUS
OG0005656	LOC115622717|XP_030372615.1|SLEB	LOC108601853|XP_017845292.1|DBUS
OG0005657	LOC115624419|XP_030375014.1|SLEB	LOC108603438|XP_017847749.1|DBUS
OG0005658	LOC115623977|XP_030374408.1|SLEB	LOC108604649|XP_017849688.1|DBUS
OG0005659	LOC115623450|XP_030373666.1|SLEB	LOC108603956|XP_017848640.1|DBUS
OG0005660	LOC115628327|XP_030380244.1|SLEB	LOC108598106|XP_033149312.1|DBUS
OG0005661	LOC115623361|XP_030373506.1|SLEB	LOC108602980|XP_017846855.1|DBUS
OG0005662	LOC115623578|XP_030373837.1|SLEB	LOC108601315|XP_017844703.1|DBUS
OG0005663	LOC115627333|XP_030378838.1|SLEB	LOC108605929|XP_017851238.1|DBUS
OG0005664	LOC115620379|XP_030369446.1|SLEB	LOC108604271|XP_017849157.1|DBUS
OG0005665	LOC115625040|XP_030375746.1|SLEB	LOC108603779|XP_017848362.1|DBUS
OG0005666	LOC115633289|XP_030386558.1|SLEB	LOC108607039|XP_017853123.1|DBUS
OG0005667	LOC115626817|XP_030378155.1|SLEB	LOC108606726|XP_017852603.1|DBUS
OG0005668	LOC115622333|XP_030372103.1|SLEB	LOC108599595|XP_017842030.1|DBUS
OG0005669	LOC115631006|XP_030383466.1|SLEB	LOC108607444|XP_017853767.1|DBUS
OG0005670	LOC115625136|XP_030375915.1|SLEB	LOC108604674|XP_017849714.1|DBUS
OG0005671	LOC115625479|XP_030376388.1|SLEB	LOC108601421|XP_017844808.1|DBUS
OG0005672	LOC115627799|XP_030379487.1|SLEB	LOC108608047|XP_017854716.1|DBUS
OG0005673	LOC115623175|XP_030373252.1|SLEB	LOC108600963|XP_033149563.1|DBUS
OG0005674	LOC115623221|XP_030373319.1|SLEB	LOC108598355|XP_033149460.1|DBUS
OG0005675	LOC115623457|XP_030373673.1|SLEB	LOC108601829|XP_017845259.1|DBUS
OG0005676	LOC115622650|XP_030372518.1|SLEB	LOC108601167|XP_017844588.1|DBUS
OG0005677	LOC115625617|XP_030376622.1|SLEB	LOC108597420|XP_017839459.1|DBUS
OG0005678	LOC115623495|XP_030373731.1|SLEB	LOC108603352|XP_017847576.1|DBUS
OG0005679	LOC115625450|XP_030376357.1|SLEB	LOC108601478|XP_017844866.1|DBUS
OG0005680	LOC115628621|XP_030380667.1|SLEB	LOC108608313|XP_017855129.2|DBUS
OG0005681	LOC115625572|XP_030376530.1|SLEB	LOC108604120|XP_017848895.1|DBUS
OG0005682	LOC115625569|XP_030376526.1|SLEB	LOC108603842|XP_017848480.1|DBUS
OG0005683	LOC115629268|XP_030381552.1|SLEB	LOC108606541|XP_017852222.1|DBUS
OG0005684	LOC115631732|XP_030384429.1|SLEB, LOC115633131|XP_030386394.1|SLEB	LOC108600109|XP_017842969.2|DBUS
OG0005685	LOC115627081|XP_030378490.1|SLEB	LOC108605534|XP_017850776.1|DBUS
OG0005686	LOC115624023|XP_030374459.1|SLEB	LOC108602265|XP_017845809.1|DBUS
OG0005687	LOC115634360|XP_030387881.1|SLEB	LOC108601126|XP_017844536.1|DBUS
OG0005688	LOC115633631|XP_030386929.1|SLEB	LOC108595989|XP_017836766.2|DBUS
OG0005689	LOC115626824|XP_030378164.1|SLEB	LOC108607044|XP_017853139.1|DBUS
OG0005690	LOC115625543|XP_030376480.1|SLEB	LOC108601508|XP_033149856.1|DBUS
OG0005691	LOC115625360|XP_030376255.1|SLEB	LOC108603794|XP_017848379.2|DBUS
OG0005692	LOC115631721|XP_030384416.1|SLEB	LOC108594327|XP_017834966.2|DBUS
OG0005693	LOC115622679|XP_030372556.1|SLEB	LOC108598819|XP_017841057.1|DBUS
OG0005694	LOC115623785|XP_030374186.1|SLEB	LOC108603728|XP_017848260.1|DBUS
OG0005695	LOC115624364|XP_030374884.1|SLEB	LOC108602872|XP_017846649.1|DBUS
OG0005696	LOC115624279|XP_030374763.1|SLEB	LOC108602874|XP_017846652.1|DBUS
OG0005697	LOC115624136|XP_030374591.1|SLEB	LOC108602863|XP_017846640.1|DBUS
OG0005698	LOC115632591|XP_030385679.1|SLEB	LOC108597588|XP_017839696.1|DBUS
OG0005699	LOC115625577|XP_030376537.1|SLEB	LOC108604427|XP_017849384.1|DBUS
OG0005700	LOC115629937|XP_030382404.1|SLEB	LOC108606937|XP_033150333.1|DBUS
OG0005701	LOC115625223|XP_030376066.1|SLEB	LOC108595587|XP_017836338.1|DBUS
OG0005702	LOC115629276|XP_030381565.1|SLEB	LOC108605852|XP_017851151.1|DBUS
OG0005703	LOC115624536|XP_030375120.1|SLEB	LOC108595266|XP_017835968.1|DBUS
OG0005704	LOC115628893|XP_030381010.1|SLEB	LOC108605220|XP_017850317.1|DBUS
OG0005705	LOC115628345|XP_030380271.1|SLEB	LOC108598958|XP_017841217.1|DBUS
OG0005706	LOC115620370|XP_030369435.1|SLEB	LOC108603724|XP_017848254.1|DBUS
OG0005707	LOC115629912|XP_030382378.1|SLEB	LOC108606657|XP_017852467.1|DBUS
OG0005708	LOC115628009|XP_030379792.1|SLEB	LOC108606738|XP_017852622.1|DBUS
OG0005709	LOC115621339|XP_030370818.1|SLEB	LOC108601726|XP_017845134.1|DBUS
OG0005710	LOC115623769|XP_030374164.1|SLEB	LOC108602804|XP_017846515.1|DBUS
OG0005711	LOC115622925|XP_030372910.1|SLEB	LOC108600990|XP_017844342.1|DBUS
OG0005712	LOC115631002|XP_030383461.1|SLEB	LOC108608080|XP_017854764.1|DBUS
OG0005713	LOC115625438|XP_030376344.1|SLEB	LOC108601754|XP_017845166.1|DBUS
OG0005714	LOC115620931|XP_030370298.1|SLEB	LOC108604441|XP_017849408.1|DBUS
OG0005715	LOC115623895|XP_030374307.1|SLEB	LOC108603736|XP_017848274.1|DBUS
OG0005716	LOC115624367|XP_030374887.1|SLEB	LOC108604156|XP_033149891.1|DBUS
OG0005717	LOC115624047|XP_030374487.1|SLEB	LOC108604097|XP_017848868.1|DBUS
OG0005718	LOC115623720|XP_030374063.1|SLEB	LOC108604639|XP_017849678.1|DBUS
OG0005719	LOC115625407|XP_030376306.1|SLEB	LOC108604185|XP_017849021.1|DBUS
OG0005720	LOC115623899|XP_030374313.1|SLEB	LOC108602200|XP_017845738.1|DBUS
OG0005721	LOC115625227|XP_030376070.1|SLEB	LOC108604219|XP_017849073.1|DBUS
OG0005722	LOC115623591|XP_030373850.1|SLEB	LOC108604785|XP_017849872.1|DBUS
OG0005723	LOC115623494|XP_030373730.1|SLEB	LOC108602164|XP_017845686.1|DBUS
OG0005724	LOC115634754|XP_030388505.1|SLEB	LOC108596577|XP_017837990.1|DBUS
OG0005725	LOC115623464|XP_030373684.1|SLEB	LOC108602020|XP_017845512.1|DBUS
OG0005726	LOC115627878|XP_030379621.1|SLEB	LOC108605608|XP_017850874.1|DBUS
OG0005727	LOC115623645|XP_030373951.1|SLEB	LOC108603984|XP_017848700.1|DBUS
OG0005728	LOC115623997|XP_030374428.1|SLEB	LOC108601676|XP_017845074.1|DBUS
OG0005729	LOC115623955|XP_030374379.1|SLEB	LOC108601250|XP_033149890.1|DBUS
OG0005730	LOC115623513|XP_030373753.1|SLEB	LOC108601738|XP_017845147.1|DBUS
OG0005731	LOC115623512|XP_030373751.1|SLEB	LOC108601737|XP_017845146.1|DBUS
OG0005732	LOC115623776|XP_030374175.1|SLEB	LOC108603510|XP_017847876.1|DBUS
OG0005733	LOC115623775|XP_030374172.1|SLEB	LOC108603509|XP_017847872.1|DBUS
OG0005734	LOC115624197|XP_030374659.1|SLEB	LOC108603746|XP_017848308.1|DBUS
OG0005735	LOC115625117|XP_030375884.1|SLEB	LOC108603423|XP_017847713.1|DBUS
OG0005736	LOC115625123|XP_030375897.1|SLEB	LOC108603424|XP_017847719.1|DBUS
OG0005737	LOC115624067|XP_030374512.1|SLEB	LOC108604442|XP_017849409.1|DBUS
OG0005738	LOC115623583|XP_030373843.1|SLEB	LOC108604202|XP_017849045.1|DBUS
OG0005739	LOC115623883|XP_030374294.1|SLEB	LOC108604089|XP_017848857.1|DBUS
OG0005740	LOC115620681|XP_030369907.1|SLEB	LOC108604754|XP_017849831.1|DBUS
OG0005741	LOC115623483|XP_030373712.1|SLEB	LOC108601786|XP_017845201.1|DBUS
OG0005742	LOC115624394|XP_030374967.1|SLEB	LOC108601948|XP_017845421.1|DBUS
OG0005743	LOC115625506|XP_030376429.1|SLEB	LOC108602044|XP_017845541.1|DBUS
OG0005744	LOC115623529|XP_030373770.1|SLEB	LOC108601731|XP_017845141.1|DBUS
OG0005745	LOC115623726|XP_030374069.1|SLEB	LOC108602914|XP_017846714.1|DBUS
OG0005746	LOC115624060|XP_030374504.1|SLEB	LOC108604623|XP_017849660.1|DBUS
OG0005747	LOC115623572|XP_030373828.1|SLEB	LOC108602205|XP_017845741.1|DBUS
OG0005748	LOC115623738|XP_030374109.1|SLEB	LOC108601941|XP_017845410.1|DBUS
OG0005749	LOC115626661|XP_030377935.1|SLEB	LOC108605148|XP_017850211.1|DBUS
OG0005750	LOC115625258|XP_030376114.1|SLEB	LOC108603707|XP_017848236.1|DBUS
OG0005751	LOC115628305|XP_030380212.1|SLEB	LOC108599982|XP_017842743.2|DBUS
OG0005752	LOC115620808|XP_030370126.1|SLEB	LOC108596915|XP_017838612.1|DBUS
OG0005753	LOC115630457|XP_030382883.1|SLEB	LOC108608174|XP_033148916.1|DBUS
OG0005754	LOC115633814|XP_030387158.1|SLEB	LOC108596052|XP_017836934.1|DBUS
OG0005755	LOC115624396|XP_030374981.1|SLEB	LOC108595153|XP_017835807.1|DBUS
OG0005756	LOC115624132|XP_030374588.1|SLEB	LOC108602976|XP_017846850.1|DBUS
OG0005757	LOC115625499|XP_030376419.1|SLEB	LOC108602043|XP_017845540.1|DBUS
OG0005758	LOC115624052|XP_030374492.1|SLEB	LOC108604096|XP_017848866.1|DBUS
OG0005759	LOC115621776|XP_030371390.1|SLEB	LOC108602740|XP_017846380.1|DBUS
OG0005760	LOC115624110|XP_030374563.1|SLEB	LOC108601714|XP_017845120.1|DBUS
OG0005761	LOC115624468|XP_030375031.1|SLEB, LOC115623331|XP_030373454.1|SLEB	LOC108603973|XP_017848673.1|DBUS
OG0005762	LOC115623822|XP_030374226.1|SLEB	LOC108602853|XP_017846616.1|DBUS
OG0005763	LOC115628266|XP_030380149.1|SLEB	LOC108597746|XP_017839942.1|DBUS
OG0005764	LOC115624373|XP_030374907.1|SLEB	LOC108603514|XP_017847892.1|DBUS
OG0005765	LOC115624371|XP_030374898.1|SLEB	LOC108603511|XP_017847878.1|DBUS
OG0005766	LOC115623517|XP_030373757.1|SLEB	LOC108603583|XP_017848012.1|DBUS
OG0005767	LOC115622020|XP_030371736.1|SLEB	LOC108603491|XP_017847835.1|DBUS
OG0005768	LOC115629861|XP_030382309.1|SLEB	LOC108606932|XP_017852972.1|DBUS
OG0005769	LOC115624078|XP_030374528.1|SLEB	LOC108603191|XP_017847257.1|DBUS
OG0005770	LOC115621789|XP_030371420.1|SLEB	LOC108601646|XP_017845034.1|DBUS
OG0005771	LOC115621715|XP_030371290.1|SLEB	LOC108603128|XP_017847137.1|DBUS
OG0005772	LOC115625231|XP_030376076.1|SLEB	LOC108603847|XP_017848489.1|DBUS
OG0005773	LOC115625434|XP_030376340.1|SLEB	LOC108602488|XP_017846102.1|DBUS
OG0005774	LOC115623415|XP_030373585.1|SLEB	LOC108602325|XP_017845901.1|DBUS
OG0005775	LOC115622587|XP_030372441.1|SLEB	LOC108600972|XP_017844322.2|DBUS
OG0005776	LOC115632113|XP_030384966.1|SLEB	LOC108600906|XP_017844221.1|DBUS
OG0005777	LOC115628515|XP_030380526.1|SLEB	LOC108597587|XP_017839699.1|DBUS
OG0005778	LOC115624472|XP_030375034.1|SLEB	LOC108602887|XP_017846677.1|DBUS
OG0005779	LOC115620508|XP_030369627.1|SLEB	LOC108603893|XP_017848556.1|DBUS
OG0005780	LOC115622563|XP_030372393.1|SLEB	LOC108600783|XP_017844041.1|DBUS
OG0005781	LOC115623111|XP_030373178.1|SLEB	LOC108600613|XP_017843780.1|DBUS
OG0005782	LOC115622981|XP_030372993.1|SLEB	LOC108600740|XP_017843974.1|DBUS
OG0005783	LOC115634145|XP_030387578.1|SLEB	LOC108596158|XP_017837152.1|DBUS
OG0005784	LOC115623655|XP_030373970.1|SLEB	LOC108601790|XP_017845214.1|DBUS
OG0005785	LOC115623463|XP_030373680.1|SLEB	LOC108603959|XP_017848645.1|DBUS
OG0005786	LOC115624408|XP_030375003.1|SLEB	LOC108602105|XP_017845618.1|DBUS
OG0005787	LOC115625045|XP_030375754.1|SLEB	LOC108604699|XP_017849747.1|DBUS
OG0005788	LOC115620585|XP_030369755.1|SLEB	LOC108597534|XP_017839623.1|DBUS
OG0005789	LOC115621436|XP_030370950.1|SLEB	LOC108602449|XP_017846059.1|DBUS
OG0005790	LOC115621332|XP_030370813.1|SLEB	LOC108603123|XP_017847131.1|DBUS
OG0005791	LOC115625169|XP_030375969.1|SLEB	LOC108603841|XP_017848478.1|DBUS
OG0005792	LOC115622420|XP_030372215.1|SLEB	LOC108603843|XP_017848481.1|DBUS
OG0005793	LOC115625613|XP_030376609.1|SLEB	LOC108601992|XP_017845478.1|DBUS
OG0005794	LOC115633844|XP_030387195.1|SLEB	LOC108597258|XP_017839204.1|DBUS
OG0005795	LOC115624046|XP_030374486.1|SLEB	LOC108601670|XP_017845061.1|DBUS
OG0005796	LOC115622581|XP_030372431.1|SLEB	LOC108600100|XP_017842958.1|DBUS
OG0005797	LOC115622537|XP_030372360.1|SLEB	LOC108601033|XP_017844401.1|DBUS
OG0005798	LOC115623635|XP_030373936.1|SLEB	LOC108603441|XP_017847754.1|DBUS
OG0005799	LOC115624370|XP_030374892.1|SLEB	LOC108602805|XP_017846516.1|DBUS
OG0005800	LOC115624134|XP_030374590.1|SLEB	LOC108603602|XP_017848038.1|DBUS
OG0005801	LOC115624133|XP_030374589.1|SLEB	LOC108603601|XP_017848036.1|DBUS
OG0005802	LOC115625513|XP_030376437.1|SLEB	LOC108601594|XP_017844983.1|DBUS
OG0005803	LOC115623952|XP_030374376.1|SLEB	LOC108603379|XP_017847636.1|DBUS
OG0005804	LOC115623657|XP_030373974.1|SLEB	LOC108602253|XP_017845795.1|DBUS
OG0005805	LOC115623736|XP_030374112.1|SLEB	LOC108597269|XP_017839220.1|DBUS
OG0005806	LOC115625604|XP_030376597.1|SLEB	LOC108604739|XP_017849810.1|DBUS
OG0005807	LOC115625413|XP_030376312.1|SLEB	LOC108601526|XP_017844914.1|DBUS
OG0005808	LOC115626692|XP_030377979.1|SLEB	LOC108604915|XP_017849974.1|DBUS
OG0005809	LOC115628372|XP_030380310.1|SLEB	LOC108599528|XP_017841892.1|DBUS
OG0005810	LOC115623521|XP_030373762.1|SLEB	LOC108602813|XP_017846533.1|DBUS
OG0005811	LOC115623522|XP_030373763.1|SLEB	LOC108602814|XP_017846534.1|DBUS
OG0005812	LOC115624001|XP_030374433.1|SLEB, LOC115624470|XP_030375033.1|SLEB	LOC108604710|XP_017849768.1|DBUS
OG0005813	LOC115625564|XP_030376518.1|SLEB	LOC108603417|XP_017847701.1|DBUS
OG0005814	LOC115625180|XP_030376005.1|SLEB	LOC108603608|XP_017848044.1|DBUS
OG0005815	LOC115624646|XP_030375281.1|SLEB	LOC108595168|XP_017835829.1|DBUS
OG0005816	LOC115620352|XP_030369413.1|SLEB	LOC108603548|XP_017847953.1|DBUS
OG0005817	LOC115625163|XP_030375955.1|SLEB	LOC108603846|XP_017848486.1|DBUS
OG0005818	LOC115624066|XP_030374511.1|SLEB	LOC108604686|XP_017849731.1|DBUS
OG0005819	LOC115623805|XP_030374208.1|SLEB	LOC108601688|XP_017845087.1|DBUS
OG0005820	LOC115623806|XP_030374209.1|SLEB	LOC108601689|XP_017845088.1|DBUS
OG0005821	LOC115625116|XP_030375882.1|SLEB	LOC108601667|XP_017845057.1|DBUS
OG0005822	LOC115625871|XP_030376941.1|SLEB	LOC108600288|XP_017843252.1|DBUS
OG0005823	LOC115627504|XP_030379054.1|SLEB	LOC108605204|XP_017850295.1|DBUS
OG0005824	LOC115621592|XP_030371143.1|SLEB	LOC108603110|XP_017847104.1|DBUS
OG0005825	LOC115622737|XP_030372639.1|SLEB	LOC108599807|XP_017842372.1|DBUS
OG0005826	LOC115621284|XP_030370747.1|SLEB	LOC108602398|XP_017845998.1|DBUS
OG0005827	LOC115624014|XP_030374446.1|SLEB	LOC108602228|XP_017845763.1|DBUS
