Orthogroup	CCAP.longest_only	BTRY.longest_only
OG0004106	CCAP1982_LOCUS13889|CAD7005529.1|CCAP	LOC120777502|XP_039964787.1|BTRY
OG0004107	CCAP1982_LOCUS22275|CAD7014272.1|CCAP	LOC120771761|XP_039955876.1|BTRY
OG0004109	CCAP1982_LOCUS5056|CAD6996377.1|CCAP, CCAP1982_LOCUS5055|CAD6996376.1|CCAP	LOC120780239|XP_039968430.1|BTRY
OG0004110	CCAP1982_LOCUS13874|CAD7005514.1|CCAP	LOC120777965|XP_039965518.1|BTRY
OG0004111	CCAP1982_LOCUS876|CAD6991990.1|CCAP	LOC120770449|XP_039953862.1|BTRY
OG0004112	CCAP1982_LOCUS327|CAD6991400.1|CCAP	LOC120778857|XP_039966822.1|BTRY
OG0004116	CCAP1982_LOCUS4835|CAD6996142.1|CCAP	LOC120782835|XP_039971291.1|BTRY
OG0004117	CCAP1982_LOCUS397|CAD6991472.1|CCAP	LOC120782642|XP_039970945.1|BTRY
OG0004118	CCAP1982_LOCUS19408|CAD7011302.1|CCAP	LOC120772241|XP_039956670.1|BTRY, LOC120772255|XP_039956692.1|BTRY
OG0004119	CCAP1982_LOCUS4942|CAD6996259.1|CCAP	LOC120782715|XP_039971070.1|BTRY
OG0004120	CCAP1982_LOCUS4906|CAD6996218.1|CCAP	LOC120770890|XP_039954483.1|BTRY
OG0004121	CCAP1982_LOCUS12466|CAD7004041.1|CCAP	LOC120776706|XP_039963536.1|BTRY
OG0004122	CCAP1982_LOCUS390|CAD6991465.1|CCAP	LOC120771428|XP_039955357.1|BTRY
OG0004123	CCAP1982_LOCUS951|CAD6992070.1|CCAP	LOC120782445|XP_039970669.1|BTRY
OG0004125	CCAP1982_LOCUS171|CAD6991234.1|CCAP	LOC120766835|XP_039948480.1|BTRY
OG0004126	CCAP1982_LOCUS4241|CAD6995529.1|CCAP	LOC120774099|XP_039959386.1|BTRY
OG0004127	CCAP1982_LOCUS6280|CAD6997648.1|CCAP	LOC120769336|XP_039952227.1|BTRY
OG0004128	CCAP1982_LOCUS4639|CAD6995937.1|CCAP	LOC120769161|XP_039951981.1|BTRY
OG0004129	CCAP1982_LOCUS7134|CAD6998548.1|CCAP	LOC120770223|XP_039953437.1|BTRY, LOC120770165|XP_039953307.1|BTRY
OG0004131	CCAP1982_LOCUS5075|CAD6996401.1|CCAP	LOC120775376|XP_039961474.1|BTRY
OG0004132	CCAP1982_LOCUS12047|CAD7003599.1|CCAP	LOC120778750|XP_039966658.1|BTRY
OG0004133	CCAP1982_LOCUS7605|CAD6999058.1|CCAP	LOC120768169|XP_039950667.1|BTRY
OG0004134	CCAP1982_LOCUS4174|CAD6995459.1|CCAP	LOC120780286|XP_039968486.1|BTRY
OG0004135	CCAP1982_LOCUS608|CAD6991695.1|CCAP	LOC120766849|XP_039948497.1|BTRY
OG0004136	CCAP1982_LOCUS726|CAD6991826.1|CCAP	LOC120770161|XP_039953305.1|BTRY
OG0004137	CCAP1982_LOCUS22274|CAD7014271.1|CCAP	LOC120771763|XP_039955878.1|BTRY
OG0004140	CCAP1982_LOCUS21111|CAD7013025.1|CCAP	LOC120772526|XP_039957124.1|BTRY
OG0004141	CCAP1982_LOCUS20108|CAD7011997.1|CCAP	LOC120770434|XP_039953830.1|BTRY
OG0004143	CCAP1982_LOCUS165|CAD6991228.1|CCAP	LOC120766826|XP_039948472.1|BTRY
OG0004144	CCAP1982_LOCUS12765|CAD7004349.1|CCAP	LOC120777299|XP_039964450.1|BTRY
OG0004145	CCAP1982_LOCUS11264|CAD7002794.1|CCAP	LOC120777536|XP_039964857.1|BTRY
OG0004146	CCAP1982_LOCUS4817|CAD6996122.1|CCAP	LOC120776435|XP_039963026.1|BTRY
OG0004147	CCAP1982_LOCUS6285|CAD6997654.1|CCAP	LOC120769194|XP_039952023.1|BTRY
OG0004148	CCAP1982_LOCUS4228|CAD6995515.1|CCAP, CCAP1982_LOCUS4229|CAD6995516.1|CCAP	LOC120766784|XP_039948411.1|BTRY
OG0004149	CCAP1982_LOCUS874|CAD6991987.1|CCAP, CCAP1982_LOCUS871|CAD6991984.1|CCAP	LOC120782708|XP_039971059.1|BTRY
OG0004150	CCAP1982_LOCUS437|CAD6991518.1|CCAP	LOC120773725|XP_039958716.1|BTRY
OG0004151	CCAP1982_LOCUS129|CAD6991191.1|CCAP, CCAP1982_LOCUS130|CAD6991192.1|CCAP	LOC120782679|XP_039971001.1|BTRY
OG0004152	CCAP1982_LOCUS5029|CAD6996351.1|CCAP	LOC120766489|XP_039947974.1|BTRY
OG0004153	CCAP1982_LOCUS21634|CAD7013578.1|CCAP	LOC120772013|XP_039956313.1|BTRY
OG0004154	CCAP1982_LOCUS13327|CAD7004948.1|CCAP	LOC120777422|XP_039964657.1|BTRY
OG0004155	CCAP1982_LOCUS4683|CAD6995973.1|CCAP	LOC120782308|XP_039970458.1|BTRY
OG0004157	CCAP1982_LOCUS4311|CAD6995604.1|CCAP	LOC120766540|XP_039948052.1|BTRY
OG0004158	CCAP1982_LOCUS10978|CAD7002489.1|CCAP	LOC120779053|XP_039967122.1|BTRY
OG0004159	CCAP1982_LOCUS685|CAD6991780.1|CCAP	LOC120778408|XP_039966129.1|BTRY
OG0004160	CCAP1982_LOCUS11609|CAD7003148.1|CCAP	LOC120776895|XP_039963891.1|BTRY
OG0004161	CCAP1982_LOCUS597|CAD6991684.1|CCAP	LOC120766743|XP_039948343.1|BTRY
OG0004162	CCAP1982_LOCUS4533|CAD6995831.1|CCAP, CCAP1982_LOCUS698|CAD6991794.1|CCAP, CCAP1982_LOCUS4534|CAD6995832.1|CCAP	LOC120769861|XP_039952967.1|BTRY
OG0004163	CCAP1982_LOCUS850|CAD6991962.1|CCAP	LOC120782333|XP_039970497.1|BTRY
OG0004164	CCAP1982_LOCUS4677|CAD6995966.1|CCAP	LOC120780223|XP_039968412.1|BTRY
OG0004165	CCAP1982_LOCUS19717|CAD7011628.1|CCAP	LOC120770880|XP_039954451.1|BTRY
OG0004166	CCAP1982_LOCUS21133|CAD7013051.1|CCAP	LOC120772754|XP_039957451.1|BTRY
OG0004167	CCAP1982_LOCUS5177|CAD6996509.1|CCAP	LOC120769522|XP_039952496.1|BTRY
OG0004168	CCAP1982_LOCUS2525|CAD6993726.1|CCAP	LOC120775268|XP_039961301.1|BTRY
OG0004173	CCAP1982_LOCUS19432|CAD7011327.1|CCAP	LOC120770879|XP_039954450.1|BTRY
OG0004174	CCAP1982_LOCUS20560|CAD7012483.1|CCAP	LOC120771429|XP_039955353.1|BTRY
OG0004175	CCAP1982_LOCUS19897|CAD7011786.1|CCAP	LOC120772618|XP_039957267.1|BTRY
OG0004176	CCAP1982_LOCUS14900|CAD7006589.1|CCAP	LOC120776716|XP_039963547.1|BTRY
OG0004177	CCAP1982_LOCUS779|CAD6991888.1|CCAP	LOC120767035|XP_039948819.1|BTRY
OG0004178	CCAP1982_LOCUS1014|CAD6992135.1|CCAP	LOC120782532|XP_039970787.1|BTRY
OG0004180	CCAP1982_LOCUS994|CAD6992110.1|CCAP	LOC120782265|XP_039970369.1|BTRY
OG0004181	CCAP1982_LOCUS4887|CAD6996197.1|CCAP	LOC120779726|XP_039968035.1|BTRY, LOC120766829|XP_039948478.1|BTRY
OG0004182	CCAP1982_LOCUS11202|CAD7002727.1|CCAP	LOC120778498|XP_039966257.1|BTRY
OG0004183	CCAP1982_LOCUS11208|CAD7002733.1|CCAP	LOC120777582|XP_039964930.1|BTRY
OG0004184	CCAP1982_LOCUS12747|CAD7004328.1|CCAP	LOC120776573|XP_039963270.1|BTRY
OG0004185	CCAP1982_LOCUS8866|CAD7000391.1|CCAP	LOC120767426|XP_039949401.1|BTRY
OG0004187	CCAP1982_LOCUS803|CAD6991914.1|CCAP	LOC120782831|XP_039971286.1|BTRY
OG0004188	CCAP1982_LOCUS761|CAD6991867.1|CCAP	LOC120766494|XP_039947983.1|BTRY
OG0004189	CCAP1982_LOCUS239|CAD6991310.1|CCAP	LOC120782382|XP_039970558.1|BTRY
OG0004190	CCAP1982_LOCUS4392|CAD6995685.1|CCAP	LOC120779887|XP_039968173.1|BTRY
OG0004191	CCAP1982_LOCUS4388|CAD6995681.1|CCAP	LOC120776663|XP_039963472.1|BTRY
OG0004192	CCAP1982_LOCUS4412|CAD6995705.1|CCAP	LOC120781473|XP_039969631.1|BTRY
OG0004194	CCAP1982_LOCUS641|CAD6991730.1|CCAP, CCAP1982_LOCUS642|CAD6991731.1|CCAP	LOC120775895|XP_039962223.1|BTRY
OG0004196	CCAP1982_LOCUS4909|CAD6996221.1|CCAP, CCAP1982_LOCUS4910|CAD6996222.1|CCAP	LOC120766895|XP_039948582.1|BTRY
OG0004197	CCAP1982_LOCUS4973|CAD6996289.1|CCAP	LOC120775064|XP_039960981.1|BTRY
OG0004198	CCAP1982_LOCUS4888|CAD6996198.1|CCAP	LOC120766818|XP_039948467.1|BTRY
OG0004199	CCAP1982_LOCUS4967|CAD6996284.1|CCAP	LOC120766619|XP_039948164.1|BTRY
OG0004200	CCAP1982_LOCUS19719|CAD7011630.1|CCAP	LOC120770378|XP_039953731.1|BTRY
OG0004201	CCAP1982_LOCUS2523|CAD6993724.1|CCAP	LOC120782252|XP_039970350.1|BTRY
OG0004202	CCAP1982_LOCUS778|CAD6991887.1|CCAP	LOC120767656|XP_039949766.1|BTRY
OG0004203	CCAP1982_LOCUS5076|CAD6996402.1|CCAP	LOC120779033|XP_039967093.1|BTRY
OG0004204	CCAP1982_LOCUS13381|CAD7005006.1|CCAP	LOC120776942|XP_039963956.1|BTRY
OG0004205	CCAP1982_LOCUS12289|CAD7003859.1|CCAP	LOC120778150|XP_039965807.1|BTRY
OG0004206	CCAP1982_LOCUS640|CAD6991727.1|CCAP	LOC120770724|XP_039954241.1|BTRY
OG0004207	CCAP1982_LOCUS4424|CAD6995717.1|CCAP	LOC120781982|XP_039970088.1|BTRY
OG0004208	CCAP1982_LOCUS5119|CAD6996447.1|CCAP	LOC120768334|XP_039950920.1|BTRY
OG0004209	CCAP1982_LOCUS2834|CAD6994062.1|CCAP	LOC120782805|XP_039971218.1|BTRY
OG0004210	CCAP1982_LOCUS2801|CAD6994024.1|CCAP	LOC120774800|XP_039960530.1|BTRY
OG0004211	CCAP1982_LOCUS8564|CAD7000060.1|CCAP	LOC120767707|XP_039949837.1|BTRY
OG0004212	CCAP1982_LOCUS4529|CAD6995827.1|CCAP	LOC120779528|XP_039967807.1|BTRY
OG0004213	CCAP1982_LOCUS4961|CAD6996278.1|CCAP	LOC120779416|XP_039967550.1|BTRY
OG0004214	CCAP1982_LOCUS19735|CAD7011649.1|CCAP	LOC120770214|XP_039953417.1|BTRY
OG0004215	CCAP1982_LOCUS19619|CAD7011530.1|CCAP	LOC120771306|XP_039955175.1|BTRY
OG0004216	CCAP1982_LOCUS13608|CAD7005251.1|CCAP	LOC120778070|XP_039965695.1|BTRY
OG0004217	CCAP1982_LOCUS11285|CAD7002814.1|CCAP	LOC120778790|XP_039966723.1|BTRY
OG0004218	CCAP1982_LOCUS20276|CAD7012174.1|CCAP	LOC120772159|XP_039956530.1|BTRY
OG0004219	CCAP1982_LOCUS444|CAD6991525.1|CCAP	LOC120782851|XP_039971317.1|BTRY
OG0004220	CCAP1982_LOCUS4802|CAD6996102.1|CCAP	LOC120782777|XP_039971182.1|BTRY
OG0004221	CCAP1982_LOCUS504|CAD6991586.1|CCAP	LOC120782605|XP_039970902.1|BTRY
OG0004222	CCAP1982_LOCUS383|CAD6991458.1|CCAP	LOC120781347|XP_039969488.1|BTRY
OG0004223	CCAP1982_LOCUS385|CAD6991460.1|CCAP	LOC120768857|XP_039951549.1|BTRY
OG0004224	CCAP1982_LOCUS4556|CAD6995855.1|CCAP	LOC120782309|XP_039970463.1|BTRY
OG0004226	CCAP1982_LOCUS4771|CAD6996064.1|CCAP	LOC120779071|XP_039967144.1|BTRY
OG0004227	CCAP1982_LOCUS5073|CAD6996398.1|CCAP	LOC120778848|XP_039966813.1|BTRY
OG0004228	CCAP1982_LOCUS5074|CAD6996400.1|CCAP	LOC120775392|XP_039961490.1|BTRY
OG0004229	CCAP1982_LOCUS20490|CAD7012402.1|CCAP	LOC120771033|XP_039954755.1|BTRY
OG0004231	CCAP1982_LOCUS12731|CAD7004311.1|CCAP	LOC120778069|XP_039965693.1|BTRY
OG0004232	CCAP1982_LOCUS12728|CAD7004308.1|CCAP	LOC120777349|XP_039964534.1|BTRY
OG0004233	CCAP1982_LOCUS12727|CAD7004307.1|CCAP	LOC120777348|XP_039964532.1|BTRY
OG0004234	CCAP1982_LOCUS12713|CAD7004293.1|CCAP	LOC120777650|XP_039965036.1|BTRY
OG0004235	CCAP1982_LOCUS602|CAD6991689.1|CCAP	LOC120766999|XP_039948743.1|BTRY
OG0004236	CCAP1982_LOCUS581|CAD6991668.1|CCAP	LOC120778123|XP_039965764.1|BTRY
OG0004237	CCAP1982_LOCUS4727|CAD6996021.1|CCAP	LOC120782810|XP_039971223.1|BTRY
OG0004238	CCAP1982_LOCUS4868|CAD6996176.1|CCAP	LOC120782468|XP_039970695.1|BTRY
OG0004239	CCAP1982_LOCUS517|CAD6991600.1|CCAP	LOC120768635|XP_039951338.1|BTRY
OG0004240	CCAP1982_LOCUS1006|CAD6992125.1|CCAP	LOC120782626|XP_039970965.1|BTRY
OG0004241	CCAP1982_LOCUS4244|CAD6995533.1|CCAP	LOC120782358|XP_039970531.1|BTRY
OG0004242	CCAP1982_LOCUS249|CAD6991320.1|CCAP	LOC120766400|XP_039947782.1|BTRY
OG0004243	CCAP1982_LOCUS12059|CAD7003617.1|CCAP	LOC120779142|XP_039967282.1|BTRY
OG0004244	CCAP1982_LOCUS2601|CAD6993805.1|CCAP	LOC120782236|XP_039970337.1|BTRY
OG0004245	CCAP1982_LOCUS12883|CAD7004478.1|CCAP	LOC120777029|XP_039964074.1|BTRY
OG0004246	CCAP1982_LOCUS13443|CAD7005079.1|CCAP	LOC120777581|XP_039964928.1|BTRY
OG0004248	CCAP1982_LOCUS19693|CAD7011604.1|CCAP	LOC120772695|XP_039957369.1|BTRY
OG0004249	CCAP1982_LOCUS11315|CAD7002846.1|CCAP	LOC120778844|XP_039966801.1|BTRY
OG0004252	CCAP1982_LOCUS687|CAD6991782.1|CCAP	LOC120782270|XP_039970393.1|BTRY
OG0004253	CCAP1982_LOCUS265|CAD6991336.1|CCAP	LOC120766653|XP_039948218.1|BTRY
OG0004254	CCAP1982_LOCUS14677|CAD7006355.1|CCAP	LOC120774328|XP_039959812.1|BTRY, LOC120775540|XP_039961699.1|BTRY, LOC120778172|XP_039965842.1|BTRY
OG0004256	CCAP1982_LOCUS20328|CAD7012231.1|CCAP	LOC120770175|XP_039953324.1|BTRY
OG0004257	CCAP1982_LOCUS22697|CAD7014717.1|CCAP	LOC120772200|XP_039956600.1|BTRY
OG0004258	CCAP1982_LOCUS4253|CAD6995542.1|CCAP	LOC120782823|XP_039971271.1|BTRY
OG0004259	CCAP1982_LOCUS20332|CAD7012235.1|CCAP	LOC120770860|XP_039954409.1|BTRY
OG0004260	CCAP1982_LOCUS4545|CAD6995844.1|CCAP	LOC120773051|XP_039957920.1|BTRY
OG0004261	CCAP1982_LOCUS4561|CAD6995860.1|CCAP	LOC120782372|XP_039970543.1|BTRY
OG0004262	CCAP1982_LOCUS4940|CAD6996257.1|CCAP	LOC120782714|XP_039971069.1|BTRY
OG0004263	CCAP1982_LOCUS4505|CAD6995801.1|CCAP, CCAP1982_LOCUS4501|CAD6995797.1|CCAP, CCAP1982_LOCUS4507|CAD6995803.1|CCAP	LOC120766462|XP_039947925.1|BTRY
OG0004264	CCAP1982_LOCUS4358|CAD6995651.1|CCAP	LOC120766352|XP_039947715.1|BTRY
OG0004264	CCAP1982_LOCUS4362|CAD6995655.1|CCAP	LOC120766361|XP_039947725.1|BTRY
OG0004265	CCAP1982_LOCUS4383|CAD6995676.1|CCAP, CCAP1982_LOCUS4384|CAD6995677.1|CCAP, CCAP1982_LOCUS4385|CAD6995678.1|CCAP	LOC120782190|XP_039970267.1|BTRY
OG0004266	CCAP1982_LOCUS4594|CAD6995893.1|CCAP, CCAP1982_LOCUS4597|CAD6995896.1|CCAP	LOC120778114|XP_039965755.1|BTRY
OG0004267	CCAP1982_LOCUS522|CAD6991607.1|CCAP	LOC120782871|XP_039971348.1|BTRY
OG0004268	CCAP1982_LOCUS20854|CAD7012750.1|CCAP	LOC120771841|XP_039956018.1|BTRY
OG0004269	CCAP1982_LOCUS19685|CAD7011596.1|CCAP	LOC120770185|XP_039953344.1|BTRY
OG0004271	CCAP1982_LOCUS20302|CAD7012201.1|CCAP	LOC120769976|XP_039952985.1|BTRY
OG0004272	CCAP1982_LOCUS4340|CAD6995634.1|CCAP	LOC120782811|XP_039971224.1|BTRY
OG0004273	CCAP1982_LOCUS161|CAD6991223.1|CCAP	LOC120766833|XP_039948479.1|BTRY
OG0004276	CCAP1982_LOCUS14007|CAD7005650.1|CCAP	LOC120777309|XP_039964482.1|BTRY
OG0004277	CCAP1982_LOCUS14006|CAD7005649.1|CCAP	LOC120777804|XP_039965271.1|BTRY
OG0004279	CCAP1982_LOCUS7486|CAD6998940.1|CCAP	LOC120768932|XP_039951648.1|BTRY
OG0004281	CCAP1982_LOCUS21015|CAD7012916.1|CCAP	LOC120771682|XP_039955745.1|BTRY
OG0004282	CCAP1982_LOCUS20192|CAD7012092.1|CCAP	LOC120771170|XP_039954991.1|BTRY
OG0004283	CCAP1982_LOCUS20191|CAD7012091.1|CCAP	LOC120771171|XP_039954992.1|BTRY
OG0004284	CCAP1982_LOCUS14047|CAD7005695.1|CCAP	LOC120777665|XP_039965055.1|BTRY
OG0004285	CCAP1982_LOCUS1989|CAD6993164.1|CCAP	LOC120767019|XP_039948785.1|BTRY
OG0004286	CCAP1982_LOCUS14014|CAD7005657.1|CCAP	LOC120778758|XP_039966669.1|BTRY
OG0004287	CCAP1982_LOCUS14015|CAD7005658.1|CCAP	LOC120777956|XP_039965506.1|BTRY
OG0004288	CCAP1982_LOCUS14023|CAD7005668.1|CCAP	LOC120777584|XP_039964933.1|BTRY
OG0004289	CCAP1982_LOCUS13561|CAD7005201.1|CCAP	LOC120776776|XP_039963685.1|BTRY
OG0004290	CCAP1982_LOCUS7141|CAD6998557.1|CCAP	LOC120772742|XP_039957436.1|BTRY
OG0004291	CCAP1982_LOCUS20635|CAD7012550.1|CCAP	LOC120772924|XP_039957758.1|BTRY
OG0004292	CCAP1982_LOCUS11660|CAD7003198.1|CCAP	LOC120776824|XP_039963778.1|BTRY
OG0004293	CCAP1982_LOCUS14311|CAD7005973.1|CCAP	LOC120779188|XP_039967384.1|BTRY
OG0004294	CCAP1982_LOCUS12288|CAD7003858.1|CCAP	LOC120777931|XP_039965447.1|BTRY
OG0004295	CCAP1982_LOCUS14230|CAD7005890.1|CCAP	LOC120778000|XP_039965593.1|BTRY
OG0004296	CCAP1982_LOCUS14227|CAD7005885.1|CCAP	LOC120777341|XP_039964527.1|BTRY
OG0004297	CCAP1982_LOCUS19484|CAD7011384.1|CCAP	LOC120772053|XP_039956364.1|BTRY
OG0004298	CCAP1982_LOCUS19985|CAD7011873.1|CCAP	LOC120772525|XP_039957123.1|BTRY
OG0004299	CCAP1982_LOCUS19595|CAD7011499.1|CCAP	LOC120772369|XP_039956872.1|BTRY
OG0004300	CCAP1982_LOCUS19690|CAD7011601.1|CCAP	LOC120771365|XP_039955258.1|BTRY
OG0004301	CCAP1982_LOCUS11662|CAD7003201.1|CCAP	LOC120776821|XP_039963775.1|BTRY
OG0004302	CCAP1982_LOCUS19591|CAD7011493.1|CCAP	LOC120770944|XP_039954589.1|BTRY
OG0004303	CCAP1982_LOCUS19644|CAD7011556.1|CCAP	LOC120770381|XP_039953735.1|BTRY
OG0004304	CCAP1982_LOCUS19646|CAD7011558.1|CCAP	LOC120770839|XP_039954367.1|BTRY
OG0004305	CCAP1982_LOCUS20617|CAD7012534.1|CCAP	LOC120771821|XP_039955974.1|BTRY
OG0004306	CCAP1982_LOCUS19772|CAD7011688.1|CCAP	LOC120770581|XP_039954095.1|BTRY
OG0004307	CCAP1982_LOCUS19785|CAD7011701.1|CCAP	LOC120771086|XP_039954845.1|BTRY
OG0004308	CCAP1982_LOCUS20503|CAD7012417.1|CCAP	LOC120770899|XP_039954501.1|BTRY
OG0004309	CCAP1982_LOCUS9212|CAD7000739.1|CCAP, CCAP1982_LOCUS12833|CAD7004424.1|CCAP	LOC120776841|XP_039963801.1|BTRY
OG0004310	CCAP1982_LOCUS20266|CAD7012164.1|CCAP, CCAP1982_LOCUS20267|CAD7012165.1|CCAP	LOC120770827|XP_039954346.1|BTRY
OG0004311	CCAP1982_LOCUS13945|CAD7005585.1|CCAP	LOC120777897|XP_039965402.1|BTRY
OG0004312	CCAP1982_LOCUS19468|CAD7011364.1|CCAP	LOC120771089|XP_039954849.1|BTRY
OG0004313	CCAP1982_LOCUS20810|CAD7012703.1|CCAP	LOC120770426|XP_039953810.1|BTRY
OG0004314	CCAP1982_LOCUS20886|CAD7012784.1|CCAP	LOC120770018|XP_039953048.1|BTRY
OG0004315	CCAP1982_LOCUS20483|CAD7012393.1|CCAP	LOC120772081|XP_039956412.1|BTRY
OG0004316	CCAP1982_LOCUS20231|CAD7012133.1|CCAP	LOC120770946|XP_039954593.1|BTRY
OG0004317	CCAP1982_LOCUS21017|CAD7012918.1|CCAP	LOC120772564|XP_039957185.1|BTRY
OG0004318	CCAP1982_LOCUS19469|CAD7011365.1|CCAP	LOC120770216|XP_039953425.1|BTRY
OG0004319	CCAP1982_LOCUS20313|CAD7012214.1|CCAP	LOC120771768|XP_039955888.1|BTRY
OG0004320	CCAP1982_LOCUS19919|CAD7011809.1|CCAP	LOC120770554|XP_039954061.1|BTRY
OG0004321	CCAP1982_LOCUS5519|CAD6996843.1|CCAP	LOC120768911|XP_039951612.1|BTRY
OG0004322	CCAP1982_LOCUS1150|CAD6992282.1|CCAP	LOC120766483|XP_039947960.1|BTRY
OG0004324	CCAP1982_LOCUS7061|CAD6998464.1|CCAP	LOC120769562|XP_039952550.1|BTRY
OG0004325	CCAP1982_LOCUS20491|CAD7012403.1|CCAP	LOC120772609|XP_039957258.1|BTRY
OG0004326	CCAP1982_LOCUS20495|CAD7012408.1|CCAP	LOC120772728|XP_039957423.1|BTRY
OG0004329	CCAP1982_LOCUS21125|CAD7013042.1|CCAP	LOC120771130|XP_039954920.1|BTRY
OG0004330	CCAP1982_LOCUS21139|CAD7013058.1|CCAP	LOC120772468|XP_039957040.1|BTRY
OG0004331	CCAP1982_LOCUS20282|CAD7012180.1|CCAP	LOC120770072|XP_039953135.1|BTRY
OG0004332	CCAP1982_LOCUS5850|CAD6997212.1|CCAP, CCAP1982_LOCUS5685|CAD6997026.1|CCAP	LOC120768961|XP_039951688.1|BTRY
OG0004333	CCAP1982_LOCUS8606|CAD7000111.1|CCAP	LOC120767900|XP_039950179.1|BTRY
OG0004334	CCAP1982_LOCUS7401|CAD6998852.1|CCAP	LOC120769141|XP_039951947.1|BTRY
OG0004335	CCAP1982_LOCUS20911|CAD7012811.1|CCAP, CCAP1982_LOCUS20912|CAD7012812.1|CCAP	LOC120771060|XP_039954800.1|BTRY
OG0004336	CCAP1982_LOCUS20900|CAD7012800.1|CCAP	LOC120772604|XP_039957252.1|BTRY
OG0004337	CCAP1982_LOCUS8867|CAD7000392.1|CCAP	LOC120767441|XP_039949438.1|BTRY
OG0004338	CCAP1982_LOCUS20627|CAD7012541.1|CCAP	LOC120772097|XP_039956437.1|BTRY
OG0004339	CCAP1982_LOCUS20486|CAD7012396.1|CCAP	LOC120770524|XP_039954001.1|BTRY
OG0004340	CCAP1982_LOCUS20485|CAD7012395.1|CCAP	LOC120770523|XP_039953999.1|BTRY
OG0004341	CCAP1982_LOCUS20884|CAD7012781.1|CCAP	LOC120770019|XP_039953051.1|BTRY
OG0004342	CCAP1982_LOCUS19844|CAD7011732.1|CCAP, CCAP1982_LOCUS19847|CAD7011735.1|CCAP	LOC120771802|XP_039955938.1|BTRY
OG0004343	CCAP1982_LOCUS20612|CAD7012529.1|CCAP, CCAP1982_LOCUS20611|CAD7012528.1|CCAP	LOC120770895|XP_039954495.1|BTRY
OG0004344	CCAP1982_LOCUS20599|CAD7012516.1|CCAP	LOC120771908|XP_039956125.1|BTRY
OG0004345	CCAP1982_LOCUS20472|CAD7012380.1|CCAP	LOC120772179|XP_039956561.1|BTRY
OG0004346	CCAP1982_LOCUS20474|CAD7012382.1|CCAP	LOC120771602|XP_039955616.1|BTRY
OG0004347	CCAP1982_LOCUS20479|CAD7012387.1|CCAP, CCAP1982_LOCUS20480|CAD7012388.1|CCAP	LOC120771408|XP_039955316.1|BTRY
OG0004348	CCAP1982_LOCUS21114|CAD7013029.1|CCAP	LOC120772844|XP_039957593.1|BTRY
OG0004349	CCAP1982_LOCUS21124|CAD7013040.1|CCAP	LOC120771131|XP_039954921.1|BTRY
OG0004350	CCAP1982_LOCUS20216|CAD7012117.1|CCAP	LOC120773025|XP_039957888.1|BTRY, LOC120773024|XP_039957887.1|BTRY
OG0004351	CCAP1982_LOCUS19464|CAD7011362.1|CCAP	LOC120770338|XP_039953667.1|BTRY
OG0004352	CCAP1982_LOCUS2753|CAD6993968.1|CCAP	LOC120768792|XP_039951485.1|BTRY
OG0004353	CCAP1982_LOCUS2747|CAD6993962.1|CCAP	LOC120782450|XP_039970672.1|BTRY
OG0004354	CCAP1982_LOCUS2751|CAD6993966.1|CCAP	LOC120769903|XP_039952970.1|BTRY
OG0004355	CCAP1982_LOCUS5165|CAD6996496.1|CCAP, CCAP1982_LOCUS5164|CAD6996495.1|CCAP	LOC120768803|XP_039951492.1|BTRY
OG0004356	CCAP1982_LOCUS20165|CAD7012063.1|CCAP	LOC120770322|XP_039953639.1|BTRY
OG0004358	CCAP1982_LOCUS21032|CAD7012936.1|CCAP	LOC120772407|XP_039956937.1|BTRY
OG0004359	CCAP1982_LOCUS21069|CAD7012978.1|CCAP	LOC120773084|XP_039957972.1|BTRY
OG0004360	CCAP1982_LOCUS11657|CAD7003195.1|CCAP	LOC120776823|XP_039963777.1|BTRY
OG0004361	CCAP1982_LOCUS124|CAD6991186.1|CCAP	LOC120782678|XP_039971000.1|BTRY
OG0004362	CCAP1982_LOCUS11528|CAD7003065.1|CCAP	LOC120778454|XP_039966183.1|BTRY
OG0004364	CCAP1982_LOCUS19437|CAD7011332.1|CCAP	LOC120770304|XP_039953605.1|BTRY
OG0004365	CCAP1982_LOCUS20373|CAD7012277.1|CCAP	LOC120770931|XP_039954570.1|BTRY
OG0004366	CCAP1982_LOCUS7487|CAD6998941.1|CCAP	LOC120768933|XP_039951649.1|BTRY
OG0004367	CCAP1982_LOCUS13679|CAD7005319.1|CCAP	LOC120776670|XP_039963478.1|BTRY
OG0004368	CCAP1982_LOCUS14639|CAD7006317.1|CCAP	LOC120778704|XP_039966598.1|BTRY
OG0004369	CCAP1982_LOCUS21012|CAD7012913.1|CCAP	LOC120772428|XP_039956974.1|BTRY
OG0004370	CCAP1982_LOCUS20189|CAD7012089.1|CCAP, CCAP1982_LOCUS20190|CAD7012090.1|CCAP	LOC120771186|XP_039955011.1|BTRY
OG0004371	CCAP1982_LOCUS19661|CAD7011573.1|CCAP, CCAP1982_LOCUS19662|CAD7011574.1|CCAP	LOC120770493|XP_039953947.1|BTRY
OG0004372	CCAP1982_LOCUS19495|CAD7011395.1|CCAP	LOC120771080|XP_039954835.1|BTRY
OG0004373	CCAP1982_LOCUS19403|CAD7011296.1|CCAP	LOC120772203|XP_039956603.1|BTRY, LOC120772405|XP_039956935.1|BTRY
