Orthogroup	AALB.longest_only	CQUI.longest_only
OG0003911	LOC118468958|XP_035796214.1|AALB	LOC6035267|XP_001845489.1|CQUI
OG0003912	LOC118460999|XP_035781717.1|AALB	LOC6033192|XP_038113174.1|CQUI
OG0003913	LOC118460659|XP_035781018.1|AALB	LOC6033199|XP_038114237.1|CQUI
OG0003914	LOC118461750|XP_035783358.1|AALB	LOC6033214|XP_001843691.1|CQUI
OG0003915	LOC118461751|XP_035783359.1|AALB	LOC6033212|XP_001843689.2|CQUI
OG0003916	LOC118457746|XP_035775452.1|AALB	LOC6040012|XP_001849487.1|CQUI
OG0003917	LOC118461167|XP_035782060.1|AALB	LOC6040866|XP_001850196.2|CQUI
OG0003918	LOC118461476|XP_035782726.1|AALB	LOC6031259|XP_001842089.2|CQUI
OG0003919	LOC118462056|XP_035783935.1|AALB	LOC6041526|XP_038109718.1|CQUI
OG0003920	LOC118457988|XP_035775945.1|AALB	LOC6041532|XP_001850780.1|CQUI
OG0003921	LOC118468879|XP_035796056.1|AALB	LOC6036061|XP_038108481.1|CQUI
OG0003922	LOC118459771|XP_035779373.1|AALB	LOC6042870|XP_001870851.2|CQUI
OG0003923	LOC118467487|XP_035793925.1|AALB	LOC6052522|XP_001868780.1|CQUI
OG0003925	LOC118461708|XP_035783227.1|AALB	LOC6036646|XP_038107951.1|CQUI
OG0003926	LOC118456820|XP_035773806.1|AALB	LOC6036651|XP_001846678.2|CQUI
OG0003927	LOC118457694|XP_035775360.1|AALB	LOC6046033|XP_001863294.2|CQUI
OG0003928	LOC118461428|XP_035782629.1|AALB	LOC6033189|XP_001843669.2|CQUI
OG0003929	LOC118460112|XP_035780039.1|AALB	LOC6033179|XP_038114437.1|CQUI
OG0003930	LOC118457669|XP_035775318.1|AALB	LOC6033283|XP_001843753.2|CQUI
OG0003931	LOC118457664|XP_035775310.1|AALB	LOC6033287|XP_038108021.1|CQUI
OG0003932	LOC118457862|XP_035775652.1|AALB	LOC6036993|XP_038113039.1|CQUI
OG0003933	LOC118461446|XP_035782660.1|AALB	LOC6048401|XP_038111122.1|CQUI
OG0003934	LOC118461448|XP_035782662.1|AALB	LOC6048406|XP_001865324.2|CQUI
OG0003935	LOC118459321|XP_035778465.1|AALB	LOC6043726|XP_038107603.1|CQUI
OG0003936	LOC118459328|XP_035778477.1|AALB	LOC6043725|XP_001861346.1|CQUI
OG0003937	LOC118459297|XP_035778437.1|AALB	LOC6033098|XP_038111241.1|CQUI
OG0003938	LOC118460336|XP_035780445.1|AALB	LOC6033105|XP_038114430.1|CQUI
OG0003939	LOC118461443|XP_035782654.1|AALB	LOC6054454|XP_038111258.1|CQUI
OG0003940	LOC118461447|XP_035782661.1|AALB	LOC6033108|XP_001843603.2|CQUI
OG0003941	LOC118461584|XP_035782967.1|AALB	LOC6033109|XP_038111262.1|CQUI
OG0003942	LOC118457684|XP_035775341.1|AALB	LOC6033122|XP_038111572.1|CQUI
OG0003943	LOC118468577|XP_035795402.1|AALB	LOC6048231|XP_038113230.1|CQUI
OG0003944	LOC118467008|XP_035792848.1|AALB	LOC6044257|XP_001861796.1|CQUI
OG0003945	LOC118460001|XP_035779811.1|AALB	LOC119767019|XP_038110185.1|CQUI
OG0003946	LOC118461729|XP_035783309.1|AALB	LOC6035280|XP_038111693.1|CQUI
OG0003947	LOC118458892|XP_035777738.1|AALB	LOC6035274|XP_038110146.1|CQUI
OG0003948	LOC118459246|XP_035778347.1|AALB	LOC6036175|XP_038111514.1|CQUI
OG0003949	LOC118457277|XP_035774578.1|AALB	LOC6036172|XP_038112061.1|CQUI
OG0003950	LOC118456774|XP_035773743.1|AALB	LOC6038625|XP_038111059.1|CQUI
OG0003951	LOC118460839|XP_035781414.1|AALB	LOC6038613|XP_038107372.1|CQUI
OG0003952	LOC118459148|XP_035778126.1|AALB	LOC6033759|XP_001844167.2|CQUI
OG0003953	LOC118456250|XP_035772739.1|AALB	LOC119768018|XP_038114217.1|CQUI, LOC6033753|XP_038109025.1|CQUI
OG0003954	LOC118458653|XP_035777236.1|AALB	LOC6033741|XP_038111254.1|CQUI
OG0003955	LOC118461411|XP_035782587.1|AALB	LOC6052825|XP_038114291.1|CQUI, LOC6043222|XP_038106062.1|CQUI
OG0003956	LOC118468849|XP_035795985.1|AALB	LOC6031181|XP_038108389.1|CQUI
OG0003957	LOC118456803|XP_035773783.1|AALB	LOC6033143|XP_038110679.1|CQUI
OG0003958	LOC118458800|XP_035777539.1|AALB	LOC6033148|XP_001843637.2|CQUI
OG0003959	LOC118456753|XP_035773706.1|AALB	LOC6033261|XP_038107519.1|CQUI
OG0003960	LOC118461410|XP_035782586.1|AALB	LOC6033232|XP_038113766.1|CQUI
OG0003961	LOC118457702|XP_035775374.1|AALB	LOC6041541|XP_001850788.2|CQUI
OG0003962	LOC118460119|XP_035780051.1|AALB	LOC6040127|XP_001849586.1|CQUI
OG0003963	LOC118459660|XP_035779153.1|AALB	LOC6037538|XP_038110070.1|CQUI
OG0003964	LOC118456336|XP_035772886.1|AALB	LOC6037545|XP_038109875.1|CQUI
OG0003965	LOC118459909|XP_035779634.1|AALB	LOC6050518|XP_038111968.1|CQUI
OG0003967	LOC118460820|XP_035781333.1|AALB	LOC6041584|XP_038112034.1|CQUI
OG0003968	LOC118456983|XP_035774081.1|AALB	LOC6048612|XP_038111891.1|CQUI
OG0003969	LOC118468505|XP_035795233.1|AALB	LOC6032916|XP_038107052.1|CQUI
OG0003970	LOC118456353|XP_035772907.1|AALB	LOC6031868|XP_038113838.1|CQUI
OG0003971	LOC118460558|XP_035780848.1|AALB	LOC6036443|XP_038108462.1|CQUI
OG0003972	LOC118460560|XP_035780854.1|AALB	LOC6036444|XP_038107978.1|CQUI
OG0003973	LOC118460934|XP_035781590.1|AALB	LOC6036449|XP_001846500.2|CQUI
OG0003974	LOC118456202|XP_035772660.1|AALB	LOC6036470|XP_038109656.1|CQUI
OG0003975	LOC118461939|XP_035783707.1|AALB	LOC6036481|XP_038113867.1|CQUI
OG0003976	LOC118459088|XP_035778046.1|AALB	LOC6034401|XP_001844719.2|CQUI
OG0003977	LOC118459092|XP_035778050.1|AALB	LOC6034400|XP_038112337.1|CQUI
OG0003978	LOC118457536|XP_035775081.1|AALB	LOC119767640|XP_038112573.1|CQUI
OG0003979	LOC118460939|XP_035781595.1|AALB	LOC6038881|XP_001848580.1|CQUI
OG0003980	LOC118460935|XP_035781591.1|AALB	LOC6038882|XP_001848581.1|CQUI
OG0003981	LOC118457433|XP_035774911.1|AALB	LOC6038883|XP_038108742.1|CQUI
OG0003982	LOC118457436|XP_035774917.1|AALB	LOC6038884|XP_001848583.2|CQUI
OG0003983	LOC118457437|XP_035774919.1|AALB	LOC6038885|XP_038113321.1|CQUI
OG0003984	LOC118460301|XP_035780397.1|AALB	LOC6036439|XP_038112741.1|CQUI
OG0003985	LOC118460300|XP_035780396.1|AALB	LOC6036433|XP_038108732.1|CQUI
OG0003986	LOC118459125|XP_035778087.1|AALB	LOC6038013|XP_038113377.1|CQUI
OG0003987	LOC118462016|XP_035783858.1|AALB	LOC6038014|XP_038110646.1|CQUI
OG0003988	LOC118459247|XP_035778350.1|AALB	LOC6047238|XP_038111315.1|CQUI
OG0003989	LOC118461960|XP_035783755.1|AALB	LOC6035771|XP_038109362.1|CQUI
OG0003990	LOC118468329|XP_035794969.1|AALB	LOC6035782|XP_038109675.1|CQUI
OG0003991	LOC118467379|XP_035793708.1|AALB	LOC6035784|XP_038109844.1|CQUI
OG0003992	LOC118467431|XP_035793818.1|AALB	LOC6035789|XP_001845913.2|CQUI
OG0003993	LOC118456603|XP_035773396.1|AALB	LOC6045008|XP_038108291.1|CQUI
OG0003994	LOC118460716|XP_035781153.1|AALB	LOC119767200|XP_038111176.1|CQUI
OG0003995	LOC118468601|XP_035795480.1|AALB	LOC6053400|XP_001869494.2|CQUI
OG0003996	LOC118458223|XP_035776380.1|AALB	LOC6036135|XP_001846228.1|CQUI
OG0003997	LOC118457915|XP_035775809.1|AALB	LOC6054365|XP_038109595.1|CQUI
OG0003998	LOC118468332|XP_035794972.1|AALB	LOC6045776|XP_038112750.1|CQUI
OG0003999	LOC118458121|XP_035776188.1|AALB	LOC6045769|XP_001863072.1|CQUI
OG0004000	LOC118457239|XP_035774513.1|AALB	LOC6034347|XP_038113204.1|CQUI
OG0004001	LOC118459413|XP_035778608.1|AALB	LOC6034384|XP_038113314.1|CQUI
OG0004002	LOC118459843|XP_035779504.1|AALB	LOC6034395|XP_038109098.1|CQUI
OG0004003	LOC118460000|XP_035779807.1|AALB	LOC6039845|XP_038113654.1|CQUI
OG0004004	LOC118460002|XP_035779808.1|AALB	LOC6039842|XP_001849349.2|CQUI
OG0004005	LOC118460003|XP_035779809.1|AALB	LOC6039840|XP_038111465.1|CQUI
OG0004006	LOC118457077|XP_035774250.1|AALB	LOC6034869|XP_001845139.2|CQUI
OG0004007	LOC118457085|XP_035774266.1|AALB	LOC6034873|XP_001845142.1|CQUI
OG0004008	LOC118460687|XP_035781080.1|AALB	LOC6034877|XP_038107745.1|CQUI
OG0004009	LOC118458776|XP_035777492.1|AALB	LOC6046643|XP_001863794.2|CQUI
OG0004010	LOC118457983|XP_035775932.1|AALB	LOC6048811|XP_038114221.1|CQUI
OG0004011	LOC118458734|XP_035777397.1|AALB	LOC6050778|XP_001867333.2|CQUI
OG0004012	LOC118458381|XP_035776680.1|AALB	LOC6049536|XP_038109284.1|CQUI
OG0004013	LOC118460607|XP_035780937.1|AALB	LOC6043470|XP_038109075.1|CQUI
OG0004014	LOC118460606|XP_035780936.1|AALB	LOC6043461|XP_038111183.1|CQUI
OG0004015	LOC118459204|XP_035778267.1|AALB	LOC119767726|XP_038112992.1|CQUI, LOC6046111|XP_038112993.1|CQUI
OG0004016	LOC118459027|XP_035777925.1|AALB	LOC6036119|XP_038106299.1|CQUI
OG0004017	LOC118456503|XP_035773224.1|AALB	LOC6041781|XP_038108936.1|CQUI
OG0004018	LOC118461401|XP_035782560.1|AALB	LOC6041785|XP_038112504.1|CQUI
OG0004019	LOC118459110|XP_035778067.1|AALB, LOC118458661|XP_035777250.1|AALB	LOC6047977|XP_038111471.1|CQUI
OG0004020	LOC118458078|XP_035776126.1|AALB	LOC6053858|XP_038111861.1|CQUI
OG0004021	LOC118459640|XP_035779113.1|AALB	LOC6049729|XP_038109716.1|CQUI
OG0004022	LOC118458490|XP_035776935.1|AALB	LOC6033336|XP_001843800.2|CQUI
OG0004023	LOC118461553|XP_035782896.1|AALB	LOC6033344|XP_038112699.1|CQUI
OG0004024	LOC118469079|XP_035796464.1|AALB	LOC6033360|XP_038108644.1|CQUI
OG0004025	LOC118467248|XP_035793424.1|AALB	LOC6048073|XP_038107445.1|CQUI
OG0004026	LOC118468001|XP_035794867.1|AALB	LOC6048102|XP_038108461.1|CQUI
OG0004027	LOC118458610|XP_035777179.1|AALB	LOC6047235|XP_038112896.1|CQUI, LOC6047227|XP_001864311.1|CQUI
OG0004028	LOC118461865|XP_035783566.1|AALB	LOC6035744|XP_001845871.2|CQUI
OG0004029	LOC118458184|XP_035776305.1|AALB	LOC6035735|XP_001845864.2|CQUI
OG0004030	LOC118459395|XP_035778598.1|AALB	LOC6032147|XP_001842800.2|CQUI
OG0004031	LOC118457685|XP_035775345.1|AALB	LOC6032156|XP_038113038.1|CQUI
OG0004032	LOC118461840|XP_035783508.1|AALB	LOC6032174|XP_001842819.2|CQUI
OG0004033	LOC118461834|XP_035783488.1|AALB	LOC6053250|XP_038110976.1|CQUI
OG0004034	LOC118468432|XP_035795088.1|AALB	LOC6036026|XP_038108093.1|CQUI
OG0004035	LOC118459759|XP_035779345.1|AALB	LOC6036325|XP_038112834.1|CQUI
OG0004036	LOC118459757|XP_035779342.1|AALB	LOC6036328|XP_001846391.1|CQUI
OG0004037	LOC118460507|XP_035780760.1|AALB	LOC6036336|XP_001846397.2|CQUI
OG0004038	LOC118457503|XP_035775033.1|AALB	LOC119766959|XP_038109606.1|CQUI
OG0004039	LOC118458482|XP_035776921.1|AALB	LOC6033334|XP_038112140.1|CQUI
OG0004040	LOC118458659|XP_035777245.1|AALB	LOC6047971|XP_038109177.1|CQUI
OG0004041	LOC118456625|XP_035773439.1|AALB	LOC6037995|XP_038109623.1|CQUI
OG0004042	LOC118467688|XP_035794364.1|AALB	LOC6033311|XP_001843777.1|CQUI
OG0004043	LOC118467681|XP_035794349.1|AALB	LOC6036008|XP_001846112.1|CQUI
OG0004044	LOC118468900|XP_035796093.1|AALB	LOC6033610|XP_001844038.2|CQUI
OG0004045	LOC118468916|XP_035796117.1|AALB	LOC6033613|XP_038110293.1|CQUI
OG0004046	LOC118468907|XP_035796105.1|AALB	LOC6033619|XP_001844046.2|CQUI
OG0004047	LOC118468903|XP_035796096.1|AALB	LOC6033624|XP_038111353.1|CQUI
OG0004048	LOC118468905|XP_035796100.1|AALB	LOC6033625|XP_038109870.1|CQUI
OG0004049	LOC118457249|XP_035774530.1|AALB	LOC6047482|XP_001864539.2|CQUI
OG0004050	LOC118456214|XP_035772687.1|AALB	LOC6051854|XP_001868218.2|CQUI
OG0004051	LOC118460508|XP_035780761.1|AALB	LOC6048351|XP_038109620.1|CQUI
OG0004052	LOC118463830|XP_035786611.1|AALB	LOC6042664|XP_038122278.1|CQUI
OG0004054	LOC118463596|XP_035786149.1|AALB	LOC6042656|XP_038121294.1|CQUI
OG0004055	LOC118457506|XP_035775038.1|AALB	LOC6042641|XP_038119206.1|CQUI
OG0004056	LOC118458967|XP_035777843.1|AALB	LOC119770120|XP_038120373.1|CQUI
OG0004057	LOC118456648|XP_035773479.1|AALB	LOC6054097|XP_038116161.1|CQUI
OG0004058	LOC118460392|XP_035780561.1|AALB	LOC6052560|XP_038118395.1|CQUI
OG0004059	LOC118460348|XP_035780479.1|AALB	LOC6048802|XP_038118616.1|CQUI
OG0004060	LOC118464215|XP_035787279.1|AALB	LOC6040514|XP_001849900.2|CQUI
OG0004061	LOC118468490|XP_035795210.1|AALB	LOC6040508|XP_038118411.1|CQUI
OG0004062	LOC118469000|XP_035796322.1|AALB	LOC6040506|XP_038118432.1|CQUI
OG0004063	LOC118468807|XP_035795907.1|AALB	LOC6040499|XP_038115198.1|CQUI
OG0004064	LOC118468806|XP_035795906.1|AALB	LOC6040496|XP_001849882.1|CQUI
OG0004065	LOC118456546|XP_035773305.1|AALB	LOC6040492|XP_038117152.1|CQUI
OG0004066	LOC118456557|XP_035773320.1|AALB	LOC6040491|XP_001849877.1|CQUI
OG0004067	LOC118456547|XP_035773306.1|AALB	LOC6040490|XP_001849876.2|CQUI
OG0004069	LOC118456543|XP_035773292.1|AALB	LOC6040481|XP_038116172.1|CQUI
OG0004070	LOC118458282|XP_035776498.1|AALB	LOC6039007|XP_001848689.1|CQUI
OG0004071	LOC118461906|XP_035783654.1|AALB	LOC6040507|XP_001849893.2|CQUI
OG0004072	LOC118457160|XP_035774380.1|AALB	LOC6039004|XP_038119621.1|CQUI
OG0004073	LOC118461425|XP_035782626.1|AALB	LOC6039000|XP_001848682.1|CQUI
OG0004074	LOC118461423|XP_035782624.1|AALB	LOC6038990|XP_038118652.1|CQUI
OG0004075	LOC118456433|XP_035773083.1|AALB	LOC6038984|XP_038119533.1|CQUI
OG0004076	LOC118459893|XP_035779586.1|AALB	LOC6044757|XP_038116312.1|CQUI
OG0004077	LOC118459461|XP_035778761.1|AALB	LOC6044741|XP_038118752.1|CQUI
OG0004078	LOC118459484|XP_035778790.1|AALB	LOC6044734|XP_001862197.1|CQUI
OG0004079	LOC118458733|XP_035777396.1|AALB	LOC6046837|XP_038121016.1|CQUI
OG0004080	LOC118456954|XP_035774023.1|AALB	LOC6032209|XP_001842849.1|CQUI
OG0004081	LOC118456936|XP_035773979.1|AALB	LOC6032216|XP_038121566.1|CQUI
OG0004082	LOC118458629|XP_035777212.1|AALB	LOC119770633|XP_038121816.1|CQUI
OG0004083	LOC118458632|XP_035777214.1|AALB	LOC6032224|XP_001842863.1|CQUI
OG0004084	LOC118461787|XP_035783409.1|AALB	LOC6032232|XP_038122391.1|CQUI
OG0004085	LOC118460781|XP_035781279.1|AALB	LOC6047985|XP_038114781.1|CQUI
OG0004086	LOC118459903|XP_035779623.1|AALB	LOC6038138|XP_038120984.1|CQUI
OG0004087	LOC118457337|XP_035774726.1|AALB	LOC6033024|XP_001843527.2|CQUI
OG0004088	LOC118456643|XP_035773475.1|AALB	LOC6033048|XP_038121895.1|CQUI
OG0004089	LOC118461221|XP_035782189.1|AALB	LOC6033056|XP_038120971.1|CQUI
OG0004090	LOC118461220|XP_035782187.1|AALB	LOC6054337|XP_038114862.1|CQUI
OG0004091	LOC118459483|XP_035778788.1|AALB	LOC6046351|XP_001863568.2|CQUI
OG0004092	LOC118459917|XP_035779651.1|AALB	LOC6052288|XP_038121121.1|CQUI
OG0004093	LOC118456345|XP_035772899.1|AALB, LOC118456346|XP_035772900.1|AALB, LOC118456344|XP_035772898.1|AALB	LOC6045122|XP_001862527.2|CQUI, LOC119768843|XP_038116195.1|CQUI, LOC6045121|XP_038116193.1|CQUI, LOC6037078|XP_001847033.2|CQUI, LOC6053554|XP_038116628.1|CQUI
OG0004094	LOC118468865|XP_035796040.1|AALB	LOC6039438|XP_038119393.1|CQUI
OG0004095	LOC118459340|XP_035778505.1|AALB	LOC6048703|XP_001865581.2|CQUI
OG0004096	LOC118459339|XP_035778504.1|AALB	LOC6048708|XP_001865580.2|CQUI
OG0004097	LOC118460959|XP_035781627.1|AALB	LOC6047986|XP_038114935.1|CQUI
OG0004098	LOC118460953|XP_035781622.1|AALB	LOC6047987|XP_038114933.1|CQUI
OG0004099	LOC118459863|XP_035779531.1|AALB	LOC6046054|XP_038120594.1|CQUI
OG0004100	LOC118458356|XP_035776601.1|AALB	LOC6053060|XP_038121254.1|CQUI
OG0004101	LOC118458043|XP_035776055.1|AALB	LOC6051676|XP_038118839.1|CQUI
OG0004102	LOC118460343|XP_035780462.1|AALB	LOC6048766|XP_038118938.1|CQUI
OG0004103	LOC118460346|XP_035780477.1|AALB	LOC6048761|XP_038121267.1|CQUI
OG0004104	LOC118460345|XP_035780475.1|AALB	LOC6048763|XP_038118682.1|CQUI
OG0004105	LOC118468483|XP_035795197.1|AALB	LOC6046232|XP_001863460.1|CQUI
OG0004106	LOC118461050|XP_035781834.1|AALB	LOC119770856|XP_038122370.1|CQUI, LOC6046240|XP_038118814.1|CQUI
OG0004107	LOC118461040|XP_035781821.1|AALB	LOC6046239|XP_038118812.1|CQUI, LOC119770857|XP_038122389.1|CQUI
OG0004108	LOC118461051|XP_035781835.1|AALB	LOC6053487|XP_001869558.2|CQUI
OG0004109	LOC118461025|XP_035781773.1|AALB	LOC6049909|XP_001866588.2|CQUI
OG0004110	LOC118461047|XP_035781831.1|AALB	LOC6041938|XP_001851128.1|CQUI
OG0004111	LOC118458791|XP_035777525.1|AALB	LOC6041928|XP_038115770.1|CQUI
OG0004112	LOC118468814|XP_035795923.1|AALB	LOC6045490|XP_038115043.1|CQUI
OG0004113	LOC118462079|XP_035783987.1|AALB	LOC6041791|XP_038119064.1|CQUI
OG0004114	LOC118459751|XP_035779335.1|AALB	LOC119769384|XP_038117388.1|CQUI
OG0004115	LOC118459744|XP_035779314.1|AALB	LOC6053164|XP_038114991.1|CQUI
OG0004116	LOC118461705|XP_035783219.1|AALB	LOC6050623|XP_038121897.1|CQUI
OG0004117	LOC118458353|XP_035776597.1|AALB	LOC6050661|XP_038120714.1|CQUI
OG0004118	LOC118458692|XP_035777324.1|AALB	LOC6043255|XP_001857982.2|CQUI
OG0004119	LOC118458828|XP_035777609.1|AALB	LOC6034967|XP_001845223.1|CQUI
OG0004120	LOC118460579|XP_035780885.1|AALB	LOC6034974|XP_038116395.1|CQUI
OG0004121	LOC118457734|XP_035775421.1|AALB	LOC119766073|XP_038106381.1|CQUI, LOC6054578|XP_038119913.1|CQUI
OG0004122	LOC118467063|XP_035792985.1|AALB	LOC6039381|XP_001848990.2|CQUI
OG0004123	LOC118468604|XP_035795484.1|AALB	LOC6039406|XP_038115414.1|CQUI
OG0004124	LOC118468991|XP_035796309.1|AALB	LOC6041802|XP_038116435.1|CQUI
OG0004125	LOC118457443|XP_035774927.1|AALB	LOC6032252|XP_001842889.1|CQUI
OG0004126	LOC118456570|XP_035773332.1|AALB	LOC6032253|XP_038121019.1|CQUI
OG0004127	LOC118457377|XP_035774805.1|AALB	LOC119769827|XP_038119446.1|CQUI
OG0004128	LOC118461106|XP_035781917.1|AALB, LOC118461107|XP_035781918.1|AALB	LOC6035003|XP_001845248.2|CQUI
OG0004129	LOC118460097|XP_035780015.1|AALB	LOC6035017|XP_038119404.1|CQUI
OG0004130	LOC118456149|XP_035772557.1|AALB	LOC6048694|XP_038118319.1|CQUI
OG0004131	LOC118461817|XP_035783462.1|AALB	LOC6038151|XP_001847985.2|CQUI
OG0004132	LOC118461810|XP_035783452.1|AALB	LOC6038147|XP_038116639.1|CQUI
OG0004133	LOC118461804|XP_035783443.1|AALB	LOC6043883|XP_001861472.1|CQUI
OG0004134	LOC118461793|XP_035783422.1|AALB	LOC6043890|XP_038116402.1|CQUI
OG0004135	LOC118469063|XP_035796429.1|AALB	LOC6049547|XP_038120776.1|CQUI
OG0004136	LOC118459464|XP_035778764.1|AALB	LOC6041234|XP_038116026.1|CQUI
OG0004137	LOC118461182|XP_035782102.1|AALB	LOC6041206|XP_001850500.2|CQUI
OG0004138	LOC118458478|XP_035776914.1|AALB	LOC6041198|XP_001850492.1|CQUI
OG0004139	LOC118458477|XP_035776913.1|AALB	LOC6041197|XP_001850491.2|CQUI
OG0004140	LOC118459550|XP_035778924.1|AALB	LOC6049603|XP_038121325.1|CQUI
OG0004141	LOC118456160|XP_035772576.1|AALB	LOC6050607|XP_038121998.1|CQUI
OG0004142	LOC118458018|XP_035776015.1|AALB	LOC119769965|XP_038119821.1|CQUI
OG0004143	LOC118457212|XP_035774478.1|AALB	LOC6047728|XP_001864747.2|CQUI
OG0004144	LOC118457193|XP_035774436.1|AALB	LOC6052571|XP_038119946.1|CQUI
OG0004145	LOC118456973|XP_035774063.1|AALB	LOC6052241|XP_001868539.2|CQUI
OG0004146	LOC118456972|XP_035774061.1|AALB	LOC6052243|XP_038116152.1|CQUI
OG0004147	LOC118459717|XP_035779270.1|AALB	LOC119769801|XP_038119380.1|CQUI
OG0004148	LOC118456655|XP_035773496.1|AALB	LOC6049617|XP_038115589.1|CQUI
OG0004149	LOC118458090|XP_035776144.1|AALB	LOC119768692|XP_038115202.1|CQUI
OG0004150	LOC118457455|XP_035774945.1|AALB	LOC6045145|XP_001862545.1|CQUI
OG0004151	LOC118469053|XP_035796412.1|AALB	LOC6050764|XP_038117838.1|CQUI
OG0004152	LOC118457616|XP_035775223.1|AALB	LOC6042039|XP_038119959.1|CQUI
OG0004153	LOC118468622|XP_035795526.1|AALB	LOC6049383|XP_001866158.2|CQUI
OG0004154	LOC118468620|XP_035795523.1|AALB	LOC6049389|XP_038116134.1|CQUI
OG0004155	LOC118461868|XP_035783583.1|AALB	LOC6036924|XP_001846901.2|CQUI
OG0004156	LOC118460226|XP_035780246.1|AALB	LOC6036926|XP_001846898.2|CQUI
OG0004157	LOC118458728|XP_035777388.1|AALB	LOC6053540|XP_001869607.2|CQUI
OG0004158	LOC118461932|XP_035783699.1|AALB	LOC6046282|XP_038121893.1|CQUI
OG0004159	LOC118461938|XP_035783706.1|AALB	LOC6046284|XP_001863510.2|CQUI
OG0004160	LOC118461930|XP_035783697.1|AALB	LOC6046285|XP_001863511.2|CQUI
OG0004161	LOC118460596|XP_035780915.1|AALB	LOC6039822|XP_038117664.1|CQUI
OG0004162	LOC118461066|XP_035781851.1|AALB	LOC6039811|XP_038121742.1|CQUI
OG0004163	LOC118456539|XP_035773279.1|AALB	LOC119770783|XP_038122198.1|CQUI
OG0004164	LOC118468982|XP_035796266.1|AALB	LOC6049252|XP_038116717.1|CQUI
OG0004165	LOC118468988|XP_035796295.1|AALB	LOC6050142|XP_038120929.1|CQUI
OG0004166	LOC118456565|XP_035773326.1|AALB	LOC6051606|XP_001868025.2|CQUI
OG0004167	LOC118468515|XP_035795246.1|AALB	LOC6051959|XP_001868300.2|CQUI
OG0004168	LOC118457810|XP_035775563.1|AALB	LOC6043764|XP_038116584.1|CQUI
OG0004169	LOC118457485|XP_035775002.1|AALB	LOC6043781|XP_001861382.2|CQUI
OG0004171	LOC118461931|XP_035783698.1|AALB	LOC6045790|XP_038118640.1|CQUI
OG0004172	LOC118468451|XP_035795119.1|AALB	LOC6048628|XP_038116374.1|CQUI
OG0004173	LOC118460855|XP_035781454.1|AALB	LOC6039717|XP_001849271.2|CQUI
OG0004174	LOC118460852|XP_035781449.1|AALB	LOC6039714|XP_038118028.1|CQUI
OG0004175	LOC118461398|XP_035782556.1|AALB	LOC6039706|XP_001849262.2|CQUI
OG0004176	LOC118461799|XP_035783435.1|AALB	LOC6039685|XP_001849250.2|CQUI
OG0004177	LOC118460771|XP_035781259.1|AALB	LOC6042974|XP_038122228.1|CQUI
OG0004178	LOC118460712|XP_035781135.1|AALB	LOC6042957|XP_038115866.1|CQUI
OG0004179	LOC118460650|XP_035781007.1|AALB	LOC119770456|XP_038121340.1|CQUI, LOC6032506|XP_038116206.1|CQUI
OG0004180	LOC118457205|XP_035774453.1|AALB	LOC6032526|XP_038116286.1|CQUI
OG0004181	LOC118460051|XP_035779921.1|AALB	LOC6032550|XP_001843129.2|CQUI
OG0004182	LOC118461609|XP_035783028.1|AALB	LOC119768655|XP_038114975.1|CQUI, LOC6053956|XP_038115731.1|CQUI
OG0004183	LOC118461610|XP_035783037.1|AALB	LOC6050274|XP_038118401.1|CQUI
OG0004184	LOC118460872|XP_035781500.1|AALB	LOC6042562|XP_038118462.1|CQUI
OG0004185	LOC118460511|XP_035780768.1|AALB	LOC6042561|XP_038116122.1|CQUI
OG0004186	LOC118460870|XP_035781494.1|AALB	LOC6042560|XP_038118730.1|CQUI, LOC119768977|XP_038116769.1|CQUI
OG0004187	LOC118459040|XP_035777954.1|AALB	LOC6042546|XP_001852007.2|CQUI
OG0004188	LOC118460899|XP_035781534.1|AALB	LOC6047146|XP_038116604.1|CQUI
OG0004189	LOC118461487|XP_035782760.1|AALB	LOC6047145|XP_001864241.2|CQUI
OG0004190	LOC118457405|XP_035774863.1|AALB	LOC6047140|XP_038117805.1|CQUI
OG0004191	LOC118457408|XP_035774869.1|AALB	LOC6054662|XP_038120423.1|CQUI
OG0004192	LOC118460482|XP_035780717.1|AALB	LOC6046833|XP_038115947.1|CQUI
OG0004193	LOC118461071|XP_035781856.1|AALB	LOC6046831|XP_038118385.1|CQUI
OG0004194	LOC118458507|XP_035776967.1|AALB	LOC6039515|XP_038118045.1|CQUI
OG0004195	LOC118458502|XP_035776955.1|AALB	LOC6039504|XP_038114738.1|CQUI
OG0004196	LOC118458499|XP_035776946.1|AALB	LOC6039502|XP_038114594.1|CQUI
OG0004197	LOC118458514|XP_035776978.1|AALB	LOC6039495|XP_038120453.1|CQUI
OG0004198	LOC118457759|XP_035775471.1|AALB	LOC6043432|XP_001859032.1|CQUI
OG0004199	LOC118457390|XP_035774820.1|AALB	LOC6044522|XP_038118488.1|CQUI
OG0004200	LOC118459513|XP_035778849.1|AALB	LOC6044504|XP_038119127.1|CQUI
OG0004201	LOC118459511|XP_035778847.1|AALB	LOC6044505|XP_001862015.2|CQUI
OG0004202	LOC118459517|XP_035778852.1|AALB	LOC6045560|XP_001862905.2|CQUI
OG0004203	LOC118459518|XP_035778854.1|AALB	LOC6045565|XP_038122062.1|CQUI
OG0004204	LOC118461500|XP_035782816.1|AALB	LOC6042292|XP_001851428.2|CQUI
