Orthogroup	DBUS.longest_only	DEUG.longest_only
OG0005512	LOC108604705|XP_017849757.1|DBUS	LOC108115570|XP_017082565.1|DEUG
OG0005513	LOC108602788|XP_017846492.1|DBUS	LOC108104362|XP_017065861.1|DEUG
OG0005514	LOC108602893|XP_017846691.1|DBUS	LOC108109561|XP_017073623.1|DEUG
OG0005515	LOC108596944|XP_017838672.1|DBUS	LOC108112845|XP_017078647.1|DEUG
OG0005516	LOC108608339|XP_033150596.1|DBUS	LOC108110890|XP_017075637.1|DEUG
OG0005517	LOC108608379|XP_017855217.2|DBUS	LOC108106134|XP_017068512.1|DEUG
OG0005518	LOC108596851|XP_017838480.1|DBUS	LOC108107079|XP_017069940.1|DEUG
OG0005519	LOC108597497|XP_017839569.1|DBUS	LOC108106717|XP_017069439.1|DEUG
OG0005520	LOC108608422|XP_017855274.1|DBUS	LOC108111016|XP_017075818.1|DEUG
OG0005521	LOC108601111|XP_017844520.1|DBUS	LOC108110873|XP_017075609.1|DEUG
OG0005522	LOC108598073|XP_033149334.1|DBUS	LOC108114054|XP_017080296.1|DEUG
OG0005523	LOC108601301|XP_017844114.2|DBUS	LOC108115545|XP_017082537.1|DEUG
OG0005524	LOC108608378|XP_017855214.1|DBUS	LOC108106925|XP_017069671.1|DEUG
OG0005525	LOC108597519|XP_017839605.2|DBUS	LOC108110906|XP_017075656.1|DEUG
OG0005526	LOC108599494|XP_017841833.1|DBUS	LOC108110468|XP_017075024.1|DEUG
OG0005528	LOC108599558|XP_017841945.1|DBUS	LOC108107111|XP_017069989.1|DEUG
OG0005529	LOC108594436|XP_033149122.1|DBUS	LOC108103391|XP_017064335.1|DEUG
OG0005531	LOC108600376|XP_017843405.1|DBUS	LOC108114513|XP_017081023.1|DEUG
OG0005532	LOC108607809|XP_017854343.1|DBUS	LOC108104182|XP_017065602.1|DEUG
OG0005533	LOC108608041|XP_017854711.2|DBUS	LOC108110667|XP_017075273.1|DEUG
OG0005534	LOC108599696|XP_017842182.1|DBUS	LOC108102779|XP_017063428.1|DEUG
OG0005535	LOC108607655|XP_017854086.1|DBUS	LOC108110739|XP_017075433.1|DEUG
OG0005536	LOC108607729|XP_017854242.2|DBUS	LOC108118489|XP_017086710.1|DEUG
OG0005537	LOC108594223|XP_017834823.1|DBUS	LOC108108438|XP_017071984.1|DEUG
OG0005538	LOC108594234|XP_017834835.2|DBUS	LOC108105700|XP_017067898.1|DEUG
OG0005539	LOC108596339|XP_017837486.1|DBUS	LOC108106948|XP_017069705.1|DEUG
OG0005540	LOC108608463|XP_017855336.1|DBUS	LOC108111079|XP_017075901.1|DEUG
OG0005541	LOC108608100|XP_017854797.1|DBUS	LOC108106098|XP_017068451.1|DEUG
OG0005542	LOC108599638|XP_017842099.1|DBUS	LOC108108030|XP_017071392.1|DEUG
OG0005543	LOC108607524|XP_017853890.1|DBUS	LOC108106939|XP_017069692.1|DEUG
OG0005544	LOC108608454|XP_017855322.1|DBUS	LOC108110727|XP_017075402.1|DEUG
OG0005545	LOC108607775|XP_017854295.1|DBUS	LOC108111314|XP_017076201.1|DEUG
OG0005546	LOC108594296|XP_033150244.1|DBUS	LOC108115504|XP_017082485.1|DEUG
OG0005547	LOC108601335|XP_017844726.1|DBUS	LOC108106075|XP_017068421.1|DEUG
OG0005548	LOC108607887|XP_017854480.1|DBUS	LOC108106164|XP_017068565.1|DEUG
OG0005549	LOC108607891|XP_017854485.1|DBUS	LOC108106180|XP_017068591.1|DEUG
OG0005550	LOC108608275|XP_017855071.2|DBUS, LOC117134980|XP_033150554.1|DBUS	LOC108102632|XP_017063240.1|DEUG
OG0005551	LOC108597077|XP_017838902.1|DBUS	LOC108112012|XP_017077239.1|DEUG
OG0005552	LOC108597627|XP_017839759.1|DBUS	LOC108111951|XP_017077122.1|DEUG
OG0005553	LOC108598327|XP_017840436.1|DBUS	LOC108110974|XP_017075768.1|DEUG
OG0005554	LOC108596270|XP_033150870.1|DBUS	LOC108110716|XP_017075358.1|DEUG
OG0005555	LOC108599853|XP_017842474.1|DBUS	LOC108111154|XP_017076014.1|DEUG
OG0005556	LOC108599809|XP_017842382.2|DBUS	LOC108111133|XP_017075988.1|DEUG
OG0005557	LOC108602437|XP_017846050.1|DBUS	LOC108118444|XP_017086641.1|DEUG
OG0005558	LOC108599770|XP_017842322.2|DBUS	LOC108109694|XP_017073796.1|DEUG
OG0005559	LOC108608264|XP_017855047.2|DBUS	LOC108115482|XP_017082455.1|DEUG
OG0005560	LOC108607608|XP_017854003.1|DBUS	LOC108118441|XP_017086636.1|DEUG
OG0005561	LOC108605614|XP_017850884.1|DBUS	LOC108118095|XP_017086138.1|DEUG
OG0005562	LOC108608418|XP_017855265.2|DBUS	LOC108102583|XP_017063163.1|DEUG
OG0005563	LOC108607344|XP_017853517.1|DBUS	LOC108102380|XP_017062800.1|DEUG
OG0005564	LOC108607472|XP_033149412.1|DBUS	LOC108110782|XP_017075490.1|DEUG
OG0005565	LOC108607848|XP_017854418.1|DBUS	LOC108103064|XP_017063897.1|DEUG
OG0005566	LOC108607850|XP_017854419.1|DBUS	LOC108103065|XP_017063898.1|DEUG
OG0005567	LOC108602257|XP_017845800.1|DBUS	LOC108117468|XP_017085379.1|DEUG
OG0005568	LOC108606155|XP_017851499.1|DBUS	LOC108102599|XP_017063192.1|DEUG
OG0005569	LOC108599927|XP_033150842.1|DBUS	LOC108111126|XP_017075969.1|DEUG
OG0005570	LOC108608023|XP_017854690.1|DBUS	LOC108102606|XP_017063199.1|DEUG
OG0005571	LOC108597093|XP_017838945.1|DBUS	LOC108112983|XP_017078880.1|DEUG
OG0005572	LOC108597715|XP_017839894.1|DBUS	LOC108109105|XP_017072980.1|DEUG
OG0005573	LOC108604081|XP_017848844.1|DBUS	LOC108113748|XP_017079930.1|DEUG
OG0005574	LOC108596264|XP_017837310.1|DBUS	LOC108112591|XP_017078126.1|DEUG
OG0005575	LOC108602624|XP_017846252.1|DBUS	LOC108117492|XP_017085456.1|DEUG
OG0005576	LOC108595996|XP_017836772.1|DBUS	LOC108113218|XP_017079243.1|DEUG
OG0005577	LOC108598773|XP_017841002.1|DBUS	LOC108104301|XP_017065766.1|DEUG
OG0005578	LOC108598279|XP_033149535.1|DBUS	LOC108114599|XP_017081148.1|DEUG
OG0005579	LOC108600856|XP_017844148.1|DBUS	LOC108114601|XP_017081150.1|DEUG
OG0005580	LOC108599978|XP_017842737.1|DBUS	LOC108108272|XP_017071735.1|DEUG
OG0005581	LOC108606420|XP_017852005.1|DBUS	LOC108103196|XP_017064073.1|DEUG
OG0005582	LOC108600956|XP_017844292.1|DBUS	LOC108108778|XP_017072437.1|DEUG
OG0005583	LOC108599891|XP_017842568.1|DBUS	LOC108109795|XP_017073993.1|DEUG
OG0005584	LOC108597019|XP_017838792.2|DBUS	LOC108113473|XP_017079545.1|DEUG
OG0005585	LOC108604676|XP_017849719.1|DBUS	LOC108116212|XP_017083487.1|DEUG
OG0005586	LOC108602249|XP_017845789.1|DBUS	LOC108115403|XP_017082331.1|DEUG
OG0005587	LOC108595498|XP_017836239.1|DBUS	LOC108112441|XP_017077779.1|DEUG
OG0005588	LOC108600694|XP_017843900.1|DBUS	LOC108114310|XP_017080708.1|DEUG
OG0005589	LOC108601964|XP_017845439.1|DBUS	LOC108108337|XP_017071858.1|DEUG
OG0005590	LOC108595250|XP_017835943.1|DBUS	LOC108106639|XP_017069333.1|DEUG
OG0005591	LOC108607194|XP_017853344.1|DBUS	LOC108102992|XP_017063794.1|DEUG
OG0005592	LOC108604668|XP_017849709.1|DBUS	LOC108111498|XP_017076501.1|DEUG
OG0005593	LOC108600932|XP_017844258.1|DBUS	LOC108114034|XP_017080273.1|DEUG
OG0005594	LOC108599561|XP_017841946.1|DBUS	LOC108107898|XP_017071189.1|DEUG
OG0005595	LOC108599557|XP_017841940.1|DBUS	LOC108107897|XP_017071188.1|DEUG
OG0005596	LOC108600346|XP_017843358.2|DBUS	LOC108114209|XP_017080521.1|DEUG
OG0005597	LOC108601950|XP_017845423.1|DBUS	LOC108109517|XP_017073558.1|DEUG
OG0005598	LOC108601739|XP_017845148.1|DBUS	LOC108111414|XP_017076360.1|DEUG
OG0005599	LOC108596857|XP_017838490.1|DBUS	LOC108109104|XP_017072977.1|DEUG
OG0005600	LOC108602232|XP_017845769.1|DBUS	LOC108109514|XP_017073554.1|DEUG
OG0005601	LOC108607068|XP_017853174.1|DBUS	LOC108105094|XP_017067017.1|DEUG
OG0005602	LOC108602738|XP_017846379.1|DBUS	LOC108113611|XP_017079760.1|DEUG
OG0005603	LOC108596617|XP_017838051.1|DBUS	LOC108106597|XP_017069277.1|DEUG
OG0005604	LOC108596968|XP_017838705.1|DBUS	LOC108106688|XP_017069410.1|DEUG
OG0005605	LOC108596403|XP_033149026.1|DBUS	LOC108106360|XP_017068830.1|DEUG
OG0005606	LOC108608506|XP_017855396.2|DBUS	LOC108104123|XP_017065514.1|DEUG
OG0005607	LOC108603818|XP_017848434.1|DBUS	LOC108116442|XP_017083840.1|DEUG
OG0005608	LOC108604747|XP_017849822.1|DBUS	LOC108116277|XP_017083553.1|DEUG
OG0005609	LOC108600271|XP_017843219.1|DBUS	LOC108107937|XP_017071255.1|DEUG
OG0005610	LOC108600110|XP_017842970.2|DBUS	LOC108109851|XP_017074101.1|DEUG
OG0005611	LOC108599734|XP_017842226.1|DBUS	LOC108107784|XP_017070970.1|DEUG
OG0005612	LOC108604485|XP_017849463.1|DBUS	LOC108111782|XP_017076855.1|DEUG
OG0005613	LOC108604694|XP_017849740.1|DBUS	LOC108111490|XP_017076465.1|DEUG
OG0005614	LOC108604270|XP_017849155.1|DBUS	LOC108115302|XP_017082188.1|DEUG
OG0005615	LOC108602402|XP_033149807.1|DBUS	LOC108109370|XP_017073339.1|DEUG
OG0005616	LOC108603785|XP_017848369.1|DBUS	LOC108105611|XP_017067779.1|DEUG
OG0005617	LOC108604116|XP_017848889.1|DBUS	LOC108116135|XP_017083352.1|DEUG
OG0005618	LOC108596509|XP_017837839.1|DBUS	LOC108106704|XP_017069425.1|DEUG
OG0005619	LOC108603992|XP_017848711.1|DBUS	LOC108117001|XP_017084655.1|DEUG
OG0005620	LOC108606448|XP_017852051.1|DBUS	LOC108117597|XP_017085600.1|DEUG
OG0005621	LOC108605289|XP_017850425.1|DBUS	LOC108103270|XP_017064171.1|DEUG
OG0005622	LOC108607138|XP_017853264.1|DBUS	LOC108109746|XP_017073899.1|DEUG
OG0005623	LOC108606703|XP_017852567.1|DBUS	LOC108105426|XP_017067485.1|DEUG
OG0005624	LOC108604037|XP_017848783.1|DBUS	LOC108116223|XP_017083503.1|DEUG
OG0005625	LOC108602917|XP_017846741.1|DBUS	LOC108116410|XP_017083783.1|DEUG
OG0005626	LOC108605949|XP_017851259.1|DBUS	LOC108117420|XP_017085320.1|DEUG
OG0005627	LOC108603253|XP_017847381.1|DBUS	LOC108116445|XP_017083846.1|DEUG
OG0005628	LOC108601986|XP_017845470.1|DBUS	LOC108105619|XP_017067789.1|DEUG
OG0005629	LOC108597641|XP_017839778.1|DBUS	LOC108106630|XP_017069321.1|DEUG
OG0005630	LOC108597087|XP_017838931.1|DBUS	LOC108106662|XP_017069380.1|DEUG
OG0005631	LOC108605569|XP_017850825.1|DBUS	LOC108117611|XP_017085626.1|DEUG
OG0005632	LOC108605132|XP_017850187.1|DBUS	LOC108103833|XP_017065009.1|DEUG
OG0005633	LOC108602866|XP_017846643.1|DBUS	LOC108105264|XP_017067232.1|DEUG
OG0005634	LOC108603734|XP_017848272.1|DBUS	LOC108111559|XP_017076572.1|DEUG
OG0005635	LOC108607866|XP_017854448.1|DBUS	LOC108111107|XP_017075937.1|DEUG
OG0005636	LOC108602966|XP_017846835.1|DBUS	LOC108109626|XP_017073691.1|DEUG
OG0005637	LOC108601727|XP_017845135.1|DBUS	LOC108109474|XP_017073487.1|DEUG
OG0005638	LOC108597625|XP_017839757.1|DBUS	LOC108109090|XP_017072951.1|DEUG
OG0005639	LOC108597196|XP_017839115.1|DBUS	LOC108109182|XP_017073100.1|DEUG
OG0005640	LOC108604767|XP_017849850.1|DBUS	LOC108116489|XP_017083911.1|DEUG
OG0005641	LOC108605503|XP_017850741.1|DBUS	LOC108118094|XP_017086136.1|DEUG
OG0005642	LOC108603223|XP_017847310.1|DBUS	LOC108110207|XP_017074672.1|DEUG
OG0005643	LOC108599392|XP_017841688.1|DBUS	LOC108107914|XP_017071223.1|DEUG
OG0005644	LOC108599388|XP_017841684.1|DBUS	LOC108114663|XP_017081231.1|DEUG
OG0005645	LOC108604950|XP_017850009.1|DBUS	LOC108118292|XP_017086386.1|DEUG
OG0005646	LOC108604964|XP_017850023.1|DBUS	LOC108104430|XP_017065975.1|DEUG
OG0005647	LOC108595742|XP_017836517.1|DBUS	LOC108113474|XP_017079546.1|DEUG
OG0005648	LOC108598460|XP_017840594.1|DBUS	LOC108114305|XP_017080698.1|DEUG
OG0005649	LOC108601897|XP_017845362.1|DBUS	LOC108115032|XP_017081768.1|DEUG
OG0005650	LOC108604615|XP_017849643.1|DBUS	LOC108115006|XP_017081737.1|DEUG
OG0005651	LOC108605527|XP_017850767.2|DBUS	LOC108118073|XP_017086104.1|DEUG
OG0005652	LOC108603160|XP_017847204.1|DBUS	LOC108115836|XP_017082919.1|DEUG
OG0005653	LOC108602958|XP_017846816.2|DBUS	LOC108110494|XP_017075062.1|DEUG
OG0005654	LOC108604698|XP_017849746.1|DBUS	LOC108114990|XP_017081712.1|DEUG
OG0005655	LOC108604052|XP_017848804.1|DBUS	LOC108105640|XP_017067817.1|DEUG
OG0005656	LOC108601853|XP_017845292.1|DBUS	LOC108105631|XP_017067806.1|DEUG
OG0005657	LOC108603438|XP_017847749.1|DBUS	LOC108109606|XP_017073663.1|DEUG
OG0005658	LOC108604649|XP_017849688.1|DBUS	LOC108117196|XP_017084988.1|DEUG
OG0005659	LOC108603956|XP_017848640.1|DBUS	LOC108113755|XP_017079938.1|DEUG
OG0005660	LOC108598106|XP_033149312.1|DBUS	LOC108114129|XP_017080390.1|DEUG
OG0005661	LOC108602980|XP_017846855.1|DBUS	LOC108109880|XP_017074171.1|DEUG
OG0005662	LOC108601315|XP_017844703.1|DBUS	LOC108116382|XP_017083726.1|DEUG
OG0005663	LOC108605929|XP_017851238.1|DBUS	LOC108104424|XP_017065968.1|DEUG
OG0005664	LOC108604271|XP_017849157.1|DBUS	LOC108115884|XP_017083015.1|DEUG
OG0005665	LOC108603779|XP_017848362.1|DBUS	LOC108113586|XP_017079720.1|DEUG
OG0005666	LOC108607039|XP_017853123.1|DBUS	LOC108103137|XP_017063997.1|DEUG
OG0005667	LOC108606726|XP_017852603.1|DBUS	LOC108103348|XP_017064276.1|DEUG
OG0005668	LOC108599595|XP_017842030.1|DBUS	LOC108114247|XP_017080625.1|DEUG
OG0005669	LOC108607444|XP_017853767.1|DBUS	LOC108107065|XP_017069920.1|DEUG
OG0005670	LOC108604674|XP_017849714.1|DBUS	LOC108113785|XP_017079978.1|DEUG
OG0005671	LOC108601421|XP_017844808.1|DBUS	LOC108108365|XP_017071900.1|DEUG
OG0005672	LOC108608047|XP_017854716.1|DBUS	LOC108110957|XP_017075743.1|DEUG
OG0005673	LOC108600963|XP_033149563.1|DBUS	LOC108113734|XP_017079914.1|DEUG
OG0005674	LOC108598355|XP_033149460.1|DBUS	LOC108106015|XP_017068351.1|DEUG
OG0005675	LOC108601829|XP_017845259.1|DBUS	LOC108116499|XP_017083920.1|DEUG
OG0005676	LOC108601167|XP_017844588.1|DBUS	LOC108108130|XP_017071539.1|DEUG
OG0005677	LOC108597420|XP_017839459.1|DBUS	LOC108112865|XP_017078680.1|DEUG
OG0005678	LOC108603352|XP_017847576.1|DBUS	LOC108108335|XP_017071854.1|DEUG
OG0005679	LOC108601478|XP_017844866.1|DBUS	LOC108103742|XP_017064837.1|DEUG
OG0005680	LOC108608313|XP_017855129.2|DBUS	LOC108110954|XP_017075739.1|DEUG
OG0005681	LOC108604120|XP_017848895.1|DBUS	LOC108103740|XP_017064834.1|DEUG
OG0005682	LOC108603842|XP_017848480.1|DBUS	LOC108103737|XP_017064831.1|DEUG
OG0005683	LOC108606541|XP_017852222.1|DBUS	LOC108103870|XP_017065080.1|DEUG
OG0005684	LOC108600109|XP_017842969.2|DBUS	LOC108109909|XP_017074206.1|DEUG
OG0005685	LOC108605534|XP_017850776.1|DBUS	LOC108118533|XP_017086771.1|DEUG
OG0005686	LOC108602265|XP_017845809.1|DBUS	LOC108111556|XP_017076566.1|DEUG
OG0005687	LOC108601126|XP_017844536.1|DBUS	LOC108108666|XP_017072260.1|DEUG
OG0005688	LOC108595989|XP_017836766.2|DBUS	LOC108104761|XP_017066485.1|DEUG
OG0005689	LOC108607044|XP_017853139.1|DBUS	LOC108103260|XP_017064161.1|DEUG
OG0005690	LOC108601508|XP_033149856.1|DBUS	LOC108116585|XP_017084017.1|DEUG
OG0005691	LOC108603794|XP_017848379.2|DBUS	LOC108117511|XP_017085488.1|DEUG
OG0005692	LOC108594327|XP_017834966.2|DBUS	LOC108111069|XP_017075888.1|DEUG
OG0005693	LOC108598819|XP_017841057.1|DBUS	LOC108108185|XP_017071619.1|DEUG
OG0005694	LOC108603728|XP_017848260.1|DBUS	LOC108117180|XP_017084959.1|DEUG
OG0005695	LOC108602872|XP_017846649.1|DBUS	LOC108105280|XP_017067257.1|DEUG
OG0005696	LOC108602874|XP_017846652.1|DBUS	LOC108105281|XP_017067258.1|DEUG
OG0005697	LOC108602863|XP_017846640.1|DBUS	LOC108105262|XP_017067231.1|DEUG
OG0005698	LOC108597588|XP_017839696.1|DBUS	LOC108104556|XP_017066187.1|DEUG
OG0005699	LOC108604427|XP_017849384.1|DBUS	LOC108113714|XP_017079885.1|DEUG
OG0005700	LOC108606937|XP_033150333.1|DBUS	LOC108103297|XP_017064205.1|DEUG
OG0005701	LOC108595587|XP_017836338.1|DBUS	LOC108102563|XP_017063126.1|DEUG
OG0005702	LOC108605852|XP_017851151.1|DBUS	LOC108110405|XP_017074962.1|DEUG
OG0005703	LOC108595266|XP_017835968.1|DBUS	LOC108109277|XP_017073258.1|DEUG
OG0005704	LOC108605220|XP_017850317.1|DBUS	LOC108105038|XP_017066927.1|DEUG
OG0005705	LOC108598958|XP_017841217.1|DBUS	LOC108108278|XP_017071770.1|DEUG
OG0005706	LOC108603724|XP_017848254.1|DBUS	LOC108105618|XP_017067788.1|DEUG
OG0005707	LOC108606657|XP_017852467.1|DBUS	LOC108110035|XP_017074376.1|DEUG
OG0005708	LOC108606738|XP_017852622.1|DBUS	LOC108118512|XP_017086741.1|DEUG
OG0005709	LOC108601726|XP_017845134.1|DBUS	LOC108115983|XP_017083131.1|DEUG
OG0005710	LOC108602804|XP_017846515.1|DBUS	LOC108116375|XP_017083704.1|DEUG
OG0005711	LOC108600990|XP_017844342.1|DBUS	LOC108107944|XP_017071264.1|DEUG
OG0005712	LOC108608080|XP_017854764.1|DBUS	LOC108111084|XP_017075908.1|DEUG
OG0005713	LOC108601754|XP_017845166.1|DBUS	LOC108113628|XP_017079785.1|DEUG
OG0005714	LOC108604441|XP_017849408.1|DBUS	LOC108117541|XP_017085535.1|DEUG
OG0005715	LOC108603736|XP_017848274.1|DBUS	LOC108111558|XP_017076569.1|DEUG
OG0005716	LOC108604156|XP_033149891.1|DBUS	LOC108109471|XP_017073482.1|DEUG
OG0005717	LOC108604097|XP_017848868.1|DBUS	LOC108115012|XP_017081743.1|DEUG
OG0005718	LOC108604639|XP_017849678.1|DBUS	LOC108116172|XP_017083401.1|DEUG
OG0005719	LOC108604185|XP_017849021.1|DBUS	LOC108113615|XP_017079764.1|DEUG
OG0005720	LOC108602200|XP_017845738.1|DBUS	LOC108105304|XP_017067287.1|DEUG
OG0005721	LOC108604219|XP_017849073.1|DBUS	LOC108113637|XP_017079795.1|DEUG
OG0005722	LOC108604785|XP_017849872.1|DBUS	LOC108116206|XP_017083475.1|DEUG
OG0005723	LOC108602164|XP_017845686.1|DBUS	LOC108115402|XP_017082330.1|DEUG
OG0005724	LOC108596577|XP_017837990.1|DBUS	LOC108109214|XP_017073148.1|DEUG
OG0005725	LOC108602020|XP_017845512.1|DBUS	LOC108107724|XP_017070884.1|DEUG
OG0005726	LOC108605608|XP_017850874.1|DBUS	LOC108102892|XP_017063583.1|DEUG
OG0005727	LOC108603984|XP_017848700.1|DBUS	LOC108116218|XP_017083495.1|DEUG
OG0005728	LOC108601676|XP_017845074.1|DBUS	LOC108110232|XP_017074710.1|DEUG
OG0005729	LOC108601250|XP_033149890.1|DBUS	LOC108109704|XP_017073827.1|DEUG
OG0005730	LOC108601738|XP_017845147.1|DBUS	LOC108108352|XP_017071882.1|DEUG
OG0005731	LOC108601737|XP_017845146.1|DBUS	LOC108108351|XP_017071880.1|DEUG
OG0005732	LOC108603510|XP_017847876.1|DBUS	LOC108111791|XP_017076869.1|DEUG
OG0005733	LOC108603509|XP_017847872.1|DBUS	LOC108111790|XP_017076865.1|DEUG
OG0005734	LOC108603746|XP_017848308.1|DBUS	LOC108113739|XP_017079916.1|DEUG
OG0005735	LOC108603423|XP_017847713.1|DBUS	LOC108115015|XP_017081746.1|DEUG
OG0005736	LOC108603424|XP_017847719.1|DBUS	LOC108115296|XP_017082177.1|DEUG
OG0005737	LOC108604442|XP_017849409.1|DBUS	LOC108109982|XP_017074302.1|DEUG
OG0005738	LOC108604202|XP_017849045.1|DBUS	LOC108116464|XP_017083883.1|DEUG
OG0005739	LOC108604089|XP_017848857.1|DBUS	LOC108116516|XP_017083942.1|DEUG
OG0005740	LOC108604754|XP_017849831.1|DBUS	LOC108115975|XP_017083116.1|DEUG
OG0005741	LOC108601786|XP_017845201.1|DBUS	LOC108115398|XP_017082324.1|DEUG
OG0005742	LOC108601948|XP_017845421.1|DBUS	LOC108105310|XP_017067292.1|DEUG
OG0005743	LOC108602044|XP_017845541.1|DBUS	LOC108109515|XP_017073555.1|DEUG
OG0005744	LOC108601731|XP_017845141.1|DBUS	LOC108108338|XP_017071859.1|DEUG
OG0005745	LOC108602914|XP_017846714.1|DBUS	LOC108115283|XP_017082150.1|DEUG
OG0005746	LOC108604623|XP_017849660.1|DBUS	LOC108115252|XP_017082098.1|DEUG
OG0005747	LOC108602205|XP_017845741.1|DBUS	LOC108115395|XP_017082319.1|DEUG
OG0005748	LOC108601941|XP_017845410.1|DBUS	LOC108105305|XP_017067288.1|DEUG
OG0005749	LOC108605148|XP_017850211.1|DBUS	LOC108103855|XP_017065049.1|DEUG
OG0005750	LOC108603707|XP_017848236.1|DBUS	LOC108115385|XP_017082309.1|DEUG
OG0005751	LOC108599982|XP_017842743.2|DBUS	LOC108114696|XP_017081282.1|DEUG
OG0005752	LOC108596915|XP_017838612.1|DBUS	LOC108112815|XP_017078602.1|DEUG
OG0005753	LOC108608174|XP_033148916.1|DBUS	LOC108102615|XP_017063213.1|DEUG
OG0005754	LOC108596052|XP_017836934.1|DBUS	LOC108112614|XP_017078194.1|DEUG
OG0005755	LOC108595153|XP_017835807.1|DBUS	LOC108107414|XP_017070432.1|DEUG
OG0005756	LOC108602976|XP_017846850.1|DBUS	LOC108109903|XP_017074203.1|DEUG
OG0005757	LOC108602043|XP_017845540.1|DBUS	LOC108110361|XP_017074890.1|DEUG
OG0005758	LOC108604096|XP_017848866.1|DBUS	LOC108115001|XP_017081730.1|DEUG
OG0005759	LOC108602740|XP_017846380.1|DBUS	LOC108109967|XP_017074278.1|DEUG
OG0005760	LOC108601714|XP_017845120.1|DBUS	LOC108116426|XP_017083808.1|DEUG
OG0005761	LOC108603973|XP_017848673.1|DBUS	LOC108117212|XP_017085017.1|DEUG
OG0005762	LOC108602853|XP_017846616.1|DBUS	LOC108110213|XP_017074677.1|DEUG
OG0005763	LOC108597746|XP_017839942.1|DBUS	LOC108106406|XP_017068907.1|DEUG
OG0005764	LOC108603514|XP_017847892.1|DBUS	LOC108115400|XP_017082326.1|DEUG
OG0005765	LOC108603511|XP_017847878.1|DBUS	LOC108115332|XP_017082234.1|DEUG
OG0005766	LOC108603583|XP_017848012.1|DBUS	LOC108105257|XP_017067225.1|DEUG
OG0005767	LOC108603491|XP_017847835.1|DBUS	LOC108117232|XP_017085054.1|DEUG
OG0005768	LOC108606932|XP_017852972.1|DBUS	LOC108109752|XP_017073909.1|DEUG
OG0005769	LOC108603191|XP_017847257.1|DBUS	LOC108115361|XP_017082277.1|DEUG
OG0005770	LOC108601646|XP_017845034.1|DBUS	LOC108105552|XP_017067680.1|DEUG
OG0005771	LOC108603128|XP_017847137.1|DBUS	LOC108111399|XP_017076323.1|DEUG
OG0005772	LOC108603847|XP_017848489.1|DBUS	LOC108109534|XP_017073588.1|DEUG
OG0005773	LOC108602488|XP_017846102.1|DBUS	LOC108116285|XP_017083560.1|DEUG
OG0005774	LOC108602325|XP_017845901.1|DBUS	LOC108116271|XP_017083549.1|DEUG
OG0005775	LOC108600972|XP_017844322.2|DBUS	LOC108107568|XP_017070616.1|DEUG
OG0005776	LOC108600906|XP_017844221.1|DBUS	LOC108106026|XP_017068364.1|DEUG
OG0005777	LOC108597587|XP_017839699.1|DBUS	LOC108111055|XP_017075872.1|DEUG
OG0005778	LOC108602887|XP_017846677.1|DBUS	LOC108109488|XP_017073508.1|DEUG
OG0005779	LOC108603893|XP_017848556.1|DBUS	LOC108105556|XP_017067685.1|DEUG
OG0005780	LOC108600783|XP_017844041.1|DBUS	LOC108108074|XP_017071444.1|DEUG
OG0005781	LOC108600613|XP_017843780.1|DBUS	LOC108113979|XP_017080209.1|DEUG
OG0005782	LOC108600740|XP_017843974.1|DBUS	LOC108114249|XP_017080631.1|DEUG
OG0005783	LOC108596158|XP_017837152.1|DBUS	LOC108112775|XP_017078533.1|DEUG
OG0005784	LOC108601790|XP_017845214.1|DBUS	LOC108113634|XP_017079790.1|DEUG
OG0005785	LOC108603959|XP_017848645.1|DBUS	LOC108113627|XP_017079778.1|DEUG
OG0005786	LOC108602105|XP_017845618.1|DBUS	LOC108111783|XP_017076857.1|DEUG
OG0005787	LOC108604699|XP_017849747.1|DBUS	LOC108114991|XP_017081714.1|DEUG
OG0005788	LOC108597534|XP_017839623.1|DBUS	LOC108106510|XP_017069093.1|DEUG
OG0005789	LOC108602449|XP_017846059.1|DBUS	LOC108113824|XP_017080022.1|DEUG
OG0005790	LOC108603123|XP_017847131.1|DBUS	LOC108111434|XP_017076390.1|DEUG
OG0005791	LOC108603841|XP_017848478.1|DBUS	LOC108103745|XP_017064841.1|DEUG
OG0005792	LOC108603843|XP_017848481.1|DBUS	LOC108103746|XP_017064843.1|DEUG
OG0005793	LOC108601992|XP_017845478.1|DBUS	LOC108116369|XP_017083692.1|DEUG
OG0005794	LOC108597258|XP_017839204.1|DBUS	LOC108106628|XP_017069319.1|DEUG
OG0005795	LOC108601670|XP_017845061.1|DBUS	LOC108111496|XP_017076499.1|DEUG
OG0005796	LOC108600100|XP_017842958.1|DBUS	LOC108108098|XP_017071484.1|DEUG
OG0005797	LOC108601033|XP_017844401.1|DBUS	LOC108114246|XP_017080624.1|DEUG
OG0005798	LOC108603441|XP_017847754.1|DBUS	LOC108109674|XP_017073753.1|DEUG
OG0005799	LOC108602805|XP_017846516.1|DBUS	LOC108115135|XP_017081914.1|DEUG
OG0005800	LOC108603602|XP_017848038.1|DBUS	LOC108115151|XP_017081950.1|DEUG
OG0005801	LOC108603601|XP_017848036.1|DBUS	LOC108115150|XP_017081949.1|DEUG
OG0005802	LOC108601594|XP_017844983.1|DBUS	LOC108116380|XP_017083723.1|DEUG
OG0005803	LOC108603379|XP_017847636.1|DBUS	LOC108109728|XP_017073866.1|DEUG
