Orthogroup	DBUS.longest_only	DHYD.longest_only
OG0005608	LOC108604747|XP_017849822.1|DBUS	LOC111599416|XP_023170833.2|DHYD
OG0005609	LOC108600271|XP_017843219.1|DBUS	LOC111598470|XP_023169495.1|DHYD
OG0005610	LOC108600110|XP_017842970.2|DBUS	LOC111598202|XP_023169098.1|DHYD
OG0005611	LOC108599734|XP_017842226.1|DBUS	LOC111602903|XP_023176009.2|DHYD
OG0005612	LOC108604485|XP_017849463.1|DBUS	LOC111599871|XP_023171456.2|DHYD
OG0005613	LOC108604694|XP_017849740.1|DBUS	LOC111604958|XP_023179005.2|DHYD
OG0005614	LOC108604270|XP_017849155.1|DBUS	LOC111598506|XP_023169544.2|DHYD
OG0005615	LOC108602402|XP_033149807.1|DBUS	LOC111594637|XP_023163800.2|DHYD
OG0005616	LOC108603785|XP_017848369.1|DBUS	LOC111602999|XP_023176165.2|DHYD
OG0005617	LOC108604116|XP_017848889.1|DBUS	LOC111599564|XP_023171000.2|DHYD
OG0005618	LOC108596509|XP_017837839.1|DBUS	LOC111603122|XP_023176367.1|DHYD
OG0005619	LOC108603992|XP_017848711.1|DBUS	LOC111596759|XP_023166876.1|DHYD
OG0005620	LOC108606448|XP_017852051.1|DBUS	LOC111602845|XP_023175925.2|DHYD
OG0005621	LOC108605289|XP_017850425.1|DBUS	LOC111604035|XP_023177660.1|DHYD
OG0005622	LOC108607138|XP_017853264.1|DBUS	LOC111597363|XP_023167787.1|DHYD
OG0005623	LOC108606703|XP_017852567.1|DBUS	LOC111605601|XP_023179981.2|DHYD
OG0005624	LOC108604037|XP_017848783.1|DBUS	LOC111598633|XP_023169744.2|DHYD, LOC115483699|XP_030081621.1|DHYD
OG0005625	LOC108602917|XP_017846741.1|DBUS	LOC111603023|XP_023176221.2|DHYD
OG0005626	LOC108605949|XP_017851259.1|DBUS	LOC111602838|XP_023175918.2|DHYD
OG0005627	LOC108603253|XP_017847381.1|DBUS	LOC111596429|XP_023166410.1|DHYD
OG0005628	LOC108601986|XP_017845470.1|DBUS	LOC111594974|XP_023164241.2|DHYD
OG0005629	LOC108597641|XP_017839778.1|DBUS	LOC111605406|XP_023179675.1|DHYD
OG0005630	LOC108597087|XP_017838931.1|DBUS	LOC111604585|XP_023178464.2|DHYD
OG0005631	LOC108605569|XP_017850825.1|DBUS	LOC111593423|XP_023161935.2|DHYD
OG0005632	LOC108605132|XP_017850187.1|DBUS	LOC111593393|XP_030079435.1|DHYD
OG0005633	LOC108602866|XP_017846643.1|DBUS	LOC111603614|XP_023177048.2|DHYD
OG0005634	LOC108603734|XP_017848272.1|DBUS	LOC111599604|XP_023171058.2|DHYD
OG0005635	LOC108607866|XP_017854448.1|DBUS	LOC111596641|XP_023166701.1|DHYD
OG0005636	LOC108602966|XP_017846835.1|DBUS	LOC111599601|XP_023171055.2|DHYD
OG0005637	LOC108601727|XP_017845135.1|DBUS	LOC111604816|XP_023178804.1|DHYD
OG0005638	LOC108597625|XP_017839757.1|DBUS	LOC111595514|XP_023165059.1|DHYD
OG0005639	LOC108597196|XP_017839115.1|DBUS	LOC111597089|XP_023167394.2|DHYD
OG0005640	LOC108604767|XP_017849850.1|DBUS	LOC111592036|XP_023159799.2|DHYD
OG0005641	LOC108605503|XP_017850741.1|DBUS	LOC111604741|XP_023178683.2|DHYD
OG0005642	LOC108603223|XP_017847310.1|DBUS	LOC111602629|XP_023175558.1|DHYD
OG0005643	LOC108599392|XP_017841688.1|DBUS	LOC111598731|XP_023169891.2|DHYD
OG0005644	LOC108599388|XP_017841684.1|DBUS	LOC111598746|XP_023169915.2|DHYD
OG0005645	LOC108604950|XP_017850009.1|DBUS	LOC111603351|XP_023176663.2|DHYD
OG0005646	LOC108604964|XP_017850023.1|DBUS	LOC111593516|XP_023162071.2|DHYD
OG0005647	LOC108595742|XP_017836517.1|DBUS	LOC111597138|XP_023167467.1|DHYD
OG0005648	LOC108598460|XP_017840594.1|DBUS	LOC111604468|XP_023178318.1|DHYD
OG0005649	LOC108601897|XP_017845362.1|DBUS	LOC111595739|XP_023165361.1|DHYD
OG0005650	LOC108604615|XP_017849643.1|DBUS	LOC111604878|XP_023178883.2|DHYD
OG0005651	LOC108605527|XP_017850767.2|DBUS	LOC111603379|XP_023176698.2|DHYD
OG0005652	LOC108603160|XP_017847204.1|DBUS	LOC111595923|XP_023165644.2|DHYD
OG0005653	LOC108602958|XP_017846816.2|DBUS	LOC111601252|XP_023173523.2|DHYD
OG0005654	LOC108604698|XP_017849746.1|DBUS	LOC111600860|XP_023172947.2|DHYD
OG0005655	LOC108604052|XP_017848804.1|DBUS	LOC111602989|XP_023176154.2|DHYD
OG0005656	LOC108601853|XP_017845292.1|DBUS	LOC111602960|XP_023176104.2|DHYD
OG0005657	LOC108603438|XP_017847749.1|DBUS	LOC111593342|XP_023161821.2|DHYD
OG0005658	LOC108604649|XP_017849688.1|DBUS	LOC111604991|XP_023179077.1|DHYD
OG0005659	LOC108603956|XP_017848640.1|DBUS	LOC111602829|XP_023175909.2|DHYD
OG0005660	LOC108598106|XP_033149312.1|DBUS	LOC111604683|XP_023178616.2|DHYD
OG0005661	LOC108602980|XP_017846855.1|DBUS	LOC111603411|XP_023176761.1|DHYD
OG0005662	LOC108601315|XP_017844703.1|DBUS	LOC111598620|XP_023169722.2|DHYD
OG0005663	LOC108605929|XP_017851238.1|DBUS	LOC111597262|XP_023167641.1|DHYD
OG0005664	LOC108604271|XP_017849157.1|DBUS	LOC111593236|XP_030079662.1|DHYD
OG0005665	LOC108603779|XP_017848362.1|DBUS	LOC111600261|XP_023172078.1|DHYD
OG0005666	LOC108607039|XP_017853123.1|DBUS	LOC111592366|XP_023160298.2|DHYD
OG0005667	LOC108606726|XP_017852603.1|DBUS	LOC111605597|XP_023179972.2|DHYD
OG0005668	LOC108599595|XP_017842030.1|DBUS	LOC111604438|XP_023178271.2|DHYD
OG0005669	LOC108607444|XP_017853767.1|DBUS	LOC111592895|XP_023161103.2|DHYD
OG0005670	LOC108604674|XP_017849714.1|DBUS	LOC111604809|XP_023178797.2|DHYD
OG0005671	LOC108601421|XP_017844808.1|DBUS	LOC111595973|XP_023165719.2|DHYD
OG0005672	LOC108608047|XP_017854716.1|DBUS	LOC111594395|XP_023163429.1|DHYD
OG0005673	LOC108600963|XP_033149563.1|DBUS	LOC111603050|XP_023176272.2|DHYD
OG0005674	LOC108598355|XP_033149460.1|DBUS	LOC111604432|XP_030080633.1|DHYD
OG0005675	LOC108601829|XP_017845259.1|DBUS	LOC111603435|XP_023176788.1|DHYD
OG0005676	LOC108601167|XP_017844588.1|DBUS	LOC111598657|XP_023169775.2|DHYD
OG0005677	LOC108597420|XP_017839459.1|DBUS	LOC111600627|XP_023172598.2|DHYD
OG0005678	LOC108603352|XP_017847576.1|DBUS	LOC111604837|XP_023178834.2|DHYD
OG0005679	LOC108601478|XP_017844866.1|DBUS	LOC111598603|XP_023169689.2|DHYD
OG0005680	LOC108608313|XP_017855129.2|DBUS	LOC111596231|XP_023166116.1|DHYD
OG0005681	LOC108604120|XP_017848895.1|DBUS	LOC111599766|XP_030078750.1|DHYD
OG0005682	LOC108603842|XP_017848480.1|DBUS	LOC111599765|XP_023171290.1|DHYD
OG0005683	LOC108606541|XP_017852222.1|DBUS	LOC111593508|XP_030079446.1|DHYD
OG0005684	LOC108600109|XP_017842969.2|DBUS	LOC111592841|XP_023161037.1|DHYD
OG0005685	LOC108605534|XP_017850776.1|DBUS	LOC111601906|XP_023174522.1|DHYD
OG0005686	LOC108602265|XP_017845809.1|DBUS	LOC111599554|XP_023170988.1|DHYD
OG0005687	LOC108601126|XP_017844536.1|DBUS	LOC111592260|XP_023160116.2|DHYD
OG0005688	LOC108595989|XP_017836766.2|DBUS	LOC111600023|XP_023171705.1|DHYD
OG0005689	LOC108607044|XP_017853139.1|DBUS	LOC111603169|XP_023176417.2|DHYD
OG0005690	LOC108601508|XP_033149856.1|DBUS	LOC111597168|XP_023167497.1|DHYD
OG0005691	LOC108603794|XP_017848379.2|DBUS	LOC111593352|XP_023161833.2|DHYD
OG0005692	LOC108594327|XP_017834966.2|DBUS	LOC111599213|XP_023170578.2|DHYD
OG0005693	LOC108598819|XP_017841057.1|DBUS	LOC111593090|XP_023161454.2|DHYD
OG0005694	LOC108603728|XP_017848260.1|DBUS	LOC111601388|XP_023173697.2|DHYD
OG0005695	LOC108602872|XP_017846649.1|DBUS	LOC111603550|XP_023176952.1|DHYD
OG0005696	LOC108602874|XP_017846652.1|DBUS	LOC111603619|XP_023177057.1|DHYD
OG0005697	LOC108602863|XP_017846640.1|DBUS	LOC111603613|XP_023177046.2|DHYD
OG0005698	LOC108597588|XP_017839696.1|DBUS	LOC111602096|XP_023174798.1|DHYD
OG0005699	LOC108604427|XP_017849384.1|DBUS	LOC111604869|XP_023178873.2|DHYD
OG0005700	LOC108606937|XP_033150333.1|DBUS	LOC111602404|XP_023175195.2|DHYD
OG0005701	LOC108595587|XP_017836338.1|DBUS	LOC111595851|XP_023165531.2|DHYD
OG0005702	LOC108605852|XP_017851151.1|DBUS	LOC111593000|XP_023161329.1|DHYD
OG0005703	LOC108595266|XP_017835968.1|DBUS	LOC111597091|XP_023167396.1|DHYD
OG0005704	LOC108605220|XP_017850317.1|DBUS	LOC111605123|XP_023179247.2|DHYD
OG0005705	LOC108598958|XP_017841217.1|DBUS	LOC111597774|XP_030079473.1|DHYD
OG0005706	LOC108603724|XP_017848254.1|DBUS	LOC111594958|XP_023164224.2|DHYD
OG0005707	LOC108606657|XP_017852467.1|DBUS	LOC111604023|XP_030079983.1|DHYD
OG0005708	LOC108606738|XP_017852622.1|DBUS	LOC111601879|XP_023174489.1|DHYD
OG0005709	LOC108601726|XP_017845134.1|DBUS	LOC111596247|XP_023166147.1|DHYD
OG0005710	LOC108602804|XP_017846515.1|DBUS	LOC111598518|XP_023169562.1|DHYD
OG0005711	LOC108600990|XP_017844342.1|DBUS	LOC111604458|XP_023178305.1|DHYD
OG0005712	LOC108608080|XP_017854764.1|DBUS	LOC111595010|XP_023164284.2|DHYD
OG0005713	LOC108601754|XP_017845166.1|DBUS	LOC111595179|XP_023164526.2|DHYD
OG0005714	LOC108604441|XP_017849408.1|DBUS	LOC111601781|XP_023174309.2|DHYD
OG0005715	LOC108603736|XP_017848274.1|DBUS	LOC111599550|XP_023170982.2|DHYD
OG0005716	LOC108604156|XP_033149891.1|DBUS	LOC111604853|XP_023178854.1|DHYD
OG0005717	LOC108604097|XP_017848868.1|DBUS	LOC111604907|XP_023178917.1|DHYD
OG0005718	LOC108604639|XP_017849678.1|DBUS	LOC111599565|XP_023171002.2|DHYD
OG0005719	LOC108604185|XP_017849021.1|DBUS	LOC111595598|XP_023165179.2|DHYD
OG0005720	LOC108602200|XP_017845738.1|DBUS	LOC111601331|XP_023173629.1|DHYD
OG0005721	LOC108604219|XP_017849073.1|DBUS	LOC111595160|XP_023164509.2|DHYD
OG0005722	LOC108604785|XP_017849872.1|DBUS	LOC111603457|XP_023176813.2|DHYD
OG0005723	LOC108602164|XP_017845686.1|DBUS	LOC111598641|XP_023169756.1|DHYD
OG0005724	LOC108596577|XP_017837990.1|DBUS	LOC111593545|XP_023162160.2|DHYD
OG0005725	LOC108602020|XP_017845512.1|DBUS	LOC111599570|XP_023171009.2|DHYD
OG0005726	LOC108605608|XP_017850874.1|DBUS	LOC111592363|XP_023160292.1|DHYD
OG0005727	LOC108603984|XP_017848700.1|DBUS	LOC111603595|XP_023177021.2|DHYD
OG0005728	LOC108601676|XP_017845074.1|DBUS	LOC111603402|XP_023176737.1|DHYD
OG0005729	LOC108601250|XP_033149890.1|DBUS	LOC111603586|XP_023177009.2|DHYD
OG0005730	LOC108601738|XP_017845147.1|DBUS	LOC111603632|XP_023177069.1|DHYD
OG0005731	LOC108601737|XP_017845146.1|DBUS	LOC111603631|XP_023177068.1|DHYD
OG0005732	LOC108603510|XP_017847876.1|DBUS	LOC111592049|XP_023159814.1|DHYD
OG0005733	LOC108603509|XP_017847872.1|DBUS	LOC111592026|XP_023159787.1|DHYD
OG0005734	LOC108603746|XP_017848308.1|DBUS	LOC111598645|XP_023169760.2|DHYD
OG0005735	LOC108603423|XP_017847713.1|DBUS	LOC111600829|XP_023172899.2|DHYD
OG0005736	LOC108603424|XP_017847719.1|DBUS	LOC111600849|XP_023172923.1|DHYD
OG0005737	LOC108604442|XP_017849409.1|DBUS	LOC111592033|XP_023159795.2|DHYD
OG0005738	LOC108604202|XP_017849045.1|DBUS	LOC111593315|XP_023161780.1|DHYD
OG0005739	LOC108604089|XP_017848857.1|DBUS	LOC111604557|XP_023178418.1|DHYD
OG0005740	LOC108604754|XP_017849831.1|DBUS	LOC111596261|XP_023166165.2|DHYD
OG0005741	LOC108601786|XP_017845201.1|DBUS	LOC111600259|XP_023172075.2|DHYD
OG0005742	LOC108601948|XP_017845421.1|DBUS	LOC111595512|XP_023165061.1|DHYD
OG0005743	LOC108602044|XP_017845541.1|DBUS	LOC111598495|XP_023169521.1|DHYD
OG0005744	LOC108601731|XP_017845141.1|DBUS	LOC111604916|XP_023178933.1|DHYD
OG0005745	LOC108602914|XP_017846714.1|DBUS	LOC111604925|XP_023178954.2|DHYD
OG0005746	LOC108604623|XP_017849660.1|DBUS	LOC111604876|XP_023178881.2|DHYD
OG0005747	LOC108602205|XP_017845741.1|DBUS	LOC111598535|XP_023169591.1|DHYD
OG0005748	LOC108601941|XP_017845410.1|DBUS	LOC111601333|XP_023173631.2|DHYD
OG0005749	LOC108605148|XP_017850211.1|DBUS	LOC111592030|XP_023159829.1|DHYD
OG0005750	LOC108603707|XP_017848236.1|DBUS	LOC111603031|XP_023176229.2|DHYD
OG0005751	LOC108599982|XP_017842743.2|DBUS	LOC111597771|XP_023168399.1|DHYD
OG0005752	LOC108596915|XP_017838612.1|DBUS	LOC111594020|XP_023162892.1|DHYD
OG0005753	LOC108608174|XP_033148916.1|DBUS	LOC111601145|XP_023173380.1|DHYD
OG0005754	LOC108596052|XP_017836934.1|DBUS	LOC111592107|XP_023159906.2|DHYD
OG0005755	LOC108595153|XP_017835807.1|DBUS	LOC111600042|XP_023171735.2|DHYD
OG0005756	LOC108602976|XP_017846850.1|DBUS	LOC111603447|XP_023176801.1|DHYD
OG0005757	LOC108602043|XP_017845540.1|DBUS	LOC111598496|XP_023169522.1|DHYD
OG0005758	LOC108604096|XP_017848866.1|DBUS	LOC111604950|XP_023178992.2|DHYD
OG0005759	LOC108602740|XP_017846380.1|DBUS	LOC111598638|XP_030081637.1|DHYD
OG0005760	LOC108601714|XP_017845120.1|DBUS	LOC111596444|XP_023166435.1|DHYD
OG0005761	LOC108603973|XP_017848673.1|DBUS	LOC111596698|XP_023166784.2|DHYD
OG0005762	LOC108602853|XP_017846616.1|DBUS	LOC111596433|XP_023166415.2|DHYD
OG0005763	LOC108597746|XP_017839942.1|DBUS	LOC111597695|XP_023168299.2|DHYD
OG0005764	LOC108603514|XP_017847892.1|DBUS	LOC111600297|XP_023172120.1|DHYD
OG0005765	LOC108603511|XP_017847878.1|DBUS	LOC111600296|XP_030078803.1|DHYD
OG0005766	LOC108603583|XP_017848012.1|DBUS	LOC111601360|XP_023173661.2|DHYD
OG0005767	LOC108603491|XP_017847835.1|DBUS	LOC115482751|XP_030080616.1|DHYD, LOC111595028|XP_030081900.1|DHYD
OG0005768	LOC108606932|XP_017852972.1|DBUS	LOC111593993|XP_023162852.1|DHYD
OG0005769	LOC108603191|XP_017847257.1|DBUS	LOC111604947|XP_023178986.2|DHYD
OG0005770	LOC108601646|XP_017845034.1|DBUS	LOC111595219|XP_023164601.2|DHYD
OG0005771	LOC108603128|XP_017847137.1|DBUS	LOC111594827|XP_023164059.1|DHYD
OG0005772	LOC108603847|XP_017848489.1|DBUS	LOC111596826|XP_023166968.2|DHYD
OG0005773	LOC108602488|XP_017846102.1|DBUS	LOC111604640|XP_023178554.1|DHYD
OG0005774	LOC108602325|XP_017845901.1|DBUS	LOC111604579|XP_023178449.1|DHYD
OG0005775	LOC108600972|XP_017844322.2|DBUS	LOC111604473|XP_023178325.1|DHYD
OG0005776	LOC108600906|XP_017844221.1|DBUS	LOC111599856|XP_023171443.2|DHYD
OG0005777	LOC108597587|XP_017839699.1|DBUS	LOC111603923|XP_023177516.2|DHYD
OG0005779	LOC108603893|XP_017848556.1|DBUS	LOC111595208|XP_030080603.1|DHYD
OG0005780	LOC108600783|XP_017844041.1|DBUS	LOC111604405|XP_023178225.2|DHYD
OG0005781	LOC108600613|XP_017843780.1|DBUS	LOC111604478|XP_023178331.1|DHYD
OG0005782	LOC108600740|XP_017843974.1|DBUS	LOC111604477|XP_023178330.2|DHYD
OG0005783	LOC108596158|XP_017837152.1|DBUS	LOC111600047|XP_023171740.2|DHYD
OG0005784	LOC108601790|XP_017845214.1|DBUS	LOC111604213|XP_023177946.2|DHYD
OG0005785	LOC108603959|XP_017848645.1|DBUS	LOC111604242|XP_023177992.2|DHYD
OG0005786	LOC108602105|XP_017845618.1|DBUS	LOC111599873|XP_023171457.2|DHYD
OG0005787	LOC108604699|XP_017849747.1|DBUS	LOC111600861|XP_023172948.1|DHYD
OG0005788	LOC108597534|XP_017839623.1|DBUS	LOC111595635|XP_023165217.2|DHYD
OG0005789	LOC108602449|XP_017846059.1|DBUS	LOC111598597|XP_023169680.2|DHYD
OG0005790	LOC108603123|XP_017847131.1|DBUS	LOC111594816|XP_023164046.1|DHYD
OG0005791	LOC108603841|XP_017848478.1|DBUS	LOC111599768|XP_030078748.1|DHYD
OG0005792	LOC108603843|XP_017848481.1|DBUS	LOC111604624|XP_023178521.1|DHYD
OG0005793	LOC108601992|XP_017845478.1|DBUS	LOC111604623|XP_023178518.1|DHYD
OG0005794	LOC108597258|XP_017839204.1|DBUS	LOC111605404|XP_023179673.1|DHYD
OG0005795	LOC108601670|XP_017845061.1|DBUS	LOC111603440|XP_023176794.2|DHYD
OG0005796	LOC108600100|XP_017842958.1|DBUS	LOC111604423|XP_023178248.2|DHYD
OG0005797	LOC108601033|XP_017844401.1|DBUS	LOC111598678|XP_023169807.1|DHYD
OG0005798	LOC108603441|XP_017847754.1|DBUS	LOC111593345|XP_023161825.1|DHYD
OG0005799	LOC108602805|XP_017846516.1|DBUS	LOC111599291|XP_023170658.2|DHYD
OG0005800	LOC108603602|XP_017848038.1|DBUS	LOC111599762|XP_023171287.2|DHYD
OG0005801	LOC108603601|XP_017848036.1|DBUS	LOC111599290|XP_023170657.2|DHYD
OG0005802	LOC108601594|XP_017844983.1|DBUS	LOC111604790|XP_023178770.2|DHYD
OG0005803	LOC108603379|XP_017847636.1|DBUS	LOC111603466|XP_023176822.2|DHYD
OG0005804	LOC108602253|XP_017845795.1|DBUS	LOC111601338|XP_023173635.1|DHYD
OG0005805	LOC108597269|XP_017839220.1|DBUS	LOC111594316|XP_023163326.1|DHYD
OG0005806	LOC108604739|XP_017849810.1|DBUS	LOC111593354|XP_023161834.2|DHYD
OG0005807	LOC108601526|XP_017844914.1|DBUS	LOC111593367|XP_023161850.2|DHYD
OG0005808	LOC108604915|XP_017849974.1|DBUS	LOC111591891|XP_023159566.2|DHYD
OG0005809	LOC108599528|XP_017841892.1|DBUS	LOC111602890|XP_023175993.1|DHYD
OG0005810	LOC108602813|XP_017846533.1|DBUS	LOC111597161|XP_023167486.1|DHYD
OG0005811	LOC108602814|XP_017846534.1|DBUS	LOC111597162|XP_023167487.2|DHYD
OG0005812	LOC108604710|XP_017849768.1|DBUS	LOC111593323|XP_023161798.1|DHYD
OG0005813	LOC108603417|XP_017847701.1|DBUS	LOC111598074|XP_023168880.1|DHYD
OG0005814	LOC108603608|XP_017848044.1|DBUS	LOC111601302|XP_023173585.2|DHYD
OG0005815	LOC108595168|XP_017835829.1|DBUS	LOC111597134|XP_023167462.2|DHYD
OG0005816	LOC108603548|XP_017847953.1|DBUS	LOC111594485|XP_023163560.2|DHYD
OG0005817	LOC108603846|XP_017848486.1|DBUS	LOC111596817|XP_023166956.1|DHYD
OG0005818	LOC108604686|XP_017849731.1|DBUS	LOC111603002|XP_023176168.2|DHYD
OG0005819	LOC108601688|XP_017845087.1|DBUS	LOC111603576|XP_023176995.1|DHYD
OG0005820	LOC108601689|XP_017845088.1|DBUS	LOC111603577|XP_023176996.1|DHYD
OG0005821	LOC108601667|XP_017845057.1|DBUS	LOC111603567|XP_023176982.1|DHYD
OG0005822	LOC108600288|XP_017843252.1|DBUS	LOC111598779|XP_023169960.1|DHYD
OG0005823	LOC108605204|XP_017850295.1|DBUS	LOC111598150|XP_023168998.2|DHYD
OG0005824	LOC108603110|XP_017847104.1|DBUS	LOC111605449|XP_023179733.1|DHYD, LOC115483097|XP_030080066.1|DHYD
OG0005825	LOC108599807|XP_017842372.1|DBUS	LOC111592802|XP_023160977.1|DHYD
OG0005826	LOC108602398|XP_017845998.1|DBUS	LOC111598572|XP_023169641.1|DHYD
OG0005827	LOC108602228|XP_017845763.1|DBUS	LOC111596683|XP_023166755.2|DHYD
OG0005828	LOC108599683|XP_017842165.1|DBUS	LOC111595666|XP_023165257.1|DHYD
OG0005829	LOC108603632|XP_017848080.1|DBUS	LOC111603575|XP_023176993.2|DHYD
OG0005830	LOC108600036|XP_017842866.1|DBUS	LOC111596012|XP_023165800.1|DHYD
OG0005831	LOC108598115|XP_017840221.1|DBUS	LOC111596033|XP_023165830.1|DHYD
OG0005832	LOC108598114|XP_017840220.1|DBUS	LOC111596032|XP_023165828.2|DHYD
OG0005833	LOC108599781|XP_017842328.1|DBUS	LOC111598803|XP_030079498.1|DHYD
OG0005834	LOC108599784|XP_017842332.2|DBUS	LOC111599439|XP_023170862.1|DHYD
OG0005835	LOC108600251|XP_017841069.1|DBUS	LOC111597424|XP_023167890.2|DHYD
OG0005836	LOC108598289|XP_033149370.1|DBUS	LOC111594886|XP_030081481.1|DHYD
OG0005837	LOC108603376|XP_017847633.1|DBUS	LOC111593375|XP_023161860.2|DHYD
OG0005838	LOC108601795|XP_017845220.1|DBUS	LOC111601746|XP_023174256.1|DHYD
OG0005839	LOC108594448|XP_017835111.2|DBUS	LOC111596055|XP_023165871.2|DHYD
OG0005840	LOC108604802|XP_017849893.1|DBUS	LOC111595476|XP_023165014.2|DHYD
OG0005841	LOC108604364|XP_017849294.1|DBUS	LOC111602729|XP_023175744.2|DHYD
OG0005842	LOC108606154|XP_017851496.1|DBUS	LOC111595949|XP_023165687.2|DHYD
OG0005843	LOC108601152|XP_033149623.1|DBUS	LOC111599827|XP_023171387.1|DHYD
OG0005844	LOC108599880|XP_017842547.1|DBUS	LOC111592262|XP_023160123.2|DHYD
OG0005845	LOC108602871|XP_017846648.1|DBUS	LOC111604952|XP_023178996.1|DHYD
OG0005846	LOC108603224|XP_017847311.2|DBUS	LOC111601416|XP_023173747.2|DHYD
OG0005847	LOC108604001|XP_017848730.1|DBUS	LOC111604922|XP_023178938.1|DHYD
OG0005848	LOC108606631|XP_017852407.1|DBUS	LOC111605549|XP_023179882.2|DHYD
OG0005849	LOC108606576|XP_017852288.1|DBUS	LOC111591880|XP_023159550.2|DHYD
OG0005850	LOC108605702|XP_017850983.1|DBUS	LOC111592715|XP_030079339.1|DHYD
OG0005851	LOC108608118|XP_017854836.1|DBUS	LOC111605022|XP_023179121.1|DHYD
OG0005852	LOC108601690|XP_017845089.1|DBUS	LOC111603407|XP_023176744.2|DHYD
OG0005853	LOC108605124|XP_017850176.1|DBUS	LOC111596723|XP_023166820.2|DHYD
OG0005854	LOC108602812|XP_017846532.1|DBUS	LOC111597160|XP_030078713.1|DHYD
OG0005855	LOC108607094|XP_033150264.1|DBUS	LOC111601830|XP_030079366.1|DHYD
OG0005856	LOC108606414|XP_017851993.1|DBUS	LOC111598181|XP_030078863.1|DHYD
OG0005857	LOC108603452|XP_017847772.1|DBUS	LOC111596688|XP_023166762.1|DHYD
OG0005858	LOC108601832|XP_017845261.1|DBUS	LOC111592043|XP_030081550.1|DHYD
OG0005859	LOC108597644|XP_017839787.2|DBUS	LOC111599302|XP_023170680.2|DHYD
OG0005860	LOC108603312|XP_017847498.1|DBUS	LOC111603408|XP_023176745.2|DHYD
OG0005861	LOC108603361|XP_017847599.1|DBUS	LOC111597232|XP_023167595.2|DHYD
OG0005862	LOC108596655|XP_017838130.1|DBUS	LOC111602598|XP_023175525.2|DHYD
OG0005863	LOC108597406|XP_017839442.1|DBUS	LOC111603830|XP_023177360.2|DHYD
OG0005864	LOC108601905|XP_017845370.1|DBUS	LOC111601505|XP_030078763.1|DHYD
OG0005865	LOC108603499|XP_017847854.1|DBUS	LOC111593332|XP_023161811.2|DHYD
OG0005866	LOC108595411|XP_017836128.1|DBUS	LOC111592202|XP_023160037.2|DHYD
OG0005867	LOC108594664|XP_017835297.2|DBUS	LOC111602526|XP_023175380.2|DHYD
OG0005868	LOC108597517|XP_017839599.1|DBUS	LOC111597117|XP_023167445.2|DHYD
OG0005869	LOC108605693|XP_017850974.1|DBUS	LOC111600243|XP_023172089.1|DHYD
OG0005870	LOC108605306|XP_017850465.1|DBUS	LOC111598125|XP_023168953.2|DHYD
OG0005871	LOC108605219|XP_017850316.1|DBUS	LOC111604942|XP_023178983.2|DHYD
OG0005872	LOC108602899|XP_017846695.1|DBUS	LOC111597873|XP_023168565.2|DHYD
OG0005873	LOC108604070|XP_017848827.1|DBUS	LOC111604827|XP_023178818.1|DHYD
OG0005874	LOC108606787|XP_017852716.1|DBUS	LOC111602808|XP_023175869.1|DHYD
OG0005875	LOC108597653|XP_017839796.1|DBUS	LOC111593309|XP_023161772.2|DHYD
OG0005876	LOC108606789|XP_017852720.1|DBUS	LOC111596796|XP_023166924.2|DHYD
OG0005877	LOC108605303|XP_033150426.1|DBUS	LOC111598174|XP_023169038.1|DHYD
OG0005878	LOC108605107|XP_033150409.1|DBUS	LOC111605673|XP_023180109.2|DHYD
OG0005879	LOC108605755|XP_017851044.1|DBUS	LOC111604028|XP_023177652.2|DHYD
OG0005880	LOC108598336|XP_033149616.1|DBUS	LOC111592325|XP_023160218.1|DHYD
OG0005881	LOC108599250|XP_017841535.1|DBUS	LOC111604320|XP_023178142.1|DHYD
OG0005882	LOC108607002|XP_017853069.1|DBUS	LOC111595355|XP_023164801.1|DHYD
OG0005883	LOC108599692|XP_017842175.1|DBUS	LOC111596507|XP_023166537.1|DHYD
OG0005884	LOC108600342|XP_017843354.2|DBUS	LOC111600456|XP_023172326.2|DHYD
OG0005885	LOC108598541|XP_017840713.2|DBUS	LOC111603453|XP_023176811.2|DHYD
OG0005886	LOC108600866|XP_017844161.1|DBUS	LOC111604420|XP_023178244.2|DHYD
OG0005887	LOC108600231|XP_017843148.1|DBUS	LOC111604283|XP_023178066.2|DHYD
OG0005888	LOC108600483|XP_017843593.1|DBUS	LOC111595333|XP_030081874.1|DHYD
OG0005889	LOC108600854|XP_017844145.2|DBUS	LOC111597226|XP_023167580.1|DHYD
OG0005890	LOC108607100|XP_017853215.1|DBUS	LOC111598408|XP_023169415.2|DHYD
OG0005891	LOC108598507|XP_017840666.1|DBUS	LOC111592792|XP_023160967.1|DHYD
OG0005892	LOC108600552|XP_017843702.2|DBUS	LOC111592774|XP_023160946.1|DHYD
OG0005893	LOC108600985|XP_017844337.1|DBUS	LOC111595112|XP_023164448.1|DHYD
OG0005894	LOC108600986|XP_017844338.1|DBUS	LOC111595113|XP_023164449.1|DHYD
OG0005895	LOC108600987|XP_017844339.1|DBUS	LOC111595114|XP_023164450.1|DHYD
OG0005896	LOC108600762|XP_017844011.2|DBUS	LOC111605695|XP_023180137.1|DHYD
OG0005897	LOC108600704|XP_017843922.1|DBUS	LOC111597460|XP_030080165.1|DHYD
