Orthogroup	DSUZ.longest_only	DSAN.longest_only
OG0003649	LOC108006625|XP_016925639.2|DSUZ	LOC120453680|XP_039494429.1|DSAN
OG0003650	LOC108018910|XP_016941991.1|DSUZ	LOC120455961|XP_039498439.1|DSAN
OG0003651	LOC108019311|XP_016942621.2|DSUZ	LOC120453595|XP_039494291.1|DSAN
OG0003652	LOC108007280|XP_016926408.1|DSUZ	LOC120448268|XP_039486126.1|DSAN
OG0003653	LOC108005907|XP_016924802.1|DSUZ	LOC120450550|XP_039489589.1|DSAN
OG0003654	LOC108006871|XP_016925932.1|DSUZ	LOC120450350|XP_039489258.1|DSAN
OG0003655	LOC108021063|XP_016945061.1|DSUZ	LOC120446251|XP_039483056.1|DSAN
OG0003656	LOC108016225|XP_036670854.1|DSUZ	LOC120448003|XP_039485650.1|DSAN
OG0003657	LOC108012655|XP_016933571.1|DSUZ	LOC120449090|XP_039487332.1|DSAN
OG0003658	LOC108017474|XP_016940007.2|DSUZ	LOC120453977|XP_039494863.1|DSAN, LOC120454491|XP_039495771.1|DSAN
OG0003659	LOC108005536|XP_036671349.1|DSUZ	LOC120449619|XP_039488137.1|DSAN
OG0003660	LOC108012923|XP_016933937.1|DSUZ	LOC120450303|XP_039489175.1|DSAN
OG0003661	LOC108013252|XP_016934492.1|DSUZ	LOC120450094|XP_039488822.1|DSAN
OG0003662	LOC108013100|XP_016934235.1|DSUZ	LOC120450636|XP_039489720.1|DSAN
OG0003663	LOC108011412|XP_036671771.1|DSUZ	LOC120447926|XP_039485519.1|DSAN
OG0003664	LOC108011413|XP_036670959.1|DSUZ	LOC120447917|XP_039485503.1|DSAN
OG0003665	LOC108008530|XP_016927890.1|DSUZ	LOC120458635|XP_039502293.1|DSAN
OG0003666	LOC108018192|XP_016941191.1|DSUZ	LOC120443950|XP_039479332.1|DSAN
OG0003667	LOC108007154|XP_016926246.2|DSUZ	LOC120449898|XP_039488515.1|DSAN
OG0003668	LOC108019397|XP_036677780.1|DSUZ	LOC120453669|XP_039494425.1|DSAN
OG0003669	LOC108008606|XP_016927974.1|DSUZ	LOC120446229|XP_039483030.1|DSAN
OG0003670	LOC108008605|XP_016927973.1|DSUZ	LOC120446224|XP_039483024.1|DSAN
OG0003671	LOC108009461|XP_016929320.1|DSUZ	LOC120444586|XP_039480283.1|DSAN
OG0003672	LOC108007902|XP_016927159.1|DSUZ	LOC120450740|XP_039489792.1|DSAN
OG0003673	LOC108009783|XP_016929910.1|DSUZ	LOC120445104|XP_039481180.1|DSAN
OG0003674	LOC108009202|XP_016928849.1|DSUZ	LOC120444892|XP_039480812.1|DSAN
OG0003675	LOC108019722|XP_016943126.1|DSUZ	LOC120447588|XP_039484993.1|DSAN
OG0003676	LOC108019720|XP_016943121.1|DSUZ	LOC120447560|XP_039484951.1|DSAN
OG0003677	LOC108017580|XP_036671621.1|DSUZ	LOC120450271|XP_039489118.1|DSAN, LOC120457500|XP_039500989.1|DSAN
OG0003678	LOC108011857|XP_036670745.1|DSUZ	LOC120450234|XP_039489046.1|DSAN
OG0003679	LOC108011834|XP_016932561.1|DSUZ	LOC120447772|XP_039485258.1|DSAN
OG0003680	LOC108008316|XP_016927623.1|DSUZ	LOC120444754|XP_039480617.1|DSAN
OG0003681	LOC108018214|XP_016941221.1|DSUZ	LOC120447186|XP_039484609.1|DSAN
OG0003682	LOC108018397|XP_016941441.2|DSUZ	LOC120454059|XP_039494998.1|DSAN
OG0003683	LOC108009051|XP_016928544.1|DSUZ	LOC120446990|XP_039484225.1|DSAN
OG0003684	LOC108012382|XP_016933227.1|DSUZ	LOC120450222|XP_039489033.1|DSAN
OG0003685	LOC108013548|XP_036671523.1|DSUZ	LOC120448920|XP_039487077.1|DSAN
OG0003686	LOC108009392|XP_016929192.1|DSUZ	LOC120445791|XP_039482335.1|DSAN
OG0003687	LOC108009503|XP_016929392.1|DSUZ	LOC120446921|XP_039484097.1|DSAN
OG0003688	LOC108010059|XP_016930361.1|DSUZ	LOC120445622|XP_039482069.1|DSAN
OG0003689	LOC108007711|XP_016926948.1|DSUZ	LOC120449042|XP_039487264.1|DSAN
OG0003690	LOC108017650|XP_016940249.2|DSUZ	LOC120448373|XP_039486277.1|DSAN
OG0003691	LOC108018791|XP_036671093.1|DSUZ	LOC120449991|XP_039488635.1|DSAN
OG0003692	LOC108018209|XP_016941215.1|DSUZ	LOC120454858|XP_039496375.1|DSAN
OG0003693	LOC108012926|XP_016933950.1|DSUZ	LOC120450365|XP_039489283.1|DSAN
OG0003694	LOC108011309|XP_016931903.1|DSUZ	LOC120447891|XP_039485436.1|DSAN
OG0003695	LOC108013492|XP_016934863.1|DSUZ	LOC120448791|XP_039486916.1|DSAN
OG0003696	LOC108008817|XP_016928212.1|DSUZ	LOC120445549|XP_039481955.1|DSAN
OG0003697	LOC108009278|XP_016928986.1|DSUZ	LOC120445075|XP_039481177.1|DSAN
OG0003698	LOC108012446|XP_016933305.1|DSUZ	LOC120449518|XP_039487961.1|DSAN
OG0003699	LOC108009628|XP_036668921.1|DSUZ	LOC120444650|XP_039480413.1|DSAN
OG0003700	LOC108009726|XP_016929797.1|DSUZ	LOC120444761|XP_039480624.1|DSAN
OG0003701	LOC108011933|XP_016932670.1|DSUZ	LOC120458351|XP_039501902.1|DSAN
OG0003702	LOC108012464|XP_016933343.1|DSUZ	LOC120450643|XP_039489731.1|DSAN
OG0003703	LOC108007157|XP_016926259.1|DSUZ	LOC120450081|XP_039488808.1|DSAN
OG0003704	LOC108012555|XP_016933457.1|DSUZ	LOC120450257|XP_039489081.1|DSAN
OG0003705	LOC108019808|XP_036669993.1|DSUZ	LOC120443904|XP_039479267.1|DSAN
OG0003706	LOC108011453|XP_016932086.2|DSUZ	LOC120450036|XP_039488723.1|DSAN
OG0003707	LOC108013346|XP_016934642.1|DSUZ	LOC120448568|XP_039486562.1|DSAN
OG0003708	LOC108014683|XP_036670639.1|DSUZ	LOC120447879|XP_039485422.1|DSAN
OG0003709	LOC108017806|XP_016940442.1|DSUZ	LOC120446459|XP_039483390.1|DSAN
OG0003710	LOC108018207|XP_016941213.1|DSUZ	LOC120445103|XP_039481179.1|DSAN
OG0003711	LOC108010658|XP_036671709.1|DSUZ	LOC120449358|XP_039487705.1|DSAN
OG0003712	LOC108010114|XP_016930427.1|DSUZ	LOC120446266|XP_039483076.1|DSAN
OG0003713	LOC108010122|XP_016930437.1|DSUZ	LOC120444897|XP_039480820.1|DSAN
OG0003714	LOC108010121|XP_016930436.1|DSUZ	LOC120444896|XP_039480819.1|DSAN
OG0003715	LOC108012733|XP_016933654.1|DSUZ	LOC120449575|XP_039488063.1|DSAN
OG0003716	LOC108011258|XP_036671168.1|DSUZ	LOC120448481|XP_039486443.1|DSAN
OG0003717	LOC118877407|XP_036671995.1|DSUZ	LOC120450505|XP_039489491.1|DSAN
OG0003718	LOC108013188|XP_016934378.1|DSUZ	LOC120448523|XP_039486493.1|DSAN
OG0003719	LOC108013525|XP_016934910.1|DSUZ	LOC120449257|XP_039487571.1|DSAN
OG0003720	LOC108015387|XP_016937294.1|DSUZ	LOC120455184|XP_039497053.1|DSAN
OG0003721	LOC108010274|XP_016930624.1|DSUZ	LOC120445975|XP_039482640.1|DSAN
OG0003722	LOC108006809|XP_036672336.1|DSUZ	LOC120448092|XP_039485825.1|DSAN
OG0003723	LOC108013159|XP_016934343.1|DSUZ	LOC120450226|XP_039489037.1|DSAN
OG0003724	LOC108011421|XP_016932034.1|DSUZ	LOC120449059|XP_039487288.1|DSAN
OG0003725	LOC108011751|XP_036671263.1|DSUZ	LOC120449404|XP_039487783.1|DSAN
OG0003726	LOC108013352|XP_016934658.1|DSUZ	LOC120448294|XP_039486166.1|DSAN
OG0003727	LOC108012301|XP_036670812.1|DSUZ	LOC120447916|XP_039485502.1|DSAN
OG0003728	LOC108014807|XP_016936490.2|DSUZ	LOC120451936|XP_039491891.1|DSAN
OG0003729	LOC108012870|XP_036670257.1|DSUZ	LOC120450133|XP_039488892.1|DSAN
OG0003730	LOC108012320|XP_036672116.1|DSUZ	LOC120450305|XP_039489184.1|DSAN
OG0003731	LOC108020063|XP_016943651.1|DSUZ	LOC120450171|XP_039488953.1|DSAN
OG0003732	LOC108014089|XP_016935597.2|DSUZ	LOC120449545|XP_039488006.1|DSAN
OG0003733	LOC108013331|XP_016934619.1|DSUZ	LOC120447901|XP_039485477.1|DSAN
OG0003734	LOC108013153|XP_016934332.2|DSUZ	LOC120449642|XP_039488169.1|DSAN
OG0003735	LOC108010094|XP_016930402.1|DSUZ	LOC120444797|XP_039480679.1|DSAN
OG0003736	LOC108018170|XP_016941155.1|DSUZ	LOC120445799|XP_039482345.1|DSAN
OG0003737	LOC108008456|XP_016927799.1|DSUZ	LOC120446952|XP_039484138.1|DSAN
OG0003738	LOC108010258|XP_016930604.1|DSUZ	LOC120446352|XP_039483212.1|DSAN
OG0003739	LOC108018127|XP_016941057.1|DSUZ	LOC120447180|XP_039484592.1|DSAN
OG0003740	LOC108017778|XP_016940391.1|DSUZ	LOC120458770|XP_039502481.1|DSAN
OG0003741	LOC108012505|XP_016933403.1|DSUZ	LOC120447903|XP_039485483.1|DSAN
OG0003742	LOC108020742|XP_016944606.1|DSUZ	LOC120450283|XP_039489134.1|DSAN
OG0003743	LOC108019783|XP_016943264.2|DSUZ	LOC120444131|XP_039479628.1|DSAN
OG0003744	LOC108017801|XP_016940436.1|DSUZ	LOC120458772|XP_039502483.1|DSAN
OG0003745	LOC108009760|XP_016929873.1|DSUZ	LOC120445128|XP_039481209.1|DSAN
OG0003746	LOC108009381|XP_016929177.1|DSUZ	LOC120445011|XP_039481009.1|DSAN
OG0003747	LOC108012284|XP_036671324.1|DSUZ	LOC120450093|XP_039488820.1|DSAN
OG0003748	LOC108012572|XP_016933476.1|DSUZ	LOC120448597|XP_039486631.1|DSAN
OG0003749	LOC108013465|XP_016934830.1|DSUZ	LOC120449144|XP_039487412.1|DSAN
OG0003750	LOC108013359|XP_016934667.1|DSUZ	LOC120449145|XP_039487413.1|DSAN
OG0003751	LOC108012913|XP_036671833.1|DSUZ	LOC120449143|XP_039487404.1|DSAN
OG0003752	LOC108006823|XP_036671014.1|DSUZ	LOC120449690|XP_039488239.1|DSAN
OG0003753	LOC108013468|XP_016934835.1|DSUZ	LOC120449039|XP_039487257.1|DSAN
OG0003754	LOC108013212|XP_036672392.1|DSUZ	LOC120447826|XP_039485343.1|DSAN
OG0003755	LOC108006879|XP_016925951.1|DSUZ	LOC120450345|XP_039489254.1|DSAN
OG0003756	LOC108005720|XP_016924537.1|DSUZ	LOC120456410|XP_039499179.1|DSAN
OG0003757	LOC108009472|XP_016929340.1|DSUZ	LOC120444568|XP_039480259.1|DSAN
OG0003758	LOC108019803|XP_016943296.1|DSUZ	LOC120444592|XP_039480297.1|DSAN
OG0003759	LOC108012828|XP_016933768.1|DSUZ	LOC120448217|XP_039486031.1|DSAN
OG0003760	LOC108009640|XP_016929626.1|DSUZ	LOC120446946|XP_039484131.1|DSAN
OG0003761	LOC108013309|XP_016934587.1|DSUZ	LOC120448446|XP_039486394.1|DSAN
OG0003762	LOC108013310|XP_016934588.1|DSUZ	LOC120448448|XP_039486397.1|DSAN
OG0003763	LOC108013595|XP_016935016.1|DSUZ	LOC120448949|XP_039487131.1|DSAN
OG0003764	LOC108013574|XP_016934988.1|DSUZ	LOC120448140|XP_039485896.1|DSAN
OG0003765	LOC108021003|XP_016944960.1|DSUZ	LOC120458701|XP_039502379.1|DSAN
OG0003766	LOC108016879|XP_016939260.1|DSUZ	LOC120457095|XP_039500216.1|DSAN
OG0003767	LOC108018065|XP_016940951.1|DSUZ	LOC120445150|XP_039481247.1|DSAN
OG0003768	LOC108008927|XP_016928326.1|DSUZ	LOC120457760|XP_039501193.1|DSAN
OG0003769	LOC108010115|XP_016930428.1|DSUZ	LOC120457782|XP_039501211.1|DSAN
OG0003770	LOC108020396|XP_016944163.1|DSUZ	LOC120454868|XP_039496356.1|DSAN
OG0003771	LOC108013086|XP_016934207.1|DSUZ	LOC120448145|XP_039485910.1|DSAN
OG0003772	LOC108012380|XP_016933225.1|DSUZ	LOC120450293|XP_039489158.1|DSAN
OG0003773	LOC108009379|XP_016929171.1|DSUZ	LOC120443777|XP_039479034.1|DSAN
OG0003774	LOC108009602|XP_016929573.1|DSUZ	LOC120446338|XP_039483193.1|DSAN
OG0003775	LOC108015202|XP_016937016.1|DSUZ	LOC120455497|XP_039497685.1|DSAN
OG0003776	LOC108017709|XP_036669971.1|DSUZ	LOC120458525|XP_039502133.1|DSAN
OG0003777	LOC108019896|XP_016943468.1|DSUZ	LOC120451397|XP_039491002.1|DSAN
OG0003778	LOC108009993|XP_016930261.1|DSUZ	LOC120444625|XP_039480364.1|DSAN
OG0003779	LOC108009926|XP_016930145.1|DSUZ	LOC120447174|XP_039484564.1|DSAN
OG0003780	LOC108009673|XP_016929695.1|DSUZ	LOC120446183|XP_039482958.1|DSAN
OG0003781	LOC108020386|XP_016944136.1|DSUZ	LOC120454926|XP_039496614.1|DSAN
OG0003782	LOC108016764|XP_016939007.1|DSUZ	LOC120456578|XP_039499403.1|DSAN
OG0003783	LOC108013868|XP_036673298.1|DSUZ	LOC120453361|XP_039493967.1|DSAN
OG0003784	LOC108010027|XP_016930316.1|DSUZ	LOC120449656|XP_039488190.1|DSAN
OG0003785	LOC108007830|XP_016927082.1|DSUZ	LOC120454822|XP_039496217.1|DSAN, LOC120454803|XP_039496201.1|DSAN
OG0003786	LOC108010167|XP_016930498.1|DSUZ	LOC120446998|XP_039484236.1|DSAN
OG0003787	LOC108008598|XP_016927966.1|DSUZ	LOC120447003|XP_039484243.1|DSAN
OG0003788	LOC108007266|XP_016926394.1|DSUZ	LOC120444664|XP_039480442.1|DSAN
OG0003789	LOC108009449|XP_016929294.1|DSUZ	LOC120458749|XP_039502445.1|DSAN
OG0003790	LOC108005914|XP_016924812.1|DSUZ	LOC120449327|XP_039487660.1|DSAN
OG0003791	LOC108016016|XP_036674927.1|DSUZ	LOC120452193|XP_039492238.1|DSAN
OG0003792	LOC108009493|XP_016929375.1|DSUZ	LOC120446499|XP_039483441.1|DSAN
OG0003793	LOC108009473|XP_016929342.1|DSUZ	LOC120444569|XP_039480260.1|DSAN
OG0003794	LOC108009761|XP_016929874.1|DSUZ	LOC120444488|XP_039480128.1|DSAN
OG0003795	LOC108013414|XP_016934760.1|DSUZ	LOC120448346|XP_039486243.1|DSAN
OG0003796	LOC108015500|XP_016937443.1|DSUZ	LOC120451226|XP_039490646.1|DSAN
OG0003797	LOC108021560|XP_016945821.1|DSUZ	LOC120456847|XP_039499840.1|DSAN
OG0003798	LOC108008603|XP_016927971.2|DSUZ	LOC120458822|XP_039502565.1|DSAN
OG0003799	LOC108009967|XP_036669181.1|DSUZ	LOC120445612|XP_039482056.1|DSAN
OG0003800	LOC108021629|XP_016945926.1|DSUZ	LOC120457605|XP_039501050.1|DSAN
OG0003801	LOC108004613|XP_016923045.1|DSUZ	LOC120446540|XP_039483490.1|DSAN
OG0003802	LOC108019348|XP_016942660.1|DSUZ	LOC120444991|XP_039480959.1|DSAN
OG0003803	LOC108015477|XP_016937397.2|DSUZ	LOC120451797|XP_039491686.1|DSAN
OG0003804	LOC108015513|XP_016937468.1|DSUZ	LOC120443998|XP_039479410.1|DSAN
OG0003805	LOC108013612|XP_016935046.1|DSUZ	LOC120451238|XP_039490719.1|DSAN
OG0003806	LOC108020181|XP_036678459.1|DSUZ	LOC120458789|XP_039502505.1|DSAN
OG0003807	LOC118878848|XP_036677766.1|DSUZ, LOC108016424|XP_016938562.1|DSUZ	LOC120449331|XP_039487668.1|DSAN
OG0003808	LOC108015545|XP_036671766.1|DSUZ	LOC120448009|XP_039485658.1|DSAN
OG0003809	LOC108021656|XP_016945958.1|DSUZ	LOC120446418|XP_039483311.1|DSAN
OG0003810	LOC108009536|XP_016929460.1|DSUZ	LOC120444496|XP_039480140.1|DSAN
OG0003811	LOC108010139|XP_016930460.1|DSUZ	LOC120445754|XP_039482267.1|DSAN
OG0003812	LOC108013253|XP_016934496.1|DSUZ	LOC120444616|XP_039480385.1|DSAN
OG0003813	LOC108019414|XP_016942728.1|DSUZ	LOC120458893|XP_039502665.1|DSAN
OG0003814	LOC108014279|XP_016935812.1|DSUZ	LOC120458501|XP_039502102.1|DSAN
OG0003815	LOC108011996|XP_016932751.2|DSUZ	LOC120451651|XP_039491454.1|DSAN
OG0003816	LOC108021588|XP_016945866.1|DSUZ	LOC120444333|XP_039479823.1|DSAN
OG0003817	LOC108021389|XP_016945576.1|DSUZ	LOC120453559|XP_039494249.1|DSAN
OG0003818	LOC108004934|XP_016923525.1|DSUZ	LOC120446262|XP_039483069.1|DSAN
OG0003819	LOC108006120|XP_016925061.1|DSUZ	LOC120456627|XP_039499486.1|DSAN
OG0003820	LOC108005389|XP_036677100.1|DSUZ, LOC108011543|XP_036673173.1|DSUZ	LOC120453323|XP_039493914.1|DSAN
OG0003821	LOC108010075|XP_016930378.1|DSUZ	LOC120446254|XP_039483060.1|DSAN
OG0003822	LOC108019361|XP_016942673.1|DSUZ	LOC120450730|XP_039489783.1|DSAN
OG0003823	LOC108021204|XP_016945288.1|DSUZ	LOC120452171|XP_039492214.1|DSAN
OG0003824	LOC108013577|XP_016934997.1|DSUZ	LOC120445827|XP_039482381.1|DSAN
OG0003825	LOC108005258|XP_016923940.1|DSUZ	LOC120458120|XP_039501587.1|DSAN
OG0003826	LOC108010180|XP_016930515.1|DSUZ	LOC120452927|XP_039493333.1|DSAN
OG0003827	LOC108011848|XP_016932580.1|DSUZ	LOC120443792|XP_039479054.1|DSAN
OG0003828	LOC108020979|XP_016944923.1|DSUZ	LOC120443791|XP_039479052.1|DSAN
OG0003829	LOC108021735|XP_016946061.1|DSUZ	LOC120458663|XP_039502330.1|DSAN
OG0003830	LOC108008499|XP_016927856.1|DSUZ	LOC120457807|XP_039501237.1|DSAN
OG0003831	LOC108011350|XP_016931948.1|DSUZ	LOC120452207|XP_039492263.1|DSAN
OG0003832	LOC108020686|XP_016944546.1|DSUZ	LOC120458450|XP_039502030.1|DSAN
OG0003833	LOC108020994|XP_016944948.1|DSUZ	LOC120452695|XP_039492988.1|DSAN
OG0003834	LOC108020477|XP_016944301.1|DSUZ	LOC120444040|XP_039479479.1|DSAN
OG0003835	LOC108016046|XP_016938133.1|DSUZ	LOC120448769|XP_039486891.1|DSAN
OG0003836	LOC108020976|XP_016944915.1|DSUZ	LOC120446557|XP_039483509.1|DSAN
OG0003837	LOC108021243|XP_016945341.1|DSUZ	LOC120445875|XP_039482454.1|DSAN
OG0003838	LOC108012107|XP_016932880.1|DSUZ	LOC120455870|XP_039498280.1|DSAN
OG0003839	LOC108020605|XP_016944446.1|DSUZ	LOC120458578|XP_039502214.1|DSAN, LOC120453424|XP_039494061.1|DSAN
OG0003840	LOC108019721|XP_016943125.1|DSUZ	LOC120447579|XP_039484982.1|DSAN
OG0003841	LOC108021581|XP_016945856.1|DSUZ	LOC120446752|XP_039483827.1|DSAN
OG0003842	LOC108021073|XP_016945075.1|DSUZ	LOC120450028|XP_039488709.1|DSAN
OG0003843	LOC108020857|XP_016944738.1|DSUZ	LOC120444151|XP_039479662.1|DSAN
OG0003844	LOC108008263|XP_016927544.1|DSUZ	LOC120458558|XP_039502181.1|DSAN
OG0003845	LOC108021229|XP_016945319.1|DSUZ	LOC120443822|XP_039479097.1|DSAN
OG0003846	LOC108020563|XP_016944405.1|DSUZ	LOC120447146|XP_039484526.1|DSAN
OG0003847	LOC108021159|XP_016945226.1|DSUZ	LOC120453197|XP_039493709.1|DSAN
OG0003848	LOC108020095|XP_036674394.1|DSUZ	LOC120452663|XP_039492934.1|DSAN
OG0003849	LOC108009741|XP_016929817.1|DSUZ	LOC120443720|XP_039478902.1|DSAN
OG0003850	LOC108021632|XP_016945929.1|DSUZ	LOC120458052|XP_039501496.1|DSAN
OG0003851	LOC108010009|XP_016930290.1|DSUZ	LOC120447161|XP_039484548.1|DSAN
OG0003852	LOC108021475|XP_016945705.1|DSUZ	LOC120454953|XP_039496661.1|DSAN
OG0003853	LOC108017982|XP_016940810.1|DSUZ	LOC120446610|XP_039483584.1|DSAN
OG0003854	LOC108016835|XP_016939151.1|DSUZ	LOC120446137|XP_039482896.1|DSAN
OG0003855	LOC108007573|XP_036668742.1|DSUZ	LOC120447215|XP_039484664.1|DSAN
OG0003856	LOC108011043|XP_036676792.1|DSUZ	LOC120454997|XP_039496749.1|DSAN
OG0003857	LOC108020900|XP_016944806.1|DSUZ	LOC120444286|XP_039479739.1|DSAN
OG0003859	LOC108005540|XP_016924326.1|DSUZ	LOC120445145|XP_039481235.1|DSAN
OG0003860	LOC108010003|XP_016930280.1|DSUZ	LOC120446923|XP_039484099.1|DSAN
OG0003861	LOC108016551|XP_016938717.1|DSUZ	LOC120447181|XP_039484873.1|DSAN
OG0003862	LOC108007637|XP_036677324.1|DSUZ	LOC120446585|XP_039483553.1|DSAN
OG0003863	LOC108016245|XP_036678703.1|DSUZ	LOC120458090|XP_039501542.1|DSAN
OG0003864	LOC108005736|XP_016924556.1|DSUZ	LOC120458095|XP_039501557.1|DSAN
OG0003865	LOC108015443|XP_036675255.1|DSUZ	LOC120453049|XP_039493504.1|DSAN
OG0003866	LOC108021633|XP_016945930.1|DSUZ	LOC120457780|XP_039501210.1|DSAN
OG0003867	LOC108017433|XP_016939950.1|DSUZ	LOC120445605|XP_039482045.1|DSAN
OG0003868	LOC108021056|XP_016945052.2|DSUZ	LOC120450830|XP_039489950.1|DSAN
OG0003869	LOC108004685|XP_016923175.1|DSUZ	LOC120453464|XP_039494119.1|DSAN
OG0003870	LOC108013441|XP_036668712.1|DSUZ	LOC120444435|XP_039480020.1|DSAN
OG0003871	LOC108006313|XP_016925306.1|DSUZ	LOC120458590|XP_039502225.1|DSAN
OG0003872	LOC108009059|XP_016928554.1|DSUZ	LOC120446038|XP_039482736.1|DSAN
OG0003873	LOC108006100|XP_016925037.1|DSUZ	LOC120457757|XP_039501190.1|DSAN
OG0003874	LOC108020918|XP_016944827.1|DSUZ	LOC120457697|XP_039501127.1|DSAN
OG0003875	LOC108021286|XP_016945414.1|DSUZ	LOC120458679|XP_039502350.1|DSAN
OG0003876	LOC108021638|XP_016945935.1|DSUZ	LOC120454390|XP_039495578.1|DSAN
OG0003877	LOC108005483|XP_016924277.1|DSUZ	LOC120458107|XP_039501570.1|DSAN
OG0003878	LOC108021615|XP_016945904.1|DSUZ	LOC120445146|XP_039481238.1|DSAN
OG0003879	LOC108013124|XP_016934290.1|DSUZ	LOC120448690|XP_039486774.1|DSAN
OG0003880	LOC108011690|XP_036671535.1|DSUZ	LOC120449482|XP_039487892.1|DSAN
OG0003881	LOC108010189|XP_016930521.1|DSUZ	LOC120444506|XP_039480156.1|DSAN
OG0003883	LOC108019133|XP_016942364.1|DSUZ	LOC120456201|XP_039498815.1|DSAN
OG0003884	LOC108020047|XP_016943636.1|DSUZ	LOC120443702|XP_039478878.1|DSAN
OG0003885	LOC108007074|XP_016926171.1|DSUZ	LOC120454771|XP_039496198.1|DSAN
OG0003886	LOC108011592|XP_016932253.1|DSUZ	LOC120454755|XP_039496197.1|DSAN
OG0003887	LOC108021393|XP_016945579.2|DSUZ	LOC120446763|XP_039483837.1|DSAN
OG0003888	LOC108016073|XP_016938155.2|DSUZ	LOC120454692|XP_039496158.1|DSAN
OG0003889	LOC108021391|XP_016945577.1|DSUZ	LOC120447691|XP_039485158.1|DSAN
OG0003890	LOC108007070|XP_016926164.2|DSUZ	LOC120448257|XP_039486108.1|DSAN
OG0003891	LOC108021026|XP_016944996.1|DSUZ	LOC120458034|XP_039501475.1|DSAN
OG0003892	LOC108013521|XP_016934906.1|DSUZ	LOC120450139|XP_039488900.1|DSAN
OG0003893	LOC108020395|XP_016944160.1|DSUZ	LOC120446212|XP_039483001.1|DSAN
OG0003894	LOC108006664|XP_016925694.1|DSUZ, LOC108010850|XP_016931315.1|DSUZ	LOC120458626|XP_039502283.1|DSAN
OG0003895	LOC108008574|XP_016927937.1|DSUZ	LOC120445033|XP_039481053.1|DSAN
OG0003896	LOC108009939|XP_016930171.1|DSUZ	LOC120446083|XP_039482803.1|DSAN
OG0003897	LOC108009255|XP_016928927.1|DSUZ	LOC120446184|XP_039482960.1|DSAN
OG0003898	LOC108017943|XP_016940665.1|DSUZ	LOC120446711|XP_039483751.1|DSAN
OG0003899	LOC108020967|XP_016944905.1|DSUZ	LOC120454134|XP_039495128.1|DSAN
OG0003900	LOC108021170|XP_016945240.1|DSUZ	LOC120444144|XP_039479646.1|DSAN
OG0003901	LOC108020901|XP_016944807.1|DSUZ	LOC120444294|XP_039479752.1|DSAN
OG0003902	LOC108020231|XP_016943843.1|DSUZ	LOC120448668|XP_039486741.1|DSAN
OG0003903	LOC108011961|XP_016932708.1|DSUZ	LOC120444079|XP_039479532.1|DSAN
OG0003904	LOC108011959|XP_016932707.1|DSUZ	LOC120444078|XP_039479530.1|DSAN, LOC120444077|XP_039479529.1|DSAN
OG0003905	LOC108011489|XP_016932127.2|DSUZ	LOC120454403|XP_039495598.1|DSAN
OG0003906	LOC108008339|XP_016927657.1|DSUZ	LOC120446284|XP_039483107.1|DSAN
OG0003907	LOC108006399|XP_016925413.1|DSUZ	LOC120457953|XP_039501396.1|DSAN
OG0003908	LOC108012845|XP_016933803.1|DSUZ	LOC120454430|XP_039495658.1|DSAN
OG0003909	LOC108009752|XP_016929848.1|DSUZ	LOC120457734|XP_039501168.1|DSAN
OG0003910	LOC108006123|XP_036675127.1|DSUZ	LOC120453859|XP_039494698.1|DSAN
OG0003911	LOC108006187|XP_016925116.1|DSUZ	LOC120458198|XP_039501705.1|DSAN
OG0003912	LOC108008286|XP_016927579.1|DSUZ	LOC120458646|XP_039502309.1|DSAN
OG0003913	LOC108021208|XP_016945294.1|DSUZ	LOC120446513|XP_039483458.1|DSAN
OG0003914	LOC108021137|XP_016945184.1|DSUZ	LOC120447129|XP_039484500.1|DSAN
OG0003915	LOC108016624|XP_016938808.1|DSUZ	LOC120456734|XP_039499655.1|DSAN
OG0003916	LOC108004925|XP_016923515.1|DSUZ	LOC120445498|XP_039481883.1|DSAN
OG0003917	LOC108007238|XP_016926367.1|DSUZ	LOC120451887|XP_039491831.1|DSAN
OG0003918	LOC108021367|XP_016945547.1|DSUZ	LOC120452764|XP_039493121.1|DSAN
OG0003919	LOC108021495|XP_016945727.1|DSUZ	LOC120457049|XP_039500158.1|DSAN
OG0003920	LOC108010057|XP_016930358.1|DSUZ	LOC120445620|XP_039482067.1|DSAN
OG0003921	LOC108021115|XP_016945153.1|DSUZ	LOC120445391|XP_039481730.1|DSAN
OG0003922	LOC108016036|XP_016938122.1|DSUZ	LOC120457252|XP_039500623.1|DSAN
OG0003923	LOC108020345|XP_016944000.1|DSUZ	LOC120454825|XP_039496225.1|DSAN
OG0003924	LOC108019880|XP_016943440.1|DSUZ	LOC120446607|XP_039483581.1|DSAN
OG0003925	LOC108018646|XP_016941710.1|DSUZ	LOC120443984|XP_039479395.1|DSAN
OG0003926	LOC108016984|XP_016939424.1|DSUZ	LOC120453368|XP_039493979.1|DSAN
OG0003927	LOC108021356|XP_016945529.1|DSUZ	LOC120454915|XP_039496563.1|DSAN
OG0003928	LOC108005569|XP_016924361.1|DSUZ	LOC120454411|XP_039495617.1|DSAN
OG0003929	LOC108021181|XP_016945251.1|DSUZ	LOC120458423|XP_039501995.1|DSAN
OG0003930	LOC108021594|XP_016945875.1|DSUZ	LOC120458464|XP_039502053.1|DSAN
OG0003931	LOC108021027|XP_016944997.1|DSUZ	LOC120444115|XP_039479586.1|DSAN
