Orthogroup	DSUZ.longest_only	DSER.longest_only
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC110183789|XP_020807804.1|DSER
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC110186532|XP_020811390.1|DSER
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC110191056|XP_020817444.1|DSER
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC110188398|XP_020813781.1|DSER
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC110186643|XP_020811562.1|DSER
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC110184191|XP_020808276.1|DSER
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC110186949|XP_020811943.1|DSER
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC110191265|XP_020817719.1|DSER
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC110177361|XP_020799713.1|DSER
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC110184974|XP_020809286.1|DSER
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC110188713|XP_020814186.1|DSER
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC110183233|XP_020807107.1|DSER
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC110185775|XP_020810437.1|DSER
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC110186664|XP_020811588.1|DSER
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC110187635|XP_020812702.1|DSER
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC110187634|XP_020812701.1|DSER
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC110190854|XP_020817162.1|DSER
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC110176401|XP_020798395.1|DSER
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC110186527|XP_020811388.1|DSER
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC110176504|XP_020798537.1|DSER
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC110176467|XP_020798485.1|DSER
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC110185579|XP_020810171.1|DSER
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC110187814|XP_020812951.1|DSER
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC110186948|XP_020811942.1|DSER
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC110185432|XP_020809914.1|DSER
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC110191219|XP_020817645.1|DSER
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC110188008|XP_020813190.1|DSER
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC110188301|XP_020813665.1|DSER
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC110188302|XP_020813666.1|DSER
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC110188177|XP_020813406.1|DSER
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC110177241|XP_020799537.1|DSER
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC110190970|XP_020817319.1|DSER
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC110191872|XP_020818513.1|DSER
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC110186827|XP_020811774.1|DSER
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC110187706|XP_020812800.1|DSER
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC110189021|XP_020814641.1|DSER
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC110188240|XP_020813561.1|DSER
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC110188236|XP_020813554.1|DSER
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC110187656|XP_020812731.1|DSER
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC110189345|XP_020815049.1|DSER
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC110190831|XP_020817149.1|DSER
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC110186928|XP_020811913.1|DSER
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC110188440|XP_020813829.1|DSER
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC110181458|XP_020804864.1|DSER
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC110188350|XP_020813717.1|DSER
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC110186589|XP_020811470.1|DSER
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC110191036|XP_020817416.1|DSER
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC110191161|XP_020817578.1|DSER
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC110189060|XP_020814692.1|DSER
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC110189051|XP_020814680.1|DSER
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC110187271|XP_020812317.1|DSER
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC110189797|XP_020815682.1|DSER
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC110176528|XP_020798564.1|DSER
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC110186914|XP_020811894.1|DSER
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC110177201|XP_020799455.1|DSER
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC110177203|XP_020799457.1|DSER
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC110186999|XP_020812018.1|DSER
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC110189598|XP_020815390.1|DSER
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC110186430|XP_020811272.1|DSER
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC110186016|XP_020810711.1|DSER
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC110186405|XP_020811235.1|DSER
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC110187218|XP_020812277.1|DSER
OG0004781	LOC108010943|XP_036672649.1|DSUZ	LOC110186636|XP_020811554.1|DSER
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC110191380|XP_020817891.1|DSER
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC110180645|XP_020803998.1|DSER
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC110176633|XP_020798719.1|DSER
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC110176623|XP_020798707.1|DSER
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC110176625|XP_020798709.1|DSER
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC110176589|XP_020798663.1|DSER
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC110176597|XP_020798672.1|DSER
OG0004789	LOC108016047|XP_016938130.2|DSUZ	LOC110176599|XP_020798676.1|DSER
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC110176455|XP_020798466.1|DSER
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC110191388|XP_020817903.1|DSER
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC110188597|XP_020814018.1|DSER
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC110176520|XP_020798556.1|DSER
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC110183935|XP_020807959.1|DSER
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC110186552|XP_020811418.1|DSER
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC110186591|XP_020811472.1|DSER
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC110190032|XP_020815997.1|DSER
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC110186743|XP_020811667.1|DSER
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC110184042|XP_020808079.1|DSER
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC110191227|XP_020817652.1|DSER
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC110186585|XP_020811463.1|DSER
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC110177210|XP_020799487.1|DSER
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC110186669|XP_020811596.1|DSER
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC110188262|XP_020813670.1|DSER
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC110190665|XP_020816948.1|DSER
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC110182538|XP_020806245.1|DSER
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC110191101|XP_020817506.1|DSER
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC110188448|XP_020813835.1|DSER
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	LOC110177157|XP_020799401.1|DSER
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC110177184|XP_020799437.1|DSER
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC110184663|XP_020808925.1|DSER
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC110188904|XP_020814533.1|DSER
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC110191338|XP_020817841.1|DSER
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC110188323|XP_020813690.1|DSER
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC110181792|XP_020805331.1|DSER
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC110184389|XP_020808554.1|DSER
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC110184450|XP_020808648.1|DSER
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC110186427|XP_020811268.1|DSER
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC110191321|XP_020817803.1|DSER
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC110188591|XP_020814013.1|DSER
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC110176476|XP_020798496.1|DSER
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC110176412|XP_020798410.1|DSER
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC110191324|XP_020817810.1|DSER
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC110191325|XP_020817818.1|DSER
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC110185480|XP_020810013.1|DSER
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC110191033|XP_020817411.1|DSER
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC110187713|XP_020812809.1|DSER
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC110186417|XP_020811256.1|DSER
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC110191170|XP_020817589.1|DSER
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC110191406|XP_020817923.1|DSER
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC110184750|XP_020809039.1|DSER
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC110186489|XP_020811335.1|DSER
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC110177119|XP_020799324.1|DSER
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC110184772|XP_020809070.1|DSER
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC110184707|XP_020808986.1|DSER
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC110191102|XP_020817507.1|DSER
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC110176693|XP_020798783.1|DSER
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC110189028|XP_020814650.1|DSER
OG0004839	LOC108006461|XP_036674661.1|DSUZ	LOC110189012|XP_020814627.1|DSER
OG0004840	LOC108017596|XP_016940175.2|DSUZ	LOC110186170|XP_020810883.1|DSER
OG0004841	LOC108005364|XP_016924108.1|DSUZ	LOC110185777|XP_020810438.1|DSER
OG0004842	LOC108010731|XP_016931149.2|DSUZ	LOC110186540|XP_020811403.1|DSER
OG0004843	LOC108017511|XP_016940064.1|DSUZ	LOC110187834|XP_020812972.1|DSER
OG0004844	LOC108011984|XP_016932741.1|DSUZ	LOC110182617|XP_020806341.1|DSER
OG0004845	LOC108006946|XP_036675192.1|DSUZ	LOC110188379|XP_020813754.1|DSER
OG0004846	LOC108021151|XP_016945211.1|DSUZ	LOC110176969|XP_020799135.1|DSER
OG0004847	LOC108021150|XP_016945210.1|DSUZ	LOC110176968|XP_020799134.1|DSER
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	LOC110191016|XP_020817392.1|DSER
OG0004849	LOC108014560|XP_016936200.2|DSUZ	LOC110184983|XP_020809295.1|DSER
OG0004850	LOC108006588|XP_036674974.1|DSUZ	LOC110177183|XP_020799434.1|DSER
OG0004851	LOC108013978|XP_016935483.1|DSUZ	LOC110177153|XP_020799394.1|DSER
OG0004852	LOC108014234|XP_036675139.1|DSUZ	LOC110191797|XP_020818406.1|DSER
OG0004853	LOC108009130|XP_016928722.1|DSUZ	LOC110179338|XP_020802501.1|DSER
OG0004854	LOC108013232|XP_016934449.1|DSUZ	LOC110187503|XP_020812559.1|DSER
OG0004855	LOC108017059|XP_036671831.1|DSUZ	LOC110181264|XP_020804630.1|DSER
OG0004856	LOC108006854|XP_036670672.1|DSUZ	LOC110189121|XP_020814755.1|DSER
OG0004857	LOC108012324|XP_036670283.1|DSUZ	LOC110188890|XP_020814468.1|DSER
OG0004858	LOC108006869|XP_016925927.2|DSUZ	LOC110189090|XP_020814722.1|DSER
OG0004859	LOC108006816|XP_036671613.1|DSUZ	LOC110189063|XP_020814691.1|DSER
OG0004860	LOC108012391|XP_016933238.1|DSUZ	LOC110188854|XP_020814420.1|DSER
OG0004861	LOC108013035|XP_036672352.1|DSUZ	LOC110190440|XP_020816585.1|DSER
OG0004862	LOC108012947|XP_036671276.1|DSUZ	LOC110190563|XP_020816796.1|DSER
OG0004863	LOC108011449|XP_036671493.1|DSUZ	LOC110176141|XP_020798037.1|DSER
OG0004864	LOC108020208|XP_016943817.1|DSUZ	LOC110183562|XP_020807522.1|DSER
OG0004865	LOC108017460|XP_016939983.2|DSUZ	LOC110177324|XP_020799656.1|DSER
OG0004866	LOC108005877|XP_036671330.1|DSUZ	LOC110187494|XP_020812548.1|DSER
OG0004867	LOC108009219|XP_016928868.1|DSUZ	LOC110178393|XP_020801189.1|DSER
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	LOC110189540|XP_020815330.1|DSER
OG0004869	LOC108018056|XP_016940935.1|DSUZ	LOC110189729|XP_020815580.1|DSER
OG0004870	LOC108018187|XP_016941180.1|DSUZ	LOC110189269|XP_020814943.1|DSER
OG0004871	LOC108010056|XP_016930357.1|DSUZ	LOC110179352|XP_020802526.1|DSER
OG0004872	LOC108008371|XP_016927701.1|DSUZ	LOC110184041|XP_020808075.1|DSER
OG0004873	LOC108021252|XP_016945363.1|DSUZ	LOC110177042|XP_020799218.1|DSER
OG0004874	LOC108011766|XP_016932486.1|DSUZ	LOC110176547|XP_020798597.1|DSER
OG0004875	LOC108011217|XP_016931798.1|DSUZ	LOC110179460|XP_020802678.1|DSER
OG0004876	LOC108015344|XP_016937241.1|DSUZ	LOC110179578|XP_020802828.1|DSER
OG0004877	LOC108015425|XP_016937348.2|DSUZ	LOC110179016|XP_020802017.1|DSER
OG0004878	LOC108018210|XP_016941216.1|DSUZ	LOC110191892|XP_020818540.1|DSER
OG0004879	LOC108009159|XP_036669443.1|DSUZ	LOC110191611|XP_020818157.1|DSER
OG0004880	LOC108011062|XP_016931614.1|DSUZ	LOC110190184|XP_020816191.1|DSER
OG0004881	LOC108013290|XP_036671059.1|DSUZ	LOC110178783|XP_020801688.1|DSER
OG0004882	LOC108005773|XP_016924590.1|DSUZ	LOC110186790|XP_020811730.1|DSER
OG0004883	LOC108007178|XP_016926299.2|DSUZ	LOC110185317|XP_020809741.1|DSER
OG0004884	LOC108017978|XP_016940796.1|DSUZ	LOC110176883|XP_020799020.1|DSER
OG0004885	LOC108019866|XP_016943411.1|DSUZ	LOC110177645|XP_020800121.1|DSER
OG0004886	LOC108009203|XP_016928851.1|DSUZ	LOC110178516|XP_020801326.1|DSER
OG0004887	LOC108017824|XP_016940465.2|DSUZ	LOC110191592|XP_020818135.1|DSER
OG0004888	LOC108017987|XP_016940818.1|DSUZ	LOC110184106|XP_020808155.1|DSER
OG0004889	LOC108009511|XP_016929420.1|DSUZ	LOC110180690|XP_020804066.1|DSER
OG0004890	LOC108018231|XP_016941242.1|DSUZ	LOC110182540|XP_020806274.1|DSER
OG0004891	LOC108005184|XP_016923857.1|DSUZ	LOC110181537|XP_020804977.1|DSER
OG0004892	LOC108018196|XP_036669977.1|DSUZ	LOC110189536|XP_020815325.1|DSER
OG0004893	LOC108009165|XP_016928767.1|DSUZ	LOC110180818|XP_020804158.1|DSER
OG0004894	LOC108017781|XP_016940395.1|DSUZ	LOC110189383|XP_020815090.1|DSER
OG0004895	LOC108009847|XP_016930029.1|DSUZ	LOC110181104|XP_020804434.1|DSER
OG0004896	LOC108018131|XP_016941068.1|DSUZ	LOC110178457|XP_020801251.1|DSER
OG0004897	LOC108018158|XP_016941117.1|DSUZ	LOC110178497|XP_020801303.1|DSER
OG0004898	LOC108009320|XP_036669677.1|DSUZ	LOC110178008|XP_020800680.1|DSER
OG0004899	LOC108009305|XP_016929043.1|DSUZ	LOC110191466|XP_020817978.1|DSER
OG0004900	LOC108009964|XP_016930214.1|DSUZ	LOC110178002|XP_020800661.1|DSER
OG0004901	LOC108008326|XP_016927638.1|DSUZ	LOC110177987|XP_020800642.1|DSER
OG0004902	LOC108012394|XP_016933241.1|DSUZ	LOC110177579|XP_020800017.1|DSER
OG0004903	LOC108009426|XP_016929244.1|DSUZ	LOC110184403|XP_020808627.1|DSER
OG0004904	LOC108015751|XP_036673287.1|DSUZ	LOC110191308|XP_020817780.1|DSER
OG0004905	LOC108009825|XP_016929999.1|DSUZ	LOC110191580|XP_020818122.1|DSER
OG0004906	LOC108013337|XP_016934629.1|DSUZ	LOC110190799|XP_020817101.1|DSER
OG0004907	LOC108005775|XP_016924593.2|DSUZ	LOC110187105|XP_020812174.1|DSER
OG0004908	LOC108013506|XP_016934882.1|DSUZ	LOC110189997|XP_020815954.1|DSER
OG0004909	LOC108012883|XP_016933863.1|DSUZ	LOC110189838|XP_020815697.1|DSER
OG0004910	LOC108012882|XP_016933862.1|DSUZ	LOC110189961|XP_020815908.1|DSER
OG0004911	LOC108007182|XP_036670453.1|DSUZ	LOC110186773|XP_020811705.1|DSER
OG0004912	LOC108013338|XP_016934633.1|DSUZ	LOC110190804|XP_020817111.1|DSER
OG0004913	LOC108008541|XP_016927901.1|DSUZ	LOC110182911|XP_020806731.1|DSER
OG0004914	LOC108010117|XP_016930431.1|DSUZ	LOC110182905|XP_020806722.1|DSER
OG0004915	LOC108010134|XP_016930451.1|DSUZ	LOC110178700|XP_020801563.1|DSER
OG0004916	LOC108010247|XP_016930590.1|DSUZ	LOC110188351|XP_020813758.1|DSER
OG0004917	LOC108012979|XP_016934033.1|DSUZ	LOC110190793|XP_020817092.1|DSER
OG0004918	LOC108012977|XP_016934030.1|DSUZ	LOC110190791|XP_020817088.1|DSER
OG0004919	LOC108010796|XP_016931214.1|DSUZ	LOC110186253|XP_020810993.1|DSER
OG0004920	LOC108012366|XP_016933209.1|DSUZ	LOC110189933|XP_020815876.1|DSER
OG0004921	LOC108005902|XP_016924787.1|DSUZ	LOC110190347|XP_020816406.1|DSER
OG0004922	LOC108012243|XP_036672396.1|DSUZ	LOC110190340|XP_020816398.1|DSER
OG0004923	LOC108020040|XP_016943622.1|DSUZ	LOC110183580|XP_020807550.1|DSER
OG0004924	LOC108012810|XP_016933738.1|DSUZ	LOC110184789|XP_020809087.1|DSER
OG0004925	LOC108013569|XP_016934980.1|DSUZ	LOC110178615|XP_020801459.1|DSER
OG0004926	LOC108012523|XP_016933426.1|DSUZ	LOC110178777|XP_020801678.1|DSER
OG0004927	LOC108012887|XP_036670902.1|DSUZ	LOC110190462|XP_020816622.1|DSER
OG0004928	LOC108018037|XP_036669746.1|DSUZ	LOC110184115|XP_020808170.1|DSER
OG0004929	LOC108012802|XP_016933728.1|DSUZ	LOC110184494|XP_020808707.1|DSER
OG0004930	LOC108009112|XP_016928672.1|DSUZ	LOC110178232|XP_020800941.1|DSER
OG0004931	LOC108008379|XP_016927711.1|DSUZ	LOC110182865|XP_020806667.1|DSER
OG0004932	LOC108013046|XP_016934146.1|DSUZ	LOC110178806|XP_020801720.1|DSER
OG0004933	LOC108017962|XP_016940721.1|DSUZ	LOC110187091|XP_020812192.1|DSER
OG0004934	LOC108008426|XP_016927764.1|DSUZ	LOC110191521|XP_020818048.1|DSER
OG0004935	LOC108018036|XP_016940902.1|DSUZ	LOC110189712|XP_020815560.1|DSER
OG0004936	LOC108005880|XP_036672418.1|DSUZ	LOC110190084|XP_020816048.1|DSER
OG0004937	LOC108013567|XP_036670958.1|DSUZ	LOC110184711|XP_020808990.1|DSER
OG0004938	LOC108006841|XP_016925880.2|DSUZ	LOC110189115|XP_020814748.1|DSER
OG0004939	LOC108020447|XP_036672459.1|DSUZ, LOC118877327|XP_036671510.1|DSUZ	LOC110190178|XP_020816185.1|DSER
OG0004940	LOC108005713|XP_036671524.1|DSUZ, LOC108017020|XP_036672468.1|DSUZ	LOC110190152|XP_020816148.1|DSER
OG0004941	LOC108007480|XP_036671153.1|DSUZ	LOC110190521|XP_020816714.1|DSER
OG0004942	LOC108005875|XP_016924744.1|DSUZ	LOC110176204|XP_020798124.1|DSER
OG0004943	LOC108013279|XP_016934539.1|DSUZ	LOC110190469|XP_020816637.1|DSER
OG0004944	LOC108013601|XP_016935027.1|DSUZ	LOC110188817|XP_020814356.1|DSER
OG0004945	LOC108017790|XP_016940422.1|DSUZ	LOC110189775|XP_020815658.1|DSER
OG0004946	LOC108006916|XP_016926005.2|DSUZ	LOC110190203|XP_020816212.1|DSER
OG0004947	LOC108013527|XP_016934912.1|DSUZ	LOC110177611|XP_020800069.1|DSER
OG0004948	LOC108013502|XP_016934877.1|DSUZ	LOC110177633|XP_020800106.1|DSER
OG0004949	LOC108013501|XP_016934876.1|DSUZ	LOC110177566|XP_020799997.1|DSER
OG0004950	LOC108012933|XP_016933957.1|DSUZ	LOC110178790|XP_020801702.1|DSER
OG0004951	LOC108017496|XP_016940037.1|DSUZ	LOC110188669|XP_020814125.1|DSER
OG0004952	LOC108013592|XP_016935010.1|DSUZ	LOC110187300|XP_020812350.1|DSER
OG0004953	LOC118877213|XP_036670481.1|DSUZ	LOC110190588|XP_020816840.1|DSER
OG0004954	LOC108007486|XP_016926657.2|DSUZ	LOC110190547|XP_020816756.1|DSER
OG0004955	LOC108012486|XP_016933384.1|DSUZ	LOC110178750|XP_020801641.1|DSER
OG0004956	LOC108009401|XP_016929209.1|DSUZ	LOC110178010|XP_020800682.1|DSER
OG0004957	LOC108007094|XP_036670862.1|DSUZ	LOC110182785|XP_020806570.1|DSER
OG0004958	LOC108012984|XP_016934043.1|DSUZ	LOC110187255|XP_020812307.1|DSER
OG0004959	LOC108012986|XP_016934045.1|DSUZ	LOC110187179|XP_020812240.1|DSER
OG0004960	LOC108012983|XP_016934038.1|DSUZ	LOC110186890|XP_020811852.1|DSER
OG0004961	LOC108008407|XP_016927742.1|DSUZ	LOC110189392|XP_020815100.1|DSER
OG0004962	LOC108013076|XP_016934185.1|DSUZ	LOC110190171|XP_020816177.1|DSER
OG0004963	LOC108015807|XP_036670567.1|DSUZ	LOC110185186|XP_020809562.1|DSER
OG0004964	LOC108013268|XP_016934518.1|DSUZ	LOC110190501|XP_020816676.1|DSER
OG0004965	LOC108005783|XP_016924601.1|DSUZ	LOC110190818|XP_020817129.1|DSER
OG0004966	LOC108005908|XP_036670930.1|DSUZ	LOC110190817|XP_020817127.1|DSER
OG0004967	LOC108017793|XP_016940426.1|DSUZ	LOC110189731|XP_020815584.1|DSER
OG0004968	LOC118877357|XP_036671708.1|DSUZ	LOC110189953|XP_020815901.1|DSER
OG0004969	LOC108017784|XP_016940414.1|DSUZ	LOC110178529|XP_020801344.1|DSER
OG0004970	LOC108020199|XP_036671723.1|DSUZ	LOC110190121|XP_020816098.1|DSER
OG0004971	LOC108020209|XP_036670981.1|DSUZ	LOC110190122|XP_020816099.1|DSER
OG0004972	LOC108005786|XP_016924605.1|DSUZ	LOC110190585|XP_020816837.1|DSER
OG0004973	LOC108012855|XP_016933810.1|DSUZ	LOC110178748|XP_020801639.1|DSER
OG0004974	LOC108013455|XP_016934820.1|DSUZ	LOC110187466|XP_020812515.1|DSER
OG0004975	LOC108020058|XP_016943645.1|DSUZ	LOC110183583|XP_020807555.1|DSER
OG0004976	LOC108011836|XP_016932563.1|DSUZ	LOC110183665|XP_020807656.1|DSER
OG0004977	LOC108008365|XP_016927691.1|DSUZ	LOC110176889|XP_020799033.1|DSER
OG0004978	LOC108017989|XP_016940820.1|DSUZ	LOC110189706|XP_020815539.1|DSER
OG0004979	LOC108012794|XP_016933717.1|DSUZ	LOC110190752|XP_020817033.1|DSER
OG0004980	LOC108005674|XP_016924487.1|DSUZ	LOC110176220|XP_020798158.1|DSER
OG0004981	LOC108020714|XP_016944571.2|DSUZ, LOC108020757|XP_016944624.2|DSUZ	LOC110185310|XP_020809723.1|DSER
OG0004982	LOC108020738|XP_016944603.2|DSUZ, LOC108020737|XP_036671373.1|DSUZ	LOC110185289|XP_020809697.1|DSER
OG0004983	LOC108013532|XP_016934918.1|DSUZ	LOC110190474|XP_020816643.1|DSER
OG0004984	LOC108013590|XP_016935006.1|DSUZ	LOC110178739|XP_020801626.1|DSER
OG0004985	LOC108012821|XP_016933754.1|DSUZ	LOC110190903|XP_020817222.1|DSER
OG0004986	LOC108010522|XP_016930887.2|DSUZ	LOC110178945|XP_020801903.1|DSER
OG0004987	LOC108006666|XP_036672385.1|DSUZ	LOC110190291|XP_020816329.1|DSER
OG0004988	LOC108012823|XP_016933757.1|DSUZ	LOC110190904|XP_020817224.1|DSER
OG0004989	LOC108006675|XP_036671381.1|DSUZ	LOC110190292|XP_020816335.1|DSER
OG0004990	LOC108008960|XP_016928360.1|DSUZ	LOC110179241|XP_020802353.1|DSER
OG0004991	LOC108009102|XP_016928655.1|DSUZ	LOC110177831|XP_020800434.1|DSER
OG0004992	LOC108009105|XP_036669175.1|DSUZ	LOC110177832|XP_020800436.1|DSER
OG0004993	LOC108012916|XP_016933928.1|DSUZ	LOC110181266|XP_020804631.1|DSER
OG0004994	LOC108007080|XP_036672133.1|DSUZ	LOC110186919|XP_020811904.1|DSER
OG0004995	LOC108011852|XP_036672346.1|DSUZ	LOC110183723|XP_020807730.1|DSER
OG0004996	LOC108013283|XP_016934545.1|DSUZ	LOC110190594|XP_020816846.1|DSER
OG0004997	LOC108008292|XP_016927593.1|DSUZ	LOC110188928|XP_020814512.1|DSER
OG0004998	LOC108017994|XP_016940831.1|DSUZ	LOC110177823|XP_020800372.1|DSER
OG0004999	LOC108014471|XP_016936084.2|DSUZ	LOC110189101|XP_020814737.1|DSER
