Orthogroup	DSUZ.longest_only	DMAU.longest_only
OG0003498	LOC108011877|XP_036677586.1|DSUZ	LOC117141680|XP_033161167.1|DMAU
OG0003499	LOC108015846|XP_036673010.1|DSUZ	LOC117143465|XP_033164067.1|DMAU
OG0003500	LOC108008820|XP_016928219.1|DSUZ	LOC117142621|XP_033162603.1|DMAU
OG0003501	LOC108014913|XP_016936621.1|DSUZ, LOC118877592|XP_036672766.1|DSUZ	LOC117143132|XP_033163514.1|DMAU
OG0003502	LOC108010941|XP_036673190.1|DSUZ	LOC117145570|XP_033167166.1|DMAU
OG0003503	LOC108007606|XP_016926800.2|DSUZ	LOC117142618|XP_033162594.1|DMAU
OG0003504	LOC108006419|XP_016925433.2|DSUZ	LOC117143278|XP_033163748.1|DMAU
OG0003505	LOC108015642|XP_036672896.1|DSUZ, LOC118876765|XP_036674760.1|DSUZ	LOC117144791|XP_033166059.1|DMAU
OG0003506	LOC108014358|XP_036674928.1|DSUZ	LOC117143855|XP_033164608.1|DMAU
OG0003507	LOC108011007|XP_036673988.1|DSUZ	LOC117144475|XP_033165538.1|DMAU
OG0003508	LOC108012872|XP_016933850.1|DSUZ	LOC117139444|XP_033157640.1|DMAU
OG0003509	LOC108020521|XP_016944355.2|DSUZ	LOC117143189|XP_033163616.1|DMAU
OG0003510	LOC108011898|XP_036674150.1|DSUZ	LOC117142276|XP_033162047.1|DMAU
OG0003511	LOC108011888|XP_036674720.1|DSUZ	LOC117142596|XP_033162562.1|DMAU
OG0003512	LOC108007409|XP_036674509.1|DSUZ	LOC117145175|XP_033166615.1|DMAU
OG0003513	LOC108014866|XP_016936571.2|DSUZ	LOC117143474|XP_033164079.1|DMAU
OG0003514	LOC108010920|XP_016931409.2|DSUZ	LOC117144924|XP_033166266.1|DMAU
OG0003515	LOC108008327|XP_016927641.1|DSUZ	LOC117135767|XP_033152124.1|DMAU
OG0003516	LOC108014231|XP_036674135.1|DSUZ, LOC108014905|XP_036672551.1|DSUZ	LOC117143211|XP_033163648.1|DMAU
OG0003517	LOC108015659|XP_036673774.1|DSUZ	LOC117144469|XP_033165525.1|DMAU
OG0003518	LOC108014239|XP_016935763.2|DSUZ	LOC117144991|XP_033166353.1|DMAU
OG0003519	LOC108013350|XP_016934651.1|DSUZ	LOC117139094|XP_033157113.1|DMAU
OG0003520	LOC108013332|XP_016934621.1|DSUZ	LOC117141020|XP_033160185.1|DMAU
OG0003521	LOC108013347|XP_016934647.2|DSUZ, LOC108019456|XP_016942773.2|DSUZ	LOC117142074|XP_033161844.1|DMAU
OG0003522	LOC108008472|XP_016927817.1|DSUZ	LOC117137485|XP_033154855.1|DMAU
OG0003523	LOC108021675|XP_016945983.1|DSUZ	LOC117150957|XP_033174027.1|DMAU
OG0003524	LOC108016733|XP_016938953.1|DSUZ	LOC117148943|XP_033172559.1|DMAU
OG0003525	LOC108009091|XP_016928637.1|DSUZ	LOC117136094|XP_033152664.1|DMAU
OG0003526	LOC108012045|XP_016932813.2|DSUZ	LOC117143473|XP_033164078.1|DMAU
OG0003527	LOC108018008|XP_016940852.1|DSUZ	LOC117136653|XP_033153540.1|DMAU
OG0003529	LOC108021398|XP_016945587.1|DSUZ	LOC117135222|XP_033151229.1|DMAU
OG0003530	LOC108006835|XP_016925872.1|DSUZ	LOC117139308|XP_033157443.1|DMAU
OG0003531	LOC108012038|XP_016932807.1|DSUZ, LOC108006778|XP_016925818.2|DSUZ	LOC117145649|XP_033167269.1|DMAU
OG0003532	LOC108013315|XP_016934597.1|DSUZ	LOC117141885|XP_033161470.1|DMAU
OG0003533	LOC108012450|XP_016933308.1|DSUZ	LOC117140062|XP_033158698.1|DMAU
OG0003534	LOC108013217|XP_016934432.1|DSUZ	LOC117140772|XP_033159747.1|DMAU
OG0003535	LOC108013101|XP_016934236.1|DSUZ	LOC117141761|XP_033161278.1|DMAU
OG0003536	LOC108018157|XP_016941113.1|DSUZ	LOC117138163|XP_033155934.1|DMAU
OG0003537	LOC108008566|XP_016927925.1|DSUZ	LOC117136751|XP_033153674.1|DMAU
OG0003538	LOC108019876|XP_016943435.1|DSUZ	LOC117136641|XP_033153524.1|DMAU
OG0003539	LOC108018063|XP_016940948.1|DSUZ	LOC117136085|XP_033152649.1|DMAU
OG0003540	LOC108013474|XP_016934845.1|DSUZ	LOC117139745|XP_033158196.1|DMAU
OG0003541	LOC108015761|XP_016937789.1|DSUZ	LOC117142348|XP_033162158.1|DMAU
OG0003542	LOC108019748|XP_016943176.1|DSUZ	LOC117138651|XP_033156769.1|DMAU
OG0003543	LOC108015249|XP_016937090.1|DSUZ	LOC117148408|XP_033171667.1|DMAU
OG0003544	LOC108005772|XP_016924589.1|DSUZ	LOC117140660|XP_033159595.1|DMAU
OG0003545	LOC108007450|XP_016926604.2|DSUZ	LOC117140480|XP_033159321.1|DMAU
OG0003546	LOC108014034|XP_016935539.2|DSUZ	LOC117139402|XP_033157561.1|DMAU
OG0003547	LOC108009582|XP_016929538.1|DSUZ	LOC117138635|XP_033156738.1|DMAU
OG0003548	LOC108009813|XP_016929979.1|DSUZ	LOC117137921|XP_033155560.1|DMAU
OG0003549	LOC108009968|XP_016930219.1|DSUZ	LOC117136774|XP_033153713.1|DMAU
OG0003550	LOC108009319|XP_016929076.1|DSUZ	LOC117138451|XP_033156465.1|DMAU
OG0003551	LOC108009738|XP_016929810.1|DSUZ	LOC117136858|XP_033153848.1|DMAU
OG0003552	LOC108009306|XP_016929046.1|DSUZ	LOC117138128|XP_033155884.1|DMAU
OG0003553	LOC108009803|XP_016929964.1|DSUZ	LOC117136931|XP_033153963.1|DMAU
OG0003554	LOC108005639|XP_016924442.2|DSUZ	LOC117141345|XP_033160639.1|DMAU
OG0003555	LOC108007133|XP_036671213.1|DSUZ	LOC117141269|XP_033160530.1|DMAU
OG0003556	LOC108013110|XP_036670646.1|DSUZ	LOC117139805|XP_033158319.1|DMAU
OG0003557	LOC108013517|XP_016934901.1|DSUZ	LOC117139811|XP_033158332.1|DMAU
OG0003558	LOC108007109|XP_036670533.1|DSUZ	LOC117139001|XP_033156980.1|DMAU
OG0003559	LOC108013241|XP_036670649.1|DSUZ	LOC117139282|XP_033157400.1|DMAU
OG0003560	LOC108005774|XP_016924591.1|DSUZ	LOC117141098|XP_033160305.1|DMAU
OG0003561	LOC108009998|XP_016930273.1|DSUZ	LOC117137628|XP_033155050.1|DMAU
OG0003562	LOC108010002|XP_016930279.1|DSUZ	LOC117136791|XP_033153738.1|DMAU
OG0003563	LOC108014143|XP_016935663.1|DSUZ	LOC117143110|XP_033163483.1|DMAU
OG0003564	LOC108005896|XP_016924779.1|DSUZ	LOC117140348|XP_033159089.1|DMAU
OG0003565	LOC108007117|XP_016926209.1|DSUZ	LOC117140241|XP_033158934.1|DMAU
OG0003566	LOC108010559|XP_036674238.1|DSUZ	LOC117143040|XP_033163368.1|DMAU
OG0003567	LOC108009781|XP_016929909.1|DSUZ	LOC117136326|XP_033153071.1|DMAU
OG0003568	LOC108009396|XP_016929197.1|DSUZ	LOC117135565|XP_033151763.1|DMAU
OG0003569	LOC108013342|XP_016934637.2|DSUZ	LOC117140136|XP_033158793.1|DMAU
OG0003570	LOC108018059|XP_016940940.1|DSUZ	LOC117138581|XP_033156647.1|DMAU
OG0003571	LOC108020187|XP_036672087.1|DSUZ	LOC117140695|XP_033159648.1|DMAU
OG0003572	LOC108010036|XP_016930331.1|DSUZ	LOC117136604|XP_033153478.1|DMAU
OG0003573	LOC108017792|XP_016940425.1|DSUZ	LOC117135820|XP_033152219.1|DMAU
OG0003574	LOC108014466|XP_016936078.1|DSUZ	LOC117139243|XP_033157344.1|DMAU
OG0003575	LOC108014659|XP_016936310.2|DSUZ	LOC117139962|XP_033158552.1|DMAU
OG0003576	LOC108013505|XP_016934881.1|DSUZ	LOC117140662|XP_033159597.1|DMAU
OG0003577	LOC108011450|XP_016932083.1|DSUZ	LOC117141880|XP_033161460.1|DMAU
OG0003578	LOC108005871|XP_016924737.1|DSUZ	LOC117141076|XP_033160265.1|DMAU
OG0003579	LOC108009368|XP_016929161.1|DSUZ	LOC117135883|XP_033152320.1|DMAU
OG0003580	LOC108009850|XP_016930036.1|DSUZ	LOC117135424|XP_033151470.1|DMAU
OG0003581	LOC108013039|XP_036670250.1|DSUZ	LOC117142111|XP_033161898.1|DMAU
OG0003582	LOC108013410|XP_016934757.1|DSUZ	LOC117141725|XP_033161234.1|DMAU
OG0003583	LOC108009949|XP_016930185.1|DSUZ	LOC117136213|XP_033152872.1|DMAU
OG0003584	LOC108009742|XP_016929818.1|DSUZ	LOC117138464|XP_033156481.1|DMAU
OG0003585	LOC108019386|XP_036672191.1|DSUZ	LOC117140161|XP_033158825.1|DMAU
OG0003586	LOC108020341|XP_016943984.1|DSUZ	LOC117146302|XP_033168229.1|DMAU
OG0003587	LOC108007053|XP_016926152.1|DSUZ	LOC117150925|XP_033173981.1|DMAU
OG0003588	LOC108014882|XP_036672671.1|DSUZ	LOC117142982|XP_033163224.1|DMAU
OG0003589	LOC108008988|XP_016928420.2|DSUZ	LOC117137034|XP_033154130.1|DMAU
OG0003590	LOC108012875|XP_016933852.1|DSUZ	LOC117139448|XP_033157646.1|DMAU
OG0003591	LOC108013322|XP_016934607.1|DSUZ	LOC117140063|XP_033158699.1|DMAU
OG0003592	LOC108011739|XP_036670951.1|DSUZ	LOC117141015|XP_033160166.1|DMAU
OG0003593	LOC108006852|XP_036671122.1|DSUZ	LOC117140261|XP_033158957.1|DMAU
OG0003594	LOC108005782|XP_016924600.1|DSUZ	LOC117141670|XP_033161156.1|DMAU
OG0003595	LOC108017773|XP_016940382.1|DSUZ	LOC117136953|XP_033153993.1|DMAU
OG0003596	LOC108017997|XP_016940834.1|DSUZ	LOC117136176|XP_033152809.1|DMAU
OG0003597	LOC108018156|XP_016941112.1|DSUZ	LOC117138160|XP_033155928.1|DMAU
OG0003598	LOC108020203|XP_016943801.1|DSUZ	LOC117140815|XP_033159811.1|DMAU
OG0003599	LOC108017694|XP_016940295.1|DSUZ	LOC117136408|XP_033153203.1|DMAU
OG0003600	LOC108012342|XP_016933159.1|DSUZ	LOC117139737|XP_033158169.1|DMAU
OG0003601	LOC108010276|XP_016930628.1|DSUZ	LOC117137461|XP_033154796.1|DMAU
OG0003602	LOC108009660|XP_016929671.1|DSUZ	LOC117136417|XP_033153217.1|DMAU
OG0003603	LOC108012714|XP_016933631.1|DSUZ	LOC117141200|XP_033160442.1|DMAU
OG0003604	LOC108021227|XP_016945317.1|DSUZ	LOC117151026|XP_033174126.1|DMAU
OG0003605	LOC108014249|XP_016935775.2|DSUZ	LOC117144415|XP_033165447.1|DMAU
OG0003606	LOC108009492|XP_016929373.1|DSUZ	LOC117136285|XP_033153011.1|DMAU
OG0003607	LOC108010144|XP_016930467.1|DSUZ	LOC117135889|XP_033152327.1|DMAU
OG0003608	LOC108012470|XP_016933351.1|DSUZ	LOC117141184|XP_033160413.1|DMAU
OG0003609	LOC108010049|XP_016930348.1|DSUZ	LOC117136807|XP_033153763.1|DMAU
OG0003610	LOC108018641|XP_016941701.2|DSUZ	LOC117140294|XP_033159022.1|DMAU
OG0003611	LOC108012996|XP_016934058.1|DSUZ	LOC117140918|XP_033159993.1|DMAU
OG0003612	LOC108008558|XP_016927918.1|DSUZ	LOC117137947|XP_033155600.1|DMAU
OG0003613	LOC108017923|XP_016940586.1|DSUZ	LOC117136657|XP_033153549.1|DMAU
OG0003614	LOC108017924|XP_016940587.1|DSUZ	LOC117136658|XP_033153550.1|DMAU
OG0003615	LOC108009031|XP_016928492.1|DSUZ	LOC117138550|XP_033156600.1|DMAU
OG0003616	LOC108008395|XP_016927728.1|DSUZ	LOC117135998|XP_033152504.1|DMAU
OG0003617	LOC108009348|XP_016929128.1|DSUZ	LOC117135870|XP_033152296.1|DMAU
OG0003618	LOC108009347|XP_016929126.1|DSUZ	LOC117135869|XP_033152294.1|DMAU
OG0003619	LOC108017771|XP_016940380.1|DSUZ	LOC117135690|XP_033151983.1|DMAU
OG0003620	LOC108010112|XP_016930422.1|DSUZ	LOC117137359|XP_033154651.1|DMAU
OG0003621	LOC108012953|XP_016933984.1|DSUZ	LOC117139730|XP_033158158.1|DMAU
OG0003622	LOC108012952|XP_016933978.2|DSUZ	LOC117139728|XP_033158155.1|DMAU
OG0003623	LOC108019740|XP_016943162.1|DSUZ	LOC117135943|XP_033152415.1|DMAU
OG0003624	LOC108009453|XP_016929310.1|DSUZ	LOC117138406|XP_033156375.1|DMAU
OG0003625	LOC108018122|XP_016941050.1|DSUZ	LOC117136655|XP_033153546.1|DMAU
OG0003626	LOC108018200|XP_016941205.1|DSUZ	LOC117137849|XP_033155448.1|DMAU
OG0003627	LOC108019883|XP_016943445.1|DSUZ	LOC117136634|XP_033153516.1|DMAU
OG0003628	LOC108009908|XP_016930121.1|DSUZ	LOC117137927|XP_033155569.1|DMAU
OG0003629	LOC108008670|XP_016928053.1|DSUZ	LOC117136465|XP_033153287.1|DMAU
OG0003630	LOC108008383|XP_016927715.1|DSUZ	LOC117136186|XP_033152822.1|DMAU
OG0003631	LOC108010676|XP_016931069.2|DSUZ	LOC117139397|XP_033157555.1|DMAU
OG0003632	LOC108012782|XP_016933705.1|DSUZ	LOC117140373|XP_033159129.1|DMAU
OG0003633	LOC108019818|XP_016943321.1|DSUZ	LOC117137763|XP_033155273.1|DMAU
OG0003634	LOC108012364|XP_016933208.1|DSUZ	LOC117140633|XP_033159549.1|DMAU
OG0003635	LOC108010950|XP_036671348.1|DSUZ	LOC117140176|XP_033158842.1|DMAU
OG0003636	LOC108009855|XP_016930042.1|DSUZ	LOC117136534|XP_033153374.1|DMAU
OG0003637	LOC108019793|XP_016943281.1|DSUZ	LOC117138308|XP_033156203.1|DMAU
OG0003638	LOC108005844|XP_016924681.2|DSUZ	LOC117139443|XP_033157638.1|DMAU
OG0003639	LOC108009116|XP_016928681.1|DSUZ	LOC117139987|XP_033158588.1|DMAU
OG0003640	LOC108018099|XP_016941001.1|DSUZ	LOC117135435|XP_033151490.1|DMAU
OG0003641	LOC108008725|XP_016928113.1|DSUZ	LOC117137833|XP_033155413.1|DMAU
OG0003642	LOC108019905|XP_036670212.1|DSUZ	LOC117137992|XP_033155668.1|DMAU
OG0003643	LOC108008707|XP_016928092.1|DSUZ	LOC117137363|XP_033154655.1|DMAU
OG0003644	LOC108009876|XP_016930069.1|DSUZ	LOC117136368|XP_033153140.1|DMAU
OG0003645	LOC108012507|XP_016933406.1|DSUZ	LOC117139162|XP_033157212.1|DMAU
OG0003646	LOC108012402|XP_016933251.1|DSUZ	LOC117140647|XP_033159578.1|DMAU
OG0003647	LOC108013556|XP_016934958.1|DSUZ	LOC117141897|XP_033161489.1|DMAU
OG0003648	LOC108020960|XP_016944895.1|DSUZ	LOC117139010|XP_033156998.1|DMAU
OG0003649	LOC108006625|XP_016925639.2|DSUZ	LOC117143206|XP_033163642.1|DMAU
OG0003650	LOC108018910|XP_016941991.1|DSUZ	LOC117147374|XP_033170134.1|DMAU
OG0003651	LOC108019311|XP_016942621.2|DSUZ	LOC117142775|XP_033162854.1|DMAU
OG0003652	LOC108007280|XP_016926408.1|DSUZ	LOC117141422|XP_033160742.1|DMAU
OG0003653	LOC108005907|XP_016924802.1|DSUZ	LOC117141156|XP_033160386.1|DMAU
OG0003654	LOC108006871|XP_016925932.1|DSUZ	LOC117142038|XP_033161799.1|DMAU
OG0003655	LOC108021063|XP_016945061.1|DSUZ	LOC117136530|XP_033153406.1|DMAU
OG0003656	LOC108016225|XP_036670854.1|DSUZ	LOC117139384|XP_033157536.1|DMAU
OG0003657	LOC108012655|XP_016933571.1|DSUZ	LOC117141125|XP_033160340.1|DMAU
OG0003658	LOC108017474|XP_016940007.2|DSUZ	LOC117145358|XP_033166871.1|DMAU
OG0003659	LOC108005536|XP_036671349.1|DSUZ	LOC117141165|XP_033160393.1|DMAU
OG0003660	LOC108012923|XP_016933937.1|DSUZ	LOC117141631|XP_033161062.1|DMAU
OG0003661	LOC108013252|XP_016934492.1|DSUZ	LOC117139788|XP_033158293.1|DMAU
OG0003662	LOC108013100|XP_016934235.1|DSUZ	LOC117139971|XP_033158563.1|DMAU
OG0003663	LOC108011412|XP_036671771.1|DSUZ	LOC117141881|XP_033161463.1|DMAU
OG0003664	LOC108011413|XP_036670959.1|DSUZ	LOC117141396|XP_033160704.1|DMAU
OG0003665	LOC108008530|XP_016927890.1|DSUZ	LOC117137714|XP_033155178.1|DMAU
OG0003666	LOC108018192|XP_016941191.1|DSUZ	LOC117138093|XP_033155834.1|DMAU
OG0003667	LOC108007154|XP_016926246.2|DSUZ	LOC117140855|XP_033159873.1|DMAU
OG0003668	LOC108019397|XP_036677780.1|DSUZ	LOC117135549|XP_033151734.1|DMAU
OG0003669	LOC108008606|XP_016927974.1|DSUZ	LOC117137700|XP_033155160.1|DMAU
OG0003670	LOC108008605|XP_016927973.1|DSUZ	LOC117137698|XP_033155159.1|DMAU
OG0003671	LOC108009461|XP_016929320.1|DSUZ	LOC117135537|XP_033151707.1|DMAU
OG0003672	LOC108007902|XP_016927159.1|DSUZ	LOC117144253|XP_033165223.1|DMAU
OG0003673	LOC108009783|XP_016929910.1|DSUZ	LOC117136278|XP_033153001.1|DMAU
OG0003674	LOC108009202|XP_016928849.1|DSUZ	LOC117137734|XP_033155205.1|DMAU
OG0003675	LOC108019722|XP_016943126.1|DSUZ	LOC117137591|XP_033154993.1|DMAU
OG0003676	LOC108019720|XP_016943121.1|DSUZ	LOC117137588|XP_033154987.1|DMAU
OG0003677	LOC108017580|XP_036671621.1|DSUZ	LOC117139409|XP_033157577.1|DMAU
OG0003678	LOC108011857|XP_036670745.1|DSUZ	LOC117139601|XP_033157923.1|DMAU
OG0003679	LOC108011834|XP_016932561.1|DSUZ	LOC117141005|XP_033160151.1|DMAU
OG0003680	LOC108008316|XP_016927623.1|DSUZ	LOC117135888|XP_033152326.1|DMAU
OG0003681	LOC108018214|XP_016941221.1|DSUZ	LOC117136622|XP_033153501.1|DMAU
OG0003682	LOC108018397|XP_016941441.2|DSUZ	LOC117145166|XP_033166605.1|DMAU
OG0003683	LOC108009051|XP_016928544.1|DSUZ	LOC117135758|XP_033152107.1|DMAU
OG0003684	LOC108012382|XP_016933227.1|DSUZ	LOC117141572|XP_033160976.1|DMAU
OG0003685	LOC108013548|XP_036671523.1|DSUZ	LOC117140061|XP_033158695.1|DMAU
OG0003686	LOC108009392|XP_016929192.1|DSUZ	LOC117135656|XP_033151930.1|DMAU
OG0003687	LOC108009503|XP_016929392.1|DSUZ	LOC117135774|XP_033152134.1|DMAU
OG0003688	LOC108010059|XP_016930361.1|DSUZ	LOC117135993|XP_033152499.1|DMAU
OG0003689	LOC108007711|XP_016926948.1|DSUZ	LOC117140506|XP_033159366.1|DMAU
OG0003690	LOC108017650|XP_016940249.2|DSUZ	LOC117140764|XP_033159738.1|DMAU
OG0003691	LOC108018791|XP_036671093.1|DSUZ	LOC117141290|XP_033160557.1|DMAU
OG0003692	LOC108018209|XP_016941215.1|DSUZ	LOC117135506|XP_033151628.1|DMAU
OG0003693	LOC108012926|XP_016933950.1|DSUZ	LOC117141769|XP_033161291.1|DMAU
OG0003694	LOC108011309|XP_016931903.1|DSUZ	LOC117139675|XP_033158043.1|DMAU
OG0003695	LOC108013492|XP_016934863.1|DSUZ	LOC117139831|XP_033158363.1|DMAU
OG0003696	LOC108008817|XP_016928212.1|DSUZ	LOC117136265|XP_033152977.1|DMAU
OG0003697	LOC108009278|XP_016928986.1|DSUZ	LOC117137871|XP_033155486.1|DMAU
OG0003698	LOC108012446|XP_016933305.1|DSUZ	LOC117142076|XP_033161846.1|DMAU
OG0003699	LOC108009628|XP_036668921.1|DSUZ	LOC117135697|XP_033151993.1|DMAU
OG0003700	LOC108009726|XP_016929797.1|DSUZ	LOC117138057|XP_033155768.1|DMAU
OG0003701	LOC108011933|XP_016932670.1|DSUZ	LOC117150365|XP_033173116.1|DMAU
OG0003702	LOC108012464|XP_016933343.1|DSUZ	LOC117142129|XP_033161924.1|DMAU
OG0003703	LOC108007157|XP_016926259.1|DSUZ	LOC117139844|XP_033158381.1|DMAU
OG0003704	LOC108012555|XP_016933457.1|DSUZ	LOC117139832|XP_033158364.1|DMAU
OG0003705	LOC108019808|XP_036669993.1|DSUZ	LOC117138420|XP_033156411.1|DMAU
OG0003706	LOC108011453|XP_016932086.2|DSUZ	LOC117140928|XP_033160014.1|DMAU
OG0003707	LOC108013346|XP_016934642.1|DSUZ	LOC117140922|XP_033160005.1|DMAU
OG0003708	LOC108014683|XP_036670639.1|DSUZ	LOC117140535|XP_033159414.1|DMAU
OG0003709	LOC108017806|XP_016940442.1|DSUZ	LOC117138282|XP_033156142.1|DMAU
OG0003710	LOC108018207|XP_016941213.1|DSUZ	LOC117137047|XP_033154146.1|DMAU
OG0003711	LOC108010658|XP_036671709.1|DSUZ	LOC117140092|XP_033158739.1|DMAU
OG0003712	LOC108010114|XP_016930427.1|DSUZ	LOC117135499|XP_033151612.1|DMAU
OG0003713	LOC108010122|XP_016930437.1|DSUZ	LOC117135832|XP_033152233.1|DMAU
OG0003714	LOC108010121|XP_016930436.1|DSUZ	LOC117135830|XP_033152231.1|DMAU
OG0003715	LOC108012733|XP_016933654.1|DSUZ	LOC117141201|XP_033160444.1|DMAU
OG0003716	LOC108011258|XP_036671168.1|DSUZ	LOC117141748|XP_033161262.1|DMAU
OG0003717	LOC118877407|XP_036671995.1|DSUZ	LOC117139024|XP_033157013.1|DMAU
OG0003718	LOC108013188|XP_016934378.1|DSUZ	LOC117139088|XP_033157097.1|DMAU
OG0003719	LOC108013525|XP_016934910.1|DSUZ	LOC117139760|XP_033158218.1|DMAU
OG0003720	LOC108015387|XP_016937294.1|DSUZ	LOC117146742|XP_033169089.1|DMAU
OG0003721	LOC108010274|XP_016930624.1|DSUZ	LOC117135997|XP_033152503.1|DMAU
OG0003722	LOC108006809|XP_036672336.1|DSUZ	LOC117139307|XP_033157441.1|DMAU
OG0003723	LOC108013159|XP_016934343.1|DSUZ	LOC117141578|XP_033160981.1|DMAU
OG0003724	LOC108011421|XP_016932034.1|DSUZ	LOC117140183|XP_033158850.1|DMAU
OG0003725	LOC108011751|XP_036671263.1|DSUZ	LOC117140637|XP_033159555.1|DMAU
OG0003726	LOC108013352|XP_016934658.1|DSUZ	LOC117139624|XP_033157969.1|DMAU
OG0003727	LOC108012301|XP_036670812.1|DSUZ	LOC117139499|XP_033157718.1|DMAU
OG0003728	LOC108014807|XP_016936490.2|DSUZ	LOC117142740|XP_033162802.1|DMAU
OG0003729	LOC108012870|XP_036670257.1|DSUZ	LOC117141824|XP_033161368.1|DMAU
OG0003730	LOC108012320|XP_036672116.1|DSUZ	LOC117140152|XP_033158814.1|DMAU
OG0003731	LOC108020063|XP_016943651.1|DSUZ	LOC117140383|XP_033159140.1|DMAU
OG0003732	LOC108014089|XP_016935597.2|DSUZ	LOC117139872|XP_033158420.1|DMAU
OG0003733	LOC108013331|XP_016934619.1|DSUZ	LOC117139658|XP_033158013.1|DMAU
OG0003734	LOC108013153|XP_016934332.2|DSUZ	LOC117140731|XP_033159695.1|DMAU
OG0003735	LOC108010094|XP_016930402.1|DSUZ	LOC117135575|XP_033151791.1|DMAU
OG0003736	LOC108018170|XP_016941155.1|DSUZ	LOC117136834|XP_033153806.1|DMAU
OG0003737	LOC108008456|XP_016927799.1|DSUZ	LOC117138378|XP_033156338.1|DMAU
OG0003738	LOC108010258|XP_016930604.1|DSUZ	LOC117137355|XP_033154645.1|DMAU
OG0003739	LOC108018127|XP_016941057.1|DSUZ	LOC117136244|XP_033152940.1|DMAU
OG0003740	LOC108017778|XP_016940391.1|DSUZ	LOC117136996|XP_033154065.1|DMAU
OG0003741	LOC108012505|XP_016933403.1|DSUZ	LOC117141385|XP_033160691.1|DMAU
OG0003742	LOC108020742|XP_016944606.1|DSUZ	LOC117139074|XP_033157076.1|DMAU
OG0003743	LOC108019783|XP_016943264.2|DSUZ	LOC117138588|XP_033156659.1|DMAU
OG0003744	LOC108017801|XP_016940436.1|DSUZ	LOC117138583|XP_033156653.1|DMAU
OG0003745	LOC108009760|XP_016929873.1|DSUZ	LOC117136416|XP_033153215.1|DMAU
OG0003746	LOC108009381|XP_016929177.1|DSUZ	LOC117138174|XP_033155951.1|DMAU
OG0003747	LOC108012284|XP_036671324.1|DSUZ	LOC117140679|XP_033159625.1|DMAU
OG0003748	LOC108012572|XP_016933476.1|DSUZ	LOC117140360|XP_033159106.1|DMAU
OG0003749	LOC108013465|XP_016934830.1|DSUZ	LOC117140388|XP_033159146.1|DMAU
OG0003750	LOC108013359|XP_016934667.1|DSUZ	LOC117140532|XP_033159408.1|DMAU
OG0003751	LOC108012913|XP_036671833.1|DSUZ	LOC117139080|XP_033157086.1|DMAU
OG0003752	LOC108006823|XP_036671014.1|DSUZ	LOC117139495|XP_033157711.1|DMAU
OG0003753	LOC108013468|XP_016934835.1|DSUZ	LOC117141927|XP_033161550.1|DMAU
OG0003754	LOC108013212|XP_036672392.1|DSUZ	LOC117141925|XP_033161545.1|DMAU
OG0003755	LOC108006879|XP_016925951.1|DSUZ	LOC117141850|XP_033161415.1|DMAU
OG0003756	LOC108005720|XP_016924537.1|DSUZ	LOC117136989|XP_033154054.1|DMAU
OG0003757	LOC108009472|XP_016929340.1|DSUZ	LOC117137497|XP_033154866.1|DMAU
OG0003758	LOC108019803|XP_016943296.1|DSUZ	LOC117135747|XP_033152088.1|DMAU
OG0003759	LOC108012828|XP_016933768.1|DSUZ	LOC117141912|XP_033161523.1|DMAU
OG0003760	LOC108009640|XP_016929626.1|DSUZ	LOC117136284|XP_033153010.1|DMAU
OG0003761	LOC108013309|XP_016934587.1|DSUZ	LOC117142081|XP_033161854.1|DMAU
OG0003762	LOC108013310|XP_016934588.1|DSUZ	LOC117142082|XP_033161855.1|DMAU
OG0003763	LOC108013595|XP_016935016.1|DSUZ	LOC117140970|XP_033160092.1|DMAU
OG0003764	LOC108013574|XP_016934988.1|DSUZ	LOC117139506|XP_033157747.1|DMAU
OG0003765	LOC108021003|XP_016944960.1|DSUZ	LOC117142508|XP_033162440.1|DMAU
OG0003766	LOC108016879|XP_016939260.1|DSUZ	LOC117146503|XP_033168649.1|DMAU
OG0003767	LOC108018065|XP_016940951.1|DSUZ	LOC117136087|XP_033152652.1|DMAU
OG0003768	LOC108008927|XP_016928326.1|DSUZ	LOC117137266|XP_033154520.1|DMAU
OG0003769	LOC108010115|XP_016930428.1|DSUZ	LOC117135730|XP_033152065.1|DMAU
OG0003770	LOC108020396|XP_016944163.1|DSUZ	LOC117146331|XP_033168318.1|DMAU
OG0003771	LOC108013086|XP_016934207.1|DSUZ	LOC117139614|XP_033157957.1|DMAU
OG0003772	LOC108012380|XP_016933225.1|DSUZ	LOC117140915|XP_033159991.1|DMAU
OG0003773	LOC108009379|XP_016929171.1|DSUZ	LOC117137372|XP_033154665.1|DMAU
OG0003774	LOC108009602|XP_016929573.1|DSUZ	LOC117136063|XP_033152603.1|DMAU
OG0003775	LOC108015202|XP_016937016.1|DSUZ	LOC117148267|XP_033171470.1|DMAU
OG0003776	LOC108017709|XP_036669971.1|DSUZ	LOC117138046|XP_033155752.1|DMAU
OG0003777	LOC108019896|XP_016943468.1|DSUZ	LOC117136250|XP_033152947.1|DMAU
OG0003778	LOC108009993|XP_016930261.1|DSUZ	LOC117137120|XP_033154304.1|DMAU
OG0003779	LOC108009926|XP_016930145.1|DSUZ	LOC117138349|XP_033156284.1|DMAU
OG0003780	LOC108009673|XP_016929695.1|DSUZ	LOC117137892|XP_033155516.1|DMAU
