Orthogroup	DSUZ.longest_only	DMEL.longest_only
OG0004550	LOC108018944|XP_016942031.1|DSUZ	Tbh|NP_788884.1|DMEL
OG0004551	LOC108009430|XP_016929252.1|DSUZ	MED8|NP_722456.1|DMEL
OG0004552	LOC108016868|XP_036676130.1|DSUZ	wupA|NP_728142.1|DMEL
OG0004553	LOC108013116|XP_016934262.1|DSUZ	Cdc6|NP_648247.1|DMEL
OG0004554	LOC108019136|XP_016942368.1|DSUZ	crm|NP_477105.2|DMEL
OG0004555	LOC108018959|XP_016942052.1|DSUZ	Syx4|NP_525057.2|DMEL
OG0004556	LOC108015353|XP_016937253.1|DSUZ	CG7332|NP_573338.1|DMEL
OG0004557	LOC108019041|XP_016942146.1|DSUZ	CG42541|NP_996345.3|DMEL
OG0004558	LOC108007882|XP_016927139.1|DSUZ	Cluap1|NP_608470.1|DMEL
OG0004559	LOC108007842|XP_016927094.2|DSUZ	SdhD|NP_651181.1|DMEL
OG0004560	LOC108014482|XP_016936101.1|DSUZ	eIF4B|NP_001015319.1|DMEL
OG0004561	LOC108014622|XP_036674413.1|DSUZ, LOC108006762|XP_036675445.1|DSUZ	CG14853|NP_650376.1|DMEL
OG0004562	LOC108005982|XP_016924912.2|DSUZ	CG6972|NP_001303445.1|DMEL
OG0004563	LOC108006428|XP_036673460.1|DSUZ	CG6125|NP_732032.1|DMEL
OG0004564	LOC108015581|XP_036672851.1|DSUZ	CG4770|NP_650848.1|DMEL
OG0004565	LOC108015723|XP_036674060.1|DSUZ	CG3631|NP_731951.2|DMEL
OG0004566	LOC108019158|XP_016942398.1|DSUZ	CG2124|NP_572638.1|DMEL
OG0004567	LOC108019062|XP_016942187.1|DSUZ	UbcE2H|NP_572438.1|DMEL
OG0004568	LOC108016871|XP_016939240.1|DSUZ	Nmdar2|NP_001014714.1|DMEL
OG0004569	LOC108011641|XP_036673644.1|DSUZ	CG32944|NP_788574.3|DMEL
OG0004570	LOC108009344|XP_016929121.1|DSUZ	Khc|NP_476590.1|DMEL
OG0004571	LOC108010462|XP_016930821.1|DSUZ	Pgant7|NP_573301.2|DMEL
OG0004572	LOC108021345|XP_036676927.1|DSUZ	CG15432|NP_608832.1|DMEL
OG0004573	LOC108005696|XP_016924512.2|DSUZ	CG7702|NP_650740.1|DMEL
OG0004574	LOC108004572|XP_016922997.1|DSUZ	MCTS1|NP_572288.1|DMEL
OG0004575	LOC108004709|XP_036676973.1|DSUZ	CG5937|NP_001096888.2|DMEL
OG0004576	LOC108006111|XP_016925046.1|DSUZ	COX7A|NP_001246986.1|DMEL
OG0004577	LOC108010995|XP_016931506.1|DSUZ, LOC108017546|XP_016940112.1|DSUZ	CG9588|NP_650301.1|DMEL
OG0004578	LOC108004715|XP_016923219.1|DSUZ	Dlic|NP_572694.1|DMEL
OG0004579	LOC108018151|XP_016941126.1|DSUZ	GramD1B|NP_995623.2|DMEL
OG0004580	LOC108018307|XP_036674750.1|DSUZ	CG34309|NP_001097771.1|DMEL
OG0004581	LOC108014479|XP_036673226.1|DSUZ	Sra-1|NP_650447.1|DMEL
OG0004582	LOC108012141|XP_036675529.1|DSUZ	Ptx1|NP_001138130.2|DMEL
OG0004583	LOC108015351|XP_016937251.1|DSUZ	CG12121|NP_572545.1|DMEL
OG0004584	LOC108008478|XP_016927823.1|DSUZ	U3-55K|NP_001014529.1|DMEL
OG0004585	LOC108015499|XP_016937441.1|DSUZ	Capa|NP_524552.1|DMEL
OG0004586	LOC108016890|XP_016939283.1|DSUZ	CG4041|NP_572197.4|DMEL
OG0004587	LOC108010858|XP_036675684.1|DSUZ	chp|NP_001263137.1|DMEL
OG0004588	LOC108010864|XP_016931330.1|DSUZ	CG1542|NP_651850.1|DMEL
OG0004589	LOC108005076|XP_016923707.1|DSUZ	l_1_G0196|NP_001097041.2|DMEL
OG0004590	LOC108015495|XP_036675266.1|DSUZ	kay|NP_001027577.2|DMEL
OG0004591	LOC108015503|XP_036675379.1|DSUZ	yata|NP_651722.1|DMEL
OG0004592	LOC108006531|XP_016925544.1|DSUZ	CG1461|NP_572953.1|DMEL
OG0004593	LOC108006282|XP_016925228.1|DSUZ	sicily|NP_572765.1|DMEL
OG0004594	LOC108015176|XP_016936948.1|DSUZ	Nrg|NP_001245581.1|DMEL
OG0004595	LOC108005158|XP_016923822.1|DSUZ	Ahcy|NP_511164.2|DMEL
OG0004596	LOC108016932|XP_036676076.1|DSUZ	ase|NP_476694.1|DMEL
OG0004597	LOC108016864|XP_016939222.1|DSUZ	Spt7|NP_573248.2|DMEL
OG0004598	LOC108005624|XP_016924423.1|DSUZ	Mo25|NP_524117.1|DMEL
OG0004599	LOC108021677|XP_016945981.1|DSUZ	Spindly|NP_608791.2|DMEL
OG0004600	LOC108005327|XP_016924044.1|DSUZ	Tango10|NP_572743.1|DMEL
OG0004601	LOC108005220|XP_016923900.1|DSUZ	dy|NP_511130.2|DMEL
OG0004602	LOC108015214|XP_016937041.1|DSUZ	ATPsyndelta|NP_572610.1|DMEL
OG0004603	LOC108021296|XP_016945432.1|DSUZ	cold|NP_608536.1|DMEL
OG0004604	LOC108015033|XP_016936753.1|DSUZ	CG12056|NP_572535.1|DMEL
OG0004605	LOC108014963|XP_036676828.1|DSUZ	mgl|NP_001096924.2|DMEL
OG0004606	LOC108015584|XP_036672605.1|DSUZ	Ask1|NP_477089.3|DMEL
OG0004607	LOC108019012|XP_016942113.1|DSUZ	fd3F|NP_001356931.1|DMEL
OG0004608	LOC108011137|XP_036676881.1|DSUZ	Nup153|NP_001097002.1|DMEL
OG0004609	LOC108006268|XP_016925205.1|DSUZ	CG4239|NP_573122.1|DMEL
OG0004610	LOC108017257|XP_036675280.1|DSUZ	CG2246|NP_001189321.1|DMEL
OG0004611	LOC108017267|XP_036675391.1|DSUZ	aralar1|NP_001247368.1|DMEL
OG0004612	LOC108017238|XP_016939723.1|DSUZ	CG2224|NP_651796.1|DMEL
OG0004613	LOC108014478|XP_036673225.1|DSUZ	CG6218|NP_650448.1|DMEL
OG0004614	LOC108013678|XP_016935086.1|DSUZ	DNAlig4|NP_572907.1|DMEL
OG0004615	LOC108019159|XP_016942399.1|DSUZ	ec|NP_001096877.1|DMEL
OG0004616	LOC108016620|XP_016938803.1|DSUZ	Ost48|NP_511096.2|DMEL
OG0004617	LOC108021318|XP_016945470.1|DSUZ	CG9328|NP_610059.1|DMEL
OG0004618	LOC108016072|XP_016938154.1|DSUZ	CG31156|NP_651070.3|DMEL
OG0004619	LOC108018577|XP_016941624.2|DSUZ	CG13409|NP_651004.1|DMEL
OG0004620	LOC108013832|XP_016935303.2|DSUZ	Nsun5|NP_650787.1|DMEL
OG0004621	LOC108016509|XP_016938672.1|DSUZ	CG6962|NP_650124.1|DMEL
OG0004622	LOC118877720|XP_036673538.1|DSUZ, LOC108020301|XP_036677883.1|DSUZ	CG15803|NP_001287388.1|DMEL
OG0004623	LOC108007561|XP_016926742.1|DSUZ	Naa40|NP_651715.1|DMEL
OG0004624	LOC108016247|XP_016938359.1|DSUZ	Pcmt|NP_536756.1|DMEL
OG0004625	LOC108005113|XP_036677206.1|DSUZ	Rab3-GEF|NP_001259560.1|DMEL
OG0004626	LOC108020180|XP_016943773.1|DSUZ	sdk|NP_001284756.1|DMEL
OG0004627	LOC108020014|XP_036671456.1|DSUZ	ens|NP_001097498.1|DMEL
OG0004628	LOC108017000|XP_016939436.1|DSUZ	Scgdelta|NP_525039.1|DMEL
OG0004629	LOC108015605|XP_036674076.1|DSUZ	CG7530|NP_650387.1|DMEL
OG0004630	LOC108015489|XP_036675387.1|DSUZ	CG34133|NP_001036772.2|DMEL
OG0004632	LOC108020298|XP_036677879.1|DSUZ	fray|NP_001303449.2|DMEL
OG0004633	LOC108007556|XP_036674613.1|DSUZ	CG15506|NP_651714.1|DMEL
OG0004634	LOC108014317|XP_016935878.1|DSUZ	Obp99a|NP_651707.1|DMEL
OG0004635	LOC108015171|XP_016936943.2|DSUZ	CG42797|NP_572574.2|DMEL
OG0004636	LOC108011220|XP_016931803.2|DSUZ	CG34401|NP_001356949.1|DMEL
OG0004637	LOC108016794|XP_036676661.1|DSUZ	RhoGAP1A|NP_001284725.1|DMEL
OG0004638	LOC108015417|XP_016937336.2|DSUZ	CG43759|NP_001259697.1|DMEL
OG0004639	LOC118878108|XP_036675402.1|DSUZ	Cpr97Eb|NP_651530.1|DMEL
OG0004640	LOC108016126|XP_036675469.1|DSUZ	CG14257|NP_651528.2|DMEL
OG0004641	LOC108005168|XP_016923832.1|DSUZ	CG15743|NP_572869.1|DMEL
OG0004642	LOC108016796|XP_016939058.1|DSUZ	CG3335|NP_648337.1|DMEL
OG0004643	LOC108018547|XP_016941589.1|DSUZ	IscU|NP_649840.1|DMEL
OG0004644	LOC108015372|XP_016937279.1|DSUZ	mRpS14|NP_728245.1|DMEL
OG0004645	LOC108020303|XP_016943926.1|DSUZ	Tspo|NP_608531.1|DMEL
OG0004646	LOC108012161|XP_016932944.1|DSUZ	Chchd3|NP_651838.1|DMEL
OG0004647	LOC108005448|XP_016924226.1|DSUZ	dah|NP_511162.1|DMEL
OG0004648	LOC108004845|XP_016923415.1|DSUZ	Nup35|NP_573314.1|DMEL
OG0004649	LOC108005289|XP_016923974.1|DSUZ	be|NP_727817.1|DMEL
OG0004650	LOC108009410|XP_016929223.1|DSUZ	Csl4|NP_609492.1|DMEL
OG0004651	LOC118876778|XP_036673143.1|DSUZ	Hmx|NP_001262674.1|DMEL
OG0004652	LOC108017448|XP_036674156.1|DSUZ	BOD1|NP_001263031.1|DMEL
OG0004653	LOC108007768|XP_036671105.1|DSUZ	DNApol-eta|NP_649371.2|DMEL
OG0004654	LOC108008045|XP_016927321.1|DSUZ	daed|NP_608655.3|DMEL
OG0004655	LOC108014741|XP_016936411.2|DSUZ	CG13601|NP_001262890.1|DMEL
OG0004656	LOC108010449|XP_016930801.1|DSUZ	betaCOP|NP_523400.1|DMEL
OG0004657	LOC108018392|XP_016941434.2|DSUZ	HHEX|NP_650938.2|DMEL
OG0004658	LOC108007389|XP_036673059.1|DSUZ	CG6293|NP_649994.1|DMEL
OG0004659	LOC108015827|XP_036674738.1|DSUZ	Sec13|NP_651977.1|DMEL
OG0004660	LOC118877633|XP_036673028.1|DSUZ	CG7071|NP_651027.1|DMEL
OG0004661	LOC108016104|XP_016938192.2|DSUZ	l_3_07882|NP_652040.2|DMEL
OG0004662	LOC118877780|XP_036673737.1|DSUZ	Der-2|NP_650553.1|DMEL
OG0004663	LOC108021814|XP_016946105.1|DSUZ	NAAT1|NP_572219.1|DMEL
OG0004664	LOC108004659|XP_016923120.1|DSUZ	spoon|NP_726992.2|DMEL
OG0004665	LOC108018997|XP_016942096.1|DSUZ	CG15239|NP_570081.2|DMEL
OG0004666	LOC108010586|XP_016930961.2|DSUZ	MED6|NP_001163577.1|DMEL
OG0004667	LOC108010570|XP_036674565.1|DSUZ	RpS29|NP_649946.1|DMEL
OG0004668	LOC108005416|XP_016924172.1|DSUZ	acj6|NP_524876.1|DMEL
OG0004669	LOC108011695|XP_016932397.1|DSUZ	nop5|NP_477412.1|DMEL
OG0004670	LOC108011762|XP_036675256.1|DSUZ	Tsp96F|NP_001262976.1|DMEL
OG0004671	LOC108018680|XP_016941741.1|DSUZ	CG18549|NP_650203.3|DMEL
OG0004672	LOC108014629|XP_036674405.1|DSUZ, LOC108006764|XP_036675439.1|DSUZ	Cad88C|NP_731930.3|DMEL
OG0004673	LOC108010807|XP_036675622.1|DSUZ	sip3|NP_651894.3|DMEL
OG0004674	LOC108019534|XP_016942862.2|DSUZ	Mlc1|NP_476639.1|DMEL
OG0004675	LOC108019528|XP_036673197.1|DSUZ	Mtl|NP_524533.1|DMEL
OG0004676	LOC108015820|XP_016937874.1|DSUZ	Gasp|NP_649611.2|DMEL
OG0004677	LOC108015776|XP_016937815.2|DSUZ	Rox8|NP_732945.1|DMEL
OG0004678	LOC108015779|XP_036673282.1|DSUZ	spas|NP_732941.2|DMEL
OG0004679	LOC108014150|XP_016935670.2|DSUZ	CG6026|NP_650778.2|DMEL
OG0004680	LOC108020786|XP_036674151.1|DSUZ	lute|NP_001262663.1|DMEL
OG0004681	LOC108006504|XP_016925516.2|DSUZ	stck|NP_731242.1|DMEL
OG0004682	LOC108012116|XP_016932892.1|DSUZ	mRpL27|NP_787971.1|DMEL
OG0004683	LOC108018485|XP_016941531.1|DSUZ	pic|NP_650257.1|DMEL
OG0004684	LOC108010590|XP_016930964.2|DSUZ	CG8507|NP_649950.1|DMEL
OG0004685	LOC108010737|XP_036674206.1|DSUZ	FipoQ|NP_733291.1|DMEL
OG0004686	LOC108018448|XP_016941495.2|DSUZ	CG11975|NP_649853.1|DMEL
OG0004687	LOC108010728|XP_036674527.1|DSUZ	Dr|NP_477324.1|DMEL
OG0004688	LOC108010923|XP_036674742.1|DSUZ	pug|NP_731489.2|DMEL
OG0004689	LOC108007853|XP_036674139.1|DSUZ	CG10254|NP_651170.1|DMEL
OG0004690	LOC108015989|XP_016938067.2|DSUZ	Taf1|NP_001246952.1|DMEL
OG0004691	LOC118877939|XP_036674512.1|DSUZ	alpha-Man-Ib|NP_651667.1|DMEL
OG0004692	LOC108015557|XP_036674724.1|DSUZ	CG33111|NP_788725.1|DMEL
OG0004693	LOC108012209|XP_036674723.1|DSUZ	CG34355|NP_001247269.1|DMEL
OG0004694	LOC108017669|XP_036673318.1|DSUZ	Clbn|NP_001163721.1|DMEL
OG0004695	LOC108019531|XP_036673231.1|DSUZ	Tusp|NP_001263014.1|DMEL
OG0004696	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ	CG15696|NP_650921.1|DMEL
OG0004697	LOC108019206|XP_016942488.1|DSUZ	CG8924|NP_573091.1|DMEL
OG0004698	LOC108005466|XP_016924250.1|DSUZ	Sap30|NP_573162.1|DMEL
OG0004699	LOC108018743|XP_036674563.1|DSUZ	CG14688|NP_001097740.1|DMEL
OG0004700	LOC108011648|XP_016932328.1|DSUZ	Suv3|NP_649452.3|DMEL
OG0004701	LOC108014421|XP_036672704.1|DSUZ	Rab11|NP_477170.1|DMEL
OG0004702	LOC108015755|XP_036673239.1|DSUZ	GluProRS|NP_524471.2|DMEL
OG0004703	LOC108011094|XP_036674629.1|DSUZ	CG10184|NP_651161.1|DMEL
OG0004704	LOC108017306|XP_016939817.2|DSUZ	asp|NP_524488.3|DMEL
OG0004705	LOC108017199|XP_016939682.2|DSUZ	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL
OG0004706	LOC108013089|XP_016934212.2|DSUZ	ERR|NP_648183.3|DMEL
OG0004707	LOC108020472|XP_016944288.1|DSUZ	Rat1|NP_609082.1|DMEL
OG0004708	LOC118878009|XP_036674944.1|DSUZ	EMC1|NP_649747.1|DMEL
OG0004709	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ	tsl|NP_524440.2|DMEL
OG0004710	LOC108017485|XP_036674245.1|DSUZ	Afti|NP_001356916.1|DMEL
OG0004711	LOC108006356|XP_036675369.1|DSUZ	ro|NP_524521.1|DMEL
OG0004712	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ	CG10841|NP_650299.1|DMEL
OG0004713	LOC108015742|XP_036673234.1|DSUZ	Myo95E|NP_001027208.1|DMEL
OG0004714	LOC108020623|XP_016944461.1|DSUZ	twin|NP_732964.1|DMEL
OG0004715	LOC108005876|XP_016924748.1|DSUZ	l_2_34Fd|NP_609711.1|DMEL
OG0004716	LOC108015747|XP_036673408.1|DSUZ	Root|NP_651216.2|DMEL
OG0004717	LOC108015011|XP_016936728.1|DSUZ	RhoU|NP_001036266.1|DMEL
OG0004718	LOC108007124|XP_016926220.1|DSUZ	CG15412|NP_001259996.1|DMEL
OG0004719	LOC108018269|XP_036675343.1|DSUZ	cindr|NP_001263129.1|DMEL
OG0004720	LOC108007462|XP_016926623.1|DSUZ	CG13603|NP_651200.1|DMEL
OG0004721	LOC108017495|XP_036674614.1|DSUZ	mino|NP_651597.1|DMEL
OG0004722	LOC108007241|XP_036674431.1|DSUZ	stg|NP_524547.1|DMEL
OG0004723	LOC108019200|XP_016942478.1|DSUZ	CG9578|NP_608377.1|DMEL
OG0004724	LOC108014888|XP_016936595.1|DSUZ	CG7718|NP_650751.3|DMEL
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	T48|NP_524522.2|DMEL
OG0004726	LOC108019517|XP_036673353.1|DSUZ	CG5639|NP_651570.1|DMEL
OG0004727	LOC108011083|XP_036674415.1|DSUZ	CG10175|NP_001287487.1|DMEL
OG0004728	LOC108018685|XP_016941746.2|DSUZ	CG12267|NP_650207.1|DMEL
OG0004729	LOC108013692|XP_016935100.1|DSUZ	CG11103|NP_001033842.2|DMEL
OG0004730	LOC108005349|XP_016924082.1|DSUZ	Aatf|NP_609066.1|DMEL
OG0004731	LOC108020112|XP_036672663.1|DSUZ	Smu1|NP_650766.1|DMEL
OG0004732	LOC108013928|XP_036674092.1|DSUZ	knk|NP_649981.1|DMEL
OG0004733	LOC108020775|XP_036674326.1|DSUZ	m-cup|NP_650607.1|DMEL
OG0004734	LOC108016195|XP_016938311.2|DSUZ	CG6678|NP_650996.1|DMEL
OG0004735	LOC108010821|XP_016931265.2|DSUZ	RhoGAP100F|NP_001163786.1|DMEL
OG0004736	LOC108007603|XP_036673488.1|DSUZ	spg|NP_733258.4|DMEL
OG0004737	LOC108011596|XP_036673665.1|DSUZ	hkb|NP_524221.1|DMEL
OG0004738	LOC108011639|XP_016932316.1|DSUZ	CG1090|NP_649459.4|DMEL
OG0004739	LOC108007851|XP_016927102.2|DSUZ	RanBP3|NP_651178.1|DMEL
OG0004740	LOC108011495|XP_016932134.1|DSUZ	sosie|NP_651295.1|DMEL
OG0004741	LOC108014894|XP_016936603.2|DSUZ	gwl|NP_524860.2|DMEL
OG0004742	LOC108006240|XP_036677232.1|DSUZ	bt|NP_001162825.1|DMEL
OG0004743	LOC108014142|XP_016935662.2|DSUZ	GatA|NP_650775.2|DMEL
OG0004744	LOC108010293|XP_016930657.1|DSUZ	Uxt|NP_609744.2|DMEL
OG0004745	LOC118878085|XP_036675246.1|DSUZ	corto|NP_524231.2|DMEL
OG0004746	LOC108019491|XP_016942808.2|DSUZ	CG31368|NP_996198.2|DMEL
OG0004747	LOC108016513|XP_016938675.2|DSUZ	mthl5|NP_001287291.1|DMEL
OG0004748	LOC108016507|XP_036675635.1|DSUZ	Cad87A|NP_731649.2|DMEL
OG0004749	LOC108017079|XP_016939529.2|DSUZ	H|NP_732533.1|DMEL
OG0004750	LOC108011349|XP_036672908.1|DSUZ	Cchl|NP_651003.1|DMEL
OG0004751	LOC108006413|XP_036673300.1|DSUZ	Atg4b|NP_650452.1|DMEL
OG0004752	LOC108016157|XP_016938265.2|DSUZ	CG31076|NP_733184.2|DMEL
OG0004753	LOC108017311|XP_016939824.2|DSUZ	CG11089|NP_651305.1|DMEL
OG0004754	LOC108014830|XP_016936518.2|DSUZ	Gp93|NP_651601.1|DMEL
OG0004755	LOC108007813|XP_016927068.1|DSUZ	EloB|NP_524416.1|DMEL
OG0004756	LOC108007810|XP_036674624.1|DSUZ	CG5412|NP_650895.1|DMEL
OG0004757	LOC108014134|XP_036673947.1|DSUZ	CG7518|NP_731761.3|DMEL
OG0004758	LOC108014836|XP_016936527.2|DSUZ	htl|NP_732286.1|DMEL
OG0004759	LOC108006087|XP_036672930.1|DSUZ	Ada2b|NP_001027151.1|DMEL
OG0004760	LOC108018583|XP_036674127.1|DSUZ	IFT54|NP_650353.1|DMEL
OG0004761	LOC108018315|XP_036674683.1|DSUZ	Keap1|NP_732202.2|DMEL
OG0004762	LOC108021250|XP_016945357.1|DSUZ	Ent2|NP_609049.1|DMEL
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	gl|NP_001262708.1|DMEL
OG0004764	LOC108017207|XP_036674520.1|DSUZ	twf|NP_650338.1|DMEL
OG0004765	LOC108011479|XP_036673961.1|DSUZ	CG42331|NP_651282.2|DMEL
OG0004766	LOC108011473|XP_036674009.1|DSUZ	ash2|NP_788735.1|DMEL
OG0004767	LOC108011635|XP_016932313.2|DSUZ	CG1074|NP_649471.3|DMEL
OG0004768	LOC108011621|XP_016932291.1|DSUZ	CG14650|NP_649473.1|DMEL
OG0004769	LOC108008892|XP_016928288.1|DSUZ	CG9272|NP_610078.2|DMEL
OG0004770	LOC118877730|XP_036673610.1|DSUZ	CG7215|NP_650680.1|DMEL
OG0004771	LOC108015508|XP_016937454.2|DSUZ	CG7903|NP_651755.2|DMEL
OG0004772	LOC108006107|XP_016925042.2|DSUZ	DppIII|NP_731237.1|DMEL
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	CG31195|NP_732553.2|DMEL
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	Syp|NP_001262783.1|DMEL
OG0004775	LOC108020120|XP_036672499.1|DSUZ	Mpc1|NP_650762.1|DMEL
OG0004776	LOC108017747|XP_016940348.1|DSUZ	CG30159|NP_610254.1|DMEL
OG0004777	LOC108004838|XP_016923403.1|DSUZ	ND-MLRQ|NP_730777.1|DMEL
OG0004778	LOC108006160|XP_016925102.1|DSUZ	mRpS23|NP_723847.1|DMEL
OG0004779	LOC108011886|XP_036674170.1|DSUZ	Lsd-1|NP_732904.2|DMEL
OG0004780	LOC108009976|XP_016930240.1|DSUZ	ND-B14.5B|NP_608750.1|DMEL
OG0004781	LOC108010943|XP_036672649.1|DSUZ	Octbeta3R|NP_001034048.2|DMEL
OG0004782	LOC108007463|XP_036673439.1|DSUZ	CG13604|NP_001262894.1|DMEL
OG0004783	LOC108006516|XP_016925529.2|DSUZ	l_1_G0469|NP_001096980.2|DMEL
OG0004784	LOC108007598|XP_016926788.2|DSUZ	Osi20|NP_649641.1|DMEL
OG0004785	LOC108016040|XP_016938124.1|DSUZ	Osi9|NP_649628.2|DMEL
OG0004786	LOC118877992|XP_036674826.1|DSUZ	Osi7|NP_649626.1|DMEL
OG0004787	LOC108016043|XP_016938127.1|DSUZ	Osi5|NP_649624.1|DMEL
OG0004788	LOC108015993|XP_036675146.1|DSUZ	Osi4|NP_001262305.1|DMEL
OG0004789	LOC108016047|XP_016938130.2|DSUZ	Osi3|NP_649622.2|DMEL
OG0004790	LOC108020307|XP_016943928.1|DSUZ	CG5447|NP_001262986.1|DMEL
OG0004791	LOC108010847|XP_016931308.1|DSUZ	Gprk2|NP_476867.1|DMEL
OG0004792	LOC108013824|XP_016935292.2|DSUZ	mRpL55|NP_650780.1|DMEL
OG0004793	LOC108015486|XP_016937407.2|DSUZ	ca|NP_733309.3|DMEL
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	omd|NP_650303.1|DMEL
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	TBC1D5|NP_731780.1|DMEL
OG0004796	LOC108014891|XP_036672600.1|DSUZ	Past1|NP_731737.1|DMEL
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	GABA-B-R2|NP_001287456.1|DMEL
OG0004798	LOC108007228|XP_016926354.2|DSUZ	CG11882|NP_651676.1|DMEL
OG0004799	LOC108018474|XP_036673179.1|DSUZ	puc|NP_524273.1|DMEL
OG0004800	LOC108015937|XP_036674462.1|DSUZ	Npc2b|NP_650331.1|DMEL
OG0004801	LOC108005017|XP_036673399.1|DSUZ	Sil1|NP_651356.1|DMEL
OG0004802	LOC108010546|XP_036674561.1|DSUZ	Cdk2|NP_524420.1|DMEL
OG0004803	LOC108014761|XP_036673481.1|DSUZ	CG10011|NP_651624.2|DMEL
OG0004804	LOC108011622|XP_016932296.1|DSUZ	CG31522|NP_001262254.1|DMEL
OG0004805	LOC108008017|XP_036673959.1|DSUZ	CG16779|NP_649896.2|DMEL
OG0004806	LOC108005295|XP_016923986.1|DSUZ	CG1764|NP_572871.1|DMEL
OG0004807	LOC108006616|XP_016925628.2|DSUZ	CG11839|NP_733077.3|DMEL
OG0004808	LOC108013887|XP_016935382.2|DSUZ	mtTFB2|NP_649971.1|DMEL
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	CG17272|NP_650917.1|DMEL
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	CG17270|NP_650915.1|DMEL
OG0004811	LOC108013190|XP_016934383.1|DSUZ	Psn|NP_524184.1|DMEL
OG0004812	LOC108015848|XP_036672948.1|DSUZ	ps|NP_001262415.1|DMEL
OG0004813	LOC108014740|XP_016936410.2|DSUZ	Ndc1|NP_651191.1|DMEL
OG0004814	LOC108016204|XP_036674046.1|DSUZ	FBXO11|NP_649954.1|DMEL
OG0004815	LOC108004718|XP_016923226.1|DSUZ	dtn|NP_001284933.1|DMEL
OG0004816	LOC108014972|XP_036676769.1|DSUZ	CG11294|NP_572500.1|DMEL
OG0004817	LOC108015029|XP_016936748.1|DSUZ	Ppt1|NP_727284.1|DMEL
OG0004818	LOC108006109|XP_016925045.1|DSUZ	Arl2|NP_476886.1|DMEL
OG0004819	LOC108011037|XP_016931577.1|DSUZ	Ublcp1|NP_651118.1|DMEL
OG0004820	LOC108013938|XP_016935437.2|DSUZ	Fancl|NP_649974.1|DMEL
OG0004821	LOC108015525|XP_016937484.2|DSUZ	CG7896|NP_651754.1|DMEL
OG0004822	LOC108017456|XP_036674249.1|DSUZ	NK7.1|NP_650357.2|DMEL
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	f-cup|NP_001262544.1|DMEL
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	ninaB|NP_650307.2|DMEL
OG0004825	LOC108020371|XP_016944092.1|DSUZ	myo|NP_726604.1|DMEL
OG0004826	LOC108018562|XP_016941606.2|DSUZ	ECSIT|NP_649602.2|DMEL
OG0004827	LOC108011655|XP_016932339.2|DSUZ	Skp2|NP_730815.2|DMEL
OG0004828	LOC108011902|XP_016932641.1|DSUZ	CG10375|NP_651185.1|DMEL
OG0004829	LOC108015784|XP_036673345.1|DSUZ	Slimp|NP_732958.1|DMEL
OG0004830	LOC108018352|XP_036672585.1|DSUZ	CG34402|NP_001097756.1|DMEL
OG0004831	LOC108013446|XP_016934810.1|DSUZ	CG10467|NP_648026.1|DMEL
OG0004832	LOC108008065|XP_016927337.1|DSUZ	Snx3|NP_650214.1|DMEL
OG0004833	LOC108016279|XP_016938397.1|DSUZ	noi|NP_477114.1|DMEL
OG0004834	LOC108007859|XP_016927112.2|DSUZ	Rpn9|NP_651177.1|DMEL
OG0004835	LOC108007835|XP_036674577.1|DSUZ	nau|NP_476650.1|DMEL
OG0004836	LOC108008018|XP_016927291.1|DSUZ	wda|NP_651136.1|DMEL
OG0004837	LOC108012602|XP_016933511.1|DSUZ	CG4074|NP_649249.2|DMEL
OG0004838	LOC108010914|XP_016931403.2|DSUZ	CG42633|NP_001163583.1|DMEL
OG0004839	LOC108006461|XP_036674661.1|DSUZ	CG45076|NP_650015.3|DMEL
OG0004840	LOC108017596|XP_016940175.2|DSUZ	Dis3|NP_651246.2|DMEL
OG0004841	LOC108005364|XP_016924108.1|DSUZ	Rnmt|NP_523568.2|DMEL
OG0004842	LOC108010731|XP_016931149.2|DSUZ	CG2006|NP_001189310.1|DMEL
OG0004843	LOC108017511|XP_016940064.1|DSUZ	Wdr37|NP_650723.1|DMEL
