Orthogroup	DSUZ.longest_only	DBIA.longest_only
OG0004344	LOC108010029|XP_016930317.1|DSUZ	LOC108022967|XP_016947677.1|DBIA
OG0004345	LOC108021522|XP_016945770.1|DSUZ	LOC108034218|XP_016964548.1|DBIA
OG0004346	LOC108009834|XP_016930013.1|DSUZ	LOC108026647|XP_016953163.1|DBIA
OG0004347	LOC108009924|XP_016930140.1|DSUZ	LOC108026793|XP_016953443.1|DBIA
OG0004348	LOC108010201|XP_016930534.1|DSUZ	LOC108026488|XP_016952926.1|DBIA
OG0004349	LOC108018109|XP_016941015.1|DSUZ	LOC108026736|XP_016953337.1|DBIA
OG0004350	LOC108017879|XP_016940531.1|DSUZ	LOC108029959|XP_016957951.1|DBIA
OG0004351	LOC108019749|XP_016943180.1|DSUZ	LOC108029543|XP_016957340.1|DBIA
OG0004352	LOC108011631|XP_016932309.1|DSUZ	LOC108024988|XP_016950732.1|DBIA
OG0004353	LOC108012021|XP_016932788.2|DSUZ	LOC108026395|XP_016952806.1|DBIA
OG0004354	LOC108006416|XP_016925429.2|DSUZ	LOC108026191|XP_016952470.1|DBIA
OG0004355	LOC108016060|XP_036675204.1|DSUZ	LOC108027172|XP_016953943.1|DBIA
OG0004356	LOC108019857|XP_016943389.2|DSUZ	LOC108029742|XP_016957722.1|DBIA
OG0004357	LOC108017715|XP_016940313.2|DSUZ	LOC108030380|XP_016958738.1|DBIA
OG0004358	LOC108009849|XP_016930035.1|DSUZ	LOC108030264|XP_016958576.1|DBIA
OG0004359	LOC108018029|XP_036669752.1|DSUZ	LOC108030130|XP_016958329.1|DBIA
OG0004360	LOC108020730|XP_016944591.1|DSUZ	LOC108035913|XP_016967175.1|DBIA
OG0004361	LOC108006035|XP_016924967.1|DSUZ	LOC108024505|XP_016949940.1|DBIA
OG0004362	LOC108012400|XP_016933249.1|DSUZ	LOC108030912|XP_016959595.1|DBIA
OG0004363	LOC108005454|XP_016924235.1|DSUZ	LOC108033183|XP_016962913.1|DBIA
OG0004364	LOC108019632|XP_016943004.1|DSUZ	LOC108029803|XP_016957806.1|DBIA
OG0004365	LOC108009932|XP_016930163.1|DSUZ	LOC108022906|XP_016947599.1|DBIA
OG0004366	LOC108021499|XP_016945736.1|DSUZ	LOC108029226|XP_016956908.1|DBIA
OG0004367	LOC108005794|XP_016924612.1|DSUZ	LOC108028834|XP_016956314.1|DBIA
OG0004368	LOC108007703|XP_016926932.1|DSUZ	LOC108030831|XP_016959441.1|DBIA
OG0004369	LOC108019741|XP_016943163.1|DSUZ	LOC108029538|XP_016957337.1|DBIA
OG0004370	LOC108009997|XP_016930270.1|DSUZ	LOC108036601|XP_016968351.1|DBIA
OG0004371	LOC108004736|XP_016923250.1|DSUZ	LOC108025629|XP_016951654.1|DBIA
OG0004372	LOC108008140|XP_036669413.1|DSUZ	LOC108026920|XP_016953620.1|DBIA
OG0004373	LOC108011574|XP_016932233.2|DSUZ	LOC108024202|XP_016949546.1|DBIA
OG0004374	LOC108009074|XP_036669343.1|DSUZ	LOC108022463|XP_016946860.1|DBIA
OG0004375	LOC108005913|XP_016924811.2|DSUZ	LOC108028744|XP_016956201.1|DBIA
OG0004376	LOC108019986|XP_036671703.1|DSUZ	LOC108028716|XP_016956161.1|DBIA
OG0004377	LOC108013531|XP_016934917.1|DSUZ	LOC108035488|XP_016966628.1|DBIA
OG0004378	LOC108009634|XP_036668959.1|DSUZ	LOC108026697|XP_016953274.1|DBIA
OG0004379	LOC108009820|XP_016929992.1|DSUZ	LOC108022864|XP_016947531.1|DBIA
OG0004380	LOC108019630|XP_016943001.1|DSUZ	LOC108029801|XP_016957805.1|DBIA
OG0004381	LOC108014750|XP_036673810.1|DSUZ, LOC118878587|XP_036677516.1|DSUZ	LOC108025011|XP_016950759.1|DBIA
OG0004382	LOC108009228|XP_016928880.1|DSUZ	LOC108022608|XP_016947133.1|DBIA
OG0004383	LOC108010193|XP_016930524.1|DSUZ	LOC108036918|XP_016968819.1|DBIA
OG0004384	LOC108009415|XP_016929232.1|DSUZ	LOC108036913|XP_016968814.1|DBIA
OG0004385	LOC108009972|XP_016930224.1|DSUZ	LOC108030271|XP_016958585.1|DBIA
OG0004386	LOC108010324|XP_016930735.1|DSUZ	LOC108030137|XP_016958341.1|DBIA
OG0004387	LOC108013235|XP_036670718.1|DSUZ	LOC108035203|XP_016966200.1|DBIA
OG0004388	LOC108008659|XP_016928036.1|DSUZ	LOC108023111|XP_016947866.1|DBIA
OG0004389	LOC108020068|XP_016943657.1|DSUZ	LOC108035376|XP_016966469.1|DBIA
OG0004390	LOC108013779|XP_036670933.1|DSUZ	LOC108030622|XP_016959114.1|DBIA
OG0004391	LOC108008105|XP_036669280.1|DSUZ	LOC108026579|XP_016953020.1|DBIA
OG0004392	LOC108013767|XP_036671108.1|DSUZ	LOC108030555|XP_016958938.1|DBIA
OG0004393	LOC108019911|XP_016943501.1|DSUZ	LOC108029648|XP_016957554.1|DBIA
OG0004394	LOC108018184|XP_016941174.1|DSUZ	LOC108030281|XP_016958596.1|DBIA
OG0004395	LOC108019682|XP_016943063.1|DSUZ	LOC108029398|XP_016957117.1|DBIA
OG0004396	LOC108010722|XP_016931133.1|DSUZ, LOC118876748|XP_036677785.1|DSUZ	LOC108021929|XP_016946241.1|DBIA
OG0004397	LOC108019798|XP_016943289.1|DSUZ	LOC108029627|XP_016957508.1|DBIA
OG0004398	LOC108019799|XP_016943290.1|DSUZ	LOC108029674|XP_016957609.1|DBIA
OG0004399	LOC108018178|XP_016941166.1|DSUZ	LOC108030102|XP_016958277.1|DBIA
OG0004400	LOC108007971|XP_016927230.1|DSUZ	LOC108031600|XP_016960667.1|DBIA
OG0004401	LOC108010236|XP_016930578.1|DSUZ	LOC108026916|XP_016953615.1|DBIA
OG0004402	LOC108010065|XP_016930367.1|DSUZ	LOC108026851|XP_016953519.1|DBIA
OG0004403	LOC108009408|XP_016929217.1|DSUZ	LOC108022517|XP_016946975.1|DBIA
OG0004404	LOC108010967|XP_016931474.2|DSUZ	LOC108035418|XP_016966532.1|DBIA
OG0004405	LOC108006224|XP_036671549.1|DSUZ	LOC108028354|XP_016955600.1|DBIA
OG0004406	LOC108012998|XP_016934066.1|DSUZ	LOC108035154|XP_016966087.1|DBIA
OG0004407	LOC108018001|XP_016940840.1|DSUZ	LOC108029600|XP_016957462.1|DBIA
OG0004408	LOC108012590|XP_016933498.1|DSUZ	LOC108034493|XP_016964887.1|DBIA
OG0004409	LOC108020356|XP_016944043.1|DSUZ	LOC108035693|XP_016966904.1|DBIA
OG0004410	LOC108009056|XP_016928550.1|DSUZ	LOC108022654|XP_016947201.1|DBIA
OG0004411	LOC108007457|XP_016926614.1|DSUZ	LOC108030882|XP_016959528.1|DBIA
OG0004412	LOC108007456|XP_016926613.2|DSUZ	LOC108030881|XP_016959527.1|DBIA
OG0004413	LOC108010190|XP_016930522.1|DSUZ	LOC108026840|XP_016953505.1|DBIA
OG0004414	LOC108008491|XP_016927840.1|DSUZ	LOC108026950|XP_016953652.1|DBIA
OG0004415	LOC108009718|XP_016929769.1|DSUZ	LOC108030212|XP_016958468.1|DBIA
OG0004416	LOC108018216|XP_016941223.1|DSUZ	LOC108030391|XP_016958762.1|DBIA
OG0004417	LOC108017287|XP_016939793.2|DSUZ	LOC108032008|XP_016961295.1|DBIA
OG0004418	LOC108018089|XP_036669805.1|DSUZ	LOC108030112|XP_016958295.1|DBIA
OG0004419	LOC108019577|XP_036669809.1|DSUZ	LOC108029570|XP_016957417.1|DBIA
OG0004420	LOC108019641|XP_016943014.1|DSUZ	LOC108029374|XP_016957091.1|DBIA
OG0004421	LOC108010500|XP_016930861.2|DSUZ	LOC108028797|XP_016956269.1|DBIA
OG0004422	LOC108004799|XP_016923340.1|DSUZ	LOC108028098|XP_016955232.1|DBIA
OG0004423	LOC108009322|XP_016929082.1|DSUZ	LOC108022574|XP_016947081.1|DBIA
OG0004424	LOC108009745|XP_016929829.1|DSUZ	LOC108022916|XP_016947612.1|DBIA
OG0004425	LOC108013071|XP_036672113.1|DSUZ	LOC108028347|XP_016955588.1|DBIA
OG0004426	LOC108013193|XP_016934390.1|DSUZ	LOC108028688|XP_016956121.1|DBIA
OG0004427	LOC108014020|XP_016935519.2|DSUZ	LOC108030614|XP_016959097.1|DBIA
OG0004428	LOC118877935|XP_036674466.1|DSUZ, LOC108017549|XP_016940116.1|DSUZ	LOC108031576|XP_016960626.1|DBIA
OG0004429	LOC108005279|XP_016923962.1|DSUZ	LOC108033650|XP_016963574.1|DBIA
OG0004430	LOC108013270|XP_016934526.1|DSUZ	LOC108034996|XP_016965824.1|DBIA
OG0004431	LOC108018571|XP_016941616.2|DSUZ	LOC108032172|XP_016961515.1|DBIA
OG0004432	LOC108018569|XP_016941614.2|DSUZ	LOC108032171|XP_016961514.1|DBIA
OG0004433	LOC108017616|XP_036671718.1|DSUZ	LOC108030883|XP_016959530.1|DBIA
OG0004434	LOC108019661|XP_016943041.1|DSUZ	LOC108029673|XP_016957608.1|DBIA
OG0004435	LOC108010314|XP_016930699.1|DSUZ	LOC108026966|XP_016953670.1|DBIA
OG0004436	LOC108009712|XP_016929758.2|DSUZ	LOC108036901|XP_016968770.1|DBIA
OG0004437	LOC108008690|XP_016928073.1|DSUZ	LOC108023080|XP_016947819.1|DBIA
OG0004438	LOC108010107|XP_016930417.1|DSUZ	LOC108036917|XP_016968817.1|DBIA
OG0004439	LOC108010105|XP_016930415.1|DSUZ	LOC108022462|XP_016946859.1|DBIA
OG0004440	LOC108009061|XP_016928555.1|DSUZ	LOC108022840|XP_016947500.1|DBIA
OG0004441	LOC108007855|XP_016927110.1|DSUZ	LOC108032378|XP_016961688.1|DBIA
OG0004442	LOC108009822|XP_016929995.1|DSUZ	LOC108022650|XP_016947196.1|DBIA
OG0004443	LOC108013466|XP_016934831.1|DSUZ	LOC108035084|XP_016965989.1|DBIA
OG0004444	LOC108008453|XP_016927795.1|DSUZ	LOC108036391|XP_016967989.1|DBIA
OG0004445	LOC108008406|XP_016927741.1|DSUZ	LOC108026943|XP_016953645.1|DBIA
OG0004446	LOC108012160|XP_016932943.2|DSUZ	LOC108025268|XP_016951119.1|DBIA
OG0004447	LOC108020626|XP_016944466.2|DSUZ	LOC108026019|XP_016952198.1|DBIA
OG0004448	LOC108009489|XP_016929370.1|DSUZ	LOC108022260|XP_016946608.1|DBIA
OG0004449	LOC108017673|XP_036671331.1|DSUZ	LOC108030624|XP_016959116.1|DBIA
OG0004450	LOC108009211|XP_016928860.1|DSUZ	LOC108022861|XP_016947526.1|DBIA
OG0004451	LOC108010142|XP_016930465.1|DSUZ	LOC108022835|XP_016947491.1|DBIA
OG0004452	LOC108008461|XP_016927804.1|DSUZ	LOC108026948|XP_016953650.1|DBIA
OG0004453	LOC108006186|XP_016925112.1|DSUZ	LOC108022665|XP_016947222.1|DBIA
OG0004454	LOC108019250|XP_036673836.1|DSUZ	LOC108031086|XP_016959780.1|DBIA
OG0004455	LOC108007530|XP_036671364.1|DSUZ	LOC108030702|XP_016959230.1|DBIA
OG0004456	LOC108016909|XP_016939315.1|DSUZ	LOC108023566|XP_016948646.1|DBIA
OG0004457	LOC108014489|XP_036670625.1|DSUZ	LOC108030621|XP_016959112.1|DBIA
OG0004458	LOC108010714|XP_016931117.2|DSUZ	LOC108030650|XP_016959157.1|DBIA
OG0004459	LOC108020840|XP_036672156.1|DSUZ	LOC108035909|XP_016967165.1|DBIA
OG0004460	LOC108013131|XP_016934299.1|DSUZ	LOC108035000|XP_016965828.1|DBIA
OG0004461	LOC108019507|XP_016942825.2|DSUZ	LOC108030613|XP_016959096.1|DBIA
OG0004462	LOC108020733|XP_016944596.2|DSUZ, LOC108016343|XP_036672124.1|DSUZ	LOC108035920|XP_016967186.1|DBIA
OG0004463	LOC108007697|XP_016926923.2|DSUZ	LOC108030810|XP_016959396.1|DBIA
OG0004464	LOC108013195|XP_016934392.1|DSUZ	LOC108035171|XP_016966121.1|DBIA
OG0004465	LOC118877541|XP_036672492.1|DSUZ, LOC108020711|XP_036671374.1|DSUZ	LOC108035953|XP_016967245.1|DBIA
OG0004466	LOC118877345|XP_036671624.1|DSUZ, LOC108020756|XP_036672489.1|DSUZ	LOC108035948|XP_016967239.1|DBIA
OG0004467	LOC108006228|XP_036670763.1|DSUZ	LOC108028517|XP_016955889.1|DBIA
OG0004468	LOC108006225|XP_016925153.2|DSUZ	LOC108028516|XP_016955887.1|DBIA
OG0004469	LOC108011381|XP_016931987.2|DSUZ	LOC108030701|XP_016959228.1|DBIA
OG0004470	LOC108021465|XP_016945686.1|DSUZ	LOC108033917|XP_016964077.1|DBIA
OG0004471	LOC108006445|XP_036672974.1|DSUZ	LOC108031697|XP_016960844.1|DBIA
OG0004472	LOC108008329|XP_016927643.1|DSUZ	LOC108036620|XP_016968376.1|DBIA
OG0004473	LOC108008152|XP_016927430.1|DSUZ	LOC108030439|XP_016958818.1|DBIA
OG0004474	LOC108008526|XP_016927884.1|DSUZ	LOC108030459|XP_016958842.1|DBIA
OG0004475	LOC108011573|XP_016932230.1|DSUZ	LOC108024195|XP_016949534.1|DBIA
OG0004476	LOC108010240|XP_016930585.1|DSUZ	LOC108033461|XP_016963286.1|DBIA
OG0004477	LOC108019604|XP_016942971.1|DSUZ	LOC108029757|XP_016957746.1|DBIA
OG0004478	LOC108008821|XP_016928215.1|DSUZ	LOC108023120|XP_016947876.1|DBIA
OG0004479	LOC108017791|XP_016940424.1|DSUZ	LOC108026914|XP_016953612.1|DBIA
OG0004480	LOC108015349|XP_016937248.1|DSUZ	LOC108027618|XP_016954629.1|DBIA
OG0004481	LOC108008599|XP_016927967.1|DSUZ	LOC108036584|XP_016968329.1|DBIA
OG0004482	LOC108018265|XP_036675586.1|DSUZ	LOC108025521|XP_016951531.1|DBIA
OG0004483	LOC108010290|XP_016930649.1|DSUZ	LOC108026899|XP_016953597.1|DBIA
OG0004484	LOC108016032|XP_016938116.1|DSUZ, LOC108016033|XP_016938117.1|DSUZ	LOC108027138|XP_016953846.1|DBIA
OG0004485	LOC108016582|XP_016938755.1|DSUZ	LOC108023184|XP_016947915.1|DBIA
OG0004486	LOC108009192|XP_016928833.1|DSUZ	LOC108022516|XP_016946974.1|DBIA
OG0004487	LOC108006820|XP_036671801.1|DSUZ	LOC108035414|XP_016966525.1|DBIA
OG0004488	LOC108017679|XP_016940277.1|DSUZ, LOC108017680|XP_016940278.1|DSUZ	LOC108030097|XP_016958273.1|DBIA, LOC108029850|XP_016957828.1|DBIA
OG0004489	LOC108012826|XP_016933765.1|DSUZ	LOC108028597|XP_016956005.1|DBIA
OG0004490	LOC108019608|XP_016942976.1|DSUZ	LOC108029774|XP_016957772.1|DBIA
OG0004492	LOC108011064|XP_016931616.1|DSUZ	LOC108030821|XP_016959424.1|DBIA
OG0004493	LOC108014512|XP_016936138.2|DSUZ	LOC108028199|XP_016955348.1|DBIA
OG0004494	LOC108007055|XP_036673012.1|DSUZ	LOC108031836|XP_016961074.1|DBIA
OG0004495	LOC108014386|XP_036673193.1|DSUZ	LOC108032022|XP_016961321.1|DBIA
OG0004496	LOC108008671|XP_016928054.2|DSUZ	LOC108022084|XP_016946418.1|DBIA, LOC108022085|XP_016946419.1|DBIA
OG0004497	LOC108008121|XP_016927399.1|DSUZ	LOC108026544|XP_016952983.1|DBIA
OG0004497	LOC108008786|XP_016928173.1|DSUZ	LOC108026549|XP_016952988.1|DBIA
OG0004498	LOC118877809|XP_036673847.1|DSUZ, LOC108020238|XP_016943848.1|DSUZ, LOC108020247|XP_016943862.2|DSUZ	LOC108023673|XP_016948787.1|DBIA, LOC108023776|XP_016948909.1|DBIA
OG0004499	LOC108009217|XP_036669656.1|DSUZ	LOC108022538|XP_016947005.1|DBIA
OG0004499	LOC108009215|XP_016928864.1|DSUZ	LOC108022541|XP_016947008.1|DBIA
OG0004500	LOC108017886|XP_016940540.1|DSUZ	LOC108029988|XP_016957987.1|DBIA
OG0004501	LOC108009991|XP_016930260.1|DSUZ	LOC108030285|XP_016958604.1|DBIA
OG0004502	LOC108009701|XP_016929747.1|DSUZ	LOC108022722|XP_016947296.1|DBIA
OG0004502	LOC108009700|XP_016929746.1|DSUZ	LOC108022721|XP_016947295.1|DBIA
OG0004503	LOC108006785|XP_016925823.2|DSUZ, LOC118878144|XP_036675696.1|DSUZ	LOC108024281|XP_016949668.1|DBIA, LOC108024687|XP_016950252.1|DBIA
OG0004504	LOC108014505|XP_016936132.1|DSUZ	LOC108036887|XP_016968754.1|DBIA
OG0004505	LOC108017206|XP_036674303.1|DSUZ	LOC108032052|XP_016961355.1|DBIA
OG0004506	LOC108014823|XP_016936510.1|DSUZ	LOC108024644|XP_016950183.1|DBIA
OG0004507	LOC108016019|XP_016938103.1|DSUZ	LOC108027416|XP_016954347.1|DBIA
OG0004508	LOC108018341|XP_036675432.1|DSUZ	LOC108025383|XP_016951345.1|DBIA
OG0004509	LOC108010699|XP_016931098.2|DSUZ	LOC108030512|XP_016958889.1|DBIA
OG0004510	LOC108011141|XP_016931712.1|DSUZ	LOC108033092|XP_016962777.1|DBIA
OG0004511	LOC108006610|XP_036673215.1|DSUZ	LOC108026247|XP_016952578.1|DBIA
OG0004512	LOC108020382|XP_016944125.1|DSUZ	LOC108035989|XP_016967328.1|DBIA
OG0004513	LOC108020407|XP_016944190.1|DSUZ	LOC108036004|XP_016967387.1|DBIA
OG0004514	LOC108020372|XP_016944093.1|DSUZ	LOC108035986|XP_016967319.1|DBIA
OG0004515	LOC108006561|XP_016925581.1|DSUZ	LOC108024001|XP_016949231.1|DBIA
OG0004516	LOC108005177|XP_016923843.1|DSUZ	LOC108024867|XP_016950499.1|DBIA
OG0004517	LOC108016841|XP_016939166.1|DSUZ	LOC108023387|XP_016948283.1|DBIA
OG0004518	LOC108018848|XP_036676679.1|DSUZ	LOC108025747|XP_016951830.1|DBIA
OG0004519	LOC108014785|XP_036674298.1|DSUZ	LOC108026335|XP_016952727.1|DBIA
OG0004520	LOC108018969|XP_016942060.1|DSUZ	LOC108032981|XP_016962545.1|DBIA
OG0004521	LOC108010966|XP_016931471.2|DSUZ, LOC118876794|XP_036677794.1|DSUZ	LOC108024270|XP_016949649.1|DBIA
OG0004522	LOC108015018|XP_016936735.1|DSUZ	LOC108023726|XP_016948852.1|DBIA
OG0004523	LOC108015738|XP_036675276.1|DSUZ	LOC108025294|XP_016951171.1|DBIA
OG0004524	LOC108015318|XP_016937197.1|DSUZ	LOC108024121|XP_016949391.1|DBIA
OG0004525	LOC108013707|XP_016935117.1|DSUZ	LOC108023964|XP_016949174.1|DBIA
OG0004526	LOC108016913|XP_016939322.2|DSUZ	LOC108023504|XP_016948528.1|DBIA
OG0004527	LOC108018904|XP_016941984.1|DSUZ	LOC108025811|XP_016951948.1|DBIA
OG0004528	LOC108015330|XP_016937220.1|DSUZ	LOC108027581|XP_016954584.1|DBIA
OG0004529	LOC108011143|XP_016931716.1|DSUZ	LOC108034575|XP_016965033.1|DBIA
OG0004530	LOC108005173|XP_016923836.1|DSUZ	LOC108024837|XP_016950460.1|DBIA
OG0004531	LOC108020498|XP_036673137.1|DSUZ	LOC108032210|XP_016961559.1|DBIA
OG0004532	LOC108005335|XP_016924053.1|DSUZ	LOC108026330|XP_016952720.1|DBIA
OG0004533	LOC108005208|XP_016923885.1|DSUZ	LOC108036424|XP_016968045.1|DBIA
OG0004534	LOC108017966|XP_016940729.1|DSUZ	LOC108030200|XP_016958446.1|DBIA
OG0004535	LOC108005634|XP_016924435.1|DSUZ	LOC108034866|XP_016965535.1|DBIA
OG0004536	LOC108014953|XP_036676639.1|DSUZ	LOC108027547|XP_016954490.1|DBIA
OG0004537	LOC108016880|XP_016939261.1|DSUZ	LOC108023571|XP_016948651.1|DBIA
OG0004538	LOC108010015|XP_016930295.1|DSUZ	LOC108026759|XP_016953384.1|DBIA
OG0004539	LOC108007805|XP_036674463.1|DSUZ	LOC108032109|XP_016961428.1|DBIA
OG0004540	LOC108004750|XP_016923275.1|DSUZ	LOC108025741|XP_016951818.1|DBIA
OG0004541	LOC108008229|XP_036669042.1|DSUZ	LOC108022501|XP_016946949.1|DBIA
OG0004542	LOC108015341|XP_016937235.1|DSUZ	LOC108023605|XP_016948700.1|DBIA
OG0004543	LOC108004765|XP_016923296.1|DSUZ	LOC108032518|XP_016961847.1|DBIA
OG0004544	LOC108016940|XP_016939359.1|DSUZ	LOC108023574|XP_016948657.1|DBIA
OG0004545	LOC118877635|XP_036673030.1|DSUZ	LOC108031611|XP_016960690.1|DBIA
OG0004546	LOC108019877|XP_016943436.1|DSUZ	LOC108029683|XP_016957626.1|DBIA
OG0004547	LOC108016772|XP_016939026.1|DSUZ	LOC108023343|XP_016948173.1|DBIA
OG0004548	LOC108015228|XP_016937061.1|DSUZ	LOC108024245|XP_016949616.1|DBIA
OG0004549	LOC108016819|XP_016939119.1|DSUZ	LOC108023460|XP_016948464.1|DBIA
OG0004550	LOC108018944|XP_016942031.1|DSUZ	LOC108021873|XP_016946154.1|DBIA
OG0004551	LOC108009430|XP_016929252.1|DSUZ	LOC108029640|XP_016957537.1|DBIA
OG0004552	LOC108016868|XP_036676130.1|DSUZ	LOC108023458|XP_016948457.1|DBIA
OG0004553	LOC108013116|XP_016934262.1|DSUZ	LOC108035038|XP_016965872.1|DBIA
OG0004554	LOC108019136|XP_016942368.1|DSUZ	LOC108025832|XP_016951979.1|DBIA
OG0004555	LOC108018959|XP_016942052.1|DSUZ	LOC108025926|XP_016952106.1|DBIA
OG0004556	LOC108015353|XP_016937253.1|DSUZ	LOC108027592|XP_016954599.1|DBIA
OG0004557	LOC108019041|XP_016942146.1|DSUZ	LOC108032974|XP_016962534.1|DBIA
OG0004558	LOC108007882|XP_016927139.1|DSUZ	LOC108028876|XP_016956355.1|DBIA
OG0004559	LOC108007842|XP_016927094.2|DSUZ	LOC108024533|XP_016949988.1|DBIA
OG0004560	LOC108014482|XP_016936101.1|DSUZ	LOC108021931|XP_016946246.1|DBIA
OG0004561	LOC108014622|XP_036674413.1|DSUZ, LOC108006762|XP_036675445.1|DSUZ	LOC108024545|XP_016950007.1|DBIA
OG0004562	LOC108005982|XP_016924912.2|DSUZ	LOC108032132|XP_016961455.1|DBIA
OG0004563	LOC108006428|XP_036673460.1|DSUZ	LOC108026181|XP_016952458.1|DBIA
OG0004564	LOC108015581|XP_036672851.1|DSUZ	LOC108030962|XP_016959651.1|DBIA
OG0004565	LOC108015723|XP_036674060.1|DSUZ	LOC108032240|XP_016961593.1|DBIA
OG0004566	LOC108019158|XP_016942398.1|DSUZ	LOC108025763|XP_016951846.1|DBIA
OG0004567	LOC108019062|XP_016942187.1|DSUZ	LOC108024018|XP_016949268.1|DBIA
OG0004568	LOC108016871|XP_016939240.1|DSUZ	LOC108023535|XP_016948590.1|DBIA
OG0004569	LOC108011641|XP_036673644.1|DSUZ	LOC108024959|XP_016950686.1|DBIA
OG0004570	LOC108009344|XP_016929121.1|DSUZ	LOC108036407|XP_016968016.1|DBIA
OG0004571	LOC108010462|XP_016930821.1|DSUZ	LOC108035789|XP_016967016.1|DBIA
OG0004572	LOC108021345|XP_036676927.1|DSUZ	LOC108027915|XP_016955027.1|DBIA
OG0004573	LOC108005696|XP_016924512.2|DSUZ	LOC108024589|XP_016950089.1|DBIA
OG0004574	LOC108004572|XP_016922997.1|DSUZ	LOC108033009|XP_016962625.1|DBIA
OG0004575	LOC108004709|XP_036676973.1|DSUZ	LOC108033143|XP_016962854.1|DBIA
OG0004576	LOC108006111|XP_016925046.1|DSUZ	LOC108032056|XP_016961361.1|DBIA
OG0004577	LOC108010995|XP_016931506.1|DSUZ, LOC108017546|XP_016940112.1|DSUZ	LOC108031176|XP_016959884.1|DBIA
OG0004578	LOC108004715|XP_016923219.1|DSUZ	LOC108032430|XP_016961744.1|DBIA
OG0004579	LOC108018151|XP_016941126.1|DSUZ	LOC108034172|XP_016964475.1|DBIA
OG0004580	LOC108018307|XP_036674750.1|DSUZ	LOC108031908|XP_016961165.1|DBIA
OG0004581	LOC108014479|XP_036673226.1|DSUZ	LOC108026231|XP_016952555.1|DBIA
OG0004582	LOC108012141|XP_036675529.1|DSUZ	LOC108025429|XP_016951405.1|DBIA
OG0004583	LOC108015351|XP_016937251.1|DSUZ	LOC108023634|XP_016948739.1|DBIA
OG0004584	LOC108008478|XP_016927823.1|DSUZ	LOC108022160|XP_016946491.1|DBIA
OG0004585	LOC108015499|XP_016937441.1|DSUZ	LOC108025327|XP_016951242.1|DBIA
OG0004586	LOC108016890|XP_016939283.1|DSUZ	LOC108023513|XP_016948548.1|DBIA
OG0004587	LOC108010858|XP_036675684.1|DSUZ	LOC108025216|XP_016951053.1|DBIA
OG0004588	LOC108010864|XP_016931330.1|DSUZ	LOC108025221|XP_016951057.1|DBIA
OG0004589	LOC108005076|XP_016923707.1|DSUZ	LOC108028877|XP_016956356.1|DBIA
OG0004590	LOC108015495|XP_036675266.1|DSUZ	LOC108025256|XP_016951098.1|DBIA
OG0004591	LOC108015503|XP_036675379.1|DSUZ	LOC108025382|XP_016951344.1|DBIA
OG0004592	LOC108006531|XP_016925544.1|DSUZ	LOC108023972|XP_016949185.1|DBIA
OG0004593	LOC108006282|XP_016925228.1|DSUZ	LOC108025621|XP_016951646.1|DBIA
OG0004594	LOC108015176|XP_016936948.1|DSUZ	LOC108024155|XP_016949454.1|DBIA
OG0004595	LOC108005158|XP_016923822.1|DSUZ	LOC108026654|XP_016953184.1|DBIA
OG0004596	LOC108016932|XP_036676076.1|DSUZ	LOC108023257|XP_016948029.1|DBIA
OG0004597	LOC108016864|XP_016939222.1|DSUZ	LOC108023207|XP_016947960.1|DBIA
OG0004598	LOC108005624|XP_016924423.1|DSUZ	LOC108035535|XP_016966691.1|DBIA
OG0004599	LOC108021677|XP_016945981.1|DSUZ	LOC108032731|XP_016962201.1|DBIA
OG0004600	LOC108005327|XP_016924044.1|DSUZ	LOC108036315|XP_016967820.1|DBIA
OG0004601	LOC108005220|XP_016923900.1|DSUZ	LOC108036605|XP_016968359.1|DBIA
OG0004602	LOC108015214|XP_016937041.1|DSUZ	LOC108027491|XP_016954424.1|DBIA
OG0004603	LOC108021296|XP_016945432.1|DSUZ	LOC108029297|XP_016956989.1|DBIA
OG0004604	LOC108015033|XP_016936753.1|DSUZ	LOC108023649|XP_016948756.1|DBIA
OG0004605	LOC108014963|XP_036676828.1|DSUZ	LOC108023338|XP_016948166.1|DBIA
OG0004606	LOC108015584|XP_036672605.1|DSUZ	LOC108031347|XP_016960099.1|DBIA
OG0004607	LOC108019012|XP_016942113.1|DSUZ	LOC108025856|XP_016952012.1|DBIA
OG0004608	LOC108011137|XP_036676881.1|DSUZ	LOC108033069|XP_016962723.1|DBIA
OG0004609	LOC108006268|XP_016925205.1|DSUZ	LOC108025828|XP_016951972.1|DBIA
OG0004610	LOC108017257|XP_036675280.1|DSUZ	LOC108025343|XP_016951271.1|DBIA
OG0004611	LOC108017267|XP_036675391.1|DSUZ	LOC108025349|XP_016951296.1|DBIA
OG0004612	LOC108017238|XP_016939723.1|DSUZ	LOC108025498|XP_016951501.1|DBIA
OG0004613	LOC108014478|XP_036673225.1|DSUZ	LOC108026233|XP_016952557.1|DBIA
OG0004614	LOC108013678|XP_016935086.1|DSUZ	LOC108023949|XP_016949129.1|DBIA
OG0004615	LOC108019159|XP_016942399.1|DSUZ	LOC108025805|XP_016951938.1|DBIA
OG0004616	LOC108016620|XP_016938803.1|DSUZ	LOC108023206|XP_016947958.1|DBIA
OG0004617	LOC108021318|XP_016945470.1|DSUZ	LOC108033962|XP_016964156.1|DBIA
OG0004618	LOC108016072|XP_016938154.1|DSUZ	LOC108031481|XP_016960447.1|DBIA
