Orthogroup	DSUZ.longest_only	DELE.longest_only
OG0006222	LOC108010855|XP_016931319.2|DSUZ	LOC108142906|XP_017122482.1|DELE
OG0006223	LOC108015329|XP_016937219.1|DSUZ	LOC108144407|XP_017124731.1|DELE
OG0006224	LOC108014964|XP_036676861.1|DSUZ	LOC108137403|XP_017114551.1|DELE
OG0006225	LOC108011171|XP_016931749.1|DSUZ	LOC108141197|XP_017119934.1|DELE
OG0006226	LOC108008559|XP_016927919.1|DSUZ	LOC108143284|XP_017123088.1|DELE
OG0006227	LOC108004742|XP_016923259.1|DSUZ	LOC108142431|XP_017121779.1|DELE
OG0006228	LOC108008967|XP_016928391.1|DSUZ	LOC108143383|XP_017123237.1|DELE
OG0006229	LOC108020375|XP_016944101.1|DSUZ	LOC108145284|XP_017126077.1|DELE
OG0006230	LOC108005360|XP_016924096.1|DSUZ	LOC108149983|XP_017133395.1|DELE
OG0006231	LOC108013708|XP_016935118.1|DSUZ	LOC108138523|XP_017116272.1|DELE
OG0006232	LOC108019130|XP_016942359.1|DSUZ	LOC108138549|XP_017116309.1|DELE
OG0006233	LOC108018926|XP_016942007.1|DSUZ	LOC108138448|XP_017116137.1|DELE
OG0006234	LOC108005163|XP_016923826.1|DSUZ	LOC108149982|XP_017133394.1|DELE
OG0006235	LOC108015311|XP_016937180.1|DSUZ	LOC108134890|XP_017110882.1|DELE
OG0006236	LOC108005474|XP_016924262.1|DSUZ	LOC108148165|XP_017130553.1|DELE
OG0006237	LOC108015037|XP_016936758.1|DSUZ	LOC108137409|XP_017114557.1|DELE
OG0006238	LOC108006333|XP_016925327.2|DSUZ	LOC108145572|XP_017126574.1|DELE
OG0006239	LOC108005653|XP_016924457.1|DSUZ	LOC108140935|XP_017119492.1|DELE
OG0006240	LOC108015521|XP_016937478.2|DSUZ	LOC108148549|XP_017131086.1|DELE
OG0006241	LOC108005162|XP_016923825.1|DSUZ	LOC108149981|XP_017133392.1|DELE
OG0006242	LOC108005420|XP_016924187.2|DSUZ	LOC108137732|XP_017115120.1|DELE
OG0006243	LOC108010557|XP_016930925.2|DSUZ	LOC108139266|XP_017117443.1|DELE
OG0006244	LOC108006975|XP_016926071.2|DSUZ	LOC108142955|XP_017122585.1|DELE
OG0006245	LOC118879360|XP_036678108.1|DSUZ, LOC108020484|XP_036672970.1|DSUZ	LOC108148762|XP_017131453.1|DELE
OG0006246	LOC108018991|XP_016942088.1|DSUZ	LOC108136212|XP_017112708.1|DELE
OG0006247	LOC108009540|XP_016929469.1|DSUZ	LOC108149625|XP_017132844.1|DELE
OG0006248	LOC108011991|XP_016932746.2|DSUZ	LOC108140791|XP_017119274.1|DELE
OG0006249	LOC108020937|XP_016944858.1|DSUZ	LOC108134969|XP_017110985.1|DELE
OG0006250	LOC108019151|XP_016942390.1|DSUZ	LOC108136511|XP_017113260.1|DELE
OG0006251	LOC108018758|XP_036675528.1|DSUZ	LOC108148646|XP_017131260.1|DELE
OG0006252	LOC108011278|XP_016931875.1|DSUZ	LOC108148644|XP_017131257.1|DELE
OG0006253	LOC108018886|XP_036675871.1|DSUZ	LOC108136210|XP_017112707.1|DELE
OG0006254	LOC108021036|XP_016945016.1|DSUZ	LOC108141995|XP_017121148.1|DELE
OG0006255	LOC108005969|XP_016924893.2|DSUZ	LOC108137398|XP_017114546.1|DELE
OG0006256	LOC108005311|XP_036677202.1|DSUZ	LOC108150023|XP_017133472.1|DELE
OG0006257	LOC108015173|XP_016936945.1|DSUZ	LOC108137276|XP_017114363.1|DELE
OG0006258	LOC108018852|XP_036676305.1|DSUZ	LOC108136570|XP_017113367.1|DELE
OG0006259	LOC108020862|XP_036672862.1|DSUZ, LOC118876768|XP_036674567.1|DSUZ	LOC108139356|XP_017117569.1|DELE
OG0006260	LOC108015175|XP_016936947.1|DSUZ	LOC108137277|XP_017114365.1|DELE
OG0006261	LOC108006597|XP_016925611.1|DSUZ	LOC108138200|XP_017115806.1|DELE
OG0006262	LOC108015382|XP_016937290.1|DSUZ	LOC108137332|XP_017114453.1|DELE
OG0006263	LOC108015378|XP_016937286.1|DSUZ	LOC108136251|XP_017112778.1|DELE
OG0006264	LOC108016533|XP_036676227.1|DSUZ	LOC108136165|XP_017112651.1|DELE
OG0006265	LOC108009375|XP_016929168.1|DSUZ	LOC108141410|XP_017120262.1|DELE
OG0006266	LOC108016948|XP_036676522.1|DSUZ	LOC108136314|XP_017112901.1|DELE
OG0006267	LOC108004748|XP_016923272.1|DSUZ	LOC108136596|XP_017113399.1|DELE
OG0006268	LOC108009668|XP_016929687.1|DSUZ	LOC108134637|XP_017110513.1|DELE
OG0006269	LOC108006983|XP_036672955.1|DSUZ	LOC108143105|XP_017122816.1|DELE
OG0006270	LOC108015107|XP_016936841.1|DSUZ	LOC108137255|XP_017114328.1|DELE
OG0006271	LOC108020564|XP_036673071.1|DSUZ	LOC108135870|XP_017112262.1|DELE
OG0006272	LOC108013724|XP_016935153.1|DSUZ	LOC108138573|XP_017116344.1|DELE
OG0006273	LOC108017899|XP_016940558.1|DSUZ	LOC108145056|XP_017125725.1|DELE
OG0006274	LOC108005352|XP_016924083.1|DSUZ	LOC108136227|XP_017112737.1|DELE
OG0006275	LOC108019149|XP_016942387.1|DSUZ	LOC108141007|XP_017119574.1|DELE
OG0006276	LOC108012803|XP_016933731.1|DSUZ	LOC108146323|XP_017127776.1|DELE
OG0006277	LOC108018326|XP_036672701.1|DSUZ, LOC108017037|XP_036674951.1|DSUZ	LOC108135873|XP_017112263.1|DELE
OG0006278	LOC108016698|XP_016938912.1|DSUZ	LOC108136185|XP_017112672.1|DELE
OG0006279	LOC108006312|XP_016925299.1|DSUZ	LOC108135420|XP_017111629.1|DELE
OG0006280	LOC108005084|XP_016923740.1|DSUZ	LOC108140878|XP_017119397.1|DELE
OG0006281	LOC108005083|XP_016923739.1|DSUZ	LOC108140877|XP_017119396.1|DELE
OG0006282	LOC108019132|XP_016942363.2|DSUZ	LOC108147602|XP_017129731.1|DELE
OG0006283	LOC108007840|XP_016927093.2|DSUZ	LOC108150396|XP_017134042.1|DELE
OG0006284	LOC108007505|XP_016926677.1|DSUZ	LOC108146387|XP_017127870.1|DELE
OG0006285	LOC108011623|XP_016932297.1|DSUZ	LOC108141224|XP_017119965.1|DELE
OG0006286	LOC108020285|XP_036677907.1|DSUZ, LOC108017519|XP_036673571.1|DSUZ	LOC108137011|XP_017114000.1|DELE
OG0006287	LOC108006261|XP_016925197.2|DSUZ	LOC108135438|XP_017111668.1|DELE
OG0006288	LOC108012150|XP_016932931.2|DSUZ	LOC108144040|XP_017124167.1|DELE
OG0006289	LOC108014694|XP_016936358.1|DSUZ	LOC108136818|XP_017113711.1|DELE
OG0006290	LOC108015316|XP_016937186.1|DSUZ	LOC108136504|XP_017113232.1|DELE
OG0006291	LOC108011932|XP_016932669.1|DSUZ	LOC108138325|XP_017115976.1|DELE
OG0006292	LOC108005452|XP_036677261.1|DSUZ	LOC108149999|XP_017133425.1|DELE
OG0006293	LOC108012541|XP_016933444.2|DSUZ	LOC108145660|XP_017126702.1|DELE
OG0006294	LOC108006523|XP_036676317.1|DSUZ	LOC108147687|XP_017129886.1|DELE
OG0006295	LOC108016893|XP_016939288.1|DSUZ	LOC108137584|XP_017114803.1|DELE
OG0006296	LOC108015192|XP_016937001.2|DSUZ	LOC108134845|XP_017110795.1|DELE
OG0006297	LOC108016870|XP_016939238.1|DSUZ	LOC108148149|XP_017130511.1|DELE
OG0006298	LOC108006530|XP_016925543.1|DSUZ	LOC108147732|XP_017129949.1|DELE
OG0006299	LOC108019092|XP_036675771.1|DSUZ	LOC108135910|XP_017112317.1|DELE
OG0006300	LOC108018933|XP_016942015.1|DSUZ	LOC108141172|XP_017119892.1|DELE
OG0006301	LOC108019189|XP_016942451.1|DSUZ	LOC108147725|XP_017129943.1|DELE
OG0006302	LOC108004681|XP_016923157.1|DSUZ	LOC108144579|XP_017125064.1|DELE
OG0006303	LOC108009647|XP_016929641.1|DSUZ	LOC108144551|XP_017125014.1|DELE
OG0006304	LOC108007625|XP_036673617.1|DSUZ	LOC108148765|XP_017131456.1|DELE
OG0006305	LOC108007628|XP_036673493.1|DSUZ	LOC108148625|XP_017131213.1|DELE
OG0006306	LOC108006632|XP_016925657.2|DSUZ	LOC108143922|XP_017123995.1|DELE
OG0006307	LOC108010817|XP_036675623.1|DSUZ	LOC108143110|XP_017122822.1|DELE
OG0006308	LOC108005127|XP_016923790.2|DSUZ	LOC108150040|XP_017133491.1|DELE
OG0006309	LOC108005341|XP_036676955.1|DSUZ	LOC108147656|XP_017129825.1|DELE
OG0006310	LOC108014381|XP_016935972.2|DSUZ	LOC108148362|XP_017130870.1|DELE
OG0006311	LOC108019061|XP_036675704.1|DSUZ	LOC108136434|XP_017113080.1|DELE
OG0006312	LOC108018940|XP_036675706.1|DSUZ	LOC108136610|XP_017113418.1|DELE
OG0006313	LOC108004692|XP_016923191.1|DSUZ	LOC108138550|XP_017116310.1|DELE
OG0006314	LOC108019226|XP_016942511.1|DSUZ	LOC108134819|XP_017110761.1|DELE
OG0006315	LOC108010865|XP_016931331.2|DSUZ	LOC108142950|XP_017122572.1|DELE
OG0006316	LOC108005086|XP_016923746.1|DSUZ	LOC108140900|XP_017119433.1|DELE
OG0006317	LOC108021823|XP_016946115.1|DSUZ	LOC108138592|XP_017116372.1|DELE
OG0006318	LOC108015287|XP_036676128.1|DSUZ	LOC108134869|XP_017110847.1|DELE
OG0006319	LOC108009947|XP_016930182.1|DSUZ	LOC108141527|XP_017120449.1|DELE
OG0006320	LOC108015276|XP_016937132.1|DSUZ	LOC108137335|XP_017114456.1|DELE
OG0006321	LOC108016761|XP_016939004.1|DSUZ	LOC108136523|XP_017113287.1|DELE
OG0006322	LOC108015295|XP_016937160.1|DSUZ	LOC108137406|XP_017114553.1|DELE
OG0006323	LOC108018978|XP_016942070.1|DSUZ	LOC108134822|XP_017110765.1|DELE
OG0006324	LOC108016857|XP_016939211.1|DSUZ	LOC108136277|XP_017112846.1|DELE
OG0006325	LOC118877805|XP_036673838.1|DSUZ, LOC108019422|XP_036674054.1|DSUZ	LOC108140779|XP_017119256.1|DELE
OG0006326	LOC108019359|XP_016942671.1|DSUZ	LOC108136128|XP_017112608.1|DELE
OG0006327	LOC108016152|XP_036675511.1|DSUZ	LOC108149005|XP_017131838.1|DELE
OG0006328	LOC108005960|XP_036672988.1|DSUZ	LOC108137363|XP_017114488.1|DELE
OG0006329	LOC108005313|XP_016924011.1|DSUZ	LOC108136269|XP_017112817.1|DELE
OG0006330	LOC118877684|XP_036673299.1|DSUZ	LOC108143855|XP_017123906.1|DELE
OG0006331	LOC108005399|XP_016924150.1|DSUZ	LOC108137310|XP_017114424.1|DELE
OG0006332	LOC108005479|XP_016924269.1|DSUZ	LOC108150012|XP_017133454.1|DELE
OG0006333	LOC108004687|XP_016923179.1|DSUZ	LOC108136501|XP_017113224.1|DELE
OG0006334	LOC108016775|XP_016939029.1|DSUZ	LOC108136447|XP_017113101.1|DELE
OG0006335	LOC108011018|XP_016931532.2|DSUZ	LOC108148922|XP_017131728.1|DELE
OG0006336	LOC108004666|XP_016923131.1|DSUZ	LOC108138409|XP_017116083.1|DELE
OG0006337	LOC108004604|XP_016923032.1|DSUZ	LOC108142274|XP_017121488.1|DELE
OG0006338	LOC108011665|XP_016932353.1|DSUZ	LOC108140960|XP_017119516.1|DELE
OG0006339	LOC108019201|XP_016942480.1|DSUZ	LOC108134906|XP_017110905.1|DELE
OG0006340	LOC108019156|XP_016942396.1|DSUZ	LOC108147694|XP_017129897.1|DELE
OG0006341	LOC108015279|XP_036676354.1|DSUZ	LOC108137290|XP_017114398.1|DELE
OG0006342	LOC108014957|XP_036676409.1|DSUZ	LOC108137306|XP_017114419.1|DELE
OG0006343	LOC108014958|XP_036676663.1|DSUZ	LOC108137233|XP_017114301.1|DELE
OG0006344	LOC108005310|XP_016924009.1|DSUZ	LOC108150044|XP_017133498.1|DELE
OG0006345	LOC108016071|XP_036673171.1|DSUZ	LOC108148712|XP_017131366.1|DELE
OG0006346	LOC108014787|XP_016936468.2|DSUZ	LOC108148747|XP_017131430.1|DELE
OG0006347	LOC108020607|XP_036673276.1|DSUZ	LOC108136760|XP_017113600.1|DELE
OG0006348	LOC108019209|XP_016942494.1|DSUZ	LOC108141394|XP_017120241.1|DELE
OG0006349	LOC108016895|XP_036676523.1|DSUZ	LOC108136270|XP_017112825.1|DELE
OG0006350	LOC108007562|XP_016926744.1|DSUZ	LOC108149025|XP_017131860.1|DELE
OG0006351	LOC108013728|XP_036676316.1|DSUZ	LOC108137667|XP_017115010.1|DELE
OG0006352	LOC108008333|XP_016927648.1|DSUZ	LOC108149823|XP_017133184.1|DELE
OG0006353	LOC108016484|XP_016938637.2|DSUZ	LOC108149009|XP_017131841.1|DELE
OG0006354	LOC108005971|XP_016924896.2|DSUZ	LOC108137377|XP_017114517.1|DELE
OG0006355	LOC108014961|XP_016936670.2|DSUZ	LOC108137270|XP_017114353.1|DELE
OG0006356	LOC108016754|XP_016938990.1|DSUZ	LOC108136237|XP_017112757.1|DELE
OG0006357	LOC108016839|XP_016939155.1|DSUZ	LOC108148150|XP_017130514.1|DELE
OG0006358	LOC108012907|XP_016933913.1|DSUZ	LOC108145974|XP_017127194.1|DELE
OG0006359	LOC108006417|XP_036673224.1|DSUZ	LOC108140582|XP_017118953.1|DELE
OG0006360	LOC108004574|XP_016922999.1|DSUZ	LOC108141535|XP_017120465.1|DELE
OG0006361	LOC108015983|XP_036675137.1|DSUZ	LOC108148407|XP_017130931.1|DELE
OG0006362	LOC108016921|XP_016939336.1|DSUZ	LOC108137125|XP_017114153.1|DELE
OG0006363	LOC108014942|XP_036676115.1|DSUZ	LOC108134856|XP_017110828.1|DELE
OG0006364	LOC108009558|XP_016929512.1|DSUZ	LOC108138186|XP_017115787.1|DELE
OG0006365	LOC108014951|XP_036676692.1|DSUZ	LOC108145157|XP_017125876.1|DELE
OG0006366	LOC108014952|XP_036676762.1|DSUZ	LOC108144619|XP_017125137.1|DELE
OG0006367	LOC108014965|XP_036676674.1|DSUZ	LOC108137404|XP_017114552.1|DELE
OG0006368	LOC118876789|XP_036675428.1|DSUZ	LOC108148888|XP_017131680.1|DELE
OG0006369	LOC108017244|XP_036675670.1|DSUZ	LOC108148627|XP_017131219.1|DELE
OG0006370	LOC108004854|XP_016923424.1|DSUZ	LOC108136465|XP_017113147.1|DELE
OG0006371	LOC108012164|XP_016932947.2|DSUZ	LOC108143773|XP_017123790.1|DELE
OG0006372	LOC108016169|XP_036675624.1|DSUZ	LOC108149031|XP_017131871.1|DELE
OG0006373	LOC108015426|XP_036676533.1|DSUZ	LOC108136528|XP_017113291.1|DELE
OG0006374	LOC108019070|XP_016942200.1|DSUZ	LOC108136532|XP_017113302.1|DELE
OG0006375	LOC108005356|XP_016924091.1|DSUZ	LOC108137668|XP_017115012.1|DELE
OG0006376	LOC108015242|XP_016937077.1|DSUZ	LOC108137412|XP_017114560.1|DELE
OG0006377	LOC108004846|XP_016923417.1|DSUZ	LOC108136633|XP_017113441.1|DELE
OG0006378	LOC108015520|XP_016937475.1|DSUZ	LOC108148897|XP_017131700.1|DELE
OG0006379	LOC108005290|XP_016923977.1|DSUZ	LOC108148134|XP_017130472.1|DELE
OG0006380	LOC108016990|XP_016939427.1|DSUZ	LOC108137184|XP_017114256.1|DELE
OG0006381	LOC108006559|XP_016925578.2|DSUZ	LOC108137126|XP_017114155.1|DELE
OG0006382	LOC108005159|XP_016923823.1|DSUZ	LOC108150035|XP_017133487.1|DELE
OG0006383	LOC108005353|XP_016924086.1|DSUZ	LOC108138410|XP_017116084.1|DELE
OG0006384	LOC108005170|XP_016923834.1|DSUZ	LOC108138411|XP_017116088.1|DELE
OG0006385	LOC108005959|XP_036672987.1|DSUZ	LOC108137375|XP_017114515.1|DELE
OG0006386	LOC108017367|XP_016939880.1|DSUZ	LOC108135223|XP_017111342.1|DELE
OG0006387	LOC108017269|XP_016939773.2|DSUZ	LOC108148488|XP_017131010.1|DELE
OG0006388	LOC108016773|XP_016939027.1|DSUZ	LOC108136445|XP_017113097.1|DELE
OG0006389	LOC108016774|XP_016939028.1|DSUZ	LOC108136446|XP_017113098.1|DELE
OG0006390	LOC108018595|XP_016941644.2|DSUZ	LOC108136799|XP_017113680.1|DELE
OG0006391	LOC108018770|XP_016941839.1|DSUZ, LOC118877806|XP_036673840.1|DSUZ	LOC108135936|XP_017112377.1|DELE
OG0006392	LOC108015305|XP_016937172.1|DSUZ	LOC108136331|XP_017112924.1|DELE
OG0006393	LOC108006999|XP_036676983.1|DSUZ	LOC108150529|XP_017134247.1|DELE
OG0006394	LOC108017339|XP_016939860.1|DSUZ	LOC108140404|XP_017118608.1|DELE
OG0006395	LOC108006984|XP_036672956.1|DSUZ	LOC108143096|XP_017122806.1|DELE
OG0006396	LOC108013684|XP_016935092.1|DSUZ	LOC108137769|XP_017115160.1|DELE
OG0006397	LOC108019042|XP_016942155.1|DSUZ	LOC108136478|XP_017113179.1|DELE
OG0006398	LOC108015376|XP_016937283.1|DSUZ	LOC108141335|XP_017120120.1|DELE
OG0006399	LOC108005445|XP_016924224.1|DSUZ	LOC108137673|XP_017115017.1|DELE
OG0006400	LOC108005444|XP_016924223.1|DSUZ	LOC108137672|XP_017115016.1|DELE
OG0006401	LOC108020700|XP_036671680.1|DSUZ	LOC108135539|XP_017111776.1|DELE
OG0006402	LOC108014404|XP_036672770.1|DSUZ	LOC108140804|XP_017119292.1|DELE
OG0006403	LOC108006136|XP_036672900.1|DSUZ	LOC108140354|XP_017118537.1|DELE
OG0006404	LOC108014722|XP_016936380.2|DSUZ	LOC108140519|XP_017118817.1|DELE
OG0006405	LOC108005535|XP_036670979.1|DSUZ	LOC108146952|XP_017128696.1|DELE
OG0006406	LOC108011724|XP_016932435.2|DSUZ	LOC108147227|XP_017129108.1|DELE
OG0006407	LOC108015313|XP_016937182.1|DSUZ	LOC108136488|XP_017113191.1|DELE
OG0006408	LOC108018981|XP_016942076.1|DSUZ	LOC108147701|XP_017129911.1|DELE
OG0006409	LOC108005175|XP_016923840.1|DSUZ	LOC108148178|XP_017130568.1|DELE
OG0006410	LOC108011151|XP_016931726.1|DSUZ	LOC108137693|XP_017115055.1|DELE
OG0006411	LOC108005185|XP_016923858.1|DSUZ	LOC108137753|XP_017115142.1|DELE
OG0006412	LOC108006364|XP_036675446.1|DSUZ	LOC108148893|XP_017131692.1|DELE
OG0006413	LOC108006373|XP_016925383.2|DSUZ	LOC108148789|XP_017131495.1|DELE
OG0006414	LOC108007049|XP_016926145.2|DSUZ	LOC108144070|XP_017124206.1|DELE
OG0006415	LOC108014956|XP_016936666.2|DSUZ	LOC108137284|XP_017114382.1|DELE
OG0006416	LOC108004695|XP_016923195.1|DSUZ	LOC108138553|XP_017116312.1|DELE
OG0006417	LOC108021463|XP_016945682.1|DSUZ	LOC108138870|XP_017116886.1|DELE
OG0006418	LOC108005385|XP_036677224.1|DSUZ	LOC108150028|XP_017133477.1|DELE
OG0006419	LOC108010837|XP_016931294.1|DSUZ	LOC108143056|XP_017122757.1|DELE
OG0006420	LOC108011901|XP_016932640.2|DSUZ	LOC108135181|XP_017111292.1|DELE
OG0006421	LOC108009705|XP_016929753.1|DSUZ	LOC108137775|XP_017115167.1|DELE
OG0006422	LOC108020358|XP_016944055.1|DSUZ	LOC108137796|XP_017115189.1|DELE
OG0006423	LOC108020511|XP_016944334.1|DSUZ	LOC108148814|XP_017131554.1|DELE
OG0006424	LOC108020513|XP_016944336.1|DSUZ	LOC108148816|XP_017131558.1|DELE
OG0006425	LOC108020520|XP_036672911.1|DSUZ	LOC108148731|XP_017131399.1|DELE
OG0006426	LOC108020518|XP_016944346.1|DSUZ	LOC108148730|XP_017131398.1|DELE
OG0006427	LOC108006659|XP_036673354.1|DSUZ	LOC108147303|XP_017129216.1|DELE
OG0006428	LOC108017422|XP_036674063.1|DSUZ, LOC118877787|XP_036673753.1|DSUZ	LOC108140579|XP_017118949.1|DELE
OG0006429	LOC108007459|XP_036673433.1|DSUZ	LOC108136732|XP_017113553.1|DELE
OG0006430	LOC108013467|XP_016934832.1|DSUZ	LOC108142770|XP_017122299.1|DELE
OG0006431	LOC108015501|XP_036675296.1|DSUZ	LOC108148786|XP_017131490.1|DELE
OG0006432	LOC108014149|XP_036672557.1|DSUZ	LOC108135774|XP_017112119.1|DELE
OG0006433	LOC108011892|XP_036674331.1|DSUZ	LOC108134777|XP_017110715.1|DELE
OG0006434	LOC108021644|XP_016945942.1|DSUZ	LOC108141838|XP_017120911.1|DELE
OG0006435	LOC108011700|XP_036675346.1|DSUZ	LOC108147224|XP_017129093.1|DELE
OG0006436	LOC108005465|XP_016924249.1|DSUZ	LOC108150021|XP_017133468.1|DELE
OG0006437	LOC108004684|XP_016923163.1|DSUZ	LOC108136509|XP_017113250.1|DELE
OG0006438	LOC108020997|XP_016944957.1|DSUZ	LOC108137865|XP_017115290.1|DELE
OG0006439	LOC108015672|XP_036673729.1|DSUZ, LOC118879355|XP_036678099.1|DSUZ	LOC108135081|XP_017111136.1|DELE
OG0006440	LOC108015656|XP_036673734.1|DSUZ, LOC108015655|XP_036678102.1|DSUZ	LOC108135084|XP_017111142.1|DELE
OG0006441	LOC108014344|XP_036675187.1|DSUZ	LOC108148343|XP_017130844.1|DELE
OG0006442	LOC108011509|XP_016932152.2|DSUZ	LOC108143046|XP_017122743.1|DELE
OG0006443	LOC108015984|XP_016938060.1|DSUZ	LOC108148288|XP_017130746.1|DELE
OG0006444	LOC108019454|XP_036675390.1|DSUZ	LOC108148913|XP_017131718.1|DELE
OG0006445	LOC108015533|XP_036671591.1|DSUZ	LOC108136306|XP_017112889.1|DELE
OG0006446	LOC108005008|XP_036673406.1|DSUZ	LOC108144041|XP_017124168.1|DELE
OG0006447	LOC108005014|XP_036673362.1|DSUZ	LOC108144064|XP_017124199.1|DELE
OG0006448	LOC108004861|XP_016923433.2|DSUZ	LOC108136999|XP_017113986.1|DELE
OG0006449	LOC108020640|XP_036673272.1|DSUZ	LOC108136704|XP_017113518.1|DELE
OG0006450	LOC108005891|XP_016924774.1|DSUZ	LOC108138952|XP_017117020.1|DELE
OG0006451	LOC108014969|XP_036676665.1|DSUZ	LOC108136518|XP_017113272.1|DELE
OG0006452	LOC108006628|XP_036673277.1|DSUZ	LOC108143961|XP_017124046.1|DELE
OG0006453	LOC108004807|XP_016923363.2|DSUZ	LOC108135590|XP_017111879.1|DELE
OG0006454	LOC108015367|XP_036676092.1|DSUZ	LOC108137318|XP_017114433.1|DELE
OG0006455	LOC108011619|XP_016932280.1|DSUZ	LOC108141047|XP_017119672.1|DELE
OG0006456	LOC108011659|XP_016932344.1|DSUZ	LOC108141168|XP_017119885.1|DELE
OG0006457	LOC108018312|XP_036674403.1|DSUZ	LOC108147282|XP_017129188.1|DELE
OG0006458	LOC108018095|XP_016940992.1|DSUZ	LOC108142017|XP_017121179.1|DELE
OG0006459	LOC108012191|XP_016932975.2|DSUZ	LOC108148761|XP_017131451.1|DELE
OG0006460	LOC108015749|XP_036673331.1|DSUZ	LOC108136685|XP_017113496.1|DELE
OG0006461	LOC108004816|XP_016923375.2|DSUZ	LOC108141082|XP_017119745.1|DELE
OG0006462	LOC108007411|XP_036674699.1|DSUZ	LOC108150056|XP_017133513.1|DELE
OG0006463	LOC108011694|XP_036673207.1|DSUZ	LOC108140477|XP_017118707.1|DELE
OG0006464	LOC108013379|XP_016934687.1|DSUZ	LOC108142714|XP_017122222.1|DELE
OG0006465	LOC108016645|XP_016938840.1|DSUZ	LOC108136258|XP_017112803.1|DELE
OG0006466	LOC108015130|XP_016936881.1|DSUZ	LOC108136206|XP_017112703.1|DELE
OG0006467	LOC108014883|XP_036672595.1|DSUZ	LOC108135833|XP_017112204.1|DELE
OG0006468	LOC108020635|XP_016944476.1|DSUZ	LOC108137035|XP_017114023.1|DELE
OG0006469	LOC108013737|XP_016935177.1|DSUZ	LOC108137654|XP_017114975.1|DELE
OG0006470	LOC108007506|XP_016926678.2|DSUZ	LOC108146346|XP_017127806.1|DELE
OG0006471	LOC108015786|XP_016937831.2|DSUZ	LOC108136788|XP_017113641.1|DELE
OG0006472	LOC108015768|XP_016937797.2|DSUZ	LOC108136787|XP_017113640.1|DELE
OG0006473	LOC108013215|XP_016934428.1|DSUZ	LOC108150301|XP_017133902.1|DELE
OG0006474	LOC108008487|XP_016927836.1|DSUZ	LOC108144181|XP_017124334.1|DELE
OG0006475	LOC108016026|XP_016938109.1|DSUZ	LOC108148354|XP_017130859.1|DELE
OG0006476	LOC108016883|XP_016939264.1|DSUZ	LOC108136656|XP_017113470.1|DELE
OG0006477	LOC108019038|XP_016942143.1|DSUZ	LOC108135939|XP_017112376.1|DELE
OG0006478	LOC108015788|XP_036673319.1|DSUZ	LOC108136738|XP_017113568.1|DELE
OG0006479	LOC108015754|XP_036673432.1|DSUZ	LOC108136731|XP_017113547.1|DELE
OG0006480	LOC108009824|XP_016929998.1|DSUZ	LOC108149607|XP_017132795.1|DELE
OG0006481	LOC108021763|XP_016946068.1|DSUZ	LOC108138312|XP_017115957.1|DELE
OG0006482	LOC118877880|XP_036674141.1|DSUZ	LOC108148795|XP_017131504.1|DELE
OG0006483	LOC108016432|XP_016938572.2|DSUZ	LOC108143763|XP_017123781.1|DELE
OG0006484	LOC108015920|XP_036673951.1|DSUZ	LOC108144023|XP_017124138.1|DELE
OG0006485	LOC108006090|XP_016925025.2|DSUZ	LOC108144048|XP_017124179.1|DELE
OG0006486	LOC108010931|XP_036674591.1|DSUZ	LOC108135955|XP_017112398.1|DELE
OG0006487	LOC108013943|XP_016935443.2|DSUZ	LOC108135141|XP_017111240.1|DELE
OG0006488	LOC108012535|XP_016933440.1|DSUZ	LOC108145694|XP_017126742.1|DELE
OG0006489	LOC108007634|XP_016926840.2|DSUZ	LOC108147179|XP_017129009.1|DELE
OG0006490	LOC108018394|XP_036672625.1|DSUZ	LOC108140696|XP_017119135.1|DELE
OG0006491	LOC108013930|XP_016935431.1|DSUZ	LOC108149398|XP_017132422.1|DELE
OG0006492	LOC108014365|XP_036675038.1|DSUZ	LOC108148284|XP_017130738.1|DELE
OG0006493	LOC108004743|XP_016923263.1|DSUZ	LOC108136282|XP_017112856.1|DELE
OG0006494	LOC108005413|XP_036676929.1|DSUZ	LOC108137683|XP_017115032.1|DELE
OG0006495	LOC108019195|XP_016942460.1|DSUZ	LOC108134820|XP_017110763.1|DELE
OG0006496	LOC108015746|XP_036673409.1|DSUZ	LOC108136786|XP_017113638.1|DELE
OG0006497	LOC108014136|XP_036673917.1|DSUZ	LOC108136860|XP_017113788.1|DELE
OG0006498	LOC108014120|XP_036673915.1|DSUZ	LOC108136857|XP_017113785.1|DELE
OG0006499	LOC108010771|XP_036675301.1|DSUZ	LOC108142973|XP_017122612.1|DELE
OG0006500	LOC108021399|XP_016945588.1|DSUZ	LOC108141730|XP_017120712.1|DELE
OG0006501	LOC108016474|XP_016938619.1|DSUZ	LOC108148680|XP_017131307.1|DELE
OG0006502	LOC108016482|XP_036675501.1|DSUZ	LOC108148691|XP_017131326.1|DELE
OG0006503	LOC108016479|XP_016938628.1|DSUZ	LOC108148690|XP_017131325.1|DELE
OG0006504	LOC108016462|XP_016938604.1|DSUZ	LOC108148689|XP_017131322.1|DELE
OG0006505	LOC108015447|XP_036675434.1|DSUZ	LOC108148545|XP_017131079.1|DELE
OG0006507	LOC108012052|XP_016932820.2|DSUZ	LOC108140780|XP_017119257.1|DELE
OG0006508	LOC108012041|XP_036675601.1|DSUZ	LOC108140753|XP_017119221.1|DELE
