Orthogroup	DSUZ.longest_only	DPER.longest_only
OG0004676	LOC108015820|XP_016937874.1|DSUZ	LOC6587776|XP_002013278.1|DPER
OG0004677	LOC108015776|XP_016937815.2|DSUZ	LOC6588452|XP_026846348.1|DPER
OG0004678	LOC108015779|XP_036673282.1|DSUZ	LOC6588451|XP_002013462.1|DPER
OG0004679	LOC108014150|XP_016935670.2|DSUZ	LOC6604379|XP_002029282.2|DPER
OG0004680	LOC108020786|XP_036674151.1|DSUZ	LOC6587605|XP_026840607.1|DPER
OG0004681	LOC108006504|XP_016925516.2|DSUZ	LOC6587562|XP_002013535.1|DPER
OG0004682	LOC108012116|XP_016932892.1|DSUZ	LOC6595509|XP_002020614.2|DPER
OG0004683	LOC108018485|XP_016941531.1|DSUZ	LOC6587576|XP_002013900.1|DPER
OG0004684	LOC108010590|XP_016930964.2|DSUZ	LOC6588082|XP_002013754.2|DPER
OG0004685	LOC108010737|XP_036674206.1|DSUZ	LOC6594984|XP_026840058.1|DPER
OG0004686	LOC108018448|XP_016941495.2|DSUZ	LOC6594009|XP_002019631.1|DPER
OG0004687	LOC108010728|XP_036674527.1|DSUZ	LOC6594987|XP_026844885.1|DPER
OG0004688	LOC108010923|XP_036674742.1|DSUZ	LOC6594045|XP_026850301.1|DPER
OG0004689	LOC108007853|XP_036674139.1|DSUZ	LOC6594995|XP_002020161.1|DPER
OG0004690	LOC108015989|XP_016938067.2|DSUZ	LOC6591745|XP_026840468.1|DPER
OG0004691	LOC118877939|XP_036674512.1|DSUZ	LOC6587772|XP_026851049.1|DPER
OG0004692	LOC108015557|XP_036674724.1|DSUZ	LOC6587769|XP_026848896.1|DPER
OG0004693	LOC108012209|XP_036674723.1|DSUZ	LOC6587747|XP_026840273.1|DPER
OG0004694	LOC108017669|XP_036673318.1|DSUZ	LOC6591408|XP_026849814.1|DPER
OG0004695	LOC108019531|XP_036673231.1|DSUZ	LOC6595122|XP_026850738.1|DPER
OG0004696	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ	LOC6587938|XP_002013705.1|DPER
OG0004697	LOC108019206|XP_016942488.1|DSUZ	LOC6604248|XP_026846745.1|DPER, LOC6604475|XP_026846746.1|DPER
OG0004698	LOC108005466|XP_016924250.1|DSUZ	LOC6600026|XP_026849211.1|DPER
OG0004699	LOC108018743|XP_036674563.1|DSUZ	LOC113566459|XP_026847904.1|DPER
OG0004700	LOC108011648|XP_016932328.1|DSUZ	LOC6594381|XP_026850774.1|DPER
OG0004701	LOC108014421|XP_036672704.1|DSUZ	LOC6591418|XP_002016944.1|DPER
OG0004702	LOC108015755|XP_036673239.1|DSUZ	LOC6587338|XP_002013479.1|DPER
OG0004703	LOC108011094|XP_036674629.1|DSUZ	LOC6595017|XP_002020170.1|DPER
OG0004704	LOC108017306|XP_016939817.2|DSUZ	LOC6594803|XP_002020218.1|DPER
OG0004705	LOC108017199|XP_016939682.2|DSUZ	LOC6598787|XP_002023898.1|DPER
OG0004706	LOC108013089|XP_016934212.2|DSUZ	LOC6599485|XP_002024605.1|DPER
OG0004707	LOC108020472|XP_016944288.1|DSUZ	LOC113565487|XP_026843446.1|DPER
OG0004708	LOC118878009|XP_036674944.1|DSUZ	LOC6594161|XP_002019570.1|DPER
OG0004709	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ	LOC6587830|XP_026850860.1|DPER
OG0004710	LOC108017485|XP_036674245.1|DSUZ	LOC6587485|XP_026840308.1|DPER
OG0004711	LOC108006356|XP_036675369.1|DSUZ	LOC6598656|XP_026840067.1|DPER
OG0004712	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ	LOC6587673|XP_002013160.1|DPER
OG0004713	LOC108015742|XP_036673234.1|DSUZ	LOC6587597|XP_002013432.1|DPER
OG0004714	LOC108020623|XP_016944461.1|DSUZ	LOC113564958|XP_026840524.1|DPER
OG0004715	LOC108005876|XP_016924748.1|DSUZ	LOC6598115|XP_002023271.1|DPER
OG0004716	LOC108015747|XP_036673408.1|DSUZ	LOC6588513|XP_026851088.1|DPER
OG0004717	LOC108015011|XP_016936728.1|DSUZ	LOC6602852|XP_026845936.1|DPER
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC6589035|XP_002015082.1|DPER
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC6595171|XP_026840217.1|DPER
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC6588492|XP_002013474.1|DPER
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC6588154|XP_026846274.1|DPER
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC6595236|XP_026849720.1|DPER
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC6597337|XP_002022525.1|DPER
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC6588638|XP_002013969.2|DPER
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC6598655|XP_026846580.1|DPER
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC6595125|XP_026847032.1|DPER
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC6595104|XP_026840119.1|DPER
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC6598712|XP_002023891.1|DPER
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC6598440|XP_002023567.1|DPER
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC6593525|XP_002018750.1|DPER
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC6588129|XP_002013370.1|DPER
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC6587271|XP_002012904.1|DPER
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC6588218|XP_002012903.1|DPER
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC6587869|XP_002012811.1|DPER
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC6587377|XP_026850874.1|DPER
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC6587572|XP_026840144.1|DPER
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC6594582|XP_002019287.1|DPER
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC6594586|XP_002019286.2|DPER
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC6587778|XP_002013696.1|DPER
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC6594862|XP_002020070.1|DPER
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC6588426|XP_026840530.1|DPER
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC6602028|XP_026846776.1|DPER
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC6594942|XP_002020311.1|DPER
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC6596612|XP_002021608.2|DPER
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC6591366|XP_026843723.1|DPER
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC6594407|XP_026842633.1|DPER
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC6594408|XP_026842644.1|DPER
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC6594405|XP_026840213.1|DPER
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC6598690|XP_026840220.1|DPER, LOC113565962|XP_026845195.1|DPER
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC6588608|XP_002013217.1|DPER
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC6594816|XP_002020011.2|DPER
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC6588443|XP_002012995.1|DPER
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC6587343|XP_002014024.1|DPER
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC6588485|XP_002012968.1|DPER
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC6594964|XP_002020332.1|DPER
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC6595068|XP_002020333.1|DPER
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC6587509|XP_026845255.1|DPER
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC6594085|XP_026850334.1|DPER
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC6587333|XP_026841670.1|DPER
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC6587756|XP_002013675.1|DPER
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC6592092|XP_026843350.1|DPER
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC6593971|XP_002018956.1|DPER
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC6588442|XP_002013812.1|DPER
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC6588643|XP_002013618.1|DPER
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC6595275|XP_002020214.2|DPER
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC6595196|XP_002020231.1|DPER
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC6592090|XP_002017534.1|DPER
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC6592088|XP_026850725.1|DPER
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC6588685|XP_002015213.1|DPER
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC6594302|XP_002019800.1|DPER
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC6594796|XP_002020477.2|DPER
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC6587550|XP_002013532.1|DPER
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC6598846|XP_002023964.1|DPER
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC6598849|XP_026848064.1|DPER
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC6588161|XP_002013374.1|DPER, LOC113565370|XP_026842923.1|DPER
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC6590883|XP_002015551.1|DPER
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC6591323|XP_002016796.1|DPER
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC6598024|XP_002023216.1|DPER
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC6587837|XP_026847038.1|DPER
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC6596308|XP_002021478.1|DPER
OG0004781	LOC108010943|XP_036672649.1|DSUZ	LOC6594945|XP_026851281.1|DPER
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC6588401|XP_002013472.1|DPER
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC6597309|XP_026846588.1|DPER
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC6587835|XP_002013312.1|DPER
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC6587240|XP_002013298.1|DPER
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC6587840|XP_002013296.1|DPER
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC6587857|XP_002013294.1|DPER
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC6587738|XP_026839897.1|DPER
OG0004789	LOC108016047|XP_016938130.2|DSUZ	LOC6587762|XP_002013292.1|DPER
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC6587407|XP_026846518.1|DPER
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC6598666|XP_002023754.1|DPER
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC6588038|XP_002012841.1|DPER
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC6588667|XP_026851118.1|DPER
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC6587995|XP_002013151.1|DPER
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC6587521|XP_002013916.1|DPER
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC6588194|XP_026840321.1|DPER
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC6587660|XP_002012785.2|DPER
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC6587446|XP_002013042.1|DPER
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC6587280|XP_002013659.1|DPER
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC6588185|XP_026843609.1|DPER
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC6594671|XP_026850228.1|DPER
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC6598840|XP_026847919.1|DPER
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC6595258|XP_026840375.1|DPER
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC6592087|XP_002017531.1|DPER
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC6595205|XP_026850482.1|DPER
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC6600774|XP_026845168.1|DPER
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC6591420|XP_002016777.2|DPER
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC6598643|XP_002023824.1|DPER
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	LOC6588028|XP_002013699.1|DPER
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC6598852|XP_002023970.2|DPER
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC6601922|XP_026848540.1|DPER
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC6595143|XP_026847762.1|DPER
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC6587613|XP_002013550.1|DPER
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC6588124|XP_002013761.1|DPER
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC6603082|XP_026847113.1|DPER
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC6597261|XP_002022455.1|DPER
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC6597262|XP_002022456.1|DPER
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC6588094|XP_002013393.1|DPER
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC6595086|XP_002020148.1|DPER
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC6598640|XP_002023821.1|DPER
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC6594794|XP_026848368.1|DPER
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC6587467|XP_026843220.1|DPER
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC6587175|XP_026840455.1|DPER
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC6587410|XP_002014013.1|DPER
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC6602025|XP_026846763.1|DPER
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC6587592|XP_002013263.2|DPER
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC6594584|XP_026850831.1|DPER
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC6587864|XP_002013688.1|DPER
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC6588173|XP_002013438.1|DPER
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC6598719|XP_026840122.1|DPER
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC6601471|XP_002026438.2|DPER
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC6594952|XP_002020320.1|DPER
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC6592060|XP_002017447.1|DPER
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC6595087|XP_002020149.1|DPER
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC6595090|XP_002020152.1|DPER
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC6587831|XP_002014096.1|DPER
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC6601829|XP_026849336.1|DPER
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC6591613|XP_026851141.1|DPER
OG0004839	LOC108006461|XP_036674661.1|DSUZ	LOC6591447|XP_026840100.1|DPER
OG0004840	LOC108017596|XP_016940175.2|DSUZ	LOC6591654|XP_002016849.1|DPER
OG0004841	LOC108005364|XP_016924108.1|DSUZ	LOC6593698|XP_002018845.1|DPER
OG0004842	LOC108010731|XP_016931149.2|DSUZ	LOC6594981|XP_002020272.1|DPER
OG0004843	LOC108017511|XP_016940064.1|DSUZ	LOC6588381|XP_002013819.1|DPER
OG0004844	LOC108011984|XP_016932741.1|DSUZ	LOC6602255|XP_002027285.1|DPER
OG0004845	LOC108006946|XP_036675192.1|DSUZ	LOC6591812|XP_002017233.1|DPER
OG0004846	LOC108021151|XP_016945211.1|DSUZ	LOC6589061|XP_026844046.1|DPER
OG0004847	LOC108021150|XP_016945210.1|DSUZ	LOC6589060|XP_002014548.2|DPER
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	LOC6587301|XP_002014188.1|DPER
OG0004849	LOC108014560|XP_016936200.2|DSUZ	LOC6589855|XP_026844846.1|DPER
OG0004850	LOC108006588|XP_036674974.1|DSUZ	LOC6591505|XP_002016955.1|DPER
OG0004851	LOC108013978|XP_016935483.1|DSUZ	LOC6591508|XP_002016958.1|DPER
OG0004852	LOC108014234|XP_036675139.1|DSUZ	LOC6591445|XP_002016968.1|DPER
OG0004853	LOC108009130|XP_016928722.1|DSUZ	LOC6590558|XP_002015945.1|DPER
OG0004854	LOC108013232|XP_016934449.1|DSUZ	LOC6596127|XP_002021091.1|DPER
OG0004855	LOC108017059|XP_036671831.1|DSUZ	LOC6598910|XP_026847829.1|DPER
OG0004856	LOC108006854|XP_036670672.1|DSUZ	LOC6599863|XP_026847298.1|DPER
OG0004857	LOC108012324|XP_036670283.1|DSUZ	LOC6595872|XP_026845618.1|DPER
OG0004858	LOC108006869|XP_016925927.2|DSUZ	LOC6599842|XP_026847326.1|DPER
OG0004859	LOC108006816|XP_036671613.1|DSUZ	LOC6599844|XP_002024993.1|DPER
OG0004860	LOC108012391|XP_016933238.1|DSUZ	LOC6599625|XP_026849540.1|DPER
OG0004861	LOC108013035|XP_036672352.1|DSUZ	LOC6602773|XP_026847946.1|DPER
OG0004862	LOC108012947|XP_036671276.1|DSUZ	LOC6602815|XP_026847804.1|DPER
OG0004863	LOC108011449|XP_036671493.1|DSUZ	LOC6602833|XP_002027804.2|DPER
OG0004864	LOC108020208|XP_016943817.1|DSUZ	LOC113566444|XP_026847794.1|DPER
OG0004865	LOC108017460|XP_016939983.2|DSUZ	LOC6594825|XP_002020020.1|DPER
OG0004866	LOC108005877|XP_036671330.1|DSUZ	LOC6596114|XP_002021267.1|DPER
OG0004867	LOC108009219|XP_016928868.1|DSUZ	LOC6600925|XP_026841082.1|DPER
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	LOC6592909|XP_002018577.1|DPER
OG0004869	LOC108018056|XP_016940935.1|DSUZ	LOC6591119|XP_002015500.1|DPER
OG0004870	LOC108018187|XP_016941180.1|DSUZ	LOC6590302|XP_002015506.1|DPER
OG0004871	LOC108010056|XP_016930357.1|DSUZ	LOC6600848|XP_002025985.1|DPER
OG0004872	LOC108008371|XP_016927701.1|DSUZ	LOC6591158|XP_002015684.1|DPER
OG0004873	LOC108021252|XP_016945363.1|DSUZ	LOC6588751|XP_002014838.1|DPER
OG0004874	LOC108011766|XP_016932486.1|DSUZ	LOC6591329|XP_026851010.1|DPER
OG0004875	LOC108011217|XP_016931798.1|DSUZ	LOC6603100|XP_026847068.1|DPER
OG0004876	LOC108015344|XP_016937241.1|DSUZ	LOC6596717|XP_026845811.1|DPER
OG0004877	LOC108015425|XP_016937348.2|DSUZ	LOC6600650|XP_002025659.1|DPER
OG0004878	LOC108018210|XP_016941216.1|DSUZ	LOC6591018|XP_002016370.1|DPER
OG0004879	LOC108009159|XP_036669443.1|DSUZ	LOC6590411|XP_026841790.1|DPER
OG0004880	LOC108011062|XP_016931614.1|DSUZ	LOC6601918|XP_002026844.1|DPER
OG0004881	LOC108013290|XP_036671059.1|DSUZ	LOC6599512|XP_002024640.2|DPER
OG0004882	LOC108005773|XP_016924590.1|DSUZ	LOC6596110|XP_026845536.1|DPER, LOC113565126|XP_026841741.1|DPER, LOC6603521|XP_002028499.1|DPER
OG0004883	LOC108007178|XP_016926299.2|DSUZ	LOC6600518|XP_026847594.1|DPER
OG0004884	LOC108017978|XP_016940796.1|DSUZ	LOC6602112|XP_026841628.1|DPER
OG0004885	LOC108019866|XP_016943411.1|DSUZ	LOC6593223|XP_002018483.2|DPER
OG0004886	LOC108009203|XP_016928851.1|DSUZ	LOC6600901|XP_026840938.1|DPER
OG0004887	LOC108017824|XP_016940465.2|DSUZ	LOC6592866|XP_002018533.2|DPER
OG0004888	LOC108017987|XP_016940818.1|DSUZ	LOC6590919|XP_026842128.1|DPER
OG0004889	LOC108009511|XP_016929420.1|DSUZ	LOC6592784|XP_026841079.1|DPER
OG0004890	LOC108018231|XP_016941242.1|DSUZ	LOC6602119|XP_026840624.1|DPER
OG0004891	LOC108005184|XP_016923857.1|DSUZ	LOC6602583|XP_002027607.2|DPER
OG0004892	LOC108018196|XP_036669977.1|DSUZ	LOC6592330|XP_026842535.1|DPER
OG0004893	LOC108009165|XP_016928767.1|DSUZ	LOC6591283|XP_002016499.2|DPER
OG0004894	LOC108017781|XP_016940395.1|DSUZ	LOC6592967|XP_002017702.1|DPER
OG0004895	LOC108009847|XP_016930029.1|DSUZ	LOC6592405|XP_002018150.1|DPER
OG0004896	LOC108018131|XP_016941068.1|DSUZ	LOC6590966|XP_026840912.1|DPER
OG0004897	LOC108018158|XP_016941117.1|DSUZ	LOC6591229|XP_026842025.1|DPER
OG0004898	LOC108009320|XP_036669677.1|DSUZ	LOC6593012|XP_026840895.1|DPER
OG0004899	LOC108009305|XP_016929043.1|DSUZ	LOC6601268|XP_026841734.1|DPER
OG0004900	LOC108009964|XP_016930214.1|DSUZ	LOC6590151|XP_002016318.1|DPER
OG0004901	LOC108008326|XP_016927638.1|DSUZ	LOC6592565|XP_002018247.1|DPER
OG0004902	LOC108012394|XP_016933241.1|DSUZ	LOC6595861|XP_026845231.1|DPER
OG0004903	LOC108009426|XP_016929244.1|DSUZ	LOC6593133|XP_002018107.1|DPER
OG0004904	LOC108015751|XP_036673287.1|DSUZ	LOC113566243|XP_026846827.1|DPER
OG0004905	LOC108009825|XP_016929999.1|DSUZ	LOC6590839|XP_026841051.1|DPER
OG0004906	LOC108013337|XP_016934629.1|DSUZ	LOC6599630|XP_026849542.1|DPER
OG0004907	LOC108005775|XP_016924593.2|DSUZ	LOC6596111|XP_002021264.1|DPER
OG0004908	LOC108013506|XP_016934882.1|DSUZ	LOC6604426|XP_026845682.1|DPER
OG0004909	LOC108012883|XP_016933863.1|DSUZ	LOC6597127|XP_026845591.1|DPER
OG0004910	LOC108012882|XP_016933862.1|DSUZ	LOC6597128|XP_002022316.1|DPER
OG0004911	LOC108007182|XP_036670453.1|DSUZ	LOC6601680|XP_026847532.1|DPER
OG0004912	LOC108013338|XP_016934633.1|DSUZ	LOC6599629|XP_002024739.1|DPER
OG0004913	LOC108008541|XP_016927901.1|DSUZ	LOC6592483|XP_002017925.1|DPER
OG0004914	LOC108010117|XP_016930431.1|DSUZ	LOC6592478|XP_026841675.1|DPER
OG0004915	LOC108010134|XP_016930451.1|DSUZ	LOC6601296|XP_026841669.1|DPER
OG0004916	LOC108010247|XP_016930590.1|DSUZ	LOC6590142|XP_026842863.1|DPER
OG0004917	LOC108012979|XP_016934033.1|DSUZ	LOC113566362|XP_026847462.1|DPER
OG0004918	LOC108012977|XP_016934030.1|DSUZ	LOC6599778|XP_002024865.2|DPER
OG0004919	LOC108010796|XP_016931214.1|DSUZ	LOC6588454|XP_002012979.1|DPER
OG0004920	LOC108012366|XP_016933209.1|DSUZ	LOC6599076|XP_002024209.1|DPER
OG0004921	LOC108005902|XP_016924787.1|DSUZ	LOC6597133|XP_026845421.1|DPER
OG0004922	LOC108012243|XP_036672396.1|DSUZ	LOC6602483|XP_026848754.1|DPER, LOC113566940|XP_026849972.1|DPER
OG0004923	LOC108020040|XP_016943622.1|DSUZ	LOC6599786|XP_002024873.1|DPER
OG0004924	LOC108012810|XP_016933738.1|DSUZ	LOC6601425|XP_002026461.1|DPER
OG0004925	LOC108013569|XP_016934980.1|DSUZ	LOC6603951|XP_026847991.1|DPER
OG0004926	LOC108012523|XP_016933426.1|DSUZ	LOC6601667|XP_002026732.1|DPER
OG0004927	LOC108012887|XP_036670902.1|DSUZ	LOC6602732|XP_026849499.1|DPER
OG0004928	LOC108018037|XP_036669746.1|DSUZ	LOC6590074|XP_026842526.1|DPER
OG0004929	LOC108012802|XP_016933728.1|DSUZ	LOC6601070|XP_026847308.1|DPER
OG0004930	LOC108009112|XP_016928672.1|DSUZ	LOC6600951|XP_026842503.1|DPER
OG0004931	LOC108008379|XP_016927711.1|DSUZ	LOC6592485|XP_002017927.1|DPER
OG0004932	LOC108013046|XP_016934146.1|DSUZ	LOC6601094|XP_002026059.2|DPER
OG0004933	LOC108017962|XP_016940721.1|DSUZ	LOC6591061|XP_002015692.1|DPER
OG0004934	LOC108008426|XP_016927764.1|DSUZ	LOC6590984|XP_002016549.1|DPER
OG0004935	LOC108018036|XP_016940902.1|DSUZ	LOC6592326|XP_026841185.1|DPER
OG0004936	LOC108005880|XP_036672418.1|DSUZ	LOC6599741|XP_026847407.1|DPER
OG0004937	LOC108013567|XP_036670958.1|DSUZ	LOC6601428|XP_002026464.2|DPER
OG0004938	LOC108006841|XP_016925880.2|DSUZ	LOC6596118|XP_002020966.1|DPER
OG0004939	LOC108020447|XP_036672459.1|DSUZ, LOC118877327|XP_036671510.1|DSUZ	LOC6602363|XP_002027394.2|DPER
OG0004940	LOC108005713|XP_036671524.1|DSUZ, LOC108017020|XP_036672468.1|DSUZ	LOC6602372|XP_002027403.1|DPER
OG0004941	LOC108007480|XP_036671153.1|DSUZ	LOC6599800|XP_026847349.1|DPER
OG0004942	LOC108005875|XP_016924744.1|DSUZ	LOC6600308|XP_002025362.1|DPER
OG0004943	LOC108013279|XP_016934539.1|DSUZ	LOC6601208|XP_026848069.1|DPER
OG0004944	LOC108013601|XP_016935027.1|DSUZ	LOC6604287|XP_002029201.2|DPER
OG0004945	LOC108017790|XP_016940422.1|DSUZ	LOC6590053|XP_002015526.1|DPER
OG0004946	LOC108006916|XP_016926005.2|DSUZ	LOC6603336|XP_026848059.1|DPER
OG0004947	LOC108013527|XP_016934912.1|DSUZ	LOC6600268|XP_002025385.1|DPER
OG0004948	LOC108013502|XP_016934877.1|DSUZ	LOC6600330|XP_002025383.1|DPER
OG0004949	LOC108013501|XP_016934876.1|DSUZ	LOC6600326|XP_026849042.1|DPER
OG0004950	LOC108012933|XP_016933957.1|DSUZ	LOC6601099|XP_026847433.1|DPER
OG0004951	LOC108017496|XP_016940037.1|DSUZ	LOC6588436|XP_002012969.1|DPER
OG0004952	LOC108013592|XP_016935010.1|DSUZ	LOC6596071|XP_002021102.1|DPER
OG0004953	LOC118877213|XP_036670481.1|DSUZ	LOC6599792|XP_002024962.1|DPER
OG0004954	LOC108007486|XP_016926657.2|DSUZ	LOC6599794|XP_002024964.2|DPER
OG0004955	LOC108012486|XP_016933384.1|DSUZ	LOC6602987|XP_002028014.1|DPER
