Orthogroup	DSUZ.longest_only	DSUP.longest_only
OG0003197	LOC108013161|XP_036670774.1|DSUZ	LOC119553854|XP_037720429.1|DSUP
OG0003198	LOC108017343|XP_016939867.1|DSUZ	LOC119548051|XP_037711061.1|DSUP
OG0003199	LOC108012925|XP_016933946.1|DSUZ	LOC119552867|XP_037718687.1|DSUP
OG0003200	LOC118878880|XP_036677783.1|DSUZ, LOC108010721|XP_016931130.1|DSUZ	LOC119559437|XP_037728464.1|DSUP
OG0003201	LOC108009307|XP_036669069.1|DSUZ	LOC119549367|XP_037713322.1|DSUP
OG0003202	LOC108012847|XP_016933801.1|DSUZ	LOC119552894|XP_037718740.1|DSUP
OG0003203	LOC108009551|XP_016929487.1|DSUZ	LOC119551663|XP_037717033.1|DSUP
OG0003204	LOC108016422|XP_036672528.1|DSUZ, LOC108014870|XP_036674814.1|DSUZ	LOC119561059|XP_037730823.1|DSUP
OG0003205	LOC108008293|XP_016927594.1|DSUZ	LOC119549701|XP_037713853.1|DSUP
OG0003206	LOC108008685|XP_016928068.1|DSUZ	LOC119550285|XP_037714803.1|DSUP
OG0003207	LOC108007206|XP_036674209.1|DSUZ	LOC119545802|XP_037707613.1|DSUP
OG0003208	LOC108013471|XP_016934843.1|DSUZ	LOC119553274|XP_037719493.1|DSUP
OG0003209	LOC108009517|XP_016929426.1|DSUZ	LOC119551471|XP_037716754.1|DSUP
OG0003210	LOC108007887|XP_016927145.2|DSUZ	LOC119554577|XP_037721488.1|DSUP
OG0003211	LOC108010307|XP_016930680.1|DSUZ	LOC119550260|XP_037714766.1|DSUP
OG0003212	LOC118877866|XP_036674083.1|DSUZ, LOC108017425|XP_016939943.2|DSUZ	LOC119560955|XP_037730631.1|DSUP
OG0003213	LOC108009563|XP_016929515.1|DSUZ	LOC119549447|XP_037713468.1|DSUP
OG0003214	LOC108018038|XP_016940905.1|DSUZ	LOC119552156|XP_037717891.1|DSUP
OG0003215	LOC108008589|XP_016927957.1|DSUZ	LOC119550129|XP_037714553.1|DSUP
OG0003216	LOC108019861|XP_016943394.1|DSUZ	LOC119549325|XP_037713232.1|DSUP
OG0003217	LOC108019893|XP_016943461.1|DSUZ	LOC119550948|XP_037715901.1|DSUP
OG0003218	LOC108006200|XP_036670762.1|DSUZ	LOC119554520|XP_037721393.1|DSUP
OG0003219	LOC108013001|XP_016934072.1|DSUZ	LOC119555208|XP_037722392.1|DSUP
OG0003220	LOC108013922|XP_016935417.1|DSUZ	LOC119547314|XP_037710039.1|DSUP
OG0003221	LOC108004673|XP_016923144.1|DSUZ	LOC119556849|XP_037725247.1|DSUP
OG0003222	LOC118877070|XP_036669844.1|DSUZ, LOC108019759|XP_036670207.1|DSUZ	LOC119551804|XP_037717291.1|DSUP
OG0003223	LOC108008486|XP_016927835.1|DSUZ	LOC119551167|XP_037716292.1|DSUP
OG0003224	LOC108009271|XP_016928972.1|DSUZ	LOC119550613|XP_037715366.1|DSUP
OG0003225	LOC108020972|XP_016944908.1|DSUZ	LOC119546698|XP_037709105.1|DSUP
OG0003226	LOC108008285|XP_016927563.1|DSUZ	LOC119549274|XP_037713114.1|DSUP
OG0003227	LOC108017010|XP_016939454.1|DSUZ	LOC119557927|XP_037726864.1|DSUP
OG0003228	LOC108014831|XP_016936519.2|DSUZ	LOC119551399|XP_037716662.1|DSUP
OG0003229	LOC108013074|XP_016934184.1|DSUZ	LOC119555437|XP_037722737.1|DSUP
OG0003230	LOC118878043|XP_036675081.1|DSUZ	LOC119562445|XP_037731558.1|DSUP
OG0003231	LOC108013184|XP_016934374.1|DSUZ	LOC119552633|XP_037718240.1|DSUP
OG0003232	LOC108011643|XP_036673659.1|DSUZ	LOC119559984|XP_037729171.1|DSUP
OG0003233	LOC108009541|XP_016929470.1|DSUZ	LOC119552109|XP_037717822.1|DSUP
OG0003234	LOC108009804|XP_016929967.1|DSUZ	LOC119550244|XP_037714746.1|DSUP
OG0003235	LOC108020603|XP_016944441.2|DSUZ	LOC119562871|XP_037731913.1|DSUP
OG0003236	LOC108012599|XP_016933506.1|DSUZ	LOC119555536|XP_037722896.1|DSUP
OG0003236	LOC108013105|XP_016934241.1|DSUZ	LOC119555720|XP_037723341.1|DSUP
OG0003238	LOC108010327|XP_016930742.1|DSUZ	LOC119551822|XP_037717312.1|DSUP
OG0003239	LOC108021084|XP_016945094.1|DSUZ	LOC119548337|XP_037711470.1|DSUP
OG0003240	LOC108008636|XP_016928008.1|DSUZ	LOC119547205|XP_037709880.1|DSUP
OG0003240	LOC108017631|XP_016940223.1|DSUZ	LOC119554680|XP_037721609.1|DSUP
OG0003242	LOC108008597|XP_016927964.1|DSUZ	LOC119550451|XP_037715055.1|DSUP
OG0003243	LOC108012148|XP_016932929.2|DSUZ	LOC119562482|XP_037731615.1|DSUP
OG0003243	LOC108012142|XP_036675589.1|DSUZ	LOC119562478|XP_037731604.1|DSUP
OG0003244	LOC108019320|XP_016942629.2|DSUZ	LOC119561848|XP_037731258.1|DSUP
OG0003244	LOC108007792|XP_036674524.1|DSUZ	LOC119562565|XP_037731707.1|DSUP
OG0003245	LOC108005406|XP_016924158.1|DSUZ	LOC119555874|XP_037723454.1|DSUP
OG0003246	LOC108009445|XP_016929289.1|DSUZ	LOC119546374|XP_037708534.1|DSUP
OG0003246	LOC108009450|XP_016929303.1|DSUZ	LOC119547732|XP_037710646.1|DSUP
OG0003246	LOC108016342|XP_016938504.1|DSUZ	LOC119546177|XP_037708228.1|DSUP
OG0003247	LOC108005717|XP_016924532.1|DSUZ	LOC119559269|XP_037728267.1|DSUP, LOC119560922|XP_037730554.1|DSUP
OG0003250	LOC118877634|XP_036673029.1|DSUZ	LOC119559752|XP_037728750.1|DSUP
OG0003251	LOC108014698|XP_036675540.1|DSUZ	LOC119563197|XP_037732412.1|DSUP
OG0003252	LOC108016069|XP_016938151.2|DSUZ	LOC119563110|XP_037732281.1|DSUP
OG0003253	LOC108018669|XP_036672707.1|DSUZ	LOC119560662|XP_037730159.1|DSUP
OG0003254	LOC108017110|XP_016939559.1|DSUZ	LOC119559958|XP_037729119.1|DSUP
OG0003255	LOC108010767|XP_016931184.2|DSUZ	LOC119552966|XP_037718905.1|DSUP
OG0003256	LOC108020147|XP_036673515.1|DSUZ	LOC119547134|XP_037709778.1|DSUP
OG0003257	LOC108016807|XP_036676459.1|DSUZ	LOC119556076|XP_037723828.1|DSUP
OG0003258	LOC108015392|XP_016937301.1|DSUZ	LOC119556491|XP_037724677.1|DSUP
OG0003259	LOC108007883|XP_016927141.1|DSUZ	LOC119558262|XP_037727538.1|DSUP
OG0003260	LOC108006266|XP_036676151.1|DSUZ	LOC119558071|XP_037727171.1|DSUP
OG0003261	LOC108011649|XP_016932329.2|DSUZ	LOC119560334|XP_037729654.1|DSUP
OG0003262	LOC108016102|XP_036672968.1|DSUZ	LOC119549359|XP_037713309.1|DSUP
OG0003263	LOC108016596|XP_016938773.1|DSUZ	LOC119557951|XP_037726914.1|DSUP
OG0003264	LOC108005090|XP_016923751.1|DSUZ	LOC119556900|XP_037725314.1|DSUP
OG0003265	LOC108021555|XP_016945813.1|DSUZ	LOC119546868|XP_037709400.1|DSUP
OG0003266	LOC108007721|XP_016926962.2|DSUZ	LOC119561851|XP_037731261.1|DSUP
OG0003267	LOC108004855|XP_016923425.1|DSUZ	LOC119557660|XP_037726448.1|DSUP
OG0003268	LOC108007632|XP_036673489.1|DSUZ	LOC119556594|XP_037724836.1|DSUP
OG0003269	LOC108015445|XP_016937364.2|DSUZ	LOC119563102|XP_037732269.1|DSUP
OG0003270	LOC108012278|XP_036671779.1|DSUZ	LOC119555042|XP_037722152.1|DSUP
OG0003271	LOC108020405|XP_016944180.1|DSUZ	LOC119563188|XP_037732405.1|DSUP
OG0003272	LOC108010444|XP_016930793.1|DSUZ	LOC119556300|XP_037724303.1|DSUP
OG0003273	LOC108019794|XP_016943283.1|DSUZ	LOC119551499|XP_037716792.1|DSUP
OG0003274	LOC108014960|XP_036676445.1|DSUZ	LOC119556339|XP_037724359.1|DSUP
OG0003275	LOC108019039|XP_016942144.1|DSUZ	LOC119557060|XP_037725538.1|DSUP
OG0003276	LOC108004943|XP_016923531.2|DSUZ	LOC119555168|XP_037722336.1|DSUP
OG0003277	LOC108008867|XP_016928261.1|DSUZ	LOC119550838|XP_037715732.1|DSUP
OG0003278	LOC108011720|XP_016932431.2|DSUZ	LOC119545663|XP_037707321.1|DSUP
OG0003279	LOC108016882|XP_016939262.1|DSUZ	LOC119556315|XP_037724328.1|DSUP
OG0003280	LOC108006115|XP_036673072.1|DSUZ	LOC119560372|XP_037729706.1|DSUP
OG0003281	LOC108011993|XP_016932748.1|DSUZ	LOC119558443|XP_037727911.1|DSUP
OG0003282	LOC108016876|XP_036676197.1|DSUZ	LOC119556344|XP_037724371.1|DSUP
OG0003283	LOC108005410|XP_016924163.1|DSUZ	LOC119548310|XP_037711413.1|DSUP
OG0003284	LOC108004704|XP_016923205.1|DSUZ	LOC119556518|XP_037724718.1|DSUP
OG0003285	LOC108010861|XP_016931326.1|DSUZ	LOC119556450|XP_037724620.1|DSUP
OG0003286	LOC108006358|XP_036675482.1|DSUZ	LOC119554638|XP_037721567.1|DSUP
OG0003287	LOC108014675|XP_016936331.1|DSUZ	LOC119552794|XP_037718554.1|DSUP
OG0003288	LOC108004917|XP_036674034.1|DSUZ	LOC119549696|XP_037713850.1|DSUP
OG0003289	LOC108009757|XP_016929868.1|DSUZ	LOC119550331|XP_037714874.1|DSUP
OG0003290	LOC108011662|XP_016932348.2|DSUZ, LOC118878153|XP_036675701.1|DSUZ	LOC119560836|XP_037730414.1|DSUP
OG0003291	LOC108005746|XP_036671138.1|DSUZ	LOC119552600|XP_037718188.1|DSUP
OG0003292	LOC108005114|XP_036676904.1|DSUZ	LOC119556507|XP_037724697.1|DSUP
OG0003293	LOC108016892|XP_016939287.1|DSUZ	LOC119556631|XP_037724884.1|DSUP
OG0003294	LOC108010151|XP_016930475.1|DSUZ	LOC119551127|XP_037716239.1|DSUP
OG0003295	LOC108005079|XP_016923728.1|DSUZ	LOC119558074|XP_037727176.1|DSUP
OG0003296	LOC108020768|XP_016944636.1|DSUZ	LOC119556393|XP_037724500.1|DSUP
OG0003297	LOC108013881|XP_036674096.1|DSUZ	LOC119560697|XP_037730207.1|DSUP
OG0003298	LOC108016955|XP_016939379.1|DSUZ	LOC119557020|XP_037725485.1|DSUP
OG0003299	LOC108014621|XP_036674412.1|DSUZ, LOC108006788|XP_036675444.1|DSUZ	LOC119547983|XP_037710971.1|DSUP
OG0003300	LOC108013878|XP_036674045.1|DSUZ	LOC119559964|XP_037729125.1|DSUP
OG0003301	LOC108006182|XP_016925105.1|DSUZ	LOC119549419|XP_037713421.1|DSUP
OG0003302	LOC108018858|XP_036675805.1|DSUZ	LOC119556240|XP_037724202.1|DSUP
OG0003303	LOC108008334|XP_016927649.1|DSUZ	LOC119550039|XP_037714403.1|DSUP
OG0003304	LOC108007832|XP_036674735.1|DSUZ	LOC119561778|XP_037731191.1|DSUP
OG0003305	LOC108015195|XP_036676831.1|DSUZ	LOC119558297|XP_037727617.1|DSUP
OG0003306	LOC108014321|XP_016935883.1|DSUZ	LOC119551396|XP_037716652.1|DSUP
OG0003307	LOC108019197|XP_016942466.1|DSUZ	LOC119557213|XP_037725796.1|DSUP
OG0003308	LOC108019939|XP_016943535.1|DSUZ	LOC119546435|XP_037708632.1|DSUP
OG0003309	LOC108015170|XP_016936937.1|DSUZ	LOC119558001|XP_037727032.1|DSUP
OG0003310	LOC108013691|XP_016935099.1|DSUZ	LOC119556625|XP_037724875.1|DSUP
OG0003311	LOC108006025|XP_016924958.2|DSUZ	LOC119563385|XP_037732665.1|DSUP
OG0003312	LOC108020819|XP_016944686.1|DSUZ	LOC119557963|XP_037726937.1|DSUP
OG0003313	LOC108016633|XP_016938818.1|DSUZ	LOC119557910|XP_037726844.1|DSUP
OG0003314	LOC108010093|XP_016930401.1|DSUZ	LOC119549484|XP_037713514.1|DSUP
OG0003315	LOC108005457|XP_016924238.1|DSUZ	LOC119557156|XP_037725681.1|DSUP
OG0003316	LOC118878128|XP_036675581.1|DSUZ	LOC119552629|XP_037718236.1|DSUP
OG0003317	LOC108007648|XP_016926859.2|DSUZ	LOC119560917|XP_037730547.1|DSUP
OG0003318	LOC108013888|XP_036674073.1|DSUZ	LOC119559996|XP_037729197.1|DSUP
OG0003319	LOC108011625|XP_016932299.2|DSUZ	LOC119561106|XP_037730929.1|DSUP
OG0003320	LOC108017081|XP_036675351.1|DSUZ	LOC119547418|XP_037710200.1|DSUP
OG0003321	LOC108010762|XP_036675683.1|DSUZ	LOC119549020|XP_037712606.1|DSUP
OG0003322	LOC108010862|XP_016931328.2|DSUZ	LOC119563425|XP_037732738.1|DSUP
OG0003323	LOC108016638|XP_016938824.1|DSUZ	LOC119557870|XP_037726798.1|DSUP
OG0003324	LOC108016817|XP_016939108.1|DSUZ	LOC119557567|XP_037726281.1|DSUP
OG0003325	LOC108006069|XP_036672690.1|DSUZ, LOC108011783|XP_036674942.1|DSUZ	LOC119560623|XP_037730090.1|DSUP
OG0003326	LOC108005132|XP_036676954.1|DSUZ	LOC119557883|XP_037726812.1|DSUP
OG0003327	LOC108020369|XP_016944079.1|DSUZ	LOC119562306|XP_037731423.1|DSUP
OG0003328	LOC108016963|XP_016939389.1|DSUZ	LOC119557273|XP_037725888.1|DSUP
OG0003329	LOC108011990|XP_036674675.1|DSUZ	LOC119545756|XP_037707527.1|DSUP
OG0003330	LOC108012383|XP_016933228.1|DSUZ	LOC119554597|XP_037721508.1|DSUP
OG0003331	LOC108005131|XP_016923793.1|DSUZ	LOC119557643|XP_037726421.1|DSUP
OG0003332	LOC108006274|XP_016925217.1|DSUZ	LOC119556662|XP_037724938.1|DSUP
OG0003333	LOC108012159|XP_016932940.2|DSUZ	LOC119548783|XP_037712279.1|DSUP
OG0003334	LOC108014374|XP_016935959.1|DSUZ	LOC119560723|XP_037730268.1|DSUP
OG0003335	LOC108014439|XP_036675585.1|DSUZ, LOC108010884|XP_016931361.2|DSUZ	LOC119563095|XP_037732254.1|DSUP
OG0003336	LOC108011328|XP_016931927.2|DSUZ	LOC119560352|XP_037729683.1|DSUP
OG0003337	LOC108007236|XP_036674254.1|DSUZ	LOC119556178|XP_037724045.1|DSUP
OG0003338	LOC108020287|XP_036677887.1|DSUZ, LOC108004866|XP_036673593.1|DSUZ	LOC119553913|XP_037720521.1|DSUP
OG0003339	LOC108007582|XP_016926763.1|DSUZ	LOC119556806|XP_037725189.1|DSUP
OG0003340	LOC118877883|XP_036674154.1|DSUZ	LOC119554382|XP_037721193.1|DSUP
OG0003341	LOC108016652|XP_016938849.1|DSUZ	LOC119556312|XP_037724325.1|DSUP
OG0003342	LOC108016900|XP_016939302.1|DSUZ	LOC119556378|XP_037724474.1|DSUP
OG0003343	LOC108019072|XP_016942204.1|DSUZ	LOC119557969|XP_037726942.1|DSUP
OG0003344	LOC108021016|XP_016944985.1|DSUZ	LOC119547610|XP_037710462.1|DSUP
OG0003345	LOC108014946|XP_036676104.1|DSUZ	LOC119556774|XP_037725131.1|DSUP
OG0003346	LOC108014695|XP_016936359.1|DSUZ	LOC119563515|XP_037732891.1|DSUP
OG0003347	LOC108017516|XP_016940073.2|DSUZ	LOC119549422|XP_037713433.1|DSUP
OG0003348	LOC108005695|XP_016924511.2|DSUZ	LOC119548968|XP_037712490.1|DSUP
OG0003349	LOC108013439|XP_016934800.1|DSUZ	LOC119553611|XP_037719997.1|DSUP
OG0003350	LOC108011036|XP_016931573.1|DSUZ	LOC119549279|XP_037713144.1|DSUP
OG0003351	LOC108015324|XP_016937212.1|DSUZ	LOC119556742|XP_037725081.1|DSUP
OG0003352	LOC108017273|XP_036675491.1|DSUZ	LOC119563129|XP_037732306.1|DSUP
OG0003353	LOC108015665|XP_016937662.2|DSUZ	LOC119545709|XP_037707423.1|DSUP
OG0003354	LOC108012156|XP_016932936.2|DSUZ	LOC119563500|XP_037732869.1|DSUP
OG0003355	LOC108004844|XP_036676013.1|DSUZ, LOC118878214|XP_036675936.1|DSUZ	LOC119558357|XP_037727789.1|DSUP
OG0003356	LOC108019059|XP_016942178.1|DSUZ	LOC119556650|XP_037724911.1|DSUP
OG0003357	LOC108005165|XP_016923829.2|DSUZ	LOC119557780|XP_037726608.1|DSUP
OG0003358	LOC108021422|XP_016945623.1|DSUZ	LOC119547665|XP_037710544.1|DSUP
OG0003359	LOC108005458|XP_036676893.1|DSUZ	LOC119555893|XP_037723486.1|DSUP
OG0003360	LOC108005291|XP_036677068.1|DSUZ	LOC119556431|XP_037724587.1|DSUP
OG0003361	LOC108008966|XP_016928390.1|DSUZ	LOC119549022|XP_037712621.1|DSUP
OG0003362	LOC108010816|XP_016931252.1|DSUZ	LOC119545668|XP_037707323.1|DSUP
OG0003363	LOC108017034|XP_036674912.1|DSUZ, LOC108018328|XP_016941358.2|DSUZ	LOC119560082|XP_037729325.1|DSUP
OG0003364	LOC108006786|XP_036674183.1|DSUZ, LOC118878110|XP_036675422.1|DSUZ	LOC119545817|XP_037707640.1|DSUP
OG0003365	LOC108011251|XP_036674815.1|DSUZ	LOC119560149|XP_037729432.1|DSUP
OG0003366	LOC108015537|XP_016937502.2|DSUZ	LOC119552563|XP_037718112.1|DSUP
OG0003367	LOC118877515|XP_036672444.1|DSUZ, LOC118877281|XP_036671104.1|DSUZ	LOC119552646|XP_037718270.1|DSUP
OG0003368	LOC118877341|XP_036671615.1|DSUZ, LOC108020452|XP_016944263.2|DSUZ	LOC119553961|XP_037720585.1|DSUP
OG0003369	LOC108017130|XP_016939594.2|DSUZ	LOC119559943|XP_037729096.1|DSUP
OG0003370	LOC108016218|XP_016938337.2|DSUZ	LOC119560799|XP_037730360.1|DSUP
OG0003371	LOC108018909|XP_016941990.1|DSUZ	LOC119557680|XP_037726480.1|DSUP
OG0003372	LOC108018205|XP_016941211.1|DSUZ	LOC119551520|XP_037716833.1|DSUP, LOC119551519|XP_037716832.1|DSUP
OG0003373	LOC108019485|XP_016942802.2|DSUZ	LOC119562985|XP_037732091.1|DSUP
OG0003374	LOC108005140|XP_036677267.1|DSUZ	LOC119558106|XP_037727249.1|DSUP
OG0003375	LOC108014623|XP_036674422.1|DSUZ, LOC108006761|XP_036675502.1|DSUZ	LOC119555433|XP_037722734.1|DSUP
OG0003376	LOC108006777|XP_016925817.1|DSUZ, LOC108012039|XP_016932808.2|DSUZ	LOC119563316|XP_037732579.1|DSUP
OG0003377	LOC108006774|XP_036675406.1|DSUZ, LOC108012031|XP_036674111.1|DSUZ	LOC119545812|XP_037707625.1|DSUP
OG0003378	LOC108018460|XP_016941505.2|DSUZ	LOC119553104|XP_037719206.1|DSUP
OG0003379	LOC118879359|XP_036678107.1|DSUZ	LOC119559898|XP_037728987.1|DSUP
OG0003380	LOC108020501|XP_016944319.2|DSUZ	LOC119561026|XP_037730779.1|DSUP
OG0003381	LOC108007412|XP_016926557.1|DSUZ	LOC119546861|XP_037709391.1|DSUP
OG0003382	LOC108019526|XP_036673201.1|DSUZ	LOC119545775|XP_037707553.1|DSUP
OG0003383	LOC108006971|XP_016926066.2|DSUZ	LOC119555612|XP_037723058.1|DSUP
OG0003384	LOC108019493|XP_036668729.1|DSUZ	LOC119546276|XP_037708377.1|DSUP
OG0003385	LOC108006082|XP_036672929.1|DSUZ	LOC119560978|XP_037730678.1|DSUP
OG0003386	LOC108011497|XP_016932136.2|DSUZ	LOC119556834|XP_037725225.1|DSUP
OG0003387	LOC108013867|XP_036673205.1|DSUZ	LOC119549954|XP_037714269.1|DSUP
OG0003388	LOC108005488|XP_016924282.1|DSUZ	LOC119556180|XP_037724049.1|DSUP
OG0003389	LOC108009911|XP_016930125.1|DSUZ	LOC119550397|XP_037714976.1|DSUP
OG0003390	LOC108018454|XP_016941500.2|DSUZ	LOC119560103|XP_037729377.1|DSUP
OG0003391	LOC108020801|XP_036674152.1|DSUZ	LOC119547464|XP_037710282.1|DSUP
OG0003392	LOC118879358|XP_036678106.1|DSUZ, LOC108015670|XP_016937669.2|DSUZ	LOC119555288|XP_037722533.1|DSUP
OG0003393	LOC108010736|XP_036674204.1|DSUZ	LOC119547550|XP_037710381.1|DSUP
OG0003394	LOC108017152|XP_036674968.1|DSUZ, LOC108013856|XP_036672687.1|DSUZ	LOC119560324|XP_037729633.1|DSUP
OG0003395	LOC108018327|XP_036672842.1|DSUZ, LOC108017035|XP_036675186.1|DSUZ	LOC119560236|XP_037729527.1|DSUP
OG0003396	LOC108014399|XP_036678218.1|DSUZ, LOC108007611|XP_036673480.1|DSUZ	LOC119545808|XP_037707619.1|DSUP
OG0003397	LOC118879229|XP_036678017.1|DSUZ, LOC108005591|XP_036673159.1|DSUZ, LOC108014601|XP_036673899.1|DSUZ	LOC119560857|XP_037730453.1|DSUP
OG0003398	LOC108006094|XP_016925030.1|DSUZ	LOC119560217|XP_037729504.1|DSUP
OG0003399	LOC108005011|XP_016923634.2|DSUZ	LOC119554099|XP_037720780.1|DSUP
OG0003400	LOC118877679|XP_036673257.1|DSUZ	LOC119546675|XP_037709068.1|DSUP
OG0003401	LOC108004967|XP_036672946.1|DSUZ	LOC119559813|XP_037728826.1|DSUP
OG0003402	LOC108006449|XP_016925463.2|DSUZ	LOC119560342|XP_037729662.1|DSUP
OG0003403	LOC108009627|XP_016929604.1|DSUZ	LOC119549327|XP_037713234.1|DSUP
OG0003404	LOC108017544|XP_016940109.2|DSUZ, LOC108010984|XP_036674708.1|DSUZ	LOC119560531|XP_037729947.1|DSUP
OG0003405	LOC108008446|XP_016927787.1|DSUZ	LOC119551798|XP_037717274.1|DSUP
OG0003406	LOC108017506|XP_016940056.2|DSUZ	LOC119563174|XP_037732371.1|DSUP
OG0003407	LOC108017462|XP_036674639.1|DSUZ	LOC119554715|XP_037721660.1|DSUP
OG0003408	LOC108015722|XP_036674059.1|DSUZ	LOC119560914|XP_037730544.1|DSUP
OG0003409	LOC108011346|XP_016931945.2|DSUZ	LOC119560350|XP_037729679.1|DSUP
OG0003410	LOC108020494|XP_016944314.2|DSUZ	LOC119560187|XP_037729477.1|DSUP
OG0003411	LOC108014814|XP_036673484.1|DSUZ	LOC119545714|XP_037707456.1|DSUP
OG0003412	LOC108011719|XP_016932429.1|DSUZ	LOC119545649|XP_037707305.1|DSUP
OG0003413	LOC108011614|XP_016932273.2|DSUZ, LOC118876795|XP_036673662.1|DSUZ	LOC119560715|XP_037730254.1|DSUP
OG0003414	LOC108013163|XP_016934349.1|DSUZ	LOC119552524|XP_037718071.1|DSUP
OG0003415	LOC108006276|XP_016925219.1|DSUZ	LOC119557708|XP_037726516.1|DSUP
OG0003416	LOC108014405|XP_036672726.1|DSUZ	LOC119560784|XP_037730340.1|DSUP
OG0003417	LOC108007833|XP_036674734.1|DSUZ	LOC119561764|XP_037731176.1|DSUP
OG0003418	LOC108008064|XP_016927336.1|DSUZ	LOC119560128|XP_037729407.1|DSUP
OG0003419	LOC108004823|XP_016923382.2|DSUZ	LOC119559991|XP_037729183.1|DSUP
OG0003420	LOC108004817|XP_036672839.1|DSUZ	LOC119559767|XP_037728770.1|DSUP
OG0003421	LOC108007224|XP_036674731.1|DSUZ	LOC119556726|XP_037725057.1|DSUP
OG0003422	LOC108007230|XP_016926355.2|DSUZ	LOC119550170|XP_037714636.1|DSUP
OG0003423	LOC108009500|XP_016929390.1|DSUZ	LOC119549396|XP_037713379.1|DSUP
OG0003424	LOC108012017|XP_036673220.1|DSUZ	LOC119545849|XP_037707747.1|DSUP
OG0003425	LOC108014391|XP_036673186.1|DSUZ, LOC108014390|XP_016935983.2|DSUZ	LOC119560035|XP_037729263.1|DSUP
OG0003426	LOC108014895|XP_016936604.2|DSUZ	LOC119560396|XP_037729752.1|DSUP
OG0003427	LOC108014887|XP_016936594.2|DSUZ	LOC119560824|XP_037730398.1|DSUP
OG0003428	LOC108010526|XP_016930890.2|DSUZ	LOC119553260|XP_037719477.1|DSUP
OG0003429	LOC108008688|XP_016928070.1|DSUZ	LOC119550425|XP_037715020.1|DSUP
OG0003430	LOC108020411|XP_016944198.1|DSUZ	LOC119555453|XP_037723194.1|DSUP
OG0003431	LOC108005937|XP_036675223.1|DSUZ	LOC119561016|XP_037730765.1|DSUP
OG0003432	LOC108004860|XP_016923431.2|DSUZ	LOC119563207|XP_037732431.1|DSUP
OG0003433	LOC108015450|XP_036675364.1|DSUZ	LOC119562883|XP_037731925.1|DSUP
OG0003434	LOC108011907|XP_016932646.2|DSUZ, LOC108005358|XP_016924092.2|DSUZ	LOC119556081|XP_037723861.1|DSUP
OG0003435	LOC118879481|XP_036678246.1|DSUZ, LOC108016164|XP_016938274.1|DSUZ	LOC119545727|XP_037707473.1|DSUP
OG0003436	LOC108006744|XP_016925782.1|DSUZ	LOC119559995|XP_037729191.1|DSUP
OG0003437	LOC108006745|XP_016925783.2|DSUZ	LOC119559994|XP_037729189.1|DSUP
OG0003438	LOC108006753|XP_016925793.1|DSUZ	LOC119560294|XP_037729592.1|DSUP
OG0003439	LOC108020634|XP_016944475.2|DSUZ	LOC119563378|XP_037732657.1|DSUP
OG0003440	LOC108010811|XP_016931243.1|DSUZ	LOC119560289|XP_037729594.1|DSUP
OG0003441	LOC108012519|XP_016933425.1|DSUZ	LOC119547443|XP_037710232.1|DSUP
OG0003442	LOC108006963|XP_016926058.2|DSUZ	LOC119551528|XP_037716846.1|DSUP
OG0003443	LOC108013264|XP_016934512.1|DSUZ	LOC119553057|XP_037719101.1|DSUP
OG0003444	LOC108005556|XP_016924340.2|DSUZ	LOC119553199|XP_037719379.1|DSUP
OG0003445	LOC108014977|XP_036676629.1|DSUZ	LOC119557811|XP_037726675.1|DSUP
OG0003446	LOC108019177|XP_016942431.1|DSUZ	LOC119556564|XP_037724787.1|DSUP
OG0003447	LOC108020393|XP_016944153.1|DSUZ	LOC119563427|XP_037732782.1|DSUP
OG0003448	LOC108011660|XP_036673654.1|DSUZ	LOC119561119|XP_037730968.1|DSUP
OG0003449	LOC108018280|XP_036674686.1|DSUZ	LOC119563337|XP_037732612.1|DSUP, LOC119559284|XP_037728288.1|DSUP
OG0003450	LOC108006406|XP_016925418.2|DSUZ	LOC119556052|XP_037723784.1|DSUP
OG0003451	LOC108018367|XP_036672662.1|DSUZ	LOC119560260|XP_037729553.1|DSUP
OG0003452	LOC108019443|XP_016942757.2|DSUZ	LOC119560635|XP_037730115.1|DSUP
OG0003453	LOC108005879|XP_016924750.1|DSUZ	LOC119553588|XP_037719966.1|DSUP
OG0003454	LOC108021535|XP_016945788.1|DSUZ	LOC119545955|XP_037707844.1|DSUP
OG0003455	LOC108020541|XP_036673024.1|DSUZ	LOC119562138|XP_037731327.1|DSUP
OG0003456	LOC108009882|XP_016930077.1|DSUZ	LOC119549453|XP_037713477.1|DSUP
OG0003457	LOC108019437|XP_036675045.1|DSUZ	LOC119560495|XP_037729894.1|DSUP
OG0003458	LOC108011385|XP_036675550.1|DSUZ	LOC119563158|XP_037732345.1|DSUP
OG0003459	LOC108016514|XP_016938678.2|DSUZ	LOC119553478|XP_037719819.1|DSUP
OG0003460	LOC108008019|XP_016927292.2|DSUZ	LOC119549459|XP_037713492.1|DSUP
OG0003461	LOC108005730|XP_036675009.1|DSUZ	LOC119560768|XP_037730319.1|DSUP
OG0003462	LOC108012528|XP_016933431.1|DSUZ	LOC119553544|XP_037719911.1|DSUP
OG0003463	LOC108016416|XP_036674128.1|DSUZ	LOC119559799|XP_037728810.1|DSUP
OG0003464	LOC108020782|XP_036674399.1|DSUZ	LOC119559421|XP_037728447.1|DSUP
