Orthogroup	AEAL.longest_only	AAEG.longest_only
OG0006103	LOC109623445|XP_019933543.2|AEAL, LOC115267929|XP_029731523.1|AEAL, LOC109431600|XP_019563379.3|AEAL	LOC5574186|XP_021708046.1|AAEG
OG0006104	LOC115267930|XP_029731524.1|AEAL, LOC109622215|XP_029731399.1|AEAL, LOC109431597|XP_029728074.1|AEAL	LOC5574184|XP_001661241.1|AAEG
OG0006105	LOC109403149|XP_019531436.2|AEAL, LOC115254200|XP_029731398.1|AEAL	LOC110678272|XP_021706587.1|AAEG
OG0006106	LOC109622131|XP_029731546.1|AEAL, LOC115268869|XP_029732904.1|AEAL	LOC5575195|XP_021706591.1|AAEG
OG0006107	LOC109403142|XP_029731567.1|AEAL	LOC5567482|XP_021708246.1|AAEG
OG0006108	LOC109403368|XP_029716953.1|AEAL, LOC115253896|XP_029731666.1|AEAL, LOC109406089|XP_029731569.1|AEAL	LOC5567476|XP_001657481.2|AAEG
OG0006109	LOC109403370|XP_019531732.1|AEAL	LOC5567465|XP_001657467.1|AAEG
OG0006110	LOC109410749|XP_029731587.1|AEAL	LOC5567463|XP_001657463.1|AAEG
OG0006111	LOC109410732|XP_029733669.1|AEAL, LOC109410608|XP_029731602.1|AEAL	LOC5571921|XP_021708626.1|AAEG
OG0006112	LOC109410617|XP_019539684.1|AEAL, LOC109410720|XP_019539783.1|AEAL	LOC5571927|XP_021708642.1|AAEG
OG0006113	LOC109410718|XP_029733662.1|AEAL, LOC109410615|XP_029731609.1|AEAL	LOC5571929|XP_021708648.1|AAEG
OG0006114	LOC109410619|XP_019539686.2|AEAL, LOC115269254|XP_029733660.1|AEAL	LOC5571931|XP_001660028.1|AAEG
OG0006115	LOC109410630|XP_029731613.1|AEAL	LOC5569731|XP_021708744.1|AAEG
OG0006116	LOC109433505|XP_029731616.1|AEAL	LOC5569737|XP_021708789.1|AAEG
OG0006117	LOC109433481|XP_019565447.2|AEAL	LOC5569739|XP_001652965.2|AAEG
OG0006118	LOC109433516|XP_029731638.1|AEAL	LOC5566546|XP_021708860.1|AAEG
OG0006119	LOC109410652|XP_019539731.1|AEAL	LOC5566545|XP_021708901.1|AAEG
OG0006120	LOC109410665|XP_019539748.2|AEAL	LOC5566536|XP_001650931.2|AAEG
OG0006121	LOC109407648|XP_019536346.1|AEAL	LOC5563668|XP_001647965.1|AAEG
OG0006122	LOC115268192|XP_029732104.1|AEAL, LOC109621451|XP_029731699.1|AEAL	LOC5563695|XP_021709532.1|AAEG
OG0006123	LOC109621483|XP_019931072.2|AEAL, LOC115267983|XP_029731706.1|AEAL	LOC5563693|XP_001647960.3|AAEG
OG0006124	LOC115267984|XP_029731707.1|AEAL, LOC109621484|XP_019931073.2|AEAL	LOC5563688|XP_001647961.1|AAEG
OG0006125	LOC109621450|XP_019931031.2|AEAL	LOC5568960|XP_001652616.2|AAEG
OG0006126	LOC109621446|XP_029731749.1|AEAL, LOC115268012|XP_029731757.1|AEAL	LOC5571611|XP_001659805.1|AAEG
OG0006127	LOC109426059|XP_019557045.2|AEAL, LOC115268014|XP_029731761.1|AEAL	LOC5565427|XP_001649813.1|AAEG
OG0006128	LOC109425900|XP_019556821.1|AEAL	LOC5565451|XP_021710495.1|AAEG
OG0006129	LOC109426026|XP_019557003.2|AEAL	LOC5565441|XP_011493116.1|AAEG
OG0006130	LOC115268035|XP_029731801.1|AEAL, LOC109426008|XP_029731839.1|AEAL	LOC5567902|XP_001651941.1|AAEG
OG0006131	LOC109425997|XP_019556968.2|AEAL, LOC115268061|XP_029731847.1|AEAL	LOC110680335|XP_021711849.1|AAEG, LOC5567891|XP_001651929.1|AAEG
OG0006132	LOC109425892|XP_019556816.2|AEAL, LOC115268382|XP_029732250.1|AEAL	LOC5567890|XP_001651928.1|AAEG
OG0006133	LOC115268040|XP_029731808.1|AEAL, LOC109425993|XP_019556963.2|AEAL	LOC5567888|XP_001651923.1|AAEG
OG0006134	LOC115268041|XP_029731812.1|AEAL, LOC109425984|XP_019556951.2|AEAL	LOC5567881|XP_021710667.1|AAEG
OG0006135	LOC109425978|XP_019556941.2|AEAL, LOC115268068|XP_029731858.1|AEAL	LOC5567874|XP_001651908.2|AAEG
OG0006136	LOC109425968|XP_019556925.1|AEAL	LOC5576321|XP_001656059.1|AAEG
OG0006137	LOC109425886|XP_019556810.1|AEAL, LOC115268394|XP_029732258.1|AEAL	LOC110679716|XP_021711090.1|AAEG
OG0006138	LOC109425885|XP_019556809.2|AEAL	LOC5564142|XP_001648441.1|AAEG
OG0006139	LOC109425847|XP_019556765.2|AEAL, LOC115262229|XP_029720489.1|AEAL	LOC5566693|XP_021711453.1|AAEG
OG0006140	LOC109407578|XP_029731955.1|AEAL, LOC115258181|XP_029714102.1|AEAL	LOC5566685|XP_001651092.2|AAEG
OG0006142	LOC109425818|XP_019556706.1|AEAL	LOC5568595|XP_021711629.1|AAEG
OG0006143	LOC109425815|XP_019556703.2|AEAL	LOC5568600|XP_001652432.2|AAEG
OG0006144	LOC109425813|XP_019556700.1|AEAL, LOC109407555|XP_019536167.2|AEAL	LOC5568601|XP_001652433.2|AAEG
OG0006145	LOC109425814|XP_019556702.1|AEAL, LOC115262042|XP_029719828.1|AEAL	LOC5568602|XP_001652434.1|AAEG
OG0006146	LOC115262043|XP_029719829.1|AEAL, LOC109407679|XP_019536376.2|AEAL	LOC5569494|XP_001658579.2|AAEG
OG0006147	LOC109425784|XP_029720450.1|AEAL	LOC5573233|XP_021704288.1|AAEG
OG0006148	LOC109425780|XP_019556649.1|AEAL	LOC5573222|XP_001654438.2|AAEG
OG0006149	LOC109425778|XP_019556645.2|AEAL	LOC5573217|XP_021704310.1|AAEG
OG0006150	LOC109407516|XP_019536118.2|AEAL	LOC5573224|XP_021704309.1|AAEG
OG0006151	LOC109425771|XP_019556638.2|AEAL	LOC5573210|XP_021704327.1|AAEG
OG0006181	LOC109413230|XP_029729871.1|AEAL, LOC115254181|XP_029729869.1|AEAL	LOC5575827|XP_001655854.1|AAEG
OG0006182	LOC109405392|XP_019533998.2|AEAL, LOC109413223|XP_019542494.2|AEAL	LOC5575824|XP_001655849.1|AAEG
OG0006183	LOC109413222|XP_019542493.2|AEAL, LOC109405391|XP_019533997.2|AEAL	LOC110674709|XP_021694453.1|AAEG
OG0006184	LOC109405397|XP_019534002.2|AEAL	LOC5574751|XP_001655319.2|AAEG
OG0006185	LOC109431068|XP_019562751.2|AEAL	LOC5574752|XP_001655318.1|AAEG
OG0006186	LOC109431069|XP_019562752.2|AEAL	LOC5574753|XP_001655317.2|AAEG
OG0006187	LOC109405396|XP_019534001.1|AEAL, LOC109431064|XP_019562746.1|AEAL	LOC5577736|XP_001663510.1|AAEG
OG0006188	LOC109405389|XP_029709618.1|AEAL, LOC109431070|XP_019562754.1|AEAL	LOC5574744|XP_021694466.1|AAEG
OG0006189	LOC109431071|XP_019562757.1|AEAL, LOC115255655|XP_029709619.1|AEAL	LOC5574741|XP_021694467.1|AAEG
OG0006190	LOC109397824|XP_029709608.1|AEAL, LOC109405369|XP_029709600.1|AEAL	LOC5571578|XP_021694471.1|AAEG
OG0006191	LOC109397820|XP_029715577.1|AEAL	LOC5574533|XP_021694480.1|AAEG
OG0006192	LOC109397811|XP_019525679.2|AEAL, LOC109405348|XP_019533946.2|AEAL, LOC115253911|XP_029709573.1|AEAL	LOC5574528|XP_001655180.1|AAEG
OG0006193	LOC115255633|XP_029709585.1|AEAL, LOC109397826|XP_029709603.1|AEAL, LOC109405366|XP_029710317.1|AEAL	LOC5574522|XP_001655173.1|AAEG
OG0006194	LOC109405353|XP_019533954.2|AEAL, LOC109397808|XP_029709562.1|AEAL	LOC5572377|XP_001660334.1|AAEG
OG0006195	LOC109405352|XP_019533953.2|AEAL, LOC115256367|XP_029710589.1|AEAL	LOC5572378|XP_001660333.1|AAEG
OG0006196	LOC109413202|XP_019542453.2|AEAL	LOC5572036|XP_021694489.1|AAEG
OG0006197	LOC109424927|XP_019555652.2|AEAL	LOC5572033|XP_021694494.1|AAEG
OG0006198	LOC109424932|XP_029710833.1|AEAL	LOC5572028|XP_021694514.1|AAEG
OG0006199	LOC109413211|XP_019542478.2|AEAL	LOC5572024|XP_001660130.1|AAEG
OG0006200	LOC109431146|XP_019562886.2|AEAL	LOC5574332|XP_021694631.1|AAEG
OG0006201	LOC115270915|XP_029736112.1|AEAL, LOC115253974|XP_029711621.1|AEAL, LOC109415675|XP_029711651.1|AEAL, LOC109431112|XP_019562827.1|AEAL	LOC23687935|XP_021694662.1|AAEG
OG0006202	LOC109415733|XP_029711157.1|AEAL, LOC109431103|XP_019562813.2|AEAL	LOC5569474|XP_001658560.1|AAEG
OG0006203	LOC109431104|XP_029711315.1|AEAL, LOC109415741|XP_029711346.1|AEAL	LOC5569475|XP_021694672.1|AAEG
OG0006204	LOC109415771|XP_029711292.1|AEAL, LOC109431107|XP_019562821.2|AEAL	LOC5569478|XP_021694694.1|AAEG
OG0006205	LOC109431169|XP_029711957.1|AEAL, LOC109415819|XP_029710490.1|AEAL	LOC5574647|XP_001661571.1|AAEG
OG0006206	LOC109431166|XP_029711688.1|AEAL	LOC5564249|XP_001648600.1|AAEG
OG0006207	LOC109431185|XP_019562944.2|AEAL	LOC5564252|XP_021694709.1|AAEG
OG0006208	LOC109431184|XP_029710723.1|AEAL	LOC5564219|XP_021694708.1|AAEG
OG0006209	LOC109412265|XP_029711492.1|AEAL	LOC110680804|XP_021712271.1|AAEG, LOC5574717|XP_001655297.2|AAEG
OG0006210	LOC109424776|XP_029711088.1|AEAL	LOC5578809|XP_021694724.1|AAEG
OG0006211	LOC109424772|XP_019555497.1|AEAL	LOC5578729|XP_021694733.1|AAEG
OG0006212	LOC109417225|XP_029711755.1|AEAL	LOC5578727|XP_021694734.1|AAEG
OG0006213	LOC115256643|XP_029711344.1|AEAL, LOC115260190|XP_029716966.1|AEAL, LOC109433634|XP_019565635.2|AEAL	LOC110681277|XP_021712737.1|AAEG, LOC110674366|XP_021694338.1|AAEG
OG0006214	LOC109433635|XP_029716967.1|AEAL, LOC115256644|XP_029711345.1|AEAL	LOC5564724|XP_001649065.1|AAEG
OG0006215	LOC109433612|XP_029716977.1|AEAL, LOC109408927|XP_029710870.1|AEAL	LOC5576538|XP_021694801.1|AAEG
OG0006216	LOC109408939|XP_019537883.2|AEAL, LOC109433619|XP_019565602.2|AEAL	LOC5567107|XP_001651485.1|AAEG
OG0006217	LOC109433618|XP_029723206.1|AEAL, LOC109408940|XP_029710669.1|AEAL	LOC5572314|XP_021694825.1|AAEG
OG0006218	LOC109433598|XP_019565582.2|AEAL	LOC5579242|XP_021694828.1|AAEG
OG0006219	LOC115256850|XP_029711739.1|AEAL, LOC109428342|XP_029708263.1|AEAL	LOC5574750|XP_021694834.1|AAEG
OG0006220	LOC109405103|XP_019533648.2|AEAL, LOC109428341|XP_019559594.2|AEAL	LOC5577045|XP_001663141.2|AAEG
OG0006221	LOC109428348|XP_019559612.2|AEAL	LOC5565087|XP_001649427.2|AAEG
OG0006222	LOC109415239|XP_019544671.2|AEAL	LOC110674796|XP_021694846.1|AAEG
OG0006223	LOC109415234|XP_019544666.2|AEAL, LOC115257085|XP_029712289.1|AEAL, LOC115256586|XP_029711228.1|AEAL	LOC5564286|XP_001648636.2|AAEG
OG0006224	LOC115253982|XP_029712286.1|AEAL, LOC109415220|XP_029711886.1|AEAL	LOC5566787|XP_021694862.1|AAEG
OG0006225	LOC109428376|XP_029716598.1|AEAL, LOC109415254|XP_029710627.1|AEAL	LOC5564667|XP_021694871.1|AAEG
OG0006226	LOC109428390|XP_019559657.1|AEAL	LOC5580072|XP_001654818.1|AAEG
OG0006227	LOC109415199|XP_019544627.2|AEAL	LOC5580071|XP_001654812.1|AAEG
OG0006228	LOC109415195|XP_019544624.2|AEAL	LOC5580062|XP_001654808.1|AAEG
OG0006229	LOC109428414|XP_019559689.1|AEAL	LOC5578710|XP_021694900.1|AAEG
OG0006230	LOC109428417|XP_019559694.2|AEAL	LOC5578281|XP_021694910.1|AAEG
OG0006231	LOC109428419|XP_029711365.1|AEAL	LOC110675165|XP_021695245.1|AAEG, LOC5569245|XP_021694914.1|AAEG
OG0006232	LOC109428422|XP_019559720.2|AEAL	LOC5573728|XP_001661035.2|AAEG
OG0006233	LOC109428423|XP_029711211.1|AEAL, LOC109430533|XP_019562146.2|AEAL	LOC5573727|XP_021694936.1|AAEG
OG0006234	LOC109428434|XP_019559736.2|AEAL, LOC109430532|XP_019562145.2|AEAL	LOC5570517|XP_001659205.1|AAEG
OG0006235	LOC109428435|XP_019559737.2|AEAL, LOC109430508|XP_029729605.1|AEAL	LOC5568336|XP_021694950.1|AAEG
OG0006236	LOC109428447|XP_019559757.2|AEAL, LOC109422110|XP_029710411.1|AEAL	LOC23687501|XP_011493011.1|AAEG
OG0006237	LOC109422156|XP_019552345.2|AEAL, LOC109428448|XP_019559759.2|AEAL	LOC5564076|XP_021694973.1|AAEG
OG0006238	LOC109428455|XP_019559764.2|AEAL, LOC109422166|XP_019552351.2|AEAL	LOC5574725|XP_021694985.1|AAEG
OG0006239	LOC109422169|XP_019552355.2|AEAL, LOC109428460|XP_019559769.2|AEAL	LOC5579033|XP_021694991.1|AAEG
OG0006240	LOC109422170|XP_019552356.2|AEAL, LOC109428461|XP_019559770.2|AEAL	LOC5579034|XP_021694992.1|AAEG
OG0006241	LOC109428464|XP_019559773.2|AEAL, LOC109422174|XP_019552361.2|AEAL	LOC5579269|XP_001647577.1|AAEG
OG0006242	LOC109428474|XP_029710979.1|AEAL, LOC109422187|XP_029712471.1|AEAL	LOC5577194|XP_021695013.1|AAEG
OG0006243	LOC109428475|XP_029710803.1|AEAL, LOC115260009|XP_029716703.1|AEAL	LOC5564018|XP_021695017.1|AAEG
OG0006244	LOC109428482|XP_019559803.2|AEAL	LOC110674839|XP_021695039.1|AAEG
OG0006245	LOC115256538|XP_029711091.1|AEAL, LOC109428487|XP_019559810.2|AEAL, LOC109415173|XP_029721794.1|AEAL	LOC5571724|XP_021695068.1|AAEG
OG0006246	LOC109428490|XP_019559814.2|AEAL, LOC115253966|XP_029710800.1|AEAL	LOC5566751|XP_001651159.1|AAEG
OG0006247	LOC109430084|XP_019561661.2|AEAL, LOC109428504|XP_019559844.2|AEAL	LOC5573032|XP_021695105.1|AAEG
OG0006248	LOC109416837|XP_019546467.2|AEAL	LOC5576759|XP_021695123.1|AAEG
OG0006249	LOC109413163|XP_029730095.1|AEAL	LOC5576924|XP_021695160.1|AAEG
OG0006250	LOC109402639|XP_029710679.1|AEAL, LOC109413155|XP_019542414.2|AEAL	LOC5568027|XP_021695522.1|AAEG
OG0006251	LOC109402633|XP_019530882.1|AEAL	LOC5579467|XP_021693196.1|AAEG
OG0006252	LOC109402640|XP_019530889.2|AEAL	LOC5578380|XP_021693622.1|AAEG
OG0006253	LOC109402629|XP_029710542.1|AEAL	LOC5573035|XP_021693722.1|AAEG
OG0006254	LOC109397859|XP_029710861.1|AEAL	LOC5579004|XP_021695716.1|AAEG
OG0006255	LOC109397898|XP_019525780.2|AEAL	LOC110675593|XP_021696708.1|AAEG, LOC5578999|XP_021696520.1|AAEG
OG0006256	LOC109397867|XP_029711467.1|AEAL	LOC110681301|XP_021712751.1|AAEG, LOC110675740|XP_021697182.1|AAEG
OG0006257	LOC109397852|XP_019525726.2|AEAL	LOC5565025|XP_021697607.1|AAEG
OG0006258	LOC109397853|XP_019525728.2|AEAL	LOC5565023|XP_021697735.1|AAEG
OG0006259	LOC109406977|XP_019535543.2|AEAL	LOC5569197|XP_021699670.1|AAEG
OG0006260	LOC109397918|XP_019525804.1|AEAL	LOC5566776|XP_021700021.1|AAEG
OG0006261	LOC109397896|XP_019525779.2|AEAL	LOC5566775|XP_001651184.2|AAEG
OG0006262	LOC109397889|XP_019525775.2|AEAL, LOC109416119|XP_029729610.1|AEAL	LOC5566773|XP_001651182.2|AAEG
OG0006263	LOC109416120|XP_029729611.1|AEAL, LOC109397884|XP_029710956.1|AEAL	LOC5566772|XP_001651180.1|AAEG
OG0006264	LOC109416121|XP_019545634.2|AEAL	LOC5566770|XP_021701011.1|AAEG
OG0006265	LOC109397881|XP_019525762.2|AEAL	LOC5566768|XP_021701317.1|AAEG
OG0006266	LOC109416128|XP_019545639.2|AEAL	LOC5566778|XP_001651175.2|AAEG
OG0006267	LOC109416133|XP_029732898.1|AEAL, LOC109397923|XP_029710867.1|AEAL	LOC5566766|XP_001651173.2|AAEG
OG0006268	LOC109411591|XP_029711118.1|AEAL	LOC5569486|XP_001658571.2|AAEG
OG0006269	LOC109398788|XP_019526730.2|AEAL	LOC5573512|XP_001660915.1|AAEG
OG0006270	LOC109427476|XP_019558574.2|AEAL, LOC109398902|XP_019526902.2|AEAL	LOC5573519|XP_001660912.2|AAEG, LOC110680671|XP_021712154.1|AAEG
OG0006271	LOC109427510|XP_019558608.2|AEAL	LOC5568404|XP_001658056.1|AAEG
OG0006272	LOC109427519|XP_019558618.2|AEAL	LOC5570650|XP_001659245.1|AAEG
OG0006273	LOC109427482|XP_019558579.1|AEAL	LOC5570654|XP_001659249.1|AAEG
OG0006274	LOC115256677|XP_029711440.1|AEAL, LOC109427532|XP_019558630.2|AEAL, LOC115256682|XP_029711446.1|AEAL	LOC5574016|XP_001661110.2|AAEG
OG0006275	LOC109406862|XP_029710533.1|AEAL, LOC115259485|XP_029715946.1|AEAL	LOC110679564|XP_021710277.1|AAEG, LOC5564965|XP_021710653.1|AAEG
OG0006276	LOC109406867|XP_019535414.2|AEAL	LOC110681430|XP_021712864.1|AAEG, LOC5571991|XP_001660095.2|AAEG
OG0006277	LOC109401875|XP_019530016.2|AEAL	LOC5571977|XP_001660079.2|AAEG
OG0006278	LOC109401855|XP_019530003.2|AEAL	LOC5579136|XP_001664229.2|AAEG
OG0006280	LOC109401892|XP_029729175.1|AEAL	LOC5564154|XP_021713278.1|AAEG
OG0006281	LOC109401893|XP_019530048.2|AEAL, LOC115266759|XP_029729177.1|AEAL	LOC5564153|XP_001648484.2|AAEG
OG0006282	LOC109401882|XP_019530030.2|AEAL	LOC5573487|XP_021713334.1|AAEG
OG0006283	LOC109401912|XP_019530072.2|AEAL	LOC5564534|XP_021713347.1|AAEG
OG0006284	LOC109401844|XP_019529998.1|AEAL	LOC5564532|XP_001648875.1|AAEG
OG0006285	LOC109414679|XP_019544054.2|AEAL	LOC5580024|XP_001653907.2|AAEG
OG0006286	LOC109401872|XP_019530013.2|AEAL	LOC5580026|XP_021713401.1|AAEG
OG0006287	LOC109401896|XP_029709681.1|AEAL, LOC115255743|XP_029709725.1|AEAL	LOC5570123|XP_021693098.1|AAEG
OG0006288	LOC109401897|XP_019530052.2|AEAL	LOC5570124|XP_021693114.1|AAEG
OG0006289	LOC109404703|XP_019533172.2|AEAL	LOC5569752|XP_001652976.1|AAEG
OG0006290	LOC109404691|XP_029733267.1|AEAL, LOC109410338|XP_019539429.1|AEAL	LOC5569750|XP_021693568.1|AAEG
OG0006291	LOC109410343|XP_019539437.2|AEAL	LOC5570747|XP_021693712.1|AAEG
OG0006292	LOC109422047|XP_029711770.1|AEAL	LOC5578392|XP_021694023.1|AAEG
OG0006293	LOC109422054|XP_019552233.2|AEAL	LOC110674241|XP_021694157.1|AAEG
OG0006294	LOC109422061|XP_029711420.1|AEAL	LOC110680398|XP_021711896.1|AAEG, LOC5572787|XP_021694297.1|AAEG
OG0006295	LOC109422080|XP_029710685.1|AEAL, LOC115254276|XP_029707521.1|AEAL	LOC5572391|XP_001654045.2|AAEG
OG0006296	LOC115271116|XP_029736461.1|AEAL, LOC109422082|XP_019552262.2|AEAL	LOC5572395|XP_021694382.1|AAEG
OG0006297	LOC109422128|XP_029711151.1|AEAL, LOC115255750|XP_029709729.1|AEAL	LOC110674718|XP_021694472.1|AAEG
OG0006298	LOC109422129|XP_019552306.2|AEAL, LOC115257308|XP_029712632.1|AEAL	LOC5564150|XP_021694510.1|AAEG
OG0006299	LOC109422130|XP_019552308.2|AEAL	LOC5564151|XP_021694519.1|AAEG
OG0006300	LOC109422132|XP_019552315.2|AEAL	LOC5578291|XP_001663817.1|AAEG
OG0006301	LOC115261795|XP_029719542.1|AEAL	LOC5574147|XP_001661213.2|AAEG
OG0006302	LOC109432609|XP_029733311.1|AEAL, LOC109397197|XP_029733363.1|AEAL	LOC5569551|XP_021695167.1|AAEG
OG0006304	LOC115256581|XP_029711217.1|AEAL, LOC109422030|XP_019552214.2|AEAL	LOC5578884|XP_021695292.1|AAEG, LOC5569569|XP_021712700.1|AAEG
OG0006305	LOC109422026|XP_019552212.1|AEAL	LOC5578888|XP_021695333.1|AAEG
OG0006306	LOC109422023|XP_029711683.1|AEAL	LOC5563948|XP_021695343.1|AAEG
OG0006307	LOC115264842|XP_029724725.1|AEAL, LOC115256496|XP_029711019.1|AEAL, LOC109422020|XP_029711676.1|AEAL	LOC5563947|XP_021695396.1|AAEG
OG0006308	LOC115256527|XP_029711073.1|AEAL, LOC109422012|XP_019552198.1|AEAL, LOC115256568|XP_029711184.1|AEAL	LOC110675293|XP_021695488.1|AAEG
OG0006309	LOC109421998|XP_029710647.1|AEAL, LOC109424095|XP_029710582.1|AEAL	LOC5574253|XP_021695648.1|AAEG
OG0006310	LOC109421992|XP_029711167.1|AEAL, LOC115256710|XP_029711488.1|AEAL	LOC5574257|XP_021695746.1|AAEG
OG0006311	LOC109421984|XP_019552162.2|AEAL	LOC5569922|XP_001658821.2|AAEG
OG0006312	LOC109421983|XP_019552161.2|AEAL	LOC5569925|XP_021695873.1|AAEG
OG0006313	LOC109407377|XP_029710683.1|AEAL, LOC109421981|XP_029710574.1|AEAL	LOC5569926|XP_001658823.2|AAEG
OG0006314	LOC115263570|XP_029722671.1|AEAL, LOC109416226|XP_029710917.1|AEAL, LOC109424609|XP_029722668.1|AEAL	LOC5576024|XP_001662362.1|AAEG
OG0006315	LOC109427437|XP_029710575.1|AEAL	LOC5566493|XP_001650886.2|AAEG
OG0006316	LOC109427405|XP_019558492.2|AEAL, LOC109410123|XP_019539197.2|AEAL	LOC5571323|XP_021696697.1|AAEG
OG0006317	LOC109427402|XP_029709734.1|AEAL, LOC109410121|XP_029710733.1|AEAL	LOC5571322|XP_001653610.1|AAEG
OG0006318	LOC109402075|XP_019530223.2|AEAL, LOC109427373|XP_029711376.1|AEAL	LOC5570448|XP_021696888.1|AAEG
OG0006319	LOC109402081|XP_019558454.2|AEAL	LOC5564010|XP_021697066.1|AAEG
OG0006320	LOC109402049|XP_029711835.1|AEAL, LOC109406343|XP_029733184.1|AEAL	LOC5564829|XP_021697212.1|AAEG
OG0006321	LOC109416551|XP_019546177.2|AEAL	LOC5576595|XP_001656178.2|AAEG
OG0006322	LOC109405078|XP_029711041.1|AEAL	LOC5576592|XP_001656173.1|AAEG
OG0006323	LOC109405085|XP_019533628.2|AEAL	LOC5576586|XP_021697461.1|AAEG
OG0006324	LOC109400381|XP_029711643.1|AEAL, LOC109398393|XP_029711231.1|AEAL	LOC5574996|XP_021697597.1|AAEG
OG0006325	LOC109398396|XP_029711766.1|AEAL	LOC5574988|XP_021697667.1|AAEG
OG0006326	LOC109398422|XP_019526324.2|AEAL, LOC109409409|XP_029711206.1|AEAL	LOC5574986|XP_001655459.2|AAEG
OG0006327	LOC109398385|XP_029708281.1|AEAL, LOC109409410|XP_019538394.1|AEAL	LOC5574983|XP_001655456.2|AAEG
OG0006328	LOC109409413|XP_029710514.1|AEAL	LOC5574982|XP_021697717.1|AAEG
OG0006329	LOC109398391|XP_029710715.1|AEAL, LOC109409427|XP_029710704.1|AEAL	LOC5574971|XP_021697845.1|AAEG
OG0006330	LOC109409444|XP_029711335.1|AEAL	LOC5577024|XP_021698112.1|AAEG
OG0006331	LOC109432684|XP_019564605.2|AEAL, LOC109409448|XP_019538438.2|AEAL	LOC5572545|XP_001660477.2|AAEG
OG0006332	LOC109409452|XP_029711040.1|AEAL, LOC115256575|XP_029711208.1|AEAL	LOC5572540|XP_001660476.2|AAEG
OG0006333	LOC109415320|XP_029713920.1|AEAL, LOC109409456|XP_029711402.1|AEAL	LOC5572543|XP_021698170.1|AAEG
OG0006334	LOC109412983|XP_019542186.1|AEAL, LOC109409462|XP_029711811.1|AEAL	LOC5572548|XP_021698233.1|AAEG
OG0006335	LOC109397708|XP_019525565.2|AEAL	LOC5566388|XP_021698878.1|AAEG
OG0006336	LOC109397717|XP_029714325.1|AEAL, LOC109433002|XP_029734247.1|AEAL	LOC5572011|XP_021698892.1|AAEG
OG0006337	LOC109413030|XP_019542252.2|AEAL, LOC109623422|XP_019933526.2|AEAL	LOC5580122|XP_021699339.1|AAEG
OG0006338	LOC115256089|XP_029710204.1|AEAL, LOC109414086|XP_019543371.2|AEAL	LOC5567929|XP_001651968.2|AAEG
OG0006339	LOC109402218|XP_019530398.2|AEAL	LOC5580055|XP_021699699.1|AAEG
OG0006340	LOC109402213|XP_019530390.1|AEAL, LOC115267213|XP_029729952.1|AEAL	LOC5580058|XP_011493555.1|AAEG
OG0006341	LOC115267214|XP_029729953.1|AEAL, LOC109402212|XP_019530389.1|AEAL	LOC5580070|XP_001654823.1|AAEG
OG0006342	LOC109402243|XP_019530431.2|AEAL, LOC115253706|XP_029729920.1|AEAL	LOC5576247|XP_021699775.1|AAEG
OG0006343	LOC115253439|XP_029723967.1|AEAL, LOC109402206|XP_019530381.2|AEAL	LOC5569694|XP_001658675.2|AAEG
OG0006344	LOC115267221|XP_029729968.1|AEAL, LOC109402236|XP_019530421.2|AEAL	LOC5568097|XP_021699868.1|AAEG
OG0006345	LOC109402210|XP_029729982.1|AEAL	LOC5564403|XP_021699994.1|AAEG
OG0006346	LOC109413004|XP_019542222.1|AEAL	LOC5564392|XP_001648745.1|AAEG
OG0006347	LOC109402216|XP_029729985.1|AEAL	LOC5564399|XP_021700076.1|AAEG
OG0006348	LOC109397595|XP_029724014.1|AEAL	LOC23687419|XP_021700400.1|AAEG
OG0006350	LOC109422943|XP_029717446.1|AEAL, LOC109403525|XP_019531892.1|AEAL	LOC5576483|XP_001662676.2|AAEG
OG0006351	LOC109422947|XP_029717442.1|AEAL, LOC109403521|XP_029717945.1|AEAL	LOC5576486|XP_001662679.2|AAEG
OG0006352	LOC109403528|XP_019531895.2|AEAL, LOC109422951|XP_019553389.2|AEAL	LOC5576487|XP_001662680.2|AAEG
OG0006353	LOC109422953|XP_029717466.1|AEAL, LOC109403531|XP_029717438.1|AEAL	LOC5575639|XP_021700696.1|AAEG
OG0006354	LOC109403562|XP_029717432.1|AEAL, LOC109422955|XP_019553392.1|AEAL, LOC115260580|XP_029717410.1|AEAL	LOC5570714|XP_021700801.1|AAEG
OG0006355	LOC109422969|XP_029717392.1|AEAL, LOC109403566|XP_029717425.1|AEAL	LOC5570702|XP_021700994.1|AAEG
OG0006356	LOC109405320|XP_019533902.2|AEAL, LOC109422991|XP_019553442.2|AEAL	LOC5571573|XP_001653710.2|AAEG
OG0006357	LOC109422992|XP_029717341.1|AEAL, LOC109405329|XP_029717340.1|AEAL	LOC5571574|XP_021701329.1|AAEG
OG0006358	LOC109423007|XP_029730271.1|AEAL	LOC5567106|XP_001651492.1|AAEG
OG0006359	LOC109415627|XP_019545073.2|AEAL	LOC5567104|XP_021701584.1|AAEG
OG0006360	LOC109423010|XP_019553469.1|AEAL	LOC5567102|XP_021701592.1|AAEG
OG0006361	LOC109423053|XP_019553499.2|AEAL, LOC115260490|XP_029717283.1|AEAL	LOC5565274|XP_001649600.2|AAEG
OG0006362	LOC109432358|XP_019564238.1|AEAL, LOC109423060|XP_019553521.1|AEAL, LOC115260692|XP_029717755.1|AEAL	LOC5565253|XP_021701766.1|AAEG
