Orthogroup	DGUA.longest_only	DBIA.longest_only
OG0006578	LOC117583642|XP_034127981.1|DGUA	LOC108031770|XP_016960966.1|DBIA
OG0006579	LOC117588089|XP_034135050.1|DGUA	LOC108036771|XP_016968600.1|DBIA
OG0006580	LOC117589845|XP_034137992.1|DGUA	LOC108024730|XP_016950316.1|DBIA
OG0006581	LOC117586542|XP_034132592.1|DGUA	LOC108032876|XP_016962366.1|DBIA
OG0006582	LOC117586621|XP_034132718.1|DGUA	LOC108031722|XP_016960881.1|DBIA
OG0006583	LOC117583508|XP_034127741.1|DGUA	LOC108024692|XP_016950260.1|DBIA
OG0006584	LOC117581863|XP_034125216.1|DGUA	LOC108029215|XP_016956895.1|DBIA
OG0006585	LOC117584567|XP_034129425.1|DGUA	LOC108032506|XP_016961820.1|DBIA
OG0006586	LOC117583635|XP_034127975.1|DGUA	LOC108025282|XP_016951147.1|DBIA
OG0006587	LOC117583624|XP_034127963.1|DGUA	LOC108025279|XP_016951141.1|DBIA
OG0006588	LOC117585236|XP_034130527.1|DGUA	LOC108025033|XP_016950781.1|DBIA
OG0006589	LOC117586146|XP_034131930.1|DGUA	LOC108027353|XP_016954261.1|DBIA
OG0006590	LOC117586293|XP_034132139.1|DGUA	LOC108027396|XP_016954323.1|DBIA
OG0006591	LOC117587301|XP_034133785.1|DGUA	LOC108028247|XP_016955419.1|DBIA
OG0006592	LOC117583185|XP_034127277.1|DGUA	LOC108032248|XP_016961601.1|DBIA
OG0006593	LOC117583184|XP_034127275.1|DGUA	LOC108031068|XP_016959763.1|DBIA
OG0006594	LOC117579382|XP_034121145.1|DGUA	LOC108035634|XP_016966824.1|DBIA
OG0006595	LOC117578796|XP_034120413.1|DGUA	LOC108036561|XP_016968289.1|DBIA
OG0006596	LOC117592551|XP_034142320.1|DGUA	LOC108030177|XP_016958408.1|DBIA
OG0006597	LOC117589114|XP_034136682.1|DGUA	LOC108035225|XP_016966244.1|DBIA
OG0006598	LOC117584654|XP_034129573.1|DGUA	LOC108034874|XP_016965566.1|DBIA
OG0006599	LOC117586840|XP_034133022.1|DGUA	LOC108028424|XP_016955743.1|DBIA
OG0006600	LOC117579853|XP_034121850.1|DGUA	LOC108028457|XP_016955794.1|DBIA
OG0006601	LOC117579171|XP_034120825.1|DGUA	LOC108034929|XP_016965676.1|DBIA
OG0006602	LOC117579172|XP_034120826.1|DGUA	LOC108034930|XP_016965677.1|DBIA
OG0006603	LOC117579169|XP_034120823.1|DGUA	LOC108034923|XP_016965668.1|DBIA
OG0006604	LOC117587458|XP_034134070.1|DGUA	LOC108030524|XP_016958902.1|DBIA
OG0006605	LOC117581005|XP_034123703.1|DGUA	LOC108033229|XP_016962985.1|DBIA
OG0006606	LOC117589454|XP_034137295.1|DGUA	LOC108028283|XP_016955477.1|DBIA
OG0006607	LOC117586824|XP_034132994.1|DGUA	LOC108034917|XP_016965658.1|DBIA
OG0006608	LOC117586550|XP_034132603.1|DGUA	LOC108032932|XP_016962491.1|DBIA
OG0006609	LOC117589664|XP_034137692.1|DGUA	LOC108031901|XP_016961158.1|DBIA
OG0006610	LOC117588900|XP_034136340.1|DGUA	LOC108035183|XP_016966145.1|DBIA
OG0006611	LOC117587052|XP_034133378.1|DGUA	LOC108035421|XP_016966531.1|DBIA
OG0006612	LOC117586869|XP_034133057.1|DGUA	LOC108034557|XP_016964974.1|DBIA
OG0006613	LOC117587060|XP_034133392.1|DGUA	LOC108035599|XP_016966765.1|DBIA
OG0006614	LOC117587045|XP_034133367.1|DGUA	LOC108035571|XP_016966729.1|DBIA
OG0006615	LOC117587042|XP_034133364.1|DGUA	LOC108035529|XP_016966687.1|DBIA
OG0006616	LOC117579135|XP_034120767.1|DGUA	LOC108029468|XP_016957212.1|DBIA
OG0006617	LOC117587001|XP_034133297.1|DGUA	LOC108028600|XP_016956007.1|DBIA
OG0006618	LOC117589384|XP_034137189.1|DGUA	LOC108034911|XP_016965645.1|DBIA
OG0006619	LOC117589165|XP_034136763.1|DGUA	LOC108035323|XP_016966387.1|DBIA
OG0006620	LOC117589155|XP_034136748.1|DGUA	LOC108035563|XP_016966720.1|DBIA
OG0006621	LOC117579649|XP_034121519.1|DGUA	LOC108028722|XP_016956169.1|DBIA
OG0006622	LOC117589292|XP_034136974.1|DGUA	LOC108030433|XP_016958813.1|DBIA
OG0006623	LOC117589300|XP_034136984.1|DGUA	LOC108030852|XP_016959483.1|DBIA
OG0006624	LOC117592606|XP_034142380.1|DGUA	LOC108030051|XP_016958116.1|DBIA
OG0006625	LOC117592614|XP_034142390.1|DGUA	LOC108030056|XP_016958128.1|DBIA
OG0006626	LOC117578427|XP_034119779.1|DGUA	LOC108023895|XP_016949069.1|DBIA
OG0006627	LOC117578843|XP_034120517.1|DGUA	LOC108029503|XP_016957276.1|DBIA
OG0006628	LOC117578839|XP_034120505.1|DGUA	LOC108029502|XP_016957272.1|DBIA
OG0006629	LOC117592365|XP_034141994.1|DGUA	LOC108022734|XP_016947312.1|DBIA
OG0006630	LOC117578890|XP_034120579.1|DGUA	LOC108022277|XP_016946625.1|DBIA
OG0006631	LOC117589274|XP_034136956.1|DGUA	LOC108034564|XP_016964982.1|DBIA
OG0006632	LOC117588587|XP_034135885.1|DGUA	LOC108029534|XP_016957332.1|DBIA
OG0006633	LOC117579803|XP_034121770.1|DGUA	LOC108030646|XP_016959152.1|DBIA
OG0006634	LOC117582451|XP_034126067.1|DGUA	LOC108029185|XP_016956845.1|DBIA
OG0006635	LOC117584052|XP_034128683.1|DGUA	LOC108027790|XP_016954847.1|DBIA
OG0006636	LOC117581026|XP_034123746.1|DGUA	LOC108025984|XP_016952168.1|DBIA
OG0006637	LOC117587334|XP_034133861.1|DGUA	LOC108028544|XP_016955931.1|DBIA
OG0006638	LOC117592259|XP_034141795.1|DGUA	LOC108036567|XP_016968303.1|DBIA
OG0006639	LOC117592212|XP_034141728.1|DGUA	LOC108036338|XP_016967869.1|DBIA
OG0006640	LOC117585366|XP_034130707.1|DGUA	LOC108029727|XP_016957699.1|DBIA
OG0006641	LOC117592403|XP_034142013.1|DGUA	LOC108036343|XP_016967888.1|DBIA
OG0006642	LOC117586181|XP_034132031.1|DGUA	LOC108022471|XP_016946910.1|DBIA
OG0006643	LOC117578564|XP_034120028.1|DGUA	LOC108026657|XP_016953183.1|DBIA
OG0006644	LOC117579125|XP_034120751.1|DGUA	LOC108028644|XP_016956057.1|DBIA
OG0006645	LOC117588207|XP_034135233.1|DGUA	LOC108032594|XP_016961996.1|DBIA
OG0006646	LOC117578826|XP_034120476.1|DGUA	LOC108030049|XP_016958113.1|DBIA
OG0006647	LOC117580521|XP_034123008.1|DGUA	LOC108030225|XP_016958501.1|DBIA
OG0006648	LOC117587122|XP_034133513.1|DGUA	LOC108034626|XP_016965051.1|DBIA
OG0006649	LOC117591988|XP_034141322.1|DGUA	LOC108026717|XP_016953314.1|DBIA
OG0006650	LOC117578439|XP_034119845.1|DGUA	LOC108030126|XP_016958319.1|DBIA
OG0006651	LOC117580039|XP_034122161.1|DGUA	LOC108028273|XP_016955462.1|DBIA
OG0006652	LOC117586838|XP_034133021.1|DGUA	LOC108028746|XP_016956204.1|DBIA
OG0006653	LOC117587507|XP_034134170.1|DGUA	LOC108034869|XP_016965554.1|DBIA
OG0006654	LOC117588896|XP_034136335.1|DGUA	LOC108031074|XP_016959772.1|DBIA
OG0006655	LOC117579704|XP_034121585.1|DGUA	LOC108034894|XP_016965597.1|DBIA
OG0006656	LOC117579056|XP_034120649.1|DGUA	LOC108035057|XP_016965927.1|DBIA
OG0006657	LOC117591482|XP_034140662.1|DGUA	LOC108022876|XP_016947560.1|DBIA
OG0006658	LOC117587401|XP_034133948.1|DGUA	LOC108035341|XP_016966416.1|DBIA
OG0006659	LOC117587402|XP_034133950.1|DGUA	LOC108035451|XP_016966578.1|DBIA
OG0006660	LOC117587414|XP_034133963.1|DGUA	LOC108028682|XP_016956110.1|DBIA
OG0006661	LOC117587348|XP_034133876.1|DGUA	LOC108028434|XP_016955753.1|DBIA
OG0006662	LOC117582084|XP_034125535.1|DGUA	LOC108027787|XP_016954844.1|DBIA
OG0006663	LOC117589133|XP_034136710.1|DGUA	LOC108028622|XP_016956031.1|DBIA
OG0006664	LOC117589676|XP_034137720.1|DGUA	LOC108032096|XP_016961413.1|DBIA
OG0006665	LOC117586828|XP_034133001.1|DGUA	LOC108027891|XP_016955002.1|DBIA
OG0006666	LOC117592275|XP_034141830.1|DGUA	LOC108030341|XP_016958694.1|DBIA
OG0006667	LOC117580215|XP_034122500.1|DGUA	LOC108028501|XP_016955866.1|DBIA
OG0006668	LOC117578570|XP_034120042.1|DGUA	LOC108029424|XP_016957157.1|DBIA
OG0006669	LOC117579901|XP_034121927.1|DGUA	LOC108028031|XP_016955158.1|DBIA
OG0006670	LOC117579778|XP_034121728.1|DGUA	LOC108028750|XP_016956209.1|DBIA
OG0006671	LOC117580584|XP_034123081.1|DGUA	LOC108028416|XP_016955724.1|DBIA
OG0006672	LOC117587070|XP_034133406.1|DGUA	LOC108034880|XP_016965574.1|DBIA
OG0006673	LOC117588853|XP_034136244.1|DGUA	LOC108035333|XP_016966400.1|DBIA
OG0006674	LOC117587197|XP_034133631.1|DGUA	LOC108028288|XP_016955491.1|DBIA
OG0006675	LOC117580274|XP_034122618.1|DGUA	LOC108034529|XP_016964944.1|DBIA
OG0006676	LOC117580163|XP_034122374.1|DGUA	LOC108028413|XP_016955720.1|DBIA
OG0006677	LOC117586808|XP_034132971.1|DGUA	LOC108034964|XP_016965762.1|DBIA
OG0006678	LOC117580124|XP_034122308.1|DGUA	LOC108028325|XP_016955546.1|DBIA
OG0006679	LOC117589122|XP_034136694.1|DGUA	LOC108034846|XP_016965467.1|DBIA
OG0006680	LOC117583437|XP_034127626.1|DGUA	LOC108025328|XP_016951243.1|DBIA
OG0006681	LOC117580582|XP_034123078.1|DGUA	LOC108028414|XP_016955721.1|DBIA
OG0006682	LOC117579211|XP_034120871.1|DGUA	LOC108028621|XP_016956030.1|DBIA
OG0006683	LOC117579352|XP_034121070.1|DGUA	LOC108028839|XP_016956319.1|DBIA
OG0006684	LOC117586806|XP_034132967.1|DGUA	LOC108034963|XP_016965761.1|DBIA
OG0006685	LOC117578634|XP_034120131.1|DGUA	LOC108036434|XP_016968063.1|DBIA
OG0006686	LOC117589229|XP_034136873.1|DGUA	LOC108028331|XP_016955560.1|DBIA
OG0006687	LOC117580625|XP_034123098.1|DGUA	LOC108035742|XP_016966927.1|DBIA
OG0006688	LOC117587433|XP_034134000.1|DGUA	LOC108028039|XP_016955166.1|DBIA
OG0006689	LOC117579233|XP_034120905.1|DGUA	LOC108034465|XP_016964838.1|DBIA
OG0006690	LOC117584928|XP_034129974.1|DGUA	LOC108025613|XP_016951639.1|DBIA
OG0006691	LOC117580329|XP_034122718.1|DGUA	LOC108035151|XP_016966082.1|DBIA
OG0006692	LOC117579798|XP_034121757.1|DGUA	LOC108030654|XP_016959163.1|DBIA
OG0006693	LOC117589382|XP_034137187.1|DGUA	LOC108035433|XP_016966554.1|DBIA
OG0006694	LOC117580816|XP_034123425.1|DGUA	LOC108023536|XP_016948592.1|DBIA
OG0006697	LOC117580338|XP_034122733.1|DGUA	LOC108035505|XP_016966652.1|DBIA
OG0006698	LOC117589078|XP_034136605.1|DGUA	LOC108035138|XP_016966069.1|DBIA
OG0006699	LOC117580527|XP_034123011.1|DGUA	LOC108035278|XP_016966330.1|DBIA
OG0006700	LOC117587082|XP_034133441.1|DGUA	LOC108030302|XP_016958629.1|DBIA
OG0006701	LOC117585529|XP_034130941.1|DGUA	LOC108036652|XP_016968421.1|DBIA
OG0006702	LOC117589002|XP_034136507.1|DGUA	LOC108031020|XP_016959712.1|DBIA
OG0006703	LOC117589056|XP_034136576.1|DGUA	LOC108035668|XP_016966864.1|DBIA
OG0006704	LOC117589066|XP_034136587.1|DGUA	LOC108035669|XP_016966865.1|DBIA
OG0006705	LOC117578530|XP_034119987.1|DGUA	LOC108036453|XP_016968101.1|DBIA
OG0006706	LOC117586642|XP_034132767.1|DGUA	LOC108023055|XP_016947791.1|DBIA
OG0006707	LOC117592055|XP_034141444.1|DGUA	LOC108026760|XP_016953389.1|DBIA
OG0006708	LOC117590912|XP_034139835.1|DGUA	LOC108024238|XP_016949608.1|DBIA
OG0006709	LOC117581137|XP_034123957.1|DGUA	LOC108036333|XP_016967861.1|DBIA
OG0006710	LOC117587510|XP_034134193.1|DGUA	LOC108028284|XP_016955482.1|DBIA
OG0006711	LOC117587127|XP_034133517.1|DGUA	LOC108027960|XP_016955074.1|DBIA
OG0006712	LOC117589110|XP_034136664.1|DGUA	LOC108035041|XP_016965900.1|DBIA
OG0006713	LOC117587008|XP_034133309.1|DGUA	LOC108035559|XP_016966716.1|DBIA
OG0006714	LOC117587007|XP_034133308.1|DGUA	LOC108035676|XP_016966874.1|DBIA
OG0006715	LOC117589455|XP_034137298.1|DGUA	LOC108028613|XP_016956022.1|DBIA
OG0006716	LOC117581699|XP_034124968.1|DGUA	LOC108027818|XP_016954886.1|DBIA
OG0006717	LOC117589372|XP_034137174.1|DGUA	LOC108030687|XP_016959210.1|DBIA
OG0006718	LOC117589385|XP_034137191.1|DGUA	LOC108030572|XP_016958972.1|DBIA
OG0006719	LOC117586981|XP_034133269.1|DGUA	LOC108034556|XP_016964973.1|DBIA
OG0006720	LOC117580373|XP_034122796.1|DGUA	LOC108028840|XP_016956322.1|DBIA
OG0006721	LOC117589369|XP_034137170.1|DGUA	LOC108035354|XP_016966436.1|DBIA
OG0006722	LOC117588921|XP_034136385.1|DGUA	LOC108035633|XP_016966823.1|DBIA
OG0006723	LOC117584300|XP_034129017.1|DGUA	LOC108034130|XP_016964407.1|DBIA
OG0006724	LOC117583813|XP_034128287.1|DGUA	LOC108031963|XP_016961241.1|DBIA
OG0006725	LOC117582880|XP_034126845.1|DGUA	LOC108032120|XP_016961442.1|DBIA
OG0006726	LOC117583799|XP_034128272.1|DGUA	LOC108024599|XP_016950099.1|DBIA
OG0006727	LOC117582878|XP_034126842.1|DGUA	LOC108031904|XP_016961160.1|DBIA
OG0006728	LOC117586452|XP_034132386.1|DGUA	LOC108031334|XP_016960076.1|DBIA
OG0006729	LOC117592354|XP_034141941.1|DGUA	LOC108036563|XP_016968298.1|DBIA
OG0006730	LOC117592351|XP_034141936.1|DGUA	LOC108036243|XP_016967740.1|DBIA
OG0006731	LOC117584294|XP_034129008.1|DGUA	LOC108034054|XP_016964298.1|DBIA
OG0006732	LOC117589311|XP_034137000.1|DGUA	LOC108034594|XP_016965015.1|DBIA
OG0006733	LOC117589011|XP_034136522.1|DGUA	LOC108028050|XP_016955178.1|DBIA
OG0006734	LOC117589059|XP_034136580.1|DGUA	LOC108028519|XP_016955891.1|DBIA
OG0006735	LOC117589424|XP_034137250.1|DGUA	LOC108035321|XP_016966385.1|DBIA
OG0006736	LOC117588855|XP_034136246.1|DGUA	LOC108035334|XP_016966401.1|DBIA
OG0006737	LOC117586963|XP_034133227.1|DGUA	LOC108028057|XP_016955184.1|DBIA
OG0006738	LOC117578704|XP_034120242.1|DGUA	LOC108029665|XP_016957581.1|DBIA
OG0006739	LOC117586898|XP_034133133.1|DGUA	LOC108028372|XP_016955652.1|DBIA
OG0006740	LOC117589168|XP_034136768.1|DGUA	LOC108035004|XP_016965836.1|DBIA
OG0006741	LOC117589167|XP_034136765.1|DGUA	LOC108035003|XP_016965834.1|DBIA
OG0006742	LOC117585532|XP_034130940.1|DGUA	LOC108026198|XP_016952479.1|DBIA
OG0006743	LOC117584147|XP_034128798.1|DGUA	LOC108029149|XP_016956769.1|DBIA
OG0006744	LOC117589353|XP_034137129.1|DGUA	LOC108035425|XP_016966544.1|DBIA
OG0006745	LOC117586171|XP_034131972.1|DGUA	LOC108024541|XP_016950002.1|DBIA
OG0006746	LOC117589326|XP_034137063.1|DGUA	LOC108035280|XP_016966333.1|DBIA
OG0006747	LOC117589195|XP_034136812.1|DGUA	LOC108035512|XP_016966663.1|DBIA
OG0006748	LOC117590804|XP_034139661.1|DGUA	LOC108024149|XP_016949439.1|DBIA
OG0006749	LOC117587099|XP_034133470.1|DGUA	LOC108035251|XP_016966278.1|DBIA
OG0006750	LOC117581326|XP_034124326.1|DGUA	LOC108024878|XP_016950511.1|DBIA
OG0006752	LOC117587377|XP_034133918.1|DGUA	LOC108034593|XP_016965014.1|DBIA
OG0006753	LOC117587260|XP_034133725.1|DGUA	LOC108034654|XP_016965082.1|DBIA
OG0006754	LOC117588995|XP_034136492.1|DGUA	LOC108029507|XP_016957284.1|DBIA
OG0006755	LOC117588899|XP_034136339.1|DGUA	LOC108030819|XP_016959423.1|DBIA
OG0006756	LOC117587413|XP_034133962.1|DGUA	LOC108028820|XP_016956296.1|DBIA
OG0006757	LOC117587434|XP_034134002.1|DGUA	LOC108027997|XP_016955113.1|DBIA
OG0006758	LOC117589128|XP_034136704.1|DGUA	LOC108035122|XP_016966042.1|DBIA
OG0006759	LOC117589112|XP_034136679.1|DGUA	LOC108035121|XP_016966041.1|DBIA
OG0006760	LOC117579240|XP_034120913.1|DGUA	LOC108028268|XP_016955454.1|DBIA
OG0006761	LOC117585684|XP_034131189.1|DGUA	LOC108027169|XP_016953938.1|DBIA
OG0006762	LOC117580795|XP_034123381.1|DGUA	LOC108027550|XP_016954502.1|DBIA
OG0006763	LOC117587935|XP_034134821.1|DGUA	LOC108030404|XP_016958778.1|DBIA
OG0006764	LOC117591761|XP_034140967.1|DGUA	LOC108036911|XP_016968806.1|DBIA
OG0006765	LOC117585321|XP_034130652.1|DGUA	LOC108030366|XP_016958724.1|DBIA
OG0006766	LOC117587088|XP_034133446.1|DGUA	LOC108028920|XP_016956431.1|DBIA
OG0006767	LOC117586857|XP_034133044.1|DGUA	LOC108028704|XP_016956142.1|DBIA
OG0006768	LOC117586845|XP_034133028.1|DGUA	LOC108028701|XP_016956137.1|DBIA
OG0006769	LOC117586850|XP_034133035.1|DGUA	LOC108028738|XP_016956193.1|DBIA
OG0006770	LOC117580427|XP_034122873.1|DGUA	LOC108028114|XP_016955252.1|DBIA
OG0006771	LOC117591414|XP_034140559.1|DGUA	LOC108023980|XP_016949197.1|DBIA
OG0006772	LOC117591559|XP_034140759.1|DGUA	LOC108036317|XP_016967818.1|DBIA
OG0006773	LOC117579831|XP_034121815.1|DGUA	LOC108034950|XP_016965723.1|DBIA
OG0006774	LOC117580139|XP_034122327.1|DGUA	LOC108030800|XP_016959371.1|DBIA
OG0006775	LOC117587252|XP_034133716.1|DGUA	LOC108035233|XP_016966252.1|DBIA
OG0006776	LOC117587256|XP_034133720.1|DGUA	LOC108035462|XP_016966596.1|DBIA
OG0006777	LOC117587262|XP_034133727.1|DGUA	LOC108034410|XP_016964781.1|DBIA
OG0006778	LOC117589159|XP_034136753.1|DGUA	LOC108034512|XP_016964925.1|DBIA
OG0006779	LOC117587392|XP_034133936.1|DGUA	LOC108030088|XP_016958218.1|DBIA
OG0006780	LOC117579440|XP_034121218.1|DGUA	LOC108028611|XP_016956021.1|DBIA
OG0006781	LOC117580225|XP_034122530.1|DGUA	LOC108035408|XP_016966517.1|DBIA
OG0006782	LOC117580167|XP_034122379.1|DGUA	LOC108029277|XP_016956968.1|DBIA
OG0006783	LOC117591811|XP_034141012.1|DGUA	LOC108030021|XP_016958026.1|DBIA
OG0006784	LOC117579326|XP_034121032.1|DGUA	LOC108035129|XP_016966051.1|DBIA
OG0006785	LOC117585557|XP_034130975.1|DGUA	LOC108026873|XP_016953550.1|DBIA
OG0006786	LOC117582056|XP_034125498.1|DGUA	LOC108030299|XP_016958622.1|DBIA
OG0006787	LOC117580078|XP_034122214.1|DGUA	LOC108030604|XP_016959080.1|DBIA
OG0006788	LOC117580087|XP_034122231.1|DGUA	LOC108030607|XP_016959085.1|DBIA
OG0006789	LOC117590302|XP_034138680.1|DGUA	LOC108033075|XP_016962733.1|DBIA
OG0006790	LOC117584230|XP_034128903.1|DGUA	LOC108027883|XP_016954988.1|DBIA
OG0006791	LOC117580144|XP_034122340.1|DGUA	LOC108035696|XP_016966906.1|DBIA
OG0006792	LOC117580029|XP_034122147.1|DGUA	LOC108034515|XP_016964928.1|DBIA
OG0006793	LOC117580019|XP_034122130.1|DGUA	LOC108034935|XP_016965688.1|DBIA
OG0006794	LOC117578488|XP_034119912.1|DGUA	LOC108030185|XP_016958422.1|DBIA
OG0006795	LOC117587244|XP_034133707.1|DGUA	LOC108035459|XP_016966589.1|DBIA
OG0006796	LOC117589175|XP_034136785.1|DGUA	LOC108030921|XP_016959604.1|DBIA
OG0006797	LOC117584506|XP_034129332.1|DGUA	LOC108035215|XP_016966224.1|DBIA
OG0006798	LOC117579874|XP_034121885.1|DGUA	LOC108029357|XP_016957073.1|DBIA
OG0006799	LOC117580100|XP_034122253.1|DGUA	LOC108034976|XP_016965783.1|DBIA
OG0006800	LOC117580092|XP_034122235.1|DGUA	LOC108034883|XP_016965580.1|DBIA
OG0006801	LOC117590311|XP_034138689.1|DGUA	LOC108023664|XP_016948774.1|DBIA
OG0006802	LOC117587817|XP_034134669.1|DGUA	LOC108030236|XP_016958517.1|DBIA
OG0006803	LOC117583121|XP_034127206.1|DGUA	LOC108022283|XP_016946631.1|DBIA
OG0006804	LOC117589378|XP_034137181.1|DGUA	LOC108035318|XP_016966380.1|DBIA
OG0006805	LOC117578741|XP_034120297.1|DGUA	LOC108029664|XP_016957580.1|DBIA
OG0006806	LOC117589097|XP_034136631.1|DGUA	LOC108035257|XP_016966292.1|DBIA
OG0006807	LOC117579358|XP_034121082.1|DGUA	LOC108030850|XP_016959477.1|DBIA
OG0006808	LOC117591055|XP_034140050.1|DGUA	LOC108036622|XP_016968382.1|DBIA
OG0006809	LOC117589148|XP_034136734.1|DGUA	LOC108034649|XP_016965077.1|DBIA
OG0006810	LOC117587452|XP_034134064.1|DGUA	LOC108035313|XP_016966376.1|DBIA
OG0006811	LOC117585277|XP_034130591.1|DGUA	LOC108025113|XP_016950867.1|DBIA
OG0006812	LOC117589208|XP_034136838.1|DGUA	LOC108034740|XP_016965173.1|DBIA
OG0006813	LOC117589949|XP_034138132.1|DGUA	LOC108024421|XP_016949831.1|DBIA
OG0006814	LOC117579167|XP_034120819.1|DGUA	LOC108034925|XP_016965670.1|DBIA
OG0006815	LOC117589015|XP_034136529.1|DGUA	LOC108035144|XP_016966076.1|DBIA
OG0006816	LOC117588979|XP_034136459.1|DGUA	LOC108035352|XP_016966432.1|DBIA
OG0006817	LOC117589152|XP_034136739.1|DGUA	LOC108035569|XP_016966727.1|DBIA
OG0006818	LOC117587242|XP_034133702.1|DGUA	LOC108031115|XP_016959819.1|DBIA
OG0006819	LOC117579884|XP_034121911.1|DGUA	LOC108030829|XP_016959438.1|DBIA
OG0006820	LOC117579359|XP_034121085.1|DGUA	LOC108030741|XP_016959277.1|DBIA
OG0006821	LOC117581759|XP_034125052.1|DGUA	LOC108033982|XP_016964195.1|DBIA
OG0006822	LOC117578859|XP_034120543.1|DGUA	LOC108029723|XP_016957689.1|DBIA
OG0006823	LOC117589226|XP_034136869.1|DGUA	LOC108035420|XP_016966530.1|DBIA
OG0006824	LOC117580229|XP_034122535.1|DGUA	LOC108034520|XP_016964932.1|DBIA
OG0006825	LOC117579954|XP_034122018.1|DGUA	LOC108028655|XP_016956070.1|DBIA
OG0006826	LOC117588864|XP_034136261.1|DGUA	LOC108035223|XP_016966240.1|DBIA
OG0006827	LOC117586501|XP_034132514.1|DGUA	LOC108027383|XP_016954305.1|DBIA
OG0006828	LOC117584242|XP_034128930.1|DGUA	LOC108035115|XP_016966038.1|DBIA
OG0006829	LOC117580428|XP_034122874.1|DGUA	LOC108028620|XP_016956029.1|DBIA
OG0006830	LOC117586909|XP_034133149.1|DGUA	LOC108035132|XP_016966062.1|DBIA
OG0006831	LOC117586922|XP_034133168.1|DGUA	LOC108035292|XP_016966347.1|DBIA
OG0006832	LOC117579992|XP_034122078.1|DGUA	LOC108034622|XP_016965047.1|DBIA
OG0006833	LOC117586809|XP_034132973.1|DGUA	LOC108028378|XP_016955660.1|DBIA
OG0006834	LOC117583068|XP_034127132.1|DGUA	LOC108031129|XP_016959832.1|DBIA
OG0006835	LOC117589310|XP_034136999.1|DGUA	LOC108034956|XP_016965736.1|DBIA
OG0006836	LOC117580362|XP_034122783.1|DGUA	LOC108034804|XP_016965319.1|DBIA
OG0006837	LOC117579404|XP_034121174.1|DGUA	LOC108035206|XP_016966206.1|DBIA
OG0006838	LOC117580394|XP_034122825.1|DGUA	LOC108034985|XP_016965803.1|DBIA
OG0006839	LOC117579441|XP_034121220.1|DGUA	LOC108035536|XP_016966692.1|DBIA
OG0006840	LOC117584141|XP_034128789.1|DGUA	LOC108033922|XP_016964083.1|DBIA
OG0006841	LOC117580580|XP_034123076.1|DGUA	LOC108034601|XP_016965023.1|DBIA
OG0006842	LOC117587194|XP_034133629.1|DGUA	LOC108035609|XP_016966783.1|DBIA
OG0006843	LOC117591497|XP_034140680.1|DGUA	LOC108023752|XP_016948878.1|DBIA
OG0006844	LOC117589606|XP_034137572.1|DGUA	LOC108031174|XP_016959882.1|DBIA
OG0006846	LOC117589233|XP_034136882.1|DGUA	LOC108028814|XP_016956288.1|DBIA
OG0006847	LOC117589024|XP_034136544.1|DGUA	LOC108028549|XP_016955938.1|DBIA
OG0006848	LOC117591014|XP_034139995.1|DGUA	LOC108026539|XP_016952976.1|DBIA
OG0006849	LOC117580207|XP_034122491.1|DGUA	LOC108035473|XP_016966611.1|DBIA
OG0006850	LOC117579985|XP_034122055.1|DGUA	LOC108035434|XP_016966555.1|DBIA
OG0006851	LOC117579988|XP_034122071.1|DGUA	LOC108035561|XP_016966718.1|DBIA
OG0006852	LOC117591836|XP_034141091.1|DGUA	LOC108036364|XP_016967934.1|DBIA
OG0006853	LOC117589214|XP_034136849.1|DGUA	LOC108034745|XP_016965182.1|DBIA
OG0006854	LOC117578810|XP_034120451.1|DGUA	LOC108036643|XP_016968406.1|DBIA
OG0006855	LOC117586892|XP_034133125.1|DGUA	LOC108030671|XP_016959186.1|DBIA
OG0006856	LOC117587498|XP_034134164.1|DGUA	LOC108030124|XP_016958315.1|DBIA
OG0006857	LOC117587009|XP_034133313.1|DGUA	LOC108030944|XP_016959631.1|DBIA
OG0006858	LOC117589268|XP_034136941.1|DGUA	LOC108035216|XP_016966221.1|DBIA
OG0006859	LOC117591548|XP_034140737.1|DGUA	LOC108036478|XP_016968147.1|DBIA
OG0006860	LOC117592353|XP_034141938.1|DGUA	LOC108036360|XP_016967927.1|DBIA
OG0006861	LOC117578722|XP_034120265.1|DGUA	LOC108029610|XP_016957479.1|DBIA
OG0006862	LOC117587172|XP_034133579.1|DGUA	LOC108030980|XP_016959672.1|DBIA
OG0006863	LOC117588567|XP_034135848.1|DGUA	LOC108035783|XP_016966993.1|DBIA
OG0006864	LOC117578426|XP_034119781.1|DGUA	LOC108029494|XP_016957256.1|DBIA
OG0006865	LOC117583289|XP_034127416.1|DGUA	LOC108024741|XP_016950327.1|DBIA
OG0006866	LOC117592078|XP_034141481.1|DGUA	LOC108026847|XP_016953514.1|DBIA
OG0006867	LOC117587029|XP_034133348.1|DGUA	LOC108022642|XP_016947185.1|DBIA
OG0006868	LOC117591950|XP_034141256.1|DGUA	LOC108022641|XP_016947184.1|DBIA
OG0006869	LOC117585652|XP_034131133.1|DGUA	LOC108030019|XP_016958022.1|DBIA
OG0006870	LOC117592348|XP_034141932.1|DGUA	LOC108036357|XP_016967922.1|DBIA
OG0006871	LOC117578860|XP_034120540.1|DGUA	LOC108029686|XP_016957631.1|DBIA
OG0006872	LOC117592645|XP_034142478.1|DGUA	LOC108030411|XP_016958786.1|DBIA
