Orthogroup	DGUA.longest_only	DKIK.longest_only
OG0004544	LOC117590564|XP_034139196.1|DGUA	LOC108082923|XP_017034001.1|DKIK
OG0004545	LOC117585739|XP_034131276.1|DGUA	LOC108075595|XP_017023605.1|DKIK
OG0004546	LOC117583230|XP_034127379.1|DGUA	LOC108073019|XP_017019966.1|DKIK
OG0004547	LOC117591502|XP_034140690.1|DGUA	LOC108079206|XP_017028958.1|DKIK
OG0004548	LOC117590452|XP_034138963.1|DGUA	LOC108083566|XP_017034913.1|DKIK
OG0004549	LOC117588798|XP_034136202.1|DGUA	LOC108076062|XP_017024245.1|DKIK
OG0004550	LOC117581222|XP_034124092.1|DGUA	LOC108079463|XP_017029293.1|DKIK
OG0004551	LOC117578764|XP_034120360.1|DGUA	LOC108076719|XP_017025175.1|DKIK
OG0004552	LOC117590761|XP_034139591.1|DGUA	LOC108083517|XP_017034827.1|DKIK
OG0004553	LOC117579982|XP_034122052.1|DGUA	LOC108077529|XP_017026385.1|DKIK
OG0004554	LOC117588341|XP_034135442.1|DGUA	LOC108080142|XP_017030265.1|DKIK
OG0004555	LOC117588549|XP_034135821.1|DGUA	LOC108080018|XP_017030074.1|DKIK
OG0004556	LOC117588775|XP_034136155.1|DGUA	LOC108079004|XP_017028670.1|DKIK
OG0004557	LOC117580876|XP_034123516.1|DGUA, LOC117580827|XP_034123439.1|DGUA	LOC108079314|XP_017029096.1|DKIK
OG0004558	LOC117581368|XP_034124394.1|DGUA	LOC108079734|XP_017029634.1|DKIK
OG0004559	LOC117585291|XP_034130610.1|DGUA	LOC108081035|XP_017031486.1|DKIK
OG0004560	LOC117585339|XP_034130669.1|DGUA	LOC108083735|XP_017035135.1|DKIK
OG0004561	LOC117583777|XP_034128223.1|DGUA	LOC108077630|XP_017026531.1|DKIK
OG0004562	LOC117585641|XP_034131117.1|DGUA	LOC108083755|XP_017035161.1|DKIK
OG0004563	LOC117582763|XP_034126617.1|DGUA	LOC108081124|XP_017031630.1|DKIK
OG0004564	LOC117586203|XP_034132028.1|DGUA	LOC108075820|XP_017023922.1|DKIK
OG0004565	LOC117589910|XP_034138074.1|DGUA	LOC108075533|XP_017023519.1|DKIK
OG0004566	LOC117590887|XP_034139810.1|DGUA	LOC108083868|XP_017035346.1|DKIK
OG0004567	LOC117581394|XP_034124427.1|DGUA	LOC108074253|XP_017021711.1|DKIK
OG0004568	LOC117588528|XP_034135777.1|DGUA	LOC108079345|XP_017029139.1|DKIK
OG0004569	LOC117590016|XP_034138193.1|DGUA	LOC108077733|XP_017026684.1|DKIK
OG0004570	LOC117588328|XP_034135428.1|DGUA	LOC108076371|XP_017024665.1|DKIK
OG0004571	LOC117588731|XP_034136096.1|DGUA	LOC108083547|XP_017034881.1|DKIK
OG0004572	LOC117582320|XP_034125858.1|DGUA	LOC108077420|XP_017026211.1|DKIK
OG0004573	LOC117589770|XP_034137857.1|DGUA	LOC108083933|XP_017035423.1|DKIK
OG0004574	LOC117580622|XP_034123091.1|DGUA	LOC108080242|XP_017030389.1|DKIK
OG0004575	LOC117580618|XP_034123087.1|DGUA	LOC108080227|XP_017030371.1|DKIK
OG0004576	LOC117585520|XP_034130917.1|DGUA	LOC108084908|XP_017036793.1|DKIK
OG0004577	LOC117589528|XP_034137412.1|DGUA	LOC108074081|XP_017021449.1|DKIK
OG0004578	LOC117588642|XP_034135962.1|DGUA	LOC108074127|XP_017021515.1|DKIK
OG0004579	LOC117582478|XP_034126114.1|DGUA	LOC108082175|XP_017032971.1|DKIK
OG0004580	LOC117589942|XP_034138121.1|DGUA	LOC108074115|XP_017021503.1|DKIK
OG0004581	LOC117589929|XP_034138103.1|DGUA	LOC108081036|XP_017031487.1|DKIK
OG0004582	LOC117582977|XP_034126990.1|DGUA	LOC108073728|XP_017020975.1|DKIK
OG0004583	LOC117581344|XP_034124362.1|DGUA	LOC108071839|XP_017018240.1|DKIK
OG0004584	LOC117578754|XP_034120331.1|DGUA	LOC108074650|XP_017022254.1|DKIK
OG0004585	LOC117582962|XP_034126965.1|DGUA	LOC108077671|XP_017026581.1|DKIK
OG0004586	LOC117590468|XP_034139005.1|DGUA	LOC108076051|XP_017024219.1|DKIK
OG0004587	LOC117582907|XP_034126892.1|DGUA	LOC108083188|XP_017034380.1|DKIK
OG0004588	LOC117583327|XP_034127479.1|DGUA	LOC108083214|XP_017034416.1|DKIK
OG0004589	LOC117581527|XP_034124715.1|DGUA	LOC108079786|XP_017029730.1|DKIK
OG0004590	LOC117585833|XP_034131460.1|DGUA	LOC108073384|XP_017020454.1|DKIK
OG0004591	LOC117585831|XP_034131458.1|DGUA	LOC108073489|XP_017020637.1|DKIK
OG0004592	LOC117590418|XP_034138916.1|DGUA	LOC108076994|XP_017025552.1|DKIK
OG0004593	LOC117590402|XP_034138891.1|DGUA	LOC108071710|XP_017018020.1|DKIK
OG0004594	LOC117581529|XP_034124726.1|DGUA	LOC108078983|XP_017028643.1|DKIK
OG0004595	LOC117581638|XP_034124897.1|DGUA	LOC108071747|XP_017018060.1|DKIK
OG0004596	LOC117590475|XP_034139022.1|DGUA	LOC108082951|XP_017034056.1|DKIK
OG0004597	LOC117581230|XP_034124105.1|DGUA	LOC108083469|XP_017034745.1|DKIK
OG0004598	LOC117589084|XP_034136610.1|DGUA	LOC108079885|XP_017029894.1|DKIK
OG0004599	LOC117581895|XP_034125254.1|DGUA	LOC108086174|XP_017038524.1|DKIK
OG0004600	LOC117581095|XP_034123875.1|DGUA	LOC108079328|XP_017029118.1|DKIK
OG0004601	LOC117580914|XP_034123567.1|DGUA	LOC108079342|XP_017029137.1|DKIK
OG0004602	LOC117581176|XP_034124010.1|DGUA	LOC108080182|XP_017030319.1|DKIK
OG0004603	LOC117582289|XP_034125817.1|DGUA	LOC108074331|XP_017021830.1|DKIK
OG0004604	LOC117590371|XP_034138808.1|DGUA	LOC108071825|XP_017018221.1|DKIK
OG0004605	LOC117588340|XP_034135441.1|DGUA	LOC108085762|XP_017037992.1|DKIK
OG0004606	LOC117586691|XP_034132846.1|DGUA	LOC108076982|XP_017025565.1|DKIK
OG0004607	LOC117590980|XP_034139944.1|DGUA	LOC108074914|XP_017022631.1|DKIK
OG0004608	LOC117591404|XP_034140541.1|DGUA	LOC108084473|XP_017036176.1|DKIK
OG0004609	LOC117590365|XP_034138802.1|DGUA	LOC108083852|XP_017035324.1|DKIK
OG0004610	LOC117582926|XP_034126915.1|DGUA	LOC108073724|XP_017020959.1|DKIK
OG0004611	LOC117582754|XP_034126588.1|DGUA	LOC108073726|XP_017020970.1|DKIK
OG0004612	LOC117582755|XP_034126590.1|DGUA	LOC108073750|XP_017021007.1|DKIK
OG0004613	LOC117589932|XP_034138107.1|DGUA	LOC108081039|XP_017031492.1|DKIK
OG0004614	LOC117588477|XP_034135665.1|DGUA	LOC108083902|XP_017035387.1|DKIK
OG0004615	LOC117588387|XP_034135506.1|DGUA	LOC108079229|XP_017029001.1|DKIK
OG0004616	LOC117590407|XP_034138896.1|DGUA	LOC108071770|XP_017018103.1|DKIK
OG0004617	LOC117582650|XP_034126438.1|DGUA	LOC108074848|XP_017022546.1|DKIK
OG0004618	LOC117583651|XP_034128000.1|DGUA	LOC108084195|XP_017035787.1|DKIK
OG0004619	LOC117583067|XP_034127131.1|DGUA	LOC108073550|XP_017020723.1|DKIK
OG0004620	LOC117589657|XP_034137683.1|DGUA	LOC108073096|XP_017020076.1|DKIK
OG0004621	LOC117586237|XP_034132066.1|DGUA	LOC108075624|XP_017023647.1|DKIK
OG0004622	LOC117589487|XP_034137340.1|DGUA	LOC108084294|XP_017035946.1|DKIK
OG0004623	LOC117585497|XP_034130887.1|DGUA	LOC108077582|XP_017026468.1|DKIK
OG0004624	LOC117586660|XP_034132797.1|DGUA	LOC108075527|XP_017023513.1|DKIK
OG0004625	LOC117580808|XP_034123401.1|DGUA	LOC108071046|XP_017017235.1|DKIK
OG0004626	LOC117581107|XP_034123902.1|DGUA	LOC108076000|XP_017024143.1|DKIK
OG0004627	LOC117580272|XP_034122606.1|DGUA	LOC108072708|XP_017019447.1|DKIK
OG0004628	LOC117590512|XP_034139093.1|DGUA	LOC108079354|XP_017029150.1|DKIK
OG0004629	LOC117589483|XP_034137335.1|DGUA	LOC108075490|XP_017023437.1|DKIK
OG0004630	LOC117583779|XP_034128225.1|DGUA	LOC108073407|XP_017020492.1|DKIK
OG0004631	LOC117589536|XP_034137422.1|DGUA	LOC108083936|XP_017035431.1|DKIK
OG0004632	LOC117589564|XP_034137498.1|DGUA	LOC108083935|XP_017035429.1|DKIK
OG0004633	LOC117584966|XP_034130055.1|DGUA	LOC108077602|XP_017026491.1|DKIK
OG0004634	LOC117585083|XP_034130240.1|DGUA	LOC108074379|XP_017021893.1|DKIK, LOC108074377|XP_017021892.1|DKIK
OG0004635	LOC117581505|XP_034124666.1|DGUA	LOC108074154|XP_017021546.1|DKIK
OG0004636	LOC117588444|XP_034135618.1|DGUA	LOC108079209|XP_017028965.1|DKIK
OG0004637	LOC117588789|XP_034136184.1|DGUA	LOC108080327|XP_017030513.1|DKIK
OG0004638	LOC117588322|XP_034135410.1|DGUA	LOC108082920|XP_017033999.1|DKIK
OG0004639	LOC117583731|XP_034128139.1|DGUA	LOC108084927|XP_017036813.1|DKIK
OG0004640	LOC117583158|XP_034127243.1|DGUA	LOC108084912|XP_017036796.1|DKIK
OG0004641	LOC117581456|XP_034124559.1|DGUA	LOC108085036|XP_017036976.1|DKIK
OG0004642	LOC117588791|XP_034136189.1|DGUA	LOC108080379|XP_017030590.1|DKIK
OG0004643	LOC117586331|XP_034132215.1|DGUA	LOC108080975|XP_017031391.1|DKIK
OG0004644	LOC117591513|XP_034140697.1|DGUA	LOC108079400|XP_017029215.1|DKIK
OG0004645	LOC117582286|XP_034125814.1|DGUA	LOC108074346|XP_017021859.1|DKIK
OG0004646	LOC117583544|XP_034127796.1|DGUA	LOC108085323|XP_017037368.1|DKIK
OG0004647	LOC117580706|XP_034123252.1|DGUA	LOC108085063|XP_017037014.1|DKIK
OG0004648	LOC117581253|XP_034124149.1|DGUA, LOC117579176|XP_034120829.1|DGUA	LOC108082956|XP_017034061.1|DKIK
OG0004649	LOC117581011|XP_034123713.1|DGUA	LOC108084463|XP_017036163.1|DKIK
OG0004650	LOC117581762|XP_034125054.1|DGUA	LOC108082053|XP_017032818.1|DKIK
OG0004651	LOC117583477|XP_034127677.1|DGUA	LOC108075422|XP_017023335.1|DKIK
OG0004652	LOC117583680|XP_034128043.1|DGUA	LOC108084220|XP_017035831.1|DKIK
OG0004653	LOC117579364|XP_034121089.1|DGUA	LOC108075255|XP_017023105.1|DKIK
OG0004654	LOC117582160|XP_034125648.1|DGUA	LOC108074565|XP_017022156.1|DKIK
OG0004655	LOC117589844|XP_034137991.1|DGUA	LOC108084581|XP_017036344.1|DKIK
OG0004656	LOC117588564|XP_034135842.1|DGUA	LOC108083555|XP_017034894.1|DKIK
OG0004657	LOC117585102|XP_034130272.1|DGUA	LOC108084855|XP_017036724.1|DKIK
OG0004659	LOC117583644|XP_034127987.1|DGUA	LOC108081253|XP_017031836.1|DKIK
OG0004660	LOC117585737|XP_034131273.1|DGUA	LOC108075592|XP_017023603.1|DKIK
OG0004661	LOC117583051|XP_034127104.1|DGUA	LOC108075621|XP_017023644.1|DKIK
OG0004662	LOC117585473|XP_034130854.1|DGUA	LOC108070639|XP_017016695.1|DKIK
OG0004663	LOC117581062|XP_034123825.1|DGUA	LOC108079347|XP_017029143.1|DKIK
OG0004664	LOC117580638|XP_034123119.1|DGUA	LOC108079416|XP_017029232.1|DKIK
OG0004665	LOC117580647|XP_034123137.1|DGUA	LOC108079453|XP_017029277.1|DKIK
OG0004666	LOC117589737|XP_034137804.1|DGUA	LOC108084202|XP_017035803.1|DKIK
OG0004667	LOC117589510|XP_034137385.1|DGUA	LOC108084292|XP_017035944.1|DKIK
OG0004668	LOC117580710|XP_034123256.1|DGUA	LOC108085058|XP_017037007.1|DKIK
OG0004669	LOC117584863|XP_034129903.1|DGUA	LOC108075841|XP_017023905.1|DKIK
OG0004670	LOC117591200|XP_034140230.1|DGUA, LOC117591202|XP_034140232.1|DGUA	LOC108077807|XP_017026814.1|DKIK
OG0004671	LOC117583714|XP_034128095.1|DGUA	LOC108077688|XP_017026609.1|DKIK
OG0004672	LOC117583774|XP_034128219.1|DGUA	LOC108077592|XP_017026475.1|DKIK
OG0004673	LOC117585456|XP_034130834.1|DGUA	LOC108077740|XP_017026697.1|DKIK
OG0004674	LOC117583304|XP_034127439.1|DGUA	LOC108083714|XP_017035105.1|DKIK
OG0004675	LOC117582828|XP_034126771.1|DGUA	LOC108083713|XP_017035104.1|DKIK
OG0004676	LOC117582837|XP_034126784.1|DGUA	LOC108070692|XP_017016763.1|DKIK
OG0004677	LOC117585595|XP_034131030.1|DGUA	LOC108084552|XP_017036291.1|DKIK
OG0004678	LOC117585589|XP_034131016.1|DGUA	LOC108084610|XP_017036382.1|DKIK
OG0004679	LOC117585353|XP_034130688.1|DGUA	LOC108084629|XP_017036407.1|DKIK
OG0004680	LOC117583505|XP_034127738.1|DGUA	LOC108075572|XP_017023577.1|DKIK
OG0004681	LOC117589574|XP_034137519.1|DGUA	LOC108085039|XP_017036978.1|DKIK, LOC108077721|XP_017026668.1|DKIK
OG0004682	LOC117582318|XP_034125856.1|DGUA	LOC108075794|XP_017023855.1|DKIK
OG0004683	LOC117589634|XP_034137615.1|DGUA	LOC108081208|XP_017031771.1|DKIK
OG0004684	LOC117585484|XP_034130869.1|DGUA	LOC108084046|XP_017035553.1|DKIK
OG0004685	LOC117585566|XP_034130990.1|DGUA	LOC108075702|XP_017023715.1|DKIK
OG0004686	LOC117585939|XP_034131599.1|DGUA	LOC108072081|XP_017018581.1|DKIK
OG0004687	LOC117585252|XP_034130556.1|DGUA	LOC108075756|XP_017023803.1|DKIK
OG0004688	LOC117586569|XP_034132621.1|DGUA	LOC108077723|XP_017026666.1|DKIK
OG0004689	LOC117583749|XP_034128159.1|DGUA	LOC108081085|XP_017031563.1|DKIK
OG0004690	LOC117586578|XP_034132634.1|DGUA	LOC108080471|XP_017030697.1|DKIK
OG0004691	LOC117583362|XP_034127532.1|DGUA	LOC108083984|XP_017035485.1|DKIK
OG0004692	LOC117585034|XP_034130171.1|DGUA	LOC108075539|XP_017023525.1|DKIK
OG0004693	LOC117584933|XP_034129983.1|DGUA	LOC108075603|XP_017023623.1|DKIK
OG0004694	LOC117585667|XP_034131155.1|DGUA	LOC108073539|XP_017020712.1|DKIK
OG0004695	LOC117582818|XP_034126749.1|DGUA	LOC108083730|XP_017035126.1|DKIK
OG0004696	LOC117589863|XP_034138022.1|DGUA	LOC108071284|XP_017017463.1|DKIK
OG0004697	LOC117588492|XP_034135687.1|DGUA	LOC108084820|XP_017036674.1|DKIK
OG0004698	LOC117590316|XP_034138696.1|DGUA	LOC108085951|XP_017038226.1|DKIK
OG0004699	LOC117589688|XP_034137735.1|DGUA	LOC108077831|XP_017026846.1|DKIK
OG0004700	LOC117590070|XP_034138291.1|DGUA	LOC108084611|XP_017036385.1|DKIK
OG0004701	LOC117585138|XP_034130356.1|DGUA	LOC108084867|XP_017036747.1|DKIK
OG0004702	LOC117585787|XP_034131368.1|DGUA	LOC108084562|XP_017036306.1|DKIK
OG0004703	LOC117582722|XP_034126539.1|DGUA	LOC108080925|XP_017031318.1|DKIK
OG0004704	LOC117582793|XP_034126692.1|DGUA	LOC108073437|XP_017020547.1|DKIK
OG0004705	LOC117589954|XP_034138143.1|DGUA	LOC108075519|XP_017023501.1|DKIK
OG0004706	LOC117589199|XP_034136818.1|DGUA	LOC108071955|XP_017018410.1|DKIK
OG0004707	LOC117584861|XP_034129897.1|DGUA	LOC108075884|XP_017023979.1|DKIK
OG0004708	LOC117586522|XP_034132546.1|DGUA	LOC108074101|XP_017021485.1|DKIK
OG0004709	LOC117584999|XP_034130127.1|DGUA	LOC108073560|XP_017020735.1|DKIK
OG0004710	LOC117583784|XP_034128253.1|DGUA	LOC108077808|XP_017026815.1|DKIK
OG0004711	LOC117583229|XP_034127339.1|DGUA	LOC108077580|XP_017026464.1|DKIK
OG0004712	LOC117589612|XP_034137579.1|DGUA	LOC108074072|XP_017021435.1|DKIK
OG0004713	LOC117585143|XP_034130363.1|DGUA	LOC108084601|XP_017036368.1|DKIK
OG0004714	LOC117585656|XP_034131134.1|DGUA	LOC108084550|XP_017036288.1|DKIK
OG0004715	LOC117584613|XP_034129519.1|DGUA	LOC108077436|XP_017026240.1|DKIK
OG0004716	LOC117585142|XP_034130362.1|DGUA	LOC108084563|XP_017036307.1|DKIK
OG0004717	LOC117588512|XP_034135724.1|DGUA	LOC108080117|XP_017030237.1|DKIK
OG0004718	LOC117581934|XP_034125306.1|DGUA	LOC108082225|XP_017033051.1|DKIK
OG0004719	LOC117583531|XP_034127772.1|DGUA	LOC108073715|XP_017020948.1|DKIK
OG0004720	LOC117585797|XP_034131393.1|DGUA	LOC108084571|XP_017036327.1|DKIK
OG0004721	LOC117583682|XP_034128047.1|DGUA	LOC108084165|XP_017035733.1|DKIK
OG0004722	LOC117583598|XP_034127883.1|DGUA	LOC108075750|XP_017023793.1|DKIK
OG0004723	LOC117585170|XP_034130403.1|DGUA, LOC117581442|XP_034124538.1|DGUA	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK
OG0004724	LOC117582852|XP_034126811.1|DGUA	LOC108085736|XP_017037953.1|DKIK
OG0004725	LOC117582996|XP_034127037.1|DGUA	LOC108077766|XP_017026742.1|DKIK
OG0004726	LOC117582817|XP_034126747.1|DGUA	LOC108083752|XP_017035157.1|DKIK
OG0004727	LOC117583278|XP_034127397.1|DGUA	LOC108081218|XP_017031780.1|DKIK
OG0004728	LOC117583602|XP_034127886.1|DGUA	LOC108077705|XP_017026633.1|DKIK
OG0004729	LOC117590880|XP_034139799.1|DGUA, LOC117580731|XP_034123292.1|DGUA	LOC108071808|XP_017018196.1|DKIK
OG0004730	LOC117587864|XP_034134720.1|DGUA	LOC108075906|XP_017024015.1|DKIK
OG0004731	LOC117585708|XP_034131235.1|DGUA	LOC108085680|XP_017037862.1|DKIK
OG0004732	LOC117589916|XP_034138085.1|DGUA	LOC108075411|XP_017023324.1|DKIK
OG0004733	LOC117589917|XP_034138086.1|DGUA	LOC108075623|XP_017023646.1|DKIK
OG0004734	LOC117585394|XP_034130748.1|DGUA	LOC108073535|XP_017020705.1|DKIK
OG0004735	LOC117583781|XP_034128234.1|DGUA	LOC108077761|XP_017026732.1|DKIK
OG0004736	LOC117589934|XP_034138108.1|DGUA	LOC108081078|XP_017031554.1|DKIK
OG0004737	LOC117590075|XP_034138303.1|DGUA	LOC108077654|XP_017026559.1|DKIK
OG0004738	LOC117590023|XP_034138206.1|DGUA	LOC108077886|XP_017026911.1|DKIK
OG0004739	LOC117585284|XP_034130602.1|DGUA	LOC108081032|XP_017031483.1|DKIK
OG0004740	LOC117583648|XP_034127992.1|DGUA	LOC108081098|XP_017031582.1|DKIK
OG0004741	LOC117583663|XP_034128018.1|DGUA	LOC108085693|XP_017037890.1|DKIK
OG0004742	LOC117590681|XP_034139458.1|DGUA	LOC108083322|XP_017034557.1|DKIK
OG0004743	LOC117585753|XP_034131298.1|DGUA	LOC108084618|XP_017036393.1|DKIK
OG0004744	LOC117584384|XP_034129129.1|DGUA	LOC108073648|XP_017020863.1|DKIK
OG0004745	LOC117586175|XP_034131978.1|DGUA	LOC108080813|XP_017031204.1|DKIK
OG0004746	LOC117586508|XP_034132527.1|DGUA	LOC108075569|XP_017023572.1|DKIK
OG0004747	LOC117586511|XP_034132530.1|DGUA	LOC108075570|XP_017023573.1|DKIK
OG0004748	LOC117586507|XP_034132525.1|DGUA	LOC108075551|XP_017023544.1|DKIK
OG0004749	LOC117589798|XP_034137893.1|DGUA	LOC108071336|XP_017017547.1|DKIK
OG0004750	LOC117583047|XP_034127100.1|DGUA	LOC108073305|XP_017020351.1|DKIK
OG0004751	LOC117583213|XP_034127319.1|DGUA	LOC108081066|XP_017031533.1|DKIK
OG0004752	LOC117583734|XP_034128142.1|DGUA	LOC108084933|XP_017036819.1|DKIK
OG0004753	LOC117582894|XP_034126878.1|DGUA	LOC108075584|XP_017023591.1|DKIK
OG0004754	LOC117583683|XP_034128049.1|DGUA	LOC108077783|XP_017026771.1|DKIK
OG0004755	LOC117585329|XP_034130660.1|DGUA	LOC108073047|XP_017020003.1|DKIK
OG0004756	LOC117585326|XP_034130656.1|DGUA	LOC108073011|XP_017019961.1|DKIK
OG0004757	LOC117589803|XP_034137902.1|DGUA	LOC108080789|XP_017031150.1|DKIK
OG0004758	LOC117585315|XP_034130635.1|DGUA	LOC108084878|XP_017036759.1|DKIK
OG0004759	LOC117585825|XP_034131447.1|DGUA	LOC108071436|XP_017017680.1|DKIK
OG0004760	LOC117585781|XP_034131361.1|DGUA	LOC108075738|XP_017023775.1|DKIK
OG0004761	LOC117584991|XP_034130109.1|DGUA	LOC108071419|XP_017017654.1|DKIK
OG0004762	LOC117584622|XP_034129534.1|DGUA	LOC108082818|XP_017033866.1|DKIK
OG0004763	LOC117589489|XP_034137345.1|DGUA	LOC108084062|XP_017035570.1|DKIK
OG0004764	LOC117589550|XP_034137451.1|DGUA	LOC108074054|XP_017021453.1|DKIK
OG0004765	LOC117583167|XP_034127252.1|DGUA	LOC108073485|XP_017020632.1|DKIK
OG0004766	LOC117583825|XP_034128303.1|DGUA	LOC108073378|XP_017020444.1|DKIK
OG0004767	LOC117590106|XP_034138344.1|DGUA	LOC108077771|XP_017026752.1|DKIK
OG0004768	LOC117590035|XP_034138230.1|DGUA	LOC108077770|XP_017026751.1|DKIK
OG0004769	LOC117581795|XP_034125126.1|DGUA	LOC108074864|XP_017022565.1|DKIK
OG0004770	LOC117585229|XP_034130514.1|DGUA	LOC108084836|XP_017036698.1|DKIK
OG0004771	LOC117583628|XP_034127967.1|DGUA	LOC108077616|XP_017026512.1|DKIK
OG0004772	LOC117585010|XP_034130139.1|DGUA	LOC108085000|XP_017036917.1|DKIK
OG0004773	LOC117584944|XP_034130023.1|DGUA	LOC108071300|XP_017017489.1|DKIK
OG0004774	LOC117584943|XP_034129995.1|DGUA	LOC108071301|XP_017017490.1|DKIK
OG0004775	LOC117585702|XP_034131211.1|DGUA	LOC108085696|XP_017037897.1|DKIK
OG0004776	LOC117578464|XP_034119886.1|DGUA	LOC108080733|XP_017031082.1|DKIK
OG0004777	LOC117590135|XP_034138398.1|DGUA	LOC108085020|XP_017036954.1|DKIK
OG0004778	LOC117584416|XP_034129171.1|DGUA	LOC108085297|XP_017037344.1|DKIK
OG0004779	LOC117585286|XP_034130604.1|DGUA	LOC108081111|XP_017031600.1|DKIK
OG0004780	LOC117584008|XP_034128629.1|DGUA	LOC108085339|XP_017037385.1|DKIK
OG0004781	LOC117585752|XP_034131295.1|DGUA	LOC108085722|XP_017037934.1|DKIK
OG0004782	LOC117585789|XP_034131375.1|DGUA	LOC108084569|XP_017036319.1|DKIK
OG0004783	LOC117590343|XP_034138733.1|DGUA	LOC108076739|XP_017025220.1|DKIK
OG0004784	LOC117583050|XP_034127103.1|DGUA	LOC108085598|XP_017037754.1|DKIK
OG0004785	LOC117582834|XP_034126780.1|DGUA	LOC108085604|XP_017037764.1|DKIK
OG0004786	LOC117583005|XP_034127047.1|DGUA	LOC108085655|XP_017037837.1|DKIK
OG0004787	LOC117583136|XP_034127218.1|DGUA	LOC108085618|XP_017037777.1|DKIK
OG0004788	LOC117583345|XP_034127500.1|DGUA	LOC108085619|XP_017037778.1|DKIK
OG0004789	LOC117583137|XP_034127219.1|DGUA	LOC108085586|XP_017037742.1|DKIK
OG0004790	LOC117585275|XP_034130589.1|DGUA	LOC108077793|XP_017026783.1|DKIK
OG0004791	LOC117583550|XP_034127801.1|DGUA	LOC108086028|XP_017038328.1|DKIK
OG0004792	LOC117589965|XP_034138160.1|DGUA	LOC108072946|XP_017019796.1|DKIK
OG0004793	LOC117583519|XP_034127754.1|DGUA	LOC108073386|XP_017020460.1|DKIK
OG0004794	LOC117589526|XP_034137409.1|DGUA	LOC108074079|XP_017021447.1|DKIK
OG0004795	LOC117589523|XP_034137405.1|DGUA	LOC108074109|XP_017021495.1|DKIK
OG0004796	LOC117583578|XP_034127848.1|DGUA	LOC108085708|XP_017037912.1|DKIK
OG0004797	LOC117584998|XP_034130118.1|DGUA	LOC108073585|XP_017020761.1|DKIK
OG0004798	LOC117582710|XP_034126522.1|DGUA	LOC108075725|XP_017023754.1|DKIK
OG0004799	LOC117589611|XP_034137578.1|DGUA	LOC108071430|XP_017017671.1|DKIK
OG0004800	LOC117589775|XP_034137862.1|DGUA	LOC108077625|XP_017026522.1|DKIK
OG0004801	LOC117586677|XP_034132818.1|DGUA	LOC108073592|XP_017020775.1|DKIK
OG0004802	LOC117584947|XP_034130030.1|DGUA	LOC108071257|XP_017017432.1|DKIK
OG0004803	LOC117583374|XP_034127546.1|DGUA	LOC108081061|XP_017031529.1|DKIK
OG0004804	LOC117590037|XP_034138241.1|DGUA	LOC108077767|XP_017026748.1|DKIK
OG0004805	LOC117582784|XP_034126648.1|DGUA	LOC108073483|XP_017020627.1|DKIK
OG0004806	LOC117591170|XP_034140183.1|DGUA	LOC108084235|XP_017035856.1|DKIK
OG0004807	LOC117585179|XP_034130413.1|DGUA	LOC108073497|XP_017020646.1|DKIK
OG0004808	LOC117583182|XP_034127273.1|DGUA	LOC108084273|XP_017035918.1|DKIK
OG0004809	LOC117589567|XP_034137509.1|DGUA	LOC108071319|XP_017017518.1|DKIK
OG0004810	LOC117585828|XP_034131452.1|DGUA	LOC108071338|XP_017017551.1|DKIK
OG0004811	LOC117580185|XP_034122435.1|DGUA	LOC108075234|XP_017023076.1|DKIK
OG0004812	LOC117583762|XP_034128187.1|DGUA	LOC108073372|XP_017020425.1|DKIK
OG0004813	LOC117589839|XP_034137982.1|DGUA	LOC108084577|XP_017036339.1|DKIK
OG0004814	LOC117585687|XP_034131193.1|DGUA	LOC108084222|XP_017035836.1|DKIK
OG0004815	LOC117588621|XP_034135926.1|DGUA	LOC108070955|XP_017017114.1|DKIK
OG0004816	LOC117590312|XP_034138691.1|DGUA	LOC108071729|XP_017018043.1|DKIK
OG0004817	LOC117590309|XP_034138686.1|DGUA	LOC108071821|XP_017018216.1|DKIK
OG0004818	LOC117585311|XP_034130630.1|DGUA	LOC108085018|XP_017036951.1|DKIK
OG0004819	LOC117583071|XP_034127135.1|DGUA	LOC108071325|XP_017017526.1|DKIK
OG0004820	LOC117583183|XP_034127274.1|DGUA	LOC108084243|XP_017035865.1|DKIK
OG0004821	LOC117583619|XP_034127955.1|DGUA	LOC108077872|XP_017026898.1|DKIK
OG0004822	LOC117583786|XP_034128255.1|DGUA	LOC108077606|XP_017026498.1|DKIK
OG0004823	LOC117582890|XP_034126870.1|DGUA	LOC108084150|XP_017035689.1|DKIK
OG0004824	LOC117582892|XP_034126875.1|DGUA	LOC108084152|XP_017035696.1|DKIK
OG0004825	LOC117590633|XP_034139342.1|DGUA	LOC108072477|XP_017019132.1|DKIK
OG0004826	LOC117582961|XP_034126964.1|DGUA	LOC108070701|XP_017016774.1|DKIK
OG0004827	LOC117590076|XP_034138305.1|DGUA	LOC108084605|XP_017036377.1|DKIK
OG0004828	LOC117585288|XP_034130606.1|DGUA	LOC108081112|XP_017031602.1|DKIK
OG0004829	LOC117585151|XP_034130373.1|DGUA	LOC108084628|XP_017036406.1|DKIK
OG0004830	LOC117583015|XP_034127057.1|DGUA	LOC108077722|XP_017026664.1|DKIK
OG0004831	LOC117587424|XP_034133985.1|DGUA	LOC108071657|XP_017017945.1|DKIK
