Orthogroup	DGUA.longest_only	DSEC.longest_only
OG0005258	LOC117588185|XP_034135195.1|DGUA	LOC6611810|XP_002036332.1|DSEC
OG0005259	LOC117584057|XP_034128689.1|DGUA	LOC6611261|XP_002035816.1|DSEC
OG0005260	LOC117584060|XP_034128692.1|DGUA	LOC6611263|XP_002035818.1|DSEC
OG0005261	LOC117584276|XP_034128984.1|DGUA	LOC6612013|XP_002036530.1|DSEC
OG0005262	LOC117582411|XP_034125992.1|DGUA	LOC116803595|XP_032583468.1|DSEC
OG0005263	LOC117584627|XP_034129540.1|DGUA	LOC6614700|XP_002039127.2|DSEC
OG0005264	LOC117583302|XP_034127434.1|DGUA	LOC6616748|XP_032577975.1|DSEC
OG0005265	LOC117588231|XP_034135271.1|DGUA	LOC6614697|XP_032577733.1|DSEC
OG0005266	LOC117584555|XP_034129399.1|DGUA	LOC6611391|XP_002035935.1|DSEC
OG0005267	LOC117583984|XP_034128582.1|DGUA	LOC6613120|XP_002037601.1|DSEC
OG0005268	LOC117583982|XP_034128580.1|DGUA	LOC6613121|XP_002037602.1|DSEC
OG0005269	LOC117583873|XP_034128413.1|DGUA	LOC6613135|XP_032575110.1|DSEC
OG0005270	LOC117582099|XP_034125555.1|DGUA	LOC6612132|XP_002036649.1|DSEC
OG0005271	LOC117587738|XP_034134549.1|DGUA	LOC6614632|XP_002039059.1|DSEC
OG0005272	LOC117587740|XP_034134554.1|DGUA	LOC6614630|XP_002039057.1|DSEC
OG0005273	LOC117587620|XP_034134369.1|DGUA	LOC6611667|XP_002036202.1|DSEC
OG0005274	LOC117581909|XP_034125268.1|DGUA	LOC6612129|XP_002036646.1|DSEC
OG0005275	LOC117584331|XP_034129051.1|DGUA	LOC6611937|XP_032573456.1|DSEC
OG0005276	LOC117582608|XP_034126372.1|DGUA	LOC6613266|XP_002037743.2|DSEC
OG0005277	LOC117582606|XP_034126366.1|DGUA	LOC6613277|XP_002037754.1|DSEC
OG0005278	LOC117592206|XP_034141712.1|DGUA	LOC6610104|XP_002034715.1|DSEC
OG0005279	LOC117588099|XP_034135060.1|DGUA	LOC6613585|XP_002038053.1|DSEC
OG0005280	LOC117582517|XP_034126205.1|DGUA	LOC6617335|XP_002041660.1|DSEC
OG0005281	LOC117584408|XP_034129161.1|DGUA	LOC6613096|XP_032577459.1|DSEC
OG0005282	LOC117585744|XP_034131284.1|DGUA	LOC6614021|XP_002038475.2|DSEC
OG0005283	LOC117585590|XP_034131018.1|DGUA	LOC6607667|XP_002032432.1|DSEC
OG0005284	LOC117584852|XP_034129883.1|DGUA	LOC6618256|XP_032571720.1|DSEC
OG0005285	LOC117584851|XP_034129881.1|DGUA	LOC6618257|XP_002042531.1|DSEC
OG0005286	LOC117582521|XP_034126210.1|DGUA	LOC6617338|XP_002041663.2|DSEC
OG0005287	LOC117582519|XP_034126207.1|DGUA	LOC6617340|XP_002041665.2|DSEC
OG0005288	LOC117584840|XP_034129868.1|DGUA	LOC6611537|XP_032571013.1|DSEC
OG0005289	LOC117587764|XP_034134592.1|DGUA	LOC6620141|XP_032570993.1|DSEC
OG0005290	LOC117586659|XP_034132796.1|DGUA	LOC6613967|XP_032578285.1|DSEC
OG0005291	LOC117587990|XP_034134894.1|DGUA	LOC6617839|XP_002042147.1|DSEC
OG0005292	LOC117587559|XP_034134263.1|DGUA	LOC6617843|XP_032575295.1|DSEC
OG0005293	LOC117591451|XP_034140610.1|DGUA	LOC6611335|XP_002035882.1|DSEC
OG0005294	LOC117584721|XP_034129665.1|DGUA	LOC6617710|XP_002042022.1|DSEC
OG0005295	LOC117587988|XP_034134892.1|DGUA	LOC6617838|XP_032569964.1|DSEC
OG0005296	LOC117585573|XP_034130998.1|DGUA	LOC6614009|XP_032578189.1|DSEC
OG0005297	LOC117587564|XP_034134276.1|DGUA	LOC6611705|XP_032569907.1|DSEC
OG0005298	LOC117587551|XP_034134248.1|DGUA	LOC6611850|XP_002036372.1|DSEC
OG0005299	LOC117585835|XP_034131467.1|DGUA	LOC6612736|XP_002037239.1|DSEC
OG0005300	LOC117591179|XP_034140196.1|DGUA	LOC6620248|XP_002044457.2|DSEC
OG0005301	LOC117587723|XP_034134523.1|DGUA	LOC6611873|XP_002036391.1|DSEC
OG0005302	LOC117578513|XP_034119946.1|DGUA	LOC6608691|XP_002033418.1|DSEC
OG0005303	LOC117582403|XP_034125981.1|DGUA	LOC6614583|XP_002039011.1|DSEC
OG0005304	LOC117591062|XP_034140055.1|DGUA	LOC6613629|XP_032573579.1|DSEC
OG0005305	LOC117592166|XP_034141637.1|DGUA	LOC6610103|XP_002034714.1|DSEC
OG0005306	LOC117584391|XP_034129139.1|DGUA	LOC6614424|XP_032572339.1|DSEC
OG0005307	LOC117582506|XP_034126186.1|DGUA	LOC6612114|XP_002036631.1|DSEC
OG0005308	LOC117582390|XP_034125958.1|DGUA	LOC6612017|XP_002036534.2|DSEC
OG0005309	LOC117581753|XP_034125043.1|DGUA	LOC6613227|XP_002037704.1|DSEC
OG0005310	LOC117581930|XP_034125301.1|DGUA	LOC6611653|XP_002036188.1|DSEC
OG0005311	LOC117583994|XP_034128612.1|DGUA	LOC6617764|XP_032583330.1|DSEC
OG0005312	LOC117584352|XP_034129076.1|DGUA	LOC6617805|XP_002042117.1|DSEC
OG0005313	LOC117584374|XP_034129105.1|DGUA	LOC6611942|XP_002036459.1|DSEC
OG0005314	LOC117583858|XP_034128360.1|DGUA	LOC6617694|XP_002042006.1|DSEC
OG0005315	LOC117581843|XP_034125189.1|DGUA	LOC6614567|XP_032574175.1|DSEC
OG0005316	LOC117592213|XP_034141726.1|DGUA	LOC6610102|XP_032570030.1|DSEC
OG0005317	LOC117584039|XP_034128667.1|DGUA	LOC6614418|XP_002038851.1|DSEC
OG0005318	LOC117587570|XP_034134286.1|DGUA	LOC6621036|XP_032570485.1|DSEC
OG0005319	LOC117591449|XP_034140607.1|DGUA	LOC6611336|XP_002035883.1|DSEC
OG0005320	LOC117588156|XP_034135148.1|DGUA	LOC6614769|XP_002039188.2|DSEC
OG0005321	LOC117584208|XP_034128868.1|DGUA	LOC6612088|XP_002036605.1|DSEC
OG0005322	LOC117582621|XP_034126385.1|DGUA	LOC6620972|XP_032569839.1|DSEC
OG0005323	LOC117587756|XP_034134572.1|DGUA	LOC6611787|XP_032572103.1|DSEC
OG0005324	LOC117587789|XP_034134624.1|DGUA	LOC6611857|XP_002036379.1|DSEC
OG0005325	LOC117584574|XP_034129435.1|DGUA	LOC116803620|XP_032583561.1|DSEC
OG0005326	LOC117588133|XP_034135115.1|DGUA	LOC6611858|XP_032570920.1|DSEC
OG0005327	LOC117588217|XP_034135251.1|DGUA	LOC6611769|XP_002036292.1|DSEC
OG0005328	LOC117583510|XP_034127743.1|DGUA	LOC6616764|XP_002041101.1|DSEC
OG0005329	LOC117587175|XP_034133583.1|DGUA	LOC6604970|XP_002029813.1|DSEC
OG0005330	LOC117587173|XP_034133581.1|DGUA	LOC6604969|XP_002029812.1|DSEC
OG0005331	LOC117583985|XP_034128583.1|DGUA	LOC6613119|XP_002037600.1|DSEC
OG0005332	LOC117582575|XP_034126312.1|DGUA	LOC6618170|XP_002042448.1|DSEC
OG0005333	LOC117581817|XP_034125152.1|DGUA	LOC6617726|XP_032583148.1|DSEC
OG0005334	LOC117584753|XP_034129738.1|DGUA	LOC6611985|XP_002036502.1|DSEC
OG0005335	LOC117592337|XP_034141922.1|DGUA	LOC6608961|XP_002033675.2|DSEC
OG0005336	LOC117578768|XP_034120365.1|DGUA	LOC6621151|XP_002045331.1|DSEC
OG0005337	LOC117589851|XP_034138007.1|DGUA	LOC6609621|XP_002034298.2|DSEC
OG0005338	LOC117587782|XP_034134617.1|DGUA	LOC6611921|XP_032572417.1|DSEC
OG0005339	LOC117584282|XP_034128992.1|DGUA	LOC6612008|XP_032569933.1|DSEC
OG0005340	LOC117588195|XP_034135215.1|DGUA	LOC6620824|XP_032570565.1|DSEC, LOC116802126|XP_032581241.1|DSEC, LOC6621600|XP_032572514.1|DSEC
OG0005341	LOC117591999|XP_034141338.1|DGUA	LOC6608210|XP_002032955.1|DSEC
OG0005342	LOC117582073|XP_034125521.1|DGUA	LOC6612188|XP_032583741.1|DSEC
OG0005343	LOC117578600|XP_034120081.1|DGUA	LOC6608005|XP_032570202.1|DSEC
OG0005344	LOC117578871|XP_034120556.1|DGUA	LOC6608754|XP_002033477.1|DSEC
OG0005345	LOC117584265|XP_034128967.1|DGUA	LOC6613636|XP_002038106.1|DSEC
OG0005346	LOC117584013|XP_034128636.1|DGUA	LOC6611470|XP_002036011.1|DSEC
OG0005347	LOC117582378|XP_034125936.1|DGUA	LOC6613317|XP_032578449.1|DSEC
OG0005348	LOC117584746|XP_034129720.1|DGUA	LOC6611949|XP_002036466.1|DSEC
OG0005349	LOC117584501|XP_034129324.1|DGUA	LOC6611941|XP_002036458.1|DSEC
OG0005350	LOC117582066|XP_034125513.1|DGUA	LOC6612130|XP_002036647.1|DSEC
OG0005351	LOC117589170|XP_034136775.1|DGUA	LOC6621839|XP_032574822.1|DSEC
OG0005352	LOC117584794|XP_034129799.1|DGUA	LOC116800373|XP_032570818.1|DSEC
OG0005353	LOC117586934|XP_034133191.1|DGUA	LOC6609742|XP_002034396.1|DSEC
OG0005354	LOC117584571|XP_034129428.1|DGUA	LOC6613175|XP_032569949.1|DSEC
OG0005355	LOC117584816|XP_034129828.1|DGUA	LOC6617229|XP_002041556.1|DSEC
OG0005356	LOC117584820|XP_034129833.1|DGUA	LOC6617231|XP_032583611.1|DSEC
OG0005357	LOC117581835|XP_034125173.1|DGUA	LOC6611573|XP_002036111.1|DSEC
OG0005358	LOC117583880|XP_034128423.1|DGUA	LOC6611484|XP_002036025.1|DSEC
OG0005359	LOC117592144|XP_034141590.1|DGUA	LOC6615624|XP_032570953.1|DSEC
OG0005360	LOC117579614|XP_034121440.1|DGUA	LOC6618359|XP_032573255.1|DSEC
OG0005361	LOC117584192|XP_034128851.1|DGUA	LOC6612069|XP_032569860.1|DSEC
OG0005362	LOC117587779|XP_034134612.1|DGUA	LOC6611924|XP_002036441.1|DSEC
OG0005363	LOC117587749|XP_034134563.1|DGUA	LOC6613517|XP_002037985.1|DSEC
OG0005364	LOC117592663|XP_034142538.1|DGUA	LOC6615278|XP_002039682.1|DSEC
OG0005365	LOC117581837|XP_034125175.1|DGUA	LOC6618191|XP_032573701.1|DSEC
OG0005366	LOC117582648|XP_034126435.1|DGUA	LOC6618193|XP_032579655.1|DSEC
OG0005367	LOC117582646|XP_034126433.1|DGUA	LOC6618195|XP_002042470.1|DSEC
OG0005368	LOC117582806|XP_034126728.1|DGUA	LOC6607132|XP_032577225.1|DSEC
OG0005369	LOC117582114|XP_034125579.1|DGUA	LOC6617402|XP_002041727.1|DSEC
OG0005370	LOC117582501|XP_034126176.1|DGUA	LOC6612119|XP_002036636.1|DSEC
OG0005371	LOC117582504|XP_034126182.1|DGUA	LOC6612116|XP_002036633.1|DSEC
OG0005372	LOC117589784|XP_034137872.1|DGUA	LOC6607038|XP_002031826.1|DSEC
OG0005373	LOC117587593|XP_034134327.1|DGUA	LOC116800354|XP_032570607.1|DSEC, LOC6620646|XP_002044848.2|DSEC
OG0005374	LOC117584857|XP_034129889.1|DGUA	LOC6614420|XP_002038853.1|DSEC
OG0005375	LOC117584855|XP_034129887.1|DGUA	LOC6614419|XP_002038852.1|DSEC
OG0005376	LOC117582529|XP_034126221.1|DGUA	LOC6621851|XP_032569961.1|DSEC
OG0005377	LOC117580165|XP_034122376.1|DGUA	LOC6610361|XP_002034947.1|DSEC
OG0005378	LOC117581994|XP_034125380.1|DGUA	LOC6617377|XP_002041702.2|DSEC
OG0005379	LOC117582161|XP_034125651.1|DGUA	LOC6613054|XP_002037537.2|DSEC
OG0005380	LOC117582097|XP_034125550.1|DGUA	LOC6617366|XP_032582676.1|DSEC
OG0005381	LOC117582558|XP_034126279.1|DGUA	LOC6614527|XP_032582715.1|DSEC
OG0005382	LOC117581793|XP_034125115.1|DGUA	LOC6618217|XP_032583197.1|DSEC
OG0005383	LOC117589141|XP_034136719.1|DGUA	LOC6606098|XP_002030907.2|DSEC
OG0005384	LOC117586431|XP_034132359.1|DGUA	LOC6616896|XP_002041230.1|DSEC
OG0005385	LOC117578574|XP_034120046.1|DGUA	LOC6610052|XP_032570876.1|DSEC
OG0005386	LOC117591584|XP_034140794.1|DGUA	LOC6609409|XP_032571853.1|DSEC
OG0005387	LOC117582740|XP_034126565.1|DGUA	LOC6607375|XP_032579571.1|DSEC
OG0005388	LOC117584484|XP_034129300.1|DGUA	LOC6613484|XP_002037953.1|DSEC
OG0005389	LOC117581684|XP_034124950.1|DGUA	LOC6617684|XP_032573115.1|DSEC
OG0005390	LOC117584684|XP_034129604.1|DGUA	LOC6613435|XP_032583189.1|DSEC
OG0005391	LOC117584687|XP_034129607.1|DGUA	LOC6613434|XP_002037908.1|DSEC
OG0005392	LOC117582014|XP_034125426.1|DGUA	LOC6614475|XP_002038908.2|DSEC
OG0005393	LOC117589822|XP_034137944.1|DGUA	LOC6606586|XP_002031387.2|DSEC
OG0005394	LOC117582012|XP_034125420.1|DGUA	LOC6614472|XP_002038905.1|DSEC
OG0005395	LOC117582174|XP_034125668.1|DGUA	LOC6614557|XP_002038985.1|DSEC
OG0005396	LOC117581774|XP_034125086.1|DGUA	LOC6611649|XP_002036184.2|DSEC
OG0005397	LOC117582232|XP_034125734.1|DGUA	LOC6611650|XP_002036185.1|DSEC
OG0005398	LOC117585732|XP_034131268.1|DGUA	LOC6613936|XP_002038401.1|DSEC
OG0005399	LOC117581462|XP_034124575.1|DGUA	LOC6608197|XP_032571600.1|DSEC
OG0005400	LOC117588906|XP_034136357.1|DGUA	LOC6608271|XP_032572295.1|DSEC
OG0005401	LOC117582302|XP_034125835.1|DGUA	LOC6611660|XP_002036195.1|DSEC
OG0005402	LOC117582000|XP_034125387.1|DGUA	LOC6611659|XP_002036194.1|DSEC
OG0005403	LOC117581734|XP_034125006.1|DGUA	LOC6611654|XP_002036189.1|DSEC
OG0005404	LOC117581735|XP_034125007.1|DGUA	LOC6611655|XP_002036190.1|DSEC
OG0005405	LOC117586839|XP_034133025.1|DGUA	LOC6615551|XP_002039925.1|DSEC
OG0005406	LOC117586700|XP_034132862.1|DGUA	LOC6609758|XP_032571773.1|DSEC
OG0005407	LOC117590254|XP_034138621.1|DGUA	LOC6615619|XP_002039993.1|DSEC
OG0005408	LOC117583945|XP_034128534.1|DGUA	LOC6613417|XP_002037891.1|DSEC
OG0005409	LOC117582170|XP_034125662.1|DGUA	LOC6611584|XP_032583133.1|DSEC
OG0005410	LOC117583949|XP_034128539.1|DGUA	LOC6613425|XP_002037899.1|DSEC
OG0005411	LOC117583340|XP_034127498.1|DGUA	LOC6608833|XP_002033547.1|DSEC
OG0005412	LOC117588703|XP_034136046.1|DGUA	LOC6608842|XP_002033556.1|DSEC
OG0005413	LOC117578714|XP_034120257.1|DGUA	LOC6608918|XP_002033632.2|DSEC
OG0005414	LOC117591044|XP_034140030.1|DGUA	LOC6619876|XP_032579989.1|DSEC
OG0005415	LOC117581319|XP_034124311.1|DGUA	LOC6620313|XP_002044521.2|DSEC
OG0005416	LOC117585692|XP_034131201.1|DGUA	LOC6608014|XP_002032762.1|DSEC
OG0005417	LOC117582201|XP_034125700.1|DGUA	LOC6614491|XP_002038924.1|DSEC
OG0005418	LOC117582117|XP_034125582.1|DGUA	LOC6618180|XP_002042455.2|DSEC
OG0005419	LOC117583953|XP_034128544.1|DGUA	LOC6612002|XP_002036519.1|DSEC
OG0005420	LOC117584466|XP_034129278.1|DGUA	LOC6611451|XP_002035993.1|DSEC
OG0005421	LOC117584655|XP_034129574.1|DGUA	LOC6621460|XP_002045609.2|DSEC
OG0005422	LOC117588408|XP_034135564.1|DGUA	LOC6614923|XP_002039340.1|DSEC
OG0005423	LOC117587933|XP_034134813.1|DGUA	LOC6611818|XP_032571868.1|DSEC
OG0005424	LOC117582347|XP_034125931.1|DGUA	LOC6615255|XP_002039661.1|DSEC
OG0005425	LOC117591423|XP_034140572.1|DGUA	LOC6620215|XP_032581154.1|DSEC
OG0005426	LOC117592214|XP_034141730.1|DGUA	LOC6608326|XP_032570332.1|DSEC
OG0005427	LOC117587626|XP_034134377.1|DGUA	LOC6614643|XP_002039070.2|DSEC
OG0005428	LOC117588135|XP_034135116.1|DGUA	LOC6613608|XP_032581523.1|DSEC
OG0005429	LOC117591060|XP_034140052.1|DGUA	LOC6613627|XP_032573544.1|DSEC
OG0005430	LOC117591061|XP_034140054.1|DGUA	LOC6613628|XP_032573568.1|DSEC
OG0005431	LOC117591074|XP_034140066.1|DGUA	LOC6619324|XP_002043541.1|DSEC
OG0005432	LOC117587596|XP_034134338.1|DGUA	LOC6620146|XP_032580959.1|DSEC
OG0005433	LOC117591906|XP_034141187.1|DGUA	LOC6609585|XP_002034262.1|DSEC
OG0005434	LOC117587780|XP_034134613.1|DGUA	LOC6619339|XP_032583166.1|DSEC
OG0005435	LOC117587599|XP_034134340.1|DGUA	LOC6614256|XP_002038698.1|DSEC
OG0005436	LOC117587597|XP_034134339.1|DGUA	LOC6620428|XP_002044636.1|DSEC
OG0005437	LOC117585815|XP_034131435.1|DGUA	LOC6616813|XP_002041150.1|DSEC
OG0005438	LOC117582442|XP_034126039.1|DGUA	LOC6617313|XP_032572419.1|DSEC
OG0005439	LOC117589943|XP_034138122.1|DGUA	LOC6606537|XP_002031338.1|DSEC
OG0005440	LOC117582564|XP_034126290.1|DGUA	LOC6613289|XP_002037766.2|DSEC
OG0005441	LOC117584151|XP_034128801.1|DGUA	LOC6617775|XP_002042087.1|DSEC
OG0005442	LOC117581726|XP_034124996.1|DGUA	LOC6614616|XP_002039044.1|DSEC
OG0005443	LOC117584710|XP_034129645.1|DGUA	LOC6611963|XP_032576142.1|DSEC
OG0005444	LOC117582512|XP_034126200.1|DGUA	LOC6617243|XP_002041570.1|DSEC
OG0005445	LOC117584154|XP_034128806.1|DGUA	LOC6612049|XP_032581224.1|DSEC
OG0005446	LOC117581713|XP_034124982.1|DGUA	LOC6611604|XP_002036141.1|DSEC
OG0005447	LOC117584767|XP_034129759.1|DGUA	LOC6613408|XP_032571273.1|DSEC
OG0005448	LOC117592168|XP_034141651.1|DGUA	LOC6609271|XP_032570143.1|DSEC
OG0005449	LOC117588454|XP_034135632.1|DGUA	LOC6619994|XP_002044206.1|DSEC
OG0005450	LOC117583378|XP_034127554.1|DGUA	LOC6618771|XP_002043029.1|DSEC
OG0005451	LOC117582023|XP_034125439.1|DGUA	LOC6614520|XP_002038951.1|DSEC
OG0005452	LOC117590198|XP_034138535.1|DGUA	LOC6615617|XP_032570457.1|DSEC
OG0005453	LOC117586605|XP_034132678.1|DGUA	LOC6607165|XP_032576411.1|DSEC
OG0005454	LOC117582384|XP_034125947.1|DGUA	LOC6617740|XP_002042052.1|DSEC
OG0005455	LOC117578692|XP_034120218.1|DGUA	LOC6618842|XP_002043091.1|DSEC
OG0005456	LOC117588001|XP_034134913.1|DGUA	LOC6614653|XP_002039080.1|DSEC
OG0005457	LOC117587861|XP_034134718.1|DGUA	LOC6614651|XP_002039078.1|DSEC
OG0005458	LOC117584045|XP_034128674.1|DGUA	LOC6617398|XP_032577199.1|DSEC
OG0005459	LOC117581888|XP_034125247.1|DGUA	LOC6613404|XP_002037878.2|DSEC
OG0005460	LOC117584474|XP_034129289.1|DGUA	LOC6613486|XP_002037955.1|DSEC
OG0005461	LOC117587815|XP_034134663.1|DGUA	LOC6614638|XP_002039065.1|DSEC
OG0005462	LOC117587785|XP_034134620.1|DGUA	LOC6614636|XP_002039063.1|DSEC
OG0005463	LOC117579935|XP_034121981.1|DGUA	LOC6605683|XP_002030499.1|DSEC
OG0005464	LOC117588080|XP_034135035.1|DGUA	LOC6614639|XP_002039066.1|DSEC
OG0005465	LOC117588191|XP_034135203.1|DGUA	LOC6614650|XP_002039077.2|DSEC
OG0005466	LOC117587999|XP_034134910.1|DGUA	LOC6614652|XP_002039079.1|DSEC
OG0005467	LOC117585079|XP_034130235.1|DGUA	LOC6607478|XP_002032247.1|DSEC
OG0005468	LOC117582238|XP_034125739.1|DGUA	LOC6611633|XP_002036169.1|DSEC
OG0005469	LOC117588237|XP_034135279.1|DGUA	LOC6611671|XP_002036206.1|DSEC
OG0005470	LOC117588115|XP_034135079.1|DGUA	LOC6611673|XP_032570026.1|DSEC
OG0005471	LOC117584699|XP_034129624.1|DGUA	LOC6614436|XP_032583714.1|DSEC
OG0005472	LOC117584702|XP_034129629.1|DGUA	LOC6614434|XP_032583717.1|DSEC
OG0005473	LOC117584480|XP_034129296.1|DGUA	LOC6613492|XP_002037961.1|DSEC
OG0005474	LOC117581859|XP_034125212.1|DGUA	LOC6617714|XP_002042026.1|DSEC
OG0005475	LOC117581858|XP_034125211.1|DGUA	LOC6617713|XP_002042025.1|DSEC
OG0005476	LOC117584593|XP_034129464.1|DGUA	LOC6608079|XP_002032827.2|DSEC
OG0005477	LOC117579198|XP_034120859.1|DGUA	LOC6605237|XP_032575714.1|DSEC
OG0005478	LOC117582312|XP_034125847.1|DGUA	LOC6613343|XP_002037818.1|DSEC
OG0005479	LOC117582310|XP_034125845.1|DGUA	LOC6613344|XP_002037819.1|DSEC
OG0005480	LOC117582313|XP_034125848.1|DGUA	LOC6613345|XP_002037820.1|DSEC
OG0005481	LOC117582429|XP_034126024.1|DGUA	LOC6613248|XP_002037725.1|DSEC
OG0005482	LOC117582428|XP_034126023.1|DGUA	LOC6613246|XP_032576143.1|DSEC
OG0005483	LOC117582768|XP_034126623.1|DGUA	LOC6606260|XP_002031065.2|DSEC
OG0005484	LOC117584104|XP_034128744.1|DGUA	LOC6611364|XP_032583480.1|DSEC
OG0005485	LOC117581956|XP_034125333.1|DGUA	LOC6608982|XP_002033696.2|DSEC
OG0005486	LOC117578410|XP_034119759.1|DGUA	LOC6608262|XP_002033006.1|DSEC
OG0005487	LOC117581928|XP_034125298.1|DGUA	LOC6613188|XP_002037669.1|DSEC
OG0005488	LOC117582059|XP_034125501.1|DGUA	LOC116803590|XP_032583444.1|DSEC
OG0005489	LOC117582121|XP_034125590.1|DGUA	LOC6617332|XP_002041657.2|DSEC
OG0005490	LOC117582136|XP_034125609.1|DGUA	LOC6617330|XP_002041655.2|DSEC
OG0005491	LOC117582590|XP_034126327.1|DGUA	LOC6617422|XP_032570678.1|DSEC
OG0005492	LOC117582219|XP_034125718.1|DGUA, LOC117582624|XP_034126390.1|DGUA	LOC6617428|XP_032569842.1|DSEC
OG0005493	LOC117588213|XP_034135243.1|DGUA	LOC6614735|XP_002039159.1|DSEC
OG0005494	LOC117586663|XP_034132805.1|DGUA	LOC6618872|XP_002043120.1|DSEC
OG0005495	LOC117578618|XP_034120114.1|DGUA	LOC6618916|XP_002043164.1|DSEC
OG0005496	LOC117589861|XP_034138016.1|DGUA	LOC6619205|XP_032577452.1|DSEC
OG0005497	LOC117588150|XP_034135139.1|DGUA	LOC6614776|XP_002039195.2|DSEC
OG0005498	LOC117588162|XP_034135161.1|DGUA	LOC6614777|XP_032572280.1|DSEC
OG0005499	LOC117588146|XP_034135134.1|DGUA	LOC6614773|XP_032582935.1|DSEC
OG0005500	LOC117588163|XP_034135164.1|DGUA	LOC6614774|XP_002039193.1|DSEC
OG0005501	LOC117587742|XP_034134557.1|DGUA	LOC6614633|XP_002039060.1|DSEC
OG0005502	LOC117587743|XP_034134558.1|DGUA	LOC6614634|XP_002039061.2|DSEC
OG0005503	LOC117582535|XP_034126231.1|DGUA	LOC6612137|XP_032569918.1|DSEC
OG0005504	LOC117584047|XP_034128678.1|DGUA	LOC6617394|XP_002041719.1|DSEC
OG0005506	LOC117582560|XP_034126282.1|DGUA	LOC6618179|XP_032570441.1|DSEC
OG0005507	LOC117584007|XP_034128628.1|DGUA	LOC6617222|XP_002041549.1|DSEC
OG0005508	LOC117584139|XP_034128785.1|DGUA	LOC6612076|XP_002036593.1|DSEC
OG0005509	LOC117582492|XP_034126155.1|DGUA	LOC6613089|XP_002037572.1|DSEC
OG0005510	LOC117583883|XP_034128427.1|DGUA	LOC6611223|XP_002035779.1|DSEC
OG0005511	LOC117590828|XP_034139692.1|DGUA	LOC6615870|XP_002040240.1|DSEC
OG0005512	LOC117583259|XP_034127373.1|DGUA	LOC6607452|XP_032578481.1|DSEC
OG0005513	LOC117584515|XP_034129347.1|DGUA	LOC6619560|XP_002043775.1|DSEC
OG0005514	LOC117583284|XP_034127409.1|DGUA	LOC6607374|XP_002032147.2|DSEC
OG0005515	LOC117588724|XP_034136079.1|DGUA	LOC6608878|XP_002033592.1|DSEC
OG0005516	LOC117584505|XP_034129331.1|DGUA	LOC6611982|XP_002036499.1|DSEC
OG0005517	LOC117584726|XP_034129679.1|DGUA	LOC6611629|XP_032583394.1|DSEC
OG0005518	LOC117581880|XP_034125237.1|DGUA	LOC6614586|XP_002039014.2|DSEC
OG0005519	LOC117584115|XP_034128760.1|DGUA	LOC6608771|XP_002033492.1|DSEC
OG0005520	LOC117584808|XP_034129817.1|DGUA	LOC6612063|XP_002036580.2|DSEC
OG0005521	LOC117584810|XP_034129821.1|DGUA	LOC6612061|XP_002036578.1|DSEC
OG0005522	LOC117579127|XP_034120754.1|DGUA	LOC6605252|XP_032573401.1|DSEC
OG0005523	LOC117584407|XP_034129160.1|DGUA	LOC6618239|XP_002042514.2|DSEC
OG0005524	LOC117591563|XP_034140763.1|DGUA	LOC6611490|XP_032569990.1|DSEC
OG0005525	LOC117587698|XP_034134485.1|DGUA	LOC6611862|XP_032571380.1|DSEC
OG0005526	LOC117584651|XP_034129570.1|DGUA	LOC6611960|XP_002036477.1|DSEC
OG0005527	LOC117590592|XP_034139244.1|DGUA	LOC6620118|XP_032579921.1|DSEC
OG0005528	LOC117584019|XP_034128642.1|DGUA	LOC6611532|XP_002036071.1|DSEC
OG0005529	LOC117587954|XP_034134848.1|DGUA	LOC6618266|XP_032571268.1|DSEC
OG0005530	LOC117584584|XP_034129450.1|DGUA	LOC6613165|XP_032583331.1|DSEC
OG0005531	LOC117587179|XP_034133588.1|DGUA	LOC6616433|XP_002040794.1|DSEC
OG0005532	LOC117582486|XP_034126136.1|DGUA	LOC6617200|XP_032576850.1|DSEC
OG0005533	LOC117584644|XP_034129558.1|DGUA	LOC6613141|XP_002037622.1|DSEC
OG0005534	LOC117589001|XP_034136504.1|DGUA	LOC6610286|XP_002034881.2|DSEC
OG0005535	LOC117581747|XP_034125035.1|DGUA	LOC6620621|XP_032569809.1|DSEC
OG0005536	LOC117584204|XP_034128865.1|DGUA	LOC6614445|XP_002038878.1|DSEC
OG0005537	LOC117584356|XP_034129083.1|DGUA	LOC6617802|XP_032569790.1|DSEC
OG0005538	LOC117582466|XP_034126082.1|DGUA	LOC6614546|XP_002038977.1|DSEC
OG0005539	LOC117582054|XP_034125489.1|DGUA	LOC6614608|XP_002039036.1|DSEC
OG0005540	LOC117582025|XP_034125442.1|DGUA	LOC6617289|XP_002041616.2|DSEC
OG0005541	LOC117584437|XP_034129240.1|DGUA	LOC6617218|XP_002041545.1|DSEC
OG0005542	LOC117589396|XP_034137203.1|DGUA	LOC6610623|XP_002035190.1|DSEC
OG0005543	LOC117587645|XP_034134421.1|DGUA	LOC6614684|XP_002039111.1|DSEC
OG0005544	LOC117582662|XP_034126466.1|DGUA	LOC6617263|XP_032574067.1|DSEC
OG0005545	LOC117582290|XP_034125818.1|DGUA	LOC6612141|XP_002036658.1|DSEC
OG0005546	LOC117584148|XP_034128799.1|DGUA	LOC6618237|XP_002042512.1|DSEC
OG0005547	LOC117581929|XP_034125299.1|DGUA	LOC6611651|XP_002036186.1|DSEC
