Orthogroup	DGUA.longest_only	DMAU.longest_only
OG0004825	LOC117590633|XP_034139342.1|DGUA	LOC117146330|XP_033168313.1|DMAU
OG0004826	LOC117582961|XP_034126964.1|DGUA	LOC117143857|XP_033164612.1|DMAU
OG0004827	LOC117590076|XP_034138305.1|DGUA	LOC117143452|XP_033164052.1|DMAU
OG0004828	LOC117585288|XP_034130606.1|DGUA	LOC117142589|XP_033162552.1|DMAU
OG0004829	LOC117585151|XP_034130373.1|DGUA	LOC117143918|XP_033164724.1|DMAU
OG0004830	LOC117583015|XP_034127057.1|DGUA	LOC117142876|XP_033163038.1|DMAU
OG0004831	LOC117587424|XP_034133985.1|DGUA	LOC117139507|XP_033157754.1|DMAU
OG0004832	LOC117585769|XP_034131341.1|DGUA	LOC117146009|XP_033167820.1|DMAU
OG0004833	LOC117586680|XP_034132823.1|DGUA	LOC117144158|XP_033165081.1|DMAU
OG0004834	LOC117582916|XP_034126904.1|DGUA	LOC117143558|XP_033164191.1|DMAU
OG0004835	LOC117583355|XP_034127516.1|DGUA	LOC117145320|XP_033166805.1|DMAU
OG0004836	LOC117583056|XP_034127113.1|DGUA	LOC117145674|XP_033167298.1|DMAU
OG0004837	LOC117580120|XP_034122303.1|DGUA	LOC117141452|XP_033160796.1|DMAU
OG0004838	LOC117585085|XP_034130243.1|DGUA	LOC117143866|XP_033164623.1|DMAU
OG0004839	LOC117584950|XP_034130034.1|DGUA	LOC117143671|XP_033164343.1|DMAU
OG0004840	LOC117585261|XP_034130567.1|DGUA	LOC117145043|XP_033166443.1|DMAU
OG0004841	LOC117591540|XP_034140725.1|DGUA	LOC117143641|XP_033164314.1|DMAU
OG0004842	LOC117585567|XP_034130992.1|DGUA	LOC117145384|XP_033166909.1|DMAU
OG0004843	LOC117589948|XP_034138131.1|DGUA	LOC117146072|XP_033167906.1|DMAU
OG0004844	LOC117584027|XP_034128655.1|DGUA	LOC117150239|XP_033172924.1|DMAU
OG0004845	LOC117586541|XP_034132590.1|DGUA	LOC117142791|XP_033162881.1|DMAU
OG0004846	LOC117581861|XP_034125214.1|DGUA	LOC117150340|XP_033173079.1|DMAU
OG0004847	LOC117581852|XP_034125200.1|DGUA	LOC117150336|XP_033173075.1|DMAU
OG0004848	LOC117585818|XP_034131437.1|DGUA	LOC117143894|XP_033164689.1|DMAU
OG0004849	LOC117584565|XP_034129420.1|DGUA	LOC117150300|XP_033173014.1|DMAU
OG0004850	LOC117585966|XP_034131665.1|DGUA	LOC117144511|XP_033165593.1|DMAU
OG0004851	LOC117586440|XP_034132369.1|DGUA	LOC117145372|XP_033166887.1|DMAU
OG0004852	LOC117586380|XP_034132300.1|DGUA	LOC117143349|XP_033163911.1|DMAU
OG0004853	LOC117578534|XP_034119992.1|DGUA	LOC117137962|XP_033155624.1|DMAU
OG0004854	LOC117579168|XP_034120821.1|DGUA	LOC117139802|XP_033158314.1|DMAU
OG0004855	LOC117580153|XP_034122358.1|DGUA	LOC117141257|XP_033160517.1|DMAU
OG0004856	LOC117589450|XP_034137285.1|DGUA	LOC117140543|XP_033159425.1|DMAU
OG0004857	LOC117587161|XP_034133558.1|DGUA	LOC117141055|XP_033160232.1|DMAU
OG0004858	LOC117589267|XP_034136938.1|DGUA	LOC117140263|XP_033158975.1|DMAU
OG0004859	LOC117589272|XP_034136954.1|DGUA	LOC117139619|XP_033157963.1|DMAU
OG0004860	LOC117589127|XP_034136703.1|DGUA	LOC117140975|XP_033160114.1|DMAU
OG0004861	LOC117589350|XP_034137116.1|DGUA	LOC117138971|XP_033156912.1|DMAU
OG0004862	LOC117589349|XP_034137103.1|DGUA	LOC117140900|XP_033159962.1|DMAU
OG0004863	LOC117587366|XP_034133901.1|DGUA	LOC117140924|XP_033160007.1|DMAU
OG0004864	LOC117589295|XP_034136978.1|DGUA	LOC117139413|XP_033157581.1|DMAU
OG0004865	LOC117583287|XP_034127414.1|DGUA	LOC117142953|XP_033163169.1|DMAU
OG0004866	LOC117579317|XP_034121021.1|DGUA	LOC117139766|XP_033158254.1|DMAU
OG0004867	LOC117592106|XP_034141517.1|DGUA	LOC117137865|XP_033155473.1|DMAU
OG0004868	LOC117588520|XP_034135762.1|DGUA	LOC117136468|XP_033153291.1|DMAU
OG0004869	LOC117592608|XP_034142383.1|DGUA	LOC117136171|XP_033152804.1|DMAU
OG0004870	LOC117590322|XP_034138709.1|DGUA	LOC117136174|XP_033152807.1|DMAU
OG0004871	LOC117592418|XP_034142050.1|DGUA	LOC117136830|XP_033153800.1|DMAU
OG0004872	LOC117589045|XP_034136567.1|DGUA	LOC117137813|XP_033155383.1|DMAU
OG0004873	LOC117581931|XP_034125302.1|DGUA	LOC117138054|XP_033155769.1|DMAU
OG0004874	LOC117591208|XP_034140240.1|DGUA	LOC117144798|XP_033166065.1|DMAU
OG0004875	LOC117588403|XP_034135550.1|DGUA	LOC117148615|XP_033171993.1|DMAU
OG0004876	LOC117590803|XP_034139660.1|DGUA	LOC117146350|XP_033168392.1|DMAU
OG0004877	LOC117579661|XP_034121535.1|DGUA	LOC117139117|XP_033157151.1|DMAU
OG0004878	LOC117590632|XP_034139345.1|DGUA	LOC117138207|XP_033156032.1|DMAU
OG0004879	LOC117591224|XP_034140292.1|DGUA	LOC117137750|XP_033155247.1|DMAU
OG0004880	LOC117580379|XP_034122805.1|DGUA	LOC117141980|XP_033161680.1|DMAU
OG0004881	LOC117587331|XP_034133853.1|DGUA	LOC117139795|XP_033158301.1|DMAU
OG0004882	LOC117579520|XP_034121318.1|DGUA	LOC117140661|XP_033159596.1|DMAU
OG0004883	LOC117579048|XP_034120635.1|DGUA	LOC117141302|XP_033160573.1|DMAU
OG0004884	LOC117587985|XP_034134886.1|DGUA	LOC117137848|XP_033155441.1|DMAU
OG0004885	LOC117578723|XP_034120271.1|DGUA	LOC117137766|XP_033155277.1|DMAU
OG0004886	LOC117587119|XP_034133511.1|DGUA	LOC117137736|XP_033155208.1|DMAU
OG0004887	LOC117592395|XP_034142003.1|DGUA	LOC117138469|XP_033156489.1|DMAU
OG0004888	LOC117578765|XP_034120361.1|DGUA	LOC117138629|XP_033156734.1|DMAU
OG0004889	LOC117592405|XP_034142032.1|DGUA	LOC117137373|XP_033154666.1|DMAU
OG0004890	LOC117588131|XP_034135107.1|DGUA	LOC117135664|XP_033151946.1|DMAU
OG0004891	LOC117591041|XP_034140027.1|DGUA	LOC117148161|XP_033171287.1|DMAU
OG0004892	LOC117591898|XP_034141175.1|DGUA	LOC117137534|XP_033154912.1|DMAU
OG0004893	LOC117589406|XP_034137228.1|DGUA	LOC117135972|XP_033152471.1|DMAU
OG0004894	LOC117578708|XP_034120249.1|DGUA	LOC117137242|XP_033154495.1|DMAU
OG0004895	LOC117591942|XP_034141245.1|DGUA	LOC117136483|XP_033153313.1|DMAU
OG0004896	LOC117581141|XP_034123967.1|DGUA	LOC117137023|XP_033154111.1|DMAU
OG0004897	LOC117585900|XP_034131551.1|DGUA	LOC117137250|XP_033154501.1|DMAU
OG0004898	LOC117592432|XP_034142076.1|DGUA	LOC117138450|XP_033156455.1|DMAU
OG0004899	LOC117583041|XP_034127097.1|DGUA	LOC117138127|XP_033155882.1|DMAU
OG0004900	LOC117586150|XP_034131943.1|DGUA	LOC117136324|XP_033153069.1|DMAU
OG0004901	LOC117592426|XP_034142066.1|DGUA	LOC117137227|XP_033154475.1|DMAU
OG0004902	LOC117587121|XP_034133508.1|DGUA	LOC117139773|XP_033158269.1|DMAU
OG0004903	LOC117578659|XP_034120170.1|DGUA	LOC117135865|XP_033152285.1|DMAU
OG0004904	LOC117585593|XP_034131029.1|DGUA	LOC117142973|XP_033163214.1|DMAU
OG0004905	LOC117581315|XP_034124285.1|DGUA	LOC117138480|XP_033156500.1|DMAU
OG0004906	LOC117579247|XP_034120925.1|DGUA	LOC117139569|XP_033157861.1|DMAU
OG0004907	LOC117579732|XP_034121621.1|DGUA	LOC117141099|XP_033160306.1|DMAU
OG0004908	LOC117580045|XP_034122173.1|DGUA	LOC117139592|XP_033157898.1|DMAU
OG0004909	LOC117580216|XP_034122501.1|DGUA	LOC117139809|XP_033158327.1|DMAU
OG0004910	LOC117580213|XP_034122497.1|DGUA	LOC117139807|XP_033158325.1|DMAU
OG0004911	LOC117589147|XP_034136733.1|DGUA	LOC117139798|XP_033158309.1|DMAU
OG0004912	LOC117579249|XP_034120926.1|DGUA	LOC117139575|XP_033157872.1|DMAU
OG0004913	LOC117592265|XP_034141819.1|DGUA	LOC117137631|XP_033155054.1|DMAU
OG0004914	LOC117585449|XP_034130831.1|DGUA	LOC117137629|XP_033155051.1|DMAU
OG0004915	LOC117585244|XP_034130549.1|DGUA	LOC117138304|XP_033156196.1|DMAU
OG0004916	LOC117578529|XP_034119982.1|DGUA	LOC117136394|XP_033153178.1|DMAU
OG0004917	LOC117579589|XP_034121410.1|DGUA	LOC117138965|XP_033156901.1|DMAU
OG0004918	LOC117579586|XP_034121406.1|DGUA	LOC117138964|XP_033156898.1|DMAU
OG0004919	LOC117583732|XP_034128140.1|DGUA	LOC117143757|XP_033164464.1|DMAU
OG0004920	LOC117579610|XP_034121436.1|DGUA	LOC117139540|XP_033157806.1|DMAU
OG0004921	LOC117580113|XP_034122283.1|DGUA	LOC117140351|XP_033159093.1|DMAU
OG0004923	LOC117579160|XP_034120809.1|DGUA	LOC117139012|XP_033156995.1|DMAU
OG0004924	LOC117587349|XP_034133879.1|DGUA	LOC117140392|XP_033159151.1|DMAU
OG0004925	LOC117589245|XP_034136907.1|DGUA	LOC117139748|XP_033158200.1|DMAU
OG0004926	LOC117589037|XP_034136555.1|DGUA	LOC117141601|XP_033161008.1|DMAU
OG0004927	LOC117586882|XP_034133088.1|DGUA	LOC117140914|XP_033159988.1|DMAU
OG0004928	LOC117592262|XP_034141799.1|DGUA	LOC117136256|XP_033152966.1|DMAU
OG0004929	LOC117587229|XP_034133683.1|DGUA	LOC117140882|XP_033159916.1|DMAU
OG0004930	LOC117578824|XP_034120472.1|DGUA	LOC117136258|XP_033152967.1|DMAU
OG0004931	LOC117592292|XP_034141853.1|DGUA	LOC117137151|XP_033154352.1|DMAU
OG0004932	LOC117588987|XP_034136475.1|DGUA	LOC117142094|XP_033161867.1|DMAU
OG0004933	LOC117592431|XP_034142074.1|DGUA	LOC117136855|XP_033153845.1|DMAU
OG0004934	LOC117581939|XP_034125315.1|DGUA	LOC117138124|XP_033155876.1|DMAU
OG0004935	LOC117587487|XP_034134126.1|DGUA	LOC117136955|XP_033153998.1|DMAU
OG0004936	LOC117579407|XP_034121176.1|DGUA	LOC117140466|XP_033159302.1|DMAU
OG0004937	LOC117587108|XP_034133493.1|DGUA	LOC117139552|XP_033157835.1|DMAU
OG0004938	LOC117586860|XP_034133046.1|DGUA	LOC117140950|XP_033160058.1|DMAU
OG0004939	LOC117579636|XP_034121502.1|DGUA	LOC117139586|XP_033157891.1|DMAU
OG0004940	LOC117579629|XP_034121486.1|DGUA	LOC117140704|XP_033159660.1|DMAU
OG0004941	LOC117588875|XP_034136272.1|DGUA	LOC117139961|XP_033158546.1|DMAU
OG0004942	LOC117580159|XP_034122369.1|DGUA	LOC117139510|XP_033157757.1|DMAU
OG0004943	LOC117586816|XP_034132984.1|DGUA	LOC117139454|XP_033157654.1|DMAU
OG0004944	LOC117589117|XP_034136686.1|DGUA	LOC117139710|XP_033158118.1|DMAU
OG0004945	LOC117578489|XP_034119913.1|DGUA	LOC117137318|XP_033154593.1|DMAU
OG0004946	LOC117589016|XP_034136531.1|DGUA	LOC117139690|XP_033158084.1|DMAU
OG0004947	LOC117579462|XP_034121241.1|DGUA	LOC117142118|XP_033161904.1|DMAU
OG0004948	LOC117579231|XP_034120903.1|DGUA	LOC117140755|XP_033159728.1|DMAU
OG0004949	LOC117579230|XP_034120902.1|DGUA	LOC117140461|XP_033159295.1|DMAU
OG0004950	LOC117588844|XP_034136229.1|DGUA	LOC117141652|XP_033161117.1|DMAU
OG0004951	LOC117583688|XP_034128055.1|DGUA	LOC117142370|XP_033162191.1|DMAU
OG0004952	LOC117580146|XP_034122346.1|DGUA	LOC117140010|XP_033158615.1|DMAU
OG0004953	LOC117588947|XP_034136417.1|DGUA	LOC117140520|XP_033159389.1|DMAU
OG0004954	LOC117588925|XP_034136392.1|DGUA	LOC117140983|XP_033160123.1|DMAU
OG0004955	LOC117587514|XP_034134203.1|DGUA	LOC117141318|XP_033160603.1|DMAU
OG0004956	LOC117586228|XP_034132058.1|DGUA	LOC117135563|XP_033151761.1|DMAU
OG0004957	LOC117579487|XP_034121277.1|DGUA	LOC117141142|XP_033160365.1|DMAU
OG0004958	LOC117580327|XP_034122716.1|DGUA	LOC117139992|XP_033158593.1|DMAU
OG0004959	LOC117580330|XP_034122719.1|DGUA	LOC117139264|XP_033157375.1|DMAU
OG0004960	LOC117580326|XP_034122712.1|DGUA	LOC117139262|XP_033157371.1|DMAU
OG0004961	LOC117591833|XP_034141087.1|DGUA	LOC117137752|XP_033155253.1|DMAU
OG0004962	LOC117579466|XP_034121244.1|DGUA	LOC117139582|XP_033157884.1|DMAU
OG0004963	LOC117579306|XP_034121006.1|DGUA	LOC117139033|XP_033157025.1|DMAU
OG0004964	LOC117579794|XP_034121754.1|DGUA	LOC117139642|XP_033157993.1|DMAU
OG0004965	LOC117580315|XP_034122701.1|DGUA	LOC117141675|XP_033161162.1|DMAU
OG0004966	LOC117580311|XP_034122696.1|DGUA	LOC117141674|XP_033161159.1|DMAU
OG0004967	LOC117592610|XP_034142384.1|DGUA	LOC117136173|XP_033152806.1|DMAU
OG0004968	LOC117579332|XP_034121049.1|DGUA	LOC117140814|XP_033159809.1|DMAU
OG0004969	LOC117592670|XP_034142521.1|DGUA	LOC117138183|XP_033155973.1|DMAU
OG0004970	LOC117579328|XP_034121043.1|DGUA	LOC117140285|XP_033159007.1|DMAU
OG0004971	LOC117579330|XP_034121047.1|DGUA	LOC117139517|XP_033157766.1|DMAU
OG0004972	LOC117580318|XP_034122705.1|DGUA	LOC117141081|XP_033160270.1|DMAU
OG0004973	LOC117588989|XP_034136479.1|DGUA	LOC117141634|XP_033161078.1|DMAU
OG0004974	LOC117579170|XP_034120824.1|DGUA	LOC117140157|XP_033158820.1|DMAU
OG0004975	LOC117579594|XP_034121419.1|DGUA	LOC117139502|XP_033157724.1|DMAU
OG0004976	LOC117587445|XP_034134020.1|DGUA	LOC117139405|XP_033157564.1|DMAU
OG0004977	LOC117592030|XP_034141383.1|DGUA	LOC117136041|XP_033152569.1|DMAU
OG0004978	LOC117587488|XP_034134153.1|DGUA	LOC117135409|XP_033151445.1|DMAU
OG0004979	LOC117586820|XP_034132991.1|DGUA	LOC117141173|XP_033160400.1|DMAU
OG0004980	LOC117591241|XP_034140308.1|DGUA	LOC117141863|XP_033161436.1|DMAU
OG0004981	LOC117579967|XP_034122032.1|DGUA	LOC117139557|XP_033157843.1|DMAU
OG0004982	LOC117580321|XP_034122708.1|DGUA	LOC117139554|XP_033157838.1|DMAU
OG0004983	LOC117579344|XP_034121061.1|DGUA	LOC117140378|XP_033159133.1|DMAU
OG0004984	LOC117589046|XP_034136564.1|DGUA	LOC117141145|XP_033160369.1|DMAU
OG0004985	LOC117579527|XP_034121331.1|DGUA	LOC117139268|XP_033157380.1|DMAU
OG0004986	LOC117579453|XP_034121232.1|DGUA	LOC117140293|XP_033159021.1|DMAU
OG0004987	LOC117589222|XP_034136861.1|DGUA	LOC117139093|XP_033157105.1|DMAU
OG0004988	LOC117579528|XP_034121334.1|DGUA	LOC117139269|XP_033157383.1|DMAU
OG0004989	LOC117589428|XP_034137255.1|DGUA	LOC117140472|XP_033159312.1|DMAU
OG0004990	LOC117584346|XP_034129073.1|DGUA	LOC117137295|XP_033154558.1|DMAU
OG0004991	LOC117592621|XP_034142433.1|DGUA	LOC117137223|XP_033154467.1|DMAU
OG0004992	LOC117592701|XP_034142563.1|DGUA	LOC117137226|XP_033154474.1|DMAU
OG0004993	LOC117580145|XP_034122345.1|DGUA	LOC117141568|XP_033160970.1|DMAU
OG0004995	LOC117587130|XP_034133521.1|DGUA	LOC117138974|XP_033156922.1|DMAU
OG0004996	LOC117587325|XP_034133848.1|DGUA	LOC117139850|XP_033158388.1|DMAU
OG0004997	LOC117592413|XP_034142044.1|DGUA	LOC117138594|XP_033156666.1|DMAU
OG0004998	LOC117588070|XP_034135027.1|DGUA	LOC117138448|XP_033156453.1|DMAU
OG0004999	LOC117589113|XP_034136681.1|DGUA	LOC117139952|XP_033158531.1|DMAU
OG0005000	LOC117591838|XP_034141095.1|DGUA	LOC117137755|XP_033155260.1|DMAU
OG0005001	LOC117589307|XP_034136994.1|DGUA	LOC117140589|XP_033159486.1|DMAU
OG0005002	LOC117586648|XP_034132773.1|DGUA	LOC117145863|XP_033167574.1|DMAU
OG0005003	LOC117589430|XP_034137258.1|DGUA	LOC117139089|XP_033157099.1|DMAU
OG0005004	LOC117587069|XP_034133404.1|DGUA	LOC117140889|XP_033159932.1|DMAU
OG0005005	LOC117579644|XP_034121515.1|DGUA	LOC117140147|XP_033158806.1|DMAU
OG0005006	LOC117589323|XP_034137054.1|DGUA	LOC117140189|XP_033158856.1|DMAU
OG0005007	LOC117586997|XP_034133288.1|DGUA	LOC117141562|XP_033160960.1|DMAU
OG0005008	LOC117587241|XP_034133701.1|DGUA	LOC117141206|XP_033160450.1|DMAU
OG0005009	LOC117588982|XP_034136462.1|DGUA	LOC117139756|XP_033158213.1|DMAU
OG0005010	LOC117579373|XP_034121132.1|DGUA	LOC117139122|XP_033157160.1|DMAU
OG0005011	LOC117578561|XP_034120025.1|DGUA	LOC117136235|XP_033152909.1|DMAU
OG0005012	LOC117579096|XP_034120710.1|DGUA	LOC117141053|XP_033160230.1|DMAU
OG0005013	LOC117586590|XP_034132656.1|DGUA	LOC117146013|XP_033167828.1|DMAU
OG0005014	LOC117580396|XP_034122829.1|DGUA	LOC117141875|XP_033161452.1|DMAU
OG0005015	LOC117580459|XP_034122924.1|DGUA	LOC117139531|XP_033157792.1|DMAU
OG0005016	LOC117579826|XP_034121811.1|DGUA	LOC117140529|XP_033159404.1|DMAU
OG0005017	LOC117586920|XP_034133163.1|DGUA	LOC117141224|XP_033160474.1|DMAU
OG0005018	LOC117587478|XP_034134099.1|DGUA	LOC117139258|XP_033157366.1|DMAU
OG0005019	LOC117588874|XP_034136271.1|DGUA	LOC117139337|XP_033157475.1|DMAU
OG0005020	LOC117585262|XP_034130572.1|DGUA	LOC117136866|XP_033153857.1|DMAU
OG0005021	LOC117584652|XP_034129571.1|DGUA	LOC117137275|XP_033154539.1|DMAU
OG0005022	LOC117579796|XP_034121755.1|DGUA	LOC117142114|XP_033161901.1|DMAU
OG0005023	LOC117592279|XP_034141833.1|DGUA	LOC117137138|XP_033154329.1|DMAU
OG0005024	LOC117587104|XP_034133488.1|DGUA	LOC117139346|XP_033157487.1|DMAU
OG0005025	LOC117579266|XP_034120953.1|DGUA	LOC117139561|XP_033157848.1|DMAU
OG0005026	LOC117589312|XP_034137001.1|DGUA	LOC117140649|XP_033159579.1|DMAU
OG0005027	LOC117587375|XP_034133915.1|DGUA	LOC117140542|XP_033159422.1|DMAU
OG0005028	LOC117583604|XP_034127889.1|DGUA	LOC117145470|XP_033167035.1|DMAU
OG0005029	LOC117586940|XP_034133198.1|DGUA	LOC117139234|XP_033157331.1|DMAU
OG0005030	LOC117588992|XP_034136488.1|DGUA	LOC117141770|XP_033161292.1|DMAU
OG0005031	LOC117579219|XP_034120879.1|DGUA	LOC117139192|XP_033157252.1|DMAU
OG0005032	LOC117586849|XP_034133034.1|DGUA	LOC117140511|XP_033159377.1|DMAU
OG0005033	LOC117579618|XP_034121461.1|DGUA	LOC117139383|XP_033157531.1|DMAU
OG0005034	LOC117579620|XP_034121466.1|DGUA	LOC117140641|XP_033159572.1|DMAU
OG0005035	LOC117587304|XP_034133788.1|DGUA	LOC117140512|XP_033159378.1|DMAU
OG0005036	LOC117589126|XP_034136700.1|DGUA	LOC117139182|XP_033157242.1|DMAU
OG0005037	LOC117580034|XP_034122153.1|DGUA	LOC117139578|XP_033157877.1|DMAU
OG0005038	LOC117589138|XP_034136715.1|DGUA	LOC117140563|XP_033159451.1|DMAU
OG0005039	LOC117581736|XP_034125008.1|DGUA	LOC117142291|XP_033162072.1|DMAU
OG0005040	LOC117587178|XP_034133585.1|DGUA	LOC117141899|XP_033161492.1|DMAU
OG0005041	LOC117579467|XP_034121246.1|DGUA	LOC117139583|XP_033157885.1|DMAU
OG0005042	LOC117587080|XP_034133438.1|DGUA	LOC117141239|XP_033160493.1|DMAU
OG0005043	LOC117586069|XP_034131813.1|DGUA	LOC117136309|XP_033153047.1|DMAU
OG0005044	LOC117586051|XP_034131789.1|DGUA	LOC117136307|XP_033153045.1|DMAU
OG0005045	LOC117579899|XP_034121965.1|DGUA	LOC117137701|XP_033155161.1|DMAU
OG0005046	LOC117585346|XP_034130684.1|DGUA	LOC117136945|XP_033153984.1|DMAU
OG0005047	LOC117586894|XP_034133129.1|DGUA	LOC117142108|XP_033161885.1|DMAU
OG0005048	LOC117586899|XP_034133134.1|DGUA	LOC117140822|XP_033159819.1|DMAU
OG0005049	LOC117587302|XP_034133786.1|DGUA	LOC117140510|XP_033159375.1|DMAU
OG0005050	LOC117592629|XP_034142461.1|DGUA	LOC117137224|XP_033154468.1|DMAU
OG0005051	LOC117586847|XP_034133033.1|DGUA	LOC117139970|XP_033158562.1|DMAU
OG0005052	LOC117586852|XP_034133038.1|DGUA	LOC117141561|XP_033160959.1|DMAU
OG0005053	LOC117587706|XP_034134501.1|DGUA	LOC117147944|XP_033171016.1|DMAU
OG0005054	LOC117588885|XP_034136315.1|DGUA	LOC117140105|XP_033158751.1|DMAU
OG0005055	LOC117591410|XP_034140554.1|DGUA	LOC117147573|XP_033170410.1|DMAU
OG0005056	LOC117588035|XP_034134976.1|DGUA	LOC117137258|XP_033154511.1|DMAU
OG0005057	LOC117579226|XP_034120891.1|DGUA	LOC117139596|XP_033157904.1|DMAU
OG0005058	LOC117579092|XP_034120705.1|DGUA	LOC117141656|XP_033161120.1|DMAU
OG0005059	LOC117578646|XP_034120153.1|DGUA	LOC117138053|XP_033155761.1|DMAU
OG0005060	LOC117578643|XP_034120149.1|DGUA	LOC117135558|XP_033151750.1|DMAU
OG0005061	LOC117584263|XP_034128963.1|DGUA	LOC117150859|XP_033173847.1|DMAU
OG0005062	LOC117592562|XP_034142328.1|DGUA	LOC117137661|XP_033155104.1|DMAU
OG0005063	LOC117591933|XP_034141233.1|DGUA	LOC117135582|XP_033151801.1|DMAU
OG0005064	LOC117587411|XP_034133961.1|DGUA	LOC117140300|XP_033159036.1|DMAU
OG0005065	LOC117588986|XP_034136477.1|DGUA	LOC117136648|XP_033153535.1|DMAU
OG0005066	LOC117578533|XP_034119991.1|DGUA	LOC117137552|XP_033154941.1|DMAU
OG0005067	LOC117590426|XP_034138973.1|DGUA	LOC117137888|XP_033155510.1|DMAU
OG0005068	LOC117580371|XP_034122794.1|DGUA	LOC117141154|XP_033160384.1|DMAU
OG0005069	LOC117582881|XP_034126849.1|DGUA	LOC117138589|XP_033156661.1|DMAU
OG0005070	LOC117578717|XP_034120261.1|DGUA	LOC117138520|XP_033156546.1|DMAU
OG0005071	LOC117580081|XP_034122221.1|DGUA	LOC117139251|XP_033157357.1|DMAU
OG0005072	LOC117588673|XP_034136007.1|DGUA	LOC117148405|XP_033171664.1|DMAU
OG0005073	LOC117592178|XP_034141669.1|DGUA	LOC117135765|XP_033152121.1|DMAU
OG0005074	LOC117589169|XP_034136771.1|DGUA	LOC117141304|XP_033160575.1|DMAU
OG0005075	LOC117579080|XP_034120683.1|DGUA	LOC117136750|XP_033153673.1|DMAU
OG0005076	LOC117583166|XP_034127255.1|DGUA	LOC117137447|XP_033154777.1|DMAU
OG0005078	LOC117589399|XP_034137209.1|DGUA	LOC117141058|XP_033160237.1|DMAU
OG0005079	LOC117592200|XP_034141699.1|DGUA	LOC117138659|XP_033156783.1|DMAU, LOC117135715|XP_033152037.1|DMAU
OG0005080	LOC117579051|XP_034120638.1|DGUA	LOC117139634|XP_033157984.1|DMAU
OG0005081	LOC117578443|XP_034119857.1|DGUA	LOC117135524|XP_033151679.1|DMAU
OG0005082	LOC117587317|XP_034133839.1|DGUA	LOC117140831|XP_033159830.1|DMAU
OG0005083	LOC117582333|XP_034125876.1|DGUA	LOC117150225|XP_033172912.1|DMAU
OG0005084	LOC117580095|XP_034122244.1|DGUA	LOC117141742|XP_033161252.1|DMAU
OG0005085	LOC117579497|XP_034121291.1|DGUA	LOC117140244|XP_033158937.1|DMAU
OG0005086	LOC117578602|XP_034120083.1|DGUA	LOC117135505|XP_033151627.1|DMAU
OG0005087	LOC117589346|XP_034137094.1|DGUA	LOC117139704|XP_033158107.1|DMAU
OG0005088	LOC117583143|XP_034127227.1|DGUA	LOC117136810|XP_033153765.1|DMAU
OG0005089	LOC117583099|XP_034127173.1|DGUA	LOC117136809|XP_033153764.1|DMAU
OG0005090	LOC117591694|XP_034140911.1|DGUA	LOC117136766|XP_033153702.1|DMAU
OG0005091	LOC117578742|XP_034120298.1|DGUA	LOC117135517|XP_033151658.1|DMAU
OG0005092	LOC117579858|XP_034121861.1|DGUA	LOC117141489|XP_033160859.1|DMAU
OG0005093	LOC117580457|XP_034122919.1|DGUA	LOC117139442|XP_033157636.1|DMAU
OG0005094	LOC117588846|XP_034136232.1|DGUA	LOC117141985|XP_033161685.1|DMAU
OG0005095	LOC117582474|XP_034126113.1|DGUA	LOC117137498|XP_033154868.1|DMAU
OG0005096	LOC117584587|XP_034129455.1|DGUA	LOC117144887|XP_033166203.1|DMAU
OG0005097	LOC117592550|XP_034142315.1|DGUA	LOC117137276|XP_033154535.1|DMAU
OG0005098	LOC117578690|XP_034120216.1|DGUA	LOC117136332|XP_033153081.1|DMAU
OG0005099	LOC117586657|XP_034132794.1|DGUA	LOC117138064|XP_033155778.1|DMAU
OG0005100	LOC117586624|XP_034132728.1|DGUA	LOC117138059|XP_033155772.1|DMAU
OG0005101	LOC117586288|XP_034132132.1|DGUA	LOC117143599|XP_033164241.1|DMAU
OG0005102	LOC117578577|XP_034120090.1|DGUA	LOC117137197|XP_033154414.1|DMAU
OG0005103	LOC117578716|XP_034120259.1|DGUA	LOC117138118|XP_033155870.1|DMAU
OG0005104	LOC117587965|XP_034134864.1|DGUA	LOC117149792|XP_033172714.1|DMAU
OG0005105	LOC117589446|XP_034137281.1|DGUA	LOC117141589|XP_033160993.1|DMAU
OG0005106	LOC117580359|XP_034122782.1|DGUA	LOC117139719|XP_033158128.1|DMAU
OG0005107	LOC117579605|XP_034121431.1|DGUA	LOC117139839|XP_033158377.1|DMAU
OG0005108	LOC117592549|XP_034142314.1|DGUA	LOC117138322|XP_033156245.1|DMAU
OG0005109	LOC117588482|XP_034135673.1|DGUA	LOC117147359|XP_033170114.1|DMAU
OG0005110	LOC117589072|XP_034136595.1|DGUA	LOC117141343|XP_033160637.1|DMAU
OG0005111	LOC117587369|XP_034133907.1|DGUA	LOC117140927|XP_033160012.1|DMAU
OG0005112	LOC117586945|XP_034133205.1|DGUA	LOC117140998|XP_033160140.1|DMAU
OG0005113	LOC117587372|XP_034133911.1|DGUA	LOC117140931|XP_033160018.1|DMAU
OG0005114	LOC117589160|XP_034136754.1|DGUA	LOC117140448|XP_033159265.1|DMAU
OG0005115	LOC117584766|XP_034129758.1|DGUA	LOC117135208|XP_033151185.1|DMAU
OG0005116	LOC117588860|XP_034136253.1|DGUA	LOC117140385|XP_033159142.1|DMAU
OG0005117	LOC117580734|XP_034123296.1|DGUA	LOC117146621|XP_033168844.1|DMAU
