Orthogroup	DGUA.longest_only	DPER.longest_only
OG0003388	LOC117588547|XP_034135817.1|DGUA	LOC6602699|XP_026845827.1|DPER
OG0003389	LOC117590995|XP_034139970.1|DGUA	LOC6590393|XP_026842326.1|DPER
OG0003390	LOC117585758|XP_034131305.1|DGUA	LOC6587918|XP_002012833.1|DPER
OG0003391	LOC117583506|XP_034127740.1|DGUA	LOC6587573|XP_002013104.1|DPER
OG0003392	LOC117583373|XP_034127545.1|DGUA	LOC6598630|XP_002023842.1|DPER
OG0003393	LOC117585564|XP_034130986.1|DGUA	LOC6594985|XP_002020276.1|DPER
OG0003394	LOC117589579|XP_034137529.1|DGUA	LOC6598818|XP_002023930.1|DPER
OG0003395	LOC117582905|XP_034126890.1|DGUA	LOC6588562|XP_002013944.1|DPER
OG0003396	LOC117583609|XP_034127936.1|DGUA	LOC6594769|XP_026840235.1|DPER
OG0003397	LOC117585848|XP_034131483.1|DGUA	LOC6598811|XP_026850701.1|DPER
OG0003398	LOC117585057|XP_034130207.1|DGUA	LOC6588241|XP_002013401.1|DPER
OG0003399	LOC117585501|XP_034130890.1|DGUA	LOC6592079|XP_002016764.1|DPER
OG0003400	LOC117584972|XP_034130062.1|DGUA	LOC6591867|XP_026841667.1|DPER
OG0003401	LOC117583312|XP_034127451.1|DGUA	LOC6588320|XP_026850327.1|DPER
OG0003402	LOC117583239|XP_034127352.1|DGUA	LOC6588178|XP_026842495.1|DPER
OG0003403	LOC117580175|XP_034122407.1|DGUA	LOC6600847|XP_026840898.1|DPER
OG0003404	LOC117582899|XP_034126883.1|DGUA	LOC6587222|XP_002014015.1|DPER
OG0003405	LOC117592688|XP_034142543.1|DGUA	LOC6592519|XP_002017677.1|DPER
OG0003406	LOC117583687|XP_034128054.1|DGUA	LOC6588474|XP_002012974.1|DPER
OG0003407	LOC117583728|XP_034128135.1|DGUA	LOC6588491|XP_002012975.1|DPER
OG0003408	LOC117589907|XP_034138070.1|DGUA	LOC6588310|XP_002012920.1|DPER
OG0003409	LOC117584968|XP_034130057.1|DGUA	LOC6587948|XP_026840336.1|DPER
OG0003410	LOC117585740|XP_034131278.1|DGUA	LOC6587382|XP_002013495.1|DPER
OG0003411	LOC117586231|XP_034132057.1|DGUA	LOC6594131|XP_002019435.1|DPER
OG0003412	LOC117589718|XP_034137774.1|DGUA	LOC6587258|XP_002013648.2|DPER
OG0003413	LOC117590175|XP_034138461.1|DGUA	LOC6594599|XP_026850802.1|DPER
OG0003414	LOC117579931|XP_034121975.1|DGUA	LOC6597096|XP_002022287.1|DPER
OG0003415	LOC117590290|XP_034138668.1|DGUA	LOC6598398|XP_002023521.1|DPER
OG0003416	LOC117585125|XP_034130339.1|DGUA	LOC6591417|XP_002016943.1|DPER
OG0003417	LOC117585281|XP_034130594.1|DGUA	LOC6587844|XP_002013697.1|DPER
OG0003418	LOC117585030|XP_034130165.1|DGUA	LOC6594950|XP_002020318.1|DPER
OG0003419	LOC117589927|XP_034138101.1|DGUA	LOC6598791|XP_002023902.1|DPER
OG0003420	LOC117589925|XP_034138098.1|DGUA	LOC6598790|XP_026849820.1|DPER
OG0003421	LOC117582701|XP_034126497.1|DGUA	LOC6587443|XP_026842913.1|DPER
OG0003422	LOC117582715|XP_034126529.1|DGUA	LOC6587442|XP_002013039.1|DPER
OG0003423	LOC117592577|XP_034142354.1|DGUA	LOC6592934|XP_002018381.2|DPER
OG0003424	LOC117585794|XP_034131384.1|DGUA	LOC6587332|XP_002013484.1|DPER
OG0003425	LOC117585002|XP_034130130.1|DGUA	LOC6587853|XP_002012787.1|DPER
OG0003426	LOC117582847|XP_034126803.1|DGUA	LOC6588314|XP_002013968.1|DPER
OG0003427	LOC117583042|XP_034127094.1|DGUA	LOC6588570|XP_002013960.1|DPER
OG0003428	LOC117579771|XP_034121714.1|DGUA	LOC6599018|XP_026847863.1|DPER
OG0003429	LOC117592117|XP_034141551.1|DGUA	LOC6593028|XP_002018221.1|DPER
OG0003430	LOC117590605|XP_034139276.1|DGUA	LOC6602530|XP_002027563.1|DPER
OG0003431	LOC117585804|XP_034131405.1|DGUA	LOC6591964|XP_002017506.2|DPER
OG0003432	LOC117585657|XP_034131138.1|DGUA	LOC6587753|XP_002013425.1|DPER
OG0003433	LOC117582913|XP_034126898.1|DGUA	LOC6595295|XP_026841947.1|DPER
OG0003434	LOC117581637|XP_034124896.1|DGUA	LOC6603199|XP_002028183.2|DPER, LOC6597617|XP_002022755.2|DPER
OG0003435	LOC117582995|XP_034127035.1|DGUA	LOC6598654|XP_026846568.1|DPER
OG0003436	LOC117589969|XP_034138166.1|DGUA	LOC6587216|XP_002013897.1|DPER
OG0003437	LOC117589966|XP_034138161.1|DGUA	LOC6587565|XP_026851279.1|DPER
OG0003438	LOC117589968|XP_034138164.1|DGUA	LOC6587598|XP_002013898.1|DPER
OG0003439	LOC117585154|XP_034130377.1|DGUA	LOC6588419|XP_026844095.1|DPER
OG0003440	LOC117585707|XP_034131230.1|DGUA	LOC6588054|XP_026846800.1|DPER
OG0003441	LOC117590899|XP_034139821.1|DGUA	LOC113565457|XP_026843287.1|DPER
OG0003442	LOC117583128|XP_034127210.1|DGUA	LOC6595289|XP_002020355.2|DPER
OG0003443	LOC117587083|XP_034133442.1|DGUA	LOC6602724|XP_026849466.1|DPER
OG0003444	LOC117589040|XP_034136559.1|DGUA	LOC6603364|XP_026848120.1|DPER
OG0003445	LOC117590280|XP_034138655.1|DGUA	LOC6597411|XP_002022419.2|DPER
OG0003446	LOC117588720|XP_034136064.1|DGUA	LOC6603368|XP_026848361.1|DPER
OG0003447	LOC117590650|XP_034139382.1|DGUA	LOC113566251|XP_026846837.1|DPER
OG0003448	LOC117590114|XP_034138356.1|DGUA	LOC6594609|XP_002019312.1|DPER
OG0003449	LOC117584941|XP_034129991.1|DGUA	LOC6592082|XP_002016726.1|DPER
OG0003450	LOC117583217|XP_034127327.1|DGUA	LOC6594888|XP_002020007.1|DPER
OG0003451	LOC117585121|XP_034130334.1|DGUA	LOC6591461|XP_026846198.1|DPER
OG0003452	LOC117585298|XP_034130617.1|DGUA	LOC6594294|XP_002019942.2|DPER
OG0003453	LOC117579709|XP_034121593.1|DGUA	LOC6596115|XP_002021268.1|DPER, LOC113565965|XP_026845225.1|DPER
OG0003454	LOC117584585|XP_034129452.1|DGUA	LOC6596422|XP_026843336.1|DPER
OG0003455	LOC117589703|XP_034137757.1|DGUA	LOC6588157|XP_026851137.1|DPER
OG0003456	LOC117587746|XP_034134564.1|DGUA	LOC6593210|XP_002018039.1|DPER
OG0003457	LOC117586359|XP_034132270.1|DGUA	LOC6591367|XP_026851051.1|DPER
OG0003458	LOC117590052|XP_034138263.1|DGUA	LOC6594529|XP_026851123.1|DPER
OG0003459	LOC117586512|XP_034132533.1|DGUA	LOC6594406|XP_002019352.1|DPER
OG0003460	LOC117583059|XP_034127121.1|DGUA	LOC6587683|XP_002014095.1|DPER
OG0003461	LOC117589806|XP_034137909.1|DGUA	LOC6587587|XP_026850611.1|DPER
OG0003462	LOC117580161|XP_034122372.1|DGUA	LOC6600305|XP_002025359.1|DPER
OG0003463	LOC117585783|XP_034131363.1|DGUA	LOC6587676|XP_002013676.1|DPER
OG0003464	LOC117582810|XP_034126733.1|DGUA	LOC6587626|XP_026840249.1|DPER
OG0003465	LOC117584994|XP_034130114.1|DGUA	LOC6592083|XP_002016727.1|DPER
OG0003466	LOC117583812|XP_034128286.1|DGUA	LOC113565229|XP_026842689.1|DPER
OG0003467	LOC117583793|XP_034128266.1|DGUA	LOC6587426|XP_002013237.1|DPER
OG0003468	LOC117583792|XP_034128265.1|DGUA	LOC6587634|XP_002013249.1|DPER
OG0003469	LOC117583637|XP_034127977.1|DGUA	LOC6594965|XP_002020484.1|DPER
OG0003470	LOC117589588|XP_034137544.1|DGUA	LOC6588380|XP_026850644.1|DPER
OG0003471	LOC117582046|XP_034125479.1|DGUA	LOC6589212|XP_002015296.1|DPER
OG0003472	LOC117587846|XP_034134702.1|DGUA	LOC6589217|XP_026844708.1|DPER
OG0003473	LOC117584784|XP_034129787.1|DGUA	LOC6596575|XP_002021662.1|DPER
OG0003474	LOC117585704|XP_034131222.1|DGUA	LOC6588153|XP_026840099.1|DPER
OG0003475	LOC117584945|XP_034130024.1|DGUA	LOC6598844|XP_026850825.1|DPER
OG0003476	LOC117590591|XP_034139240.1|DGUA	LOC6602563|XP_002027584.2|DPER
OG0003477	LOC117589527|XP_034137411.1|DGUA	LOC6588609|XP_002013152.1|DPER
OG0003478	LOC117585292|XP_034130611.1|DGUA	LOC6594948|XP_026851122.1|DPER
OG0003479	LOC117583767|XP_034128211.1|DGUA	LOC6595141|XP_002020131.2|DPER
OG0003480	LOC117583076|XP_034127141.1|DGUA	LOC6587885|XP_002013311.1|DPER
OG0003481	LOC117583236|XP_034127349.1|DGUA	LOC6587894|XP_002013310.2|DPER
OG0003482	LOC117583428|XP_034127616.1|DGUA	LOC6587729|XP_002013309.1|DPER
OG0003483	LOC117583325|XP_034127476.1|DGUA	LOC6587669|XP_026850866.1|DPER
OG0003484	LOC117589555|XP_034137457.1|DGUA	LOC6587364|XP_002013662.1|DPER
OG0003485	LOC117589671|XP_034137705.1|DGUA	LOC6587558|XP_002014034.1|DPER
OG0003486	LOC117589747|XP_034137819.1|DGUA	LOC6587507|XP_002014032.1|DPER
OG0003487	LOC117582711|XP_034126524.1|DGUA	LOC6587453|XP_002013045.1|DPER
OG0003488	LOC117582820|XP_034126754.1|DGUA	LOC6595124|XP_002020055.1|DPER
OG0003489	LOC117582733|XP_034126550.1|DGUA	LOC6594913|XP_026845806.1|DPER
OG0003490	LOC117589659|XP_034137685.1|DGUA	LOC6588107|XP_002012853.1|DPER
OG0003491	LOC117582814|XP_034126739.1|DGUA	LOC6587487|XP_002013059.2|DPER
OG0003492	LOC117583479|XP_034127679.1|DGUA	LOC6587616|XP_026850548.1|DPER
OG0003493	LOC117585392|XP_034130746.1|DGUA	LOC6587681|XP_002012800.1|DPER
OG0003494	LOC117590038|XP_034138242.1|DGUA	LOC6592086|XP_026851167.1|DPER
OG0003495	LOC117582199|XP_034125698.1|DGUA	LOC6595386|XP_002020789.1|DPER
OG0003496	LOC117589684|XP_034137731.1|DGUA	LOC6588349|XP_002013606.1|DPER
OG0003497	LOC117585827|XP_034131450.1|DGUA	LOC6598800|XP_026841717.1|DPER
OG0003498	LOC117590041|XP_034138246.1|DGUA	LOC113565799|XP_026844767.1|DPER
OG0003499	LOC117583761|XP_034128186.1|DGUA	LOC6595142|XP_026844823.1|DPER
OG0003500	LOC117587647|XP_034134425.1|DGUA	LOC6598057|XP_002023150.1|DPER
OG0003501	LOC117589763|XP_034137842.1|DGUA	LOC6587668|XP_002014052.1|DPER
OG0003502	LOC117585495|XP_034130884.1|DGUA	LOC6587815|XP_002012772.2|DPER
OG0003503	LOC117583466|XP_034127664.1|DGUA	LOC6594760|XP_026851127.1|DPER
OG0003504	LOC117583818|XP_034128295.1|DGUA	LOC113565595|XP_026843873.1|DPER
OG0003505	LOC117583838|XP_034128340.1|DGUA	LOC6587475|XP_026840010.1|DPER
OG0003506	LOC117582960|XP_034126962.1|DGUA	LOC6587202|XP_026850169.1|DPER
OG0003507	LOC117582985|XP_034127001.1|DGUA	LOC6587996|XP_026840365.1|DPER
OG0003508	LOC117587012|XP_034133312.1|DGUA	LOC6595833|XP_026845482.1|DPER
OG0003509	LOC117589677|XP_034137722.1|DGUA	LOC6588084|XP_002013577.1|DPER
OG0003510	LOC117585033|XP_034130170.1|DGUA	LOC6587800|XP_002013685.1|DPER
OG0003511	LOC117585032|XP_034130167.1|DGUA	LOC6587709|XP_026840003.1|DPER
OG0003512	LOC117583107|XP_034127180.1|DGUA	LOC6594989|XP_002020155.1|DPER
OG0003513	LOC117583058|XP_034127120.1|DGUA	LOC6587954|XP_026845702.1|DPER
OG0003514	LOC117585480|XP_034130865.1|DGUA	LOC6591846|XP_002016733.1|DPER
OG0003515	LOC117586925|XP_034133179.1|DGUA	LOC6589899|XP_002016383.1|DPER
OG0003516	LOC117589944|XP_034138123.1|DGUA	LOC6587870|XP_002013171.2|DPER
OG0003517	LOC117585047|XP_034130194.1|DGUA	LOC6588258|XP_026851213.1|DPER
OG0003518	LOC117586580|XP_034132638.1|DGUA	LOC6591829|XP_026851132.1|DPER
OG0003519	LOC117580285|XP_034122649.1|DGUA	LOC6602516|XP_026848769.1|DPER
OG0003520	LOC117580284|XP_034122648.1|DGUA	LOC6602453|XP_002027489.1|DPER
OG0003521	LOC117579280|XP_034120968.1|DGUA	LOC6599830|XP_026847256.1|DPER
OG0003522	LOC117586457|XP_034132400.1|DGUA	LOC6590148|XP_002016315.1|DPER
OG0003523	LOC117582198|XP_034125697.1|DGUA	LOC6595388|XP_002020791.1|DPER
OG0003524	LOC117581402|XP_034124443.1|DGUA	LOC6599280|XP_026848254.1|DPER
OG0003525	LOC117579304|XP_034121005.1|DGUA	LOC6590096|XP_026841069.1|DPER
OG0003526	LOC117590056|XP_034138268.1|DGUA	LOC6601563|XP_002026683.1|DPER
OG0003527	LOC117590925|XP_034139857.1|DGUA	LOC6602088|XP_026841721.1|DPER
OG0003529	LOC117584734|XP_034129695.1|DGUA	LOC6589300|XP_002014391.1|DPER
OG0003530	LOC117579864|XP_034121867.1|DGUA	LOC6597155|XP_002022360.1|DPER
OG0003531	LOC117585513|XP_034130903.1|DGUA	LOC6591608|XP_002017103.1|DPER
OG0003532	LOC117589012|XP_034136523.1|DGUA	LOC6599603|XP_026849535.1|DPER
OG0003533	LOC117580020|XP_034122132.1|DGUA	LOC6602523|XP_026848751.1|DPER, LOC6602509|XP_026848748.1|DPER
OG0003534	LOC117589366|XP_034137164.1|DGUA	LOC6602819|XP_026847921.1|DPER
OG0003535	LOC117589154|XP_034136746.1|DGUA	LOC6601254|XP_026849950.1|DPER
OG0003536	LOC117592612|XP_034142386.1|DGUA	LOC6590402|XP_002015495.2|DPER
OG0003537	LOC117579129|XP_034120762.1|DGUA	LOC6601571|XP_002026662.1|DPER
OG0003538	LOC117583139|XP_034127259.1|DGUA	LOC6590103|XP_002015659.1|DPER
OG0003539	LOC117592267|XP_034141816.1|DGUA	LOC6590341|XP_002016298.1|DPER
OG0003540	LOC117589144|XP_034136721.1|DGUA	LOC6601102|XP_002026067.1|DPER
OG0003541	LOC117585599|XP_034131035.1|DGUA	LOC6588508|XP_026850967.1|DPER
OG0003542	LOC117578861|XP_034120541.1|DGUA	LOC6592748|XP_002017810.1|DPER
OG0003543	LOC117588685|XP_034136025.1|DGUA	LOC6596688|XP_026845840.1|DPER
OG0003544	LOC117579519|XP_034121317.1|DGUA	LOC6596109|XP_002021262.1|DPER
OG0003545	LOC117580253|XP_034122569.1|DGUA	LOC6600499|XP_026847540.1|DPER
OG0003546	LOC117580204|XP_034122489.1|DGUA	LOC6602400|XP_002027452.1|DPER
OG0003547	LOC117591982|XP_034141313.1|DGUA	LOC6592424|XP_026840603.1|DPER
OG0003548	LOC117584043|XP_034128711.1|DGUA	LOC6592370|XP_026841183.1|DPER
OG0003549	LOC117584205|XP_034128906.1|DGUA	LOC6592369|XP_026841401.1|DPER
OG0003550	LOC117592433|XP_034142079.1|DGUA	LOC6592570|XP_002018252.1|DPER
OG0003551	LOC117578772|XP_034120368.1|DGUA	LOC6593049|XP_002017604.1|DPER
OG0003552	LOC117583206|XP_034127307.1|DGUA	LOC6601267|XP_002026396.1|DPER
OG0003553	LOC117592420|XP_034142053.1|DGUA	LOC6592568|XP_026841589.1|DPER
OG0003554	LOC117589086|XP_034136614.1|DGUA	LOC6599757|XP_002024877.1|DPER
OG0003555	LOC117579702|XP_034121584.1|DGUA	LOC6604445|XP_026845224.1|DPER, LOC113566000|XP_026845407.1|DPER
OG0003556	LOC117580505|XP_034122983.1|DGUA	LOC6597150|XP_026845467.1|DPER
OG0003557	LOC117580506|XP_034122986.1|DGUA	LOC6597154|XP_026845308.1|DPER
OG0003558	LOC117579052|XP_034120639.1|DGUA	LOC6599666|XP_026847427.1|DPER
OG0003559	LOC117589362|XP_034137149.1|DGUA	LOC6596177|XP_026845197.1|DPER
OG0003560	LOC117579731|XP_034121619.1|DGUA	LOC6596112|XP_002021265.2|DPER
OG0003561	LOC117592167|XP_034141652.1|DGUA	LOC6592480|XP_026842710.1|DPER
OG0003562	LOC117592573|XP_034142349.1|DGUA	LOC6592818|XP_026841874.1|DPER
OG0003563	LOC117585757|XP_034131304.1|DGUA	LOC6594943|XP_002020312.1|DPER
OG0003564	LOC117580111|XP_034122281.1|DGUA	LOC6597132|XP_026845709.1|DPER
OG0003565	LOC117579508|XP_034121302.1|DGUA	LOC6602971|XP_002027956.1|DPER
OG0003566	LOC117589952|XP_034138134.1|DGUA	LOC6598786|XP_026840583.1|DPER
OG0003567	LOC117583053|XP_034127118.1|DGUA	LOC6601262|XP_002026391.1|DPER
OG0003568	LOC117582536|XP_034126275.1|DGUA	LOC6592208|XP_026842897.1|DPER
OG0003569	LOC117589041|XP_034136560.1|DGUA	LOC6601199|XP_026848052.1|DPER
OG0003570	LOC117578591|XP_034120065.1|DGUA	LOC6602055|XP_002027186.2|DPER
OG0003571	LOC117579981|XP_034122050.1|DGUA	LOC6599742|XP_002024812.2|DPER
OG0003572	LOC117581615|XP_034124888.1|DGUA	LOC6600949|XP_026842699.1|DPER
OG0003573	LOC117578621|XP_034120116.1|DGUA	LOC6602094|XP_002027139.1|DPER
OG0003574	LOC117588850|XP_034136240.1|DGUA	LOC6599592|XP_002024712.1|DPER
OG0003575	LOC117588879|XP_034136279.1|DGUA	LOC6599799|XP_002024969.1|DPER
OG0003576	LOC117587213|XP_034133659.1|DGUA	LOC113566499|XP_026848181.1|DPER
OG0003577	LOC117580387|XP_034122816.1|DGUA	LOC6602941|XP_026848798.1|DPER
OG0003578	LOC117580301|XP_034122680.1|DGUA	LOC6602953|XP_026848734.1|DPER
OG0003579	LOC117592630|XP_034142457.1|DGUA	LOC6590805|XP_002016351.2|DPER
OG0003580	LOC117590566|XP_034139202.1|DGUA	LOC6590450|XP_002016376.2|DPER
OG0003581	LOC117579793|XP_034121753.1|DGUA	LOC6600275|XP_026849113.1|DPER
OG0003582	LOC117580353|XP_034122762.1|DGUA	LOC6601382|XP_002026518.1|DPER
OG0003583	LOC117592464|XP_034142184.1|DGUA	LOC6590525|XP_026842572.1|DPER
OG0003584	LOC117586307|XP_034132160.1|DGUA	LOC6590032|XP_002016306.1|DPER
OG0003585	LOC117580372|XP_034122795.1|DGUA	LOC6598941|XP_026849022.1|DPER
OG0003586	LOC117590583|XP_034139230.1|DGUA	LOC6602022|XP_002027030.2|DPER
OG0003587	LOC117582088|XP_034125541.1|DGUA	LOC6595538|XP_026844112.1|DPER
OG0003588	LOC117583002|XP_034127044.1|DGUA	LOC6588558|XP_026843212.1|DPER
OG0003589	LOC117586538|XP_034132568.1|DGUA	LOC6601261|XP_002026390.2|DPER
OG0003590	LOC117586929|XP_034133182.1|DGUA	LOC6599089|XP_002024222.1|DPER
OG0003591	LOC117586970|XP_034133235.1|DGUA	LOC6603311|XP_026849879.1|DPER
OG0003592	LOC117589383|XP_034137188.1|DGUA	LOC6596225|XP_002021185.1|DPER
OG0003594	LOC117580309|XP_034122693.1|DGUA	LOC6602961|XP_002027972.1|DPER
OG0003595	LOC117592184|XP_034141675.1|DGUA	LOC6593144|XP_026841244.1|DPER
OG0003596	LOC117578794|XP_034120407.1|DGUA	LOC6590303|XP_002015507.1|DPER
OG0003597	LOC117592607|XP_034142382.1|DGUA	LOC6591115|XP_026841055.1|DPER
OG0003598	LOC117579336|XP_034121052.1|DGUA	LOC6599725|XP_002024830.1|DPER
OG0003599	LOC117584588|XP_034129456.1|DGUA	LOC6596283|XP_002021805.1|DPER
OG0003600	LOC117589322|XP_034137036.1|DGUA	LOC6601410|XP_026847971.1|DPER
OG0003601	LOC117590332|XP_034138721.1|DGUA	LOC6592544|XP_026841596.1|DPER
OG0003602	LOC117592043|XP_034141422.1|DGUA	LOC6593022|XP_002018215.1|DPER
OG0003603	LOC117586818|XP_034132988.1|DGUA	LOC6601241|XP_026848070.1|DPER
OG0003604	LOC117587978|XP_034134877.1|DGUA	LOC6596527|XP_002021724.1|DPER
OG0003605	LOC117585283|XP_034130601.1|DGUA	LOC6587190|XP_026841097.1|DPER
OG0003606	LOC117587109|XP_034133497.1|DGUA	LOC6592662|XP_002018386.1|DPER
OG0003607	LOC117591955|XP_034141270.1|DGUA	LOC6593041|XP_002017597.1|DPER
OG0003608	LOC117579345|XP_034121062.1|DGUA	LOC6600245|XP_002025410.2|DPER
OG0003609	LOC117583795|XP_034128271.1|DGUA	LOC6592846|XP_002018273.2|DPER
OG0003610	LOC117579455|XP_034121233.1|DGUA	LOC6598920|XP_002024107.2|DPER
OG0003611	LOC117586883|XP_034133100.1|DGUA	LOC6603010|XP_026849450.1|DPER
OG0003612	LOC117579801|XP_034121771.1|DGUA	LOC6593106|XP_002017888.1|DPER
OG0003613	LOC117585679|XP_034131176.1|DGUA	LOC6602066|XP_002027172.1|DPER
OG0003614	LOC117585683|XP_034131190.1|DGUA	LOC6602065|XP_002027171.1|DPER
OG0003615	LOC117579552|XP_034121366.1|DGUA	LOC6593143|XP_002018175.1|DPER
OG0003616	LOC117592080|XP_034141483.1|DGUA	LOC6592778|XP_002018020.1|DPER
OG0003617	LOC117592137|XP_034141577.1|DGUA	LOC6600801|XP_026840756.1|DPER
OG0003618	LOC117592135|XP_034141571.1|DGUA	LOC6600802|XP_026840755.1|DPER
OG0003619	LOC117587356|XP_034133892.1|DGUA	LOC6592958|XP_026840738.1|DPER
OG0003620	LOC117592368|XP_034141958.1|DGUA	LOC6590427|XP_002016599.1|DPER
OG0003621	LOC117587326|XP_034133849.1|DGUA	LOC6603016|XP_002028037.1|DPER
OG0003622	LOC117587324|XP_034133846.1|DGUA	LOC6603014|XP_026849507.1|DPER
OG0003623	LOC117592518|XP_034142259.1|DGUA	LOC6592755|XP_002017872.1|DPER
OG0003624	LOC117592063|XP_034141456.1|DGUA	LOC6593030|XP_026840893.1|DPER
OG0003625	LOC117581571|XP_034124811.1|DGUA	LOC6602068|XP_002027174.1|DPER
OG0003626	LOC117588088|XP_034135052.1|DGUA	LOC6602111|XP_002027125.1|DPER
OG0003627	LOC117584502|XP_034129329.1|DGUA	LOC6591190|XP_002015914.1|DPER
OG0003628	LOC117578886|XP_034120574.1|DGUA	LOC6592206|XP_002017766.2|DPER
OG0003629	LOC117589891|XP_034138056.1|DGUA	LOC6590896|XP_002016263.1|DPER
OG0003630	LOC117591278|XP_034140371.1|DGUA	LOC6590404|XP_002016586.1|DPER
OG0003631	LOC117580137|XP_034122326.1|DGUA	LOC6602360|XP_002027439.1|DPER
OG0003632	LOC117589261|XP_034136929.1|DGUA	LOC6599588|XP_002024708.1|DPER
OG0003633	LOC117580156|XP_034122366.1|DGUA	LOC6600805|XP_002025976.1|DPER
OG0003634	LOC117587019|XP_034133322.1|DGUA	LOC6599461|XP_002024610.2|DPER
OG0003635	LOC117589198|XP_034136817.1|DGUA	LOC6601093|XP_002026086.2|DPER
OG0003636	LOC117578804|XP_034120424.1|DGUA	LOC6592548|XP_002018267.1|DPER
OG0003637	LOC117588648|XP_034135974.1|DGUA	LOC6603451|XP_002028443.1|DPER
OG0003638	LOC117580462|XP_034122926.1|DGUA	LOC6602296|XP_002027355.2|DPER
OG0003639	LOC117587773|XP_034134602.1|DGUA	LOC6588920|XP_026844999.1|DPER
OG0003640	LOC117578425|XP_034119777.1|DGUA	LOC6602139|XP_002027110.2|DPER
OG0003641	LOC117578535|XP_034119993.1|DGUA	LOC6590556|XP_026841899.1|DPER
OG0003642	LOC117578866|XP_034120549.1|DGUA	LOC6592762|XP_002017814.1|DPER
OG0003643	LOC117592150|XP_034141611.1|DGUA	LOC6592745|XP_002017807.1|DPER
OG0003644	LOC117578655|XP_034120164.1|DGUA	LOC6590342|XP_026842462.1|DPER
OG0003645	LOC117579197|XP_034120858.1|DGUA	LOC6599653|XP_002024764.1|DPER
OG0003646	LOC117589309|XP_034136998.1|DGUA	LOC6599604|XP_026849539.1|DPER
OG0003647	LOC117579274|XP_034120960.1|DGUA	LOC6599647|XP_002024757.1|DPER
OG0003648	LOC117583943|XP_034128532.1|DGUA	LOC6596352|XP_002021490.1|DPER
OG0003649	LOC117584989|XP_034130107.1|DGUA	LOC6591934|XP_002016774.1|DPER
OG0003650	LOC117584084|XP_034128723.1|DGUA, LOC117581536|XP_034124742.1|DGUA	LOC6597698|XP_002022879.1|DPER
OG0003651	LOC117582866|XP_034126827.1|DGUA	LOC6594897|XP_002020497.1|DPER
OG0003652	LOC117587062|XP_034133394.1|DGUA	LOC6595971|XP_026845355.1|DPER
OG0003653	LOC117580463|XP_034122927.1|DGUA	LOC6602292|XP_026848531.1|DPER
OG0003654	LOC117587258|XP_034133722.1|DGUA	LOC6600982|XP_002026168.1|DPER
OG0003655	LOC117588232|XP_034135272.1|DGUA	LOC6597944|XP_002023179.1|DPER
OG0003656	LOC117587311|XP_034133825.1|DGUA	LOC6595973|XP_002021211.1|DPER
OG0003657	LOC117586834|XP_034133016.1|DGUA	LOC6601486|XP_002026546.1|DPER
OG0003658	LOC117586246|XP_034132075.1|DGUA	LOC6591426|XP_002017484.1|DPER
OG0003659	LOC117589027|XP_034136546.1|DGUA	LOC6603329|XP_002028308.1|DPER
OG0003660	LOC117588984|XP_034136468.1|DGUA	LOC6601091|XP_026847417.1|DPER
OG0003661	LOC117589111|XP_034136678.1|DGUA	LOC6599508|XP_002024728.2|DPER
OG0003662	LOC117586856|XP_034133043.1|DGUA	LOC6601139|XP_002026271.1|DPER
OG0003663	LOC117580389|XP_034122820.1|DGUA	LOC6602939|XP_002027990.2|DPER
OG0003664	LOC117580423|XP_034122866.1|DGUA	LOC6602937|XP_026848788.1|DPER
OG0003665	LOC117592467|XP_034142194.1|DGUA	LOC6591276|XP_002016492.1|DPER
OG0003666	LOC117578441|XP_034119854.1|DGUA	LOC6590275|XP_002015515.1|DPER
OG0003667	LOC117580170|XP_034122385.1|DGUA	LOC113566611|XP_026848816.1|DPER
OG0003668	LOC117591787|XP_034141031.1|DGUA	LOC6590583|XP_026842829.1|DPER
OG0003669	LOC117592693|XP_034142548.1|DGUA	LOC6592518|XP_002017676.1|DPER
OG0003670	LOC117592689|XP_034142544.1|DGUA	LOC6592517|XP_002017675.1|DPER
OG0003672	LOC117586495|XP_034132482.1|DGUA	LOC6594620|XP_002019843.1|DPER
OG0003673	LOC117579158|XP_034120812.1|DGUA	LOC6593197|XP_026842772.1|DPER
OG0003674	LOC117579189|XP_034120865.1|DGUA	LOC6592297|XP_026842827.1|DPER
OG0003675	LOC117582861|XP_034126825.1|DGUA	LOC6590555|XP_026842410.1|DPER
OG0003676	LOC117582842|XP_034126791.1|DGUA	LOC6590554|XP_026842407.1|DPER
OG0003677	LOC117585522|XP_034130921.1|DGUA	LOC6592134|XP_026844615.1|DPER
OG0003678	LOC117587399|XP_034133944.1|DGUA	LOC6603298|XP_002028279.1|DPER
OG0003679	LOC117587031|XP_034133347.1|DGUA	LOC6603293|XP_026849855.1|DPER
OG0003680	LOC117591954|XP_034141268.1|DGUA	LOC6592244|XP_002017595.1|DPER
OG0003681	LOC117586549|XP_034132605.1|DGUA	LOC6601577|XP_026841296.1|DPER
OG0003682	LOC117582779|XP_034126641.1|DGUA	LOC6598727|XP_002023874.1|DPER
OG0003683	LOC117585607|XP_034131052.1|DGUA	LOC6590900|XP_026840768.1|DPER
OG0003684	LOC117580339|XP_034122736.1|DGUA	LOC6599839|XP_002024858.1|DPER
OG0003685	LOC117580038|XP_034122158.1|DGUA	LOC6602510|XP_026848764.1|DPER
