Orthogroup	DGUA.longest_only	DERE.longest_only
OG0005705	LOC117586879|XP_034133072.1|DGUA	LOC6545055|XP_026832613.1|DERE
OG0005706	LOC117583212|XP_034127318.1|DGUA	LOC6553095|XP_001980050.1|DERE
OG0005707	LOC117580830|XP_034123443.1|DGUA	LOC6550803|XP_026837704.1|DERE
OG0005708	LOC117588688|XP_034136029.1|DGUA	LOC6555728|XP_001982497.1|DERE
OG0005709	LOC117589724|XP_034137785.1|DGUA	LOC6555093|XP_001981404.1|DERE
OG0005710	LOC117585627|XP_034131084.1|DGUA	LOC6551782|XP_001980595.1|DERE
OG0005711	LOC117580465|XP_034122930.1|DGUA	LOC6545552|XP_001973391.3|DERE
OG0005712	LOC117581853|XP_034125201.1|DGUA	LOC6542513|XP_001968562.1|DERE
OG0005713	LOC117591107|XP_034140100.1|DGUA	LOC6554400|XP_026831478.1|DERE
OG0005714	LOC117582884|XP_034126848.1|DGUA	LOC6554492|XP_001981937.1|DERE
OG0005715	LOC117586618|XP_034132713.1|DGUA	LOC6552170|XP_026832120.1|DERE
OG0005716	LOC117585677|XP_034131169.1|DGUA	LOC6552514|XP_015010041.1|DERE
OG0005717	LOC117586546|XP_034132599.1|DGUA	LOC6552293|XP_001978890.1|DERE
OG0005718	LOC117585485|XP_034130871.1|DGUA	LOC6552882|XP_001979982.1|DERE
OG0005719	LOC117585294|XP_034130613.1|DGUA	LOC6554139|XP_001981691.1|DERE
OG0005720	LOC117585130|XP_034130347.1|DGUA	LOC6552004|XP_001979703.1|DERE
OG0005721	LOC117591110|XP_034140103.1|DGUA	LOC6554399|XP_001981695.1|DERE
OG0005722	LOC117586703|XP_034132861.1|DGUA	LOC6552663|XP_001979171.1|DERE
OG0005723	LOC117585970|XP_034131670.1|DGUA	LOC6552397|XP_001978923.1|DERE
OG0005724	LOC117582305|XP_034125842.1|DGUA	LOC6547758|XP_001974881.1|DERE
OG0005725	LOC117586290|XP_034132136.1|DGUA	LOC6552225|XP_001979746.1|DERE
OG0005726	LOC117590364|XP_034138800.1|DGUA	LOC6551352|XP_001977055.1|DERE
OG0005727	LOC117586499|XP_034132491.1|DGUA	LOC6553196|XP_026834169.1|DERE
OG0005728	LOC117586126|XP_034131882.1|DGUA	LOC6551984|XP_001980792.1|DERE
OG0005729	LOC117586018|XP_034131738.1|DGUA	LOC6552129|XP_026833182.1|DERE
OG0005730	LOC117585953|XP_034131641.1|DGUA	LOC6552432|XP_001980888.1|DERE
OG0005731	LOC117585952|XP_034131640.1|DGUA	LOC6552431|XP_026832104.1|DERE
OG0005732	LOC117586748|XP_034132945.1|DGUA	LOC6553790|XP_001980489.1|DERE
OG0005733	LOC117586747|XP_034132941.1|DGUA	LOC6553789|XP_026831584.1|DERE
OG0005734	LOC117586488|XP_034132477.1|DGUA	LOC6555272|XP_001981837.2|DERE
OG0005735	LOC117585806|XP_034131413.1|DGUA	LOC6551752|XP_015009503.1|DERE
OG0005736	LOC117585574|XP_034131000.1|DGUA	LOC6552788|XP_001978974.1|DERE
OG0005737	LOC117590045|XP_034138253.1|DGUA	LOC6552124|XP_001980785.1|DERE
OG0005738	LOC117590018|XP_034138198.1|DGUA	LOC26525995|XP_026839710.1|DERE
OG0005739	LOC117590006|XP_034138183.1|DGUA	LOC6554063|XP_026832974.1|DERE
OG0005740	LOC117589715|XP_034137771.1|DGUA	LOC6555087|XP_001981398.1|DERE
OG0005741	LOC117585314|XP_034130634.1|DGUA	LOC6552603|XP_001978996.1|DERE
OG0005742	LOC117586095|XP_034131842.1|DGUA	LOC6551933|XP_026837407.1|DERE
OG0005743	LOC117586178|XP_034131981.1|DGUA	LOC6552762|XP_001980951.1|DERE
OG0005744	LOC117586609|XP_034132689.1|DGUA	LOC6552463|XP_001980881.1|DERE
OG0005745	LOC117586537|XP_034132561.1|DGUA	LOC6552388|XP_015009478.1|DERE
OG0005746	LOC117586553|XP_034132607.1|DGUA	LOC6552391|XP_001978909.1|DERE
OG0005747	LOC117585954|XP_034131643.1|DGUA	LOC6552485|XP_026839680.1|DERE
OG0005748	LOC117585219|XP_034130503.1|DGUA	LOC26526744|XP_015010520.1|DERE
OG0005749	LOC117581139|XP_034123962.1|DGUA	LOC6551152|XP_001978361.1|DERE
OG0005750	LOC117585743|XP_034131282.1|DGUA	LOC6552741|XP_001978985.1|DERE
OG0005751	LOC117589077|XP_034136604.1|DGUA	LOC6544227|XP_001973043.1|DERE
OG0005752	LOC117592415|XP_034142046.1|DGUA	LOC6548770|XP_001975425.2|DERE
OG0005753	LOC117584841|XP_034129870.1|DGUA	LOC6543469|XP_001968685.1|DERE
OG0005754	LOC117592059|XP_034141446.1|DGUA	LOC6547997|XP_001975276.1|DERE
OG0005755	LOC117581911|XP_034125275.1|DGUA	LOC6548133|XP_001976510.1|DERE
OG0005756	LOC117586250|XP_034132080.1|DGUA	LOC6551993|XP_001980801.1|DERE
OG0005757	LOC117586179|XP_034131982.1|DGUA	LOC6552761|XP_015009708.2|DERE
OG0005758	LOC117586543|XP_034132595.1|DGUA	LOC6552297|XP_026834886.1|DERE
OG0005759	LOC117585544|XP_034130952.1|DGUA	LOC6552364|XP_001980772.1|DERE
OG0005760	LOC117590057|XP_034138269.1|DGUA	LOC6554039|XP_026833010.1|DERE
OG0005761	LOC117586338|XP_034132224.1|DGUA	LOC6553832|XP_001979497.1|DERE
OG0005762	LOC117585099|XP_034130265.1|DGUA	LOC6553514|XP_001979345.1|DERE
OG0005763	LOC117592616|XP_034142392.1|DGUA	LOC6541253|XP_001970750.1|DERE
OG0005764	LOC117585686|XP_034131192.1|DGUA	LOC6552746|XP_001978990.1|DERE
OG0005765	LOC117585681|XP_034131174.1|DGUA	LOC6552745|XP_026831650.1|DERE
OG0005766	LOC117585116|XP_034130327.1|DGUA	LOC6551886|XP_026832470.1|DERE
OG0005767	LOC117585320|XP_034130645.1|DGUA	LOC6553690|XP_026838372.1|DERE
OG0005768	LOC117588327|XP_034135423.1|DGUA	LOC6551535|XP_026837395.1|DERE
OG0005769	LOC117585162|XP_034130389.1|DGUA	LOC6552737|XP_001978956.1|DERE
OG0005770	LOC117584904|XP_034129937.1|DGUA	LOC6553126|XP_001980071.1|DERE
OG0005771	LOC117583522|XP_034127760.1|DGUA	LOC6554469|XP_001981305.1|DERE
OG0005772	LOC117585266|XP_034130576.1|DGUA	LOC6552922|XP_001980995.1|DERE
OG0005773	LOC117585971|XP_034131671.1|DGUA	LOC6553148|XP_001980138.1|DERE
OG0005774	LOC117590189|XP_034138503.1|DGUA	LOC6553857|XP_001980561.1|DERE
OG0005775	LOC117580473|XP_034122945.1|DGUA	LOC6545858|XP_001973397.1|DERE
OG0005776	LOC117580419|XP_034122860.1|DGUA	LOC6545920|XP_001972733.2|DERE
OG0005777	LOC117588092|XP_034135054.1|DGUA	LOC6543156|XP_001969215.3|DERE
OG0005778	LOC117586603|XP_034132677.1|DGUA	LOC6552642|XP_026831885.1|DERE
OG0005780	LOC117580452|XP_034122908.1|DGUA	LOC6544657|XP_001972486.1|DERE
OG0005781	LOC117579911|XP_034121938.1|DGUA	LOC6543811|XP_001972360.1|DERE
OG0005782	LOC117579912|XP_034121939.1|DGUA	LOC6543808|XP_026833744.1|DERE
OG0005783	LOC117591441|XP_034140641.1|DGUA	LOC6547164|XP_001976165.1|DERE
OG0005784	LOC117591222|XP_034140286.1|DGUA	LOC6554309|XP_026839480.1|DERE
OG0005785	LOC117591210|XP_034140242.1|DGUA	LOC6554505|XP_026839536.1|DERE
OG0005786	LOC117585994|XP_034131709.1|DGUA	LOC6553837|XP_001980476.1|DERE
OG0005787	LOC117585903|XP_034131549.1|DGUA	LOC6552289|XP_001978844.1|DERE
OG0005788	LOC117592118|XP_034141547.1|DGUA	LOC6549592|XP_001975660.1|DERE
OG0005789	LOC117590159|XP_034138437.1|DGUA	LOC6553926|XP_001978768.1|DERE
OG0005790	LOC117583150|XP_034127231.1|DGUA	LOC6554471|XP_001981307.2|DERE
OG0005791	LOC117586481|XP_034132468.1|DGUA	LOC6553171|XP_015010175.1|DERE
OG0005792	LOC117586486|XP_034132475.1|DGUA	LOC6553170|XP_001980006.1|DERE
OG0005793	LOC117586057|XP_034131792.1|DGUA	LOC6553275|XP_015009827.1|DERE
OG0005794	LOC117578508|XP_034119937.1|DGUA	LOC6546985|XP_001976073.1|DERE
OG0005795	LOC117585533|XP_034130942.1|DGUA	LOC6553234|XP_001980189.1|DERE
OG0005796	LOC117580455|XP_034122913.1|DGUA	LOC6545857|XP_015014091.1|DERE
OG0005797	LOC117589380|XP_034137185.1|DGUA	LOC6546102|XP_001972222.1|DERE
OG0005798	LOC117586632|XP_034132743.1|DGUA	LOC6551801|XP_001980814.1|DERE
OG0005799	LOC117585242|XP_034130535.1|DGUA	LOC6553457|XP_026834603.1|DERE
OG0005800	LOC117590004|XP_034138181.1|DGUA	LOC6553454|XP_001979251.1|DERE
OG0005801	LOC117590003|XP_034138180.1|DGUA	LOC6553455|XP_001979252.1|DERE
OG0005802	LOC117586728|XP_034132915.1|DGUA	LOC6553107|XP_026832097.1|DERE
OG0005803	LOC117585243|XP_034130541.1|DGUA	LOC6551797|XP_026831485.1|DERE
OG0005804	LOC117585135|XP_034130354.1|DGUA	LOC6552003|XP_001979702.1|DERE
OG0005805	LOC117581265|XP_034124170.1|DGUA	LOC6548073|XP_026836314.1|DERE
OG0005806	LOC117585477|XP_034130860.1|DGUA	LOC6554825|XP_001981998.1|DERE
OG0005807	LOC117585168|XP_034130400.1|DGUA	LOC6554789|XP_001981986.2|DERE
OG0005808	LOC117581033|XP_034123754.1|DGUA	LOC6550630|XP_001978142.1|DERE
OG0005809	LOC117579532|XP_034121340.1|DGUA	LOC6545419|XP_001971163.1|DERE
OG0005810	LOC117585247|XP_034130551.1|DGUA	LOC6553459|XP_001979256.1|DERE
OG0005811	LOC117585249|XP_034130553.1|DGUA	LOC6553460|XP_001979257.1|DERE
OG0005812	LOC117586633|XP_034132744.1|DGUA	LOC6551869|XP_001980819.1|DERE
OG0005813	LOC117583593|XP_034127874.1|DGUA	LOC6552211|XP_001980730.1|DERE
OG0005814	LOC117585748|XP_034131288.1|DGUA	LOC6552738|XP_001978982.2|DERE
OG0005815	LOC117580130|XP_034122318.1|DGUA	LOC6540980|XP_001970753.2|DERE
OG0005816	LOC117583703|XP_034128077.1|DGUA	LOC6554734|XP_001981069.1|DERE
OG0005817	LOC117585265|XP_034130575.1|DGUA	LOC6552923|XP_001980996.1|DERE
OG0005818	LOC117591102|XP_034140095.1|DGUA	LOC6554464|XP_026839791.1|DERE
OG0005819	LOC117586275|XP_034132118.1|DGUA	LOC6553004|XP_001979147.1|DERE
OG0005820	LOC117586276|XP_034132119.1|DGUA	LOC6553005|XP_001979148.1|DERE
OG0005821	LOC117586410|XP_034132337.1|DGUA	LOC6553052|XP_001979139.1|DERE
OG0005822	LOC117584302|XP_034129019.1|DGUA	LOC6540843|XP_001970103.1|DERE
OG0005823	LOC117581048|XP_034123774.1|DGUA	LOC6550193|XP_001977582.1|DERE
OG0005824	LOC117589914|XP_034138082.1|DGUA	LOC6552869|XP_001979977.1|DERE
OG0005825	LOC117579847|XP_034121837.1|DGUA	LOC6544538|XP_001972400.1|DERE
OG0005826	LOC117590155|XP_034138432.1|DGUA	LOC6544248|XP_001973815.2|DERE
OG0005827	LOC117585724|XP_034131253.1|DGUA	LOC6554576|XP_001981764.1|DERE
OG0005828	LOC117587115|XP_034133500.1|DGUA	LOC6545209|XP_001972100.1|DERE
OG0005829	LOC117586027|XP_034131753.1|DGUA	LOC6552678|XP_001980917.1|DERE
OG0005830	LOC117580275|XP_034122619.1|DGUA	LOC6543639|XP_001971843.1|DERE
OG0005831	LOC117579567|XP_034121380.1|DGUA	LOC6543679|XP_001971847.2|DERE
OG0005832	LOC117579816|XP_034121797.1|DGUA	LOC6543680|XP_001971848.2|DERE
OG0005833	LOC117579389|XP_034121150.1|DGUA	LOC6543713|XP_026833345.1|DERE
OG0005834	LOC117579399|XP_034121170.1|DGUA	LOC6543718|XP_001971861.1|DERE
OG0005835	LOC117579781|XP_034121731.1|DGUA	LOC6543723|XP_001971866.1|DERE
OG0005836	LOC117588836|XP_034136218.1|DGUA	LOC6546328|XP_001972940.2|DERE
OG0005837	LOC117585771|XP_034131344.1|DGUA	LOC6554826|XP_001981999.1|DERE
OG0005838	LOC117590095|XP_034138329.1|DGUA	LOC6552061|XP_026835220.1|DERE
OG0005839	LOC117584639|XP_034129553.1|DGUA	LOC6542706|XP_001968458.1|DERE
OG0005840	LOC117586084|XP_034131831.1|DGUA	LOC6551935|XP_001979679.1|DERE
OG0005841	LOC117586003|XP_034131722.1|DGUA	LOC6553308|XP_026831908.1|DERE
OG0005842	LOC117580792|XP_034123379.1|DGUA	LOC6555707|XP_001982551.1|DERE
OG0005843	LOC117579929|XP_034121969.1|DGUA	LOC6545838|XP_001972739.1|DERE
OG0005844	LOC117580349|XP_034122754.1|DGUA	LOC6545088|XP_001973274.1|DERE
OG0005845	LOC117586555|XP_034132609.1|DGUA	LOC6552299|XP_001978896.1|DERE
OG0005846	LOC117586461|XP_034132404.1|DGUA	LOC6552588|XP_026837708.1|DERE
OG0005847	LOC117586606|XP_034132681.1|DGUA	LOC6552459|XP_026831893.1|DERE
OG0005848	LOC117588779|XP_034136171.1|DGUA	LOC6550515|XP_026837645.1|DERE
OG0005849	LOC117580925|XP_034123580.1|DGUA	LOC6550608|XP_026837598.1|DERE
OG0005850	LOC117591422|XP_034140569.1|DGUA	LOC6550511|XP_001977986.1|DERE
OG0005851	LOC117584868|XP_034129908.1|DGUA	LOC6542618|XP_001970085.1|DERE
OG0005852	LOC117586080|XP_034131827.1|DGUA	LOC6553923|XP_001980570.1|DERE
OG0005853	LOC117581237|XP_034124114.1|DGUA	LOC6550166|XP_001977604.1|DERE
OG0005854	LOC117585246|XP_034130550.1|DGUA	LOC6553458|XP_026834639.1|DERE
OG0005855	LOC117591386|XP_034140520.1|DGUA	LOC6551066|XP_026837678.1|DERE
OG0005856	LOC117588721|XP_034136067.1|DGUA	LOC6550710|XP_026838334.1|DERE
OG0005857	LOC117586485|XP_034132473.1|DGUA	LOC6553935|XP_001979486.1|DERE
OG0005858	LOC117586279|XP_034132123.1|DGUA	LOC6553839|XP_001980478.1|DERE
OG0005859	LOC117584776|XP_034129770.1|DGUA	LOC6540704|XP_001968771.2|DERE
OG0005860	LOC117586500|XP_034132499.1|DGUA	LOC6553198|XP_026832010.1|DERE
OG0005861	LOC117585454|XP_034130828.1|DGUA	LOC6555415|XP_026836097.1|DERE
OG0005862	LOC117591858|XP_034141119.1|DGUA	LOC6542877|XP_026834999.1|DERE
OG0005863	LOC117591976|XP_034141302.1|DGUA	LOC6547886|XP_001976430.1|DERE
OG0005864	LOC117586463|XP_034132420.1|DGUA	LOC6552589|XP_001980898.1|DERE
OG0005865	LOC117586727|XP_034132914.1|DGUA	LOC6554714|XP_001981964.1|DERE
OG0005866	LOC117592605|XP_034142379.1|DGUA	LOC6546996|XP_026836847.1|DERE
OG0005867	LOC117583917|XP_034128486.1|DGUA	LOC6541436|XP_026834944.1|DERE
OG0005868	LOC117583995|XP_034128618.1|DGUA	LOC26526846|XP_015012867.1|DERE
OG0005869	LOC117580741|XP_034123308.1|DGUA	LOC6551280|XP_026837262.1|DERE
OG0005870	LOC117581128|XP_034123945.1|DGUA	LOC6555660|XP_001982573.1|DERE
OG0005871	LOC117580957|XP_034123633.1|DGUA	LOC6551136|XP_001978282.1|DERE
OG0005872	LOC117583046|XP_034127099.1|DGUA	LOC6555412|XP_026839638.1|DERE
OG0005873	LOC117586450|XP_034132383.1|DGUA	LOC6552449|XP_001980867.1|DERE
OG0005874	LOC117588778|XP_034136163.1|DGUA	LOC6550650|XP_026837218.1|DERE
OG0005875	LOC117578855|XP_034120535.1|DGUA	LOC6541844|XP_015014752.1|DERE
OG0005876	LOC117590860|XP_034139758.1|DGUA	LOC6551011|XP_026837769.1|DERE
OG0005877	LOC117588715|XP_034136059.1|DGUA	LOC6550665|XP_001977993.1|DERE
OG0005878	LOC117581135|XP_034123951.1|DGUA	LOC6551181|XP_026837768.1|DERE
OG0005879	LOC117580687|XP_034123204.1|DGUA	LOC6550271|XP_015010785.1|DERE
OG0005880	LOC117589180|XP_034136794.1|DGUA	LOC6543922|XP_001973657.1|DERE
OG0005881	LOC117580297|XP_034122671.1|DGUA	LOC6544755|XP_001972760.1|DERE
OG0005882	LOC117591033|XP_034140018.1|DGUA	LOC6550557|XP_001977957.1|DERE
OG0005883	LOC117588985|XP_034136473.1|DGUA	LOC6544857|XP_001970996.1|DERE
OG0005884	LOC117580047|XP_034122176.1|DGUA	LOC6546228|XP_001973570.1|DERE
OG0005885	LOC117579659|XP_034121533.1|DGUA	LOC6545557|XP_001972683.1|DERE
OG0005886	LOC117580407|XP_034122845.1|DGUA	LOC6545760|XP_026832656.1|DERE
OG0005887	LOC117580294|XP_034122662.1|DGUA	LOC6544754|XP_015013985.2|DERE
OG0005888	LOC117589409|XP_034137230.1|DGUA	LOC6544166|XP_026832276.1|DERE
OG0005889	LOC117580219|XP_034122509.1|DGUA	LOC6545380|XP_001972587.3|DERE
OG0005890	LOC117581469|XP_034124596.1|DGUA	LOC6550926|XP_001976981.1|DERE
OG0005891	LOC117580269|XP_034122600.1|DGUA	LOC6544729|XP_015013922.1|DERE
OG0005892	LOC117580084|XP_034122228.1|DGUA	LOC6544367|XP_001972426.2|DERE
OG0005893	LOC117579355|XP_034121079.1|DGUA	LOC6544599|XP_001973061.1|DERE
OG0005894	LOC117579356|XP_034121080.1|DGUA	LOC6544600|XP_001973062.1|DERE
OG0005895	LOC117579357|XP_034121081.1|DGUA	LOC6544601|XP_001973063.1|DERE
OG0005896	LOC117580005|XP_034122100.1|DGUA	LOC6546058|XP_001973511.1|DERE
OG0005897	LOC117580104|XP_034122259.1|DGUA	LOC6545440|XP_015013945.1|DERE
OG0005898	LOC117580703|XP_034123243.1|DGUA	LOC6550715|XP_001978097.2|DERE
OG0005899	LOC117578676|XP_034120193.1|DGUA	LOC6542547|XP_001970628.1|DERE
OG0005900	LOC117582284|XP_034125811.1|DGUA	LOC6542207|XP_001968191.1|DERE
OG0005901	LOC117590587|XP_034139235.1|DGUA	LOC6548179|XP_001975088.1|DERE
OG0005902	LOC117592126|XP_034141561.1|DGUA	LOC6549619|XP_001975656.1|DERE
OG0005903	LOC117585088|XP_034130247.1|DGUA	LOC6551785|XP_001980598.3|DERE
OG0005904	LOC117585289|XP_034130607.1|DGUA	LOC6554246|XP_001982095.2|DERE
OG0005905	LOC117580063|XP_034122192.1|DGUA	LOC6545709|XP_015014095.1|DERE
OG0005906	LOC117579087|XP_034120689.1|DGUA	LOC6545252|XP_001973309.3|DERE
OG0005907	LOC117589263|XP_034136931.1|DGUA	LOC6545796|XP_001973424.1|DERE
OG0005908	LOC117580569|XP_034123063.1|DGUA	LOC6544412|XP_026833439.1|DERE
OG0005909	LOC117580234|XP_034122546.1|DGUA	LOC6543931|XP_015014157.1|DERE
OG0005910	LOC117583019|XP_034127064.1|DGUA	LOC6548525|XP_026835949.1|DERE
OG0005911	LOC117583034|XP_034127086.1|DGUA	LOC6548524|XP_001975406.1|DERE
OG0005912	LOC117583600|XP_034127888.1|DGUA	LOC113563681|XP_015011708.1|DERE
OG0005913	LOC117589755|XP_034137827.1|DGUA	LOC6554886|XP_001982241.1|DERE
OG0005914	LOC117592538|XP_034142300.1|DGUA	LOC6549210|XP_001975666.1|DERE
OG0005915	LOC117592539|XP_034142301.1|DGUA	LOC6549212|XP_001975668.1|DERE
OG0005916	LOC117585950|XP_034131633.1|DGUA	LOC6547818|XP_001975005.1|DERE
OG0005917	LOC117592380|XP_034141982.1|DGUA	LOC6547100|XP_001974780.1|DERE
OG0005918	LOC117581517|XP_034124699.1|DGUA	LOC6551506|XP_001978577.1|DERE
OG0005919	LOC117592022|XP_034141368.1|DGUA	LOC6543381|XP_001969173.1|DERE
OG0005921	LOC117586916|XP_034133155.1|DGUA	LOC6543771|XP_001971199.1|DERE
OG0005922	LOC117580717|XP_034123272.1|DGUA	LOC6555712|XP_001982556.1|DERE
OG0005923	LOC117587500|XP_034134162.1|DGUA	LOC6544756|XP_001972479.1|DERE
OG0005924	LOC117587504|XP_034134167.1|DGUA	LOC6545531|XP_026832672.1|DERE
OG0005925	LOC117580220|XP_034122514.1|DGUA	LOC6545382|XP_001972589.1|DERE
OG0005926	LOC117590540|XP_034139159.1|DGUA	LOC6550518|XP_001977908.1|DERE
OG0005927	LOC117585576|XP_034131003.1|DGUA	LOC6552832|XP_026831547.1|DERE
OG0005928	LOC117588483|XP_034135675.1|DGUA	LOC6551576|XP_026838516.1|DERE
OG0005929	LOC117587098|XP_034133468.1|DGUA	LOC6545851|XP_001971190.1|DERE
OG0005930	LOC117581043|XP_034123771.1|DGUA	LOC6546602|XP_001976041.1|DERE
OG0005931	LOC117590015|XP_034138197.1|DGUA	LOC6541000|XP_001970756.1|DERE
OG0005932	LOC117587759|XP_034134585.1|DGUA	LOC26526815|XP_026836444.1|DERE
OG0005933	LOC117578780|XP_034120379.1|DGUA	LOC6542533|XP_001970396.1|DERE
OG0005934	LOC117578516|XP_034119952.1|DGUA	LOC6549132|XP_001975587.3|DERE
OG0005935	LOC117579943|XP_034121990.1|DGUA	LOC6544164|XP_001973765.2|DERE
OG0005936	LOC117584865|XP_034129905.1|DGUA	LOC6541733|XP_001970093.1|DERE
OG0005937	LOC117579946|XP_034121996.1|DGUA	LOC6544108|XP_001973763.1|DERE
OG0005938	LOC117592435|XP_034142126.1|DGUA	LOC6548335|XP_026836178.1|DERE
OG0005939	LOC117590214|XP_034138566.1|DGUA	LOC6550592|XP_001978169.1|DERE
OG0005941	LOC117589432|XP_034137263.1|DGUA	LOC6548390|XP_001976471.1|DERE
OG0005942	LOC117591409|XP_034140556.1|DGUA	LOC6540960|XP_001970767.1|DERE
OG0005943	LOC117591401|XP_034140543.1|DGUA	LOC6543083|XP_026834091.1|DERE
OG0005944	LOC117583537|XP_034127821.1|DGUA	LOC6541037|XP_026835593.1|DERE
OG0005945	LOC117590799|XP_034139695.1|DGUA	LOC6547162|XP_001976163.1|DERE
OG0005946	LOC117592653|XP_034142492.1|DGUA	LOC6546711|XP_026835703.1|DERE
OG0005947	LOC117592100|XP_034141508.1|DGUA	LOC6548537|XP_026835780.1|DERE
OG0005948	LOC117579639|XP_034121507.1|DGUA	LOC6545254|XP_001973311.1|DERE
OG0005949	LOC117579143|XP_034120774.1|DGUA	LOC6543930|XP_001973665.3|DERE
OG0005950	LOC117581829|XP_034125168.1|DGUA	LOC6543228|XP_015014469.1|DERE
OG0005951	LOC117579581|XP_034121399.1|DGUA	LOC6546099|XP_026833466.1|DERE
OG0005952	LOC117581828|XP_034125166.1|DGUA	LOC6541284|XP_015014912.1|DERE
OG0005953	LOC117584875|XP_034129917.1|DGUA	LOC6548785|XP_001974064.1|DERE
OG0005954	LOC117584834|XP_034129855.1|DGUA	LOC6548781|XP_001974060.1|DERE
OG0005955	LOC117586741|XP_034132934.1|DGUA	LOC6551989|XP_001980797.1|DERE
OG0005956	LOC117590151|XP_034138464.1|DGUA	LOC6546751|XP_001974544.2|DERE
OG0005957	LOC117584911|XP_034129949.1|DGUA	LOC6554674|XP_001981966.1|DERE
OG0005958	LOC117591206|XP_034140237.1|DGUA	LOC6554504|XP_001981738.1|DERE
OG0005959	LOC117587699|XP_034134487.1|DGUA	LOC6542821|XP_001969355.1|DERE
OG0005960	LOC117588409|XP_034135566.1|DGUA	LOC6550209|XP_001977720.1|DERE
OG0005961	LOC117583488|XP_034127721.1|DGUA	LOC6548730|XP_001975400.1|DERE
OG0005962	LOC117578580|XP_034120053.1|DGUA	LOC6547592|XP_001974891.2|DERE
OG0005963	LOC117582169|XP_034125660.1|DGUA	LOC6543023|XP_001969834.1|DERE
OG0005964	LOC117584611|XP_034129521.1|DGUA	LOC6548303|XP_026836002.1|DERE
OG0005965	LOC117581777|XP_034125095.1|DGUA	LOC6542158|XP_001969138.2|DERE
OG0005966	LOC117592592|XP_034142367.1|DGUA	LOC6546831|XP_001975938.1|DERE
OG0005967	LOC117589933|XP_034138111.1|DGUA	LOC6547620|XP_026836555.1|DERE
OG0005968	LOC117583279|XP_034127404.1|DGUA	LOC6547757|XP_015011822.1|DERE
OG0005969	LOC117579524|XP_034121332.1|DGUA	LOC6548130|XP_001976507.3|DERE
OG0005970	LOC117579503|XP_034121298.1|DGUA	LOC6543546|XP_001972299.1|DERE
OG0005971	LOC117589820|XP_034137946.1|DGUA	LOC6549425|XP_001975705.1|DERE
OG0005972	LOC117588890|XP_034136324.1|DGUA	LOC6545927|XP_001973479.1|DERE
OG0005973	LOC117580456|XP_034122917.1|DGUA	LOC6545757|XP_001973401.1|DERE
OG0005974	LOC117586953|XP_034133213.1|DGUA	LOC6545233|XP_015014101.1|DERE
OG0005975	LOC117588892|XP_034136332.1|DGUA	LOC6545925|XP_001973477.1|DERE
OG0005976	LOC117586085|XP_034131832.1|DGUA	LOC113563678|XP_026838537.1|DERE
OG0005977	LOC117592309|XP_034141878.1|DGUA	LOC6547781|XP_001974936.1|DERE
OG0005978	LOC117591961|XP_034141285.1|DGUA	LOC6548276|XP_001975258.1|DERE
OG0005979	LOC117588356|XP_034135462.1|DGUA	LOC6549519|XP_001975811.1|DERE
OG0005980	LOC117585040|XP_034130190.1|DGUA	LOC6542640|XP_001970634.1|DERE
OG0005981	LOC117590536|XP_034139148.1|DGUA	LOC6551262|XP_015010915.1|DERE
OG0005982	LOC117592330|XP_034141912.1|DGUA	LOC6543077|XP_001970627.1|DERE
OG0005983	LOC117588762|XP_034136135.1|DGUA	LOC6550479|XP_001977823.1|DERE
OG0005984	LOC117590424|XP_034138922.1|DGUA	LOC6550064|XP_026837381.1|DERE
OG0005985	LOC117591366|XP_034140492.1|DGUA	LOC6551526|XP_001977169.1|DERE
OG0005986	LOC117581228|XP_034124102.1|DGUA	LOC6550169|XP_001977607.1|DERE
OG0005987	LOC117581570|XP_034124805.1|DGUA	LOC6551667|XP_015011054.1|DERE
OG0005988	LOC117588794|XP_034136216.1|DGUA	LOC6546956|XP_001976025.1|DERE
OG0005989	LOC117588657|XP_034136028.1|DGUA	LOC6549503|XP_001975725.1|DERE
OG0005990	LOC117578566|XP_034120033.1|DGUA	LOC6547040|XP_001974629.1|DERE
OG0005991	LOC117592244|XP_034141770.1|DGUA	LOC6541849|XP_001970401.1|DERE
OG0005992	LOC117580351|XP_034122759.1|DGUA	LOC6546344|XP_001972288.1|DERE
OG0005993	LOC117580352|XP_034122760.1|DGUA	LOC6546346|XP_015013208.1|DERE
OG0005994	LOC117589435|XP_034137264.1|DGUA	LOC6543821|XP_015014144.1|DERE
OG0005995	LOC117588887|XP_034136318.1|DGUA	LOC6545930|XP_001973482.1|DERE
OG0005996	LOC117579953|XP_034122017.1|DGUA	LOC6543927|XP_001973662.1|DERE
OG0005997	LOC117578622|XP_034120117.1|DGUA	LOC6547207|XP_001976156.1|DERE
OG0005998	LOC117580488|XP_034122964.1|DGUA	LOC6545951|XP_001972798.1|DERE
OG0005999	LOC117587057|XP_034133388.1|DGUA	LOC6545236|XP_001971028.1|DERE
OG0006000	LOC117590156|XP_034138436.1|DGUA	LOC6548484|XP_026836753.1|DERE
OG0006001	LOC117579962|XP_034122028.1|DGUA	LOC6544504|XP_015013265.1|DERE
OG0006002	LOC117581499|XP_034124645.1|DGUA	LOC6548017|XP_026836897.1|DERE
OG0006003	LOC117580411|XP_034122849.1|DGUA, LOC117580382|XP_034122810.1|DGUA	LOC6545142|XP_026833295.1|DERE
